Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),COX(32),CH3X(22),HX(19),H2X(31),C2H6X(34),HOX(23),CH2X(58),CHX(26),C2H5X(33),C3H8X(38),CXHO(27),C2H4OX(44)
0.07140281782801944,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23617060784715224,0.099956593478755795,1.2964845259568302e-38,0.09509647070584161,1.4077763959211222e-16,1.1072288190272985e-07,0.0048695137645100878,4.5149572103200993e-07,1.1413994619892416e-14,7.7431630145565334e-06,5.5648039027691764e-14,7.521438512113775e-13,8.0596816222205407e-10,7.3887077478588725e-17,1.8697448368667717e-15,3.5507607441415223e-14,2.5273739334658573e-24,0.0,3.4412039742062318e-05,3.2689458173036733e-05,0.0048704937548146232,1.5059929240259054e-14,1.6721525225704301e-06,2.0805384635456436e-10,9.8122313163140226e-06,3.8093466121205158e-11,1.5568505912487654e-10,5.9456648609529677e-14,5.4632962595323367e-12,1.0890818638949023e-10,9.4712056205010956e-17,1.9279593505315862e-17,5.2206810525320614e-19,1.2243553448016165e-17
0.07161695078934982,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23615663764165373,0.099956580715879137,1.3040804628382927e-38,0.095082519427891657,1.4170774903993902e-16,1.1112938009106002e-07,0.0048834682188602001,4.5439692996242861e-07,1.1440066271108582e-14,7.7510115553908579e-06,5.6300234975689862e-14,7.5354245306551372e-13,8.1101944945609658e-10,7.4318097111034248e-17,1.870576091386033e-15,3.5691819043835957e-14,2.540657305463292e-24,0.0,3.4409999772255925e-05,3.2682729017837258e-05,0.0048844506220213149,1.5102192684050232e-14,1.6768451755297016e-06,2.0825240876683212e-10,9.8296450485461158e-06,3.8231057484687956e-11,1.5667618752757693e-10,5.9736380778560201e-14,5.4586832223466225e-12,1.0861687305423523e-10,9.5300003645817928e-17,1.9504396851402992e-17,5.2226928697955774e-19,1.2306344359723177e-17
0.0718310837506802,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23614267119140922,0.099956568011802888,1.3116974665291349e-38,0.095068571846047237,1.4264015899218987e-16,1.1153536063782689e-07,0.0048974189767646108,4.5730365413222959e-07,1.1466077775661114e-14,7.7587894755504742e-06,5.6957091972933322e-14,7.5493677876593378e-13,8.1607609284054659e-10,7.4749507353052787e-17,1.8714050877535086e-15,3.5876276392094991e-14,2.5539592382297088e-24,0.0,3.440796037038183e-05,3.267600222002217e-05,0.0048984037905572307,1.5144439832343402e-14,1.6815360191447463e-06,2.0844905225475745e-10,9.8470010802127243e-06,3.8368454842772733e-11,1.5766910162814504e-10,6.0016352907773501e-14,5.4540656924573971e-12,1.0832714824340357e-10,9.5888511678983756e-17,1.9730788436308554e-17,5.224698192065166e-19,1.2369212680271055e-17
0.07204521671201058,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23612870849461201,0.099956555366288002,1.3193355275579971e-38,0.095054627958741617,1.435748607920477e-16,1.1194082180231483e-07,0.0049113660397886883,4.6021584533079913e-07,1.1492029191690244e-14,7.7664971127650891e-06,5.7618615427368956e-14,7.5632684499516649e-13,8.2113798745128185e-10,7.518130055547305e-17,1.8722318187498765e-15,3.6060977695239241e-14,2.5672796070408717e-24,0.0,3.4405921536090831e-05,3.2669277778348909e-05,0.0049123532619919493,1.5186670693949026e-14,1.686225054393823e-06,2.0864378623628879e-10,9.8642996492610933e-06,3.8505657634683798e-11,1.5866378451473551e-10,6.0296563255631575e-14,5.4494437488382644e-12,1.0803899746048409e-10,9.6477567893103747e-17,1.9958769857522101e-17,5.226697000222063e-19,1.2432157780127597e-17
0.07225934967334097,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23611474954945633,0.099956542779095409,1.3269946364582885e-38,0.095040687764409035,1.4451184583125367e-16,1.123457619004397e-07,0.0049253094094968454,4.6313345545981404e-07,1.1517920578125053e-14,7.7741348044508954e-06,5.8284810590991237e-14,7.5771266843265864e-13,8.2620502889246334e-10,7.5613469121207782e-17,1.8730562771824302e-15,3.6245921167390446e-14,2.5806182876776242e-24,0.0,3.440388326903423e-05,3.2662555691576081e-05,0.004926299037894097,1.5228885277671308e-14,1.6909122822544996e-06,2.0883662011857064e-10,9.8815409934270369e-06,3.8642665319310524e-11,1.5966021931838425e-10,6.0577010097639776e-14,5.4448174699446744e-12,1.0775240638499332e-10,9.7067159941876123e-17,2.0188342658201717e-17,5.228689274768818e-19,1.2495179031662449e-17
0.07247348263467135,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2361007943541375,0.099956530249986283,1.3346747837682218e-38,0.095026751261484688,1.4545110555038303e-16,1.1275017929996836e-07,0.0049392490874525415,4.6605643653537794e-07,1.1543751994850719e-14,7.7817028876929199e-06,5.8955682560464219e-14,7.5909426575535192e-13,8.3127711329780066e-10,7.6046005505328965e-17,1.873878455999065e-15,3.6431105027769222e-14,2.5939751571376707e-24,0.0,3.4401845568862418e-05,3.2655835958462567e-05,0.004940241119831352,1.5271083592307497e-14,1.6955977037035523e-06,2.090275632976575e-10,9.898725350231348e-06,3.8779477373243948e-11,1.6065838921340103e-10,6.0857691724278426e-14,5.4401869337186524e-12,1.0746736087005875e-10,9.7657275543935892e-17,2.041950832747104e-17,5.2306749980236156e-19,1.2558275809154127e-17
0.07268761559600173,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23608684290685225,0.099956517778721832,1.3423759600308036e-38,0.095012818448404673,1.4639263143437108e-16,1.1315407242404527e-07,0.0049531850752182844,4.6898474069011829e-07,1.156952350291416e-14,7.7892016992276691e-06,5.9631236277753178e-14,7.6047165363484884e-13,8.3635413733174845e-10,7.6478902215139998e-17,1.874698348264716e-15,3.6616527500717974e-14,2.6073500928477697e-24,0.0,3.439980843522683e-05,3.2649118577768391e-05,0.0049541795093704447,1.5313265646648743e-14,1.7002813197170953e-06,2.0921662515784463e-10,9.9158529569597394e-06,3.8916093292402278e-11,1.6165827741844926e-10,6.1138606443168719e-14,5.4355522175923309e-12,1.0718384693972539e-10,9.8247902483304796e-17,2.0652268300580875e-17,5.2326541517876869e-19,1.2621447488798012e-17
0.07290174855733211,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23607289520579838,0.099956505365063328,1.3500981557937936e-38,0.094998889323606117,1.4733641501862163e-16,1.1355743975168697e-07,0.0049671173743556264,4.7191832017524466e-07,1.1595235164057401e-14,7.796631575426038e-06,6.0311476530766263e-14,7.6184484873648261e-13,8.4143599819063134e-10,7.6912151810305649e-17,1.8755159470377256e-15,3.6802186815717898e-14,2.6207429725741302e-24,0.0,3.4397771867779683e-05,3.2642403548254983e-05,0.0049681142080771554,1.5355431449480116e-14,1.7049631312705753e-06,2.094038150711935e-10,9.9329240506490568e-06,3.9052512592153229e-11,1.6265986719727771e-10,6.1419752579145072e-14,5.4309133984896133e-12,1.0690185078644721e-10,9.8839028609537914e-17,2.088662395913949e-17,5.2346267169409908e-19,1.2684693448711593e-17
0.0731158815186625,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23605895124917486,0.09995649300877231,1.3578413616097422e-38,0.094984963885527032,1.4828244788812774e-16,1.1396027981108799e-07,0.0049810459864251706,4.7485712736256865e-07,1.1620887041017922e-14,7.8039928522764487e-06,6.0996407954005113e-14,7.6321386772068384e-13,8.4652259360370234e-10,7.7345746902871778e-17,1.8763312455281905e-15,3.6988081207412484e-14,2.6341536754832531e-24,0.0,3.4395735866171957e-05,3.2635690868683817e-05,0.0049820452175163201,1.5397581009579557e-14,1.7096431393386247e-06,2.09589142397357e-10,9.9499388680880721e-06,3.9188734804546368e-11,1.6366314185891057e-10,6.1701128471211209e-14,5.4262705528313891e-12,1.0662135876886789e-10,9.9430641837388755e-17,2.1122576631451438e-17,5.236592676724731e-19,1.2748013068941115e-17
0.07333001447999288,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23604501103518194,0.09995648070961044,1.3656055680359966e-38,0.09497104213260639,1.4923072167111656e-16,1.1436259118367086e-07,0.0049949709129865705,4.7780111474648592e-07,1.1646479197882009e-14,7.8112858653682695e-06,6.1686035029225442e-14,7.64578727239805e-13,8.516138218341365e-10,7.7779680157284098e-17,1.8771442371000384e-15,3.7174208915631301e-14,2.6475820812157082e-24,0.0,3.4393700430055665e-05,3.2628980537817445e-05,0.0049959725392518294,1.5439714335718933e-14,1.7143213448952102e-06,2.0977261648289346e-10,9.9668976457969073e-06,3.9324759480211692e-11,1.6466808475875351e-10,6.198273247513479e-14,5.421623756538863e-12,1.0634235740922605e-10,1.000227301472947e-16,2.1360127592675609e-17,5.2385520140187606e-19,1.2811405731469951e-17
0.07354414744132326,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23603107456202113,0.099956468467339493,1.3733907656346442e-38,0.09495712406328416,1.5018122804929764e-16,1.147643725064578e-07,0.0050088921555985263,4.8075023494592141e-07,1.1672011699192891e-14,7.81851094987547e-06,6.2380362086105474e-14,7.6593944393668922e-13,8.5670958167996094e-10,7.8213944290544981e-17,1.8779549150607174e-15,3.7360568185403091e-14,2.6610280695019395e-24,0.0,3.4391665559084147e-05,3.2622272554420128e-05,0.0050098961748466283,1.5481831436664272e-14,1.7189977489136733e-06,2.0995424666073951e-10,9.9838006200100409e-06,3.9460586189206961e-11,1.6567467929941994e-10,6.2264562964295774e-14,5.4169730850343752e-12,1.060648333909198e-10,1.0061528158561998e-16,2.1599278065038248e-17,5.2405047099622156e-19,1.2874870820222673e-17
0.07375828040265364,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23601714182789496,0.099956456281721465,1.3811969449725449e-38,0.094943209676001131,1.511339587546779e-16,1.1516562246293162e-07,0.0050228097158187919,4.8370444070623927e-07,1.1697484610321548e-14,7.8256684405405122e-06,6.3079393302923468e-14,7.6729603444705873e-13,8.6180977247492383e-10,7.8648532072208015e-17,1.8787632728748947e-15,3.7547157266978016e-14,2.6744915216806941e-24,0.0,3.4389631252908973e-05,3.2615566917255984e-05,0.0050238161258627139,1.5523932321174278e-14,1.7236723523665071e-06,2.1013404225017397e-10,1.0000648026682507e-05,3.9596214517221978e-11,1.6668290893066893e-10,6.2546618325354875e-14,5.4123186132473118e-12,1.0578877355649168e-10,1.0120828426410882e-16,2.1840029218222565e-17,5.2424507486759297e-19,1.2938407721070988e-17
0.07397241336398402,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23600321283100748,0.099956444152518573,1.3890240966213581e-38,0.094929298969199216,1.5208890555940067e-16,1.1556633978719632e-07,0.005036723595204174,4.8666368490111411e-07,1.1722897998326268e-14,7.8327586716585015e-06,6.3783132707243512e-14,7.6864851539604234e-13,8.6691429408930078e-10,7.9083436324325839e-17,1.879569304225296e-15,3.7733974415854108e-14,2.6879723196802884e-24,0.0,3.438759751118265e-05,3.2608863625090038e-05,0.0050377323938611404,1.5566016998001532e-14,1.7283451562255294e-06,2.1031201255612585e-10,1.0017440101469625e-05,3.9731644067613065e-11,1.676927571505188e-10,6.2828896961170119e-14,5.4076604156172829e-12,1.0551416490513858e-10,1.0180172636038943e-16,2.2082382169526598e-17,5.2443901143324287e-19,1.3002015821842994e-17
0.0741865463253144,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23598928756956383,0.099956432079493132,1.3968722111574732e-38,0.094915391941321092,1.530460602939781e-16,1.1596652326927126e-07,0.0050506337953105281,4.8962792053436524e-07,1.1748251930548215e-14,7.8397819770615887e-06,6.4491584176609766e-14,7.6999690339592859e-13,8.7202304693063807e-10,7.9518649921637336e-17,1.8803730026667018e-15,3.7921017892785085e-14,2.7014703451654561e-24,0.0,3.438556433355984e-05,3.2602162676689431e-05,0.0050516449804020227,1.5608085475893133e-14,1.7330161614619928e-06,2.1048816686854869e-10,1.0034177079704699e-05,3.9866874463374319e-11,1.6870420750624981e-10,6.3111397292900371e-14,5.4029985660937983e-12,1.052409945903129e-10,1.0239559611838721e-16,2.2326337984041989e-17,5.2463227881901974e-19,1.3065694512325895e-17
0.07440067928664479,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23597536604177041,0.099956420062407805,1.4047412791620294e-38,0.094901488590810518,1.5400541484052612e-16,1.1636617174298233e-07,0.0050645403176927638,4.9259710074175874e-07,1.1773546474846164e-14,7.8467386901036118e-06,6.5204751439248252e-14,7.7134121504983515e-13,8.7713593194444271e-10,7.9954165791541121e-17,1.8811743619010327e-15,3.8108285963800695e-14,2.7149854816321835e-24,0.0,3.438353171969277e-05,3.2595464070820972e-05,0.0050655538870445268,1.5650137763588647e-14,1.7376853690462601e-06,2.1066251446255419e-10,1.0050859196411641e-05,4.0001905342085575e-11,1.6971724359403578e-10,6.3394117754037763e-14,5.3983331381431498e-12,1.0496924991791394e-10,1.0298988184751776e-16,2.2571897675104829e-17,5.2482487551365619e-19,1.3129443184270778e-17
0.07461481224797517,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23596144824583501,0.099956408101025365,1.4126312912209728e-38,0.094887588916112153,1.5496696111450598e-16,1.1676528408945731e-07,0.0050784431639048482,4.9557117879277034e-07,1.1798781701236233e-14,7.8536291436449478e-06,6.5922638074777353e-14,7.7268146694805402e-13,8.822528506148081e-10,8.0389976913945461e-17,1.8819733759572861e-15,3.8295776900238045e-14,2.7285176133899892e-24,0.0,3.4381499669234328e-05,3.258876780625209e-05,0.0050794591153468828,1.5692173869821325e-14,1.7423527799479935e-06,2.1083506459773853e-10,1.0067486686286583e-05,4.0136736357822874e-11,1.7073184906002029e-10,6.3677056793405842e-14,5.3936642047515337e-12,1.0469891834392654e-10,1.0358457192316965e-16,2.2819062204461649e-17,5.2501680009402691e-19,1.3193261231403531e-17
0.07482894520930555,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2359475341799665,0.099956396195108918,1.4205422379249719e-38,0.094873692915671562,1.5593069109738056e-16,1.171638592467539e-07,0.0050923423354998039,4.9855010809231182e-07,1.1823957679853888e-14,7.8604536700376695e-06,6.6645247514924995e-14,7.7401767566456504e-13,8.8737370496498262e-10,8.082607632151054e-17,1.8827700386395108e-15,3.848348897874338e-14,2.7420666240029314e-24,0.0,3.4379468181840678e-05,3.2582073881752821e-05,0.0050933606668663763,1.5734193803319465e-14,1.7470183951363726e-06,2.1100582651739505e-10,1.0084059783667402e-05,4.0271367184785442e-11,1.7174800760160936e-10,6.3960212879183118e-14,5.3889918384232736e-12,1.0442998747200706e-10,1.0417965478738955e-16,2.3067832482391223e-17,5.2520805068372975e-19,1.3257148049425984e-17
0.07504307817063594,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23593362384237535,0.099956384344421778,1.4284741098694153e-38,0.094859800587935292,1.5689659682565916e-16,1.1756189619435974e-07,0.0051062378340296999,5.0153384218242636e-07,1.1849074480798416e-14,7.8672126011108911e-06,6.7372583044253459e-14,7.7534985776227119e-13,8.9249839755788787e-10,8.1262457099626456e-17,1.8835643438538109e-15,3.8671420481288062e-14,2.7556323990836161e-24,0.0,3.4377437257164836e-05,3.2575382296092798e-05,0.0051072585431593534,1.5776197572803594e-14,1.751682215579644e-06,2.1117480944884884e-10,1.0100578722553632e-05,4.0405797510783036e-11,1.7276570296674286e-10,6.4243584490935718e-14,5.3843161111887547e-12,1.0416244505188025e-10,1.0477511894776739e-16,2.3318209368226619e-17,5.2539862582554747e-19,1.3321103036018815e-17
0.07523579783583328,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2359211077247422,0.099956373725828954,1.4356306779309683e-38,0.094847300631851664,1.5776776567555891e-16,1.1791966846920372e-07,0.0051187406435180159,5.0422327267378708e-07,1.187162906470274e-14,7.873239828902547e-06,6.803122842357545e-14,7.7654539256834031e-13,8.9711382249254848e-10,8.1655434699124902e-17,1.8842771983107538e-15,3.8840745025499941e-14,2.7678558366364957e-24,0.0,3.4375609905793806e-05,3.2569361867689472e-05,0.005119763490789922,1.5813987152309581e-14,1.7558781202711863e-06,2.11325380665258e-10,1.0115399655155031e-05,4.052661312998681e-11,1.7368292938867851e-10,6.449880197107221e-14,5.3801051422568126e-12,1.0392283399116876e-10,1.0531135325500034e-16,2.354492288456588e-17,5.2556956491710116e-19,1.3378720311867064e-17
0.07542851750103063,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23590859462426209,0.099956363151608177,1.4428041809742057e-38,0.09483480364826985,1.5864068470570511e-16,1.1827700332939139e-07,0.0051312404802101889,5.069165238557004e-07,1.1894135827173625e-14,7.8792144339689727e-06,6.8693706665657086e-14,7.7773769126737618e-13,9.0173220764682043e-10,8.2048629683732213e-17,1.8849881343966482e-15,3.9010244671036264e-14,2.7800926783051611e-24,0.0,3.4373783009693424e-05,3.2563343331854666e-05,0.0051322654638801431,1.5851763652371924e-14,1.7600725727079071e-06,2.114745250646135e-10,1.013017707869167e-05,4.0647265900097851e-11,1.7460137574114855e-10,6.4754191722943749e-14,5.375891560799276e-12,1.0368432904084566e-10,1.0584787887231071e-16,2.3772938963227322e-17,5.2573995457475589e-19,1.3436391881707626e-17
0.07562123716622798,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23589608453963309,0.099956352621587488,1.4499946121529976e-38,0.094822309636059296,1.5951534823525221e-16,1.1863390013217895e-07,0.0051437373452357243,5.0961356215174503e-07,1.191659482102369e-14,7.8851366570702626e-06,6.9360019862118552e-14,7.7892676590015392e-13,9.0635348311201939e-10,8.2442037122032093e-17,1.8856971475778274e-15,3.9179918176601463e-14,2.7923428416323572e-24,0.0,3.4371956568612264e-05,3.2557326687694095e-05,0.0051447644635626427,1.5889527079335245e-14,1.7642655735942732e-06,2.1162224933808845e-10,1.0144911162973022e-05,4.0767755628464928e-11,1.7552103028512871e-10,6.5009752670913653e-14,5.3716754183480512e-12,1.0344692156522081e-10,1.0638468755941133e-16,2.4002258125585047e-17,5.2590979357031803e-19,1.3494117310589657e-17
0.07581395683142533,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23588357746955416,0.099956342135595094,1.4572019646244062e-38,0.094809818594090114,1.6039175055742586e-16,1.1899035825305083e-07,0.00515623123972351,5.1231435407948804e-07,1.19390061004305e-14,7.8910067385882856e-06,7.0030170009874267e-14,7.8011262849848911e-13,9.109775793344977e-10,8.2835652117032325e-17,1.8864042341969125e-15,3.9349764304446776e-14,2.8046062462625208e-24,0.0,3.4370130582296757e-05,3.2551311934311715e-05,0.0051572604909694304,1.5927277439538645e-14,1.7684571236340801e-06,2.1176856016564429e-10,1.015960207757792e-05,4.0888082128650921e-11,1.7644188131573304e-10,6.5265483744808648e-14,5.3674567661349983e-12,1.0321060301959966e-10,1.0692177111875594e-16,2.4232880860336757e-17,5.260790813206545e-19,1.3551896164876484e-17
0.07600667649662268,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2358710734127249,0.099956331693459369,1.4644262315486183e-38,0.094797330521233056,1.6126988602069995e-16,1.1934637711044961e-07,0.0051687221648018134,5.1501886625138845e-07,1.1961369720475536e-14,7.896824918518675e-06,7.0704159011579361e-14,7.8129529107730686e-13,9.1560442711580112e-10,8.3229469806260712e-17,1.8871093902887094e-15,3.9519781820370806e-14,2.8168828098342801e-24,0.0,3.4368305050498838e-05,3.2545299070814874e-05,0.0051697535472318987,1.5965014739319461e-14,1.7726472235310489e-06,2.1191346421476132e-10,1.0174249991798966e-05,4.1008245229935018e-11,1.7736391716442404e-10,6.5521383891084371e-14,5.3632356550843609e-12,1.0297536494838952e-10,1.0745912139725007e-16,2.4464807623288989e-17,5.262478164657642e-19,1.3609728012248421e-17
