Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),OCX(21),OX(20),COX(37),CH3X(22),HX(19),H2X(36),C2H6X(39),HOX(23),CH2X(134),CHX(26),C2H4X(51),C2H5X(38),C2H3X(50),SX(145),CXHO(27)
0.8467008257133402,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20177841570227512,0.099956169333557457,1.1540908237752099e-36,0.060720250498405522,1.1397900751130783e-14,9.5022453857549366e-07,0.039254202838297718,3.0279917129727378e-06,4.5876159863531266e-14,4.4243011095679964e-06,1.1644912474669645e-12,2.2166931568993399e-12,1.4379403325050105e-09,1.178081967564151e-15,2.5618666751150228e-15,3.627426362366523e-13,7.7830307240655546e-23,1.1567787431413154e-10,2.907828868071531e-05,1.7664152045124354e-05,1.0372305335991247e-13,0.039258184910137696,1.1419455642799937e-05,1.0156726167759603e-10,2.4559140355934686e-05,2.7643019562248349e-10,8.8087426453718888e-10,1.4039473197181864e-12,9.0646017493046589e-13,6.1503241096834342e-12,3.3651896083968671e-14,1.4215962042559723e-16,1.5903038740045481e-09,3.6349308956042364e-07,6.1145710393636422e-19
0.8480838417170325,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20173641672646725,0.099956170843053346,1.1570429854112747e-36,0.060678265552322828,1.1429863896808047e-14,9.5167285488452763e-07,0.03929619718381492,3.0295902677858256e-06,4.5938511893392126e-14,4.4210288720244592e-06,1.1662558824890897e-12,2.2183824013714875e-12,1.4381480243326195e-09,1.1796151171832894e-15,2.5633985564240301e-15,3.6324791829800048e-13,7.7989590783650711e-23,1.1565728445936048e-10,2.9072236647099261e-05,1.7648264042050971e-05,1.0381240435933375e-13,0.039300181760720913,1.1429292799924424e-05,1.0147101701947979e-10,2.4572733802020468e-05,2.7679390089534043e-10,8.8115585522123651e-10,1.4065198796249246e-12,9.0492292460023419e-13,6.1352067048270696e-12,3.3638903086176583e-14,1.4215055562342004e-16,1.5895162395141864e-09,3.6412800026595253e-07,6.1169470645529649e-19
0.8494668577207249,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20169446425036408,0.09995617235095039,1.1599968732811786e-36,0.060636327081654381,1.1461858240713238e-14,9.5312091257992743e-07,0.039338145042565484,3.0311849755526709e-06,4.6000912048467702e-14,4.4177646411858943e-06,1.1680187333750861e-12,2.2200700604549166e-12,1.4383541055628123e-09,1.1811472562064259e-15,2.5649326188290961e-15,3.637531871754638e-13,7.8148902492612449e-23,1.1563666926305616e-10,2.9066191313908491e-05,1.7632398703079886e-05,1.0390161033721454e-13,0.039342132118260126,1.1439113990806798e-05,1.0137501073488824e-10,2.4586307567345742e-05,2.7715741946819063e-10,8.8143633684736006e-10,1.4090920561538336e-12,9.0339075533256086e-13,6.1201511629724795e-12,3.3625912965052466e-14,1.421413558887168e-16,1.5887311762097431e-09,3.6476253118687391e-07,6.119328196710365e-19
0.8508498737244173,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20165255819474734,0.099956173857250197,1.1629524818351016e-36,0.060594435007241799,1.1493883730336212e-14,9.5456871119220304e-07,0.039380046493731335,3.0327758504081058e-06,4.6063360219271155e-14,4.4145083857264638e-06,1.1697798028082089e-12,2.2217561372130029e-12,1.4385585845570812e-09,1.1826783855875795e-15,2.5664688509890843e-15,3.642584435023713e-13,7.8308242179017351e-23,1.1561602908094954e-10,2.9060152669727812e-05,1.761655598140908e-05,1.0399067161504444e-13,0.039384036061948006,1.1448919250841662e-05,1.0127924189896586e-10,2.4599861700072397e-05,2.7752075143404309e-10,8.8171571419737825e-10,1.4116638470800683e-12,9.0186364283141405e-13,6.1051571362814807e-12,3.3612925811306029e-14,1.4213202210520939e-16,1.5879486732791536e-09,3.6539668263700029e-07,6.1217144060146663e-19
0.8522328897281097,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2016106984805858,0.099956175361954419,1.1659098055362519e-36,0.060552589250113746,1.1525940312938761e-14,9.5601625025667587e-07,0.039421901616307396,3.0343629064156586e-06,4.6125856296548575e-14,4.4112600744878438e-06,1.171539093470505e-12,2.2234406347043767e-12,1.4387614696272915e-09,1.1842085062793553e-15,2.5680072412529641e-15,3.6476368790774952e-13,7.8467609658253405e-23,1.1559536426558745e-10,2.9054120703169031e-05,1.7600735830364137e-05,1.0407958851340047e-13,0.039425893670790114,1.145870861532323e-05,1.0118370959191669e-10,2.4613396248202408e-05,2.7788389688739347e-10,8.8199399202753183e-10,1.4142352502045864e-12,9.0034156293744998e-13,6.0902242786159961e-12,3.3599941714751148e-14,1.421225551509908e-16,1.5871687199667423e-09,3.6603045493133661e-07,6.1241056630670315e-19
0.8536159057318021,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20156888502903506,0.099956176865064764,1.1688688388608993e-36,0.060510789731485361,1.1558027936861514e-14,9.574635293087904e-07,0.039463710489101918,3.0359461575680204e-06,4.6188400171151559e-14,4.4080196764780313e-06,1.1732966080427715e-12,2.2251235559662532e-12,1.438962769036041e-09,1.1857376192335059e-15,2.5695477788357684e-15,3.65268921016358e-13,7.8627004737579293e-23,1.1557467516634143e-10,2.904809540287116e-05,1.7584938203398014e-05,1.0416836135194268e-13,0.039467705023605464,1.146848211944462e-05,1.0108841289826545e-10,2.4626911259587964e-05,2.7824685592023527e-10,8.8227117506858987e-10,1.4168062632974402e-12,8.9882449175299362e-13,6.0753522526078448e-12,3.3586960763922333e-14,1.4211295589820668e-16,1.5863913055729173e-09,3.6666384838606154e-07,6.1265019369593684e-19
0.8549989217354945,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20152711776143678,0.099956178366582771,1.1718295762983035e-36,0.060469036372757683,1.1590146549909738e-14,9.589105478884612e-07,0.039505473190737252,3.0375256177875003e-06,4.6250991733935887e-14,4.4047871608702575e-06,1.1750523492045054e-12,2.226804904034492e-12,1.4391624909970103e-09,1.1872657254013808e-15,2.5710904526620759e-15,3.6577414344871838e-13,7.8786427229400106e-23,1.155539621294491e-10,2.9042076757499686e-05,1.756916305409027e-05,1.0425699044942631e-13,0.039509470199027036,1.1478239798299372e-05,1.0099335090772881e-10,2.4640406781923312e-05,2.786096286270135e-10,8.825472680261033e-10,1.4193768841646135e-12,8.9731240543349106e-13,6.0605407177979193e-12,3.3573983046584829e-14,1.4210322521356204e-16,1.585616419453831e-09,3.672968633185096e-07,6.1289031982730288e-19
0.8563819377391869,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20148539659931819,0.099956179866510106,1.1747920123506306e-36,0.060427329095517145,1.1622296099315001e-14,9.6035730554163222e-07,0.039547189799650294,3.0391013009264706e-06,4.6313630875975556e-14,4.4015624970019331e-06,1.1768063196338647e-12,2.22848468194475e-12,1.4393606436752808e-09,1.1887928257327021e-15,2.5726352509762627e-15,3.6627935582113529e-13,7.8945876953442828e-23,1.1553322549805636e-10,2.903606475574681e-05,1.7553410336146802e-05,1.0434547612370532e-13,0.039551189275502413,1.1487981686881933e-05,1.0089852271515558e-10,2.465388286274186e-05,2.7897221510461344e-10,8.8282227558056008e-10,1.421947110652899e-12,8.9580528025021945e-13,6.0457893343483084e-12,3.3561008649731469e-14,1.4209336395834351e-16,1.5848440510210396e-09,3.6792950004715292e-07,6.131309418347835e-19
0.8577649537428793,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20144372146439141,0.099956181364848379,1.177756141533012e-36,0.0603856678215349,1.165447653378601e-14,9.6180380181320009e-07,0.039588860394093067,3.040673220767822e-06,4.6376317488503214e-14,4.3983456543734599e-06,1.1785585220076193e-12,2.2301628927063817e-12,1.4395572351876915e-09,1.1903189211763229e-15,2.5741821632554072e-15,3.6678455874573425e-13,7.910535371779503e-23,1.1551246561223079e-10,2.9030059386331818e-05,1.7537680003399596e-05,1.0443381869172407e-13,0.03959286233129429,1.1497707820086438e-05,1.0080392741941409e-10,2.4667339549431221e-05,2.7933461544627086e-10,8.8309620238745408e-10,1.4245169405613194e-12,8.9430309275925281e-13,6.0310977727511063e-12,3.3548037658994792e-14,1.4208337298790797e-16,1.5840741897412059e-09,3.6856175889158305e-07,6.1337205665308181e-19
0.8591479697465717,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20140209227855299,0.099956182861599185,1.1807219583734809e-36,0.060344052472766398,1.168668780154429e-14,9.6325003625187898e-07,0.039630485052133325,3.0422413910254044e-06,4.6439051462699223e-14,4.395136602647168e-06,1.1803089590011135e-12,2.2318395393266568e-12,1.4397522736031912e-09,1.1918440126812236e-15,2.5757311788091217e-15,3.672897528304919e-13,7.9264857334664471e-23,1.1549168280898589e-10,2.9024060638000154e-05,1.7521972009805954e-05,1.0452201846953141e-13,0.039634489444481051,1.1507418232708423e-05,1.0070956412445779e-10,2.4680776889224089e-05,2.796968297475492e-10,8.8336905307755393e-10,1.4270863717215792e-12,8.9280581955956255e-13,6.0164656998815977e-12,3.3535070159258969e-14,1.420732531522891e-16,1.5833068251357767e-09,3.6919364017249409e-07,6.1361366137311432e-19
0.8605309857502641,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20136050896388344,0.099956184356764122,1.1836894574128476e-36,0.060302482971350727,1.1718929849686948e-14,9.646960084143435e-07,0.039672063851655066,3.0438058253444648e-06,4.6501832690013234e-14,4.3919353116463117e-06,1.1820576332882186e-12,2.233514624819829e-12,1.4399457669431209e-09,1.1933681011942489e-15,2.5772822856528277e-15,3.6779493867925139e-13,7.9424387629114706e-23,1.1547087742232478e-10,2.9018068499523608e-05,1.75062863094482e-05,1.0461007577228706e-13,0.039676070692957345,1.1517112959445757e-05,1.0061543193953684e-10,2.4694194929189948e-05,2.8005885810791937e-10,8.8364083225707752e-10,1.4296554020302098e-12,8.9131343734357303e-13,6.0018927820080535e-12,3.3522106234804971e-14,1.4206300529635467e-16,1.5825419467806482e-09,3.6982514421166399e-07,6.1385575320625273e-19
0.8619140017539565,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20131897144264646,0.099956185850344811,1.1866586332047811e-36,0.060260959239610098,1.1751202627270008e-14,9.6614171785495183e-07,0.039713596870359073,3.0453665373020923e-06,4.6564661062111834e-14,4.388741751353889e-06,1.1838045475412931e-12,2.235188152167975e-12,1.4401377231815775e-09,1.1948911876609925e-15,2.5788354734930725e-15,3.6830011689176135e-13,7.9583944410405235e-23,1.1545004978326536e-10,2.9012082959701076e-05,1.7490622856533552e-05,1.0469799091424811e-13,0.039717606154434558,1.152679203489672e-05,1.0052152997758405e-10,2.4707593716256665e-05,2.8042070062185687e-10,8.8391154450771117e-10,1.4322240293158577e-12,8.8982592310895599e-13,5.9873786972112469e-12,3.3509145968450294e-14,1.4205263025903735e-16,1.5817795443058543e-09,3.7045627133193842e-07,6.1409832911470501e-19
0.8632970177576489,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20127747963728848,0.099956187342342781,1.189629480315786e-36,0.060219481200049316,1.178350608308295e-14,9.6758716413041775e-07,0.03975508418576354,3.0469235404076484e-06,4.6627536470438003e-14,4.3855558919115897e-06,1.1855497044311419e-12,2.2368601243480123e-12,1.4403281502457729e-09,1.1964132730282337e-15,2.5803907322138438e-15,3.6880528806371024e-13,7.9743527488799518e-23,1.1542920021985569e-10,2.9006104007357265e-05,1.7474981605393237e-05,1.0478576420878449e-13,0.039759095906441499,1.1536455493561852e-05,1.0042785735644462e-10,2.4720973297201813e-05,2.8078235738562676e-10,8.8418119438689144e-10,1.4347922514285155e-12,8.8834325388888644e-13,5.9729231195799933e-12,3.3496189442248797e-14,1.4204212887402666e-16,1.581019607395264e-09,3.7108702185721292e-07,6.1434138621440108e-19
0.8646800337613413,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20123603347043814,0.099956188832759654,1.1926019933250053e-36,0.060178048775355174,1.1815840163959534e-14,9.6903234680829387e-07,0.039796525875204519,3.0484768481031949e-06,4.6690458806803396e-14,4.3823777036188675e-06,1.1872931066269751e-12,2.2385305443546624e-12,1.4405170560162872e-09,1.1979343582401428e-15,2.5819480494463506e-15,3.6931045278673228e-13,7.9903136695923127e-23,1.1540832905721001e-10,2.9000131631342775e-05,1.7459362510482173e-05,1.0487339596839019e-13,0.03980054002632484,1.1546103369845585e-05,1.0033441319954197e-10,2.4734333718635477e-05,2.8114382850152843e-10,8.8444978642801571e-10,1.4373600663193501e-12,8.8686540678934732e-13,5.9585257213798376e-12,3.3483236737881909e-14,1.4203150197015473e-16,1.5802621257862593e-09,3.7171739611241607e-07,6.1458492179683595e-19
0.8660630497650337,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20119463286490591,0.099956190321596944,1.1955761668243253e-36,0.060136661888395927,1.1848204819232502e-14,9.7047726545267884e-07,0.039837922015836552,3.0500264737639261e-06,4.6753427963425655e-14,4.3792071569317342e-06,1.1890347567963675e-12,2.2401994151440022e-12,1.4407044483274162e-09,1.1994544442386429e-15,2.5835074150259233e-15,3.6981561164845156e-13,8.0062771843240886e-23,1.1538743661754299e-10,2.8994165820535394e-05,1.7443765526379025e-05,1.0496088650466316e-13,0.039841938591249709,1.1555735698053465e-05,1.0024119663361773e-10,2.4747675027029972e-05,2.8150511406538274e-10,8.8471732514039726e-10,1.4399274718497607e-12,8.8539235923719847e-13,5.9441861879856723e-12,3.3470287935445638e-14,1.4202075037029498e-16,1.5795070892694162e-09,3.7234739442349323e-07,6.1482893285635326e-19
0.8674460657687261,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20115327774368308,0.09995619180885626,1.1985519954184213e-36,0.06009532046222079,1.1880599998492212e-14,9.7192191962718275e-07,0.039879272684633212,3.0515724306985928e-06,4.6816443831961879e-14,4.3760442224617446e-06,1.19077465760522e-12,2.2418667396597586e-12,1.4408903349675666e-09,1.2009735319684849e-15,2.5850688197062091e-15,3.7032076523251807e-13,8.0222432736337575e-23,1.1536652322018599e-10,2.898820656383843e-05,1.7428190607785194e-05,1.050482361283213e-13,0.039883291678200219,1.1565352512393979e-05,1.0014820679004391e-10,2.4760997268714766e-05,2.8186621417358062e-10,8.8498381500955488e-10,1.4424944658768796e-12,8.839240886896942e-13,5.9299042005315286e-12,3.3457343114196087e-14,1.4200987489209708e-16,1.5787544876882075e-09,3.7297701711738911e-07,6.1507341652416433e-19
0.8688290817724185,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20111196802994169,0.0999561932945391,1.2015294737244677e-36,0.060054024420059332,1.1913025648165592e-14,9.7336630891032753e-07,0.039920577958387583,3.0531147321499211e-06,4.6879506304506442e-14,4.3728888709751278e-06,1.1925128117177195e-12,2.2435325208791139e-12,1.4410747236794592e-09,1.2024916223715246e-15,2.586632250565274e-15,3.7082591411860612e-13,8.0382119214668781e-23,1.1534558918161168e-10,2.8982253850180542e-05,1.7412637709524441e-05,1.0513544514922108e-13,0.039924599363980059,1.1574953846981224e-05,1.0005544280620057e-10,2.4774300489845101e-05,2.8222712893151281e-10,8.852492604974831e-10,1.4450610464118039e-12,8.8246057266076734e-13,5.9156794372659642e-12,3.3444402353327982e-14,1.4199887634873494e-16,1.5780043109386923e-09,3.736062645220323e-07,6.1531837017305449e-19
0.8702120977761109,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20107070364703364,0.099956194778647076,1.2045085963722421e-36,0.060012773685320958,1.194548171770198e-14,9.748104328767114e-07,0.039961837913712848,3.0546533912950264e-06,4.6942615273989955e-14,4.3697410733915495e-06,1.1942492217963004e-12,2.2451967617346959e-12,1.441257622160458e-09,1.204008716385327e-15,2.5881976973433552e-15,3.7133105888246039e-13,8.0541831094214544e-23,1.1532463481547191e-10,2.8976307668517679e-05,1.7397106786543105e-05,1.0522251387632945e-13,0.039965861725212957,1.1584539735831132e-05,9.9962903822416245e-11,2.4787584736440984e-05,2.8258785843663012e-10,8.8551366604252464e-10,1.4476272113562731e-12,8.8100178899380034e-13,5.9015115905424705e-12,3.343146573032235e-14,1.4198775554739179e-16,1.5772565489692032e-09,3.7423513696631835e-07,6.1556379083834694e-19
0.8715951137798033,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20102948451849051,0.099956196261181629,1.207489358004293e-36,0.05997156818159436,1.1977968157834002e-14,9.7625429109534708e-07,0.040003052627042859,3.056188421245841e-06,4.7005770632254608e-14,4.3666008007831558e-06,1.1959838905016104e-12,2.2468594651327613e-12,1.4414390380630253e-09,1.2055248149527587e-15,2.5897651520976837e-15,3.7183620009593719e-13,8.0701568171812646e-23,1.1530366043261994e-10,2.8970368007831127e-05,1.7381597793909079e-05,1.053094426177385e-13,0.040007078838343285,1.1594110212862983e-05,9.9870588983198615e-11,2.4800850054391501e-05,2.8294840278467804e-10,8.8577703605965946e-10,1.4501929585584753e-12,8.7954771555916797e-13,5.8874003483153654e-12,3.3418533321648805e-14,1.4197651328995738e-16,1.5765111917800446e-09,3.7486363478009417e-07,6.1580967565413369e-19
0.8729781297834956,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20098831056802269,0.099956197742144384,1.2104717532755359e-36,0.059930407832647026,1.2010484914445839e-14,9.7769788315557562e-07,0.040044222174632611,3.0577198350495116e-06,4.7068972271518727e-14,4.3634680243737599e-06,1.1977168204924677e-12,2.2485206340347116e-12,1.4416189789948583e-09,1.2070399190141824e-15,2.591334601209208e-15,3.7234133832699398e-13,8.0861330295630102e-23,1.1528266634112688e-10,2.8964434857126852e-05,1.7366110686811214e-05,1.0539623168069506e-13,0.040048250779636592,1.160366531190364e-05,9.9778497439673258e-11,2.4814096489402097e-05,2.8330876208437586e-10,8.8603937494086225e-10,1.4527582860938083e-12,8.7809833027481496e-13,5.8733453948851509e-12,3.3405605204125069e-14,1.4196515037431532e-16,1.5757682294231977e-09,3.7549175829414204e-07,6.1605602207314236e-19
0.874361145787188,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20094718171951892,0.099956199221536784,1.2134557768533082e-36,0.059889292562424618,1.2043031936794546e-14,9.7914120864403245e-07,0.04008534663255884,3.0592476456888091e-06,4.7132220085653629e-14,4.360342715537531e-06,1.1994480144258267e-12,2.2501802713544072e-12,1.441797452519189e-09,1.2085540295017562e-15,2.5929060338933829e-15,3.7284647413973601e-13,8.1021117290663921e-23,1.1526165284631678e-10,2.8958508205438191e-05,1.7350645420559833e-05,1.0548288137156328e-13,0.040089377625180111,1.1613205066682534e-05,9.9686628345581234e-11,2.4827324087042076e-05,2.8366893643536353e-10,8.8630068705488247e-10,1.4553231919194125e-12,8.7665361138779041e-13,5.8593464292556613e-12,3.339268145274454e-14,1.4195366759234107e-16,1.5750276520020103e-09,3.7611950784016385e-07,6.1630282718697788e-19
0.8756058601905111,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20091020425528219,0.099956200551648541,1.2161427858782787e-36,0.059852327298818564,1.2072350094645227e-14,9.8043997331082829e-07,0.040122320155764273,3.0606196052373486e-06,4.7189182508742735e-14,4.3575362988212471e-06,1.2010046068311328e-12,2.2516726378061038e-12,1.4419568302732583e-09,1.2099158802114336e-15,2.5943220142920553e-15,3.7330109476670515e-13,8.1164946670680486e-23,1.152427243613089e-10,2.8953179766533103e-05,1.7336745318018309e-05,1.0556074718271643e-13,0.04012635329204603,1.1621777754439302e-05,9.9604135658594676e-11,2.4839212856540455e-05,2.8399293529821569e-10,8.8653499366382637e-10,1.4576312447976972e-12,8.7535733618549105e-13,5.8467949763507545e-12,3.3381053870502852e-14,1.4194323125293523e-16,1.5743631633044986e-09,3.766841629638017e-07,6.1652534161368027e-19
0.8768505745938342,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2008732632068955,0.099956201880490703,1.2188311056525125e-36,0.059815398432326021,1.2101692689052032e-14,9.81738521418589e-07,0.040159257273030262,3.0619886660615757e-06,4.7246182167418896e-14,4.3547358871152637e-06,1.2025597971146829e-12,2.2531637681468783e-12,1.4421150309696504e-09,1.2112769275736494e-15,2.5957395855330754e-15,3.7375571429454634e-13,8.1308795920751246e-23,1.1522378062348572e-10,2.894785657500829e-05,1.7322862838051626e-05,1.0563850057206905e-13,0.040163292548058817,1.1630338065043928e-05,9.9521821863793843e-11,2.4851086437587109e-05,2.8431678451069295e-10,8.8676847526423732e-10,1.459938952980318e-12,8.7406480737718198e-13,5.834288401970709e-12,3.3369429938878813e-14,1.4193269902977362e-16,1.5737005912870349e-09,3.7724851568582382e-07,6.1674822342418736e-19
0.8780952889971573,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20083635851924234,0.099956203208064309,1.2215207323144164e-36,0.059778505907871538,1.213105968358294e-14,9.8303685266894957e-07,0.040196158039448433,3.0633548374937945e-06,4.730321898434732e-14,4.351941459860203e-06,1.2041135872093834e-12,2.2546536644775081e-12,1.4422720600309633e-09,1.2126371722683974e-15,2.5971587406624842e-15,3.742103331265953e-13,8.1452664907308514e-23,1.1520482184981929e-10,2.8942538622921958e-05,1.7308997948330547e-05,1.0571614176117432e-13,0.040200195448317717,1.1638886022888416e-05,9.9439686353241129e-11,2.486294486310394e-05,2.8464048414581597e-10,8.8700113499363177e-10,1.4622463149778274e-12,8.7277600933316453e-13,5.8218264882481425e-12,3.3357809710799925e-14,1.4192207148968941e-16,1.5730399288405129e-09,3.7781256624989029e-07,6.1697147056823058e-19
0.8793400034004804,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20079949013732176,0.099956204534370444,1.2242116620106276e-36,0.059741649670495264,1.2160451041911848e-14,9.8433496676244341e-07,0.040233022509994811,3.0647181288250962e-06,4.736029288192071e-14,4.3491529965929061e-06,1.2056659790468272e-12,2.2561423288908943e-12,1.4424279228514301e-09,1.2139966149744559e-15,2.5985794732417957e-15,3.7466495166372423e-13,8.1596553491494671e-23,1.1518584825553536e-10,2.893722590234865e-05,1.7295150616604041e-05,1.0579367097102629e-13,0.040237062047806381,1.164742165230315e-05,9.9357728521948485e-11,2.4874788165923344e-05,2.8496403427729902e-10,8.872329759747893e-10,1.4645533292973759e-12,8.7149092647095612e-13,5.8094090161289131e-12,3.3346193238734688e-14,1.4191134919633844e-16,1.5723811688887663e-09,3.7837631490022572e-07,6.1719508105085852e-19
0.8805847178038034,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20076265800624837,0.099956205859410188,1.226903890895794e-36,0.059704829665352607,1.2189866726463295e-14,9.8563286340776105e-07,0.040269850739530044,3.066078549305558e-06,4.741740378207801e-14,4.3463704769459804e-06,1.2072169745572773e-12,2.2576297634924396e-12,1.4425826247971091e-09,1.2153552563729049e-15,2.6000017750684137e-15,3.7511957030435878e-13,8.1740461551798123e-23,1.1516686005413326e-10,2.8931918405379448e-05,1.7281320810699125e-05,1.058710884220655e-13,0.040273892401393077,1.1655944977557734e-05,9.9275947768175091e-11,2.4886616378770098e-05,2.8528743498191566e-10,8.8746400131585368e-10,1.4668599945152122e-12,8.7020954330241554e-13,5.7970357685174696e-12,3.3334580574869148e-14,1.4190053271038267e-16,1.5717243043884222e-09,3.7893976188161181e-07,6.1741905292431678e-19
0.8818294322071265,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20072586207125181,0.099956207183184653,1.2295974151326232e-36,0.059668045837714095,1.2219306700116743e-14,9.8693054231477445e-07,0.040306642782799725,3.0674361081444595e-06,4.7474551607131826e-14,4.3435938806472408e-06,1.2087665756696481e-12,2.2591159703773794e-12,1.4427361712060225e-09,1.2167130971435933e-15,2.6014256383708639e-15,3.7557418944449172e-13,8.1884388964060796e-23,1.151478574574023e-10,2.8926616124122215e-05,1.7267508498520752e-05,1.059483943341738e-13,0.040310686563831022,1.1664456022860241e-05,9.9194343492770298e-11,2.4898429534275621e-05,2.8561068633566762e-10,8.8769421411035673e-10,1.4691663091986343e-12,8.689318444301261e-13,5.784706530160768e-12,3.332297177076015e-14,1.4188962258917848e-16,1.571069328328734e-09,3.7950290743937858e-07,6.1764338422574456e-19
0.8830741466104496,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20068910227767667,0.099956208505694907,1.2322922308919866e-36,0.059631298132964798,1.2248770926550069e-14,9.8822800319040301e-07,0.040343398694434714,3.0687908145105416e-06,4.753173627941831e-14,4.3408231875191562e-06,1.2103147843114825e-12,2.2606009516244507e-12,1.4428885673883509e-09,1.2180701379669314e-15,2.6028510565842965e-15,3.7602880947769821e-13,8.2028335592439106e-23,1.1512884067543513e-10,2.8921319050701257e-05,1.7253713648051473e-05,1.0602558892667572e-13,0.040347444589758717,1.1672954812357279e-05,9.9112915099164599e-11,2.4910227664986493e-05,2.8593378841346194e-10,8.8792361743731161e-10,1.4714722718822528e-12,8.6765781452882959e-13,5.7724210863064062e-12,3.3311366877343759e-14,1.4187861938680141e-16,1.5704162337314086e-09,3.8006575181939562e-07,6.1786807298675296e-19
0.8843188610137727,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20065237857098175,0.099956209826942005,1.2349883343527603e-36,0.05959458649660427,1.2278259368643341e-14,9.8952524574724548e-07,0.040380118528951528,3.0701426775322329e-06,4.7588957721321317e-14,4.3380583774782468e-06,1.2118616024089343e-12,2.2620847093185615e-12,1.4430398186265837e-09,1.2194263795226656e-15,2.604278022036738e-15,3.764834307951488e-13,8.2172301312226573e-23,1.1510980991663756e-10,2.8916027177257293e-05,1.7239936227351194e-05,1.0610267241834578e-13,0.040384166533700236,1.1681441370134994e-05,9.903166199383162e-11,2.4922010803347403e-05,2.8625674129226292e-10,8.8815221436133625e-10,1.4737778811474145e-12,8.6638743836098904e-13,5.7601792238245155e-12,3.3299765945201826e-14,1.4186752365431179e-16,1.5697650136504288e-09,3.8062829526806279e-07,6.1809311727403987e-19
0.8855635754170957,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20061569089674028,0.099956211146927029,1.2376857217017825e-36,0.059557910874246035,1.2307771989261212e-14,9.9082226970153587e-07,0.040416802340752518,3.0714917062978802e-06,4.7646215855642913e-14,4.3352994305344969e-06,1.2134070318867452e-12,2.2635672455411841e-12,1.443189930175683e-09,1.2207818224874464e-15,2.6057065268373463e-15,3.7693805378562473e-13,8.231628600265613e-23,1.1509076538774322e-10,2.8910740495947637e-05,1.7226176204556995e-05,1.0617964502740677e-13,0.040420852450065534,1.1689915720218811e-05,9.8950583585941683e-11,2.4933778981705655e-05,2.8657954504925524e-10,8.8838000793271138e-10,1.47608313558983e-12,8.6512070077558083e-13,5.7479807312620266e-12,3.3288169024385777e-14,1.4185633593960623e-16,1.5691156611718831e-09,3.8119053803230163e-07,6.1831851516121205e-19
0.8868082898204188,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.20057903920063919,0.099956212465651034,1.240384389133977e-36,0.059521271211617377,1.2337308752095788e-14,9.9211907476673374e-07,0.040453450184126279,3.0728379098559685e-06,4.7703510605053058e-14,4.3325463267908477e-06,1.2149510746682311e-12,2.2650485623571146e-12,1.4433389072632792e-09,1.2221364675382807e-15,2.6071365642829884e-15,3.7739267883553361e-13,8.2460289531363655e-23,1.1507170729382963e-10,2.8905458998945977e-05,1.7212433547882901e-05,1.0625650697152917e-13,0.040457502393150803,1.1698377886573255e-05,9.8869679287177223e-11,2.4945532232324228e-05,2.8690219976044187e-10,8.8860700118744524e-10,1.478388033771834e-12,8.638575866979003e-13,5.7358253980115757e-12,3.3276576164328419e-14,1.4184505678735115e-16,1.5684681694137949e-09,3.8175248035954789e-07,6.1854426470780206e-19
