Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH3OO(77),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),C2H4X(65)
1.3053783202953532e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224273454630859,0.11860613533185259,0.022820636373975318,0.0,1.8178618944442994e-23,6.350631016749107e-10,0.0,5.3819157021525652e-15,0.0,1.1597491577105101e-06,8.9144399603261339e-29,1.149943371386443e-06,3.3527933731356087e-20,3.9192437728399738e-26,0.0,0.0,8.8877468236778585e-20,4.6120222269854643e-21,6.2670798865943145e-05,1.8626255917822939e-06,8.68512693358219e-09,1.5136417388331209e-16,1.4379531170900483e-10,6.2830155184462147e-12,3.1106394503891177e-13,2.098697085357736e-21,5.0695102878660796e-19,1.3074040854042638e-25,1.3247097031576232e-27
1.4321180318108938e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223649442422065,0.11859996434407777,0.022820545967956327,0.0,2.6217541656103198e-23,7.6419525179475243e-10,0.0,7.1068833348594102e-15,0.0,1.2723987896974266e-06,1.5324773973734197e-28,1.2613626029432897e-06,4.7780577484278936e-20,4.842023160910126e-26,0.0,0.0,1.1710271666349486e-19,7.0687802209271813e-21,6.8729135216883032e-05,2.0434363507137965e-06,9.6588571395113835e-09,1.6934314562081628e-16,1.44944228117611e-10,6.9225260162790353e-12,4.0995556718722269e-13,3.4499221885527564e-21,7.3250403501980657e-19,2.3709407931000375e-25,2.0309537842015172e-27
1.6855974548419747e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45222402809668522,0.11858763631798981,0.022820365164472542,0.0,4.9963897406937558e-23,1.0581810299833145e-09,0.0,1.1588565665692485e-14,0.0,1.4977173240527977e-06,3.9685628952189905e-28,1.4840796351984315e-06,8.8782593405471474e-20,7.0921110299815322e-26,0.0,0.0,1.9027485053260152e-19,1.4923610588531802e-20,8.0831839184482862e-05,2.4050407600293962e-06,1.1675461834831775e-08,2.0731941956890193e-16,1.4724215045506014e-10,8.2016412021865587e-12,6.6586200500744335e-13,8.2009727411228879e-21,1.3984671343028641e-18,6.7192777723073774e-25,4.2896449077639964e-27
1.9137289355699475e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45221282424731063,0.11857655697731358,0.022820202451078388,0.0,8.2620981659470206e-23,1.3634474039616276e-09,0.0,1.6960099293453002e-14,0.0,1.7005259643991734e-06,8.2947103256491579e-28,1.6843866527561181e-06,1.4338534460470664e-19,9.6506557541536744e-26,0.0,0.0,2.7778468448267785e-19,2.6618426396664339e-20,9.1708367990074932e-05,2.7304652456680993e-06,1.3569171683981114e-08,2.4391189461509761e-16,1.4931038277751222e-10,9.3529525223725685e-12,9.7108384664221433e-13,1.5966854370477831e-20,2.3127659513115478e-18,1.4982113050993427e-24,7.6534177354443332e-27
2.1418604162979202e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45220163538778047,0.11856549266188614,0.022820039746901218,0.0,1.2914658624111357e-22,1.7072042629988226e-09,0.0,2.3778103950975615e-14,0.0,1.9033553986901828e-06,1.5909372232196366e-27,1.8845627705536823e-06,2.1881959315913419e-19,1.2809822065825292e-25,0.0,0.0,3.8867168518115045e-19,4.4371609404835109e-20,0.00010256985074985307,3.055871297147558e-06,1.5537436565554067e-08,2.8291584367992754e-16,1.5137871196929661e-10,1.0504365514822517e-11,1.3567017581343642e-12,2.8661847207460476e-20,3.6120509462261935e-18,3.031887610326943e-24,1.2760691799572327e-26
2.369991897025893e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45219046149730185,0.11855444335089214,0.022819877051929865,0.0,1.9300006122585628e-22,2.0894058359745998e-09,0.0,3.2215077155508412e-14,0.0,2.1062056175635105e-06,2.8500433974609772e-27,2.0846081158731815e-06,3.1923062177581188e-19,1.6679693429680991e-25,0.0,0.0,5.2569225335994113e-19,7.0101049444082271e-20,0.00011341630828815982,3.3812589367853213e-06,1.7580193794655382e-08,3.244513620192182e-16,1.5344713812390797e-10,1.1655879930503177e-11,1.8316795867462913e-12,4.8252409580332949e-20,5.3896717773050554e-18,5.6830999328729664e-24,2.0163624114034167e-26
2.598123377753866e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45217930255511096,0.11854340902354522,0.022819714366153189,0.0,2.7802556323869039e-22,2.5100065505178484e-09,0.0,4.244352858501109e-14,0.0,2.309076611669192e-06,4.8302468632018907e-27,2.2845228158426146e-06,4.4894854501642824e-19,2.1390171405025023e-25,0.0,0.0,6.9159952536689601e-19,1.0602780072794067e-19,0.00012424776140037937,3.7066281868667902e-06,1.969738070848439e-08,3.6863840804334323e-16,1.5551566142079975e-10,1.2807495866185874e-11,2.4048548274882002e-12,7.712368959245993e-20,7.7482820308956959e-18,1.0014104331326871e-23,3.0501663479882585e-26
2.826254858481839e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45216815854047288,0.1185323896590879,0.022819551689560055,0.0,3.8845190212968463e-22,2.9689610319746028e-09,0.0,5.4635980266993355e-14,0.0,2.511968371670142e-06,7.8185859037611597e-27,2.484306997436141e-06,6.1246094755722448e-19,2.7092857019950649e-25,0.0,0.0,8.8914338731596759e-19,1.5468340410725613e-19,0.00013506423085297775,4.0319790696452662e-06,2.1888934664876491e-08,4.1559680335422925e-16,1.5758428196806555e-10,1.3959213360542783e-11,3.0849402560081385e-12,1.1810020643788909e-19,1.0799621655883428e-17,1.6768888068936796e-23,4.4503650779407243e-26
3.054386339209812e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45215702943268182,0.11852138523679155,0.022819389022139366,0.0,5.288924038389534e-22,3.4662241023754366e-09,0.0,6.8964966765838012e-14,0.0,2.7148808882421673e-06,1.2175021500540241e-26,2.683960787474309e-06,8.1438921566211886e-19,3.396296598591952e-25,0.0,0.0,1.1210704894320778e-18,2.189162722261823e-19,0.00014586573738354335,4.3573116073419989e-06,2.4154793040820705e-08,4.6544623278756602e-16,1.5965299984902254e-10,1.5111032289885175e-11,3.8805255719070401e-12,1.7446378676838638e-19,1.46643003788834e-17,2.690464243021976e-23,6.2989647713886294e-26
3.282517819937785e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45214591521106118,0.11851039573595641,0.022819226363880014,0.0,7.0434481058516354e-22,4.001750779565752e-09,0.0,8.5603035339258151e-14,0.0,2.9178141520736676e-06,1.8340579908381059e-26,2.8834843126242356e-06,1.059471096836613e-18,4.220096749901278e-25,0.0,0.0,1.3901242582805779e-18,3.0189642873274961e-19,0.00015665230170082222,4.682625822146223e-06,2.6494893231193605e-08,5.1830624443966512e-16,1.6172181520010099e-10,1.6262952563078204e-11,4.8000787901185271e-12,2.4996682439543455e-19,1.9471616180893597e-17,4.1619590072674876e-23,8.6872292347441884e-26
3.510649300665758e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4521348158549629,0.1184994211359115,0.02281906371477093,0.0,9.2019115311722453e-22,4.5754962759454925e-09,0.0,1.047227461633106e-13,0.0,3.1207681538655862e-06,2.6849592185883086e-26,3.0828776993998917e-06,1.352538377279133e-18,5.2034997567819292e-25,0.0,0.0,1.6990449147088641e-18,4.0712161030480667e-19,0.00016742394448476867,5.0079217362152285e-06,2.890917264689718e-08,5.7429624970167309e-16,1.6379072815370403e-10,1.7414974173519373e-11,5.8519482684776548e-12,3.4884932332552243e-19,2.535929335312808e-17,6.2395029695301029e-23,1.171585507502826e-25
3.738780781393731e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45212373134376804,0.11848846141601452,0.02281890107480105,0.0,1.1821976853071613e-21,5.1874159976088498e-09,0.0,1.2649667248423918e-13,0.0,3.3237428843315551e-06,3.8338295935478026e-26,3.2821410741622979e-06,1.6985043127514066e-18,6.3722543391560022e-25,0.0,0.0,2.0505694863062209e-18,5.384207392661363e-19,0.00017818068638658204,5.3331993716743902e-06,3.1397568713562302e-08,6.3353552326311776e-16,1.6585973878738661e-10,1.8567097076196219e-11,7.0443641022984664e-12,4.7584856832724125e-19,3.2473304850547846e-17,9.1025648219328554e-23,1.5495070283368424e-25
3.966912262121704e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45211266165688641,0.11847751655565193,0.022818738443959326,0.0,1.4965148266009198e-21,5.8374655433684102e-09,0.0,1.5109740078903109e-13,0.0,3.5267383341977665e-06,5.3555068534950944e-26,3.4812745631197461e-06,2.1023517994966019e-18,7.7552395208443561e-25,0.0,0.0,2.4474318217729272e-18,6.9995723889813881e-19,0.00018892254802874728,5.6584587506172352e-06,3.3960018870048725e-08,6.9614320314447138e-16,1.6792884722228729e-10,1.971932117595247e-11,8.3854397184907539e-12,6.3620830405508986e-19,4.0967671817382151e-17,1.2965551770243001e-22,2.0144728461478103e-25
4.195043742849677e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45210160677375699,0.11846658653423885,0.022818575822234722,0.0,1.8696771398894185e-21,6.5256007039491332e-09,0.0,1.7869753094468087e-13,0.0,3.7297544942028391e-06,7.3369033780997617e-26,3.6802782923279853e-06,2.569125215985015e-18,9.3846291802851651e-25,0.0,0.0,2.8923626029824623e-18,8.9623136169976699e-19,0.00019964955000507058,5.9836998951054574e-06,3.6596460567184021e-08,7.6223829071462165e-16,1.699980536212817e-10,2.0871646429959857e-11,9.8831732013422884e-12,8.3568512613804785e-19,5.1004299067043043e-17,1.8080904844300087e-22,2.5794375591963056e-25
4.42317522357765e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45209056667384689,0.11845567133121898,0.022818413209616226,0.0,2.3086033073684783e-21,7.251777461009149e-09,0.0,2.0946967636698425e-13,0.0,3.9327913550979373e-06,9.8780770264605665e-26,3.8791523876904608e-06,3.1039206392048629e-18,1.1296093430385833e-24,0.0,0.0,3.3880893597199292e-18,1.1320829894700473e-18,0.00021036171288072169,6.3089228271689989e-06,3.9306831266220667e-08,8.3193965067860973e-16,1.7206735806023193e-10,2.202407282004839e-11,1.1545448907721878e-11,1.0805561517410347e-18,6.2752775389045555e-17,2.4742893572616673e-22,3.2583329344404971e-25
4.651306704305623e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4520795413366524,0.1184447709260647,0.022818250606092844,0.0,2.8205961330144986e-21,8.0159519862524022e-09,0.0,2.435864641720462e-13,0.0,4.1358489076467274e-06,1.3093213437256736e-25,4.0778969749585167e-06,3.7118780903404913e-18,1.3528984358153191e-24,0.0,0.0,3.9373364832273208e-18,1.4126938865929669e-18,0.00022105905719227385,6.6341275688060694e-06,4.2091068437416282e-08,9.0536601108166072e-16,1.7413676061304751e-10,2.31766002702405e-11,1.3380038939647033e-11,1.3776251544507527e-18,7.6390193519313304e-17,3.3291159388214244e-22,4.0660741747928711e-25
4.879438185033596e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45206853074169856,0.11843388529827684,0.022818088011653592,0.0,3.4133425570757094e-21,8.8180806404848984e-09,0.0,2.8122053533625626e-13,0.0,4.3389271426251709e-06,1.7111707269019021e-25,4.2765121797316347e-06,4.3981744009144422e-18,1.6126536939104358e-24,0.0,0.0,4.5428252408030688e-18,1.7435898111093778e-18,0.000231741603447746,6.9593141419832197e-06,4.4949109558499531e-08,9.8263596335106817e-16,1.7620626146859041e-10,2.4329228701364517e-11,1.5394604720540924e-11,1.7342282730067786e-18,9.2100959295199344e-17,4.4114588822915193e-22,5.0185660338853744e-25
5.335701146489542e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45204655369675484,0.11841215829294621,0.022817762849983603,0.0,4.873764969997383e-21,1.0536026719722197e-08,0.0,3.6773116176864315e-13,0.0,4.7451456230368668e-06,2.8158250380045851e-25,4.67335494343287e-06,6.0266496910126808e-18,2.2609070600878829e-24,0.0,0.0,5.9333971862042737e-18,2.5800677239352305e-18,0.00025306238367998787,7.6096328706658568e-06,5.0886353590315843e-08,1.1491803258480284e-15,1.803455584787905e-10,2.6634788359393214e-11,1.9993764174804245e-11,2.6580642666503244e-18,1.3051573553455789e-16,7.4410162491047911e-22,7.4263907209206889e-25
5.746337811799893e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45202682456994775,0.11839265432167739,0.022817470235438467,0.0,6.5493047496994996e-21,1.2211547365928661e-08,0.0,4.593520576251458e-13,0.0,5.1108128970344903e-06,4.2492405911159968e-25,5.0300721995433098e-06,7.8127275685362629e-18,3.0210271784722092e-24,0.0,0.0,7.4044945903216106e-18,3.567399235572281e-18,0.00027220068169042194,8.1948578100689046e-06,5.6481655607332505e-08,1.3134022470517154e-15,1.8407126293199053e-10,2.8710136996324577e-11,2.4823168196633987e-11,3.7777490050404324e-18,1.7417364406124424e-16,1.1449557788724526e-21,1.0268433595300627e-24
6.156974477110244e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45200714289087779,0.11837319791157343,0.022817177650155816,0.0,8.6235971075026175e-21,1.4009369267737956e-08,0.0,5.650545122184199e-13,0.0,5.476547039215791e-06,6.2243304122522691e-25,5.3863722027744121e-06,9.93436244737533e-18,3.9862529083264658e-24,0.0,0.0,9.0999946750191284e-18,4.8194566420919066e-18,0.0002912913516389699,8.7800242238429825e-06,6.2315110267412736e-08,1.4919154927935389e-15,1.8779728754318826e-10,3.0785812073738548e-11,3.0349935787590545e-11,5.2291253380823241e-18,2.2773360275380027e-16,1.7063931319393258e-21,1.3872446587777068e-24
6.567611142420596e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45198750854116604,0.11835378894411017,0.022816885094072165,0.0,1.1155372047018484e-20,1.5929244649961492e-08,0.0,6.8584588684932168e-13,0.0,5.8423479962301643e-06,8.884872613810828e-25,5.7422556801589248e-06,1.2422574123892932e-17,5.1982978095113415e-24,0.0,0.0,1.103565668128944e-17,6.3810670171655785e-18,0.00031033451210115028,9.3651322389580304e-06,6.8386353024180658e-08,1.6854067446912745e-15,1.9152363302101315e-10,3.2861813207776309e-11,3.6614932404103495e-11,7.0746510955779549e-18,2.9251375079524413e-16,2.4737683494080013e-21,1.836741617122811e-24
6.978247807730948e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45196792140273201,0.11833442730105989,0.022816592567124185,0.0,1.4207400815474924e-20,1.7970927658665812e-08,0.0,8.2273369867687764e-13,0.0,6.2082157148541922e-06,1.2398722927072027e-24,6.0977233571521288e-06,1.530853360199263e-17,6.7044392457245567e-24,0.0,0.0,1.3227208118841756e-17,8.3007491362951132e-18,0.00032933028135588907,9.9501819820552639e-06,7.469501929715378e-08,1.8945612506053848e-15,1.9525030005219506e-10,3.4938140148388412e-11,4.365797191639409e-11,9.3825782213199617e-18,3.6989634717873691e-16,3.5005767916954591e-21,2.3892947766062165e-24
7.388884473041299e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45194838135779192,0.11831511286449052,0.022816300069248719,0.0,1.784649942175588e-20,2.0134174346709792e-08,0.0,9.7672562299063907e-13,0.0,6.5741501419913648e-06,1.6959811814939716e-24,6.4527759576358916e-06,1.8623519454413385e-17,8.5578800988568037e-24,0.0,0.0,1.5690345021351345e-17,1.063072957741028e-17,0.00034827877738628711,1.0535173579448083e-05,8.1240744444583113e-08,2.120062814584577e-15,1.9897728906203123e-10,3.701479258260342e-11,5.1517842275285251e-11,1.2226992728272416e-17,4.6132494031749656e-16,4.8491833848770143e-21,3.0599278208121477e-24
7.799521138351651e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45192888828885874,0.11829584551676503,0.022816007600382781,0.0,2.2143532611586206e-20,2.2418742659848666e-08,0.0,1.1488294953661657e-12,0.0,6.9401512246704877e-06,2.2790106316730234e-24,6.8074142039226486e-06,2.2398887351324345e-17,1.0818106140858201e-23,0.0,0.0,1.8440732197498619e-17,1.3426955364101695e-17,0.00036718011788037711,1.1120107157122956e-05,8.8023163736693779e-08,2.3625938218417162e-15,2.0270460098782012e-10,3.9091770255631733e-11,6.0232330448236232e-11,1.5687844803831021e-17,5.6830166093581207e-16,6.5915474299658418e-21,3.8647397304723867e-24
8.210157803662002e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45190944207874106,0.11827662514054051,0.022815715160463535,0.0,2.717341882765078e-20,2.4824392424256248e-08,0.0,1.3400533135276152e-12,0.0,7.3062189100466197e-06,3.0141506939366065e-24,7.1616388167591994e-06,2.6666073944540253e-17,1.3551229410439396e-23,0.0,0.0,2.149400346956848e-17,1.6749097538575428e-17,0.00038603442023185121,1.1704982840740302e-05,9.5041912330137798e-08,2.6228351650672625e-15,2.0643223588821629e-10,4.1169072766393532e-11,6.9838245439374162e-11,1.9850953170052906e-17,6.9238482860032907e-16,8.809931109395868e-21,4.8208813031572447e-24
8.620794468972354e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45189004261054277,0.11825745161876761,0.022815422749428323,0.0,3.301513621132043e-20,2.7350885334929253e-08,0.0,1.5514052390160567e-12,0.0,7.672353145397257e-06,3.9297768195507657e-24,7.5154505153304399e-06,3.1456608706971814e-17,1.6830328586447421e-23,0.0,0.0,2.4865761907760875e-17,2.066055264042768e-17,0.00040484180154078071,1.2289800755635309e-05,1.0229662524282724e-07,2.9014664475894328e-15,2.1016019577057811e-10,4.3246699892244979e-11,8.0371440271941217e-11,2.4808003503145478e-17,8.3518675677162151e-16,1.1597606148435397e-20,5.9466231035595599e-24
9.031431134282706e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45187068976766182,0.11823832483468974,0.02281513036721463,0.0,3.9751729039593209e-20,2.9997984943621514e-08,0.0,1.7838935989398804e-12,0.0,8.0385538781281614e-06,5.057651423687952e-24,7.8688500172632617e-06,3.680209310179949e-17,2.0735804065448239e-23,0.0,0.0,2.8571580074693677e-17,2.522845283951954e-17,0.00042360237861436737,1.2874561026818847e-05,1.0978693732771748e-07,3.1991654072558341e-15,2.1388847844239259e-10,4.5324651225163786e-11,9.1866834874120123e-11,3.0656571378824138e-17,9.9837145299480731e-16,1.5059580904713606e-20,7.2611695234021624e-24
9.442067799593057e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45185138343378961,0.11821924467184219,0.022814838013760115,0.0,4.7470314135300376e-20,3.2765456646172771e-08,0.0,2.0385268878527586e-12,0.0,8.4048210557618598e-06,6.4331269088505852e-24,8.221838038630566e-06,4.2734158820891272e-17,2.5355744880181012e-23,0.0,0.0,3.2627000278908075e-17,3.0523681646425325e-17,0.00044231626796771974,1.3459263778978372e-05,1.1751248324568944e-07,3.5166091099465731e-15,2.1761708792859663e-10,4.7402926559980629e-11,1.0435843994100121e-10,3.7500160974139767e-17,1.1836521740638736e-15,1.931334522457368e-20,8.785052805809536e-24
9.852704464903409e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45183212349291063,0.11820021101405159,0.0228145456890026,0.0,5.6262087964104321e-20,3.565306767153721e-08,0.0,2.3163137692978183e-12,0.0,8.7711546259474335e-06,8.0953361555796989e-24,8.5744152939550084e-06,4.9284481593064123e-17,3.078627164744353e-23,0.0,0.0,3.7047534809134512e-17,3.6620874924194849e-17,0.00046098358582457758,1.4043909136478779e-05,1.2547289744036999e-07,3.8544725976423172e-15,2.2134602430020408e-10,4.9481525599807812e-11,1.1787937830052477e-10,4.5448202085878033e-17,1.3927893508080255e-15,2.4489584506261212e-20,1.053969506649464e-23
9.999999999999999e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45182522622747229,0.11819339494372452,0.022814440838976942,0.0,5.9695348756431316e-20,3.6718086523793216e-08,0.0,2.4217914544205561e-12,0.0,8.9025747919485675e-06,8.7695760506099767e-24,8.70078493547764e-06,5.1790823223587028e-17,3.2951484915376556e-23,0.0,0.0,3.8725121755672006e-17,3.9018268841594499e-17,0.00046766823369116713,1.4253607696303705e-05,1.2838546455073109e-07,3.9807693660929971e-15,2.2268367452547262e-10,5.0227198711152055e-11,1.2298638149716851e-10,4.8590221400741577e-17,1.4739649746978953e-15,2.6598354949669366e-20,1.1229576872514279e-23
1.0222277463682724e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45181482911647713,0.11818312038808051,0.022814282621205492,0.0,6.517092871966985e-20,3.8354445799559543e-08,0.0,2.5869520818360128e-12,0.0,9.100911561578451e-06,9.8720228432634427e-24,8.8913842080869441e-06,5.5734617068579159e-17,3.6452977121047675e-23,0.0,0.0,4.1350985529285439e-17,4.2858737261942931e-17,0.00047774444909093095,1.457004098832392e-05,1.3283778026548756e-07,4.1765651459191034e-15,2.2470234470242396e-10,5.1352541181746097e-11,1.3095497901844448e-10,5.3640954936025311e-17,1.6029016539333316e-15,3.0056116267114893e-20,1.2334658609154241e-23
