Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),C2H4X(65),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
3.186134462168816e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44036273793914227,0.10768972379520118,0.020744332156305952,0.0,3.1413764835776552e-09,0.0014465464111906793,3.5854497333210495e-05,5.7238801742290311e-05,1.0666017849734206e-15,0.0031300036766867519,3.2227274507067413e-11,0.00034511174408750862,2.3728674260259983e-09,6.1271663386604194e-11,2.2471295990699155e-12,1.1811672835388948e-13,6.9003642106638326e-10,5.8212373215428304e-07,0.0076959311128274076,0.0041185759444591734,0.0001006589274414109,4.3197836882426646e-09,1.6153156508859109e-08,8.2607527762830592e-08,2.8626871569849163e-05,9.2057183703759951e-07,1.5586989803154402e-07,5.1339127365265017e-08,1.6335137063554045e-13,6.7654673328953519e-10,2.1075367314103142e-07,2.4032728288831635e-07,9.5611490336139885e-14,1.1046116436310064e-10
3.1944791481277366e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44035318347043662,0.10768203131423365,0.020739202503276509,0.0,3.1643088905624762e-09,0.0014509303905728191,3.6038486191873521e-05,5.7603912300516033e-05,1.0764712038019846e-15,0.0031374702676395931,3.2570076765018379e-11,0.00034505377905571702,2.3881695013768329e-09,6.1850532840215669e-11,2.2583002599806198e-12,1.1898825633405467e-13,6.9301795459510268e-10,5.8761460211079966e-07,0.0076952109854768781,0.0041286511501037572,0.00010076971476268594,4.335209289350058e-09,1.6187686661035975e-08,8.2801687937114695e-08,2.871358530239346e-05,9.2925708742501574e-07,1.5686446750791724e-07,5.185901909946079e-08,1.6488860191722047e-13,6.7796400706852886e-10,2.1095598694466475e-07,2.4028829619182925e-07,9.6046981139373344e-14,1.1102560126508469e-10
3.2028238340866573e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44034363232257023,0.1076743408081051,0.020734074341208022,0.0,3.1873467538716407e-09,0.0014553140711320339,3.6222894553439786e-05,5.7970144949339514e-05,1.0864056019367924e-15,0.0031449318003358784,3.2915378716682248e-11,0.00034499581753038563,2.403520044891737e-09,6.2433004313320649e-11,2.2694934273676064e-12,1.1986359884606849e-13,6.9600198252492922e-10,5.9314061302668125e-07,0.0076944910836999015,0.0041387229542844311,0.0001008803606617186,4.3506491072679879e-09,1.6222172830279737e-08,8.2995706958676247e-08,2.8800289530183125e-05,9.3799793629716138e-07,1.578620771290788e-07,5.2382523687355719e-08,1.6643562817485348e-13,6.793803452898058e-10,2.1115785049670584e-07,2.402492114724035e-07,9.6483316283616995e-14,1.1159130681394675e-10
3.211168520045578e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44033408449366729,0.10766665227540696,0.020728947669539619,0.0,3.2104902725095799e-09,0.0014596974523967796,3.6407722045188307e-05,5.8337498219809207e-05,1.0964052388865245e-15,0.0031523882790490203,3.3263189077243104e-11,0.00034493786098066602,2.4189190050299714e-09,6.3019087276385046e-11,2.2807090745636305e-12,1.2074275999657458e-13,6.9898848968236841e-10,5.9870187448086569e-07,0.0076937714073564839,0.0041487913584953885,0.00010099086565653137,4.3661031102791673e-09,1.6256615065851032e-08,8.3189584949574735e-08,2.8886984245226686e-05,9.4679455708199907e-07,1.588627227045451e-07,5.2909653734558646e-08,1.6799247954846001e-13,6.8079574965428199e-10,2.113592656375358e-07,2.4021002977633662e-07,9.692049496239462e-14,1.1215827978970952e-10
3.2195132060044987e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44032453998185744,0.10765896571472787,0.020723822487710729,0.0,3.2337396452751972e-09,0.0014640805339141199,3.6592968294796e-05,5.8705970637589768e-05,1.1064703745373606e-15,0.0031598397080668463,3.3613516542030221e-11,0.00034487991084513443,2.4343663300101827e-09,6.3608791174593032e-11,2.2919471749385973e-12,1.2162574387076206e-13,7.0197746099884587e-10,6.0429849592701829e-07,0.0076930519563059669,0.0041588563642298302,0.00010110123026152272,4.3815712667558509e-09,1.6291013417047836e-08,8.3383322032242789e-08,2.8973669439920482e-05,9.5564712300929169e-07,1.5986640002930306e-07,5.3440421834000762e-08,1.6955918614066172e-13,6.8221022201920134e-10,2.1156023419385731e-07,2.4017075214327132e-07,9.7358516369380172e-14,1.1272651897377329e-10
3.2270234233675274e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44031595275580082,0.10765204949502458,0.020719211097414456,0.0,3.2547547501854618e-09,0.0014680250506360303,3.6760047650012225e-05,5.9038551461725161e-05,1.1155852131121692e-15,0.0031665416802486614,3.3930970555051203e-11,0.00034482776237211013,2.4483102314435602e-09,6.4142628368598055e-11,2.3020806407641514e-12,1.2242370114545788e-13,7.0466962966949783e-10,6.0936577838376712e-07,0.0076924046428691623,0.0041679119649267408,0.00010120043879498718,4.3955046827325206e-09,1.6321934452758851e-08,8.355756503162511e-08,2.9051677969267342e-05,9.6366240845467351e-07,1.6077229828024204e-07,5.3921234055936294e-08,1.7097767313511522e-13,6.8348245180130434e-10,2.117407255561635e-07,2.401353211049802e-07,9.7753455500512078e-14,1.1323901584147672e-10
3.234533640730556e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44030736821372113,0.10764513487047923,0.020714600913026123,0.0,3.2758559024360145e-09,0.0014719693239056508,3.6927465626982704e-05,5.9372036514447519e-05,1.1247535064353874e-15,0.0031732395688073658,3.4250476760227038e-11,0.0003447756212424343,2.462293228182333e-09,6.4679413000109453e-11,2.3122322527632403e-12,1.232247610660557e-13,7.0736377134931353e-10,6.1446187060371306e-07,0.0076917575117017318,0.0041769648151535098,0.00010129953439643546,4.4094495145501402e-09,1.6352820018074717e-08,8.3731694084524981e-08,2.912967877626575e-05,9.7172327562391175e-07,1.6168064574494799e-07,5.4405012452331555e-08,1.7240418910118884e-13,6.8475392931428637e-10,2.1192085796363036e-07,2.4009981393661065e-07,9.8149076001876396e-14,1.1375253646556109e-10
3.241292836357282e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44029964441953107,0.107638913071394,0.020710452777790673,0.0,3.2949206293688824e-09,0.0014755189614541512,3.7078431104208368e-05,5.9672945280092829e-05,1.1330508314633908e-15,0.0031792641796195308,3.4539792174080458e-11,0.00034472870132090487,2.4749113201338397e-09,6.5165044875360951e-11,2.3213842025589563e-12,1.239483701819355e-13,7.0979017688147198e-10,6.1907305168191425e-07,0.0076911752494055541,0.0041851100296036196,0.00010138862418475884,4.4220096048311256e-09,1.638058672943256e-08,8.3888312882228381e-08,2.9199872896009359e-05,9.7901713248390438e-07,1.6250024998327122e-07,5.4842956653848425e-08,1.7369493631460556e-13,6.8589761697730898e-10,2.1208267130295481e-07,2.4006779300373922e-07,9.8505716540279591e-14,1.1421557960707454e-10
3.248052031984008e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44029192279728108,0.10763269256279466,0.020706305618712818,0.0,3.3140552769409323e-09,0.0014790684013629358,3.7229670448796509e-05,5.9974584797751259e-05,1.1413917477822502e-15,0.0031852854875578382,3.4830779545912581e-11,0.00034468178885471257,2.487561020334078e-09,6.5653074679714774e-11,2.3305508210133833e-12,1.2467449694671373e-13,7.1221816402223223e-10,6.2370769100720445e-07,0.0076905931345875285,0.0041932530178445705,0.00010147762306238819,4.4345789067945024e-09,1.6408324765203349e-08,8.4044839521913718e-08,2.9270060753469773e-05,9.8634810416344093e-07,1.6332183331567837e-07,5.5283317538219238e-08,1.7499222063074102e-13,6.8704069739367544e-10,2.1224419588763552e-07,2.4003571154143921e-07,9.886290808569304e-14,1.1467945062912092e-10
3.254811227610734e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44028420334598889,0.10762647334392561,0.02070215943549536,0.0,3.3332599503120532e-09,0.001482617643433429,3.7381183463841497e-05,6.0276954271467642e-05,1.1497763944076003e-15,0.0031913034949336617,3.5123443448392167e-11,0.00034463488453890736,2.5002423007064962e-09,6.6143507372060494e-11,2.3397320940631456e-12,1.25403143480443e-13,7.1464772501090607e-10,6.2836584644368155e-07,0.0076900111671714677,0.0042013937806675318,0.00010156653129426253,4.447157403858397e-09,1.6436034151665067e-08,8.4201274069371921e-08,2.9340242345483691e-05,9.937162822428995e-07,1.6414539347394256e-07,5.5726101766862617e-08,1.7629605795670156e-13,6.8818317126213229e-10,2.1240543266611638e-07,2.4000357007346853e-07,9.9220650214032783e-14,1.1514414888740383e-10
3.2601908912742936e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44027806096291044,0.10762152437059386,0.020698860173319778,0.0,3.3485951224684719e-09,0.0014854423541087603,3.7501968574156005e-05,6.0518132179315391e-05,1.1564811052647593e-15,0.0031960908873798046,3.5357576735213662e-11,0.00034459755953652538,2.5103579200487013e-09,6.6535564790556695e-11,2.3470499602875138e-12,1.2598487763842673e-13,7.1658253940150088e-10,6.3209013109774087e-07,0.0076895480828893881,0.0042078714477828327,0.00010163722900993556,4.4571752271874062e-09,1.6458067676142802e-08,8.4325715012715985e-08,2.9396095601004477e-05,9.996072885255021e-07,1.6480227871207013e-07,5.6080251390100244e-08,1.7733847982049588e-13,6.8909203681156371e-10,2.1253355642326609e-07,2.3997794605270728e-07,9.9505771432558279e-14,1.1551459437911471e-10
3.265570554937853e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44027191995393516,0.10761657621339565,0.020695561528976263,0.0,3.3639747727682032e-09,0.0014882669392464103,3.7622926820432006e-05,6.0759771577343459e-05,1.1632136759888422e-15,0.0032008761916848803,3.559277722781337e-11,0.00034456024046933064,2.5204935121211624e-09,6.6929149970366729e-11,2.3543770936598899e-12,1.2656821037062186e-13,7.1851834200374563e-10,6.358293780441542e-07,0.0076890850918937513,0.0042143477060809327,0.00010170786960412912,4.4671988564490277e-09,1.6480083082301132e-08,8.4450097694344009e-08,2.9451944884240007e-05,1.0055219676774861e-06,1.6546041360377754e-07,5.6435943677978977e-08,1.7838507083431177e-13,6.9000051927187937e-10,2.1266149892636953e-07,2.3995228461926293e-07,9.9791240938951324e-14,1.1588556316109653e-10
3.2709502186014126e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44026578031857033,0.10761162887194896,0.020692263502315147,0.0,3.3793989541116541e-09,0.0014910913987558198,3.7744058103631095e-05,6.1001872061363593e-05,1.1699741768862688e-15,0.0032056594090216313,3.5829047219608452e-11,0.00034452292767191888,2.5306490626380772e-09,6.732426539685292e-11,2.3617134871117009e-12,1.2715314273362622e-13,7.2045512896389469e-10,6.3958361638141126e-07,0.0076886221941458392,0.0042208225559601381,0.00010177845320844432,4.4772282833343688e-09,1.6502080383405166e-08,8.4574422147625384e-08,2.9507790193794418e-05,1.0114603657525052e-06,1.6611979699771117e-07,5.6793181981301327e-08,1.7943583899573799e-13,6.909086190851125e-10,2.1278926064338302e-07,2.3992658603379048e-07,1.0007705851897944e-13,1.162570549093274e-10
3.276329882264972e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44025964205632406,0.10760668234587138,0.020688966093186819,0.0,3.3948677193643461e-09,0.0014939157325491649,3.7865362324783868e-05,6.1244433226351696e-05,1.1767626783278175e-15,0.0032104405405649129,3.6066389000443628e-11,0.00034448562147434145,2.540824557275844e-09,6.7720913551011479e-11,2.369059133580762e-12,1.2773967578042871e-13,7.2239289644547082e-10,6.4335287518569927e-07,0.0076881593896068606,0.004227295997818588,0.00010184897995390805,4.4872634995499827e-09,1.6524059592724502e-08,8.4698688405994356e-08,2.9563631528328833e-05,1.0174225287689255e-06,1.667804277402695e-07,5.7151969648571885e-08,1.8049079229572558e-13,6.9181633670726109e-10,2.1291684204013632e-07,2.3990085055617235e-07,1.0036322395846024e-13,1.1662906930002421e-10
3.2817095459285316e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44025350516670497,0.10760173663478023,0.020685669301441712,0.0,3.4103811213569749e-09,0.0014967399405413223,3.7986839384990278e-05,6.1487454666455516e-05,1.1835792507485524e-15,0.0032152195874916769,3.6304804856579724e-11,0.00034444832220216303,2.5510199816733463e-09,6.8119096909472987e-11,2.3764140260112944e-12,1.2832781056041724e-13,7.243316406291944e-10,6.4713718351084971e-07,0.0076876966782379354,0.0042337680320542427,0.00010191944997097706,4.4973044968180785e-09,1.6546020723533093e-08,8.4822896502936425e-08,2.9619468886560606e-05,1.0234085027097432e-06,1.6744230467562481e-07,5.7512310025988339e-08,1.8154993871857309e-13,6.9272367259288694e-10,2.1304424358063692e-07,2.3987507844493612e-07,1.0064973704338274e-13,1.1700160600964267e-10
3.287089209592091e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44024736964922268,0.10759679173829255,0.0206823731269303,0.0,3.4259392128854565e-09,0.0014995640226498324,3.8108489185420038e-05,6.1730935975002344e-05,1.1904239646477507e-15,0.003219996550980932,3.6544297070682218e-11,0.00034441103017651876,2.5612353214322789e-09,6.8518817944502801e-11,2.3837781573539591e-12,1.289175481193871e-13,7.2627135771291031e-10,6.5093657038828284e-07,0.0076872340600001041,0.0042402386590649002,0.0001019898633895416,4.5073512668764744e-09,1.6567963789109001e-08,8.4947046471985043e-08,2.9675302267262506e-05,1.0294183335225003e-06,1.6810542664574469e-07,5.7874206457432836e-08,1.826132862419119e-13,6.936306271945993e-10,2.1317146572688917e-07,2.3984926995692559e-07,1.0093659755990347e-13,1.1737466471487904e-10
3.2924688732556505e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44024123550338767,0.10759184765602511,0.020679077569503119,0.0,3.4415420467109801e-09,0.0015023879787948616,3.8230311627312759e-05,6.1974876744506856e-05,1.1972968905888298e-15,0.0032247714322137214,3.6784867921809861e-11,0.00034437374571417105,2.5714705621174691e-09,6.8920079124001696e-11,2.3911515205658713e-12,1.2950888949954905e-13,7.2821204391151853e-10,6.5475106482695562e-07,0.0076867715348543303,0.0042467078792481827,0.0001020602203389295,4.5174038014785751e-09,1.6589888802734301e-08,8.5071138346723453e-08,2.9731131669261984e-05,1.0354520671191991e-06,1.6876979249041345e-07,5.8237662284463316e-08,1.836808428366926e-13,6.9453720096292416e-10,2.132985089388785e-07,2.3982342534727453e-07,1.0122380529434439e-13,1.1774824509267033e-10
3.3032282005827695e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44022897132470407,0.1075819619326169,0.020672488305303847,0.0,3.4728821521246101e-09,0.0015080355128880619,3.8474474040793406e-05,6.2464135032430133e-05,1.2111276611705789e-15,0.0032343149526440499,3.7269254633275279e-11,0.0003442992007248823,2.5920006883433683e-09,6.9727231766190233e-11,2.4059259144580469e-12,1.3069638787441873e-13,7.3209630859785533e-10,6.6242549231122144e-07,0.0076858467636824494,0.0042596421007222588,0.0001022007653446985,4.5375261314051967e-09,1.6633684727280449e-08,8.5319147947841371e-08,2.9842778532732371e-05,1.0475914261342466e-06,1.701022511517471e-07,5.8969265479840795e-08,1.8582861509089173e-13,6.9634920779389181e-10,2.1355206039069909e-07,2.3977162877614482e-07,1.017992615631372e-13,1.1849696957486378e-10
3.3139875279098884e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44021671262675199,0.1075720794614848,0.02066590150764919,0.0,3.5044018589948705e-09,0.0015136825422334239,3.8719325836742475e-05,6.2955226254379608e-05,1.2250721282812376e-15,0.0032438501582705338,3.7757983150888025e-11,0.00034422468968304192,2.612610244143724e-09,7.054057449197582e-11,2.4207371514735084e-12,1.3189031395133184e-13,7.3598440474579029e-10,6.7016069758406066e-07,0.0076849223644085566,0.0042725706996540359,0.00010234108601180967,4.5576714209355232e-09,1.6677408603502239e-08,8.5566925575904087e-08,2.9954409468656442e-05,1.059826946337e-06,1.7143967133504526e-07,5.970714629777207e-08,1.8799331911462071e-13,6.9815969665717372e-10,2.1380490157825842e-07,2.3971969074206076e-07,1.0237610414375267e-13,1.1924777687651833e-10
3.3247468552370074e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44020445940564118,0.10756220023955443,0.020659317175345238,0.0,3.5361015881665009e-09,0.001519329066283204,3.8964866227585451e-05,6.3448147121994024e-05,1.2391308587299063e-15,0.0032533770586117236,3.8251071576143596e-11,0.00034415021497093698,2.633299112740652e-09,7.1360126887504434e-11,2.4355851755010773e-12,1.330906759397628e-13,7.3987630268124856e-10,6.7795691190316072e-07,0.0076839983367178143,0.004285493679218347,0.00010248118335504366,4.5778396046543954e-09,1.6721060537784551e-08,8.5814471501261013e-08,3.0066024469546171e-05,1.072158993735706e-06,1.7278204368215202e-07,6.0451331386173702e-08,1.9017501843354385e-13,6.9996867109947325e-10,2.1405703611436789e-07,2.3966761323181952e-07,1.0295433133296126e-13,1.200006644217697e-10
3.3355061825641263e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44019221165749273,0.10755232426374826,0.020652735307198886,0.0,3.5679817599336335e-09,0.0015249750845283225,3.9211094426864664e-05,6.3942894334636477e-05,1.2533044203450575e-15,0.0032628956632159653,3.8748537951776021e-11,0.00034407577890608427,2.6540671767953728e-09,7.2185908469157186e-11,2.4504699305329317e-12,1.3429748199261402e-13,7.4377197299625393e-10,6.8581436616186988e-07,0.0076830746802943588,0.004298411042587289,0.00010262105838055876,4.5980306173928776e-09,1.6764640636561796e-08,8.6061785994975372e-08,3.0177623528718017e-05,1.0845879337621868e-06,1.7412935880200323e-07,6.1201847354960309e-08,1.9237377646510807e-13,7.0177613464227456e-10,2.1430846758245529e-07,2.3961539820829716e-07,1.0353394143028145e-13,1.2075562963859812e-10
3.3462655098912453e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44017996937843973,0.10754245153098577,0.020646155902017849,0.0,3.6000427940414404e-09,0.0015306205964973022,3.9458009649240649e-05,6.4439464579631639e-05,1.2675933819722538e-15,0.0032724059816605271,3.9250400261419587e-11,0.00034400138374287469,2.6749143184177206e-09,7.3017938683579702e-11,2.4653913606647999e-12,1.3551074020647366e-13,7.4767138654670308e-10,6.9373329088761141e-07,0.0076821513948213578,0.004311322792930233,0.00010276071208601095,4.6182443942271922e-09,1.6808149006313246e-08,8.6308869328801432e-08,3.0289206640270756e-05,1.0971141312693283e-06,1.7548160727128659e-07,6.195872077578167e-08,1.9458965651811889e-13,7.0358209078072239e-10,2.1455919953653496e-07,2.3956304761050476e-07,1.0411493273792575e-13,1.2151266995883161e-10
3.357024837218364e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44016773256462616,0.1075325820381838,0.020639578958610631,0.0,3.6322851096877856e-09,0.0015362656017552303,3.9705611110492363e-05,6.493785453250085e-05,1.2819983134718708e-15,0.0032819080235507508,3.9756676429276818e-11,0.00034392703167417522,2.6958404191755535e-09,7.3856236907714751e-11,2.4803494100960949e-12,1.3673045862187338e-13,7.5157451445015286e-10,7.017139162403246e-07,0.007681228479981074,0.0043242289334138144,0.00010290014546067139,4.6384808704776735e-09,1.6851585753558521e-08,8.6555721775163239e-08,3.0400773799063803e-05,1.1097379505286104e-06,1.7683877963509507e-07,6.2721978181763725e-08,1.9682272179232437e-13,7.0538654298530142e-10,2.1480923550180999e-07,2.3951056335398913e-07,1.0469730356083701e-13,1.222717828181458e-10
