Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),CH3X(22),HX(19),COX(32),CH2X(58),CHX(26),H2X(31),C2H6X(34),HOX(23),CXHO(27),CX(24),C2H5X(33),C3H8X(38),C2H4OX(44),H2OX(30),CH4OX(41),HOCXO(25)
4.004329849847963e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799216663,0.099999999994249689,5.1116689065782573e-80,0.099999999997916936,3.4472099658692697e-70,1.7009251039301845e-49,1.623006660865784e-21,1.8114287814457339e-44,4.8893169877488616e-72,1.9746731781987554e-28,1.363742807366361e-85,1.1619782932639021e-38,4.3310958407222803e-67,9.8822286793547195e-70,3.9032108747633475e-56,1.4711099947599226e-69,1.3192508547429918e-62,0.0,5.7503162704433968e-12,2.0830768330844835e-12,1.0943100127065066e-20,9.3200934661829829e-21,5.0262995876490614e-21,5.0262997852302573e-21,1.6293253218467465e-32,5.6939433410201598e-32,7.2478430123108448e-40,5.8862532174322513e-60,6.4924343489119633e-55,1.1722338721413504e-42,1.7841981204309136e-47,1.1011387241509323e-39,8.6583440272508283e-62,4.7672552097824446e-96,3.6343903717321043e-80,5.7927217330554978e-81,2.4903561396814532e-80,8.2548792215350508e-41
8.008661396952882e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798433323,0.099999999988499372,4.0893371469926196e-79,0.099999999995833852,5.5167572401588029e-69,1.3607407511115175e-48,5.7429832005151143e-21,1.449143635177985e-43,1.3769344238510483e-70,7.8986949570555974e-28,8.7279162792014664e-84,4.6479146501840255e-38,1.3859445090375904e-65,1.5815066432543785e-68,5.4861294621196471e-55,4.126175257915086e-68,1.0556258868932162e-61,0.0,1.1500633723155619e-11,4.1661543840903313e-12,2.1886204891170582e-20,1.6143221690539198e-20,1.0052600909853031e-20,1.0052601700178042e-20,1.1626278026542671e-31,2.2775779544982153e-31,5.7982763083942294e-39,9.4180092031986988e-59,1.0387898698842226e-53,4.690007098409897e-42,1.2483802489098851e-46,3.8963618244904965e-39,1.3853287510227795e-60,6.1020598763230412e-94,2.0408968010466668e-78,1.8540748599380592e-79,7.9708756080621557e-79,3.3019382072001436e-40
1.601732449116272e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968796866642,0.099999999976998738,3.2714705257604288e-78,0.099999999991667698,8.830712169125544e-68,1.0885928677961648e-47,1.8594497893643039e-20,1.159315024258581e-42,3.533362043640838e-69,3.1594782716741279e-27,5.5858118542281236e-82,1.859166155256983e-37,4.4349793557896965e-64,2.5315286359657732e-67,7.0169519399262043e-54,1.0514228617975735e-66,8.4486056042480465e-61,0.0,2.3001264863478785e-11,8.3323089910957871e-12,4.3772414415625684e-20,2.5177916521219015e-20,2.0105202366652462e-20,2.0105205527952791e-20,7.636207768584752e-31,9.1103124185785896e-31,4.638621503877027e-38,1.5068815809820255e-57,1.6620636679116247e-52,1.8768592221708973e-41,7.9231262730196288e-46,1.2615550004283011e-38,2.2165040980306322e-59,7.8105591408914546e-92,1.0420003037420925e-76,5.9356192991585859e-78,2.551788952222199e-77,1.3207638680919231e-39
2.4025987585372558e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968795299968,0.099999999965498104,9.7121788046502348e-78,0.099999999987501545,3.367374705891514e-67,3.228446038393447e-47,3.4499161412819053e-20,3.4417164323665719e-42,1.5139676020134218e-68,6.7138913278396521e-27,3.1719226573849997e-81,3.9507282641380619e-37,2.0692706494596578e-63,9.6533881684457362e-67,2.3930910792188106e-53,4.6234572748012004e-66,2.4163641004949655e-60,0.0,3.4501892238701917e-11,1.2498463103095063e-11,6.5658623936324856e-20,3.1159462521564538e-20,3.0157802635843521e-20,3.0157809353606737e-20,1.9646914984793022e-30,1.9359413549690603e-30,1.326355833223889e-37,5.6965379405384609e-57,6.287923860708674e-52,3.989583394860838e-41,2.0718059442171225e-45,2.3406165544417173e-38,8.3873581221732033e-59,5.1816579915825328e-91,5.5342781380989346e-76,2.786263558692563e-77,1.1978483873526193e-76,2.8066062772409575e-39
3.2034650679582396e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196879373329,0.09999999995399747,2.1162327258418573e-77,0.099999999983335391,9.0620827007385153e-67,7.0285788198044384e-47,5.24252047884973e-20,7.4993185861254444e-42,4.2719933679473834e-68,1.1453108524201911e-26,1.2204769938195278e-80,6.7394777914495806e-37,6.3053538818450642e-63,2.5978751800283833e-66,5.6482807653859516e-53,1.3979837685205551e-65,5.0979422535526675e-60,0.0,4.6002515848826249e-11,1.666461672008822e-11,8.7544833453268085e-20,3.5119628661019904e-20,4.0210401717426357e-20,4.0210413177139851e-20,3.7898482039849045e-30,3.3024880791577983e-30,2.7976685351427403e-37,1.4817745703486257e-56,1.6367428229171902e-51,6.807735012229628e-41,3.9873109544016697e-45,3.5568198522651594e-38,2.1853944774772407e-58,2.2114080070225566e-90,1.9117471013877652e-75,8.6871342636962049e-77,3.7347167870216467e-76,4.7877134196991596e-39
4.805197686800207e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968790599936,0.099999999930996245,6.1427710118281331e-77,0.099999999975003084,3.6669953505559367e-66,2.0370475573246324e-46,9.1090794668001254e-20,2.1768205271572176e-41,1.6997415340378049e-67,2.3712205260652823e-26,9.3167793043748369e-80,1.3953233031527066e-36,2.8798108295821734e-62,1.0512473664524366e-65,1.7372333454288633e-52,6.5118173140106005e-65,1.3929203901082647e-59,0.0,6.9003754232622307e-11,2.4996922792325662e-11,1.3131725247833962e-19,4.0226457801349192e-20,6.0315597093348672e-20,6.0315620819228683e-20,9.0365291155214375e-30,6.8373815646178694e-30,7.6413000696539021e-37,5.4311365785455172e-56,6.0066137686712069e-51,1.4101375913641118e-40,9.2859862019620265e-45,6.1801102761643656e-38,8.0451247871040189e-58,1.9410881829116102e-89,1.083336747832707e-74,4.2818849391642122e-76,1.8408557022584246e-75,9.9122600479167675e-39
6.406930305642175e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968787466581,0.099999999907995019,1.3433547671952952e-76,0.099999999966670777,9.9360749166709884e-66,4.450073577593505e-46,1.3281031902553714e-19,4.7604603427486373e-41,4.5910817858269376e-67,4.0328248226241494e-26,3.5227380825751581e-79,2.3730795064148889e-36,8.6625697282436342e-62,2.8484692643011126e-65,3.9110478797800791e-52,1.900690653993829e-64,2.9154097790944335e-59,0.0,9.2004978770817479e-11,3.3329227044249545e-11,1.7508967148959932e-19,4.2279352447226489e-20,8.0420788102013129e-20,8.0420828453518534e-20,1.6876899637167686e-29,1.1628594253921719e-29,1.5988154903214607e-36,1.4070423643537482e-55,1.5575595939742961e-50,2.3993791791454059e-40,1.6893066789972124e-44,9.0105967393344703e-38,2.089280529886236e-57,8.3399513211214655e-89,3.6520239750287214e-74,1.3439074345429421e-75,5.7777155687381795e-75,1.6858008371249366e-38
8.008662924484143e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968784333235,0.099999999884993807,2.5203163987152557e-76,0.09999999995833847,2.2328629314379037e-65,8.3431289894526781e-46,1.7600949967813125e-19,8.9312701726542923e-41,1.0320246088083997e-66,6.1612446930122901e-26,1.0785124066350908e-78,3.6255292944507944e-36,2.1636709562361301e-61,6.4011813664623951e-65,7.4843514655319447e-52,4.494346129703196e-64,5.3091592257309575e-59,0.0,1.1500618847444842e-10,4.1661529345837847e-11,2.1886209048606048e-19,4.2852590780335265e-20,1.0052597443147369e-19,1.0052603607945234e-19,2.7618477224557801e-29,1.776586286124012e-29,2.9105823345448935e-36,3.0742457112865138e-55,3.4055671292969989e-50,3.667436428484847e-40,2.6775907975661471e-44,1.1941471382610326e-37,4.5725361836930802e-57,2.8278385044405931e-88,9.8989368148560224e-74,3.4557480495785958e-75,1.485697319250885e-74,2.5754993237781694e-38
1.121212816216808e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968778066536,0.099999999838991424,6.896044936316593e-76,0.09999999994167387,8.6680472184239986e-65,2.2810089813999073e-45,2.6316886074974327e-19,2.4437572895097139e-40,4.1445660329406595e-66,1.1847853162494629e-25,9.5536364399684462e-78,6.9717642784682145e-36,1.1882567448554737e-60,2.4849667371602667e-64,2.1154384247891724e-51,1.8625113467233099e-63,1.4030486365542181e-58,0.0,1.6100856244625252e-10,5.8326127975501684e-11,3.0640692843365806e-19,4.3238067625686962e-20,1.4073633275886909e-19,1.4073645130572697e-19,5.8244687813470608e-29,3.4163116720174372e-29,7.6847943950599168e-36,1.1811648387893954e-54,1.3099319058398677e-49,7.0600560332639899e-40,5.3992424753592638e-44,1.7854851161304821e-37,1.7592827679874644e-56,3.9050639775869183e-87,6.1095230452647872e-73,1.9516369939151436e-74,8.3905281267154702e-74,4.9524892415707856e-38
1.4415593399852013e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968771799841,0.099999999792989125,1.4537701775625482e-75,0.099999999925009284,2.3084409052768363e-64,4.8068938920028072e-45,3.5086676377925193e-19,5.1517358582536384e-40,1.1246728796904227e-65,1.9430445690410979e-25,3.9490364085553676e-77,1.1433675503670289e-35,3.9278444519806673e-60,6.6178747930344337e-64,4.5389703070013929e-51,5.1045373435060522e-63,2.9112582992171134e-58,0.0,2.0701087616715315e-10,7.4990718683825009e-11,3.9395176632115137e-19,4.3085002440871789e-20,1.8094667208155153e-19,1.8094686649806332e-19,1.0102739666800634e-28,5.6027411497916239e-29,1.5932500382358163e-35,3.135891466419533e-54,3.4795136764319132e-49,1.159076174118713e-39,9.0392038529483565e-44,2.3804768647476761e-37,4.6733256870084261e-56,1.9722448682455298e-86,2.104194427663637e-72,6.4954306336542797e-74,2.7925364755494313e-73,8.1219027757061957e-38
2.0822523875219883e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968759266483,0.099999999700984679,4.4344500301337997e-75,0.099999999891680125,1.0369199553202551e-63,1.4657771610776879e-44,5.2608690876801794e-19,1.5714379836567236e-39,5.224365050796406e-65,4.0282779012015859e-25,4.1688517059158101e-76,2.3704056336820099e-35,2.7078887185757587e-59,2.9726589099831873e-63,1.409569115431113e-50,2.3493182778922956e-62,8.7643981793057641e-58,0.0,2.9901532288205055e-10,1.0831987633980888e-10,5.6904144191585076e-19,4.2954532921918998e-20,2.6136729372083593e-19,2.6136769678093578e-19,2.231793212114686e-28,1.161548007114387e-28,4.7872538218697293e-35,1.4223679099482665e-53,1.5790344535850001e-48,2.4084496578545408e-39,1.9047048785207338e-43,3.5692685791908135e-37,2.1197565184003971e-55,3.3466592018251646e-85,1.4946775792639968e-71,4.455608763554822e-73,1.915570842730662e-72,1.6837414809059282e-37
3.363638482595562e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968734199843,0.099999999516976509,1.9241457502065984e-74,0.099999999825021904,7.5610942831879635e-63,6.3588888001377432e-44,8.7635640171141412e-19,6.8185920468251471e-39,3.9648041555348028e-64,1.0473583139952202e-24,9.3348846335557222e-75,6.1630946970493219e-35,3.6237038377382394e-58,2.1676230432344799e-62,6.1842439384491291e-50,1.730200305718091e-61,3.784242212229538e-57,0.0,4.8302349341248976e-10,1.7497809660999246e-10,9.1922079238410897e-19,4.2864390056756332e-20,4.222083089771615e-19,4.2220935693948439e-19,6.1379161886392501e-28,3.0200414760457986e-28,2.0581928219492886e-34,1.0644751942299324e-52,1.1820959157942241e-47,6.2920277217818874e-39,4.9917468457531982e-43,5.9456932268297149e-37,1.5849971620288345e-54,1.4232906161887032e-83,1.9844589053082328e-70,5.8222379849963508e-72,2.503112177498928e-71,4.3773486892328318e-37
5.92641067274271e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968684066892,0.099999999148963056,1.0878275476642751e-73,0.099999999691705838,7.8299356738428983e-62,3.5947348793942385e-43,1.576713936771271e-18,3.8549193550461201e-38,4.2309918665658869e-63,3.2463448911928539e-24,3.4126138926399291e-73,1.9102880244282621e-34,7.4182052452608197e-57,2.2446872959278635e-61,3.5106640962081986e-49,1.7834124897464201e-60,2.150064301546847e-56,0.0,8.5103694292091465e-10,3.0829415698736582e-10,1.6195794904361e-18,4.2865551680172926e-20,7.4388942741077139e-19,7.4389267562782196e-19,1.9802096617498146e-27,9.3607799887638927e-28,1.1589910412870641e-33,1.1319892940990822e-51,1.2572313812048952e-46,1.9694727567574822e-38,1.5509570351100659e-42,1.0697311464478754e-36,1.6833037165494672e-53,1.0276257997596012e-81,3.9472836897284246e-69,1.1612390572676658e-70,4.9924088280270998e-70,1.356524375937603e-36
1.1051955053037007e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968583802301,0.09999999841294771,7.233269907922962e-73,0.099999999425075245,1.0063619937829596e-60,2.3901723751137403e-42,2.977422779236808e-18,2.5632261427466186e-37,5.4760885683344256e-62,1.1283997770558125e-23,1.634047724130938e-71,6.640006163349217e-34,1.8953878718429154e-55,2.8850261078379317e-60,2.3337891955871446e-48,2.2489411846230125e-59,1.4534745141341095e-55,0.0,1.5870522759068376e-09,5.7492475709954228e-10,3.0202968750021141e-18,4.287408870711254e-20,1.3872480159843321e-18,1.387259306489561e-18,7.0537579874710937e-27,3.2537177878099733e-27,7.6960989122658591e-33,1.4675995277288184e-50,1.6300306890590714e-45,6.9809490190724249e-38,5.3857980318726791e-42,2.0200505713814652e-36,2.1795305181891414e-52,9.7989522782772125e-80,9.8174681218134311e-68,2.9413525488746155e-69,1.2645400838720286e-68,4.7133324502642401e-36
2.13030438136256e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968383278345,0.099999996940963329,5.2603739852752104e-72,0.09999999889182011,1.4762443802295489e-59,1.7382314023871765e-41,5.7788534491507376e-18,1.8640729242800659e-36,7.8412772505663028e-61,4.1917861855008146e-23,9.0152895551795978e-70,2.4666481980004956e-33,5.4141855346566938e-54,4.2320453242208787e-59,1.6914757047377165e-47,3.1688200794658734e-58,1.0941695128785846e-54,0.0,3.0590366791270824e-09,1.1081798748211008e-09,5.8217315979832533e-18,4.2878122262428114e-20,2.6739506001182576e-18,2.6739925421540828e-18,2.6563613190799509e-26,1.2086902716258062e-26,5.5947316622064416e-32,2.1108213572750027e-49,2.3444387548444338e-44,2.6940594439617448e-37,1.9928610344665357e-41,3.9206982413751243e-36,3.1304055998802964e-51,1.0793115104664392e-77,2.7497211215135258e-66,8.5694444354895962e-68,3.6841136493449163e-67,1.7495537645113157e-35
3.155413257421419e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968182761373,0.099999995469040592,1.6252591317585767e-71,0.099999998358573094,6.4349401263773407e-59,5.3704775357210374e-41,8.5802880241076033e-18,5.759227047071312e-36,3.2389472378021262e-60,9.1962936336011978e-23,6.1086983661277102e-69,5.4115676454458925e-33,2.8541024827520612e-53,1.8447389559769417e-58,5.2124515606394881e-47,1.3492001453402267e-57,3.4590935983988882e-54,0.0,4.5309594004414039e-09,1.6414268826233071e-09,8.6231662594311422e-18,4.2878176759210503e-20,3.9606337271030669e-18,3.9607257430743453e-18,5.8557038464145263e-26,2.6517215112743003e-26,1.7284261624985412e-31,8.7124906426199799e-49,9.6766903407630146e-44,6.0948252354107658e-37,4.3564799485481643e-41,5.8213485746261193e-36,1.2928906610695527e-50,8.6675035490425247e-77,1.481974048335042e-65,4.7083340004633079e-67,2.0241629510953288e-66,3.8358342156776537e-35
4.180522133480278e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967982251381,0.099999993997179557,3.6556569369637935e-71,0.099999997825334183,1.8852337310213956e-58,1.2079680892313807e-40,1.1381722608545292e-17,1.2953954000686414e-35,9.0333242662975198e-60,1.6141894074514148e-22,2.6021091209289227e-68,9.4987588539044496e-33,9.589902274198109e-53,5.4044788179980816e-58,1.1694692804406349e-46,3.8583320303907514e-57,7.9488222226176628e-54,0.0,6.002820442312941e-09,2.1746657806240682e-09,1.1424600859347541e-17,4.2878147760767014e-20,5.2472973972207758e-18,5.2474589092517649e-18,1.0303388186937715e-25,4.6544543656208031e-26,3.8875797333449395e-31,2.4289297335349057e-48,2.6977154171731774e-43,1.1011891228012154e-36,7.6201527509023274e-41,7.7219989281785697e-36,3.606203155333201e-50,4.200139606404656e-76,5.0832174976968339e-65,1.6467305690334947e-66,7.0794350360009204e-66,6.7286602141846118e-35
5.205631009539138e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967781748361,0.099999992525380166,6.9125563087309027e-71,0.099999997292103404,4.439000595739275e-58,2.284170831574352e-40,1.4183157091700918e-17,2.4494630058315702e-35,2.0366911300958157e-59,2.5028558587045962e-22,8.5038189008792035e-68,1.4728221758809742e-32,2.5290261793470431e-52,1.2725411626561522e-57,2.2057986448545428e-46,8.8597843082888281e-57,1.5347938288164921e-53,0.0,7.4746198072857244e-09,2.7078965689449679e-09,1.4226035397734271e-17,4.2878146031663884e-20,6.5339416107621941e-18,6.5341920406878018e-18,1.5999398653964202e-25,7.2168773474661821e-26,7.3509667552365552e-31,5.4774704212077763e-48,6.0835582230231115e-43,1.7560319146357044e-36,1.177426484877325e-40,9.6226492269040651e-36,8.134546545760228e-50,1.5378272517012302e-75,1.3629155812393165e-64,4.5051873389644441e-66,1.9368082606508821e-65,1.0426468917588168e-34
7.255848761656856e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967380763266,0.099999989581966472,1.8200923818919403e-70,0.099999996225666146,1.668918192205852e-57,6.0142739966399427e-40,1.9786025806484481e-17,6.4493519406170446e-35,7.0851823872698501e-59,4.8624972700527261e-22,5.6328455806570332e-67,2.8613962483760056e-32,1.1439704118552402e-51,4.7842862566491751e-57,5.7786256079227523e-46,3.1593970923601829e-56,4.208306318831907e-53,0.0,1.041803351596421e-08,3.774333816997541e-09,1.9828904289925474e-17,4.2878172070018494e-20,9.1071716691933566e-18,9.1076581993411635e-18,3.1136339870589025e-25,1.4020751132174908e-25,1.935483821568044e-30,1.9085425992945531e-47,2.1196875208319706e-42,3.5976694866967663e-36,2.2718085396568026e-40,1.3423949695481539e-35,2.8346633622614253e-49,1.2703649928033439e-74,6.3137724871074e-64,2.1820276043928843e-65,9.3805600144308371e-65,2.023125538834488e-34
9.306066513774573e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966979806077,0.099999986638799443,3.7859074856123227e-70,0.099999995159261321,4.551309288760472e-57,1.2510069389407946e-39,2.5388894279499568e-17,1.3414772380135399e-34,1.8196777952866914e-58,7.9985304249814224e-22,2.2011609459698807e-66,4.7068789441562398e-32,3.5578253141727262e-51,1.3047104272312431e-56,1.1960939144077155e-45,8.2353873769688704e-56,9.0910338985561792e-53,0.0,1.3361200546872486e-08,4.8407386277551963e-09,2.5431772936019359e-17,4.2878143848321516e-20,1.1680323904726612e-17,1.1681124219046155e-17,5.1266401826818231e-25,2.3063250801506186e-25,4.0258692166457389e-30,4.9123636611157626e-47,5.4557368279723374e-42,6.2262964573041458e-36,3.7111590048053256e-40,1.722525005596001e-35,7.2947084553681081e-49,5.7671506230366863e-74,1.9911812051676104e-63,7.1334222570644218e-65,3.0666342111114235e-64,3.3237709274553678e-34
1.1356284265892291e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966578876803,0.099999983695879077,6.8380813905130114e-70,0.099999994092888955,1.0299131577067309e-56,2.2595603978642299e-39,3.0991762384267402e-17,2.4229153596636809e-34,3.9109174620764138e-58,1.1910930930867463e-21,6.6655815625946129e-66,7.0092702250380683e-32,8.9803032327420641e-51,2.9523911023203246e-56,2.1497090477811012e-45,1.7848458462444261e-55,1.7033393963174319e-52,0.0,1.6304120921480728e-08,5.9071110022433984e-09,3.1034641336031277e-17,4.2878187861864289e-20,1.4253398319814712e-17,1.4254590099815131e-17,7.638945223974488e-25,3.434427944087248e-25,7.2714090569971165e-30,1.0587294784635833e-46,1.1758199480111438e-41,9.738312434797962e-36,5.4876198153956291e-40,2.1026550222889569e-35,1.5714936277047431e-48,1.9871413623536985e-73,5.0703204501978766e-63,1.8797253569638242e-64,8.0807904115337955e-64,4.9432733453150814e-34
1.3406502018010008e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966177975433,0.099999980753205306,1.1223894820575924e-69,0.099999993026549008,2.0612273921583697e-56,3.708798638686094e-39,3.6594630347496956e-17,3.976839548518422e-34,7.46374937783295e-58,1.6599674604035927e-21,1.7283584347369848e-65,9.768570054753738e-32,1.9815549907285743e-50,5.9087335565536101e-56,3.5106032354491739e-45,3.4206250308895875e-55,2.8992372848361933e-52,0.0,1.9246794661075381e-08,6.9734509414788292e-09,3.6637509489976472e-17,4.2878077418298778e-20,1.6826394916889395e-17,1.682805584166033e-17,1.0650535995920352e-24,4.7863740963277427e-25,1.1935014068404845e-29,2.0273200250899904e-46,2.2514937663631489e-41,1.4228844381709712e-35,7.5936160419089751e-40,2.482785035054833e-35,3.0072714077350879e-48,5.8210784206758322e-73,1.1244683072333226e-62,4.3174952763680216e-64,1.8560356899384388e-63,6.8803401506499812e-34
1.7506937522245447e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111965376256411,0.099999974868597657,2.4945239845914908e-69,0.099999990893966426,6.5686517780972411e-56,8.2428485301517493e-39,4.7800365102202296e-17,8.838157669837044e-34,2.1547608197355241e-57,2.8306098668910576e-21,9.2402721420527052e-65,1.6657895222596043e-31,7.6730596969664841e-50,1.8829249525280033e-55,7.7172445039932608e-45,9.8987948534230211e-55,6.9423179945714842e-52,0.0,2.5131402316883265e-08,9.1060335180919948e-09,4.7843245059725152e-17,4.2878140362573904e-20,2.1972154666328178e-17,2.1974986908626359e-17,1.8171524415353283e-24,8.1617594009562735e-25,2.6525099888289742e-29,5.9065757629218984e-46,6.5594282407570865e-41,2.6507244466415016e-35,1.2766421064919596e-39,3.2430449983734513e-35,8.7445672907794713e-48,4.4700350552303001e-72,4.3558178436525183e-62,1.8388157340854264e-63,7.9045531813322067e-63,1.1702249184421842e-33
2.1607373026480882e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111964574648989,0.09999996898497629,4.6872647011164104e-69,0.099999988761513572,1.6422216011425174e-55,1.5488490449947643e-38,5.9006098737258561e-17,1.660632116498981e-33,4.9564256995763341e-57,4.3117614593341897e-21,3.2647223853602395e-64,2.5374854163855443e-31,2.1963653931530105e-49,4.7073632841340282e-55,1.4344898262717466e-44,2.2757254671243187e-54,1.3970892790967202e-51,0.0,3.1015023679772336e-08,1.1238486365499311e-08,5.9048979645383805e-17,4.2878139166955059e-20,2.7117603171949563e-17,2.7121917420039423e-17,2.7689503472243431e-24,1.2432406288073212e-24,4.9840144003344492e-29,1.3707847334921656e-45,1.5222372244686367e-40,4.3793504378557628e-35,1.9173781118827887e-39,4.0033049092396412e-35,2.0254365347444881e-47,1.9495922566823959e-71,1.241808869979672e-61,5.6548016156909605e-63,2.4307684400428732e-62,1.77795473897143e-33
2.5707808530716317e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111963773153153,0.09999996310234105,7.8925131606200653e-69,0.099999986629190435,3.5083362498065119e-55,2.6079839113343919e-38,7.0211831189756334e-17,2.7960793391876315e-33,9.8277121326681226e-57,6.1034034721102468e-21,9.092921127565519e-64,3.5919446594248744e-31,5.1909415169302685e-49,1.005626503407972e-54,2.3899301271980739e-44,4.5052697872785812e-54,2.5058285692807386e-51,0.0,3.6897658914874993e-08,1.3370809491589851e-08,7.0254713247070651e-17,4.2878136869207608e-20,3.2262740452622946e-17,3.2268847375994489e-17,3.9204371397601548e-24,1.7598240199393645e-24,8.3920076876990224e-29,2.7416029970678804e-45,3.0443965196684033e-40,6.6812444837369703e-35,2.6762243023086773e-39,4.7635647640778442e-35,4.0430997542560465e-47,6.3574715722770087e-71,2.9183864975428532e-61,1.4206548827211219e-62,6.1066469642767985e-62,2.5102379008825342e-33
2.980824403495175e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196297176888,0.099999957220691771,1.230221279127908e-68,0.099999984496996999,6.7240325036993722e-55,4.0651147597190945e-38,8.1417562458204492e-17,4.3581059488013985e-33,1.7575353462057565e-56,8.2055171366429048e-21,2.1725372653354435e-63,4.8291672229342431e-31,1.077673353262115e-48,1.9273247752284049e-54,3.686378580365049e-44,8.0407506986328219e-54,4.1427680463104049e-51,0.0,4.2779308187331369e-08,1.5503002904253914e-08,8.146044586490387e-17,4.2878135088789772e-20,3.7407566527220662e-17,3.7415776776586553e-17,5.271602640538052e-24,2.3659186565412253e-24,1.3080510005229153e-28,4.9448738676989713e-45,5.4908012256551756e-40,9.6282974593779117e-35,3.548081857000161e-39,5.5238245636279373e-35,7.2783181439287565e-47,1.7304935689224391e-70,6.0200989487887552e-61,3.1180886099638372e-62,1.3402658634748773e-61,3.3660965694451787e-33
3.8009115043422623e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111961369334972,0.099999945460350431,2.550328625387656e-68,0.099999980232999289,2.0046933298770143e-54,8.4272463150700754e-38,1.0382902144516288e-16,9.0338006224196388e-33,4.5737909106807343e-56,1.3341084301075351e-20,9.5793765876875539e-63,7.851902197602167e-31,3.661197242100722e-48,5.7457949334699329e-54,7.4817784798243062e-44,2.0828176534524186e-53,9.5893662455276769e-51,0.0,5.4539649505146794e-08,1.9767000620882986e-08,1.0387190814948255e-16,4.2878131382718332e-20,4.7696285133724324e-17,4.770963391206173e-17,8.5729290270325745e-24,3.8466118205509449e-24,2.7115587476500665e-28,1.310477294741458e-44,1.4550408096845982e-39,1.7741650754739833e-34,5.6118845330185814e-39,7.044344001383146e-35,1.9208673901368033e-46,1.0060654133501221e-69,2.0125340400590943e-60,1.1912675342060883e-61,5.1201582315489854e-61,5.444678701277651e-33
4.6209986051893494e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111959767347127,0.099999933703950994,4.5827068891226268e-68,0.099999975969520288,4.8415673669415083e-54,1.5142988458938091e-37,1.262404756995276e-16,1.6231427535894903e-32,9.8166568747858535e-56,1.9718312725360362e-20,3.0628142237946146e-62,1.1605690112906221e-30,9.6726397661742432e-48,1.3876068531020597e-53,1.3168384831380901e-43,4.449516776868157e-53,1.8998877573906602e-50,0.0,6.6296048954684259e-08,2.4030479578541993e-08,1.2628336650006569e-16,4.2878127682149611e-20,5.7983759142518225e-17,5.800348882722499e-17,1.2672848033354378e-23,5.685260434898613e-24,4.8722174009338721e-28,2.8617972564709005e-44,3.1772481716732104e-39,2.928344542910833e-34,8.0720880165864071e-39,8.5648632322243964e-35,4.178022158471287e-46,3.8807854703134356e-69,5.2371990669406849e-60,3.4650444217664932e-61,1.4892155057147529e-60,8.0060236496041882e-33
