Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),OCX(21),OX(20),CH3X(22),HX(19),COX(37),CH2X(134),CHX(26),H2X(36),C2H6X(39),HOX(23),CXHO(27),CX(24),C2H3X(143),C2H5X(38),C2H4X(51),C2H3X(50),C3H8X(43),C3H6(158),C3H6X(171),C3H5X(169),SX(157),SX(217),H2OX(35),C2H4OX(49)
0.5934403989801572,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23938744685951518,0.099896259162013723,2.6897441208718299e-33,0.098370027549017011,3.1613207181980495e-12,5.45926235498411e-06,0.0015981503795377222,3.1164700532441777e-05,1.2812457913735968e-14,1.8370137627624771e-06,2.2458234497244107e-10,5.3134137154917861e-12,1.0349355524702109e-08,5.6585254453390811e-14,2.9861452951905602e-16,7.1520866212976869e-13,9.0064832214575802e-21,2.4784040159329339e-10,3.4477449433192724e-05,3.3950697243667356e-05,2.7055492757288336e-13,0.0015923375664161029,3.6767086121454085e-10,6.9838301686849484e-05,5.5157369599970038e-07,1.0558653991927094e-11,2.2055913696817652e-10,1.8841690705390756e-09,1.0755952180877669e-08,5.129070345377297e-12,6.2120522249108128e-19,4.7926741024737623e-17,1.4809262154424747e-08,8.9203025878061421e-15,8.5537786759165469e-14,5.0300133977678065e-08,7.7510674627148933e-14,5.9666717874047927e-11,2.0592925767021008e-14,3.219628282670365e-09,7.7919897767592942e-07,2.2477950405820462e-07,1.0910746415954098e-15,2.4684178049948686e-16
0.5942572084856038,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23938524910968612,0.099896222849208682,2.6970968404679668e-33,0.098367864246142273,3.1690510499193139e-12,5.4651471771645191e-06,0.001600316876483431,3.1180858609050933e-05,1.2829280953191035e-14,1.8360888781226038e-06,2.2481905494893846e-10,5.3162794972331755e-12,1.0349432399922261e-08,5.6664633809801269e-14,2.9884560811597328e-16,7.1591614816620323e-13,9.0237378209144165e-21,2.4772217559555264e-10,3.4477120372663865e-05,3.3949638932361855e-05,2.7091921201605024e-13,0.001594497838959044,3.674823756227911e-10,6.9875291176157056e-05,5.5231635387854068e-07,1.0547550872946686e-11,2.2020853846548537e-10,1.8861827974716367e-09,1.0761430060248126e-08,5.1387962366156524e-12,6.2168002188075604e-19,4.7753289502996329e-17,1.4809264734265038e-08,8.9202866682090178e-15,8.5496198196405165e-14,5.0225744254948791e-08,7.7591658587985369e-14,5.954885200559346e-11,2.055205773620822e-14,3.2093677620465271e-09,7.8028854443617466e-07,2.2490014421216624e-07,1.093732589256485e-15,2.4708368852290143e-16
0.5950740179910504,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23938305148048289,0.099896186570963885,2.7044594381329711e-33,0.098365701030542638,3.1767893805966272e-12,5.4710299026637571e-06,0.0016024832854605999,3.1196999535226848e-05,1.2846116694992567e-14,1.8351657224413461e-06,2.2505564322418406e-10,5.31914271529559e-12,1.0349508093838893e-08,5.6744012293814763e-14,2.9907687749711789e-16,7.1662379152332925e-13,9.0410011986271766e-21,2.4760414906303301e-10,3.4476791341654328e-05,3.3948580681977614e-05,2.7128347496928872e-13,0.0015966580256966622,3.6729423965231712e-10,6.9912246358896029e-05,5.5305896794643064e-07,1.0536474820939627e-11,2.1985898802857032e-10,1.8881957644431757e-09,1.0766901923582709e-08,5.1485268718726554e-12,6.2215520977145076e-19,4.7580713968477815e-17,1.4809267303458076e-08,8.9202697342566289e-15,8.5454679266547342e-14,5.0151599115533315e-08,7.767259908558211e-14,5.9431420066789433e-11,2.0511340223142996e-14,3.1991617738558257e-09,7.8137753083397325e-07,2.2502051039929494e-07,1.096393249120788e-15,2.4732564648298042e-16
0.595890827496497,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23938085397182257,0.099896150327199285,2.7118319130009359e-33,0.098363537902211792,3.1845357067785497e-12,5.4769105352822752e-06,0.0016046496064765817,3.121312335191746e-05,1.2862965137621778e-14,1.8342442900942931e-06,2.2529210999657174e-10,5.322003375651364e-12,1.0349582611483478e-08,5.6823389903413385e-14,2.9930833732685216e-16,7.1733159277917748e-13,9.0582733482616468e-21,2.4748632140793299e-10,3.4476462340158305e-05,3.3947522492547538e-05,2.7164771643481765e-13,0.0015988181266314737,3.671064521675298e-10,6.9949167314523392e-05,5.538015382077511e-07,1.0525425731862531e-11,2.1951048104548471e-10,1.8902079727874664e-09,1.0772367785186502e-08,5.1582622464312019e-12,6.2263078544919626e-19,4.74090086221681e-17,1.480926986206289e-08,8.920251790320475e-15,8.5413229764876825e-14,5.0077697327812801e-08,7.7753496189741557e-14,5.9314419730468463e-11,2.0470772420517663e-14,3.1890099140215798e-09,7.8246593821274559e-07,2.2514060382929921e-07,1.0990566199398941e-15,2.4756765457808852e-16
0.5967076370019436,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23937865658362267,0.099896114117835139,2.7192142643733006e-33,0.098361374861143644,3.1922900254024803e-12,5.4827890788065251e-06,0.0016068158395387241,3.1229230099916655e-05,1.2879826279577069e-14,1.8333245754830792e-06,2.2552845546392131e-10,5.3248614842638308e-12,1.0349655957861498e-08,5.6902766636590325e-14,2.9953998726109632e-16,7.1803955250950733e-13,9.075554261940876e-21,2.4736869204491491e-10,3.447613336811233e-05,3.3946464364020282e-05,2.7201193641466611e-13,0.0016009781417660103,3.6691901203811373e-10,6.9986054122204104e-05,5.5454406466674041e-07,1.0514403502217321e-11,2.1916301293215136e-10,1.8922194238338421e-09,1.0777827659301543e-08,5.1680023556047556e-12,6.2310674818587073e-19,4.7238167886598101e-17,1.4809272410138096e-08,8.9202328407310426e-15,8.5371849487308205e-14,5.0004037668592226e-08,7.7834349969931002e-14,5.9197848685961842e-11,2.0430353526665945e-14,3.1789117823489467e-09,7.8355376790911549e-07,2.2526042570370303e-07,1.1017227005865342e-15,2.4780971300564434e-16
0.5975244465073902,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23937645931580084,0.099896077942792025,2.726606491851344e-33,0.098359211907331975,3.2000523338227508e-12,5.4886655370046217e-06,0.001608981984654368,3.1245319819864876e-05,1.2896700119308109e-14,1.8324065730352652e-06,2.2576467982347986e-10,5.3277170470796305e-12,1.0349728137957379e-08,5.6982142491339168e-14,2.9977182694765212e-16,7.1874767128781931e-13,9.0928439292388169e-21,2.4725126039109955e-10,3.4475804425452727e-05,3.3945406296346516e-05,2.7237613491088105e-13,0.0016031380711028214,3.667319181389113e-10,7.0022906860821044e-05,5.5528654732767026e-07,1.0503408029050849e-11,2.1881657913239043e-10,1.8942301189050872e-09,1.07832815601169e-08,5.1777471947119307e-12,6.2358309724367584e-19,4.7068186277360291e-17,1.4809274947741904e-08,8.9202128897987909e-15,8.5330538230608054e-14,4.9930618923044813e-08,7.7915160495417799e-14,5.9081704638971541e-11,2.0390082745612212e-14,3.1688669824880578e-09,7.8464102125295253e-07,2.2537997721590734e-07,1.1043914900576191e-15,2.4805182196229587e-16
0.5983412560128368,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23937426216827509,0.099896041801990743,2.7340085946781739e-33,0.098357049040770569,3.207822628721479e-12,5.4945399136390067e-06,0.0016111480418308486,3.1261392552250089e-05,1.2913586655267194e-14,1.8314902772041535e-06,2.2600078327192476e-10,5.3305700700050218e-12,1.0349799156726278e-08,5.7061517465669777e-14,3.0000385605230237e-16,7.1945594968536504e-13,9.1101423430474699e-21,2.4713402586609646e-10,3.4475475512180708e-05,3.3944348289569967e-05,2.7274031192570642e-13,0.0016052979146444744,3.6654516934998383e-10,7.0059725608951682e-05,5.5602898619494427e-07,1.049243920994691e-11,2.1847117511444531e-10,1.8962400593215857e-09,1.0788729501778607e-08,5.1874967590625403e-12,6.2405983191420256e-19,4.6899058188959775e-17,1.4809277474932122e-08,8.9201919418304633e-15,8.5289295792667345e-14,4.9857439884630184e-08,7.7995927835419782e-14,5.8965985311416085e-11,2.0349959287092687e-14,3.1588751218800599e-09,7.8572769956742954e-07,2.2549925955127979e-07,1.1070629871447266e-15,2.4829398164407153e-16
0.5991580655182834,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23937206514096365,0.099896005695352438,2.7414205719525574e-33,0.09835488626145325,3.2156009066844977e-12,5.5004122124638883e-06,0.0016133140110754951,3.1277448337408579e-05,1.2930485885950822e-14,1.8305756824685979e-06,2.2623676600536617e-10,5.3334205589278666e-12,1.0349869019093808e-08,5.7140891557603637e-14,3.0023607424353829e-16,7.2016438827115825e-13,9.1274494974738295e-21,2.4701698789199698e-10,3.4475146628262996e-05,3.3943290343681833e-05,2.7310446746125692e-13,0.0016074576723935515,3.6635876455661883e-10,7.0096510444874629e-05,5.5677138127285055e-07,1.0481496943021333e-11,2.1812679637264229e-10,1.8982492464012278e-09,1.0794171498373775e-08,5.1972510439926914e-12,6.2453695149087812e-19,4.6730778142057908e-17,1.480927999176616e-08,8.9201700010974498e-15,8.5248121972106497e-14,4.9784499355028249e-08,7.8076652058874914e-14,5.8850688441293417e-11,2.0309982366363331e-14,3.1489358117137973e-09,7.8681380416907066e-07,2.2561827388722761e-07,1.1097371906147333e-15,2.4853619224611329e-16
0.59997487502373,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23936986823378509,0.099895969622798564,2.7488424232802443e-33,0.098352723569373871,3.2233871651828776e-12,5.5062824372123866e-06,0.0016154798923956317,3.1293487215525696e-05,1.2947397809804889e-14,1.8296627833328772e-06,2.2647262821934944e-10,5.3362685197341034e-12,1.0349937729965531e-08,5.7220264765154333e-14,3.0046848117065367e-16,7.2087298761199022e-13,9.144765381909699e-21,2.4690014589329253e-10,3.4474817773608469e-05,3.3942232458591609e-05,2.7346860151948024e-13,0.0016096173443526512,3.6617270264916386e-10,7.0133261446597188e-05,5.5751373256557756e-07,1.04705811269247e-11,2.1778343842947094e-10,1.9002576814548174e-09,1.0799607563928228e-08,5.2070100448630639e-12,6.2501445523915189e-19,4.6563340768600222e-17,1.480928249830103e-08,8.9201470718332513e-15,8.5207016568149114e-14,4.9711796144068052e-08,7.8157333234390352e-14,5.8735811782538736e-11,2.0270151204140087e-14,3.139048666879473e-09,7.878993363678026e-07,2.2573702139327523e-07,1.1124140995025916e-15,2.4877845396265393e-16
0.6007916845291766,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2393676714466583,0.099895933584250821,2.7562741481759458e-33,0.098350560964526226,3.2311814013494611e-12,5.5121505916069012e-06,0.0016176456857985753,3.1309509226636662e-05,1.2964322425230973e-14,1.82875157432658e-06,2.2670837010885729e-10,5.3391139582729299e-12,1.0350005294222079e-08,5.7299637086344311e-14,3.0070107649376432e-16,7.215817482724405e-13,9.1620899867774257e-21,2.4678349929685277e-10,3.4474488948198548e-05,3.3941174634315512e-05,2.7383271410256531e-13,0.0016117769305243901,3.6598698252302819e-10,7.0169978691836081e-05,5.5825604007749918e-07,1.0459691660836934e-11,2.1744109683206241e-10,1.9022653657888137e-09,1.0805037712427309e-08,5.2167737570184105e-12,6.2549234244536802e-19,4.6396740632270901e-17,1.4809284994593344e-08,8.9201231582723281e-15,8.5165979381132949e-14,4.9639329069664563e-08,7.8237971430545031e-14,5.8621353104899594e-11,2.0230465026732228e-14,3.1292133059279121e-09,7.8898429746700186e-07,2.2585550323113277e-07,1.1150937127358523e-15,2.4902076698735624e-16
0.6016084940346232,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23936547477950218,0.099895897579631132,2.7637157456056219e-33,0.098348398446904031,3.2389836114495716e-12,5.5180166793685156e-06,0.0016198113912916376,3.1325514410627284e-05,1.298125973070611e-14,1.8278420500044113e-06,2.2694399186831189e-10,5.3419568803560516e-12,1.0350071716711191e-08,5.7379008519222208e-14,3.0093385989333164e-16,7.2229067081488305e-13,9.179423307740476e-21,2.466670475320025e-10,3.4474160152045091e-05,3.394011687090998e-05,2.7419680521276686e-13,0.0016139364309113997,3.6580160307879686e-10,7.0206662258000133e-05,5.5899830381299996e-07,1.0448828444456564e-11,2.1709976715161528e-10,1.9042723007091899e-09,1.0810461957808303e-08,5.2265421758103108e-12,6.2597061242480488e-19,4.6230972364322893e-17,1.4809287480699348e-08,8.9200982646329496e-15,8.5125010212374938e-14,4.9567096957752363e-08,7.8318566715790456e-14,5.8507310193791665e-11,2.0190923065909844e-14,3.119429351027913e-09,7.9006868876354058e-07,2.2597372055476825e-07,1.1177760289833286e-15,2.4926313151316805e-16
0.6024253035400698,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23936327823223616,0.099895861608861825,2.7711672149238463e-33,0.098346236016501221,3.2467937926243483e-12,5.5238807041999862e-06,0.0016219770088821254,3.1341502807234755e-05,1.2998209724708506e-14,1.8269342049460259e-06,2.2717949369157781e-10,5.3447972917997923e-12,1.0350137002258669e-08,5.745837906183378e-14,3.0116683102989282e-16,7.229997557995002e-13,9.1967653365330986e-21,2.4655079003050109e-10,3.4473831385058027e-05,3.3939059168283454e-05,2.7456087485201484e-13,0.0016160958455163281,3.656165632220879e-10,7.0243312222225868e-05,5.597405237762328e-07,1.0437991378004284e-11,2.1675944498691423e-10,1.9062784875162412e-09,1.0815880313940431e-08,5.2363152966334421e-12,6.2644926446030797e-19,4.6066030699459695e-17,1.4809289956674867e-08,8.9200723950809831e-15,8.5084108863634134e-14,4.9495098642221796e-08,7.8399119158146303e-14,5.8393680850163176e-11,2.0151524558690899e-14,3.1096964279253803e-09,7.9115251154783385e-07,2.2609167451047647e-07,1.1204610471837006e-15,2.4950554773200808e-16
0.6032421130455164,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23936108180478005,0.099895825671865557,2.778628555953283e-33,0.098344073673311633,3.2546119426140848e-12,5.5297426697838031e-06,0.0016241425385773391,3.1357474456048239e-05,1.3015172405613887e-14,1.826028033755963e-06,2.2741487577196328e-10,5.3476351984027915e-12,1.0350201155671763e-08,5.7537748712219145e-14,3.0139998955450424e-16,7.2370900378429504e-13,9.2141160603926357e-21,2.4643472622640414e-10,3.4473502647174412e-05,3.3938001526388559e-05,2.7492492302236208e-13,0.0016182551743418386,3.6543186186339872e-10,7.0279928661382828e-05,5.6048269997148114e-07,1.0427180362225163e-11,2.16420125962271e-10,1.9082839275027519e-09,1.0821292794646709e-08,5.246093114876536e-12,6.2692829782706656e-19,4.5901910347454524e-17,1.4809292422575373e-08,8.9200455537718164e-15,8.5043275137571896e-14,4.9423332964864731e-08,7.8479628825502536e-14,5.8280462890395176e-11,2.0112268747507098e-14,3.1000141659087321e-09,7.9223576710387954e-07,2.2620936623693707e-07,1.1231487664486213e-15,2.4974801583513985e-16
0.604058922550963,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23935888549705348,0.099895789768565058,2.7860997678149761e-33,0.098341911417328981,3.2624380578231205e-12,5.5356025798036845e-06,0.0016263079803845717,3.1373429396509919e-05,1.3032147771821526e-14,1.8251235310634411e-06,2.2765013830222344e-10,5.3504706059105131e-12,1.0350264181725899e-08,5.7617117468440808e-14,3.0163333514964201e-16,7.2441841532510265e-13,9.2314754737794959e-21,2.4631885555614511e-10,3.4473173938430736e-05,3.3936943945318986e-05,2.752889497261517e-13,0.0016204144173906116,3.6524749791829404e-10,7.0316511652032546e-05,5.6122483240320515e-07,1.041639529837241e-11,2.1608180572481993e-10,1.9102886219613694e-09,1.0826699413714086e-08,5.2558756259106979e-12,6.2740771184838793e-19,4.5738606059049713e-17,1.4809294878455937e-08,8.9200177448675966e-15,8.5002508838075129e-14,4.9351798775284763e-08,7.8560095785784661e-14,5.8167654146129566e-11,2.0073154880208578e-14,3.0903821977519701e-09,7.9331845670932225e-07,2.2632679686531161e-07,1.1258391854859966e-15,2.4999053601331106e-16
0.6048757320564097,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2393566893089768,0.099895753898883485,2.7935808492951996e-33,0.098339749248547173,3.2702721346034348e-12,5.5414604379378592e-06,0.0016284733343111138,3.1389367667915685e-05,1.3049135821829579e-14,1.8242206915221533e-06,2.2788528147456281e-10,5.3533035200662185e-12,1.0350326085167874e-08,5.7696485328567741e-14,3.0186686749510683e-16,7.2512799097559938e-13,9.2488435742174238e-21,2.462031774586912e-10,3.4472845258728249e-05,3.393588642496493e-05,2.7565295496524061e-13,0.0016225735746653413,3.650634703074823e-10,7.0353061270443277e-05,5.6196692107545353e-07,1.0405636088201403e-11,2.1574447994810013e-10,1.9122925721841165e-09,1.0832100184855327e-08,5.2656628251709586e-12,6.2788750583261921e-19,4.5576112711383029e-17,1.4809297324371263e-08,8.9199889724661056e-15,8.4961809769382144e-14,4.9280494930843973e-08,7.8640520106408338e-14,5.8055252464130412e-11,2.0034182209672323e-14,3.0808001596810994e-09,7.9440058163549373e-07,2.2644396751930028e-07,1.1285323030057454e-15,2.5023310845611446e-16
0.6056925415618563,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2393544932404704,0.09989571806274429,2.8010718004845428e-33,0.098337587166960047,3.2781141710595265e-12,5.5473162478295667e-06,0.0016306386003642483,3.1405289309415693e-05,1.3066136554056826e-14,1.8233195098101846e-06,2.2812030548063671e-10,5.3561339466051692e-12,1.0350386870728546e-08,5.7775852290668053e-14,3.021005862405042e-16,7.2583773128731316e-13,9.2662203459851224e-21,2.4608769137511216e-10,3.447251660803288e-05,3.3934828965323865e-05,2.7601693874179522e-13,0.0016247326461687394,3.6487977795620259e-10,7.0389577592650378e-05,5.6270896599261678e-07,1.0394902633993396e-11,2.1540814433081793e-10,1.9142957794497083e-09,1.083749512174573e-08,5.2754547080629147e-12,6.2836767905977076e-19,4.5414425100930364e-17,1.4809299760375686e-08,8.9199592406635338e-15,8.4921177736706599e-14,4.9209420296606668e-08,7.8720901854752879e-14,5.79432557061956e-11,1.9995349994141743e-14,3.0712676913390509e-09,7.9548214314745231e-07,2.2656087931520163e-07,1.1312281182230062e-15,2.5047573335265669e-16
0.6065093510673029,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23935229729145496,0.099895682260071103,2.8085726205454778e-33,0.098335425172561317,3.2859641637144044e-12,5.5531700131283153e-06,0.0016328037785512512,3.1421194360015254e-05,1.3083149966868833e-14,1.8224199806299155e-06,2.2835521051155368e-10,5.3589618912150381e-12,1.0350446543111378e-08,5.7855218352825646e-14,3.0233449106881985e-16,7.2654763680963459e-13,9.2836057834419719e-21,2.4597239674883507e-10,3.4472187986352333e-05,3.3933771566446322e-05,2.7638090105805543e-13,0.001626891631903532,3.6469641979480784e-10,7.042606069437553e-05,5.6345096715906908e-07,1.0384194838522207e-11,2.150727945949157e-10,1.9162982450390909e-09,1.0842884238015103e-08,5.285251269998672e-12,6.2884823085444185e-19,4.5253538132188267e-17,1.4809302186523157e-08,8.9199285535505983e-15,8.4880612546256052e-14,4.9138573745269748e-08,7.8801241098099662e-14,5.7831661749022893e-11,1.995665749705409e-14,3.0617844357423786e-09,7.9656314250403442e-07,2.2667753336198672e-07,1.13392662988505e-15,2.5071841089135864e-16
0.6073261605727495,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23935010146185137,0.099895646490787915,2.8160833085540843e-33,0.098333263265344889,3.2938221092617299e-12,5.5590217374727054e-06,0.0016349688688793956,3.1437082858575508e-05,1.3100176058695556e-14,1.8215220987078114e-06,2.2858999675787829e-10,5.3617873595754347e-12,1.0350505106992322e-08,5.793458351313443e-14,3.025685816584926e-16,7.2725770808982847e-13,9.3009998813550625e-21,2.4585729302571314e-10,3.4471859393621542e-05,3.3932714228274606e-05,2.7674484191600857e-13,0.0016290505318724605,3.6451339475858697e-10,7.0462510651062577e-05,5.6419292457898015e-07,1.0373512605060238e-11,2.1473842648750126e-10,1.9182999702300244e-09,1.0848267547230795e-08,5.2950525064270722e-12,6.2932916052995807e-19,4.5093446748252133e-17,1.4809304602867268e-08,8.9198969151721423e-15,8.4840114004795883e-14,4.9067954157101886e-08,7.8881537903369627e-14,5.7720468484058205e-11,1.9918103986850534e-14,3.0523500392434617e-09,7.9764358095789802e-07,2.2679393076136353e-07,1.1366278367991104e-15,2.5096114125969207e-16
0.6081429700781961,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23934790575158107,0.099895610754819009,2.8236038642047116e-33,0.098331101445304672,3.3016880054135529e-12,5.5648714244789874e-06,0.0016371338713559475,3.1452954843814045e-05,1.311721482792768e-14,1.820625858794329e-06,2.2882466440963237e-10,5.3646103573598818e-12,1.0350562567027883e-08,5.8013947769678761e-14,3.0280285766967076e-16,7.2796794567304427e-13,9.3184026276598048e-21,2.4574237965395584e-10,3.4471530829763659e-05,3.3931656950739079e-05,2.7710876131764448e-13,0.0016312093460782819,3.6433070178751615e-10,7.0498927537901426e-05,5.6493483825656844e-07,1.0362855837385521e-11,2.1440503578037087e-10,1.9203009562923211e-09,1.0853645062909397e-08,5.3048584128044969e-12,6.2981046737842083e-19,4.4934145909752104e-17,1.4809307009461243e-08,8.9198643295487958e-15,8.4799681919858898e-14,4.8997560419894248e-08,7.8961792337268624e-14,5.7609673817398065e-11,1.987968873706253e-14,3.042964151499906e-09,7.9872345975555979e-07,2.2691007260782924e-07,1.1393317380714128e-15,2.5120392464439743e-16
0.6089597795836427,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23934571016056541,0.099895575052088847,2.831134286894136e-33,0.098328939712434379,3.3095618490306988e-12,5.5707190777592866e-06,0.0016392987859881673,3.1468810354305737e-05,1.3134266272940628e-14,1.8197312556637624e-06,2.2905921365629788e-10,5.3674308901966811e-12,1.0350618927848326e-08,5.8093311120562368e-14,3.0303731878324287e-16,7.2867835010232598e-13,9.3358140143071644e-21,2.456276560839121e-10,3.4471202294793874e-05,3.3930599733902868e-05,2.7747265926523953e-13,0.0016333680745237672,3.6414833982639539e-10,7.0535311429793603e-05,5.6567670819624964e-07,1.0352224439767078e-11,2.1407261826824668e-10,1.9223012044937193e-09,1.0859016798532286e-08,5.3146689845683118e-12,6.3029215072628574e-19,4.4775630631325064e-17,1.4809309406357947e-08,8.919830800708634e-15,8.4759316100088961e-14,4.8927391428886716e-08,7.904200446652622e-14,5.7499275669664825e-11,1.9841411026386033e-14,3.0336264254292005e-09,7.9980278013744822e-07,2.2702595998874777e-07,1.142038332547464e-15,2.5144676123171895e-16
0.6097765890890893,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.239343514688726,0.0998955393825222,2.8386745754943265e-33,0.098326778066727849,3.3174436362942814e-12,5.5765647009225531e-06,0.0016414636127833101,3.1484649428483421e-05,1.3151330392193876e-14,1.8188382841140179e-06,2.2929364468681879e-10,5.3702489636900401e-12,1.0350674194055005e-08,5.8172673563909757e-14,3.032719646926655e-16,7.2938892191861961e-13,9.3532340389858356e-21,2.4551312176821111e-10,3.4470873788692362e-05,3.3929542577772567e-05,2.7783653576091246e-13,0.0016355267172117039,3.63966307824954e-10,7.0571662401351434e-05,5.6641853440227372e-07,1.0341618316957468e-11,2.1374116976992379e-10,1.9243007161013273e-09,1.0864382767524489e-08,5.3244842171827171e-12,6.3077420991201896e-19,4.4617895965428062e-17,1.4809311793609878e-08,8.919796332646922e-15,8.4719016354790828e-14,4.8857446086708733e-08,7.9122174357600261e-14,5.7389271975864383e-11,1.9803270138432972e-14,3.0243365171724292e-09,8.0088154333794698e-07,2.2714159398441231e-07,1.1447476188807434e-15,2.5168965120703905e-16
0.6105933985945359,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23934131933598513,0.099895503746044195,2.84622472954032e-33,0.098324616508178975,3.3253333648445617e-12,5.5824082975534056e-06,0.0016436283517486255,3.1500472104638762e-05,1.3168407184083851e-14,1.817946938966526e-06,2.2952795768960405e-10,5.3730645834555323e-12,1.0350728370233248e-08,5.8252035097828645e-14,3.0350679506243549e-16,7.3009966166078811e-13,9.3706626910793074e-21,2.4539877616189462e-10,3.4470545311349177e-05,3.3928485482227977e-05,2.7820039080652716e-13,0.001637685274144893,3.637846047375526e-10,7.0607980526942392e-05,5.6716031687874553e-07,1.0331037374205587e-11,2.1341068612892366e-10,1.9262994923742241e-09,1.086974298324829e-08,5.3343041061469043e-12,6.3125664423304377e-19,4.4460936991898077e-17,1.480931417126919e-08,8.9197609293130901e-15,8.4678782493745974e-14,4.8787723303314803e-08,7.9202302076553809e-14,5.7279660685258177e-11,1.9765265361654094e-14,3.0150940860551922e-09,8.0195975058544208e-07,2.2725697566811232e-07,1.147459596162425e-15,2.5193259475480676e-16
0.6114102080999825,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23933912410226496,0.099895468142580116,2.8537847488554194e-33,0.098322455036781636,3.3332310323980155e-12,5.5882498712233595e-06,0.0016457930028913569,3.1516278420922759e-05,1.3185496646899499e-14,1.8170572150661989e-06,2.2976215285252883e-10,5.3758777550757824e-12,1.0350781460946786e-08,5.8331395720427408e-14,3.037418095605143e-16,7.3081056986562483e-13,9.388099957240563e-21,2.452846187221988e-10,3.4470216862744519e-05,3.3927428447284164e-05,2.7856422440426829e-13,0.0016398437453261515,3.6360322952315316e-10,7.0644265880667604e-05,5.6790205563003913e-07,1.0320481517249073e-11,2.1308116321151611e-10,1.9282975345661011e-09,1.0875097459032372e-08,5.3441286469371414e-12,6.317394530012382e-19,4.4304748835794523e-17,1.4809316539387681e-08,8.9197245946639781e-15,8.4638614327852854e-14,4.871822199592796e-08,7.9282387689473806e-14,5.7170439761277624e-11,1.9727395989562077e-14,3.0058987945533099e-09,8.0303740310236311e-07,2.2737210610619296e-07,1.1501742634918568e-15,2.5217559205901758e-16
0.6122270176054291,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23933692898748785,0.09989543257205552,2.8613546323358024e-33,0.098320293652529506,3.3411366348970586e-12,5.5940894255093298e-06,0.0016479575662187429,3.1532068415346599e-05,1.3202598779056839e-14,1.8161691072811977e-06,2.2999623036293727e-10,5.3786884840819026e-12,1.0350833470724246e-08,5.8410755429854015e-14,3.0397700789062031e-16,7.315216470678548e-13,9.4055458356963899e-21,2.4517064890850886e-10,3.4469888442918021e-05,3.3926371473034828e-05,2.7892803655644918e-13,0.0016420021307583092,3.6342218114562019e-10,7.0680518536326664e-05,5.6864375066055117e-07,1.0309950652294342e-11,2.1275259690675856e-10,1.9302948439323914e-09,1.0880446208164475e-08,5.3539578350262472e-12,6.3222263557615052e-19,4.414932666062118e-17,1.4809318898016784e-08,8.9196873326499945e-15,8.4598511669002071e-14,4.8648941088980029e-08,7.9362431262395698e-14,5.7061607181382696e-11,1.9689661320585711e-14,2.9967503082568392e-09,8.0411450210522758e-07,2.2748698635811728e-07,1.1528916194457323e-15,2.5241864330305174e-16
