Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),H2OX(23),OCX(25),CO2X(24),COX(47),CHOX(50),CH4OX(57)
2.8966735689335e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040705038608191538,0.094825559204005358,0.01604831486545584,0.0038751763899498165,0.008693715170488725,5.1910762736291679e-13,7.5755700709106265e-06,1.5783384473600936e-08,3.6326142908762586e-27,5.7597077324771807e-11,2.5482505083763165e-23,2.1287962870548575e-18,1.2161282325602087e-16,2.2066461412380032e-07,2.3333920048476834e-24,6.1073953451646728e-23,1.3378195324644575e-11,2.3371231084098339e-18,0.00073919339166265724,0.15072259680161984,2.0078987458513211e-08,8.5828310632832418e-07,1.0766098282927341e-09,5.7555063380916314e-14,8.9451177267987354e-12,1.5356518519792165e-09,0.00017581908347967407,0.00055220313504225702,1.0370742953216813e-08,2.0363787958924589e-09,1.3956417841579185e-13,5.9893850762622783e-09
2.9095183556307305e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040670630653739742,0.094809775280743511,0.015996885969244128,0.0038927515695798389,0.0087262727991116191,5.197135104769609e-13,7.5677067022963365e-06,1.582482224175933e-08,3.6452731625992477e-27,5.7640901625843964e-11,2.5868125609378483e-23,2.1311723310110237e-18,1.2276121961566048e-16,2.217692854946335e-07,2.3333642437209367e-24,6.1281838469403501e-23,1.3405999071351137e-11,2.3705545315993791e-18,0.00073844480546976824,0.15075828364123417,2.0061397060517431e-08,8.5960809000510582e-07,1.0763496203519212e-09,5.7531528826219892e-14,8.9447631669041048e-12,1.5341050213014623e-09,0.00017632345418392491,0.00055116713551356963,1.0373910372748884e-08,2.0325453516643976e-09,1.3938636169073039e-13,6.0143201666180945e-09
2.922363142327961e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040636646984450631,0.094793996086721996,0.015945708034758765,0.0039103046866810374,0.0087588048334927907,5.2031960125403713e-13,7.5598791851608825e-06,1.5866187688615695e-08,3.6579129656221994e-27,5.7684461255123133e-11,2.625767389520782e-23,2.1335566027386636e-18,1.2391485092867219e-16,2.2287467847345792e-07,2.3333506159408446e-24,6.1489278696422283e-23,1.3433726575579231e-11,2.4043008837971116e-18,0.0007377041747096228,0.15079352867655971,2.0043984245185514e-08,8.6093091450660194e-07,1.0761007133339456e-09,5.750814418379388e-14,8.9444112276835837e-12,1.5325747003735389e-09,0.00017682804930190004,0.00055014047707768179,1.0377152287656968e-08,2.0287462851007766e-09,1.392107512648492e-13,6.0392870492237208e-09
2.9352079290251915e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040603083361109266,0.094778221582181951,0.015894778577407974,0.0039278359484799068,0.008791311507841626,5.2092591496939863e-13,7.5520874958286643e-06,1.5907481606059508e-08,3.6705340391509847e-27,5.7727757704912883e-11,2.6651170196021977e-23,2.1359490972404139e-18,1.2507371644759109e-16,2.2398079682592293e-07,2.3333511330149564e-24,6.1696279688972631e-23,1.3461378526712771e-11,2.4383635972420689e-18,0.0007369714180577978,0.15082833630629602,2.0026747335147164e-08,8.622516110292562e-07,1.0758630151891972e-09,5.7484908781623944e-14,8.9440619201131446e-12,1.5310607206485793e-09,0.00017733287676711894,0.00054912307361172207,1.0380468483197111e-08,2.02498128849934e-09,1.390373290386633e-13,6.0642860838359544e-09
2.948052715722422e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040569935610232505,0.094762451727174513,0.015844095148503452,0.0039453455608190356,0.0088237930543234849,5.2153246668816418e-13,7.5443315959107555e-06,1.5948704777224711e-08,3.6831367190444063e-27,5.7770792448407414e-11,2.7048634761697066e-23,2.1383498091733016e-18,1.2623781545943501e-16,2.2508764431908424e-07,2.3333658011413026e-24,6.1902846943871289e-23,1.3488955605284306e-11,2.4727441039735313e-18,0.00073624645543846198,0.15086271086189557,2.0009684676756343e-08,8.6357021034688764e-07,1.0756364352647685e-09,5.7461821946993623e-14,8.9437152548866529e-12,1.529562916167635e-09,0.0001778379444402057,0.00054811483933287039,1.0383858735742853e-08,2.0212500549795626e-09,1.3886607694303537e-13,6.089317628470231e-09
2.9608975024196525e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040537199622761123,0.094746686481571724,0.015793655334592902,0.0039628337281448463,0.0088562497030859073,5.2213927126928732e-13,7.5366114329944073e-06,1.5989857976629032e-08,3.6957213378526177e-27,5.7813566940062179e-11,2.7450087837110055e-23,2.1407587328603485e-18,1.2740714728555428e-16,2.2619522472129103e-07,2.3333946214312525e-24,6.2108985899123477e-23,1.3516458483119008e-11,2.5074438358404376e-18,0.00073552920799961033,0.15089665660886975,1.9992794639659707e-08,8.6488674281794949e-07,1.0754208842799135e-09,5.7438883006685083e-14,8.9433712424160022e-12,1.5280811235081807e-09,0.00017834326011017152,0.00054711568882368292,1.0387322813331555e-08,2.0175522785948337e-09,1.3869697694629651e-13,6.1143820394332412e-09
2.973742289116883e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040504871352784202,0.094730925805077359,0.015743456756807925,0.0039803006534965555,0.0088886816822843946,5.2274634336946782e-13,7.5289269413085447e-06,1.6030941970310606e-08,3.7082882248554597e-27,5.7856082615955598e-11,2.785554966203522e-23,2.1431758623018384e-18,1.2858171128148203e-16,2.273035418020779e-07,2.3334375901250201e-24,6.2314701934563315e-23,1.3543887823475636e-11,2.5424642245107546e-18,0.00073481959808890138,0.15093017774806342,1.9976075616364972e-08,8.6620123839283345e-07,1.0752162743016286e-09,5.7416091287145546e-14,8.9430298928442427e-12,1.5266151817341758e-09,0.00017884883149569527,0.00054612553705599403,1.0390860476180074e-08,2.0138876544346067e-09,1.3853001106067804e-13,6.1394796713549946e-09
2.9865870758141135e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040472946816294597,0.094715169657237003,0.015693497070226787,0.0039977465384962753,0.0089210892181079138,5.23353697447006e-13,7.5212780423659894e-06,1.6071957515961834e-08,3.7208377061006984e-27,5.7898340894142091e-11,2.8265040471041156e-23,2.1456011911862685e-18,1.297615068367852e-16,2.2841259933205968e-07,2.3334946988000981e-24,6.252000037249341e-23,1.3571244281184658e-11,2.5778067014808131e-18,0.00073411754923008996,0.15096327841689933,1.9959526021817126e-08,8.6751372662088604e-07,1.0750225187217608e-09,5.7393446114496894e-14,8.9426912160710122e-12,1.525164932347304e-09,0.00017935466624618881,0.00054514429941345433,1.0394471477179692e-08,2.0102558787163827e-09,1.3836516134965335e-13,6.1646108772203312e-09
2.999431862511344e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040441422089974526,0.094699417997448118,0.015643773963251735,0.0040151715833402412,0.0089534725348038233,5.2396134776559987e-13,7.5136646455830671e-06,1.6112905363060608e-08,3.7333701044421665e-27,5.7940343174996708e-11,2.8678580493388747e-23,2.1480347129009845e-18,1.3094653337491581e-16,2.295224010828298e-07,2.3335659345728218e-24,6.2724886478323321e-23,1.3598528502783523e-11,2.6134726980845941e-18,0.00073342298610002245,0.15099596269059332,1.9943144292998025e-08,8.6882423665720363e-07,1.0748395322341906e-09,5.7370946814723937e-14,8.9423552217459251e-12,1.5237302192390795e-09,0.00017986077194297547,0.00054417189171275732,1.0398155562384299e-08,2.0066566488823015e-09,1.3820240993420323e-13,6.1897760083999249e-09
3.0122766492085745e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040410293310010392,0.094683670784969573,0.01559428515700039,0.004032575986791076,0.0089858318547023242,5.2456930839808653e-13,7.5060866488772964e-06,1.6153786252998896e-08,3.7458857395777589e-27,5.7982090841551604e-11,2.909618995292979e-23,2.1504764205425186e-18,1.3213679035306308e-16,2.3063295082686282e-07,2.3336512802931607e-24,6.2929365461206129e-23,1.3625741126649171e-11,2.6494636455029871e-18,0.00073273583450618593,0.15102823458334047,1.9926928888523685e-08,8.701327972694811e-07,1.0746672308116692e-09,5.7348592713885953e-14,8.9420219192725079e-12,1.5223108886444598e-09,0.00018036715610054402,0.00054320823022360341,1.0401912471467273e-08,2.0030896636868653e-09,1.3804173899762668e-13,6.2149754146807074e-09
3.025121435905805e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040379556670936463,0.094667927978931171,0.01554502840471092,0.0040499599461710882,0.0090181673982406788,5.2517759323012639e-13,7.4985439392438122e-06,1.6194600919208878e-08,3.7583849280873023e-27,5.8023585259824609e-11,2.9517889068006265e-23,2.1529263069266244e-18,1.3333227726200547e-16,2.3174425233741933e-07,2.3337507147329971e-24,6.3133442474673555e-23,1.3652882783127867e-11,2.6857809747729936e-18,0.00073205602136480199,0.15106009804947379,1.9910878288245603e-08,8.7143943684460698e-07,1.0745055316845134e-09,5.7326383138048697e-14,8.9416913178490769e-12,1.5209067890965827e-09,0.0001808738261675471,0.00054225323168745744,1.0405741938156382e-08,1.9995546232716185e-09,1.3788313079215637e-13,6.2402094442958267e-09
3.0379662226030355e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.04034920842450597,0.094652189538342188,0.015496001491160519,0.0040673236573565219,0.0090504793839869726,5.2578621596383049e-13,7.4910363933111636e-06,1.6235350087286565e-08,3.770867983470264e-27,5.8064827779139887e-11,2.9943698051350497e-23,2.1553843645980279e-18,1.3453299362596409e-16,2.3285630938845478e-07,2.3338642127681858e-24,6.3337122617268518e-23,1.367995409466244e-11,2.7224261167969028e-18,0.00073138347467944045,0.15109155698459575,1.989499099287918e-08,8.7274418339502207e-07,1.0743543533194796e-09,5.7304317413437373e-14,8.9413634264580073e-12,1.5195177713821577e-09,0.00018138078952786678,0.00054130681333513998,1.0409643690670246e-08,1.9960512292476799e-09,1.3772656764492227e-13,6.2654784439541134e-09
3.050811009300266e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040319244878589178,0.094636455422100405,0.015447202232096936,0.0040846673147727497,0.0090827680286632659,5.2639519012133486e-13,7.4835638778771136e-06,1.6276034475112983e-08,3.7833352161832817e-27,5.8105819732441204e-11,3.0373637109985974e-23,2.1578505858398888e-18,1.3573893900245583e-16,2.339691257545312e-07,2.333991745554364e-24,6.3540410933175502e-23,1.3706955675916912e-11,2.7594005023514163e-18,0.00073071812352013704,0.15112261522668327,1.9879265523628562e-08,8.7404706456513314e-07,1.074213615397622e-09,5.7282394866741931e-14,8.9410382538462205e-12,1.5181436884983419e-09,0.00018188805350184399,0.00054036889290330408,1.041361745212297e-08,1.9925791847716305e-09,1.3757203196085079e-13,6.2907827588690373e-09
3.0636557959974965e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040289662396097818,0.094620725589000435,0.015398628473682632,0.0041019911113903476,0.0091150335471686349,5.2700452904831821e-13,7.4761262504250484e-06,1.631665479297309e-08,3.7957869336775168e-27,5.8146562436597799e-11,3.0807726445128737e-23,2.1603249626829924e-18,1.3695011298214766e-16,2.3508270521073203e-07,2.3341332806967049e-24,6.3743312412848298e-23,1.3733888133898662e-11,2.7967055620967426e-18,0.00073005989800301572,0.15115327655716757,1.9863700421810002e-08,8.7534810763753568e-07,1.0740832387944629e-09,5.7260614824962125e-14,8.9407158085910347e-12,1.5167843956106982e-09,0.00018239562534723419,0.00053943938864984219,1.0417662940903101e-08,1.9891381946040555e-09,1.3741950622836164e-13,6.3161227327871965e-09
3.076500582694727e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040260457393934884,0.09460499999774169,0.015350278091951323,0.0041192952387220051,0.0091472761526018229,5.2761424591746426e-13,7.4687233596215942e-06,1.6357211743672289e-08,3.8082234404358163e-27,5.8187057192703113e-11,3.1245986252089682e-23,2.1628074869146803e-18,1.3816651518871108e-16,2.3619705153257965e-07,2.3342887824141328e-24,6.3945831993634674e-23,1.3760752068078182e-11,2.8343427265856465e-18,0.00072940872927038547,0.15118354470198866,1.9848294248507292e-08,8.7664733953896684e-07,1.0739631455605844e-09,5.723897661547141e-14,8.9403960990992515e-12,1.5154397500115981e-09,0.00018290351226015202,0.0005385182193682642,1.0421779871064185e-08,1.9857279651791444e-09,1.3726897302603741e-13,6.3414987080163807e-09
3.0893453693919575e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040231626341969098,0.094589278606936389,0.015302148992276422,0.0041365798868202575,0.0091794960562832061,5.2822435373187151e-13,7.4613550457960091e-06,1.6397706022650791e-08,3.8206450380096694e-27,5.8227305286366507e-11,3.168843672017733e-23,2.1652981500875054e-18,1.3938814527867754e-16,2.3731216849595629e-07,2.3344582116978041e-24,6.4147974560397946e-23,1.3787548070506402e-11,2.8723134262724563e-18,0.00072876454947130344,0.15121342333262577,1.9833045584222848e-08,8.7794478684630633e-07,1.0738532589002723e-09,5.7217479566486735e-14,8.9400791335364263e-12,1.5141096110800917e-09,0.00018341172137627097,0.00053760530440109008,1.0425967952683863e-08,1.9823482046714129e-09,1.3712041502334681e-13,6.3669110254531521e-09
3.102190156089188e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040203165762033505,0.094573561375117063,0.015254239108851268,0.0041538452442759803,0.0092116934677766975,5.2883486532840896e-13,7.4540211414019269e-06,1.6438138318095728e-08,3.8330520250559192e-27,5.8267307987998352e-11,3.2135098032601484e-23,2.1677969435276376e-18,1.4061500294129413e-16,2.3842805987702739e-07,2.3346415264638275e-24,6.4349744946135659e-23,1.381427672592973e-11,2.910619091522038e-18,0.00072812729174259857,0.15124291606710469,1.9817953028520424e-08,8.7924047579246365e-07,1.0737535031529943e-09,5.7196123006838196e-14,8.9397649199217713e-12,1.5127938402428355e-09,0.00018392025977176293,0.00053670056365229637,1.0430226892189927e-08,1.9789986230391897e-09,1.3697381498444305e-13,6.3923600246099798e-09
3.1150349427864185e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.04017507222694771,0.094557848260743746,0.015206546404180671,0.0041710914982176269,0.0092438685949113412,5.2944579338101648e-13,7.4467214714619979e-06,1.6478509311051165e-08,3.8454446973732881e-27,5.8307066553088439e-11,3.2585990366377346e-23,2.1703038583430396e-18,1.4184708789838009e-16,2.395447294521674e-07,2.3348386817011321e-24,6.455114793259403e-23,1.3840938611902828e-11,2.9492611526187276e-18,0.00072749689019033215,0.15127202647098104,1.9803015199705342e-08,8.8053443227195692e-07,1.0736638037758365e-09,5.7174906265838045e-14,8.9394534661776977e-12,1.5114923009352588e-09,0.00018442913446411959,0.00053580391759885807,1.0434556392710049e-08,1.9756789320818489e-09,1.3682915577720522e-13,6.4178460436419942e-09
3.127879729483649e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040147342359562466,0.094542139222211302,0.01515906886858355,0.0041883188343111617,0.0092760216438022326,5.3005715040395458e-13,7.4394558539959392e-06,1.651881967552598e-08,3.8578233479386554e-27,5.8346582222477711e-11,3.3041133892230451e-23,2.172818885431375e-18,1.4308439990418352e-16,2.4066218099788904e-07,2.3350496296142594e-24,6.4752188250879257e-23,1.3867534298899171e-11,2.9882410397752189e-18,0.00072687327987169109,0.15130075805830265,1.9788230734501363e-08,8.8182668184652598e-07,1.0735840873227031e-09,5.7153828674005629e-14,8.9391447799641695e-12,1.5102048585641757e-09,0.00018493835241330708,0.00053491528730141959,1.0438956154392442e-08,1.9723888455001938e-09,1.3668642037213238e-13,6.4433694193733017e-09
3.1407245161808795e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040119972831826597,0.094526434217856031,0.01511180451970639,0.0042055274367606577,0.0093081528188712712,5.3066894875500291e-13,7.4322241004325521e-06,1.6559070078599753e-08,3.87018826694306e-27,5.8385856222624421e-11,3.3500548774502121e-23,2.1753420154876875e-18,1.4432693874523957e-16,2.4178041829077415e-07,2.3352743197603918e-24,6.4952870582064894e-23,1.3894064350419444e-11,3.027560183141423e-18,0.00072625639677729927,0.15132911429254908,1.9773598287709795e-08,8.831172497507062e-07,1.0735142814268169e-09,5.7132889562827564e-14,8.9388388687780036e-12,1.5089313804714655e-09,0.00018544792052271837,0.00053403459441413485,1.0443425874681166e-08,1.9691280789259985e-09,1.3654559184160649e-13,6.4689304873228484e-09
3.15356930287811e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040092960363875788,0.094510733205962427,0.015064751402047185,0.0042227174883095438,0.0093402623228678126,5.3128120063860324e-13,7.4250260160061905e-06,1.6599261180526586e-08,3.8825397418274651e-27,5.8424889765863422e-11,3.3964255171055637e-23,2.1778732390118757e-18,1.4557470424022805e-16,2.4289944510740805e-07,2.3355126991821368e-24,6.5153199557795048e-23,1.392052932309785e-11,3.0672200128132762e-18,0.00072564617781393614,0.15135709858755045,1.9759116531912636e-08,8.8440616089707265e-07,1.0734543147852988e-09,5.7112088264244458e-14,8.9385357401462497e-12,1.5076717358977741e-09,0.00018595784563987496,0.00053316176119371016,1.0447965248629018e-08,1.965896349966752e-09,1.3640665337348132e-13,6.4945295817299669e-09
3.1664140895753405e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040066301723141767,0.094495036144769451,0.01501790758648964,0.0042398891702424488,0.0093723503568885827,5.3189391810895382e-13,7.4178614001381378e-06,1.6639393634837099e-08,3.8948780573183294e-27,5.8463684050659983e-11,3.4432273233183077e-23,2.1804125463159243e-18,1.4682769623983275e-16,2.4401926522431504e-07,2.3357647125363254e-24,6.535317976088331e-23,1.3946929766806345e-11,3.107221958841522e-18,0.00072504256078765011,0.15138471430838596,1.9744784157174838e-08,8.8569343988148365e-07,1.0734041171386921e-09,5.7091424111722402e-14,8.9382354013197807e-12,1.5064257959476366e-09,0.00018646813455751445,0.0005322967105076806,1.0452573969187594e-08,1.9626933782627012e-09,1.3626958827067245e-13,6.5201670355795024e-09
3.179258876272571e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040039993723482117,0.094479342992476747,0.014971271169847349,0.0042570426623876117,0.0094044171203973796,5.3250711307305347e-13,7.4107300468034573e-06,1.667946808843836e-08,3.9072034954628075e-27,5.8502240261857793e-11,3.4904623105512603e-23,2.1829599275308952e-18,1.4808591462660068e-16,2.4513988241789798e-07,2.3360303022166464e-24,6.5552815725907979e-23,1.3973266224756864e-11,3.1475674512404441e-18,0.00072444548438725946,0.15141196477226168,1.973059987071728e-08,8.8697911098835951e-07,1.0733636192540097e-09,5.7070896440185123e-14,8.9379378592683396e-12,1.5051934335557147e-09,0.00018697879401458081,0.00053143936584196033,1.0457251727433226e-08,1.9595188855037681e-09,1.3613437994039275e-13,6.5458431806265168e-09
3.1921036629698015e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040014033224330246,0.094463653707250642,0.014924840274417719,0.0042741781431198701,0.0094364628112447758,5.3312079729369456e-13,7.4036317448837108e-06,1.6719485181712104e-08,3.9195163356636552e-27,5.8540559570921201e-11,3.5381324925916517e-23,2.1855153726137628e-18,1.4934935931480249e-16,2.4626130046437797e-07,2.336309408472178e-24,6.5752111939802261e-23,1.3999539233601602e-11,3.1882579199965665e-18,0.00072385488816822528,0.15143885324936979,1.9716562396640475e-08,8.8826319819563459e-07,1.0733327529119492e-09,5.7050504584817379e-14,8.9376431211913996e-12,1.5039745234528196e-09,0.00018748983069682192,0.0005305896513076887,1.0461998212845571e-08,1.9563725954608558e-09,1.3600101191349313e-13,6.5715583474206671e-09
3.204948449667032e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.039988417129864284,0.094447968247229758,0.014878613047545347,0.004291295789364131,0.0094684876256871733,5.3373498239240371e-13,7.3965662785059814e-06,1.6759445548611022e-08,3.9318168547140766e-27,5.8578643136172028e-11,3.5862398825419885e-23,2.1880788713540298e-18,1.5061803025029297e-16,2.4738352313973826e-07,2.3366019695239846e-24,6.5951072842439823e-23,1.402574932353136e-11,3.2292947950773145e-18,0.00072327071253689389,0.15146538296372758,1.9702670475652591e-08,8.8954572517963946e-07,1.0733114508866408e-09,5.7030247882518799e-14,8.9373511940901479e-12,1.50276894213334e-09,0.00018800125123777907,0.00052974749164741029,1.0466813113575981e-08,1.9532542340426658e-09,1.3586946785279861e-13,6.5973128653302706e-09
3.2177932363642625e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.039963142388194615,0.094432286570530724,0.014832587661194652,0.0043083957765993643,0.0095004917584054493,5.3434967985234018e-13,7.3895334273687206e-06,1.6799349816753325e-08,3.944105326832076e-27,5.8616492103021097e-11,3.6347864928109713e-23,2.1906504133800783e-18,1.5189192741037257e-16,2.4850655421966972e-07,2.336907921674919e-24,6.6149702827216519e-23,1.4051897018372029e-11,3.2706795064396363e-18,0.00072269289873508878,0.15149155709399939,1.9688922864753747e-08,8.9082671532011084e-07,1.0732996469283797e-09,5.7010125672405154e-14,8.9370620843575985e-12,1.5015765678238552e-09,0.00018851306221983518,0.0005289128122406134,1.0471696116624919e-08,1.9501635293018079e-09,1.3573973152335548e-13,6.6231070625658986e-09
3.230638023061493e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.039938205990570429,0.09441660863525346,0.014786762311531526,0.0043254782788630479,0.009532475402523782,5.3496490102114e-13,7.3825329670548131e-06,1.6839198607515594e-08,3.9563820236943878e-27,5.8654107604194483e-11,3.6837743351044718e-23,2.193229988165392e-18,1.5317105080364965e-16,2.4963039747951716e-07,2.3372271994139661e-24,6.6348006241626864e-23,1.4077982835679245e-11,3.3124134840385907e-18,0.00072212138882505369,0.15151737877429919,1.9675318336977709e-08,8.9210619170487415e-07,1.0732972757541837e-09,5.6990137293499309e-14,8.9367757988481076e-12,1.500397280451293e-09,0.00018902527017473507,0.00052808553910865764,1.0476646908086744e-08,1.9471002114506849e-09,1.3561178681276951e-13,6.6489412662036898e-09
3.2434828097587235e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.039913604970603415,0.09440093439948638,0.014741135218513743,0.0043425434687560703,0.0095644387496279099,5.3558065711371146e-13,7.3755646693321968e-06,1.6878992536123862e-08,3.9686472144705564e-27,5.8691490759954792e-11,3.7332054204165682e-23,2.1958175850346544e-18,1.5445540046990301e-16,2.5075505669423002e-07,2.3375597355223116e-24,6.6545987387835127e-23,1.410400728683126e-11,3.3544981578358923e-18,0.00072155612567472804,0.15154285109497673,1.9661855681146495e-08,8.9338417713439923e-07,1.0733042730280433e-09,5.6970282086415303e-14,8.9364923446037691e-12,1.4992309616124595e-09,0.00018953788158444169,0.00052726559891911652,1.0481665173406774e-08,1.9440640129212225e-09,1.3548561776742788e-13,6.6748158022083847e-09
3.256327596455954e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.039889336403508904,0.094385263821311363,0.014695704625489948,0.0043595915174480413,0.0095963819897827637,5.3619695921498926e-13,7.3686283024425709e-06,1.6918732211743074e-08,3.9809011658565464e-27,5.8728642678317265e-11,3.783081759020642e-23,2.1984131931694723e-18,1.5574497647994532e-16,2.5188053563831268e-07,2.3379054611729471e-24,6.6743650523242315e-23,1.4129970877120052e-11,3.3969349578084195e-18,0.00072099705294335469,0.15156797710338571,1.9648533701563793e-08,8.9466069412653107e-07,1.0733205753417999e-09,5.6950559395191615e-14,8.9362117273940531e-12,1.4980774945448809e-09,0.00019005090288225229,0.00052645291898956159,1.0486750597510861e-08,1.9410546683628449e-09,1.3536120853459228e-13,6.700730995455924e-09
3.2691723831531845e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.039865397405364121,0.094369596858808691,0.014650468798807,0.0043766225946830044,0.0096283053115504939,5.36813818282638e-13,7.3617236313785289e-06,1.6958418237564948e-08,3.9931441421074611e-27,5.8765564455261461e-11,3.8334053604605199e-23,2.2010168016140277e-18,1.570397789354874e-16,2.5300683808577853e-07,2.3382643060197438e-24,6.694099986104864e-23,1.415587410584075e-11,3.4397253139566894e-18,0.00072044411506740199,0.1515927598046358,1.9635351217771505e-08,8.9593576492095754e-07,1.0733461202099214e-09,5.6930968563358963e-14,8.9359339534687437e-12,1.4969367640969084e-09,0.00019056434045328034,0.00052564742729081402,1.049190286501421e-08,1.9380719146397517e-09,1.3523854336076382e-13,6.7266871697557274e-09
3.282017169850415e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.039841785132383005,0.094353933470061602,0.014605426027425412,0.0043936368687855264,0.0096602089020079388,5.3743124514970549e-13,7.3548504181494276e-06,1.6998051210894204e-08,4.0053764050707772e-27,5.8802257174937995e-11,3.8841782335416801e-23,2.2036283992807317e-18,1.5833980796900277e-16,2.5413396781010496e-07,2.3386361982935922e-24,6.7138039570809076e-23,1.4181717466379371e-11,3.4828706563132944e-18,0.00071989725724679813,0.1516172021623283,1.9622307064332394e-08,8.9720941148343919e-07,1.0733808460513362e-09,5.6911508935252575e-14,8.9356590303957809e-12,1.4958086566991832e-09,0.00019107820063514472,0.00052484905244968715,1.0497121660479068e-08,1.9351154908964725e-09,1.3511760669162969e-13,6.752684647872803e-09
3.2948619565476455e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.039818496780206283,0.094338273613160786,0.01456057462254281,0.0044106345066671458,0.0096920929467633875,5.3804925052723978e-13,7.3480084220364911e-06,1.7037631723233221e-08,4.0175982142195301e-27,5.8838721909870426e-11,3.9354023863225101e-23,2.206247974955378e-18,1.5964506374359291e-16,2.552619285841905e-07,2.3390210648969947e-24,6.7334773778984906e-23,1.4207501446298959e-11,3.5263724149512976e-18,0.00071935642543147237,0.15164130709927615,1.9609400090530682e-08,8.9848165551028442e-07,1.0734246921659656e-09,5.6892179860489731e-14,8.9353869634873299e-12,1.4946930603375545e-09,0.00019159248971914618,0.00052405772375124337,1.0502406668498018e-08,1.932185138551718e-09,1.3499838309218962e-13,6.778723751549384e-09
3.307706743244876e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.039795529583207923,0.094322617246208926,0.014515912917225062,0.004427615673833144,0.0097239576299737052,5.3866784500685503e-13,7.3411973998374476e-06,1.707716036036528e-08,4.0298098266835444e-27,5.8874959721153596e-11,3.9870798261056132e-23,2.2088755173021863e-18,1.6095554645285378e-16,2.5639072418031342e-07,2.3394188314760357e-24,6.7531206569491498e-23,1.4233226527424067e-11,3.5702320199925967e-18,0.00071882156630818635,0.1516650774982081,1.9596629160139749e-08,8.9975251843261178e-07,1.0734775987343059e-09,5.6872980688028283e-14,8.9351177575920877e-12,1.4935898645249784e-09,0.00019210721395076456,0.00052327337114058895,1.0507757573860673e-08,1.9292806012725135e-09,1.3488085715847619e-13,6.8048048015262667e-09
3.3205515299421065e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.039772880813816781,0.094306964327324661,0.014471439266045017,0.0044445805343896515,0.0097558031343612031,5.3928703906324991e-13,7.3344171061009846e-06,1.7116637702436195e-08,4.0420114972814404e-27,5.8910971658646419e-11,4.0392125594291771e-23,2.2115110148691438e-18,1.6227125632074215e-16,2.5752035837009264e-07,2.3398294225031469e-24,6.7727341984238718e-23,1.4258893185923787e-11,3.6144509016162465e-18,0.00071829262728764938,0.15168851620245835,1.958399315123489e-08,9.010220214203045e-07,1.0735395068036787e-09,5.685391076558828e-14,8.9348514213929094e-12,1.4924989602747459e-09,0.00019262237953015154,0.00052249592522422784,1.0513174061826029e-08,1.9264016250478859e-09,1.3476501372862417e-13,6.8309281175640052e-09
