Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CH4OX(60),CHOX(53),C2H4X(210),C2H4X(65)
3.0121458137481884e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4345776191650218,0.08179498881008232,0.0097735216352766805,4.4896680809046005e-06,0.0078038276275894537,0.048753645517781614,0.018096762497688473,5.4964376946339645e-05,1.1058726790358258e-10,0.0021827674649644315,7.6867636424813565e-11,0.00052165837024378044,3.7125336107731636e-09,7.1823477499082124e-05,1.7167116648926235e-09,9.9823624262751371e-11,0.00011199655793953248,2.7369969724785157e-05,0.005767349467700281,2.0982358717004093e-06,0.00050455638010877722,7.9256741849949209e-08,5.3073687465364046e-09,1.7890780005796939e-07,3.4387574223317112e-07,2.2865182528567653e-07,0.0007995720380020901,0.0096942087656643246,1.127411043315998e-07,0.00095781469385412951,5.2286894985439668e-11,4.331326508455737e-05,5.5022021429160887e-08,7.8109055688916206e-10,5.9670920957055465e-11,3.0586979143047958e-06,7.579473440078136e-12
3.023817471811274e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43453610515477614,0.08170728474746658,0.0097406731520523239,4.5071021711843685e-06,0.0078179728019032359,0.048926727659508389,0.018149482928108758,5.4849712870581477e-05,1.1170336109880536e-10,0.0021806076222781528,7.6740904827094136e-11,0.00052198436819202805,3.7105787866747195e-09,7.129654675419135e-05,1.7227887468047204e-09,1.0005534260762418e-10,0.00011133475767192569,2.7455133552121419e-05,0.0057606122982216141,2.0828843357599588e-06,0.00050534138451736388,7.8821082264026292e-08,5.2842968626315764e-09,1.8009504303109982e-07,3.4446603180876682e-07,2.303438343291125e-07,0.00080416148851766129,0.0097337769196777849,1.1305190487872677e-07,0.0009611257901101474,5.2231907576099701e-11,4.3448041731088238e-05,5.517704346088614e-08,7.7528604021127894e-10,5.9934238285356216e-11,3.0680298497037309e-06,7.6023312734036698e-12
3.0354891298743593e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43449456974708572,0.081619705138470944,0.0097079411054950999,4.5244880104515829e-06,0.0078320479448278652,0.049099581622396929,0.018202031217170126,5.4735879778926519e-05,1.1282494018592451e-10,0.0021784614594182886,7.6615670383974563e-11,0.00052230916629201986,3.7086650057443544e-09,7.0773944580396886e-05,1.7288517477646821e-09,1.0028578329123425e-10,0.00011067788387393529,2.7540106838871447e-05,0.0057538848175059127,2.0676752821862562e-06,0.00050612375405610676,7.8388410547811152e-08,5.2613564232199642e-09,1.8128891423441603e-07,3.4505310060979877e-07,2.3204129842136184e-07,0.00080875876047935096,0.0097733566501742586,1.1336158740486805e-07,0.00096443170305708821,5.2176679886778882e-11,4.3582516826768967e-05,5.53315088570432e-08,7.6952964529279671e-10,6.019721377657295e-11,3.0773380110376935e-06,7.625131469675122e-12
3.047160787937445e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43445301303557288,0.081532249676514068,0.0096753250692509386,4.5418255627909632e-06,0.0078460534616838756,0.049272207842505654,0.018254407888112181,5.4622872024402611e-05,1.1395199349794899e-10,0.0021763289095587252,7.6491919608287596e-11,0.00052263277299057821,3.7067919384183138e-09,7.0255640628846315e-05,1.7349006806736509e-09,1.0051495358534977e-10,0.00011002589280239037,2.7624891085858149e-05,0.0057471670032788174,2.0526070274563816e-06,0.00050690350330411069,7.7958700292101298e-08,5.2385465159047443e-09,1.824894105576232e-07,3.4563696735410421e-07,2.337442083284961e-07,0.00081336382769431445,0.0098129478893706039,1.1367015540215325e-07,0.00096773244226578076,5.2121218299732451e-11,4.371669274681152e-05,5.5485419346481475e-08,7.6382102968789937e-10,6.0459845632767537e-11,3.0866225753322085e-06,7.6478744576929541e-12
3.0588324460005302e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43441143511629166,0.081444918057574534,0.0096428246184952753,4.5591147951817721e-06,0.0078599897549683911,0.049444606752541878,0.018306613463462868,5.4510684004510467e-05,1.1508450926143426e-10,0.0021742099062691937,7.6369639171229639e-11,0.00052295519664132179,3.7049592585644388e-09,6.9741604533656623e-05,1.7409355587237776e-09,1.0074286072754843e-10,0.00010937874117577689,2.7709487782084227e-05,0.0057404588334830911,2.0376779134768959e-06,0.00050768064669874397,7.7531925402601882e-08,5.2158662355037464e-09,1.836965288096035e-07,3.4621765063174818e-07,2.3545255474607663e-07,0.0008179766638435758,0.0098525505671375226,1.1397761235794167e-07,0.00097102801724753898,5.2065529106708016e-11,4.3850571847723913e-05,5.5638776655886974e-08,7.5815985087723326e-10,6.0722132083985549e-11,3.0958837182228886e-06,7.6705606629057704e-12
3.0705041040636157e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43436983608768914,0.081357709980161369,0.0096104393299287182,4.5763556774532795e-06,0.007873857224379683,0.049616778781884703,0.018358648465020659,5.4399310161124613e-05,1.162224755978254e-10,0.0021721043835158946,7.6248815900757426e-11,0.00052327644550584048,3.7031666434519534e-09,6.9231805920573524e-05,1.7469563953919958e-09,1.0096951192128187e-10,0.0001087363861681188,2.7793898404850828e-05,0.0057337602862756959,2.0228863070999949e-06,0.00050845519853760996,7.7108060094774805e-08,5.1933146839957087e-09,1.8491026571809263e-07,3.4679516890616432e-07,2.3716632829911779e-07,0.00082259724248287893,0.009892164611039549,1.1428396175467307e-07,0.00097431843745463692,5.2009618510768463e-11,4.3984156467491657e-05,5.5791582509710235e-08,7.5254576636243896e-10,6.0984071387749039e-11,3.1051216139692133e-06,7.6931905074425218e-12
3.082175762126701e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43432821605056515,0.081270625145284506,0.0095781687817726568,4.5935481822407994e-06,0.0078876562668414307,0.049788724356608152,0.01841051341383727,5.4288744980381e-05,1.1736588052478957e-10,0.0021700122756619679,7.6129436779983571e-11,0.0005235965277548551,3.7014137737213085e-09,6.8726214415326035e-05,1.7529632044339161e-09,1.0119491433594335e-10,0.00010809878540297433,2.7878124419871612e-05,0.0057270713400249277,2.0082305996470398e-06,0.00050922717298048455,7.6687078888728973e-08,5.1708909704649864e-09,1.8613061792953491e-07,3.473695405152307e-07,2.3888551954220113e-07,0.00082722553704357737,0.0099317899463745446,1.1458920706981737e-07,0.00097760371228078433,5.1953492627134005e-11,4.4117448925761241e-05,5.5943838630127314e-08,7.4697843375712028e-10,6.1245661828826952e-11,3.1143364354682035e-06,7.7157644101471065e-12
3.0938474201897866e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43428657510803359,0.08118366325642605,0.0095460125537648616,4.6106922849422726e-06,0.007901387276526662,0.049960443899504374,0.018462208830200895,5.4178982992551535e-05,1.185147119575381e-10,0.0021679335174678168,7.6011488945570551e-11,0.00052391545146936332,3.699700333355739e-09,6.822479965168462e-05,1.7589559998780492e-09,1.0141907510693887e-10,0.00010746589694754571,2.7962167281385153e-05,0.0057203919733075726,1.9937092064500038e-06,0.00050999658405122229,7.6268956604327798e-08,5.1485942110470087e-09,1.8735758200870149e-07,3.4794078367233342e-07,2.4061011895940774e-07,0.00083186152083351925,0.009971426496212632,1.1489335177578882e-07,0.00098088385106160215,5.1897157483630587e-11,4.4250451524022888e-05,5.6095546736992418e-08,7.4145751087405943e-10,6.1506901719092887e-11,3.1235283542679652e-06,7.7382827866111007e-12
3.105519078252872e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43424491336548415,0.081096824019511432,0.0095139702271551108,4.6277879636754118e-06,0.0079150506448814086,0.050131937830107144,0.018513735233619863,5.4070018771906876e-05,1.196689577101376e-10,0.0021658680440912849,7.5894959686125712e-11,0.00052423322464177093,3.6980260096508071e-09,6.7727531279231299e-05,1.7649347960199821e-09,1.0164200133576176e-10,0.00010683767930689733,2.80460284322715e-05,0.0057137221649061192,1.9793205663913043e-06,0.00051076344563962602,7.58536683563655e-08,5.1264235288749396e-09,1.8859115443832618e-07,3.4850891646747746e-07,2.4234011696427441e-07,0.00083650516703794855,0.010011074181434704,1.1519639933978286e-07,0.00098415886307510027,5.1840619022793867e-11,4.438316654578658e-05,5.6246708547763065e-08,7.3598265580997703e-10,6.1767789396930779e-11,3.1326975405811337e-06,7.7607460492043978e-12
3.1171907363159575e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43420323093054369,0.081010107142881593,0.0094820413847007418,4.6448351992353967e-06,0.007928646760648075,0.050303206564715416,0.018565093142806868,5.3961846936567577e-05,1.2082860549681049e-10,0.0021638157910877035,7.5779836440597822e-11,0.00052454985517700866,3.6963904931835376e-09,6.7234378970849589e-05,1.7708996074165674e-09,1.0186370009007021e-10,0.00010621409141828249,2.8129709304163569e-05,0.0057070618938060156,1.9650631414764993e-06,0.00051152777150328542,7.5441189549788973e-08,5.1043780540243581e-09,1.8983133161906476e-07,3.4907395686832253e-07,2.4407550389999108e-07,0.00084115644872044158,0.010050732920770366,1.1549835322374038e-07,0.00098742875754216251,5.1783883102727535e-11,4.4515596256760718e-05,5.6397325777467117e-08,7.305535270270944e-10,6.2028323226993791e-11,3.141844163298189e-06,7.7831546071092876e-12
3.128862394379043e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43416152791303936,0.080923512337265052,0.0094502256106622513,4.6618339750530955e-06,0.0079421760098885054,0.050474250516417116,0.018616283075663636,5.3854462148344641e-05,1.2199364293322566e-10,0.0021617766944098064,7.5666106796676424e-11,0.00052486535089363599,3.694793477784039e-09,6.6745312429942986e-05,1.7768504488804971e-09,1.0208417840376796e-10,0.00010559509264556932,2.8213211317555437e-05,0.0057004111391929443,1.9509354163759428e-06,0.00051228957526938874,7.5031495875046948e-08,5.0824569234585995e-09,1.9107810986914348e-07,3.4963592272119072e-07,2.4581627003937468e-07,0.00084581533882384808,0.010090402630835396,1.157992168842924e-07,0.00099069354362702616,5.1726955497032207e-11,4.464774290503148e-05,5.6547400138667074e-08,7.2516978343093336e-10,6.2288501600235591e-11,3.1509683900006589e-06,7.8055088663528038e-12
3.1405340524421284e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43411980442496079,0.080837039315750703,0.0094185224907988255,4.6787842771538335e-06,0.0079556387760068049,0.050645070095112966,0.01866730554926593,5.3747859112569935e-05,1.2316405753777829e-10,0.0021597506904075187,7.555375848919394e-11,0.00052517971952492908,3.6932346605051656e-09,6.6260301397388566e-05,1.7827873354748656e-09,1.0230344327708776e-10,0.00010498064277377568,2.8296535881916879e-05,0.0056937698804501629,1.9369358980535041e-06,0.00051304887043649838,7.4624563303723077e-08,5.0606592809761102e-09,1.9233148542393199e-07,3.501948317521536e-07,2.4756240558478934e-07,0.00085048181017123462,0.010130083226168778,1.1609899377257045e-07,0.00099395323043776685,5.1669841897304765e-11,4.4779608721233385e-05,5.6696933341379871e-08,7.1983108444609273e-10,6.2548322933196843e-11,3.1600703869742001e-06,7.8278092298356073e-12
3.151038544698905e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4340822358776229,0.080759317486543733,0.0093900856610755964,4.6939980945249448e-06,0.0079676987372034585,0.05079861621325274,0.018713083024531573,5.3652580437603079e-05,1.2422201776720354e-10,0.0021579384287561459,7.5453816035269225e-11,0.00052546169395881182,3.6918641365335251e-09,6.5827233954079517e-05,1.788118614643371e-09,1.0249974993017925e-10,0.00010443149429688976,2.8371377427050367e-05,0.0056878008496681447,1.9244447319327522e-06,0.00051373010228904876,7.4260665096322914e-08,5.0411462828669163e-09,1.9346516094060549e-07,3.5069525085177788e-07,2.4913851026354272e-07,0.00085468809378999057,0.010165804996595027,1.1636786662964867e-07,0.00099688259617100724,5.161828527147902e-11,4.4898049674089606e-05,5.6831051944571558e-08,7.1506448749314132e-10,6.2781855575067226e-11,3.1682433142332426e-06,7.847833806599414e-12
3.1604925877300043e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43404841015705725,0.080689451814554461,0.0093645699992549545,4.7076569462739442e-06,0.0079785071510836397,0.050936652855085536,0.018754167446456645,5.3567364255614872e-05,1.251778895906602e-10,0.0021563163789023866,7.536480885448615e-11,0.00052571470024683517,3.6906567325973098e-09,6.5440242794503046e-05,1.7929071214065399e-09,1.0267559455375906e-10,0.00010394035969140215,2.8438613730640871e-05,0.0056824352719871303,1.9132895784672645e-06,0.000514341490874723,7.3935038300604766e-08,5.0236690098681625e-09,1.9449003284078028e-07,3.511435337766181e-07,2.5056071023864759e-07,0.0008584789640229528,0.010197962014151631,1.1660910401615381e-07,0.00099951550552185016,5.1571762719135766e-11,4.5004454898483287e-05,5.6951386117969828e-08,7.1080530593931727e-10,6.2991785680607552e-11,3.1755837665611868e-06,7.8658191162781967e-12
3.1690012264579933e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43401795569961288,0.080626640601005162,0.0093416684793667173,4.719922706701275e-06,0.0079881979986680205,0.051060760575478516,0.018791050263226156,5.3491100378146109e-05,1.2604117158952567e-10,0.0021548637838671829,7.5285459212174181e-11,0.00052594178505900276,3.6895910496670265e-09,6.5094180340278718e-05,1.7972089726303874e-09,1.0283318446032645e-10,0.00010350083093307316,2.8499028952553641e-05,0.0056776115484328659,1.9033196723016895e-06,0.00051489035333396869,7.3643487658473275e-08,5.0080074666608783e-09,1.9541611251680404e-07,3.5154529998955856e-07,2.518436873284835e-07,0.00086189495882019976,0.010226909302025782,1.1682561320116841e-07,0.0010018822769765246,5.1529796429009632e-11,4.5100065373300528e-05,5.7059385869344207e-08,7.069968001573173e-10,6.3180520174766796e-11,3.1821779503050149e-06,7.8819762592539746e-12
3.1775098651859824e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43398749057640595,0.080563893593486105,0.0093188260774647261,4.7321626908445411e-06,0.0079978542045513502,0.051184749791314182,0.018827845026866831,5.341524245360565e-05,1.2690728804091413e-10,0.0021534180320881553,7.5206821834822415e-11,0.00052616828468892481,3.688545125895522e-09,6.4750218045900564e-05,1.8015034361658146e-09,1.0299014215348343e-10,0.00010306364781026626,2.8559352403052928e-05,0.0056727928344720837,1.8934152585960165e-06,0.00051543790678465289,7.3353361567182904e-08,4.9924100124560746e-09,1.9634569105550627e-07,3.5194547360056178e-07,2.5312949975125409e-07,0.00086531493245577454,0.010255862210468833,1.1704155111570176e-07,0.001004246354890888,5.1487741370705305e-11,4.5195530610034694e-05,5.7167101141662284e-08,7.0321161309496309e-10,6.3369062130832196e-11,3.1887606190313549e-06,7.8981054837816523e-12
3.1860185039139714e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43395701483427018,0.080501210684660443,0.0092960426355427166,4.7443768974387184e-06,0.0080074759129389241,0.051308620656188589,0.018864551936265853,5.3339788502462486e-05,1.277762339525514e-10,0.0021519790995662138,7.5128892209000181e-11,0.00052639420199510837,3.6875188491551096e-09,6.4408344279129291e-05,1.8057905182428418e-09,1.0314647028951659e-10,0.00010262879542185675,2.861958461028863e-05,0.005667979122435436,1.8835757942572944e-06,0.00051598415624948821,7.3064651166562455e-08,4.9768763267002991e-09,1.9727876685964762e-07,3.5234406128093542e-07,2.5441814359432555e-07,0.00086873887420540943,0.010284820703067197,1.1725691908739662e-07,0.0010066077427020961,5.1445599615497643e-11,4.5290851444540641e-05,5.727453259302227e-08,6.9944961397839859e-10,6.3557410977104038e-11,3.1953318350585915e-06,7.9142069408811306e-12
3.1945271426419604e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43392652852059826,0.080438591767819881,0.0092733179960111777,4.7565653258936899e-06,0.0080170632673175132,0.051432373322832924,0.018901171190057325,5.3264736557190419e-05,1.2864800430651286e-10,0.002150546962413642,7.50516658605269e-11,0.00052661953981350345,3.6865121081854263e-09,6.4068547427349854e-05,1.8100702251547758e-09,1.0330217151533635e-10,0.00010219625897809749,2.8679726099452063e-05,0.0056631704047056365,1.8738007419052639e-06,0.00051652910671732405,7.2777347670117138e-08,4.9614060906918128e-09,1.9821533830821871e-07,3.5274106966945348e-07,2.557096149252525e-07,0.00087216677331246469,0.010313784742872607,1.1747171844224522e-07,0.0010089664438321538,5.1403373212277648e-11,4.5386028707994073e-05,5.7381680880746302e-08,6.9571067227795279e-10,6.3745566148921021e-11,3.2018916603576881e-06,7.9302807807343489e-12
3.2030357813699494e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4338960316833344,0.080376036736879181,0.0092506520016964293,4.7687279762863171e-06,0.008026616410459762,0.051556007943118529,0.018937702986619648,5.3190084662223891e-05,1.2952259405947581e-10,0.0021491215968539317,7.497513835415104e-11,0.00052684430095771063,3.6855247925858311e-09,6.3730815898737299e-05,1.814342563257137e-09,1.0345724846849669e-10,0.00010176602379959934,2.8739777392803915e-05,0.0056583666737169665,1.8640895697882502e-06,0.00051707276314348996,7.2491442364732492e-08,4.9459989875716293e-09,1.9915540375632257e-07,3.5313650537263528e-07,2.5700390979174179e-07,0.0008755986189881022,0.010342754292409268,1.1768595050449367e-07,0.0010113224616880156,5.1361064191294323e-11,4.5481063226919536e-05,5.7488546661334579e-08,6.9199465772168226e-10,6.3933527087811135e-11,3.2084401565547448e-06,7.9463271526888557e-12
3.2115444200979385e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43386552437096687,0.080313545486371374,0.0092280444958396934,4.7808648493528308e-06,0.0080361354844284763,0.05167952466806193,0.018974147524073139,5.3115830873909831e-05,1.3039999814296591e-10,0.0021477029792215671,7.4899305293230914e-11,0.00052706848821918524,3.6845567928076503e-09,6.3395138123291815e-05,1.8186075389664804e-09,1.0361170377721652e-10,0.00010133807531634672,2.8799739009691197e-05,0.0056535679219547703,1.8544417517258587e-06,0.00051761513045009986,7.2206926607057954e-08,4.930654702309535e-09,2.0009896153563056e-07,3.5353037496486857e-07,2.5830102422205952e-07,0.00087903440041154312,0.010371729313680638,1.1789961659673911e-07,0.0010136757996616803,5.1318674561504049e-11,4.5575955823227902e-05,5.7595130590507897e-08,6.8830144030655437e-10,6.4121293241836899e-11,3.2149773849335004e-06,7.9623462052687492e-12
3.2200530588259275e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.433835006632522,0.080251117911442349,0.0092054953220961754,4.7929759464808347e-06,0.0080456206305809744,0.051802923647829929,0.019010505000277431,5.3041973260463137e-05,1.3128021146360954e-10,0.0021462910859618551,7.4824162319415773e-11,0.00052729210436744281,3.6836080001524225e-09,6.3061502553987111e-05,1.822865158759649e-09,1.0376554006039975e-10,0.00010091239906673662,2.8859611466554744e-05,0.0056487741419549656,1.8448567670258132e-06,0.00051815621352635261,7.1923791823094816e-08,4.9153729216896735e-09,2.0104600995434648e-07,3.5392268498843258e-07,2.5960095422504685e-07,0.00088247410673034338,0.010400709768176503,1.1811271804007034e-07,0.0010160264611302986,5.1276206302486454e-11,4.5670707314264513e-05,5.770143332327394e-08,6.8463089030851177e-10,6.4308864067422457e-11,3.2215034064378778e-06,7.9783380861854293e-12
3.2285616975539165e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43380447851755627,0.080188753907846175,0.0091830043245341112,4.8050612697020641e-06,0.0080550719895732901,0.051926205031744548,0.01904677561282931,5.2968509901915421e-05,1.3216322890337539e-10,0.0021448858936306638,7.4749705112327022e-11,0.00052751515215026027,3.6826783067675238e-09,6.2729897667704426e-05,1.8271154291731919e-09,1.0391875992765712e-10,0.00010048898069656035,2.8919395276965987e-05,0.0056439853263035586,1.8353341004085471e-06,0.0005186960172289261,7.164202951363972e-08,4.9001533343083061e-09,2.0199654729591152e-07,3.5431344195393257e-07,2.6090369578918671e-07,0.00088591772706046691,0.010429695616879661,1.183252561537141e-07,0.0010183744494562782,5.1233661375837293e-11,4.5765318512825618e-05,5.7807455513762936e-08,6.8098287829347136e-10,6.4496239027530862e-11,3.2280182816744229e-06,7.9943029423292865e-12
3.2370703362819056e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43377394007615,0.080126453371939826,0.0091605713476338793,4.8171208216844637e-06,0.0080644897013645352,0.052049368968288233,0.019082959559060093,5.2895438890071375e-05,1.3304904531982603e-10,0.0021434873788942653,7.4675929389244691e-11,0.00052773763429387591,3.6817676056294656e-09,6.2400311966398107e-05,1.8313583568017423e-09,1.040713659793264e-10,0.00010006780595798861,2.8979090951677042e-05,0.0056392014676361363,1.8258732419531285e-06,0.00051923454638229502,7.1361631248740065e-08,4.8849956305688043e-09,2.0295057181951079e-07,3.5470265234083426e-07,2.6220924488309858e-07,0.00088936525048652706,0.010458686820273051,1.1853723225476944e-07,0.0010207197679873675,5.119104174229685e-11,4.5859790227164259e-05,5.791319781509699e-08,6.7735727513547511e-10,6.4683417587475385e-11,3.2345220709148785e-06,8.0102409197699706e-12
3.2455789750098946e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4337433913589005,0.080064216200678509,0.009138196236287038,4.8291546057250456e-06,0.0080738739052208727,0.052172415605108741,0.019119057036033713,5.2822758328452574e-05,1.3393765554635132e-10,0.0021420955185290041,7.4602830904792486e-11,0.00052795955350318788,3.6808757905373575e-09,6.2072733977866032e-05,1.8355939482965995e-09,1.0422336080649605e-10,9.9648860708772746e-05,2.9038698998588312e-05,0.0056344225586374315,1.8164736869996996e-06,0.00051977180577885568,7.1082588656051135e-08,4.8698995026459789e-09,2.0390808176299598e-07,3.550903225968805e-07,2.6351759745775501e-07,0.0008928166660622113,0.010487683338345814,1.1874864765915416e-07,0.0010230624200567601,5.1148349325102921e-11,4.5954123261073624e-05,5.8018660879829814e-08,6.7375395202025929e-10,6.4870399221027257e-11,3.2410148340985169e-06,8.0261521638002295e-12
3.2540876137378836e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43371283241691511,0.080002042291610495,0.0091158788357954112,4.841162625741622e-06,0.0080832247397200178,0.05229534508902426,0.019155068240543815,5.2750466332256415e-05,1.3482905439242839e-10,0.0021407102894211746,7.4530405450625361e-11,0.00052818091246195316,3.6800027561332272e-09,6.174715225698804e-05,1.8398222103664124e-09,1.0437474699102423e-10,9.923213091128843e-05,2.9098219922721139e-05,0.005629648592040788,1.8071349360905702e-06,0.00052030780017935921,7.0804893437410911e-08,4.8548646444720473e-09,2.0486907534020826e-07,3.5547645913776713e-07,2.6482874944439699e-07,0.00089627196281031783,0.010516685130600908,1.1895950368181497e-07,0.0010254024089832131,5.1105585982200039e-11,4.6048318413971571e-05,5.8123845360059689e-08,6.7017278044670705e-10,6.5057183418541126e-11,3.2474966308347354e-06,8.0420368189417253e-12
3.2617453885930738e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43368532066962462,0.079946139778422493,0.0090958423906059901,4.8519478192494783e-06,0.0080916120739515721,0.052405881579495203,0.019187404724077636,5.2685734210688471e-05,1.3563369331455531e-10,0.0021394692339340546,7.4465794534163026e-11,0.00052837965871186353,3.6792329962401246e-09,6.145582607998709e-05,1.8436213851614274e-09,1.0451047629412803e-10,9.8858956786049878e-05,2.9151714679729313e-05,0.0056253562418905265,1.7987816391146119e-06,0.00052078911747800184,7.055611295798968e-08,4.8413854062617322e-09,2.0573694656443713e-07,3.5582267597735853e-07,2.6601117634630785e-07,0.00089938503918850243,0.01054279121919848,1.191487969141297e-07,0.001027506124761196,5.1067039935913376e-11,4.6132976820362775e-05,5.8218273739823064e-08,6.6696855966989137e-10,6.5225119958713145e-11,3.2533209205879352e-06,8.056310393794837e-12
3.267456588573449e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4336647969534525,0.079904480715943874,0.0090809294113204722,4.8599778795940309e-06,0.0080978499182956624,0.052488258511550159,0.019211476102068043,5.2637659829977953e-05,1.3623526180690586e-10,0.0021385471243694967,7.4417958352128458e-11,0.00052852759160329629,3.6786687093603908e-09,6.1239595524251197e-05,1.8464509669120731e-09,1.0461138528698618e-10,9.8581796882103094e-05,2.9191565829846545e-05,0.005622157588805742,1.7925833057102125e-06,0.00052114742337605233,7.0371274062839644e-08,4.8313645518624186e-09,2.0638604373520361e-07,3.5608008328917475e-07,2.6689450744184332e-07,0.00090170882038124913,0.010562263989039018,1.192896788723496e-07,0.0010290736834806026,5.1038256556694866e-11,4.619604346321848e-05,5.8288552535656816e-08,6.6459039649828649e-10,6.5350263114968427e-11,3.2576589738852836e-06,8.0669418016188908e-12
3.2731677885538243e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43364426869084433,0.079862850038209268,0.0090660422547846134,4.8679963379723688e-06,0.0081040728875041226,0.052570582829785224,0.019235508838169688,5.2589758354322645e-05,1.3683808062623052e-10,0.0021376279759082154,7.4370420597753947e-11,0.00052867527514501305,3.6781127635585365e-09,6.1024251168682753e-05,1.849277254338534e-09,1.0471202303332791e-10,9.8305619079848652e-05,2.9231378306989954e-05,0.0056189611541572074,1.7864117989152392e-06,0.00052150516479251179,7.0187032740264843e-08,4.821370951084412e-09,2.0703670830641645e-07,3.5633680696913363e-07,2.6777909503322411e-07,0.0009040343374232488,0.010581739087225737,1.1943031032445681e-07,0.0010306400461595367,5.1009443391900056e-11,4.625904890197436e-05,5.8358706570790998e-08,6.6222206535087814e-10,6.5475316729141422e-11,3.2619921547312994e-06,8.0775613958152583e-12
3.2788789885341996e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43362373589776609,0.07982124771483623,0.0090511808746361142,4.876003196193069e-06,0.0081102810227845282,0.052652854577756966,0.019259502991612845,5.2542029225639777e-05,1.3744214817873444e-10,0.0021367117816728969,7.432318003583187e-11,0.00052882271012726892,3.6775651278095072e-09,6.0809789581869925e-05,1.8521002495262763e-09,1.0481239030448527e-10,9.8030419239772084e-05,2.9271152261072526e-05,0.005615766935796458,1.7802669729199392e-06,0.00052186234313527833,7.0003386554404986e-08,4.8114045131911493e-09,2.076889397110824e-07,3.565928489262615e-07,2.686649378684077e-07,0.00090636158696350195,0.010601216501025126,1.195706916656077e-07,0.001032205213786976,5.0980601010468299e-11,4.6321993373840087e-05,5.8428736041241758e-08,6.5986352772510261e-10,6.5600280649258462e-11,3.2663204808181759e-06,8.0881692192555362e-12
3.284590188514575e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43360319859028201,0.079779673715558649,0.0090363452245951562,4.8839984561847426e-06,0.0081164743652081782,0.052735073798857904,0.019283458621571298,5.2494471888170333e-05,1.3804746286597125e-10,0.0021357985348082857,7.4276235438404657e-11,0.00052896989733619202,3.6770257712421685e-09,6.0596207338608048e-05,1.854919954570919e-09,1.0491248786993663e-10,9.7756193242765814e-05,2.9310887841431917e-05,0.0056125749315845026,1.7741486829021181e-06,0.00052221895980598487,6.9820333073698738e-08,4.8014651477809197e-09,2.083427373802017e-07,3.5684821106301967e-07,2.6955203469355073e-07,0.00090869056564503881,0.010620696217610283,1.1971082329121091e-07,0.0010337691873490474,5.095172995729806e-11,4.6384877115172582e-05,5.8498641143134798e-08,6.5751474519204381e-10,6.5725154726836712e-11,3.2706439697731783e-06,8.0987653146826767e-12
