Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),H2OX(23),COX(58)
1.1245038804678069e-07,0.09977366400000001,0.80000000000000004,0.0,0.27568629159034153,0.095833099230196353,0.095256484011528461,2.8592965830073407e-18,9.6740709096327865e-08,1.3877907103636313e-05,1.5614989957425547e-05,4.3007261383009711e-12,4.1614637893334411e-13,9.1395219033720738e-09,1.1516735295992985e-25,9.0228999837172246e-10,3.7295569697017285e-18,3.0709057251034366e-13,7.1827973560926168e-19,1.4421829217453745e-21,4.9105783942582592e-12,1.761144344635314e-20,0.0041511522309080296,0.0094712948535174632,1.8241638858704617e-08,2.0593755751356635e-08,3.4567738792789352e-05,8.8770913775339269e-13,2.5061898346965071e-08,7.6310405268480949e-08,4.7789654661121704e-09,1.741844844884415e-07,8.1084486581082145e-12,6.2957062930224802e-12
1.1283335558509948e-07,0.09977366400000001,0.80000000000000004,0.0,0.27565631542791824,0.095833406519651734,0.095241290983825791,2.9190501517807804e-18,9.8221243407699402e-08,1.4028896131470374e-05,1.5717769857886234e-05,4.3430608035522738e-12,4.2016155823226234e-13,9.1966424862543028e-09,1.1816812295316061e-25,9.0799657465575815e-10,3.7896256639459021e-18,3.1132495906367461e-13,7.3054971374504264e-19,1.4567248040777964e-21,4.960715282895283e-12,1.7957588686326998e-20,0.0041507419592330449,0.0095015764956522634,1.8299498040876811e-08,2.0723157729697513e-08,3.4670338198850556e-05,8.9179511717066352e-13,2.5135761856489187e-08,7.6300521343365173e-08,4.8021875185953254e-09,1.7610242161831869e-07,8.221058078142234e-12,6.3364573510102924e-12
1.1321632312341827e-07,0.09977366400000001,0.80000000000000004,0.0,0.27562635211982434,0.095833714178516091,0.095226103681814403,2.9798090128636971e-18,9.9717384868191098e-08,1.4180687666721157e-05,1.5820864457232286e-05,4.3856639766201713e-12,4.2420114196770387e-13,9.2539121809856437e-09,1.2123615873928977e-25,9.1370610185342859e-10,3.8504451408569736e-18,3.1559937424897986e-13,7.4297694141204819e-19,1.4713622835139971e-21,5.0111317502288104e-12,1.8309299050367991e-20,0.0041503310035615063,0.0095318463559009251,1.8357333856841672e-08,2.0852712995433175e-08,3.4772539051633068e-05,8.9587853722335896e-13,2.520933523262966e-08,7.6290646980613488e-08,4.8254523507720958e-09,1.7803057218506603e-07,8.3346994303470293e-12,6.3773265544098253e-12
1.1359929066173706e-07,0.09977366400000001,0.80000000000000004,0.0,0.27559640163209564,0.095834022183646825,0.095210922101754802,3.0415858184882541e-18,1.0122921801651155e-07,1.4333279729722324e-05,1.5924273555847708e-05,4.4285363974487621e-12,4.2826518762316641e-13,9.3113307390286637e-09,1.2437272201403914e-25,9.1941845708333105e-10,3.9120220260643253e-18,3.1991401216613295e-13,7.5556269907058869e-19,1.4860956527761114e-21,5.0618277735924916e-12,1.8666643968911141e-20,0.004149919387233773,0.0095621044418580884,1.8415146316015883e-08,2.0982420934140377e-08,3.4874344407522905e-05,8.9995938581281033e-13,2.5282620697438988e-08,7.6280782084396626e-08,4.8487599187542124e-09,1.7996890719017689e-07,8.4493771429747757e-12,6.4183137864122027e-12
1.1398225820005585e-07,0.09977366400000001,0.80000000000000004,0.0,0.27556646393143119,0.09583433051255319,0.095195746239913781,3.1043933236052072e-18,1.0275682744621741e-07,1.4486670340072897e-05,1.6027996954242028e-05,4.4716788049992162e-12,4.32353752546592e-13,9.3688979122048927e-09,1.2757909346439284e-25,9.2513351892750104e-10,3.9743629781401441e-18,3.2426906698840772e-13,7.6830827051471476e-19,1.5009252044019277e-21,5.1128033287183627e-12,1.9029693483939808e-20,0.0041495071329383385,0.0095923507611057959,1.8472935427846978e-08,2.1112280957448854e-08,3.4975757324805667e-05,9.0403765216567144e-13,2.5355620474230788e-08,7.6270926561201949e-08,4.8721101787119181e-09,1.81917397609276e-07,8.5650956504699939e-12,6.4594189303245343e-12
1.1436522573837464e-07,0.09977366400000001,0.80000000000000004,0.0,0.27553653898517477,0.095834639143377878,0.095180576092564168,3.1682443862336839e-18,1.0430029780887208e-07,1.4640857517134631e-05,1.6132034453051374e-05,4.5150919372508807e-12,4.3646689395061334e-13,9.4266134526945663e-09,1.3085657298227258e-25,9.3085116742464553e-10,4.0374746886147731e-18,3.2866473296608588e-13,7.8121494284866525e-19,1.5158512307450228e-21,5.16405838980826e-12,1.9398518252019487e-20,0.0041490942627299323,0.0096225853212136211,1.8530701201812151e-08,2.1242292502435929e-08,3.5076780862652629e-05,9.0811332678921515e-13,2.5428336787123682e-08,7.626108031936199e-08,4.89550308689701e-09,1.8387601439941454e-07,8.6818593936599078e-12,6.5006418695701949e-12
1.1474819327669343e-07,0.09977366400000001,0.80000000000000004,0.0,0.275506626761299,0.095834948054879673,0.095165411655984911,3.2331519678107486e-18,1.0585971381718675e-07,1.4795839280515516e-05,1.6236385853039293e-05,4.5587765312023946e-12,4.4060466891279906e-13,9.4844771130364035e-09,1.342064798797575e-25,9.3657128406312721e-10,4.1013638819916396e-18,3.3310120443002439e-13,7.9428400646354848e-19,1.5308740239748975e-21,5.2155929296034981e-12,1.9773189547333006e-20,0.0041486807980471302,0.0096528081297388209,1.8588443647417189e-08,2.1372455031025216e-08,3.5177418080135696e-05,9.1218640145225159e-13,2.5500771859931056e-08,7.625124326957306e-08,4.9189385996093039e-09,1.8584472850617241e-07,8.7996728199400415e-12,6.5419824876890497e-12
1.1513116081501222e-07,0.09977366400000001,0.80000000000000004,0.0,0.27547672722838884,0.095835257226416337,0.095150252926460885,3.2991291335407758e-18,1.074351602481419e-07,1.4951613650539567e-05,1.634105095509789e-05,4.6027333228727912e-12,4.4476713437590033e-13,9.5424886461273304e-09,1.37630153105854e-25,9.422937517737019e-10,4.1660373157618447e-18,3.3757867579517977e-13,8.0751675501426034e-19,1.5459938760771122e-21,5.2674069194528314e-12,2.0153779264717104e-20,0.0041482667597294784,0.0096830191942264988,1.8646162774195412e-08,2.150276802939196e-08,3.5277672035269198e-05,9.1625686913123392e-13,2.5572927916013633e-08,7.6241415324027621e-08,4.9424166732425652e-09,1.8782351087056836e-07,8.9185403834520975e-12,6.5834406683377893e-12
1.15514128353331e-07,0.09977366400000001,0.80000000000000004,0.0,0.27544684035562528,0.095835566637927833,0.095135099900282918,3.3661890527446274e-18,1.0902672194608777e-07,1.5108178648703024e-05,1.6446029560248388e-05,4.6469630473025927e-12,4.4895434714809502e-13,9.6006478052222291e-09,1.4112895146481881e-25,9.4801845492202938e-10,4.2315017804183244e-18,3.4209734156409163e-13,8.2091448539663133e-19,1.5612110788534251e-21,5.3195003293787144e-12,2.0540359922700287e-20,0.0041478521680341201,0.009713218522209726,1.8703858591706616e-08,2.16332310073723e-08,3.5377545784080592e-05,9.2032472400604209e-13,2.5644807176821989e-08,7.6231596397516064e-08,4.965937264217756e-09,1.8981233243578113e-07,9.0384665452593653e-12,6.6250162952900096e-12
1.158970958916498e-07,0.09977366400000001,0.80000000000000004,0.0,0.27541696611277056,0.095835876269920225,0.095119952573747626,3.4343449992086387e-18,1.1063448382582252e-07,1.5265532298117189e-05,1.6551321469642475e-05,4.6914664385549137e-12,4.5316636390323325e-13,9.6589543439336792e-09,1.4470425383603914e-25,9.5374527930094739e-10,4.2977640994696642e-18,3.4665739633031885e-13,8.3447849772480889e-19,1.5765259239219272e-21,5.3718731281419022e-12,2.0933004666542059e-20,0.0041474370426519882,0.0097434061212096894,1.8761531109536093e-08,2.17638434978803e-08,3.5477042379706203e-05,9.2438996138619105e-13,2.5716411862354227e-08,7.62217864057116e-08,4.9895003290776492e-09,1.9181116415368276e-07,9.1594557735118898e-12,6.6667092524366672e-12
1.1628006342996858e-07,0.09977366400000001,0.80000000000000004,0.0,0.27538710447015291,0.095836186103449891,0.09510481094315737,3.5036103515334362e-18,1.122585308756471e-07,1.5423672623938004e-05,1.6656926484562474e-05,4.7362442297165568e-12,4.5740324118108186e-13,9.7174080162316754e-09,1.4835745939547407e-25,9.5947411212254411e-10,4.3648311294535155e-18,3.5125903478183307e-13,8.4821009530886789e-19,1.5919387027171821e-21,5.4245252833043778e-12,2.1331787271273282e-20,0.0041470214027235306,0.0097735819987358353,1.8819180337293604e-08,2.1894605056327762e-08,3.5576164871516802e-05,9.2845257773751346e-13,2.5787744188905993e-08,7.6211985267531922e-08,5.0131058243482083e-09,1.9381997699118638e-07,9.2815125436121704e-12,6.7085194237859891e-12
1.1666303096828737e-07,0.09977366400000001,0.80000000000000004,0.0,0.27535725539865158,0.095836496120108361,0.09508967500482024,3.5739985934825645e-18,1.1389894816039484e-07,1.5582597653782567e-05,1.6762844406423117e-05,4.7812971528990897e-12,4.6166503538756848e-13,9.7760085764433723e-09,1.5208998783866116e-25,9.6520484201000876e-10,4.4327097599496428e-18,3.5590245170436332e-13,8.6211058463265227e-19,1.6074497064903649e-21,5.4774567612906306e-12,2.1736782144737876e-20,0.0041466052668540027,0.0098037461622859732,1.8876806284612459e-08,2.2025515260054923e-08,3.5674916304265514e-05,9.3251257056456537e-13,2.5858806370801201e-08,7.6202192901553419e-08,5.0367537067402729e-09,1.9583874193641101e-07,9.4046413383671573e-12,6.75044669346409e-12
1.1704599850660616e-07,0.09977366400000001,0.80000000000000004,0.0,0.27532741886968348,0.095836806302007263,0.095074544755049936,3.6455233143309676e-18,1.1555582082443554e-07,1.5742305418132766e-05,1.6869075036770868e-05,4.8266259392399482e-12,4.659518027950257e-13,9.8347557792527981e-09,1.5590327960529163e-25,9.7093735898929653e-10,4.5014069135925932e-18,3.6058784198469444e-13,8.7618127533184391e-19,1.6230592263093978e-21,5.5306675274473311e-12,2.2148064330635625e-20,0.0041461886531283442,0.0098338986193464411,1.8934408961148614e-08,2.2156573707759969e-08,3.5773299717267746e-05,9.3656993850442211e-13,2.5929600616334047e-08,7.6192409231190258e-08,5.0604439328501541e-09,1.9786743000466459e-07,9.5288466481463785e-12,6.7924909457145639e-12
1.1742896604492495e-07,0.09977366400000001,0.80000000000000004,0.0,0.27529759485518862,0.095837116631764002,0.095059420190165778,3.7181982092132755e-18,1.1722923409465179e-07,1.5902793950726196e-05,1.6975618177286886e-05,4.8722313189035097e-12,4.7026359954243424e-13,9.8936493797005906e-09,1.5979879610535874e-25,9.7667155448059375e-10,4.5709295460839948e-18,3.6531540061391601e-13,8.9042348017225731e-19,1.6387675530590942e-21,5.5841575461013945e-12,2.2565709511566166e-20,0.0041457715791256271,0.0098640393773922024,1.8991988376579786e-08,2.228778001894594e-08,3.5871318143598396e-05,9.406246811102543e-13,2.6000129132322292e-08,7.6182634176847559e-08,5.0841764596048327e-09,1.9990601224424852e-07,9.6541329710171616e-12,6.8346520648995659e-12
1.1781193358324374e-07,0.09977366400000001,0.80000000000000004,0.0,0.27526778332761725,0.095837427092487618,0.095044301306492468,3.7920370794719692e-18,1.1891927328338766e-07,1.6064061288934516e-05,1.7082473629784403e-05,4.9181140210821756e-12,4.7460048163566669e-13,9.9526891331836854e-09,1.6377801994688241e-25,9.8240732128960454e-10,4.6412846462044811e-18,3.7008532269062282e-13,9.0483851502836423e-19,1.654574977441295e-21,5.6379267806164584e-12,2.2989794012074079e-20,0.0041453540619331196,0.0098941684438869828,1.9049544540604487e-08,2.241913383335762e-08,3.5968974609327058e-05,9.4467679909672598e-13,2.6070394115852393e-08,7.6172867667614439e-08,5.107951243590856e-09,2.0195445974208496e-07,9.7805048129015874e-12,6.8769299354986036e-12
1.1815660436773066e-07,0.09977366400000001,0.80000000000000004,0.0,0.27524096360675321,0.09583770660554064,0.095030699165588609,3.8594987543222401e-18,1.204545942954118e-07,1.6209866153228666e-05,1.7178910400084777e-05,4.959646165688507e-12,4.7852516967203771e-13,1.0005949670286145e-08,1.674321338198877e-25,9.8757076740776677e-10,4.7053217990284245e-18,3.7441463464536908e-13,9.1796090612080084e-19,1.6688866279788043e-21,5.6865577902284398e-12,2.3377039282714814e-20,0.0041449779312697091,0.0099212746136159973,1.9101325216306249e-08,2.2537478099728057e-08,3.605655844696892e-05,9.4832146242082651e-13,2.6133409097607141e-08,7.6164085050876052e-08,5.1293846437484545e-09,2.0380647342472399e-07,9.8951713199170411e-12,6.9150797461149277e-12
1.1846680807376888e-07,0.09977366400000001,0.80000000000000004,0.0,0.27521683447102474,0.095837958236988721,0.095018461168548105,3.9210384430715168e-18,1.2184800813578922e-07,1.6341627358737369e-05,1.7265919528604323e-05,4.9972180981073959e-12,4.820748340477244e-13,1.0053985055841245e-08,1.7078076751066523e-25,9.9221882083868507e-10,4.7635408739657702e-18,3.7834060708175412e-13,9.2989246135808725e-19,1.6818361196698766e-21,5.7305190207304765e-12,2.3730119612810731e-20,0.0041446391279963465,0.0099456620790340684,1.9147911734273144e-08,2.2644089662299958e-08,3.6135137129328596e-05,9.5159984426934908e-13,2.6189942910542984e-08,7.6156186517201544e-08,5.1487039134142741e-09,2.0548008056322067e-07,9.9991288026637241e-12,6.9494952824739253e-12
1.1877701177980711e-07,0.09977366400000001,0.80000000000000004,0.0,0.27519271348058882,0.095838209925875009,0.095006226892433085,3.9833667053601374e-18,1.2325248222441233e-07,1.6473896062757482e-05,1.7353133213079766e-05,5.0349732751730974e-12,4.8564105606370285e-13,1.0102115898658039e-08,1.7418702840375361e-25,9.9686771911434441e-10,4.8223186657221814e-18,3.8229472143591773e-13,9.419397601208341e-19,1.6948511455951949e-21,5.7746633767365747e-12,2.4087562608674273e-20,0.004144300062783989,0.0099700418868600028,1.9194483014300843e-08,2.2750797424820985e-08,3.6213483683025707e-05,9.5487650828234608e-13,2.6246307711413388e-08,7.6148293460167251e-08,5.1680508314731007e-09,2.0716010904345306e-07,1.0103806532495544e-11,6.9839872144265881e-12
1.1908721548584534e-07,0.09977366400000001,0.80000000000000004,0.0,0.27516860062172793,0.095838461664108768,0.094993996335300743,4.046491081363679e-18,1.2466806207670183e-07,1.6606671230817788e-05,1.7440551348445956e-05,5.0729120825457734e-12,4.8922386522913826e-13,1.0150342069427707e-08,1.7765174615993261e-25,1.0015174078892852e-09,4.8816589520218295e-18,3.8627708161148109e-13,9.541035075980134e-19,1.70793185989474e-21,5.8189908371624442e-12,2.4449410079014445e-20,0.0041439607438275078,0.0099944140410392433,1.9241039061580032e-08,2.2857601232363472e-08,3.6291599699563346e-05,9.5815145650907509e-13,2.6302504660783946e-08,7.6140405840746235e-08,5.187425375332974e-09,2.0884654359742385e-07,1.0209206919692841e-11,7.0185554808078824e-12
1.1939741919188357e-07,0.09977366400000001,0.80000000000000004,0.0,0.27514449588091999,0.095838713443785473,0.094981769495210464,4.1104191576532965e-18,1.2609479325044137e-07,1.6739951830682872e-05,1.7528173829697715e-05,5.1110349054692628e-12,4.9282329099636754e-13,1.0198663438994218e-08,1.8117576001657561e-25,1.0061678333966339e-09,4.9415655248495575e-18,3.9028779156429548e-13,9.6638441027616567e-19,1.721078416630005e-21,5.8635013806108386e-12,2.4815704114806929e-20,0.0041436211791354019,0.010018778545512617,1.9287579881308925e-08,2.2964500937654471e-08,3.6369486766061286e-05,9.6142469154063859e-13,2.6358534910574462e-08,7.613252362526351e-08,5.2068275221380452e-09,2.1053936898379562e-07,1.0315332378156603e-11,7.0532000205043169e-12
1.197076228979218e-07,0.09977366400000001,0.80000000000000004,0.0,0.27512039924483417,0.095838965257182773,0.094969546370223909,4.1751585673168485e-18,1.2753272134674686e-07,1.6873736832462984e-05,1.7616000551892433e-05,5.1493421287714657e-12,4.9643936276098597e-13,1.0247079878354268e-08,1.8475991886999922e-25,1.0108189424447719e-09,5.0020421904543513e-18,3.9432695530346017e-13,9.7878317593232122e-19,1.7342909697840399e-21,5.9081949853884326e-12,2.5186487090357719e-20,0.0041432813765340196,0.010043135404216365,1.9334105478692961e-08,2.3071496400918437e-08,3.6447146465027774e-05,9.6469621615739337e-13,2.6414399607609753e-08,7.6124646779164248e-08,5.2262572489229174e-09,2.1223856998953914e-07,1.0422185325426244e-11,7.0879207724548008e-12
1.1998680623335619e-07,0.09977366400000001,0.80000000000000004,0.0,0.27509871919102752,0.095839191911832447,0.094958548732549358,4.234124072376396e-18,1.288364677272154e-07,1.6994573748472293e-05,1.7695219141184781e-05,5.1839766097926075e-12,4.9970808392670971e-13,1.0290735851953518e-08,1.88037795272127e-25,1.0150054815134948e-09,5.056961776185086e-18,3.9798661666326098e-13,9.9004342388115965e-19,1.7462388217645464e-21,5.9485757289695384e-12,2.5524065063369088e-20,0.0041429753571052682,0.010065050043166355,1.9375965505541404e-08,2.3167874081325452e-08,3.6516847098904782e-05,9.6763912845601149e-13,2.6464537240525147e-08,7.6117562173857264e-08,5.243767565275757e-09,2.1377328949977277e-07,1.0518976982016711e-11,7.1192345602611637e-12
1.2026598956879058e-07,0.09977366400000001,0.80000000000000004,0.0,0.27507704568194286,0.095839418582303409,0.094947554101130566,4.2937586083455168e-18,1.3014935389396283e-07,1.7115817650536922e-05,1.7774603004260988e-05,5.2187610464488261e-12,5.029903334644818e-13,1.0334468633887944e-08,1.9136571724139885e-25,1.0191924936549883e-09,5.112349026540186e-18,4.0166948578101166e-13,1.0014002329542597e-18,1.7582403676502824e-21,5.9891047182308825e-12,2.5865344923320818e-20,0.0041426691566222628,0.010086958495090772,1.9417813210316675e-08,2.32643291267139e-08,3.658636598970468e-05,9.7058066053681129e-13,2.6514542540545175e-08,7.6110481862857808e-08,5.2613001865481511e-09,2.1531314991617559e-07,1.061636163341523e-11,7.1506099861321853e-12
1.2051725457068153e-07,0.09977366400000001,0.80000000000000004,0.0,0.27505754511178526,0.095839622594898796,0.094937661502038154,4.348006390861379e-18,1.3133879351373067e-07,1.7225284519276891e-05,1.7846189726984647e-05,5.2501954826659191e-12,5.0595594242157174e-13,1.0373893731288424e-08,1.9440416417434985e-25,1.0229611779796064e-09,5.1625997227604021e-18,4.0500397338137103e-13,1.0117043495059703e-18,1.7690877598805858e-21,6.025707545099864e-12,2.617568792805246e-20,0.0041423934258044597,0.010106670814279854,1.945546561238974e-08,2.3351204742604162e-08,3.6648778546036795e-05,9.7322686153546993e-13,2.6559434851869988e-08,7.6104113235230596e-08,5.2770986027196225e-09,2.167034106528726e-07,1.0704516293196031e-11,7.178900533257559e-12
1.2076851957257248e-07,0.09977366400000001,0.80000000000000004,0.0,0.27503804982856334,0.095839826612277509,0.094927771335846192,4.4028048226386024e-18,1.3253568768699072e-07,1.7335079900608014e-05,1.7917910203949539e-05,5.2817518131851612e-12,5.0893254213376379e-13,1.0413380899263124e-08,1.9748413626159875e-25,1.0267301878851956e-09,5.213233549671636e-18,4.0835737615842963e-13,1.0220874792929088e-18,1.7799788166470842e-21,6.0624304256778554e-12,2.6489078042862317e-20,0.0041421175564810729,0.010126378126378002,1.9493108039447902e-08,2.3438142893270841e-08,3.6711045647480568e-05,9.7587194879777888e-13,2.6604221253160161e-08,7.6097748045233885e-08,5.2929150604396522e-09,2.1809781857087697e-07,1.079315400473634e-11,7.2072409388948446e-12
