Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CHOX(50),H2X(46),H2OX(23),CO2X(24),COX(47),C2H6X(49)
2.6204864733789496e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574943230192,0.099999999326833955,0.099999999852736665,3.0079338396860018e-58,3.924213638348846e-37,6.230293830013884e-31,5.8506025923004626e-45,2.1533726914465694e-32,3.4643544427230845e-82,8.9237157019258674e-27,2.0371974269490834e-91,8.6617720068579259e-29,1.1004409010277942e-58,1.8736678975398975e-45,9.0335402039436888e-73,1.188975830045972e-76,1.7429871925815393e-41,1.6440928639051968e-70,6.7316077420705135e-10,2.9452673414360383e-10,5.2881711242447776e-15,6.4317784786899867e-22,5.2882508892068048e-15,3.1086557842071034e-21,2.2125695741583064e-20,1.9534320791822032e-21,2.0569723842685764e-34,2.7454842410988432e-52,4.3814340689741479e-39,2.261238301807058e-30,3.0485807007838827e-53,6.3893492143226006e-54,3.2218292521589936e-41
3.2756080938930364e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574919037741,0.099999999158542463,0.099999999815920823,1.1890261055908678e-57,7.6767932966966535e-37,9.7331080383791514e-31,1.7525209101878104e-44,4.0400140783271689e-32,1.6585780421318975e-81,1.3609360367954669e-26,7.5390526974843971e-91,1.0828052654517038e-28,2.4060856921960352e-58,3.7758452131606804e-45,3.5968752090386344e-72,3.9753204340912144e-76,2.8631325245353554e-41,4.1022701809168258e-70,8.4145094902372558e-10,3.6815841742263316e-10,6.6102068290865499e-15,8.5612414067243357e-22,6.6103302466537256e-15,3.9403989453106164e-21,3.3992577126529375e-20,3.6037860889084826e-21,5.4615925436220402e-34,9.9357428128247418e-52,8.1786887522622575e-39,3.7144419256867833e-30,1.0939403542050293e-52,2.1338954996793142e-53,7.0444464078500394e-41
4.58585133492121e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574870652842,0.099999998821959493,0.099999999742289139,2.7191704111839355e-56,2.2823083897902429e-36,1.9251545781276812e-30,1.5068281090498372e-43,1.1054171915029948e-31,7.9783168353358428e-80,2.6113674021843953e-26,9.9924198300718668e-90,1.5161683074640937e-28,9.2548444259987754e-58,1.1369156056603508e-44,8.7065278242995901e-71,5.3383656452829987e-75,6.0742203202465796e-41,2.2507109777000337e-69,1.1780312740335332e-09,5.1542178334170652e-10,9.2542692016038265e-15,1.2871281820090672e-21,9.254511497440803e-15,5.6034505633153496e-21,6.4704547310389229e-20,9.5655979264674488e-21,3.1029247441157455e-33,1.4607732530450469e-50,2.2416719809357584e-38,7.8802977123052681e-30,1.5187369020203082e-51,2.8382855798734634e-52,2.7095978634353053e-40
7.206337816977558e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574773883059,0.099999998148793651,0.099999999595025771,1.4247876738154712e-54,1.0047919267192009e-35,4.8324482270062059e-30,2.8432295960862667e-42,4.3901098471342035e-31,7.5788697601454537e-78,6.3577674727558611e-26,3.0187270745531346e-88,2.3833194325866413e-28,6.1089540869773423e-57,4.9444386595946416e-44,5.155253778530542e-69,1.9250130116967461e-73,1.6378298908004312e-40,2.561125713115492e-68,1.8511918261614018e-09,8.099485126395488e-10,1.4542358019296978e-14,2.1552791627867187e-21,1.4542967388070851e-14,8.9290673576864993e-21,1.5008478008599196e-19,3.5852877506340293e-20,3.2193217462161495e-32,4.4810566185153423e-49,9.013433297630638e-38,2.1248133944161556e-29,4.1220509037020071e-50,1.0011875420462693e-50,1.7885555530439646e-39
9.826824299033906e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574677113283,0.099999997475627933,0.099999999447762403,1.0215914695703755e-53,2.6445032578243629e-35,9.0853446348947434e-30,1.4672538253840944e-41,1.0991174578457218e-30,6.5588636815949612e-77,1.1766301524370952e-25,2.0131350007918019e-87,3.25103777588653e-28,2.014262331048756e-56,1.2857309496425164e-43,3.84618217729156e-68,1.2286824684645623e-72,3.18740334732439e-40,1.083541714826691e-67,2.5243522476547368e-09,1.1044752385474202e-09,1.9830398892999765e-14,3.0244863361244785e-21,1.9831552383665042e-14,1.2254579909221259e-20,2.6296032133681142e-19,8.5781179396916773e-20,1.3267451174030909e-31,2.8076184902077703e-48,2.2772627652789475e-37,4.1351279513192472e-29,2.4670352511012612e-49,6.3086696543619506e-50,5.8972767032563591e-39
1.50677972631466e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574483573776,0.099999996129296914,0.09999999915323568,3.3478448567134527e-52,1.0246706810798299e-34,2.1674161912590953e-29,2.0147138060828703e-40,4.0177180637684144e-30,4.5684860555895931e-75,2.7568191372106816e-25,5.0538428742288729e-86,4.9881756787650473e-28,1.1651400729145813e-55,4.8814191750501968e-43,1.4963434306481645e-66,3.0981261142278763e-71,7.8444325576549627e-40,1.0108812929160131e-66,3.8706726988560417e-09,1.6935286801962928e-09,3.04063368541639e-14,4.7608167600435149e-21,3.0409135067617747e-14,1.8905563905740413e-20,5.4567455391991325e-19,2.8203473757496543e-19,1.1041747242826501e-30,6.4186870496732315e-47,8.4494681938092528e-37,1.0176848208539723e-28,4.7586699884481763e-48,1.4525267727145548e-48,3.4112483682111809e-38
2.5549743191371993e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957409649493,0.099999993436636431,0.099999998564182249,2.0003261123015677e-50,5.3923968413752708e-34,6.348955846842605e-29,4.9536943307491964e-39,2.0140924921073049e-29,6.2957774877421902e-73,7.9110424628918183e-25,2.5437518589500108e-84,8.4692567498254457e-28,1.0524047310733533e-54,2.5179120415355141e-42,1.20483791137948e-64,1.8367249057544268e-69,2.3388871366288803e-39,1.6950105237260351e-65,6.5633120341442753e-09,2.8716355228272857e-09,5.1557637656527348e-14,8.2327037906457982e-21,5.1566042358172481e-14,3.2207176353025032e-20,1.2477205761188145e-18,1.1513392602971074e-18,1.4261073556003165e-29,2.6353014616214084e-45,4.3194797161519203e-36,3.0343151395469638e-28,1.4511738634085549e-46,6.9104611155002091e-47,3.0811821929737767e-37
4.651363504782277e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573322337875,0.099999988051321723,0.099999997386075498,1.4507249024672196e-48,3.4556858864811141e-33,2.1614447351854483e-28,1.5523662907523057e-37,1.2499575235249761e-28,1.2237838104030741e-70,2.6194325774827953e-24,1.9893100882397256e-82,1.545864381756233e-27,1.2541778987935927e-53,1.5903594484632292e-41,1.2845312555703333e-62,1.8755540543849091e-67,7.9399562635659196e-39,3.9466479881966514e-64,1.1948584436380791e-08,5.2278490454252292e-09,9.3857938946301407e-14,1.5176542368014594e-20,9.3887147098384353e-14,5.8808957320432166e-20,2.8753050808402603e-18,5.1199480796003907e-18,2.2613603622426958e-28,1.4104508191160207e-43,2.7530941202209911e-35,1.0300749427216188e-27,5.2823356359852723e-45,4.3031197522193518e-45,3.6719136659994037e-36
6.747752690427355e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572548181677,0.099999982666015369,0.099999996207968844,1.0712074580934844e-47,1.0272538553972275e-32,4.6405339853662475e-28,8.7440237105381332e-37,3.6760349171915596e-28,1.178667039121038e-69,5.5110191765975627e-24,1.6691056993133548e-81,2.2484336528090075e-27,4.9297419865588855e-53,4.7038887414138334e-41,1.045809422029256e-61,1.5840984864748012e-66,1.6864084651645765e-38,1.9881603206258637e-63,1.7333848480845327e-08,7.5840623511380974e-09,1.3615517331328835e-13,2.2120934039304e-20,1.3621814633441209e-13,8.540880909518844e-20,4.6261180157486389e-18,1.2236487456449313e-17,1.0150296326481503e-27,9.7195934479257058e-43,8.2266325040097487e-35,2.1878265397857545e-27,3.2538810837314594e-44,2.9471672930274782e-44,1.4433005364520886e-35
1.0940531061717512e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957099987185,0.099999971895427739,0.099999993851755856,2.997303489468986e-46,4.4488866748758933e-32,1.2699699070947642e-27,1.2087653484765381e-35,1.5750412778967094e-27,9.1123464150282343e-68,1.4483563350681461e-23,6.2220347700858234e-80,3.6644682590233896e-27,3.4752860208504174e-52,2.0267631010161991e-40,4.1128873019920834e-60,9.3066204524725049e-65,4.4682710353619265e-38,2.3337174082922376e-62,2.8104351496581798e-08,1.229648831191125e-08,2.2074044252005216e-13,3.6011250198714388e-20,2.2091019641352349e-13,1.3860272715281747e-19,8.1255121658456185e-18,3.6284032083899615e-17,8.2858213371405889e-27,2.2071889493801198e-41,3.6548505285117061e-34,5.7967996192122779e-27,5.2868135393607096e-43,6.96095011630712e-43,1.0174683592192646e-34
1.5133309433007668e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289569451565447,0.09999996112487354,0.099999991495543325,1.7810778285947315e-45,1.1536406094562886e-31,2.5146366365232554e-27,5.5540085899032431e-35,4.0658465489663592e-27,7.2193626182191876e-67,2.7708190778917158e-23,4.343256340872701e-79,5.0950355286475668e-27,1.1752860223866565e-51,5.2442324590987668e-40,2.7337289707914664e-59,7.0791723512537693e-64,8.5796420501887589e-38,1.0043034858505748e-61,3.8874821081463581e-08,1.7008913405148815e-08,3.053134469563214e-13,4.9903541740956443e-20,3.0564230976527139e-13,1.9178893215008853e-19,1.1623698031210271e-17,7.3414497800763325e-17,3.0125030478423895e-26,1.2158698593478977e-40,9.692343121786312e-34,1.1130553079551291e-26,2.5651323548676709e-42,3.9362247374611362e-42,3.4409028377466005e-34
2.351886617558798e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928956635496292,0.099999939583865438,0.09999998678311954,3.3387280684946972e-44,4.3863038253594329e-31,6.516750062731436e-27,5.8394036043114337e-34,1.5383393852127262e-26,3.2749375451609538e-65,6.6910499789287639e-23,1.1843077244447132e-77,7.9998035714389558e-27,7.0621121558525067e-51,1.9892915913206508e-39,6.9202355789532597e-58,3.0052930160059622e-62,2.0791885611227736e-37,9.7420441398816497e-61,6.0415659959222339e-08,2.6433760989027099e-08,4.7442267134939643e-13,7.7694049688492613e-20,4.7522672213418815e-13,2.9813820915142949e-19,1.859109920223279e-17,1.8693970337345698e-16,1.9349451448779941e-25,1.820961051031945e-39,3.9047906351244856e-33,2.6973593889589069e-26,2.872198201538482e-41,6.8696115782402009e-41,2.0675645882933967e-33
4.0289979660748605e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289560161798974,0.099999896502250371,0.099999977358277148,1.0997147266559431e-42,2.2697263445090194e-30,2.1835783134411677e-26,1.0532648021889336e-32,7.9269532333389831e-26,2.566177681912334e-63,1.9630689174998756e-22,6.3155970375064197e-76,1.3984101163891028e-26,6.5906787371757696e-50,1.0274077546989879e-38,3.124029410739644e-56,2.2962717272649425e-60,6.1180650487796166e-37,1.6933332995083144e-59,1.0349693655014668e-07,4.5283445746455781e-08,8.1249404511807647e-13,1.3329881125112856e-19,8.1487600136965869e-13,5.1074427072889769e-19,3.2509429119401007e-17,5.708848863095326e-16,1.8570251182056846e-24,4.2190854411812666e-38,2.2784186714403814e-32,7.9369475065756332e-26,4.8986663437582031e-40,2.3749688213006695e-39,1.9294997499612441e-32
5.706109314590923e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928955396868984,0.099999853421170182,0.099999967933441708,6.7761307676304011e-42,6.2864894392288537e-30,4.8585913289570437e-26,5.1047768668168902e-32,2.1915296126435672e-25,2.0515379935605006e-62,3.9366530659085397e-22,4.8729859377962689e-75,2.0201714671777601e-26,2.4255610911154374e-49,2.8434369901311851e-38,2.0751081690359756e-55,1.8257027164983124e-59,1.2286342795424058e-36,8.0020458745252065e-59,1.4657767825947351e-07,6.4133116623525867e-08,1.1503694019680001e-12,1.8893530838145196e-19,1.1551656249709038e-12,7.2322706133546432e-19,4.6418042318475007e-17,1.1639277274189597e-15,7.0541914286247125e-24,2.3065966677653839e-37,6.8438132987253119e-32,1.593885771206938e-25,2.4637043626423708e-39,1.4237185014795408e-38,7.1010193000994004e-32
7.383220663106985e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289547775635513,0.099999810340624856,0.099999958508613207,2.7181539449922097e-41,1.3332599760771102e-29,8.9110444472702114e-26,1.6439306232437244e-31,4.6420769808333005e-25,1.0548489342678589e-61,6.5894818648954932e-22,2.406747448134402e-74,2.6653062083613601e-26,6.340681380119698e-49,6.0275558803814041e-38,8.7487106919701184e-55,9.3426116259864912e-59,2.0585179937774784e-36,2.5205983050496749e-58,1.8965788509349462e-07,8.2982773620346621e-08,1.4880488574615129e-12,2.4460363080667801e-19,1.4960952431000761e-12,9.3558665364591071e-19,6.0319991703902443e-17,1.965949583286858e-15,1.8933165853489273e-23,8.4522157416214388e-37,1.5584469834542822e-31,2.6704505567828488e-25,8.5719697047967676e-39,5.3914990450595203e-38,1.8562595761230513e-31
9.060332011623047e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289541582635997,0.099999767260614394,0.099999949083791645,8.5295724605418086e-41,2.4280248275371837e-29,1.4584324592364114e-25,4.2231687416264988e-31,8.4453079232428708e-25,4.218619269882228e-61,9.9211674478242224e-22,9.0353076947252019e-74,3.3338575085567082e-26,1.3697225536526204e-48,1.0972971587634237e-37,2.8576153018849692e-54,3.7216462598452417e-58,3.1015776294724904e-36,6.3562084140064666e-58,2.3273755705870956e-07,1.0183241673703079e-07,1.8255325309419958e-12,3.0030386808511285e-19,1.8376644985697569e-12,1.1478231227128323e-18,7.4214331595412545e-17,2.9768320261530385e-15,4.1746570783564216e-23,2.4446820556917323e-36,3.0312454488045577e-31,4.0235357773139468e-25,2.3758535737826132e-38,1.5890975050066895e-37,4.0098649308934388e-31
1e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928953811278695,0.099999743123567825,0.0999999438031655,1.5506733186139912e-40,3.2421263789461402e-29,1.8556331158046022e-25,6.748833300160338e-31,1.1271270649546791e-24,9.4274302901368486e-61,1.2084475171427638e-21,1.862409951494356e-73,3.7186902803242393e-26,1.9926103846214438e-48,1.4649656000640296e-37,5.3375284576708666e-54,8.2917235455847438e-58,3.7792153992481138e-36,1.0055352089745478e-57,2.5687441394362447e-07,1.1239366901739117e-07,2.0145355751842976e-12,3.315261133898618e-19,2.0293216545068066e-12,1.2666832095982269e-18,8.1995815308921323e-17,3.6344721387400366e-15,6.133913074017562e-23,4.185689679135252e-36,4.1951348233008182e-31,4.9025752527868646e-25,3.95926238138558e-38,2.7618787705332564e-37,5.8333235194543531e-31
1.2414554708655173e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289529196801392,0.099999681102197979,0.099999930234169351,5.3691139446684167e-40,6.1115980025614106e-29,3.1703210026360121e-25,1.8529008896653804e-30,2.1222673204544888e-24,4.3487572013003185e-60,1.8619672308074382e-21,7.734289883565222e-73,4.7413696937005407e-26,4.5198372139501361e-48,2.7605386011467248e-37,1.9283499938029496e-53,3.8119749495740348e-57,5.8276713352453473e-36,2.708029694153952e-57,3.188952964068131e-07,1.3953166133040751e-07,2.4999129739113181e-12,4.118004450096475e-19,2.5227205954738914e-12,1.5719269691106521e-18,1.0197971344407662e-16,5.6247369775069042e-15,1.4195375251801996e-22,1.3041150974044617e-35,8.5985334194725679e-31,7.5598136622319196e-25,1.1736296338809551e-37,8.8546078653794175e-37,1.3231478429787587e-30
1.5768777405687298e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289516811186019,0.099999594945920922,0.099999911384574813,2.0539358525822785e-39,1.2379553760810342e-28,5.819075050596504e-25,5.674518035846478e-30,4.2927978939033996e-24,2.1406978924294511e-59,3.002906129690251e-21,3.5531618243205708e-72,6.2430537870356949e-26,1.1261245278979087e-47,5.589379593910851e-37,7.7068284622965087e-53,1.8708817954790757e-56,9.4078834174302351e-36,8.1355520414420055e-57,4.0505089635589716e-07,1.7723085040456029e-07,3.1735116866734346e-12,5.2342575477808003e-19,3.210331046561997e-12,1.9955392016102829e-18,1.2971508936396708e-16,9.1066856227200402e-15,3.6066991156169e-22,4.4039918259994625e-35,1.9330187479478981e-30,1.2203903125653622e-24,3.7886793744453842e-37,3.1979505341495312e-36,3.2965629549100814e-30
1.9123000102719424e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289504425789866,0.099999508791783154,0.099999892535008031,6.13535671312623e-39,2.1969752258854993e-28,9.6147078963688205e-25,1.4178572473943339e-29,7.6084709067921374e-24,7.7984399836714089e-59,4.4146067736699941e-21,1.2443800081428687e-71,7.8392734305078515e-26,2.373360947097157e-47,9.9157765626520137e-37,2.3783192715040726e-52,6.7976634555128679e-56,1.3843238010585587e-35,2.0044671415529917e-56,4.9120435696082365e-07,2.1492998396044126e-07,3.8463296743565658e-12,6.3518051078363034e-19,3.9004928365509513e-12,2.4186604523161749e-18,1.5741948877463237e-16,1.3421673514555196e-14,7.6980067041593623e-22,1.1839375556588797e-34,3.772861687773211e-30,1.7957056782044193e-24,9.8867072804558048e-37,9.1924001424960128e-36,6.947493438340281e-30
2.247722279975155e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289492040612941,0.099999422639784619,0.099999873685469004,1.5737346453470229e-38,3.5614760744827684e-28,1.4768086965635818e-24,3.1033735570365368e-29,1.2318503169415228e-23,2.4187842493538733e-58,6.0967457264730145e-21,3.6852882838501728e-71,9.530388709973889e-26,4.469335383905645e-47,1.6068888271992615e-36,6.2781625677959246e-52,2.1028736456712766e-55,1.9134757062432858e-35,4.3417138009217239e-56,5.7735567827598908e-07,2.5262906199899425e-07,4.5183679321449477e-12,7.4706542756873364e-19,4.5932029758822959e-12,2.8412913470791918e-18,1.8509605484386264e-16,1.8568702017734171e-14,1.461392418500536e-21,2.7329602557633296e-34,6.6873448690444509e-30,2.4820524951862181e-24,2.206730385303833e-36,2.2905694485585547e-35,1.3082664612104618e-29
2.91856681938158e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289467270916727,0.099999250342205068,0.099999835986474259,8.2404865515310079e-38,7.7886650114105077e-28,2.9976080495198301e-24,1.1834092973155881e-28,2.6870713303605949e-23,1.9250744877415727e-57,1.0271100872730558e-20,2.600871150916763e-70,1.319868439612653e-25,1.2707239106883287e-46,3.511829131725869e-36,3.4977625257114514e-51,1.6631363153052615e-54,3.2290255928675309e-35,1.6321292587358705e-55,7.4965190324574037e-07,3.2802705152773753e-07,5.8601090662777411e-12,9.7122858573338915e-19,5.9862568798425175e-12,3.6850844637005889e-18,2.4036038617614123e-16,3.1355076588841305e-14,4.1937141168472307e-21,1.0798725167994148e-33,1.7350376782754004e-29,4.1883261517379763e-24,8.2881499900124543e-36,1.1865899983455902e-34,3.7194339180157638e-29
3.5223269048473626e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289444978939818,0.099999095281699132,0.099999802057473913,2.5544855618998398e-37,1.3692713914869112e-27,5.040559743112843e-24,3.0425972370029259e-28,4.713551554128419e-23,7.3667656700371476e-57,1.4949789475676676e-20,9.5372149995199263e-70,1.682817909838561e-25,2.6912993894391108e-46,6.1705083571983805e-36,1.1156962999623265e-50,6.339963166835957e-54,4.7068333420008672e-35,4.1687102153558156e-55,9.0471118987545559e-07,3.9588505224350512e-07,7.0650190416026013e-12,1.1734277055817531e-18,7.2486918469802949e-12,4.4428273079756899e-18,2.9000336355881814e-16,4.5698758081815251e-14,8.9214883262831056e-21,2.8458385364293524e-33,3.4796313725941063e-29,6.1049298575583653e-24,2.130580342446982e-35,3.6709153852081673e-34,7.8770581868333302e-29
4.126086990313145e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289422687673105,0.099998940228123501,0.099999768128563468,6.5524285634466439e-37,2.2017834666544159e-27,7.8519784280958054e-24,6.7013484500033607e-28,7.5630971522950364e-23,2.2328147406910415e-56,2.0499845197744866e-20,2.8223957092283414e-69,2.0770540217367389e-25,5.0547588336834412e-46,9.9169298915418555e-36,2.9221479361950482e-50,1.9144730553408115e-53,6.4636043430491111e-35,9.143831239629498e-55,1.0597635460256673e-06,4.6374287309734636e-07,8.2674176242738071e-12,1.3760595833351224e-18,8.5193386530807513e-12,5.1989907895525098e-18,3.3955945823466225e-16,6.2723310161697105e-14,1.6804954951918626e-20,6.3786091278671251e-33,6.2849491433796956e-29,8.3831929353405068e-24,4.683617865800073e-35,9.4207808701724472e-34,1.4793774414724151e-28
5.33360716124471e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289378107270147,0.099998630141761954,0.099999700271012404,3.1712475015030765e-36,4.7603555024997297e-27,1.6296508984562292e-23,2.4613623168703068e-27,1.6281129670572425e-22,1.4952475876008994e-55,3.4206802406770027e-20,1.7913842509309514e-68,2.9601945266077745e-25,1.4123259337115204e-45,2.14185809739736e-35,1.4629397790039609e-49,1.2703802582877502e-52,1.081644380792324e-34,3.3405258136158123e-54,1.3698474681189029e-06,5.9945797524061332e-07,1.0664702936308897e-11,1.7826380753667655e-18,1.1085200777885009e-11,6.7065937041264493e-18,4.3842179784592143e-16,1.0479268064206199e-13,4.7142052030593803e-20,2.3985107008277968e-32,1.6673053707336643e-28,1.4027648451767427e-23,1.7092300462045126e-34,4.5796964453007958e-33,4.1329694666453733e-28
6.541127332176275e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289333529707622,0.099998320083117972,0.09999963241382101,1.0690621236033597e-35,8.789669011060783e-27,2.9379436044182129e-23,6.8117679807847741e-27,2.9935359994494143e-22,6.2419147955236659e-55,5.1377483847096312e-20,7.2836977734925019e-68,3.9709043835617453e-25,3.1843005493875463e-45,3.9508596826624466e-35,5.034981897778613e-49,5.2646791857694831e-52,1.6292396951140142e-34,9.2153844968358405e-54,1.6799036719885924e-06,7.3517235800027218e-07,1.3052009582302771e-11,2.1909968847333294e-18,1.3683709449608114e-11,8.2079212428162953e-18,5.3697323404358961e-16,1.5751856113197832e-13,1.0658235850391376e-19,6.7751752627156812e-32,3.6463008548678871e-28,2.1127643236597437e-23,4.7335517265747768e-34,1.5451428885391967e-32,9.317328918747407e-28
