Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH2X(134),CHX(26),H2X(36),CXHO(27),OCX(21),COX(37),H2OX(35),C2H6X(39),CO2X(34),HO2X(135),CH3OHX(46),HOCXO(25)
0.106438152877078,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015292652771185075,0.098198598322141173,0.0016187628101006187,1.2730658679390656e-05,0.003576345406156727,6.6607455793053553e-06,0.0017813866507793731,3.2311430744354394e-06,2.9441451250934444e-13,5.6347446821276128e-10,0.0,5.9424286558151308e-15,4.4997960768325782e-13,7.9350750724794168e-08,8.8878316917973782e-15,1.4600635945740175e-11,4.2610820629899878e-15,1.4650103272979876e-15,2.7845265529971907e-07,0.19134713514948481,2.4548037565490312e-10,1.4432945641704914e-06,2.0017010558655046e-06,5.5434864936599076e-12,1.5577571044542208e-07,1.8887258325647668e-11,1.1398244894600364e-13,3.0255211648861992e-07,5.0513128564882489e-09,1.014111087562787e-08,9.1622526455101529e-12,3.6099147635638724e-11,1.5152689322692063e-05,2.2500756193584492e-13,3.663810672441183e-14
0.10667062567586555,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015313287364216164,0.098195393494096395,0.00161498472823799,1.2776353139710034e-05,0.0035827427793884235,6.661347363553625e-06,0.0017845337147456843,3.2363264114290845e-06,2.9489083743638731e-13,5.633322800047878e-10,0.0,5.9440870266415182e-15,4.5084156612872358e-13,7.9510242526810136e-08,8.8796961668882043e-15,1.4628362579410648e-11,4.2620705299436881e-15,1.4712013303245935e-15,2.7881927551578893e-07,0.19134508023879709,2.457495949799445e-10,1.4433500386524744e-06,2.00450061280619e-06,5.5514510418353222e-12,1.5599295835079122e-07,1.8914451897122013e-11,1.140316706583444e-13,3.0349552289817483e-07,5.0670645428472988e-09,1.0172959335081921e-08,9.1893331426801711e-12,3.6277603101028036e-11,1.5139710290411689e-05,2.257640341675859e-13,3.6704014546683864e-14
0.1069030984746531,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015334028180844313,0.098192184211770658,0.0016112052780715878,1.2822190175497839e-05,0.003589149059750045,6.6619526592871766e-06,0.00178768506006273,3.2415211345456438e-06,2.9536801937953498e-13,5.6318949270382936e-10,0.0,5.9457514274943377e-15,4.517034464907524e-13,7.9669914307899471e-08,8.8715350911453115e-15,1.4656131493013636e-11,4.2630592771197951e-15,1.4774026219580488e-15,2.7918779256397316e-07,0.19134301478042978,2.4602008988086969e-10,1.443405777224024e-06,2.0073148211712003e-06,5.5594583804295551e-12,1.5621135811682106e-07,1.8941791273361147e-11,1.1408107262432119e-13,3.0444320960120613e-07,5.0828876950662569e-09,1.0204952767008111e-08,9.216549523656065e-12,3.6457066160369753e-11,1.5126634114477787e-05,2.2652380779875275e-13,3.6770022218640379e-14
0.10713557127344064,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015354875626484793,0.09818897045164586,0.0016074244444218466,1.2868170434358437e-05,0.0035955642938170331,6.6625614777490053e-06,0.0017908407094289972,3.2467273102469969e-06,2.9584606306429924e-13,5.630461045933468e-10,0.0,5.947421860999028e-15,4.5256525537384973e-13,7.982976693039505e-08,8.8633484969549174e-15,1.4683942899715853e-11,4.2640483060875645e-15,1.4836141886028367e-15,2.7955821351747273e-07,0.19134093873334043,2.4629186375031178e-10,1.4434617810662545e-06,2.010143740154187e-06,5.5675086885245682e-12,1.5643091434451385e-07,1.8969277063501799e-11,1.1413065475748745e-13,3.0539520264191146e-07,5.0987827479996085e-09,1.0237092055609123e-08,9.2439026600486395e-12,3.6637543978246216e-11,1.5113461196410225e-05,2.2728690279691854e-13,3.6836129100416295e-14
0.10736804407222819,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015375830111645375,0.098185752190110637,0.0016036422122239602,1.2914294567843877e-05,0.0036019885283508405,6.6631738303803434e-06,0.0017940006856314438,3.2519450053174195e-06,2.9632497323703874e-13,5.6290211393360072e-10,0.0,5.9490983299961368e-15,4.5342699938185885e-13,7.9989801259083486e-08,8.8551364159617212e-15,1.4711797013369016e-11,4.2650376183871116e-15,1.489836016698094e-15,2.7993054554007664e-07,0.19133885205597786,2.4656492003077848e-10,1.4435180513735733e-06,2.0129874296822944e-06,5.5756021474195974e-12,1.566516316923947e-07,1.8996909884311504e-11,1.1418041697711508e-13,3.0635152828939412e-07,5.1147501402569799e-09,1.0269378092727372e-08,9.2713934314059562e-12,3.6819043783472071e-11,1.5100191935968031e-05,2.280533392949755e-13,3.6902336955485805e-14
0.10760051687101574,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015396892051954627,0.098182529403458799,0.0015998585665275486,1.2960563231488048e-05,0.0036084218103012342,6.6637897288214022e-06,0.0017971650115466184,3.2571742868671695e-06,2.9680475466520583e-13,5.6275751896157012e-10,0.0,5.9507808375394268e-15,4.5428868511797679e-13,8.0150018161240172e-08,8.8468988790731496e-15,1.4739694048518734e-11,4.2660272155300042e-15,1.4960680927171164e-15,2.8030479588664764e-07,0.19133675470627956,2.4683926221479347e-10,1.4435745893541081e-06,2.0158459504201176e-06,5.583738940644286e-12,1.5687351487686628e-07,1.9024690360237382e-11,1.1423035920817396e-13,3.0731221303988101e-07,5.1307903142401755e-09,1.0301811777920483e-08,9.2990227252934343e-12,3.7001572869791443e-11,1.5086826731150694e-05,2.2882313759276754e-13,3.6968645195955135e-14
0.10783298966980329,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015418061868190725,0.09817930206788851,0.001596073492496336,1.3006977084841151e-05,0.0036148641868086282,6.6644091849121253e-06,0.0018003337101417886,3.2624152223361042e-06,2.9728541213759585e-13,5.6261231789090697e-10,0.0,5.952469386896325e-15,4.5515031918477208e-13,8.0310418506664156e-08,8.8386359164648125e-15,1.4767634220413385e-11,4.2670170989981997e-15,1.5023104031668567e-15,2.8068097190361853e-07,0.19133464664166869,2.4711489384502103e-10,1.4436313962293439e-06,2.0187193637745666e-06,5.5919192539738199e-12,1.5709656867255002e-07,1.9052619123455667e-11,1.1428048138131065e-13,3.082772836189672e-07,5.1469037161806616e-09,1.0334394018537736e-08,9.3267914373749759e-12,3.7185138596583862e-11,1.5073365978199433e-05,2.2959631815873964e-13,3.7035055430548108e-14
0.10806546246859083,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015439339986310831,0.098176070159500917,0.0015922869754078479,1.3053536791504501e-05,0.0036213157052064331,6.6650322106929605e-06,0.0018035068044760763,3.26766787949733e-06,2.9776695046459687e-13,5.6246650891187367e-10,0.0,5.9541639815473e-15,4.560119081842019e-13,8.0471003167713189e-08,8.830347557585763e-15,1.479561774501303e-11,4.2680072702448571e-15,1.5085629345874217e-15,2.8105908102949819e-07,0.19133252781905094,2.4739181851440384e-10,1.4436884732346055e-06,2.0216077318992682e-06,5.6001432754428662e-12,1.5732079791263897e-07,1.9080696813922234e-11,1.1433078343281927e-13,3.0924676698388839e-07,5.1630907961774963e-09,1.0367125729797424e-08,9.3547004714951376e-12,3.7369748389578952e-11,1.5059810071598538e-05,2.3037290163160741e-13,3.7101567143300947e-14
0.10829793526737838,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015460726837481012,0.098172833654299074,0.0015884990006531257,1.3100243019165684e-05,0.0036277764130234016,6.6656588184056414e-06,0.0018066843177015966,3.2729323264608564e-06,2.9824937447844153e-13,5.6232009019125715e-10,0.0,5.955864625185976e-15,4.5687345871763126e-13,8.0631773019339033e-08,8.8220338311632247e-15,1.4823644838998361e-11,4.2689977306933695e-15,1.514825673551562e-15,2.8143913079538689e-07,0.19133039819481196,2.4767003986630255e-10,1.4437458216187749e-06,2.0245111176993873e-06,5.6084111953609589e-12,1.5754620748926191e-07,1.9108924079423929e-11,1.1438126530462229e-13,3.102206903258198e-07,5.1793520082357271e-09,1.0400007834865128e-08,9.3827507397622996e-12,3.7555409741580276e-11,1.5046159404076767e-05,2.3115290882204561e-13,3.716818200701115e-14
0.10853040806616593,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015482222858106747,0.098169592528186619,0.0015847095537364598,1.3147096439634053e-05,0.0036342463579860096,6.6662890204939875e-06,0.0018098662730646074,3.2782086316772989e-06,2.9873268903346115e-13,5.6217305987229481e-10,0.0,5.9575713217182282e-15,4.5773497738585269e-13,8.0792728939122667e-08,8.8136947652072895e-15,1.4851715719779712e-11,4.2699884817378599e-15,1.5210986066641643e-15,2.8182112882550183e-07,0.19132825772481377,2.4794956159464345e-10,1.4438034426446444e-06,2.0274295848362193e-06,5.6167232063271127e-12,1.5777280235385099e-07,1.9137301575630908e-11,1.144319269442464e-13,3.1119908107220573e-07,5.1956878103052696e-09,1.0433041264933011e-08,9.410943162632946e-12,3.7742130213198221e-11,1.5032414366608796e-05,2.319363607143973e-13,3.7234899397060304e-14
0.10899535366374101,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.001552554417973227,0.098163096316340806,0.0015771261859992541,1.3241247567055115e-05,0.0036472141512570032,6.6675602585883558e-06,0.0018162436036657887,3.2887970923968237e-06,2.9970200929638162e-13,5.6187715689409706e-10,0.0,5.961002890149097e-15,4.5945794552709815e-13,8.1115202506846636e-08,8.7969407231792731e-15,1.4907989715074122e-11,4.2719708610412456e-15,1.5336750019118452e-15,2.8259100064411717e-07,0.1913239440683529,2.4851252121009168e-10,1.4439195077414399e-06,2.0333120215759269e-06,5.6334802833420067e-12,1.58229568051437e-07,1.9194509922579949e-11,1.1453378934496283e-13,3.1316937568365586e-07,5.2285850362393535e-09,1.0499565865454208e-08,9.4677581962652753e-12,3.8118779101229555e-11,1.5004642736971546e-05,2.3351368342096968e-13,3.7368646625174584e-14
0.10946029926131609,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015569307548414862,0.098156581329160192,0.0015695367584864317,1.3335995632050221e-05,0.003660219470876659,6.6688460285999883e-06,0.0018226389841765811,3.2994338162149587e-06,3.0067495053973192e-13,5.6157878464934119e-10,0.0,5.9644587223293265e-15,4.61180865403601e-13,8.1438430945467694e-08,8.7800856414245284e-15,1.4964441485115167e-11,4.2739544187084627e-15,1.5462920137924864e-15,2.833687593620479e-07,0.19131958648597833,2.4908072792921349e-10,1.4440366789046826e-06,2.0392555667199861e-06,5.6504160936663118e-12,1.5869113581731105e-07,1.9252327259843332e-11,1.1463637032644956e-13,3.1515787505343591e-07,5.261786217983789e-09,1.056670714450351e-08,9.5251531062762105e-12,3.8499756923139151e-11,1.4976498275459791e-05,2.3510504116564201e-13,3.7502812807119031e-14
0.10992524485889117,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015613516647258626,0.09815004737017452,0.0015619411592858489,1.3431346161182012e-05,0.0036732627060199591,6.6701464374405186e-06,0.0018290526040748362,3.3101193633812287e-06,3.0165155241999177e-13,5.612779274283135e-10,0.0,5.9679388571336691e-15,4.6290378980321731e-13,8.1762421373916375e-08,8.7631297186995172e-15,1.5021072796376867e-11,4.2759391648077617e-15,1.5589495362487959e-15,2.84154469381181e-07,0.19131518460542135,2.4965421313946667e-10,1.4441549667385047e-06,2.0452607572884566e-06,5.667532262125964e-12,1.5915754743688623e-07,1.9310759122129745e-11,1.147396696684848e-13,3.1716480735084151e-07,5.2952951652285367e-09,1.0634472848885219e-08,9.5831355656933576e-12,3.8885126681791456e-11,1.4947984046880275e-05,2.3671060825416528e-13,3.7637403456982653e-14
0.11039019045646625,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015658175246321816,0.098143494241206886,0.0015543392782774771,1.352730475049383e-05,0.0036863442492581968,6.6714615953381704e-06,0.0018354846544573035,3.3208542999586458e-06,3.0263185497218499e-13,5.6097456913678737e-10,0.0,5.9714433368150806e-15,4.6462677150674091e-13,8.208718095662296e-08,8.7460731427416821e-15,1.5077885427882587e-11,4.27792510891693e-15,1.5716474636870604e-15,2.8494819664720304e-07,0.19131073804572596,2.5023300905268055e-10,1.4442743820740469e-06,2.0513281428876693e-06,5.6848304517258307e-12,1.596288456820407e-07,1.9369811175622853e-11,1.1484368723848479e-13,3.191904047589516e-07,5.3291157546799867e-09,1.0702870861778583e-08,9.6417133895793601e-12,3.9274952538600522e-11,1.4919103088127177e-05,2.3833056194205332e-13,3.777242173754248e-14
0.11085513605404133,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015703287203732896,0.098136921742333474,0.0015467310071289868,1.3623877066735092e-05,0.0036994644966386017,6.6727916158678594e-06,0.0018419353280781374,3.3316391979486225e-06,3.0361589861844407e-13,5.6066869329318422e-10,0.0,5.9749722070002607e-15,4.663498632886897e-13,8.2412716904678251e-08,8.7289160904145422e-15,1.5134881171501761e-11,4.2799122601160613e-15,1.5843856909597683e-15,2.8575000866889732e-07,0.19130624641713712,2.5081714871073214e-10,1.4443949359714814e-06,2.0574582858838204e-06,5.7023123641997822e-12,1.6010507432454075e-07,1.9429489219884689e-11,1.1494842299088051e-13,3.2123490355626752e-07,5.3632519314240338e-09,1.0771909205517389e-08,9.7008945379972172e-12,3.9669299839321187e-11,1.4889858408238794e-05,2.3996508249428065e-13,3.7907873836265555e-14
0.11132008165161641,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015748856466843927,0.098130329671843236,0.0015391162392924046,1.3721068848611069e-05,0.0037126238477650179,6.6741366159824554e-06,0.0018484048193879029,3.3424746354177263e-06,3.0460372417669817e-13,5.6036028302560057e-10,0.0,5.978525516684512e-15,4.6807311791813088e-13,8.2739036477003093e-08,8.7116587278508947e-15,1.5192061832249306e-11,4.2819006269816978e-15,1.5971641133479667e-15,2.865599745380995e-07,0.19130170932098531,2.5140666599146855e-10,1.4445166397227817e-06,2.0636517615821527e-06,5.7199797405783582e-12,1.6058627814990848e-07,1.9489799189821387e-11,1.1505387696650408e-13,3.2329854420040112e-07,5.3977077103234457e-09,1.0841596044439475e-08,9.7606871190526526e-12,4.0068235140517584e-11,1.4860252988456905e-05,2.4161435324642663e-13,3.8043763173935227e-14
0.1117850272491915,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015794887073422035,0.09812371782619643,0.0015314948700018453,1.3818885908057653e-05,0.0037258227058796587,6.6754967160452725e-06,0.0018548933245730987,3.3533611966263747e-06,3.0559537286948969e-13,5.6004932106871106e-10,0.0,5.982103318229035e-15,4.6979658815954227e-13,8.3066146981527483e-08,8.6943012105937652e-15,1.5249429228587736e-11,4.2838902175793025e-15,1.6099826265433507e-15,2.8737816495032378e-07,0.19129712634956647,2.5200159561489673e-10,1.4446395048540051e-06,2.069909158412175e-06,5.7378343617753778e-12,1.6107250297173951e-07,1.9550747157712325e-11,1.1516004929200442e-13,3.2538157141378068e-07,5.4324871774488505e-09,1.091193968780494e-08,9.8210993920130359e-12,4.0471826236701026e-11,1.4830289782288975e-05,2.432785606672329e-13,3.8180095714367277e-14
0.11224997284676658,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015841383152880573,0.098117085999983075,0.0015238667962723645,1.3917334131542463e-05,0.0037390614779460193,6.676872039863835e-06,0.0018614010415962266,3.3642994721595356e-06,3.0659088633292718e-13,5.5973578976053869e-10,0.0,5.9857056673580267e-15,4.7152032677370957e-13,8.3394055776379269e-08,8.676843683734653e-15,1.5306985192732147e-11,4.2858810394566491e-15,1.6228411266300731e-15,2.8820465222608859e-07,0.19129249708601903,2.5260197314964318e-10,1.4447635431281812e-06,2.0762310781187303e-06,5.7558780491929771e-12,1.615637956464929e-07,1.9612339335305526e-11,1.1526694017927677e-13,3.2748423427152014e-07,5.4675944915458811e-09,1.0982948592788027e-08,9.8821397705077719e-12,4.0880142188182371e-11,1.4799971715573311e-05,2.4495789442268221e-13,3.831687487798929e-14
0.11271491844434166,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015888348927551154,0.098110433985880416,0.0015162319168999417,1.4016419481393066e-05,0.0037523405747329755,6.6782627147249113e-06,0.001867928170236432,3.3752900590595347e-06,3.0759030662577888e-13,5.5941967103909859e-10,0.0,5.9893326231579729e-15,4.7324438651866049e-13,8.37227702710833e-08,8.6592862820496833e-15,1.5364731570958245e-11,4.2878730996357611e-15,1.6357395100662658e-15,2.8903951033296147e-07,0.19128782110419595,2.5320783501969757e-10,1.4448887665478114e-06,2.0826181359594863e-06,5.7741126653468893e-12,1.6206020408876578e-07,1.9674582075981079e-11,1.1537454992492169e-13,3.2960678629148816e-07,5.5030338855390554e-09,1.1054631367544054e-08,9.9438168258118056e-12,4.1293253349652209e-11,1.4769301686547213e-05,2.4665254744162192e-13,3.8454107106872296e-14
0.11317986404191674,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015935788713996762,0.098103761574610093,0.0015085901324625895,1.4116147997152954e-05,0.0037656604109001113,6.6796688714308967e-06,0.0018744749121307278,3.3863335609610129e-06,3.0859367623871049e-13,5.5910094643890553e-10,0.0,5.9929842480768958e-15,4.749688201506295e-13,8.4052297927771303e-08,8.6416291301332703e-15,1.5422670223913433e-11,4.289866404605801e-15,1.6486776736652714e-15,2.8988281490832885e-07,0.19128309796853307,2.5381921851143182e-10,1.4450151873579877e-06,2.0890709609085751e-06,5.7925401145110852e-12,1.6256177728705725e-07,1.9737481876983578e-11,1.1548287890971849e-13,3.3174948552663472e-07,5.5388096680733179e-09,1.1126996774353133e-08,1.0006139290214483e-11,4.17112313995101e-11,1.4738282565918069e-05,2.4836271598297061e-13,3.8591795455277883e-14
0.11364480963949182,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015983706924366506,0.098097068554894459,0.0015009413453225943,1.4216525796965589e-05,0.0037790214050843021,6.6810906443375018e-06,0.0018810414708158142,3.397430588228069e-06,3.0960103810367212e-13,5.5877959708735177e-10,0.0,5.9966606079257689e-15,4.7669368042505462e-13,8.4382646262403073e-08,8.623872342529958e-15,1.5480803026931132e-11,4.2918609603143036e-15,1.6616555145765833e-15,2.9073464328289595e-07,0.19127832723391341,2.5443616178089417e-10,1.4451428180490458e-06,2.0955901958667786e-06,5.8111623433830747e-12,1.6306856532002728e-07,1.9801045381724473e-11,1.1559192759812593e-13,3.339125946596305e-07,5.5749262250942261e-09,1.1200053732842829e-08,1.0069116060475931e-11,4.2134149369964806e-11,1.4706917196937489e-05,2.5008859970455041e-13,3.872994714174786e-14
0.1141097552370669,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0016032108067792568,0.098090354713412181,0.0014932854596298769,1.4317559078987328e-05,0.0037924239799875937,6.6825281713928181e-06,0.0018876280517705227,3.4085817580936581e-06,3.1061243560343608e-13,5.5845560370095174e-10,0.0,6.0003617718796828e-15,4.7841902009760276e-13,8.4713822845998617e-08,8.6060160238639607e-15,1.5539131870348346e-11,4.2938567721596618e-15,1.6746729302664852e-15,2.9159507450493033e-07,0.19127350844552671,2.550587038613767e-10,1.4452716713599661e-06,2.1021764978780485e-06,5.8299813417692311e-12,1.6358061937326024e-07,1.9865279382156031e-11,1.1570169653779341e-13,3.3609638109988689e-07,5.6113880214678699e-09,1.1273811323291849e-08,1.0132756201373528e-11,4.2562081677928523e-11,1.4675208395478348e-05,2.5183040173358455e-13,3.8868564277619012e-14
0.11457470083464198,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0016080996751830512,0.098083619834753569,0.0014856223813265136,1.441925412283001e-05,0.0038058685624664163,6.6839815941777658e-06,0.0018942348624588923,3.4197876948013121e-06,3.1162791258129363e-13,5.581289465814597e-10,0.0,6.0040878124814761e-15,4.8014489192522261e-13,8.5045835305882698e-08,8.5880602689672881e-15,1.559765865982668e-11,4.2958538449814175e-15,1.6877298184983884e-15,2.9246418936526635e-07,0.19126864113872516,2.5568688467126385e-10,1.4454017602811093e-06,2.1088305383528981e-06,5.8489991432918796e-12,1.6409799175654628e-07,1.9930190821218465e-11,1.1581218635910197e-13,3.3830111708301943e-07,5.6481996026416057e-09,1.1348278790017079e-08,1.0197068949340993e-11,4.299510415672901e-11,1.4643158950114991e-05,2.5358832873891238e-13,3.9007655764686018e-14
0.11503964643221706,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0016130377683943741,0.098076863701374639,0.0014779520181524071,1.452161729103407e-05,0.0038193555836221883,6.6854510579479701e-06,0.0019008621123739133,3.4310490297492563e-06,3.126475133509136e-13,5.5779960561184376e-10,0.0,6.0078388056447112e-15,4.8187134866722414e-13,8.5378691326941434e-08,8.5700051630053383e-15,1.5656385316676874e-11,4.2978521830526146e-15,1.7008260773128593e-15,2.933420704230857e-07,0.19126372483887444,2.563207450221594e-10,1.4455330980580173e-06,2.1155530032983877e-06,5.8682178261171536e-12,1.6462073592168934e-07,1.9995786795362244e-11,1.1592339777471204e-13,3.405270797728329e-07,5.6853655963468627e-09,1.1423465544846484e-08,1.0262063716203002e-11,4.3433294088665019e-11,1.4610771622206373e-05,2.5536259100496793e-13,3.9147221500566592e-14
0.11550459202979214,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0016180255673032935,0.098070086093550932,0.0014702742796521349,1.462465503057279e-05,0.003832885478893335,6.686936711677087e-06,0.0019075100130819408,3.4423664016369754e-06,3.1367128270636764e-13,5.5746756025213533e-10,0.0,6.011614830659766e-15,4.835984430863797e-13,8.5712398652891733e-08,8.5518507816015188e-15,1.5715313778186922e-11,4.2998517900687764e-15,1.713961605007329e-15,2.9422880203248737e-07,0.19125875906120038,2.5696032662730007e-10,1.4456656981940958e-06,2.1223445935553363e-06,5.8876395137059032e-12,1.6514890648085546e-07,2.0062074557146941e-11,1.1603533157914484e-13,3.427745513658882e-07,5.722890714345087e-09,1.1499381170680039e-08,1.0327750093007781e-11,4.3876730238429733e-11,1.4578049145982517e-05,2.5715340250756755e-13,3.9287274022552953e-14
0.11596953762736723,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0016230635631011279,0.098063286789330364,0.0014625890771829673,1.4728373874388643e-05,0.0038464586881487802,6.6884387081016063e-06,0.0019141787782678164,3.4537404566143097e-06,3.1469926593232854e-13,5.5713278953512909e-10,0.0,6.0154159701982977e-15,4.8532622795005126e-13,8.6046965087563945e-08,8.5335971909591383e-15,1.5774445997954e-11,4.3018526691405753e-15,1.7271363001154827e-15,2.9512447036986141e-07,0.19125374331063072,2.5760567211024533e-10,1.4457995744550264e-06,2.129206025042289e-06,5.9072663755857934e-12,1.6568255922546734e-07,2.0129061517918442e-11,1.1614798864836205e-13,3.4504381919872818e-07,5.7607797542180747e-09,1.1576035425141339e-08,1.0394137853960631e-11,4.4325492887428544e-11,1.4544994228633763e-05,2.5896098099156033e-13,3.9427807912815742e-14
0.1164344832249423,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0016281522574426394,0.098056465564485218,0.0014548963239240831,1.4832780442962217e-05,0.0038600756557829359,6.6899572037671808e-06,0.0019208686237807064,3.4651718484331272e-06,3.1573150881444475e-13,5.5679527206196626e-10,0.0,6.0192423103222228e-15,4.8705475603133427e-13,8.6382398496197922e-08,8.5152444479832257e-15,1.5833783946220189e-11,4.3038548227807006e-15,1.7403500613863208e-15,2.9602916346208127e-07,0.19124867708163273,2.5825682501386206e-10,1.4459347408710809e-06,2.1361380290071752e-06,5.9271006281481363e-12,1.6622175114566348e-07,2.0196755250566329e-11,1.1626136993938968e-13,3.4733517585783723e-07,5.7990376012039274e-09,1.1653438244322289e-08,1.0461236960461269e-11,4.4779663869018676e-11,1.4511609550403705e-05,2.6078554805038785e-13,3.9568844353763167e-14
0.11689942882251739,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0016332921626130022,0.09804962219246377,0.0014471959348869904,1.493788144591514e-05,0.003873736830812258,6.6914923590764855e-06,0.0019275797676806808,3.476661238601666e-06,3.1676805764989627e-13,5.5645498599754865e-10,0.0,6.0230939404890029e-15,4.8878408011022347e-13,8.6718706806753304e-08,8.4967926003986494e-15,1.58933296102122e-11,4.3058582528980869e-15,1.7536027877628883e-15,2.9694297121553483e-07,0.19124355985804528,2.5891382980958136e-10,1.4460712117426625e-06,2.1431413522858041e-06,5.9471445354659615e-12,1.6676654045032459e-07,2.0265163492363299e-11,1.1637547648992174e-13,3.4964891929240886e-07,5.8376692300799311e-09,1.1731599746623607e-08,1.0529057565247965e-11,4.523932660469802e-11,1.4477897764684464e-05,2.6262732920761113e-13,3.971036442035889e-14
0.11736437442009247,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0016384838016996412,0.098042756444340545,0.0014394878269271703,1.5043683683646898e-05,0.0038874426669733902,6.6930443383386724e-06,0.0019343124302860577,3.4882092965416024e-06,3.1780895925813968e-13,5.5611190906586409e-10,0.0,6.0269709535645635e-15,4.9051425297479314e-13,8.7055898011234062e-08,8.4782416868700303e-15,1.595308499448512e-11,4.3078629607805613e-15,1.7668943783606607e-15,2.9786598544600663e-07,0.19123839111290686,2.5957673190696948e-10,1.4462090016414415e-06,2.1502167575687397e-06,5.9674004101394491e-12,1.6731698658769593e-07,2.0334294147888729e-11,1.1649030941799387e-13,3.5198535293000522e-07,5.8766797070936742e-09,1.1810530236693838e-08,1.0597610016651628e-11,4.5704566141272872e-11,1.4443861498116575e-05,2.6448655400045466e-13,3.9852411654195038e-14
0.11782932001766755,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0016437277087690374,0.098035868088766132,0.0014317719187569595,1.5150194049008081e-05,0.0039011936228229576,6.6946133098204515e-06,0.001941066834221536,3.499816699747928e-06,3.188542609918445e-13,5.5576601854508328e-10,0.0,6.0308734458278278e-15,4.9224532742239446e-13,8.7393980167028189e-08,8.4595917371153853e-15,1.6013052121270425e-11,4.3098689470940022e-15,1.7802247324455819e-15,2.9879829990943262e-07,0.19123317030827802,2.6024557766354845e-10,1.4463481254183701e-06,2.1573650236748067e-06,5.9878706141613026e-12,1.6787315026659062e-07,2.0404155292038212e-11,1.1660586992159535e-13,3.5434478579518561e-07,5.9160741919437963e-09,1.1890240209469668e-08,1.0666904862963008e-11,4.6175469189034349e-11,1.4409503350689868e-05,2.6636345606542767e-13,3.9994930263905146e-14
0.11829426561524263,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0016490244290486239,0.098028956891916097,0.0014240481309596845,1.5257419529008209e-05,0.0039149901618390597,6.6961994457987901e-06,0.0019478432044671328,3.5114841339517039e-06,3.1990401074802815e-13,5.5541729126267079e-10,0.0,6.0348015169901051e-15,4.9397735626086631e-13,8.7732961398262305e-08,8.4408427720262456e-15,1.6073233030828247e-11,4.3118762118551303e-15,1.7935937494117537e-15,2.9974001033354494e-07,0.19122789689505898,2.6092041439498144e-10,1.4464885982014257e-06,2.1645869458341584e-06,6.0085575598144751e-12,1.6843509347823634e-07,2.0474755173121406e-11,1.1672215927841532e-13,3.567275326311965e-07,5.9558579398117842e-09,1.1970740354320527e-08,1.0736952856916422e-11,4.665212416097422e-11,1.4374825895851405e-05,2.6825827322607864e-13,4.0138026697304858e-14
