Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),OCX(21),OX(20),COX(37),CH3X(22),HX(19),H2X(36),C2H6X(39),CH2X(134),CHX(26),CXHO(27),HOX(23),C2H4X(51),C2H5X(38),C2H3X(50),SX(149),C2H4OX(49),CH2OX(40),H2OX(35),C3H8X(43),CH3OX(44),CH3OHX(46),C2H3OX(47),CH2(T)(29)
0.003101951175609605,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23025953777007541,0.099963257433892172,6.6638174077812118e-38,0.089183527575024998,2.6227656358835049e-16,9.0800062161723609e-08,0.010785044392582226,2.5264731059445442e-08,1.5624934227515796e-13,1.741580981034666e-06,4.3352145183741342e-16,6.7610223653152023e-13,2.3796880419774014e-11,2.4632100411373259e-17,3.2571426514359148e-14,6.5079019539725333e-14,4.2549409328658431e-24,4.7940255713206617e-13,3.3185056465747112e-05,2.9606482406032032e-05,1.7562560120953327e-12,0.010785107151672873,3.5803384150778969e-06,3.3530039897611759e-10,8.6646194644329155e-06,3.0143126329965862e-11,8.3871959769691234e-12,3.8194629453189009e-11,6.1656583244251768e-09,6.5187186388159934e-17,1.1924466304653717e-13,1.5914845758178677e-16,1.9737856950603306e-17,1.6019790584847113e-12,9.6596191957153081e-14,2.1604446138676624e-17,5.1870487636981207e-17,8.7068605841511658e-20,1.439171786512276e-19,1.4889558421349188e-13,8.1771796296901134e-21,9.2901379453096989e-14,4.8170184792768539e-13
0.003122892747535806,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23019382709367586,0.09996324578296184,6.7492307783575192e-38,0.089117874485945617,2.6778796881899356e-16,9.2120941223232733e-08,0.010850720910866883,2.5634304095367626e-08,1.575446400225304e-13,1.7480418658806165e-06,4.4589040824121801e-16,6.8101302125161952e-13,2.4185989244745202e-11,2.5118703562920571e-17,3.255848881441795e-14,6.5484727495766366e-14,4.3151648765482669e-24,4.901171188374708e-13,3.3175582361517252e-05,2.9576244606399913e-05,1.7664462978429146e-12,0.010850776512291389,3.6011132491910655e-06,3.364480649173438e-10,8.7249140994517054e-06,3.057289462263216e-11,8.5074555482984003e-12,3.8199529539491604e-11,6.1221043482164931e-09,6.5142780784477712e-17,1.2084005699242234e-13,1.6265896521136345e-16,2.0054798718711819e-17,1.6500933562737861e-12,1.0093987058003649e-13,2.1732926210572455e-17,5.2285565595976043e-17,8.8872871415389412e-20,1.4798108937690832e-19,1.5038234850023802e-13,8.3363388244285025e-21,9.431367421325153e-14,4.8526994254690193e-13
0.0031438343194620075,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23012820225511918,0.099963234162655651,6.83512460288725e-38,0.089052307121338159,2.7337038784643563e-16,9.3449902195498256e-08,0.010916311678030399,2.6006398791732538e-08,1.5883600389471832e-13,1.7544684748855008e-06,4.5849973230738916e-16,6.8591866992965175e-13,2.457735522567354e-11,2.5610703504280605e-17,3.2545213895994629e-14,6.5887453699970564e-14,4.375790552253509e-24,5.0096049899413949e-13,3.3166120640622011e-05,2.9546058708957388e-05,1.7766171869120314e-12,0.01091636011082656,3.6218485394668267e-06,3.3758855246960766e-10,8.7851077215413137e-06,3.1005105648635283e-11,8.628484957690818e-12,3.8203463400970041e-11,6.0790658820333589e-09,6.5097739510097275e-17,1.2244405726789661e-13,1.6621024448433573e-16,2.0373433731522141e-17,1.6991867111897484e-12,1.0544036650262384e-13,2.1860348270324777e-17,5.2699112592898816e-17,9.0699687724957402e-20,1.5212246315767535e-19,1.5187184872968067e-13,8.4971995532668428e-21,9.5733913480246297e-14,4.8883174644635247e-13
0.003164775891388209,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23006266307700657,0.099963222573016819,6.9214977648880723e-38,0.088986825303667347,2.7902409383835725e-16,9.4786904123175686e-08,0.010981816871506542,2.6381007870290165e-08,1.6012341665813019e-13,1.7608609406235244e-06,4.7135154821385303e-16,6.9081914699081951e-13,2.4970943738248147e-11,2.6108103269881479e-17,3.2531610523244119e-14,6.6287206327267137e-14,4.4368173372908714e-24,5.1193232771959764e-13,3.3156671277495977e-05,2.9515924583383648e-05,1.7867687306764292e-12,0.010981858125070966,3.6425443906404435e-06,3.3872189388935908e-10,8.8451999966688816e-06,3.1439743998732272e-11,8.7502812066831537e-12,3.8206450195651081e-11,6.0365343145965914e-09,6.5052080574422454e-17,1.2405662170039143e-13,1.6980214004589371e-16,2.0693732052430126e-17,1.7492675609290334e-12,1.1010186529261984e-13,2.1986716008368904e-17,5.3111124466624268e-17,9.2549127221469091e-20,1.5634194089423713e-19,1.5336403086893439e-13,8.6597614668505336e-21,9.7162024398796439e-14,4.9238712965157802e-13
0.00318571746331441,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22999720938244134,0.099963211014087061,7.0083491506724806e-38,0.088921428855909632,2.8474935651673099e-16,9.6131906094556174e-08,0.011047236668221308,2.6758123963767283e-08,1.6140686206519961e-13,1.7672193931078044e-06,4.8444796048366451e-16,6.9571441787501679e-13,2.5366720192775e-11,2.6610905485092381e-17,3.251768721118263e-14,6.668399381837086e-14,4.4982446070501205e-24,5.230322140099542e-13,3.3147234246645633e-05,2.9485842099789497e-05,1.7969009803342772e-12,0.011047270732301207,3.6632009070892272e-06,3.3984812089418283e-10,8.905190604232603e-06,3.1876794298305752e-11,8.8728412715458379e-12,3.8208508659098399e-11,5.9945012118923615e-09,6.5005821471537234e-17,1.2567770824779584e-13,1.7343448976177546e-16,2.1015663809572315e-17,1.8003442144341757e-12,1.149286194669533e-13,2.2112033197619504e-17,5.3521597385404673e-17,9.442126115758525e-20,1.6064015633349181e-19,1.548588411043267e-13,8.8240240825501117e-21,9.8597934421963892e-14,4.9593596294089746e-13
0.0032066590352406114,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22993184099502759,0.099963199485906748,7.0956776493390605e-38,0.088856117601551127,2.9054644217668443e-16,9.7484867244131528e-08,0.011112571244594679,2.7137739616631327e-08,1.6268632481675416e-13,1.7735439599053539e-06,4.9779105370258843e-16,7.00604449007998e-13,2.5764650046094455e-11,2.7119112369405978e-17,3.2503452195969795e-14,6.7077824865295687e-14,4.5600717349630477e-24,5.3425974614687784e-13,3.3137809522649155e-05,2.9455811128715611e-05,1.807013986908884e-12,0.01111259810927989,3.6838181928340095e-06,3.4096726468565951e-10,8.965079236671025e-06,3.2316241208119411e-11,8.9961621035640506e-12,3.8209657055276602e-11,5.9529583137856287e-09,6.4958979108223363e-17,1.2730727499873904e-13,1.7710712486238976e-16,2.133919920552934e-17,1.8524248497369068e-12,1.199249485492635e-13,2.2236303688552902e-17,5.3930527833863622e-17,9.6316159595384168e-20,1.6501773598621236e-19,1.5635622584329099e-13,8.9899867857007004e-21,1.0004157131590989e-13,4.9947811786904218e-13
0.0032276006071668127,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22986655773886838,0.099963187988514821,7.1834821527637749e-38,0.088790891364585858,2.9641561370495066e-16,9.8845746755592871e-08,0.011177820776542403,2.7519847285868943e-08,1.6396179052125034e-13,1.7798347662386534e-06,5.1138289224762526e-16,7.0548920777529278e-13,2.6164698813167298e-11,2.7632725739628633e-17,3.2488913502518396e-14,6.7468708397382453e-14,4.6222980924708266e-24,5.4561449210705331e-13,3.3128397080156244e-05,2.9425831541130797e-05,1.8171078012494287e-12,0.011177840432257639,3.7043963515406188e-06,3.4207935596966603e-10,9.0248655991085278e-06,3.2758069425238827e-11,9.1202406293231196e-12,3.8209913283915565e-11,5.9118975334415149e-09,6.4911569969484609e-17,1.2894528017329046e-13,1.808198700874897e-16,2.1664308526738628e-17,1.905517511868826e-12,1.2509523910964644e-13,2.2359531404488769e-17,5.4337912599075974e-17,9.8233891414310048e-20,1.6947529904847279e-19,1.578561317161857e-13,9.1576488308414796e-21,1.014928631643298e-13,5.0301346678957395e-13
0.003248542179093014,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22980135943856406,0.099963176521948749,7.2717615555913233e-38,0.088725749969513865,3.0235713060218537e-16,1.0021450386454277e-07,0.011242985439477731,2.7904439341780601e-08,1.6523324566789181e-13,1.786091935105786e-06,5.2522552002637544e-16,7.1036866249327519e-13,2.6566832078330096e-11,2.8151747013079494e-17,3.2474078884785234e-14,6.7856653568780833e-14,4.6849230489900927e-24,5.5709599997360093e-13,3.3118996893887762e-05,2.9395903208430233e-05,1.8271824740316632e-12,0.011242997876975075,3.7249354865213232e-06,3.431844249805515e-10,9.0845494089622757e-06,3.3202263683819472e-11,9.2450737509987269e-12,3.8209294777007225e-11,5.8713109406418153e-09,6.4863609949061389e-17,1.3059168212330115e-13,1.8457254383123701e-16,2.1990962152617955e-17,1.9596301108396771e-12,1.3044394478669122e-13,2.2481720337342646e-17,5.4743748761275306e-17,1.0017452432029698e-19,1.7401345732677462e-19,1.5935850557815739e-13,9.3270093429556668e-21,1.0295173837259046e-13,5.0654188287721205e-13
0.0032650167935261492,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22975012790195931,0.099963167522954741,7.3415434902474228e-38,0.0886745631197772,3.0708229884186022e-16,1.0129680695190012e-07,0.01129419057479528,2.8208736675488529e-08,1.6623066524581601e-13,1.7909908527959386e-06,5.3629300978404335e-16,7.1420355375220612e-13,2.6884630558571027e-11,2.856385937611361e-17,3.2462205520030117e-14,6.8159788861260915e-14,4.7344694617097495e-24,5.662172163740186e-13,3.3111610418411952e-05,2.9372394698659376e-05,1.8350947417418819e-12,0.01129419732747187,3.741066147820499e-06,3.4404886069285972e-10,9.1314300694990676e-06,3.3553361647537377e-11,9.3438075373258039e-12,3.8208204583577654e-11,5.839709888579022e-09,6.4825503021205707e-17,1.3189277115858941e-13,1.875526897399285e-16,2.2249004734448171e-17,2.0029220635593991e-12,1.3478007827424532e-13,2.2577118267556006e-17,5.5061927661721502e-17,1.0171734724557326e-19,1.7764063678429851e-19,1.6054211439868036e-13,9.4614373025758366e-21,1.0410471010531875e-13,5.0931271295443995e-13
0.0032814914079592845,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22969894875030489,0.099963158543077857,7.411618116311829e-38,0.088623428584362909,3.1185252257816598e-16,1.0238394039629026e-07,0.011345343378916017,2.8514562998981983e-08,1.6722558905755511e-13,1.7958690854502696e-06,5.4751793842749054e-16,7.1803512873684774e-13,2.7203681179880459e-11,2.8979319590444302e-17,3.2450157286987755e-14,6.846111607685851e-14,4.7842618620935524e-24,5.754163549891954e-13,3.3104231500319884e-05,2.9348917768352934e-05,1.8429952187470249e-12,0.011345344441399388,3.7571727715134136e-06,3.4490898315195043e-10,9.1782469671209625e-06,3.3905907102913784e-11,9.4430048718724386e-12,3.820659177449366e-11,5.8083937954733976e-09,6.4787072143181065e-17,1.331990110044246e-13,1.9055733673408419e-16,2.250797047238521e-17,2.0468537803538551e-12,1.3923165740034201e-13,2.2671877817416943e-17,5.5379145340296703e-17,1.0327441647069167e-19,1.8131836078227553e-19,1.6172719220762976e-13,9.5969152605066905e-21,1.052622964171236e-13,5.1207911343668417e-13
0.0032979660223924198,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22964782189884783,0.099963149582334473,7.4819848992063853e-38,0.08857234627848011,3.1666792378112614e-16,1.0347588442424745e-07,0.011396443936592863,2.8821914486377175e-08,1.6821801158871533e-13,1.8007266902734227e-06,5.5890127379664844e-16,7.2186337317804922e-13,2.7523967302168947e-11,2.9398127832504223e-17,3.2437937660662656e-14,6.8760639935988507e-14,4.8342999404050216e-24,5.8469317081905843e-13,3.3096860127396122e-05,2.93254723554486e-05,1.85088392949528e-12,0.011396439303660624,3.773255407442402e-06,3.4576480650705789e-10,9.2249999795012409e-06,3.4259892667557562e-11,9.5426642152384909e-12,3.8204464312148352e-11,5.777359004623242e-09,6.4748324420627552e-17,1.3451038155627924e-13,1.9358638846051336e-16,2.2767845086837273e-17,2.0914289316775341e-12,1.4380093803270218e-13,2.2766001009917841e-17,5.5695400728612258e-17,1.0484576344740348e-19,1.8504691738780692e-19,1.629137134278609e-13,9.7334426246249022e-21,1.0642446287881942e-13,5.1484102369730296e-13
0.003314440636825555,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22959674726302409,0.099963140640740564,7.5526433054016472e-38,0.088521316117529281,3.215286231430072e-16,1.0457261928481491e-07,0.011447492332388669,2.9130787279715564e-08,1.6920792760742781e-13,1.8055637237311609e-06,5.7044397556686493e-16,7.2568827313237968e-13,2.7845472326335589e-11,2.9820284130119925e-17,3.2425549996925904e-14,6.9058365227798388e-14,4.8845833860758826e-24,5.9404741181194224e-13,3.3089496287452223e-05,2.9302058398045058e-05,1.8587608983693881e-12,0.011447481998965907,3.7893141053163682e-06,3.4661634474863609e-10,9.2716889886054905e-06,3.4615310974051971e-11,9.6427840190830338e-12,3.8201829976683411e-11,5.7466019304040224e-09,6.4709266745584994e-17,1.3582686276020555e-13,1.9663974633486669e-16,2.302861434545627e-17,2.1366511337058971e-12,1.4849020170459871e-13,2.2859489888450045e-17,5.6010692851615737e-17,1.0643141918669455e-19,1.8882659174608169e-19,1.6410165257077452e-13,9.8710187548826932e-21,1.0759117518924042e-13,5.1759838345169934e-13
0.0033292677898153766,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22955082466540808,0.099963132609691543,7.6164847687804875e-38,0.088475433486822505,3.2594208123319253e-16,1.0556376051734879e-07,0.011493391359935053,2.9410070296056159e-08,1.7009670486400433e-13,1.8098995114404352e-06,5.80969451974221e-16,7.2912781228480146e-13,2.8135855325405609e-11,3.0203087289490632e-17,3.2414260260178015e-14,6.9324784227412038e-14,4.9300480189287877e-24,6.0253221331577459e-13,3.3082875262148558e-05,2.9281012679803015e-05,1.8658401511534534e-12,0.01149337589185162,3.8037465073431279e-06,3.473790768388815e-10,9.3136542797821106e-06,3.49364063677562e-11,9.7332842494174943e-12,3.8199032197744665e-11,5.719155085878354e-09,6.4673855659304425e-17,1.3701604891863846e-13,1.9940846693496085e-16,2.3264059875872614e-17,2.1779072885016111e-12,1.5281503086466806e-13,2.2943089245497948e-17,5.6293631441726392e-17,1.0787076862533686e-19,1.9227223765113318e-19,1.651719891288116e-13,9.9957333998406573e-21,1.0864507472323977e-13,5.2007606700362977e-13
0.003342612227506216,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22950953038031977,0.099963125395029009,7.6741433605078869e-38,0.088434175122948072,3.2994571873855308e-16,1.064590799842887e-07,0.011534664469181707,2.9662473536373717e-08,1.7089486225917131e-13,1.8137875455518584e-06,5.9055397759056831e-16,7.3222106381712679e-13,2.8398022760533539e-11,3.054992859326236e-17,3.240398742875915e-14,6.9563322052617922e-14,4.9711357139293126e-24,6.1022181634146406e-13,3.3076921540605232e-05,2.9262093238021323e-05,1.8722033782813629e-12,0.011534644376575406,3.8167191549987434e-06,3.4806258591437953e-10,9.3513785710994385e-06,3.5226374954910765e-11,9.8150513271588237e-12,3.819617310134166e-11,5.694640706315497e-09,6.4641779818305404e-17,1.3808982996690022e-13,2.0191701701570651e-16,2.3476562099774551e-17,2.2154905247351416e-12,1.5679347336216847e-13,2.3017892054791803e-17,5.6547607974722184e-17,1.0917613201529033e-19,1.9540908442209393e-19,1.6613624116868214e-13,1.0108701986946531e-20,1.0959668834700692e-13,5.2230275332122556e-13
0.0033559566651970556,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2294682702041653,0.099963118192957015,7.7319923410771732e-38,0.088392950821567326,3.3397928682647893e-16,1.073575076789763e-07,0.011575903504752919,2.9915867942097402e-08,1.716913667481296e-13,1.8176621809651261e-06,6.0024474273858161e-16,7.3531209726269317e-13,2.8660960552755744e-11,3.089896612340973e-17,3.2393610158700369e-14,6.980068856491683e-14,5.0123838395135011e-24,6.1796174737786979e-13,3.307097273986669e-05,2.924319432465656e-05,1.8785589447053439e-12,0.011575878784548133,3.8296761848450314e-06,3.487433079245207e-10,9.3890606734511632e-06,3.5517270515530893e-11,9.8971177311812837e-12,3.8192994951897214e-11,5.6703023368188233e-09,6.460951252356153e-17,1.3916692862556566e-13,2.0444133198152394e-16,2.3689626160969502e-17,2.2535045400007458e-12,1.6085477743867069e-13,2.3092282386303763e-17,5.6800951079892914e-17,1.104909370987221e-19,1.9857996687763908e-19,1.6710137848193884e-13,1.0222357376240531e-20,1.1055122393779241e-13,5.2452634802008615e-13
0.003369301102887895,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22942704409236356,0.099963111003483013,7.7900314289524117e-38,0.088351760538085647,3.3804284722567086e-16,1.0825903315333823e-07,0.011617108511225997,3.0170251402483807e-08,1.7248621607143953e-13,1.8215234464106985e-06,6.1004224147131654e-16,7.3840090580354167e-13,2.8924659972057087e-11,3.1250199613542938e-17,3.2383130179742804e-14,7.0036886429075838e-14,5.053792229022884e-24,6.2575185948218815e-13,3.3065028853507145e-05,2.9224315907118878e-05,1.8849068632585756e-12,0.011617079160420755,3.842617623044899e-06,3.494212500296567e-10,9.4267005318914617e-06,3.5809089164579772e-11,9.9794826218712993e-12,3.8189501756523881e-11,5.6461381773681672e-09,6.4577057335444718e-17,1.4024733433614277e-13,2.0698135534798744e-16,2.3903244596696257e-17,2.2919511495898295e-12,1.6500020480828293e-13,2.3166261361024642e-17,5.7053660411389771e-17,1.1181519952581374e-19,2.0178503086801454e-19,1.6806738769576586e-13,1.0336699137157681e-20,1.1150866351614442e-13,5.2674681974678276e-13
0.0033826455405787346,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22938585200041309,0.099963103826614233,7.8482603430441558e-38,0.08831060422798967,3.4213646113316218e-16,1.0916364597059346e-07,0.011658279533097459,3.0425621793495812e-08,1.7327940808450533e-13,1.8253713703670827e-06,6.1994696421047251e-16,7.4148748274640746e-13,2.918911231155559e-11,3.1603628735210249e-17,3.2372549158048138e-14,7.027191833417339e-14,5.095360715433544e-24,6.3359200292075371e-13,3.3059089875112211e-05,2.9205457952886715e-05,1.8912471467464705e-12,0.011658245548762424,3.8555434957046388e-06,3.5009641933544205e-10,9.464298093110049e-06,3.6101827023901059e-11,1.0062145155950751e-11,3.8185697379418567e-11,5.6221464433778941e-09,6.4544417611441385e-17,1.413310365621104e-13,2.0953702975554011e-16,2.4117409968910331e-17,2.3308321444742406e-12,1.6923102818608547e-13,2.3239830106948334e-17,5.7305735661230253e-17,1.1314893476388332e-19,2.0502442095407164e-19,1.6903425547665491e-13,1.0451726819232685e-20,1.1246898915926026e-13,5.2896413730685147e-13
0.003395989978269574,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22934469388389275,0.099963096662357739,7.9066788027085488e-38,0.088269481846847145,3.462601891871802e-16,1.1007133570327247e-07,0.011699416614783189,3.0681976977894623e-08,1.7407094074105045e-13,1.8292059810445594e-06,6.2995939772738156e-16,7.4457182152401841e-13,2.9454308888425729e-11,3.1959253098238348e-17,3.2361868537683004e-14,7.0505786991504197e-14,5.1370891312953843e-24,6.4148202521301049e-13,3.3053155798278606e-05,2.9186620429506471e-05,1.897579807946735e-12,0.011699377994060673,3.8684538288740661e-06,3.5076882288652418e-10,9.5018533054608257e-06,3.6395480221669644e-11,1.0145104486509143e-11,3.8181585404425276e-11,5.5983253854990667e-09,6.4511596312661707e-17,1.4241802478746427e-13,2.1210829698468465e-16,2.4332114865040093e-17,2.370149291148032e-12,1.7354853127636675e-13,2.3312989758338468e-17,5.7557176553182032e-17,1.14492158088955e-19,2.0829828040192973e-19,1.7000196853042513e-13,1.056743995222884e-20,1.1343218300121635e-13,5.3117826966582311e-13
