Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),COX(32),CH3X(22),HX(19),H2X(31),C2H6X(34),CH2X(58),CHX(26),CXHO(27),HOX(23),C2H5X(33),C2H4OX(44),C3H8X(38),CH2OX(35),H2OX(30),CH4OX(41),C2H3OX(43),CH3OX(40)
0.004642563387241274,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22564345712075476,0.09996211189165298,1.416154931920757e-37,0.084571734941408933,8.6037782897754376e-16,2.0447046972211995e-07,0.015398148727249955,1.127632346687176e-07,2.4362806158302958e-13,2.0666725666529564e-06,9.4561106976611233e-15,1.0156842942269672e-12,1.443861429380226e-10,8.0079091060858324e-17,3.0376975451056385e-14,8.9656544623718451e-14,1.0015729953428733e-23,0.0,3.287996067659306e-05,2.777572871774632e-05,0.015397778017650148,2.4571524527721004e-12,5.0519110201158347e-06,3.898969323077349e-10,1.2740880374390444e-05,6.7211037350991582e-11,3.71499057875922e-11,3.5759619519847518e-11,3.8473272332018284e-09,5.9551452371467884e-17,2.5545860953389492e-13,1.1915185982400011e-16,2.9536903621113389e-17,3.1300944835190952e-18,8.0133322942787812e-17,2.827876154985882e-19,2.6351010729846656e-20,4.939048921621064e-13,2.5442806733372306e-13
0.004655942676315444,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22560521912902332,0.099962105849410149,1.4236856490125617e-37,0.084533528261591009,8.6745045815287414e-16,2.0560618465357475e-07,0.015436368928036471,1.1340027953075879e-07,2.4420475780725684e-13,2.0690763274607008e-06,9.5521187196211777e-15,1.0185125997484763e-12,1.4510267324051409e-10,8.0638720134632917e-17,3.0359569919026146e-14,8.9739979566903002e-14,1.0072727572316985e-23,0.0,3.2874386785558e-05,2.775847576880522e-05,0.015435994001120132,2.4628338569301601e-12,5.0635922863363384e-06,3.9028420639428513e-10,1.2774046488958672e-05,6.7572902724528016e-11,3.7353449483801002e-11,3.5735569629130056e-11,3.8341089221664334e-09,5.9507240960716209e-17,2.5680279514631659e-13,1.1972274811151489e-16,2.9559380808803537e-17,3.1613385585096122e-18,8.0309396231436836e-17,2.8506392033580275e-19,2.6530666865543543e-20,4.9628443918513162e-13,2.5536864233763275e-13
0.0046679840364821975,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22557083078924248,0.099962100421347899,1.4304774499781647e-37,0.084499168064582894,8.7384414653701576e-16,2.0663011255990527e-07,0.015470741283603732,1.139747007320931e-07,2.4472239462964066e-13,2.0712303063147987e-06,9.6389997576414486e-15,1.0210558948516288e-12,1.4574712535966198e-10,8.114384540828769e-17,3.0343890116526311e-14,8.9814397373419573e-14,1.0124142697550754e-23,0.0,3.2869374054650386e-05,2.7742963406177266e-05,0.015470362562667136,2.4679415165966747e-12,5.0740939036538712e-06,3.9063089267600612e-10,1.2803859189014303e-05,6.7899067542137706e-11,3.7536938258876038e-11,3.5713848285714979e-11,3.8222749682966563e-09,5.9467438310043448e-17,2.5801457313099025e-13,1.2023603904483815e-16,2.9579383845893862e-17,3.189606171836518e-18,8.0467359472048576e-17,2.8712125984215267e-19,2.66927870657524e-20,4.9842723271537675e-13,2.5621484441051765e-13
0.004680025396648951,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22553646691300894,0.099962095002709597,1.43728264309303e-37,0.08446483229520739,8.8026467942523158e-16,2.0765572454994582e-07,0.015505089201773329,1.1455014144632462e-07,2.4523871714963361e-13,2.0733753955923764e-06,9.7263295904203947e-15,1.0235971250163543e-12,1.4639116610484363e-10,8.1650348923291988e-17,3.0328196598835886e-14,8.9888179751474391e-14,1.017566873763482e-23,0.0,3.2864364892125612e-05,2.7727465509664294e-05,0.015504706688313873,2.4730438750785575e-12,5.0845846214508617e-06,3.9097582137040503e-10,1.2833637049390484e-05,6.8225690480719632e-11,3.7720709163368742e-11,3.5692055647028338e-11,3.8104998058718801e-09,5.9427624838312697e-17,2.5922824993583817e-13,1.2074884145292192e-16,2.9599173381403901e-17,3.2180138548758441e-18,8.0624847472073825e-17,2.8918680920849218e-19,2.6855312827551507e-20,5.0057114794502518e-13,2.570607416350425e-13
0.004692066756815704,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22550212747282897,0.099962089593487055,1.4441012106365252e-37,0.084430520926007113,8.8671206912773676e-16,2.0868301440542683e-07,0.015539412710007323,1.1512659740453606e-07,2.45753727616829e-13,2.0755116157774921e-06,9.8141081254615191e-15,1.0261362904546156e-12,1.4703478730146459e-10,8.2158226743271716e-17,3.0312489573034922e-14,8.9961329348407963e-14,1.0227305517580677e-23,0.0,3.2859359293972732e-05,2.7711982059542241e-05,0.015539026405536838,2.478140940017327e-12,5.0950644554387191e-06,3.9131899718804391e-10,1.2863380095763404e-05,6.8552769345868694e-11,3.7904760695346493e-11,3.5670192240809265e-11,3.7987830167550215e-09,5.9387800559417892e-17,2.604438195232372e-13,1.2126114891233676e-16,2.9618750386817216e-17,3.2465615181621673e-18,8.0781861212986968e-17,2.9126056909763899e-19,2.7018242700147759e-20,5.0271616924711688e-13,2.5790632824177475e-13
0.004704108116982457,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22546781244125155,0.099962084193672113,1.4509331349124475e-37,0.084396233929567563,8.9318632774915254e-16,2.0971197592341701e-07,0.01557371183572488,1.1570406433795371e-07,2.4626742828313236e-13,2.0776389873478086e-06,9.9023352607619276e-15,1.0286733913993319e-12,1.4767798088669111e-10,8.2667474921393431e-17,3.0296769334968909e-14,9.0033848798821818e-14,1.0279052862309144e-23,0.0,3.2854357256186996e-05,2.7696513036122608e-05,0.015573321741769472,2.4832327190402579e-12,5.1055334212995351e-06,3.9166042483648325e-10,1.2893088354040438e-05,6.888030194976711e-11,3.8089091353912288e-11,3.5648259067457313e-11,3.7871241915800236e-09,5.9347966241005558e-17,2.6166127587235369e-13,1.2177295509536359e-16,2.9638115828836968e-17,3.2752490691885411e-18,8.0938401677375386e-17,2.9334254010796238e-19,2.7181575230316757e-20,5.0486228107195537e-13,2.5875159849536609e-13
0.00471614947714921,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22543352179086859,0.099962078803256443,1.4577783982489822e-37,0.084361971278517189,8.9968746718826337e-16,2.1074260291661761e-07,0.015607986606302336,1.1628253797802836e-07,2.4677982140967545e-13,2.079757530779584e-06,9.9910108848759095e-15,1.0312084281037653e-12,1.483207389088491e-10,8.3178089500511802e-17,3.0281036180618452e-14,9.0105740726232396e-14,1.0330910596677355e-23,0.0,3.2849358774769872e-05,2.7681058419752381e-05,0.015607592724402229,2.4883192197604235e-12,5.115991534686199e-06,3.9200010901966319e-10,1.292276185035443e-05,6.9208286111153873e-11,3.8273699639229807e-11,3.5626257000971196e-11,3.7755229188908881e-09,5.9308122454074837e-17,2.6288061297736635e-13,1.2228425376946641e-16,2.9657270669827307e-17,3.3040764124286826e-18,8.1094469849941127e-17,2.9543272277221137e-19,2.734530896245047e-20,5.0700946794680336e-13,2.5959654669435792e-13
0.004728190837315963,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2253992554943145,0.099962073422231679,1.4646369829986605e-37,0.084327732945527215,9.0621549912570209e-16,2.1177488921322744e-07,0.015642237049073294,1.1686201405654545e-07,2.4729090926125148e-13,2.0818672665433233e-06,1.0080134876998925e-14,1.0337414008415234e-12,1.489630535266334e-10,8.369006651336857e-17,3.0265290352705424e-14,9.0177007742553864e-14,1.0382878545456647e-23,0.0,3.284436384572901e-05,2.7665618190813928e-05,0.015641839380782677,2.4934004497767191e-12,5.1264388112224622e-06,3.9233805443616545e-10,1.2952400611067962e-05,6.9536719655286393e-11,3.8458584052557788e-11,3.560418683221458e-11,3.7639787911568971e-09,5.9268269644913581e-17,2.6410182484715172e-13,1.2279503879658951e-16,2.9676215867660467e-17,3.3330434493664739e-18,8.1250066715558406e-17,2.9753111755394107e-19,2.7509442438623494e-20,5.0915771447548786e-13,2.6044116717111079e-13
0.004740232197482716,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22536501352426636,0.099962068050589437,1.4715088715383118e-37,0.08429351890331159,9.1277043503453077e-16,2.1280882865705809e-07,0.015676463191328708,1.1744248830573747e-07,2.4780069410545104e-13,2.0839682151033692e-06,1.0169707107052814e-14,1.0362723099065312e-12,1.4960491700830098e-10,8.4203401982793673e-17,3.0249532114093798e-14,9.024765244795464e-14,1.0434956533343572e-23,0.0,3.2839372465078279e-05,2.7650192329724945e-05,0.015676061738215577,2.4984764166739009e-12,5.136875266502995e-06,3.9267426578014182e-10,1.2982004662769444e-05,6.9865600413987799e-11,3.8643743096285159e-11,3.5582049393009492e-11,3.752491406430678e-09,5.9228408332394213e-17,2.6532490550586721e-13,1.2330530413239232e-16,2.9694952375686606e-17,3.362150078526787e-18,8.1405193259312459e-17,2.9963772485098481e-19,2.7673974198660162e-20,5.1130700533799607e-13,2.6128545429176303e-13
0.00475227355764947,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22533079585344357,0.099962062688321238,1.4783940462690281e-37,0.084259329124626831,9.1935228617896724e-16,2.1384441510745477e-07,0.015710665060316955,1.1802395645838919e-07,2.4830917821459583e-13,2.0860603969196204e-06,1.0259727435766227e-14,1.0388011556125386e-12,1.5024632173090081e-10,8.4718091921893871e-17,3.0233761731845509e-14,9.0317677431159156e-14,1.0487144384960439e-23,0.0,3.2834384628837695e-05,2.7634780816938328e-05,0.015710259823962968,2.5035471280226122e-12,5.1473009160934576e-06,3.930087477413613e-10,1.3011574032267273e-05,7.0194926225608916e-11,3.8829175273963807e-11,3.5559845505139579e-11,3.7410603664675815e-09,5.9188539025864139e-17,2.6654984899271184e-13,1.2381504382554552e-16,2.971348114283191e-17,3.3913961955040826e-18,8.15598504670426e-17,3.0175254499506053e-19,2.7838902780197105e-20,5.1345732529009845e-13,2.6212940245618567e-13
0.004764314917816223,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22529660245460814,0.099962057335418492,1.4852924896161243e-37,0.084225163582272028,9.2596106361521934e-16,2.1488164243929389e-07,0.015744842683243953,1.186064142479387e-07,2.4881636386563653e-13,2.0881438324475292e-06,1.0350195714752555e-14,1.0413279382929394e-12,1.5088726017951999e-10,8.5234132334233739e-17,3.0217979462978907e-14,9.0387085269639632e-14,1.0539441924854635e-23,0.0,3.2829400333033434e-05,2.7619383632942177e-05,0.015744433665244282,2.508612591379423e-12,5.1577157755305729e-06,3.9334150500521247e-10,1.3041108746587525e-05,7.052469493502152e-11,3.9014879090339925e-11,3.5537575979115199e-11,3.7296852763543953e-09,5.9148662222890769e-17,2.6777664936192162e-13,1.2432425201703644e-16,2.9731803113666251e-17,3.4207816929902777e-18,8.1714039325313029e-17,3.0387557825212109e-19,2.8004226718743309e-20,5.1560865916298478e-13,2.629730060979252e-13
0.004788397638149728,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22522828836415815,0.099962046657674899,1.49912911198156e-37,0.08415690509796056,9.3925944055571258e-16,2.169609953244481e-07,0.015813125299526134,1.1977428167557475e-07,2.4982684892257494e-13,2.0922845464371634e-06,1.0532475485059424e-14,1.0463753160071989e-12,1.5216770872913254e-10,8.627024854663946e-17,3.0186380279481268e-14,9.0524059766910866e-14,1.0644365367300238e-23,0.0,3.2819442346869324e-05,2.7588632173448759e-05,0.015812708723073891,2.5187278042734429e-12,5.1785131859473677e-06,3.9400186416048108e-10,1.3100074318866946e-05,7.118555245926919e-11,3.938709566440064e-11,3.5492843215496794e-11,3.707101383578122e-09,5.9068888087199247e-17,2.7023579703939272e-13,1.2534105091499702e-16,2.9767830423205557e-17,3.4799703859675929e-18,8.2021015942780217e-17,3.0814628484289589e-19,2.8336054798744317e-20,5.1991430837003919e-13,2.6465915771545746e-13
0.004812480358483234,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22516007103585617,0.099962036017288869,1.5130185985200424e-37,0.084088743233617286,9.5266565019300542e-16,2.1904683862281672e-07,0.015881311256976147,1.209460564730986e-07,2.5083216757605602e-13,2.0963905206235059e-06,1.071654505158891e-14,1.0514144461021668e-12,1.5344620466904594e-10,8.7311718464623115e-17,3.0154736567469215e-14,9.0658596338406071e-14,1.0749725455636143e-23,0.0,3.2809498474918152e-05,2.755793779584941e-05,0.015880887128610452,2.5288221155281819e-12,5.1992676214707594e-06,3.9465538064142315e-10,1.3158901600068904e-05,7.1848155876093913e-11,3.9760380881526805e-11,3.5447857435006266e-11,3.6847366402146378e-09,5.8989089791476836e-17,2.7270230127236741e-13,1.2635565577337938e-16,2.9803041775172733e-17,3.5397152420173674e-18,8.2326131015984479e-17,3.1244984545263161e-19,2.8669446682483229e-20,5.2422383310330023e-13,2.6634386528397613e-13
0.004836563078816739,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2250919502533153,0.099962025414189665,1.5269608095018512e-37,0.084020677773157471,9.6617977361013644e-16,2.2113912389406572e-07,0.015949400771720478,1.2212170454173604e-07,2.5183233819039651e-13,2.1004619184841092e-06,1.0902402907040655e-14,1.0564453319328555e-12,1.547226916910585e-10,8.8358509791509207e-17,3.0123050293022126e-14,9.0790715209501162e-14,1.0855520783729413e-23,0.0,3.2799568685609904e-05,2.7527300345306391e-05,0.015948969098083316,2.5388955850926495e-12,5.2199792053592087e-06,3.953020917736438e-10,1.3217590813968702e-05,7.2512488179068258e-11,4.0134722825841019e-11,3.5402624856521334e-11,3.6625880151092819e-09,5.8909271120039283e-17,2.7517611503454619e-13,1.273680229715864e-16,2.9837444573213585e-17,3.6000153010166108e-18,8.262939245768397e-17,3.1678625988546584e-19,2.9004390583510659e-20,5.2853711469124591e-13,2.6802708547807509e-13
0.0048606457991502445,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22502392580081898,0.0999620148483054,1.5409556055808127e-37,0.08395270850116883,9.7980188866939214e-16,2.232378029471317e-07,0.016017394059213971,1.2330119180282834e-07,2.5282737919267726e-13,2.1044989034235938e-06,1.10900474058353e-14,1.0614679771497285e-12,1.559971151402758e-10,8.9410590095393818e-17,3.0091323378069341e-14,9.0920436436201423e-14,1.096174994439735e-23,0.0,3.2789652947472058e-05,2.7496719667536978e-05,0.016016954847047911,2.5489482726936793e-12,5.2406480604143631e-06,3.959420348132297e-10,1.3276142187564689e-05,7.317853246573928e-11,4.0510109603562663e-11,3.5357151581950769e-11,3.6406525320465397e-09,5.8829435768469851e-17,2.7765719153850436e-13,1.2837811029719861e-16,2.9871046155151292e-17,3.6608695590937782e-18,8.293080818855972e-17,3.2115552693268908e-19,2.9340874687106879e-20,5.3285403563493906e-13,2.697087755052077e-13
0.00488472851948375,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22495599746331849,0.099962004319563327,1.5550028477930617e-37,0.083884835202908806,9.9353207004660868e-16,2.2534282784030742e-07,0.016085291334242587,1.244844842010614e-07,2.5381730907058217e-13,2.1085016387734749e-06,1.127947676668375e-14,1.0664823856923596e-12,1.5726942198882418e-10,9.0467926814982474e-17,3.0059557703407154e-14,9.1047779908756406e-14,1.1068411529452891e-23,0.0,3.2779751229129087e-05,2.7466195608810976e-05,0.016084844590388597,2.5589802378369551e-12,5.2612743089831769e-06,3.9657524694693884e-10,1.333455595099162e-05,7.384627193745336e-11,4.0886529344005191e-11,3.5311443599933275e-11,3.6189272685661503e-09,5.8749587347817706e-17,2.8014548423506228e-13,1.2938587692209327e-16,2.9903853794296283e-17,3.7222769695399838e-18,8.3230386136521536e-17,3.2555764438541291e-19,2.9678887152209648e-20,5.3717447959675977e-13,2.7138889310360337e-13
0.004908811239817255,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22488816502643,0.099961993827889631,1.5691023975557658e-37,0.083817057664301808,1.0073703892647215e-15,2.274541508812862e-07,0.016153092810925997,1.2567154770755308e-07,2.548021463703851e-13,2.1124702877915353e-06,1.1470689075066053e-14,1.0714885617834395e-12,1.5853956081011537e-10,9.153048726517099e-17,3.0027755110831612e-14,9.117276535502678e-14,1.1175504129749475e-23,0.0,3.2769863499302163e-05,2.7435728015948237e-05,0.016152638542321296,2.5689915398080044e-12,5.2818580729599464e-06,3.9720176529230488e-10,1.3392832337438869e-05,7.4515689899169848e-11,4.1263970200522584e-11,3.5265506789155096e-11,3.5974093548686673e-09,5.8669729388237665e-17,2.8264094681263267e-13,1.3039128337912247e-16,2.993587470066823e-17,3.7842364436862461e-18,8.3528134236065178e-17,3.2999260904696791e-19,3.0018416113249036e-20,5.4149833138970498e-13,2.7306739654020357e-13
0.004932893960150761,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22482042827643275,0.099961983373209537,1.583254116665826e-37,0.083749375671936951,1.0213169147283048e-15,2.2957172462740097e-07,0.016220798702719984,1.2686234832261548e-07,2.5578190969520507e-13,2.1164050136609106e-06,1.1663682285468358e-14,1.0764865099234873e-12,1.5980748175530366e-10,9.2598238642080623e-17,2.9995917403886984e-14,9.1295412343456892e-14,1.1283026335232705e-23,0.0,3.2759989726808751e-05,2.7405316736316383e-05,0.016220336916395899,2.578982237673166e-12,5.3023994737883051e-06,3.97821626897683e-10,1.3450971583077626e-05,7.5186769759339062e-11,4.1642420351347633e-11,3.5219346920802478e-11,3.5760959727171164e-09,5.8589865341209267e-17,2.851435331967098e-13,1.3139429154063824e-16,2.9967116022086644e-17,3.8467468516994113e-18,8.3824060427716755e-17,3.3446041674558486e-19,3.0359449681800482e-20,5.4582547696785987e-13,2.7474424460869418e-13
0.004956976680484266,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22475278700026549,0.09996197295544737,1.5974578672984581e-37,0.083681789013064833,1.0353717117567449e-15,2.3169550188549452e-07,0.016288409222419465,1.280568520792784e-07,2.5675661770271268e-13,2.1203059794884695e-06,1.1858454224252921e-14,1.081476234884137e-12,1.6107313652279706e-10,9.3671148029471537e-17,2.9964046348601045e-14,9.1415740286796075e-14,1.1390976734982527e-23,0.0,3.2750129880562288e-05,2.7374961617828113e-05,0.016287939925499369,2.5889523902806423e-12,5.3228986324633927e-06,3.9843486874216069e-10,1.3508973926969844e-05,7.5859495029659475e-11,4.2021868000686359e-11,3.5172969660518836e-11,3.5549843541464817e-09,5.850999858102565e-17,2.8765319754911869e-13,1.3239486459119224e-16,2.9997584845512917e-17,3.9098070235914095e-18,8.4118172657295137e-17,3.3896106234668344e-19,3.0701975948700355e-20,5.5015580341428981e-13,2.7641939662695866e-13
0.004981059400817772,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22468524098552453,0.099961962574526442,1.6117135120060721e-37,0.083614297475595123,1.049534842615254e-15,2.3382543571156724e-07,0.016355924582161067,1.2925502504620158e-07,2.5772628910318976e-13,2.124173348302992e-06,1.2055002592049622e-14,1.0864577417026687e-12,1.6233647833255269e-10,9.4749182404042033e-17,2.993214367452257e-14,9.1533768445086524e-14,1.1499353917252086e-23,0.0,3.2740283929571703e-05,2.7344662508938891e-05,0.016355447781858372,2.5989020562614856e-12,5.3433556695338624e-06,3.9904152773543662e-10,1.3566839610994366e-05,7.6533849324764691e-11,4.2402301379592731e-11,3.5126380570648676e-11,3.534071780496162e-09,5.8430132406753925e-17,2.9016989426716666e-13,1.333929670045933e-16,3.0027288198130641e-17,3.9734157500546906e-18,8.441047887530242e-17,3.4349453976427986e-19,3.1045982985761147e-20,5.5448919893108629e-13,2.7809281243490051e-13
0.005005142121151277,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22461779002046087,0.099961952230369203,1.626020913717084e-37,0.083546900848093963,1.0638063665499832e-15,2.3596147941104163e-07,0.016423344993425563,1.3045683333046677e-07,2.5869094265782808e-13,2.1280072830531188e-06,1.2253324966067969e-14,1.0914310356768258e-12,1.6359746190092181e-10,9.5832308640496825e-17,2.9900211076078715e-14,9.1649515928467473e-14,1.1608156469523649e-23,0.0,3.2730451842941128e-05,2.731441925864461e-05,0.016422860697041675,2.6088312940305536e-12,5.3637707051038684e-06,3.9964164071765124e-10,1.3624568879775457e-05,7.7209816362111401e-11,4.2783708746819365e-11,3.5079585113152165e-11,3.5133555813407586e-09,5.8350270045322835e-17,2.9269357798318324e-13,1.3438856452109629e-16,3.0056233048381357e-17,4.0375717832836088e-18,8.4700987036381092e-17,3.4806084197379647e-19,3.139145884743867e-20,5.588255528298696e-13,2.7976445239230317e-13
