Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),H2X(46),OCX(25),CHOX(50)
1.7313425698339845e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575033482689,0.09999999995490573,0.0999999999902704,0.0,4.0867394913849593e-38,1.6226289602122453e-23,4.6407734284289716e-52,5.8658388469493331e-36,3.2645638737514304e-86,4.2539849235621724e-29,1.0591594911990829e-99,5.9436158857875516e-30,1.7949664802956345e-63,5.3434038919380394e-40,5.7939953359303508e-79,5.7443194640110892e-85,7.0938473923176746e-35,1.5617326051487227e-76,4.447540673158129e-11,1.9459237084833946e-11,6.1851472279236769e-13,6.195824741326482e-13,3.8875486190973678e-19,3.5307175350477082e-16,1.9396788559976399e-18,7.2786478133678437e-24,1.3201624569875546e-33,7.2007342284976257e-33,8.5066347221065684e-34,5.1221314285992203e-54
2.4306693980988396e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575030850167,0.099999999936691175,0.09999999998634039,0.0,1.6278256135808765e-37,3.1744568598810435e-23,4.0316823731505645e-51,1.637473438111487e-35,1.0469611366476064e-84,8.0040854024449021e-29,1.2869057427066129e-98,8.4675441230447949e-30,7.2062887730579836e-63,2.1270253492400885e-39,1.2071858601230626e-77,8.0405856941646711e-84,1.949085912014149e-34,9.1960203294334143e-76,6.2439988317163031e-11,2.7319245135583765e-11,8.6815011468428275e-13,8.7024012236454522e-13,5.4574543516113034e-19,6.8921334370889059e-16,5.3190856866712558e-18,1.4244371958988724e-23,3.6272418811855598e-33,1.9782874943730588e-32,4.8802094168678899e-33,6.6677139125111776e-53
3.1299962263636947e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575028217623,0.09999999991847662,0.099999999982410381,0.0,4.3792223946415875e-37,5.2474871331794245e-23,1.6674179947364873e-50,3.4755238068769709e-35,7.2631710522740339e-84,1.2935550786566774e-28,6.437718568329537e-98,1.1063227383790433e-29,1.9394573208024172e-62,5.7190811958149414e-39,7.2341499153651174e-77,4.1493000446079489e-83,4.1099557697799733e-34,3.1001364581626336e-75,8.0404569809656748e-11,3.5179253180422247e-11,1.1176714738444665e-12,1.1211283325401769e-12,7.0266429557138078e-19,1.1368908700736272e-15,1.1195248386107588e-17,2.355661461931545e-23,7.6486128972274546e-33,4.1705762787814414e-32,1.6342183965464673e-32,3.3296297190192177e-52
4.528649882893405e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575022952463,0.099999999882047511,0.099999999974550377,0.0,1.9899476560890336e-36,1.0956053340840032e-22,1.7813055642024307e-49,1.0661729722508792e-34,3.2066310385205504e-82,2.6340079033654449e-28,1.0173202627155639e-96,1.6470219463185238e-29,8.8973428808408046e-62,2.595415490185197e-38,1.9735881219884232e-75,8.0832231146390143e-82,1.2549167688489434e-33,2.1753204917552824e-74,1.1633373251535678e-10,5.0899269247305003e-11,1.6163723350183387e-12,1.6235995436649916e-12,1.0162870294590348e-18,2.3630256452353587e-15,3.402487855389589e-17,4.9237160748312826e-23,2.3353955711791097e-32,1.2723834765002959e-31,1.1133244984112114e-31,5.5377101118149659e-51
5.780361468584842e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575018240382,0.099999999849445631,0.099999999967516143,0.0,5.1159863030872637e-36,1.783045723311751e-22,6.6844466176886902e-49,2.1942347352514542e-34,2.0666432757272152e-81,4.2338215060445926e-28,4.76490942285686e-96,2.155319952839052e-29,2.278920714743584e-61,6.6663593722337338e-38,1.0319662898377481e-74,3.8644090823832096e-81,2.5800414168967946e-33,6.8019850390730734e-74,1.4848818946138269e-10,6.4967745817486075e-11,2.0622935689162964e-12,2.0740691277704978e-12,1.2967177392623938e-18,3.8313772320103182e-15,6.9708567157404416e-17,8.0209343510534361e-23,4.8014477219307734e-32,2.6141655989029274e-31,3.5131334626336069e-31,2.5596161005584344e-50
7.032073054276278e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575013528221,0.099999999816843751,0.099999999960481908,0.0,1.0981336111667989e-35,2.6371081900826234e-22,1.9849781702079796e-48,3.9181911625920627e-34,8.9935824843902272e-81,6.2113029444810151e-28,1.646735929427034e-95,2.6867111540255695e-29,4.8666800996799966e-61,1.4295298694209696e-37,4.0894232893625961e-74,1.425038422467222e-80,4.6072029630962084e-33,1.7200791569889766e-73,1.806426461091577e-10,7.9036222353553133e-11,2.5078502541901357e-12,2.5252864564316185e-12,1.5769191919290652e-18,5.6456291247122696e-15,1.240404462523041e-16,1.1874743355934625e-22,8.5739879559780456e-32,4.6647670768304265e-31,8.8939722175636753e-31,8.7256399384656185e-50
8.283784639967714e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575008815987,0.099999999784241872,0.099999999953447674,0.0,2.0801116815116152e-35,3.6576636904793253e-22,4.915495561733895e-48,6.3580933192761168e-34,3.2619251852245859e-80,8.5661596562800402e-28,4.7864887598864713e-95,3.2412320585412378e-29,9.1599610662541349e-61,2.7052396520739918e-37,1.2982007007441555e-73,4.3471306998837548e-80,7.4797347522528898e-33,3.7203184887773888e-73,2.1279710245868124e-10,9.3104698850181977e-11,2.9530426732391454e-12,2.9772546260696494e-12,1.8568915650541745e-18,7.8018377043127966e-15,2.006817353739391e-16,1.6486819853922421e-22,1.3919759082673093e-31,7.5676900254050241e-31,1.9406935412042549e-30,2.4978193432178203e-49
9.53549622565915e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575004103679,0.099999999751639992,0.09999999994641344,0.0,3.6068190498382536e-35,4.8445772726465988e-22,1.0758435121803243e-47,9.6391347259789725e-34,1.0254183180162752e-79,1.1298085684557545e-27,1.2105557016403029e-94,3.818920952553452e-29,1.5782753445394578e-60,4.6862318096271818e-37,3.5553263657150828e-73,1.1696579913619067e-79,1.1347769793984024e-32,7.2277059854507673e-73,2.4495155850995287e-10,1.0717317530180799e-10,3.397871121391804e-12,3.4299768295562838e-12,2.1366350443637482e-18,1.0295924113270439e-14,3.0341596339590227e-16,2.1858915474691592e-22,2.1118158055377435e-31,1.1472802402831464e-30,3.8070593606455261e-30,6.260591229261371e-49
1.2038919397042024e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574994678838,0.099999999686436233,0.099999999932344957,0.0,8.9677759575887383e-35,7.7169953783449207e-22,3.9681363476540008e-47,1.9171378560347038e-33,7.7615947142109627e-79,1.7892049963078059e-27,5.8238035980522653e-94,5.0439406072787519e-29,3.8756535810323628e-60,1.1628894629301538e-36,1.9886752653929583e-72,6.7406677332398219e-79,2.2609900723361378e-32,2.1671919043911756e-72,3.0926046971773966e-10,1.3531012805011843e-10,4.2864371626718888e-12,4.3376945476052346e-12,2.6954359866793888e-18,1.6283347897573566e-14,6.0048809328776643e-16,3.4889436522412011e-22,4.2076942004098686e-31,2.2825824643004484e-30,1.1664653949549916e-29,2.9950271061580756e-48
1.4542342568424896e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574985253685,0.099999999621232474,0.099999999918276475,0.0,1.8814870829151901e-34,1.1253284805123904e-21,1.1355222616631075e-46,3.351007101380518e-33,3.529229161815018e-78,2.5990752454565852e-27,2.0055973028874293e-93,6.3620786381352479e-29,8.0432308424254396e-60,2.4351756526800175e-36,7.6848737861610158e-72,2.6874289276923284e-78,3.9599277348531777e-32,5.2763569379100194e-72,3.73569379732517e-10,1.6344708055401045e-10,5.173550736479024e-12,5.2484643862135424e-12,3.2533235020559814e-18,2.3576049493359341e-14,1.0447493700538228e-15,5.0980301402798154e-22,7.3694108503992533e-31,3.9919594302705187e-30,2.8841998713960263e-29,1.0229869496918133e-47
1.7045765739807767e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574975828228,0.099999999556028715,0.099999999904207992,0.0,3.5252226495672331e-34,1.5452309357713446e-21,2.7765414704914684e-46,5.3701227580741852e-33,1.2742005726941432e-77,3.5591617213447912e-27,5.7302839637148507e-93,7.7736631826494722e-29,1.4937523667979497e-59,4.5539653255455532e-36,2.4239442063496632e-71,8.8631489247250536e-78,6.3594203104221938e-32,1.1240737237030246e-71,4.3787828855428343e-10,1.9158403276653142e-10,6.0592143292749486e-12,6.1623118195141096e-12,3.8102991541783405e-18,3.2141095378839987e-14,1.6666468521670523e-15,7.0146284389148383e-22,1.1834857510499003e-30,6.4014615449873917e-30,6.209016605503791e-29,2.8959983253225603e-47
1.954918891119064e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574966402465,0.099999999490824956,0.09999999989013951,0.0,6.0830217192231601e-34,2.0312955459723107e-21,6.0893062195475823e-46,8.0766104435033692e-33,4.0407393624316962e-77,4.6692119566646324e-27,1.4441506766602723e-92,9.279019419744673e-29,2.5593905103361542e-59,7.8430066534977084e-36,6.7216737995655137e-71,2.6152341972440539e-77,9.5856641012971218e-32,2.178341380781087e-71,5.0218719618303786e-10,2.1972098464157952e-10,6.9434303780300226e-12,7.0792610167151073e-12,4.3663644756071433e-18,4.1947005431776576e-14,2.4952236899399437e-15,9.2401891717633429e-22,1.7838884978335728e-30,9.6346160333929968e-30,1.2110403282112904e-28,7.2614720869676284e-47
2.205261208257351e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574956976385,0.099999999425621197,0.099999999876071027,0.0,9.8519414541523834e-34,2.583414298684233e-21,1.2279577406799521e-45,1.15691398799572e-32,1.1575097402015393e-76,5.9289810674349076e-27,3.298035698337649e-92,1.0878466231948295e-28,4.1209160248785341e-59,1.2677401080092551e-35,1.6901345793811662e-70,7.0740561514383594e-77,1.3761974510461495e-31,3.924374462111167e-71,5.6649610261877964e-10,2.478579361343513e-10,7.826201246515655e-12,7.9993346572390552e-12,4.9215209528697865e-18,5.2964008912548584e-14,3.5578868500657513e-15,1.1776122157196992e-21,2.5610982696833034e-30,1.3811236391971678e-29,2.1885972688996179e-28,1.6564191608615735e-46
2.5643909426074003e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574943453611,0.09999999933208284,0.099999999855889032,0.0,1.8061332030559489e-33,3.4905920192133554e-21,2.9994967817130382e-45,1.8146643538235261e-32,4.7004116125319798e-76,7.9971504508303651e-27,9.4663391981933109e-92,1.3337903715790022e-28,7.5004104249719882e-59,2.3174202246495838e-35,5.6344947100488288e-70,2.6864049953145e-76,2.1658139312377868e-31,8.2676713140379251e-71,6.5875074109571757e-10,2.882219298896149e-10,9.0900653318698101e-12,9.3247301639240816e-12,5.716339131029893e-18,7.0825803482773892e-14,5.5439994040665924e-15,1.5958842021139283e-21,4.0305714935067845e-30,2.1687639949298387e-29,4.6109831210782962e-28,4.7719602082455131e-46
2.92352067695745e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574929930184,0.099999999238544482,0.099999999835707037,0.0,3.061427299893343e-33,4.5331689924089115e-21,6.5429657040671591e-45,2.6829227295234868e-32,1.5830190861217999e-75,1.0372216605185282e-26,2.3709078272271634e-91,1.5992582916473656e-28,1.2632429079648256e-58,3.916664263724731e-35,1.6273681462888541e-69,8.6649073917556692e-76,3.2128812062704231e-31,1.5846404701340498e-70,7.5100537711749308e-10,3.2858592263491945e-10,1.0350967057546145e-11,1.0656663095591654e-11,6.5092943420796079e-18,9.1037243738190243e-14,8.1428248745914781e-15,2.0787317653068471e-21,5.979159608117893e-30,3.2100985905921653e-29,8.8146668632677937e-28,1.1978439719084845e-45
3.2826504113074996e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574916406099,0.099999999145006152,0.099999999815525042,0.0,4.8841771380998573e-33,5.7108288559550431e-21,1.3040022942507972e-44,3.7902474760857908e-32,4.5339889122285957e-75,1.3053462271323083e-26,5.3238927545110913e-91,1.8843466320266511e-28,2.0033870060275761e-58,6.230435447847345e-35,4.1274735561928601e-69,2.4118587062508663e-75,4.5543202618302728e-31,2.8199592510223891e-70,8.4326001068410348e-10,3.6894991423826146e-10,1.1608913346973135e-11,1.1995193666674536e-11,7.3003909400212135e-18,1.1351734495136422e-13,1.142842455616769e-14,2.6265704173822559e-21,8.4755724000577063e-30,4.5402229131167727e-29,1.5622529029740352e-27,2.6924313367770453e-45
3.641780145657549e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574902881343,0.099999999051467808,0.099999999795343048,0.0,7.4257501669387029e-33,7.0232544414848862e-21,2.4154198744138634e-44,5.1651426603827302e-32,1.1505136839434631e-74,1.6040168359564004e-26,1.0963526250285462e-90,2.1891529208046963e-28,3.0286139563823805e-58,9.4450304307932955e-35,9.435233095250042e-69,5.9936172351655415e-75,6.227452468687785e-31,4.7268822985325761e-70,9.3551464179554524e-10,4.0931390456701001e-10,1.2863911141248404e-11,1.3340379974486304e-11,8.0896332899686177e-18,1.3818718650737093e-13,1.5472777961626755e-14,3.2398177181463088e-21,1.1589264766323002e-29,6.1943214104937127e-29,2.606547980908152e-27,5.5424846511808637e-45
4.000909880007599e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574889355923,0.099999998957929465,0.099999999775161053,0.0,1.0857325925149868e-32,8.470129783904782e-21,4.2180744210781242e-44,6.8358613492069201e-32,2.6615600249786338e-74,1.9331618504895109e-26,2.1071540639094878e-90,2.5137754209696591e-28,4.4037641559561909e-58,1.3769603510927151e-34,1.9876480210684128e-68,1.364121507915276e-74,8.2697963348690849e-31,7.5480346070084195e-70,1.0277692704518157e-09,4.4967789348871318e-10,1.4115967355169408e-11,1.4692277480845976e-11,8.8770257404959309e-18,1.6497056218586274e-13,2.0345176509434638e-14,3.918890757373429e-21,1.5390058470613792e-29,8.2074455422040462e-29,4.1414633884250101e-27,1.0641468145970086e-44
4.3600396143576485e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574875829824,0.099999998864391121,0.099999999754979058,0.0,1.5369258887155655e-32,1.0051139287568769e-20,7.0157647892537883e-44,8.8304930601029851e-32,5.7209343494715507e-74,2.2927097176694576e-26,3.8273226654505143e-90,2.8583132932894448e-28,6.2001292809870846e-58,1.943506424523658e-34,3.9197477560357796e-68,2.8932624393120138e-74,1.0719147110457116e-30,1.1577120337769083e-69,1.1200238966529113e-09,4.9004188087076972e-10,1.5365088895479525e-11,1.6050939360795392e-11,9.662572635112449e-18,1.937935767062514e-13,2.6112608732346635e-14,4.6642071965193275e-21,1.9948290287723134e-29,1.061460545921178e-28,6.3194528543463063e-27,1.930045651693044e-44
4.719169348707698e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574862303041,0.099999998770852777,0.099999999734797063,0.0,2.1172199744911301e-32,1.1765968831576663e-20,1.1203542077692957e-43,1.1176854580284011e-31,1.157296984102576e-73,2.6825892184428064e-26,6.6310401258051957e-90,3.2228662706419427e-28,8.4955199193942348e-58,2.6695085556023525e-34,7.3209982453094889e-68,5.7874006146996244e-74,1.3613463349829818e-30,1.7166233415343425e-69,1.212278520398829e-09,5.3040586658087379e-10,1.6611282636681559e-11,1.7416416278441863e-11,1.0446278297052166e-17,2.2458494244387347e-13,3.283948774782479e-14,5.4761838874862309e-21,2.5334600896127692e-29,1.3450648264683629e-28,9.3209644058133911e-27,3.3382733516331265e-44
5.078299083057748e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574848775579,0.099999998677314461,0.099999999714615068,0.0,2.8496622560745172e-32,1.3614304702936396e-20,1.7280565459419513e-43,1.3902597822885734e-31,2.2241487414818895e-73,3.1027292259078751e-26,1.1035950566641049e-89,3.607534897602059e-28,1.1374070952608368e-57,3.5825202296202148e-34,1.3059699101847148e-67,1.1015047809837871e-73,1.6990974501591052e-30,2.4728447509690715e-69,1.3045331416895656e-09,5.7076985048658852e-10,1.785455544438324e-11,1.8788756768813433e-11,1.1228147043954741e-17,2.5727552753880716e-13,4.0588079803640744e-14,6.3552382225931877e-21,3.1620135102568653e-29,1.6750375684331063e-28,1.3355551321713036e-26,5.5457265037183696e-44
5.4374288174077974e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574835247422,0.099999998583776131,0.099999999694433073,0.0,3.7593846419242369e-32,1.5595834335969927e-20,2.5868811383217637e-43,1.7035135510130833e-31,4.0898272760562514e-73,3.553058872933659e-26,1.774068777843605e-89,4.0124203042252816e-28,1.492628287664829e-57,4.7123698545329208e-34,2.2396150591897007e-67,2.0082517244269039e-73,2.0890105759625852e-30,3.4744605785387581e-69,1.3967877605251177e-09,6.1113383245564213e-10,1.9094914159117637e-11,2.0168007106756983e-11,1.2008183177690775e-17,2.9179853553612721e-13,4.9418340817272773e-14,7.3017872161269981e-21,3.8876401990017057e-29,2.0548462678981442e-28,1.8664255403210033e-26,8.8979407971625439e-44
6.155688286107897e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574808189019,0.099999998396699485,0.099999999654069097,0.0,6.2216244437193316e-32,1.9957226662147675e-20,5.3804191521291196e-43,2.4629426437995722e-31,1.2473518950716059e-72,4.5440040774514598e-26,4.2090876581183246e-89,4.8832496559217211e-28,2.4444871430309398e-57,7.7530143233876993e-34,5.9916208470285498e-67,6.0336086717600822e-73,3.0408289863010994e-30,6.4429233325530807e-69,1.5812969908306566e-09,6.9186179005402414e-10,2.1566916627384987e-11,2.2947412617080409e-11,1.3562774785205568e-17,3.6608457538152883e-13,7.0553796856377123e-14,9.3990400807203314e-21,5.6589701987264056e-29,2.9778189080178495e-28,3.4235683541835053e-26,2.1026303354740109e-43
6.802121807937986e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574783834054,0.0999999982283305,0.099999999617741517,0.0,9.3392412548922813e-32,2.4334878843602294e-20,9.6910660549966698e-43,3.3126807236897981e-31,3.0529130174071005e-72,5.5383951218964374e-26,8.4320493601668367e-89,5.7371659192355069e-28,3.6351233768817225e-57,1.1576328140632934e-33,1.3215032336088558e-66,1.4602426174236623e-72,4.1149264992231587e-30,1.0589900786482591e-68,1.7473552897088781e-09,7.6451694394105868e-10,2.3781821011382056e-11,2.547293265143274e-11,1.4955682685458858e-17,4.3858041960226106e-13,9.3835132545077099e-14,1.1521589859984781e-20,7.6578609996992044e-29,4.0135853705033762e-28,5.5722431157301692e-26,4.1969342649893703e-43
7.448555329768075e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574759476788,0.099999998059961515,0.099999999581413937,0.0,1.3519487693601854e-31,2.9139247315133821e-20,1.6525896501923443e-42,4.3359978659742961e-31,6.8428657584188144e-72,6.6295051506284142e-26,1.5833346867423066e-88,6.6581870842649736e-28,5.2132308527455304e-57,1.6668984874071913e-33,2.7029490241702088e-66,3.2416975804296974e-72,5.4189193421411056e-30,1.6633982578101124e-68,1.9134135806322519e-09,8.3717208949463061e-10,2.5987389473559124e-11,2.8021469829918498e-11,1.634271941638819e-17,5.1606685770864501e-13,1.214617925131988e-13,1.3869320274288624e-20,1.008458591002793e-28,5.2644199734081504e-28,8.6676709951733379e-26,7.8522554068303585e-43
8.094988851598164e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574735117201,0.099999997891592557,0.099999999545086385,0.0,1.8987862208978499e-31,3.4368533854936915e-20,2.6931782723321775e-42,5.5481964441961633e-31,1.4327690680294734e-71,7.8169264449891687e-26,2.8198217785809831e-88,7.6469247458196399e-28,7.2539014397100205e-57,2.3286856140264618e-33,5.2026045431089584e-66,6.7282215360295124e-72,6.9760985507177505e-30,2.5159083137599689e-68,2.079471863600757e-09,9.098272259426301e-10,2.818366136943843e-11,3.0593225188826446e-11,1.7723909727873211e-17,5.9822478679478711e-13,1.5371352411911149e-13,1.6444671984250711e-20,1.2982489407168291e-28,6.7502721704592075e-28,1.2983531027594002e-25,1.3933467660544104e-42
8.741422373428253e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574710755278,0.099999997723223585,0.099999999508758819,0.0,2.5994463824182682e-31,4.002094764807665e-20,4.2248532820813526e-42,6.9643816868494958e-31,2.8407434533566762e-71,9.1002529617601795e-26,4.8052430911102492e-88,8.7039955446091716e-28,9.8385106572644906e-57,3.170997229671161e-33,9.527160149930577e-66,1.3229864706362769e-71,8.8100082837490969e-30,3.6858226018145994e-68,2.2455301386143753e-09,9.8248235251287237e-10,3.0370675892818327e-11,3.3188382381777994e-11,1.9099278268089941e-17,6.8475297179400727e-13,1.9085236860589406e-13,1.9250088154607481e-20,1.6395387024328994e-28,8.491009439058272e-28,1.8838358615567411e-25,2.3657957188849934e-42
9.387855895258341e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574686391001,0.099999997554854642,0.099999999472431253,0.0,3.481466166841485e-31,4.6094705761633729e-20,6.4149178866746653e-42,8.5994583156871046e-31,5.3754432724885293e-71,1.0479080440833811e-25,7.8850235571820664e-88,9.8300206660870886e-28,1.3054651629703867e-56,4.2242694778288257e-33,1.6721210462617848e-65,2.483691386431654e-71,1.094444085465948e-29,5.254100168639873e-68,2.4115884056730857e-09,1.0551374684333001e-09,3.2548472065380294e-11,3.5807108374953936e-11,2.046884957697155e-17,7.7536738143105558e-13,2.3312333554222796e-13,2.2288013934943541e-20,2.0367556104050286e-28,1.0506412054168934e-27,2.6597316561973377e-25,3.8681970114514135e-42
1.003428941708843e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957466202435,0.099999997386485712,0.099999999436103715,0.0,4.5749745514214091e-31,5.2588033072209733e-20,9.4681766942272708e-42,1.0468132660250114e-30,9.7588335385542669e-71,1.1953006388734645e-25,1.2519247760428286e-87,1.1025625486928186e-27,1.6996062066227326e-56,5.5213842922962869e-33,2.8277569329918904e-65,4.4748663618791718e-71,1.3403437369469805e-29,7.3140999694013387e-68,2.5776466647768693e-09,1.1277925729319683e-09,3.4717088738279489e-11,3.8449554283421231e-11,2.1832648087213957e-17,8.6980034712330462e-13,2.8075524233058264e-13,2.5560896621624213e-20,2.4943736985413745e-28,1.2816173893844948e-27,3.6673816849100057e-25,6.1199320784473212e-42
1.0680722938918518e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574637655316,0.099999997218116768,0.099999999399776163,0.0,5.9127698317776001e-31,5.9499161879129628e-20,1.3632002196986057e-41,1.2584918278200218e-30,1.7082736550563549e-70,1.3521629990877552e-25,1.9310360051713269e-87,1.2291439222955771e-27,2.1762533444974736e-56,7.0976819890258066e-33,4.6284786314181364e-65,7.7757242334341203e-71,1.6211291618663532e-29,9.9724814262009801e-68,2.7437049159257057e-09,1.2004476652368983e-09,3.6876564600614163e-11,4.1115856470668303e-11,2.3190698129593634e-17,9.6779943803763615e-13,3.3396183068091995e-13,2.9071186236387756e-20,3.0169140246735846e-28,1.5439906705282078e-27,4.953154061111582e-25,9.4067215565386942e-42
1.1327156460748607e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574613283889,0.099999997049747852,0.099999999363448611,0.0,7.5303947394954105e-31,6.6826331748594404e-20,1.9201252573903307e-41,1.4964139191444526e-30,2.8937874351516254e-70,1.518455207618756e-25,2.9032126360503315e-87,1.3628094558991731e-27,2.7459828722120064e-56,8.9909747057880553e-33,7.3587841439228272e-65,1.3078192997140791e-70,1.9392551651430264e-29,1.3350053087820742e-67,2.9097631591195735e-09,1.2731027445760315e-09,3.9026938182840781e-11,4.3806137491718764e-11,2.4543023935126751e-17,1.0691265077313923e-12,3.9294271655462221e-13,3.2821335802837776e-20,3.6089449635175102e-28,1.839714182566997e-27,6.5686245153447498e-25,1.4093654173540346e-41
1.1973589982578695e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957458891005,0.099999996881378922,0.099999999327121086,0.0,9.4662134903897084e-31,7.4567789659944788e-20,2.652339212433353e-41,1.7619930032096241e-30,4.759154203412957e-70,1.6941375150213568e-25,4.2663349582230258e-87,1.5036227248352826e-27,3.4199606164017339e-56,1.124156191026525e-32,1.139904555093869e-64,2.1359570019685722e-70,2.2972018273803071e-29,1.7582591003447682e-67,3.0758213943584548e-09,1.3457578101772998e-09,4.1168247853577679e-11,4.6520506846563767e-11,2.5889649633042453e-17,1.1735569503089663e-12,4.5788413720425267e-13,3.6813801224151677e-20,4.2750819271714555e-28,2.1707328575984501e-27,8.5707287731146123e-25,2.0640235257066652e-41
1.2620023504408784e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574564533796,0.09999999671301002,0.099999999290793548,0.0,1.1761491082308371e-30,8.2721790131118388e-20,3.6003920439720592e-41,2.0566236358673917e-30,7.6229325881849376e-70,1.8791703423527545e-25,6.1427067208410872e-87,1.6516475743826471e-27,4.209934192718584e-56,1.3892245883665056e-32,1.7250702373499655e-64,3.3980516182742947e-70,2.6974743731925231e-29,2.2821651959194123e-67,3.2418796216423265e-09,1.4184128612686872e-09,4.3300531816863781e-11,4.9259061682451736e-11,2.7230599249090485e-17,1.2808790063557843e-12,5.2895964798084475e-13,4.1051041172649586e-20,5.0199871200669865e-28,2.5389832885349121e-27,1.102189493472205e-24,2.9617791732742648e-41
