Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),C2H4(47),OCX(25),CHOX(53),COX(50),O(29),H2OX(23)
1.4150900974463995e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43309016810604267,0.097579008876413548,0.022574412992087876,0.0,0.00027295105535655355,0.023476499711926502,0.00014842599990566265,6.3413230660919859e-05,1.6410477969276852e-13,0.0023630637649656575,6.956709475736414e-11,0.00045759070807324057,3.1696123566510112e-09,1.6123010484908509e-05,1.2345840848882941e-11,7.64039681474248e-13,4.251890481207846e-05,8.0333296236304494e-06,0.0068579925448401351,9.216591177666108e-08,0.00036273790946140128,3.107997519510724e-09,3.5717933869856278e-10,3.4354696847708867e-05,0.01150227049135479,1.3271246788988477e-08,0.00045925970174543612,1.2712246706313056e-05,3.8527566752022172e-07,7.3842533874177502e-12,4.4973195396261897e-10,1.377399107599723e-05,1.1985834768899398e-08
1.4178642390813012e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43306516769809966,0.09755477929967532,0.022573702690680961,0.0,0.00027368418911071841,0.023527405394613995,0.00014907943939677733,6.340473478356489e-05,1.6548188117554985e-13,0.0023628122922474473,6.958401894940429e-11,0.00045773807643317697,3.170376211658643e-09,1.6140746956957009e-05,1.2404204074117828e-11,7.676565991080668e-13,4.2529489425773515e-05,8.0564733886091254e-06,0.0068558937600912973,9.2157185827204838e-08,0.00036306018723869607,3.1074895300565053e-09,3.5864883882099161e-10,3.4464022507242151e-05,0.011527965650973407,1.3269416971249717e-08,0.00046023048302322082,1.274887260037818e-05,3.8689829898333127e-07,7.4223696935256119e-12,4.5168581357042065e-10,1.3778055757916656e-05,1.2017334452377144e-08
1.4206383807162029e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43304017312379778,0.09753055502049017,0.022572991578313717,0.0,0.00027441766918624759,0.023578301781484536,0.00014973427508102935,6.3396123131248837e-05,1.6686747429055298e-13,0.0023625595507673711,6.9600716269860693e-11,0.00045788529906015549,3.171134735616449e-09,1.6158406317609187e-05,1.2462714623766201e-11,7.7128150642913002e-13,4.2540033089225359e-05,8.0796161719337242e-06,0.0068537956349108429,9.2148460080251687e-08,0.00036338203338302875,3.1069800996576721e-09,3.6012102141740767e-10,3.4573438095857954e-05,0.011553654946647337,1.3267579640511907e-08,0.00046120097351805734,1.2785496942508926e-05,3.8852413514304365e-07,7.4605982444232943e-12,4.5364368072848344e-10,1.3782114701819682e-05,1.2048845787328982e-08
1.4234125223511046e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43301518439501185,0.097506336038619981,0.022572279655433746,0.0,0.00027515149492551865,0.023629188852608327,0.0001503905063512565,6.3387396826827523e-05,1.6826159155105388e-13,0.0023623055518539101,6.9617188768978007e-11,0.00045803237623278671,3.1718879773156182e-09,1.6175988808040795e-05,1.2521372514854015e-11,7.7491439608078776e-13,4.2550535922561894e-05,8.1027579280610935e-06,0.0068516981693476408,9.2139734539678285e-08,0.00036370344906309291,3.1064692436877129e-09,3.6159588443786035e-10,3.4682943377246192e-05,0.011579338365831016,1.3265734861503647e-08,0.00046217117292167323,1.2822119660614627e-05,3.9015317398390194e-07,7.4989390950555665e-12,4.5560555295729577e-10,1.3786167917898637e-05,1.2080368743926529e-08
1.4261866639860063e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43299020152348977,0.097482122353834494,0.022571566922488694,0.0,0.00027588566567237602,0.023680066588244356,0.00015104813259972537,6.33785569819806e-05,1.6966426550946777e-13,0.0023620503067213906,6.9633438478095146e-11,0.00045817930822935498,3.1726359850634445e-09,1.6193494668941353e-05,1.2580177764196876e-11,7.7855526070012371e-13,4.2560998045422077e-05,8.1258986118508282e-06,0.0068496013634488651,9.2131009210278522e-08,0.00036402443544258781,3.1059569772397327e-09,3.6307342531539376e-10,3.4792538115563273e-05,0.01160501589610775,1.326388269828829e-08,0.00046314108092956776,1.2858740683249759e-05,3.9178541348874111e-07,7.5373923002936937e-12,4.5757142777701116e-10,1.3790215416330307e-05,1.2111903292356865e-08
1.4286833914574179e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43296772195669025,0.097460334566350865,0.022570924770602536,0.0,0.00027654671378489894,0.023725848552309473,0.00015164118842699706,6.3370504954438992e-05,1.7093401498476115e-13,0.0023618195297624408,6.9647874394639961e-11,0.00045831142313046826,3.1733047565627328e-09,1.6209184624038615e-05,1.263322849364286e-11,7.8183885136445459e-13,4.257037924703265e-05,8.1467242734303348e-06,0.006847714802190698,9.2123156598266181e-08,0.00036431295708953652,3.1054947437810577e-09,3.6440549944382495e-10,3.4891249671555289e-05,0.011628120628181403,1.3262209490307874e-08,0.00046401374874467058,1.2891698095454748e-05,3.9325716394325938e-07,7.5720962937748143e-12,4.5934413527956167e-10,1.3793853284728934e-05,1.2140294272368987e-08
1.4311801189288295e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43294524715207916,0.097438551069168489,0.022570281963252697,0.0,0.00027720804034698214,0.023771622924661673,0.00015223537325009383,6.3362362645546955e-05,1.7221074556998739e-13,0.0023615877603751037,6.9662132936014018e-11,0.00045844342086651362,3.1739693618763463e-09,1.6224812878550027e-05,1.2686398608690845e-11,7.8512889040740159e-13,4.2579727656218863e-05,8.1675489978390614e-06,0.0068458287753296147,9.2115304163973355e-08,0.00036460113278185619,3.1050313907321534e-09,3.6573973884488906e-10,3.499003332680572e-05,0.011651220571412253,1.3260530398275866e-08,0.00046488618006887211,1.2924654025776154e-05,3.9473150383092232e-07,7.6068913788184657e-12,4.6112008106185904e-10,1.3797486537460753e-05,1.2168694596062809e-08
1.433676846400241e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4329227771179644,0.097416771862135182,0.022569638500765606,0.0,0.00027786964488331464,0.023817389691294592,0.00015283068662481854,6.335413084293702e-05,1.7349448107664039e-13,0.0023613550065022739,6.967621554440369e-11,0.00045857530163966325,3.1746298352357692e-09,1.6240379606916952e-05,1.2739688121166667e-11,7.8842537244869485e-13,4.2589043359211934e-05,8.1883727529951575e-06,0.0068439432828965533,9.2107451910874337e-08,0.00036488896335706627,3.1045669288217324e-09,3.6707614173823037e-10,3.5088888910901335e-05,0.011674315717010541,1.3258845467595337e-08,0.00046575837468787722,1.295760842344176e-05,3.9620843168043305e-07,7.6417775944135073e-12,4.6289926331448008e-10,1.3801115181912233e-05,1.2197104241861551e-08
1.4361735738716527e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43290031186257399,0.097394996945103646,0.022568994383467704,0.0,0.00027853152691953431,0.023863148838321149,0.00015342712810661677,6.3345810327181844e-05,1.7478524534155789e-13,0.0023611212760149534,6.9690123649977491e-11,0.00045870706565186311,3.1752862105891391e-09,1.6255884983254898e-05,1.2793097042760701e-11,7.917282921041487e-13,4.2598326441940971e-05,8.2091955070785699e-06,0.0068420583249213804,9.209959984216428e-08,0.0003651764496489274,3.1041013685894864e-09,3.6841470617811519e-10,3.5187816254285321e-05,0.0116974060562673,1.3257154743214462e-08,0.0004666303323897713,1.299056123808012e-05,3.9768794602033533e-07,7.6767549804136819e-12,4.6468168022707765e-10,1.3804739225459586e-05,1.2225523188222329e-08
1.438420628595923e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43288009722526932,0.0973754031876089,0.02256841411830619,0.0,0.00027912745762323819,0.023904325544499162,0.00015396488960407419,6.3338246652766973e-05,1.7595296248980743e-13,0.0023609100900189649,6.9702492917508082e-11,0.00045882555359895433,3.1758734724277814e-09,1.6269787509616996e-05,1.2841267176544886e-11,7.9470641950101598e-13,4.2606653396851603e-05,8.2279351037417226e-06,0.0068403623197290445,9.2092533140336422e-08,0.00036543489363573668,3.1036814340221427e-09,3.6962126092502314e-10,3.527691207778555e-05,0.011718183245043198,1.3255628174502304e-08,0.00046741489158409982,1.3020217376459234e-05,3.9902171915945212e-07,7.7083126108919558e-12,4.6628861958596695e-10,1.3807996936967353e-05,1.2251108174183539e-08
1.4406676833201933e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43285988647122003,0.097355812904799346,0.022567833323250366,0.0,0.00027972361237390544,0.023945496057685339,0.00015450356418331151,6.3330612306521707e-05,1.7712640967315032e-13,0.0023606981249211603,6.9714723012382988e-11,0.00045894394727996032,3.1764574664483707e-09,1.6283640608072204e-05,1.2889534049407759e-11,7.9768975307053317e-13,4.2614954060934709e-05,8.2466738411228965e-06,0.0068386667474912002,9.2085466592564374e-08,0.00036569306002899029,3.1032606260002835e-09,3.7082956400344359e-10,3.5366065766198084e-05,0.011738956527457513,1.3254096981241341e-08,0.00046819925855465184,1.3049872155960348e-05,4.0035758509102946e-07,7.7399441488834328e-12,4.6789817623242109e-10,1.3811250933071978e-05,1.227670066059279e-08
1.4429147380444636e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43283967960626246,0.097336226096577341,0.022567251998538269,0.0,0.00028031999082768689,0.023986660367999544,0.00015504315151952379,6.3322907843065278e-05,1.78305604320984e-13,0.00236048538631286,6.9726814952586425e-11,0.00045906224684161821,3.1770382167776658e-09,1.6297444404867838e-05,1.293789766959288e-11,8.0067828887967183e-13,4.2623228496221146e-05,8.2654116965496267e-06,0.0068369716082274283,9.2078400201493396e-08,0.00036595094942949111,3.1028389519146581e-09,3.7203961369036519e-10,3.5455277196963258e-05,0.011759725897327019,1.3252561195342848e-08,0.00046898343315180204,1.3079525540692151e-05,4.016955427416291e-07,7.7716496235464459e-12,4.6951034884576435e-10,1.3814501219129359e-05,1.2302300631811629e-08
1.444937087296307e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43282149675775677,0.097318600939871519,0.022566728353637992,0.0,0.00028085692241855745,0.02402370293572182,0.00015552956026069678,6.3315914330523999e-05,1.7937180800481246e-13,0.0023602932647984929,6.973758041171538e-11,0.00045916863609622,3.1775581385067338e-09,1.6309825773233199e-05,1.2981507653462969e-11,8.0337241577014417e-13,4.2630653113474635e-05,8.2822749937544587e-06,0.0068354463530984873,9.2072040584908932e-08,0.0003661828135559599,3.1024587110130831e-09,3.731301509924915e-10,3.5535616753332119e-05,0.011778414979914767,1.3251175087548032e-08,0.00046968902568752933,1.3106212364967135e-05,4.0290149216015265e-07,7.8002477895375619e-12,4.7096353975745746e-10,1.3817423308911795e-05,1.232534699258529e-08
1.4469594365481505e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43280331706828551,0.097300978597437832,0.022566204280082471,0.0,0.0002813940346811312,0.02406074046407964,0.0001560167078346496,6.3308864866692109e-05,1.804426939951469e-13,0.0023601005252450358,6.9748235515275697e-11,0.00045927494933963112,3.1780754695480179e-09,1.6322167401066012e-05,1.3025196015157466e-11,8.060707504163422e-13,4.2638056580452265e-05,8.299137542040411e-06,0.0068339214487071545,9.2065681098472483e-08,0.000366414454238286,3.1020777801272751e-09,3.7422210127647521e-10,3.561600289295258e-05,0.011797100883939177,1.3249785308344375e-08,0.00047039446217386706,1.3132898004816013e-05,4.041091342195121e-07,7.8289058870330283e-12,4.724188475690553e-10,1.3820342401783653e-05,1.2348399392139982e-08
1.448981785799994e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43278514054199912,0.097283359069211164,0.022565679778045234,0.0,0.0002819313273660181,0.024097772946026382,0.00015650459400413908,6.3301759846655237e-05,1.8151827503206729e-13,0.0023599071716348331,6.9758780989561679e-11,0.00045938118667849593,3.1785902270917147e-09,1.6334469379947314e-05,1.3068962760505254e-11,8.0877328994602969e-13,4.2645438941987794e-05,8.3159993252143583e-06,0.0068323968950662877,9.2059321743791281e-08,0.00036664587190996255,3.1016961646093788e-09,3.7531546357445861e-10,3.5696435527126806e-05,0.011815783604998719,1.3248391880488822e-08,0.00047109974250484932,1.3159582434606367e-05,4.0531846813702937e-07,7.8576239365019868e-12,4.7387627131710072e-10,1.3823258501635297e-05,1.2371457819166125e-08
1.4510041350518374e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43276696718301594,0.097265742355128318,0.022565154847699838,0.0,0.00028246880022422875,0.024134800374563878,0.00015699321853177974,6.3294599662627924e-05,1.8259856386634897e-13,0.0023597132079211203,6.9769217555937687e-11,0.00045948734821935403,3.1791024282066147e-09,1.6346731801314014e-05,1.3112807895278612e-11,8.1148003148540418e-13,4.2652800242795549e-05,8.3328603271872824e-06,0.0068308726921883084,9.205296252247273e-08,0.00036687706700310661,3.1013138697825024e-09,3.7641023693870328e-10,3.5776914567336445e-05,0.011834463138724837,1.3246994826578889e-08,0.00047180486657547727,1.3186265628871589e-05,4.0652949313006285e-07,7.8864019582253632e-12,4.7533581003797843e-10,1.3826171612352632e-05,1.2394522262375754e-08
1.4530264843036808e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4327487969954224,0.097248128455127897,0.022564629489219813,0.0,0.00028300645300717407,0.024171822742742159,0.00015748258118004506,6.3287384703974601e-05,1.8368357325943546e-13,0.0023595186380282415,6.9779545930868522e-11,0.00045959343406863911,3.1796120898367281e-09,1.6358954756458465e-05,1.3156731425193409e-11,8.1419097215911195e-13,4.2660140527471761e-05,8.3497205319737388e-06,0.0068293488400851992,9.2046603436125081e-08,0.00036710803994843285,3.1009309009300887e-09,3.7750642042073239e-10,3.5857439925276992e-05,0.011853139480781691,1.3245594169048018e-08,0.00047250983428171253,1.3212947562309472e-05,4.077422084158831e-07,7.9152399724065009e-12,4.7679746276789192e-10,1.3829081737817087e-05,1.2417592710500426e-08
1.4550488335555243e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43273062998327283,0.097230517369150338,0.022564103702778733,0.0,0.00028354428546666376,0.024208840043659034,0.00015797268171126929,6.328011535723035e-05,1.8477331598341076e-13,0.0023593234658518774,6.9789766825949981e-11,0.00045969944433267752,3.1801192288048279e-09,1.6371138336527973e-05,1.3200733355909329e-11,8.1690610909026254e-13,4.2667459840495654e-05,8.3665799236914277e-06,0.0068278253387685046,9.2040244486342026e-08,0.00036733879117525393,3.1005472632969916e-09,3.7860401307325411e-10,3.5938011512853253e-05,0.011871812626865909,1.3244189930166965e-08,0.00047321464552046972,1.3239628209780778e-05,4.0895661321164312e-07,7.9441379991686849e-12,4.782612285428602e-10,1.3831988881905622e-05,1.2440669152291403e-08
1.4570711828073677e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43271246615059017,0.097212909097137895,0.022563577488550129,0.0,0.00028408229735490606,0.024245852270459785,0.00015846351988764838,6.3272792006121521e-05,1.8586780482097212e-13,0.0023591276952592694,6.9799880947939045e-11,0.00045980537911768807,3.1806238618137552e-09,1.6383282632524442e-05,1.3244813693030072e-11,8.1962543940044332e-13,4.2674758226230816e-05,8.3834384865603167e-06,0.0068263021882493443,9.2033885674709701e-08,0.00036756932111148142,3.1001629620893959e-09,3.7970301394905993e-10,3.601862924218116e-05,0.011890482572706359,1.3242782132045225e-08,0.00047391930018960923,1.3266307546308237e-05,4.1017270673444167e-07,7.9730960585573367e-12,4.7972710639872383e-10,1.3834893048490718e-05,1.2463751576519579e-08
1.4611158813110544e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43267614803956095,0.097177700994786245,0.022562523777424598,0.0,0.00028515885842846669,0.024319861474529407,0.00015944740822397235,6.3257984811793713e-05,1.8807107202054435e-13,0.0023587343741534044,6.9819791675654979e-11,0.00046001702267495752,3.1816256761655469e-09,1.6407453735576012e-05,1.3333209608622045e-11,8.2507666863671831e-13,4.2689292392717518e-05,8.4171530631387738e-06,0.0068232569396459537,9.2021168472194413e-08,0.00036802971881687345,3.0993923895844047e-09,3.8190523658379615e-10,3.6180002775600268e-05,0.011927812846731141,1.3239955945718384e-08,0.00047532813941516627,1.3319662187425345e-05,4.1260995682918013e-07,8.0311923550050796e-12,4.8266519449563174e-10,1.3840692464618044e-05,1.2509934327468924e-08
1.465160579814741e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43263984269389577,0.09714250414764608,0.022561468357231697,0.0,0.00028623613425345182,0.024393850301049753,0.00016043424428387372,6.3242966135400593e-05,1.9029347733095814e-13,0.002358338705088127,6.9839283672441054e-11,0.00046022836558800922,3.1826176641316901e-09,1.6431468790703426e-05,1.3421919215686741e-11,8.3054463681073486e-13,4.2703743379570317e-05,8.4508641374876001e-06,0.0068202130943554274,9.2008451841082336e-08,0.00036848923646024678,3.098619224304595e-09,3.8411308075543634e-10,3.6341559826631744e-05,0.011965130269322589,1.3237115783764033e-08,0.00047673635115992575,1.3373011289038025e-05,4.1505395243546656e-07,8.0895290205527087e-12,4.8561171934192793e-10,1.3846480017088963e-05,1.2556140873906333e-08
1.4692052783184278e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43260355014466589,0.09710731855531797,0.022560411229359909,0.0,0.00028731412286177386,0.024467818696857387,0.0001614240261600864,6.3227738947707639e-05,1.9253512339308887e-13,0.0023579407179998551,6.9858362421220688e-11,0.0004604394087026256,3.183599955075735e-09,1.6455328520643595e-05,1.3510942557058705e-11,8.3602932084184469e-13,4.2718111537649783e-05,8.484571586976508e-06,0.0068171706524514401,9.1995735793731854e-08,0.00036894787741533532,3.0978435065412947e-09,3.8632653890074954e-10,3.6503299699685234e-05,0.012002434807447939,1.3234261817376701e-08,0.00047814393464012776,1.3426354657042112e-05,4.1750468728759467e-07,8.1481062127611749e-12,4.8856667321833234e-10,1.3852255736721165e-05,1.2602371126700896e-08
1.4732499768221145e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43256727042245918,0.09707214421742906,0.022559352395197674,0.0,0.00028839282229163463,0.024541766609516139,0.00016241675194326427,6.3212306176471509e-05,1.9479611301501257e-13,0.0023575404423907802,6.9877033330363136e-11,0.00046065015286278309,3.1845726765132247e-09,1.6479033645767764e-05,1.3600279674695991e-11,8.4153069762639731e-13,4.2732397216073486e-05,8.5182752905440012e-06,0.0068141296140010101,9.1983020342358532e-08,0.00036940564503413879,3.0970652759969835e-09,3.8854560346275109e-10,3.6665221702454222e-05,0.012039726428567762,1.3231394215287688e-08,0.00047955088908649418,1.3479692099816718e-05,4.1996215511893252e-07,8.2069240879564085e-12,4.9153004840309937e-10,1.3858019654259894e-05,1.2648624997031516e-08
1.4772946753258011e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43253100355738877,0.097036981133632419,0.02255829185613344,0.0,0.00028947223058749992,0.024615693987306751,0.00016341241972202248,6.3196670707066298e-05,1.9707654917113946e-13,0.0023571379073355787,6.9895301734621604e-11,0.00046086059891062601,3.1855359541372783e-09,1.6502584884069795e-05,1.3689930609686387e-11,8.4704874403817893e-13,4.2746600762249294e-05,8.5519751286754182e-06,0.0068110899790645935,9.1970305499037736e-08,0.0003698625426471259,3.0962845717944152e-09,3.9077026689067947e-10,3.682732514588912e-05,0.012077005100628741,1.3228513143803195e-08,0.0004809572137440162,1.3533023428189345e-05,4.2242634966197858e-07,8.2659828012345641e-12,4.9450183717214372e-10,1.3863771800377663e-05,1.2694902396385663e-08
1.4853840723331745e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43245850851677192,0.096966688727053454,0.022556165668852421,0.0,0.00029163316598627921,0.024763486934929968,0.00016541257361079632,6.3164803007007982e-05,2.0169617381013237e-13,0.0023563261730872361,6.9930652004968137e-11,0.00046128060002864152,3.1874346717621771e-09,1.6549228560230587e-05,1.3870174091763892e-11,8.5813475312830611e-13,4.2774762839129437e-05,8.6193627381762711e-06,0.0068050149199432343,9.1944877684163412e-08,0.0003707737410710824,3.0947158960603883e-09,3.9523636017271985e-10,3.7152073614702177e-05,0.01215152347174917,1.3222711245970082e-08,0.00048376797074260833,1.3639666997076285e-05,4.2737489380934788e-07,8.3848233563157664e-12,5.0047062455576474e-10,1.3875240900675088e-05,1.2787527429649584e-08
1.4934734693405479e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43238606525447243,0.096896441333297292,0.022554032678623007,0.0,0.00029379691353817949,0.024911197139925321,0.00016742447249612049,6.3132158106126544e-05,2.0639482439922267e-13,0.002355505739550524,6.9964454473075742e-11,0.00046169941875626451,3.1892970780364146e-09,1.6595265245116523e-05,1.4051673314824394e-11,8.6928716266740128e-13,4.2802600514552826e-05,8.686733489481058e-06,0.0067989454754426287,9.1919452442975298e-08,0.00037168149890781036,3.0931377810648527e-09,3.9972475846626502e-10,3.7477539657931881e-05,0.01222598967383743,1.3216857407235471e-08,0.00048657619987341481,1.3746283897997953e-05,4.3235026957553078e-07,8.5046290944222837e-12,5.0647297353438332e-10,1.3886663281528502e-05,1.2880245524515708e-08
1.5015628663479212e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43231367399498055,0.096826238950450658,0.022551892896549703,0.0,0.00029596345782194751,0.025058824213321389,0.00016944810101768266,6.3098757623581531e-05,2.1117333063377203e-13,0.0023546768245936503,6.9996749260547037e-11,0.00046211706176225336,3.1911241155302297e-09,1.6640700596013352e-05,1.4234428576869894e-11,8.8050578687648135e-13,4.283011650936854e-05,8.7540864799821495e-06,0.0067928816458179778,9.1894029867217082e-08,0.00037258584204571081,3.0915505198191072e-09,4.0423540159098903e-10,3.7803717877896671e-05,0.012300403467255085,1.3210952874498121e-08,0.00048938189558926453,1.3852872702273264e-05,4.3735242679780333e-07,8.6254012126914805e-12,5.1250882224350018e-10,1.3898039185671304e-05,1.2973055983865355e-08
1.5096522633552946e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43224133495583056,0.096756081576949857,0.022549746333734851,0.0,0.00029813278351429348,0.025206367776671446,0.00017148344378638389,6.3064622557658763e-05,2.1603252478796467e-13,0.0023538396398540876,7.0027575398277725e-11,0.00046253353568383203,3.1929167000841544e-09,1.6685540231214828e-05,1.4418440162561225e-11,8.917904396552385e-13,4.2857313519874958e-05,8.8214208298113508e-06,0.0067868234312268251,9.1868610046570111e-08,0.00037348679604687791,3.0899543968876041e-09,4.0876822946694181e-10,3.8130602926639912e-05,0.012374764619484934,1.3204998859314112e-08,0.00049218505255209128,1.3959432017214686e-05,4.4238131530740231e-07,8.7471408891708418e-12,5.1857810879262499e-10,1.3909368854645827e-05,1.306595811540144e-08
1.517741660362668e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43216904834780473,0.096685969211560696,0.022547593001278069,0.0,0.00030030487538920968,0.02535382746175744,0.00017353048538554003,6.3029773303805263e-05,2.2097324168754855e-13,0.0023529943909289587,7.0056970854392383e-11,0.00046294884712603281,3.1946757215741925e-09,1.672978972976543e-05,1.4603708343404062e-11,9.0314093459446788e-13,4.2884194218614767e-05,8.888735681207885e-06,0.0067807708317313793,9.1843193068711785e-08,0.00037438438615289765,3.0883496886467351e-09,4.1332318211454313e-10,3.8458189505158829e-05,0.012449072904925482,1.3198996538977255e-08,0.00049498566562691966,1.4065960485127823e-05,4.4743688493198094e-07,8.8698492830054348e-12,5.2468077126886105e-10,1.3920652528793717e-05,1.3158951231613448e-08
1.5258310573700413e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43209681437513153,0.096615901853358735,0.022545432910275758,0.0,0.00030247971831731885,0.025501202910302698,0.00017558921037204861,6.2994229672177869e-05,2.2599631868269708e-13,0.0023521412775596041,7.0084972561635764e-11,0.00046336300266107882,3.1964020446564365e-09,1.6773454631229734e-05,1.4790233377931232e-11,9.1455708498813524e-13,4.2910761255110924e-05,8.9560301979038787e-06,0.0067747238473007858,9.1817779019372227e-08,0.0003752786372904841,3.086736663535698e-09,4.1790019965466092e-10,3.8786472362650843e-05,0.01252332810469158,1.3192947057566529e-08,0.00049778372987602866,1.4172456782338709e-05,4.5251908549798538e-07,8.9935275346235963e-12,5.3081674774038134e-10,1.3931890447246346e-05,1.3252034649743717e-08
1.5339204543774147e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43202463323567752,0.096545879501710577,0.022543266071820611,0.0,0.00030465729726524904,0.025648493773693139,0.00017765960327752257,6.2958010904716098e-05,2.3110259562099165e-13,0.0023512804938104893,7.0111616444220151e-11,0.00046377600882780242,3.1980965094919543e-09,1.6816540435487435e-05,1.4978015511881003e-11,9.2603870384509235e-13,4.2937017256547285e-05,9.0233035645268074e-06,0.0067686824778133209,9.1792367982388958e-08,0.00037616957407699724,3.0851155822995869e-09,4.2249922230851331e-10,3.9115446295769601e-05,0.012597530006420981,1.3186851526961255e-08,0.00050057924055329128,1.4278919618247978e-05,4.5762786683295922e-07,9.1181767659184228e-12,5.3698597625980164e-10,1.3943082847915177e-05,1.3345207691755012e-08
1.542009851384788e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43195250512113403,0.096475902156255469,0.02254109249700114,0.0,0.00030683759729503398,0.025795699712706933,0.00017974164860939159,6.2921135691734774e-05,2.3629291482052794e-13,0.002350412228242455,7.0136937444114937e-11,0.00046418787213110119,3.1997599324517253e-09,1.6859052602553738e-05,1.5167054978371758e-11,9.3758560390045298e-13,4.2962964828395088e-05,9.0905549860191953e-06,0.0067626467230585269,9.1766960039760697e-08,0.00037705722082583812,3.08348669822479e-09,4.2712019039767622e-10,3.9445106147900934e-05,0.012671678404086811,1.3180711027824216e-08,0.00050337219309868502,1.4385347734412276e-05,4.6276317876778262e-07,9.2437980804288053e-12,5.4318839486745346e-10,1.3954229967482257e-05,1.3438469684299265e-08
1.5500992483921614e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43188043021719691,0.096405969816887649,0.022538912196901229,0.0,0.00030902060356353847,0.025942820397252566,0.00018183533085197072,6.2883622188041852e-05,2.4156812104314683e-13,0.0023495366640803855,7.0160969546772928e-11,0.00046459859904142859,3.2013931068017225e-09,1.6900996552424092e-05,1.5357351998073043e-11,9.4919759762662784e-13,4.2988606554988415e-05,9.1577836870751501e-06,0.0067566165827392787,9.1741555271698406e-08,0.00037794160155172951,3.0818502573667665e-09,4.3176304434400559e-10,3.9775446808450242e-05,0.012745773097815985,1.317452661055304e-08,0.00050616258313297604,1.4491739903652408e-05,4.6792497113884014e-07,9.3703925635162519e-12,5.4942394159455485e-10,1.3965332041390791e-05,1.3531819958687484e-08
1.5581886453995348e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43180840870374176,0.096336082483739441,0.022536725182599686,0.0,0.00031120630132190299,0.026089855506114961,0.00018394063446749694,6.2845488028598638e-05,2.4692906146778831e-13,0.002348653979375569,7.0183745806301133e-11,0.00046500819599432043,3.2029968033689094e-09,1.6942377664941974e-05,1.5548906779372942e-11,9.6087449724404129e-13,4.3013945000052971e-05,9.2249889115932169e-06,0.0067505920564737906,9.1716153756675719e-08,0.00037882273997587285,3.0802064987705931e-09,4.3642772466955325e-10,4.010646321214581e-05,0.01281981389371312,1.3168299296201433e-08,0.00050895040645256907,1.4598094929187249e-05,4.7311319379012141e-07,9.4979612825402792e-12,5.5569255446628299e-10,1.3976389303835896e-05,1.3625257850860574e-08
