Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH3OO(77),H2X(49),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),acetyl(43)
3.5677239509206676e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42820886430051547,0.086538088221454743,0.0082149098125002609,0.0,1.0590995240739417e-07,0.031161290062751427,0.012162641455552674,0.001132735743288985,4.2405331880335644e-11,0.0099976315028921237,5.6178217556214149e-09,0.00038225263093436977,6.0462658835947331e-08,6.6832154972232906e-09,8.4556108581053195e-10,1.3916416415039828e-10,3.7319606043887827e-09,0.00031379463157113897,0.0060072114488006036,0.017050467332004809,0.00039688294554150543,1.1825504654489264e-08,6.2241700221209526e-07,2.0432446390177545e-08,0.00060324084099316682,0.00049657709299392864,6.7534736524376497e-09,1.42912067566647e-06,1.0894992812812596e-06,1.8884534341164605e-10,3.0212439190110726e-06,3.6437761016803656e-08,3.4392360057782836e-05,8.5624652486559935e-11,3.042877472020531e-10
3.5753021211145378e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42820592604035446,0.086504283471878093,0.0081974823538897377,0.0,1.0635621824354591e-07,0.031227711123188222,0.012193958225380799,0.0011326656336799316,4.2688468598690797e-11,0.0099968482056233873,5.6212736434175894e-09,0.00038240770558070717,6.0498235377487005e-08,6.6905548898097426e-09,8.4808136641410094e-10,1.3955403695031756e-10,3.7332383844660627e-09,0.00031487286091373934,0.0060048157541150882,0.017054005002102392,0.00039727772034101006,1.1839803481350421e-08,6.2236369473790946e-07,2.0387502722564096e-08,0.00060452333996485925,0.00049828343038012843,6.7625346423119555e-09,1.4297026330690653e-06,1.0888524238310172e-06,1.8932263962887133e-10,3.0210384223318664e-06,3.6531331675408046e-08,3.4511577038359778e-05,8.5918277707217354e-11,3.0504733584428042e-10
3.582880291308408e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42820304721515445,0.086470527075397707,0.0081800921023893695,0.0,1.0680308911812884e-07,0.031294088813086735,0.012225262854269741,0.0011325887262889601,4.297273135764553e-11,0.0099960379848276423,5.6246786534717308e-09,0.00038256275971759019,6.0533512569368646e-08,6.6978169465132892e-09,8.506025205966644e-10,1.399436057068891e-10,3.7344913473147203e-09,0.00031595110549125324,0.0060024243112874413,0.01705748039841775,0.00039767186805262961,1.1854043773079411e-08,6.2230885016080886e-07,2.0342603584014918e-08,0.00060580506560368942,0.00049998979196736663,6.7715797297905717e-09,1.4302825166121986e-06,1.0882071338104059e-06,1.8979976297160972e-10,3.0208152019310429e-06,3.662486975786291e-08,3.4630801277348582e-05,8.6211915013603857e-11,3.0580567435601623e-10
3.590458461502278e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42820022759273552,0.086436818889656625,0.0081627389732615175,0.0,1.0725056226270921e-07,0.031360423077940347,0.012256555265614468,0.0011325050659849738,4.3258120824773913e-11,0.0099952010202386428,5.6280370417357752e-09,0.00038271779257236042,6.0568492234265505e-08,6.7050018064732939e-09,8.5312453994117413e-10,1.40332868523323e-10,3.7357195720132831e-09,0.0003170293585235131,0.0060000371060380201,0.017060893767032903,0.00039806539048659121,1.1868225614054354e-08,6.2225247922340647e-07,2.0297749455762727e-08,0.00060708601707382907,0.00050169616702520404,6.7806089675131505e-09,1.4308603392667037e-06,1.0875634080523039e-06,1.9027671241722512e-10,3.020574376179411e-06,3.6718375054548083e-08,3.4750032039346441e-05,8.6505562631185444e-11,3.0656276008031822e-10
3.598036631696148e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42819746694191352,0.086403158772670088,0.0081454228820009075,0.0,1.0769863490996306e-07,0.031426713864018872,0.012287835383399181,0.0011324146974703254,4.354463765707684e-11,0.0099943374906848077,5.6313490638789092e-09,0.00038287280337819072,6.0603176188937693e-08,6.7121096107405004e-09,8.5564741605865294e-10,1.4072182351978792e-10,3.7369231376926205e-09,0.00031810761327306144,0.0059976541241352566,0.017064245352975956,0.00039845828944554682,1.1882349088875071e-08,6.2219459261064164e-07,2.025294081326354e-08,0.00060836619355247033,0.00050340254489079439,6.789622408111235e-09,1.4314361139508326e-06,1.0869212434087989e-06,1.9075348695108919e-10,3.0203160629929845e-06,3.6811847357466552e-08,3.4869268593576696e-05,8.6799218796697043e-11,3.073185904089884e-10
3.6056148018900182e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42819476503249593,0.086369546582826209,0.0081281437443337483,0.0,1.0814730429371485e-07,0.031492961118362833,0.012319103132193849,0.001132317665280587,4.3832282501009149e-11,0.0099934475740934264,5.6346149752746866e-09,0.00038302779137403816,6.0637566244214876e-08,6.7191405022546526e-09,8.5817114058809435e-10,1.4111046883333559e-10,3.7381021235336958e-09,0.00031918586304500952,0.005995275351395578,0.017067535400226239,0.00039885056672460807,1.1896414282358917e-08,6.2213520095021918e-07,2.0208178126244773e-08,0.00060964559422972448,0.00050510891496865931,6.7986201042212382e-09,1.4320098535313286e-06,1.0862806367526035e-06,1.9123008556653601e-10,3.0200403798326083e-06,3.690528646023472e-08,3.4988510213873135e-05,8.7092881758103402e-11,3.080731627822507e-10
3.6131929720838883e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42819212163527648,0.086335982178886633,0.0081109014762168596,0.0,1.0859656764897579e-07,0.031559164788777731,0.012350358437150774,0.001132214013784321,4.4121055992506966e-11,0.0099925314474947676,5.6378350309882919e-09,0.00038318275580459776,6.067166420497173e-08,6.726094625822197e-09,8.6069570519639597e-10,1.4149880261782484e-10,3.7392566087653223e-09,0.00032026410118689611,0.0059929007736833108,0.017070764151719556,0.00039924222411138744,1.1910421279536629e-08,6.2207431481280153e-07,2.0163461858752252e-08,0.00061092421830852457,0.00050681526673046571,6.8076021084772019e-09,1.4325815708244215e-06,1.0856415849766388e-06,1.9170650726481374e-10,3.0197474437035819e-06,3.6998692158072568e-08,3.510775617866431e-05,8.7386549774560125e-11,3.0882647468842874e-10
3.6207711422777585e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42818953652203012,0.086302465419986971,0.008093695993836832,0.0,1.0904642221198191e-07,0.031625324823828502,0.012381601224001166,0.0011321037871828707,4.4410958757015019e-11,0.0099915892870262105,5.6410094857639921e-09,0.00038333769592025554,6.0705471870105782e-08,6.7329721280940836e-09,8.6322110157828551e-10,1.4188682304384548e-10,3.7403866726619487e-09,0.00032134232108854634,0.0059905303769105861,0.017073931849353279,0.00039963326338604148,1.1924370165648539e-08,6.2201194471235487e-07,2.0118792469197284e-08,0.00061220206500452309,0.0005085215897148019,6.8165684735095737e-09,1.4331512785947446e-06,1.0850040849934369e-06,1.921827510550347e-10,3.0194373711553166e-06,3.7092064247793804e-08,3.52270057709577e-05,8.7680221116374586e-11,3.0957852366362481e-10
3.6283493124716286e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42818700946550814,0.086268996165637546,0.0080765272136091269,0.0,1.0949686522023151e-07,0.031691441172833755,0.012412831419051758,0.0011319870295101585,4.4701991409514106e-11,0.0099906212679363397,5.6441385940127917e-09,0.000383492610977044,6.0738991032516555e-08,6.7397731575436754e-09,8.657473214562406e-10,1.4227452829864314e-10,3.7414923945414484e-09,0.00032242051618192887,0.0059881641470372685,0.01707703873399152,0.00040002368632131364,1.1938261026140667e-08,6.2194810110642495e-07,2.0074170410403149e-08,0.00061347913354599544,0.0005102278735269523,6.825519251944341e-09,1.4337189895561024e-06,1.0843681337349367e-06,1.9265881595412782e-10,3.0191102782810318e-06,3.7185402527796302e-08,3.5346258278324038e-05,8.7973894064966552e-11,3.1032930729140011e-10
3.6359274826654987e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42818454023943342,0.086235574275723759,0.0080593950521772335,0.0,1.0994789391252282e-07,0.03175751378586026,0.012444048949181385,0.0011318637846324947,4.4994154554548602e-11,0.0099896275645890154,5.6472226098002728e-09,0.00038364750023659573,6.077222347908444e-08,6.7464978644447742e-09,8.6827435658040849e-10,1.4266191658604278e-10,3.7425738537629197e-09,0.00032349867994101367,0.0059858020700708572,0.017080085045470195,0.00040041349468257601,1.1952093946660867e-08,6.2188279439643151e-07,2.0029596129651285e-08,0.00061475542317374087,0.00051193410783867128,6.8344544964038243e-09,1.4342847163717998e-06,1.0837337281525649e-06,1.9313470098679096e-10,3.0187662807174736e-06,3.7278706798052325e-08,3.5465512992881396e-05,8.8267566912828987e-11,3.1107882320245455e-10
3.6510838230532394e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42817977437834359,0.08616887203062365,0.0080252402534099244,0.0,1.108516973111435e-07,0.031889527607951683,0.012506445725033661,0.0011315980078884813,4.5581874688386008e-11,0.009987563798178091,5.6532563784554466e-09,0.00038395719843825561,6.0837835341999348e-08,6.7597189205680581e-09,8.7333083970589225e-10,1.4343573515639356e-10,3.7446643018612741e-09,0.00032565488756131691,0.0059810903191264055,0.017085996903182014,0.00040119127470794711,1.1979586311363216e-08,6.2174783299102663e-07,1.9940592663965962e-08,0.00061730566271328091,0.00051534638697882558,6.8522785938511043e-09,1.4354102679671858e-06,1.0824695419171355e-06,1.9408592759018009e-10,3.0180280317857445e-06,3.7465212517028818e-08,3.5704026234682628e-05,8.8854905531465976e-11,3.125740426309917e-10
3.66624016344098e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42817523714778399,0.086102357571292906,0.0079912309352111761,0.0,1.1175781034562617e-07,0.032021365905389731,0.012568790977903884,0.0011313068045226565,4.617412378720876e-11,0.0099853993651633118,5.6591128168962319e-09,0.00038426678472861848,6.0902321632763468e-08,6.772636533834844e-09,8.7839048550648123e-10,1.4420826471422079e-10,3.7466586525718095e-09,0.00032781089257579403,0.0059763950130865742,0.017091669320804536,0.00040196661743925599,1.2006847948831293e-08,6.2160714259588935e-07,1.9851785541290614e-08,0.00061985277779631905,0.00051875834583009158,6.8700411866847309e-09,1.4365280336819442e-06,1.0812115022770858e-06,1.9503642321636596e-10,3.0172235403157586e-06,3.7651579835626815e-08,3.594253992364824e-05,8.9442223532192096e-11,3.1406416392555984e-10
3.6813965038287207e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4281709267720088,0.086036029790372393,0.0079573664388516013,0.0,1.1266621097689086e-07,0.03215302830507983,0.01263108414307846,0.0011309905194148418,4.6770906314496172e-11,0.0099831356290160916,5.6647939440159474e-09,0.00038457625339785427,6.0965696427755675e-08,6.7852519690341572e-09,8.8345322897179217e-10,1.4497949147928848e-10,3.7485575420306804e-09,0.00032996664427360816,0.0059717160417171915,0.017097104180524455,0.00040273953673826993,1.2033879551130418e-08,6.2146080443104407e-07,1.9763178145004292e-08,0.00062239676279023874,0.00052216990413627134,6.8877426955906253e-09,1.4376381130198459e-06,1.0799595855184704e-06,1.9598618033780294e-10,3.0163537149461939e-06,3.7837807209332473e-08,3.6181048558802424e-05,9.002950764955383e-11,3.155491697964494e-10
3.6965528442164613e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42816684149034961,0.08596988758655208,0.0079236461091694767,0.0,1.1357687719013779e-07,0.032284514445373065,0.01269332466467933,0.0011306494947487648,4.7372226569423921e-11,0.0099807739394359059,5.6703017720784306e-09,0.00038488559882155003,6.1027973705260176e-08,6.797566517688823e-09,8.8851900552688868e-10,1.4574940192939121e-10,3.7503616068275198e-09,0.0003321220926021136,0.0059670532955376793,0.017102303348557685,0.00040351004635269701,1.2060681813198999e-08,6.2130889884577825e-07,1.9674773774133526e-08,0.00062493761225359678,0.00052558098268281055,6.9053835410760301e-09,1.4387406046942375e-06,1.0787137682175243e-06,1.9693519154675666e-10,3.0154194569946139e-06,3.8023893117915555e-08,3.6419546710393345e-05,9.0616744791464751e-11,3.1702904367787527e-10
3.711709184604202e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42816297955706412,0.085903929864584644,0.0078900692945443711,0.0,1.1448978699596946e-07,0.03241582397589577,0.012755511995560126,0.0011302840700086567,4.7978088687768109e-11,0.0099783156324754606,5.675638306373628e-09,0.00038519481545936621,6.1089167344942199e-08,6.809581497378223e-09,8.9358775102987049e-10,1.465179827979491e-10,3.7520714839384073e-09,0.0003342771881622003,0.0059624066658181332,0.017107268675305948,0.00040427815991744408,1.208725543273443e-08,6.2115150532752184e-07,1.9586575644748495e-08,0.00062747532093313787,0.00052899150328942991,6.9229641434373338e-09,1.4398356066342464e-06,1.0774740272342323e-06,1.9788344955384117e-10,3.0144216604549809e-06,3.8209836065134078e-08,3.6658029019377633e-05,9.1203922037928656e-11,3.1850376971799958e-10
3.7268655249919426e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42815933924118627,0.085838155535297805,0.0078566353468710153,0.0,1.1540491843149478e-07,0.0325469565573809,0.012817645597203449,0.0011298945819764839,4.8588496642814398e-11,0.0099757620306645724,5.6808055448840184e-09,0.0003855038978537192,6.1149291127357952e-08,6.821298251067845e-09,8.9865940176946898e-10,1.47285221071607e-10,3.7536878106596803e-09,0.00033643188220361771,0.0059577760445763883,0.017112001995511789,0.00040504389095585283,1.2113601110081196e-08,6.2098870251061873e-07,1.9498586891338281e-08,0.00063000988376084386,0.00053240138880272629,6.9404849227272037e-09,1.4409232159909636e-06,1.0762403397063612e-06,1.9883094718657329e-10,3.0133612119967289e-06,3.8395634578442298e-08,3.6896490196903055e-05,9.1791026639758725e-11,3.1997333276901717e-10
3.7420218653796833e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42815591882637805,0.08577256351560586,0.0078233436215334254,0.0,1.1632224956141435e-07,0.032677911861501818,0.012879724939619249,0.0011294813647298035,4.9203454246272276e-11,0.0099731144431328082,5.6858054779618005e-09,0.00038581284062848899,6.1208358733497964e-08,6.8327181464456597e-09,9.0373389446265285e-10,1.480511039878401e-10,3.755211224542562e-09,0.00033858612662028055,0.0059531613245750762,0.017116505128411862,0.00040580725288091749,1.2139719548121396e-08,6.208205681850007e-07,1.9410810568165253e-08,0.00063254129585102199,0.00053581056308874323,6.9579462987249329e-09,1.4420035291438208e-06,1.0750126830435327e-06,1.9977767738794332e-10,3.0122389909653333e-06,3.8581287208702084e-08,3.7134925023789717e-05,9.2378046017293392e-11,3.2143771837730992e-10
3.757178205767424e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42815271661078297,0.085707152728520239,0.0077901934773793131,0.0,1.1724175847908747e-07,0.03280868957070783,0.01294174950124434,0.0011290447496402501,4.9822965149193883e-11,0.0099703741657308515,5.6906400880169758e-09,0.00038612163848775075,6.1266383744364309e-08,6.8438425752655479e-09,9.0881116625224051e-10,1.4881561903256462e-10,3.7566423633286295e-09,0.0003407398739455571,0.0059485623993186503,0.017120779877888667,0.00040656825899648143,1.2165611452167308e-08,6.2064717930475131e-07,1.9323249650599032e-08,0.00063506955249742914,0.00053921895102551447,6.9753486909047495e-09,1.4430766417065452e-06,1.0737910349214546e-06,2.0072363321500231e-10,3.0110558693844278e-06,3.8766792529897498e-08,3.7373328350009376e-05,9.2964967759108688e-11,3.2289691277366587e-10
3.7723345461551646e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42814973090688124,0.085641922103159046,0.0077571842766947438,0.0,1.1816342330758015e-07,0.032939289378062037,0.013003718768842987,0.001128585065372641,5.0447032842897804e-11,0.009967542481150591,5.6953113492162835e-09,0.0003864302862145327,6.1323379640580933e-08,6.8546729526978735e-09,9.1389115470453068e-10,1.4957875393775521e-10,3.7579818648861305e-09,0.00034289307734753976,0.0059439791630503773,0.01712482803262064,0.00040732692249841729,1.2191277529856296e-08,6.2046861199657194e-07,1.9235907036430359e-08,0.00063759464917043551,0.00054262647849558034,6.9926925184057693e-09,1.4441426485332413e-06,1.0725753732762243e-06,2.0166880783746617e-10,3.0098127119594376e-06,3.8952149138852948e-08,3.7611695094163681e-05,9.3551779620727824e-11,3.2435090286356476e-10
3.7874908865429053e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42814696004134634,0.085576870574755506,0.0077243153851790439,0.0,1.1908722220069466e-07,0.033069710987081218,0.013065632237408633,0.0011281026378846834,5.1075660659897132e-11,0.0099646206590439761,5.6998212271926278e-09,0.00038673877866959719,6.1379359802036468e-08,6.8652107166871892e-09,9.1897379780693983e-10,1.5034049667906808e-10,3.7592303671471379e-09,0.00034504569062430187,0.0059394115107493442,0.017128651366230565,0.00040808325647578798,1.2216718491047696e-08,6.202849415681442e-07,1.9148785547164956e-08,0.00064011658151422852,0.00054603307237848051,7.0099782000023948e-09,1.4452016437242715e-06,1.0713656762987881e-06,2.0261319453633528e-10,3.0085103760826624e-06,3.9137355654954455e-08,3.7850020242960837e-05,9.4138469523328015e-11,3.2579967621753154e-10
3.802647226930646e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42814440235490309,0.085511997084665795,0.0076915861719199854,0.0,1.2001313334398136e-07,0.033199954111577536,0.013127489410066643,0.001127597790427247,5.17088517748318e-11,0.0099616099561406993,5.7041716787646395e-09,0.00038704711079024569,6.1434337507557624e-08,6.8754573273169769e-09,9.2405903396565216e-10,1.5110083547347105e-10,3.7603885080455317e-09,0.00034719766819914049,0.0059348593381274043,0.01713225163743249,0.00040883727391198939,1.2241935047721906e-08,6.2009624251639747e-07,1.906188792929811e-08,0.00064263534534404732,0.00054943866054322685,7.0272061540745844e-09,1.4462537206321249e-06,1.0701619224295074e-06,2.0355678670253048e-10,3.0071497118397357e-06,3.9322410719874103e-08,3.8088298850691297e-05,9.4725025552445235e-11,3.2724322106155869e-10
3.817803567318386e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42814205620218815,0.085447300580375529,0.0076589960093691907,0.0,1.2094113495573243e-07,0.033330018475502446,0.013189289797978163,0.0011270708435452003,5.2346609205404714e-11,0.0099585116163646917,5.7083646516662389e-09,0.00038735527758914604,6.1488325934613297e-08,6.8854142661814691e-09,9.2914680200328033e-10,1.5185975877688067e-10,3.7614569254557958e-09,0.00034934896511580789,0.0059303225416261398,0.017135630590177049,0.00040958898768587635,1.2266927913881515e-08,6.1990258853568032e-07,1.897521685556994e-08,0.00064515093664345858,0.00055284317184075616,7.0443767985792084e-09,1.4472989718671528e-06,1.0689640903528424e-06,2.0449957783554545e-10,3.0057315620174567e-06,3.9507312997297913e-08,3.8326526038702471e-05,9.531143595667734e-11,3.2868152626759749e-10
3.832959907706126e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42813991995161071,0.085382780015505783,0.0076265442733177997,0.0,1.21871205287958e-07,0.033459903812792409,0.013251032920244958,0.0011265221150787922,5.2988935813321933e-11,0.0099553268709494727,5.7124020842860632e-09,0.00038766327415318231,6.1541338159048214e-08,6.8950830357646037e-09,9.3423704115653366e-10,1.5261725528180553e-10,3.7624362571326619e-09,0.00035149953703373158,0.0059258010184137814,0.017138789953795291,0.00041033841057287095,1.2291697805454454e-08,6.1970405252583599e-07,1.8888774926201837e-08,0.00064766335156166577,0.00055624653609636634,7.0614905510213136e-09,1.4483374893032578e-06,1.0677721589921371e-06,2.0544156154211285e-10,3.0042567621129402e-06,3.9692061172656528e-08,3.8564696994872597e-05,9.5897689146385187e-11,3.301145813441187e-10
3.848116248093867e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42813799198521557,0.085318434349817909,0.0075942303428723828,0.0,1.2280332262734468e-07,0.033589609867216666,0.01331271830381534,0.0011259519201655696,5.3635834305236103e-11,0.009952056938552313,5.7162859054165696e-09,0.00038797109564232661,6.1593387154845777e-08,6.9044651588261275e-09,9.3932969107389857e-10,1.5337331391499806e-10,3.7633271406515285e-09,0.00035364934022322523,0.0059212946663821228,0.01714173144314092,0.00041108555524605443,1.2316245440199136e-08,6.1950070660018476e-07,1.8802564670114274e-08,0.00065017258641085474,0.00055964868410213707,7.0785478284262171e-09,1.4493693640834862e-06,1.0665861075045286e-06,2.0638273153488716e-10,3.0027261403440525e-06,3.9876653952859151e-08,3.8802806973083827e-05,9.6483773692392578e-11,3.3154237642674279e-10
3.863272588481607e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42813627069854782,0.08525426254921753,0.0075620536004310816,0.0,1.237374652961965e-07,0.033719136392226894,0.013374345483391109,0.0011253605712428171,5.4287307233693577e-11,0.0099487030253673399,5.7200180340126213e-09,0.00038827873728853284,6.1644485793919632e-08,6.9135621777948453e-09,9.4442469181333163e-10,1.5412792383511295e-10,3.7641302133497504e-09,0.00035579833156069215,0.0059168033841434202,0.017144456758731073,0.00041183043427724195,1.2340571537611563e-08,6.19292622093417e-07,1.8716588546126292e-08,0.00065267863766357381,0.00056304954760933942,7.0955490473117586e-09,1.4503946866255611e-06,1.0654059152759523e-06,2.0732308163114248e-10,3.001140517661129e-06,4.0061090066030645e-08,3.9040851292694851e-05,9.7069678324685931e-11,3.329649022689416e-10
3.878428928869347e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42813475450051824,0.085190263585757792,0.007530013431659998,0.0,1.2467361165335904e-07,0.033848483150808663,0.013435914001335451,0.0011247483780504922,5.4943356998084533e-11,0.0099452663252374927,5.7236003789593348e-09,0.0003885861943946504,6.1694646845932265e-08,6.9223756541689958e-09,9.4952198383995705e-10,1.5488107443037359e-10,3.7648461122686898e-09,0.00035794646852381978,0.0059123270710272529,0.017146967586885623,0.00041257306013804234,1.2364676818834356e-08,6.1907986956939403e-07,1.863084894413704e-08,0.00065518150195014726,0.00056644905932083135,7.1124946236611688e-09,1.45141354662733e-06,1.0642315619162605e-06,2.0826260575148406e-10,2.9995007077598766e-06,4.024536826125137e-08,3.9278825338012911e-05,9.7655391931112222e-11,3.343821502328106e-10
3.893585269257087e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42813344181327095,0.085126436437641645,0.0074981092254698132,0.0,1.2561174009512628e-07,0.033977649915334945,0.013497423407581911,0.0011241156476346546,5.5603985845596167e-11,0.0099417480197654135,5.727034838848995e-09,0.00038889346233335922,6.1743882978140898e-08,6.930907167923799e-09,9.5462150802378038e-10,1.5563275531624687e-10,3.7654754740966054e-09,0.00036009370918677096,0.0059078656270773917,0.017149265599865009,0.00041331344520090127,1.2388562006567656e-08,6.1886251882886197e-07,1.8545348186289481e-08,0.00065768117605612499,0.00056984715288344717,7.1293849728962344e-09,1.4524260330721481e-06,1.0630630272544354e-06,2.0920129791857645e-10,2.9978075170954614e-06,4.0429487308300257e-08,3.9516724557765632e-05,9.8240903556077569e-11,3.3579411227991304e-10
3.9087416096448276e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42813233107205206,0.085062780089223342,0.0074663403739926382,0.0,1.2655182905613059e-07,0.034106636467421354,0.013558873259544295,0.0011234626843513752,5.6269195872168592e-11,0.0099381492784232726,5.7303233017668879e-09,0.00038920053654612456,6.17922067552698e-08,6.9391583169261371e-09,9.5972320563740695e-10,1.563829563331256e-10,3.766018935112342e-09,0.00036224001221536869,0.0059034189530486466,0.017151352456006585,0.00041405160174012856,1.24122278249819e-08,6.1864063891707931e-07,1.8460088528116717e-08,0.00066017765691976529,0.00057324376288037777,7.1462205098509724e-09,1.4534322342341872e-06,1.061900291333914e-06,2.1013915225588422e-10,2.996061744897767e-06,4.0613445997400619e-08,3.9754544464572575e-05,9.8826202399245225e-11,3.3720078096219546e-10
3.923897950032568e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42813142072508009,0.084999293531009101,0.0074347062725590926,0.0,1.2749385701021625e-07,0.034235442597783265,0.013620263122027567,0.0011227897898711018,5.6938989023453515e-11,0.0099344712586615282,5.7334676450858682e-09,0.00038950741254217103,6.1839630639407925e-08,6.9471307163563994e-09,9.6482701835377495e-10,1.5713166754402006e-10,3.7664771311297987e-09,0.00036438533686227869,0.0058989869504036847,0.017153229799859573,0.00041478754193291267,1.2435674999632434e-08,6.1841429813135688e-07,1.8375072159671038e-08,0.00066267094162954937,0.00057663882482354635,7.1630016487457062e-09,1.4544322376836938e-06,1.060743334407999e-06,2.1107616298642868e-10,2.9942641831877403e-06,4.0797243138969055e-08,3.9992280634416624e-05,9.9411277814233843e-11,3.3860214941297604e-10
3.939054290420308e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42813070923341712,0.084935975759657042,0.0074032063196756096,0.0,1.2843780247129654e-07,0.034364068106094721,0.013681592567139715,0.0011220972631834803,5.7613367095775192e-11,0.0099307151060166795,5.7364697352694602e-09,0.00038981408589747722,6.1886166989931875e-08,6.9548259981374788e-09,9.6993288824389456e-10,1.5787887923225728e-10,3.7668506974432189e-09,0.00036652964296218874,0.0058945695213098448,0.01715489926231863,0.00041552127786031627,1.2458904257375851e-08,6.1818356402851563e-07,1.8290301206636097e-08,0.00066516102742172922,0.00058003227514597975,7.1797288031614918e-09,1.4554261302921414e-06,1.0595921369353766e-06,2.1201232443155716e-10,2.9924156167948322e-06,4.0980877563366959e-08,4.0229928706115561e-05,9.999611930731646e-11,3.3999821133800559e-10
3.954210630808048e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42813019507084221,0.084872825777976141,0.0073718399170019612,0.0,1.2938364399419417e-07,0.034492512800849119,0.013742861174204526,0.0011213854006026113,5.8292331737093776e-11,0.0099268819542179809,5.7393314276833354e-09,0.00039012055225378712,6.1931828063453117e-08,6.9622458103709096e-09,9.7504075777459883e-10,1.5862458189919017e-10,3.7671402687732585e-09,0.00036867289092698752,0.0058901665686359374,0.017156362460755938,0.00041625282150826223,1.2481916326288189e-08,6.1794850343226232e-07,1.8205777731422359e-08,0.00066764791167790922,0.00058342405119417935,7.1964023860150754e-09,1.4564139982373826e-06,1.0584466795757244e-06,2.129476310097276e-10,2.9905168233754882e-06,4.1164348120655141e-08,4.0467484380793583e-05,1.0058071653612e-10,3.4138896100660127e-10
3.9693669711957885e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42812987672372566,0.084809842594924564,0.0073406064693290135,0.0,1.3033136017546583e-07,0.034620776499221781,0.013804068529675383,0.0011206544957727319,5.8975884447970674e-11,0.0099229729252931689,5.7420545664149834e-09,0.00039042680731764094,6.1976626013788829e-08,6.9693918167801473e-09,9.8015056980630328e-10,1.5936876626191476e-10,3.7673464792138457e-09,0.00037081504174094266,0.0058857779959490212,0.017157620999151982,0.00041698218476849997,1.250471193558473e-08,6.1770918244048126e-07,1.8121503734246221e-08,0.00067013159192265892,0.00058681409122048923,7.2130228095342132e-09,1.457395927008666e-06,1.0573069431854133e-06,2.1388207723530617e-10,2.9885685734326474e-06,4.1347653680350938e-08,4.0704943421353194e-05,1.0116505930832573e-10,3.4277439324285474e-10
3.984523311583529e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42812975269090481,0.084747025225607342,0.0073095053845566842,0.0,1.3128092965421114e-07,0.034748859026934122,0.013865214227049881,0.00111990483967431,5.9664026582535847e-11,0.0099189891296731954,5.7446409841013819e-09,0.00039073284685942479,6.2020572891956245e-08,6.9762656961609715e-09,9.8526226759077727e-10,1.6011142325099739e-10,3.7674699621798201e-09,0.00037295605695588036,0.0058814037075111724,0.017158676468224932,0.00041770937943956505,1.2527291815541666e-08,6.1746566643244874e-07,1.8037481154192811e-08,0.00067261206582115707,0.00059020233437546835,7.2295904852332993e-09,1.4583720014116653e-06,1.0561729088132979e-06,2.1481565771737868e-10,2.9865716303362447e-06,4.1530793131188317e-08,4.0942301651947367e-05,1.0174913758037129e-10,3.4415450341691181e-10
