Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),H2X(31),C2H6X(34),CX(24),C2H5X(33),C3H8X(38),CH2(48),HOCXO(25),OCX(21),COX(32),HOX(23),OX(20),CH4OX(41),H2OX(30),CH3OX(39)
4.004329849847963e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799216663,0.099999999994249689,5.1116596308857444e-80,0.099999999997916936,8.9176758841919148e-73,1.7009251039301845e-49,4.0821383416468779e-34,1.8114287814457339e-44,0.0,1.9746731781987554e-28,1.363742807366361e-85,1.1619782932639021e-38,4.3310958407222803e-67,1.1568764003592419e-69,0.0,0.0,4.3070310333354578e-61,0.0,5.7503162704433968e-12,2.0830768330844835e-12,5.0262997852302573e-21,5.0262995876490614e-21,5.6939433410201598e-32,7.2478430123108448e-40,5.8862532174322513e-60,6.4924343489119633e-55,2.7695542481073164e-52,8.6583440272508283e-62,4.7672552097824446e-96,5.9876797111099294e-70,8.2549039995048994e-41,2.3441623379254661e-33,4.0980308508277067e-45,2.0521902181369522e-47,2.7523761720942316e-33,2.8704716140133767e-80,1.4755046294763083e-83,9.6145048516113737e-83
8.008661396952882e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798433323,0.099999999988499372,4.0893362194234093e-79,0.099999999995833852,2.8085676254913167e-71,1.3607407511115175e-48,1.4444581457078473e-33,1.449143635177985e-43,0.0,7.8986949570555974e-28,8.7279162792014664e-84,4.6479146501840255e-38,1.3859445090375904e-65,3.6472728243808517e-68,0.0,0.0,6.7857253787190906e-60,0.0,1.1500633723155619e-11,4.1661543840903313e-12,1.0052601700178042e-20,1.0052600909853031e-20,2.2775779544982153e-31,5.7982763083942294e-39,9.4180092031986988e-59,1.0387898698842226e-53,9.8000572467657575e-52,1.3853287510227795e-60,6.1020598763230412e-94,1.3061436258923937e-68,3.3019580294760712e-40,4.0602953647462301e-33,2.9242070563949133e-44,1.6182401231480414e-46,5.5047535104831573e-33,1.809516535545993e-78,9.2916942190729976e-82,3.6582807023046956e-81
1.601732449116272e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968796866642,0.099999999976998738,3.2714704330035373e-78,0.099999999991667698,8.9152561693362129e-70,1.0885928677961648e-47,4.6768331039890332e-33,1.159315024258581e-42,0.0,3.1594782716741279e-27,5.5858118542281236e-82,1.859166155256983e-37,4.4349793557896965e-64,1.1583677017643059e-66,0.0,0.0,1.0772718624533002e-58,0.0,2.3001264863478785e-11,8.3323089910957871e-12,2.0105205527952791e-20,2.0105202366652462e-20,9.1103124185785896e-31,4.638621503877027e-38,1.5068815809820255e-57,1.6620636679116247e-52,3.1730950144756337e-51,2.2165040980306322e-59,7.8105591408914546e-92,4.118668943896048e-67,1.3207797257439249e-39,6.3326750821365145e-33,1.9206363885342902e-43,1.2851844965111279e-45,1.1009508186316326e-32,1.1492606705045657e-76,5.8981804945318031e-80,1.5426888065820497e-79
2.4025987585372558e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968795299968,0.099999999965498104,9.7118462655938334e-78,0.099999999987501545,4.0646593304819513e-69,3.228446038393447e-47,8.6771270232199085e-33,3.4417164323665719e-42,0.0,6.7138913278396521e-27,3.1719226573849997e-81,3.9507282641380619e-37,2.0692706494596578e-63,5.4115156238159409e-66,0.0,0.0,3.9581378527799103e-58,0.0,3.4501892238701917e-11,1.2498463103095063e-11,3.0157809353606737e-20,3.0157802635843521e-20,1.9359413549690603e-30,1.326355833223889e-37,5.6965379405384609e-57,6.287923860708674e-52,5.8873042074956007e-51,8.3873581221732033e-59,5.1816579915825328e-91,2.5254863364298383e-66,2.8066516199348108e-39,7.83713583749442e-33,4.9415339375121827e-43,3.6679123479508003e-45,1.6514262861204813e-32,6.4336962191071205e-76,3.2365639544727715e-79,7.702790394092088e-79
3.2034650679582396e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196879373329,0.09999999995399747,2.1161662272784907e-77,0.099999999983335391,1.211047238437348e-68,7.0285788198044384e-47,1.3185832424285153e-32,7.4993185861254444e-42,0.0,1.1453108524201911e-26,1.2204769938195278e-80,6.7394777914495806e-37,6.3053538818450642e-63,1.7440043990299237e-65,0.0,0.0,1.0028377815835023e-57,0.0,4.6002515848826249e-11,1.666461672008822e-11,4.0210413177139851e-20,4.0210401717426357e-20,3.3024880791577983e-30,2.7976685351427403e-37,1.4817745703486257e-56,1.6367428229171902e-51,8.9466540231770528e-51,2.1853944774772407e-58,2.2114080070225566e-90,7.6301465779857116e-66,4.7878090600355095e-39,8.8331851099179776e-33,9.5321140914577378e-43,7.7286163918987579e-45,2.2019017535148616e-32,2.3464190212183309e-75,1.1122425835813247e-78,2.7287169995069841e-78
4.805197686800207e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968790599936,0.099999999930996245,6.1426868732315587e-77,0.099999999975003084,5.3049576266418078e-68,2.0370475573246324e-46,2.2910887210265802e-32,2.1768205271572176e-41,0.0,2.3712205260652823e-26,9.3167793043748369e-80,1.3953233031527066e-36,2.8798108295821734e-62,9.5866784336202611e-65,0.0,0.0,3.503066625459429e-57,0.0,6.9003754232622307e-11,2.4996922792325662e-11,6.0315620819228683e-20,6.0315597093348672e-20,6.8373815646178694e-30,7.6413000696539021e-37,5.4311365785455172e-56,6.0066137686712069e-51,1.5546289459837394e-50,8.0451247871040189e-58,1.9410881829116102e-89,4.0025909326339445e-65,9.9125212688899886e-39,1.0117639668301547e-32,2.2728410712934233e-42,2.1086664605909779e-44,3.3028526880819107e-32,1.5262155096424762e-74,5.9841788660284871e-78,1.7322718955899547e-77
6.406930305642175e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968787466581,0.099999999907995019,1.3433447056502963e-76,0.099999999966670777,1.5460601332333087e-67,4.450073577593505e-46,3.3404058562008135e-32,4.7604603427486373e-41,0.0,4.0328248226241494e-26,3.5227380825751581e-79,2.3730795064148889e-36,8.6625697282436342e-62,3.0747972090315238e-64,0.0,0.0,8.7475437498453398e-57,0.0,9.2004978770817479e-11,3.3329227044249545e-11,8.0420828453518534e-20,8.0420788102013129e-20,1.1628594253921719e-29,1.5988154903214607e-36,1.4070423643537482e-55,1.5575595939742961e-50,2.2668830776067375e-50,2.089280529886236e-57,8.3399513211214655e-89,1.3051022376391349e-64,1.6858554928355903e-38,1.0633977656806779e-32,4.2448278715253499e-42,4.4092619691799906e-44,4.4038036223015655e-32,5.6077463122829672e-74,1.9949553177151619e-77,6.1311991874660981e-77
8.008662924484143e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968784333235,0.099999999884993807,2.5203047744208691e-76,0.09999999995833847,3.754807647436383e-67,8.3431289894526781e-46,4.4269388687976753e-32,8.9312701726542923e-41,0.0,6.1612446930122901e-26,1.0785124066350908e-78,3.6255292944507944e-36,2.1636709562361301e-61,8.0307255867157663e-64,0.0,0.0,1.8550073795222694e-56,0.0,1.1500618847444842e-10,4.1661529345837847e-11,1.0052603607945234e-19,1.0052597443147369e-19,1.776586286124012e-29,2.9105823345448935e-36,3.0742457112865138e-55,3.4055671292969989e-50,3.0046810796729977e-50,4.5725361836930802e-57,2.8278385044405931e-88,3.4939962688594785e-64,2.5755988215683907e-38,1.0778156866647091e-32,6.9465176905853573e-42,8.0233614904487298e-44,5.5047545561490125e-32,1.6507619480793988e-73,5.4630376809795199e-77,1.7452084817642739e-76
1.121212816216808e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968778066536,0.099999999838991424,6.8960322418773119e-76,0.09999999994167387,1.9422723090365925e-66,2.2810089813999073e-45,6.6191453350101184e-32,2.4437572895097139e-40,0.0,1.1847853162494629e-25,9.5536364399684462e-78,6.9717642784682145e-36,1.1882567448554737e-60,4.4885733285469127e-63,0.0,0.0,6.7907120105779099e-56,0.0,1.6100856244625252e-10,5.8326127975501684e-11,1.4073645130572697e-19,1.4073633275886909e-19,3.4163116720174372e-29,7.6847943950599168e-36,1.1811648387893954e-54,1.3099319058398677e-49,4.4951866965815436e-50,1.7592827679874644e-56,3.9050639775869183e-87,1.9479966122995591e-63,4.952751939002453e-38,1.0875110862500052e-32,1.4649531579502955e-41,2.1170754607440049e-43,7.7066564227039065e-32,1.3838580989171938e-72,4.0810729128607504e-76,1.2775479018894598e-75
1.4415593399852013e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968771799841,0.099999999792989125,1.4537689500744497e-75,0.099999999925009284,6.2531024467570718e-66,4.8068938920028072e-45,8.8248970492400721e-32,5.1517358582536384e-40,0.0,1.9430445690410979e-25,3.9490364085553676e-77,1.1433675503670289e-35,3.9278444519806673e-60,1.4831960415647986e-62,0.0,0.0,1.7625773172855736e-55,0.0,2.0701087616715315e-10,7.4990718683825009e-11,1.8094686649806332e-19,1.8094667208155153e-19,5.6027411497916239e-29,1.5932500382358163e-35,3.135891466419533e-54,3.4795136764319132e-49,5.9986974502212378e-50,4.6733256870084261e-56,1.9722448682455298e-86,6.5045900562349228e-63,8.1224474018678199e-38,1.0836612360098615e-32,2.5410111950892149e-41,4.3876751067512148e-43,9.908558287747072e-32,5.6524245177108474e-72,1.6117387195986964e-75,4.9401499832603578e-75
2.0822523875219883e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968759266483,0.099999999700984679,4.4344487931023328e-75,0.099999999891680125,4.1775136466484451e-65,1.4657771610776879e-44,1.3231982302528074e-31,1.5714379836567236e-39,0.0,4.0282779012015859e-25,4.1688517059158101e-76,2.3704056336820099e-35,2.7078887185757587e-59,9.9267706162856926e-62,0.0,0.0,7.8084940174130006e-55,0.0,2.9901532288205055e-10,1.0831987633980888e-10,2.6136769678093578e-19,2.6136729372083593e-19,1.161548007114387e-28,4.7872538218697293e-35,1.4223679099482665e-53,1.5790344535850001e-48,9.0278164795736427e-50,2.1197565184003971e-55,3.3466592018251646e-85,4.3131751190299459e-62,1.6839051172505513e-37,1.0803797052892166e-32,5.6133402662690647e-41,1.3178133570243677e-42,1.4312362013298852e-31,5.9180977545497814e-71,1.6638666642587112e-74,4.6918863122520022e-74
3.363638482595562e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968734199843,0.099999999516976509,1.9241456307183414e-74,0.099999999825021904,5.479955703190009e-64,6.3588888001377432e-44,2.2041856972745937e-31,6.8185920468251471e-39,0.0,1.0473583139952202e-24,9.3348846335557222e-75,6.1630946970493219e-35,3.6237038377382394e-58,1.2346615163018869e-60,0.0,0.0,5.7563132002203842e-54,0.0,4.8302349341248976e-10,1.7497809660999246e-10,4.2220935693948439e-19,4.222083089771615e-19,3.0200414760457986e-28,2.0581928219492886e-34,1.0644751942299324e-52,1.1820959157942241e-47,1.532687748778248e-49,1.5849971620288345e-54,1.4232906161887032e-83,5.2278699392104899e-61,4.3780521375316275e-37,1.0781124586469315e-32,1.5437905226149779e-40,5.6635004180672629e-42,2.3119969446264424e-31,1.3609123630753238e-69,4.0166915399208752e-73,9.8860987635836078e-73
5.92641067274271e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968684066892,0.099999999148963056,1.0878275357242564e-73,0.099999999691705838,1.1134264347167851e-62,3.5947348793942385e-43,3.965704251743476e-31,3.8549193550461201e-38,0.0,3.2463448911928539e-24,3.4126138926399291e-73,1.9102880244282621e-34,7.418205245260822e-57,2.353004177815499e-59,0.0,0.0,6.0819929042749805e-53,0.0,8.5103694292091465e-10,3.0829415698736582e-10,7.4389267562782196e-19,7.4388942741077139e-19,9.3607799887638927e-28,1.1589910412870641e-33,1.1319892940990822e-51,1.2572313812048952e-46,3.0842164456291778e-49,1.6833037165494674e-53,1.027625799759601e-81,9.644044774265355e-60,1.3569204049338984e-36,1.0781416755924029e-32,4.9805647629563587e-40,3.1881993324823632e-41,4.073518423964461e-31,5.0716105721907272e-68,1.5967609502205742e-71,3.4947122622820129e-71
1.1051955053037007e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968583802301,0.09999999841294771,7.2332698963642584e-73,0.099999999425075245,2.8396887596772504e-61,2.3901723751137403e-42,7.4887256983043339e-31,2.5632261427466186e-37,0.0,1.1283997770558125e-23,1.634047724130938e-71,6.640006163349217e-34,1.8953878718429157e-55,5.734220366596327e-58,0.0,0.0,7.8675174354611997e-52,0.0,1.5870522759068376e-09,5.7492475709954228e-10,1.387259306489561e-18,1.3872480159843321e-18,3.2537177878099733e-27,7.6960989122658591e-33,1.4675995277288184e-50,1.6300306890590714e-45,1.0174519453670754e-48,2.1795305181891414e-52,9.7989522782772125e-80,2.2913998241659774e-58,4.7159609996892626e-36,1.0783563969124997e-32,1.7741403429285391e-39,2.116510834721198e-40,7.5965613536204758e-31,2.4519592630541374e-66,8.0870923352993641e-70,1.6439224271747781e-69
2.13030438136256e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968383278345,0.099999996940963329,5.2603739841283778e-72,0.09999999889182011,8.1129388461437668e-60,1.7382314023871765e-41,1.4534801260444381e-30,1.8640729242800659e-36,0.0,4.1917861855008146e-23,9.0152895551795978e-70,2.4666481980004956e-33,5.4141855346566938e-54,1.5953852367702082e-56,0.0,0.0,1.130591290616363e-50,0.0,3.0590366791270824e-09,1.1081798748211008e-09,2.6739925421540828e-18,2.6739506001182576e-18,1.2086902716258062e-26,5.5947316622064416e-32,2.1108213572750027e-49,2.3444387548444338e-44,8.3083840977903271e-48,3.1304055998802964e-51,1.0793115104664392e-77,6.2763071170401712e-57,1.7514628288399992e-35,1.0784578498013347e-32,6.6812014142198901e-39,1.5381171204586971e-39,1.4642647096855355e-30,1.3596879943659089e-64,4.6078105411397499e-68,8.992328243864645e-68
3.155413257421419e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968182761373,0.099999995469040592,1.6252591328640255e-71,0.099999998358573094,4.2760345632192813e-59,5.3704775357210374e-41,2.1580886663160227e-30,5.759227047071312e-36,0.0,9.1962936336011978e-23,6.1086983661277102e-69,5.4115676454458925e-33,2.8541024827520612e-53,8.7951354209414768e-56,0.0,0.0,4.6654388020689651e-50,0.0,4.5309594004414039e-09,1.6414268826233071e-09,3.9607257430743453e-18,3.9606337271030669e-18,2.6517215112743003e-26,1.7284261624985412e-31,8.7124906426199799e-49,9.6766903407630146e-44,3.1684449521062597e-47,1.2928906610695527e-50,8.6675035490425247e-77,3.7124094526818017e-56,3.8417283150925128e-35,1.0784592239291467e-32,1.4728093111520147e-38,4.7509309921957736e-39,2.1688732685324763e-30,9.1334660169240988e-64,2.9876408992324715e-67,6.0307622463335009e-67
4.180522133480278e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967982251381,0.099999993997179557,3.6556569402921922e-71,0.099999997825334211,1.4367895319404189e-58,1.2079680892313807e-40,2.8626972116791723e-30,1.2953954000686414e-35,0.0,1.6141894074514148e-22,2.6021091209289227e-68,9.4987588539044496e-33,9.589902274198109e-53,3.1171386005149454e-55,0.0,0.0,1.300442861220641e-49,0.0,6.002820442312941e-09,2.1746657806240682e-09,5.2474589092517649e-18,5.2472973972207758e-18,4.6544543656208031e-26,3.8875797333449395e-31,2.4289297335349057e-48,2.6977154171731774e-43,8.6189588340152944e-47,3.606203155333201e-50,4.200139606404656e-76,1.3623658793439184e-55,6.7419092542466081e-35,1.0784584993505826e-32,2.5914777230031995e-38,1.0683980973251454e-38,2.8734818119034742e-30,3.769877758921267e-63,1.1813364144408117e-66,2.4859584419520995e-66
5.205631009539138e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967781748361,0.099999992525380166,6.9125563148375982e-71,0.099999997292103418,3.7895825240363579e-58,2.284170831574352e-40,3.567305735137004e-30,2.4494630058315702e-35,0.0,2.5028558587045962e-22,8.5038189008792035e-68,1.4728221758809742e-32,2.5290261793470431e-52,8.6296800928064631e-55,0.0,0.0,2.9321925506500889e-49,0.0,7.4746198072857244e-09,2.7078965689449679e-09,6.5341920406878018e-18,6.5339416107621941e-18,7.2168773474661821e-26,7.3509667552365552e-31,5.4774704212077763e-48,6.0835582230231115e-43,1.9240318336907449e-46,8.134546545760228e-50,1.5378272517012302e-75,3.8283490176961548e-55,1.0451506298167922e-34,1.0784584619826828e-32,4.0241214329081423e-38,2.0198836623820927e-38,3.5780903397992076e-30,1.1912837704296922e-62,3.5811790768283123e-66,7.8464896735872084e-66
7.255848761656856e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967380763266,0.099999989581966472,1.8200923828311196e-70,0.099999996225666174,1.7149965213964051e-57,6.0142739966399427e-40,4.976522732688521e-30,6.4493519406170446e-35,0.0,4.8624972700527261e-22,5.6328455806570332e-67,2.8613962483760056e-32,1.1439704118552402e-51,4.2292879664796597e-54,0.0,0.0,1.021399182743398e-48,0.0,1.041803351596421e-08,3.774333816997541e-09,9.1076581993411635e-18,9.1071716691933566e-18,1.4020751132174908e-25,1.935483821568044e-30,1.9085425992945531e-47,2.1196875208319706e-42,6.6533659854518101e-46,2.8346633622614253e-49,1.2703649928033439e-74,1.8927105506160364e-54,2.0297098786272168e-34,1.0784591331535055e-32,7.8313201416903381e-38,5.3165553975325926e-38,4.9873073491677036e-30,7.4261998187251265e-62,2.0673767496045356e-65,4.8818574078828266e-65
9.306066513774573e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966979806082,0.099999986638799443,3.7859074867269555e-70,0.099999995159261362,5.3356486327108393e-57,1.2510069389407946e-39,6.3857396938028091e-30,1.3414772380135399e-34,0.0,7.9985304249814224e-22,2.201160945969881e-66,4.7068789441562398e-32,3.5578253141727262e-51,1.3720575298092566e-53,0.0,0.0,2.6283416627223742e-48,0.0,1.3361200546872486e-08,4.8407386277551971e-09,1.1681124219046155e-17,1.1680323904726612e-17,2.3063250801506186e-25,4.0258692166457389e-30,4.9123636611157626e-47,5.4557368279723374e-42,1.7081397031755292e-45,7.2947084553681097e-49,5.7671506230366871e-74,6.2041356532289358e-54,3.3374505914054531e-34,1.0784584449428141e-32,1.289437384704469e-37,1.1055158399596191e-37,6.3965242966443896e-30,2.8483933573529242e-61,7.5989008528229415e-65,1.8704647379696739e-64
1.1356284265892291e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966578876806,0.099999983695879077,6.8380813920577253e-70,0.099999994092888983,1.3472538740883144e-56,2.2595603978642299e-39,7.7949565939280309e-30,2.4229153596636809e-34,0.0,1.1910930930867463e-21,6.6655815625946139e-66,7.0092702250380683e-32,8.9803032327420653e-51,3.5579547762769214e-53,0.0,0.0,5.663400619566386e-48,0.0,1.6304120921480728e-08,5.9071110022433992e-09,1.4254590099815131e-17,1.4253398319814712e-17,3.434427944087248e-25,7.2714090569971165e-30,1.0587294784635833e-46,1.175819948011144e-41,3.6774066956873307e-45,1.5714936277047434e-48,1.9871413623536988e-73,1.6217074472668156e-53,4.9679521338520387e-34,1.078459578916321e-32,1.9213249301872001e-37,1.9961274629513844e-37,7.8057411822369413e-30,8.5261508591757981e-61,2.2099062483729123e-64,5.5944028133790124e-64
1.3406502018010008e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966177975436,0.099999980753205306,1.1223894822935723e-69,0.099999993026549036,2.9739993504176132e-56,3.708798638686094e-39,9.2041734972732699e-30,3.976839548518422e-34,0.0,1.6599674604035927e-21,1.7283584347369854e-65,9.768570054753738e-32,1.981554990728575e-50,7.9944549481370685e-53,0.0,0.0,1.0842083818412344e-47,0.0,1.9246794661075381e-08,6.9734509414788316e-09,1.682805584166033e-17,1.6826394916889399e-17,4.7863740963277427e-25,1.1935014068404849e-29,2.0273200250899908e-46,2.2514937663631499e-41,7.0378852680408854e-45,3.0072714077350892e-48,5.8210784206758335e-73,3.6610816676109472e-53,6.9207980316622108e-34,1.0784568333672197e-32,2.6787913551345658e-37,3.2753193079273584e-37,9.2149580059541489e-30,2.1904543673923222e-60,5.5570844315805429e-64,1.4362963029586352e-63
1.7506937522245447e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111965376256414,0.099999974868597657,2.4945239849360044e-69,0.099999990893966481,1.1529884199539647e-55,8.242848530151748e-39,1.2022607153210548e-29,8.8381576698370474e-34,0.0,2.8306098668910587e-21,9.2402721420527086e-65,1.6657895222596039e-31,7.6730596969664851e-50,3.1284638467564714e-52,0.0,0.0,3.1570046786246734e-47,0.0,2.5131402316883265e-08,9.1060335180919965e-09,2.1974986908626359e-17,2.1972154666328184e-17,8.1617594009562744e-25,2.6525099888289747e-29,5.9065757629218984e-46,6.5594282407570865e-41,2.0495176244065547e-44,8.7445672907794738e-48,4.4700350552303022e-72,1.4397475938915401e-52,1.1791929227904449e-33,1.0784584971000776e-32,4.5704482054377748e-37,7.2742182723318495e-37,1.2033391467804544e-29,1.1847280767631503e-59,2.9355628331791639e-63,7.758160575232105e-63
2.1607373026480882e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111964574648992,0.09999996898497629,4.6872647020070047e-69,0.099999988761513614,3.3041250338557753e-55,1.5488490449947643e-38,1.4841040766030044e-29,1.6606321164989821e-33,0.0,4.3117614593341904e-21,3.2647223853602422e-64,2.5374854163855439e-31,2.196365393153012e-49,8.9809874120078587e-52,0.0,0.0,7.3227246505206248e-47,0.0,3.1015023679772336e-08,1.1238486365499316e-08,2.7121917420039429e-17,2.7117603171949569e-17,1.2432406288073214e-24,4.9840144003344497e-29,1.3707847334921656e-45,1.5222372244686371e-40,4.7556849677321333e-44,2.0254365347444893e-47,1.9495922566823975e-71,4.14197241017307e-52,1.7947616238428357e-33,1.0784585688754089e-32,6.9643823260177022e-37,1.3658733243461582e-36,1.4851824682283711e-29,4.2135248703899717e-59,1.037085454477457e-62,2.7573929320845097e-62
2.5707808530716317e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111963773153156,0.09999996310234105,7.8925131634490755e-69,0.099999986629190477,7.8179460097729843e-55,2.6079839113343924e-38,1.7659474375377719e-29,2.7960793391876325e-33,0.0,6.1034034721102498e-21,9.0929211275655257e-64,3.5919446594248753e-31,5.1909415169302723e-49,2.1273424333375976e-51,0.0,0.0,1.4637987294352925e-46,0.0,3.6897658914874993e-08,1.3370809491589856e-08,3.2268847375994501e-17,3.2262740452622946e-17,1.7598240199393648e-24,8.3920076876990235e-29,2.7416029970678804e-45,3.0443965196684041e-40,9.5108637705166004e-44,4.043099754256049e-47,6.3574715722770144e-71,9.822625917928736e-52,2.5384645152380563e-33,1.0784586341475952e-32,9.860568167062724e-37,2.2982813797347444e-36,1.7670257649494632e-29,1.1766021669577168e-58,2.8885251188458091e-62,7.6966570200457877e-62
2.980824403495175e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111962971768888,0.099999957220691771,1.2302212797287249e-68,0.099999984496997069,1.6249240333601179e-54,4.0651147597190961e-38,2.0477908036216703e-29,4.3581059488013998e-33,0.0,8.2055171366429078e-21,2.1725372653354454e-63,4.829167222934244e-31,1.0776733532621156e-48,4.4270209647146434e-51,0.0,0.0,2.6388158730640725e-46,0.0,4.2779308187331369e-08,1.5503002904253924e-08,3.7415776776586566e-17,3.7407566527220675e-17,2.365918656541226e-24,1.3080510005229153e-28,4.9448738676989719e-45,5.4908012256551788e-40,1.7153783323550363e-43,7.2783181439287603e-47,1.730493568922441e-70,2.045853669992036e-51,3.4099809623304092e-33,1.0784587335955722e-32,1.3258980184622245e-36,3.5798945263994333e-36,2.0488690369556153e-29,2.8092415793749777e-58,6.8861172314668704e-62,1.8371042376641089e-61
3.8009115043422623e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111961369334978,0.099999945460350431,2.5503286266534321e-68,0.099999980232999372,5.5352490061119497e-54,8.4272463150700775e-38,2.6114775733487236e-29,9.0338006224196429e-33,0.0,1.3341084301075356e-20,9.5793765876875625e-63,7.8519021976021688e-31,3.6611972421007238e-48,1.5071557588994333e-50,0.0,0.0,6.9855797173648417e-46,0.0,5.4539649505146794e-08,1.9767000620883e-08,4.7709633912061742e-17,4.7696285133724336e-17,3.8466118205509479e-24,2.7115587476500678e-28,1.3104772947414582e-44,1.4550408096845989e-39,4.5460617298954603e-43,1.9208673901368045e-46,1.0060654133501233e-69,6.9757801120477518e-51,5.5351765629736732e-33,1.0784589921193413e-32,2.1562380577204867e-36,7.4108345993179043e-36,2.6125555068811884e-29,1.2442176677659577e-57,3.047921771803728e-61,8.132959133648025e-61
4.6209986051893494e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111959767347138,0.099999933703950994,4.5827068934192577e-68,0.099999975969520413,1.4660063730256173e-53,1.5142988458938102e-37,3.1751644298464609e-29,1.6231427535894917e-32,0.0,1.9718312725360365e-20,3.0628142237946176e-62,1.1605690112906223e-30,9.6726397661742505e-48,3.9903366464832686e-50,0.0,0.0,1.5238798981975166e-45,0.0,6.6296048954684286e-08,2.403047957854201e-08,5.8003488827225002e-17,5.798375914251825e-17,5.6852604348986144e-24,4.8722174009338748e-28,2.861797256470903e-44,3.177248171673213e-39,9.927866164479473e-43,4.1780221584712916e-46,3.8807854703134408e-69,1.8492517544176819e-50,8.1677974444734857e-33,1.0784593348039336e-32,3.1874379234649714e-36,1.329794519986058e-35,3.1762418781305365e-29,3.9896327956056028e-57,9.7738478881216937e-61,2.6072314589806645e-60
6.261172806883523e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111956564709086,0.099999910202972386,1.1399019583302993e-67,0.099999967444118529,6.899956102306707e-53,3.7666645667736271e-37,4.302538577942151e-29,4.0366405405291773e-32,0.0,3.6197152457672209e-20,1.9963104661909585e-61,2.1306423855883685e-30,4.5259204180894946e-47,1.8666498055401254e-49,0.0,0.0,5.1659236402414554e-45,0.0,8.9797027532800531e-08,3.2555881469565852e-08,7.8591191999654771e-17,7.855497397119319e-17,1.0436185281174594e-23,1.2118094921222023e-27,9.7241049625798662e-44,1.079414844341657e-38,3.3736688821922768e-42,1.4072736211187787e-45,3.690651188559246e-68,8.6746223863760258e-50,1.4945193659592708e-32,1.0784602705053101e-32,5.8523355295566851e-36,3.2981823765359516e-35,4.3036143252638322e-29,2.651142542870624e-56,6.5260520974321863e-60,1.7320301365077055e-59
7.901347008577698e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111953363853625,0.099999886717745415,2.2908592059746583e-67,0.09999995892079093,2.1892689651657655e-52,7.5698588809989973e-37,5.4299135960600877e-29,8.1109427056143548e-32,0.0,5.7640834712273066e-20,7.834160538764097e-61,3.3931366633138256e-30,1.428949149657017e-46,5.9140075534067421e-49,0.0,0.0,1.3053870592135916e-44,0.0,1.1328225448610423e-07,4.1079209082485608e-08,9.9178886299952097e-17,9.9121212221505982e-17,1.6618215801150977e-23,2.4351665112910057e-27,2.462434803511892e-43,2.7329797204393123e-38,8.5438485900448912e-42,3.5353781372133346e-45,1.7858496572207601e-67,2.7546900866616933e-49,2.3722009318995297e-32,1.078461537484297e-32,9.3204277478065725e-36,6.6098024016886268e-35,5.4309863798379444e-29,1.046501026913694e-55,2.5811348053697507e-59,6.836243566375176e-59
