Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),C2H6X(52),CH4OX(60),C2H4X(205),CH2X(27),CHX(28),CX(26),OCX(25),C2H4X(65),COX(50),CH2OH(40),CH2OX(54)
7.573035566963388e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44345673865645696,0.11008268452112278,0.022309821602049557,0.0,1.6422920843117991e-05,0.00016945500306069495,1.7749015051758819e-06,1.0868795968374746e-06,6.7439611190060163e-10,0.00074999846261216817,4.2597286128940374e-14,0.00029980864597975627,4.3067393089411795e-11,1.6753675565394706e-07,9.7831586954216605e-14,1.3734908430947715e-15,3.6447600859528404e-05,2.2408397078773723e-09,0.0078327690688134947,0.00096803279224538547,4.5444615904419229e-05,6.3653920560303535e-07,4.1623677992457462e-09,2.0207495216389445e-08,8.7040584044110665e-10,3.2759574353713709e-06,3.5342775717410014e-09,2.8925482161264574e-09,1.8587896031873121e-12,1.0204904414381344e-10,1.4556017304096899e-10,1.0016592086122608e-07,2.5477747042685811e-07,8.5085118335284182e-15,6.3322421690558245e-16,5.5058789156150678e-12,1.2470745379701964e-11,1.1144108280040578e-12
7.605636976773052e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44345170954299884,0.11007788554607564,0.022307717158242878,0.0,1.6632465749513747e-05,0.00017058098573034062,1.7928339507541722e-06,1.100909517728755e-06,6.9068804333908967e-10,0.00075343602027798308,4.3534643163944022e-14,0.00030024557901251603,4.3647619337531212e-11,1.7067834867991407e-07,9.9027285055293569e-14,1.3943033166667672e-15,3.678112897696506e-05,2.280790180865931e-09,0.0078340805038050135,0.00097167436620517432,4.5494579501572564e-05,6.3964114216160101e-07,4.1810527568330154e-09,2.0297681422979569e-08,8.8104161512737056e-10,3.2984195563200174e-06,3.5973395438962473e-09,2.9303319887504528e-09,1.8936256891804019e-12,1.0415390204681314e-10,1.4602886720033483e-10,1.0036877453473427e-07,2.550101719908531e-07,8.5690547689592525e-15,6.4450626443037052e-16,5.5614483048210361e-12,1.2708862199398218e-11,1.1415595505995399e-12
7.638238386582717e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44344671654626167,0.11007311655646318,0.022305613582469831,0.0,1.6843558305203051e-05,0.00017170762620201681,1.8108500848788444e-06,1.1150573314188108e-06,7.0728988412666834e-10,0.00075687447694560523,4.4488347975803638e-14,0.00030067878991157357,4.4233055760890124e-11,1.7386247819842711e-07,1.0023147806164372e-13,1.4153217187461495e-15,3.7115769491940828e-05,2.3212750967528787e-09,0.0078353606905313851,0.00097531142020969232,4.5544183767520667e-05,6.4274030340031961e-07,4.1997392680220884e-09,2.0387885754458314e-08,8.9175126402569125e-10,3.3208968292950166e-06,3.661245840518572e-09,2.9684372461893424e-09,1.9289331254892205e-12,1.0629232110659232e-10,1.4649574095603403e-10,1.0057063758857342e-07,2.5524187175244775e-07,8.6297694780651505e-15,6.5593913099655647e-16,5.6172765340602802e-12,1.2950277810069253e-11,1.1692291802288467e-12
7.670839796392381e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44344175905281186,0.1100683769497897,0.02230351087581163,0.0,1.7056201233298878e-05,0.00017283490560373785,1.8289498766772891e-06,1.1293234739887488e-06,7.2420590688471891e-10,0.00076031382429528674,4.5458609888088078e-14,0.00030110830646921949,4.4823724931395021e-11,1.7708948923277337e-07,1.014442068206669e-13,1.4365469978766645e-15,3.745151668522779e-05,2.3622992073498825e-09,0.0078366102385371023,0.00097894395478752608,4.559343241950497e-05,6.4583667597603265e-07,4.21842728766431e-09,2.0478107990753836e-08,9.0253488777496496e-10,3.3433888562601813e-06,3.7260039752071845e-09,3.0068651951072644e-09,1.9647157306977866e-12,1.0846467588615816e-10,1.4696081966784266e-10,1.0077152843171543e-07,2.5547260415643917e-07,8.6906562674173283e-15,6.6752415611795473e-16,5.6733635045207258e-12,1.3195019880754429e-11,1.1974269633242808e-12
7.703441206202045e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44343683646113596,0.11006366613539306,0.022301409039347009,0.0,1.7270397234378186e-05,0.00017396280523346972,1.8471332966891199e-06,1.1437083805365904e-06,7.4144041977474113e-10,0.00076375405405876859,4.6445639892544456e-14,0.00030153415627244757,4.5419649396426497e-11,1.803597274677097e-07,1.0266551303668155e-13,1.4579801036748577e-15,3.7788364845317835e-05,2.4038672846614839e-09,0.0078378297454830374,0.00098257197048470693,4.5642329119404596e-05,6.4893024670186936e-07,4.2371167709168981e-09,2.056834791324424e-08,9.133925861384212e-10,3.3658952427756164e-06,3.7916214935241257e-09,3.0456170394384983e-09,2.0009773306452232e-12,1.1067134323611073e-10,1.474241281464182e-10,1.0097146498653987e-07,2.5570240245831992e-07,8.7517154339647338e-15,6.7926268498170043e-16,5.7297091217475825e-12,1.3443116140296832e-11,1.226160207190118e-12
7.73604261601171e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44343194818140624,0.11005898353421308,0.022299308074152174,0.0,1.7486148986571833e-05,0.00017509130655750155,1.8654003168204315e-06,1.1582124851754913e-06,7.5899776657155014e-10,0.00076719515801902877,4.7449650653243714e-14,0.00030195636670449981,4.6020851678730954e-11,1.836735392400007e-07,1.038954392791849e-13,1.4796219868873689e-15,3.8126308268514035e-05,2.445984120861464e-09,0.0078390197973782581,0.00098619546786480662,4.5690877475003334e-05,6.5202100253266855e-07,4.2558076732453246e-09,2.0658605304731187e-08,9.2432445781824267e-10,3.3884155979622923e-06,3.8581059729568697e-09,3.0846939803824639e-09,2.0377217583204964e-12,1.1291270229485147e-10,1.4788569059958238e-10,1.0117046470195927e-07,2.5593129875944454e-07,8.8129472667884134e-15,6.9115606844136359e-16,5.7863132954997745e-12,1.3694594376583111e-11,1.2554362801303157e-12
7.768644025821374e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44342709363525273,0.11005432857856456,0.022297207981300683,0.0,1.7703459145653196e-05,0.00017622039120884349,1.8837509102988774e-06,1.1728362210320024e-06,7.7688232673547355e-10,0.00077063712801002848,4.8470856510691174e-14,0.00030237496494639872,4.6627354276314193e-11,1.8703127152898e-07,1.0513402899112371e-13,1.5014735994482542e-15,3.8465341259022328e-05,2.4886545282691368e-09,0.0078401809688073247,0.00098981444750901064,4.5739081041200067e-05,6.5510893056882506e-07,4.2744999504191784e-09,2.0748879949424335e-08,9.3533060032209327e-10,3.4109495344672108e-06,3.925465022880818e-09,3.1240972163988444e-09,2.0749528537581588e-12,1.151891344887516e-10,1.4834553070990618e-10,1.0136854456599855e-07,2.561593240417579e-07,8.8743520458198292e-15,7.0320566301056136e-16,5.8431759396132682e-12,1.3949482435785259e-11,1.2852626115744808e-12
7.801245435631038e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44342227225553932,0.11004970071191475,0.022295108761863334,0.0,1.7922330345129664e-05,0.0001773500409856476,1.902185051629707e-06,1.187580020244372e-06,7.9509851548355198e-10,0.00077407995591645894,4.9509473485902524e-14,0.00030278997797846804,4.7239179662336578e-11,1.9043327194713504e-07,1.0638132649717739e-13,1.5235358945363522e-15,3.8805458129042981e-05,2.5318833393255196e-09,0.0078413138231531315,0.00099342891001616938,4.5786943321163558e-05,6.5819401807203519e-07,4.2931935585082793e-09,2.0839171632970725e-08,9.4641111035188576e-10,3.4334966684291497e-06,3.9937062845216482e-09,3.1638279432028352e-09,2.1126744639334356e-12,1.1750102353228102e-10,1.4880367166360854e-10,1.0156572111690179e-07,2.5638650820299247e-07,8.9359300414173448e-15,7.154128308557649e-16,5.9002969718660781e-12,1.4207808221604455e-11,1.3156466922021258e-12
7.833846845440702e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44341748348614379,0.110045099388665,0.022293010416908069,0.0,1.8142765196334308e-05,0.00017848023784965288,1.9207027165527159e-06,1.2024443139608863e-06,8.1365078385974637e-10,0.00077752363367348501,5.0565719284444973e-14,0.00030320143258184156,4.7856350285009736e-11,1.9387988873071598e-07,1.0763737701205624e-13,1.5458098266327131e-15,3.9146653198862506e-05,2.5756754065694499e-09,0.0078424189128154138,0.000997038856002881,4.5834467767482729e-05,6.6127625244786482e-07,4.3118884538861698e-09,2.0929480142425022e-08,9.5756608360728103e-10,3.4560566194449567e-06,4.0628374309175695e-09,3.2038873537605092e-09,2.1508904426575695e-12,1.1984875542809796e-10,1.4926013606678001e-10,1.0176201045570643e-07,2.5661288008964783e-07,8.9976815168208263e-15,7.277789397892178e-16,5.9576763138421979e-12,1.446959969451696e-11,1.3465960740651915e-12
7.8631881142694e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44341320102457893,0.11004098045005171,0.022291122655010813,0.0,1.83424956251148e-05,0.00017949786800880384,1.9374400085650948e-06,1.2159255566518243e-06,8.3063888119363859e-10,0.0007806236636519532,5.1531594441375186e-14,0.00030356872124361869,4.8416392556013816e-11,1.9702027914089038e-07,1.0877534439173462e-13,1.566038105134869e-15,3.9454645934833614e-05,2.6155738779293641e-09,0.0078433902025844427,0.001000283946289903,4.587695373508292e-05,6.6404781366864635e-07,4.3287149245427023e-09,2.1010772012197551e-08,9.6766930363619065e-10,3.4763712222974372e-06,4.1258226815113674e-09,3.2402228316393431e-09,2.1857106992207813e-12,1.2199268064818838e-10,1.4966953887107318e-10,1.0193792525899506e-07,2.5681594331310885e-07,9.0534063804398282e-15,7.390454675012798e-16,6.009538514588851e-12,1.4708198337093939e-11,1.3749401416209701e-12
7.892529383098099e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44340894414532173,0.11003688219556591,0.022289235603081034,0.0,1.854349658169606e-05,0.00018051591390628397,1.9542449199695371e-06,1.2295050612272783e-06,8.4790613287065354e-10,0.00078372436970887633,5.2512087743080724e-14,0.00030393316835664947,4.8980798960858477e-11,2.0019734609979736e-07,1.0992047329255426e-13,1.5864392816140612e-15,3.9763503289766645e-05,2.6559360993813506e-09,0.007844339829345329,0.0010035253791838268,4.5919171261857132e-05,6.6681704480695506e-07,4.3455423714241766e-09,2.1092077186325546e-08,9.778329836766844e-10,3.496695629100971e-06,4.1895406180371801e-09,3.2768263732210234e-09,2.2209373401951032e-12,1.2416623771370522e-10,1.5007761740323085e-10,1.021131452633021e-07,2.5701839075000007e-07,9.1092721480626115e-15,7.5044285506566291e-16,6.0616098336078999e-12,1.4949647341205227e-11,1.4037538622988485e-12
7.921870651926797e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44340471246499441,0.11003280424934155,0.022287349261890989,0.0,1.8745769924031449e-05,0.00018153436272602856,1.9711174354795726e-06,1.243183139931217e-06,8.6545585841087571e-10,0.00078682574606883519,5.3507361412699543e-14,0.00030429479303646683,4.9549585812054406e-11,2.0341134473038425e-07,1.1107279855836104e-13,1.6070140548217751e-15,4.0073221140315723e-05,2.6967656500868451e-09,0.0078452681738213435,0.0010067631551712176,4.5961122763926889e-05,6.6958393700069762e-07,4.3623707633452609e-09,2.1173395512491776e-08,9.8805719159371864e-10,3.5170295695955323e-06,4.2539969000839276e-09,3.3136988424483897e-09,2.2565731887989649e-12,1.2636971277475048e-10,1.5048438711331125e-10,1.0228768134343921e-07,2.5722024137475294e-07,9.1652789944017507e-15,7.6197211132035037e-16,6.1138902211340676e-12,1.5193967205006954e-11,1.433042869532078e-12
7.951211920755495e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44340050560692279,0.11002874624216752,0.022285463632210841,0.0,1.894931749575385e-05,0.00018255320175555815,1.988057540516775e-06,1.2569601043542026e-06,8.8329140100955666e-10,0.00078992778698888362,5.4517578788472336e-14,0.00030465361427160656,5.0122769405495516e-11,2.066625305415832e-07,1.1223235563774204e-13,1.6277631245076398e-15,4.0383795368668655e-05,2.7380661223334624e-09,0.007846175610049402,0.0010099972747504178,4.6002810626858544e-05,6.7234848147129792e-07,4.3792000693166872e-09,2.1254726839246619e-08,9.9834199408890996e-10,3.5373727757090469e-06,4.3191972080177968e-09,3.3508411014497208e-09,2.2926210724782957e-12,1.2860339348270033e-10,1.5088986313452042e-10,1.024615441164537e-07,2.5742151355070823e-07,9.2214270892887577e-15,7.7363424879092929e-16,6.166379629584922e-12,1.5441178462037779e-11,1.4628128373156033e-12
7.980553189584194e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44339632320101802,0.11002470781136958,0.022283578714808582,0.0,1.9154141126229795e-05,0.00018357241838511736,2.0050652211877589e-06,1.270836265432521e-06,9.0141612757594722e-10,0.0007930304867583976,5.5542904326036922e-14,0.00030500965092446837,5.0700366020402107e-11,2.0995115942283238e-07,1.1339918058897236e-13,1.6486871914536424e-15,4.0695221862600363e-05,2.7798411215206758e-09,0.00784706250549814,0.0010132277384315416,4.6044237206213549e-05,6.7511066955394563e-07,4.3960302585379538e-09,2.1336071016067324e-08,1.0086874574186336e-09,3.5577249815388512e-06,4.3851472429596208e-09,3.3882540105363067e-09,2.3290838228454778e-12,1.3086756899015673e-10,1.5129406037583656e-10,1.0263474394676921e-07,2.5762222504919554e-07,9.277716595510555e-15,7.8543028368610559e-16,6.2190780134929999e-12,1.5691301680779177e-11,1.493069480273881e-12
8.006960331530021e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433925796416428,0.11002108966687985,0.022281882898777132,0.0,1.9339574924410789e-05,0.00018449002585989497,2.0204299000100778e-06,1.2834098800042476e-06,9.1797843566829258e-10,0.00079582347517334715,5.6478751612993391e-14,0.00030532771858299583,5.1223989548466494e-11,2.1294315103578534e-07,1.1445556737290414e-13,1.6676690544177967e-15,4.0976230999999296e-05,2.8178473317407107e-09,0.0078478434475463942,0.0010161320303828168,4.6081299653317033e-05,6.7759461703578612e-07,4.411178158715009e-09,2.1409291638351296e-08,1.0180502939769759e-09,3.5760494435083867e-06,4.4451480196823833e-09,3.4221577441183643e-09,2.362257352830464e-12,1.329316401947547e-10,1.5165675653906739e-10,1.0279006534598484e-07,2.5780240024301287e-07,9.3284981900501624e-15,7.9616204025032266e-16,6.2666851970938115e-12,1.5918919332571298e-11,1.5207213221411624e-12
8.033367473475848e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44338885533323702,0.11001748683527578,0.022280187660867836,0.0,1.9526045114081415e-05,0.00018540792000978971,2.0358492951703945e-06,1.2960643209436774e-06,9.3478021717124217e-10,0.00079861698853898519,5.7427092093903119e-14,0.00030564355948167982,5.1751212640485216e-11,2.1596586617794183e-07,1.155178979936768e-13,1.6867937460550571e-15,4.1257924156352052e-05,2.8562434865428223e-09,0.0078486083028519692,0.001019033361867922,4.6118154020975825e-05,6.8007664272089167e-07,4.4263267273515336e-09,2.1482522439547493e-08,1.0274623666712173e-09,3.5943807907854065e-06,4.5057648952903374e-09,3.456282024250501e-09,2.3957712917532851e-12,1.3502086052337674e-10,1.5201843901888491e-10,1.029448651712771e-07,2.5798214737285754e-07,9.3793945708641391e-15,8.0700382583247229e-16,6.3144615853285348e-12,1.6148927404517322e-11,1.5487762560423636e-12
8.059774615421676e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44338515001923168,0.11001389906529667,0.022278493001635914,0.0,1.9713552999428163e-05,0.00018632609185237429,2.0513233978760928e-06,1.3087998135606911e-06,9.5182397598146091e-10,0.00080141102275880713,5.8388047987475024e-14,0.00030595718711251709,5.228204712914783e-11,2.1901949216155491e-07,1.16586200024289e-13,1.7060617795173098e-15,4.154029834566718e-05,2.89503224144779e-09,0.0078493573261062786,0.0010219317332832841,4.6154801966263145e-05,6.8255674049789954e-07,4.4414759423892975e-09,2.1555763311777381e-08,1.0369237222049688e-09,3.6127188339623101e-06,4.5670020689308574e-09,3.4906274743153906e-09,2.4296277122750278e-12,1.3713544388694009e-10,1.523791181518482e-10,1.0309915047943979e-07,2.581614782310106e-07,9.4304058447435927e-15,8.179563888848142e-16,6.3624071491716704e-12,1.6381340961897875e-11,1.5772385326153442e-12
8.086181757367503e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44338146344709622,0.11001032610969066,0.022276798921635046,0.0,1.9902099875413644e-05,0.00018724453247054355,2.0668521997299671e-06,1.3216165827338594e-06,9.6911223164767076e-10,0.00080420557375713013,5.9361742251139196e-14,0.00030626861488684896,5.2816504836067883e-11,2.2210421653496195e-07,1.1766050145017203e-13,1.7254736687196998e-15,4.182335058575133e-05,2.934216260543129e-09,0.0078500907679717943,0.0010248271450331002,4.6191245127913267e-05,6.850349043226522e-07,4.4566257818958648e-09,2.1629014147779015e-08,1.0464344074039086e-09,3.6310633850102672e-06,4.6288637533116366e-09,3.5251947164979247e-09,2.4638286896385883e-12,1.3927560518106397e-10,1.5273880395878225e-10,1.0325292817707553e-07,2.5834040426322142e-07,9.4815321182900411e-15,8.2902048026464442e-16,6.4105218608146735e-12,1.661617509183139e-11,1.6061124293179629e-12
8.11258889931333e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44337779536827421,0.11000676772515044,0.022275105421417384,0.0,2.0091687027808438e-05,0.00018816323301203472,2.0824356927179672e-06,1.3345148529099842e-06,9.8664751939217281e-10,0.00080700063747900295,6.0348298582351932e-14,0.00030657785613585279,5.3354597571751433e-11,2.252202270793878e-07,1.1874083067214243e-13,1.7450299283611067e-15,4.2107077898240635e-05,2.9737982164745254e-09,0.0078508088751462722,0.0010277195975293616,4.6227485126640434e-05,6.8751112820171911e-07,4.4717762240687473e-09,2.1702274840873032e-08,1.0559944689872752e-09,3.6494142572689127e-06,4.6913541746871723e-09,3.5599843717839459e-09,2.4983763016328327e-12,1.4144156028598821e-10,1.5309750604417624e-10,1.0340620502477526e-07,2.5851893657780455e-07,9.5327735004932407e-15,8.4019685323165646e-16,6.4588056936251258e-12,1.6853444903017746e-11,1.635402250465674e-12
8.138996041259158e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44337414553812066,0.11000322367225121,0.022273412501533463,0.0,2.0282315733225714e-05,0.00018908218468895714,2.0980738691974187e-06,1.3474948481036563e-06,1.0044323901318442e-09,0.00080979620989011429,6.1347841419882819e-14,0.00030688492411102788,5.3896337135566238e-11,2.2836771180576194e-07,1.1982721650936948e-13,1.7647310739447368e-15,4.2391477308631118e-05,3.0137807904373328e-09,0.0078515118904250118,0.0010306090911918286,4.6263523565397953e-05,6.8998540621852684e-07,4.4869272472172013e-09,2.1775545284897543e-08,1.0656039517536634e-09,3.6677712654362763e-06,4.7544775728450857e-09,3.5949970599590163e-09,2.5332726285627316e-12,1.4363352606647278e-10,1.5345523441304011e-10,1.0355898763964094e-07,2.5869708595465682e-07,9.5841300843304959e-15,8.5148626345055771e-16,6.5072586221268943e-12,1.7093165525483122e-11,1.6651123272682242e-12
8.162762469010403e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44337087609449816,0.11000004608339066,0.022271889370277031,0.0,2.0454773143700633e-05,0.00018990944870729426,2.1121949763876021e-06,1.3592469034673918e-06,1.0206542882548938e-09,0.00081231265667161437,6.2258636883593151e-14,0.00030715943802809913,5.4387030524229555e-11,2.312275140586948e-07,1.2081016632743476e-13,1.782586409178479e-15,4.2648008966395337e-05,3.0501098583114586e-09,0.007852131898179085,0.0010332071060383577,4.6295787137262064e-05,6.9221058788810757e-07,4.5005636469590143e-09,2.1841496934350787e-08,1.0742947791941114e-09,3.6842976669235414e-06,4.8118333414154313e-09,3.6266996837213223e-09,2.5649791954360998e-12,1.4562871442851452e-10,1.5377636525429378e-10,1.0369607477997064e-07,2.5885710163480503e-07,9.6304495881712203e-15,8.6174400598548256e-16,6.5510108144289982e-12,1.731102205129658e-11,1.6922143164213448e-12
