Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52),C2H4(47),C2H4X(65),CH4OX(60),H2X(49)
3.298753471293911e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31196676522907507,0.079726851410230504,0.00297966623768309,0.0,0.017820411036463896,9.3469902263891766e-07,0.0,0.016291329558882135,0.0,0.0015950501679208382,1.223523778475327e-06,1.1280628208367723e-06,2.1385479313226782e-07,0.00014425639865376096,0.0,0.0,3.1649834271659807e-06,0.0003462426209036735,0.0038423151107507456,0.021714402896428363,2.5520951516261032e-07,7.3148624287738465e-07,1.4783761110714724e-06,7.6006146641503038e-07,3.6856196560761029e-08,4.0838888861804646e-05,1.3896320027702648e-07,9.8206673990520247e-11,2.3356667791356424e-09,1.3507674224407151e-08
3.3037596606219365e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31198086575879136,0.079690312224962007,0.0029758924649167348,0.0,0.01784033178812024,9.3564329163532448e-07,0.0,0.016309688174940589,0.0,0.0015942609974740362,1.2264901757193847e-06,1.1289595932135158e-06,2.1403068895934472e-07,0.00014444530678161594,0.0,0.0,3.1643759919834192e-06,0.00034719477076400085,0.0038407274635313764,0.021701840722916092,2.5507557318948308e-07,7.3139706474760667e-07,1.4791186502097739e-06,7.6094395760475515e-07,3.6791305846454175e-08,4.0886760269943783e-05,1.3934534475045871e-07,9.8481188457334156e-11,2.3388311141283617e-09,1.3521932295092027e-08
3.308765849949962e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31199495611434963,0.079653811813431646,0.0029721241123780431,0.0,0.017860233188904805,9.3658653182095472e-07,0.0,0.016328025620559673,0.0,0.0015934725159082587,1.2294573536864448e-06,1.1298542631532386e-06,2.1420619468943508e-07,0.0001446340856950017,0.0,0.0,3.1637684757182109e-06,0.00034814768097816794,0.003839141401157761,0.021689287189733144,2.5494175569645023e-07,7.3130778486130128e-07,1.4798611890372031e-06,7.6182567703550691e-07,3.6726544177289074e-08,4.0934581426157083e-05,1.3972779439460749e-07,9.8755939799598228e-11,2.3419935569298867e-09,1.353617628787513e-08
3.313772039277988e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31200903630532689,0.079617350122712746,0.0029683611710194292,0.0,0.017880115264437817,9.3752874447216179e-07,0.0,0.016346341925286084,0.0,0.0015926847224231406,1.2324253055980549e-06,1.1307468347032899e-06,2.1438131105978222e-07,0.00014482273550083902,0.0,0.0,3.1631608789710498e-06,0.00034910134976063288,0.0038375569216212214,0.021676742289246355,2.5480806252658254e-07,7.312184034621031e-07,1.4806037277160477e-06,7.6270662562621402e-07,3.6661911263276901e-08,4.0982352394095189e-05,1.4011054849284054e-07,9.9030927516618849e-11,2.3451541087610702e-09,1.3550406218271431e-08
3.3187782286060135e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31202310634128905,0.079580927099967738,0.0029646036318107809,0.0,0.017899978040296784,9.3846993086627634e-07,0.0,0.016364637118616472,0.0,0.0015918976162194412,1.2353940246967189e-06,1.131637311902816e-06,2.1455603880613037e-07,0.00014501125630596542,0.0,0.0,3.1625532023406469e-06,0.00035005577532925202,0.0038359740229162069,0.021664206013830421,2.5467449352319752e-07,7.3112892079276668e-07,1.481346266407361e-06,7.63586804294421e-07,3.6597406815158109e-08,4.1030073237311186e-05,1.4049360632988914e-07,9.9306151108562672e-11,2.3483127708424308e-09,1.3564622101817622e-08
3.323784417934039e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31203716623179167,0.079544542692448261,0.0029608514857394058,0.0,0.017919821542016573,9.3941009228159667e-07,0.0,0.01638291122999757,0.0,0.0015911111964990435,1.2383635042458317e-06,1.1325256987827802e-06,2.1473037866272868e-07,0.00014519964821713507,0.0,0.0,3.1619454464237236e-06,0.00035101095590527308,0.0038343927030402907,0.021651678355867929,2.5454104852985674e-07,7.3103933709559798e-07,1.4820888052725427e-06,7.644662139562951e-07,3.6533030544400513e-08,4.1077744019260969e-05,1.4087696719184601e-07,9.9581610076455146e-11,2.3514695443941538e-09,1.3578823954071793e-08
3.328790607262065e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31205121598637869,0.079508196847494661,0.0029571047238100079,0.0,0.017939645795089495,9.4034922999737503e-07,0.0,0.016401164288826257,0.0,0.0015903254624649527,1.2413337375296228e-06,1.1334119993659784e-06,2.1490433136233371e-07,0.00014538791134101868,0.0,0.0,3.1613376118150268e-06,0.00035196688971332807,0.0038328129599941598,0.021639159307749321,2.5440772739036596e-07,7.3094965261236721e-07,1.4828313444727085e-06,7.6534485552662482e-07,3.6468782163197365e-08,4.1125364803303075e-05,1.4126063036616193e-07,9.9857303922178653e-11,2.3546244306360783e-09,1.3593011790613203e-08
3.338802985918116e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31207928512592981,0.079435620635090035,0.0029496273164825891,0.0,0.017979236657051843,9.4222443945197539e-07,0.0,0.016437607366165528,0.0,0.0015887560482733053,1.2472764385418279e-06,1.1351783576925635e-06,2.1525107821415176e-07,0.00014576405165319284,0.0,0.0,3.1601217088914564e-06,0.0003538810099409386,0.0038296581964095315,0.02161414701064477,2.5414145604937436e-07,7.3076998225201603e-07,1.4843164245214832e-06,7.6709983804494121e-07,3.6340667921840909e-08,4.1220456630614609e-05,1.4202886080844554e-07,1.0040939425892222e-10,2.3609285460681785e-09,1.36213454789793e-08
3.348815364574167e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31210731383607998,0.079363198043248415,0.0029421713382124831,0.0,0.01801875082927434,9.440955694826487e-07,0.0,0.016473966584816303,0.0,0.0015871893672909068,1.2532220744215234e-06,1.136936418902265e-06,2.1559628519391347e-07,0.00014613967809418352,0.0,0.0,3.1589054982885983e-06,0.0003557981218765799,0.0038265097162299287,0.021589169061797277,2.5387567825553421e-07,7.3058991163492253e-07,1.4858015078391093e-06,7.6885175914022883e-07,3.6213061803065278e-08,4.1315349224177964e-05,1.4279829198341431e-07,1.0096241815094064e-10,2.3672251268905598e-09,1.3649623291966457e-08
3.3588277432302186e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31213530219279334,0.079290928653875686,0.0029347367176595016,0.0,0.01805818851417175,9.4596263035634834e-07,0.0,0.016510242178169238,0.0,0.0015856254131820023,1.2591705921864754e-06,1.1386862148852064e-06,2.1593995811027677e-07,0.00014651479151434966,0.0,0.0,3.1576889846939035e-06,0.00035771821143848676,0.0038233675035724696,0.021564225400612758,2.5361039276803463e-07,7.3040944267567487e-07,1.4872865957082982e-06,7.7060062608145686e-07,3.6085961530324966e-08,4.1410043087381026e-05,1.4356891823931066e-07,1.0151637164400357e-10,2.3735141828494457e-09,1.3677845354951203e-08
3.36884012188627e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31216325027186126,0.079218812050283152,0.0029273233837580365,0.0,0.01809754991348593,9.47825632353951e-07,0.0,0.016546434378826917,0.0,0.00158406417962862,1.2651219391820291e-06,1.140427777402524e-06,2.1628210274833426e-07,0.00014688939276271236,0.0,0.0,3.1564721727638361e-06,0.00035964126459840965,0.0038202315426035909,0.021539315966622286,2.5334559834992884e-07,7.3022857728027602e-07,1.4887716894090499e-06,7.7234644611579293e-07,3.5959364838488206e-08,4.1504538722073293e-05,1.4434073394585564e-07,1.020712507974531e-10,2.3797957236853774e-09,1.3706011793629183e-08
3.378852500542321e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31219115814890241,0.079146847817181898,0.0029199312657158206,0.0,0.018136835228288465,9.4968458576982523e-07,0.0,0.016582543418607001,0.0,0.0015825056603305096,1.2710760630791608e-06,1.1421611380869239e-06,2.1662272486971575e-07,0.00014726348268695444,0.0,0.0,3.1552550671240965e-06,0.00036156726738139798,0.0038171018175388624,0.021514440699481854,2.5308129376811909e-07,7.3004731734618958e-07,1.4902567902186835e-06,7.7408922646867669e-07,3.5833269473772954e-08,4.1598836628571411e-05,1.4511373349416203e-07,1.0262705168415441e-10,2.386069759133147e-09,1.3734122734008586e-08
3.3888648791983724e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31221902589936373,0.07907503554067731,0.0029125602930127328,0.0,0.01817604465898336,9.5153950091141555e-07,0.0,0.016618569528545298,0.0,0.0015809498490050914,1.2770329118726058e-06,1.1438863284432112e-06,2.1696183021269003e-07,0.0001476370621334192,0.0,0.0,3.1540376723698214e-06,0.00036349620586559014,0.0038139783126428179,0.02148959953897216,2.5281747779334378e-07,7.2986566476238328e-07,1.4917418994118428e-06,7.7582897434390175e-07,3.5707673193684257e-08,4.1692937305664622e-05,1.4588791129665003e-07,1.0318377039044902e-10,2.3923362989217164e-09,1.3762178302403845e-08
3.408889636510476e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3122746413214752,0.078931865208820173,0.002897881502897335,0.0,0.018254236666343092,9.5523725766447694e-07,0.0,0.016690373879148037,0.0,0.0015778463252300325,1.2889545777354126e-06,1.1473123235543707e-06,2.1763551340028732e-07,0.00014838269297168973,0.0,0.0,3.1516020337466491e-06,0.00036736283451438184,0.0038077499006587052,0.021440019297589961,2.5229130676694611e-07,7.2950118915925843e-07,1.4947121480340021e-06,7.7929940136872789e-07,3.545796897347102e-08,4.1880548959185935e-05,1.4743977941990612e-07,1.0429994567429818e-10,2.404846930407519e-09,1.3818123829993843e-08
3.428914393822579e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3123300971383422,0.078789297771235445,0.002883286454648905,0.0,0.018332127525543144,9.589189853184956e-07,0.0,0.016761849263399613,0.0,0.0015747535583940854,1.3008865271330907e-06,1.1507060122371462e-06,2.1830319775390948e-07,0.00014912629202145709,0.0,0.0,3.1491652930521781e-06,0.00037124104022378721,0.0038015461817400755,0.02139057476320667,2.5176707551283008e-07,7.2913516541435011e-07,1.4976824454196805e-06,7.8275778439049141e-07,3.5210234461266473e-08,4.2067377642602474e-05,1.4899629403796952e-07,1.0541974560748967e-10,2.4173276958551403e-09,1.3873849392800221e-08
3.448939151134682e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31238539394738313,0.078647329966408303,0.0028687745937831396,0.0,0.018409718816045778,9.6258476676172181e-07,0.0,0.01683299750174921,0.0,0.0015716714988670616,1.3128283554897703e-06,1.1540676419810595e-06,2.1896492834902766e-07,0.00014986786600518061,0.0,0.0,3.1467274859686512e-06,0.00037513071350891552,0.0037953670317478869,0.021341265458533838,2.5124477433357812e-07,7.2876760833790086e-07,1.5006528016711024e-06,7.8620418026787174e-07,3.4964452117120046e-08,4.2253427291780534e-05,1.5055741120875987e-07,1.0654313936114033e-10,2.429778672879074e-09,1.3929356011723117e-08
3.4689639084467854e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31244053234330132,0.078505958554613675,0.0028543453700571246,0.0,0.01848701210687944,9.6623468505257395e-07,0.0,0.016903820402426637,0.0,0.0015686000972961898,1.3247796632328142e-06,1.1573974582810892e-06,2.1962074989699034e-07,0.00015060742162382659,0.0,0.0,3.1442886477092098e-06,0.00037903174571440499,0.0037892123273097181,0.021292090908256112,2.5072439359182363e-07,7.2839853260828618e-07,1.5036232268489861e-06,7.8963864552039579e-07,3.4720604575765474e-08,4.2438701818655724e-05,1.5212308732313083e-07,1.0767009631751498e-10,2.4421999389937168e-09,1.3984644711967712e-08
3.4889886657588887e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31249551291809713,0.0783651803177461,0.0028399982374324299,0.0,0.018564008956720082,9.6986882340716906e-07,0.0,0.016974319761537515,0.0,0.0015655393046043666,1.3367400557351843e-06,1.1606957046546591e-06,2.2027070674818404e-07,0.00015134496555685122,0.0,0.0,3.1418488130243201e-06,0.00038294402900789117,0.0037830819458142739,0.021243050639023778,2.5020592370981747e-07,7.2802795277333825e-07,1.5065937309729783e-06,7.9306123633081419e-07,3.4478674644700092e-08,4.2623205111400027e-05,1.5369327910224845e-07,1.0880058606855324e-10,2.4545915716111849e-09,1.4039716522853562e-08
3.509013423070992e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3125503362610817,0.078224992059150553,0.0028257326540384736,0.0,0.018640710913971972,9.7348726518708199e-07,0.0,0.017044497363157971,0.0,0.0015624890719884137,1.3487091432583049e-06,1.163962622658535e-06,2.2091484289516993e-07,0.00015208050446218578,0.0,0.0,3.1394080162081247e-06,0.0003868674563735088,0.0037769757654059063,0.021194144179445193,2.4968935516899588e-07,7.2765588325165792e-07,1.5095643240220731e-06,7.9647200854746949e-07,3.4238645302282053e-08,4.2806941034588838e-05,1.5526794359498325e-07,1.0993457841440285e-10,2.4669536480391861e-09,1.4094572477627287e-08
3.529038180383095e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31260500295888888,0.07808539060345436,0.0028115480821362319,0.0,0.018717119516847916,9.7709009388740475e-07,0.0,0.017114354979428498,0.0,0.0015594493509173426,1.3606865408955597e-06,1.1671984519055308e-06,2.2155320197579028e-07,0.00015281404497622376,0.0,0.0,3.1369662911046666e-06,0.00039080192160544102,0.0037708936649791793,0.021145371060079191,2.4917467850955123e-07,7.272823383339061e-07,1.5125350159350392e-06,7.9987101768664573e-07,3.4000499695853478e-08,4.2989913429366221e-05,1.5684703817532108e-07,1.1107204336195926e-10,2.4792862454789253e-09,1.4149213613279349e-08
3.5490629376951984e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31265951359548905,0.077946372796401167,0.0027974439880823795,0.0,0.018793236293448586,9.8067739312512311e-07,0.0,0.017183894370646928,0.0,0.0015564200931306252,1.372671868516537e-06,1.1704034300810403e-06,2.2218582727624596e-07,0.00015354559371380985,0.0,0.0,3.1345236711140164e-06,0.00039474731930153219,0.0037648355241734956,0.021096730813427451,2.4866188433000706e-07,7.2690733218408249e-07,1.5155058166108385e-06,8.0325831893489959e-07,3.376422113988512e-08,4.3172126113609111e-05,1.5843052053979975e-07,1.1221295112342038e-10,2.4915894410230695e-09,1.4203640970365435e-08
3.5690876950073016e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31271386875220097,0.077807935504686468,0.0027834198422938424,0.0,0.018869062761841093,9.8424924662776191e-07,0.0,0.017253117285360459,0.0,0.0015534012506364849,1.3846647507119976e-06,1.1735777929594437e-06,2.2281276173414517e-07,0.00015427515726823158,0.0,0.0,3.1320801891982922e-06,0.00039870354485695836,0.0037588012233677635,0.02104822297392682,2.4815096328679552e-07,7.2653087884078708e-07,1.5184767359090397e-06,8.066339671513613e-07,3.3529793114144909e-08,4.3353582882089684e-05,1.6001834870496839e-07,1.1335727211485095e-10,2.5038633116537501e-09,1.4257855592831495e-08
3.589112452319405e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31276806900770532,0.077670075615794379,0.0027694751192126948,0.0,0.018944600430136897,9.8780573822227346e-07,0.0,0.017322025460456913,0.0,0.0015503927757101873,1.3966648167394851e-06,1.176721774420387e-06,2.2343404794152482e-07,0.00015500274221121204,0.0,0.0,3.129635877887611e-06,0.00040267049445794967,0.0037527906436751138,0.020999847077941627,2.4764190609383848e-07,7.2615299221846851e-07,1.5214477836502345e-06,8.0999801687002987e-07,3.3297199261888073e-08,4.353428750663673e-05,1.6161048100486827e-07,1.1450497695475866e-10,2.5161079342406183e-09,1.4311858527842384e-08
3.609137209631508e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31282211493805734,0.077532790037835878,0.0027556092972713781,0.0,0.019019850796569048,9.9134695182417756e-07,0.0,0.017390620621255255,0.0,0.0015473946208923463,1.4086717004695434e-06,1.1798356064649047e-06,2.2404972814784507e-07,0.00015572835509290541,0.0,0.0,3.1271907692859378e-06,0.00040664806507555867,0.0037468036669376487,0.020951602663755994,2.4713470352213205e-07,7.2577368610865468e-07,1.5244189696164431e-06,8.1335052230204136e-07,3.3066423388068779e-08,4.371424373629579e-05,1.6320687608853139e-07,1.1565603646267713e-10,2.5283233855389387e-09,1.4365650825613865e-08
3.6291619669436114e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31287600711669894,0.077396075699388556,0.0027418218588582781,0.0,0.019094815349568722,9.948729714269604e-07,0.0,0.017458904481595289,0.0,0.0015444067389872383,1.4206850403325641e-06,1.1829195192313936e-06,2.24659844262956e-07,0.00015645200244189349,0.0,0.0,3.1247448950768435e-06,0.00041063615445948066,0.0037408401757212358,0.020903489271566131,2.4662934639933293e-07,7.2539297418117378e-07,1.5273903035515163e-06,8.1669153733792322e-07,3.2837449457573318e-08,4.3893455297488026e-05,1.6480749291750038e-07,1.1681042165775974e-10,2.5405097421877232e-09,1.4419233539248425e-08
3.6491867242557146e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31292974611447277,0.077259929549337622,0.0027281122902836396,0.0,0.019169495567841179,9.9838388109173295e-07,0.0,0.017526878743926621,0.0,0.0015414290830611241,1.4327044792662759e-06,1.1859737410114613e-06,2.2526443786003866e-07,0.00015717369076518497,0.0,0.0,3.1222982865291746e-06,0.00041463466113192518,0.0037349000533103472,0.020855506443472584,2.461258256093494e-07,7.2501086998535542e-07,1.5303617951615423e-06,8.2002111554983527e-07,3.2610261593474349e-08,4.4071925894168097e-05,1.6641229076336887e-07,1.1796810375738317e-10,2.5526670807079254e-09,1.4472607724574683e-08
3.669211481567818e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31298333249963323,0.077124348556718389,0.0027144800817458367,0.0,0.019243892920440889,1.0018797649371295e-06,0.0,0.017594545099396793,0.0,0.0015384616064405862,1.4447296646638633e-06,1.1889984982656363e-06,2.2586355017851828e-07,0.00015789342654821555,0.0,0.0,3.119850974502633e-06,0.0004186434843815402,0.0037289831837029352,0.020807653723472517,2.4562413209193484e-07,7.2462738695122228e-07,1.5333334541152412e-06,8.2333931019378367e-07,3.2384844075306468e-08,4.4249659207980414e-05,1.6802122920534276e-07,1.1912905417576132e-10,2.5647954775006492e-09,1.4525774439990214e-08
3.689236238879921e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3130367668378608,0.076989329710560203,0.0027009247272979679,0.0,0.019318008866846075,1.0053607071294366e-06,0.0,0.017661905227938611,0.0,0.0015355042627108741,1.4567602483226996e-06,1.1919940156389307e-06,2.2645722212695109e-07,0.00015861121625485025,0.0,0.0,3.1174029894532788e-06,0.00042266252425738384,0.0037230894516053588,0.02075993065745196,2.4512425684228453e-07,7.2424253839066549e-07,1.5363052900443584e-06,8.266461742118234e-07,3.2161181337362239e-08,4.4426658898414472e-05,1.6963426812782094e-07,1.2029324452256827e-10,2.5768950088454209e-09,1.4578734746307716e-08
3.709260996192024e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31309004969227328,0.07685487001973175,0.0026874457248147717,0.0,0.019391844857032645,1.0088267918729611e-06,0.0,0.017728960798356792,0.0,0.0015325570057142589,1.4687958863936746e-06,1.194960515976272e-06,2.2704549428588548e-07,0.00015932706632738777,0.0,0.0,3.1149543614389526e-06,0.00042669168156294734,0.0037172187424273375,0.020712336793178129,2.4462619091063552e-07,7.238563374986075e-07,1.5392773125440523e-06,8.2994176023424279e-07,3.1939257967008353e-08,4.4602928602958821e-05,1.712513677179963e-07,1.2146064660157122e-10,2.5889657508984946e-09,1.4631489706604431e-08
3.7292857535041276e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31314318162343929,0.076720966512787564,0.0026740425759598689,0.0,0.019465402331547404,1.0122781034006259e-06,0.0,0.017795713468413858,0.0,0.0015296197895484003,1.4808362393311235e-06,1.1978982203378013e-06,2.2762840691069729e-07,0.00016004098318656582,0.0,0.0,3.1125051201246013e-06,0.00043073085785022498,0.0037113709422769612,0.020664871680291613,2.4412992540187007e-07,7.2346879735415086e-07,1.5422495311732862e-06,8.3322612058173091e-07,3.171905870302204e-08,4.4778471937254064e-05,1.7287248846347561e-07,1.2263123240927272e-10,2.601007779691196e-09,1.4684040386074946e-08
3.749310510816231e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3131961631893902,0.076587616237815972,0.0026607147861533232,0.0,0.019538682721580596,1.0157147259647938e-06,0.0,0.017862164884915179,0.0,0.0015266925685647218,1.4928809718433435e-06,1.2008073480140374e-06,2.2820599993439883e-07,0.00016075297323156831,0.0,0.0,3.1100552947875326e-06,0.00043477995541383414,0.0037055459379557215,0.020617534870298729,2.4363545147512131e-07,7.2307993092171483e-07,1.5452219554552033e-06,8.3649930726752411e-07,3.1500568433947201e-08,4.4953292495244396e-05,1.7449759114991978e-07,1.2380497413356223e-10,2.6130211711283014e-09,1.4736387851887169e-08
3.769335268128334e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31324899494563307,0.076454816262288561,0.0026474618645395231,0.0,0.019611687449037945,1.0191367438283138e-06,0.0,0.017928316683793404,0.0,0.001523775297366802,1.5049297528437013e-06,1.2036881165409084e-06,2.2877831297042323e-07,0.00016146304284003421,0.0,0.0,3.1076049143225954e-06,0.00043883887728518313,0.0036997436169535994,0.020570325916563766,2.4314276034338334e-07,7.2268975105215845e-07,1.5481945948775043e-06,8.3976137199954223e-07,3.1283772196470348e-08,4.5127393849328168e-05,1.7612663685870287e-07,1.2498184415237747e-10,2.6250060009864615e-09,1.4788533173041434e-08
3.789360025440437e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31330167744516263,0.076322563672910515,0.002634283323955362,0.0,0.019684417926611901,1.0225442412557762e-06,0.0,0.017994170490192071,0.0,0.0015208679308087705,1.5169822554023122e-06,1.2065407417146471e-06,2.2934538531538283e-07,0.00016217119836806835,0.0,0.0,3.1051540072472752e-06,0.00044290752722668774,0.003693963867444184,0.020523244374301263,2.4265184327312358e-07,7.222982704838893e-07,1.5511674588928307e-06,8.4301236618250276e-07,3.1068655173815334e-08,4.5300779550507279e-05,1.7775958696459112e-07,1.2616181503237523e-10,2.6369623449126687e-09,1.4840477420232724e-08
3.8093847827525405e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31335421123847418,0.076190855575472699,0.002621178680898738,0.0,0.019756875557852351,1.0259373025049873e-06,0.0,0.018059727918548533,0.0,0.0015179704239937156,1.5290381566982895e-06,1.209365437606564e-06,2.2990725595180287e-07,0.00016287744615025256,0.0,0.0,3.102702601706713e-06,0.00044698580972603433,0.0036882065782798284,0.020476289800568349,2.4216269158389794e-07,7.2190550184396401e-07,1.5541405569191267e-06,8.4625234092001983e-07,3.0855202694157608e-08,4.5473453128535287e-05,1.7939640313344017e-07,1.2734485952761097e-10,2.6488902784227382e-09,1.4892221665715876e-08
3.829409540064644e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31340659687357564,0.076059689094704855,0.0026081474554973446,0.0,0.019829061737236701,1.0293160118186446e-06,0.0,0.018124990572676167,0.0,0.0015150827322721063,1.5410971379725537e-06,1.2121624165776839e-06,2.3046396355083105e-07,0.00016358179249965953,0.0,0.0,3.1002507254786575e-06,0.00045107362999049008,0.0036824716389868561,0.020429461754257035,2.4167529664797058e-07,7.215114576491714e-07,1.5571138983400036e-06,8.4948134701668874e-07,3.0643400229056933e-08,4.5645418092064591e-05,1.8103704731991169e-07,1.2853095057822824e-10,2.6607898768998542e-09,1.4943766983173753e-08
3.849434297376747e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31345883489599946,0.07592906137413008,0.0025951891714777724,0.0,0.019900977850239341,1.0326804534162265e-06,0.0,0.018189960045845808,0.0,0.0015122048112402231,1.5531588844811981e-06,1.2149318892932622e-06,2.3101554647492148e-07,0.00016428424370786731,0.0,0.0,3.0977984059783369e-06,0.00045517089394126066,0.0036767589397607879,0.020382759796086537,2.4118964988993469e-07,7.2111615030710588e-07,1.5600874925051108e-06,8.5269943498014975e-07,3.0433233391908874e-08,4.581667792879216e-05,1.826814817652086e-07,1.2972006130915678e-10,2.6726612155931256e-09,1.4995114447588418e-08
3.86945905468885e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31351092584881574,0.075798969575920541,0.0025823033561348965,0.0,0.019972625273400491,1.0360307114860735e-06,0.0,0.018254637920866592,0.0,0.0015093366167385968,1.5652230854494055e-06,1.2176740647371655e-06,2.3156204278049508e-07,0.00016498480604497576,0.0,0.0,3.0953456702632584e-06,0.00045927750820789348,0.0036710683714616223,0.020336183488595651,2.4070574278633801e-07,7.2071959211723006e-07,1.5630613487304902e-06,8.5590665502314203e-07,3.0224687936414329e-08,4.5987236105604528e-05,1.8432966899482902e-07,1.3091216502882013e-10,2.6845043696161988e-09,1.5046265135115122e-08
3.8894838120009535e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31356287027264385,0.075669410880754476,0.0025694895403015634,0.0,0.020044005374394429,1.0393668701776656e-06,0.0,0.018319025770165975,0.0,0.0015064781048504628,1.5772894340259009e-06,1.2203891502261314e-06,2.3210349022057548e-07,0.00016568348575962373,0.0,0.0,3.0928925450379412e-06,0.00046339338012272755,0.0036653998256091407,0.020289732396135077,2.4022356686531116e-07,7.203217952719218e-07,1.5660354762989273e-06,8.5910305706553413e-07,3.0017749755067404e-08,4.6157096068721397e-05,1.859815718163386e-07,1.3210723522785252e-10,2.6963194139458944e-09,1.5097220122959068e-08
3.909508569313057e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31361466870566412,0.075540382487674571,0.0025567472583185587,0.0,0.020115119512097178,1.0426890135940973e-06,0.0,0.018383125155869179,0.0,0.00150362923190022,1.5893576272379454e-06,1.2230773514239041e-06,2.3263992624740183e-07,0.00016638028907900817,0.0,0.0,3.090439056658579e-06,0.00046751841771538869,0.0036597531943782626,0.020243406084859826,2.397431137061969e-07,7.1992277185751275e-07,1.5690098844603069e-06,8.622886907363441e-07,2.9812404877660844e-08,4.6326261243838143e-05,1.8763715331716103e-07,1.3330524557782388e-10,2.7081064234208628e-09,1.5147980489254963e-08
3.92953332662516e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31366632168363118,0.07541188161394731,0.0025440760480048715,0.0,0.020185969036653546,1.0459972257847356e-06,0.0,0.018446937629877817,0.0,0.0015007899544519077,1.601427365946854e-06,1.2257388723552428e-06,2.3317138801501651e-07,0.00016707522220890415,0.0,0.0,3.0879852311376278e-06,0.00047165252970732935,0.003654128370594431,0.020197204122721579,2.3926437493918656e-07,7.1952253385531466e-07,1.5719845824319634e-06,8.6546360537574193e-07,2.9608639469809294e-08,4.649473503626748e-05,1.8929637686238681e-07,1.3450616992997516e-10,2.7198654727403132e-09,1.5198547312949336e-08
3.949558083937263e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31371782973988471,0.075283905494923808,0.0025314754506282318,0.0,0.020256555289543638,1.0492915907380654e-06,0.0,0.018510464733947993,0.0,0.0014979602293076861,1.613498354804034e-06,1.2283739154198104e-06,2.3369791238183094e-07,0.00016776829133368637,0.0,0.0,3.0855310941483369e-06,0.00047579562550641435,0.0036485252477290292,0.020151126079461144,2.3878734224495455e-07,7.1912109314263282e-07,1.5749595793990171e-06,8.686278500370371e-07,2.9406439831489773e-08,4.6662520831079655e-05,1.9095920609260001e-07,1.3570998231396115e-10,2.7315966364627299e-09,1.5248921673685406e-08
