Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),COX(50)
2.3495016561004765e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32769001459068342,0.11291912483715372,0.020744838353977189,0.0,1.3553033930367575e-07,4.3080411771162646e-05,2.979102716733719e-05,2.0641986376262326e-11,3.8756463300690065e-21,9.2476318123441116e-07,9.0587961700217377e-24,4.6904847805136146e-08,1.5315451746809241e-18,4.9015221365423413e-12,1.7326771567852272e-15,4.134695811527104e-18,1.8314036975706268e-10,6.6286299072155172e-18,0.0057198536665814008,0.0041235150494104813,2.9307800432040013e-08,1.6735639129267209e-08,3.3248015859340592e-05,6.241217841054067e-12,5.7108062055159736e-08,1.8512703102722268e-07,1.1650504283075751e-10,6.4344513690961311e-07,6.9948232514341007e-12,2.4054482035595937e-11
2.3571276776614997e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32767767209202264,0.11291914962717294,0.02073850659727489,0.0,1.3711545107119703e-07,4.3409073818449587e-05,2.9976340876965915e-05,2.0868601448327402e-11,3.93152459925068e-21,9.2973905068762172e-07,9.2537893748285459e-24,4.7051897374169638e-08,1.5513649559698659e-18,4.9596882086800941e-12,1.7491861693651583e-15,4.1741418780053499e-18,1.8458486802399588e-10,6.7339519084158883e-18,0.0057196383902956421,0.00413599157200472,2.9394612547793358e-08,1.6825282857854896e-08,3.332405305172076e-05,6.2664113026054268e-12,5.7235112266524712e-08,1.8510855668100083e-07,1.1711919258972956e-10,6.4837439732754551e-07,7.0745028351563855e-12,2.4203202202154322e-11
2.364753699222523e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32766533497617928,0.11291917380489362,0.020732177249807613,0.0,1.3871341053703256e-07,4.3738837916082724e-05,3.0162195815038795e-05,2.1097057567914744e-11,3.9880073645995755e-21,9.3472369958062046e-07,9.452363155549977e-24,4.7198689830887085e-08,1.5713834672211513e-18,5.0183384825626075e-12,1.765787791882887e-15,4.2138345778473487e-18,1.860349492887883e-10,6.8406349183529713e-18,0.0057194231763928937,0.0041484627218731527,2.9481388189357702e-08,1.6915097651499518e-08,3.3400001296901787e-05,6.2916244372171603e-12,5.736201789670598e-08,1.8509016498715471e-07,1.177347813068493e-10,6.5332005529874711e-07,7.1548114230136351e-12,2.4352348485851609e-11
2.371617118627444e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32765423617143596,0.11291919504155938,0.020726482895948195,0.0,1.4016261032978492e-07,4.4036567085049678e-05,3.0329927786754501e-05,2.1304250234660875e-11,4.0393623399074825e-21,9.3921736425779134e-07,9.6341859462519345e-24,4.7330584344669494e-08,1.5895712205422707e-18,5.0715396777145461e-12,1.7808085660782124e-15,4.2497694926517111e-18,1.8734479400274155e-10,6.9378245507434837e-18,0.0057192295372339112,0.0041596821653153183,2.9559455081870869e-08,1.699607707253168e-08,3.3468279216649766e-05,6.3143330910139654e-12,5.7476110228804993e-08,1.8507368240709062e-07,1.1829004072187262e-10,6.5778515414611754e-07,7.2276293918893314e-12,2.4486944256469857e-11
2.378480538032365e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32764314172158532,0.11291921578269812,0.02072079049164292,0.0,1.4162231273157673e-07,4.4335187481084227e-05,3.0498097738554851e-05,2.1512949180222992e-11,4.091213752186312e-21,9.4371809239809992e-07,9.8189932596021915e-24,4.7462272705907285e-08,1.6079221451206249e-18,5.1251367212773236e-12,1.7959046008457798e-15,4.2859053226181999e-18,1.8865915741976319e-10,7.0361376390751762e-18,0.0057190359486328866,0.0041708972610213059,2.963749243120974e-08,1.7077194759859979e-08,3.3536486103845014e-05,6.3370577063705052e-12,5.7590087079723058e-08,1.8505726543647366e-07,1.1884646431411184e-10,6.6226351042956151e-07,7.3009614019928599e-12,2.4621884782025857e-11
2.385343957437286e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32763205162418424,0.11291923602851858,0.020715100035980295,0.0,1.4309256333586124e-07,4.4634698430283673e-05,3.0666705473944332e-05,2.1723161546418335e-11,4.1435648386398017e-21,9.4822586140658649e-07,1.0006825683613024e-23,4.7593755909350307e-08,1.6264372894422053e-18,5.1791313433631603e-12,1.8110760128513091e-15,4.3222426086255813e-18,1.8997803785499412e-10,7.1355842496727471e-18,0.0057188424106000462,0.0041821080109651415,2.9715500237813499e-08,1.7158450573631152e-08,3.3604622428567745e-05,6.3597982938013373e-12,5.7703949203581913e-08,1.8504091345251973e-07,1.1940405143124657e-10,6.6675511259222725e-07,7.3748096048765435e-12,2.475716987318501e-11
2.391521034901715e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32762207425585643,0.11291925382643365,0.020709980291220526,0.0,1.4442484534381736e-07,4.4905019153152227e-05,3.0818826578392011e-05,2.1913652564727374e-11,4.1911107229556421e-21,9.5228885482618099e-07,1.0178495233340366e-23,4.7711916202556657e-08,1.6432421970788032e-18,5.2280678646252782e-12,1.8247948275635634e-15,4.3551188579151231e-18,1.9116889089696365e-10,7.2260637326194398e-18,0.0057186682696133495,0.0041921939719184237,2.9785682005145696e-08,1.7231698786998463e-08,3.3665885173147315e-05,6.3802784874213188e-12,5.7806327637825653e-08,1.8502625172153201e-07,1.1990687411125398e-10,6.7080887025731801e-07,7.4417161157203035e-12,2.4879220902402932e-11
2.3976981123661435e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32761210040927446,0.11291927122346569,0.020704862123459834,0.0,1.4576574175123325e-07,4.5176060194098941e-05,3.0971301985228414e-05,2.2105380476308617e-11,4.239066351687737e-21,9.563575166975093e-07,1.0352678560623037e-23,4.7829911842930244e-08,1.6601817453966864e-18,5.2773290921124027e-12,1.8385748772347204e-15,4.3881591188222974e-18,1.9236340010927471e-10,7.3174770041702857e-18,0.0057184941695988386,0.0042022764158394727,2.9855839843660225e-08,1.730505866381221e-08,3.3727091471137079e-05,6.4007716346476326e-12,5.7908614279469656e-08,1.8501164168695797e-07,1.2041063824247993e-10,6.7487333941814813e-07,7.5090440665046709e-12,2.5001550738562996e-11
2.403875189830572e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32760213008267708,0.1129192882197701,0.020699745532034984,0.0,1.4711528597081499e-07,4.5447821068459113e-05,3.1124131551290818e-05,2.2298350516802621e-11,4.2874341093895565e-21,9.6043183066305993e-07,1.0529406169746761e-23,4.7947743549986368e-08,1.6772567072396102e-18,5.3269162917284471e-12,1.8524162467717068e-15,4.4213637854723561e-18,1.9356156424358941e-10,7.4098315373742588e-18,0.0057183201105605388,0.0042123553441646292,2.9925973753729437e-08,1.7378530101010974e-08,3.3788241651875806e-05,6.4212777419318546e-12,5.8010809655820392e-08,1.849970829094232e-07,1.2091534334992528e-10,6.7894851176033402e-07,7.5767950335136387e-12,2.5124159243803811e-11
2.410052267295001e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32759216327430862,0.11291930481550319,0.020694630516283112,0.0,1.4847351147037943e-07,4.5720301293574883e-05,3.127731513344252e-05,2.2492567931034686e-11,4.3362163884164251e-21,9.6451178040122256e-07,1.0708708858447358e-23,4.8065412041363887e-08,1.6944678581392838e-18,5.3768307308357126e-12,1.8663190210368209e-15,4.4547332519357293e-18,1.9476338204520458e-10,7.5031348481276353e-18,0.0057181460925014877,0.0042224307583293742,2.9996083735765041e-08,1.7452112993790924e-08,3.3849336040652526e-05,6.4417968161220159e-12,5.8112914287395683e-08,1.8498257495402385e-07,1.214209889584266e-10,6.8303437900308759e-07,7.6449705977159902e-12,2.5247046280322586e-11
2.4162293447594296e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32758219998241933,0.11291932101082218,0.020689517075541754,0.0,1.4984045177274931e-07,4.5993500388757941e-05,3.1430852588572905e-05,2.2688037972989069e-11,4.3854155889366336e-21,9.685973496262095e-07,1.0890617719982458e-23,4.8182918032784631e-08,1.7118159763175106e-18,5.4270736782490951e-12,1.880283284847884e-15,4.4882679122283039e-18,1.9596885225304195e-10,7.5973944953227879e-18,0.0057179721154237842,0.0042325026597683363,3.0066169790205087e-08,1.752580723661538e-08,3.3910374958781627e-05,6.4623288639239689e-12,5.8214928688043962e-08,1.8496811739030364e-07,1.2192757459289806e-10,6.8713093289860702e-07,7.7135723425279103e-12,2.537021171037251e-11
2.4224064222238583e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32757224020526499,0.11291933680588506,0.020684405209148833,0.0,1.5121614045569248e-07,4.6267417875253493e-05,3.1584743773597366e-05,2.288476590578304e-11,4.4350341189425395e-21,9.7268852208798014e-07,1.1075164145214022e-23,4.8300262238014617e-08,1.7293018426882981e-18,5.4776464042315282e-12,1.89430912297837e-15,4.5219681603116881e-18,1.9717797359964008e-10,7.69261808099714e-18,0.0057177981793286375,0.0042425710499152782,3.0136231917480509e-08,1.7599612725957354e-08,3.3971358723673694e-05,6.4828738904637389e-12,5.8316853365045778e-08,1.8495370979225044e-07,1.2243509977897246e-10,6.9123816523148892e-07,7.7826018505229032e-12,2.5493655396244232e-11
2.428583499688287e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3275622839411072,0.11291935220085071,0.020679294916442652,0.0,1.5260061115184428e-07,4.6542053276205011e-05,3.1738988545457359e-05,2.3082757001640976e-11,4.4850743942616315e-21,9.7678528157216206e-07,1.1262379824699881e-23,4.8417445368826715e-08,1.7469262408599469e-18,5.5285501804892085e-12,1.908396620157531e-15,4.555834390093476e-18,1.9839074481114788e-10,7.7888132504822296e-18,0.005717624284216391,0.0042526359302031171,3.0206270118040605e-08,1.7673529356425272e-08,3.403228764891121e-05,6.5034319013786158e-12,5.8418688819280331e-08,1.8493935173816599e-07,1.2294356404208251e-10,6.9535606781815116e-07,7.8520607093303319e-12,2.5617377200286682e-11
2.4347605771527157e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32755233118821253,0.11291936719587872,0.020674186196761906,0.0,1.5399389754860145e-07,4.6817406116619787e-05,3.1893586761120392e-05,2.3282016541868332e-11,4.5355388385675864e-21,9.8088761189996897e-07,1.1452296750793871e-23,4.853446813496447e-08,1.7646899571371204e-18,5.5797862801657828e-12,1.9225458610705233e-15,4.5898669954275169e-18,1.9960716460731884e-10,7.8859876925528829e-18,0.0057174504300865747,0.0042626973020639131,3.0276284392371777e-08,1.7747557021168047e-08,3.4093162044318604e-05,6.5240029025946864e-12,5.85204355453331e-08,1.8492504281062e-07,1.234529669075586e-10,6.9948463250626903e-07,7.9219505098715444e-12,2.5741376984909728e-11
2.4409376546171444e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32754238194485308,0.11291938179112941,0.020669079049445684,0.0,1.5539603338807059e-07,4.7093475923335129e-05,3.2048538277580029e-05,2.3482549816825643e-11,4.5864298833912969e-21,9.8499549692812689e-07,1.1644947219754468e-23,4.8651331244107331e-08,1.7825937805228947e-18,5.6313559778380002e-12,1.9367569303585362e-15,4.6240663701141846e-18,2.0082723170150699e-10,7.9841491395765046e-18,0.0057172766169379437,0.0042727551669288714,3.0346274740964743e-08,1.7821695616223121e-08,3.4153982216026798e-05,6.544586898030293e-12,5.8622094031576148e-08,1.8491078259646748e-07,1.2396330790164786e-10,7.0362385117422424e-07,7.9922728411188169e-12,2.5865654612556669e-11
2.447114732081573e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32753243620930605,0.11291939598676375,0.020663973473833447,0.0,1.5680705246699673e-07,4.7370262224985387e-05,3.2203842951855897e-05,2.3684362125902421e-11,4.637749968131876e-21,9.8910892054879534e-07,1.1840363833862491e-23,4.8768035401836981e-08,1.8006385027207916e-18,5.6832605495111396e-12,1.9510299126189153e-15,4.6584329079006471e-18,2.0205094480066422e-10,8.0833053676624668e-18,0.0057171028447685051,0.0042828095262283442,3.041624116431338e-08,1.7895945035778747e-08,3.4214748466545226e-05,6.5651838921542346e-12,5.8723664760342641e-08,1.8489657068673135e-07,1.2447458655039495e-10,7.0777371573056514e-07,8.0630292973382699e-12,2.5990209945727456e-11
2.453291809546002e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32752249397985395,0.11291940978294335,0.020658869469265047,0.0,1.5822698863663093e-07,4.7647764551969796e-05,3.2359500640993702e-05,2.3887458777490979e-11,4.6895015400676547e-21,9.9322786668948836e-07,1.2038579503548035e-23,4.8884581311605064e-08,1.81882491813678e-18,5.7355012726124283e-12,1.9653648924052676e-15,4.6929670024811265e-18,2.0327830260533753e-10,8.1834641968116179e-18,0.0057169291135755577,0.004292860381391839,3.0486183662947417e-08,1.7970305171543061e-08,3.427546109482826e-05,6.5857938903091843e-12,5.8825148208028631e-08,1.8488240667654625e-07,1.2498680237949801e-10,7.1193421811348161e-07,8.134221477116744e-12,2.6115042846989443e-11
2.4594688870104305e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32751255525478401,0.11291942317983056,0.020653767035080733,0.0,1.5965587580269565e-07,4.7925982436421067e-05,3.2515511202065213e-05,2.4091845088960299e-11,4.7416870543671265e-21,9.9735231931299637e-07,1.2239627449526589e-23,4.9000969674702132e-08,1.8371538238812707e-18,5.7880794259871373e-12,1.9797619542275723e-15,4.7276690474971622e-18,2.0450930380966906e-10,8.2846334910659157e-18,0.0057167554233557216,0.0043029077338480014,3.0556102237412865e-08,1.8044775919226612e-08,3.4336120396332841e-05,6.6064168952709784e-12,5.8926544845143894e-08,1.8486829016517897e-07,1.254999549158242e-10,7.1610535029029009e-07,8.2058509757421345e-12,2.6240153178938756e-11
2.465645964474859e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32750262003238839,0.11291943617758814,0.020648666170621121,0.0,1.6109374792534367e-07,4.8204915412174598e-05,3.2671874492168355e-05,2.4297526386629785e-11,4.7943089740999081e-21,1.001482262417311e-06,1.2443541204944204e-23,4.9117201190227907e-08,1.8556260197710753e-18,5.8409962898949073e-12,1.9942211825522826e-15,4.7625394365378926e-18,2.0574394710139752e-10,8.386821158658147e-18,0.0057165817741049755,0.0043129515850246335,3.0625996888252195e-08,1.8119357172977879e-08,3.4396726663086644e-05,6.6270529102587745e-12,5.9027855136492492e-08,1.8485422075591224e-07,1.2601404368609682e-10,7.2028710425693244e-07,8.2779193938918903e-12,2.6365540804224631e-11
2.471823041939288e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32749268831096429,0.11291944877637956,0.020643566875227209,0.0,1.6254063901898901e-07,4.8484563014738589e-05,3.2828590368427103e-05,2.4504508005742983e-11,4.847369770247647e-21,1.005617680035548e-06,1.2650354617531566e-23,4.9233276555062514e-08,1.8742423083313511e-18,5.8942531460021622e-12,2.0087426618024201e-15,4.7975785631403054e-18,2.0698223116185794e-10,8.4900351521617701e-18,0.0057164081658186766,0.0043229919363486956,3.0695867616039201e-08,1.8194048822919054e-08,3.4457280183751938e-05,6.6477019402301455e-12,5.9129079541276878e-08,1.8484019805598987e-07,1.2652906821632875e-10,7.2447947203748584e-07,8.3504283379541507e-12,2.6491205585572401e-11
2.4780001194037166e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32748276008881333,0.11291946097636874,0.020638469148240399,0.0,1.6399658315228197e-07,4.8764924781264603e-05,3.2985658687991585e-05,2.4712795290441291e-11,4.9008719217149243e-21,1.0097585562358655e-06,1.286010185176714e-23,4.9349196463838912e-08,1.8930034947975294e-18,5.9478512773783695e-12,2.0233264763576769e-15,4.832786820789512e-18,2.0822415466598582e-10,8.5942834686408686e-18,0.005716234598491598,0.0043330287892462873,3.0765714421371065e-08,1.8268850764440139e-08,3.4517781243676232e-05,6.6683639869287938e-12,5.9230218513118178e-08,1.8482622167665076e-07,1.2704502803399122e-10,7.2868244568368292e-07,8.4233794095024498e-12,2.6617147385731983e-11
2.4841771968681453e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32747283536424199,0.11291947277772006,0.020633372989002464,0.0,1.6546161444811426e-07,4.9046000250518977e-05,3.3143079308038087e-05,2.4922393593737563e-11,4.95481791534013e-21,1.0139048751213918e-06,1.3072817391049368e-23,4.9464961608916419e-08,1.9119103871172162e-18,6.001791968493768e-12,2.0379727105544948e-15,4.868164602919005e-18,2.0946971628232141e-10,8.6995741498001899e-18,0.0057160610721179545,0.0043430621451426661,3.0835537304838006e-08,1.8343762892121943e-08,3.4578230124956614e-05,6.6890390521838313e-12,5.9331272500240008e-08,1.8481229123300084e-07,1.2756192266657477e-10,7.3289601727444297e-07,8.4967742154276668e-12,2.6743366067499684e-11
2.490354274332574e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32746291413556117,0.1129194841805985,0.020628278396855552,0.0,1.6693576708339816e-07,4.9327788962854836e-05,3.3300852085769039e-05,2.5133308277489738e-11,5.00921024590631e-21,1.0180566208301465e-06,1.3288536039877985e-23,4.9580572680355328e-08,1.9309637959520733e-18,6.0560765052103071e-12,2.0526814486861595e-15,4.903712302910931e-18,2.1071891467301281e-10,8.8059152821353145e-18,0.0057158875866914231,0.0043530920054622472,3.0905336267060302e-08,1.8418785094309782e-08,3.46386271065026e-05,6.7097271407829319e-12,5.94322419455795e-08,1.8479840634395856e-07,1.2807975164034574e-10,7.3712017891541533e-07,8.570614370060878e-12,2.6869861493759411e-11
2.4965313517970027e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32745299640108627,0.11291949518516937,0.02062318537114222,0.0,1.6841907528903859e-07,4.9610290460184687e-05,3.3458976878413059e-05,2.5345544712374404e-11,5.0640514161520136e-21,1.0222137775349638e-06,1.3507292926044429e-23,4.9696030365892584e-08,1.9501645346796826e-18,6.1107061747777535e-12,2.0674527750028695e-15,4.9394303140963448e-18,2.1197174849382235e-10,8.9133149970829008e-18,0.0057157141422051723,0.0043631183716285942,3.0975111308686053e-08,1.8493917265954144e-08,3.469897246407926e-05,6.7304282536066438e-12,5.9533127286776992e-08,1.8478456663231005e-07,1.2859851448333723e-10,7.413549227385318e-07,8.6449014812126806e-12,2.6996633527416461e-11
2.5020907215149887e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32744407342621629,0.11291950474886722,0.020618602986757838,0.0,1.697619090221534e-07,4.9865150861577568e-05,3.3601590046563942e-05,2.5537692046938563e-11,5.1137943022319167e-21,1.0259598319177745e-06,1.3706801111894237e-23,4.9799811704453961e-08,1.9675718410394516e-18,6.1601690310052968e-12,2.0808005511842578e-15,4.9717224652808119e-18,2.1310240610914987e-10,9.0108865856357385e-18,0.0057155580771654519,0.0043721391148531909,3.1037888394563776e-08,1.8561630157622931e-08,3.4753239372838538e-05,6.749070391278651e-12,5.962385254240906e-08,1.8477214920973387e-07,1.2906619911031295e-10,7.4517523346294504e-07,8.712143362802261e-12,2.7110964743753284e-11
2.5076500912329747e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32743515327907008,0.11291951399019133,0.020614021870173665,0.0,1.7111221156840003e-07,5.0120587917202722e-05,3.374448812712741e-05,2.5730918284881541e-11,5.1639046178488411e-21,1.0297102449264126e-06,1.3908825055258635e-23,4.9903469853641023e-08,1.9850997424315853e-18,6.2099134289912189e-12,2.0941991533612177e-15,5.0041531737559133e-18,2.1423600633994534e-10,9.1093282405282829e-18,0.0057154020452757862,0.0043811570300026637,3.1100646105753686e-08,1.8629431957790915e-08,3.4807464883783027e-05,6.7677230819518532e-12,5.9714510335950881e-08,1.8475976780854165e-07,1.295346394442636e-10,7.4900410370300739e-07,8.77974976791222e-12,2.7225519801216138e-11
2.5132094609509607e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32742623595842874,0.11291952290926316,0.020609442020911205,0.0,1.7247000799408415e-07,5.0376601296249269e-05,3.3887671016077639e-05,2.592522735964303e-11,5.2143842040709066e-21,1.0334650050949009e-06,1.4113391044765271e-23,5.0007005309896259e-08,2.002748837458351e-18,6.2599403100078174e-12,2.1076486428629266e-15,5.0367227261549038e-18,2.1537254819302187e-10,9.2086459835487322e-18,0.005715246046530233,0.0043901721181130431,3.1163384442769886e-08,1.8697322587613833e-08,3.4861649191642389e-05,6.7863863267714093e-12,5.980510097594189e-08,1.8474742216145287e-07,1.3000383514106018e-10,7.5284152777578741e-07,8.8477218732473316e-12,2.7340298599985124e-11
2.5187688306689466e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32741732146307584,0.11291953150620425,0.020604863438492223,0.0,1.7383532340084238e-07,5.0633190668864962e-05,3.4031138609405976e-05,2.6120623210382477e-11,5.2652349072127002e-21,1.0372241009799142e-06,1.4320525586668949e-23,5.0110418568083012e-08,2.0205197265084481e-18,6.3102506162286322e-12,2.1211490809904688e-15,5.0694314090781726e-18,2.1651203067102401e-10,9.3088458663463567e-18,0.0057150900809225724,0.004399184380219797,3.1226103406110212e-08,1.8765301973665064e-08,3.491579248921384e-05,6.8050601238338161e-12,5.9895624767730925e-08,1.8473511200357048e-07,1.3047378585792335e-10,7.566875000145432e-07,8.9160608578559596e-12,2.7455301040228623e-11
2.5243282003869326e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32740840979179792,0.1129195397811365,0.020600286122438711,0.0,1.7520818292548836e-07,5.0890355706141573e-05,3.4174890803121068e-05,2.6317109781963367e-11,5.3164585788416195e-21,1.0409875211607357e-06,1.4530255406169213e-23,5.0213710121473686e-08,2.0384130117580531e-18,6.3608452907226601e-12,2.1347005290168695e-15,5.1022795090934101e-18,2.1765445277243204e-10,9.4099339705205036e-18,0.0057149341484463148,0.0044081938173578519,3.128880299627726e-08,1.8833370031174577e-08,3.4969894967408766e-05,6.8237444771164857e-12,5.9986082013587214e-08,1.8472283707229294e-07,1.3094449124958725e-10,7.6054201476848356e-07,8.9847679122932678e-12,2.7570527022204544e-11
2.52933163313312e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32740039170123064,0.11291954695335886,0.020596167620338172,0.0,1.7645022752237694e-07,5.112229616188249e-05,3.4304511024860383e-05,2.6494883527719306e-11,5.3628803059224893e-21,1.0443782871753479e-06,1.4721253471921902e-23,5.0306568868323415e-08,2.054622116373115e-18,6.4066244128068716e-12,2.1469404963237252e-15,5.131962237542715e-18,2.1868514521060458e-10,9.5016777442012566e-18,0.0057147938375394641,0.0044162998962887856,3.1345216063809543e-08,1.8894707033301697e-08,3.501855245349328e-05,6.8405694203154644e-12,6.0067436885321283e-08,1.8471181953780504e-07,1.3136877106529901e-10,7.6401837723980559e-07,9.0469199346648917e-12,2.7674421451740693e-11
2.533834722604689e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32739317737396639,0.11291955318550995,0.020592461844850522,0.0,1.7757332495712977e-07,5.1331440824358218e-05,3.4421366189779483e-05,2.665564039696189e-11,5.4049205672231008e-21,1.0474329566305038e-06,1.489498410818394e-23,5.0390058089695239e-08,2.0692958591706602e-18,6.4480237849143033e-12,2.1579918731064812e-15,5.1587736175190061e-18,2.1961480293645427e-10,9.5848702097217329e-18,0.0057146675806595895,0.0044235934122338286,3.1395974408395272e-08,1.894997164641703e-08,3.5062316165313179e-05,6.855719178446394e-12,6.0140610569141009e-08,1.8470192781724606e-07,1.3175114510529685e-10,7.6715301229358147e-07,9.103113190423517e-12,2.7768081122997891e-11
2.5383378120762577e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32738596489742822,0.11291955920660837,0.020588756899376184,0.0,1.7870141689700096e-07,5.154096259863324e-05,3.4538407896169119e-05,2.6817119920863585e-11,5.4472088425508916e-21,1.0504904430236552e-06,1.507046574910574e-23,5.0473468332330751e-08,2.0840509826697717e-18,6.4896114107781022e-12,2.1690768263373617e-15,5.1856769784691037e-18,2.2054638755486628e-10,9.6686563492342586e-18,0.0057145413455048782,0.0044308850765552238,3.1446720043195597e-08,1.9005294297441719e-08,3.5106053428899663e-05,6.8708758628778106e-12,6.0213741119423161e-08,1.8469205874962715e-07,1.3213401367661781e-10,7.7029324209543076e-07,9.1595500449827175e-12,2.7861887282703642e-11
2.5428409015478266e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32737875427097635,0.11291956501671928,0.020585052783661621,0.0,1.798345167682495e-07,5.1750861311664505e-05,3.4655636088797221e-05,2.6979324206775382e-11,5.4897461260239912e-21,1.0535507403285963e-06,1.5247713024040795e-23,5.0556799855271189e-08,2.0988878103300836e-18,6.5313877932946062e-12,2.1801953885255971e-15,5.2126724726246734e-18,2.2147989852562282e-10,9.7530394526819324e-18,0.0057144151320714246,0.0044381748898019149,3.1497452968509535e-08,1.9060674943007792e-08,3.5149764342189691e-05,6.8860394743849093e-12,6.0286828690886394e-08,1.8468221219987245e-07,1.325173765964922e-10,7.7343906367193346e-07,9.2162311241698803e-12,2.7955839877930025e-11
2.5473439910193954e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32737154549397179,0.11291957061590786,0.020581349497453383,0.0,1.8097263801221522e-07,5.196113679078869e-05,3.4773050712439165e-05,2.7142255364472957e-11,5.5325334140339571e-21,1.0566138425287658e-06,1.54267406591838e-23,5.064005291685278e-08,2.1138066663826461e-18,6.5733534357405784e-12,2.1913475921683953e-15,5.2397602522036084e-18,2.2241533530672707e-10,9.8380228230738377e-18,0.005714288940355223,0.0044454628525225992,3.1548173184638946e-08,1.9116113545867802e-08,3.5193449002351914e-05,6.9012100104269281e-12,6.0359873436988091e-08,1.8467238803387166e-07,1.329012336835792e-10,7.7659047405610203e-07,9.2731570540296273e-12,2.8049938855721054e-11
2.5518470804909643e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3273643385657769,0.11291957600423946,0.020577647040498147,0.0,1.8211579408527187e-07,5.2171788863717709e-05,3.4890651711877809e-05,2.7305915506151188e-11,5.5755717052479498e-21,1.0596797436172328e-06,1.5607563478038655e-23,5.0723227774703308e-08,2.1288078758302738e-18,6.615508841772104e-12,2.20253346975095e-15,5.2669404694100745e-18,2.233526973544065e-10,9.9236097765161738e-18,0.0057141627703521788,0.0044527489652657504,3.1598880691874185e-08,1.9171610061268831e-08,3.5237107505809398e-05,6.9163874726414931e-12,6.0432875510141533e-08,1.8466258611829061e-07,1.3328558475467174e-10,7.7974747028730559e-07,9.3303284888217904e-12,2.8144184163105771e-11
2.5558998610153763e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32735785391060729,0.11291958067350916,0.020574315538040448,0.0,1.8314895046376806e-07,5.2361697574959672e-05,3.4996651917047806e-05,2.7453834662639192e-11,5.6145216023138896e-21,1.0624414426893645e-06,1.5771851227495372e-23,5.0798018494934892e-08,2.1423796457229249e-18,6.6536113716433487e-12,2.2126295776330796e-15,5.2914818248531608e-18,2.2419796884938315e-10,1.00011568494629e-17,0.0057140492359107386,0.0044593048854569143,3.1644506582537332e-08,1.922160640448296e-08,3.5276377874031632e-05,6.9300531108658782e-12,6.049854101532683e-08,1.8465378330918803e-07,1.3363192292416709e-10,7.8259354035270822e-07,9.3819931940088871e-12,2.8229130007878079e-11
