Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),H2OX(23)
5.1305006420461765e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360475015497,0.099999983858483077,0.099999997645889266,1.5484390421423344e-65,1.005995149999107e-27,2.5974932378455198e-26,4.0550395066501182e-30,7.1495790030904853e-29,1.1364264036966923e-29,4.0539964388021645e-19,7.7142453398147359e-69,2.6551621189325243e-19,6.7684805125001181e-45,4.2977601466441215e-34,2.1991748575092848e-46,1.3576745614696075e-52,2.344787544466031e-28,2.4573607009734932e-53,1.6141410222741929e-08,4.708221458464182e-09,1.0669720923517104e-13,1.4899751108915245e-18,1.0672149521420048e-13,2.1555135470763775e-18,2.11184450315736e-18,3.7473710067451514e-18,8.9429522700833162e-29,4.1008722670723115e-33,1.2726644854816629e-25
8.414021053390647e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934359140628668,0.099999973527944416,0.099999996139258612,2.3495143907668546e-63,5.4249570690427193e-27,7.7682614094573519e-26,6.9806171100677291e-29,3.1613186757393026e-28,3.6079269480346762e-29,8.1164296799600579e-19,1.9252534615305772e-67,4.3544863941183822e-19,4.5122812831219351e-44,2.2315296546352454e-33,1.1310156898144358e-45,4.0456568732277207e-51,7.5528927925875448e-28,2.7014153291311987e-52,2.6471880602846106e-08,7.7214827776598586e-09,1.7497876272776514e-13,2.8110623099325166e-18,1.7505057271725416e-13,3.8264741726186311e-18,4.3196051087166773e-18,1.3408264899518865e-17,8.9505973831323825e-28,2.051520517839846e-32,4.0806151046228291e-25
1.1697541464735118e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934357806244376,0.099999963197430847,0.099999994632628125,2.2294213680340321e-62,1.5488796216542362e-26,1.5779336983239782e-25,3.4255454377364321e-28,8.2662163789258606e-28,7.9336769338340232e-29,1.3324537890094842e-18,1.1933875090729754e-66,6.0538266911777844e-19,1.5463525558189782e-43,6.2629184236690157e-33,3.2835878029380657e-45,2.4313852046702958e-50,1.5961600885045454e-27,1.1658011023856063e-51,3.6802325877734883e-08,1.0734743773552165e-08,2.4325667893879928e-13,4.1605991257629609e-18,2.4340229072282563e-13,5.495676806075861e-18,6.5957685631729088e-18,2.9566655442820336e-17,3.4859778818343132e-27,5.6642368198090624e-32,8.5655954916971051e-25
1.826458228742406e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934355137483414,0.099999942536478995,0.099999991619367595,1.4757761878036885e-60,6.5444499056890304e-26,4.03849661792062e-25,3.8317471623983726e-27,3.1696240352500664e-27,2.4484832517768157e-28,2.7177465958242929e-18,2.8452984441760982e-65,9.4525553800195128e-19,9.9319250692888134e-43,2.5769667331329062e-32,1.5718866190913635e-44,4.5664829779217139e-49,4.2718914602325355e-27,1.2000018214492472e-50,5.7463141112112419e-08,1.6761264795260436e-08,3.7980160134388584e-13,6.8405251560252871e-18,3.8017403526333901e-13,8.8200405787464655e-18,1.1082972249165116e-17,8.1653231440865848e-17,2.3461820101010586e-26,2.3107164791536732e-31,2.2497731441844918e-24
2.4831623110113e-13,0.09977366400000001,0.80000000000000004,0.0,0.2893435246873261,0.099999921875627576,0.099999988606107731,1.2049414427568309e-59,1.6815995490038677e-25,7.649027905411815e-25,1.6232892260042195e-26,7.8157139340099127e-27,5.3977294563983807e-28,4.5612350171033263e-18,1.7912608803347337e-64,1.2851348225154634e-18,3.4316886221304361e-42,6.5461829209944737e-32,4.5032390620364866e-44,2.3981671902149926e-48,8.2951332376470521e-27,5.1731525046276756e-50,7.81238559262812e-08,2.2787784523709456e-08,5.1633197895342503e-13,9.5142216193460739e-18,5.1703673636379404e-13,1.2141120508595013e-17,1.5549025191957636e-17,1.6001654798789791e-16,7.8091775325271862e-26,5.8641285103450183e-31,4.2905323273568347e-24
3.7965704755490887e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934347131261484,0.099999880554225928,0.099999982579589947,5.413667818612373e-58,6.2893388956752407e-25,1.8367136078204789e-24,1.4453785579049366e-25,2.8211731885685145e-26,1.7048393941210978e-27,9.6225457410719202e-18,4.6404698931152577e-63,1.9649126617126432e-18,2.2982591539247e-41,2.4373782215123999e-31,2.1807642176385278e-43,3.5197708094151455e-47,2.0570019584319904e-26,5.5239145960838793e-49,1.1944498429648212e-07,3.4840820100614362e-08,7.8934911448191935e-13,1.4856317505117732e-17,7.9103488025060931e-13,1.8782903658570911e-17,2.4469832757316951e-17,3.9549728428796918e-16,4.2738325167903145e-25,2.1902453307283076e-30,1.0216987190107227e-23
5.109978640086877e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934341793831014,0.099999839233225904,0.099999976553074743,4.048236623321342e-57,1.5250358683844796e-24,3.3797154363448327e-24,5.5929885014722088e-25,6.7731847413129344e-26,3.8294737895060172e-27,1.6516040953826748e-17,3.037479546848613e-62,2.6447162184515627e-18,8.2103617724573148e-41,5.9322127275144191e-31,6.3355345518554959e-43,1.6998892890869272e-46,3.8674984674348213e-26,2.4476347834693477e-48,1.6076571099176407e-07,4.6893850504330082e-08,1.0623081055639547e-12,2.0197753966358087e-17,1.0653966183477801e-12,2.5423351356072129e-17,3.3387356781124394e-17,7.3595761153166601e-16,1.2924630230018908e-24,5.3510331306664543e-30,1.8508254509994966e-23
6.423386804624665e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934336456441184,0.09999979791262753,0.099999970526562121,2.0229612379721125e-56,2.9884542238376733e-24,5.4010092648542919e-24,1.5562219328545451e-24,1.3259800511969413e-25,7.1912275073470603e-27,2.524134506429482e-17,1.3763045767434224e-61,3.3245455272899451e-18,2.2172206740370694e-40,1.1707425727670612e-30,1.4447068611262261e-42,5.5954820221810817e-46,6.2887777656564316e-26,7.7468360357910048e-48,2.0208603601586577e-07,5.8946875734907459e-08,1.3352089740147238e-12,2.5539943511864154e-17,1.3401218822085303e-12,3.2062459047744244e-17,4.2304026221216469e-17,1.1813735911067027e-15,2.9833895985236068e-24,1.0601317357433008e-29,2.9032459274845919e-23
7.736794969162453e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934331119091988,0.099999756592430739,0.09999996450005208,7.8838791129169333e-56,5.1476209179374186e-24,7.9079168399842507e-24,3.5735301166131502e-24,2.2919765003199814e-25,1.2075149242783797e-26,3.5798072387084964e-17,5.0034451933285189e-61,4.0044006237196617e-18,5.0511898280697931e-40,2.0346523140207955e-30,2.8460512770911505e-42,1.4807672880915178e-45,9.3493819730977571e-26,2.0146455692806362e-47,2.4340595937262995e-07,7.0999895792386686e-08,1.6080517422354034e-12,3.0882641921850912e-17,1.6152106066690155e-12,3.8700159533240377e-17,5.1219031826827604e-17,1.731724006880315e-15,5.8544249326300188e-24,1.8495846786917044e-29,4.1661383411874183e-23
1e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934321922110712,0.099999685392294965,0.099999954115451026,5.9406655842946528e-55,1.0818572401003926e-23,1.3386885817161751e-23,1.1244218164545814e-23,4.8728685050952788e-25,2.4829400203898913e-26,5.8284804760939455e-17,3.4997339278161701e-60,5.175956509151525e-18,1.6165554323859022e-39,4.3522168659114416e-30,7.3248679560860229e-42,5.7884527137867383e-45,1.6200078739493701e-25,7.8851908566057818e-47,3.1460562388215029e-07,9.1769097953962466e-08,2.0780656982872735e-12,4.0089879272526517e-17,2.0900835232949278e-12,5.0134620842622011e-17,6.6576557867531681e-17,2.9262017926068376e-15,1.4641870102519611e-23,3.9828997284089006e-29,6.8043628581133215e-23
1.036361129823803e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934320444515532,0.099999673953242024,0.099999952447039797,7.5564291935992124e-55,1.1990053101336782e-23,1.440581375686957e-23,1.3142742540999155e-23,5.411978642181994e-25,2.746339726774132e-26,6.2404371026456445e-17,4.4305574425785198e-60,5.3641883105806736e-18,1.8958152219949754e-39,4.8372973263082692e-30,8.3525935927209956e-42,6.9415605991938985e-45,1.7494087659577289e-25,9.465575556618048e-47,3.26044601098361e-07,9.5105920388181706e-08,2.1535630607893421e-12,4.1569220918979889e-17,2.1664781932139912e-12,5.1971311748528625e-17,6.9043363002412489e-17,3.1471471989299977e-15,1.660868240796138e-23,4.4313565005520239e-29,7.2797297446969182e-23
1.2990427627313606e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934309770101646,0.099999591315659733,0.099999940394037853,3.7339215889831349e-54,2.296202080980121e-23,2.2932490537342724e-23,3.5556717736391774e-23,1.054761934225379e-24,5.2273651848895231e-26,9.6331853771660632e-17,2.1271318224437147e-59,6.7240795628658157e-18,5.309982280259169e-39,9.4676327426750585e-30,1.9391902205011081e-41,2.2396621014854729e-44,2.8529838580542579e-25,3.1098314056422799e-46,4.0868163619970685e-07,1.1921192429200014e-07,2.6988422402952985e-12,5.2257472458469718e-17,2.7191988473334998e-12,6.523684497591598e-17,8.6860538983058376e-17,4.9820503547688232e-15,3.6788456028706788e-23,8.738315095659827e-29,1.1100791603507667e-22
1.5617243956389183e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934299095850324,0.099999508679683866,0.099999928341046235,1.4057551042249401e-53,3.8921896957668797e-23,3.3550570409490033e-23,8.0095373764016715e-23,1.8235377097572009e-24,8.8904092993640959e-26,1.3757727793772899e-16,7.8968766316125473e-59,8.0840746792066066e-18,1.2465698655288194e-38,1.641653378378909e-29,3.895556314500571e-41,5.8618047144841136e-44,4.2696751114533568e-25,8.3613441874627515e-46,4.9131706470903161e-07,1.4331790750414077e-07,3.2438894690910118e-12,6.2947049293612006e-17,3.273372012653968e-12,7.8496677944295238e-17,1.0466958371521601e-16,7.2362487804333507e-15,6.9846886274500806e-23,1.5265405461248182e-28,1.5543658367991966e-22
1.824406028546476e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934288421761561,0.099999426045314352,0.099999916288064969,4.4740206094257427e-53,6.0602372060299054e-23,4.6322694444001077e-23,1.5943417213713765e-22,2.9006283883918782e-24,1.3973084095605279e-25,1.8613743200770859e-16,2.5056302640000286e-58,9.4441739555062248e-18,2.5971436947465626e-38,2.6170307933208838e-29,7.0847849420520691e-41,1.3397613618814984e-43,6.0232724711303128e-25,1.9755994150065131e-45,5.7395088665841847e-07,1.6742387002489513e-07,3.788704933703181e-12,7.3638546044026571e-17,3.8289971340047446e-12,9.1750966000338858e-17,1.2247226471994556e-16,9.9095565837695654e-15,1.1922267705724156e-22,2.4520304237547321e-28,2.0535226682224973e-22
2.3497692943615912e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934267074071707,0.099999260781394275,0.099999892182133468,3.7361666935428172e-52,1.2328604076241019e-22,7.8573470616928862e-23,4.9592063612978629e-22,6.18293985319697e-24,2.930814447584466e-25,3.0518962881682983e-16,2.1830786267700778e-57,1.2164686122373678e-17,9.0466007215100826e-38,5.595689677598396e-29,1.9231032452631963e-40,5.5921481929495976e-43,1.0632382098628958e-24,9.1894002009739616e-45,7.3921371100046643e-07,2.1563573299336405e-07,4.8776412848235086e-12,9.5025849472272819e-17,4.944601135273683e-12,1.1824249194443058e-16,1.5805411102612044e-16,1.6512800483247432e-14,2.803663463372536e-22,5.3282545319469949e-28,3.1949038747892164e-22
2.8751325601767065e-12,0.09977366400000001,0.80000000000000004,0.0,0.2893424572703206,0.099999095523899309,0.099999868076243351,1.7445840154458933e-51,2.1530157311112582e-22,1.2018164968146389e-22,1.2031393654983824e-21,1.1313274792776061e-23,5.3078148510038281e-25,4.5346352187380412e-16,1.0468918825705447e-56,1.4885618362146386e-17,2.4251339451715183e-37,1.0260489153483166e-28,4.2815469264069897e-40,1.6815065122956963e-42,1.6865102466040812e-24,3.0185041506387764e-44,9.0447010947530552e-07,2.6384751319967235e-07,5.965652741147636e-12,1.1641970624252708e-16,6.0660065617831926e-12,1.4471155255266574e-16,1.936073004775564e-16,2.4790352986162661e-14,5.4739826877318705e-22,9.9264111420016188e-28,4.4914700187370848e-22
3.4004958259918218e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934224380642598,0.099998930272829162,0.099999843970394617,6.0999095851359599e-51,3.4004542586770414e-22,1.7165059287021644e-22,2.4845494046328506e-21,1.8701413768463567e-23,8.7123676446731629e-25,6.3093427377948999e-16,3.7482721424999934e-56,1.760697296748521e-17,5.485035913881621e-37,1.6988210969901893e-28,8.3429536540530238e-40,4.1190444839833683e-42,2.4905722379551879e-24,8.0022866351156498e-44,1.0697200823319062e-06,3.1205921064610344e-07,7.0527407452258242e-12,1.3782004860946813e-16,7.1932091406874311e-12,1.7115814905653209e-16,2.2913180111947992e-16,3.4740791229005786e-14,9.4756266572221233e-22,1.6692108049701702e-27,5.909390264280552e-22
4.451222357622053e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934181689814126,0.099998599789962422,0.099999795758821286,5.2582481218789726e-50,6.9674268410117905e-22,3.0623855529701598e-22,7.9086841138693353e-21,4.1883848732310062e-23,1.9339653809214162e-24,1.0733672215095388e-15,3.5044614812385999e-55,2.3050958438360604e-17,2.0901271705787372e-36,3.8138019783621129e-28,2.4679635404736521e-39,1.7707640163906284e-41,4.7147116762902266e-24,4.1023715974995261e-43,1.4002007521867158e-06,4.0848235726840234e-07,9.2241521541825379e-12,1.8064036226038978e-16,9.4649886995595503e-12,2.2398408272281218e-16,3.0009594692086381e-16,5.9654644126342284e-14,2.2563224790310688e-21,3.8672774271708865e-27,9.0195895414785358e-22
5.501948889252283e-12,0.09977366400000001,0.80000000000000004,0.0,0.2893413900158609,0.099998269332792059,0.099999747547413462,2.5632072297496575e-49,1.2091122659138992e-21,4.8652166410646094e-22,1.9333690257923332e-20,7.8990118885179908e-23,3.6283091671454745e-24,1.6322903988431188e-15,1.7812995110015365e-54,2.849666085566432e-17,5.9107865335368824e-36,7.2055296515621594e-28,5.7970083933518874e-39,5.3731549621692229e-41,7.8828857644041634e-24,1.4219292209657358e-42,1.7306557225579212e-06,5.0490517287844447e-07,1.1391887015559029e-11,2.2348718938401665e-16,1.1759905732402685e-11,2.7672057200488963e-16,3.7094916540617738e-16,9.124300807474303e-14,4.424378508347685e-21,7.5314054098424934e-27,1.2369248738228941e-21
7.603401952512744e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934053632930529,0.09999760849553245,0.099999651125094291,3.4689008959111999e-48,2.7301972396900291e-21,1.0017497708038926e-21,7.5439418073602306e-20,2.0790797811201024e-22,9.4985483878329635e-24,3.0988189833396177e-15,2.6978437286491326e-53,3.9393289656012663e-17,3.0051357645732503e-35,1.9020533221864192e-27,2.18545982171609e-38,3.0185365049727019e-40,1.7638808131036896e-23,1.0482449037963244e-41,2.3914885728232529e-06,6.9774981113445882e-07,1.5716372887432588e-11,3.0926199781251702e-16,1.6419016560964795e-11,3.8192633393184407e-16,5.1233354916042484e-16,1.7439807921312214e-13,1.2206632018158154e-20,2.1141391133895221e-26,1.9498139363543604e-21
9.704855015773206e-12,0.09977366400000001,0.80000000000000004,0.0,0.28933968274674332,0.099996947761034363,0.099999554703437035,2.0998827645705201e-47,4.9496902332742334e-21,1.753312967989558e-21,2.0613702596033283e-19,4.3121573745212248e-22,1.9653705720194914e-23,5.0289471511055195e-15,1.6941510290732347e-52,5.0297005439519297e-17,9.9445797362687842e-35,3.9543385769546871e-27,5.9257715169778243e-38,1.0483056366150693e-39,3.2931632697248851e-23,4.3409094484434811e-41,3.0522186490735804e-06,8.9059312555957214e-07,2.002628970891346e-11,3.9514766311351009e-16,2.1170271003069239e-11,4.8677765709144432e-16,6.5330670879801822e-16,2.8411585136351215e-13,2.6026411046406453e-20,4.6538847830677868e-26,2.6841233634245305e-21
1e-11,0.09977366400000001,0.80000000000000004,0.0,0.28933956287106488,0.099996854970391708,0.099999541161256325,2.6667450094961733e-47,5.3182763609548168e-21,1.879966715029824e-21,2.3315534578587443e-19,4.7159568385565793e-22,2.1489878089463501e-23,5.3370687900912381e-15,2.1640193842665528e-52,5.1828986952396302e-17,1.1536819426263501e-34,4.3259873442225861e-27,6.703701441213567e-38,1.2224342693303874e-39,3.5589737922040278e-23,5.1877392357823114e-41,3.1450086697108537e-06,9.1767748695106223e-07,2.0630447519230483e-11,4.0721919699412104e-16,2.1844939545221706e-11,5.0147556125904057e-16,6.7307445786968921e-16,3.0164770076543521e-13,2.8549413198423418e-20,5.1319052322637245e-26,2.7880951554215312e-21
1.1806308079033667e-11,0.09977366400000001,0.80000000000000004,0.0,0.28933882926815929,0.099996287129281936,0.099999458282441625,8.8896612343045134e-47,7.8838557925341743e-21,2.7792022639476458e-21,4.5847305641917016e-19,7.7441921245597718e-22,3.526168533755986e-23,7.4211115806831316e-15,7.3697298439816808e-52,6.1207953858486702e-17,2.587531413630741e-34,7.116658732770809e-27,1.3229757414110299e-37,2.8072795955641795e-39,5.493083954021834e-23,1.3402111956905074e-40,3.7128459672526642e-06,1.0834351162991703e-06,2.4321728270930959e-11,4.8114736193905109e-16,2.601340007780881e-11,5.9127675022451584e-16,7.9389099950823347e-16,4.2030670659279757e-13,4.7607791951653441e-20,8.8434259303490257e-26,3.424522116553947e-21
1.3907761142294128e-11,0.09977366400000001,0.80000000000000004,0.0,0.28933797589353732,0.099995626600259166,0.099999361862107991,3.0192808498221296e-46,1.1536367644111456e-20,4.1195391785865436e-21,8.916684739950227e-19,1.2627601412871492e-21,5.7486362245178176e-23,1.0273758916736787e-14,2.5707878365008106e-51,7.2126280126143079e-17,5.7627662550473216e-34,1.1627543485704057e-26,2.5988058511902819e-37,6.3757576756001329e-39,8.4801914717280069e-23,3.4450447661747288e-40,4.3733705433017791e-06,1.2762757834986041e-06,2.8602778783300114e-11,5.6726425920252749e-16,3.0948136517425711e-11,6.9542580799453316e-16,9.3410936759978422e-16,5.8288158543742418e-13,7.8667131501894466e-20,1.5227335469695228e-25,4.1682974212281206e-21
1.600921420555459e-11,0.09977366400000001,0.80000000000000004,0.0,0.2893371226228616,0.099994966173950123,0.099999265442436036,8.7342793788998371e-46,1.5908312688315052e-20,5.816597303688389e-21,1.5769990593540369e-18,1.9212205172566912e-21,8.7487620925024686e-23,1.3585345664891665e-14,7.6236267950815496e-51,8.3052129020709033e-17,1.1489469335001729e-33,1.7724829577674402e-26,4.6595030079229242e-37,1.2898311513253889e-38,1.2370638857181666e-22,7.7859534820812804e-40,5.0337923931596122e-06,1.4691151273031899e-06,3.2869530880858093e-11,6.5350150748555851e-16,3.5974214749233589e-11,7.9922701106393278e-16,1.073985342495208e-15,7.7175198100133726e-13,1.209132300686974e-19,2.4427321121010434e-25,4.9153504814399868e-21
2.021212033207551e-11,0.09977366400000001,0.80000000000000004,0.0,0.28933541639328569,0.099993645629409517,0.099999072605076941,5.3520743542193633e-45,2.6818474999646586e-20,1.04603043901382e-20,4.0452088700756513e-18,3.8472350857921881e-21,1.7544093118198167e-22,2.1579209119095024e-14,4.9039303408028046e-50,1.0492697178783362e-16,3.6205920678021502e-33,3.5626901801036274e-26,1.2362453107542472e-36,4.1506312464558336e-38,2.3324332527961022e-22,3.055453230622311e-39,6.3543279780441905e-06,1.8547898453089205e-06,4.1360495706258292e-11,8.2634960697515376e-16,4.6299342154001183e-11,1.0057945109230715e-15,1.3528071157291099e-15,1.2280278551228161e-12,2.4576347302927795e-19,5.4154269515789729e-25,6.4153959431564484e-21
