Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3OO(77),C2H4(47),COX(50),CHOX(53),CO2X(24)
2.7352440166847826e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4454439189906087,0.11198354271874211,0.022630867725867025,3.0588304978968506e-15,1.2467297915626109e-13,3.898168042896141e-05,6.4133871360532489e-06,4.6115587630230886e-08,4.2954218223045308e-18,0.00024043838564732732,2.0531689705103238e-16,0.00017541775980661834,1.6108970892188878e-12,4.3801001449016274e-16,1.9137649024088028e-13,1.5311273794745665e-15,9.8083555813526432e-13,3.1479561338871091e-11,0.0064302638666204927,0.00037498356159448452,4.8223791181950442e-05,3.040038355686621e-11,7.009438899368136e-09,5.0876655058274697e-12,7.0279030737576974e-08,9.1363814314838714e-06,2.271181575323119e-10,6.7263749958796697e-07,1.3534169783320952e-09,4.9377079520840007e-11,1.9975298772612443e-11,1.1208614002420705e-14,1.2404691313737518e-17
2.7415708399202795e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44543721140965503,0.11197715138136367,0.022630433532875281,3.0893065725334776e-15,1.258580038653076e-13,3.9198406488787786e-05,6.4609716562248112e-06,4.6429302240604998e-08,4.3480971475129671e-18,0.0002409888768367143,2.077023176625515e-16,0.00017571065450017897,1.6222755659821714e-12,4.4339775285202659e-16,1.9315607534926966e-13,1.5464221673478628e-15,9.8839444654930171e-13,3.1775555700772072e-11,0.0064360356513266676,0.00037580435550112478,4.8313946569882606e-05,3.0524298452970761e-11,7.0246403612644384e-09,5.1059351989037514e-12,7.056973204828282e-08,9.156919147934144e-06,2.2824559306857071e-10,6.7663941559133662e-07,1.3564903345731925e-09,4.9842387906299851e-11,2.0123238856591752e-11,1.1285483901692486e-14,1.2493744632669891e-17
2.7478976631557764e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44543052664555249,0.11197078218467194,0.022629999361267774,3.1200010259794623e-15,1.2705067361373658e-13,3.9415733134349989e-05,6.5087667401243126e-06,4.6744400842575423e-08,4.4012583111069844e-18,0.00024153932647514385,2.1010973916233703e-16,0.00017600313703700906,1.6337073650212625e-12,4.4883924724987513e-16,1.9494677580517467e-13,1.5618284300668499e-15,9.9599315501767667e-13,3.2073635172027185e-11,0.0064417851868814099,0.00037662489607374823,4.8403838427030999e-05,3.0648276782846587e-11,7.0398405492248409e-09,5.1242158087585613e-12,7.0860156628015291e-08,9.1773938134168816e-06,2.2937475357050557e-10,6.8065382328579749e-07,1.3595633392996522e-09,5.0310981454904782e-11,2.0271831683088017e-11,1.136258717247326e-14,1.2583155731894899e-17
2.7542244863912733e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44542386461218086,0.111964435043796,0.022629565210999014,3.1509147329849689e-15,1.2825101233013875e-13,3.9633659408899918e-05,6.5567724882667643e-06,4.7060886138320636e-08,4.4549081695826807e-18,0.00024208973445060878,2.1253931126659475e-16,0.00017629520793963755,1.6451926058178283e-12,4.5433490294652282e-16,1.9674861941869316e-13,1.5773466442569257e-15,1.0036317764650569e-12,3.2373809494967949e-11,0.0064475125582755862,0.00037744518330285295,4.8493468023186726e-05,3.0772318133067118e-11,7.0550394603938523e-09,5.1425070894474235e-12,7.115030015150852e-08,9.1978053184391488e-06,2.3050562806074176e-10,6.8468070554163276e-07,1.3626359919004068e-09,5.0782875551547079e-11,2.0421077555461294e-11,1.1439923139955572e-14,1.2672924514067696e-17
2.7605513096267703e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44541722522373817,0.11195810987418982,0.02262913108202368,3.1820485680294917e-15,1.2945904394103931e-13,3.9852184355261035e-05,6.6049889982220882e-06,4.7378760827514496e-08,4.5090495850178271e-18,0.00024264010065108777,2.1499118433784769e-16,0.0001765868677302778,1.6567314077785203e-12,4.5988512715823405e-16,1.985616338527318e-13,1.5929772866550568e-15,1.0113104035578134e-12,3.2676088433660778e-11,0.0064532178501750803,0.00037826521718153602,4.8582836629310796e-05,3.0896422103442775e-11,7.0702370919182114e-09,5.1608088109026773e-12,7.144015835021198e-08,9.2181535563768058e-06,2.3163820558406792e-10,6.8872004515338194e-07,1.365708291764341e-09,5.1258085615535989e-11,2.0570976767972541e-11,1.151749112097746e-14,1.2763050866312683e-17
2.7668781328622672e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44541060839474006,0.11195180659163122,0.022628696974296598,3.2134034053116339e-15,1.306747923713053e-13,4.0071307015913861e-05,6.6534163646269935e-06,4.7698027607324642e-08,4.5636854250421995e-18,0.00024319042496454631,2.1746550938595709e-16,0.00017687811693083128,1.6683238902347081e-12,4.6549032905742899e-16,2.003858466226415e-13,1.6087208341028739e-15,1.0190291287042465e-12,3.2980481773893067e-11,0.0064589011469220374,0.00037908499770548286,4.8671945517361545e-05,3.1020588302918384e-11,7.0854334409460204e-09,5.1791207471387797e-12,7.1729727006179632e-08,9.238438423468696e-06,2.3277247520982987e-10,6.92771824842279e-07,1.3687802382802952e-09,5.1736627100575946e-11,2.0721529605820455e-11,1.1595290427358917e-14,1.2853534667252327e-17
2.773204956097764e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44540401404001823,0.11194552511222054,0.022628262887772803,3.2449801187396485e-15,1.3189828154449255e-13,4.0291026433080196e-05,6.7020546791969701e-06,4.8018689172410967e-08,4.6188185628181354e-18,0.00024374070727893748,2.1996243806913981e-16,0.00017716895606289081,1.679970172442214e-12,4.7115091977537591e-16,2.0222128509586393e-13,1.6245777635397982e-15,1.0267880440548259e-12,3.328699932315933e-11,0.0064645625325361082,0.00037990452487295692,4.8760795960128368e-05,3.1144816342668639e-11,7.100628504624594e-09,5.1974426536904526e-12,7.2019001942518199e-08,9.2586598188141711e-06,2.3390842604752083e-10,6.9683602725866298e-07,1.3718518308370756e-09,5.2218515494744535e-11,2.0872736345179084e-11,1.1673320388535493e-14,1.2944375810206751e-17
2.779531779333261e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44539744207471965,0.11193926535237943,0.022627828822407464,3.2767795819219756e-15,1.3312953538322181e-13,4.0511341648805857e-05,6.7509040307384091e-06,4.8340748214923965e-08,4.6744518770190304e-18,0.0002442909474822027,2.2248212269498278e-16,0.00017745938564774376,1.691670373581044e-12,4.7686731240486238e-16,2.04067976491589e-13,1.640548551996195e-15,1.0345872415024466e-12,3.3595650910647158e-11,0.0064702020907156758,0.00038072379868478819,4.8849389231042599e-05,3.1269105847576689e-11,7.1158222801029556e-09,5.2157743043545075e-12,7.2307979039578082e-08,9.2788176443446866e-06,2.350460472302881e-10,7.0091263498436327e-07,1.3749230688234521e-09,5.2703766320470428e-11,2.1024597253235725e-11,1.1751580325541077e-14,1.3035574171943037e-17
2.7852259202452084e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44539154637902989,0.11193365006993482,0.022627438181632265,3.3055902716138943e-15,1.3424432239873209e-13,4.0710133958900648e-05,6.7950489548001561e-06,4.8631798419424547e-08,4.7249518942831749e-18,0.00024478612756750374,2.2476942159552222e-16,0.00017772042254184995,1.7022467537332457e-12,4.8206011940972109e-16,2.0573964237341148e-13,1.6550200054021014e-15,1.0416410361404014e-12,3.387527008335921e-11,0.0064752590995395872,0.00038146092849910786,4.8928904345809755e-05,3.1381018652956367e-11,7.1294955742682802e-09,5.2322809416930461e-12,7.2567800411288621e-08,9.2969052563535773e-06,2.3607132547605904e-10,7.0459217402749944e-07,1.3776868793482937e-09,5.3143379799556498e-11,2.1161831598341653e-11,1.1822210327993602e-14,1.3117958005963619e-17
2.790920061157156e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44538566868888063,0.11192805225242378,0.022627047557926827,3.33458273239684e-15,1.35365435609307e-13,4.0909407391378638e-05,6.8393649490623271e-06,4.8923984718288356e-08,4.7758614968735059e-18,0.0002452812733703116,2.2707538865465997e-16,0.00017798112850431091,1.7128669914688831e-12,4.8729876607239623e-16,2.0742046468291916e-13,1.6695844189458008e-15,1.0487276001294182e-12,3.4156633002241268e-11,0.0064802985562440948,0.00038219785310229857,4.9008213112148719e-05,3.1492980683675776e-11,7.1431678206073665e-09,5.2487951210893603e-12,7.2827374298704079e-08,9.3149412321547902e-06,2.3709794004185272e-10,7.0828173441935328e-07,1.3804504017303703e-09,5.3585740813374007e-11,2.129959621146356e-11,1.1893025564906273e-14,1.320063098968078e-17
2.7966142020691032e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44537980894306467,0.11192247183958035,0.022626656951258841,3.36375760047039e-15,1.3649289245411069e-13,4.1109161247846221e-05,6.8838520722695353e-06,4.9217309068873347e-08,4.8271827946904859e-18,0.00024577638480891516,2.2940013625780954e-16,0.00017824150391452221,1.7235311735116132e-12,4.9258355762341626e-16,2.0911046295358939e-13,1.6842421405443215e-15,1.0558469999253745e-12,3.4439746877785753e-11,0.0064853205211827325,0.00038293457250025481,4.9087316459076418e-05,3.1604991680526031e-11,7.1568390170427057e-09,5.2653166720478095e-12,7.3086697797061759e-08,9.332925506111971e-06,2.3812588307523763e-10,7.1198130332907025e-07,1.3832136355240466e-09,5.403086074905474e-11,2.1437891268861587e-11,1.1964025552922325e-14,1.3283593035161248e-17
2.8023083429810506e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44537396708057925,0.11191690877134633,0.02262626636159611,3.3931155118138573e-15,1.3762671037264112e-13,4.1309394829992262e-05,6.9285103812885182e-06,4.9511773426887219e-08,4.8789179011867137e-18,0.00024627146180159788,2.3174377721894553e-16,0.00017850154915168616,1.7342393865346969e-12,4.9791480058682767e-16,2.1080965662084032e-13,1.69899351815748e-15,1.0629993018158735e-12,3.4724618934682848e-11,0.0064903250545013114,0.00038367108670052792,4.9166215315613615e-05,3.1717051396966023e-11,7.1705091615003483e-09,5.2818454506654021e-12,7.3345768043595654e-08,9.3508580144115514e-06,2.3915514672647231e-10,7.1569086788663628e-07,1.3859765802836833e-09,5.4478751016212881e-11,2.1576716940995455e-11,1.2035209781701068e-14,1.3366844023938185e-17
2.8073599622924224e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44536879932974865,0.11191198790567719,0.022625919859919481,3.4193144426759384e-15,1.386379282785383e-13,4.1487435259284376e-05,6.9682728332827937e-06,4.9773966582032981e-08,4.9251633739076308e-18,0.00024671064586296817,2.3383887089600994e-16,0.00017873197503944212,1.7437762231514926e-12,5.0268360381083987e-16,2.1232482796239987e-13,1.712159044473997e-15,1.0693721404362239e-12,3.4978823910476774e-11,0.0064947503370521844,0.00038432432155360456,4.9236040865967708e-05,3.1816506979239214e-11,7.1826358971959159e-09,5.29651504617162e-12,7.3575390750789312e-08,9.366723651639725e-06,2.4006936842125189e-10,7.1899020564214474e-07,1.3884275145972478e-09,5.4878430034633768e-11,2.1700321967016246e-11,1.2098515484653446e-14,1.3440942849599936e-17
2.812411581603794e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44536364556389957,0.11190708060239721,0.022625573371579309,3.4456583827037119e-15,1.39654178600284e-13,4.1665852221931095e-05,7.008170098325551e-06,5.0037059886452698e-08,4.9717376832549888e-18,0.00024714980269213769,2.3594900315254224e-16,0.00017896214162583482,1.7533478431776027e-12,5.0748942486754177e-16,2.1384726524030276e-13,1.7253988000832337e-15,1.0757709728972365e-12,3.5234423431866408e-11,0.0064991619888619036,0.00038497739491964662,4.930570685090332e-05,3.1916000538160963e-11,7.1947618018459563e-09,5.3111900753747429e-12,7.3804809932725127e-08,9.3825484555939027e-06,2.4098461792546275e-10,7.2229739132174421e-07,1.3908782207633442e-09,5.5280306449461295e-11,2.1824344856646178e-11,1.2161965479058288e-14,1.3515268951927854e-17
2.816958038984029e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44535901909691966,0.11190267559096297,0.022625261543457422,3.4694922782152147e-15,1.4057311667088368e-13,4.1826749021607381e-05,7.0441929318174013e-06,5.027461461401838e-08,5.0139369423740279e-18,0.00024754502050769293,2.3786104597008769e-16,0.00017916907006945088,1.7619920909529308e-12,5.1184649306137607e-16,2.1522368222268806e-13,1.7373782470412152e-15,1.0815521848282535e-12,3.5465659529946562e-11,0.0065031208555825278,0.00038556502288469196,4.9368270344787429e-05,3.2005577077061736e-11,7.2056744042906302e-09,5.3244021657053074e-12,7.4011111581472666e-08,9.3967558328250163e-06,2.418092167612332e-10,7.2528056092181332e-07,1.3930836609895614e-09,5.5643880617605924e-11,2.1936322819741047e-11,1.2219193550999364e-14,1.358235669415264e-17
2.8215044963642635e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44535440389292402,0.1118982815012397,0.022624949726103849,3.4934443137715312e-15,1.4149614974143659e-13,4.1987950063510681e-05,7.0803250185393877e-06,5.0512900558372971e-08,5.0564048424805096e-18,0.00024794021617733828,2.3978539275505129e-16,0.00017937578888579378,1.7706646062530146e-12,5.1623387958030243e-16,2.1660600515794904e-13,1.7494181937621793e-15,1.0873545224214056e-12,3.569803302269757e-11,0.0065070687453212513,0.00038615252005904104,4.9430705588380535e-05,3.2095184124280685e-11,7.2165863313617818e-09,5.3376184894237167e-12,7.4217245400432401e-08,9.4109300728308493e-06,2.4263463976738524e-10,7.2827007338446089e-07,1.3952889159374362e-09,5.6009247015340847e-11,2.2048639415619901e-11,1.2276537963931521e-14,1.3649628408671659e-17
2.8260509537444982e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44534979992132251,0.11189389830312507,0.022624637919502429,3.5175148125649763e-15,1.4242328669104719e-13,4.2149454992648693e-05,7.1165663832095969e-06,5.0751918711248322e-08,5.0991424673692903e-18,0.00024833538965946911,2.4172210191118542e-16,0.0001795822982674538,1.7793654330805924e-12,5.2065174340506344e-16,2.1799424371485365e-13,1.7615188174375635e-15,1.0931780190365743e-12,3.593154761989677e-11,0.0065110056882250484,0.00038673988645026658,4.9493013054039473e-05,3.2184821561781642e-11,7.2274975820040139e-09,5.3508389615837049e-12,7.4423209999011656e-08,9.4250711472607195e-06,2.4346088300808882e-10,7.3126592207763855e-07,1.397493985380124e-09,5.6376411501481283e-11,2.2161294717991329e-11,1.2333998477570031e-14,1.3717084047082669e-17
2.830597411124733e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4453452071516063,0.1118895259665996,0.022624326123637076,3.5417040976871683e-15,1.4335453639940952e-13,4.2311263454157438e-05,7.1529170497993671e-06,5.0991670063703507e-08,5.1421509022519143e-18,0.00024873054091248002,2.4367123201770045e-16,0.00017978859840694575,1.7880946154175833e-12,5.25100244045418e-16,2.1938840752196632e-13,1.7736802952676422e-15,1.0990227079656958e-12,3.6166207037073386e-11,0.0065149317143580205,0.00038732712206659996,4.9555193213922864e-05,3.2274489278369349e-11,7.2384081551620002e-09,5.3640635136743574e-12,7.4629004006001798e-08,9.4391790284859114e-06,2.4428794254849344e-10,7.3426810035623031e-07,1.3996988690907825e-09,5.6745379943950778e-11,2.2274288798257875e-11,1.2391574839109395e-14,1.3784723545109873e-17
2.8351438685049676e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44534062555334797,0.11188516446172651,0.022624014338491736,3.5660124921271872e-15,1.4428990774687387e-13,4.2473375093314791e-05,7.1893770415357841e-06,5.1232155606124685e-08,5.1854312337485948e-18,0.00024912566989476449,2.4563284182945309e-16,0.00017999468949670897,1.7968521972250425e-12,5.2957954154062701e-16,2.2078850616760047e-13,1.7859028044602669e-15,1.1048886224328326e-12,3.64020149955057e-11,0.006518846853701619,0.00038791422691692823,4.9617246539980836e-05,3.2364187157697019e-11,7.2493180497834339e-09,5.3772920586227593e-12,7.4834626051899828e-08,9.4532536896149279e-06,2.4511581445639473e-10,7.372766015624636e-07,1.4019035668425797e-09,5.7116158219776807e-11,2.2387621725523563e-11,1.2449266786708813e-14,1.3852546838984958e-17
2.8392356801471788e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44533651164142907,0.1118812483437271,0.022623733741013292,3.5879921524565442e-15,1.4513527330121866e-13,4.2619534492392775e-05,7.2222845256983371e-06,5.1449221144736219e-08,5.2246169029244819e-18,0.00024948126690296107,2.4740900951058857e-16,0.00018017999289896878,1.8047583387159645e-12,5.3363737329673345e-16,2.2205367712787684e-13,1.7969553910160169e-15,1.1101861206933099e-12,3.6615227241135585e-11,0.0065223611956191935,0.00038844250948516203,4.9672986480375842e-05,3.2444940946117451e-11,7.2591363739224284e-09,5.3892010939568522e-12,7.5019537749575197e-08,9.4658924598014034e-06,2.4586159052334845e-10,7.3998965323867732e-07,1.403887635636892e-09,5.7451410940236097e-11,2.2489911129515515e-11,1.2501288178230246e-14,1.3913744913636061e-17
2.84332749178939e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44533240673174357,0.11187734095347614,0.022623453152193454,3.6100687881816521e-15,1.4598399105175397e-13,4.2765938919800871e-05,7.2552805973320221e-06,5.1666882899930371e-08,5.2640244837829483e-18,0.00024983684580783531,2.4919537656694008e-16,0.00018036512726694697,1.8126875513875937e-12,5.3772039798187886e-16,2.2332366997433754e-13,1.8080576857115585e-15,1.1155008626210337e-12,3.6829375544977631e-11,0.0065258667651961096,0.0003889706861480592,4.972862441112807e-05,3.252571899809742e-11,7.2689541468236139e-09,5.401113244625638e-12,7.5204308089847361e-08,9.4785042819173305e-06,2.4660801859595103e-10,7.4270781621304073e-07,1.405871553455433e-09,5.7788138690646064e-11,2.2592475100850966e-11,1.2553402821908824e-14,1.3975091776649479e-17
2.847419303431601e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44532831080227836,0.11187344226932049,0.022623172572020595,3.6322426345424587e-15,1.4683606747389411e-13,4.2912588117293125e-05,7.2883652718331004e-06,5.188514159229923e-08,5.3036547713845122e-18,0.00025019240657905487,2.5099198619647736e-16,0.00018055009274077683,1.8206398672439904e-12,5.4182873336670245e-16,2.2459849161306157e-13,1.8192098177422011e-15,1.1208328722956312e-12,3.7044462631777274e-11,0.0065293635841180402,0.00038949875691345276,4.9784160675722804e-05,3.2606521234422636e-11,7.2787713677197159e-09,5.4130284509613163e-12,7.5388936103254806e-08,9.4910891378549539e-06,2.4735509583323488e-10,7.454310856073404e-07,1.4078553201328508e-09,5.8126345774257074e-11,2.2695313685162835e-11,1.2605610538256186e-14,1.4036587385802884e-17
2.8515111150738122e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44532422383107345,0.11186955226966064,0.022622892000483133,3.6545139267077564e-15,1.4769150904365011e-13,4.3059481826748925e-05,7.3215385641158079e-06,5.2103997941992511e-08,5.3435085617041991e-18,0.00025054794918628724,2.5279888171287907e-16,0.00018073488946054346,1.8286153182754058e-12,5.4596249757043694e-16,2.25878148923612e-13,1.8304119163051267e-15,1.1261821737523867e-12,3.7260491230045017e-11,0.0065328516740169968,0.00039002672178960093,4.9839595617433407e-05,3.2687347577872608e-11,7.2885880358434252e-09,5.4249466559574266e-12,7.5573420829586543e-08,9.5036470099757359e-06,2.4810281940069907e-10,7.4815945653605781e-07,1.4098389355037986e-09,5.8466036500281619e-11,2.2798426926595648e-11,1.2657911147668303e-14,1.4098231696722238e-17
