Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24)
4.623166584135042e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675612459017,0.11866996416554258,0.022821567648233572,6.7903857517945762e-54,4.6697077967272636e-42,2.0168757082665289e-24,1.9113425687408819e-36,3.6722636535228326e-31,1.6506552785401114e-69,4.7011620908226794e-16,1.6471288944030063e-67,4.7010969428156072e-16,2.1736024338469107e-45,6.0093933461182358e-44,4.8544264945011277e-56,2.9265381105516683e-57,1.2375395047025525e-35,2.1981182925774401e-52,1.8643877273759263e-09,8.9641433196178219e-11,3.4549702786609634e-14,6.7877182145549135e-23,3.4557267606430409e-14,1.4835198159277814e-18,1.2985781861377419e-18,1.7390104737052154e-19,4.8554037393565415e-33,3.2236083787851775e-32,4.2860826677298806e-46,5.630492967411553e-49,6.876771269621608e-50
6.193298633539127e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756058224585,0.11866996353234253,0.022821567633011443,7.9319710003510726e-53,1.1112140426882811e-41,3.6276405876202839e-24,1.3433470268347508e-35,8.7327006948871361e-31,3.0412404295075035e-68,6.2978106048472333e-16,1.0191908188919715e-66,6.2976958263218188e-16,6.8393916096925054e-45,1.4304885511744215e-43,4.8615906383825668e-55,2.9265742793791893e-56,2.1829313875327012e-35,9.2090511332270489e-52,2.4975758803778787e-09,1.2008569329763376e-10,4.6282319009944966e-14,9.0989336726825251e-23,4.6296174418566823e-14,2.2319725218316035e-18,2.5236794898754347e-18,4.5226176289364721e-19,2.4294607485513942e-32,7.5888465538663109e-32,4.2856503257197433e-45,6.1977010072603542e-48,5.4595310688038044e-49
7.76343068294321e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755991859,0.11866996289914256,0.022821567617789314,3.7926212000832643e-52,2.1710311879599781e-41,5.7405367832401595e-24,5.209888361240368e-35,1.7053913935572324e-30,1.8136494721040726e-67,7.8944734685868658e-16,3.6880019810200031e-66,7.8942946678612751e-16,1.6428982397129885e-44,2.7952274069862051e-43,2.2738097293442303e-54,1.3677624649876616e-55,3.4031028411804246e-35,2.6954183275040644e-51,3.130763964013687e-09,1.5052995325918098e-10,5.8014283735933566e-14,1.1410152669227698e-22,5.8036557776984465e-14,3.0174680712624907e-18,4.1600977267562418e-18,9.3526485039658272e-19,7.7199967037294052e-32,1.4804367710017554e-31,2.0028000438280483e-44,2.8914046808370557e-47,2.1371140481880291e-48
1.090369478175138e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755859127863,0.11866996163274281,0.022821567587345052,5.8214180440820365e-51,6.074610276782077e-41,1.1488769245391627e-23,5.1260445081070721e-34,4.7685685249773471e-30,5.5428773587366211e-66,1.1087842269721659e-15,3.2317170364771609e-65,1.1087492224959161e-15,6.611150472176248e-44,7.8215893818242348e-43,3.5397909931438378e-53,2.124230258870998e-54,6.6683359830266917e-35,1.5921343267833116e-50,4.3971399230485088e-09,2.1141847276227144e-10,8.1476257583732213e-14,1.6032601277265364e-22,8.1522098663880666e-14,4.6221164399331122e-18,8.4806513210367267e-18,2.7800186336128013e-18,4.9188534332121427e-31,4.172181699375539e-31,3.1096539864489944e-43,4.2332584653058564e-46,2.0606548634385914e-47
1.7184222979367718e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675559366566,0.11866995909994414,0.022821567526456536,2.0324731542319954e-49,2.4463886001381401e-40,2.9093986020776907e-23,1.0725094023552269e-32,1.9186753319673383e-29,5.0305396989371639e-64,1.7474752146503905e-15,6.2648337969181276e-64,1.7473886835233037e-15,4.4724153184066951e-43,3.1493181055838591e-42,1.4049945746697301e-51,8.3960448404356508e-53,1.6498506070070465e-34,1.8821851240551974e-49,6.929891008140472e-09,3.3319551008837479e-10,1.283923837798711e-13,2.5277540975328066e-22,1.2851358554993509e-13,7.8683747444300381e-18,2.0196785364808217e-17,1.1197111828986778e-17,5.5840415338407629e-30,1.7089649250836114e-30,1.2282937322254714e-41,1.4019526281347553e-44,3.7964013113199117e-46
2.3464751176984057e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755328203558,0.11866995656714659,0.022821567465568016,1.308477911572524e-48,6.152133510323853e-40,5.4851827944054338e-23,5.6429303221913851e-32,4.822241071163275e-29,4.1995644767041303e-63,2.3861891694012439e-15,3.3418518195728634e-63,2.3860280773621085e-15,1.4830135063267789e-42,7.9178954423333013e-42,9.0369302771198194e-51,5.3898794922242711e-52,3.0728430884010176e-34,8.0199701584883181e-49,9.4626409825651021e-09,4.5497254517431306e-10,1.7529808261525978e-13,3.452253735941822e-22,1.7553348808293519e-13,1.1124335911866373e-17,3.4879374331693244e-17,2.7089511613733075e-17,2.3442858509984308e-29,4.341220561639365e-30,7.8830501776245106e-41,8.8957328769540641e-44,2.0138120131780154e-45
2.974527937460039e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755062741572,0.11866995403435014,0.022821567404679503,5.507217460714804e-48,1.2359308109899265e-39,8.8764847707615603e-23,1.952729814417071e-31,9.6828235522754489e-29,2.2156276824499001e-62,3.0249260866407742e-15,1.2065289763303179e-62,3.0246674040156219e-15,3.6529531162067376e-42,1.5902339382728161e-41,3.6479262501234295e-50,2.1708836284192124e-51,4.9358203299982997e-34,2.3769794396169523e-48,1.1995389846309193e-08,5.7674957802005954e-10,2.2219335617890511e-13,4.3767590485628877e-22,2.2258301167766935e-13,1.4375244721200522e-17,5.1346268225836631e-17,5.1652039355330821e-17,6.8504582674708794e-29,8.7815277332090846e-30,3.1743091622493383e-40,3.7054013583912979e-43,7.4210123803118983e-45
3.602580757221673e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754797279687,0.11866995150155481,0.022821567343790986,1.8171749025833858e-47,2.1724258162752247e-39,1.3083237769210397e-22,5.3462996208384345e-31,1.7011871033158287e-28,9.1199910550904149e-62,3.6636859614353491e-15,3.4883928445597461e-62,3.6633066634879459e-15,7.582072517926921e-42,2.7943969664043603e-41,1.140083986964664e-49,6.7674825449131043e-51,7.23878814098475e-34,5.7463553490616143e-48,1.452813759936867e-08,6.9852660862560587e-10,2.6907820671883326e-13,5.3012700411508121e-22,2.6966292589919274e-13,1.7622491141320668e-17,6.8818397453798864e-17,8.5660131773830336e-17,1.6242378918937546e-28,1.5513040037432897e-29,9.8932561295671322e-40,1.2114818356667328e-42,2.18251065383288e-44
4.858686396744941e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754266356248,0.11866994643596747,0.02282156722201396,1.2666581405009969e-46,5.2364317374630024e-39,2.3942803630626513e-22,2.6128005964546041e-30,4.0969516587962624e-28,1.0442228484491103e-60,4.9412745651100491e-15,1.9434997793911474e-61,4.9405849809054792e-15,2.3782468014428153e-41,6.7316229409616138e-41,7.0774202066224921e-49,4.174115275164912e-50,1.3164711369001001e-33,2.3139859965798277e-47,1.9593629773432932e-08,9.4208066311609562e-10,3.6281664719290418e-13,7.1503090888313522e-22,3.6391523986638587e-13,2.4112964485756485e-17,1.0542544608972889e-16,1.8335051210203599e-16,6.1792740633135229e-28,3.7640707069009481e-29,6.0989790743103813e-39,8.2841552358048128e-42,1.2038305089426692e-43
6.114792036268209e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753735433243,0.1186699413703846,0.022821567100236938,5.1350414207631808e-46,1.0334692319427042e-38,3.8063453715422827e-22,8.5852867641940779e-30,8.0790548318933152e-28,5.6282056631501275e-60,6.2189549402507439e-15,6.9761970556528788e-61,6.2178630296504241e-15,5.7475783880062212e-41,1.3277648899219831e-40,2.7396363577764363e-48,1.6080760274501765e-49,2.085064734241232e-33,6.7255093209802392e-47,2.4659117504755642e-08,1.1856347086457766e-09,4.5651342234213157e-13,8.9993709255397197e-22,4.5829263132313063e-13,3.0600173674347161e-17,1.4243555194920311e-16,3.224029389098626e-16,1.6910411218528705e-27,7.4598185031585664e-29,2.3487182908476932e-38,3.3095196644631724e-41,4.123859271177952e-43
7.370897675791477e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675320451067,0.11866993630480616,0.022821566978459919,1.6049553455520652e-45,1.8023492630695089e-38,5.5444789991252021e-22,2.263706991063459e-29,1.4078143228806981e-27,2.2610763157452228e-59,7.4967270445027458e-15,1.9924960220751225e-60,7.4951408097610418e-15,1.1863385336211351e-40,2.314183670622299e-40,8.3293524922958652e-48,4.8671431571964855e-49,3.0296631031557628e-33,1.6191349587675324e-46,2.9724600793338117e-08,1.4291887452146499e-09,5.5016855146435994e-13,1.0848455596413182e-21,5.5279569279988771e-13,3.708600973327904e-17,1.7919463531559836e-16,5.034503454891098e-16,3.8111619553294562e-27,1.3046349790124141e-28,7.1060747243843538e-38,1.0204717476081579e-40,1.1309281848802245e-42
8.627003315314744e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675267358853,0.11866993123923215,0.022821566856682903,4.281286542619575e-45,2.8855672226711688e-38,7.6086492283464662e-22,5.1786269816186189e-29,2.2520573804657692e-27,7.7278019454207475e-59,8.774590835818957e-15,4.9359765852898667e-60,8.7724183212757003e-15,2.1999452942971085e-40,3.7027036463958454e-40,2.1800161479985704e-47,1.2679721118557042e-48,4.1502695781181247e-33,3.4452501638390581e-46,3.4790079639185168e-08,1.6727427728227237e-09,6.4378205371716891e-13,1.2697563147708532e-21,6.4742407667551886e-13,4.3568398270095818e-17,2.159971123986625e-16,7.2618127443540452e-16,7.5431952836409985e-27,2.0927968392386366e-28,1.8504758006488654e-37,2.6835257578226451e-40,2.6228090331962622e-42
9.883108954838012e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752142666824,0.11866992617366259,0.022821566734905898,1.0128698048858491e-44,4.337098945171386e-38,9.9988191395556679e-22,1.066510090524459e-28,3.3820958716068988e-27,2.3274932362478464e-58,1.0052546273245847e-14,1.0995812018472574e-59,1.0049695564231788e-14,3.7686007447244108e-40,5.561730642165344e-40,5.106031170361208e-47,2.9556518989478762e-48,5.4468873718060222e-33,6.692354669356414e-46,3.9855554042302486e-08,1.9162967914700075e-09,7.3735394775985691e-13,1.4546693622906601e-21,7.4217750648458421e-13,5.0048242219680967e-17,2.5306177707632109e-16,9.9035741049731434e-16,1.3576734048970368e-26,3.1498422759771828e-28,4.311512134956043e-37,6.2525586314074993e-40,5.4494147018348251e-42
1.2395320233884548e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675108082471,0.11866991604253679,0.022821566491351895,4.5963935609905625e-44,8.5580663870752324e-38,1.5757024496108605e-21,3.6919811205639295e-28,6.6621309780300915e-27,1.8947477494560749e-57,1.2608731925736832e-14,4.5168231939226277e-59,1.2604249244614297e-14,9.3434668960109297e-40,1.0959875506300841e-39,2.3738500390039639e-46,1.356816932436737e-47,8.5681698744742135e-33,2.1109459531557746e-45,4.9986489520362742e-08,2.4034048018822338e-09,9.2437298443107282e-13,1.8245023537209568e-21,9.3206007489452035e-13,6.2998237131423882e-17,3.2719164901236517e-16,1.6437603278016394e-15,3.6133645354517319e-26,6.2253293008803766e-28,1.9762393310132832e-36,2.7039427618422296e-39,1.8238247782675506e-41
1.4907531512931084e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750018984327,0.11866990591142876,0.022821566247797902,1.4839491043702891e-43,1.4896877706473965e-37,2.2818814848382933e-21,9.8846547395838989e-28,1.1576909795446345e-26,8.5801578882927671e-57,1.5165283676606485e-14,1.3793615457173358e-58,1.5158801851204665e-14,1.9561416568298895e-39,1.9052286406175468e-39,7.8383643221744863e-46,4.439465339247973e-47,1.2393536786468077e-32,5.337809674817236e-45,6.0117407227550983e-08,2.8905127764513804e-09,1.1112258097235349e-12,2.1943445702715038e-21,1.1224432388685698e-12,7.5936862569405676e-17,4.0129791280524353e-16,2.4637966472238365e-15,7.9160999996043923e-26,1.0844426705944013e-27,6.4580838752184655e-36,8.4075039001411463e-39,4.8055994314793858e-41
1.741974279197762e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748957145677,0.11866989578033851,0.022821566004243937,3.8908864773291967e-43,2.3787538797028429e-37,3.1183911766025532e-21,2.2330014328989311e-27,1.8455155256444806e-26,2.9099561010279177e-56,1.772220120022546e-14,3.4861613340761049e-58,1.7713353384299213e-14,3.6431949668765059e-39,3.0382908280732796e-39,2.0901776971150907e-45,1.1747850230314546e-46,1.692301445521861e-32,1.1602070047574429e-44,7.0248307163897788e-08,3.3776207151774999e-09,1.2979125720013406e-12,2.5641960483986649e-21,1.3133266665876563e-12,8.886403948315483e-17,4.7526844117418959e-16,3.4504305364441253e-15,1.5210014830633856e-25,1.7320945801800146e-27,1.706986338420969e-35,2.1335917667352519e-38,1.0775821288395992e-40
2.244416535007069e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756746833473561,0.11866987551821132,0.022821565517136051,1.9497309465956158e-42,5.0973032031954839e-37,5.1822912940158955e-21,8.5112855144119642e-27,3.941156017489303e-26,2.4597250850523626e-55,2.283713226450171e-14,1.6570888724827289e-57,2.2822453231185115e-14,1.0073406772929488e-38,6.493083823612919e-39,1.0885237696629665e-44,6.01709272357655e-46,2.8094407943494209e-32,4.194975099966471e-44,9.0510053724190354e-08,4.3518364851008582e-09,1.6707885003734788e-12,3.3039269353539306e-21,1.6965923765961265e-12,1.1468389714106073e-16,6.2296457525375105e-16,5.9227373312275364e-15,4.3788585274535515e-25,3.7101656734094005e-27,8.7168366106104941e-35,9.894465227559897e-38,4.0144386013645176e-40
2.746858790816376e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744709808378,0.1186698552561552,0.022821565030028239,6.6829709611089284e-42,9.362136595189756e-37,7.7671805055800685e-21,2.403059539950164e-26,7.2144434364010955e-26,1.1602109871618465e-54,2.7953522518469866e-14,5.5224881969824388e-57,2.7931548787638435e-14,2.2571523211670555e-38,1.1894250407103103e-38,3.8145084647730627e-44,2.0832702315436355e-45,4.2082562407957884e-32,1.1496060561569661e-43,1.1077172920148834e-07,5.3260521116527208e-09,2.0430019542097208e-12,4.0436953055409289e-21,2.0818535800621617e-12,1.4045786774751564e-16,7.7035861152373386e-16,9.0594200305173681e-15,1.0044346379755062e-24,6.8077284451909655e-27,3.0106599292171603e-34,3.1951305231855034e-37,1.1255255165183579e-39
3.7517433024349904e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740462498769,0.11866981473225621,0.022821564055812829,4.7719266067041956e-41,2.3951283140170863e-36,1.4499040556008685e-20,1.2214863842157044e-25,1.8329879375301174e-25,1.5189225987823637e-53,3.8190670226087509e-14,3.8145063941871315e-56,3.814972703868522e-14,7.9066911375332944e-38,3.0263722537645783e-38,2.8776294478646061e-43,1.5346227400827812e-44,7.8510009406819778e-32,5.6476867386330745e-43,1.5129486690809883e-07,7.2744829346436248e-09,2.7854461628036526e-12,5.5233456561516456e-21,2.8583481626233961e-12,1.9186852590242058e-16,1.0644018544903e-15,1.7321037134173746e-14,3.6046193154856441e-24,1.7364468487323732e-26,2.2032624770328095e-33,1.9804368263853024e-36,5.532338028760938e-39
5.761512325672218e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756731967962644,0.11866973368531115,0.022821562107382863,7.1907496772584082e-40,8.7477784076720642e-36,3.420492117462525e-20,1.1480900373638897e-24,6.6001843256781096e-25,4.9552349703150117e-52,5.8682362142225777e-14,5.6465073240297313e-55,5.8586032159144522e-14,4.4697171978956403e-37,1.0929789909854067e-37,4.789786213482532e-42,2.4771016356471606e-43,1.8517550797783342e-31,5.2026213086714776e-42,2.3234028933636011e-07,1.1171342860185762e-08,4.2624367241857121e-12,8.4831088832787495e-21,4.435127557456999e-12,2.9414295847578617e-16,1.6493725168484383e-15,4.1764544158902397e-14,2.0599735430603981e-23,6.2939135492870834e-26,3.5012198088050482e-32,2.2839369619816673e-35,4.8591631632417921e-38
7.771281348909447e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375672347353732,0.11866965263950337,0.022821560158954049,3.9949326408056779e-39,2.1634632901093123e-35,6.2221995320241404e-20,4.9492431583867539e-24,1.6109741116589942e-24,3.8115862148399969e-51,7.9197112175761336e-14,3.1365955496620538e-54,7.9022268895656462e-14,1.4618850727278388e-36,2.6751480480063024e-37,2.70057270602285e-41,1.3740758092763415e-42,3.3693345478631548e-31,2.2400845144272455e-41,3.1338457446464965e-07,1.5068200491830499e-08,5.7289593303564414e-12,1.144350411166084e-20,6.0434400583452576e-12,3.956925370218658e-16,2.2302339160800327e-15,7.6705983371522089e-14,6.7155449531973947e-23,1.5447802182609046e-25,1.9251987888805264e-31,1.1134043263660996e-34,2.1163108456583338e-37
9.781050372146674e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714979222824,0.11866957159483282,0.022821558210526383,1.4770385683395158e-38,4.345955824685282e-35,9.8536356701025336e-20,1.4967444939665296e-23,3.195202836854761e-24,1.8435221497967727e-50,9.9734756676797569e-14,1.1652387075061508e-53,9.9458437397187083e-14,3.6172769082607735e-36,5.3201826729597853e-37,1.0003466812287866e-40,5.0191107506641968e-42,5.3379805359024097e-31,6.8030802961269066e-41,3.9442772230893516e-07,1.8965055829604416e-08,7.1850885438507684e-12,1.4404549549330613e-20,7.6830624834783468e-12,4.9652242187353438e-16,2.8069603688927348e-15,1.2207097628742182e-13,1.6480723894545058e-22,3.0797534527057809e-25,6.9756359107417843e-31,3.7069447647552651e-34,6.5214647282483069e-37
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053836118,0.11866956276567774,0.022821557998259513,1.6823111376251744e-38,4.6482126982255583e-35,1.0299315860231806e-19,1.6669187905093853e-23,3.4126517373050526e-24,2.1730906889319425e-50,1.019735588084402e-13,1.3284506948287475e-53,1.016848042907108e-13,3.9480928928559845e-36,5.6839314397409815e-37,1.1391716486789271e-40,5.7059790974849471e-42,5.5797031990792683e-31,7.5824211075254125e-41,4.0325671150571367e-07,1.9389589563412754e-08,7.3430984901036798e-12,1.4727173823417172e-20,7.863569231302847e-12,5.0746384415988746e-16,2.8695425877033565e-15,1.2763966278787239e-13,1.7967132387113257e-22,3.291183314059837e-25,7.9220184089223283e-31,4.1708046779457489e-34,7.27976187688157e-37
1.1790819395383903e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756706485019172,0.11866949055129948,0.022821556262099859,4.3072789610557666e-38,7.6695081616280428e-35,1.4313423835017637e-19,3.6731820859494786e-23,5.5682608927042854e-24,6.8375170645343033e-50,1.2029513318137042e-13,3.4244685341389649e-53,1.1989453781163227e-13,7.5515832866610947e-36,9.2962766037251142e-37,2.9116042429981333e-40,1.4423838292906812e-41,7.7578378142641482e-31,1.6811272024197696e-40,4.7546973288518399e-07,2.2861908873534107e-08,8.6308983868472065e-12,1.7366263233198127e-20,9.3537731990029863e-12,5.9663774014382648e-16,3.3795958204106947e-15,1.777856139899082e-13,3.4038132812392e-22,5.3939616066440489e-25,1.9887341775417896e-30,9.8484069692211322e-34,1.6310103797631163e-36
1.3800588418621131e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756697990926388,0.11866940950890335,0.022821554313674487,1.0669920945423228e-37,1.2388206473761974e-34,1.9600201271024614e-19,7.8305522485549629e-23,8.8822688280268143e-24,2.0985042794057913e-49,1.4087808040714825e-13,8.5650476406806392e-53,1.4033057028582153e-13,1.4045586257873819e-35,1.4868798718079002e-36,7.2043546588142303e-40,3.5286768577219615e-41,1.0629053870524955e-30,3.6146054978410408e-40,5.5651060620936307e-07,2.675875962364614e-08,1.0066462343127288e-11,2.0328663028949508e-20,1.1055352191750461e-11,6.9604358025597759e-16,3.9481752572501495e-15,2.4377653376762619e-13,6.2540106040274587e-22,8.6467654098503536e-25,4.8264907950422456e-30,2.2364681080819259e-33,3.5205116941951954e-36
