Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(49),CH3OO(77),C2H6X(52),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
5.3361019843727844e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33093815869467169,0.11303554594457309,0.02232422917738611,0.0,4.122362923346035e-11,3.7126295776579237e-08,1.4285416021945495e-07,6.614757469186263e-12,2.5242588400774458e-25,1.8085074813193541e-06,4.5092261641097735e-25,4.5275801657727e-09,2.019293435103187e-19,1.0719638065217531e-13,7.0306430576929935e-19,4.0692854584445261e-21,7.1002617441055149e-13,1.6256154796551772e-19,0.0056324323514801104,0.00099453322335694419,1.1836460868161279e-08,2.9033946363795737e-10,2.4020909645371829e-06,4.7875777112843989e-15,5.0092131041082836e-10,3.1065688273144478e-10,1.6132893496050867e-14,6.3980244172021739e-23,1.4286963378290992e-12,6.6822946383864747e-09,1.7527940206532087e-08,3.8551730220583512e-15,1.1647838459466487e-13
5.362955715038739e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33093071910765037,0.1130330027667731,0.022321781726042801,0.0,4.2176874816063572e-11,3.7944423827169487e-08,1.4434560120667138e-07,6.7606011585028641e-12,2.5806066432855558e-25,1.8247052851014312e-06,4.687733749642525e-25,4.5508445379048482e-09,2.0716193437014805e-19,1.0968612043196586e-13,7.1465275005666393e-19,4.1358352915464869e-21,7.2294741377132267e-13,1.6748079832181867e-19,0.0056349577290392312,0.00099942662418096612,1.1892752985348448e-08,2.9427233580205792e-10,2.4227763938128972e-06,4.8737654679564356e-15,5.1225515276048767e-10,3.1341626262706615e-10,1.649428896176836e-14,6.5921745715429006e-23,1.4430016534025357e-12,6.7383066228038523e-09,1.752356238932955e-08,3.8810005909712728e-15,1.1769189020696401e-13
5.387124072638098e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33092406538732139,0.11303075515721099,0.022319579343016122,0.0,4.3050249348259172e-11,3.8692610637078178e-08,1.4569384061386596e-07,6.8940466716730059e-12,2.6321136958054981e-25,1.8393429459464606e-06,4.8537308054906922e-25,4.5718153041501415e-09,2.1196787170204285e-19,1.1196586985209042e-13,7.2519127834188793e-19,4.1963218047548407e-21,7.3472110137320277e-13,1.7201680458216169e-19,0.0056371892524779499,0.0010038300325520661,1.1943442228908715e-08,2.9784006004842464e-10,2.4414535149110466e-06,4.9524210891267451e-15,5.2262483708822659e-10,3.1590951079561647e-10,1.6825050148014203e-14,6.771210829558125e-23,1.4559862892736891e-12,6.7889012061967644e-09,1.7519724523945728e-08,3.9043094640855609e-15,1.1878885921459496e-13
5.4112924302374574e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33091745069079109,0.11302854594946742,0.022317377265567477,0.0,4.393846620991246e-11,3.9452166468408076e-08,1.4704771390455371e-07,7.0295885144706844e-12,2.6843807876546842e-25,1.8540370920010002e-06,5.024931145991191e-25,4.5928174026546292e-09,2.1686682111923042e-19,1.1428301148102513e-13,7.3583366467141782e-19,4.2573712943363879e-21,7.4663274301507798e-13,1.7665784253773364e-19,0.0056393823116708012,0.0010082328240729164,1.1994156381416062e-08,3.0143450349408644e-10,2.4601874501057387e-06,5.0321176754034762e-15,5.3315664465380433e-10,3.184120438889523e-10,1.7161091340202177e-14,6.9544040031563959e-23,1.4690756311142597e-12,6.8396696344413027e-09,1.7515982498305556e-08,3.9276791208337937e-15,1.1989039205656005e-13
5.4354607878368167e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33091087437501249,0.11302637450138803,0.022315175493132534,0.0,4.4841722191438806e-11,4.0223209816479039e-08,1.4840722508866069e-07,7.1672511782386723e-12,2.7374154911459244e-25,1.868787710279846e-06,5.2014771085259546e-25,4.6138510517968097e-09,2.2186023847171211e-19,1.1663799256904486e-13,7.4658055144488584e-19,4.3189861279069451e-21,7.5868329538603354e-13,1.8140594121949057e-19,0.0056415375487823089,0.0010126349998678945,1.2044895401321854e-08,3.0505572418354783e-10,2.4789779566872389e-06,5.112866424132707e-15,5.4385232394047268e-10,3.2092385686857264e-10,1.7502475223060812e-14,7.1418346090679145e-23,1.4822702888684747e-12,6.890611625421658e-09,1.7512335371645886e-08,3.9511096474864711e-15,1.209964918821318e-13
5.459629145436176e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33090433580767786,0.11302424018153895,0.022312974025155714,0.0,4.5760215886644133e-11,4.1005859743180099e-08,1.497723782011106e-07,7.307059341521199e-12,2.7912254277012799e-25,1.8835947877533645e-06,5.3835143697775711e-25,4.6349164676781596e-09,2.2694959735600398e-19,1.1903126361313484e-13,7.574325843294024e-19,4.3811686751291092e-21,7.708737162666329e-13,1.862631613626323e-19,0.0056436555952566738,0.0010170365610438995,1.2095659246980363e-08,3.0870377947913658e-10,2.4978247907434247e-06,5.1946786225983466e-15,5.5471363236334236e-10,3.2344494468987151e-10,1.7849264967814097e-14,7.3335844252524247e-23,1.4955708710634319e-12,6.9417268785562658e-09,1.7508782190411082e-08,3.9746011250795205e-15,1.2210716185949791e-13
5.483797503035535e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33089783436703973,0.11302214236902784,0.022310772861090001,0.0,4.6694147699128684e-11,4.1800235873286491e-08,1.5114317729926569e-07,7.4490378707224393e-12,2.84581826813017e-25,1.8984583113474012e-06,5.5711920115639327e-25,4.6560138641266252e-09,2.3213638927684931e-19,1.2146327836117687e-13,7.6839041224421101e-19,4.4439213077226136e-21,7.8320496449771557e-13,1.9123159579271927e-19,0.0056457370719964553,0.0010214375086906433,1.2146447876664699e-08,3.1237872606206735e-10,2.5167277071634212e-06,5.2775656480499353e-15,5.6574233621849547e-10,3.2597530230211343e-10,1.8201524233909039e-14,7.5297365062935904e-23,1.5089779820428322e-12,6.9930150784454889e-09,1.7505321987142728e-08,3.998153630037989e-15,1.2322240517324819e-13
5.507965860634894e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3308913694417342,0.11302008045332834,0.022308572000396834,0.0,4.7643719848607884e-11,4.2606458390722771e-08,1.5251962646058529e-07,7.5932118207642827e-12,2.90120173290685e-25,1.9133782679432307e-06,5.7646625876919326e-25,4.6771434527001008e-09,2.3742212380992977e-19,1.2393449381602435e-13,7.7945468734541374e-19,4.507246399473768e-21,7.9567799994915369e-13,1.9631336981516378e-19,0.0056477825895384359,0.0010258378438809479,1.2197261248548905e-08,3.1608061992667714e-10,2.5356864596412592e-06,5.3615389683173251e-15,5.7694021063122812e-10,3.2851492464842152e-10,1.8559317170741053e-14,7.7303751989281353e-23,1.5224922251179542e-12,7.0444758986247051e-09,1.7501953779043467e-08,4.0217672355138312e-15,1.2434222502290638e-13
5.5321342182342536e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33088494043060812,0.11301805383410686,0.022306371442545915,0.0,4.8609136377226057e-11,4.3424648034765826e-08,1.5390172978039964e-07,7.7396064357432121e-12,2.957383592447194e-25,1.9283546443774864e-06,5.9640821919482694e-25,4.6983054426898896e-09,2.4280832876567189e-19,1.2644537023964685e-13,7.9062606501091898e-19,4.5711463262440833e-21,8.0829378348856454e-13,2.0151064160844223e-19,0.0056497927482264806,0.0010302375676710257,1.2248099320705264e-08,3.198095163804165e-10,2.5547008006893775e-06,5.4466101417794954e-15,5.8830903950335753e-10,3.3106380666577356e-10,1.8922708419376924e-14,7.9355861577236614e-23,1.5361142008766961e-12,7.0961089956299638e-09,1.7498676576128381e-08,4.045442009979743e-15,1.2546662462087927e-13
5.556302575833613e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33087854674254835,0.11301606192105253,0.022304171187015134,0.0,4.9590603155842791e-11,4.4254926096198529e-08,1.5528949136971261e-07,7.8882471495864864e-12,3.0143716673849599e-25,1.9433874274420785e-06,6.1696105270116142e-25,4.7195000411241879e-09,2.4829655035394172e-19,1.289963711572934e-13,8.0190520382547414e-19,4.6356234659782271e-21,8.2105327694998923e-13,2.0682560262031015e-19,0.0056517681383820243,0.001034636681100763,1.2298962051125143e-08,3.2356547003984067e-10,2.5737704816426187e-06,5.532790817855751e-15,5.9985061545977118e-10,3.3362194328499461e-10,1.9291763114276e-14,8.1454563608763997e-23,1.5498445085419248e-12,7.147914012701525e-09,1.7495489379710642e-08,4.0691780183143367e-15,1.2659560719089136e-13
5.580470933432972e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33087218779631417,0.11301410413370923,0.02230197123329037,0.0,5.0588327890193952e-11,4.5097414413407297e-08,1.5668291535321717e-07,8.0391595867075162e-12,3.0721738288473851e-25,1.9584766038841172e-06,6.3814109744581341e-25,4.7407274527715125e-09,2.5388835334979849e-19,1.3158796336143955e-13,8.1329276556575322e-19,4.7006801987110981e-21,8.3395744310252251e-13,2.1226047796758173e-19,0.0056537093404716585,0.0010390351851939984,1.2349849397733874e-08,3.2734853483100359e-10,2.592895252662458e-06,5.6200927370443162e-15,6.1156673979407943e-10,3.3618932943074507e-10,1.9666546885008831e-14,8.3600741261513839e-23,1.5636837434679223e-12,7.1998905833620377e-09,1.7492391180800964e-08,4.0929753223761514e-15,1.2772917596620696e-13
5.604639291032331e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33086586302037191,0.11301217990131147,0.022299771580865411,0.0,5.1602520126908953e-11,4.5952235368411255e-08,1.5808200586741816e-07,8.192369562660252e-12,3.1307979987300588e-25,1.9736221604058787e-06,6.5996506660846344e-25,4.7619878801441648e-09,2.5958532126050719e-19,1.3422061691549317e-13,8.2478941518567289e-19,4.7663189065739829e-21,8.4700724561888986e-13,2.1781752684018523e-19,0.0056556169252713426,0.0010434330809587901,1.2400761318389512e-08,3.3115876398497236e-10,2.6120748627511887e-06,5.7085277313193321e-15,6.2345922241320201e-10,3.3876596002151084e-10,2.0047125857973328e-14,8.5795291269933748e-23,1.577632499860524e-12,7.2520383251862674e-09,1.7489380968201352e-08,4.116833980096609e-15,1.2886733418825056e-13
5.6288076486316904e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33085957185273351,0.1130102886626228,0.02229757222924178,0.0,5.2633391259445538e-11,4.6819511882840403e-08,1.5948676705876141e-07,8.3479030847928581e-12,3.1902521499712362e-25,1.988824083664766e-06,6.8245005562223229e-25,4.7832815235016613e-09,2.6538905649348248e-19,1.3689480515738883e-13,8.3639582080182055e-19,4.83254197380009e-21,8.6020364904397984e-13,2.2349904290839538e-19,0.0056574914540282366,0.0010478303693876867,1.2451697770883018e-08,3.3499621003753653e-10,2.6313090597562887e-06,5.7981077242027183e-15,6.3552988178117831e-10,3.4135182996960199e-10,2.043356665810874e-14,8.803912408764774e-23,1.591691368938162e-12,7.3043568435034252e-09,1.7486457726665392e-08,4.1407540461337952e-15,1.3001008510501038e-13
5.6529760062310497e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33085331374079713,0.11300842986577617,0.022295373177928613,0.0,5.3681154533955977e-11,4.7699367413862406e-08,1.6089720308197808e-07,8.5057863529006031e-12,3.2505443068255904e-25,2.0040823602732786e-06,7.0561354951372566e-25,4.8046085808541735e-09,2.7130118052524355e-19,1.3961100470310892e-13,8.4811265367894455e-19,4.8993517867294798e-21,8.7354761876335231e-13,2.2930735473352992e-19,0.0056593334786199899,0.0010522270514579872,1.2502658712947699e-08,3.3886092482670576e-10,2.650597590374262e-06,5.888844731152553e-15,6.4778054486213718e-10,3.4394693418115104e-10,2.0825936410607447e-14,9.0333164051218695e-23,1.6058609389446068e-12,7.3568457357487374e-09,1.7483620434194255e-08,4.1647355729182567e-15,1.3115743196979466e-13
5.677144363830409e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3308470881411899,0.11300660296811789,0.02229317442644255,0.0,5.4746025055052551e-11,4.8591925950044656e-08,1.6231331809850405e-07,8.666045759877788e-12,3.3116825451372813e-25,2.0193969767989767e-06,7.2947343037545155e-25,4.8259692479659602e-09,2.7732333407159394e-19,1.4236969545007815e-13,8.599405882156873e-19,4.966750733813276e-21,8.8704012097169877e-13,2.3524482618284805e-19,0.0056611435417109855,0.0010566231281319992,1.2553644102269804e-08,3.4275295949046903e-10,2.6699402001667005e-06,5.9807508596649335e-15,6.6021304706226141e-10,3.4655126755611047e-10,2.1224302742624258e-14,9.2678349545589921e-23,1.6201417962120181e-12,7.4095045837295037e-09,1.7480868071344312e-08,4.1887786091973676e-15,1.3230937803991865e-13
5.701312721429768e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33084089451961451,0.11300480743605369,0.022290975974307601,0.0,5.5828219791481929e-11,4.9497312007164923e-08,1.637351162748903e-07,8.8287078923689671e-12,3.3736749926125055e-25,2.0347679197644614e-06,7.5404798494259687e-25,4.8473637183587993e-09,2.8345717725876124e-19,1.4517136058042806e-13,8.718803019304264e-19,5.0347412056173484e-21,9.0068212264126709e-13,2.4131385684774236e-19,0.0056629221769062526,0.0010610186003572929,1.2604653896492168e-08,3.4667236446475928e-10,2.6893366335639393e-06,6.0738383096022694e-15,6.7282923217096708e-10,3.4916482498825057e-10,2.1628733784983464e-14,9.5075633170842066e-23,1.6345345248199776e-12,7.4623329584259086e-09,1.747819961801026e-08,4.2128832011159488e-15,1.3346592657546913e-13
5.7254810790291273e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33083473235069721,0.11300304274489729,0.022288777821055001,0.0,5.6927957581698236e-11,5.04156506239705e-08,1.6516260178144866e-07,8.993799531419317e-12,3.4365298290914839e-25,2.0501951756473736e-06,7.7935591228475156e-25,4.8687921833154266e-09,2.8970438979558251e-19,1.4801648656411559e-13,8.8393247544716645e-19,5.1033255948254315e-21,9.1447459149026158e-13,2.4751688246553581e-19,0.0056646699089028711,0.0010654134690669509,1.2655688053216871e-08,3.5061918948300926e-10,2.7087866338688084e-06,6.168119373305525e-15,6.8563095230123304e-10,3.5178760136515954e-10,2.2039298173883737e-14,9.7525981910390714e-23,1.6490397048845595e-12,7.5153304247961575e-09,1.7475614049970189e-08,4.2370493930984151e-15,1.3462708083818571e-13
5.7496494366284866e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33082860111783885,0.11300130837872197,0.022286579966223113,0.0,5.8045459139325402e-11,5.1347067357873493e-08,1.6659577879095024e-07,9.1613476531240913e-12,3.5002552868198095e-25,2.0656787308803867e-06,8.0541633163549633e-25,4.8902548318829575e-09,2.9606667114693086e-19,1.5090556316189704e-13,8.9609779248169368e-19,5.1725062962416803e-21,9.2841849595120146e-13,2.5385637534557911e-19,0.0056663872536384758,0.0010698077351798108,1.2706746530011403e-08,3.5459348357245323e-10,2.7282899432746905e-06,6.263606435874576e-15,6.9862006782893628e-10,3.544195915682469e-10,2.2456065052600338e-14,1.0003037730090153e-22,1.6636579151602894e-12,7.5684965324205895e-09,1.7473110349535636e-08,4.2612772262624766e-15,1.3579284409045434e-13
5.77140095846791e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33082310903858259,0.11299977295755248,0.022284602151648236,0.0,5.9066582497469691e-11,5.2196628396228448e-08,1.6789050778421078e-07,9.3142637087616397e-12,3.5583594263386178e-25,2.079662055284802e-06,8.2953023661043315e-25,4.9096005970296836e-09,3.0189252886509456e-19,1.5354371731633633e-13,9.0714388309219885e-19,5.2352807554703451e-21,9.4109828837434962e-13,2.5968067162055025e-19,0.0056679073022717968,0.0010737620602092545,1.275271991769345e-08,3.5819387426023555e-10,2.7458882870529669e-06,6.3505862323480196e-15,7.1047203907942699e-10,3.5679625633691729e-10,2.2836515929119361e-14,1.02331366141696e-22,1.6769114213323223e-12,7.6164898370323722e-09,1.747092617703389e-08,4.2831350114218119e-15,1.3684597439956188e-13
5.793152480307333e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33081764124153856,0.11299826132462368,0.022282624578099132,0.0,6.0102438361311073e-11,5.3056977080561422e-08,1.6918985331847144e-07,9.469211466179594e-12,3.6171815555438435e-25,2.0936909611829215e-06,8.5428403964307258e-25,4.9289743368943985e-09,3.0781425213271698e-19,1.5621823251951083e-13,9.1828267901120361e-19,5.2985419179016872e-21,9.5390223555497676e-13,2.6561939363729792e-19,0.0056694035122345212,0.0010777158985184681,1.279871293927066e-08,3.6181658877957778e-10,2.7635294119862284e-06,6.4385621548328599e-15,7.224786818769887e-10,3.5918037641358354e-10,2.3222098363821317e-14,1.0467767613565022e-22,1.690257365592345e-12,7.6646190299561693e-09,1.7468806753083133e-08,4.305042785000944e-15,1.3790284300943243e-13
5.8149040021467567e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33081219736775958,0.11299677312144728,0.022280647245253603,0.0,6.1153191548199492e-11,5.3928206002359037e-08,1.7049381843586827e-07,9.6262109987783546e-12,3.6767277856998279e-25,2.1077654385907629e-06,8.7969258351489135e-25,4.9483761846613391e-09,3.1383312160289635e-19,1.5892947265524441e-13,9.2951468503666819e-19,5.3622915337608318e-21,9.6683104483831324e-13,2.7167442141246068e-19,0.0056708762420228575,0.0010816692507486397,1.2844725563761365e-08,3.6546166139913997e-10,2.7812131278525937e-06,6.5275434254983532e-15,7.3464136935633236e-10,3.6157194805397135e-10,2.3612863822446162e-14,1.0707005374515784e-22,1.7036961642495085e-12,7.7128837620911218e-09,1.746675134307043e-08,4.327000572409448e-15,1.3896345229574121e-13
5.83665552398618e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33080677706369793,0.11299530799492592,0.022278670152793799,0.0,6.2219008118841428e-11,5.481040808235881e-08,1.7180240617720049e-07,9.7852825095450664e-12,3.737004263127508e-25,2.1218854774948706e-06,9.0577100689838903e-25,4.9678062720565416e-09,3.1995043132924795e-19,1.616778037731499e-13,9.4084040796123787e-19,5.4265313546678856e-21,9.7988542395920137e-13,2.7784766004149572e-19,0.0056723258447422898,0.0010856221175321978,1.2890757760173778e-08,3.6912912592084938e-10,2.7989392437193573e-06,6.6175393278194693e-15,7.4696147991730453e-10,3.6397096750976446e-10,2.4008864107657428e-14,1.0950925541324918e-22,1.7172282314894087e-12,7.7612836795533346e-09,1.7464759214307631e-08,4.3490083980166754e-15,1.4002780463222534e-13
5.856231893641661e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33080191865423186,0.11299400882404168,0.022276890974850572,0.0,6.3191260478978527e-11,5.561384906681094e-08,1.7298408999961999e-07,9.9302352130644825e-12,3.7918825625392768e-25,2.1346324592880183e-06,9.2982708939712687e-25,4.9853176032925014e-09,3.2554125691916155e-19,1.6418331885541058e-13,9.5111410700737498e-19,5.4847677676386471e-21,9.917423126211142e-13,2.8350624006541491e-19,0.0056736110011075744,0.0010891792830962953,1.2932203445317841e-08,3.7244901662732064e-10,2.8149288416239133e-06,6.6994108722695966e-15,7.581853196171597e-10,3.6613644980091282e-10,2.4369783228274784e-14,1.1174520481005965e-22,1.7294871769510958e-12,7.8049588938826929e-09,1.7463019798762953e-08,4.3688582433350161e-15,1.4098892400299407e-13
5.875808263297142e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33079707880387743,0.11299272781356035,0.022275111991140177,0.0,6.4175972514462364e-11,5.6426322037215215e-08,1.7416952282275904e-07,1.0076897599905824e-11,3.8473618996644509e-25,2.1474163304170919e-06,9.5444974348505109e-25,5.0028520081242414e-09,3.3121384069942495e-19,1.6671944579284152e-13,9.6146450109884322e-19,5.5434039455375496e-21,1.0037020028661017e-12,2.892635592178531e-19,0.0056748779562471683,0.0010927360564028895,1.29736649360092e-08,3.7578709575708552e-10,2.8309524881236504e-06,6.7821186919915047e-15,7.6953880494274635e-10,3.6830795904492646e-10,2.4735023033126346e-14,1.1402026830432309e-22,1.7418223031623968e-12,7.8487430513698455e-09,1.7461330520900741e-08,4.3887486546021321e-15,1.419530788921275e-13
