Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),acetyl(43)
9.741103869062406e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225906366036617,0.1186222868408122,0.022820872687638615,0.0,6.6366291837984144e-18,3.5384821934483253e-10,5.2371869502549653e-15,2.2311447951174094e-15,2.823764464652988e-33,8.6400605688668865e-07,1.5919034916015304e-29,8.5852929807028922e-07,1.0841126793143836e-20,9.2196952006744692e-22,6.895564052793871e-26,4.8494819306976237e-27,6.7519076397518275e-17,1.1822648040179769e-21,4.681370375309659e-05,1.3900015918031083e-06,7.959404158462234e-09,2.5607949486600454e-14,4.6043226257621522e-12,9.0399721411816827e-10,1.2991704973267165e-13,4.262728645387282e-22,2.3418595117203767e-19,4.1429433042160797e-13,9.86403898791039e-14,5.7021896139905352e-10,1.1056460517287812e-19,1.5796507219432137e-19,1.4057669242970794e-20,1.9480185906457679e-26,3.391939686994626e-28,1.0967744256852216e-26
9.867576400140728e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225843950615008,0.11862166961872582,0.022820863665222253,0.0,6.8245519062201757e-18,3.630880286027019e-10,5.4634456301238686e-15,2.3191774278092165e-15,3.0402302582937363e-33,8.7523559905785157e-07,1.7174682286318907e-29,8.696601521847833e-07,1.1395666887620586e-20,9.492931205615469e-22,7.3277960520767105e-26,5.1284803518181664e-27,6.9398601141287408e-17,1.2556572342589935e-21,4.7419686407229125e-05,1.4080462964094544e-06,8.0764299840916017e-09,2.6003339364587988e-14,4.6680740013451829e-12,9.0484363989952933e-10,1.3501718240419739e-13,4.5755711496534529e-22,2.3785601993610725e-19,4.1468243338927884e-13,9.9155038215453742e-14,5.7919756313709448e-10,1.1376469599247885e-19,1.6628427917078768e-19,1.4696790041684209e-20,2.119502476992221e-26,3.6027142586615076e-28,1.1595227744287704e-26
9.99404893121905e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225781539824028,0.11862105244307927,0.022820854642834353,0.0,7.0154143890476261e-18,3.724467144460817e-10,5.6962046189755534e-15,2.4094964602642101e-15,3.2701755806291549e-33,8.8646520528566514e-07,1.8511153765095081e-29,8.8079060278273161e-07,1.1970735323821018e-20,9.7706277040448612e-22,7.7810373888899618e-26,5.4194453200809641e-27,7.1306991671152567e-17,1.332543211458853e-21,4.8025622557496503e-05,1.4260909440689658e-06,8.1937103895481635e-09,2.6400473228762058e-14,4.731825718911302e-12,9.0568168608034718e-10,1.4024839222236224e-13,4.9066569948938092e-22,2.4154239323381368e-19,4.1506669102725977e-13,9.9676544136652937e-14,5.8818450475923661e-10,1.1701177730896538e-19,1.749267348284629e-19,1.5355287335658244e-20,2.303479974292807e-26,3.8235317774045855e-28,1.224941456942451e-26
9.999999999999999e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225778603245781,0.11862102340349247,0.022820854218293458,0.0,7.0244679209250482e-18,3.7289000858484197e-10,5.7073186351713793e-15,2.413803170239733e-15,3.2813383931090339e-33,8.8699360743549578e-07,1.8576098993805134e-29,8.813143277321681e-07,1.1998308344216138e-20,9.7838047867906091e-22,7.8028941549720733e-26,5.4334369582092139e-27,7.1397502759020067e-17,1.3362490320777986e-21,4.8054133276773065e-05,1.4269400198407684e-06,8.1992351969103167e-09,2.6419203108298549e-14,4.7348255158295645e-12,9.0572092490036355e-10,1.4049779918038541e-13,4.922698595098892e-22,2.4171625518498686e-19,4.1508468304120707e-13,9.9701250058229467e-14,5.8860758253635297e-10,1.1716572266929155e-19,1.7534149934345732e-19,1.5386754757469239e-20,2.3124566981006123e-26,3.8341751851087375e-28,1.2280867282868073e-26
1.0120521462297372e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225719133663261,0.11862043531386898,0.022820845620474928,0.0,7.2092299871637872e-18,3.8192426893975035e-10,5.9355584857699401e-15,2.5021312229153803e-15,3.5142514494604107e-33,8.9769487497057306e-07,1.9932502255941445e-29,8.9192064988628311e-07,1.2566803870842567e-20,1.0052808815903327e-21,8.2560231600168154e-26,5.7227181108014883e-27,7.3244375262977626e-17,1.4130392029414375e-21,4.8631512207469353e-05,1.4441355347853679e-06,8.3112451242751581e-09,2.6799356193221475e-14,4.7955777726396122e-12,9.0651203043019301e-10,1.4561230781797989e-13,5.2567766284432849e-22,2.452451192677867e-19,4.1544742200862162e-13,1.0020431925795862e-13,5.9717970663237862e-10,1.2030571755938028e-19,1.8390063525168677e-19,1.6033459152421832e-20,2.5006742577021936e-26,4.0547273758990602e-28,1.2931059001890334e-26
1.0246993993375693e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522565673213233,0.1186198182310914,0.022820836598143962,0.0,7.4060120966491589e-18,3.915206841504863e-10,6.1816018941035264e-15,2.5971110462589888e-15,3.7731315223493737e-33,9.0892460756137437e-07,2.1442927084640945e-29,9.0305029351758232e-07,1.3184348354844007e-20,1.0339498864497101e-21,8.75350459143371e-26,6.03864492561363e-27,7.5210879563491788e-17,1.497263908665646e-21,4.9237355360717987e-05,1.4621800685623865e-06,8.4290339564369878e-09,2.7199993382931106e-14,4.859330157197974e-12,9.0733529590937095e-10,1.5111055654665425e-13,5.6267427827506863e-22,2.4896424628332894e-19,4.1582487099128305e-13,1.0073856679318898e-13,6.0618309485949262e-10,1.2364671300453182e-19,1.9321427554716923e-19,1.673160380093034e-20,2.7118395948922247e-26,4.2966426169569449e-28,1.3640926156005029e-26
1.0373466524454015e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225594335230845,0.11861920119474291,0.02282082757584146,0.0,7.6057741548282542e-18,4.0123595214706635e-10,6.4344296024012863e-15,2.6944652608521235e-15,4.0475125906006072e-33,9.2015440255131328e-07,2.3046777242445284e-29,9.1417953369876856e-07,1.3823848621363857e-20,1.0630722371121099e-21,9.274249195947398e-26,6.3675768972726799e-27,7.7206632590559313e-17,1.585338271906143e-21,4.9843152020812453e-05,1.4802245454037467e-06,8.5470766713252613e-09,2.7602389912192416e-14,4.9230828676998986e-12,9.0815205510119145e-10,1.5674476448971303e-13,6.0173907487330828e-22,2.5269982256599106e-19,4.1619932847153869e-13,1.012800698459925e-13,6.1519460084957481e-10,1.2703488662060517e-19,2.0287604971182912e-19,1.7450019875472122e-20,2.937762215133338e-26,4.549625524293092e-28,1.4379792001509411e-26
1.0499939055532337e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225531942958425,0.11861858420482002,0.022820818553567417,0.0,7.808529640315025e-18,4.1107006500026593e-10,6.6941364660593126e-15,2.794223197310563e-15,4.3381150780518941e-33,9.3138425947448378e-07,2.4748554654292442e-29,9.2530837045197756e-07,1.4485788497991196e-20,1.0926504049951225e-21,9.8190409307881661e-26,6.7098700945091876e-27,7.9231762733417358e-17,1.6773854898003995e-21,5.044890219132256e-05,1.4982689653131729e-06,8.6653730721508008e-09,2.800655090382834e-14,4.9868358996656109e-12,9.0896283428581582e-10,1.6251655645514107e-13,6.4295786469346248e-22,2.5645189643755028e-19,4.1657106011674293e-13,1.0182810136001274e-13,6.2421416299866339e-10,1.304700347943861e-19,2.1289445050079979e-19,1.8189006259393332e-20,3.179261188898993e-26,4.8140306129049968e-28,1.5148443378653954e-26
1.0626411586610659e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225469555314673,0.11861796726131911,0.022820809531321831,0.0,8.014292073057909e-18,4.2102301478285749e-10,6.9608174382264465e-15,2.8964141863069146e-15,4.6456835446709313e-33,9.4261417790252817e-07,2.655291747167288e-29,9.3643680379934016e-07,1.5170655757385832e-20,1.1226868803268205e-21,1.0388680355203373e-25,7.0658855269322247e-27,8.1286398752938673e-17,1.7735310237651099e-21,5.1054605875817808e-05,1.5163133282943887e-06,8.7839229766161663e-09,2.8412481497068256e-14,5.0505892489868109e-12,9.0976811718466489e-10,1.6842755597851194e-13,6.8641876964919712e-22,2.6022051625610764e-19,4.169402396585707e-13,1.0238266288384786e-13,6.3324172407727342e-10,1.3395236677346693e-19,2.2327806929560324e-19,1.8948862128663745e-20,3.4371893179072129e-26,5.0902189190751343e-28,1.594767802121469e-26
1.0752884117688981e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225407172299226,0.11861735036423662,0.022820800509104709,0.0,8.2230750143815094e-18,4.3109479356961045e-10,7.234567569308225e-15,3.0010675585690009e-15,4.9709871949548688e-33,9.53844157441599e-07,2.8464683389862039e-29,9.4756483376298447e-07,1.5878942080644435e-20,1.1531841716867268e-21,1.0983984787822152e-25,7.4359891499777591e-27,8.337066978186199e-17,1.8739026097849486e-21,5.166026307786741e-05,1.534357634351118e-06,8.9027262150553513e-09,2.8820186815402303e-14,5.1143429118947371e-12,9.1056834840202786e-10,1.7447938532392005e-13,7.3221224819094869e-22,2.6400573041450367e-19,4.1730708614661191e-13,1.0294485440081313e-13,6.4227723031806185e-10,1.3748208519025571e-19,2.3403559597249304e-19,1.9729886955259421e-20,3.7124340355134956e-26,5.3785580300045995e-28,1.677830456612413e-26
1.0879356648767303e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225344793911698,0.11861673351356899,0.022820791486916042,0.0,8.4348920670269756e-18,4.4128539343729033e-10,7.5154820092259602e-15,3.1082126448784626e-15,5.3148203911303559e-33,9.6507419772956872e-07,3.0488832989240079e-29,9.5869246036503414e-07,1.6611143021009558e-20,1.1841448055688364e-21,1.1605788463955192e-25,7.8205518698996492e-27,8.5484705324980631e-17,1.9786302685765121e-21,5.2265873801040322e-05,1.5524018834870839e-06,9.0217826324091844e-09,2.9229671986959424e-14,5.1780968849311629e-12,9.1136393658835862e-10,1.8067366548491125e-13,7.8043112176481929e-22,2.6780758733592777e-19,4.1767182893730693e-13,1.0351385132493829e-13,6.5132063410136268e-10,1.410588962557648e-19,2.4517581877096783e-19,2.0532380510369152e-20,4.0059183173694435e-26,5.6794221130862762e-28,1.7641142566029764e-26
1.1005829179845624e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225282420151713,0.11861611670931263,0.022820782464755825,0.0,8.6497568751932571e-18,4.5159480646465815e-10,7.8036560084652287e-15,3.2178787760695644e-15,5.6780031711517954e-33,9.7630429843346594e-07,3.263051310042279e-29,9.6981968362760901e-07,1.7367757967918471e-20,1.2155713259792004e-21,1.2254942692962688e-25,8.2199495488029175e-27,8.7628635259362347e-17,2.0878463156301646e-21,5.2871438048905244e-05,1.5704460757060091e-06,9.1410920850006547e-09,2.964094216435428e-14,5.2418511649220484e-12,9.1215525734776082e-10,1.8701201618541315e-13,8.3117060105333312e-22,2.7162613547411118e-19,4.180345910751142e-13,1.0408933513909576e-13,6.6037189129880995e-10,1.4468300486579224e-19,2.5670762416245364e-19,2.1356642867460579e-20,4.3186016022617006e-26,5.9931919448252365e-28,1.8537022516580383e-26
1.1132301710923946e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225220051018905,0.118615499951464,0.022820773442624065,0.0,8.8676831245745676e-18,4.6202302473246979e-10,8.0991849167306321e-15,3.3300952830281647e-15,6.0613817714941541e-33,9.8753445924711596e-07,3.4895040192930816e-29,9.8094650357282681e-07,1.8149290111388455e-20,1.2474662940484679e-21,1.293231601534118e-25,8.6345630097150455e-27,8.9802589834547175e-17,2.2016853711324213e-21,5.3476955825030569e-05,1.5884902110116167e-06,9.2606544380129643e-09,3.0054002479674851e-14,5.3056057489535556e-12,9.1294265591035289e-10,1.9349605588066497e-13,8.8452831199862138e-22,2.7546142331270148e-19,4.1839552723986743e-13,1.046727953179403e-13,6.6943095951879613e-10,1.4835473186881925e-19,2.6863999671915834e-19,2.2202974405179759e-20,4.6514807230459358e-26,6.3202549394140567e-28,1.9466785865501095e-26
1.1258774242002268e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225157686512901,0.11861488324001954,0.02282076442052075,0.0,9.0886845423959634e-18,4.7257004032347531e-10,8.4021641852562805e-15,3.4448914966908468e-15,6.4658291547377146e-33,9.9876467988897311e-07,3.7287903787127172e-29,9.920729202228006e-07,1.89562464067357e-20,1.27983228765964e-21,1.3638794359695705e-25,9.0647780416924769e-27,9.2006699672691718e-17,2.3202843697713807e-21,5.4082427132984406e-05,1.6065342894076278e-06,9.3804695687255346e-09,3.0468858062611807e-14,5.3693606343501855e-12,9.1372644958852791e-10,2.0012740175814593e-13,9.4060432160866672e-22,2.7931349936052571e-19,4.1875484112032591e-13,1.0526339074013355e-13,6.7849780193846117e-10,1.5207367576621753e-19,2.8098201898309597e-19,2.3071675810081014e-20,5.0055908475908724e-26,6.6610051769704766e-28,2.0431285020481274e-26
1.138524677308059e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225095326633319,0.11861426657497566,0.022820755398445882,0.0,9.3127748974514274e-18,4.8323584532241864e-10,8.7126893684376232e-15,3.5622967480441859e-15,6.8922455419428722e-33,1.0099949601001337e-06,3.9814769889156261e-29,1.003198933599642e-06,1.9789137539624543e-20,1.3126719011129336e-21,1.4375281199882736e-25,9.5109854049631133e-27,9.4241095768750207e-17,2.4437825704276318e-21,5.4687851976334635e-05,1.624578310897764e-06,9.5005373636620946e-09,3.0885514078362326e-14,5.4331158186548459e-12,9.1450693003457869e-10,2.0690766973850387e-13,9.9950116354731655e-22,2.8318241215175461e-19,4.1911262402266098e-13,1.058603266739123e-13,6.8757238482226309e-10,1.5584000667341093e-19,2.9374287133528368e-19,2.3963048079238036e-20,5.3820064296476618e-26,7.0158434314441743e-28,2.1431383381969362e-26
1.1511719304158912e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225032971379792,0.11861364995632881,0.022820746376399467,0.0,9.5399680001379554e-18,4.9402043181603654e-10,9.0308561214709015e-15,3.6823403681241343e-15,7.3415589498107601e-33,1.0212252996424978e-06,4.2481484448620553e-29,1.0143245437254581e-06,2.0648477891444062e-20,1.3459877448030026e-21,1.5142697711823112e-25,9.9735808361009341e-27,9.6505909490646551e-17,2.5723215657529636e-21,5.529323035864881e-05,1.6426222754857467e-06,9.620857714938091e-09,3.1303975668040755e-14,5.4968712996106658e-12,9.1528436531575994e-10,2.1383847447648283e-13,1.0613238635088302e-21,2.8706821024636974e-19,4.1946897162371369e-13,1.0646554082033853e-13,6.9665467447484351e-10,1.5965421450402625e-19,3.069318318651098e-19,2.4877392522710541e-20,5.7818421695601133e-26,7.3851771981994426e-28,2.2467955353102463e-26
1.1638191835237234e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224970620751948,0.11861303338407542,0.02282073735438149,0.0,9.7702777024863969e-18,5.0492379189305823e-10,9.3567602025400187e-15,3.8050516880155205e-15,7.8147257326268684e-33,1.0324556982970935e-06,4.5294076838733721e-29,1.0254497506223543e-06,2.1534785505008983e-20,1.379782444901911e-21,1.5941982930103545e-25,1.045296505322908e-26,9.8801272579378898e-17,2.7060452916391161e-21,5.5898562283494253e-05,1.6606661831752963e-06,9.7414305248114803e-09,3.1724247958738543e-14,5.5606270751443622e-12,9.1605900182154159e-10,2.2092142936184961e-13,1.1261799643777877e-21,2.9097094222503976e-19,4.1982406678776259e-13,1.0707831301493996e-13,7.0574464232393082e-10,1.6351577645476532e-19,3.2055827623987294e-19,2.581501076584602e-20,6.2062539847316961e-26,7.7694207212804228e-28,2.3541886339868211e-26
1.1764664366315557e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522490827474942,0.11861241685821189,0.022820728332391953,0.0,1.0003717898196997e-17,5.1594591764420511e-10,9.6904974754572432e-15,3.9304600388516342e-15,8.3127311289861888e-33,1.0436861558625276e-06,4.8258763358692619e-29,1.0365745543124329e-06,2.2448582050581906e-20,1.4140586430830831e-21,1.6774093904893475e-25,1.0949543761253448e-26,1.0112731714916531e-16,2.8451000365787401e-21,5.650384775443797e-05,1.6787100339701331e-06,9.8622557035368321e-09,3.2146336127255965e-14,5.624383143351048e-12,9.1683106601663073e-10,2.2815814652032041e-13,1.1941795511752484e-21,2.9489065668911015e-19,4.2017798674931919e-13,1.076971773105215e-13,7.1484226299465616e-10,1.6742477860670064e-19,3.346316775744952e-19,2.67762047514841e-20,6.6564399897655048e-26,8.168995020364972e-28,2.4654072790458795e-26
1.1891136897393878e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224845933371854,0.1186118003787347,0.022820719310430861,0.0,1.0240302522671045e-17,5.2708680116218907e-10,1.003216390614989e-14,4.0585947518139039e-15,8.8365898132953214e-33,1.0549166721535618e-06,5.1381950758012537e-29,1.0476989548177942e-06,2.3390392792213791e-20,1.4488189962572096e-21,1.7640005858503117e-25,1.1463727657123707e-26,1.0348417568759745e-16,2.9896344509206293e-21,5.7109086775046714e-05,1.696753827873977e-06,9.9833331640310067e-09,3.2570245325522235e-14,5.6881395024803299e-12,9.1760076605222741e-10,2.3555023681448641e-13,1.2654352757920813e-21,2.988274022623738e-19,4.2053077365276519e-13,1.0832454606501686e-13,7.2394750942520257e-10,1.7138194465271711e-19,3.491616063014051e-19,2.7761276742044156e-20,7.1336414861937779e-26,8.5843279174130976e-28,2.5805422208839042e-26
1.20176094284722e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224783596618867,0.1186111839456403,0.022820710288498209,0.0,1.0480045553036981e-17,5.3834643454171376e-10,1.0381855564384381e-14,4.1894851581316431e-15,9.3873464520479341e-33,1.0661472469998103e-06,5.4670239782573787e-29,1.0588229521605349e-06,2.4360746554399859e-20,1.4840661763009341e-21,1.8540712341561663e-25,1.1995932435116681e-26,1.0587198105570904e-16,3.1397995560212388e-21,5.7714279348886976e-05,1.7147975648905473e-06,1.0104662827717613e-08,3.2995980673401351e-14,5.7518961509235968e-12,9.1836829324698659e-10,2.4309930984473812e-13,1.3400623815104628e-21,3.0278122758546026e-19,4.2088258900613747e-13,1.0896003331908932e-13,7.3306035921459046e-10,1.7538662627781937e-19,3.6415773004059471e-19,2.8770529321449426e-20,7.6391439617138712e-26,9.015854063015986e-28,2.6996853143075365e-26
1.213143470644269e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224727497494893,0.11861062919550965,0.022820702168783139,0.0,1.06985263031487e-17,5.4858162918277968e-10,1.0703519113915863e-14,4.3096668839359989e-15,9.9069132061329491e-33,1.0762548142963258e-06,5.7776476455295569e-29,1.0688342050832226e-06,2.5258909139406473e-20,1.5162070954980755e-21,1.9381933561921196e-25,1.2490672192031395e-26,1.0804757553693289e-16,3.2798891281661341e-21,5.8258912956303625e-05,1.7310368795699154e-06,1.0214075099938285e-08,3.338070813411039e-14,5.8092773806614093e-12,9.1905735559106845e-10,2.5002902512964258e-13,1.4102066635332616e-21,3.0635431376831941e-19,4.2119844807105296e-13,1.0953704098645407e-13,7.412684094822535e-10,1.7903153412389205e-19,3.7806090664416887e-19,2.9699781392032053e-20,8.1193923848008102e-26,9.4184375836612704e-28,2.8104178796152586e-26
1.224525998441318e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224671402116279,0.11861007448294351,0.022820694049091098,0.0,1.0919586965504473e-17,5.5891299904985662e-10,1.1031831185421544e-14,4.4321258622259364e-15,1.0449943198950698e-32,1.0863624287899111e-06,6.1027044646873997e-29,1.0788451314781906e-06,2.6181013237202654e-20,1.5487464890486764e-21,2.0252908539414623e-25,1.3000659719821353e-26,1.1024844225219805e-16,3.4247772681616512e-21,5.8803508947325981e-05,1.7472761481763153e-06,1.0323691547628308e-08,3.3766922748517571e-14,5.8666588425496974e-12,9.1974491885569847e-10,2.5708837080794911e-13,1.4832649427351401e-21,3.0994130944528641e-19,4.2151358141375842e-13,1.101204348946582e-13,7.4948258772494451e-10,1.8271556167532612e-19,3.9235679493579848e-19,3.0649086134186999e-20,8.6246438979097078e-26,9.8348217881875436e-28,2.9245408740002472e-26
