Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CH3OO(77),C2H6X(52)
6.193298633539127e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756058224591,0.11866996353234253,0.022821567633011443,0.0,1.1110630087345042e-41,3.0491481120780946e-24,1.9275779414098056e-35,8.7341228277044358e-31,2.4241699891182761e-68,6.2996772443093317e-16,1.0196027350736768e-66,6.297697895799229e-16,6.8403413336493999e-45,2.4715195737706884e-42,6.8675853154150003e-55,4.1496811109971626e-56,2.1829312384064089e-35,9.2101891723682859e-52,2.4975758803776909e-09,1.2008569329763376e-10,4.6287038990656145e-14,9.0989199590978706e-23,4.6287861352341629e-14,6.5098082572404431e-32,2.825691487706677e-19,1.623743092889195e-20,2.6679918669237672e-21,1.1882679826024366e-34,6.076775961170167e-45,1.4934835851034341e-24,3.7724921804456867e-39
7.76343068294321e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755991859,0.11866996289914256,0.022821567617789314,0.0,2.1706486348724227e-41,4.7500901847381778e-24,7.8235126762883088e-35,1.7057343670182659e-30,1.4022679342953206e-67,7.8973807207443729e-16,3.6898016753808742e-66,7.894297261991759e-16,1.6431789125329461e-44,4.8295328022059774e-42,3.3483091344426705e-54,2.0231852497397625e-55,3.4031024304678614e-35,2.6958264052491414e-51,3.1307639640133942e-09,1.5052995325918098e-10,5.8021636456850136e-14,1.141013546154693e-22,5.8022925922450699e-14,1.2505599939319114e-31,4.3373545752135226e-19,2.9854386384431636e-20,6.0517590267221383e-21,3.9645526895578345e-34,2.9625432659695217e-44,2.3266895707964065e-24,9.0622347552382227e-39
1.090369478175138e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755859127863,0.11866996163274281,0.022821567587345052,0.0,6.0729477385678613e-41,9.3000875864127253e-24,8.6281554658882231e-34,4.7699358873322674e-30,3.9789831793566137e-66,1.1093532684586133e-15,3.2340517429923782e-65,1.1087495868387659e-15,6.6128046385184323e-44,1.3514549665832276e-41,5.8564157621676969e-53,3.5386698086729987e-54,6.6683343709115492e-35,1.5924980164986624e-50,4.3971399230479356e-09,2.1141847276227144e-10,8.1490652220952364e-14,1.6032577071610865e-22,8.1493212620838623e-14,3.4398084935599716e-31,8.232461265006873e-19,7.4484911112996156e-20,2.1736439615142433e-20,2.8200050963990467e-33,5.1802711477677371e-43,4.555705169049772e-24,3.6470006220279404e-38
1.7184222979367718e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675559366566,0.11866995909994414,0.022821567526456536,0.0,2.4451656069320544e-40,2.2993161635949554e-23,2.086999215118987e-32,1.9195732707748081e-29,3.5351613849528828e-64,1.748881672423844e-15,6.2723332527667824e-64,1.7473892577204982e-15,4.4743190122222899e-43,5.4420489219820644e-41,2.6913931423170316e-51,1.6262299192764929e-52,1.6498497547095909e-34,1.8829449706145089e-49,6.9298910081390551e-09,3.3319551008837479e-10,1.2842796706013135e-13,2.527750271299209e-22,1.2843448672040638e-13,1.3688403037885199e-30,1.9110603894838784e-18,2.4273345136838023e-19,1.193030063526186e-19,3.6729608947377556e-32,2.37908986281256e-41,1.1265158836502596e-23,2.4676090978577764e-37
2.974527937460039e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755062741595,0.11866995403435014,0.022821567404679503,0.0,1.3132740211290665e-39,6.8755304177164161e-23,7.1175174515585638e-31,1.0305430932710559e-28,4.7555534297158129e-62,3.0291305376854623e-15,2.1026319556650458e-62,3.0246683978870493e-15,4.4603585763725719e-42,2.9229426840176813e-40,1.8191031036483442e-49,1.0991466228219976e-50,4.9358291002739258e-34,3.5849256563174685e-48,1.1995389846281612e-08,5.767495780200125e-10,2.2229972995618826e-13,4.3767523688189024e-22,2.2232034760657295e-13,7.3106548760980242e-30,5.0639618401011889e-18,9.0116500722578756e-19,8.3115836437260653e-19,6.3666256796357769e-31,1.6058443141075564e-39,3.3697583291537915e-23,2.4599010904106733e-36
4.230633576983307e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754531817973,0.11866994896876058,0.022821567282902473,0.0,3.6790183844743639e-39,1.3902188417449297e-22,4.1435179989711803e-30,2.8864365839263552e-28,3.9519058236110851e-61,4.3109687710308205e-15,1.2810040284052127e-61,4.3019472692583801e-15,1.6676700358955635e-41,8.1882205544692832e-40,1.2813036894621155e-48,7.7418960561586411e-50,9.981760339261116e-34,1.7229516765800066e-47,1.7060884241700417e-08,8.203036369908825e-10,3.1616767058126915e-13,6.2257770935038885e-22,3.162111937089132e-13,2.0451487432300247e-29,9.2535119291893072e-18,1.9530959388078855e-18,2.5340417378270136e-18,2.9723550046486771e-30,1.1305382218396151e-38,6.8157777932111383e-23,9.1972304540526595e-36
6.742844856029843e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753469972062,0.1186699388375948,0.022821567039348428,0.0,1.5034804873717055e-38,3.5308444763671801e-22,5.8768075764215155e-29,1.1792648586703553e-27,1.6690366355119071e-59,6.8794130327527906e-15,2.4581275287698675e-60,6.8565042056205859e-15,1.1097709329727463e-40,3.3459761567654321e-39,3.119971475674717e-47,1.8850798477234171e-48,2.5353657755068632e-33,1.8944018652910446e-46,2.7191859704319993e-08,1.3074117280502189e-09,5.0389208580111176e-13,9.9238944340692397e-22,5.0401090882331134e-13,8.3501001374701996e-29,1.9396342917480802e-17,4.861309655879396e-18,1.0634783152576018e-17,2.4719711695009345e-29,2.746363195997565e-37,1.7323508414128305e-22,6.12036839399345e-35
9.255056135076378e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752408127927,0.11866992870644678,0.022821566795794401,0.0,3.8059438502830511e-38,6.6519559474323735e-22,2.671773972148173e-28,2.9847010926414618e-27,1.1291640005652492e-58,9.4542140089271589e-15,1.3110098223990658e-59,9.4110600668196594e-15,3.6739126019881843e-40,8.4694682262298289e-39,1.7525570238566415e-46,1.0588727741835776e-47,4.7765760296106217e-33,7.9814456677954245e-46,3.7322817396002991e-08,1.7945197832663857e-09,6.9160121385206003e-13,1.3622102311737049e-21,6.9183654606890506e-13,2.1131584076804243e-28,3.1110053107474862e-17,8.5103700655841483e-18,2.610734897217999e-17,8.8294602383412138e-29,1.540937439637445e-36,3.2659777803310929e-22,2.026147953448059e-34
1.1767267414122913e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751346285579,0.11866991857531656,0.02282156655224039,0.0,7.6839323869120604e-38,1.0753651718401051e-21,8.2294936071836912e-28,6.0250036696239073e-27,4.7462949518909073e-58,1.2035371204438692e-14,4.7498219973043067e-59,1.1965614852871319e-14,9.0701494879560277e-40,1.7097979455218723e-38,6.3628326973343664e-46,3.8442615312255226e-47,7.7218299300387126e-33,2.3620966084004543e-45,4.7453757316771947e-08,2.2816278026394198e-09,8.7929505598304005e-13,1.7320400748153313e-21,8.7969004563214617e-13,4.2657169875012224e-28,4.3599155665552141e-17,1.2548762804067617e-17,5.0097986605348165e-17,2.2574977209466967e-28,5.588584029048894e-36,5.2835557761334443e-22,5.0021306440046116e-34
1.4279478693169448e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750284445003,0.11866990844420408,0.022821566308686397,0.0,1.3557460626144522e-37,1.5835989623453235e-21,2.0283129975574436e-27,1.0628972785698044e-26,1.531830209420548e-57,1.4622884108717064e-14,1.3801464668548556e-58,1.452016856379276e-14,1.8880790659856618e-39,3.0165169084960519e-38,1.8079296007650285e-45,1.0922777677708123e-46,1.137115104850882e-32,5.7166319903936955e-45,5.758467946665517e-08,2.7687357861693685e-09,1.0669736134817472e-12,2.1018789765821046e-21,1.067572487678409e-12,7.5257070111811286e-28,5.6428813227679556e-17,1.6763623978909061e-17,8.3253619988299934e-17,4.7355080467651855e-28,1.5862485769217072e-35,7.7862119233229548e-22,1.0412596654367537e-33
1.6791689972215984e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749222606203,0.1186698983131094,0.022821566065132422,0.0,2.1774073966998261e-37,2.189899757874756e-21,4.2190430367711445e-27,1.7068542833347952e-26,3.9146603513231034e-57,1.7216752298941427e-14,3.3547890518279719e-58,1.7074721199598649e-14,3.4671006998402554e-39,4.8443338150492704e-38,4.2002952315350189e-45,2.5375739389851897e-46,1.5724558834409734e-32,1.1822845624929932e-44,6.7715583845677448e-08,3.2558437338562739e-09,1.2546368874145094e-12,2.471726938664919e-21,1.2554843316264218e-12,1.2085899365808941e-27,6.9415705928880239e-17,2.1060229720866051e-17,1.2585164912895432e-16,8.6552137504492689e-28,3.6819695102456817e-35,1.077487841918216e-21,1.9120699367270052e-33
1.930390125126252e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674816076919,0.11866988818203246,0.02282156582157847,0.0,3.2796247000811098e-37,2.8942699457401411e-21,7.9497422808252897e-27,2.5705417833210339e-26,9.080863112436266e-57,1.9816975212441538e-14,7.3184791539308608e-58,1.9629272760308756e-14,5.8873865653881182e-39,7.2959873541092314e-38,8.8303835775922276e-45,5.3346574686161426e-46,2.0782079145266048e-32,2.2408470197246833e-44,7.7846470453872287e-08,3.7429516457001922e-09,1.4422848792003226e-12,2.8415839631457e-21,1.4434258931666253e-12,1.8202757198928624e-27,8.2433570809919376e-17,2.5372856923531349e-17,1.7808320345149005e-16,1.438458307370345e-27,7.7328563514929747e-35,1.4250795230533325e-21,3.2468203727922582e-33
2.432832380935559e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756746037100488,0.11866986791993192,0.022821565334470609,0.0,6.5017455439850987e-37,4.5972231070858379e-21,2.2844532854609851e-26,5.0946668072266294e-26,3.954334447325131e-56,2.5036483068506573e-14,2.8218903403095158e-57,2.4738372656517744e-14,1.4413380163504634e-38,1.4461619665298843e-37,3.1467480451300643e-44,1.900915857748784e-45,3.3009555699755813e-32,6.714553345693278e-44,9.8108190357908142e-08,4.7171673618592923e-09,1.8175350217298407e-12,3.581325208051557e-21,1.8193983683684025e-12,3.6082178097885263e-27,1.0847904633903058e-16,3.4003430038399453e-17,3.1156954486662032e-16,3.2674019658152054e-27,2.7490563130460052e-34,2.2669095805991482e-21,7.9487363653176558e-33
2.935274636744866e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756743913438897,0.11866984765790248,0.022821564847362828,0.0,1.1372187193051117e-36,6.6924671113307385e-21,5.3031730559457425e-26,8.9087487425624006e-26,1.27152874601232e-55,3.0281403420326539e-14,8.3129469288347451e-57,2.9847468252571125e-14,3.0025599524203932e-38,2.5290479892742876e-37,8.6840025523965203e-44,5.2456461302556383e-45,4.8053776310945317e-32,1.6474358764348051e-43,1.1836983917901865e-07,5.6913829346471026e-09,2.1927240518048741e-12,4.3211027292601672e-21,2.195490197006177e-12,6.3104112354279019e-27,1.3444436536289137e-16,4.2593979442763587e-17,4.8388840209371489e-16,6.2431930318221411e-27,7.5700636221357292e-34,3.3050489751811273e-21,1.6558484257268814e-32
3.9401591483634805e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756739666137064,0.1186698071340568,0.022821563873147471,0.0,2.7420337133267522e-36,1.2059853347729048e-20,1.9799536022552521e-25,2.1468849166524113e-25,9.7318092363866431e-55,4.0847465069289231e-14,5.1714110088532504e-56,4.006564654480093e-14,9.7216789530415882e-38,6.0957557908852494e-37,4.5841975178817783e-43,2.7687746241876083e-44,8.6593210473740117e-32,7.2660586099220845e-43,1.5889292357346053e-07,7.6398136501105662e-09,2.9429188163080668e-12,5.8007666687024487e-21,2.9480312280986075e-12,1.5211725527934351e-26,1.863779232085958e-16,5.9779131884208364e-17,9.446309654819423e-16,1.6744209016948395e-26,3.9690614207234549e-33,5.9738977702118137e-21,5.3612012712964796e-32
4.945043659982095e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756735418863676,0.11866976661049543,0.022821562898932401,0.0,5.4164097844128378e-36,1.899648536885081e-20,5.3003612524209417e-25,4.2385566326931618e-25,4.1209518590126674e-54,5.1515126904180579e-14,1.9892485134167972e-55,5.0283807638183068e-14,2.4014679293646786e-37,1.203679361654012e-36,1.5516778885910614e-42,9.3709041658873841e-44,1.3640191165737998e-31,2.2376355591781313e-42,1.9941572363920123e-07,9.5882437920940058e-09,3.6928692565750327e-12,7.2805759207988201e-21,3.701048720024908e-12,3.0040552996303345e-26,2.3827984904305628e-16,7.6951636074910682e-17,1.560191337485495e-15,3.5175690162875142e-26,1.3361068038711573e-32,9.4389467344761369e-21,1.324311518292419e-31
5.949928171600709e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756731171618737,0.11866972608721837,0.022821561924717619,0.0,9.4337249999893975e-36,2.7502419942752706e-20,1.1646225317320049e-24,7.3784428580559551e-25,1.291129830583803e-53,6.2284355792217104e-14,5.8880726066193064e-55,6.0501951533898098e-14,5.0090372284372601e-37,2.0956998418763757e-36,4.0938240412226546e-42,2.4721037902659335e-43,1.974814058174301e-31,5.5569796309140188e-42,2.3993823937823746e-07,1.1536673360600828e-08,4.4425754561623009e-12,8.7605306248221927e-21,4.4545424359849124e-12,5.2308117101991779e-26,2.9018441888537574e-16,9.412842651312744e-17,2.3304678642682666e-15,6.3779615457721695e-26,3.5070812673210666e-32,1.3707486678491261e-20,2.7622337441053032e-31
7.959697194837937e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756722677214229,0.1186696450415172,0.022821559976288909,0.0,2.2592111569042064e-35,4.9222426529521073e-20,4.0018775850423807e-24,1.7651161989076117e-24,8.5892364562803428e-53,8.4127382348881442e-14,3.5653655905148101e-54,8.0938187737043635e-14,1.6103461833454465e-36,5.0151482790223736e-36,1.9428204948918712e-41,1.1729178000624701e-42,3.5345888087105996e-31,2.4259717015642781e-41,3.2098241788417951e-07,1.5433530777198284e-08,5.9412554671397811e-12,1.1720876943559597e-20,5.9629580377466096e-12,1.2520070148352671e-25,3.9396056865827953e-16,1.2847420737904958e-16,4.3350294211978512e-15,1.6041370359788163e-25,1.6430873543668726e-31,2.4684147966542462e-20,8.8799255833456771e-31
9.969466218075166e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714182923508,0.11866956399695325,0.022821558027861344,0.0,4.4409785662717368e-35,7.7220332968130102e-20,1.02071847669281e-23,3.4661088919596821e-24,3.4071691618709004e-52,1.0637627994068596e-13,1.3583380835063847e-53,1.013743551636729e-13,3.9530443865407675e-36,9.8513111418794964e-36,6.2092007630093232e-41,3.7478531165958019e-42,5.5453786287016388e-31,7.4109984540014452e-41,4.0202545910725793e-07,1.9330385899930223e-08,7.4389595170277449e-12,1.4681806736419406e-20,7.4732768882550879e-12,2.4597675943898905e-25,4.976805704655951e-16,1.6280365341338648e-16,6.9579511136700602e-15,3.245076191698315e-25,5.1949859772306227e-31,3.8962088773271597e-20,2.1797508084297812e-30
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053873332,0.11866956276567772,0.022821557998259513,0.0,4.4819433770404618e-35,7.7694112252664099e-20,1.0339160730971396e-23,3.498022992031147e-24,3.4812764738605958e-52,1.067174289750391e-13,1.3865696742599693e-53,1.0168483482900338e-13,4.0021970790964454e-36,9.9420683356044971e-36,6.313471899917106e-41,3.8107725750884265e-42,5.5794066696525083e-31,7.5303530071576105e-41,4.0325671150105319e-07,1.9389589563427111e-08,7.4617061356707344e-12,1.4726795706928896e-20,7.4962373537290442e-12,2.4824355777545293e-25,4.9925586424960978e-16,1.6332505557695777e-16,7.0025669679597993e-15,3.2761328473056746e-25,5.2808363692566372e-31,3.9204768444244711e-20,2.2068527278094187e-30
1.3989004264549623e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756697194683488,0.11866940191123702,0.022821554131009662,0.0,1.2282637514189078e-34,1.5205169736923068e-19,4.1777267882263911e-23,9.565592791759577e-24,3.045966206329986e-51,1.5209063004983805e-13,1.1328447939795036e-52,1.4224648372509283e-13,1.546569151436083e-35,2.7205502050507349e-35,3.7131388976212147e-40,2.2401685267489484e-41,1.0920493793333037e-30,4.1858589355778526e-40,5.6410812976871837e-07,2.7124089263906737e-08,1.0431442402125312e-11,2.0605421185040201e-20,1.0499619613648198e-11,6.7953299594979174e-25,7.0490716306035972e-16,2.3139174454628032e-16,1.4057330627565861e-14,9.2642752845132447e-25,3.0244956032449036e-30,7.7654087048326383e-20,8.5272856403771354e-30
2.2028080357498535e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756663219569011,0.11866907775345067,0.022821546337320062,0.0,4.8070276263627369e-34,3.7706971230841882e-19,2.7347186256417783e-22,3.7268531168861945e-23,5.9597244108115008e-50,2.4837815375999834e-13,2.0349449596837762e-51,2.2398991594420075e-13,9.7128221172954685e-35,1.0614339775230177e-34,4.1170940272276311e-39,2.4814364404396725e-40,2.7088309112432277e-30,4.4028480351383541e-39,8.8825982440011093e-07,4.2711468466674544e-08,1.6404725965871323e-11,3.24597005666598e-20,1.6575091273880308e-11,2.6531077406803132e-24,1.1185472797494867e-15,3.6830753945732115e-16,3.5658910285907751e-14,3.7238420728253535e-24,3.1612016022891074e-29,1.9720302580140717e-19,5.3544266426106871e-29
3.006715645044745e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756629246275227,0.1186687536138583,0.022821538543648812,0.0,1.2250854116108304e-33,7.025865657913364e-19,9.5434950392342901e-22,9.4587102808578399e-23,3.5257484696065549e-49,3.5113004012813831e-13,1.2268619856561653e-50,3.0573224879318977e-13,3.3295156963916852e-34,2.6973726895891981e-34,1.9007075690925814e-38,1.1447365221941092e-39,5.0486147354533971e-30,1.9933301635532408e-38,1.2123933242946942e-06,5.8298810970650977e-08,2.2362468733657638e-11,4.432343956567337e-20,2.2680880277563925e-11,6.7465629129188338e-24,1.5311037994703709e-15,5.0488165209079648e-16,6.7109492319694762e-14,9.5935468468564434e-24,1.4052482027101681e-28,3.7604899135415826e-19,1.8352267363110579e-28
4.614530863634528e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756561305149291,0.11866810538925131,0.022821522956361352,0.0,4.4493219260865059e-33,1.6552404153668821e-18,5.4569022620933099e-21,3.4048920107067923e-22,5.2483683475979492e-48,5.7595965219212829e-13,1.8729045927970631e-49,4.6921361877921279e-13,1.8668704736047785e-33,9.7366729400487538e-34,1.7369085236108039e-37,1.0440475963406243e-38,1.1900372521688044e-29,1.7764983756523758e-37,1.860605743962203e-06,8.9473385889215417e-08,3.4231501473434382e-11,6.807957840588209e-20,3.4983103005047714e-11,2.4386300651178115e-23,2.3530095512077634e-15,7.77051782468978e-16,1.5945518826922832e-13,3.5080251252019546e-23,1.1628344771528698e-27,9.2626433520172822e-19,1.028679400164631e-27
6.2223460822243105e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756493371304935,0.11866745723740796,0.022821507369147273,0.0,1.0955418302201475e-32,3.0102637846914865e-18,1.790274734540309e-20,8.3156297749443655e-22,2.8447677115636163e-47,8.2644527133624306e-13,1.0733165147582928e-48,6.3269059847037083e-13,6.0670687410860486e-33,2.3840063964037314e-33,7.4269497507163557e-37,4.4575839879035632e-38,2.1653717798127769e-29,7.511924421054127e-37,2.5087453969483916e-06,1.2064781403356984e-07,4.6038879042953501e-11,9.1874399295322447e-20,4.7405674718376265e-11,5.9784183531770077e-23,3.1706463093436226e-15,1.0479642938434266e-15,2.9089002451549733e-13,8.6408256796720853e-23,4.6516523297067884e-27,1.7574171498873242e-18,3.3421717549526019e-27
7.830161300814093e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756425444741373,0.11866680915831999,0.022821491782006584,0.0,2.1922226954037887e-32,4.7679150254115327e-18,4.4465484118105195e-20,1.6508076150454e-21,1.0352200969050129e-46,1.1024534199316872e-12,4.1509040571120634e-48,7.9616319263111568e-13,1.4975783261686198e-32,4.7444916022674341e-33,2.2560833618929452e-36,1.3520509526321456e-37,3.4315113409057451e-29,2.2642347040404462e-36,3.1568122914295078e-06,1.5182209541768084e-07,5.7784938054625638e-11,1.1570846002892501e-19,5.9947985614034926e-11,1.1912348507569536e-22,3.9840366930514037e-15,1.3176823988226646e-15,4.6121069566625649e-13,1.725368284967309e-22,1.330709064279132e-26,2.8982744930510537e-18,8.2476180815755145e-27
