Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),C2H4X(210),acetyl(43),C2H4X(65)
2.2848676390068017e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727566582313,0.11866996490836111,0.022821567676750396,0.0,4.4786077114661838e-39,2.1683433792487109e-19,4.7900909527188293e-36,3.4842507477629656e-29,1.2522085467522379e-63,2.0165772425787752e-11,7.6596878502299218e-57,2.0165768113042528e-11,6.2364897198581309e-39,2.9158523983002156e-40,9.5710436144645842e-52,1.1097426914527083e-52,5.0585277291004142e-31,3.2685751630573374e-44,1.1013079122967348e-09,3.260777230265854e-11,1.305439536370586e-13,1.7813497607967618e-21,1.3053283336528586e-13,2.4350086125944604e-20,3.3781548276713453e-18,1.4123051163329634e-19,9.6629817294468706e-21,3.7785603049200546e-35,2.3733476246062546e-27,5.6044120012838669e-49,1.6853424665159562e-45,1.0554742778701471e-57,1.5488607227039986e-55,6.4954833703525849e-53
3.0464901870237445e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727528776421,0.11866996453449306,0.022821567671315768,0.0,1.0144704735690028e-38,3.687784950986775e-19,1.9633483435304051e-35,7.6196599183164024e-29,6.2845090949513396e-63,2.6887697896623878e-11,2.8922934078068204e-56,2.6887690561829546e-11,1.6171665682591404e-38,6.7798651616023971e-40,4.3762357819956646e-51,5.0741401782592908e-52,9.1591322311867015e-31,9.8176747211267389e-44,1.4684105193513282e-09,4.3477029722583093e-11,1.7406017839096173e-13,2.5043229468396305e-21,1.7404120113750453e-13,4.1411594831487555e-20,5.6884388854530493e-18,2.8970792736033857e-19,2.3784211086540508e-20,1.3534352404446701e-34,4.9658374378276263e-27,1.9156880304984111e-48,7.7059070003243641e-45,4.0480484923600923e-57,8.327115785717568e-55,2.2185150461559054e-52
3.808112735040688e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727490970529,0.11866996416062503,0.022821567665881139,0.0,1.9541347967177413e-38,5.6341033363444434e-19,6.3496090546473646e-35,1.4295512266674353e-28,2.4713317593708444e-62,3.3609624071549155e-11,8.8469318167115234e-56,3.3609612865727704e-11,3.535892866815909e-38,1.3250751494379836e-39,1.5685750370706273e-50,1.8187176015822642e-51,1.4621926860327259e-30,2.4496581736918168e-43,1.8355131096943535e-09,5.4346287122054584e-11,2.1757728258750103e-13,3.2328758402191894e-21,2.1754818825104466e-13,6.3265176483095169e-20,8.6028867681976211e-18,5.1692172541060642e-19,4.9698583241354493e-20,3.9240150064228175e-34,9.0401178841715124e-27,5.3722804172085857e-48,2.7619867083667922e-44,1.2609765171235964e-56,3.6141493594715891e-54,6.2165043734483359e-52
5.331357831074573e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727415358768,0.11866996341288905,0.022821567655011882,0.0,5.5794856810461994e-38,1.0834186098536315e-18,7.1434603773746992e-34,3.9115079314815937e-28,7.1304171319982668e-61,4.7053478577766167e-11,7.829018968431514e-55,4.7053457029756446e-11,1.3600564562451186e-37,3.817291074662299e-39,2.7873951461509865e-49,3.2318376004765156e-50,2.9744682064054067e-30,1.3439912792970633e-42,2.5697182391959785e-09,7.6084801858373771e-11,3.0461433763260853e-13,4.6888826199564738e-21,3.0455793403695908e-13,1.2164605891832068e-19,1.6164735108488036e-17,1.2940217919032359e-18,1.7349027415320458e-19,2.8618788331549244e-33,2.3868581165513626e-26,4.291070863119589e-47,4.9076174777944337e-43,1.503042101415432e-55,1.2128830675321214e-52,4.9457442648937423e-51
6.854602927108459e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727339746996,0.11866996266515312,0.022821567644142626,0.0,1.2069963957706305e-37,1.7768045384715894e-18,3.291670752496983e-33,8.2459258140625315e-28,4.741142744335334e-60,6.0497335943378025e-11,3.2356870400242952e-54,6.0497300605314891e-11,3.6126476156447844e-37,8.2664098875047087e-39,1.5559495071737149e-48,1.804027605797973e-49,5.0437263697912776e-30,4.4416380932141034e-42,3.3039233008230759e-09,9.7823316511646796e-11,3.9165530649709823e-13,6.1446035306111448e-21,3.9156207281494429e-13,1.9948227193041177e-19,2.592577040153544e-17,2.5574155977920212e-18,4.3303259341022667e-19,1.0700628609660132e-32,4.9485551991239707e-26,1.7417966667652401e-46,2.7393458438578364e-42,7.3948705743684373e-55,7.9586642911550916e-52,2.0024346887013193e-50
9.90109311917623e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727188523495,0.11866996116968145,0.022821567622404112,0.0,3.8078393434275745e-37,3.6836372736736458e-18,4.2677596780885731e-32,2.5152571228362624e-27,1.6703144673677952e-58,8.7385059250650439e-11,3.4170417038371559e-53,8.7384985991269557e-11,1.6394403511823493e-36,2.5983774268489345e-38,3.2915480764802713e-47,3.8162310332279338e-48,1.0857273322422749e-29,3.0629608354699457e-41,4.7723332204823361e-09,1.4130034556908902e-10,5.6575009777002683e-13,9.054821194277106e-21,5.6555353360448416e-13,4.1348691835025595e-19,5.1308043864374326e-17,6.8991717138012136e-18,1.7385128047500876e-18,8.6837837876187439e-32,1.4868981630015537e-25,1.8683149026173557e-45,5.7938313340597726e-41,1.2636720393218915e-53,2.6879298069822055e-50,2.1295671966621524e-49
1.2947583311244001e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727037300017,0.11866995967421007,0.022821567600665598,0.0,8.6044628310841041e-37,6.2838854300260057e-18,2.0358393528190281e-31,5.5813946031948129e-27,1.1513683345462846e-57,1.142727939916928e-10,1.5199757337335812e-52,1.1427266902367512e-10,4.6607115811201751e-36,5.8503715195328423e-38,1.9051549131727545e-46,2.2088114519758888e-47,1.8908473263338288e-29,1.0982978175917711e-40,6.2407428686817172e-09,1.847773742943918e-10,7.3986315056121725e-13,1.1964779006381831e-20,7.3952257399612821e-13,7.0524143739320545e-19,8.3829587286463314e-17,1.3883209541800163e-17,4.5435613944450966e-18,3.3497102876376885e-31,3.2799102121999887e-25,8.3059327534810148e-45,3.3531670593283366e-40,6.8416617327287172e-53,1.8242975073951099e-49,9.4202015185399419e-49
1.5994073503311772e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726886076567,0.11866995817873893,0.022821567578927084,0.0,1.6258790242526627e-36,9.5775420970604562e-18,6.7776091589947496e-31,1.0422249634660169e-26,5.0582099381442686e-57,1.4116054016498565e-10,4.8866275029178499e-52,1.4116034970256003e-10,1.0513867234102007e-35,1.1021414571692964e-37,7.329326065378606e-46,8.4973797799771722e-47,2.9203640954398203e-29,2.9519898496060369e-40,7.7091522454244433e-09,2.282544026875584e-10,9.1399603844260732e-13,1.4874784448244066e-20,9.1346919707244069e-13,1.074706861621754e-18,1.2259391538733755e-16,2.3724308022022521e-17,9.528356207984032e-18,9.5325096782393838e-31,6.1063819319942741e-25,2.6236789838847835e-44,1.289884730895576e-39,2.5068051681483653e-52,8.2467616784803108e-49,2.9624370474448965e-48
1.9040563695379543e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726734853133,0.11866995668326809,0.022821567557188571,0.0,2.745198727032278e-36,1.3564605650961761e-17,1.8324398180941802e-30,1.7447997422621696e-26,1.7289336465977528e-56,1.6804829776906101e-10,1.2990587786050156e-51,1.6804802802793456e-10,2.0577722950268715e-35,1.8562172963660776e-37,2.2382544214331831e-45,2.5949060665515301e-46,4.1749315574413511e-29,6.6811802684065359e-40,9.1775613507116263e-09,2.717314307485902e-10,1.0881502988945528e-12,1.7784836363995298e-20,1.0873934058177584e-12,1.5218438072941882e-18,1.6678900953232058e-16,3.6504563751384672e-17,1.7421340827416442e-17,2.2590608209577656e-30,1.0205172655803069e-24,6.7939296253961342e-44,3.9387470008214248e-39,7.3525472766362878e-52,2.9629481281822103e-48,7.6384470933095086e-48
2.5133544079515086e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726432406354,0.11866995369232719,0.022821567513711543,0.0,6.2980884468960563e-36,2.3618955082598343e-17,9.0767991740718218e-30,3.9571237774879103e-26,1.3077627493540086e-55,2.2182384726427011e-10,6.4312652470425404e-51,2.2182337761816127e-10,5.9923221115237395e-35,4.2419049927099063e-37,1.378805809416352e-44,1.5984207342033531e-45,7.3616404182770022e-29,2.4688467239207852e-39,1.2114378746920153e-08,3.5868548587425053e-10,1.4365280875102217e-12,2.3605023642885868e-20,1.4351745910779387e-12,2.6489876498567968e-18,2.6900092016492075e-16,7.0657703364224984e-17,4.4621969180979267e-17,8.8528082583483432e-30,2.3103164810321987e-24,3.1516452905627201e-43,2.4258537923551727e-38,4.2372908506606306e-51,2.572433501035906e-47,3.5124203480207899e-47
3.122652446365063e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726129959681,0.11866995070138736,0.022821567470234515,0.0,1.2066182361573267e-35,3.6446936428843546e-17,3.0349257839869999e-29,7.5232749899983687e-26,5.8157687590206367e-55,2.7559944246587555e-10,2.1704409366424111e-50,2.7559871779437619e-10,1.3844978869534823e-34,8.1024912625897055e-37,5.3667497125256466e-44,6.2213186377035797e-45,1.1456211639699598e-28,6.8223845718158861e-39,1.5051195057309104e-08,4.4563953967137509e-10,1.7850070599401949e-12,2.9425319810861642e-20,1.782866153063831e-12,4.0863602209039932e-18,3.8555697256398387e-16,1.1558116197803831e-16,9.1803727418475209e-17,2.4815921060159051e-29,4.3884934808213521e-24,1.0245459072256887e-42,9.4407747485677939e-38,1.5949792413653399e-50,1.2045326328512399e-46,1.1337627168045018e-46
3.731950484778617e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725827513113,0.11866994771044866,0.022821567426757488,0.0,2.062721777064213e-35,5.2048552974513897e-17,8.1328921424393593e-29,1.2788642566032167e-25,2.0079756752778247e-54,3.2937508336187093e-10,5.9406808816135137e-50,3.2937404855659436e-10,2.770718773233655e-34,1.3817185390642468e-36,1.6450938633549113e-43,1.9069746157124834e-44,1.6464158834666229e-28,1.5857837012017081e-38,1.7988010281879547e-08,5.3259359213996503e-10,2.1335966261193763e-12,3.5245688573917376e-20,2.1304681162086057e-12,5.8336329032158068e-18,5.1248153269590978e-16,1.6977993101003399e-16,1.64425159139401e-16,5.7058421985144652e-29,7.456187083112025e-24,2.7291428227636898e-42,2.893484505231069e-37,4.8102212655630861e-50,4.3140119392902776e-46,2.9994888747616903e-46
4.341248523192171e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725525066634,0.11866994471951102,0.02282156738328046,0.0,3.2556433384121552e-35,7.0423808185826536e-17,1.887207234489633e-28,2.009560731178179e-25,5.9464852451351037e-54,3.8315076994039128e-10,1.4236513463721288e-49,3.831493699048245e-10,5.0216750915924346e-34,2.1761737429057754e-36,4.3414190759286518e-43,5.0323087453602766e-44,2.2390947402839365e-28,3.2848610075785671e-38,2.0924824420631688e-08,6.1954764328002066e-10,2.4823039679214782e-12,4.1066186370366377e-20,2.4779805046586459e-12,7.8904805607054898e-18,6.4709492353354794e-16,2.3139565426265957e-16,2.6701234110418335e-16,1.1441376742571317e-28,1.1712787522253067e-23,6.4001148734910843e-42,7.6346692062014454e-37,1.2655789557138041e-49,1.3196309209460627e-45,6.9842981445771205e-46
4.9505465616057255e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725222620261,0.11866994172857447,0.022821567339803433,0.0,4.8416672634279545e-35,9.1572704717211135e-17,3.9260688579359776e-28,2.9777625799662888e-25,1.5697509413679823e-53,4.3692650218989453e-10,3.0882031045273454e-49,4.369246818390737e-10,8.4516620934688288e-34,3.2301966972608856e-36,1.0236750282904323e-42,1.1865269243090717e-43,2.9241901899026248e-28,6.245882122557752e-38,2.3861637473565535e-08,7.0650169309154181e-10,2.8311341203182537e-12,4.6886745365405122e-20,2.8254033419042803e-12,1.025658699204651e-17,7.876865092632631e-16,2.987798254081433e-16,4.0291278400299343e-16,2.0668511687370323e-28,1.7352491278505758e-23,1.3660045946671794e-41,1.7998736661437394e-36,3.0115760682406096e-49,3.5706982139453684e-45,1.4795887135573501e-45
5.55984460001928e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724920173998,0.11866993873763899,0.022821567296326405,0.0,6.8762961444666685e-35,1.154952438810097e-16,7.4880427424602393e-28,4.2162010159525792e-25,3.8290955541504813e-53,4.9070228009904422e-10,6.2095990921313971e-49,4.90699984359351e-10,1.342588026216589e-33,4.5796776231781088e-36,2.2169912831807752e-42,2.5695503943797689e-43,3.7022247263729538e-28,1.1116129526212217e-37,2.6798449440681305e-08,7.9345574157452849e-10,3.1800905966443597e-12,5.2707434898599265e-20,3.1727366510155429e-12,1.2931642140999807e-17,9.3304395796097812e-16,3.708094751654019e-16,5.7445036553478116e-16,3.4380335952055592e-28,2.456591980376747e-23,2.7178118657732855e-41,3.8971968166819056e-36,6.6800645191733791e-49,8.8381854006425153e-45,2.9195632206879349e-45
6.169142638432833e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072461772783,0.11866993574670461,0.022821567252849378,0.0,9.4153851322046052e-35,1.4219142616039823e-16,1.3249979938552486e-27,5.7577183054130178e-25,8.536874265353967e-53,5.4447810365645603e-10,1.1645817219769391e-48,5.4447527746566815e-10,2.0346502907721507e-33,6.2606209944700496e-36,4.4208851483154381e-42,5.1236663740497344e-43,4.5737227298603422e-28,1.8696388551054083e-37,2.9735260321979496e-08,8.8040978872898142e-10,3.5291764360390234e-12,5.852820327604814e-20,3.5199804551587248e-12,1.5915335064662852e-17,1.0820464839185744e-15,4.4665250486666891e-16,7.8356649872443269e-16,5.3652561573235258e-28,3.3544343359470999e-23,5.0676508096931351e-41,7.7696810415899772e-36,1.3775686582807246e-48,1.9749436858007444e-44,5.3979947037817868e-45
6.778440676846388e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724315281762,0.1186699327557713,0.02282156720937235,0.0,1.2515819326953395e-34,1.7166125180626831e-16,2.2005702608589497e-27,7.6356868501779107e-25,1.7519276493156132e-52,5.9825397285056043e-10,2.0541540043946887e-48,5.9825056115803775e-10,2.9650910127823218e-33,8.3095992406204131e-36,8.1856538905348459e-42,9.4864745626812742e-43,5.5392169001255706e-28,2.9946094460844028e-37,3.2672070117460678e-08,9.6736383455490123e-10,3.8783946148668019e-12,6.4349135913503138e-20,3.8671347778761747e-12,1.9207349976384319e-17,1.2335993013529593e-15,5.2548708343625298e-16,1.032166142835832e-15,7.9687125131514072e-28,4.4482121230865744e-23,8.9144595525426222e-41,1.4383098133978118e-35,2.6562925775104984e-48,4.0246738699390015e-44,9.4158103989127167e-45
7.387738715259943e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724012835793,0.11866992976483907,0.022821567165895323,0.0,1.6235080139992756e-34,2.039047209866242e-16,3.4708616710866643e-27,9.8837083275785854e-25,3.3556634360250177e-52,6.5202988766971672e-10,3.443877344663393e-48,6.520258354364718e-10,4.182361184413284e-33,1.0763431989236864e-35,1.4250226480685259e-41,1.6514060118188228e-42,6.5992438808715323e-28,4.6031112436335569e-37,3.5608878827125296e-08,1.0543178790522882e-09,4.2277475308649123e-12,7.0170068353596696e-20,4.2141996428552454e-12,2.2807369259398006e-17,1.3868935762706613e-15,6.0649802430852107e-16,1.3218615891324274e-15,1.1372957130985971e-27,5.7574950409422902e-23,1.4927538286222958e-40,2.5033686016280885e-35,4.8406287558657687e-48,7.6221308130499248e-44,1.5634751003264486e-44
7.997036753673498e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723710389925,0.11866992677390796,0.022821567122418295,0.0,2.0630467491396038e-34,2.3892183360488791e-16,5.2499842349409388e-27,1.2535124751982794e-24,6.0714964339209793e-52,7.0580584810238324e-10,5.5394322815268611e-48,7.0580110030098117e-10,5.7404891444710256e-33,1.3658626754930871e-35,2.3592345226309585e-41,2.7339086194651287e-42,7.754335765846762e-28,6.83726523446828e-37,3.8545686450973661e-08,1.1412719222211425e-09,4.5772365613587856e-12,7.5991241644830705e-20,4.5611750735823479e-12,2.6715078192943303e-17,1.5415256173714208e-15,6.8908059264133788e-16,1.6536496340378424e-15,1.5695796888433122e-27,7.3017018917789654e-23,2.399402601658721e-40,4.1435903764121266e-35,8.416485128362764e-48,1.362851831389537e-43,2.4919785846387249e-44
8.606334792087053e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723407944157,0.11866992378297792,0.022821567078941275,0.0,2.5759011249707276e-34,2.7671258921759108e-16,7.6689615793484779e-27,1.5622963529092759e-24,1.0469950779443439e-51,7.5958185413712889e-10,8.6063236444561562e-48,7.5957635575157597e-10,7.6986539435323431e-33,1.7031354553526399e-35,3.7464637732282578e-41,4.3412534878201385e-42,9.0050202793179417e-28,9.8665002739178322e-37,4.1482492989006103e-08,1.2282259640614651e-09,4.9268624010837577e-12,8.181228584019286e-20,4.9080610933172113e-12,3.0930165403758208e-17,1.6972906079984645e-15,7.7291509883826194e-16,2.028043266296875e-15,2.1050263656658916e-27,9.1000685622141397e-23,3.7257211490249024e-40,6.578531981996989e-35,1.4060976427010922e-47,2.3246936457843184e-43,3.8370519223660688e-44
9.824930868914161e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722803052914,0.11866991780112107,0.022821566991987223,0.0,3.8446236905895673e-34,3.6061502720661631e-16,1.5020097565277882e-26,2.3241062915194355e-24,2.7778908636286098e-51,8.6713400296676238e-10,1.9076622342740868e-47,8.6712683841107245e-10,1.3071521546572119e-32,2.5355071054040739e-35,8.5379820053123401e-41,9.8925819768062524e-42,1.1795292073262779e-27,1.9124841584745065e-36,4.7356102807625007e-08,1.4021340437565148e-09,5.6265282128234539e-12,9.3455072786654174e-20,5.6015649936008232e-12,4.0281220385868286e-17,2.0108964882533364e-15,9.4314172997932224e-16,2.9071219948043083e-15,3.5355124812630383e-27,1.3536834582655766e-22,8.2534832367907256e-40,1.4985099426175724e-34,3.5670526553959595e-47,6.0389919074976276e-43,8.3561675399035232e-44
1.104352694574127e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722198162071,0.11866991181926857,0.022821566905033178,0.0,5.4759344453607665e-34,4.5561202909171122e-16,2.6912189976311392e-26,3.3003407438370756e-24,6.5498633938961301e-51,9.7468633406678536e-10,3.8685228018088178e-47,9.7467728341505556e-10,2.0872417844026004e-32,3.6024883497247984e-35,1.7534232244717669e-40,2.0314267992746565e-41,1.4974297257714558e-27,3.4381112491146464e-36,5.3229708282985363e-08,1.576042118137442e-09,6.3267485260264773e-12,1.0509813675892533e-19,6.2947115305546083e-12,5.0858038374360545e-17,2.3264254552599828e-15,1.1159115168501971e-15,3.96155741522371e-15,5.5257267894140864e-27,1.922237365410162e-22,1.6741481668904976e-39,3.0759490079747423e-34,8.1897837207750371e-47,1.394895221458032e-42,1.6655945852337718e-43
1.2262123022568377e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721593271617,0.11866990583742042,0.02282156681807913,0.0,7.5164380101617361e-34,5.6170358885409333e-16,4.4932561279856723e-26,4.517593335621945e-24,1.3874817751239436e-50,1.0822388473452164e-09,7.2616555773267311e-47,1.08222769076362e-09,3.1729859715626881e-32,4.9331496429308621e-35,3.2994343122218934e-40,3.8222187089525165e-41,1.8546282009555198e-27,5.8072871513430155e-36,5.9103309415090388e-08,1.7499501872042484e-09,7.0275261863311601e-12,1.1674165168620805e-19,6.9875008913240418e-12,6.2658122319205884e-17,2.6429116894867346e-15,1.2900323538604365e-15,5.1934147836672763e-15,8.1729276385515996e-27,2.6311581121963634e-22,3.1441716003330723e-39,5.7852994603391821e-34,1.7114950838611904e-46,2.9029334695594433e-42,3.0762149513905165e-43
1.4012766583123716e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720724282503,0.1186698972438635,0.022821566693160353,0.0,1.1258441030937947e-33,7.3353339724897755e-16,8.543367903984677e-26,6.7414973155605316e-24,3.5847114603319008e-50,1.2367498511971217e-09,1.6259200509426414e-46,1.2367352846484507e-09,5.4140055704932399e-32,7.3645585730712556e-35,7.3139122814936364e-40,8.4716766101725588e-41,2.4374142081897511e-27,1.1343935134782669e-35,6.7541357863933617e-08,1.9997877139252414e-09,8.0352463230336677e-12,1.3346942666777968e-19,7.9821421204992014e-12,8.1746196842318027e-17,3.0983109389138283e-15,1.5412513526378283e-15,7.2756831575930585e-15,1.3320364765417371e-26,3.9263496894802114e-22,7.043246664096357e-39,1.2815376302473674e-33,4.4032421064630094e-46,7.3362632182751622e-42,6.7268266893620246e-43
1.5763410143679056e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719855294205,0.11866988865031554,0.02282156656824157,0.0,1.608273233062695e-33,9.2826055761599067e-16,1.4910776137779742e-25,9.5966025050210422e-24,8.2449355168517472e-50,1.391261230573721e-09,3.3155500965884717e-46,1.3912428008190162e-09,8.6752933963389635e-32,1.048620562009574e-34,1.4626386716114934e-39,1.6939479702876984e-40,3.1034411741329044e-27,2.049806892154274e-35,7.5979397349011236e-08,2.2496252296787593e-09,9.0441214605794264e-12,1.5019800202257818e-19,8.9760471358825588e-12,1.0334638400882995e-16,3.5538430676193847e-15,1.7928210103672369e-15,9.7279366932005024e-15,2.031080334351267e-26,5.589159483643314e-22,1.440171482292175e-38,2.5609419576187261e-33,1.0246147736632818e-45,1.6464821871606236e-41,1.3416008950858065e-42
1.7514053704234396e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230718986306734,0.11866988005677653,0.022821566443322793,0.0,2.2131143753370069e-33,1.1458850485556042e-15,2.4342862735420808e-25,1.3161763434895245e-23,1.7062548052193523e-49,1.5457729852027266e-09,6.2481615486965568e-46,1.5457502392755964e-09,1.3223197814484143e-31,1.4384077062066309e-34,2.6886352303133572e-39,3.113436905004645e-40,3.8539683655582984e-27,3.4748056151501274e-35,8.4417427870332767e-08,2.4994627344648107e-09,1.0054151755677888e-11,1.6692751934690231e-19,9.9692164913952187e-12,1.2745133352101299e-16,4.0091984111371951e-15,2.0443809087946234e-15,1.2550571187624762e-14,2.9430104646869795e-26,7.6655208388845153e-22,2.7184855535367502e-38,4.7042129552598833e-33,2.1569382785059966e-45,3.3440031594484338e-41,2.4739300567766603e-42
