Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),H2OX(23),CO2X(24)
5.181700304341385e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43858751979728611,0.069352646288214956,0.0048620358183391775,9.2534542399589084e-08,1.4209268528481739e-06,0.083271133129693697,0.035914674044004426,3.5536395542296372e-05,6.1804487914315358e-10,0.001765838354879554,4.9098737365959138e-11,0.0005784291842753144,2.9735439343240755e-09,2.0288975714733344e-09,3.7777396261388946e-09,1.753895857052534e-10,5.310850792173083e-09,3.0288762998365866e-05,0.0049347478992431536,2.4328222351760864e-06,0.0006566491610134358,1.6709279883462825e-11,2.1359428908405568e-09,2.176215801257903e-07,2.2949677260088377e-07,0.00062234751674019814,0.0058513070679862347,2.2426812547075093e-07,0.0016514907127050148,4.7932629023612502e-05,1.102038863765847e-07,1.5306717383711519e-10,6.264405776630733e-11,6.2033528102330173e-15
5.18475794624353e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4385767569621245,0.069334107576556989,0.0048576672697305022,9.2501643068847849e-08,1.4197458774200193e-06,0.083309871696856344,0.03592341856611856,3.5528636403731691e-05,6.1878836977795626e-10,0.0017656619527710851,4.9100866475689494e-11,0.00057848967350797233,2.9740069021899019e-09,2.0276072419638086e-09,3.779054006047803e-09,1.7540860135507098e-10,5.3079629285214638e-09,3.030338644848047e-05,0.0049333075563263405,2.4265781077107141e-06,0.0006567795225139926,1.6670112795555106e-11,2.1338105581866589e-09,2.1804130696188014e-07,2.2999673614508305e-07,0.00062356434851067253,0.0058614401988343117,2.2431639439605496e-07,0.0016522188187306094,4.7955771257269839e-05,1.1022801388955313e-07,1.5313427028525281e-10,6.2590464092784665e-11,6.1952304903102466e-15
5.187815588145675e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43856599230167942,0.069315574562339083,0.0048533028603625515,9.2468755560837445e-08,1.4185659872945852e-06,0.083348597441547753,0.035932154785656811,3.5520894109980036e-05,6.1953206197596926e-10,0.0017654859434068772,4.9103016154166232e-11,0.00057855012530189543,2.9744705345766221e-09,2.0263176603829247e-09,3.7803674597922181e-09,1.7542758008043415e-10,5.3050753134272964e-09,3.031800717640034e-05,0.0049318676620400672,2.4203570418395431e-06,0.00065690979248581949,1.6631082964976462e-11,2.1316809012246662e-09,2.1846150462620732e-07,2.3049706752335805e-07,0.00062478171238831677,0.005871574540934771,2.2436460871292065e-07,0.0016529466257598562,4.7978909182752095e-05,1.1025211415153917e-07,1.5320132511170248e-10,6.2536920564979096e-11,6.1871326610644664e-15
5.19087323004782e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43855522582348394,0.069297047244990598,0.0048489425861624781,9.2435879873705954e-08,1.4173871814198913e-06,0.083387310365414621,0.035940882710880612,3.5513168650432246e-05,6.2027595531290849e-10,0.0017653103266485129,4.9105186395493661e-11,0.00057861053968155944,2.9749348312799776e-09,2.0250288263424194e-09,3.7816799879498307e-09,1.754465219606969e-10,5.3021879499752661e-09,3.0332625188603954e-05,0.0049304282164162293,2.4141589228192977e-06,0.00065703997100483307,1.6592189726544014e-11,2.1295539161758258e-09,2.188821728762486e-07,2.3099776636516015e-07,0.00062599960740917268,0.005881710087655553,2.244127684790319e-07,0.0016536741338629458,4.8002042810311772e-05,1.1027618719132648e-07,1.532683383327634e-10,6.2483427134597958e-11,6.1790592071796132e-15
5.1939308719499655e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43854445753506183,0.069278525623940948,0.0048445864430614093,9.2403016005588143e-08,1.4162094587447718e-06,0.083426010470104256,0.035949602350042686,3.5505460014486735e-05,6.2102004936468725e-10,0.0017651351023573638,4.9107377193792524e-11,0.00057867091667141422,2.9753997920959317e-09,2.023740739457551e-09,3.7829915910981383e-09,1.7546542707509822e-10,5.2993008412430855e-09,3.0347240491566446e-05,0.0049289892194865114,2.4079836366395387e-06,0.00065717005814699395,1.6553432419280104e-11,2.1274295992666136e-09,2.1930331146907235e-07,2.3149883229987865e-07,0.00062721803260988639,0.0058918468323731514,2.2446087375201473e-07,0.0016544013431101052,4.8025172150196112e-05,1.1030023303766977e-07,1.5333530996478344e-10,6.2429983753383831e-11,6.1710100140617431e-15
5.196988513852111e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43853368744392668,0.069260009698619396,0.0048402344269944386,9.2370163954605571e-08,1.4150328182188742e-06,0.083464697757264353,0.035958313711387122,3.5497768191549464e-05,6.2176434370741568e-10,0.0017649602703945896,4.9109588543199905e-11,0.00057873125629588379,2.9758654168206795e-09,2.0224533993470708e-09,3.7843022698144082e-09,1.7548429550276172e-10,5.296413990301507e-09,3.0361853091759567e-05,0.0049275506712823875,2.4018310700170337e-06,0.00065730005398828269,1.6514810386376627e-11,2.1253079467287233e-09,2.1972492016136009e-07,2.3200026495685555e-07,0.00062843698702773777,0.005901984768472565,2.2450892458943721e-07,0.0016551282535715952,4.8048297212647036e-05,1.1032425171929462e-07,1.5340224002415301e-10,6.2376590373114386e-11,6.1629849678338232e-15
5.200046155754256e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43852291555758299,0.069241499468455203,0.0048358865339006235,9.2337323718866561e-08,1.4138572587926639e-06,0.083503372228543399,0.035967016803149322,3.5490093171033891e-05,6.2250883791740319e-10,0.0017647858306211377,4.9111820437869049e-11,0.00057879155857936879,2.9763317052506533e-09,2.0211668056331874e-09,3.7856120246756724e-09,1.7550312732269581e-10,5.2935274002143275e-09,3.0376462995651734e-05,0.0049261125718351277,2.3957011103900474e-06,0.000657429958604531,1.6476322975161961e-11,2.1231889547990596e-09,2.201469987091838e-07,2.3250206396520557e-07,0.00062965646970040425,0.0059121238893475262,2.2455692104880955e-07,0.0016558548653177055,4.8071418007901128e-05,1.103482432648976e-07,1.5346912852726248e-10,6.2323246945602708e-11,6.1549839553301515e-15
5.203103797656401e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43851214188352539,0.069222994932877605,0.0048315427597229793,9.2304495296466441e-08,1.412682779417422e-06,0.083542033885590408,0.035975711633556055,3.5482434942360824e-05,6.2325353157115709e-10,0.0017646117828977422,4.9114072871969151e-11,0.00057885182354624554,2.9767986571825096e-09,2.0198809579415292e-09,3.7869208562587619e-09,1.7552192261379398e-10,5.2906410740383845e-09,3.039107020970801e-05,0.004924674921175788,2.3895936459126061e-06,0.0006575597720713997,1.6437969537062274e-11,2.121072619719731e-09,2.2056954686812355e-07,2.3300422895390494e-07,0.00063087647966606972,0.0059222641884003752,2.2460486318758421e-07,0.0016565811784187562,4.8094534546189692e-05,1.1037220770314634e-07,1.5353597549050159e-10,6.22699534226971e-11,6.1470068640906921e-15
5.206161439558546e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43850136642923926,0.069204496091315723,0.0048272031004084849,9.2271678685487476e-08,1.4115093790452493e-06,0.083580682730055089,0.035984398210825518,3.5474793494958385e-05,6.2399842424538291e-10,0.0017644381270849243,4.9116345839685267e-11,0.00057891205122086479,2.9772662724131238e-09,2.0185958559011122e-09,3.7882287651402911e-09,1.7554068145483448e-10,5.2877550148235758e-09,3.0405674740390095e-05,0.0049232377193352177,2.3835085654488836e-06,0.00065768949446453479,1.6399749427576519e-11,2.118958937738045e-09,2.2099256439332044e-07,2.3350675955183707e-07,0.00063209701596348409,0.0059324056590420032,2.2465275106315654e-07,0.0016573071929451,4.8117646837738727e-05,1.1039614506267979e-07,1.5360278093029322e-10,6.2216709756281398e-11,6.1390535823556163e-15
5.209219081460691e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43849058920220008,0.069186002943198627,0.0048228675519080633,9.2238873883999118e-08,1.4103370566290658e-06,0.083619318763587622,0.035993076543167225,3.5467168818261912e-05,6.2474351551698664e-10,0.0017642648630429906,4.9118639335218126e-11,0.00057897224162755366,2.9777345507395909e-09,2.0173114991443065e-09,3.7895357518966511e-09,1.7555940392448084e-10,5.2848692256128489e-09,3.0420276594156345e-05,0.0049218009663440521,2.3774457585677154e-06,0.00065781912585951131,1.6361662006243325e-11,2.1168479051064948e-09,2.2141605103943542e-07,2.3400965538776317e-07,0.00063331807763193052,0.0059425482946918592,2.2470058473286365e-07,0.0016580329089671223,4.814075489276891e-05,1.1042005537210775e-07,1.5366954486308032e-10,6.216351589827481e-11,6.1311239990599146e-15
5.212276723362836e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43847981020987403,0.069167515487955356,0.0048185361101765979,9.220608089005797e-08,1.4091658111226126e-06,0.083657941987838991,0.036001746638782132,3.5459560901713937e-05,6.2548880496307231e-10,0.0017640919906320332,4.9120953352783983e-11,0.00057903239479061507,2.9782034919592252e-09,2.0160278873068005e-09,3.7908418171040146e-09,1.7557809010128165e-10,5.2819837094422224e-09,3.0434875777461771e-05,0.0049203646622327296,2.3714051155370687e-06,0.00065794866633178488,1.6323706636609094e-11,2.1147395180827595e-09,2.2184000656059592e-07,2.345129160902743e-07,0.00063453966371115813,0.0059526920887780135,2.2474836425398576e-07,0.0016587583265552381,4.8163858721495658e-05,1.1044393866001137e-07,1.5373626730531425e-10,6.2110371800632128e-11,6.1232180038280222e-15
5.218392007167127e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43845824695917829,0.06913055765380606,0.0048098855308597753,9.2140530316980197e-08,1.4068265466579697e-06,0.083735150015104773,0.036019062152592374,3.5444395306868824e-05,6.2697997668810961e-10,0.0017637474201423423,4.912564293095647e-11,0.00057915258948294432,2.9791433622682978e-09,2.0134628969488371e-09,3.7934511851753678e-09,1.7561535388996702e-10,5.276213508330664e-09,3.0464066158493436e-05,0.0049174934007702887,2.3593898855621345e-06,0.00065820747480960142,1.6248189526468985e-11,2.1105306659153123e-09,2.2268932324225849e-07,2.3552053060886327e-07,0.00063698440526366318,0.0059729831260141595,2.248437610793068e-07,0.0016602082667115721,4.8210053740873853e-05,1.104916242854258e-07,1.5386958778401035e-10,6.2004232694435372e-11,6.1074763394683498e-15
5.224507290971417e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43843667673669157,0.069093622584298756,0.0048012513301759225,9.2075026950454278e-08,1.4044915772977064e-06,0.083812306825072111,0.036036344817692252,3.5429296626103565e-05,6.2847193604133596e-10,0.0017634044144922809,4.9130414528237735e-11,0.00057927263549179084,2.9800858817230272e-09,2.010900881977845e-09,3.7960568739594308e-09,1.7565247344698515e-10,5.2704444356384708e-09,3.0493245935058208e-05,0.0049146239351872002,2.347462011444184e-06,0.00065846592049983673,1.617319308449434e-11,2.1063323514005049e-09,2.2354051246177016e-07,2.3652960013385097e-07,0.00063943123294948878,0.0059932787183458319,2.2493894199621233e-07,0.0016616570139780561,4.8256231977490507e-05,1.1053920216699673e-07,1.5400274249830963e-10,6.1898292054041787e-11,6.0918277198584111e-15
5.230622574775707e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43841509960180153,0.069056710274863417,0.0047926334759059398,9.2009570774480939e-08,1.4021608947014071e-06,0.083889412430970492,0.036053594699380929,3.5414264775208611e-05,6.2996467964680693e-10,0.0017630629725548165,4.9135268098901882e-11,0.00057939253301070748,2.9810310487093446e-09,2.0083418395954219e-09,3.7986588880577903e-09,1.7568944939659813e-10,5.2646765154045612e-09,3.0522415158675697e-05,0.0049117562657194505,2.3356206399456315e-06,0.0006587240040031025,1.6098712360187491e-11,2.1021445447856033e-09,2.2439357223499532e-07,2.3754012168953933e-07,0.00064188013910555818,0.0060135788135046789,2.2503390746087918e-07,0.0016631045689191476,4.8302393512878146e-05,1.1058667253233871e-07,1.5413573158043248e-10,6.1792549496373642e-11,6.0762712862742496e-15
5.2367378585799974e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43839351561374568,0.069019820720928937,0.0047840319358936059,9.1944161772864315e-08,1.3998344905418947e-06,0.0839664668460397,0.036070811862821163,3.5399299670082285e-05,6.3145820413180351e-10,0.0017627230931994405,4.9140203597457601e-11,0.00057951228223286448,2.9819788616163225e-09,2.0057857670530941e-09,3.8012572320685802e-09,1.7572628236123754e-10,5.2589097715573784e-09,3.0551573880812039e-05,0.0049088903925997348,2.32386492850387e-06,0.00065898172591853275,1.6024742464253123e-11,2.0979672164001149e-09,2.2524850057006923e-07,2.3855209229816824e-07,0.00064433111607705167,0.0060338833593584513,2.2512865792857149e-07,0.001664550932099805,4.8348538428484644e-05,1.1063403560860864e-07,1.5426855516283394e-10,6.1687004638926918e-11,6.0608061905223938e-15
5.242853142384288e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43837192483161047,0.068982953917923071,0.0047754466780454766,9.1878799929214503e-08,1.3975123565052589e-06,0.084043470083529664,0.036087996373039555,3.5384401226728537e-05,6.3295250612684299e-10,0.0017623847752921539,4.9145220978643806e-11,0.00057963188335105229,2.9829293188360849e-09,2.0032326616512922e-09,3.8038519105864821e-09,1.7576297296150759e-10,5.2531442279150697e-09,3.058072215287995e-05,0.0049060263160574571,2.3121940450669359e-06,0.00065923908684384369,1.5951278567664158e-11,2.0938003366555626e-09,2.2610529546740213e-07,2.3956550897992461e-07,0.00064678415621741072,0.0060541923039106483,2.2522319385364191e-07,0.0016659961040854858,4.8394666805673365e-05,1.1068129162250656e-07,1.5440121337821275e-10,6.1581657099772641e-11,6.0454315947789381e-15
5.248968426188578e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43835032731433304,0.068946109861272545,0.0047668776703307736,9.1813485226950357e-08,1.3951944842908875e-06,0.084120422156700514,0.036105148294927093,3.5369569361255083e-05,6.3444758226569029e-10,0.0017620480176954569,4.91503201974253e-11,0.00057975133655768286,2.9838824187637172e-09,2.0006825207383255e-09,3.8064429282027205e-09,1.7579952181618739e-10,5.247379908185676e-09,3.0609860026238747e-05,0.0049031640363187351,2.3006071679322846e-06,0.0006594960873754081,1.5878315900739879e-11,2.0896438760452678e-09,2.269639549198842e-07,2.4058036875309404e-07,0.00064923925188849641,0.0060745055953000306,2.2531751568953444e-07,0.001667440085442146,4.844077872572313e-05,1.1072844080027716e-07,1.5453370635952841e-10,6.1476506497558538e-11,6.0301466714317969e-15
5.255083709992868e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43832872312070087,0.068909288546402797,0.0047583248807812808,9.1748217649301856e-08,1.3928808656114987e-06,0.084197323078822675,0.036122267693239382,3.5354803989871227e-05,6.3594342918536798e-10,0.0017617128192683367,4.9155501208988657e-11,0.00057987064204479213,2.9848381597971653e-09,1.9981353417093814e-09,3.8090302895050692e-09,1.7583592954223352e-10,5.2416168359673104e-09,3.0638987552194358e-05,0.0049003035536064219,2.289103485588544e-06,0.0006597527281082434,1.5805849752246469e-11,2.0854978051441283e-09,2.2782447691278906e-07,2.4159666863398773e-07,0.00065169639546049075,0.006094823181800383,2.2541162388878626e-07,0.0016688828767362424,4.8486874269828322e-05,1.1077548336771054e-07,1.5466603423999257e-10,6.1371552451510703e-11,6.0149506029257537e-15
5.2611989937971586e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43830711230935271,0.068872489968738196,0.0047497882774912301,9.1682997179312881e-08,1.3905714921931673e-06,0.084274172863176955,0.036139354632597126,3.5340105028886078e-05,6.3744004352616796e-10,0.0017613791788662553,4.9160763968738159e-11,0.00057998980000404136,2.9857965403371535e-09,1.9955911220055343e-09,3.8116139990778498e-09,1.7587219675478291e-10,5.2358550347483568e-09,3.06681047819994e-05,0.0048974448681401083,2.2776821965600976e-06,0.00066000900963595938,1.5733875468506395e-11,2.0813620946083939e-09,2.2868685942382189e-07,2.4261440563697472e-07,0.00065415557931191269,0.0061151450118201688,2.2550551890303025e-07,0.0016703244785347268,4.8532953519098893e-05,1.108224195501437e-07,1.5479819715305533e-10,6.1266794581434968e-11,5.9998425816103519e-15
5.267314277601449e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43828549493877861,0.068835714123701833,0.0047412678286172039,9.1617823799843524e-08,1.388266355775358e-06,0.084350971523054583,0.036156409177486401,3.532547239470669e-05,6.3893742193166159e-10,0.0017610470953411414,4.916610843229187e-11,0.00058010881062672056,2.9867575587871038e-09,1.9930498591127703e-09,3.8141940615019482e-09,1.7590832406715508e-10,5.2300945279076535e-09,3.0697211766853179e-05,0.0048945879801361343,2.2663425092544489e-06,0.00066026493255081069,1.5662388452529096e-11,2.0772367151754604e-09,2.29551100423185e-07,2.4363357677452912e-07,0.00065661679582965603,0.0061354710339021606,2.255992011829962e-07,0.0016717648914050473,4.8579016554560481e-05,1.1086924957246109e-07,1.5493019523241388e-10,6.1162232507718466e-11,5.9848218095904303e-15
5.273429561405739e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43826387106732112,0.06879896100671555,0.0047327635023780177,9.1552697493572662e-08,1.3859654481109482e-06,0.084427719071757293,0.036173431392259078,3.5310906003836203e-05,6.4043556104871052e-10,0.0017607165675413796,4.9171534555477679e-11,0.00058022767410374949,2.9877212135530504e-09,1.9905115505610179e-09,3.8167704813548055e-09,1.7594431209085511e-10,5.2243353387147025e-09,3.072630855790172e-05,0.0048917328898075985,2.2550836418124351e-06,0.0006605204974437,1.5591384163155746e-11,2.0731216376636427e-09,2.3041719787360884e-07,2.4465417905725469e-07,0.00065908003740900595,0.006155801196723089,2.2569267117851395e-07,0.0016732041159151475,4.862506345715437e-05,1.1091597365909635e-07,1.5506202861201073e-10,6.1057865851331012e-11,5.9698874985794888e-15
5.279544845210029e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43824224075317475,0.068762230613199915,0.0047242752670546241,9.1487618243000447e-08,1.3836687609662555e-06,0.084504415522597229,0.036190421341133185,3.5296405772872079e-05,6.4193445752747732e-10,0.0017603875943118029,4.917704229432969e-11,0.0005803463906256794,2.9886875030435552e-09,1.9879761939232057e-09,3.8193432632104263e-09,1.7598016143557613e-10,5.2185774903298513e-09,3.0755395206237811e-05,0.0048888795973643685,2.2439048219610832e-06,0.00066077570490417176,1.5520858114220595e-11,2.0690168329719691e-09,2.3128514973034906e-07,2.4567620949387751e-07,0.00066154529645361072,0.0061761354490933642,2.2578592933851485e-07,0.0016746421526334643,4.8671094307737633e-05,1.109625920340329e-07,1.5519369742602807e-10,6.095369423382653e-11,5.955038869755618e-15
5.28566012901432e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43822060405438729,0.06872552293857416,0.0047158030909899935,9.1422586030450587e-08,1.3813762861210664e-06,0.084581060888897289,0.036207379088193214,3.5281971618504535e-05,6.4343410802143581e-10,0.0017600601744936816,4.9182631605084478e-11,0.00058046496038269583,2.9896564256696365e-09,1.9854437868143143e-09,3.8219124116393722e-09,1.7601587270920211e-10,5.2128210058045142e-09,3.0784471762901024e-05,0.0048860281030130917,2.2328052868691413e-06,0.0006610305555204099,1.5450805873724646e-11,2.0649222720799576e-09,2.3215495394124934e-07,2.4669966509129385e-07,0.00066401256537552023,0.0061964737399566932,2.2587897611103379e-07,0.0016760790021289288,4.8717109187083089e-05,1.1100910492080498e-07,1.5532520180888525e-10,6.0849717277344341e-11,5.9402751536200366e-15
5.29177541281861e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43819896102885958,0.068688837978256159,0.0047073469425890158,9.1357600838072829e-08,1.3790880153686574e-06,0.084657655183990946,0.036224304697390519,3.5267603457514766e-05,6.4493450918738148e-10,0.0017597343069247209,4.9188302444177567e-11,0.00058058338356462014,2.9906279798446924e-09,1.9829143268904604e-09,3.8244779312087744e-09,1.7605144651781051e-10,5.2070659080813604e-09,3.0813538278877713e-05,0.004883178406957199,2.2217842830051748e-06,0.00066128504987926235,1.5381223063027131e-11,2.0608379260474165e-09,2.3302660844677403e-07,2.4772454285459018e-07,0.00066648183659519364,0.0062168160183897637,2.2597181194321117e-07,0.0016775146649709613,4.876310817587934e-05,1.1105551254249907e-07,1.5545654189524112e-10,6.0745934604610468e-11,5.9255955898581256e-15
5.2978906966229e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43817731173434699,0.068652175727662371,0.0046989067903183924,9.1292662647845103e-08,1.376803940515821e-06,0.084734198421222401,0.036241198232543695,3.5253301206773441e-05,6.4643565768544235e-10,0.0017594099904390491,4.919405476823995e-11,0.00058070166036091112,2.9916021639844273e-09,1.9803878118479781e-09,3.827039826482335e-09,1.7608688346567497e-10,5.2013122199945303e-09,3.0842594805101081e-05,0.0048803305093969209,2.2108410659982583e-06,0.0006615391885662344,1.531210535604983e-11,2.0567637660142222e-09,2.3390011118002878e-07,2.487508397870605e-07,0.00066895310254150536,0.0062371622336019157,2.2606443728129599e-07,0.0016789491417294738,4.8809091354730895e-05,1.1110181512175491e-07,1.5558771781998946e-10,6.0642345838939114e-11,5.9109994272030133e-15
5.3040059804271905e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43815565622845831,0.068615536182207892,0.0046904826027065263,9.1227771441576121e-08,1.3745240533828888e-06,0.084810690613946554,0.036258059757338847,3.523906478323915e-05,6.4793755017908779e-10,0.0017590872238672137,4.919988853409473e-11,0.00058081979096066794,2.9925789765067795e-09,1.977864239422524e-09,3.8295981020203203e-09,1.7612218415526814e-10,5.195559964269846e-09,3.0871641392451164e-05,0.0048774844105292951,2.1999749005010595e-06,0.00066179297216549407,1.5243448478496038e-11,2.052699763200116e-09,2.3477546006679279e-07,2.4977855289022474e-07,0.00067142635565174485,0.0062575123349348253,2.2615685257064594e-07,0.0016803824329748693,4.8855058804158109e-05,1.11148012880766e-07,1.5571872971825676e-10,6.0538950604233536e-11,5.8964859233014756e-15
5.310121264231481e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43813399456865759,0.06857891933730631,0.0046820743483434214,9.1162927200907368e-08,1.3722483458037522e-06,0.084887131775529256,0.036274889335330025,3.5224894103956963e-05,6.494401833351409e-10,0.0017587660060361769,4.9205803698753841e-11,0.00058093777555263092,2.9935584158318619e-09,1.9753436073881843e-09,3.8321527623795734e-09,1.7615734918726431e-10,5.1898091635250176e-09,3.0900678091754905e-05,0.0048746401105481708,2.189185060055463e-06,0.00066204640125987571,1.5175248207082634e-11,2.0486458889044965e-09,2.3565265302556463e-07,2.5080767916386456e-07,0.00067390158837164673,0.0062778662718621561,2.2624905825573108e-07,0.0016818145392780369,4.8901010604597317e-05,1.1119410604128131e-07,1.5584957772540092e-10,6.0435748524987457e-11,5.8820543445823536e-15
5.316236548035771e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43811232681226392,0.068542325188369738,0.004673681995880568,9.1098129907315426e-08,1.3699768096258858e-06,0.084963521919347113,0.036291687029939505,3.5210789086056882e-05,6.5094355382378685e-10,0.0017584463357693074,4.9211800219414817e-11,0.00058105561432518396,2.9945404803818828e-09,1.9728259135566044e-09,3.8347038121135042e-09,1.7619237916054231e-10,5.1840598402698632e-09,3.0929704953786082e-05,0.0048717976096442246,2.1784708269604755e-06,0.00066229947643089363,1.5107500368787175e-11,2.0446021145062056e-09,2.365316879675851e-07,2.5183821560603571e-07,0.00067637879315538604,0.0062982239939892498,2.2634105478013517e-07,0.0016832454612103523,4.8946946836400729e-05,1.1124009482460601e-07,1.5598026197701097e-10,6.0332739226286279e-11,5.8677039661271067e-15
5.322351831840061e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43809065301645173,0.068505753730808805,0.0046653055140308385,9.1033379542114206e-08,1.3677094367103678e-06,0.085039861058787691,0.036308452904458166,3.5196749646752565e-05,6.5244765831858374e-10,0.0017581282118863787,4.9217878053457699e-11,0.00058117330746635559,2.9955251685810892e-09,1.9703111557761248e-09,3.8372512557720942e-09,1.7622727467218833e-10,5.1783120169065306e-09,3.0958722029265441e-05,0.0048689569080049644,2.1678314921425702e-06,0.00066255219825873469,1.5040200840106812e-11,2.0405684114633287e-09,2.374125627968696e-07,2.5287015921309428e-07,0.00067885796246559414,0.0063185854510528078,2.2643284258655736e-07,0.0016846751993436788,4.899286757983662e-05,1.1128597945160231e-07,1.5611078260890206e-10,6.0229922333808105e-11,5.8534340715428977e-15
5.328467115644352e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43806897323825178,0.068469204960032476,0.0046569448715683874,9.0968676086457091e-08,1.3654462189318978e-06,0.085116149207249497,0.036325187022045798,3.5182775703339903e-05,6.5395249349647201e-10,0.0017578116332035635,4.9224037158441945e-11,0.00058129085516382261,2.9965124788557072e-09,1.9677993319309277e-09,3.8397950979019044e-09,1.7626203631749845e-10,5.1725657157297062e-09,3.0987729368860644e-05,0.0048661180058147463,2.1572663550281915e-06,0.00066280456732227295,1.4973345546331259e-11,2.0365447513129883e-09,2.3829527541024225e-07,2.5390350697971481e-07,0.00068133908877336126,0.0063389505929205645,2.2652442211681425e-07,0.0016861037542503627,4.9038772915089258e-05,1.1133176014269068e-07,1.562411397571161e-10,6.0127297473824772e-11,5.8392439528376138e-15
5.334582399448642e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43804728753455124,0.068432678871448285,0.0046486000373285371,9.0904019521339112e-08,1.3631871481788189e-06,0.085192386378142096,0.036341889445731516,3.5168867173195792e-05,6.554580560377855e-10,0.0017574965985334315,4.9230277492103588e-11,0.0005814082576049099,2.9975024096338773e-09,1.9652904399402021e-09,3.8423353430460712e-09,1.7629666468998189e-10,5.1668209589268464e-09,3.1016727023186298e-05,0.0048632809032547707,2.1467747234186611e-06,0.00066305658419906692,1.4906930460827646e-11,2.032531105671138e-09,2.3917982369737408e-07,2.5493825589892383e-07,0.00068382216455826269,0.0063593193695909642,2.2661579381184308e-07,0.0016875311265032332,4.9084662922258923e-05,1.1137743711785119e-07,1.5637133355791914e-10,6.002486427320308e-11,5.8251329102973772e-15
5.340697683252932e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43802559596209389,0.068396175460462019,0.0046402709802076747,9.0839409827598913e-08,1.3609322163531347e-06,0.085268572584886057,0.036358560238413988,3.5155023973776806e-05,6.5696434262626006e-10,0.001757183106684945,4.9236599012352253e-11,0.00058152551497659343,2.9984949593455986e-09,1.9627844777573118e-09,3.8448719957443026e-09,1.763311603813634e-10,5.1610777685784011e-09,3.1045715042803971e-05,0.0048604456005031018,2.1363559133670762e-06,0.00066330824946537277,1.4840951604339038e-11,2.0285274462323613e-09,2.4006620554080523e-07,2.5597440296210721e-07,0.00068630718230834695,0.0063796917311928622,2.2670695811170149e-07,0.0016889573166756025,4.9130537681362011e-05,1.1142301059662366e-07,1.5650136414779959e-10,5.9922622359405646e-11,5.811100252365902e-15
5.3468129670572225e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43800389857748073,0.06835969472247784,0.0046319576691631502,9.077484698592106e-08,1.358681415370527e-06,0.08534470784091315,0.036375199462861822,3.5141246022618003e-05,6.5847134994904373e-10,0.0017568711564634582,4.9243001677268353e-11,0.00058164262746550116,2.9994901264226671e-09,1.9602814433689838e-09,3.8474050605328784e-09,1.763655239815865e-10,5.1553361666580354e-09,3.1074693478222222e-05,0.0048576120977346761,2.1260092490576085e-06,0.00066355956369613782,1.4775405044293777e-11,2.0245337447696706e-09,2.4095441881598531e-07,2.5701194515904638e-07,0.00068879413452016601,0.0064000676279851844,2.2679791545557071e-07,0.0016903823253412616,4.917639727233101e-05,1.1146848079810935e-07,1.5663123166346518e-10,5.9820571360491987e-11,5.797145295526272e-15
