Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH2X(134),CHX(26),H2OX(35),H2X(36),CXHO(27),OCX(21),COX(37),CH3OHX(46),C2H6X(39),HOCXO(25),CO2X(34),CX(24),HO2X(135),CH2O3(144),SX(162),CH2O2(69),SX(192),CHO3X(143)
2.1996705370825705e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14639024719933422,0.099916483438715537,0.07684211600102675,1.1686323442784666e-09,1.2606882714069598e-05,1.3397666716646754e-06,7.7269587520828561e-07,1.5624478129893691e-07,7.539644050496387e-17,3.7861332328107704e-10,0.0,4.4023630493505461e-15,2.8188130579098355e-18,4.3422523222665217e-08,6.0097556432253815e-17,6.5124513006912979e-15,9.0893268526180373e-13,3.6184905650175212e-26,2.7121794179029699e-05,0.046281833067362894,1.7462725147602371e-08,2.0476170223698417e-05,0.00012079675596293692,1.2211848719951649e-09,5.5230375351909708e-05,3.4211179560839858e-09,3.6364578631199207e-10,1.4399748434150802e-13,1.5108485537923574e-08,2.0968735654476174e-10,1.1783430882646163e-11,4.2406182681231203e-11,2.5161228511118493e-14,3.170237738304735e-13,2.9679713385354933e-15,7.1960082955681414e-09,2.3015032405986312e-12,6.2411711626143651e-16,1.3502623892980119e-10,3.6631278012336e-14,8.1427677550541261e-16
2.2052272960600233e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14631145181006169,0.099916287409882787,0.076802872054451826,1.186320762422296e-09,1.2739892606448744e-05,1.3495306237687192e-06,7.7913413671304614e-07,1.5687151449795893e-07,7.6266383509819196e-17,3.790633506610383e-10,0.0,4.4157223804526597e-15,2.8557431345717517e-18,4.3781832625563657e-08,6.0559208236973036e-17,6.5722717114334734e-15,9.1436063546419776e-13,3.6826740684770179e-26,2.7107142145183126e-05,0.04636009107200767,1.7464754104798985e-08,2.0565926899087845e-05,0.00012105632078613213,1.2289028665019011e-09,5.5432861859878353e-05,3.4553556348206156e-09,3.6609891714931078e-10,1.4484721587540767e-13,1.5219997544126334e-08,2.1132087606721741e-10,1.1874553295464753e-11,4.2553387751226557e-11,2.5471612219311123e-14,3.2164967695492714e-13,2.9850658214379725e-15,7.2648353764753966e-09,2.3484173187865842e-12,6.3649862510424002e-16,1.3687776525155415e-10,3.7113662551287362e-14,8.2925659499345799e-16
2.210784055037476e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14623278300450937,0.099916091238587135,0.076763690330404769,1.2042173267219479e-09,1.2873770226516547e-05,1.3593174849361444e-06,7.8560688470522304e-07,1.5749839165874188e-07,7.7143325221549367e-17,3.7951119663177616e-10,0.0,4.4290445139321196e-15,2.8930302032531037e-18,4.4142754500867153e-08,6.1022979695543667e-17,6.6324514786013374e-15,9.1979691578945921e-13,3.7477816399481652e-26,2.7092513583328905e-05,0.046438223781747369,1.7466736265449225e-08,2.0655627610970367e-05,0.00012131454628672686,1.2366354670050744e-09,5.563543028378397e-05,3.489792754876821e-09,3.6855572642822773e-10,1.4569934005111684e-13,1.5331996169629336e-08,2.1296204935783561e-10,1.1966018327779196e-11,4.2700485707675904e-11,2.5784683169790569e-14,3.2632711720741891e-13,3.0022042937475375e-15,7.3340801013321616e-09,2.3961167024744403e-12,6.4907980514343298e-16,1.38748343394245e-10,3.760070340901221e-14,8.4446530088469484e-16
2.216340814014929e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14615424045500519,0.099915894925624818,0.076724570663767921,1.2223236975984125e-09,1.3008516209390098e-05,1.369126961104749e-06,7.9211419023671746e-07,1.5812540945866537e-07,7.8027292295486296e-17,3.7995687478329753e-10,0.0,4.4423292594050883e-15,2.9306762667057996e-18,4.4505287247492204e-08,6.1488873020457486e-17,6.692991512614033e-15,9.2524141062030416e-13,3.8138232292807504e-26,2.7077908432895174e-05,0.046516231527913503,1.7468672202857076e-08,2.0745270553375204e-05,0.00012157143147145807,1.2443825156619913e-09,5.5838079822516384e-05,3.5244291952448784e-09,3.7101613049157488e-10,1.4655385456265775e-13,1.5444481830297598e-08,2.1461088465877058e-10,1.2057825067386149e-11,4.2847475932073333e-11,2.6100452476947264e-14,3.310564653104951e-13,3.0193851305784362e-15,7.4037431072790046e-09,2.4446113432387367e-12,6.6186304094134054e-16,1.4063809447727116e-10,3.8092426304405852e-14,8.5990562188876888e-16
2.2218975729923816e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14607582383497578,0.099915698471785275,0.076685512890032004,1.2406415407062456e-09,1.3144131155711913e-05,1.3789587573959189e-06,7.986561241639887e-07,1.5875256461495651e-07,7.8918311287148943e-17,3.8040039866404672e-10,0.0,4.4555764293922856e-15,2.9686833267096941e-18,4.4869429231854561e-08,6.1956890410278476e-17,6.7538927224338545e-15,9.3069400438362551e-13,3.8808088517265577e-26,2.7063326633511625e-05,0.046594114640642087,1.7470562484955215e-08,2.0834853933789793e-05,0.00012182697542385347,1.2521438547905859e-09,5.6040809681745389e-05,3.5592648261279979e-09,3.7348004564317871e-10,1.4741075710502542e-13,1.5557454938620003e-08,2.1626739015220025e-10,1.214997259568398e-11,4.2994357817644635e-11,2.6418931211286794e-14,3.3583809269017663e-13,3.0366097843043835e-15,7.4738250224874907e-09,2.4939112697326404e-12,6.7485073314087186e-16,1.4254713973567034e-10,3.8588856939761414e-14,8.7558030875523179e-16
2.2274543319698344e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14599753281894057,0.099915501877851087,0.076646516845293375,1.2591725268942046e-09,1.3280615631731547e-05,1.3888125781477999e-06,8.0523275714860956e-07,1.5937985388434934e-07,7.9816408651575416e-17,3.8084178178039917e-10,0.0,4.4687858393169803e-15,3.0070533839991043e-18,4.5235178788200909e-08,6.242703404974051e-17,6.8151560155781049e-15,9.3615458155929166e-13,3.9487485879907833e-26,2.7048768125008416e-05,0.046671873448879186,1.7472407674331995e-08,2.0924375973226613e-05,0.00012208117730378937,1.2599193268832571e-09,5.6243619073871732e-05,3.5942995089848744e-09,3.7594738815669396e-10,1.4827004537427708e-13,1.5670915903729403e-08,2.1793157396063133e-10,1.2242459987775869e-11,4.3141130769222231e-11,2.6740130399130237e-14,3.4067237146427823e-13,3.053876528936924e-15,7.5443264661750357e-09,2.5440265877119077e-12,6.8804529843686281e-16,1.4447560051649599e-10,3.9090020999888546e-14,8.9149213433978695e-16
2.23856784992474e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14584132630236757,0.099915108272795747,0.076568709290203874,1.2968806376395191e-09,1.3556195266425649e-05,1.4085851066683587e-06,8.1849040196504305e-07,1.6063482198487456e-07,8.1633943812594892e-17,3.8171817953212386e-10,0.0,4.4950906551697985e-15,3.0848904877074953e-18,4.5971493794975259e-08,6.3373708747954526e-17,6.9387724747545578e-15,9.4709922438427837e-13,4.0875310523499459e-26,2.701972074096104e-05,0.046827019461745695,1.747596499871689e-08,2.110322898122352e-05,0.00012258555186482256,1.2755120408846255e-09,5.6649473339779799e-05,3.6649654330086028e-09,3.8089202026584801e-10,1.4999576988348495e-13,1.5899303024179697e-08,2.2128300871600768e-10,1.2428450632894853e-11,4.3434347547015845e-11,2.7390734018436027e-14,3.505003750559666e-13,3.088539603241829e-15,7.6865903711823821e-09,2.6467442069419252e-12,7.1506479521205e-16,1.4839125457213183e-10,4.01066520410563e-14,9.2403840402767609e-16
2.248570016084155e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14570116676009931,0.099914753556836503,0.076498891971811367,1.3315637535505972e-09,1.3807195708773555e-05,1.4264527250447563e-06,8.3054165798212004e-07,1.6176472020259115e-07,8.3294196809221119e-17,3.8249975071170604e-10,0.0,4.5186340576895896e-15,3.1562053791493553e-18,4.6639657839495525e-08,6.423300938763686e-17,7.0512746880261563e-15,9.5697554869161866e-13,4.2158008109782236e-26,2.6993657150579467e-05,0.046966229027779201,1.7479017908985648e-08,2.1263969334624733e-05,0.00012303489220105834,1.2895922421602679e-09,5.7015006416488992e-05,3.729243955123492e-09,3.8535307049108653e-10,1.5155705803931531e-13,1.6106523939198404e-08,2.2432564010721331e-10,1.2596995143849144e-11,4.3697864355313063e-11,2.7985690929891687e-14,3.5952939289535182e-13,3.1198822898288595e-15,7.8160687023131071e-09,2.7420816638240525e-12,7.401144202398365e-16,1.519829638288308e-10,4.1038065572140931e-14,9.541693334242111e-16
2.2585721822435698e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14556140916234056,0.099914398398837381,0.076429272133721596,1.3669636713066106e-09,1.4061020671181038e-05,1.4443870722325088e-06,8.4270642902465916e-07,1.6289500427731826e-07,8.4977790502210552e-17,3.8327459389149946e-10,0.0,4.5420523794565081e-15,3.2287274417569573e-18,4.7313003076175307e-08,6.5099232431266947e-17,7.1649641001720999e-15,9.6687594602574804e-13,4.3473216700667872e-26,2.6967668095959436e-05,0.047105040909213379,1.7481933226837461e-08,2.1424483901204202e-05,0.00012347987459857061,1.3037157940891593e-09,5.7380785233506028e-05,3.7941648562691981e-09,3.8982392280168864e-10,1.5312604017680206e-13,1.6315331721724134e-08,2.2739327286518926e-10,1.2766626152602233e-11,4.3961019478852669e-11,2.8589631546963485e-14,3.6873481881670294e-13,3.1513604584455621e-15,7.9469155282554453e-09,2.8402216803356101e-12,7.658726289895652e-16,1.556394713078308e-10,4.1985213958977885e-14,9.8511273305778644e-16
2.2685743484029847e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14542205164976563,0.099914042803124048,0.076359848841577857,1.4030903178969718e-09,1.4317672224619084e-05,1.4623863999529174e-06,8.549851202170958e-07,1.6402565667821929e-07,8.6684875461248039e-17,3.8404278625628655e-10,0.0,4.5653446485971333e-15,3.3024682964901994e-18,4.7991518670811689e-08,6.5972390132867291e-17,7.2798459531214336e-15,9.7679974572823242e-13,4.482154792967679e-26,2.6941753233323413e-05,0.047243456982145118,1.7484714043665712e-08,2.1584762802945922e-05,0.00012392049685818062,1.3178817861681418e-09,5.7746805434489394e-05,3.8597270184815005e-09,3.9430408896100474e-10,1.5470270290870003e-13,1.6525728639016099e-08,2.30485952242865e-10,1.2937338050985375e-11,4.4223809850081029e-11,2.9202618545382407e-14,3.7811884649313235e-13,3.1829798248418369e-15,8.0791341387369496e-09,2.9412259828104119e-12,7.9235409166201416e-16,1.5936148828432931e-10,4.2948246249829803e-14,1.0168855820542974e-15
2.2785765145623996e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14528309237413475,0.099913686773954846,0.076290621167160774,1.4399536716743722e-09,1.4577152086885279e-05,1.4804489543214318e-06,8.6737813468244961e-07,1.6515666026228247e-07,8.8415601152829796e-17,3.8480440451214628e-10,0.0,4.5885099234442244e-15,3.3774395476321165e-18,4.8675193477897672e-08,6.6852494608930081e-17,7.3959254745552224e-15,9.8674627837921848e-13,4.6203620334928803e-26,2.6915912220928162e-05,0.047381479110605883,1.7487363396971675e-08,2.1744796308390484e-05,0.00012435675754508994,1.3320893107812526e-09,5.8113062729870137e-05,3.9259292358591337e-09,3.9879308110299855e-10,1.5628703286532999e-13,1.6737716924613121e-08,2.3360372289092156e-10,1.3109125172838734e-11,4.4486232513553056e-11,2.9824714117806363e-14,3.8768367593515017e-13,3.2147352765458253e-15,8.2127277309189092e-09,3.0451571068940086e-12,8.1957364404640084e-16,1.6314972692668882e-10,4.3927311241760056e-14,1.049505096613488e-15
2.2885786807218145e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14514452949820494,0.099913330315521839,0.076221588188337533,1.4775637616017339e-09,1.4839461624792975e-05,1.4985729764581342e-06,8.7988587355296464e-07,1.6628799826802759e-07,9.0170115930017985e-17,3.8555952487848723e-10,0.0,4.6115472924489677e-15,3.4536527814806726e-18,4.9364016046845557e-08,6.7739557840192171e-17,7.5132078781179933e-15,9.9671487595393341e-13,4.7620059365270183e-26,2.6890144719048602e-05,0.047519109146660028,1.748988427090032e-08,2.1904574833534579e-05,0.0001247886559796765,1.3463374634372909e-09,5.847955289594127e-05,3.9927702155485819e-09,4.0329041189027704e-10,1.578790166959468e-13,1.6951298778686136e-08,2.3674662886343467e-10,1.3281981795891425e-11,4.4748284623686161e-11,3.0455979970110762e-14,3.974315132738292e-13,3.2466231710137242e-15,8.3476994097938315e-09,3.152078397011629e-12,8.4754628670233345e-16,1.670049002312019e-10,4.492255746528096e-14,1.0829887311256593e-15
2.2985808468812294e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14500636119564242,0.09991297343195174,0.076152748989011643,1.5159306664983268e-09,1.5104601856483814e-05,1.5167567030939408e-06,8.9250873598080185e-07,1.6741965430924756e-07,9.194856702267213e-17,3.8630822308039642e-10,0.0,4.6344558740834374e-15,3.5311195650579098e-18,5.0057974628194655e-08,6.8633591673394504e-17,7.6316983636262721e-15,1.0067048719770561e-12,4.9071497385692001e-26,2.6864450389962198e-05,0.047656348930501968,1.7492279596780608e-08,2.2064088942651879e-05,0.00012521619222814363,1.3606253430018136e-09,5.8846271773951216e-05,4.0602485787542732e-09,4.0779559466988514e-10,1.594786410700328e-13,1.7166476368376623e-08,2.3991471362348514e-10,1.3455902143623804e-11,4.5009963442540852e-11,3.1096477318138608e-14,4.0736457054520832e-13,3.2786505637561048e-15,8.4840521886052746e-09,3.2620540056863975e-12,8.762871841137696e-16,1.7092772195757948e-10,4.5934133169290813e-14,1.1173541792663064e-15
2.3085830130406444e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14486858565093605,0.099912616127306744,0.076084102659073505,1.5550645142854656e-09,1.5372573453857714e-05,1.5349983671722893e-06,9.0524711914878257e-07,1.6855161236878704e-07,9.3751100528144478e-17,3.8705057434129188e-10,0.0,4.6572348167336718e-15,3.6098514448364246e-18,5.0757057179800714e-08,6.9534607823026327e-17,7.7514021172742348e-15,1.0167156016749376e-12,5.0558573682063172e-26,2.6838828897932968e-05,0.047793200290552285,1.749455225366968e-08,2.2223329349056017e-05,0.00012563936709301425,1.3749520519251395e-09,5.9213215269201753e-05,4.1283628617755245e-09,4.1230814362726726e-10,1.6108589267856167e-13,1.7383251828146784e-08,2.4310802004874014e-10,1.3630880387116586e-11,4.5271266337621331e-11,3.1746266883883096e-14,4.1748506547546504e-13,3.3108127378348479e-15,8.6217889892889788e-09,3.3751488926741811e-12,9.0581166380006498e-16,1.7491890656516829e-10,4.6962186306263868e-14,1.1526193750645269e-15
2.3185851792000593e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14473120105931231,0.099912258405585458,0.076015648294350965,1.5949754812320476e-09,1.5643376745120455e-05,1.5532961984459497e-06,9.181014182811422e-07,1.6968385679236026e-07,9.5577861402446934e-17,3.877866533758835e-10,0.0,4.6798832985832824e-15,3.689859945483789e-18,5.1461251373005488e-08,7.0442617873053088e-17,7.872324311836331e-15,1.0267464021256007e-12,5.208193446516928e-26,2.6813279909195979e-05,0.047929665043552762,1.7496705068900578e-08,2.2382286915790998e-05,0.00012605818210348642,1.3893166964650568e-09,5.9580379350150605e-05,4.1971115170675231e-09,4.1682757393809396e-10,1.6270075823520455e-13,1.7601627260108546e-08,2.4632659043700838e-10,1.3806910646883709e-11,4.55321907797017e-11,3.2405408892535868e-14,4.277952212673e-13,3.3431064067026658e-15,8.7609126429353921e-09,3.4914288239336304e-12,9.3613521538294852e-16,1.7897916914992834e-10,4.8006864517718196e-14,1.1888024939468786e-15
2.328587345359474e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14459420562665101,0.09991190027072383,0.075947384996560882,1.6356737912002841e-09,1.5917011717443537e-05,1.5716484240687043e-06,9.3107202665431329e-07,1.7081637228240929e-07,9.7428993451879291e-17,3.8851653438343212e-10,0.0,4.7024005274878779e-15,3.7711565686249693e-18,5.2170544598783669e-08,7.1357633278628662e-17,7.9944701068667856e-15,1.0367966124064939e-12,5.3642232874076715e-26,2.6787803091942512e-05,0.048065744994660452,1.7498740818633574e-08,2.2540952656240448e-05,0.00012647263950566983,1.4037183869033165e-09,5.9947760047518636e-05,4.2664929143234462e-09,4.2135340191758229e-10,1.6432322447744957e-13,1.7821604734355164e-08,2.4957046651175219e-10,1.398398699468526e-11,4.5792734340680668e-11,3.3073963070315481e-14,4.3829726638792104e-13,3.3755376587485657e-15,8.9014258902727347e-09,3.6109603704378493e-12,9.6727348962330728e-16,1.8310922538217633e-10,4.9068315119984292e-14,1.2259219537569602e-15
2.338589511518889e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14445759756940282,0.09991154172659604,0.075879311873260802,1.677169714891996e-09,1.6193478019733167e-05,1.5900532691816007e-06,9.4415933560772917e-07,1.7194914389200533e-07,9.9304639325114393e-17,3.892402910413022e-10,0.0,4.7247857408405581e-15,3.8537527916230052e-18,5.2884923973865363e-08,7.2279665367791211e-17,8.1178446488959648e-15,1.0468655737399584e-12,5.5240128978831158e-26,2.6762398116304669e-05,0.048201441937540786,1.7500662228410759e-08,2.2699317734683857e-05,0.00012688274225268334,1.418156237758356e-09,6.0315353453402195e-05,4.3365053415811821e-09,4.2588514516782641e-10,1.6595327816770379e-13,1.8043186289312042e-08,2.5283968942756583e-10,1.4162103455325945e-11,4.6052894691457091e-11,3.3751988641356244e-14,4.4899343435799438e-13,3.4081018509202776e-15,9.043331382169988e-09,3.7338109068350749e-12,9.9924229742721183e-16,1.8730979144511254e-10,5.0146685090234388e-14,1.2639964157513021e-15
2.348591677678304e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14432137511450741,0.099911182777015342,0.075811428037801304,1.7194735690958046e-09,1.6472774965504726e-05,1.6085089574935139e-06,9.5736373455464722e-07,1.7308215701879347e-07,1.0120494050573589e-16,3.8995799649880301e-10,0.0,4.7470382054285813e-15,3.9376600663781629e-18,5.3604376346831996e-08,7.3208725343142482e-17,8.2424530716235103e-15,1.05695262963638e-12,5.6876289782500174e-26,2.6737064654340565e-05,0.048336757654459543,1.7502471973713029e-08,2.2857373466786615e-05,0.00012728849399463397,1.4326293679930044e-09,6.0683155720390536e-05,4.4071470063509404e-09,4.3042232272290631e-10,1.6759090609435276e-13,1.8266373932051549e-08,2.5613429977562979e-10,1.4341254008437138e-11,4.6312669599830288e-11,3.4439544325397566e-14,4.5988596354194168e-13,3.4407971499501017e-15,9.1866316801593383e-09,3.8600486099562164e-12,1.0320576088094822e-15,1.9158158397414581e-10,5.1242121052786408e-14,1.3030447855710855e-15
2.358593843837719e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14418553649931298,0.099910823425735068,0.075743732609278691,1.7625957159354914e-09,1.6754901535860121e-05,1.6270137118557355e-06,9.7068561099298305e-07,1.7421539739898387e-07,1.0313003730522574e-16,3.9066972337131598e-10,0.0,4.76915721728143e-15,4.0228898181458359e-18,5.4328888304183587e-08,7.4144824283510848e-17,8.3683004961081451e-15,1.0670571260349724e-12,5.8551389222566256e-26,2.6711802380020088e-05,0.048471693916373924,1.7504172680519956e-08,2.3015111320003714e-05,0.00012768989906850541,1.4471369012150701e-09,6.1051163060688509e-05,4.4784160367601206e-09,4.3496445519119309e-10,1.6923609507271202e-13,1.8491169638611783e-08,2.5945433758912179e-10,1.4521432590236613e-11,4.6572056928431324e-11,3.5136688336770563e-14,4.7097709694019724e-13,3.4736274869791286e-15,9.3313292569775771e-09,3.9897424571715724e-12,1.0657355518287861e-15,1.9592531999703115e-10,5.2354769265722292e-14,1.3430862141896722e-15
2.368596009997134e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14405007997149713,0.09991046367644936,0.075676224712488305,1.8065465621198556e-09,1.7039856382564994e-05,1.6455657548303447e-06,9.8412535051614385e-07,1.753488511013899e-07,1.0508006885639901e-16,3.9137554373470266e-10,0.0,4.7911421015103827e-15,4.109453444373457e-18,5.5058446176375711e-08,7.5087973145597194e-17,8.4953920309541776e-15,1.0771784114421638e-12,6.0266108171677522e-26,2.6686610969210288e-05,0.048606252483022763,1.7505766925872153e-08,2.3172522913935451e-05,0.00012808696248792266,1.4616779658743797e-09,6.1419371745244792e-05,4.5503104827202796e-09,4.3951106489552332e-10,1.7088883194597229e-13,1.8717575354340136e-08,2.6279984234858431e-10,1.4702633095272514e-11,4.6831054632676099e-11,3.5843478381989965e-14,4.8226908198265968e-13,3.5065890581551176e-15,9.4774264971260054e-09,4.1229622245978288e-12,1.1002924114958946e-15,2.0034171687483517e-10,5.348477560777521e-14,1.3841400988357843e-15
