Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50),H2X(49),CHOX(53)
2.267968510028915e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756224138573,0.11866996511534277,0.022821567671066766,0.0,8.0906165726499281e-33,5.1471364372010795e-25,4.9358294428101387e-38,5.2385751956938154e-32,1.8957011956405588e-71,2.3062158877877547e-16,4.7808623354912384e-69,2.3061985398598726e-16,1.9530264040611089e-46,2.4388061962851588e-38,9.1623192904956186e-58,5.5298838923549441e-59,8.7355716226413452e-30,1.2986196733597544e-53,9.1460536945150032e-10,4.3975042781342638e-11,1.6949572226517194e-14,3.6648187558419333e-21,1.6951442075244237e-14,5.0991091790291289e-19,2.5694954967518905e-19,2.0277352905193078e-20,1.7632045830301402e-34,1.8446405148712322e-29,8.0993497951747063e-48,4.8455175599752127e-33,6.951314243263911e-51
3.0530345347309572e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756190955772,0.1186699647987427,0.022821567663455701,0.0,2.0912975755881589e-32,9.0147336151399429e-25,2.2267737961431864e-37,1.1582312184325034e-31,1.200329647821323e-70,3.1045279057343151e-16,2.1146448623058377e-68,3.1044980174050571e-16,5.1851280856566745e-46,6.817834643423855e-38,4.6553985997285103e-57,2.8083914864444587e-58,1.8640658904367587e-29,4.0858151151330341e-53,1.2311995051116258e-09,5.9197172948757831e-11,2.2816436009206444e-14,6.3100955341869789e-21,2.2819747060316711e-14,8.0302889425334644e-19,5.0413133382023005e-19,4.8980644664894843e-20,7.0836238266542107e-34,3.9358761939317777e-29,4.1132154753807151e-47,1.0485549440040378e-32,4.7452232920646106e-50
3.8381005594329996e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756157772971,0.11866996448214263,0.022821567655844636,0.0,4.4270910016474675e-32,1.3990300446123433e-24,7.0928528817927931e-37,2.1698902556333369e-31,4.8498446208687613e-70,3.9028432319760835e-16,6.3630527147651933e-68,3.9027974852757352e-16,1.124708591883543e-45,1.5259061419140935e-37,1.6369149136419277e-56,9.8714437813403146e-58,3.3880938669563786e-29,1.0106212937967579e-52,1.5477936247812997e-09,7.4419303083224068e-11,2.868314959055876e-14,9.6522927477227548e-21,2.8688339005626627e-14,1.1301855340018738e-18,8.4790150455271241e-19,9.7605077452199921e-20,2.0024813272462079e-33,7.153154595827474e-29,1.4457594704690221e-46,1.9286084791351457e-32,1.7893047394821292e-49
4.623166584135042e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675612459017,0.11866996416554258,0.022821567648233572,0.0,8.3721325235534986e-32,2.0168757082371393e-24,1.9115007261742625e-36,3.6722636535228505e-31,1.6507772255324105e-69,4.7011620908226794e-16,1.6471288944030112e-67,4.7010969428157502e-16,2.1736024338469188e-45,3.0134500326375689e-37,4.8548042644354321e-56,2.9267658621234222e-57,5.6020354389405651e-29,2.1981182925774471e-52,1.8643877273759263e-09,8.9641433182507909e-11,3.4549702786609747e-14,1.373734636539959e-20,3.4557253937747605e-14,1.4835198159196522e-18,1.2985781861379919e-18,1.7390104737183337e-19,4.8558376679515817e-33,1.1826313978271518e-28,4.286416227070579e-46,3.2236083787030587e-32,5.6309450793141135e-49
6.193298633539127e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756058224585,0.11866996353234253,0.022821567633011443,0.0,2.5344682924676755e-31,3.6276405875892773e-24,1.3435051619957663e-35,8.7327006948872079e-31,3.0415828969419779e-68,6.2978106048472333e-16,1.0191908188919775e-66,6.2976958263219756e-16,6.839391609692549e-45,9.6032480043242162e-37,4.8621379532649844e-55,2.9269037096235132e-56,1.290754444237395e-28,9.2090511332270979e-52,2.4975758803778787e-09,1.2008569327355446e-10,4.6282319009945231e-14,2.4169344439933474e-20,4.6296150340943583e-14,2.2319725218209316e-18,2.5236794898852157e-18,4.5226176289593435e-19,2.4297656791631692e-32,2.7242734759992e-28,4.2861327459885916e-45,7.5888465537376674e-32,6.1984436204845578e-48
7.76343068294321e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755991859,0.11866996289914256,0.022821567617789314,0.0,5.954881346899704e-31,5.7405367830864915e-24,5.2106273510148086e-35,1.705391393557252e-30,1.8138873136283781e-67,7.8944734685868658e-16,3.6880019810200327e-66,7.8942946678614279e-16,1.6428982397130035e-44,2.3135553736186292e-36,2.2741143199984515e-54,1.3679456732111615e-55,2.4769364014393108e-28,2.6954183275040851e-51,3.130763964013687e-09,1.5052995322169447e-10,5.8014283735934058e-14,3.7599674728836185e-20,5.80365202921243e-14,3.0174680712619661e-18,4.1600977267379616e-18,9.3526485038211071e-19,7.7211791862947499e-32,5.2267447338100548e-28,2.0030683186720508e-44,1.4804367709719204e-31,2.8918142936238671e-47
1.090369478175138e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755859127863,0.11866996163274281,0.022821567587345052,0.0,2.3318195862639986e-30,1.1488769245173667e-23,5.1271917953886534e-34,4.7685685249774571e-30,5.5440860093506941e-66,1.1087842269721659e-15,3.2317170364772166e-65,1.1087492224959282e-15,6.6111504721763724e-44,9.1991070147577863e-36,3.5405563259579593e-53,2.1246894474970172e-54,6.7961349998392638e-28,1.5921343267833382e-50,4.3971399230485088e-09,2.114184726890338e-10,8.1476257583733551e-14,7.339702904944891e-20,8.152202542786519e-14,4.6221164398900477e-18,8.4806513210852678e-18,2.7800186336021744e-18,4.9200164664381417e-31,1.4333989465087125e-27,3.1103262014260068e-43,4.1721816992947541e-31,4.2342207597974079e-46
1.7184222979367718e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675559366566,0.11866995909994414,0.022821567526456536,0.0,1.5400602644682423e-29,2.9093986020255023e-23,1.0729624700736809e-32,1.9186753319674616e-29,5.0326472781843874e-64,1.7474752146503905e-15,6.2648337969184596e-64,1.7473886835232972e-15,4.4724153184069436e-43,6.0056011480884224e-35,1.4055789328955126e-51,8.3995362629681272e-53,2.6894831508782352e-27,1.8821851240552939e-49,6.929891008140472e-09,3.3319550990829442e-10,1.2839238377987648e-13,1.8033208707299094e-19,1.2851340547128351e-13,7.8683747442559063e-18,2.0196785365065127e-17,1.1197111829058499e-17,5.5864727895591527e-30,5.6663212011782893e-27,1.2288045131276538e-41,1.7089649250519445e-30,1.4025506117223227e-44
2.3464751176984057e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755328203558,0.11866995656714659,0.022821567465568016,0.0,5.0602969506543119e-29,5.4851827942977703e-23,5.6458377958873978e-32,4.8222410711637986e-29,4.2015909797886428e-63,2.3861891694012439e-15,3.341851819573116e-63,2.3860280773620986e-15,1.4830135063269105e-42,1.987025301864017e-34,9.0414031504897498e-51,5.3925474251125857e-52,6.7074931889176996e-27,8.0199701584889395e-49,9.4626409825651021e-09,4.5497254484080723e-10,1.7529808261527309e-13,3.3385595065397643e-19,1.7553315458855583e-13,1.1124335911434307e-17,3.4879374327513311e-17,2.7089511615504657e-17,2.3455645149315075e-29,1.4119450327455017e-26,7.886952384482615e-41,4.3412205615566197e-30,8.9002436913880024e-44
2.974527937460039e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755062741572,0.11866995403435014,0.022821567404679503,0.0,1.2388480200656133e-28,8.8764847705508682e-23,1.9539004850705188e-31,9.6828235522770161e-29,2.2168361509054032e-62,3.0249260866407742e-15,1.206528976330442e-62,3.0246674040155958e-15,3.6529531162072009e-42,4.9132379119068797e-34,3.6499953030381668e-50,2.1721151134500182e-51,1.3394350617896397e-26,2.376979439617206e-48,1.1995389846309193e-08,5.7674957748727665e-10,2.2219335617893174e-13,5.3323570062041921e-19,2.2258247891590143e-13,1.437524472050095e-17,5.1346268217300034e-17,5.1652039357845654e-17,6.8548814244098636e-29,2.8172633959281807e-26,3.1761100022564408e-40,8.7815277330247452e-30,3.7075748611019616e-43
3.602580757221673e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754797279698,0.11866995150155481,0.022821567343790986,0.0,2.5585510300434905e-28,1.3083237768825042e-22,5.3499479117034606e-31,1.7011871033162141e-28,9.1255685822760602e-62,3.6636859614353491e-15,3.4883928445602198e-62,3.6633066634878615e-15,7.582072517928221e-42,1.0240463037259139e-33,1.1408114144558725e-49,6.7718010929093733e-51,2.342266737570697e-26,5.7463553490624201e-48,1.452813759936867e-08,6.9852660784843784e-10,2.6907820671887976e-13,7.7772480495509532e-19,2.6966214875634987e-13,1.7622491140302412e-17,6.8818397444057961e-17,8.5660131775165372e-17,1.6254484468250916e-28,4.9226208009340592e-26,9.8995700061461159e-40,1.5513040037060014e-29,1.2122928575022991e-42
4.858686396744941e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754266356254,0.11866994643596747,0.02282156722201396,0.0,7.9559944605135865e-28,2.3942803629562075e-22,2.6150492904266635e-30,4.0969516587978776e-28,1.0450413543501403e-60,4.9412745651100491e-15,1.9434997793916006e-61,4.9405849809051029e-15,2.3782468014435004e-41,3.2329961606950024e-33,7.083032428606258e-49,4.1774237818982796e-50,5.5939915410798427e-26,2.3139859965803547e-47,1.9593629773432932e-08,9.4208066171752325e-10,3.628166471930152e-13,1.3993265142446286e-18,3.6391384131728253e-13,2.4112964483842906e-17,1.0542544608568497e-16,1.8335051209939624e-16,6.1851855323444478e-28,1.1738153563887178e-25,6.103814078826582e-39,3.7640707067774831e-29,8.2913525724056198e-42
6.114792036268209e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753735433248,0.1186699413703846,0.022821567100236938,0.0,1.908696400727993e-27,3.8063453713006335e-22,8.5939453127342814e-30,8.0790548318981151e-28,5.6332196497373502e-60,6.2189549402507439e-15,6.9761970556551104e-61,6.2178630296494924e-15,5.7475783880086233e-41,7.8403382535253576e-33,2.7421335913701272e-48,1.6095411300443058e-49,1.0947196617691697e-25,6.7255093209823745e-47,2.4659117504755635e-08,1.1856347064538408e-09,4.5651342234234856e-13,2.1928742705599881e-18,4.5829043939954355e-13,3.0600173671222236e-17,1.4243555195495674e-16,3.2240293890737882e-16,1.6929822758284194e-27,2.2935889172824153e-25,2.3508586868591561e-38,7.4598185028320953e-29,3.3128651551831451e-41
7.370897675791477e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753204510676,0.11866993630480616,0.022821566978459919,0.0,3.9124351435695497e-27,5.5444789986470195e-22,2.2663262883925357e-29,1.4078143228818693e-27,2.2633442964110817e-59,7.4967270445027458e-15,1.9924960220759599e-60,7.4951408097592416e-15,1.1863385336218096e-40,1.6179114078890491e-32,8.337933966671997e-48,4.8721549981523194e-49,1.8934396988471761e-25,1.619134958768213e-46,2.9724600793338117e-08,1.429188742063313e-09,5.5016855146473496e-13,3.1524563877590986e-18,5.5279254144749204e-13,3.708600972864333e-17,1.7919463533283544e-16,5.0345034549326956e-16,3.8162768886372022e-27,3.9609082650019755e-25,7.113394268739731e-38,1.304634978938155e-28,1.0216542082559993e-40
8.627003315314744e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752673588536,0.11866993123923215,0.022821566856682903,0.0,7.2046568224841256e-27,7.6086492274893418e-22,5.185446829583724e-29,2.2520573804682804e-27,7.7365636613388087e-59,8.774590835818957e-15,4.9359765852925573e-60,8.7724183212727105e-15,2.1999452942987554e-40,2.9901001925839227e-32,2.1825415417544072e-47,1.2694399130956579e-48,3.0062922227405838e-25,3.4452501638409297e-46,3.4790079639185175e-08,1.6727427685515829e-09,6.4378205371776385e-13,4.2724407284960132e-18,6.4741980548715345e-13,4.3568398263662892e-17,2.159971124230508e-16,7.2618127445546102e-16,7.5548883141396334e-27,6.2789730125867744e-25,1.8526187099619437e-37,2.0927968390869372e-28,2.6870850161260045e-40
9.883108954838012e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752142666829,0.11866992617366259,0.022821566734905898,0.0,1.2253663126380191e-26,9.9988191381297707e-22,1.0680988266463918e-28,3.3820958716117876e-27,2.3304828367747612e-58,1.0052546273245847e-14,1.0995812018480245e-59,1.0049695564227302e-14,3.7686007447280356e-40,5.0939165097304217e-32,5.1126568060346974e-47,2.9594830728373863e-48,4.4806663331953305e-25,6.6923546693610284e-46,3.9855554042302486e-08,1.9162967859239204e-09,7.3735394776074316e-13,5.547566433544308e-18,7.4217196033630492e-13,5.0048242211175019e-17,2.5306177709939941e-16,9.9035741054166075e-16,1.3600796788560408e-26,9.3432142425020039e-25,4.3171033412131566e-37,3.1498422756920063e-28,6.2620206310016772e-40
1.2395320233884548e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751080824715,0.11866991604253679,0.022821566491351895,0.0,2.9893329011563483e-26,1.5757024492746509e-21,3.6992594504851966e-28,6.6621309780453362e-27,1.898340191965857e-57,1.2608731925736834e-14,4.5168231939283574e-59,1.260424924460561e-14,9.3434668960256867e-40,1.2437666393218629e-31,2.3780379293682573e-46,1.3592015343098961e-47,8.6892377040719909e-25,2.1109459531582797e-45,4.9986489520362749e-08,2.4034047933402891e-09,9.2437298443278979e-13,8.543786692050844e-18,9.3205153286614363e-13,6.299823711788672e-17,3.2719164903822734e-16,1.6437603279027283e-15,3.6216766470692426e-26,1.8057765251526524e-24,1.9797141929573169e-36,6.2253293000316247e-28,2.7095241726225867e-39
1.4907531512931084e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750018984333,0.11866990591142876,0.022821566247797902,0.0,6.1620672565910709e-26,2.2818814841617288e-21,9.9084289172802466e-28,1.1576909795484329e-26,8.5997658633713931e-57,1.5165283676606494e-14,1.3793615457198612e-58,1.515880185118991e-14,1.9561416568343629e-39,2.5626988959489634e-31,7.8552028229752437e-46,4.4489609923155934e-47,1.4869022667194307e-24,5.3378096748264628e-45,6.0117407227550983e-08,2.8905127643513088e-09,1.1112258097264692e-12,1.2102278800487167e-17,1.1224311387113108e-12,7.5936862549627257e-17,4.0129791283115692e-16,2.4637966474077002e-15,7.9383113976627374e-26,3.0795805008891465e-24,6.4719055123266379e-36,1.084442670388623e-27,8.4286861469241043e-39
1.741974279197762e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748957145682,0.11866989578033851,0.022821566004243937,0.0,1.130631193975553e-25,3.1183911753827125e-21,2.2392828409351579e-27,1.8455155256526215e-26,2.9176226862600179e-56,1.772220120022547e-14,3.4861613340845557e-58,1.7713353384276144e-14,3.643194966887704e-39,4.6975220283787016e-31,2.0954040299403343e-45,1.1777090177454421e-46,2.334889297185873e-24,1.1602070047601313e-44,7.0248307163897788e-08,3.3776206989934506e-09,1.297912572005943e-12,1.6186536583078286e-17,1.3133104825421121e-12,8.8864039456121196e-17,4.7526844121659136e-16,3.4504305367210123e-15,1.5260100617291071e-25,4.8195840022480035e-24,1.711238140400523e-35,1.7320945797473065e-27,2.1398682209512482e-38
2.244416535007069e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756746833473572,0.11866987551821132,0.022821565517136051,0.0,3.0294291678521092e-25,5.1822912908263742e-21,8.5433285987773285e-27,3.9411560175177622e-26,2.4688416026206899e-55,2.2837132264501751e-14,1.657088872489873e-57,2.282245323113753e-14,1.0073406772981584e-38,1.2557495132927272e-30,1.0922423013078416e-44,6.0375075848673334e-46,4.8382628191914871e-24,4.1949750999833986e-44,9.0510053724190381e-08,4.3518364593019693e-09,1.6707885003829943e-12,2.5802068073777285e-17,1.6965665777677529e-12,1.1468389709595112e-16,6.2296457533231134e-16,5.9227373317958349e-15,4.3978681697434899e-25,9.918308593907958e-24,8.746435176171159e-35,3.7101656719336988e-27,9.933909711006629e-38
2.746858790816376e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744709808384,0.1186698552561552,0.022821565030028239,0.0,6.5911592640300465e-25,7.7671804987493261e-21,2.4141173922489395e-26,7.2144434364768862e-26,1.1653635052932259e-54,2.7953522518469957e-14,5.5224881970164056e-57,2.7931548787553933e-14,2.2571523211840393e-38,2.7254122965410343e-30,3.8303567188166443e-44,2.0918624313871761e-45,8.602805704637017e-24,1.149606056163691e-43,1.1077172920148839e-07,5.3260520745137101e-09,2.0430019542266001e-12,3.7142021158401586e-17,2.0818164420221787e-12,1.4045786767982425e-16,7.7035861164868479e-16,9.0594200315490814e-15,1.009781675121985e-24,1.7515096022834076e-23,3.0230904695572015e-34,6.8077284413202313e-27,3.2106809933727052e-37
3.7517433024349904e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740462498774,0.11866981473225621,0.022821564055812829,0.0,2.1691236179690013e-24,1.4499040533934741e-20,1.2295604793462466e-25,1.832987937564907e-25,1.529076886641399e-53,3.8190670226087831e-14,3.8145063942343347e-56,3.8149727038482698e-14,7.9066911376453887e-38,8.934474753060635e-30,2.8953106103351755e-43,1.543959077785043e-44,2.0635652402262546e-23,5.6476867386985067e-43,1.5129486690809888e-07,7.2744828704520377e-09,2.7854461628439543e-12,6.4195890655601592e-17,2.8582839721879422e-12,1.9186852577617158e-16,1.0644018547279889e-15,1.7321037136806096e-14,3.6315532333060471e-24,4.1425750889346869e-23,2.2166811792291053e-33,1.7364468469803161e-26,1.9943868572348509e-36
4.756627814053604e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375673621521687,0.11866977420864151,0.0228215630815977,0.0,5.2809572672827743e-24,2.3312203507045496e-20,4.0522292271081482e-25,3.7254687875389774e-25,8.6631878876678706e-53,4.8433623614578572e-14,1.5422778473113189e-55,4.8367888155897912e-14,2.0348046613992118e-37,2.1670925775311505e-29,1.2141155449065426e-42,6.3785893910640947e-44,3.974256936451258e-23,1.8315098778071409e-42,1.9181772028572409e-07,9.2229130882731114e-09,3.5252546331182579e-12,9.5895449332355236e-17,3.6426862580242509e-12,2.4309667533147221e-16,1.3574208373723035e-15,2.8225843961240207e-14,9.4562624942685177e-24,7.8679517467559392e-23,9.1144392403603825e-33,3.5407819645476838e-26,7.4494707361236542e-36
5.761512325672218e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756731967962655,0.11866973368531117,0.022821562107382863,0.0,1.0723768344347102e-23,3.4204910090971022e-20,1.0472071724417431e-24,6.6030052873078042e-25,3.4348857472618764e-52,5.8682362048004306e-14,4.7096045259886254e-55,5.8586032158572642e-14,4.3526980129599792e-37,4.3842388012556975e-29,3.777741396472598e-42,1.9604165291139749e-43,6.6928139451172236e-23,4.6934437652569682e-42,2.3234028933636008e-07,1.1171342729101415e-08,4.2624367672467524e-12,1.3112627205492707e-16,4.4349962869166271e-12,2.9414296257259714e-16,1.6493965653049868e-15,4.1764477279426408e-14,2.0334677622289311e-23,1.3066971539711333e-22,2.7891497555997829e-32,6.2941486736194703e-26,2.1193907880668105e-35
7.771281348909447e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756723473537348,0.11866965263950337,0.022821560158954049,0.0,3.1850055308984577e-23,6.2221975852517208e-20,4.7824698220651885e-24,1.6114677188822839e-24,3.6864210296130324e-51,7.9197112011522956e-14,2.9675660401500994e-54,7.9022268894351143e-14,1.4416348710363818e-36,1.2972629750823203e-28,2.4723545053913166e-41,1.2527374445763181e-42,1.4808401330702507e-22,2.1323979454564883e-41,3.1338457446464933e-07,1.5068200282541545e-08,5.7289594054755886e-12,2.0935628287489783e-16,6.0432304857365295e-12,3.956925416921921e-16,2.2302372664918455e-15,7.6705905370264343e-14,6.7349535223957396e-23,2.8099717058257563e-22,1.7607580096892295e-31,1.5448211315978143e-25,1.1119492190262378e-34
9.781050372146674e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714979222857,0.11866957159483282,0.022821558210526383,0.0,7.206367499831983e-23,9.8536333689749713e-20,1.4881332134634514e-23,3.1957797344082514e-24,1.9117808428949488e-50,9.9734756485882855e-14,1.1485536121393684e-53,9.9458437394723805e-14,3.5939993721281093e-36,2.9292909834387607e-28,9.7058358334217647e-41,4.8457577024971686e-42,2.6850670392876093e-22,6.6456627045769062e-41,3.9442772230893474e-07,1.896505553555086e-08,7.18508863135284e-12,2.9400609787040282e-16,7.682768231884481e-12,4.965224270360278e-16,2.8069590901854868e-15,1.2207089080720401e-13,1.6701080866055726e-22,4.9519707669386288e-22,6.7477641152991959e-31,3.0798009193083939e-25,3.7815373319376541e-34
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053836151,0.11866956276567775,0.022821557998259513,0.0,7.7878306404841772e-23,1.0299313539504561e-19,1.6607261615620323e-23,3.4132324887675106e-24,2.2573607581939143e-50,1.0197355861638187e-13,1.3120511160762707e-53,1.0168480428809544e-13,3.9247097518380796e-36,3.1652400861171653e-28,1.1096457644836809e-40,5.5311056598928034e-42,2.8410619320141353e-22,7.419943962007592e-41,4.0325671150571325e-07,1.9389589259842793e-08,7.3430985781561642e-12,3.0349596433777453e-16,7.8632654885176253e-12,5.0746384934343872e-16,2.8695413434991517e-15,1.2763957675593042e-13,1.8222862595928811e-22,5.2233923370631238e-22,7.6933528584900308e-31,3.2912310535258477e-25,4.257972502595379e-34
1.1790819395383903e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756706485019211,0.11866949055129949,0.022821556262099859,0.0,1.3797423238156398e-22,1.4313421422565491e-19,3.7027088852194326e-23,5.5688523287665484e-24,7.123384089951299e-50,1.2029513298697507e-13,3.4108908824725777e-53,1.1989453780757964e-13,7.5282255328936048e-36,5.604069494552934e-28,2.8958604493203222e-40,1.4288652110060965e-41,4.3074856124084218e-22,1.6609587044423317e-40,4.7546973288518357e-07,2.2861908490848635e-08,8.6308984762383276e-12,3.8225206476856953e-16,9.3533906977882107e-12,5.9663774506609134e-16,3.3795958119184154e-15,1.7778552568633959e-13,3.4711412169237499e-22,7.720540818405098e-22,1.9727488736572772e-30,5.3940098229396434e-25,1.0074290209322489e-33
1.3800588418621131e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756697990926432,0.11866940950890337,0.022821554313674487,0.0,2.3598676862227851e-22,1.9600198793120853e-19,7.9548778704505934e-23,8.882854376551679e-24,2.17273330714317e-49,1.4087808021614316e-13,8.5528393266147221e-53,1.4033057027974942e-13,1.4023017003206633e-35,9.5952000099493951e-28,7.2553193128475898e-40,3.5432069116245173e-41,6.3618056583362146e-22,3.5903074333587492e-40,5.5651060620936285e-07,2.6758759150192707e-08,1.0066462431353096e-11,4.7258291068454485e-16,1.105487936636727e-11,6.9604358462885052e-16,3.948175443202912e-15,2.4377644684966054e-13,6.4064082189905134e-22,1.1080617992716522e-21,4.8512672310303193e-30,8.646812648141636e-25,2.2915804378091058e-33
1.581035744185836e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756689496944542,0.11866932846764443,0.022821552365250256,0.0,3.7210556242758155e-22,2.5712616389457158e-19,1.5384889986499329e-22,1.3286585604676368e-23,5.7367306421192548e-49,1.6148343804476404e-13,1.8990808034205676e-52,1.607665349570142e-13,2.3995924437630107e-35,1.5174757563897978e-27,1.6057595301031481e-39,7.7703548716721971e-41,8.8554506892379653e-22,6.9937912951363526e-40,6.3755034229743923e-07,3.0655607514590194e-08,1.1491853454804852e-11,5.6418584553495484e-16,1.278701661734595e-11,7.9474499772258249e-16,4.5127265852291752e-15,3.199708225204656e-13,1.0852105080496528e-21,1.4987866629161168e-21,1.0551211672956021e-29,1.29972878671611e-24,4.6465132370731085e-33
