Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53)
5.623410099380145e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43427554580211924,0.067249446685550371,0.0042883436804435713,0.0,0.003413627676367268,0.084166103478165277,0.033649436870097076,3.687555710557775e-05,6.088211389652173e-10,0.0018015758303161159,5.3064696056060116e-11,0.00057703594101411065,3.1571682121189169e-09,4.7202385337265036e-07,3.5308686154081441e-09,1.6286355024075233e-10,1.2392219990179374e-06,3.3151216747050322e-05,0.0047379495829580976,1.2013258543848984e-06,0.00065348597649122478,2.0184712197552898e-09,1.9220408815293985e-09,3.450687891446276e-07,3.9317744446173118e-07,0.0010608833682750492,0.0099241614759885029,2.0805666398609682e-07,0.0016528482616644192,5.2462550360568534e-05,1.503046657818761e-07,1.0223789253420115e-07,1.4272166473793977e-10
5.628030378015922e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43425966787158438,0.067222623237457493,0.0042826366598605926,0.0,0.0034127977848120231,0.084222715930501041,0.033661684967770479,3.68676752056907e-05,6.0984782836152744e-10,0.0018014061454855791,5.307432250428766e-11,0.00057712273780343598,3.1580891430052391e-09,4.7165764336276431e-07,3.5326843090196233e-09,1.6289437668237894e-10,1.2387415152867179e-06,3.3174151182423098e-05,0.0047358861249002827,1.1979563956503916e-06,0.00065367282741492564,2.0137098383996274e-09,1.9193021964627971e-09,3.4582313878276396e-07,3.9401703860316341e-07,0.001062806162747644,0.0099389431500448207,2.0812369891367867e-07,0.0016539000525149308,5.2498845028953561e-05,1.5026263027293422e-07,1.0227136692249643e-07,1.4281369187140284e-10
5.632650656651699e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43424378834052507,0.067195812662457957,0.0042769376507249875,0.0,0.0034119680165885357,0.084279299563878224,0.03367391690499822,3.6859827492767857e-05,6.1087494318308981e-10,0.0018012372619868955,5.3083994069062554e-11,0.00057720945365274826,3.1590115042506197e-09,4.7129281755277723e-07,3.5344981965972829e-09,1.6292513532241951e-10,1.2382617949879087e-06,3.3197081791598987e-05,0.0047338236927648636,1.19459913398783e-06,0.00065385948417573836,2.008963840960031e-09,1.9165684359443891e-09,3.4657839428520613e-07,3.9485728159389531e-07,0.001064729754660154,0.0099537254353603416,2.0819062920441009e-07,0.0016549511898135423,5.2535133641825238e-05,1.5022060231506753e-07,1.023047891153618e-07,1.4290563829692238e-10
5.637270935287476e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43422790722897153,0.067169014958365983,0.0042712466412932037,0.0,0.0034111383721110717,0.084335854384077535,0.033686132704918915,3.6852013935735269e-05,6.1190248212105912e-10,0.0018010691792899028,5.3093710739267641e-11,0.00057729608864282088,3.1599352953050799e-09,4.7092936815673162e-07,3.5363102797625919e-09,1.629558263733099e-10,1.2377828347480999e-06,3.3220008594528542e-05,0.0047317622865407135,1.1912540146360497e-06,0.00065404594701414995,2.0042331660434678e-09,1.9138395897312483e-09,3.4733455470418765e-07,3.9569817222621949e-07,0.0010666541412201181,0.0099685083142848022,2.0825745502183883e-07,0.0016560016737999382,5.2571416230778131e-05,1.5017858193318456e-07,1.0233815919277531e-07,1.4299750406679561e-10
5.641429186059675e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43421361289377924,0.06714490802750174,0.0042661315628592777,0.0,0.0034103917982249879,0.084386729091773055,0.033697113146547421,3.6845010912011221e-05,6.1282762870376355e-10,0.0018009185891089375,5.3102494298412904e-11,0.00057737399106590811,3.1607679292869907e-09,4.7060343414242262e-07,3.5379396131782815e-09,1.6298339070558382e-10,1.2373524176112294e-06,3.324063947931679e-05,0.0047299078980832694,1.1882537438772825e-06,0.00065421359796183863,1.9999886053922802e-09,1.9113878214209215e-09,3.4801587199635519e-07,3.9645552652833888e-07,0.0010683867662426873,0.0099818133982905854,2.0831750906231464e-07,0.0016569465510040018,5.2604065436463892e-05,1.5014077008751082e-07,1.0236814776971501e-07,1.4308011433387632e-10
5.645587436831874e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43419931730913763,0.067120811518706372,0.0042610229461505422,0.0,0.0034096453252063209,0.084437580469705523,0.033708080552494253,3.6838035506740298e-05,6.1375311680855327e-10,0.0018007686467588371,5.3111314375864428e-11,0.00057745182811708054,3.1616017205694106e-09,4.702786031597787e-07,3.5395674875138584e-09,1.6301090061653262e-10,1.2369226109761759e-06,3.3261267311736161e-05,0.0047280543405950467,1.1852632247725744e-06,0.00065438109219895203,1.9957563577795611e-09,1.9089400179792651e-09,3.4869792079977784e-07,3.9721340355442087e-07,0.0010701200306392007,0.0099951189360287605,2.0837747872345148e-07,0.0016578908993944708,5.2636709811327068e-05,1.5010296441659368e-07,1.0239809425599484e-07,1.4316265933582818e-10
5.649745687604073e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43418502048957569,0.067096725430384238,0.0042559207826419008,0.0,0.0034088989533529492,0.084488408522102126,0.033719034939558849,3.6831087697274247e-05,6.1467894548325778e-10,0.0018006193518506955,5.3120170963533867e-11,0.0005775295998549935,3.1624366687510275e-09,4.699548696437204e-07,3.5411939039502422e-09,1.6303835626003751e-10,1.2364934124263362e-06,3.3281892106298388e-05,0.004726201614066259,1.1822824180122158e-06,0.0006545484298998886,1.9915363794239377e-09,1.9064961719827028e-09,3.4938070041862488e-07,3.9797180242209021e-07,0.0010718539323790169,0.010008424914702095,2.0843736412443827e-07,0.0016588347191464734,5.2669349378351994e-05,1.5006516493837994e-07,1.0242799870971614e-07,1.4324513911008638e-10
5.653903938376272e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43417072244960087,0.067072649760939018,0.0042508250638195839,0.0,0.0034081526829614598,0.08453921325319437,0.033729976324519087,3.6824167460966364e-05,6.1560511377633534e-10,0.0018004707039948466,5.3129064053338077e-11,0.0005776073063382337,3.1632727734302342e-09,4.6963222806369903e-07,3.5428188636678155e-09,1.6306575778966946e-10,1.2360648195583907e-06,3.3302513877525649e-05,0.0047243497184865958,1.1793112844829032e-06,0.00065471561123722646,1.9873286217963799e-09,1.9040562760210649e-09,3.5006421015510695e-07,3.9873072225016657e-07,0.0010735884694341752,0.010021731321534272,2.0849716537668231e-07,0.0016597780104352546,5.2701984160487327e-05,1.5002737167077018e-07,1.0245786118879246e-07,1.4332755368659125e-10
5.658062189148471e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43415642320369596,0.06704858450877367,0.0042457357811811333,0.0,0.0034074065143271555,0.084589994667217921,0.033740904724131278,3.6817274775171627e-05,6.1653162073687195e-10,0.001800322702800867,5.3137993637198941e-11,0.00057768494762531607,3.1641100342062999e-09,4.6931067292346932e-07,3.5444423678466642e-09,1.6309310535868982e-10,1.235636829982217e-06,3.3323132639909269e-05,0.0047224986538452161,1.1763497852548607e-06,0.00065488263638434515,1.9831330420379198e-09,1.9016203226977239e-09,3.5074844930700839e-07,3.994901621516975e-07,0.0010753236397772305,0.010035038143772036,2.085568825996911e-07,0.0016607207734361848,5.2734614180687029e-05,1.4998958463161519e-07,1.0248768175125104e-07,1.4340990309953232e-10
5.661804614843451e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43414355286326312,0.067026934687278675,0.0042411609227255564,0.0,0.0034067350498017111,0.084635678007249332,0.033750729195141355,3.6811094894930324e-05,6.1736576577661078e-10,0.0018001900542988919,5.3146061458419786e-11,0.00057775476908927998,3.1648645570355127e-09,4.6902219768810133e-07,3.5459022780971365e-09,1.6311767216090622e-10,1.2352521532132567e-06,3.3341686965464228e-05,0.0047208334061108253,1.1736926412546896e-06,0.00065503282561738538,1.9793673963282627e-09,1.8994313295605506e-09,3.5136488761539827e-07,4.0017410199577793e-07,0.00107688583287275,0.010047014628434912,2.0861055635303837e-07,0.0016615688085959549,5.2763977146368949e-05,1.4995558163637084e-07,1.0251448446659765e-07,1.4348396188649606e-10
5.66554704053843e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43413068156826595,0.067005293301321031,0.0042365912645186844,0.0,0.0034060636681512244,0.084681342466982598,0.03376054317375965,3.6804937295757727e-05,6.1820018367493554e-10,0.0018000579289904975,5.315415882740584e-11,0.00057782453783425175,3.16562001568411e-09,4.6873459408570457e-07,3.5473610111766439e-09,1.6314219549020985e-10,1.2348679614612769e-06,3.3360238876155116e-05,0.0047191688314185964,1.1710432415495975e-06,0.00065518288860207054,1.9756115438395977e-09,1.8972455186080372e-09,3.5198191567357057e-07,4.0085846174266359e-07,0.0010784485358155574,0.010058991429996949,2.0866416221838201e-07,0.0016624164161127357,5.2793336290155758e-05,1.4992158371343217e-07,1.0254125331839809e-07,1.4355796794295009e-10
5.669289466233409e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43411780932921512,0.066983660349735061,0.0042320268003856768,0.0,0.0034053923695883241,0.084726988049514215,0.033770346672156747,3.6798801961149238e-05,6.1903487373994294e-10,0.0017999263265895023,5.3162285738278886e-11,0.00057789425390274249,3.1663764098600277e-09,4.6844785817988677e-07,3.5488185679446355e-09,1.63166675457686e-10,1.234484253010972e-06,3.3378788382524382e-05,0.0047175049297595402,1.1684015581491731e-06,0.00065533282546411449,1.971865454517103e-09,1.8950628844760681e-09,3.5259953296400229e-07,4.0154324074181878e-07,0.0010800117471308998,0.010070968539206665,2.0871770028357263e-07,0.001663263596114625,5.2822691628749867e-05,1.4988759087570241e-07,1.0256798834886872e-07,1.4363192129160677e-10
5.67265764935889e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43410622351557759,0.066964197903731607,0.0042279232185015629,0.0,0.0034047882720966683,0.084768052936346372,0.033779160870172659,3.6793299182563799e-05,6.1978632692943988e-10,0.0017998083312775078,5.3169625211522438e-11,0.00057795695336108985,3.1670579642515814e-09,4.6819053450948406e-07,3.5501293639997244e-09,1.6318867044570105e-10,1.2341393272177404e-06,3.3395480891271182e-05,0.0047160079937020394,1.1660306174945403e-06,0.00065546766090919713,1.9685022958099459e-09,1.8931012255134529e-09,3.5315589189663011e-07,4.0215989977057372e-07,0.0010814190707549947,0.010081748192899573,2.0876582664425909e-07,0.0016640256926970299,5.2849108193839821e-05,1.4985700168015715e-07,1.0259202099379362e-07,1.4369843426403961e-10
5.675689014171824e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43409579564308354,0.06694668754204211,0.0042242335839784793,0.0,0.0034042446421703285,0.084804998265104028,0.03378708640604558,3.6788362079788435e-05,6.2046282239372813e-10,0.0017997024972647023,5.317625118906913e-11,0.00057801334644747308,3.1676720107225238e-09,4.6795953907186777e-07,3.5513082669075255e-09,1.632084360481711e-10,1.2338292265085244e-06,3.3410502497687957e-05,0.0047146612173471292,1.1639020788125196e-06,0.00065558892562585507,1.9654821703669452e-09,1.8913379256250288e-09,3.5365702234803583e-07,4.0271518241998291e-07,0.0010826860121825896,0.010091450082329236,2.0880909351965817e-07,0.0016647112837118012,5.2872880488730128e-05,1.4982947494244365e-07,1.0261362700555841e-07,1.4375825946964388e-10
5.6787203789847575e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4340853671698342,0.066929182712069671,0.004220547346332401,0.0,0.0034037010671330997,0.084841931214043639,0.033795005087438885,3.6783439555451875e-05,6.2113949519771634e-10,0.0017995970058209941,5.3182896538607459e-11,0.00057806970504824934,3.1682866704710093e-09,4.6772910600268076e-07,3.5524863995648274e-09,1.6322817339779608e-10,1.2335194398713094e-06,3.3425522545364203e-05,0.0047133148825521639,1.1617785534327536e-06,0.00065571010781649921,1.9624683936668447e-09,1.889576700541502e-09,3.5415853848158527e-07,4.0327073899489728e-07,0.0010839532845349261,0.01010115215720392,2.0885231606176787e-07,0.0016653965944620768,5.2896650316686091e-05,1.4980195156382808e-07,1.0263521090182078e-07,1.4381805013874851e-10
5.681751743797691e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43407493810138631,0.066911683413193937,0.0042168645022959347,0.0,0.0034031575470963981,0.084878851784815884,0.033802916920793478,3.677853160078533e-05,6.2181634497450049e-10,0.0017994918567933531,5.3189561257020084e-11,0.0005781260291859219,3.1689019433409027e-09,4.6749923325180039e-07,3.5536637624279365e-09,1.6324788255322301e-10,1.2332099664106368e-06,3.3440541039895711e-05,0.0047119689893117059,1.1596600267145978e-06,0.00065583120754747167,1.9594609479650473e-09,1.8878175474297631e-09,3.5466044002448988e-07,4.038265691539344e-07,0.0010852208870303899,0.010110854412634441,2.0889549431414854e-07,0.0016660816250160849,5.2920417686558804e-05,1.4977443155104258e-07,1.0265677270482186e-07,1.4387780628457472e-10
5.684479972129331e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43406555143547598,0.066895938772780508,0.0042135528415013866,0.0,0.0034026684261806166,0.084912069716542971,0.033810031721058058,3.6774126891406322e-05,6.2242566078224495e-10,0.0017993975153075678,5.3195576061403659e-11,0.00057817669146245664,3.1694562130133596e-09,4.6729282516118865e-07,3.5547227312077803e-09,1.6326559673546987e-10,1.2329317073247548e-06,3.3454056361657226e-05,0.0047107580629197829,1.1577576144643775e-06,0.00065594012685720783,1.9567596458206464e-09,1.8862360788265146e-09,3.5511248071160107e-07,4.0432704992816934e-07,0.0010863620109030033,0.010119586592861241,2.0893431691043645e-07,0.0016666979130033021,5.2941806225095772e-05,1.4974966642287729e-07,1.0267615945617573e-07,1.4393155730923891e-10
5.687208200460971e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43405616429599236,0.066880198611600175,0.0042102439245091331,0.0,0.0034021793499859473,0.084945277624497301,0.03381714098431042,3.6769733969966097e-05,6.2303511937368782e-10,0.0017993034509428221,5.3201606549781094e-11,0.00057822732585846538,3.17001097907371e-09,4.670868677937614e-07,3.5557810771563737e-09,1.6328328817048168e-10,1.2326537005416679e-06,3.3467570433974311e-05,0.0047095474941783134,1.1558592287109572e-06,0.00065604897947676988,1.9540634459913711e-09,1.8846562841685576e-09,3.5556483315785549e-07,4.0482775177748937e-07,0.0010875034009895648,0.010128318911827557,2.0897310370104828e-07,0.0016673139741366228,5.2963192786200396e-05,1.4972490403137147e-07,1.0269552834623299e-07,1.4398528039024993e-10
5.689936428792611e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43404677668697289,0.066864462929200244,0.0042069377489438193,0.0,0.0034016903185928819,0.084978475509884688,0.033824244715233431,3.676535283007339e-05,6.2364472048173051e-10,0.001799209663587124,5.320765271988291e-11,0.0005782779323903124,3.1705662414080495e-09,4.6688135967411309e-07,3.5568388006061388e-09,1.6330095690083205e-10,1.2323759454159693e-06,3.3481083260920355e-05,0.004708337283083024,1.1539648588879221e-06,0.00065615776545438346,1.9513723356892224e-09,1.8830781613985057e-09,3.5601749716365106e-07,4.0532867445283768e-07,0.0010886450567212135,0.010137051365981963,2.0901185471769977e-07,0.0016679298084658566,5.2984577376316143e-05,1.4970014438139341e-07,1.0271487939116743e-07,1.4403897553723094e-10
5.692664657124251e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43403738861245073,0.066848731725127855,0.0042036343124321621,0.0,0.003401201332081682,0.085011663373911528,0.033831342918506008,3.6760983465337305e-05,6.2425446383939366e-10,0.0017991161531283461,5.3213714569440609e-11,0.00057832851107434845,3.1711219999022747e-09,4.6667629933282652e-07,3.5578959018894429e-09,1.6331860296903779e-10,1.2320984413045647e-06,3.3494594846565778e-05,0.0047071274296295509,1.1520744944614737e-06,0.00065626648483832679,1.9486863029418979e-09,1.881501708461376e-09,3.5647047252816483e-07,4.0582981770367723e-07,0.0010897869775292795,0.010145783951777187,2.0905056999323447e-07,0.0016685454160408333,5.300596000188472e-05,1.4967538747780927e-07,1.0273421260717157e-07,1.4409264275971398e-10
5.695392885455891e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43402800007645476,0.066833004998930051,0.0042003336126029541,0.0,0.0034007123905323818,0.085044841217785064,0.033838435598803111,3.6756625869367425e-05,6.2486434917981598e-10,0.0017990229194542223,5.3219792096186663e-11,0.00057837906192691137,3.1716782544424672e-09,4.6647168530644534e-07,3.5589523813385824e-09,1.6333622641755902e-10,1.2318211875666601e-06,3.3508105194977632e-05,0.0047059179338134298,1.1501881249309133e-06,0.00065637513767685186,1.9460053360466924e-09,1.8799269233046516e-09,3.5692375904995141e-07,4.0633118127907455e-07,0.0010909291628453991,0.010154516665669947,2.0908924956081406e-07,0.0016691607969114074,5.3027340669346478e-05,1.4965063332547552e-07,1.0275352801043725e-07,1.4414628206732056e-10
5.698121113787531e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43401861108300988,0.066817282750153778,0.0041970356470870549,0.0,0.0034002234940247868,0.085078009042713315,0.033845522760795742,3.6752280035773653e-05,6.2547437623625623e-10,0.0017989299624523532,5.32258852978545e-11,0.00057842958496432696,3.1722350049146476e-09,4.6626751613744941e-07,3.5600082392857668e-09,1.6335382728879905e-10,1.2315441835637549e-06,3.3521614310224075e-05,0.0047047087956300993,1.1483057398299022e-06,0.00065648372401802839,1.9433294221094066e-09,1.8783538038784958e-09,3.5737735652909244e-07,4.0683276493029196e-07,0.001092071612101619,0.010163249504120909,2.0912789345175507e-07,0.0016697759511274538,5.3048719385135965e-05,1.4962588192921967e-07,1.0277282561708966e-07,1.4419989346972344e-10
5.700849342119171e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43400922163613653,0.066801564978345732,0.0041937404135173944,0.0,0.0033997346426384769,0.085111166849904898,0.033852604409150923,3.6747945958166371e-05,6.2608454474209155e-10,0.0017988372820102023,5.3231994172178582e-11,0.00057848008020290696,3.1727922512045529e-09,4.6606379037422812e-07,3.5610634760631392e-09,1.6337140562510455e-10,1.2312674286596318e-06,3.3535122196370627e-05,0.0047035000150749025,1.1464273287242489e-06,0.00065659224390998629,1.9406585491368029e-09,1.8767823481354614e-09,3.5783126476436206e-07,4.0733456840692409e-07,0.0010932143247301504,0.010171982463594862,2.0916650169863015e-07,0.0016703908787388682,5.3070096155685572e-05,1.4960113329386847e-07,1.0279210544327469e-07,1.4425347697646067e-10
5.703577570450811e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43399983173985085,0.066785851683052594,0.0041904479095289642,0.0,0.0033992458364528032,0.08514431464056936,0.033859680548531779,3.6743623630156349e-05,6.2669485443081914e-10,0.0017987448780150976,5.323811871689429e-11,0.00057853054765895134,3.1733499931980963e-09,4.6586050657105548e-07,3.5621180920027826e-09,1.6338896146876564e-10,1.230990922220347e-06,3.3548628857478269e-05,0.0047022915921430897,1.1445528812121113e-06,0.00065670069740085188,1.9379927058066808e-09,1.8752125540304956e-09,3.58285483553262e-07,4.0783659145743924e-07,0.0010943573001634737,0.010180715540560671,2.0920507433492763e-07,0.0016710055797955709,5.3091470987427543e-05,1.4957638742424422e-07,1.028113675051561e-07,1.4430703259718933e-10
5.706305798782451e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43399044139816484,0.066770142863820839,0.0041871581327588264,0.0,0.0033987570755468926,0.085177452415916927,0.033866751183597464,3.6739313045354804e-05,6.2730530503605541e-10,0.0017986527503542323,5.3244258929738023e-11,0.0005785809873487468,3.1739082307812262e-09,4.6565766328806394e-07,3.5631720874366999e-09,1.6340649486201589e-10,1.2307146636142216e-06,3.3562134297609649e-05,0.0047010835268298115,1.1426823869260727e-06,0.00065680908453853346,1.9353318791603412e-09,1.8736444195212808e-09,3.5874001269548376e-07,4.0833883383333364e-07,0.0010955005378345238,0.010189448731491042,2.0924361139162694e-07,0.0016716200543475009,5.3112843886787702e-05,1.4955164432513462e-07,1.0283061181881286e-07,1.4436056034162701e-10
5.709034027114091e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43398105061508646,0.066754438520196843,0.004183871080846102,0.0,0.0033982683599996445,0.085210580177158532,0.033873816319003186,3.6735014197373359e-05,6.279158962915365e-10,0.0017985608989146665,5.325041480844714e-11,0.0005786313992885674,3.1744669638395588e-09,4.6545525909121941e-07,3.564225462696815e-09,1.6342400584703224e-10,1.2304386522118314e-06,3.3575638520825504e-05,0.0046998758191301232,1.140815835530457e-06,0.0006569174053710176,1.9326760571536515e-09,1.8720779425678866e-09,3.5919485198947964e-07,4.0884129528438992e-07,0.0010966440371763943,0.010198182032862846,2.0928211290098589e-07,0.0016722343024446213,5.3134214860189078e-05,1.4952690400132675e-07,1.0284983840034301e-07,1.4441406021929516e-10
5.711762255445731e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43397165939461918,0.066738738651726803,0.0041805867514319757,0.0,0.0033977796898897366,0.085243697925505998,0.033880875959400217,3.6730727079824112e-05,6.2852662793111839e-10,0.0017984693235833227,5.3256586350759999e-11,0.00057868178349467446,3.1750261922588228e-09,4.652532925522957e-07,3.5652782181149888e-09,1.6344149446593528e-10,1.2301628873859991e-06,3.3589141531180574e-05,0.0046986684690389878,1.1389532167210789e-06,0.00065702565994631807,1.9300252289601044e-09,1.8705131211326872e-09,3.5965000123151562e-07,4.0934397555827333e-07,0.001097787797622418,0.010206915441157035,2.0932057889699474e-07,0.0016728483241369161,5.3155583914055903e-05,1.495021664576108e-07,1.0286904726588686e-07,1.4446753223990294e-10
5.714490483777371e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43396226774076235,0.066723043257956818,0.0041773051421596895,0.0,0.0033972910652956194,0.085276805662171717,0.033887930109435922,3.6726451686319573e-05,6.2913749968877711e-10,0.0017983780242469903,5.3262773554415935e-11,0.00057873213998331692,3.1755859159248916e-09,4.6505176224884958e-07,3.5663303540230146e-09,1.6345896076078907e-10,1.2298873685117826e-06,3.3602643332731835e-05,0.0046974614765512655,1.1370945202283644e-06,0.00065713384831218109,1.9273793815502193e-09,1.8689499531808596e-09,3.6010546022088958e-07,4.0984687440673116e-07,0.0010989318186064201,0.010215648952858345,2.0935900941028772e-07,0.0016734621194743908,5.3176951054805473e-05,1.4947743169873456e-07,1.0288823843147777e-07,1.4452097641322713e-10
5.717218712109011e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43395287565751128,0.066707352338432793,0.0041740262506745479,0.0,0.0033968024862955225,0.085309903388368954,0.033894978773753706,3.6722188010472728e-05,6.2974851129860884e-10,0.0017982870007923262,5.3268976417155252e-11,0.00057878246877073015,3.1761461347232815e-09,4.648506667641951e-07,3.5673818707525962e-09,1.6347640477360144e-10,1.2296120949664704e-06,3.3616143929535511e-05,0.0046962548416617286,1.1352397358141831e-06,0.00065724197051643981,1.9247385026852889e-09,1.8673884366799863e-09,3.6056122875599485e-07,4.1034999157999373e-07,0.0011000760995623737,0.010224382564455695,2.0939740447259318e-07,0.0016740756885070716,5.3198316288851075e-05,1.4945269972944394e-07,1.0290741191315958e-07,1.445743927487338e-10
5.719946940440651e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43394348314885667,0.066691665892700577,0.004170750074623906,0.0,0.0033963139529674512,0.085342991105311711,0.033902021956993031,3.6717936045897017e-05,6.303596624948301e-10,0.0017981962531058513,5.3275194936719282e-11,0.00057883276987313772,3.1767068485395309e-09,4.6465000468737918e-07,3.5684327686353757e-09,1.6349382654632368e-10,1.2293370661295677e-06,3.3629643325640121e-05,0.0046950485643650489,1.1333888532708101e-06,0.00065735002660699993,1.9221025821520966e-09,1.8658285695998352e-09,3.6101730663165058e-07,4.108533268247023e-07,0.0011012206399244671,0.010233116272442076,2.0943576411858423e-07,0.0016746890312850072,5.3219679622609024e-05,1.4942797055449898e-07,1.0292656772705386e-07,1.4462778125620593e-10
5.722675168772291e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43393409021878537,0.066675983920305826,0.0041674766116571796,0.0,0.0033958254653891893,0.085376068814214723,0.033909059663789445,3.6713695786206326e-05,6.3097095301177757e-10,0.0017981057810739539,5.3281429110850312e-11,0.00057888304330675009,3.1772680572594164e-09,4.6444977461315654e-07,3.5694830480029235e-09,1.6351122612085092e-10,1.2290622813827889e-06,3.3643141525096624e-05,0.0046938426446558046,1.1315418624254131e-06,0.00065745801663145097,1.919471606890993e-09,1.8642703499130421e-09,3.6147369364667431e-07,4.1135687989279015e-07,0.0011023654391274225,0.010241850073314258,2.0947408837861175e-07,0.0016753021478582695,5.3241041062488337e-05,1.4940324417860853e-07,1.0294570588915087e-07,1.4468114194551194e-10
5.725403397103931e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43392469687127994,0.066660306420794027,0.0041642058594258341,0.0,0.0033953370236382984,0.085409136516293491,0.033916091898774599,3.6709467225015049e-05,6.3158238258390891e-10,0.0017980155845828906,5.3287678937291595e-11,0.00057893328908776567,3.1778297607683893e-09,4.6424997514196458e-07,3.5705327091867304e-09,1.6352860353902199e-10,1.2287877401100516e-06,3.3656638531957104e-05,0.0046926370825284775,1.1296987531364911e-06,0.00065756594063746856,1.9168455642802243e-09,1.8627137755947115e-09,3.6193038959977524e-07,4.1186065053528725e-07,0.0011035104966060931,0.010250583963573151,2.0951237728359017e-07,0.0016759150382769494,5.3262400614892252e-05,1.4937852060647473e-07,1.0296482641543222e-07,1.4473447482599427e-10
5.728131625435571e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43391530311031862,0.066644633393710614,0.0041609378155833873,0.0,0.0033948486277921189,0.085442194212764166,0.033923118666576164,3.6705250355938036e-05,6.3219395094580253e-10,0.0017979256635187828,5.3293944413787453e-11,0.00057898350723236964,3.1783919589518342e-09,4.640506048798974e-07,3.571581752518214e-09,1.6354595884261955e-10,1.228513441697461e-06,3.3670134350263317e-05,0.0046914318779774557,1.127859515291618e-06,0.00065767379867283197,1.9142244448239068e-09,1.8611588446219596e-09,3.6238739428400822e-07,4.1236463849762409e-07,0.0011046558117955422,0.010259317939723773,2.0955063086903992e-07,0.0016765277025911586,5.3283758286229575e-05,1.493537998428293e-07,1.0298392932200631e-07,1.4478777990762676e-10
5.730859853767211e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43390590893987557,0.066628964838600813,0.0041576724777854061,0.0,0.0033943602779277719,0.085475241904843818,0.033930139971817951,3.6701045172590603e-05,6.3280565783215743e-10,0.0017978360177676198,5.3300225538083134e-11,0.00057903369775673451,3.1789546516953119e-09,4.638516624386843e-07,3.5726301783287224e-09,1.6356329207337008e-10,1.2282393855333076e-06,3.3683628984062468e-05,0.0046902270309970287,1.1260241388138722e-06,0.00065778159078500899,1.9116082351477753e-09,1.8596055549749204e-09,3.6284470749851093e-07,4.128688435323861e-07,0.001105801384131352,0.010268051998274902,2.0958884916459821e-07,0.001677140140851033,5.3305114082898861e-05,1.4932908189233868e-07,1.0300301462480285e-07,1.4484105720008002e-10
5.7333152592656865e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43389745383965117,0.066614866962163455,0.0041547359854992175,0.0,0.0033939208024278879,0.085504976274967573,0.033936454479865361,3.6697270493600186e-05,6.333563122491176e-10,0.0017977555718898044,5.3305891926955359e-11,0.00057907884562671558,3.1794614979185755e-09,4.6367297888554084e-07,3.5735732338515434e-09,1.6357887314320301e-10,1.2279929416041582e-06,3.3695773145069696e-05,0.0046891429744327128,1.1243755931479687e-06,0.00065787854736096751,1.9092578348694139e-09,1.8582089959584326e-09,3.6325655301644914e-07,4.1332281345313159e-07,0.0011068326186273257,0.010275912718541216,2.0962321548459836e-07,0.0016776911420499155,5.3324332702348174e-05,1.4930683814601283e-07,1.0302017635930894e-07,1.4488898301149082e-10
