Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(84),CH2X(27),CHX(28),CX(26),OCX(25)
1.4983415142427617e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31376371485811622,0.1123195507297651,0.013200431939671416,5.991860587637155e-10,0.00070778597707185458,6.0825073746057627e-07,0.00017327367230288949,4.350099861230727e-06,1.8614693076243642e-07,0.00071882725504606197,1.2032349799027433e-08,1.3464005388941006e-07,4.060084313276344e-07,1.540973187864136e-06,9.502143841552657e-11,1.9542476694984334e-13,4.0439448324076883e-06,1.5303951067362555e-07,0.0054460524568875502,0.018354475255197188,5.4874056999061364e-07,7.8520493804477631e-07,1.897392741846607e-06,3.189469743769353e-08,7.3571169128759101e-08,3.8150177562721469e-11,1.3828434526506397e-08,4.3528587164113702e-08,1.6800635732409765e-12
1.5055957386450158e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31371340885898774,0.11231347709047547,0.013170557405354775,6.1029292050031962e-10,0.00071417491454680031,6.0719785583757449e-07,0.0001751209755772223,4.438329377270719e-06,1.882310934196988e-07,0.00072400287880823838,1.2415852423424732e-08,1.3679565332819241e-07,4.1349931340192501e-07,1.5610807978262958e-06,9.7066078629975706e-11,2.0221074761975152e-13,4.0541392614268282e-06,1.5677273915200348e-07,0.0054448773038745643,0.018405953099200879,5.5183707619425883e-07,7.8677911483892459e-07,1.8956112791796896e-06,3.216967483841958e-08,7.3933290250213107e-08,3.8358144465655069e-11,1.3854898036517426e-08,4.3645838644425056e-08,1.6971321422915062e-12
1.511918509857685e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31366978210978902,0.11230816669011777,0.013144616534351778,6.200929383543115e-10,0.00071976268872868637,6.0630103965468106e-07,0.00017673935311030573,4.5162648578031848e-06,1.9005636123443572e-07,0.00072851670865745955,1.2758144178019522e-08,1.3869195758592169e-07,4.2010098685304131e-07,1.578732286013827e-06,9.8874018253876189e-11,2.0828455851636174e-13,4.0629868464551411e-06,1.6008270059119955e-07,0.0054438561497520948,0.018450598108052958,5.5453482798911221e-07,7.8814535174888978e-07,1.8940759705191072e-06,3.2410102367237656e-08,7.4247792494375045e-08,3.8539325573067046e-11,1.3877991793281332e-08,4.3747910387482951e-08,1.7120802349790668e-12
1.5182412810703542e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31362635941591654,0.11230284089705131,0.013118766336538907,6.3000483903269938e-10,0.00072536828492165127,6.0542350847980414e-07,0.00017836542958599556,4.5951709673067164e-06,1.9188972194093372e-07,0.00073303301797255781,1.310804662939743e-08,1.4060456863339644e-07,4.2677053160005489e-07,1.5965010275779377e-06,1.0070621085521436e-10,2.1450966411234659e-13,4.0717993924982087e-06,1.6344546743374389e-07,0.0054428378812588184,0.018495036165791536,5.5723146290999961e-07,7.8950620548246084e-07,1.8925567061357753e-06,3.2651233610905583e-08,7.4561246482436649e-08,3.872042730657292e-11,1.390111152174302e-08,4.3849866231972972e-08,1.727094548524143e-12
1.5245640522830234e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31358314006979293,0.11229749979865819,0.013093006478494899,6.4002936044361237e-10,0.0007309916578777737,6.0456511441910807e-07,0.00017999920072748481,4.6750542287273302e-06,1.9373115259548158e-07,0.00073755171690171629,1.3465685209063728e-08,1.4253350406569309e-07,4.3350815562296129e-07,1.6143871663569159e-06,1.0256283837557278e-10,2.2088901638675084e-13,4.08057711371841e-06,1.6686158296009982e-07,0.0054418224901339124,0.018539267988425541,5.5992694504230299e-07,7.908617055276322e-07,1.8910533237414261e-06,3.2893066722165306e-08,7.4873649216906817e-08,3.8901447300555098e-11,1.3924256944394691e-08,4.3951706209030441e-08,1.7421750337370497e-12
1.5308868234956926e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31354012336568121,0.11229214348194889,0.01306733662775387,6.5016724122408601e-10,0.00073663276239004777,6.0372571108991427e-07,0.00018164066216446023,4.7559211548527377e-06,1.9558063016440231e-07,0.00074207271607078229,1.3831186572928321e-08,1.4447878052149259e-07,4.4031406296966248e-07,1.6323908437420531e-06,1.0444408254376321e-10,2.2742560732090466e-13,4.0893202217360491e-06,1.7033159213800564e-07,0.0054408099681273105,0.018583294290110842,5.6262123870630508e-07,7.9221188108748719e-07,1.8895656632970881e-06,3.3135599857681006e-08,7.5184997789482045e-08,3.9082383206156675e-11,1.3947427787102835e-08,4.4053430349309415e-08,1.757321640801944e-12
1.5372095947083617e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.313497308599684,0.11228677203356364,0.013041756452804811,6.6041922072353283e-10,0.00074229155329266837,6.029051536112494e-07,0.0001832898094337738,4.8377782479421709e-06,1.9743813152615127e-07,0.00074659592658205529,1.4204678600788795e-08,1.4644041368363722e-07,4.4718845374131839e-07,1.6505121986851087e-06,1.0635012486240121e-10,2.3412246914202825e-13,4.0980289256741131e-06,1.7385604159131509e-07,0.0054398003069998152,0.018627115783150381,5.6531430845616868e-07,7.9355676108472868e-07,1.8880935669740101e-06,3.337883117802779e-08,7.5495289379924815e-08,3.9263232691166936e-11,1.3970623778820304e-08,4.415503868241746e-08,1.7725343192815718e-12
1.543532365921031e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31345469506974388,0.11228138553977357,0.013016265623090993,6.7078603898726774e-10,0.00074796798546131508,6.0210329859390088e-07,0.00018494663798011157,4.920631999358669e-06,1.9930363347338762e-07,0.00075112126001307942,1.4586290395646218e-08,1.4841841827979455e-07,4.5413152407829933e-07,1.6687513677058094e-06,1.0828114659454011e-10,2.4098267456428895e-13,4.1067034322020273e-06,1.7743547956870919e-07,0.005438793498523207,0.018670733177994243,5.6800611907888976e-07,7.9489637416620796e-07,1.8866368791150336e-06,3.3622758847681548e-08,7.5804521254954448e-08,3.9443993439892594e-11,1.3993844651092089e-08,4.4256531235380593e-08,1.7878130181166856e-12
1.5498551371337e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31341228207564253,0.11227598408648194,0.012990863809009424,6.8126843674008797e-10,0.00075366201381343108,6.0132000413006572e-07,0.00018661114315665395,5.0044888892035979e-06,2.0117711271502176e-07,0.00075564862841543789,1.4976152282867612e-08,1.5041280808321744e-07,4.6114346614668386e-07,1.6871084848993842e-06,1.1023732875036103e-10,2.480093370274657e-13,4.1153439455785556e-06,1.8107045591229665e-07,0.0054377895344803516,0.018714147183239806,5.7069663559336476e-07,7.9623074870592725e-07,1.8851954461941971e-06,3.386738103500146e-08,7.6112690767148941e-08,3.9624663153112739e-11,1.4017090138641259e-08,4.4357908034682283e-08,1.8031576856358169e-12
1.5561779083463693e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31337006891900127,0.11227056775922555,0.012965550681910253,6.9186715536990747e-10,0.00075937359330850273,6.0055512978257584e-07,0.00018828332022573558,5.0893553859536399e-06,2.0305854587823752e-07,0.00076017794431354892,1.5374395809184977e-08,1.5242359591360707e-07,4.6822446812533864e-07,1.7055836819441303e-06,1.1221885207392359e-10,2.552056109330409e-13,4.1239506676937383e-06,1.8476152202609784e-07,0.0054367884066653088,0.018757358505631948,5.7338582324942538e-07,7.9755991280890201e-07,1.8837691167795253e-06,3.4112695912216316e-08,7.64197953538565e-08,3.9805239547975859e-11,1.4040359979209897e-08,4.4459169106339883e-08,1.8185682695636374e-12
1.5625006795590385e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31332805490328036,0.11226513664317579,0.012940325914096147,7.025829369114438e-10,0.00076510267894833032,5.9980853657374402e-07,0.00018996316435950425,5.175237946100106e-06,2.0494790951048987e-07,0.00076470912070346385,1.5781153741537187e-08,1.544507936380727e-07,4.7537471419355439e-07,1.7241770881090153e-06,1.1422589702997641e-10,2.6257469187776468e-13,4.1325237981099533e-06,1.885092308444226e-07,0.0054357901068834355,0.018800367850063282,5.7607364752676226e-07,7.9888389431592085e-07,1.8823577414970771e-06,3.4358701655417926e-08,7.6725832536119281e-08,3.9985720357865178e-11,1.4063653912904628e-08,4.456031447363097e-08,1.834044717016365e-12
1.5688234507717076e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31328623933377836,0.11225969082314004,0.012915189178821668,7.1341652402996274e-10,0.00077084922577730136,5.9908008697386013e-07,0.00019165067064057069,5.2621430137906824e-06,2.0684518008147863e-07,0.00076924207105166732,1.6196560065752185e-08,1.5649441217219016e-07,4.8259438451924454e-07,1.7428888302613124e-06,1.1625864379082958e-10,2.7011981688461185e-13,4.1410635341021116e-06,1.9231413680014398e-07,0.0054347946269514861,0.018843175919574434,5.7876007413400906e-07,8.0020272080643106e-07,1.8809611729935432e-06,3.4605396444543694e-08,7.7030799917609012e-08,4.0166103332356693e-11,1.4086971682812593e-08,4.4661344159048603e-08,1.8495869745099588e-12
1.5751462219843768e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31324462151763238,0.1122542303835628,0.012890140150292622,7.2436866000507545e-10,0.00077661318888265799,5.9836964488936952e-07,0.0001933458340626572,5.3500770204735743e-06,2.0875033398509826e-07,0.00077377670929387906,1.6620749985071627e-08,1.5855446148115591e-07,4.8988365524769675e-07,1.7617190328742629e-06,1.1831727222328948e-10,2.7784426463112431e-13,4.149570070697043e-06,1.9617679579287482e-07,0.0054338019586977274,0.018885783415354396,5.814450690078563e-07,8.0151641960169115e-07,1.8795792659012844e-06,3.4852778463358835e-08,7.7334695183570531e-08,4.0346386237117639e-11,1.4110313034892962e-08,4.4762258185060086e-08,1.8651949879749314e-12
1.581468993197046e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3132032007638168,0.11224875540852697,0.01286517850366538,7.354400887145915e-10,0.00078239452339476216,5.9767707565073779e-07,0.00019504864953124595,5.4390463845440819e-06,2.1066334754136377e-07,0.0007783129498338578,1.7053859918516929e-08,1.6063095058103684e-07,4.9724269849087959e-07,1.7806678180347738e-06,1.204019618756579e-10,2.857513556750765e-13,4.1580436007120189e-06,2.0009776515704914e-07,0.0054328120939620252,0.018928191036740892,5.841285983119432e-07,8.028250177696878e-07,1.8782118768040083e-06,3.5100845899454021e-08,7.7637516099777518e-08,4.0526566853781128e-11,1.4133677717298374e-08,4.4863056571438e-08,1.8808687027475045e-12
1.5877917644097152e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31316197638314375,0.11224326598175516,0.012840303915046225,7.4663155461842803e-10,0.00078819318448735667,5.9700224600004008e-07,0.00019675911186421932,5.5290575109936285e-06,2.125841969983136e-07,0.00078285070754220666,1.7496027499097331e-08,1.627238875401152e-07,5.0467168231730129e-07,1.7997353054511486e-06,1.2251289196479616e-10,2.9384445267743711e-13,4.1664843147924759e-06,2.0407760362991453e-07,0.005431825024595948,0.01897039948122076,5.8681062843591825e-07,8.0412854212798927e-07,1.8768588642020373e-06,3.534959694422999e-08,7.793926051150141e-08,4.0706642979910647e-11,1.4157065481055714e-08,4.496373933687942e-08,1.8966080635724453e-12
1.5941145356223844e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31312094768826176,0.11223776218661076,0.012815516061490612,7.5794380274257454e-10,0.00079400912737782566,5.9634502407829323e-07,0.00019847721579249717,5.620116791061261e-06,2.1451285853388881e-07,0.00078738989775517998,1.7947391571859611e-08,1.648332794803268e-07,5.1217077074241421e-07,1.8189216124608394e-06,1.2465024136325547e-10,3.0212696062257835e-13,4.1748924014489778e-06,2.0811687131943843e-07,0.0054308407424628726,0.019012409444430476,5.894911259946777e-07,8.0542701924618633e-07,1.875520088480402e-06,3.5599029792872297e-08,7.8239926342486404e-08,4.0886612428876697e-11,1.4180476079810541e-08,4.5064306500296997e-08,1.9124130146285123e-12
1.6004373068350535e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31308011399365554,0.11223224410609933,0.012790814621002464,7.6937757866311427e-10,0.00079984230732744999,5.9570527941254428e-07,0.00020020295596067576,5.7122306018876216e-06,2.1644930825778991e-07,0.00079193043627349253,1.8408092191780278e-08,1.6695913257879295e-07,5.197401237195701e-07,1.8382268540382374e-06,1.2681418858647471e-10,3.1060232703570223e-13,4.1832680470933922e-06,2.1221612967213292e-07,0.0054298592394380714,0.01905422162015662,5.9217005782723401e-07,8.0672047545097547e-07,1.8741954118754822e-06,3.5849142644353876e-08,7.8539511593935797e-08,4.1066473029755341e-11,1.4203909269218897e-08,4.5164758078151889e-08,1.9282834995167706e-12
1.6067600780477227e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31303947461564574,0.11222671182286979,0.012766199272533441,7.8093362849030155e-10,0.00080569267964166098,5.9508288290274207e-07,0.00020193632692765709,5.8054053061714275e-06,2.1839352221331003e-07,0.0007964722393611289,1.8878270621500312e-08,1.691014520694436e-07,5.2737989713151409e-07,1.8576511428024911e-06,1.2900491178004672e-10,3.1927404219744386e-13,4.1916114360742892e-06,2.1637594144080386e-07,0.005428880507408816,0.019095836700336412,5.9484739099568635e-07,8.0800893682899088e-07,1.8728846984421096e-06,3.6099933701425814e-08,7.8838014343513079e-08,4.1246222627317637e-11,1.4227364807897847e-08,4.5265094085610433e-08,1.9442194612508745e-12
1.613082849260392e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31299902887238723,0.11222116541921554,0.012741669695982167,7.9261269885269599e-10,0.00081156019967028954,5.9447770680841439e-07,0.00020367732316727691,5.8996472518284497e-06,2.203454763791467e-07,0.00080101522374415534,1.9358069328902807e-08,1.7126024224473192e-07,5.350902427824193e-07,1.8771945890253485e-06,1.3122258870705425e-10,3.2814563935561777e-13,4.1999227507116601e-06,2.2059687065222615e-07,0.0054279045382744648,0.01913725537505833,5.9752309278462336e-07,8.0929242922849951e-07,1.8715878140255453e-06,3.6351401170579397e-08,7.9135432744348604e-08,4.1425859081849612e-11,1.425084245674602e-08,4.5365314538062324e-08,1.9602208422981229e-12
1.619405620473061e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31295877608386941,0.11221560497707579,0.01271722557219346,8.0441553688135351e-10,0.00081744482280781609,5.9388962473515418e-07,0.00020542593906893307,5.9949627716530234e-06,2.2230514667119039e-07,0.00080555930660953308,1.9847631984533941e-08,1.7343550645743938e-07,5.4287130839045902e-07,1.8968573006390268e-06,1.3346739673547611e-10,3.3722069493406835e-13,4.2082021713308953e-06,2.2487948257475168e-07,0.00542693132394656,0.019178478332562723,6.0019713070002366e-07,8.1057097826478217e-07,1.8703046262287867e-06,3.6603543262053013e-08,7.9431765024054863e-08,4.1605380269078991e-11,1.4274341978323369e-08,4.5465419448791502e-08,1.9762875845701898e-12
1.6257283916857303e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31291871557191531,0.11221003057803686,0.012692866582957556,8.1634289019407658e-10,0.00082334650449361342,5.9331851162095077e-07,0.00020718216893820491,6.0913581829821008e-06,2.2427250894429165e-07,0.00081010440560393268,2.034710345886749e-08,1.7562724712256893e-07,5.5072323758091308e-07,1.9166393832441245e-06,1.3573951282566565e-10,3.4650282873858884e-13,4.2164498762960152e-06,2.2922434368585323e-07,0.0054259608563489246,0.019219506259242472,6.0286947246802688e-07,8.1184460932286846e-07,1.8690350043805924e-06,3.6856358189837194e-08,7.972700948375877e-08,4.178478408023003e-11,1.4297863138505682e-08,4.5565408829681791e-08,1.9924196293888239e-12
1.6320511628983994e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31287884666018045,0.11220444230333321,0.012668592411009283,8.2839550687971819e-10,0.00082926520021218844,5.9276424372236966e-07,0.00020894600699747186,6.1888397873618427e-06,2.2624753899400623e-07,0.00081465043883254863,2.0856629819413344e-08,1.7783546571932806e-07,5.5864616987980234e-07,1.9365409401175359e-06,1.3803911351790098e-10,3.5599570415987468e-13,4.224666042042293e-06,2.336320216396079e-07,0.0054249931274177373,0.019260339839643738,6.0554008603453078e-07,8.1311334755842979e-07,1.8677788195119741e-06,3.7109844171616839e-08,8.0021164497140245e-08,4.1964068421747237e-11,1.4321405705174638e-08,4.5665282692695745e-08,2.0086169175466651e-12
1.6383739341110686e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31283916867415212,0.11219884023384875,0.01264440274002724,8.4057413548254784e-10,0.00083520086549342273,5.9222669860059357e-07,0.000210717447386532,6.2874138702167988e-06,2.2823021255831857e-07,0.00081919732485791717,2.1376358327670488e-08,1.8006016279319748e-07,5.6664024070805365e-07,1.9565620722204061e-06,1.4036637492000994e-10,3.657030283734747e-13,4.2328508431081892e-06,2.3810308523412564e-07,0.0054240281291016391,0.019300979756466677,6.0820893956423097e-07,8.1437721790369313e-07,1.8665359443239359e-06,3.7363999428777944e-08,8.031422850947488e-08,4.2143231215231297e-11,1.434496944713261e-08,4.5765041048065999e-08,2.0248793893134366e-12
1.6446967053237378e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31279968094114874,0.1121932244501181,0.012620297254632973,8.5287952498667196e-10,0.00084115345591280835,5.9170575510735995e-07,0.00021249648416321105,6.3870867005216502e-06,2.3022050531934358e-07,0.00082374498269873397,2.1906437435924915e-08,1.8230133795808788e-07,5.7470558137618777e-07,1.9767028782061256e-06,1.4272147269506854e-10,3.7562855253670844e-13,4.241004452166554e-06,2.4263810437892624e-07,0.0054230658533618139,0.019341426690566231,6.108760014390622e-07,8.1563624506987117e-07,1.8653062531557493e-06,3.7618822186441087e-08,8.0606200036695993e-08,4.2322270397627208e-11,1.4368554137115092e-08,4.5864683904571104e-08,2.0412069843586417e-12
1.651019476536407e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31276038279031915,0.11218759503232778,0.012596275640390092,8.6531242480051591e-10,0.0008471229270916804,5.912012933707913e-07,0.0002142831113039718,6.4878645304755498e-06,2.3221839290500803e-07,0.00082829333182867296,2.2447016783892932e-08,1.8455898989858109e-07,5.8284231907952723e-07,1.9969634544283152e-06,1.451045820491758e-10,3.8577607198251334e-13,4.249127040055293e-06,2.4723765006226903e-07,0.005422106292172075,0.019381681320953002,6.135412402579566e-07,8.1689045354724634e-07,1.8640896219664923e-06,3.7874310673376693e-08,8.0897077664465743e-08,4.2501183920814899e-11,1.4392159549965051e-08,4.5964211270893635e-08,2.0575996418313724e-12
1.6573422477490762e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31272127355264068,0.11218195206031732,0.012572337583803415,8.7787358474136092e-10,0.00085310923469744855,5.9071319478111718e-07,0.00021607732270452398,6.5897535951790538e-06,2.3422385089071058e-07,0.0008328422921752061,2.2998247195210381e-08,1.8683311637225638e-07,5.9105057689392333e-07,2.0173438949488594e-06,1.4751587771930511e-10,3.9614942641019124e-13,4.2572187758074042e-06,2.5190229431843905e-07,0.0054211494375189517,0.019421744324794054,6.1620462483622562e-07,8.1813986761198611e-07,1.8628859283026986e-06,3.8130463121998648e-08,8.1186860047244182e-08,4.2679969751497609e-11,1.4415785460023326e-08,4.6063623154381254e-08,2.0740573004088011e-12
1.6636650189617453e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31268235256091947,0.11217629561358065,0.01254848277231806,8.9056375501994307e-10,0.00085911233444382743,5.9024134197635658e-07,0.00021787911218042229,6.6927601123136917e-06,2.3623685480096068e-07,0.00083739178411842529,2.3560280673768424e-08,1.8912371421210011e-07,5.993304737719975e-07,2.0378442915459835e-06,1.4995553396123243e-10,4.0675250007301882e-13,4.2652798266802724e-06,2.5663261019499517e-07,0.0054201952814017717,0.019461616377413903,6.1886612420352736e-07,8.1938451132780554e-07,1.8616950512666651e-06,3.8387277768448715e-08,8.1475545907378432e-08,4.2858625871627401e-11,1.4439431646275964e-08,4.6162919560807993e-08,2.0905798981512619e-12
1.6699877901744145e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31264361914978878,0.1121706257712671,0.012524710894318563,9.0338368622510878e-10,0.0008651321820910572,5.8978561882791602e-07,0.00021968847346766628,6.7968902818241443e-06,2.3825738011099773e-07,0.00084194172848986405,2.413327039989627e-08,1.9143077932899817e-07,6.0768212453989052e-07,2.0584647337222978e-06,1.5242372453754322e-10,4.175892219626929e-13,4.2733103581845159e-06,2.6142917171998239e-07,0.0054192438158327527,0.019501298152295395,6.2152570760365727e-07,8.2062440854534506e-07,1.8605168715035309e-06,3.8644752852480779e-08,8.1763134034207371e-08,4.3037150277837318e-11,1.4463097890862323e-08,4.6262100495729857e-08,2.1071673725865559e-12
1.6763105613870837e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31260507265570797,0.11216494261218278,0.012501021639127943,9.1633412930853075e-10,0.00087116873344613127,5.8934591042611422e-07,0.00022150540022330349,6.9021502856030567e-06,2.4028540224838954e-07,0.00084649204657131951,2.4717370726391693e-08,1.9375430671431051e-07,6.1610563989452369e-07,2.0792053087129063e-06,1.5492062270571873e-10,4.2866356599057607e-13,4.281310534112261e-06,2.6629255386911402e-07,0.0054182950328370699,0.019540790321080737,6.2418334449455991e-07,8.2185958291049101e-07,1.8593512711677965e-06,3.8902886617414833e-08,8.2049623283157508e-08,4.3215540981161768e-11,1.4486783973001422e-08,4.636116596383585e-08,2.1238196608495763e-12
1.6826333325997529e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31256671241696127,0.11215924621479173,0.012477414697006752,9.2941583556948246e-10,0.00087722194436301592,5.8892210306571982e-07,0.00022332988602601626,7.0085462871785128e-06,2.4232089659461034e-07,0.00085104266009367676,2.5312737174399798e-08,1.9609429044252577e-07,6.2460112640135881e-07,2.1000661014935731e-06,1.5744640120630191e-10,4.3997955116571473e-13,4.2892805165646362e-06,2.7122333253292595e-07,0.0054173489244529497,0.019580093553572483,6.2683900454573719e-07,8.2309005786437938e-07,1.8581981338921565e-06,3.9161677310302774e-08,8.2335012574854983e-08,4.3393796007862176e-11,1.4510489676861743e-08,4.6460115967968017e-08,2.1405366994436069e-12
1.688956103812422e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31252853777365708,0.11215353665721707,0.012453889759152147,9.4262955663967263e-10,0.00088329177074286268,5.8851408423142551e-07,0.00022516192437670973,7.1160844314041528e-06,2.443638384866001e-07,0.0008555934912357349,2.5919526429140753e-08,1.9845072367399688e-07,6.3316868649266226e-07,2.1210471947887973e-06,1.6000123225114468e-10,4.5154124176959655e-13,4.2972204659789415e-06,2.7622208448390924e-07,0.0054164054827317487,0.019619208517734642,6.2949265763778289e-07,8.2431585664235497e-07,1.8570573447804236e-06,3.9421123181788976e-08,8.2619300894264652e-08,4.3571913398697026e-11,1.4534214792679879e-08,4.655895051065259e-08,2.1573184242848125e-12
1.6952788750250913e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31249054806772669,0.11214781401724215,0.012430446517696904,9.5597604446813993e-10,0.00088937816853423,5.8812174258327453e-07,0.00022700150869911159,7.2247708441519657e-06,2.4641420321830235e-07,0.00086014446262302916,2.6537896335487253e-08,2.0082359865775443e-07,6.4180841846626345e-07,2.1421486690800209e-06,1.6258528751173666e-10,4.6335274752761977e-13,4.3051305411552758e-06,2.8128938734362337e-07,0.0054154646997380193,0.019658135879693735,6.3214427386336399e-07,8.2553700228469566e-07,1.8559287903712185e-06,3.9681222485976446e-08,8.2902487289814854e-08,4.374989120824319e-11,1.4557959104193636e-08,4.6657669594199195e-08,2.1741647710126425e-12
1.7009693691164936e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31245651491141813,0.11214265251982783,0.012409417197109565,9.6810202082179349e-10,0.0008948700587331649,5.8778194800730149e-07,0.00022866358089805716,7.323575432707704e-06,2.4826585755178769e-07,0.00086424039319034666,2.7104462098008304e-08,2.0297323670306195e-07,6.4964596211268869e-07,2.1612429864105569e-06,1.6493606539261494e-10,4.7420012810828222e-13,4.3122241962899462e-06,2.8590904900677927e-07,0.0054146202617077113,0.019693010654647038,6.3452896239542679e-07,8.2663207381465102e-07,1.8549234594312614e-06,3.9915869104761769e-08,8.31564121648897e-08,4.3909950299407759e-11,1.4579345222114752e-08,4.6746418051710827e-08,2.1893816810523556e-12
1.7066598632078959e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31242263054565533,0.11213748054462773,0.01238845357887111,9.8033669616023559e-10,0.00090037530408604727,5.8745468316611717e-07,0.00023033175504361556,7.4233195034978799e-06,2.5012348627176264e-07,0.00086833631926483195,2.7680653671351693e-08,2.0513617862533716e-07,6.5754210708911921e-07,2.1804349312555508e-06,1.6731077785862148e-10,4.8525628513818516e-13,4.3192938941265081e-06,2.9058512765520435e-07,0.0054137779650635289,0.019727734492911014,6.3691195550119136e-07,8.2772341132350151e-07,1.8539278671014243e-06,4.0151042325311553e-08,8.340944315551306e-08,4.4069893369110923e-11,1.4600746569433249e-08,4.6835072987070077e-08,2.2046508343281153e-12
1.7123503572992982e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31238889449448853,0.11213229814764505,0.012367555440486275,9.9268061925384338e-10,0.00090589387257870553,5.8713986927698597e-07,0.0002320060261836417,7.5240074816397274e-06,2.5198707128418568e-07,0.00087243218536399002,2.8266588515215521e-08,2.0731241689241731e-07,6.6549691646295905e-07,2.1997245576583554e-06,1.6970954888964154e-10,4.9652430968520177e-13,4.3263397471307284e-06,2.9531804600803689e-07,0.0054129378040482781,0.019762307876278848,6.3929323181270225e-07,8.2881103120381932e-07,1.8529419335646472e-06,4.03867408822001e-08,8.3661579696456965e-08,4.4229719028461435e-11,1.4622162991099978e-08,4.6923634400856879e-08,2.2199721829489782e-12
1.7180408513907005e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31235530628316083,0.11212710538466296,0.012346722560071157,1.0051343390438852e-09,0.00091142573222859297,5.8683742829207059e-07,0.00023368638931679409,7.6256437790465207e-06,2.538565944705285e-07,0.00087652793629550835,2.8862384838241153e-08,2.0950194338169186e-07,6.7351045058880044e-07,2.2191119182111402e-06,1.7213250208242194e-10,5.080073230407225e-13,4.3333618667572918e-06,3.0010822725942965e-07,0.0054120997729136143,0.019796731285341155,6.4167277009673491e-07,8.2989494972030494e-07,1.8519655798839293e-06,4.0622963512646803e-08,8.391282126200503e-08,4.4389425899687412e-11,1.4643594338770756e-08,4.7012102290349346e-08,2.2353456784262351e-12
1.7231622960729627e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31232520290460225,0.11212242308097778,0.012328028580366782,1.0164370168611379e-09,0.00091641574344492429,5.865757463176647e-07,0.00023520392061776802,7.7179308953531409e-06,2.555442274829162e-07,0.00088021396828238594,2.9407131394215111e-08,2.1148387146435953e-07,6.807728886625368e-07,2.2366441477087358e-06,1.7433393754294178e-10,5.1852845466680118e-13,4.3396615736969857e-06,3.044687003013501e-07,0.0054113473611964776,0.019827584521705598,6.4381285109896236e-07,8.3086732506243619e-07,1.851094987815027e-06,4.083601092101019e-08,8.4138173064005927e-08,4.4533059388028204e-11,1.4662895192224261e-08,4.7091643426666342e-08,2.2492263696403265e-12
