Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),CH4OX(60),COX(50),C2H4X(205),C2H4X(65),acetyl(43)
1.543748552880267e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44436867087177473,0.095636916876244926,0.015246028378255273,0.0,0.0092322165311963661,0.0043973710764278404,0.0040896233621595208,0.00087341440093752904,1.0870305304530997e-12,0.0091355883378753978,3.7726653556874045e-09,0.00029432242400518699,4.7859147540058786e-08,0.00066106094147097528,2.1905882701928816e-10,3.5922358594430756e-11,0.00041696741645165958,8.666580822179297e-05,0.0068925005962374337,0.00074899030839000954,0.00015909170039741345,1.7133943331501599e-06,3.4650779957117408e-08,5.7573878232960966e-07,4.1689164819408565e-07,8.8231325364556602e-05,0.00013713890083355004,2.0912014638168949e-08,1.1773699972579033e-05,2.3237410166422919e-05,6.7417061372608381e-11,2.4160661443093839e-06,7.351078523611879e-09,1.2714331535076475e-08,9.6177274053246809e-06,2.4540807105043117e-11,9.3492972579666914e-11
1.5465384319702154e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44437199059567078,0.095615522637525568,0.015233611395653922,0.0,0.0092488856798154002,0.0044092218475670604,0.0041004267831926556,0.00087489988634675483,1.0939008067453264e-12,0.0091422410501588672,3.782482881003303e-09,0.00029433154413277985,4.7935370520078029e-08,0.00066148001207491311,2.1964432652421597e-10,3.6041559950240073e-11,0.00041635175477964517,8.7020058864046209e-05,0.0068910033102579224,0.00074655085627759105,0.00015930153340849119,1.7100486768624899e-06,3.4647771953648127e-08,5.7621082534603824e-07,4.1764245522114128e-07,8.8470031331815748e-05,0.00013769949627521363,2.1031734953263558e-08,1.1826363216695617e-05,2.331077928270328e-05,6.758896617905792e-11,2.4201981650542577e-06,7.3557936762755661e-09,1.2748013962008268e-08,9.6580026576037696e-06,2.4641302923582222e-11,9.380821332354882e-11
1.5493283110601637e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44437529703412315,0.095594150714960122,0.015221201980591639,0.0,0.0092655331427031924,0.0044210839405811886,0.0041112289852372639,0.00087638289840173342,1.1008029052501729e-12,0.0091488784232835116,3.7922908648290333e-09,0.00029434074157885201,4.8011459142826652e-08,0.00066189402137927086,2.2022985400146965e-10,3.6160825410809899e-11,0.00041573710648984782,8.7374834632817633e-05,0.0068895074138061842,0.00074412321306044024,0.00015951112096108217,1.7067128703939328e-06,3.4644681985464155e-08,5.7668221572424386e-07,4.1839229992305728e-07,8.8708967455879004e-05,0.00013826092279039333,2.1151780194102393e-08,1.1879092150636628e-05,2.3384121514374306e-05,6.7760838031814038e-11,2.4243233218322158e-06,7.3604523950222724e-09,1.2781692719181959e-08,9.6983397912425174e-06,2.4741948201411594e-11,9.4123628058266248e-11
1.552118190150112e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44437859023521553,0.095572801069616437,0.015208800149523688,0.0,0.0092821589573881588,0.0044329572243579536,0.0041220299051938905,0.00087786344456634456,1.1077369029762499e-12,0.0091555005347123807,3.8020893268694231e-09,0.00029435001506656375,4.808741416128112e-08,0.00066230299037877598,2.2081540556236794e-10,3.628015416508149e-11,0.00041512348202105408,8.7730134402279604e-05,0.006888012905003643,0.00074170733993359156,0.00015972046181062267,1.7033869430393494e-06,3.4641510562702624e-08,5.7715295745485541e-07,4.191411839218928e-07,8.8948131095856789e-05,0.00013882317859720595,2.1272147819811281e-08,1.1931885407653733e-05,2.3457434797350087e-05,6.7932675968541195e-11,2.4284416350154298e-06,7.3650549124478914e-09,1.2815367608709427e-08,9.7387386695383208e-06,2.4842742616724815e-11,9.4439214832521703e-11
1.5549080692400604e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438187024725584,0.095551473662520911,0.015196405918716875,0.0,0.0092987631618683189,0.0044448415677104088,0.0041328294801832701,0.00087934153233294775,1.1147028766606068e-12,0.0091621074615731539,3.8118782874944194e-09,0.00029435936332915811,4.8163236327979199e-08,0.00066270694013659064,2.2140097732701988e-10,3.6399545403105159e-11,0.00041451089166908534,8.8085957052602365e-05,0.0068865197819709296,0.00073930319785463672,0.00015992955472880486,1.7000709231784047e-06,3.4638258192782738e-08,5.7762305448981286e-07,4.1988910886065845e-07,8.9187519609252054e-05,0.00013938626192326037,2.1392835268757051e-08,1.198474161735053e-05,2.3530717070773185e-05,6.8104479030953923e-11,2.4325531250604709e-06,7.3696014619320261e-09,1.2849038433403031e-08,9.7791991564843515e-06,2.4943685849434027e-11,9.4754971701078947e-11
1.5576979483300088e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438513711877081,0.095530168454660183,0.015184019304250687,0.0,0.009315345794604182,0.0044567368393874981,0.0041436276475483166,0.00088081716922160222,1.1217009027662897e-12,0.0091686992806573209,3.821657767728663e-09,0.00029436878510994509,4.8238926394948199e-08,0.00066310589178245017,2.2198656542451023e-10,3.6518998316065625e-11,0.00041389934558677579,8.8442301469946911e-05,0.0068850280428279075,0.00073691074754841425,0.0001601383985035786,1.6967648382795195e-06,3.4634925380409608e-08,5.7809251074243799e-07,4.2063607640300519e-07,8.9427130352173875e-05,0.00013995017100564613,2.1513839958931315e-08,1.2037659405880639e-05,2.3603966277310259e-05,6.8276246264844634e-11,2.4366578125061163e-06,7.3740922776171031e-09,1.288270499678178e-08,9.8197211167694474e-06,2.5044777581168174e-11,9.5070896724795429e-11
1.5604878274199572e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443883908985003,0.095508885406982921,0.015171640322018452,0.0,0.0093319068945116913,0.0044686429080845859,0.0041544243448561309,0.00088229036277928804,1.1287310574799067e-12,0.0091752760684194017,3.8314277892410996e-09,0.0002943782791622836,4.8314485113632769e-08,0.00066349986651081168,2.225721659930929e-10,3.6638512096307743e-11,0.00041328885378395634,8.8799166546458117e-05,0.0068835376856937218,0.00073452994951168514,0.00016034699193915838,1.6934687149036482e-06,3.4631512627578561e-08,5.7856133008750906e-07,4.213820882329161e-07,8.9666960679550035e-05,0.00014051490409092271,2.1635159288337727e-08,1.2090637396145512e-05,2.3677180363445398e-05,6.8447976720111325e-11,2.440755717971173e-06,7.3785275943875988e-09,1.2916367103077586e-08,9.8603044157780691e-06,2.5146017495271299e-11,9.538698797065326e-11
1.5660675855998539e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439485937859846,0.095466385635793544,0.015146905316904416,0.0,0.0093649646537416684,0.0044924869111148047,0.0041760130807018481,0.00088522945021975174,1.1428880560799246e-12,0.0091883848541046455,3.850939545938026e-09,0.00029439747914522947,4.8465211508587634e-08,0.00066427297030566355,2.2374338914359e-10,3.6877719033973091e-11,0.00041207107234070365,8.9514454275451576e-05,0.0068805611099250659,0.00072980315112047367,0.0001607634230909125,1.6869064544501273e-06,3.4624449294993776e-08,5.7949707336178259e-07,4.2287125159123806e-07,9.0147269502730817e-05,0.0001416468353036916,2.1878731359249897e-08,1.219676845840474e-05,2.382349498126337e-05,6.8791323515059825e-11,2.4489312658221211e-06,7.3872326743116844e-09,1.2983677164951316e-08,9.9416544949828533e-06,2.5348940612529949e-11,9.6019661427534981e-11
1.571089367961761e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440063672992131,0.09542821123706946,0.015124670070209118,0.0,0.0093946433942622525,0.0045139821216737186,0.0041954372937030244,0.00088786634895993231,1.155739993214477e-12,0.0092001321141594386,3.8684680083558201e-09,0.00029441499399758043,4.8600423576971584e-08,0.00066495195654708622,2.2479749408380423e-10,3.7093205366247832e-11,0.00041097877216668231,9.0159982894219223e-05,0.0068778868993213524,0.00072558848252466637,0.00016113734330427083,1.6810347364670471e-06,3.4617823879957283e-08,5.803371021699238e-07,4.2420824737659398e-07,9.0580271870313497e-05,0.0001426683740881448,2.2098995790573103e-08,1.229247842970569e-05,2.395503751302019e-05,6.9100200401232498e-11,2.4562662729252278e-06,7.394879810791131e-09,1.3044239028290494e-08,1.001507800848415e-05,2.5532075060143295e-11,9.6589616752924477e-11
1.576111150323668e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440637243105507,0.095390108028455906,0.01510245979072743,0.0,0.0094242529937284963,0.0045355102711786954,0.0042148557832244323,0.00089049544982867219,1.1686971989944592e-12,0.0092118318462536038,3.8859661898946562e-09,0.00029443272407987165,4.8735221729287526e-08,0.00066561514995872528,2.2585157981216756e-10,3.7308876403621793e-11,0.00040989003699118339,9.0807181492216709e-05,0.0068752171371463311,0.00072141094298466,0.00016151043456483205,1.6751956658313399e-06,3.4610947141386499e-08,5.8117512590427206e-07,4.2554217374048486e-07,9.10139445235784e-05,0.00014369255580433044,2.2320238314626617e-08,1.2388361910221449e-05,2.4086434523356342e-05,6.9408943539224553e-11,2.463579630506959e-06,7.4023508154784981e-09,1.3104783439349722e-08,1.0088698197707942e-05,2.5715684772244659e-11,9.7160080858972083e-11
1.5811329326855751e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444412066773268,0.095352075781054965,0.015080274564557732,0.0,0.0094537936946584595,0.0045570705932902311,0.0042342681935294262,0.00089311679771357034,1.1817601074194967e-12,0.0092234844839690668,3.9034342388972846e-09,0.00029445066248314178,4.8869610317661947e-08,0.00066626267624852683,2.2690562416395728e-10,3.7524727481199046e-11,0.00040880492001833568,9.1456043823975156e-05,0.0068725518124098722,0.00071727029447118582,0.00016188269048617848,1.6693893651606423e-06,3.4603821909418356e-08,5.8201116577917243e-07,4.2687304119941186e-07,9.1448272021344966e-05,0.00014471937056729554,2.2542443085865166e-08,1.2484410777179496e-05,2.4217674212076815e-05,6.9717547540055228e-11,2.4708714614290426e-06,7.4096470823765538e-09,1.3165309283013328e-08,1.0162514302726698e-05,2.5899767963910925e-11,9.773104269779407e-11
1.5861547150474822e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44441772004964658,0.095314114265704811,0.015058114475929472,0.0,0.0094832657438012179,0.0045786623219276649,0.0042536741713923966,0.0008957304377246628,1.1949291493942806e-12,0.0092350904572832543,3.9208723096666012e-09,0.00029446880240263255,4.9003593682607367e-08,0.00066689466166006985,2.279596050858438e-10,3.7740753948310756e-11,0.0004077234729522882,9.2106563706263473e-05,0.0068698909141173834,0.00071316629692416765,0.00016225410485192212,1.6636159478791048e-06,3.4596450986054604e-08,5.8284524261125853e-07,4.2820086045926437e-07,9.1883238926621043e-05,0.00014574880859058491,2.2765594080841261e-08,1.2580616889475984e-05,2.4348744841819849e-05,7.0026007059937951e-11,2.4781418892240248e-06,7.4167700116639297e-09,1.3225815452139068e-08,1.0236525570903916e-05,2.608432286807825e-11,9.83024912881552e-11
1.5911764974093893e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44442333255499616,0.095276223253011508,0.015035979607223748,0.0,0.0095126693920062413,0.0046002846914595628,0.0042730733661338069,0.00089833641518035452,1.2082047526854416e-12,0.0092466501925554997,3.9382805622756295e-09,0.00029448713713739889,4.9137176151783707e-08,0.00066751123293887075,2.2901350063929227e-10,3.7956951168992762e-11,0.00040664574599932012,9.2758735017898415e-05,0.0068672344312705443,0.00070909870833865316,0.00016262467161531037,1.6578755183058462e-06,3.4588837145247248e-08,5.8367737682152477e-07,4.2952564240960039e-07,9.2318829810449473e-05,0.00014678086018594011,2.2989675106021637e-08,1.2676972091425961e-05,2.4479634743303129e-05,7.0334316800732819e-11,2.485391038055644e-06,7.4237210093168558e-09,1.3286300847666722e-08,1.0310731256884606e-05,2.6269347735492079e-11,9.8874415715970056e-11
1.5961982797712964e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44442890458574263,0.095238402513380463,0.015013870038993791,0.0,0.0095420048940933443,0.0046219369368920441,0.0042924654296545165,0.00090093477559347924,1.2215873418791767e-12,0.0092581641125140061,3.9556591623787154e-09,0.00029450566008990084,4.9270362038786161e-08,0.00066811251729894966,2.3006728900392e-10,3.8173314522460454e-11,0.00040557178787050492,9.3412551699541689e-05,0.0068645823528680474,0.00070506728485028494,0.00016299438489874386,1.6521681717479495e-06,3.4580983132986795e-08,5.8450758843756957e-07,4.30847398117954e-07,9.2755029255714932e-05,0.00014781551576297793,2.3214669805718148e-08,1.2773468216510322e-05,2.4610332320489286e-05,7.0642471510384163e-11,2.4926190326795543e-06,7.4305014867338026e-09,1.3346764378724449e-08,1.0385130622584046e-05,2.6454840834653245e-11,9.9446805134783976e-11
1.6012200621332035e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44443443643983438,0.095200651817047857,0.01499178584998539,0.0,0.009571272508722993,0.0046436182940550966,0.0043118500164692668,0.00090352556465746517,1.2350773383397597e-12,0.0092696326362435334,3.9730082810235391e-09,0.00029452436476556861,4.9403155641958676e-08,0.00066869864238962523,2.3112094848078687e-10,3.8389839403580458e-11,0.00040450164578499073,9.406800775347971e-05,0.0068619346679063475,0.00070107178082043126,0.00016336323899324322,1.6464939945953192e-06,3.457289166739544e-08,5.8533589709597605e-07,4.3216613882414718e-07,9.3191821860910134e-05,0.00014885276582884399,2.3440561670067135e-08,1.2870097091107857e-05,2.4740826055679877e-05,7.095046598334041e-11,2.4998259984043454e-06,7.4371128603624177e-09,1.3407204962732363e-08,1.045972293717433e-05,2.6640800451758857e-11,1.0001964876624061e-10
1.6062418444951106e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44443992841664498,0.095162970934111621,0.014969727117157369,0.0,0.0096004724982670236,0.004665327999786759,0.0043312267837392754,0.00090610882823261441,1.2486751601689722e-12,0.0092810561791739042,3.9903280944640582e-09,0.00029454324477234321,4.9535561243232899e-08,0.0006692697362625454,2.3217445749561043e-10,3.8606521223338292e-11,0.00040343536547391112,9.4725097243388565e-05,0.0068592913653803952,0.00069711194892095498,0.00016373122835783426,1.6408530644187151e-06,3.4564565438822957e-08,5.8616232204482478e-07,4.3348187593462358e-07,9.3629192243859226e-05,0.00014989260098784011,2.3667334043065792e-08,1.2966850538214568e-05,2.4871104514534054e-05,7.1258295060957924e-11,2.5070120610528446e-06,7.4435565513292474e-09,1.3467621525503282e-08,1.0534507477068802e-05,2.6827224890638668e-11,1.0059293590052352e-10
1.6112636268570177e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44444538081687623,0.095125359634562659,0.014947693915702037,0.0,0.0096296051286796792,0.0046870652921151071,0.0043505953913039212,0.00090868461233248766,1.2623812221665041e-12,0.0092924351530693523,4.007618783974247e-09,0.00029456229382018791,4.966758310699496e-08,0.00066982592733894606,2.3322779460191424e-10,3.8823355409302156e-11,0.00040237299118494734,9.5383814294082024e-05,0.0068566524342843875,0.00069318754021864581,0.00016409834761883435,1.6352454500731804e-06,3.4556007109946174e-08,5.8698688214640118e-07,4.3479462101679674e-07,9.4067125045397816e-05,0.0001509350119410249,2.3894970130711048e-08,1.3063720381151585e-05,2.5001156350997077e-05,7.1565953631888545e-11,2.5141773469237057e-06,7.4498339850720697e-09,1.3528013001340648e-08,1.0609483525904287e-05,2.7014112472686685e-11,1.011666558967741e-10
1.6162854092189248e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445079394246212,0.095087817688315424,0.014925686319065648,0.0,0.0096586706693690995,0.0047088294104379799,0.0043699555017114658,0.00091125296311040695,1.2761959357913139e-12,0.0093037699660187614,4.0248805356627891e-09,0.0002945815057205745,4.9799225478979407e-08,0.0006703673443771589,2.3428093848410539e-10,3.90403374060821e-11,0.00040131456568752222,9.6044153091242446e-05,0.0068540178636125014,0.00068929830425924765,0.00016446459156907846,1.6296712118025918e-06,3.4547219315874321e-08,5.8780959588003545e-07,4.3610438579340567e-07,9.4505604933007635e-05,0.00015197998948579024,2.4123453009153911e-08,1.3160698447244533e-05,2.5130970312142139e-05,7.1873436632448557e-11,2.5213219827533234e-06,7.4559465909746458e-09,1.3588378333133299e-08,1.068465037452115e-05,2.7201461536787511e-11,1.0174079818349885e-10
1.6213071915808319e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445616809647309,0.095050344865238473,0.014903704398968879,0.0,0.0096876693930693768,0.0047306195957002931,0.0043893067802488759,0.0009138139268460813,1.2901197091239324e-12,0.0093150610224267284,4.0421135402889192e-09,0.00029460087438594392,4.9930492585188914e-08,0.000670894116440381,2.3533386796047078e-10,3.9257462675784631e-11,0.0004002601302786049,9.6706107881137839e-05,0.0068513876423596416,0.00068544398915102746,0.00016482995516708132,1.6241304013465674e-06,3.4538204664257167e-08,5.8863048134504204e-07,4.3741118213689931e-07,9.4944616604403025e-05,0.00015302752451541295,2.4352765632868506e-08,1.325777657147626e-05,2.5260535242916871e-05,7.2180739046969496e-11,2.5284460956780607e-06,7.461895802004587e-09,1.364871647244725e-08,1.0760007320941369e-05,2.7389270439238344e-11,1.0231535225895025e-10
1.626328973942739e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446150358302133,0.095012940935184725,0.014881748225427198,0.0,0.0097166015757132653,0.0047524350905688633,0.0044086488949706881,0.00091636754993236198,1.3041529468297143e-12,0.0093263087230055167,4.059317993079504e-09,0.00029462039382914399,5.0061388630842847e-08,0.00067140637286473045,2.3638656198610271e-10,3.9474726698462328e-11,0.0003992097247891196,9.7369672970324617e-05,0.0068487617595221848,0.00068162434164782378,0.00016519443353611208,1.6186230620535675e-06,3.4528965735395742e-08,5.894495562638639e-07,4.3871502206385389e-07,9.5384144791067814e-05,0.00015407760801858328,2.4582890842913132e-08,1.3354946600116999e-05,2.5389840090782062e-05,7.2487855908134061e-11,2.5355498131968372e-06,7.4676830543545651e-09,1.370902637961476e-08,1.0835553670344634e-05,2.7577537553667142e-11,1.0289030769148218e-10
1.631350756304646e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444668007071671,0.094975605668021573,0.014859817866771263,0.0,0.0097454674963055442,0.0047742751396046704,0.004427981516726914,0.00091891387886213448,1.3182960501230481e-12,0.0093375134647678375,4.0764940935473997e-09,0.00029464005816284231,5.0191917799354131e-08,0.00067190424322758854,2.3743899965575436e-10,3.9692124972558418e-11,0.00039816338759095547,9.8034842725334859e-05,0.0068461402040987072,0.00067783910723155834,0.00016555802196320315,1.6131492289944041e-06,3.4519505082359328e-08,5.9026683798533952e-07,4.4001591772940125e-07,9.5824174261740464e-05,0.00015513023107891253,2.4813811375176713e-08,1.3452200394314265e-05,2.5518873910253406e-05,7.2794782297293813e-11,2.5426332631340841e-06,7.4733097870862991e-09,1.376930702382004e-08,1.0911288735042487e-05,2.7766261270945971e-11,1.0346565411989693e-10
1.6363725386665531e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447205977482546,0.094938338833660554,0.014837913389667256,0.0,0.009774267436797119,0.0047961389894324502,0.0044473043191899679,0.00092145296021534334,1.3325494167325385e-12,0.0093486756410205776,4.093642045311179e-09,0.00029465986159891451,5.0322084251332317e-08,0.00067238785731624066,2.3849116020661014e-10,3.9909653015345714e-11,0.00039712115560457405,9.87016115723503e-05,0.006843522965090729,0.00067408803019419034,0.00016592071589810337,1.6077089290765607e-06,3.4509825231105492e-08,5.910823434880256e-07,4.4131388142169548e-07,9.6264689825846468e-05,0.00015618538487441701,2.5045509868595521e-08,1.3549529833646612e-05,2.564762586733778e-05,7.3101513344766074e-11,2.5496965736030634e-06,7.4787774417779849e-09,1.3829557383181827e-08,1.0987211834450599e-05,2.7955439999100064e-11,1.0404138125376753e-10
1.6413943210284602e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447728109267387,0.094901140202086787,0.014816034859137147,0.0,0.0098030016819599004,0.0048180258889075718,0.0044666169788805925,0.00092398484064615987,1.3469134408671749e-12,0.0093597956413594176,4.1107620559162652e-09,0.00029467979844781026,5.0451892123616027e-08,0.00067285734509682559,2.3954302302097495e-10,4.0127306363359909e-11,0.00039608306430720798,9.9369973996863594e-05,0.0068409100315034426,0.00067037085371906809,0.00016628251095215043,1.6023021811659503e-06,3.4499928680601688e-08,5.9189608938374341e-07,4.4260892555642318e-07,9.6705676336875682e-05,0.00015724306067697988,2.5277968873459792e-08,1.3646926819644988e-05,2.577608524384761e-05,7.3408044230118315e-11,2.5567398729695582e-06,7.4840874621755576e-09,1.3889776444833114e-08,1.1063322295059119e-05,2.8145072163213546e-11,1.0461747887372922e-10
1.6464161033903673e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44448246496806132,0.094864009543388333,0.014794182338578961,0.0,0.0098316705192625399,0.0048399350892801129,0.0044859191751927792,0.00092650956687029674,1.3613885131834776e-12,0.0093708738516643728,4.1278543366575872e-09,0.0002946998631178948,5.0581345528334891e-08,0.0006733128366836009,2.4059456762889234e-10,4.0345080572826786e-11,0.00039504914774163893,0.00010003992454332426,0.006838301392346458,0.00066668731996163597,0.00016664340289708455,1.5969289962088195e-06,3.448981790295406e-08,5.927080919212544e-07,4.4390106267132399e-07,9.7147118695704033e-05,0.000158303249851794,2.5511170859675153e-08,1.3744383279260647e-05,2.5904241441605381e-05,7.3714370182434011e-11,2.563763289815982e-06,7.489241293846874e-09,1.3949963204997378e-08,1.1139619450401218e-05,2.833515620533056e-11,1.0519393683176731e-10
1.6514378857522744e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44448761170891732,0.094826946627784764,0.014772355889786945,0.0,0.0098602742387470382,0.0048618658443560381,0.0045052105904176904,0.00092902718565247258,1.3759750207536291e-12,0.0093819106540962618,4.1449191024038232e-09,0.00029472005011476916,5.0710448551997871e-08,0.00067375446230854424,2.4164577371067698e-10,4.0562971220083263e-11,0.0003940194385255438,0.00010071145781477308,0.0068356970366345192,0.000663037170129478,0.00016700338766381052,1.5915893773522434e-06,3.4479495343539401e-08,5.9351836698991707e-07,4.4519030542076205e-07,9.7589001853856685e-05,0.00015936594385678352,2.574509822493822e-08,1.3841891168287475e-05,2.6032083986531048e-05,7.4020486480554224e-11,2.5707669529058865e-06,7.4942403838397344e-09,1.4010116669061548e-08,1.1216102641019867e-05,2.8525690584352287e-11,1.0577074505148244e-10
1.6564596681141815e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444927216236631,0.094789951225656074,0.014750555572971686,0.0,0.0098888131329063402,0.0048838174106554449,0.0045244909097665381,0.00093153774379403035,1.3906733470345923e-12,0.0093929064270940974,4.1619565714233299e-09,0.00029474035404056888,5.0839205254611168e-08,0.00067418235229129038,2.426966210993605e-10,4.0780973901991938e-11,0.00039299396786139895,0.00010138456847246533,0.0068330969533882324,0.00065942014456164236,0.00016736246134108559,1.5862833200734047e-06,3.4468963421137265e-08,5.9432693012359157e-07,4.4647666657035253e-07,9.8031310816712629e-05,0.00016043113424200466,2.5979733303009555e-08,1.3939442474742977e-05,2.6159602532596314e-05,7.4326388453310213e-11,2.577750991148888e-06,7.4990861803442738e-09,1.4070235851646147e-08,1.1292771214432896e-05,2.8716673775931343e-11,1.0634789352831816e-10
1.6614814504760886e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44449779502112347,0.094753023107570528,0.014728781446780153,0.0,0.0099172874965629317,0.0049057890475677855,0.0045437598213924606,0.00093404128812071786,1.4054838718382219e-12,0.0094038615453734351,4.1789669652118067e-09,0.00029476076959324046,5.096761966882657e-08,0.00067459663700942228,2.4374708978306322e-10,4.0999084236348858e-11,0.00039197276554693501,0.00010205925123547969,0.0068305011316348004,0.00065583598280722017,0.00016772062017415213,1.5810108123092628e-06,3.4458224528070073e-08,5.951337965047083e-07,4.477601589915972e-07,9.847403064664884e-05,0.00016149881264903015,2.6215058371915996e-08,1.4037029222183732e-05,2.6286786865660603e-05,7.4632071479738601e-11,2.5847155335660407e-06,7.503780132358518e-09,1.4130319776671866e-08,1.1369624525096354e-05,2.8908104272361916e-11,1.0692537232979074e-10
1.6665032328379957e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44450283221043824,0.094716162044312949,0.014707033568315686,0.0,0.0099456976267484985,0.0049277800175040101,0.0045630170164113384,0.00093653786547062841,1.4204069713023658e-12,0.0094147763799256271,4.1959505083217661e-09,0.00029478129156579813,5.1095695799116507e-08,0.00067499744686911787,2.4479715990728085e-10,4.1217297862284521e-11,0.00039095585998612806,0.00010273550088031635,0.0068279095604087204,0.00065228442370316179,0.00016807786056333103,1.5757718345817904e-06,3.4447281030347011e-08,5.9593898096819946e-07,4.4904079565658228e-07,9.8917146466122069e-05,0.00016256897081031436,2.6451055662000288e-08,1.413464347296841e-05,2.6413626907179817e-05,7.4937530989266845e-11,2.5916607092556474e-06,7.5083236893579367e-09,1.4190367477422603e-08,1.1446661934366256e-05,2.9099980582465681e-11,1.0750317159569969e-10
1.6715250151999027e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44450783350097828,0.094679367806911843,0.014685311993157861,0.0,0.0099740438225846741,0.0049497895860455832,0.0045822621889215721,0.00093902752268231122,1.435443017862964e-12,0.0094256512980180653,4.2129074281938809e-09,0.00029480191484555974,5.1223437620978083e-08,0.00067538491227616933,2.4584681177708075e-10,4.1435610440657543e-11,0.00038994327820071904,0.00010341331224048617,0.0068253222287525247,0.00064876520545128103,0.00016843417906254346,1.5705663601335525e-06,3.4436135267806001e-08,5.9674249800571053e-07,4.5031858963274609e-07,9.9360643460688145e-05,0.00016364160054853862,2.6687707364086521e-08,1.4232277331470311e-05,2.6540112717771819e-05,7.5242762461894043e-11,2.5985866473595341e-06,7.5127183009700086e-09,1.4250377996605855e-08,1.1523882810458717e-05,2.9292301231476025e-11,1.0808128153829214e-10
1.6765467975618098e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44451279920225878,0.094642640166666972,0.014663616775382323,0.0,0.010002326385164996,0.0049718170220903113,0.0046014950360228294,0.00094151030658304975,1.4505923802271445e-12,0.0094364866631953398,4.2298379549902914e-09,0.00029482263441336389,5.1350849080168667e-08,0.00067575916360737521,2.4689602585921956e-10,4.1654017654441124e-11,0.00038893504584224621,0.00010409268020608585,0.0068227391257174698,0.00064527806569440738,0.00016878957237778051,1.5653943550647045e-06,3.4424789554264527e-08,5.9754436177005478e-07,4.515935540776462e-07,9.9804506881957423e-05,0.00016471669377594278,2.6924995637552971e-08,1.4329922947212161e-05,2.6666234500657311e-05,7.5547761428357413e-11,2.6054934770297891e-06,7.5169654166521294e-09,1.431035038640945e-08,1.1601286528408569e-05,2.9485064760918244e-11,1.0865969244243458e-10
1.681568579923717e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44451772962385627,0.094605978895175802,0.014641947967580494,0.0,0.010030545617438016,0.0049938615979949145,0.0046207152578337275,0.00094398626397731826,1.4658554233473091e-12,0.0094472828352813558,4.2467423214299125e-09,0.0002948434453427684,5.1477934091968334e-08,0.00067612033118232408,2.4794478278417943e-10,4.1872515209101815e-11,0.00038793118720457942,0.0001047735997233634,0.0068201602403642593,0.00064182274159168878,0.00016914403736554553,1.5602557784614909e-06,3.4413246177675541e-08,5.9834458607935397e-07,4.5286570223380368e-07,0.0001002487220504845,0.00016579424249363992,2.7162902618170602e-08,1.4427572517944017e-05,2.6791982604964427e-05,7.5852523470260713e-11,2.6123813273959874e-06,7.5210664853735754e-09,1.4370283708554571e-08,1.1678872470026446e-05,2.9678269728485348e-11,1.0923839466577288e-10
