Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CH4OX(60),C2H4(47),C2H4X(65),CO2X(24),C2H5X(51),C2H3X(64),C2H2X(222),C2H3(46),C2H2(235),C2H2X(254),C2H2(252),H2X(49),C2H4O(45),SX(281),C2H4OX(63),C3H8X(57)
1.46396082494476e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31459021538145165,0.098564148545701474,0.0025864069115076886,0.00013060356994463009,0.016331989679059012,1.3754101397726565e-06,0.0055824396310204215,0.0039471414138992989,7.5703741965826593e-15,0.0012440060542971928,4.5626209981031457e-07,1.5635706893290759e-06,2.6697944067982314e-07,0.00012287308738121141,1.1794437665631628e-11,1.4243008657606246e-07,4.6108890150948616e-06,0.00014517036582064837,0.0047898706864234449,0.018163987236341009,8.0375309125292713e-07,9.4207102676886269e-07,2.3098261300339275e-06,7.0354583434414753e-07,2.495155278387153e-08,9.9774675937462033e-06,5.666471278163254e-11,2.4918733927356222e-08,6.4604962183529391e-08,5.0737845308930879e-11,4.3274046449518478e-09,2.0061774443698384e-09,5.8262663049664293e-08,4.1521746082066271e-11,2.5013781783899927e-10,4.0255925125984893e-10,1.1015722352241771e-10,8.5939848646612519e-06,1.0681629544876582e-08,4.0982991595472411e-06,3.461424048353452e-08,7.5520608654703597e-12,2.0042142911205339e-08,1.3620679270733724e-06,3.8957782399052885e-13,6.9856207003642518e-09,8.3579382188957399e-10
1.4656300205836635e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31460544916237065,0.098550885807939664,0.0025822268760527598,0.00013090998420907653,0.016348542113922906,1.3769329343043594e-06,0.0055883577639529343,0.003950736458428819,7.6052999380290586e-15,0.001243319609450768,4.5726874967541452e-07,1.5652573597184087e-06,2.6723240436681808e-07,0.00012300202381395936,1.18218634351282e-11,1.4328424956165456e-07,4.6099517800377267e-06,0.00014551465652902791,0.0047894576954736609,0.018149128352371861,8.0329221427336392e-07,9.4184132677552538e-07,2.3112615642326826e-06,7.0428987736908835e-07,2.489748146062943e-08,9.987039993060905e-06,5.6637936668121091e-11,2.4940158717563982e-08,6.4623496402610107e-08,5.0793820521485459e-11,4.3322020476039277e-09,2.0083798706639329e-09,5.8400843057189693e-08,4.1622235817670574e-11,2.5050824632143182e-10,4.0296436965888121e-10,1.1053984771094405e-10,8.6207341002876218e-06,1.0718013485683014e-08,4.1179666035737601e-06,3.4782083406804358e-08,7.5883026797770874e-12,2.0065305835209875e-08,1.3683167681976331e-06,3.9138406522369964e-13,7.0279462940565919e-09,8.376785881878832e-10
1.4671322966586767e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31461915594093448,0.098538959527644035,0.0025784691114587566,0.00013118598185883642,0.016363430224189252,1.3783039906499585e-06,0.0055936810300578439,0.0039539678253018738,7.6368270783345659e-15,0.0012427018835042007,4.5817505734363174e-07,1.5667742666324585e-06,2.674597961094529e-07,0.00012311797850506068,1.1846567753616549e-11,1.4405633280432419e-07,4.6091073641847901e-06,0.0001458247334490292,0.0047890863902172618,0.018135758576859316,8.0287748389428863e-07,9.4163441639383181e-07,2.3125545417421523e-06,7.0495917692190733e-07,2.4848897931706463e-08,9.9956452389192269e-06,5.6613845939085517e-11,2.4959465008271625e-08,6.4640193114536312e-08,5.0844174413572297e-11,4.336517672654502e-09,2.0103607669545017e-09,5.8525291469557313e-08,4.1712745834338451e-11,2.5084165800439083e-10,4.0332860204397028e-10,1.1088482938748399e-10,8.6448345942177668e-06,1.0750816601853155e-08,4.1357243809912826e-06,3.4933637809126853e-08,7.6210254917383633e-12,2.0086161958655456e-08,1.3739569164586553e-06,3.9301445724069566e-13,7.0662071388958878e-09,8.3937561252594648e-10
1.4686345727336899e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31463285928115392,0.098527042890314318,0.0025747153859470395,0.00013146219218460753,0.016378309733593312,1.3796755617745446e-06,0.0055990014037659089,0.0039571952413248344,7.6684433789828362e-15,0.0012420842282005403,4.5908166912904936e-07,1.568290135438823e-06,2.6768692691605301e-07,0.00012323384974577582,1.1871292086777141e-11,1.4483158586594903e-07,4.6082620919602688e-06,0.00014613501391067666,0.0047887154509909519,0.018122391857054602,8.0246280939671246e-07,9.4142733521304398e-07,2.3138485499605964e-06,7.0562815517225763e-07,2.480039072061309e-08,1.000424109808565e-05,5.6589762589720866e-11,2.4978794051865897e-08,6.4656904918411862e-08,5.0894505756945108e-11,4.340831367416056e-09,2.0123404435310686e-09,5.8649821575237278e-08,4.1803321347574706e-11,2.5117509411343922e-10,4.0369248008334865e-10,1.1123039816642202e-10,8.6689598123120815e-06,1.07836742408184e-08,4.1535363246207203e-06,3.5085662728206287e-08,7.653848117519741e-12,2.0107027103536276e-08,1.3796124194981517e-06,3.9464937787903538e-13,7.1046274203396724e-09,8.4107332978851537e-10
1.470136848808703e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31464655917839224,0.098515135891379599,0.0025709656960209988,0.00013173861489362886,0.016393180644349338,1.3810476496105453e-06,0.0056043188854877704,0.0039604187091119769,7.700148968492578e-15,0.0012414666436774298,4.5998858341039691e-07,1.569804966735891e-06,2.6791379691746599e-07,0.00012334963754698442,1.1896036435282115e-11,1.456100173095627e-07,4.6074159636851367e-06,0.00014644549751886352,0.0047883448775819246,0.018109028197876343,8.0204819085611855e-07,9.412200833254094e-07,2.3151435900472014e-06,7.0629681213570283e-07,2.4751959732221634e-08,1.0012827575449719e-05,5.6565686635193992e-11,2.4998145882923516e-08,6.4673631828622381e-08,5.0944814549588435e-11,4.3451431317146319e-09,2.014318900301474e-09,5.8774433215651706e-08,4.1893962248430704e-11,2.5150855440643093e-10,4.0405600390721757e-10,1.1157655387969788e-10,8.6931096775658435e-06,1.0816586386276601e-08,4.171402523639838e-06,3.5238158972537414e-08,7.6867707214520664e-12,2.0127901298041921e-08,1.3852832924026509e-06,3.9628883196954682e-13,7.1432075807237791e-09,8.427717370105104e-10
1.471488897276215e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3146588861383442,0.098504427829388355,0.0025675944226319714,0.00013198757667741906,0.016406557114016271,1.3822829720516232e-06,0.0056091021467291526,0.0039633164565394613,7.7287604472426674e-15,0.0012409108782366115,4.6080506355929744e-07,1.5711674283266355e-06,2.6811775703848395e-07,0.00012345377523632602,1.1918323462667652e-11,1.4631333020929612e-07,4.6066537165778049e-06,0.00014672510613028235,0.004788011674111946,0.018097003525498645,8.0167508207446131e-07,9.4103341075401109e-07,2.3163100093513437e-06,7.0689832871544631e-07,2.4708436934565708e-08,1.0020547387679157e-05,5.6544024611196086e-11,2.5015582042598924e-08,6.4688698975003831e-08,5.0990073180434529e-11,4.3490220688943423e-09,2.0160984683851827e-09,5.8886653273285097e-08,4.1975594875639447e-11,2.5180868914893934e-10,4.0438287260215327e-10,1.1188859570680314e-10,8.7148655658601007e-06,1.0846253906625617e-08,4.1875285647961568e-06,3.5375809243616583e-08,7.7164866820845019e-12,2.0146695833874499e-08,1.390400231678608e-06,3.9776822073368469e-13,7.1780667875293014e-09,8.4430089097751583e-10
1.4728409457437269e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31467121030239553,0.098493727567462802,0.0025642264127096856,0.00013223671004096966,0.0164199266221874,1.3835187160120354e-06,0.0056138830660950887,0.0039662110099192346,7.7574444477444913e-15,0.0012403551703367094,4.6162178623930152e-07,1.572529050453747e-06,2.6832150610877223e-07,0.000123557845356521,1.1940626703670696e-11,1.470192307949168e-07,4.6058907765590653e-06,0.00014700487868319698,0.0047876787666271481,0.018084981339748354,8.0130201873218044e-07,9.4084660005639335e-07,2.3174772662617782e-06,7.074995850769868e-07,2.466497573120303e-08,1.0028259608178028e-05,5.6522368600219597e-11,2.5033036713179813e-08,6.4703778379156601e-08,5.1035313542111207e-11,4.3528994421331554e-09,2.0178770482863133e-09,5.8998939130350405e-08,4.2057280299339708e-11,2.5210884310893194e-10,4.0470945458327059e-10,1.1220111268169781e-10,8.7366412995377968e-06,1.0875965551767517e-08,4.2036986899950756e-06,3.5513842532063169e-08,7.7462838777997626e-12,2.0165497743426827e-08,1.395529643648547e-06,3.9925128899677365e-13,7.2130561780636172e-09,8.4583059925539688e-10
1.4741929942112388e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31468353166721236,0.098483035102271091,0.0025608616637271143,0.00013248601477075235,0.016433289170478156,1.3847548829090704e-06,0.0056186616438862391,0.0039691023711570274,7.7862010636729711e-15,0.0012397995200751205,4.6243875027274781e-07,1.5738898335515783e-06,2.6852504422380961e-07,0.0001236618479156033,1.1962946158925328e-11,1.4772772532566283e-07,4.6051271438588762e-06,0.00014728481489038761,0.0047873461549730462,0.01807296164416481,8.009290008826044e-07,9.4065965129907337e-07,2.3186453616292754e-06,7.0810058123183528e-07,2.4621576053071661e-08,1.0035964240514843e-05,5.650071861323856e-11,2.5050509919893222e-08,6.4718870051430679e-08,5.108053563316797e-11,4.3567752513058486e-09,2.0196546399396979e-09,5.9111290671570753e-08,4.2139018440287158e-11,2.5240901611014309e-10,4.0503574994579198e-10,1.1251410467559991e-10,8.7584368221771254e-06,1.0905721309449239e-08,4.219912964183492e-06,3.5652259426929289e-08,7.776162428277658e-12,2.0184307047383221e-08,1.4006715392028752e-06,4.0073804025050311e-13,7.2481760757543119e-09,8.4736085968916203e-10
1.4755450426787508e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3146958502294751,0.098472350430481567,0.002557500173164055,0.00013273549065320541,0.016446644760504361,1.3859914741627264e-06,0.0056234378804036677,0.0039719905421585289,7.8150303886982851e-15,0.0012392439275483301,4.6325595448331369e-07,1.5752497780538939e-06,2.6872837147910356e-07,0.00012376578292163902,1.1985281829111031e-11,1.4843882006603443e-07,4.6043628187058994e-06,0.00014756491446489146,0.0047870138389953546,0.018060944442272985,8.005560285784738e-07,9.4047256455129493e-07,2.3198142963114053e-06,7.0870131719157884e-07,2.4578237831199287e-08,1.0043661288259347e-05,5.6479074661211557e-11,2.5068001688062939e-08,6.473397400214539e-08,5.112573945216058e-11,4.3606494962877185e-09,2.0214312432808128e-09,5.9223707781772332e-08,4.2220809219294149e-11,2.5270920797667656e-10,4.0536175878504267e-10,1.1282757155833834e-10,8.780252077266857e-06,1.0935521167289522e-08,4.2361714522878112e-06,3.579106051715611e-08,7.8061224531602412e-12,2.020312376646969e-08,1.4058259291978589e-06,4.0222847797705344e-13,7.2834268043317779e-09,8.4889167012588515e-10
1.4768970911462627e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31470816598587814,0.09846167354876266,0.0025541419385070887,0.00013298513747473422,0.016459993393882183,1.3872284911957158e-06,0.0056282117759488401,0.0039748755248293832,7.8439325164859055e-15,0.0012386883928519161,4.6407339769601347e-07,1.5766088843938586e-06,2.6893148797018885e-07,0.00012386965038272641,1.2007633714952428e-11,1.4915252128578086e-07,4.6035978013276123e-06,0.0001478451771200023,0.0047866818185399911,0.018048929737583583,8.0018310187203777e-07,9.402853398796346e-07,2.3209840711608412e-06,7.0930179296784067e-07,2.4534960996703316e-08,1.0051350754982489e-05,5.6457436755071457e-11,2.5085512043027487e-08,6.474909024172637e-08,5.1170924997650517e-11,4.3645221769545492e-09,2.0232068582457585e-09,5.9336190345884181e-08,4.2302652557229604e-11,2.5300941853221312e-10,4.0568748119644212e-10,1.1314151319819392e-10,8.8020870082065865e-06,1.0965365112792439e-08,4.252474219213787e-06,3.5930246391572443e-08,7.8361640720515086e-12,2.02219479214549e-08,1.4109928244555696e-06,4.0372260564907162e-13,7.318808687828538e-09,8.5042302841470587e-10
1.4782491396137746e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31472047893312971,0.098451004453783089,0.0025507869572495207,0.00013323495502171097,0.016473335072228174,1.3884659354334476e-06,0.0056329833308236214,0.0039777573210751909,7.8729075406966407e-15,0.0012381329160805596,4.6489107873719778e-07,1.5779671530040343e-06,2.6913439379262736e-07,0.00012397345030699554,1.203000181721912e-11,1.4986883525988015e-07,4.6028320919502268e-06,0.00014812560256927075,0.0047863500934530647,0.018036917533593152,7.998102208150157e-07,9.4009797735156619e-07,2.3221546870354496e-06,7.099020085723003e-07,2.4491745480789864e-08,1.0059032644256437e-05,5.6435804905737828e-11,2.5103041010189038e-08,6.4764218780559794e-08,5.1216092268204775e-11,4.368393293182601e-09,2.0249814847712544e-09,5.9448738248938537e-08,4.2384548375019128e-11,2.5330964760062498e-10,4.0601291727550152e-10,1.1345592946215175e-10,8.8239415583070703e-06,1.0995253133343655e-08,4.2688213298463209e-06,3.6069817638892834e-08,7.866287404517038e-12,2.024077953315011e-08,1.4161722357638108e-06,4.0522042672965037e-13,7.3543220505783003e-09,8.5195493240682683e-10
1.4796011880812866e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31473278906795255,0.098440343142211562,0.0025474352268913202,0.00013348494308047513,0.016486669797159223,1.3897038083040444e-06,0.0056377525453302655,0.0039806359328014903,7.9019555549866702e-15,0.0012375774973280515,4.6570899643455296e-07,1.5793245843163855e-06,2.6933708904200805e-07,0.00012407718270260828,1.205238613672561e-11,1.5058776826852072e-07,4.6020656907987548e-06,0.00014840619052650426,0.0047860186635808894,0.018024907833784243,7.9943738545863044e-07,9.3991047703308488e-07,2.323326144792425e-06,7.1050196401667717e-07,2.4448591214753744e-08,1.0066706959654535e-05,5.641417912411293e-11,2.5120588614996353e-08,6.4779359629111837e-08,5.1261241262395789e-11,4.3722628448486207e-09,2.0267551227946383e-09,5.9561351376070607e-08,4.2466496593645001e-11,2.5360989500562153e-10,4.0633806711782223e-10,1.1377082021588125e-10,8.8458156707906074e-06,1.1025185216209098e-08,4.2852128490492816e-06,3.6209774847715939e-08,7.8964925700836442e-12,2.0259618622409171e-08,1.4213641738760474e-06,4.0672194467230125e-13,7.3899672172150164e-09,8.5348737995551498e-10
1.4809532365487985e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31474509638708281,0.098429689610717089,0.0025440867449390689,0.00013373510143733337,0.016499997570292569,1.3909421112383395e-06,0.0056425194197714263,0.0039835113619137684,7.9310766530075773e-15,0.0012370221366872999,4.6652714961709867e-07,1.5806811787622781e-06,2.6953957381394678e-07,0.00012418084757775838,1.2074786674331226e-11,1.5130932659708312e-07,4.6012985980969705e-06,0.00014868694070576698,0.0047856875287699708,0.018012900641625491,7.9906459585357882e-07,9.397228389913316e-07,2.3244984452939942e-06,7.1110165931274833e-07,2.4405498129977642e-08,1.007437370475133e-05,5.6392559421084248e-11,2.5138154882956461e-08,6.4794512797794653e-08,5.1306371978801553e-11,4.3761308318298224e-09,2.0285277722538658e-09,5.9674029612518768e-08,4.254849713414628e-11,2.5391016057109247e-10,4.066629308190975e-10,1.1408618532366329e-10,8.867709288791302e-06,1.105516134853113e-08,4.3016488416653173e-06,3.6350118606522927e-08,7.926779688239042e-12,2.0278465210128546e-08,1.4265686495113454e-06,4.0822716292094097e-13,7.425744512672054e-09,8.5502036891609593e-10
1.4823052850163104e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31475740088727017,0.098419043855968821,0.0025407415089059109,0.00013398542987855957,0.016513318393245779,1.3921808456698858e-06,0.0056472839544501399,0.0039863836103174377,7.9602709284063764e-15,0.0012364668342503401,4.6734553711518819e-07,1.5820369367724746e-06,2.697418482040853e-07,0.00012428444494067093,1.2097203430939987e-11,1.5203351653612348e-07,4.6005308140674641e-06,0.00014896785282137966,0.0047853566888670096,0.018000895960571792,7.9869185205006754e-07,9.3953506329198728e-07,2.3256715894018974e-06,7.1170109447232817e-07,2.4362466157932294e-08,1.0082032883122485e-05,5.6370945807523671e-11,2.5155739839629459e-08,6.4809678297111648e-08,5.1351484416005279e-11,4.3799972540038943e-09,2.0302994330875034e-09,5.9786772843624207e-08,4.2630549917618459e-11,2.5421044412079356e-10,4.0698750847510731e-10,1.1440202464852792e-10,8.8896223553553924e-06,1.1085181517332777e-08,4.3181293725156885e-06,3.6490849503675841e-08,7.9571488784315334e-12,2.0297319317247256e-08,1.4317856733543088e-06,4.0973608490986283e-13,7.4616542621813536e-09,8.5655389714595672e-10
1.4836573334838223e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31476970256527825,0.09840840587463609,0.0025373995163114988,0.00013423592819039528,0.016526632267636766,1.3934200130349455e-06,0.0056520461496698329,0.0039892526799178438,7.9895384748255666e-15,0.0012359115901083397,4.6816415776050654e-07,1.5833918587771297e-06,2.6994391230809134e-07,0.00012438797479960269,1.2119636407500435e-11,1.5276034438135565e-07,4.5997623389316117e-06,0.00014924892658792007,0.0047850261437189052,0.017988893794064299,7.9831915409779341e-07,9.3934715000152825e-07,2.3268455779816404e-06,7.123002695072899e-07,2.4319495230175569e-08,1.0089684498344833e-05,5.6349338294286425e-11,2.5173343510621898e-08,6.4824856137513662e-08,5.1396578572595914e-11,4.3838621112490033e-09,2.0320701052347331e-09,5.9899580954831481e-08,4.2712654865214178e-11,2.5451074547856296e-10,4.0731180018172452e-10,1.1471833805200852e-10,8.9115548134415623e-06,1.11152457095164e-08,4.3346545064000902e-06,3.6631968127416072e-08,7.9876002600696724e-12,2.0316180964747054e-08,1.4370152560550125e-06,4.1124871406372613e-13,7.4976967912725709e-09,8.580879625045419e-10
1.4850093819513343e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31478200141788365,0.098397775663388448,0.0025340607646819409,0.00013448659615904941,0.016539939195083758,1.3946596147725e-06,0.0056568060057343127,0.0039921185726202535,8.0188793859031471e-15,0.0012353564043516053,4.6898301038607023e-07,1.5847459452057906e-06,2.7014576622165768e-07,0.0001244914371628415,1.2142085605005533e-11,1.5348981643363312e-07,4.5989931729096208e-06,0.00014953016172022259,0.0047846958931727357,0.017976894145530668,7.979465020459682e-07,9.391590991851053e-07,2.3280204118992161e-06,7.128991844295395e-07,2.4276585278352632e-08,1.0097328553996316e-05,5.6327736892215141e-11,2.5190965921601426e-08,6.4840046329542375e-08,5.1441654447167309e-11,4.3877254034437649e-09,2.0338397886353395e-09,6.0012453831687818e-08,4.2794811898142234e-11,2.5481106446818631e-10,4.0763580603490508e-10,1.150351253945127e-10,8.9335066059212511e-06,1.1145353911865484e-08,4.3512243080964631e-06,3.6773475065862592e-08,8.0181339525219466e-12,2.0335050173652249e-08,1.442257408228941e-06,4.1276505379752236e-13,7.5338724257722022e-09,8.5962256285335374e-10
1.4863614304188462e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31479429744187676,0.098387153218895587,0.0025307252515497521,0.00013473743357069842,0.0165532391772053,1.3958996523242438e-06,0.0056615635229477707,0.0039949812903298538,8.0482937552726633e-15,0.0012348012770695932,4.6980209382622522e-07,1.586099196487395e-06,2.7034741004050285e-07,0.00012459483203870668,1.2164551024492555e-11,1.5422193899893102e-07,4.5982233162205036e-06,0.00014981155793337809,0.0047843659370757794,0.017964897018385096,7.9757389594330529e-07,9.3897091090866006e-07,2.3291960920237439e-06,7.1349783925104492e-07,2.4233736234195034e-08,1.0104965053655993e-05,5.6306141612134791e-11,2.5208607098277816e-08,6.4855248883685777e-08,5.1486712038319223e-11,4.3915871304672859e-09,2.0356084832297251e-09,6.0125391359843835e-08,4.2877020937668856e-11,2.5511140091346464e-10,4.0795952613069909e-10,1.1535238653483733e-10,8.9554776755789873e-06,1.1175506111042446e-08,4.367838842360814e-06,3.6915370907010433e-08,8.0487500751164051e-12,2.0353926965029935e-08,1.4475121404569204e-06,4.1428510751656932e-13,7.5701814918027056e-09,8.6115769605595118e-10
1.4877134788863581e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31480659063406102,0.098376538537827504,0.0025273929744537996,0.00013498844021148679,0.016566532215620249,1.3971401271345962e-06,0.0056663187016147663,0.0039978408349517439,8.0777816765632397e-15,0.001234246208350914,4.7062140691664665e-07,1.5874516130502678e-06,2.7054884386036946e-07,0.00012469815943554844,1.2187032667042942e-11,1.5495671838832801e-07,4.5974527690821161e-06,0.00015009311494273452,0.0047840362752755031,0.017952902416028427,7.9720133583804025e-07,9.3878258523685238e-07,2.3303726192255531e-06,7.14096233983803e-07,2.4190948029520933e-08,1.0112594000904024e-05,5.6284552464860101e-11,2.5226267066425759e-08,6.4870463810521364e-08,5.1531751344655993e-11,4.3954472921991013e-09,2.0373761889588886e-09,6.0238393425052815e-08,4.2959281905116334e-11,2.5541175463822833e-10,4.0828296056523631e-10,1.15670121330777e-10,8.9774679651126958e-06,1.1205702293590082e-08,4.3844981739270413e-06,3.7057656238728927e-08,8.0794487471403683e-12,2.0372811359989862e-08,1.4527794632850558e-06,4.158088786164735e-13,7.6066243157816293e-09,8.6269335997794677e-10
1.48906552735387e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31481888099125299,0.098365931616854349,0.002524063930939251,0.00013523961586752657,0.016579818311947762,1.3983810406506921e-06,0.0056710715420402458,0.0040006972083909322,8.1073432433996149e-15,0.0012336911982833412,4.7144094849433747e-07,1.5888031953221198e-06,2.7075006777702545e-07,0.00012480141936174817,1.2209530533782196e-11,1.556941609179886e-07,4.5966815317111473e-06,0.00015037483246389607,0.0047837069076195511,0.017940910341848332,7.9682882177791896e-07,9.3859412223513461e-07,2.3315499943773569e-06,7.1469436863987518e-07,2.4148220596234081e-08,1.012021539932166e-05,5.6262969461186947e-11,2.5243945851860062e-08,6.4885691120575795e-08,5.1576772364788132e-11,4.3993058885192469e-09,2.039142905764439e-09,6.035145991317143e-08,4.3041594721864458e-11,2.5571212546623187e-10,4.0860610943474141e-10,1.1598832963838326e-10,8.9994774171340156e-06,1.1235942445930739e-08,4.4012023675067477e-06,3.7200331648760228e-08,8.1102300878400608e-12,2.0391703379684553e-08,1.4580593872246681e-06,4.1733637048312846e-13,7.6432012244207331e-09,8.6422955248700711e-10
1.490417575821382e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31483116851028209,0.098355332452646577,0.002520738118557529,0.00013549096032489791,0.016593097467807294,1.3996223943223931e-06,0.0056758220445295177,0.0040035504125523246,8.1369785494021777e-15,0.0012331362469538178,4.7226071739762763e-07,1.5901539437300468e-06,2.7095108188626193e-07,0.000124904611825718,1.2232044625879751e-11,1.5643427290914488e-07,4.5959096043231389e-06,0.00015065671021272404,0.0047833778339557639,0.017928920799219338,7.9645635381021802e-07,9.3840552196762069e-07,2.3327282183537038e-06,7.1529224323134553e-07,2.4105553866324193e-08,1.0127829252491181e-05,5.6241392611903136e-11,2.5261643480460064e-08,6.4900930824461495e-08,5.1621775097330235e-11,4.4031629193081553e-09,2.04090863358858e-09,6.0464590710158962e-08,4.312395930934896e-11,2.560125132213563e-10,4.0892897283551389e-10,1.1630701131284679e-10,9.0215059741686068e-06,1.1266226554367183e-08,4.4179514877890626e-06,3.7343397724717515e-08,8.1410942164203127e-12,2.0410603045309247e-08,1.4633519227522287e-06,4.1886758649267141e-13,7.6799125447251315e-09,8.6576627145285055e-10
1.4917696242888939e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31484345318799078,0.098344741041874739,0.0025174155348662549,0.00013574247336964896,0.016606369684818587,1.4008641896022809e-06,0.0056805702093882639,0.0040064004493407315,8.1666876881870065e-15,0.001232581354448464,4.7308071246617272e-07,1.5915038587005263e-06,2.7115188628389389e-07,0.00012500773683590087,1.2254574944548855e-11,1.5717706068807886e-07,4.595136987132486e-06,0.00015093874790533595,0.0047830490541321581,0.017916933791502977,7.9608393198173272e-07,9.3821678449931774e-07,2.3339072920309476e-06,7.1588985777036879e-07,2.4062947771865802e-08,1.013543556399596e-05,5.6219821927776865e-11,2.5279359978148088e-08,6.4916182932744855e-08,5.166675954090352e-11,4.4070183844467904e-09,2.0426733723741248e-09,6.0577785702078097e-08,4.320637558906338e-11,2.5631291772729728e-10,4.092515508639511e-10,1.166261662074702e-10,9.0435535786564726e-06,1.1296554605082258e-08,4.4347455994404698e-06,3.7486855054083491e-08,8.1720412520442007e-12,2.0429510378102012e-08,1.468657080309296e-06,4.2040253001148985e-13,7.7167586039923886e-09,8.6730351474724683e-10
1.4931216727564058e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31485573502123448,0.098334157381209722,0.0025140961774292058,0.00013599415478779596,0.016619634964601664,1.4021064279456653e-06,0.0056853160369225294,0.0040092473206608465,8.1964707533658947e-15,0.0012320265208525844,4.7390093254095306e-07,1.5928529406594143e-06,2.7135248106575967e-07,0.00012511079440077034,1.2277121491046432e-11,1.5792253058610386e-07,4.5943636803524512e-06,0.00015122094525810641,0.0047827205679969401,0.017904949322047913,7.9571155633879947e-07,9.3802790989376828e-07,2.3350872162878354e-06,7.16487212269115e-07,2.4020402245018748e-08,1.0143034337420378e-05,5.6198257419570298e-11,2.5297095370906396e-08,6.4931447456072603e-08,5.171172569413271e-11,4.4108722838164764e-09,2.0444371220644699e-09,6.0691044775094199e-08,4.3288843482557017e-11,2.566133388080058e-10,4.0957384361652014e-10,1.1694579417485263e-10,9.0656201729522793e-06,1.1326926584138842e-08,4.4515847671046122e-06,3.7630704224208721e-08,8.2030713138327431e-12,2.0448425399343714e-08,1.4739748703024529e-06,4.2194120439616941e-13,7.7537397298116646e-09,8.6884128024401547e-10
1.4944737212239178e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31486801400688091,0.098323581467322688,0.002510780043816259,0.00013624600436532353,0.01663289330877684,1.4033491108105824e-06,0.0056900595274387263,0.004012091028417257,8.2263278385463977e-15,0.0012314717462506741,4.7472137646427291e-07,1.5942011900319467e-06,2.7155286632772095e-07,0.00012521378452883062,1.2299684266672973e-11,1.5867068893954685e-07,4.5935896841951731e-06,0.00015150330198766623,0.0047823923753984882,0.01789296739419002,7.9533922692727876e-07,9.3783889821558334e-07,2.3362679920043727e-06,7.1708430673983141e-07,2.3977917218026947e-08,1.0150625576349863e-05,5.617669909802524e-11,2.5314849684767048e-08,6.4946724405051139e-08,5.175667355564961e-11,4.4147246172990863e-09,2.0461998826036243e-09,6.0804367815475915e-08,4.3371362911437151e-11,2.5691377628709656e-10,4.0989585118978834e-10,1.1726589506553971e-10,9.0877056993256544e-06,1.1357342477480339e-08,4.4684690554021295e-06,3.7774945822309959e-08,8.2341845208645361e-12,2.0467348130358065e-08,1.4793053031032419e-06,4.2348361299350905e-13,7.7908562500628059e-09,8.7037956581902376e-10
1.4958257696914297e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31488029014181057,0.098313013296884993,0.0025074671316033456,0.0001364980218881845,0.016646144718964664,1.4045922396577975e-06,0.0056948006812436247,0.0040149315745144302,8.2562590373318633e-15,0.001230917030726427,4.7554204307975899e-07,1.5955486072427334e-06,2.7175304216566144e-07,0.00012531670722861618,1.2322263272772404e-11,1.5942154208973019e-07,4.5928149988716739e-06,0.00015178581781090313,0.0047820644761853697,0.017880988011252485,7.9496694379258393e-07,9.3764974952770256e-07,2.3374496200634693e-06,7.1768114119476974e-07,2.3935492623218967e-08,1.0158209284370821e-05,5.6155146973879342e-11,2.5332622945813173e-08,6.4962013790361193e-08,5.1801603124088866e-11,4.4185753847768203e-09,2.0479616539361709e-09,6.0917754709594557e-08,4.3453933797366579e-11,2.5721422998861816e-10,4.1021757368038751e-10,1.1758646872955317e-10,9.1098100999615339e-06,1.1387802270929961e-08,4.4853985289304632e-06,3.7919580435468555e-08,8.2653809921754565e-12,2.0486278592511632e-08,1.4846483890481043e-06,4.2502975914045943e-13,7.8281084929154931e-09,8.7191836935018635e-10
