Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),C2H4(47),OCX(25),COX(50),CHOX(53),O(29),H2OX(23),HOX(22)
2.584800212916356e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42300903799041656,0.087673419400884217,0.022055341626725601,0.0,0.00088887137815053005,0.043716347919440686,0.00052849363336406529,5.7323867514024361e-05,1.887512881725234e-12,0.0022378257911975937,7.1917715702234401e-11,0.00051056876978362333,3.4196163135180774e-09,2.9544092649698833e-05,4.9060612309357795e-11,2.8569737443453366e-12,7.030443301501776e-05,1.7898880875046096e-05,0.006018398556293404,8.7531988924292651e-08,0.00046864794644035777,2.9116375938527403e-08,6.2414474360331844e-08,0.00062000487494111571,0.021355047839589487,1.2278914432078449e-08,0.00083589587723205535,2.8324889065745935e-05,2.4076166496083093e-08,1.5640714594872775e-09,4.4855543171034702e-12,1.5061799607088286e-05,3.8123768447192305e-08,8.8375600777010684e-10
2.5879368230327998e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42298369486715265,0.087648302790112001,0.022053925330053101,0.0,0.00089037663456134673,0.043768188451605267,0.00052979882542736757,5.7301127722764953e-05,1.8964738570510686e-12,0.0022373763658261915,7.1908443422882763e-11,0.00051068993511562083,3.4198373515734117e-09,2.9550415952030045e-05,4.9193455699262441e-11,2.8639672121597408e-12,7.0317559219787744e-05,1.7923599621248309e-05,0.0060163135528189925,8.7521397445106315e-08,0.0004688767666053151,2.9146124845615403e-08,6.2556590053061576e-08,0.0006210763802475584,0.021380233433535012,1.2275660106011392e-08,0.00083683779995393079,2.8364007636545508e-05,2.413315327807429e-08,1.5678402333223122e-09,4.4986361430354794e-12,1.5064388595815533e-05,3.8186041008558069e-08,8.8404119883347717e-10
2.5910734331492435e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42295836029247452,0.087623192910614989,0.022052508083939239,0.0,0.00089188248420497222,0.043820014065869828,0.00053110539750800983,5.7278385727857142e-05,1.9054646677882017e-12,0.0022369268385175876,7.1899154442791651e-11,0.00051081101277817393,3.4200579629149107e-09,2.9556699845182118e-05,4.9326476290403668e-11,2.8709665878126972e-12,7.0330654255493206e-05,1.794831032813172e-05,0.0060142293392541745,8.751080696708697e-08,0.00046910534954653282,2.9175934264259474e-08,6.2698820798867021e-08,0.00062214814021893411,0.021405410058658866,1.227240500903116e-08,0.00083777933530867035,2.8403113484949976e-05,2.4190193983652558e-08,1.5716126597566962e-09,4.5117375905635354e-12,1.5066973719970727e-05,3.8248332047768462e-08,8.8432602698653065e-10
2.5938963822540426e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42293556648348246,0.08760059977395164,0.022051231751222446,0.0,0.00089323825554866402,0.043866644364410116,0.00053228249154748503,5.7257916088625691e-05,1.9135819510576739e-12,0.0022365221773371926,7.1890780156399841e-11,0.0005109199078338235,3.420256150117781e-09,2.9562321760914204e-05,4.9446346294893971e-11,2.8772710685562575e-12,7.034241320841033e-05,1.7970543087356623e-05,0.0060123542222289958,8.7501276393060272e-08,0.00046931087170928702,2.9202814452773065e-08,6.2826926714186887e-08,0.00062311294117699733,0.021428061354252778,1.2269474766309019e-08,0.00083862638602908205,2.8438297865560343e-05,2.4241576684260571e-08,1.5750109638920885e-09,4.523545666602817e-12,1.5069297031951895e-05,3.8304409757410546e-08,8.8458206273969254e-10
2.5967193313588417e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42291277959730855,0.087578012088955298,0.022049954650496924,0.0,0.00089459450638847279,0.043913262580404136,0.00053346070200856752,5.7237444739262549e-05,1.9217234835493131e-12,0.0022361174346160495,7.1882392481295478e-11,0.0005110287320942927,3.4204539950905157e-09,2.9567911953658432e-05,4.9566359767910435e-11,2.8835803187399209e-12,7.0354147045134069e-05,1.7992769328509514e-05,0.0060104797446774594,8.749174662980418e-08,0.00046951620235671868,2.9229743607745321e-08,6.2955125587382012e-08,0.00062407794700970818,0.021450705387572579,1.2266543906003669e-08,0.00083947312316854262,2.8473471931180217e-05,2.4293002990177921e-08,1.5784122217410184e-09,4.5353696300690707e-12,1.5071617221906625e-05,3.8360502389088676e-08,8.8483780582796381e-10
2.5995422804636408e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42288999963321827,0.087555429855307051,0.022048676782254206,0.0,0.00089595123624147059,0.043959868714316272,0.00053464002823205034,5.721697171488699e-05,1.9298893043528291e-12,0.0022357126108376465,7.1873991482643269e-11,0.00051113748566199949,3.4206514994324973e-09,2.9573470516964528e-05,4.9686516678827977e-11,2.8898943308338407e-12,7.036585582729191e-05,1.801498904866913e-05,0.0060086059064320329,8.7482217678672161e-08,0.00046972134178885339,2.9256721708467888e-08,6.3083417311149613e-08,0.00062504315705393717,0.02147334215979502,1.2263612431364813e-08,0.00084031954681555038,2.8508635677185744e-05,2.4344472867154454e-08,1.5818164309862045e-09,4.5472094788655237e-12,1.5073934293740731e-05,3.8416609921587031e-08,8.8509325691355653e-10
2.60236522956844e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42286722659047321,0.087532853072685768,0.022047398146985545,0.0,0.00089730844462561615,0.044006462766619216,0.00053582046955896409,5.7196497050414221e-05,1.9380794525528945e-12,0.0022353077064831703,7.1865577225214481e-11,0.00051124616863910401,3.4208486647339452e-09,2.9578997544094962e-05,4.9806816996968246e-11,2.8962130973120495e-12,7.0377539616317037e-05,1.8037202244930862e-05,0.0060067327073250222,8.7472689540497734e-08,0.0004699262903049659,2.9283748732951461e-08,6.3211801775758754e-08,0.0006260085706477716,0.02149597167210069,1.2260680345614581e-08,0.00084116565705872281,2.854378909898015e-05,2.4395986280871835e-08,1.5852235893131753e-09,4.5590652104450648e-12,1.5076248251350586e-05,3.8472732333704998e-08,8.8534841663440965e-10
2.605188178673239e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42284446046833019,0.087510281740768164,0.022046118745181861,0.0,0.0008986661310597529,0.044053044737793902,0.0005370020253305743,5.7176020780556877e-05,1.9462939672290639e-12,0.0022349027220315231,7.1857149773389975e-11,0.00051135478112751044,3.4210454925759747e-09,2.9584493128025668e-05,4.9927260691599523e-11,2.902536610652465e-12,7.0389198473448146e-05,1.8059408914407121e-05,0.0060048601471885642,8.746316221446943e-08,0.00047013104820357751,2.9310824657451453e-08,6.3340278868391875e-08,0.00062697418713052416,0.021518593925673974,1.2257747651942694e-08,0.00084201145398679796,2.8578932191993186e-05,2.4447543196826943e-08,1.5886336944106304e-09,4.5709368215300691e-12,1.5078559098623166e-05,3.8528869604258556e-08,8.8560328556939533e-10
2.608011127778038e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42282170126604235,0.087487715859228626,0.02204483857733374,0.0,0.00090002429506360552,0.044099614628329509,0.00053818469488838277,5.715554293982685e-05,1.9545328874557085e-12,0.0022344976579593374,7.1848709191163922e-11,0.00051146332322886672,3.4212419845303266e-09,2.9589957361446969e-05,5.0047847731936861e-11,2.9088648633368941e-12,7.0400832459730357e-05,1.8081609054227294e-05,0.0060029882258546318,8.7453635701347776e-08,0.00047033561578245319,2.9337949460672942e-08,6.3468848481156234e-08,0.00062794000584270393,0.021541208921703053,1.2254814353553357e-08,0.00084285693768863064,2.8614064951680923e-05,2.449914358076407e-08,1.592046743965963e-09,4.5828243097772455e-12,1.5080866839436072e-05,3.8585021712157073e-08,8.858578643550274e-10
2.610834076882837e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42279894898285802,0.087465155427739472,0.022043557643931497,0.0,0.00090138293615777743,0.044146172438723374,0.00053936847757413045,5.7135063562536705e-05,1.9627962523019689e-12,0.0022340925147409959,7.1840255542146535e-11,0.00051157179504456648,3.4214381421596153e-09,2.9595390336764376e-05,5.0168578087142598e-11,2.9151978478510396e-12,7.0412441636016754e-05,1.8103802661537187e-05,0.0060011169431550453,8.7444110003078886e-08,0.00047053999333861244,2.9365123122055781e-08,6.3597510507522575e-08,0.00062890602612601318,0.021563816661379905,1.2251880453645668e-08,0.00084370210825319416,2.8649187373526125e-05,2.4550787398581502e-08,1.5954627356672767e-09,4.5947276732136857e-12,1.508317147765756e-05,3.8641188636359305e-08,8.861121536642632e-10
2.613657025987636e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42277620361802215,0.087442600445970811,0.022042275945465085,0.0,0.00090274205386374885,0.044192718169480963,0.00054055337272979542,5.7114582682801398e-05,1.9710841008316615e-12,0.0022336872928486462,7.1831788889567438e-11,0.00051168019667574831,3.4216339670176867e-09,2.9600792146099402e-05,5.0289451726326127e-11,2.9215355566845075e-12,7.0424026062968314e-05,1.8125989733499093e-05,0.0059992462989214498,8.7434585119101162e-08,0.00047074418116833445,2.9392345617594086e-08,6.3726264834531207e-08,0.00062987224732337789,0.021586417145900205,1.2248945955368413e-08,0.00084454696576957841,2.8684299453037981e-05,2.4602474615857671e-08,1.5988816672076541e-09,4.6066469085172241e-12,1.508547301714657e-05,3.8697370355804711e-08,8.8636615407635601e-10
2.616479975092435e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42275346517077489,0.087420050913590494,0.022040993482424182,0.0,0.00090410164770387484,0.04423925182111587,0.00054173937969759158,5.709410033453945e-05,1.979396472103223e-12,0.0022332819927522131,7.1823309296278163e-11,0.00051178852822329822,3.4218294606493422e-09,2.9606162881290206e-05,5.0410468618543906e-11,2.9278779823308113e-12,7.0435585801053904e-05,1.8148170267292276e-05,0.0059973762929853361,8.74250610488704e-08,0.00047094817956715022,2.9419616924412542e-08,6.3855111351789754e-08,0.0006308386687789247,0.021609010376463376,1.2246010861870687e-08,0.00084539151032698968,2.8719401185751368e-05,2.4654205198233254e-08,1.6023035362801752e-09,4.6185820127058794e-12,1.5087771461752763e-05,3.875356684950867e-08,8.866198661758755e-10
2.6193029241972342e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42273073364035296,0.087397506830264246,0.022039710255298127,0.0,0.00090546171720137997,0.044285773394149706,0.00054292649781996927,5.7073616551475206e-05,1.9877334051696264e-12,0.0022328766149194179,7.1814816824756427e-11,0.00051189678978784945,3.422024624590352e-09,2.9611502633892812e-05,5.0531628732799914e-11,2.9342251172873786e-12,7.0447120910551562e-05,1.8170344260112124e-05,0.0059955069251780395,8.7415537794702241e-08,0.00047115198882985264,2.94469370222714e-08,6.39840499538187e-08,0.00063180528983795088,0.021631596354272527,1.2243075176316721e-08,0.00084623574201474867,2.8754492567227531e-05,2.4705979111718474e-08,1.6057283405767383e-09,4.6305329839562781e-12,1.5090066815316542e-05,3.8809778096566127e-08,8.8687329064310639e-10
2.6221258733020333e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42270800902598804,0.087374968195655572,0.022038426264575962,0.0,0.00090682226188035784,0.044332282889112132,0.00054411472643962097,5.705313136714026e-05,1.9960949390783223e-12,0.0022324711598158036,7.1806311537109108e-11,0.00051200498146978352,3.4222194603678429e-09,2.9616811495181791e-05,5.0652932038045921e-11,2.9405769540555577e-12,7.045863145155006e-05,1.8192511709170352e-05,0.0059936381953307237,8.7406015356880693e-08,0.00047135560925049707,2.9474305888358088e-08,6.4113080530431578e-08,0.00063277210984696278,0.021654175080534452,1.2240138901830932e-08,0.00084707966092229013,2.8789573593053573e-05,2.4757796322076132e-08,1.6091560777932246e-09,4.6424998194142771e-12,1.509235908166909e-05,3.8866004076071301e-08,8.8712642808332102e-10
2.6249488224068324e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42268529132690857,0.087352435009425869,0.02203714151074641,0.0,0.0009081832812657684,0.044378780306540772,0.00054530406489947136,5.703264481487438e-05,2.0044811128711652e-12,0.0022320656279047318,7.1797793495074058e-11,0.00051211310336923138,3.4224139695002854e-09,2.9622089556150854e-05,5.0774378503180833e-11,2.9469334851406198e-12,7.0470117483947207e-05,1.8214672611695204e-05,0.0059917701032744051,8.7396493733996082e-08,0.00047155904112240569,2.950172349833495e-08,6.4242202968850081e-08,0.0006337391281536714,0.021676746556459587,1.2237202041509826e-08,0.00084792326713916321,2.8824644258842205e-05,2.4809656794886427e-08,1.6125867456282869e-09,4.6544825155465761e-12,1.5094648264632402e-05,3.8922244767142508e-08,8.8737927904240194e-10
2.6277717715116315e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42266258054233879,0.087329907271234367,0.022035855994297884,0.0,0.00090954477488343506,0.044425265646981175,0.00054649451254268474,5.7012156927827377e-05,2.0128919655843588e-12,0.0022316600196474116,7.1789262760023737e-11,0.00051222115558607374,3.422608153497293e-09,2.9627336907513785e-05,5.0895968097051614e-11,2.9532947030517695e-12,7.0481579067452156e-05,1.8236826964930985e-05,0.0059899026488399384,8.7386972927945179e-08,0.00047176228473816846,2.9529189831549036e-08,6.4371417163314667e-08,0.00063470634410694819,0.021699310783261989,1.2234264598476003e-08,0.00084876656075502936,2.8859704560231893e-05,2.486156049617544e-08,1.6160203417783165e-09,4.6664810703560371e-12,1.5096934368019289e-05,3.8978500148999952e-08,8.876318441810513e-10
2.6305947206164305e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4226398766714986,0.087307384980738062,0.022034569715718488,0.0,0.00091090674226004234,0.044471738910986852,0.00054768606871266807,5.6991667738960578e-05,2.0213275362484051e-12,0.0022312543355029061,7.1780719392968207e-11,0.00051232913821994152,3.4228020138598715e-09,2.9632553639705255e-05,5.1017700788453644e-11,2.9596606003021462e-12,7.0493016261586754e-05,1.8258974766137978e-05,0.00598803583185802,8.7377452940807383e-08,0.00047196534038964542,2.9556704867003492e-08,6.4500723007456687e-08,0.00063567375705684615,0.021721867762159362,1.2231326575835547e-08,0.00084960954185966291,2.8894754492886809e-05,2.4913507391997851e-08,1.619456863941545e-09,4.6784954817745625e-12,1.5099217395633446e-05,3.9034770200895183e-08,8.8788412416175979e-10
2.6334176697212296e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4226171797136043,0.08728486813759187,0.022033282675496004,0.0,0.00091226918292313308,0.044518200099119103,0.00054887873275306389,5.6971177281048396e-05,2.0297878638879888e-12,0.002230848575928159,7.1772163454558251e-11,0.00051243705137021735,3.4229955520807047e-09,2.9637739842881716e-05,5.1139576546129887e-11,2.9660311694088325e-12,7.0504429125684451e-05,1.8281116012592734e-05,0.0059861696521591925,8.7367933770520025e-08,0.00047216820836797042,2.958426857930694e-08,6.463012038692137e-08,0.00063664136635463268,0.021744417494372954,1.2228387976637825e-08,0.00085045221054294887,2.8929794052496275e-05,2.4965497447906667e-08,1.6228963098217458e-09,4.6905257458669309e-12,1.5101497351269447e-05,3.9091054902057299e-08,8.8813611950029738e-10
2.6362406188260287e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42259448966786795,0.087262356741448541,0.022031994874117923,0.0,0.00091363209640110612,0.044564649211947117,0.0005500725040077499,5.6950685586679552e-05,2.0382729875219341e-12,0.0022304427413779955,7.1763595005087775e-11,0.00051254489513603634,3.4231887696439026e-09,2.9642895606922044e-05,5.1261595338771215e-11,2.9724064028928584e-12,7.0515817718890632e-05,1.8303250701587891e-05,0.0059843041095738424,8.7358415417443423e-08,0.00047237088896355409,2.9611880946285322e-08,6.4759609193618249e-08,0.000637609171352734,0.021766959981127591,1.2225448803953822e-08,0.00085129456689488243,2.8964823234774833e-05,2.5017530629804031e-08,1.6263386771208055e-09,4.70257185997457e-12,1.5103774238712788e-05,3.914735423181519e-08,8.8838783079894027e-10
2.638781273020348e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42257407453594598,0.087242101141818254,0.022030835202492261,0.0,0.00091485912239891508,0.044606443089583891,0.0005511478442630941,5.6932242031363636e-05,2.045930831611939e-12,0.0022300774265530971,7.1755872753156001e-11,0.00051264189528329941,3.4233623925082566e-09,2.9647509843159003e-05,5.1371534521125311e-11,2.9781480948929238e-12,7.0526046749897677e-05,1.8323166312830414e-05,0.005982625665838741,8.7349849600697085e-08,0.00047255314152677881,2.9636773659438615e-08,6.4876227203259513e-08,0.00063848036264050657,0.021787242025354533,1.2222803060749444e-08,0.00085205242064278596,2.8996340622686224e-05,2.5064397338301484e-08,1.6294393036036042e-09,4.7134269129549262e-12,1.5105820817228502e-05,3.9198036119009541e-08,8.8861412867692698e-10
2.6413219272146674e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42255366500165059,0.087221849953721065,0.022029674915080101,0.0,0.00091608653065287503,0.044648227187117417,0.00055222408035277687,5.6913797524265333e-05,2.0536088204941326e-12,0.0022297120516934607,7.1748140459276496e-11,0.00051273883938117383,3.4235357579053141e-09,2.9652099561406449e-05,5.1481589513502757e-11,2.9838935535372773e-12,7.0536256212095583e-05,1.8343076608398743e-05,0.0059809477379041791,8.7341284447974112e-08,0.00047273524275532447,2.9661705749135053e-08,6.4992919103384807e-08,0.00063935171145151069,0.021807518202652577,1.2220156857722984e-08,0.0008528100215410404,2.9027849598420335e-05,2.5111298926577909e-08,1.63254229290187e-09,4.7242948006975679e-12,1.5107864916314011e-05,3.9248729823639134e-08,8.8884019745282445e-10
2.643862581408987e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42253326106439942,0.087201603176899414,0.022028514012236187,0.0,0.00091731432082095587,0.044690001504978705,0.00055330121179898034,5.6895352088762337e-05,2.0613069826007757e-12,0.0022293466171263315,7.1740398166674644e-11,0.00051283572750141795,3.4237088668997578e-09,2.9656664826612929e-05,5.1591760292971948e-11,2.9896427733819763e-12,7.0546446148214833e-05,1.8362981586352179e-05,0.0059792703256461915,8.7332719957434975e-08,0.00047291719285940607,2.9686677196944877e-08,6.5109684811293342e-08,0.00064022321731611615,0.021827788513921927,1.2217510197066214e-08,0.00085356736965547871,2.9059350158904985e-05,2.5158235369554236e-08,1.6356476433452068e-09,4.7351755202978658e-12,1.5109906538710206e-05,3.9299435330690229e-08,8.8906603748807111e-10
2.646403235603306e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42251286272360733,0.087181360811094302,0.022027352494315037,0.0,0.00091854249256168377,0.044731766043603856,0.00055437923812404557,5.6876905748114215e-05,2.0690253463601313e-12,0.0022289811231776049,7.173264591834896e-11,0.000512932559715629,3.4238817205507035e-09,2.9661205703546935e-05,5.1702046836568006e-11,2.9953957489856782e-12,7.0556616600865154e-05,1.8382881244759946e-05,0.0059775934289407065,8.7324156131838738e-08,0.00047309899204877237,2.971168798880708e-08,6.5226524252395304e-08,0.00064109487976542364,0.021848052960065097,1.2214863081005354e-08,0.00085432446505200467,2.9090842301084621e-05,2.5205206642734152e-08,1.6387553532602019e-09,4.746069070799154e-12,1.5111945687152088e-05,3.9350152625234763e-08,8.8929164930189632e-10
2.6489438897976255e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42249246997868672,0.087161122856045367,0.022026190361670975,0.0,0.00091977104553413755,0.044773520803433942,0.00055545815885047292,5.6858458525463404e-05,2.076763940196404e-12,0.0022286155701718409,7.1724883757073172e-11,0.000513029336095244,3.4240543199119836e-09,2.9665722256797496e-05,5.1812449121292697e-11,3.0011524749096521e-12,7.0566767612535724e-05,1.8402775581701575e-05,0.0059759170476635587,8.7315592971297328e-08,0.00047328064053270199,2.9736738107617888e-08,6.5343437346502069e-08,0.00064196669833131855,0.021868311541986856,1.2212215511728847e-08,0.00085508130779659295,2.9122326021919836e-05,2.5252212721292943e-08,1.6418654209772098e-09,4.7569754499747625e-12,1.5113982364368802e-05,3.9400881692325505e-08,8.89517033318248e-10
2.651230478572513e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42247412129224066,0.087142912467481529,0.022025143916995921,0.0,0.00092087706888114586,0.044811091726779821,0.00055642995182289383,5.6841855289998757e-05,2.0837459948541151e-12,0.0022282865222400623,7.1717889371525059e-11,0.00051311638715723247,3.4242094427862327e-09,2.9669766411212214e-05,5.1911910117174705e-11,3.006336730272053e-12,7.057588693602161e-05,1.84206759335166e-05,0.0059744087451026537,8.7307886694666914e-08,0.00047344399548768386,2.9759316824442092e-08,6.5448722037449461e-08,0.0006427514681340285,0.021886539252556746,1.2209832313679047e-08,0.00085576225030389917,2.9150654167922828e-05,2.5294547929991957e-08,1.6446664964643424e-09,4.7668021576284259e-12,1.5115813263217251e-05,3.9446547905900275e-08,8.8971968448744585e-10
2.6535170673474002e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42245577713754057,0.087124705651226361,0.02202409697494017,0.0,0.00092198340050239885,0.044848654729991597,0.00055740246852589042,5.6825251375470548e-05,2.0907444796098471e-12,0.002227957426968635,7.1710887021821805e-11,0.00051320339310278627,3.4243643612960079e-09,2.9673790962449013e-05,5.2011464827901845e-11,3.0115240150294593e-12,7.0584990577436945e-05,1.843857197201126e-05,0.0059729008598473901,8.7300180956609522e-08,0.00047360722869231147,2.9781927370167541e-08,6.5554066265012436e-08,0.00064353636367243516,0.021904762214504738,1.2207448751880866e-08,0.00085644298826482437,2.9178975487994713e-05,2.5336911292858917e-08,1.6474694792029288e-09,4.7766392531441528e-12,1.511764216456051e-05,3.9492223632309773e-08,8.8992215178387768e-10
2.6558036561222876e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42243743751415286,0.087106502407087186,0.022023049535761608,0.0,0.00092309004015050987,0.044886209813401183,0.00055837570861169228,5.6808646798509129e-05,2.09775941517627e-12,0.0022276282845914105,7.170387673868411e-11,0.00051329035398365273,3.4245190761985473e-09,2.9677795957222117e-05,5.2111113236638968e-11,3.0167143252224668e-12,7.0594078567506649e-05,1.8456463695806559e-05,0.0059713933918070471,8.7292475758753044e-08,0.00047377034029818605,2.9804569733830911e-08,6.5659469973718e-08,0.00064432138460685114,0.021922980428495088,1.2205064827928177e-08,0.00085712352172760806,2.9207289979953254e-05,2.5379302792019844e-08,1.6502743679763249e-09,4.7864867355695659e-12,1.5119469070375998e-05,3.9537908860735323e-08,8.9012443556810416e-10
2.658090244897175e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42241910242164227,0.087088302734870365,0.022022001599717986,0.0,0.00092419698757845148,0.044923756977343708,0.00055934967173263024,5.6792041575670147e-05,2.104790822263277e-12,0.0022272990953413892,7.169685855268939e-11,0.00051337726985147436,3.4246735882477192e-09,2.9681781442129242e-05,5.2210855326528942e-11,3.021907656893387e-12,7.0603150936877012e-05,1.8474351103530245e-05,0.0059698863408908379,8.7284771100462455e-08,0.00047393333045660463,2.9827243902199556e-08,6.5764933103958645e-08,0.00064510653059810267,0.0219411938951935,1.220268054338866e-08,0.00085780385074053387,2.9235597641626543e-05,2.5421722409326258e-08,1.653081161570467e-09,4.7963446029518566e-12,1.5121293982637345e-05,3.9583603580345618e-08,8.9032653612091693e-10
2.6603768336720623e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42240077185957214,0.087070106634381431,0.022020953167066922,0.0,0.00092530424253955534,0.04496129622215754,0.00056032435754113739,5.6775435723434565e-05,2.1118387215779878e-12,0.0022269698594507112,7.168983249427183e-11,0.00051346414075779088,3.4248278981940507e-09,2.9685747463651627e-05,5.2310691080692525e-11,3.0271040060862526e-12,7.0612207716115556e-05,1.8492234193816926e-05,0.0059683797070079125,8.7277066979727285e-08,0.00047409619931856211,2.9849949861288128e-08,6.5870455594907214e-08,0.00064589180130752088,0.021959402615267135,1.2200295899819428e-08,0.00085848397535193144,2.9263898470852839e-05,2.5464170126484389e-08,1.6558898587723314e-09,4.8062128528985309e-12,1.5123116903314375e-05,3.9629307780325244e-08,8.9052845367722278e-10
2.6626634224469497e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42238244582750367,0.087051914105424955,0.022019904238065911,0.0,0.00092641180478751075,0.044998827548184267,0.00056129976568975023,5.6758829258209458e-05,2.1189031338247174e-12,0.0022266405771506734,7.1682798593723959e-11,0.00051355096675403814,3.4249820067845897e-09,2.9689694068154471e-05,5.2410620482228912e-11,3.0323033688468206e-12,7.0621248935711956e-05,1.8510112965307306e-05,0.0059668734900673575,8.7269363399871091e-08,0.00047425894703475593,2.9872687602130095e-08,6.5976037395042492e-08,0.00064667719639689193,0.021977606589384618,1.2197910898818706e-08,0.00085916389561017394,2.9292192465481219e-05,2.5506645925870917e-08,1.6587004583652076e-09,4.8160914852929169e-12,1.5124937834373116e-05,3.9675021449940248e-08,8.9073018865620891e-10
2.664950011221837e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42236412432499709,0.087033725147804594,0.022018854812972308,0.0,0.00092751967407636408,0.045036350955768648,0.00056227589583111067,5.6742222196328502e-05,2.1259840797049489e-12,0.0022263112486717272,7.1675756881197792e-11,0.00051363774789154942,3.4251359147630443e-09,2.9693621301887327e-05,5.2510643514215817e-11,3.0375057412225696e-12,7.0630274626078517e-05,1.8527987416648741e-05,0.0059653676899781962,8.7261660360523972e-08,0.00047442157375558036,2.9895457111336638e-08,6.6081678444575624e-08,0.00064746271552852642,0.021995805818215981,1.2195525541937675e-08,0.00085984361156367958,2.9320479623371005e-05,2.5549149789386837e-08,1.6615129591370243e-09,4.8259804981803932e-12,1.5126756777775846e-05,3.9720744578406546e-08,8.9093174134367244e-10
2.6670079411192355e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42234763884515147,0.087017358139275719,0.0220179099064415,0.0,0.00092851701875330556,0.045070115252613938,0.00056315502997512522,5.6727275343935919e-05,2.1323710843612748e-12,0.0022260148137475048,7.1669412685490693e-11,0.00051371581260343385,3.4252742610323603e-09,2.9697139288370728e-05,5.2600744283035377e-11,3.0421904463163574e-12,7.063838449499007e-05,1.8544070728016133e-05,0.0059640128262306493,8.7254728086769819e-08,0.00047456783447734097,2.9915976821092405e-08,6.6176805999261912e-08,0.00064816978852442705,0.022012181067499532,1.2193378417751872e-08,0.00086045518128133683,2.9345932218299158e-05,2.558742724643157e-08,1.664045834337637e-09,4.8348894836209477e-12,1.512839212901118e-05,3.9761903472462452e-08,8.9111298313650642e-10
2.669065871016634e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42233115703356988,0.087000994023224962,0.022016964598471477,0.0,0.00092951461175564028,0.045103873136058625,0.00056403474839890897,5.6712328033227956e-05,2.138771513113969e-12,0.0022257183417711758,7.1663062208175186e-11,0.00051379384105851539,3.4254124459431403e-09,2.9700641655452387e-05,5.2690920866428079e-11,3.0468775831193442e-12,7.0646481831857685e-05,1.8560150537995777e-05,0.0059626582999925785,8.7247796250853747e-08,0.00047471399742364659,2.9936522244303279e-08,6.627198145741367e-08,0.00064887696147594069,0.022028552474135699,1.2191231007697204e-08,0.00086106658558676968,2.9371379272197176e-05,2.5625727407694497e-08,1.6665802476273322e-09,4.8438068748173586e-12,1.5130025873256724e-05,3.9803070011666845e-08,8.9129407773751803e-10
2.6711238009140325e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42231467888992841,0.086984632799507425,0.022016018889249579,0.0,0.00093051245290480685,0.045137624606360664,0.00056491505084945142,5.6697380275960972e-05,2.1451853810484434e-12,0.0022254218329090096,7.1656705470942944e-11,0.00051387183329400265,3.4255504700306705e-09,2.9704128436608725e-05,5.2781173252012538e-11,3.0515671487537329e-12,7.0654566658690828e-05,1.8576226845615117e-05,0.0059613041111975318,8.7240864852985898e-08,0.00047486006270351563,2.9957093372052963e-08,6.6367204777213954e-08,0.00064958423413790907,0.022044920038615922,1.2189083312903021e-08,0.00086167782451536509,2.9396820783525779e-05,2.5664050260072232e-08,1.6691161981228891e-09,4.8527326706583022e-12,1.5131658011935151e-05,3.9844244188211192e-08,8.914750253721051e-10
