Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),H2X(46),CHOX(50),CO2X(24),CH4OX(57),COX(47)
1.2084624745512757e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18912176159255173,0.096240601201066422,0.099604661855267729,4.9191344988015142e-05,0.00047962232026340236,6.3230877925609004e-06,3.3416909092306703e-09,1.7790586068473607e-14,6.2651449872228883e-23,1.3445968388694942e-10,6.0998606294091658e-28,7.2924993971564035e-15,2.5628601608676782e-21,3.2490637067928931e-09,3.4836477568457427e-24,1.366864088255293e-25,5.4000761868165332e-10,2.2245823362067715e-23,0.0034852724632980382,9.7500898555615237e-07,5.1696603433421964e-10,1.7981579290067161e-05,2.0366794056790645e-12,1.696330002896045e-05,4.1040349202265906e-05,1.047454003882106e-08,4.4753924588122125e-05,0.00016692302886171079,6.7091349233893587e-08,1.260112174524857e-11,6.4318552799640898e-10,4.0834175285745877e-10,4.1732586163028469e-12
1.215351211137224e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18912060314534121,0.096239117950300782,0.099602047521153037,4.9791128928556638e-05,0.00048245395452690726,6.3312259713207315e-06,3.3605498219262373e-09,1.7891411825843328e-14,6.3499108577735317e-23,1.3440482698895946e-10,6.2016291320437754e-28,7.2971224109498801e-15,2.5913123508854663e-21,3.2669994718889719e-09,3.5061024067660479e-24,1.3846216316833028e-25,5.3979638194064527e-10,2.2624082175655604e-23,0.0034851973884625661,9.7498997496894368e-07,5.1695540887529696e-10,1.7992789932155867e-05,2.0397405846635269e-12,1.6978111322183181e-05,4.1050338568035297e-05,1.0470425929293583e-08,4.5017668248425636e-05,0.00016785672606668911,6.7177296968205386e-08,1.2679584920034676e-11,6.4788216114282379e-10,4.1060726120220681e-10,4.196786719337748e-12
1.2222399477231723e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1891194478330496,0.09623763468545575,0.099599431449462456,5.0394016953349029e-05,0.00048528562045926769,6.3393363998383272e-06,3.3793532252453605e-09,1.7992230760548343e-14,6.4352535062750666e-23,1.3435017502408156e-10,6.3044822117868573e-28,7.3017267999297435e-15,2.619911934573647e-21,3.2849278022359414e-09,3.5285147802052642e-24,1.4024887512772975e-25,5.3958597125343426e-10,2.3006527932749817e-23,0.0034851223715897475,9.7497097348502254e-07,5.1694479064116415e-10,1.8003955226990812e-05,2.0427821690852248e-12,1.6992783918101286e-05,4.106008401819487e-05,1.0466327949481345e-08,4.5281412548404695e-05,0.00016878765797754067,6.7262950281721255e-08,1.2757895583686038e-11,6.5258226818429649e-10,4.1287180515785369e-10,4.2202452776824236e-12
1.2291286843091205e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1891182956441099,0.09623615140668644,0.09959681365122032,5.0999997478613444e-05,0.00048811731670529983,6.3474192006168557e-06,3.3981011657074659e-09,1.809304287719115e-14,6.5211723165218394e-23,1.3429572779033593e-10,6.4084249230539458e-28,7.3063126682570865e-15,2.6486587963822152e-21,3.3028487259008146e-09,3.5508846917882933e-24,1.4204652257315192e-25,5.3937638519782767e-10,2.3393182258308565e-23,0.0034850474124692595,9.7495198107775102e-07,5.1693417960893248e-10,1.8015075428490754e-05,2.0458044633558627e-12,1.7007320479945128e-05,4.1069591937593013e-05,1.0462246063156949e-08,4.5545157371260532e-05,0.00016971582718512993,6.7348310480003276e-08,1.2836053186606166e-11,6.572858291231733e-10,4.1513538838511195e-10,4.2436343515627621e-12
1.2360174208950688e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18911714656698841,0.09623466811414752,0.099594194137299072,5.1609058955038137e-05,0.00049094904194064959,6.355474495431326e-06,3.4167936940237595e-09,1.8193848180361734e-14,6.607666664041874e-23,1.3424148506010087e-10,6.5134623136419527e-28,7.3108801192741487e-15,2.6775528214663334e-21,3.3207622708848918e-09,3.5732119629020503e-24,1.4385508330034693e-25,5.3916762227062056e-10,2.3784066760379679e-23,0.0034849725108913837,9.7493299772043151e-07,5.169235757557359e-10,1.8026150788572373e-05,2.0488077650317506e-12,1.70217236063472e-05,4.1078868539668316e-05,1.0458180232794422e-08,4.5808902603003439e-05,0.00017064123648165885,6.7433378860820593e-08,1.2914057200588575e-11,6.6199282447854728e-10,4.1739801453601829e-10,4.2669540064281114e-12
1.242906157481017e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18911600059018524,0.096233184807993241,0.099591572918422452,5.2221189868261189e-05,0.00049378079487101046,6.3635024053299916e-06,3.4354308649563658e-09,1.8294646674637487e-14,6.6947359162663016e-23,1.3418744658107927e-10,6.6195994247901629e-28,7.3154292555109002e-15,2.7065938956799939e-21,3.33866846512163e-09,3.5954964215279996e-24,1.4567453503436909e-25,5.3895968089077321e-10,2.4179203030203654e-23,0.0034848976666470226,9.749140233861436e-07,5.1691297905865985e-10,1.8037181557163333e-05,2.0517923649816483e-12,1.7035995833000017e-05,4.1087919871127215e-05,1.0454130419691841e-08,4.6072648132400074e-05,0.00017156388885384885,6.7518156714155679e-08,1.2991907118339692e-11,6.6670323525153065e-10,4.1965968725365711e-10,4.2902043127752994e-12
1.2497948940669654e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18911485770223466,0.096231701488377494,0.099588950005168861,5.2836378739329138e-05,0.00049661257423138814,6.3715030506359504e-06,3.4540127371815259e-09,1.8395438364583042e-14,6.7823794326953596e-23,1.3413361207723318e-10,6.7268412912404302e-28,7.3199601786915416e-15,2.7357819055697276e-21,3.3565673364746156e-09,3.6177379020789179e-24,1.4750485543248018e-25,5.3875255940249421e-10,2.457861264231583e-23,0.0034848228795277061,9.7489505804787986e-07,5.1690238949482802e-10,1.8048167982220145e-05,2.0547585475470371e-12,1.705013963426578e-05,4.1096751816496571e-05,1.0450096583959665e-08,4.6336393850892368e-05,0.00017248378747632042,6.760264532222954e-08,1.3069602452909527e-11,6.7141704292145716e-10,4.219204101718965e-10,4.3133853459776043e-12
1.2566836306529136e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18911371789170586,0.096230218155453642,0.099586325407974616,5.3454614125131127e-05,0.00049944437878538569,6.3794765509489178e-06,3.4725393731567755e-09,1.8496223254750101e-14,6.8705965650611368e-23,1.3407998124968987e-10,6.8351929412966314e-28,7.3244729897407597e-15,2.7651167383683756e-21,3.3744589127356177e-09,3.639936245239762e-24,1.4934602208698169e-25,5.3854625607826574e-10,2.49823171546476e-23,0.0034847481493256015,9.7487610167863771e-07,5.1689180704140435e-10,1.8059110309745941e-05,2.0577065906986668e-12,1.7064157424742731e-05,4.1105370102550983e-05,1.0446078684554682e-08,4.6600139652521055e-05,0.00017340093570516582,6.768684595952547e-08,1.3147142737174372e-11,6.7613422943887484e-10,4.2418018691513594e-10,4.3364971861187303e-12
1.2635723672388619e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18911258114720328,0.096228734809374689,0.099583699137136827,5.407588461881242e-05,0.0005022762073244746,6.3874230251471881e-06,3.4910108389919368e-09,1.8597001349677327e-14,6.9593866574870352e-23,1.3402655377761933e-10,6.9446593968833311e-28,7.3289677887901619e-15,2.7945982819889123e-21,3.3923432216227259e-09,3.6620912978124931e-24,1.5119801252797546e-25,5.3834076912172748e-10,2.5390338108626713e-23,0.0034846734758335182,9.7485715425118676e-07,5.1688123167548688e-10,1.8070008783802785e-05,2.0606367661933612e-12,1.7078051560797947e-05,4.1113780302610155e-05,1.0442076679412933e-08,4.686388543387964e-05,0.00017431533707170613,6.7770759892798698e-08,1.3224527523420262e-11,6.8085477718986467e-10,4.2643902109806423e-10,4.3595399178317499e-12
1.2704611038248102e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18911144745736674,0.096227251450293094,0.099581071202816632,5.4700178850166442e-05,0.00050510805866730971,6.3953425913897584e-06,3.509427204323833e-09,1.8697772653890233e-14,7.0487490466441293e-23,1.3397332931908415e-10,7.0552456736037168e-28,7.3334446751848801e-15,2.8242264250183181e-21,3.4102202907785603e-09,3.6842029125647385e-24,1.5306080422605619e-25,5.3813609667046668e-10,2.5802697029276697e-23,0.003484598858844916,9.7483821573820742e-07,5.1687066337420738e-10,1.8080863646529908e-05,2.0635493397227931e-12,1.7091824342054676e-05,4.1121987840722757e-05,1.0438090525428642e-08,4.7127631094045605e-05,0.00017522699527642823,6.7854388381105426e-08,1.3301756382803742e-11,6.8557866899294896e-10,4.2869691632542767e-10,4.3825136301424136e-12
1.2773498404107585e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18911031681087234,0.096225768078360904,0.099578441615041965,5.5327485486003999e-05,0.00050793993165907368,6.4032353671186643e-06,3.5277885421946255e-09,1.8798537171901015e-14,7.1386830619043873e-23,1.3392030751186333e-10,7.1669567807967933e-28,7.3379037474899934e-15,2.8540010567115164e-21,3.4280901477685777e-09,3.7062709480822855e-24,1.5493437459493715e-25,5.3793223679877998e-10,2.6219415425315377e-23,0.0034845242981539144,9.7481928611245849e-07,5.1686010211476607e-10,1.8091675138162515e-05,2.0664445710577792e-12,1.7105478012837812e-05,4.112999799573761e-05,1.0434120178473792e-08,4.7391376534502228e-05,0.00017613591418309972,6.7937732675837335e-08,1.337882890485354e-11,6.903058880959432e-10,4.30953876191809e-10,4.405418416317081e-12
1.2842385769967067e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1891091891964326,0.096224284693729747,0.099575810383710606,5.5957793230504339e-05,0.00051077182517080433,6.4111014690615086e-06,3.5460949289336661e-09,1.8899294908208471e-14,7.2291880254909109e-23,1.3386748797424896e-10,7.2797977215938679e-28,7.3423451034970622e-15,2.8839220669853544e-21,3.4459528200794377e-09,3.7282952686252495e-24,1.5681870099401074e-25,5.3772918752028734e-10,2.6640514789252509e-23,0.003484449793555301,9.7480036534646942e-07,5.1684954787427744e-10,1.8102443497043205e-05,2.0693227141950299e-12,1.7119014763591455e-05,4.1137815905252427e-05,1.043016559353981e-08,4.7655121659094972e-05,0.00017704209781305201,6.8020794020734392e-08,1.3455744697116976e-11,6.9503641814066496e-10,4.3320990428141583e-10,4.4282543737152891e-12
1.291127313582655e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18910806460279689,0.096222801296550642,0.099573177518592709,5.6591090825547374e-05,0.00051360373809875167,6.4189410132340963e-06,3.5643464440427731e-09,1.9000045867297887e-14,7.3202632526252072e-23,1.3381487030581868e-10,7.3937734929742886e-28,7.3467688402306908e-15,2.9139893464126491e-21,3.4638083351174427e-09,3.7502757439877668e-24,1.5871376073084451e-25,5.3752694679045275e-10,2.7066016597486484e-23,0.0034843753448445354,9.7478145341265404e-07,5.1683900062987926e-10,1.8113168959640001e-05,2.0721840174954912e-12,1.7132436732253648e-05,4.1145446569459092e-05,1.0426226724708948e-08,4.791886637397643e-05,0.00017794555033962865,6.8103573651916789e-08,1.3532503384649856e-11,6.9977024315969427e-10,4.3546500416787898e-10,4.4510216036462766e-12
1.2980160501686033e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18910694301875158,0.096221317886974217,0.099570543029333825,5.7227367051023825e-05,0.00051643566936377696,6.4267541149432468e-06,3.5825431700848338e-09,1.9100790053640906e-14,7.4119080516715532e-23,1.3376245408818313e-10,7.5088890858205271e-28,7.3511750539551748e-15,2.9442027862162792e-21,3.4816567202070624e-09,3.7722122493612992e-24,1.6061953106361653e-25,5.3732551250911011e-10,2.7495942310400296e-23,0.0034843009518177514,9.7476255028359623e-07,5.1682846035881609e-10,1.8123851760566506e-05,2.0750287238167492e-12,1.7145746005589696e-05,4.1152894854888257e-05,1.0422303525161284e-08,4.8182610587528414e-05,0.00017884627608279793,6.8186072797929649e-08,1.360910460952616e-11,7.0450734757573087e-10,4.3771917941405967e-10,4.4737202112296777e-12
1.3049047867545515e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1891058244331206,0.09621983446515063,0.099567906925457389,5.7866610725130046e-05,0.00051926761791073464,6.4345408887897685e-06,3.6006851925756185e-09,1.9201527471695458e-14,7.5041217242785554e-23,1.3371023888571015e-10,7.6251494849725326e-28,7.3555638401808937e-15,2.9745622782633391e-21,3.4994980025895149e-09,3.79410466520129e-24,1.625359892034893e-25,5.3712488252283162e-10,2.7930313372456438e-23,0.003484226614271771,9.7474365593164987e-07,5.168179270382257e-10,1.8134492132592446e-05,2.0778570706506255e-12,1.7158944620503448e-05,4.1160165498037745e-05,1.0418395947322442e-08,4.8446354210317107e-05,0.00017974427950391878,6.8268292679758816e-08,1.3685548030550834e-11,7.0924771616870401e-10,4.3997243357186608e-10,4.4963503052606325e-12
1.3117935233404998e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18910470883476577,0.096218351031229471,0.099565269216367255,5.8508810704646064e-05,0.000522099582707868,6.4423014486715187e-06,3.6187725998787439e-09,1.9302258125905638e-14,7.5969035655179514e-23,1.3365822424622635e-10,7.7425596692814309e-28,7.3599352936709456e-15,3.0050677150593425e-21,3.5173322094214079e-09,3.8159528770970936e-24,1.6446311231692448e-25,5.369250546272013e-10,2.8369151212291164e-23,0.0034841523320041034,9.7472477032899927e-07,5.1680740064524813e-10,1.8145090306660943e-05,2.080669290252262e-12,1.7172034565308536e-05,4.1167263108906624e-05,1.041450394282881e-08,4.8710097155050985e-05,0.00018063956520065813,6.8350234510862817e-08,1.3761833322779775e-11,7.1399133407174183e-10,4.4222477018207822e-10,4.5189119980784373e-12
1.3186822599264481e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18910359621258679,0.096216867585359897,0.099562629911350398,5.9153955885192432e-05,0.00052493156274625462,6.4500359077866395e-06,3.6368054831036719e-09,1.9402982020701639e-14,7.6902528640206679e-23,1.3360640970169592e-10,7.8611246116625356e-28,7.3642895084476421e-15,3.0357189897424824e-21,3.5351593677734679e-09,3.8377567756452414e-24,1.6640087752794115e-25,5.3672602656912723e-10,2.8812477242807761e-23,0.0034840781048129585,9.7470589344810971e-07,5.1679688115718367e-10,1.8155646511910557e-05,2.0834656097608388e-12,1.7185017780957613e-05,4.1174192174440683e-05,1.0410627462525395e-08,4.8973839336506947e-05,0.00018153213790205993,6.8431899497228104e-08,1.3837960177024331e-11,7.1873818677080708e-10,4.4447619277418152e-10,4.541405405438899e-12
1.3255709965123964e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18910248655552195,0.096215384127690484,0.099559989019579173,5.9802035201474413e-05,0.00052776355703924361,6.4577443786369204e-06,3.6547839360066812e-09,1.9503699160499663e-14,7.7841689021102747e-23,1.3355479476887819e-10,7.9808492791477244e-28,7.3686265777991292e-15,3.0665159960779478e-21,3.5529795046293098e-09,3.8595162563258495e-24,1.6834926192031753e-25,5.3652779604898393e-10,2.926031286126901e-23,0.003484003932497236,9.7468702526122772e-07,5.1678636855120463e-10,1.8166160975684587e-05,2.0862462513287677e-12,1.719789616225555e-05,4.1180957061866792e-05,1.040676645661572e-08,4.9237580671480832e-05,0.00018242200246375409,6.8513288837388668e-08,1.3913928299634612e-11,7.2348826007684276e-10,4.4672670486620775e-10,4.5638306463909564e-12
1.3324597330983446e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18910137985254796,0.096213900658369392,0.099557346550113876,6.0453037627510915e-05,0.00053059556462188562,6.4654269730312253e-06,3.6727080548947069e-09,1.9604409549701816e-14,7.8786509559338532e-23,1.3350337894996457e-10,8.1017386329371355e-28,7.3729465942858393e-15,3.0974586284522924e-21,3.5707926468842673e-09,3.8812312193819871e-24,1.7030824253973687e-25,5.3633036072266272e-10,2.971267944938886e-23,0.0034839298148565483,9.7466816574033474e-07,5.1677586280444783e-10,1.8176633923547299e-05,2.0890114322428643e-12,1.7210671559035811e-05,4.1187562021940655e-05,1.0402920874621733e-08,4.950132107875628e-05,0.00018330916386330399,6.8594403722454946e-08,1.3989737412053001e-11,7.2824154012066135e-10,4.4897630996458523e-10,4.586187843156508e-12
1.339348469684293e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18910027609268057,0.096212417177544168,0.099554702511904986,6.1106952176843456e-05,0.00053342758455042071,6.4730838020890581e-06,3.6905779385319805e-09,1.9705113192696068e-14,7.9736982955902844e-23,1.3345216173319497e-10,8.2237976284502644e-28,7.3772496497470176e-15,3.1285467818678552e-21,3.588598821344302e-09,3.9029015697021891e-24,1.7227779639588184e-25,5.3613371820368715e-10,3.0169598373423219e-23,0.0034838557516912163,9.7464931485782384e-07,5.1676536389428037e-10,1.8187065579308016e-05,2.0917613650334086e-12,1.7223345777292813e-05,4.1194011192118283e-05,1.0399090665377166e-08,4.9765060479038893e-05,0.00018419362719569417,6.867524533617925e-08,1.40653872502973e-11,7.3299801334967738e-10,4.5122501156399506e-10,4.6084771210134125e-12
1.3462372062702412e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18909917526497444,0.096210933685361877,0.09955205691379547,6.1763767902734508e-05,0.00053625961590176338,6.4807149762442671e-06,3.7083936880493807e-09,1.9805810093856159e-14,8.0693101852561078e-23,1.3340114259345437e-10,8.3470312153764034e-28,7.3815358353071868e-15,3.159780351937244e-21,3.6063980547249492e-09,3.924527216705895e-24,1.7425790046447673e-25,5.359378660651517e-10,3.0631090984259972e-23,0.0034837817428022689,9.7463047258590852e-07,5.1675487179792647e-10,1.8197456165029499e-05,2.0944962575954824e-12,1.7235920580304698e-05,4.1200308599620371e-05,1.039527577717514e-08,5.0028798794900393e-05,0.00018507539766894561,6.8755814854980761e-08,1.4140877564819629e-11,7.3775766650829383e-10,4.5347281314723554e-10,4.6306986081826795e-12
1.3531259428561895e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18909807735852355,0.096209450181969094,0.099549409764523006,6.2423473898352209e-05,0.00053909165777297357,6.4883206052487637e-06,3.7261554068564261e-09,1.9906500257541524e-14,8.1654858833089787e-23,1.3335032099285136e-10,8.4714443377244624e-28,7.3858052413829095e-15,3.1911592348778619e-21,3.6241903736503152e-09,3.9461080742315421e-24,1.7624853168927665e-25,5.357428018415671e-10,3.1097178617508214e-23,0.0034837077879914516,9.7461163889638366e-07,5.1674438649251104e-10,1.8207805901042173e-05,2.0972163133038355e-12,1.724839768972268e-05,4.1206458164416465e-05,1.0391476157723113e-08,5.0292535950754675e-05,0.00018595448059985828,6.8836113447968232e-08,1.4216208120099874e-11,7.4252048663188345e-10,4.5571971818509418e-10,4.6528524357185782e-12
1.3600146794421377e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18909698236246136,0.096207966667511816,0.099546761072722187,6.3086059296936311e-05,0.00054192370928077304,6.4959007981763705e-06,3.7438632005558403e-09,2.0007183688097254e-14,8.2622246424486761e-23,1.3329969638127717e-10,8.5970419338722033e-28,7.3900579576890284e-15,3.2226833275064976e-21,3.64197580465215e-09,3.9676440604276655e-24,1.7824966698401019e-25,5.3554852303079762e-10,3.1567882593586553e-23,0.0034836338870612325,9.7459281376160568e-07,5.1673390795547803e-10,1.8218115005970896e-05,2.0999217311101493e-12,1.7260778786613439e-05,4.1212463702145567e-05,1.0387691754137098e-08,5.0556271872803616e-05,0.00018683088140988255,6.8916142277014574e-08,1.429137869408785e-11,7.472864610364675e-10,4.5796573013622494e-10,4.6749387374013708e-12
