Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24)
2.2975836996920296e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.044283924164056652,0.094684936019787447,0.018149098244673766,0.0035318640166586016,0.0088292714438120423,1.2771568003481604e-11,5.764860885727622e-10,5.2439354341661771e-17,1.3096998992620513e-35,1.325135035247354e-11,1.2010663025536577e-32,2.3053226320871764e-18,3.4987361707107594e-25,1.1492732510936749e-11,1.9417180404958918e-28,3.6939700250409371e-31,1.3327821353524163e-11,5.6898218101000584e-27,0.00080303138086183594,0.14663338765139131,1.6275196241192513e-10,1.3391362362848736e-09,7.6099596842564828e-16,7.3487574369449889e-12,1.8483980533600028e-09,8.9021574422139473e-07,0.00019434766734734998,0.00098015402819090209,1.1934771103549315e-08
2.3029237218151985e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.04426084816080255,0.094677370211531511,0.01812044242237024,0.003540813826677256,0.0088451243158617771,1.2789586710414964e-11,5.7625934973071883e-10,5.2495531581668026e-17,1.3151481702178814e-35,1.3272811740808544e-11,1.2116561877256677e-32,2.3057237042396822e-18,3.5145702108557831e-25,1.1519693606263428e-11,1.9413009317222717e-28,3.7044858025655992e-31,1.3341586491486739e-11,5.7297095123087685e-27,0.0008025482331899496,0.14665760230164546,1.6265851473432627e-10,1.3386829268060594e-09,7.6100876392131479e-16,7.348895643015311e-12,1.8471671167285095e-09,8.9084569628732e-07,0.00019459239243297812,0.00097925317560016898,1.1934773572344711e-08
2.3082637439383674e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.044237898217034249,0.094669806057227718,0.01809186159166571,0.0035497568919716431,0.0088609691233236219,1.2807559520378883e-11,5.7603226137537581e-10,5.2551659134045212e-17,1.3206033746529388e-35,1.3294231106261563e-11,1.2223111372687448e-32,2.3061257584226827e-18,3.5304365746292752e-25,1.1546658293374399e-11,1.9408828031301518e-28,3.7149966009131035e-31,1.3355330571706984e-11,5.7697775088753892e-27,0.0008020674551908394,0.14668168578460825,1.6256551902326016e-10,1.3382337034360226e-09,7.6102117010456931e-16,7.3490300631894513e-12,1.8459424869314381e-09,8.9147503526485844e-07,0.00019483713516061616,0.00097835504409420266,1.1934784265509129e-08
2.3130697638492193e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.044217350468643349,0.094662999728259659,0.018066202639774116,0.0035577998957380757,0.0088752225845822874,1.2823695811005769e-11,5.7582759459310087e-10,5.2602131715546441e-17,1.3255189781484374e-35,1.3313472672228371e-11,1.231956402781244e-32,2.3064884431862636e-18,3.5447439314038786e-25,1.1570929611237193e-11,1.9405056544049875e-28,3.7244520577573506e-31,1.336768232117805e-11,5.8059931613088714e-27,0.00080163677001965166,0.14670324935784967,1.6248220725448308e-10,1.3378328776415064e-09,7.6103200459978907e-16,7.349147821586333e-12,1.8448456815233051e-09,8.9204091951249229e-07,0.00019505741946392472,0.00097754905579138592,1.1934801048560923e-08
2.317875783760071e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.044196903752916544,0.094656194731117166,0.018040603833486577,0.003565837458222725,0.0088894695688159445,1.2839794932073378e-11,5.7562266611483971e-10,5.2652564546209216e-17,1.3304401818106216e-35,1.3332680323495369e-11,1.2416547072971362e-32,2.3068519166546852e-18,3.5590774567459599e-25,1.1595203891418498e-11,1.9401277517127454e-28,3.7339034733236375e-31,1.3380017165416293e-11,5.8423554178852476e-27,0.00080120798380182079,0.14672470777374733,1.6239925775693518e-10,1.3374353274812379e-09,7.6104252707635159e-16,7.3492625452744884e-12,1.8437539272832162e-09,8.9260631337888754e-07,0.00019527771947746675,0.00097674527797939992,1.1934824728664011e-08
2.322681803670923e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.044176557566389676,0.0946493910620545,0.018015064892765352,0.0035738695899372947,0.0089037101020237857,1.2855856887374792e-11,5.7541748588757144e-10,5.2702957858828275e-17,1.3353669782272653e-35,1.335185411840384e-11,1.2514062104393272e-32,2.3072161756839356e-18,3.5734371443209256e-25,1.1619481158908482e-11,1.9397491285653041e-28,3.743350844013071e-31,1.339233517551709e-11,5.8788645464714991e-27,0.00080078108694882648,0.14674606154186057,1.6231666874107013e-10,1.3370410369733168e-09,7.6105273909106609e-16,7.3493742491810183e-12,1.8426671973692097e-09,8.9317121976885474e-07,0.00019549803586917208,0.0009759437134807331,1.1934855414647723e-08
2.327487823581775e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.044156311409378493,0.094642588717316525,0.017989585539486395,0.0035818963014660698,0.0089179442100838901,1.2871881681006489e-11,5.752120637356223e-10,5.2753311884795793e-17,1.340299360077136e-35,1.3370994115093148e-11,1.261211071866027e-32,2.3075812171592713e-18,3.58782298785393e-25,1.1643761438632247e-11,1.9393698180744402e-28,3.7527941663894256e-31,1.3404636422139114e-11,5.9155208148700753e-27,0.00080035606994360755,0.14676731116803501,1.6223443843047757e-10,1.3366499903188716e-09,7.6106264218978479e-16,7.3494829481288443e-12,1.8415854651492066e-09,8.9373564159474506e-07,0.00019571836930391443,0.00097514436498321048,1.1934893213690059e-08
2.3312605238503713e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.044140488041527919,0.094637249837974766,0.017969625949197304,0.0035881934371737017,0.0089291134250591795,1.2884435026614608e-11,5.7505064525144768e-10,5.2792812154648408e-17,1.3441751622814547e-35,1.3385995269956329e-11,1.2689453233271521e-32,2.3078683189695292e-18,3.5991341200823625e-25,1.166282345664773e-11,1.9390716010758002e-28,3.7602042862150362e-31,1.341428113692453e-11,5.9443990532592743e-27,0.00080002374472316884,0.14678391937674368,1.6217013823415233e-10,1.3363452832047478e-09,7.6107020063872808e-16,7.3495661804937087e-12,1.8407397952836436e-09,8.9417837213260433e-07,0.00019589134225851947,0.00097451843484029708,1.1934927937891859e-08
2.3350332241189677e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.044124725769560329,0.094631911770559879,0.017949702774626524,0.00359448724462135,0.0089402787090338866,1.2896965477537563e-11,5.7488908831223065e-10,5.2832288467828572e-17,1.3480543984065537e-35,1.3400975661438032e-11,1.2767126307225721e-32,2.3081558995548726e-18,3.6104613632372237e-25,1.1681887358170918e-11,1.9387729963480915e-28,3.7676119078648782e-31,1.3423915598843937e-11,5.9733682561314298e-27,0.00079969256753489946,0.14680046396230048,1.6210605714357034e-10,1.3360425577737115e-09,7.6107757041074398e-16,7.3496475772842254e-12,1.8398971760992763e-09,8.9462080722551687e-07,0.00019606432644213718,0.00097389387299074716,1.1934967160700775e-08
2.338805924387564e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.04410902435657716,0.094626574513243758,0.017929815883676391,0.0036007777290194966,0.0089514400743710299,1.2909473036140279e-11,5.7472739751418757e-10,5.2871740934476756e-17,1.3519370650273433e-35,1.341593531740194e-11,1.2845130713278316e-32,2.3084439574470121e-18,3.6218047143599912e-25,1.1700953155175735e-11,1.9384740193991196e-28,3.7750170298826169e-31,1.3433539841522402e-11,6.0024285529476304e-27,0.00079936253386611871,0.14681694516466737,1.6204219431609089e-10,1.3357418065398654e-09,7.6108475223847552e-16,7.349727145524927e-12,1.8390575949797535e-09,8.9506294825409334e-07,0.00019623732217252698,0.00097327068056476138,1.1935010931864277e-08
2.3425786246561605e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.044093383567067594,0.094621238064195132,0.017909965144953077,0.0036070648956042384,0.00896259753338873,1.2921957704897397e-11,5.7456557740854785e-10,5.2911169664215962e-17,1.3558231587524461e-35,1.3430874265635943e-11,1.2923467224312282e-32,2.3087324911884154e-18,3.6331641705144841e-25,1.1720020859612004e-11,1.9381746855897925e-28,3.7824196508709355e-31,1.344315389842396e-11,6.0315800731452705e-27,0.00079903363923038411,0.14683336322244187,1.6197854891387401e-10,1.3354430220572477e-09,7.6109174685051838e-16,7.3498048922032472e-12,1.8382210393855729e-09,8.9550479658906565e-07,0.00019641032976633251,0.00097264885864393189,1.1935059300525559e-08
2.3463513249247568e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.044077803166898362,0.094615902421579565,0.017890150427761674,0.0036133487496368645,0.0089737510983604937,1.2934419486392108e-11,5.7440363250189859e-10,5.2950574766154989e-17,1.3597126762240152e-35,1.3445792533852348e-11,1.3002136613336626e-32,2.3090214993323064e-18,3.6445397287867988e-25,1.1739090483405598e-11,1.9378750101352435e-28,3.789819769490947e-31,1.3452757802852862e-11,6.0608229461382434e-27,0.0007987058791672978,0.14684971837286731,1.6191512010385244e-10,1.3351461969271894e-09,7.6109855497131864e-16,7.3498808242674418e-12,1.837387496853441e-09,8.9594635359456374e-07,0.00019658334953909429,0.00097202840826178831,1.1935112315230466e-08
2.3501240251933532e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.044062282923303608,0.094610567583559499,0.017870371602101334,0.0036196292964034457,0.0089849007815154293,1.294685838331501e-11,5.7424156725652495e-10,5.2989956348891561e-17,1.3636056141175488e-35,1.3460690149688084e-11,1.3081139653484978e-32,2.3093109804427482e-18,3.6559313862852229e-25,1.1758162038458579e-11,1.9375750081059106e-28,3.7972173844616007e-31,1.3462351587954971e-11,6.090157301317118e-27,0.00079837924924231526,0.14686601085184214,1.6185190705769681e-10,1.3348513237969713e-09,7.6110517732112849e-16,7.3499549486256837e-12,1.8365569549956988e-09,8.963876206276693e-07,0.00019675638180525532,0.00097140933040433498,1.193517002393307e-08
2.3538967254619496e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.044046822604874969,0.094605233548294296,0.017850628538660457,0.0036259065412144252,0.0089960465950384965,1.2959274398462973e-11,5.740793860907491e-10,5.3029314520515645e-17,1.3675019691417142e-35,1.3475567140704884e-11,1.3160477118014176e-32,2.3096009330945988e-18,3.6673391401401703e-25,1.1777235536649356e-11,1.9372746944285986e-28,3.8046124945591092e-31,1.3471935286718813e-11,6.1195832680493108e-27,0.0007980537450465588,0.14688224089392993,1.6178890895178302e-10,1.3345583953607618e-09,7.6111161461609903e-16,7.3500272721473897e-12,1.8357294014997414e-09,8.9682859903912076e-07,0.00019692942687816678,0.00097079162601057859,1.1935232474000989e-08
2.357669425730546e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.044031421981551626,0.094599900313940388,0.017830921108811966,0.0036321804894042199,0.0090071885510707318,1.2971667534738028e-11,5.739170933792647e-10,5.3068649388612548e-17,1.3714017380381605e-35,1.3490423534389479e-11,1.3240149780302821e-32,2.3098913558733572e-18,3.6787629875041029e-25,1.1796310989832752e-11,1.9369740838875366e-28,3.8120050986163684e-31,1.3481508931976365e-11,6.1491009756792667e-27,0.00079772936219662876,0.1468984087323687,1.6172612496715728e-10,1.3342674043582215e-09,7.6111786756827613e-16,7.3500978016629052e-12,1.8349048241274475e-09,8.9726929017281913e-07,0.00019710248507009805,0.00097017529597305508,1.193529971222077e-08
2.3614421259991423e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.044016080824610448,0.094594567878651226,0.017811249184608552,0.0036384511463308134,0.0090183266617094998,1.2984037795146231e-11,5.7375469345347225e-10,5.3107961060266046e-17,1.3753049175813436e-35,1.3505259358153793e-11,1.3320158413849878e-32,2.3101822473750134e-18,3.6902029255514633e-25,1.1815388409840164e-11,1.9366731911254409e-28,3.8193951955223863e-31,1.3491072556403902e-11,6.1787105535286427e-27,0.00079740609633441935,0.1469145145990805,1.616635542895033e-10,1.3339783435747409e-09,7.6112393688563829e-16,7.3501665439639548e-12,1.8340832107146118e-09,8.9770969536618517e-07,0.00019727555669224459,0.00096956034113835168,1.1935371784803193e-08
2.3652148262677387e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.044000798906656313,0.094589236240577496,0.017791612638778001,0.0036447185173753634,0.0090294609390087176,1.2996385182796588e-11,5.7359219060181083e-10,5.3147249642061532e-17,1.379211504578343e-35,1.3520074639335168e-11,1.3400503792273233e-32,2.3104736062059853e-18,3.7016589514785946e-25,1.1834467808479676e-11,1.9363720306445735e-28,3.8267827842217137e-31,1.3500626192523006e-11,6.2084121308964682e-27,0.00079708394312693243,0.14693055872468094,1.6160119610910932e-10,1.3336912058407936e-09,7.611298232721295e-16,7.3502335058039611e-12,1.8332645491703876e-09,8.9814981595003882e-07,0.00019744864205473509,0.00096894676230762603,1.1935448737388605e-08
2.372760226804931e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043970411884710479,0.094578575348665012,0.017752445176494169,0.0036572434234564818,0.0090517180415882956,1.302101135276798e-11,5.7326689306180669e-10,5.3225757959946858e-17,1.3870348883241649e-35,1.3549643682926547e-11,1.3562207878806569e-32,2.3110577203333605e-18,3.7246192558666388e-25,1.1872632588771512e-11,1.9357689638395395e-28,3.8415504330528461e-31,1.3519703629154857e-11,6.2680918012715778e-27,0.00079644295746859189,0.1469624626685325,1.6147711402407824e-10,1.3331226710675863e-09,7.6114105004825165e-16,7.35036211492428e-12,1.8316360336878235e-09,8.9902920858022134e-07,0.00019779485523597446,0.00096772373563864384,1.1935617462308641e-08
2.3803056273421235e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043940259122746447,0.09456791762335344,0.017713417717108566,0.0036697552511454519,0.0090739599543806244,1.3045546071542068e-11,5.7294123422003952e-10,5.3304175185101409e-17,1.3948718643779784e-35,1.3579130882377716e-11,1.3725268231170955e-32,2.3116436873127937e-18,3.7476438786743424e-25,1.1910805424711377e-11,1.9351649967210144e-28,3.8563080377557207e-31,1.3538741498988033e-11,6.3281410207511763e-27,0.00079580637105290946,0.14699412238306905,1.6135387232521097e-10,1.3325617435736422e-09,7.6115155344852001e-16,7.3504836822943594e-12,1.8300191823990344e-09,8.9990747858104509e-07,0.00019814112707379865,0.00096650622148612404,1.1935806240892095e-08
2.387851027879316e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043910338848433407,0.094557263049751622,0.017674529266277036,0.0036822540442861592,0.0090961867722764034,1.3069989367587606e-11,5.7261524687084064e-10,5.3382502152579985e-17,1.4027224083527411e-35,1.3608536453721901e-11,1.3889691042447242e-32,2.3122314963636119e-18,3.7707327982536819e-25,1.1948986409937271e-11,1.9345602403566157e-28,3.871055591829346e-31,1.3557740056724766e-11,6.3885608229311435e-27,0.00079517415010140564,0.14702553966712034,1.612314646972473e-10,1.3320083675954362e-09,7.6116133896203623e-16,7.3505982605883598e-12,1.8284139011618698e-09,9.0078463636838911e-07,0.00019848746001160551,0.00096529422467553838,1.193601541825356e-08
2.3953964284165083e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.04388064930977989,0.094546611612928613,0.017635778840020062,0.0036947398470564712,0.0091183985894930722,1.3094341270919358e-11,5.7228896315235152e-10,5.3460739689754953e-17,1.4105864963663827e-35,1.3637860611817904e-11,1.405548250748425e-32,2.3128211368644438e-18,3.7938859933002489e-25,1.1987175637725916e-11,1.9339548036655958e-28,3.8857930896083784e-31,1.357669955468252e-11,6.4493522410622038e-27,0.00079454626122020847,0.14705671629948761,1.6110988489550724e-10,1.3314624880602675e-09,7.6117041201601296e-16,7.3507059018924676e-12,1.8268200969556498e-09,9.0166069225766881e-07,0.00019883385647644262,0.00096408774935355661,1.193624533087254e-08
2.4029418289537007e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043851188774841433,0.094535963297915596,0.017597165464582048,0.0037072127039564566,0.0091405954995819345,1.3118601813065988e-11,5.7196241455665793e-10,5.3538888616410553e-17,1.4184641050362116e-35,1.3667103570356596e-11,1.4222648822854211e-32,2.3134125983506645e-18,3.8171034428509907e-25,1.2025373200996582e-11,1.9333487934510318e-28,3.9005205262459944e-31,1.359562024282295e-11,6.5105163080554235e-27,0.00079392267139453444,0.1470876540392253,1.6098912674489659e-10,1.3309240505759624e-09,7.6117877797664899e-16,7.3508066577131825e-12,1.8252376778643808e-09,9.0253565646521813e-07,0.00019918031887923836,0.00096288679900349893,1.1936496306752257e-08
2.410487229490893e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043821955531433081,0.094525318089707489,0.017558688176292924,0.0037196726597968194,0.0091627775954351582,1.3142771027038707e-11,5.7163563193979848e-10,5.3616949744835727e-17,1.4263552114733619e-35,1.3696265541867459e-11,1.4391196186808368e-32,2.3140058705119667e-18,3.8403851262819985e-25,1.2063579192314841e-11,1.9327423144316257e-28,3.9152378976970171e-31,1.3614502368780567e-11,6.5720540564876847e-27,0.00079330334798326067,0.1471183546259191,1.6086918413892793e-10,1.3303930014206322e-09,7.6118644214998991e-16,7.3509005789854269e-12,1.8236665530602596e-09,9.0340953910957894e-07,0.00019952684961502905,0.00096169137646051823,1.1936768665576105e-08
2.4180326300280855e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.04379294788684672,0.094514675973265044,0.017520346021431987,0.0037321197596875679,0.0091849449692926882,1.3166848947300633e-11,5.7130864553164721e-10,5.3694923879915522e-17,1.4342597932772874e-35,1.372534673772513e-11,1.4561130799232846e-32,2.3146009431899703e-18,3.8637310233062901e-25,1.2101793703896356e-11,1.9321354692731275e-28,3.9299452007013073e-31,1.3633346177890986e-11,6.6339665186071155e-27,0.00079268825871359021,0.14714881977995853,1.6075005103875827e-10,1.329869287532708e-09,7.6119340978277278e-16,7.3509877160805388e-12,1.8221066327874726e-09,9.0428235021282189e-07,0.00019987345106318064,0.00096050148392650976,1.1937062718861493e-08
2.425578030565278e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043764164167573172,0.094504036933516194,0.017482138056094092,0.0037445540490268943,0.0092070977127490967,1.319083560973688e-11,5.7098148494567039e-10,5.3772811819221274e-17,1.4421778285302889e-35,1.3754347368156004e-11,1.473245886160467e-32,2.3151978063758038e-18,3.8871411139716332e-25,1.214001682761055e-11,1.9315283586193677e-28,3.9446424327674229e-31,1.3652151913218586e-11,6.69625472633849e-27,0.00079207737167580621,0.14717905120280511,1.606317214722418e-10,1.329352856501085e-09,7.6119968606325491e-16,7.3510681188140843e-12,1.8205578283462728e-09,9.0515409970180488e-07,0.00020022012558760645,0.00095931712298474717,1.1937378770111176e-08
2.4331234311024703e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043735602719029133,0.094493400955358034,0.017444063346057984,0.0037569755734902887,0.0092292359167603141,1.3214731051625342e-11,5.7065417918855567e-10,5.3850614353099196e-17,1.4501092957920928e-35,1.3783267642244864e-11,1.4905186576948001e-32,2.3157964502077285e-18,3.9106153786583728e-25,1.2178248654984269e-11,1.9309210811229048e-28,3.9593295921565324e-31,1.3670919815583767e-11,6.7589197112885864e-27,0.00079147065531811657,0.14720905057725636,1.6051418953299993e-10,1.3288436565554893e-09,7.61205276122034e-16,7.351141836453629e-12,1.8190200520773553e-09,9.060247974094401e-07,0.00020056687553698189,0.00095813829461424997,1.1937717114962193e-08
2.4406688316396627e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043707261905288647,0.094482768023658278,0.017406120966656915,0.0037693843790198704,0.0092513596716502708,1.3238535311608196e-11,5.7032675666971582e-10,5.3928332264757722e-17,1.4580541740944687e-35,1.3812107767941563e-11,1.5079320149790574e-32,2.3163968649688209e-18,3.934153798077294e-25,1.22164892772054e-11,1.9303137334752887e-28,3.9740066778665901e-31,1.3689650123589811e-11,6.821962504751526e-27,0.00079086807844158604,0.14723881956770477,1.6039744937950527e-10,1.3283416365569817e-09,7.6121018503284764e-16,7.3512089177262728e-12,1.8174932173464976e-09,9.0689445307591749e-07,0.00020091370324495483,0.00095696499920388579,1.1938078041332269e-08
2.448214232176855e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043679140108819153,0.094472138123256902,0.017368310002651322,0.0037817805118139157,0.0092734690671174673,1.3262248429664044e-11,5.6999924521067075e-10,5.4005966330353619e-17,1.4660124429358894e-35,1.3840867952067649e-11,1.5254865786120321e-32,2.3169990410847197e-18,3.9577563532674897e-25,1.2254738785126454e-11,1.9297064104369441e-28,3.9886736896167592e-31,1.3708343073649393e-11,6.8853841377140509e-27,0.00079026961019515343,0.14726835982039263,1.6028149523418182e-10,1.3278467459886531e-09,7.6121441781336305e-16,7.3512694108261173e-12,1.8159772385294723e-09,9.0776307634992129e-07,0.00020126061103035173,0.00095579723656621593,1.1938461829563901e-08
2.4557596327140475e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043651235730221991,0.094461511238967774,0.017330629548103643,0.0037941640183166156,0.0092955641922414338,1.3285870447080711e-11,5.6967167205430704e-10,5.4083517319076591e-17,1.4739840822762359e-35,1.386954840032311e-11,1.5431829693342234e-32,2.3176029691214069e-18,3.9814230255942544e-25,1.229299726926811e-11,1.9290992048666815e-28,4.0033306278320893e-31,1.372699890001072e-11,6.9491856408607948e-27,0.00078967522007073116,0.14729767296366311,1.6016632138251951e-10,1.3273589349464619e-09,7.6121797942595562e-16,7.3513233634216312e-12,1.8144720309972307e-09,9.0863067678981828e-07,0.00020160760119738107,0.0009546350059510887,1.1938868752566075e-08
2.46330503325124e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.04362354718797707,0.094450887355580118,0.017293078706255113,0.0038065349452080207,0.0093176451354891575,1.3309401406428685e-11,5.6934406387401666e-10,5.4160985993232884e-17,1.481969072531542e-35,1.3898149317293083e-11,1.561021808023535e-32,2.3182086397830114e-18,4.0051537967470006e-25,1.2331264819822715e-11,1.9284922077508453e-28,4.0179774936284292e-31,1.3745617834783211e-11,7.0133680445795126e-27,0.00078908487789838778,0.14732676060820626,1.600519221722032e-10,1.3268781541302502e-09,7.6122087477846884e-16,7.3513708226628251e-12,1.812977511101333e-09,9.0949726386483076e-07,0.00020195467603583271,0.00095347830605898209,1.1939299075953692e-08
2.4708504337884323e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043596072918192043,0.094440266457859925,0.017255656589404679,0.0038188933393942001,0.0093397119847213432,1.3332841351535179e-11,5.690164467827152e-10,5.4238373108327398e-17,1.4899673945687849e-35,1.3926670906454595e-11,1.5790037156909945e-32,2.3188160439096526e-18,4.0289486487371834e-25,1.2369541526657762e-11,1.9278855082320861e-28,4.0326142887975886e-31,1.3764200107962826e-11,7.077932378966263e-27,0.00078849855384161038,0.14735562434730173,1.5993829201225581e-10,1.3264043548348988e-09,7.6122310872496531e-16,7.351411835188352e-12,1.8114935961596422e-09,9.1036284695618596e-07,0.00020230183782127319,0.00095232713505410092,1.1939753058184656e-08
2.4783958343256247e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043568811374355552,0.094429648530551594,0.017218362318789791,0.0038312392479975901,0.0093617648271986705,1.3356190327458781e-11,5.6868884634174263e-10,5.4315679413144755e-17,1.4979790297007175e-35,1.3955113370183318e-11,1.597129313476495e-32,2.319425172475336e-18,4.0528075638962549e-25,1.2407827479319288e-11,1.9272791936377686e-28,4.0472410157927446e-31,1.3782745947457017e-11,7.1428796738305731e-27,0.00078791621839264701,0.14738426575705688,1.598254253721963e-10,1.3259374889416537e-09,7.6122468606646522e-16,7.3514464471324901e-12,1.8100202044422707e-09,9.1122743535824766e-07,0.00020264908881523783,0.00095118149057723178,1.1940230950694745e-08
2.485941234862817e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043541761027094533,0.094419033558379092,0.017181195024469183,0.0038435727183475472,0.0093838037495879243,1.3379448380464722e-11,5.6836128756964425e-10,5.4392905649829072e-17,1.5060039596807421e-35,1.3983476909760339e-11,1.6153992226445538e-32,2.3200360165858708e-18,4.0767305248736313e-25,1.2446122767035299e-11,1.9266733495080213e-28,4.061857677714071e-31,1.3801255579109327e-11,7.2082109587005605e-27,0.00078733784236792437,0.1474126863966414,1.5971331678121004e-10,1.3254775089095848e-09,7.6122561155167042e-16,7.3514747041319827e-12,1.8085572551577527e-09,9.1209103827962952e-07,0.00020299643126542029,0.00095004136975836075,1.1940732998030291e-08
2.4934866354000094e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043514920363935665,0.094408421526047628,0.017144153845207549,0.0038558937979710859,0.0094058288379680628,1.3402615558000688e-11,5.6803379495083859e-10,5.4470052553962558e-17,1.5140421666978315e-35,1.4011761725378949e-11,1.6338140645800868e-32,2.3206485674768415e-18,4.1007175146346773e-25,1.2484427478719115e-11,1.9260680596234271e-28,4.0764642782946052e-31,1.3819729226723622e-11,7.2739272628280427e-27,0.00078676339690354519,0.14744088780851755,1.5960196082733438e-10,1.3250243677672129e-09,7.6122588987767932e-16,7.3514966513328e-12,1.8071046684394818e-09,9.1295366484428934e-07,0.00020334386740585768,0.0009489067692290585,1.1941259437978622e-08
2.501032035937202e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043488287889070637,0.094397812418244714,0.017107237928362072,0.0038682025345838076,0.0094278401778362005,1.3425691908673228e-11,5.6770639244416686e-10,5.4547120854642969e-17,1.5220936333714887e-35,1.4039968016151427e-11,1.6523744607842043e-32,2.3212628165115987e-18,4.1247685164587111e-25,1.2522741702972668e-11,1.9254634060323577e-28,4.091060821886352e-31,1.3838167112087973e-11,7.3400296151935754e-27,0.00078619285345085438,0.14746887151866739,1.5949135215665538e-10,1.32457801910426e-09,7.6122552569068812e-16,7.3515123333967691e-12,1.8056623653323571e-09,9.138153240926052e-07,0.00020369139945711277,0.00094777768513463524,1.1941810501696413e-08
2.5085774364743942e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043461862123125423,0.094387206219641709,0.017070446429770771,0.0038804989760810159,0.0094498378541135099,1.3448677482224674e-11,5.6737910349133062e-10,5.4624111274559945e-17,1.5301583427467516e-35,1.4068095980115836e-11,1.671081032870022e-32,2.3218787551792943e-18,4.1488835139370268e-25,1.2561065528089809e-11,1.9248594690779622e-28,4.1056473134466077e-31,1.3856569454998161e-11,7.406519044511503e-27,0.00078562618377208445,0.14749663903681531,1.5938148547251955e-10,1.3241384170635571e-09,7.6122452358667852e-16,7.351521794508085e-12,1.8042302677796783e-09,9.1467602498243197e-07,0.00020403902962645335,0.00094665411314606978,1.1942386413835862e-08
2.5161228370115866e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043435641602933256,0.094376602914894983,0.017033778513642645,0.0038927831705290092,0.0094718219511510642,1.3471572329510636e-11,5.670519510252144e-10,5.4701024530070173e-17,1.53823627828924e-35,1.4096145814242853e-11,1.6899344025584955e-32,2.3224963750929471e-18,4.1730624909709323e-25,1.259939904205954e-11,1.9242563274247998e-28,4.1202237585245004e-31,1.3874936473280896e-11,7.4733965792349413e-27,0.0007850633599360687,0.14752419185664789,1.5927235553475702e-10,1.3237055163330861e-09,7.6122288811210098e-16,7.3515250783797516e-12,1.8028082986102551e-09,9.1553577639014532e-07,0.00020438676010802815,0.00094553604847171695,1.1942987392668851e-08
2.523668237548779e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.043409624881311351,0.094366002488647127,0.016997233352449608,0.0039050551661565622,0.0094937925527355856,1.3494376502477979e-11,5.6672495747809863e-10,5.4777861331271528e-17,1.5463274238802481e-35,1.412411771444255e-11,1.7089351916742634e-32,2.3231156679875443e-18,4.1973054317698108e-25,1.263774233256923e-11,1.9236540580851344e-28,4.1347901632477602e-31,1.3893268382816631e-11,7.540663247560766e-27,0.00078450435431402419,0.14755153145602934,1.5916395715891745e-10,1.3232792721381536e-09,7.6122062376453847e-16,7.3515222282598799e-12,1.8013963815257396e-09,9.1639458711166094e-07,0.00020473459308303983,0.00094442348586879638,1.1943613650208972e-08
