Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CH4OX(60),CHOX(53),HOCOX(206),C2H4X(210),C2H4X(65)
4.33703401190799e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42980652758942978,0.072481259052495639,0.0066890976221494662,0.0,0.008656633665287343,0.068521373959698748,0.02352037726370643,3.7729596391967377e-05,2.7870620850510269e-10,0.00180765255061769,5.4705059655431385e-11,0.00055845985385116292,3.1949984934872461e-09,2.680424796818191e-05,2.3885741578371788e-09,1.166554724301894e-10,5.1896815885255867e-05,3.3557539703862321e-05,0.0050544644396366386,9.4138006920412204e-07,0.00058638633065350636,3.7816503222640397e-08,3.0081754568184833e-09,6.8697586857050911e-09,3.7725708692550843e-07,9.2372522802033458e-09,0.00020196333500822756,0.015313328560658234,7.791217327222789e-06,0.0013316512091799833,5.310554091742698e-05,7.0727104650147711e-08,2.8829972415998081e-10,6.5938956942121085e-10,1.4475913843905308e-12,3.7198720036868683e-06,9.1909582143509326e-12
4.339544585113354e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42979691318846347,0.072464797992767768,0.0066843587945825495,0.0,0.0086581646898164985,0.068555234108405957,0.023528424707431227,3.7711176901699844e-05,2.7907657294666147e-10,0.0018072165377565539,5.4687689843964279e-11,0.00055851600635560517,3.1947809577160474e-09,2.6762955025949394e-05,2.3896314820531385e-09,1.1667524826383469e-10,5.183608469408664e-05,3.3569978498570286e-05,0.0050532033646289711,9.4011017076506456e-07,0.00058651119959794566,3.7773408287743009e-08,3.00531927325852e-09,6.8691621299998057e-09,3.7731535877627874e-07,9.2475954076500339e-09,0.00020214199889105868,0.015323269392469438,7.7936648009540359e-06,0.0013322797882690017,5.3125226016916734e-05,7.0749721174125902e-08,2.8784914843082306e-10,6.5975192193624121e-10,1.4464283107423851e-12,3.7211792209330217e-06,9.1941593628134281e-12
4.342055158318719e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42978729786168973,0.072448341117203663,0.0066796235343230797,0.0,0.0086596940537362367,0.068589086573901406,0.023536466512619404,3.7692771030224805e-05,2.7944712843314883e-10,0.0018067807330939662,5.4670337810155217e-11,0.00055857213493463531,3.1945639244125766e-09,2.6721736794092684e-05,2.3906882951975639e-09,1.1669498406555566e-10,5.1775443271236074e-05,3.3582411216432675e-05,0.0050519426220758815,9.3884232670855272e-07,0.00058663599767364222,3.77303712779035e-08,3.0024660672374632e-09,6.8685673616694335e-09,3.7737355447466644e-07,9.2579436819133364e-09,0.00020232071310904412,0.015333211020587037,7.7961103028950319e-06,0.0013329081856360897,5.3144901499373251e-05,7.0772319508346928e-08,2.8739939548295876e-10,6.6011413360485911e-10,1.4452660046039815e-12,3.7224856865330297e-06,9.1973586747558355e-12
4.344565731524083e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4297776816107659,0.072431888424095106,0.0066748918385656246,0.0,0.0086612217590523663,0.068622931358547676,0.023544502683178741,3.7674378758739723e-05,2.798178747980676e-10,0.0018063451363592399,5.465300351894659e-11,0.00055862823961400695,3.1943473926013453e-09,2.6680593125009558e-05,2.3917445975003868e-09,1.1671467987404005e-10,5.1714891464118927e-05,3.3594837862369007e-05,0.005050682211864891,9.37576533063902e-07,0.00058676072493981453,3.7687392105184179e-08,2.9996158351479853e-09,6.8679743796636422e-09,3.7743167411404779e-07,9.268297101045736e-09,0.00020249947762397398,0.015343153443390004,7.7985538344671762e-06,0.0013335364013381203,5.3164567372581136e-05,7.0794899665818888e-08,2.8695046367909677e-10,6.6047620442020608e-10,1.4441044665379769e-12,3.7237914010933145e-06,9.2005561516534992e-12
4.347076304729448e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42976806443735033,0.072415439911735713,0.006670163704506989,0.0,0.0086627478077679655,0.068656768464704823,0.02355253322301468,3.7656000068479754e-05,2.8018881187489845e-10,0.0018059097472821911,5.4635686935364595e-11,0.00055868432041942097,3.1941313613091381e-09,2.663952387139097e-05,2.3928003891915287e-09,1.1673433572793964e-10,5.1654429120442587e-05,3.3607258441289994e-05,0.0050494221338836459,9.3631278586978207e-07,0.00058688538145535037,3.7644470682345966e-08,2.9967685733891929e-09,6.8673831829375032e-09,3.7748971778751179e-07,9.2786556631297851e-09,0.00020267829239787257,0.015353096659256646,7.8009953970917155e-06,0.0013341644354319263,5.3184223644314084e-05,7.081746165953819e-08,2.8650235138503899e-10,6.6083813438412932e-10,1.4429436975884872e-12,3.7250963652194209e-06,9.203751794974707e-12
4.349586877934812e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42975844634310151,0.072398995578420833,0.0066654391293462078,0.0,0.008664272201883377,0.068690597894730282,0.02356055813603037,3.7637634940717597e-05,2.8055993949710097e-10,0.0018054745655931403,5.4618388024518869e-11,0.00055874037737652636,3.1939158295649844e-09,2.6598528886220387e-05,2.3938556705009077e-09,1.1675395166587054e-10,5.1594056088208318e-05,3.3619672958099197e-05,0.0050481623880199097,9.3505108117876911e-07,0.00058700996727904938,3.7601606915155362e-08,2.9939242783670648e-09,6.8667937704530084e-09,3.7754768558794607e-07,9.2890193662627266e-09,0.00020285715739277256,0.015363040666564839,7.8034349921623919e-06,0.0013347922879742998,5.3203870322333243e-05,7.08400055024905e-08,2.860550569697216e-10,6.6119992349218936e-10,1.4417836970747186e-12,3.7264005795160117e-06,9.206945606183709e-12
4.352097451140177e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42974882732967801,0.072382555422447703,0.0066607181102845475,0.0,0.0086657949433962284,0.068724419650979016,0.023568577426126617,3.7619283356763434e-05,2.8093125749811335e-10,0.0018050395910229132,5.4601106751602415e-11,0.00055879641051091982,3.1937007963997999e-09,2.6557608022773433e-05,2.394910441658444e-09,1.1677352772641288e-10,5.1533772215708508e-05,3.3632081417694973e-05,0.0050469029741615707,9.3379141504922124e-07,0.00058713448247022459,3.75588007131672e-08,2.9910829464895986e-09,6.8662061411597136e-09,3.77605577608564e-07,9.2993882084507889e-09,0.00020303607257009563,0.01537298546369264,7.8058726210888357e-06,0.0013354199590219931,5.3223507414385461e-05,7.0862531207666747e-08,2.8560857880589245e-10,6.615615717234763e-10,1.4406244643021884e-12,3.7277040445868708e-06,9.2101375867559886e-12
4.354608024345541e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42973920739873955,0.072366119442115309,0.0066560006445254977,0.0,0.0086673160343014189,0.068758233735803295,0.023576591097201879,3.7600945297964904e-05,2.8130276571135326e-10,0.0018046048233028365,5.4583843081891329e-11,0.00055885241984814571,3.1934862608468785e-09,2.6516761134617496e-05,2.3959647028940468e-09,1.1679306394811112e-10,5.1473577351525529e-05,3.3644483824964161e-05,0.0050456438921966376,9.3253378354620603e-07,0.00058725892708728043,3.7516051991295148e-08,2.9882445741728647e-09,6.8656202940197875e-09,3.7766339394193429e-07,9.3097621877995084e-09,0.00020321503789207053,0.015382931049016887,7.8083082852950399e-06,0.0013360474486317159,5.3243134928209364e-05,7.0885038788037719e-08,2.8516291526899509e-10,6.6192307909013751e-10,1.4394660011308815e-12,3.7290067610349084e-06,9.2133277381489298e-12
4.357118597550906e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42972958655194604,0.072349687635724455,0.0066512867292747883,0.0,0.0086688354765911343,0.068792040151552936,0.023584599153152305,3.758262074570698e-05,2.8167446397021701e-10,0.0018041702621647382,5.456659698074463e-11,0.00055890840541369708,3.1932722219416618e-09,2.6475988075611259e-05,2.3970184544376172e-09,1.1681256036947406e-10,5.1413471344533808e-05,3.3656880184787791e-05,0.0050443851420132382,9.3127818274851956e-07,0.00058738330118887909,3.7473360657402337e-08,2.9854091578384161e-09,6.8650362279969119e-09,3.777211346806445e-07,9.3201413023852767e-09,0.00020339405332059165,0.015392877420914339,7.8107419861785783e-06,0.0013366747568601394,5.3262752871529963e-05,7.0907528256568977e-08,2.8471806473784308e-10,6.6228444558675412e-10,1.4383083071011951e-12,3.7303087294621559e-06,9.216516061822513e-12
4.35962917075627e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42971996479095725,0.072333260001577637,0.0066465763617403594,0.0,0.0086703532722548476,0.068825838900575156,0.023592601597871733,3.7564309681411857e-05,2.8204635210808106e-10,0.0018037359073409473,5.4549368413603966e-11,0.00055896436723301495,3.1930586787216222e-09,2.6435288699904054e-05,2.3980716965190551e-09,1.1683201702897466e-10,5.1353454043897621e-05,3.3669270502040539e-05,0.0050431267234996259,9.3002460874303625e-07,0.00058750760483385523,3.7430726620280961e-08,2.9825766939117373e-09,6.8644539420498954e-09,3.7777879991736471e-07,9.3305255502427555e-09,0.00020357311881728362,0.015402824577761622,7.8131737251406569e-06,0.001337301883763893,5.3282361252059065e-05,7.0929999626224465e-08,2.8427402559474538e-10,6.6264567119910751e-10,1.4371513815113291e-12,3.7316099504697754e-06,9.2197025592407992e-12
4.362139743961635e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42971034211743386,0.072316836537979337,0.0066418695391323853,0.0,0.0086718694232793287,0.068859629985214693,0.023600598435251634,3.7546012086538953e-05,2.8241842995830118e-10,0.0018033017585642932,5.453215734599351e-11,0.00055902030533148896,3.1928456302263517e-09,2.6394662861935648e-05,2.3991244293682573e-09,1.1685143396505048e-10,5.1293525299068917e-05,3.3681654781588106e-05,0.0050418686365441678,9.2877305762148586e-07,0.0005876318380806765,3.7388149795344649e-08,2.9797471788235494e-09,6.8638734351385088e-09,3.7783638974452119e-07,9.3409149294274185e-09,0.00020375223434403519,0.015412772517934685,7.8156035036048466e-06,0.0013379288293995666,5.3301960077498029e-05,7.095245290995889e-08,2.8383079622516488e-10,6.6300675592901904e-10,1.4359952257840539e-12,3.7329104246580561e-06,9.2228872318617282e-12
4.364650317166999e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42970071853303698,0.072300417243235646,0.0066371662586632591,0.0,0.00867338393164864,0.068893413407813672,0.023608589669181165,3.7527727942584779e-05,2.8279069735421373e-10,0.0018028678155681032,5.4514963743519653e-11,0.00055907621973445701,3.1926330754977279e-09,2.6354110416435637e-05,2.4001766532151076e-09,1.1687081121610322e-10,5.1233684959789526e-05,3.3694033028287834e-05,0.0050406108810353602,9.2752352548883511e-07,0.00058775600098757367,3.7345630092472999e-08,2.9769206090122555e-09,6.8632947062339073e-09,3.7789390425418858e-07,9.351309438036605e-09,0.00020393139986289924,0.015422721239808918,7.8180313229709169e-06,0.0013385555938237098,5.3321549355537121e-05,7.097488812071223e-08,2.8338837501749765e-10,6.6336769978088962e-10,1.4348398402063022e-12,3.734210152626417e-06,9.2260700811345804e-12
4.367160890372364e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42969109403942773,0.072284002115654472,0.0066324665175475934,0.0,0.0086748967993441391,0.06892718917071175,0.023616575303547181,3.7509457231082785e-05,2.8316315412913497e-10,0.0018024340780862028,5.4497787571870743e-11,0.00055913211046720597,3.1924210135796603e-09,2.6313631218422722e-05,2.4012283682894835e-09,1.1689014882049919e-10,5.117393287608992e-05,3.3706405246991711e-05,0.005039353456861807,9.2627600846009276e-07,0.00058788009361310971,3.7303167419451923e-08,2.9740969809200053e-09,6.8627177543013658e-09,3.7795134353861689e-07,9.3617090741090529e-09,0.00020411061533550341,0.015432670741759748,7.8204571846315457e-06,0.0013391821770928323,5.3341129093852636e-05,7.0997305271424394e-08,2.8294676036370147e-10,6.6372850274076699e-10,1.4336852236987318e-12,3.7355091349734123e-06,9.2292511085157169e-12
4.369671463577728e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42968146863826767,0.072267591153545516,0.0066277703130022169,0.0,0.0086764080283444969,0.068960957276246085,0.023624555342234191,3.7491199933603402e-05,2.8353580011636181e-10,0.0018020005458529132,5.4480628796816986e-11,0.00055918797755497105,3.1922094435180555e-09,2.6273225123204625e-05,2.4022795748212607e-09,1.1690944681656912e-10,5.1114268898286876e-05,3.3718771442544663e-05,0.0050380963639122412,9.2503050265514455e-07,0.00058800411601584617,3.7260761690089202e-08,2.971276290992227e-09,6.862142578298238e-09,3.7800870769011888e-07,9.3721138356464959e-09,0.00020428988072336665,0.015442621022162322,7.8228810900020133e-06,0.0013398085792634038,5.3360699300108533e-05,7.1019704375034513e-08,2.825059506592238e-10,6.6408916479496378e-10,1.4325313764996952e-12,3.7368073722967305e-06,9.2324303154646398e-12
4.372182036783093e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4296718423312193,0.072251184355220321,0.0066230776422461814,0.0,0.0086779176206256917,0.068994717726751198,0.023632529789124359,3.7472956031753888e-05,2.8390863514917192e-10,0.0018015672186030523,5.4463487384210197e-11,0.00055924382102293666,3.1919983643611285e-09,2.6232891986377507e-05,2.4033302730403023e-09,1.1692870524260835e-10,5.1054692876983601e-05,3.3731131619780402e-05,0.005036839602075514,9.2378700420301117e-07,0.00058812806825352657,3.7218412818960504e-08,2.9684585356836132e-09,6.861569177201155e-09,3.7806599680026209e-07,9.3825237207660193e-09,0.00020446919598874743,0.015452572079390652,7.8253030404946641e-06,0.0013404348003918532,5.3380259981960738e-05,7.1042085444457536e-08,2.8206594430202099e-10,6.6444968596226402e-10,1.4313783005162834e-12,3.7381048651931943e-06,9.2356077034199164e-12
4.374692609988457e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4296622151199449,0.072234781718992086,0.006618388502500747,0.0,0.0086794255781610045,0.069028470524559182,0.023640498648097575,3.7454725507178285e-05,2.8428165906082428e-10,0.0018011340960719339,5.444636329998349e-11,0.00055929964089623612,3.191787775159183e-09,2.6192631663825188e-05,2.4043804631764661e-09,1.1694792413687664e-10,5.0995204663071195e-05,3.3743485783528331e-05,0.0050355831712405891,9.2254550924694576e-07,0.00058825195038448609,3.7176120712327776e-08,2.9656437114529621e-09,6.8609975499823987e-09,3.7812321096088354e-07,9.3929387275090647e-09,0.00020464856109323975,0.015462523911819048,7.8277230374915866e-06,0.0013410608405345721,5.3399811147050259e-05,7.1064448492609591e-08,2.8162673969365195e-10,6.6481006622762607e-10,1.4302259940705464e-12,3.7394016142587672e-06,9.2387832738304553e-12
4.377203183193822e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42965258700610709,0.072218383243175838,0.0066137028909893925,0.0,0.0086809319029210463,0.069062215671999688,0.023648461923031373,3.7436508341557235e-05,2.8465487168455898e-10,0.0018007011779953626,5.4429256510151115e-11,0.0005593554371999519,3.1915776749645069e-09,2.6152444011718942e-05,2.4054301454596003e-09,1.1696710353759848e-10,5.0935804107724944e-05,3.3755833938610419e-05,0.0050343270712965536,9.2130601393391235e-07,0.00058837576246690583,3.7133885284042685e-08,2.9628318147624603e-09,6.8604276956066036e-09,3.7818035026381531e-07,9.4033588538936675e-09,0.00020482797599847812,0.015472476517821401,7.8301410824032651e-06,0.0013416866997479106,5.3419352803006283e-05,7.1086793532404342e-08,2.8118833523908401e-10,6.6517030558286145e-10,1.4290744575601943e-12,3.7406976200885521e-06,9.2419570281461199e-12
4.37946269907865e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42964392093333614,0.072203628170702236,0.0066094888549762991,0.0,0.0086822862008087698,0.069092579765555273,0.023655624099320979,3.7420124299293044e-05,2.8499092425690866e-10,0.0018003117263171277,5.4413875157985167e-11,0.00055940563374199228,3.1913890021089778e-09,2.6116337139411541e-05,2.4063744254900458e-09,1.1698433126282994e-10,5.0882418433213492e-05,3.3766942144752996e-05,0.0050331968641670602,9.2019217466981966e-07,0.00058848713349735602,3.7095921787548386e-08,2.9603036078696501e-09,6.8599163416018409e-09,3.7823171170869116e-07,9.4127413433376019e-09,0.00020498949196136372,0.015481434523284736,7.8323156549545187e-06,0.0013422498183918356,5.343693216935506e-05,7.1106888681735017e-08,2.8079445404548766e-10,6.6549440052995849e-10,1.4280387339115398e-12,3.741863390359923e-06,9.2448118554585349e-12
4.381722214963478e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42963525413204889,0.072188876465573037,0.0066052776725646443,0.0,0.0086836391791753446,0.069122937665892809,0.023662781758501023,3.7403751049669763e-05,2.8532712942936084e-10,0.0017999224398415757,5.4398507762154043e-11,0.00055945581123115998,3.1912007238955966e-09,2.6080288909449367e-05,2.4073182945132578e-09,1.1700152705703779e-10,5.0829103533731736e-05,3.3778045491278592e-05,0.0050320669248887541,9.1907994920879333e-07,0.00058859844787749905,3.7058004065429127e-08,2.9577777668546042e-09,6.8594064220245326e-09,3.7828301265947899e-07,9.4221279767135747e-09,0.00020515104820415347,0.015490393152839231,7.8344886484717122e-06,0.0013428127905695973,5.3454503845023212e-05,7.1126969264142135e-08,2.8040121852832052e-10,6.6581838134369742e-10,1.427003634578908e-12,3.7430285595242667e-06,9.2476652139484494e-12
4.383981730848306e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4296265866034582,0.072174128126563597,0.0066010693417349383,0.0,0.0086849908394517807,0.069153289374705496,0.023669934903393416,3.7387388579408538e-05,2.8566348708030965e-10,0.0017995333183771318,5.4383154298049953e-11,0.00055950596968563459,3.1910128396378698e-09,2.604429921757664e-05,2.408261752696779e-09,1.1701869094801426e-10,5.0775859301378399e-05,3.3789143981687627e-05,0.0050309372533810254,9.1796933476249776e-07,0.00058870970564972049,3.7020132051970222e-08,2.9552542891494155e-09,6.8588979361231818e-09,3.7833425318292894e-07,9.4315187525625387e-09,0.00020531264469872862,0.015499352405298844,7.8366600639692983e-06,0.001343375616322194,5.3472067835547528e-05,7.1147035289025128e-08,2.8000862753149778e-10,6.661422480096094e-10,1.4259691586275275e-12,3.744193128013634e-06,9.250517104670496e-12
4.3862412467331345e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42961791834877705,0.072159383152450338,0.0065968638604691349,0.0,0.0086863411830673323,0.06918363489368462,0.023677083536818497,3.7371036875254327e-05,2.8599999708813761e-10,0.0017991443617325431,5.4367814741117776e-11,0.00055955610912356317,3.1908253486506434e-09,2.6008367959724816e-05,2.409204800208142e-09,1.1703582296352849e-10,5.0722685628436641e-05,3.3800237619474622e-05,0.0050298078495633388,9.1686032854549625e-07,0.0005888209068561119,3.6982305686001946e-08,2.9527331721896553e-09,6.8583908831472007e-09,3.7838543334559573e-07,9.4409136694453086e-09,0.00020547428141719568,0.015508312279477075,7.8388299024776127e-06,0.0013439382956905968,5.3489624146458125e-05,7.1167086765776718e-08,2.7961667990093277e-10,6.6646600052721881e-10,1.424935306900555e-12,3.7453570962595165e-06,9.2533675286741521e-12
4.388500762617963e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42960924936921935,0.072144641542010862,0.0065926612267506362,0.0,0.0086876902114495242,0.069213974224520136,0.023684227661595135,3.7354695923975912e-05,2.8633665933121571e-10,0.001798755569716878,5.4352489066855038e-11,0.00055960622956306011,3.1906382502501981e-09,2.5972495032012599e-05,2.4101474372148793e-09,1.1705292313132649e-10,5.0669582407375208e-05,3.381132640812719e-05,0.0050286787133552386,9.1575292777843282e-07,0.00058893205153835769,3.6944524906346434e-08,2.9502144134168601e-09,6.8578852623594166e-09,3.7843655321356806e-07,9.4503127259914581e-09,0.00020563595833201958,0.01551727277418683,7.8409981650234171e-06,0.001344500828715752,5.3507172783279595e-05,7.1187123703774513e-08,2.7922537448418449e-10,6.6678963891596603e-10,1.4239020811799762e-12,3.7465204646928473e-06,9.2562164869959121e-12
4.390760278502791e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42960057966599841,0.072129903294023925,0.0065884614385642902,0.0,0.0086890379260241152,0.069244307368900179,0.023691367280540651,3.7338365712365889e-05,2.8667347368790349e-10,0.0017983669421395246,5.4337177250811691e-11,0.00055965633102220635,3.1904515437541932e-09,2.5936680330745462e-05,2.4110896638845137e-09,1.1706999147913115e-10,5.0616549530850123e-05,3.3822410351131021e-05,0.0050275498446763446,9.1464712969343164e-07,0.0005890431397387473,3.6906789642950089e-08,2.9476980102748826e-09,6.8573810730179992e-09,3.7848761285326453e-07,9.4597159207547131e-09,0.00020579767541501474,0.015526233888241437,7.8431648526006909e-06,0.0013450632154385796,5.3524713751525966e-05,7.1207146112399363e-08,2.78834710131293e-10,6.671131631575615e-10,1.4228694791031461e-12,3.747683233744003e-06,9.2590639806839431e-12
4.393019794387619e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42959190924032792,0.072115168407269434,0.0065842644938963876,0.0,0.0086903843282151311,0.069274634328511345,0.023698502396470849,3.7322046227240487e-05,2.8701044003654956e-10,0.001797978478810192,5.432187926858999e-11,0.00055970641351905058,3.1902652284815425e-09,2.5900923752415306e-05,2.412031480384562e-09,1.1708702803464242e-10,5.0563586891700051e-05,3.3833489451967149e-05,0.005026421243446353,9.1354293152155069e-07,0.00058915417149934147,3.686909983576271e-08,2.9451839602083364e-09,6.8568783143679915e-09,3.7853861233118104e-07,9.4691232522602254e-09,0.00020595943263814311,0.015535195620453858,7.8453299662426942e-06,0.0013456254558999734,5.3542247056703549e-05,7.122715400103466e-08,2.7844468569465119e-10,6.6743657324425866e-10,1.4218375013995469e-12,3.7488454038428008e-06,9.2619100107890376e-12
4.395053358683964e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42958410524053375,0.07210190988203663,0.0065804896732403794,0.0,0.0086915949692746453,0.06930192330557669,0.023704920153055961,3.7307367850894697e-05,2.8731383960290125e-10,0.001797629002088832,5.430812289238534e-11,0.00055975147156833249,3.1900978786703515e-09,2.5868792441629904e-05,2.4128787646780574e-09,1.1710233377506716e-10,5.0515980481000786e-05,3.3843456505537691e-05,0.0050254057309418619,9.1255051881068616e-07,0.00058925405186234189,3.6835217822274675e-08,2.9429233249214599e-09,6.8564270542153752e-09,3.7858446047751686e-07,9.4775933863743848e-09,0.00020610504843582755,0.015543261706988467,7.8472772236469243e-06,0.0013461313472954827,5.3558020483986155e-05,7.1245148693956301e-08,2.7809420988280552e-10,6.677275447271872e-10,1.4209092558462547e-12,3.7498908451822514e-06,9.2644701873769033e-12
4.397086922980309e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42957630065742419,0.07208865407752689,0.0065767171527384202,0.0,0.0086928045494911784,0.069329207275571292,0.0237113342665288,3.7292698142764189e-05,2.8761736209549304e-10,0.0017972796581162188,5.4294377684143863e-11,0.00055979651428585359,3.1899308447049975e-09,2.5836708051537555e-05,2.4137257169919805e-09,1.1711761380631324e-10,5.0468430798063853e-05,3.3853419642296683e-05,0.0050243904349475659,9.1155939778488834e-07,0.00058935388657346919,3.6801372530571597e-08,2.9406645917047357e-09,6.8559769517843919e-09,3.7863025999447453e-07,9.4860668690658302e-09,0.00020625069670412511,0.01555132829240329,7.8492232077273652e-06,0.0013466371202821121,5.357378771264271e-05,7.1263131640101534e-08,2.7774425064094583e-10,6.6801842374805413e-10,1.4199815164000829e-12,3.7509358020305542e-06,9.2670291800622362e-12
4.399120487276654e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42956849549188464,0.072075400992853117,0.0065729469309255125,0.0,0.0086940130698992292,0.069356486239721321,0.023717744738938923,3.7278037093287112e-05,2.8792100742561787e-10,0.0017969304467542928,5.428064362618792e-11,0.00055984154168470333,3.1897641260918197e-09,2.5804670507067294e-05,2.4145723374484373e-09,1.1713286814852619e-10,5.0420937765151646e-05,3.3863378864771164e-05,0.005023375355405077,9.105695664391608e-07,0.00058945367566321644,3.6767563914652367e-08,2.9384077587038865e-09,6.8555280065341375e-09,3.7867601093020108e-07,9.4945436992861648e-09,0.00020639637742265359,0.015559395375832464,7.8511679192254875e-06,0.0013471427748896201,5.3589548746672225e-05,7.1281102846295632e-08,2.7739480713657533e-10,6.6830921030518347e-10,1.4190542831117713e-12,3.7519802746998953e-06,9.2695869896035463e-12
4.401154051572999e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42956068974480033,0.072062150627129021,0.0065691790063376115,0.0,0.0086952205315321603,0.069383760199251951,0.023724151572334883,3.7263384692917053e-05,2.8822477550456222e-10,0.0017965813678652034,5.4266920700873839e-11,0.00055988655377794928,3.1895977223380401e-09,2.5772679733269884e-05,2.4154186261695274e-09,1.1714809682183627e-10,5.0373501304646889e-05,3.3873334175484823e-05,0.0050223604922560675,9.0958102277235124e-07,0.00058955341916202078,3.6733791928517007e-08,2.9361528240670773e-09,6.8550802179252048e-09,3.787217133327649e-07,9.5030238759906924e-09,0.00020654209057104542,0.015567462956409954,7.8531113588819317e-06,0.0013476483111477496,5.3605303590068936e-05,7.1299062319359845e-08,2.7704587853852436e-10,6.6859990439819016e-10,1.418127556076122e-12,3.7530242635020982e-06,9.2721436167576587e-12
4.403187615869344e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42955288341705711,0.072048902979468976,0.0065654133775116105,0.0,0.0086964269354222051,0.069411029155387188,0.023730554768764244,3.7248740932123049e-05,2.8852866624360544e-10,0.0017962324213113071,5.4253208890591907e-11,0.00055993155057863884,3.1894316329517711e-09,2.5740735655317558e-05,2.4162645832773477e-09,1.1716329984635886e-10,5.0326121339052533e-05,3.3883285576958356e-05,0.0050213458454422483,9.0859376478703676e-07,0.00058965311710030481,3.6700056526184162e-08,2.9338997859445833e-09,6.8546335854180365e-09,3.7876736725020392e-07,9.5115073981302289e-09,0.0002066878361289116,0.015575531033269623,7.8550535274369759e-06,0.0013481537290862275,5.3621052246822009e-05,7.1317010066112959e-08,2.766974640170053e-10,6.6889050602565136e-10,1.4172013353335027e-12,3.7540677687486265e-06,9.2746990622811804e-12
4.407254744462034e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42953726902313671,0.072022415834802345,0.0065578890012976147,0.0,0.00869883657409686,0.069465552062362476,0.023743350258908415,3.7219479291216067e-05,2.8913681534707162e-10,0.0017955349246595632,5.4225818544855009e-11,0.00056002149835442843,3.1891003953185926e-09,2.567698728824336e-05,2.417955503141534e-09,1.171936290294274e-10,5.023153058320562e-05,3.3903176662252071e-05,0.0050193172005873069,9.0662309788947857e-07,0.00058985237641681067,3.6632695289554467e-08,2.9293993918549701e-09,6.8537437865544132e-09,3.7885852982157072e-07,9.5284844745186433e-09,0.0002069794243915147,0.015591668672370215,7.8589340542028986e-06,0.0013491642101230469,5.3652531016329284e-05,7.135287040794398e-08,2.7600217389115751e-10,6.6947143188023967e-10,1.4153504129976261e-12,3.7561533298187049e-06,9.2798064114576169e-12
4.411321873054724e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42952165231721112,0.071995939551783433,0.0065503737905975761,0.0,0.0087012419941583253,0.069520054970418771,0.023756131225731933,3.7190252094625531e-05,2.8974545402611624e-10,0.0017948379557020714,5.4198472448775998e-11,0.00056011138511602172,3.1887704092747337e-09,2.5613424809646492e-05,2.4196450980176622e-09,1.1722385585835379e-10,5.0137164880029251e-05,3.3923052140755242e-05,0.0050172894203749704,9.0465754984068989e-07,0.00059005145385540602,3.656547983856819e-08,2.9249065616822711e-09,6.8528586056397536e-09,3.7894949902751292e-07,9.545474920051837e-09,0.00020727114204730944,0.01560780828620238,7.8628095054393691e-06,0.0013501742182375565,5.3683985087008948e-05,7.1388683926273323e-08,2.7530893014775596e-10,6.7005198786192025e-10,1.4135015166001504e-12,3.7582369603946179e-06,9.2849090431665569e-12
