Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24),CHOX(61),COX(58)
3.183669337030607e-06,0.09977366400000001,0.80000000000000004,0.0,0.17680504643456957,0.092826030812136986,0.04410610413992936,3.1372406836575387e-08,1.0817339438991932e-08,0.0089625146527688125,0.0032232785176555924,1.7317459448900609e-13,4.9289060475032389e-12,4.724866894601552e-09,2.6699313267091682e-23,1.9620066991361969e-08,3.7766589331437375e-17,1.2387845754666917e-16,1.8809498669705861e-13,1.6364639246197524e-17,8.7879177205172862e-13,7.3437855027532782e-18,0.0025726539994306717,0.10829743946824388,7.3473358883566577e-09,5.4202289064351286e-09,0.00021516947531685909,7.0800114112655935e-10,0.00011435628300013459,0.00099664148398093404,0.00026699301010931658,7.5310234170776529e-05,1.4269329611486434e-13,9.0198404742961077e-10,8.3348546610540431e-10
3.1910477974187567e-06,0.09977366400000001,0.80000000000000004,0.0,0.17670487363958198,0.092813835819595222,0.044050414733661343,3.1595626684471192e-08,1.0879796460650004e-08,0.008990074950544517,0.003234770037853738,1.739703224424405e-13,4.9477135083531911e-12,4.7344626075665203e-09,2.6999880096483924e-23,1.964714626701965e-08,3.8007705156260823e-17,1.2461465680681596e-16,1.8914522543554783e-13,1.6479766070043082e-17,8.8009672234924549e-13,7.4109933757087916e-18,0.0025708529433848405,0.10839655138773799,7.3537828404639007e-09,5.4325212148435279e-09,0.00021533819608927454,7.1092172166061902e-10,0.00011467313304269559,0.0009980540684903093,0.00026776785540385818,7.5499137092922399e-05,1.4331957896508317e-13,9.0582425175672606e-10,8.3598306904284664e-10
3.1984262578069065e-06,0.09977366400000001,0.80000000000000004,0.0,0.17660497213751,0.092801633674442968,0.043994858541520174,3.1819795690442344e-08,1.094244347494954e-08,0.0090176415667718567,0.0032462674247972934,1.7476746310551297e-13,4.9665369988777714e-12,4.7440481554308607e-09,2.7302976359028974e-23,1.9674187385548432e-08,3.8249640392208141e-17,1.2535316782884683e-16,1.9019804872719499e-13,1.659538873658611e-17,8.8139722977692106e-13,7.4786296908571459e-18,0.0025690560446679765,0.10849539121965522,7.3602120030221259e-09,5.4448032049249484e-09,0.00021550651977016874,7.1384583185766961e-10,0.00011498991046610806,0.00099946406273039188,0.00026854249119408023,7.5687946852094e-05,1.4394663670595789e-13,9.0966913912561862e-10,8.3848010818782528e-10
3.2058047181950563e-06,0.09977366400000001,0.80000000000000004,0.0,0.17650534082664221,0.09278942442314142,0.043939435031302362,3.2044914815722744e-08,1.1005280466637083e-08,0.0090452144399112751,0.0032577706381223333,1.7556601390746316e-13,4.9853764454185037e-12,4.7536235502139758e-09,2.7608615697290332e-23,1.9701190465741099e-08,3.8492394758534753e-17,1.2609399033353097e-16,1.9125345217139653e-13,1.6711507897627272e-17,8.826933053967806e-13,7.5466959015044626e-18,0.0025672632871715957,0.10859396006996454,7.3666234575958389e-09,5.4570748796483695e-09,0.00021567444821415143,7.1677346196454755e-10,0.00011530661511156,0.0010008714780702431,0.00026931691627992354,7.5876663434367098e-05,1.4457446605863413e-13,9.1351869306470771e-10,8.4097657898543102e-10
3.213183178583206e-06,0.09977366400000001,0.80000000000000004,0.0,0.17640597861145732,0.092777208111874801,0.043884143673795652,3.2270985016053488e-08,1.1068307419977658e-08,0.0090727935088047631,0.0032692796376948079,1.7636597228486479e-13,5.0042317746193335e-12,4.7631888039253376e-09,2.7916811779451446e-23,1.9728155625822451e-08,3.8735967968464901e-17,1.2683712403450636e-16,1.9231143136892961e-13,1.6828124202781538e-17,8.8398496024973559e-13,7.6151934604535063e-18,0.0025654746548743643,0.10869225903840721,7.3730172852397592e-09,5.4693362420709449e-09,0.00021584198326460446,7.1970460223035255e-10,0.00011562324682403773,0.0010022763258194752,0.00027009112947690329,7.6065286827565277e-05,1.4520306375906699e-13,9.1737289718174178e-10,8.4347247693288322e-10
3.220561638971356e-06,0.09977366400000001,0.80000000000000004,0.0,0.17630688440257902,0.092764984786552457,0.043828983942757388,3.2498007241704263e-08,1.1131524318758867e-08,0.0091003787126730899,0.0032807943836090075,1.7716733568161578e-13,5.023102913425132e-12,4.772743928564369e-09,2.8227578299184652e-23,1.9755082983453043e-08,3.8980359729222549e-17,1.2758256863834238e-16,1.9337198192204411e-13,1.6945238299486533e-17,8.8527220535550513e-13,7.6841238199930098e-18,0.0025636901318414891,0.10879028921854317,7.3793935665802878e-09,5.4815872953745324e-09,0.00021600912675301634,7.2263924299538201e-10,0.00011593980545306066,0.0010036786172295483,0.00027086512961423115,7.625381702123878e-05,1.4583242655331774e-13,9.2123173515412692e-10,8.459677975791073e-10
3.2279400993595057e-06,0.09977366400000001,0.80000000000000004,0.0,0.17620805711673154,0.092752754492810688,0.04377395531489317,3.2725982437494018e-08,1.1194931146294948e-08,0.0091279699911130403,0.0032923148361860251,1.7797010154893001e-13,5.0419897890801822e-12,4.7822889361203648e-09,2.8540928975520062e-23,1.9781972655732875e-08,3.9225569742062244e-17,1.2833032384460468e-16,1.9443509943454786e-13,1.7062850833010891e-17,8.8655505171253749e-13,7.7534884318870391e-18,0.0025619097022241189,0.10888805169779486,7.3857523818370729e-09,5.493828042842809e-09,0.00021617588049960284,7.2557737467369222e-10,0.00011625629085215968,0.0010050783634939721,0.0002716389155353075,7.644225400664235e-05,1.4646255119718843e-13,9.2509519071588472e-10,8.4846253652414088e-10
3.2353185597476555e-06,0.09977366400000001,0.80000000000000004,0.0,0.17610949567669792,0.092740517276014733,0.043719057269835604,3.2954911542812469e-08,1.1258527885430837e-08,0.0091555672840947667,0.0033038409559722954,1.787742673453264e-13,5.0608923291266954e-12,4.791823838572375e-09,2.8856877552714335e-23,1.980882475920506e-08,3.9471597702299841e-17,1.2908038934591669e-16,1.955007795118987e-13,1.7180962446462524e-17,8.8783351029793613e-13,7.8232887473644568e-18,0.0025601333502587482,0.10898554755748974,7.3920938106995285e-09,5.5060584878339833e-09,0.00021634224631379554,7.2851898765107127e-10,0.00011657270287833431,0.0010064755757474833,0.00027241248609919549,7.6630597776714064e-05,1.4709343446294852e-13,9.2896324768538845e-10,8.5095668941864089e-10
3.2426970201358053e-06,0.09977366400000001,0.80000000000000004,0.0,0.17601119901127468,0.092728273181260798,0.043664289290123316,3.3184795491641203e-08,1.1322314518546175e-08,0.0091831705319591027,0.0033153727037381116,1.7957983053661691e-13,5.0798104614033259e-12,4.8013486478891117e-09,2.9175437800119637e-23,1.9835639409859454e-08,3.9718443299343102e-17,1.298327648280193e-16,1.9656901776129407e-13,1.7299573780796759e-17,8.8910759206738726e-13,7.8935262171084063e-18,0.0025583610602666253,0.10908277787290621,7.3984179324264018e-09,5.5182786338314973e-09,0.0002165082259932962,7.3146407240504305e-10,0.00011688904139305542,0.0010078702650677198,0.00027318584017808569,7.6818848326054201e-05,1.4772507313319172e-13,9.3283588995387822e-10,8.5345025196351053e-10
3.24933763448514e-06,0.09977366400000001,0.80000000000000004,0.0,0.17592295751414805,0.092717247652384802,0.043615108888895929,3.3392508204382263e-08,1.1379884832767362e-08,0.0092080184974498921,0.0033257560564056978,1.8030603009277775e-13,5.0968500524054126e-12,4.8099123565272515e-09,2.9464386401303555e-23,1.9859740668711823e-08,3.9941303154709514e-17,1.3051187753025788e-16,1.9753261579366158e-13,1.740675177107378e-17,8.9025053251981945e-13,7.9571149053174315e-18,0.0025567694593701877,0.10917005900030016,7.4040949096184852e-09,5.5292679625523761e-09,0.00021665727903653914,7.3411760927443692e-10,0.00011717368309272636,0.0010091233374580851,0.00027388167283295739,7.6988194113594802e-05,1.4829419115323322e-13,9.3632517514407348e-10,8.5569394999176137e-10
3.255978248834475e-06,0.09977366400000001,0.80000000000000004,0.0,0.17583492884909496,0.092706216621174217,0.043566033050613288,3.3600995765823987e-08,1.1437608932973149e-08,0.0092328711953948706,0.0033361439078545677,1.8103335765484677e-13,5.1139021627110998e-12,4.8184679081224843e-09,2.9755471701695273e-23,1.988381176807293e-08,4.0164824804865865e-17,1.3119286081820576e-16,1.9849827918895316e-13,1.7514335516943928e-17,8.9138994456441916e-13,8.0210599198429921e-18,0.0025551811247288511,0.10925712667838242,7.4097579891077995e-09,5.540248954652045e-09,0.00021680602205321599,7.3677394375658792e-10,0.00011745826504322843,0.0010103743831943867,0.00027457732843044481,7.7157464387660616e-05,1.4886391612225109e-13,9.3981814976146592e-10,8.5793716333032365e-10
3.2626188631838098e-06,0.09977366400000001,0.80000000000000004,0.0,0.17574711224753425,0.092695180119952647,0.043517061404001176,3.3810258845685555e-08,1.1495486805367325e-08,0.0092577285830620793,0.0033465362299454722,1.8176181139051536e-13,5.1309667403248343e-12,4.827015311378148e-09,3.0048703790769319e-23,1.9907852791364232e-08,4.0389008011236608e-17,1.3187571444871678e-16,1.9946600474876331e-13,1.7622325481224258e-17,8.9252583614311457e-13,8.085362317057775e-18,0.0025535960450865729,0.10934398167863181,7.4154072276783241e-09,5.5512216128615822e-09,0.00021695445633116271,7.3943306895380939e-10,0.00011774278715139231,0.0010116234102333357,0.00027527280617800019,7.7326659147686084e-05,1.4943424572334724e-13,9.4331480222529514e-10,8.6017988894747259e-10
3.2692594775331446e-06,0.09977366400000001,0.80000000000000004,0.0,0.17565950694472338,0.092684138180871789,0.043468193579640768,3.4020298110189449e-08,1.1553518435858193e-08,0.0092825906179561657,0.0033569329946823703,1.8249138947223595e-13,5.1480437334419166e-12,4.8355545749905893e-09,3.0344092774137987e-23,1.9931863821653086e-08,4.0613852531445529e-17,1.325604381742829e-16,2.0043578927603404e-13,1.7730722125340105e-17,8.9365821518361577e-13,8.1500231529505601e-18,0.0025520142092414718,0.10943062476866654,7.4210426820488401e-09,5.5621859400024537e-09,0.00021710258315061999,7.4209497815676844e-10,0.00011802724932704001,0.0010128704264963811,0.00027596810528982197,7.7495778394144892e-05,1.5000517763587426e-13,9.4681512094524247e-10,8.6242212384318746e-10
3.2759000918824794e-06,0.09977366400000001,0.80000000000000004,0.0,0.17557211217973687,0.092673090835912714,0.04341942920995661,3.4231114222073683e-08,1.1611703810060855e-08,0.0093074572578169049,0.0033673341742115896,1.8322209007721632e-13,5.1651330904476561e-12,4.8440857076490957e-09,3.0641648773473807e-23,1.9955844941654707e-08,4.0839358119333483e-17,1.332470317430702e-16,2.0140762957510264e-13,1.783952590932986e-17,8.9478708959938096e-13,8.2150434831201386e-18,0.0025504356060454939,0.10951705671226451,7.4266644085666909e-09,5.5731419389107591e-09,0.00021725040378565776,7.4475966457104975e-10,0.00011831165148155299,0.0010141154398667853,0.00027666322499128511,7.7664822128538038e-05,1.5057670955285155e-13,9.5031909438898203e-10,8.6466386504880877e-10
3.281876644796881e-06,0.09977366400000001,0.80000000000000004,0.0,0.17549363627523984,0.092663143629719197,0.043375629428664145,3.4421513472234582e-08,1.1664202085593239e-08,0.0093298411361982542,0.0033766989875283356,1.8388067887637356e-13,5.180524040370535e-12,4.8517567822521067e-09,3.0911310349970987e-23,1.9977402444442641e-08,4.104287815481322e-17,1.338665644593327e-16,2.0228404088910079e-13,1.7937797798620683e-17,8.9580008664838104e-13,8.2738700200127921e-18,0.002549017617913363,0.10959466555948839,7.4317122713222405e-09,5.5829952197036833e-09,0.00021738318161643411,7.4716025122789173e-10,0.00011856756203167098,0.0010152342459127447,0.00027728867869340876,7.7816896928735278e-05,1.5109159938708558e-13,9.5347578582533211e-10,8.6668100760048294e-10
3.287255542419842e-06,0.09977366400000001,0.80000000000000004,0.0,0.17542315279068682,0.092654187441409505,0.043336280800371149,3.4593411654931234e-08,1.1711556989615525e-08,0.0093499897616109925,0.0033851303411658379,1.8447418384720246e-13,5.1943843914158472e-12,4.8586551295427621e-09,3.1155519673401253e-23,1.9996783589060246e-08,4.1226503683443055e-17,1.3442543852985627e-16,2.0307423066054499e-13,1.8026525056938492e-17,8.9670936708674331e-13,8.3270642373174542e-18,0.0025477436530265203,0.10966436827465548,7.4362459129520141e-09,5.591857408528217e-09,0.00021750247125234016,7.4932269385924407e-10,0.0001187978398496631,0.0010162397943934097,0.00027785146178624007,7.7953711956842036e-05,1.5155541279930422e-13,9.5631932437591917e-10,8.6849609020477084e-10
3.2926344400428036e-06,0.09977366400000001,0.80000000000000004,0.0,0.17535280609944046,0.092645227762611901,0.043296999401116025,3.47658206941987e-08,1.1759012738360318e-08,0.0093701413339657338,0.0033935645422865238,1.8506842208011569e-13,5.2082527632548093e-12,4.8655481575409543e-09,3.1401168824927448e-23,2.0016145255464543e-08,4.1410562488582885e-17,1.3498553894273478e-16,2.0386576354670644e-13,1.8115520253166047e-17,8.9761636216427623e-13,8.3804961943948759e-18,0.0025464717894340123,0.10973393380220557,7.4407706469483793e-09,5.6007141384795461e-09,0.00021762156224225531,7.5148694666959086e-10,0.00011902807813888675,0.0010172440426738365,0.00027841412581798276,7.8090477447461862e-05,1.5201961579861889e-13,9.5916524045639421e-10,8.7031084372250672e-10
3.298013337665765e-06,0.09977366400000001,0.80000000000000004,0.0,0.17528259580433797,0.09263626460999913,0.043257785039043865,3.4938740935602771e-08,1.180656932362952e-08,0.0093902958312487381,0.0034020015763576413,1.8566339261551064e-13,5.2221291288185949e-12,4.8724358708507472e-09,3.1648263214133392e-23,2.0035487486946457e-08,4.1595054432223844e-17,1.3554686555597371e-16,2.0465863785217157e-13,1.8204783629143148e-17,8.9852107605898678e-13,8.4341664514578582e-18,0.0025452020213132596,0.10980336254077562,7.4452865026158902e-09,5.609565411194159e-09,0.00021774045524962038,7.5365300607505544e-10,0.00011925827685711312,0.0010182469948735416,0.00027897667039355914,7.8227193403315534e-05,1.5248420717790025e-13,9.6201352805493078e-10,8.7212526663532735e-10
3.3033922352887263e-06,0.09977366400000001,0.80000000000000004,0.0,0.1752125215098119,0.092627298000172512,0.04321863752307066,3.5112172723233079e-08,1.1854226737103182e-08,0.0094104532315445865,0.0034104414289061096,1.8625909449581693e-13,5.2360134611185373e-12,4.8793182740730708e-09,3.189680825736538e-23,2.0054810326649275e-08,4.1779979374762912e-17,1.3610941822578195e-16,2.0545285188222056e-13,1.8294315426121778e-17,8.9942351294268332e-13,8.4880755685397182e-18,0.0025439343428642139,0.10987265488739861,7.4497935092085717e-09,5.6184112283523912e-09,0.00021785915093460562,7.5582086857143823e-10,0.00011948843596345165,0.0010192486550973682,0.00027953909512043744,7.8363859827543768e-05,1.5294918572910969e-13,9.6486418116261199e-10,8.7393935743790527e-10
3.3087711329116877e-06,0.09977366400000001,0.80000000000000004,0.0,0.17514258282188228,0.092618327949662377,0.043179556662879287,3.5286116399706807e-08,1.1901984970340243e-08,0.0094306135130356582,0.0034188840855182341,1.8685552676549796e-13,5.2499057332458478e-12,4.8861953718057094e-09,3.2146809377705076e-23,2.0074113817569314e-08,4.1965337175008901e-17,1.366731968065872e-16,2.0624840394283819e-13,1.8384115884767962e-17,9.0032367698096534e-13,8.5422241054921946e-18,0.0025426687483092463,0.10994181123750951,7.4542916961230777e-09,5.6272515916032297e-09,0.00021797764995544925,7.5799053071027928e-10,0.00011971855541699019,0.0010202490274345776,0.00028010139961092887,7.8500476723703357e-05,1.5341455023809203e-13,9.6771719370842598e-10,8.7575311463761664e-10
3.313612140772353e-06,0.09977366400000001,0.80000000000000004,0.0,0.17507975362203501,0.092610251976024183,0.043144440722718239,3.5443103655484233e-08,1.1945053574077782e-08,0.009448760211845696,0.0034264848620782873,1.8739293950301101e-13,5.2624155445368614e-12,4.8923802273689345e-09,3.2373059819521109e-23,2.0091470451606666e-08,4.2132529170600224e-17,1.3718164556147167e-16,2.0696554341400804e-13,1.8465166201714772e-17,9.0113188477044645e-13,8.5911629553083401e-18,0.0025415314901819797,0.11000393600113828,7.4583325473038865e-09,5.6352032568666487e-09,0.00021808413146721185,7.5994476234658926e-10,0.00011992562898984875,0.0010211482647616151,0.00028060737053272434,7.8623389587020301e-05,1.5383370730660416e-13,9.7028691744037489e-10,8.7738520966385207e-10
3.3179690478469515e-06,0.09977366400000001,0.80000000000000004,0.0,0.17502330074919722,0.092602981238182169,0.043112882293965302,3.5584747135311845e-08,1.1983885129015562e-08,0.009465094208070228,0.003433327484378676,1.8787711556418683e-13,5.2736798387240352e-12,4.8979429290075724e-09,3.2577700658967895e-23,2.01070780776548e-08,4.2283301556472564e-17,1.3764009825374334e-16,2.076118933986058e-13,1.8538297859207502e-17,9.0185770310515851e-13,8.6353744550812081e-18,0.0025405093936269165,0.11005975461321232,7.4619632427220877e-09,5.6423559807424854e-09,0.00021817982947403794,7.617048125979554e-10,0.00012011196769382004,0.0010219566916972774,0.00028106266059653125,7.8733976868705901e-05,1.5421121441389921e-13,9.726012951287029e-10,8.7885386224165021e-10
3.32232595492155e-06,0.09977366400000001,0.80000000000000004,0.0,0.17496693615250461,0.092595708272067978,0.043081367262175881,3.5726727069787093e-08,1.2022782816398367e-08,0.0094814300561727148,0.0034401719209905379,1.8836176914150594e-13,5.2849492946477925e-12,4.9035021578790291e-09,3.2783306494962316e-23,2.0122673084937016e-08,4.2434357684066922e-17,1.3809935500159856e-16,2.0825911825544869e-13,1.8611606211618265e-17,9.0258203761214774e-13,8.67974403305909e-18,0.002539488654114911,0.11011548469587644,7.4655882029384416e-09,5.6495051293938039e-09,0.00021827539960907199,7.6346603736678642e-10,0.00012029828031337199,0.0010227642808707069,0.00028151787109493128,7.884453166269486e-05,1.5458897261948501e-13,9.7491721025969021e-10,8.8032229333094278e-10
3.3266828619961487e-06,0.09977366400000001,0.80000000000000004,0.0,0.1749106596255951,0.092588433086331579,0.043049895527663605,3.5869043638180972e-08,1.2061746631510953e-08,0.0094977677447440362,0.0034470181643666857,1.8884689973104824e-13,5.2962238981599029e-12,4.9090579164206408e-09,3.2989880222372676e-23,2.0138255496024089e-08,4.2585697475324145e-17,1.3855941572429891e-16,2.089072170856958e-13,1.8685091385728139e-17,9.0330489049321332e-13,8.7242719864123413e-18,0.0025384692686180777,0.11017112645624935,7.4692074431105001e-09,5.6566507037681676e-09,0.00021837084221612362,7.6522843475939478e-10,0.00012048456682908673,0.0010235710344252975,0.00028197300182884185,7.8955053971659965e-05,1.5496698129445802e-13,9.7723465971384744e-10,8.8179050216306434e-10
3.3310397690707473e-06,0.09977366400000001,0.80000000000000004,0.0,0.17485447096277346,0.09258115568959302,0.043018466991064652,3.6011697019138767e-08,1.2100776569587406e-08,0.0095141072624162337,0.0034538662069849534,1.8933250682976374e-13,5.3075036351459759e-12,4.9146102070683571e-09,3.3197424738913925e-23,2.0153825333424842e-08,4.2737320851513219e-17,1.3902028034036169e-16,2.0955618899083966e-13,1.8758753508069097e-17,9.0402626394746409e-13,8.7689586122292098e-18,0.0025374512341179655,0.11022668010077868,7.4728209785427291e-09,5.6637927048163017e-09,0.00021846615763790699,7.6699200298161044e-10,0.00012067082722181857,0.0010243769544987216,0.00028242805260005695,7.9065543798445743e-05,1.553452398021534e-13,9.7955364032255502e-10,8.8325848797465148e-10
3.335396676145346e-06,0.09977366400000001,0.80000000000000004,0.0,0.17479836995900985,0.092573876090442708,0.042987081553336338,3.6154687390681484e-08,1.2139872625811409e-08,0.0095304485978622861,0.0034607160413480951,1.8981858993547197e-13,5.3187884915253482e-12,4.9201590322567457e-09,3.340594294513828e-23,2.0169382619586412e-08,4.2889227733233274e-17,1.3948194876756356e-16,2.1020603307271126e-13,1.8832592704924635e-17,9.0474616017131367e-13,8.8138042075151224e-18,0.002536434547605524,0.11028214583524308,7.47642882448622e-09,5.6709311334921678e-09,0.00021856134621602672,7.6875674022769655e-10,0.00012085706147271636,0.0010251820432219325,0.00028288302321223345,7.9176001146067239e-05,1.5572374750810708e-13,9.8187414892683378e-10,8.8472625000769004e-10
3.3397535832199444e-06,0.09977366400000001,0.80000000000000004,0.0,0.17474235640993727,0.092566594297441324,0.042955739115755856,3.6298014930207417e-08,1.2179034795316481e-08,0.0095467917397959647,0.0034675676599836875,1.9030514854686033e-13,5.3300784532510033e-12,4.9257043944189651e-09,3.361543774442577e-23,2.0184927376894448e-08,4.3041418040415754e-17,1.3994442092294409e-16,2.1085674843348677e-13,1.890660910233028e-17,9.0546458135847999e-13,8.8588090691919788e-18,0.0025354192060810616,0.11033752386475468,7.4800309958910247e-09,5.6780659907767583e-09,0.00021865640829056584,7.7052264459382603e-10,0.00012104326956364247,0.0010259863027186887,0.00028333791347095842,7.9286426017708658e-05,1.5610250379025033e-13,9.8419618244827275e-10,8.8619378750961937e-10
3.344110490294543e-06,0.09977366400000001,0.80000000000000004,0.0,0.17468643011184729,0.092559310319120083,0.042924439579918851,3.6441679814493551e-08,1.2218263073186256e-08,0.0095631366769716435,0.0034744210554440423,1.9079218216348304e-13,5.3413735063094606e-12,4.9312462959867897e-09,3.3825912042974812e-23,2.0200459627673397e-08,4.3193891692326452e-17,1.404076967228093e-16,2.1150833417569213e-13,1.8980802826074169e-17,9.0618152969998001e-13,8.9039734940974742e-18,0.0025344052065542117,0.11039281439376321,7.4836275079017385e-09,5.685197277654022e-09,0.00021875134420053791,7.7228971430215828e-10,0.00012122945147671998,0.0010267897351073244,0.00028379272318244329,7.9396818416722003e-05,1.5648150801635498e-13,9.8651973774518558e-10,8.8766109973307187e-10
3.3484673973691416e-06,0.09977366400000001,0.80000000000000004,0.0,0.17463059086168831,0.092552024163980784,0.042893182847738208,3.65856822196968e-08,1.2257557454454717e-08,0.0095794833981841573,0.0034812762203060977,1.9127969028576135e-13,5.3526736367206898e-12,4.936784739390578e-09,3.4037368749792747e-23,2.0215979394186671e-08,4.3346648607567574e-17,1.4087177608273727e-16,2.1216078940220666e-13,1.905517400169766e-17,9.0689700738412853e-13,8.9492977789843734e-18,0.0025333925460438913,0.11044801762605772,7.4872183756917505e-09,5.6923249951039692e-09,0.00021884615428397145,7.7405794759186484e-10,0.00012141560719424438,0.0010275923424996763,0.00028424745215469477,7.9507178346625835e-05,1.5686075955307901e-13,9.8884481166291509e-10,8.8912818593589943e-10
3.35282430444374e-06,0.09977366400000001,0.80000000000000004,0.0,0.17457483845706395,0.092544735840495995,0.042861968821442671,3.6730022321355697e-08,1.2296917934106471e-08,0.0095958318922686088,0.0034881331471713385,1.9176767241498202e-13,5.3639788305380033e-12,4.9423197270592896e-09,3.4249810776686406e-23,2.0231486698636938e-08,4.349968870407982e-17,1.4133665891758056e-16,2.1281411321626963e-13,1.9129722754495865e-17,9.0761101659653503e-13,8.9947822205198496e-18,0.0025323812215782668,0.11050313376476856,7.4908036140066056e-09,5.6994491441385845e-09,0.00021894083887730067,7.7582734254630867e-10,0.00012160173669929951,0.0010283941270000413,0.00028470210019795194,7.9617505811104258e-05,1.5724025778523348e-13,9.9117140116355364e-10,8.9059504538136827e-10
3.357181211518339e-06,0.09977366400000001,0.80000000000000004,0.0,0.1745191726962281,0.09253744535710913,0.04283079740357558,3.6874700294391762e-08,1.2336344507076976e-08,0.0096121821481002078,0.003494991828665694,1.9225612805329544e-13,5.375289073847973e-12,4.9478512614204571e-09,3.4463241038252713e-23,2.0246981563166299e-08,4.3653011899144479e-17,1.4180234514147003e-16,2.1346830472148572e-13,1.9204449209518161e-17,9.0832355952010108e-13,9.0404271152847621e-18,0.002531371230194718,0.11055816301237227,7.4943832378174094e-09,5.7065697257748689e-09,0.0002190353983158777,7.7759789739824694e-10,0.00012178783997525387,0.0010291950907075898,0.00028515666712278551,7.9727800814005445e-05,1.5762000208559368e-13,9.9349950313587353e-10,8.9206167733784137e-10
3.3615381185929374e-06,0.09977366400000001,0.80000000000000004,0.0,0.17446359337808295,0.092530152722234527,0.042799668496993515,3.7019716313110625e-08,1.2375837168252815e-08,0.0096285341545941216,0.0035018522574394419,1.9274505670371774e-13,5.386604352770323e-12,4.9533793449002097e-09,3.4677662451869189e-23,2.0262464009856534e-08,4.3806618109385462e-17,1.4226883466782086e-16,2.1412336302182639e-13,1.9279353491568907e-17,9.0903463833501719e-13,9.0862327597729906e-18,0.0025303625689397985,0.11061310557069289,7.4979572622608772e-09,5.7136867410166533e-09,0.0002191298329342193,7.7936961044855739e-10,0.00012197391700550731,0.0010299952357153378,0.00028561115274139436,7.9838063359340293e-05,1.5799999182019344e-13,9.958291144186173e-10,8.935280810787543e-10
3.365895025667536e-06,0.09977366400000001,0.80000000000000004,0.0,0.17440810030217865,0.092522857944257617,0.042768582004865052,3.7165070551203737e-08,1.2415395912471931e-08,0.0096448879007052808,0.003508714426167122,1.9323445787012746e-13,5.3979246534578399e-12,4.9589039799232478e-09,3.4893077937684559e-23,2.0277934060729314e-08,4.3960507250771327e-17,1.4273612740933455e-16,2.1477928722163786e-13,1.9354435725207887e-17,9.0974425521876099e-13,9.1321994503907372e-18,0.0025293552348692018,0.11066796164090345,7.5015257018693464e-09,5.7208001909058593e-09,0.00021922414306516907,7.8114247976037585e-10,0.00012215996777433411,0.0010307945641082554,0.00028606555686865916,7.994829345128145e-05,1.5838022638131486e-13,9.9816023201762461e-10,8.9499425588293792e-10
3.3702519327421345e-06,0.09977366400000001,0.80000000000000004,0.0,0.17435269326870706,0.092515561031535118,0.042737537830669435,3.7310763181750006e-08,1.2455020734523881e-08,0.009661243375428237,0.0035155783275474372,1.9372433105726316e-13,5.4092499620962827e-12,4.9644251689128359e-09,3.5109490418609296e-23,2.0293391737746461e-08,4.4114679238617387e-17,1.4320422327800142e-16,2.1543607642564815e-13,1.9429696034750832e-17,9.1045241234609513e-13,9.1783274834558284e-18,0.0025283492250477201,0.11072273142353156,7.5050885713966273e-09,5.7279100764945648e-09,0.00021931832904043688,7.8291650356027391e-10,0.00012234599226635512,0.0010315930779664717,0.00028651987931947514,8.005849109416212e-05,1.5876070514853447e-13,1.0004928528637613e-09,8.9646020103423197e-10
3.374608839816733e-06,0.09977366400000001,0.80000000000000004,0.0,0.1742973720785003,0.09250826199239498,0.042706535878195222,3.7456794377216676e-08,1.2494711629150106e-08,0.0096776005677969689,0.0035224439543031566,1.9421467577072714e-13,5.4205802649042708e-12,4.9699429142908148e-09,3.5326902820305312e-23,2.0308837062810148e-08,4.4269133987587924e-17,1.4367312218510887e-16,2.1609372973896571e-13,1.950513454427018e-17,9.1115911188906393e-13,9.2246171551969989e-18,0.0025273445365492117,0.11077741511846054,7.5086458859593429e-09,5.7350163988076191e-09,0.00021941239119108738,7.8469168021070611e-10,0.00012253199046603625,0.0010323907793642871,0.00028697411991026071,8.0168656292474165e-05,1.591414274869401e-13,1.0028269737864526e-09,8.9792591582138996e-10
3.3789657468913317e-06,0.09977366400000001,0.80000000000000004,0.0,0.17424213653303042,0.092500960835136731,0.042675576051539231,3.7603164309460763e-08,1.2534468591044128e-08,0.0096939594668847585,0.0035293112991810374,1.9470549151698285e-13,5.4319155481332101e-12,4.9754572184776027e-09,3.5545318071178268e-23,2.0324270057763088e-08,4.4423871411697857e-17,1.4414282404124293e-16,2.1675224626708563e-13,1.9580751377595511e-17,9.1186435601699195e-13,9.2710687617533073e-18,0.0025263411664565669,0.11083201292493089,7.5121976599293361e-09,5.7421191589215285e-09,0.00021950632984635984,7.8646800779885585e-10,0.00012271796235887819,0.0010331876703680533,0.00028742827845988877,8.0278789050867796e-05,1.5952239279289168e-13,1.0051625918175131e-09,8.9939139953852479e-10
