Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),CO2X(24),COX(50),H2OX(23)
4.588336163819545e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30287835736661384,0.070064112063574671,3.684490620105529e-09,1.1658712496181569e-06,7.0931702815685778e-06,0.08834922802914727,0.030564742243519589,8.9969216957083044e-10,2.9908966806032591e-10,4.1995394334118959e-07,1.1565218012643092e-18,1.3579705724455649e-06,9.0949325532764916e-16,4.427685605673848e-14,5.3578949282141541e-11,1.1098396613717261e-12,2.0867449586033841e-12,1.4238765989487121e-12,0.003278205190804529,0.014658477434805481,1.3265775714766103e-08,0.00075160395214459515,3.4278161282653769e-08,0.0013644145798404688,0.012986381831131745,8.1809983459568926e-09,0.00041044309051245411,0.001239592231454604,8.6922852259153561e-09,8.4447065646038884e-13,2.2811155721306723e-08,2.9347138444892358e-10
4.590054279553548e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30287687466379698,0.070055919921720042,3.6629051586922614e-09,1.1658160133473238e-06,7.0933578643151481e-06,0.088365851984762461,0.030568221455285833,9.000768168794004e-10,2.9930448510644854e-10,4.199569384614839e-07,1.157667223401052e-18,1.3581072110148703e-06,9.0997372117873706e-16,4.4303130124737535e-14,5.3590437509417273e-11,1.1103606536344695e-12,2.0866255826938127e-12,1.4252637783837839e-12,0.0032778057736716146,0.014654953576600294,1.3273217538540946e-08,0.00075167034573667829,3.4296356195827657e-08,0.0013650115535478447,0.012990852616779689,8.1797941827740796e-09,0.00041048769974336841,0.001239819418752323,8.694040436369935e-09,8.443635420214316e-13,2.2813640653947733e-08,2.9347763193817966e-10
4.5917723952875506e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30287539070320169,0.070047730745072659,3.6414463647022649e-09,1.1657606467168441e-06,7.0935446352614513e-06,0.088382469892616472,0.030571698507583785,9.0046143770951488e-10,2.9951934080915818e-10,4.1995992803572241e-07,1.1588132455078834e-18,1.3582437899665829e-06,9.1045420211627722e-16,4.4329410740324349e-14,5.3601920824089424e-11,1.1108816144855379e-12,2.0865061692192604e-12,1.4266516832108096e-12,0.0032774064854686927,0.014651431909755016,1.3280660241925872e-08,0.00075173670364375635,3.4314550966780465e-08,0.0013656084681992926,0.012995322558022738,8.1785905293030322e-09,0.00041053227790392087,0.0012400465137562076,8.6957947962567609e-09,8.442564482489116e-13,2.2816123854772536e-08,2.9348384465934771e-10
4.5934905110215534e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30287390548665705,0.07003954453159783,3.6201134933271552e-09,1.1657051499833719e-06,7.0937305955927897e-06,0.088399081756855055,0.030575173402378773,9.008460320582931e-10,2.9973423513263702e-10,4.1996291207221336e-07,1.1599598675826026e-18,1.3583803093486744e-06,9.1093469811252104e-16,4.4355697901893501e-14,5.3613399229554136e-11,1.1114025438948747e-12,2.0863867182810143e-12,1.4280403134442321e-12,0.0032770073261230645,0.014647912432277147,1.3288103822266722e-08,0.00075180302589604648,3.4332745592947861e-08,0.0013662053237722116,0.012999791654998333,8.1773873853682177e-09,0.0004105768250210832,0.0012402735165302746,8.6975483057039739e-09,8.4414937527865873e-13,2.2818605325372335e-08,2.9349002266347217e-10
4.595208626755556e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30287241901599238,0.070031361279263155,3.5989058047934151e-09,1.1656495234031382e-06,7.0939157464927421e-06,0.088415687581619273,0.030578646141633619,9.0123059992287583e-10,2.999491680410928e-10,4.1996589057924876e-07,1.1611070896229677e-18,1.3585167692090553e-06,9.1141520913976079e-16,4.438199160783911e-14,5.3624872729203776e-11,1.1119234418324792e-12,2.086267229980205e-12,1.4294296690984439e-12,0.0032766082955620994,0.014644395142173717,1.3295548279331905e-08,0.00075186931252393388,3.4350940073278933e-08,0.0013668021202438289,0.013004259907841265,8.1761847506918308e-09,0.00041062134112477346,0.0012405004271384638,8.6993009656478714e-09,8.4404232306025706e-13,2.2821085067344298e-08,2.9349616600155819e-10
4.596926742489559e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3028709312930335,0.070023180986038491,3.5778225642359102e-09,1.1655937672319596e-06,7.0941000891431894e-06,0.088432287371045679,0.030582116727308702,9.0161514130042563e-10,3.001641394987586e-10,4.1996886356510499e-07,1.1622549116266948e-18,1.3586531695955729e-06,9.1189573517033308e-16,4.4408291856554854e-14,5.363634132642758e-11,1.112444308268403e-12,2.0861477044178035e-12,1.430819750187789e-12,0.003276209393713233,0.014640880037455192,1.3302993612269629e-08,0.00075193556355767125,3.436913440633994e-08,0.0013673988575915587,0.013008727316687277,8.174982625015399e-09,0.0004106658262439314,0.0012407272456446505,8.7010527768568413e-09,8.4393529157863276e-13,2.2823563082282381e-08,2.935022747245327e-10
4.598644858223562e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30286944231960355,0.070015003649895477,3.5568630407465338e-09,1.1655378817253137e-06,7.094283624724645e-06,0.088448881129267132,0.030585585161362422,9.0199965618812305e-10,3.0037914946988806e-10,4.1997183103804474e-07,1.1634033335914658e-18,1.358789510556027e-06,9.1237627617660845e-16,4.4434598646434018e-14,5.3647805024612096e-11,1.1129651431727421e-12,2.086028141694661e-12,1.4322105567265709e-12,0.0032758106205039508,0.01463736711613503,1.3310439819293863e-08,0.00075200177902743845,3.438732859011192e-08,0.0013679955357928718,0.013013193881673163,8.1737810081253147e-09,0.00041071028040645186,0.0012409539721126559,8.7028037397550634e-09,8.4382828090014064e-13,2.2826039371775328e-08,2.9350834888324904e-10
4.6003629739575644e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30286795209752271,0.070006829268807302,3.536026506725887e-09,1.1654818671383987e-06,7.0944663544164744e-06,0.088465468860413302,0.030589051445751043,9.0238414458316146e-10,3.0059419791875168e-10,4.1997479300632034e-07,1.1645523555149356e-18,1.358925792138171e-06,9.1285683213100142e-16,4.4460911975869698e-14,5.3659263827142187e-11,1.1134859465156275e-12,2.0859085419115197e-12,1.4336020887290606e-12,0.0032754119758617748,0.014633856376228591,1.3317886898827587e-08,0.00075206795896340774,3.440552262270812e-08,0.0013685921548253121,0.013017659602935988,8.172579899800881e-09,0.00041075470364048804,0.0012411806066062545,8.7045538548231628e-09,8.4372129107871937e-13,2.2828513937410617e-08,2.9351438852851255e-10
4.602081089691567e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30286646062860967,0.06999865784074942,3.5153122392651844e-09,1.1654257237260103e-06,7.0946482793963997e-06,0.088482050568609444,0.030592515582428401,9.0276860648275585e-10,3.0080928480964453e-10,4.1997774947816822e-07,1.165701977394719e-18,1.3590620143896988e-06,9.133374030059701e-16,4.4487231843254532e-14,5.3670717737399315e-11,1.1140067182672431e-12,2.0857889051689764e-12,1.4349943462094798e-12,0.0032750134597142903,0.014630347815752813,1.3325334850067811e-08,0.0007521341033957503,3.4423716502729473e-08,0.001369188714666454,0.013022124480612136,8.1713792997846594e-09,0.00041079909597501775,0.0012414071491891527,8.7063031228239357e-09,8.4361432210137925e-13,2.2830986780776773e-08,2.9352039371107056e-10
4.60379920542557e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30286496791468043,0.069990489363699088,3.4947195196411319e-09,1.1653694517425838e-06,7.0948294008406863e-06,0.088498626257976928,0.030595977573346114,9.0315304188413941e-10,3.0102441010688364e-10,4.1998070046181113e-07,1.166852199228395e-18,1.3591981773582516e-06,9.1381798877401262e-16,4.451355824698077e-14,5.3682166758761666e-11,1.1145274583978175e-12,2.0856692315674904e-12,1.4363873291820099e-12,0.003274615071989135,0.014626841432727224,1.3332783671939539e-08,0.00075220021235458364,3.444191022860857e-08,0.0013697852152939494,0.013026588514838495,8.1701792078301022e-09,0.00041084345743865063,0.0012416335999249977,8.7080515444342789e-09,8.4350737397446962e-13,2.2833457903459721e-08,2.9352636448160426e-10
4.605517321159573e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3028634739575477,0.069982323835635254,3.4742476325780648e-09,1.1653130514422585e-06,7.0950097199243806e-06,0.088515195932633767,0.030599437420453797,9.0353745078456042e-10,3.0123957377480386e-10,4.1998364596545993e-07,1.168003021013513e-18,1.3593342810914239e-06,9.1429858940766559e-16,4.4539891185440404e-14,5.3693610894605578e-11,1.1150481668776193e-12,2.0855495212074143e-12,1.4377810376607949e-12,0.0032742168126139869,0.014623337225174133,1.3340233362683868e-08,0.00075226628586996173,3.4460103798349373e-08,0.0013703816566855455,0.013031051705753003,8.1689796237234361e-09,0.00041088778805919415,0.0012418599588773891,8.7097991200760775e-09,8.4340044676447453e-13,2.2835927307041162e-08,2.9353230089073236e-10
4.6072354368935755e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30286197875902243,0.069974161254539619,3.4538958685057953e-09,1.1652565230786775e-06,7.0951892378205107e-06,0.088531759596692572,0.030602895125698373,9.039218331812929e-10,3.0145477577777043e-10,4.1998658599730685e-07,1.1691544427475735e-18,1.3594703256367376e-06,9.1477920487950859e-16,4.4566230657024959e-14,5.3705050148302737e-11,1.1155688436769789e-12,2.0854297741889161e-12,1.4391754716599226e-12,0.003273818681516607,0.014619835191118053,1.3347683920968039e-08,0.00075233232397193064,3.447829721022316e-08,0.0013709780388189766,0.013035514053493054,8.1677805472328239e-09,0.00041093208786495606,0.0012420862261098447,8.7115458503148122e-09,8.4329354050462781e-13,2.2838394993102054e-08,2.9353820298899289e-10
4.608953552627578e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30286048232091356,0.069966001618395418,3.4336635213681525e-09,1.1651998669051788e-06,7.0953679557008636e-06,0.088548317254262598,0.030606350691024672,9.0430618907162556e-10,3.016700160801672e-10,4.1998952056553171e-07,1.1703064644280465e-18,1.3596063110416679e-06,9.1525983516216085e-16,4.4592576660125551e-14,5.3716484523222488e-11,1.1160894887662663e-12,2.0853099906120495e-12,1.4405706311934421e-12,0.0032734206786247957,0.014616335328584648,1.3355135346328114e-08,0.00075239832669054272,3.4496490463050741e-08,0.0013715743616720306,0.013039975558195431,8.1665819780848046e-09,0.00041097635688518348,0.0012423124016858311,8.7132917360360708e-09,8.4318665515220961e-13,2.2840860963224974e-08,2.9354407082688369e-10
4.610671668361581e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30285898464502742,0.069957844925188417,3.4135498903741274e-09,1.165143083174637e-06,7.0955458747353316e-06,0.088564868909447994,0.030609804118375116,9.0469051845287173e-10,3.018852946464063e-10,4.1999244967829735e-07,1.1714590860523555e-18,1.3597422373536239e-06,9.1574048022827808e-16,4.4618929193132903e-14,5.372791402273099e-11,1.1166101021159125e-12,2.0851901705766969e-12,1.4419665162753496e-12,0.0032730228038664378,0.014612837635603079,1.3362587637420757e-08,0.00075246429405574774,3.451468355510245e-08,0.0013721706252225766,0.013044436219997782,8.1653839160444408e-09,0.00041102059514800326,0.0012425384856687433,8.7150367778202329e-09,8.4307979073493147e-13,2.2843325218987669e-08,2.9354990445481076e-10
4.612389784095584e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30285748573316579,0.069949691172905781,3.3935542775201818e-09,1.165086172139682e-06,7.0957229960928124e-06,0.0885814145663502,0.030613255409690239,9.0507482132235691e-10,3.0210061144091482e-10,4.1999537334375657e-07,1.1726123076179017e-18,1.3598781046199755e-06,9.1622114005055663e-16,4.4645288254437512e-14,5.3739338650192569e-11,1.1171306836963779e-12,2.0850703141826496e-12,1.4433631269196116e-12,0.0032726250571694449,0.014609342110205863,1.3370040791625999e-08,0.00075253022609742079,3.4532876483844287e-08,0.0013727668294486039,0.013048896039039623,8.1641863609387094e-09,0.00041106480268009865,0.0012427644781219339,8.7167809757693761e-09,8.429729473938266e-13,2.2845787761961382e-08,2.9355570392311596e-10
4.6141078998295865e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30285598558713123,0.069941540359536855,3.3736759895210041e-09,1.165029134052525e-06,7.0958993209404964e-06,0.088597954229066064,0.030616704566908095,9.054590976774274e-10,3.0231596642814492e-10,4.1999829157004639e-07,1.1737661291220421e-18,1.3600139128880316e-06,9.1670181460173485e-16,4.4671653842429451e-14,5.375075840896764e-11,1.1176512334781769e-12,2.0849504215295421e-12,1.4447604631401452e-12,0.0032722274384617994,0.014605848750425114,1.3377494808730814e-08,0.00075259612284554701,3.4551069248255558e-08,0.0013733629743280025,0.013053355015457841,8.1629893124862847e-09,0.00041110897951099931,0.0012429903791086831,8.7185243308344832e-09,8.4286612507178761e-13,2.2848248593723797e-08,2.9356146928210298e-10
4.615826015563589e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30285448420872257,0.069933392483073245,3.3539143376909906e-09,1.1649719691649683e-06,7.096074850443906e-06,0.088614487901687911,0.030620151591964326,9.0584334751545093e-10,3.0253135957257453e-10,4.2000120436528796e-07,1.1749205505620956e-18,1.3601496622050413e-06,9.1718250385459348e-16,4.4698025955498384e-14,5.3762173302413533e-11,1.1181717514318772e-12,2.0848304927168544e-12,1.4461585249508198e-12,0.0032718299476715441,0.014602357554296348,1.3384949687875222e-08,0.00075266198432998488,3.4569261846918304e-08,0.0013739590598388269,0.013057813149390276,8.1617927704280125e-09,0.00041115312566926041,0.0012432161886922085,8.7202668437798991e-09,8.4275932375197797e-13,2.2850707715849179e-08,2.9356720058199765e-10
4.617544131297592e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30285298159973578,0.069925247541508417,3.3342686370527183e-09,1.1649146777284793e-06,7.0962495857672006e-06,0.088631015588304454,0.030623596486792654,9.0622757083381224e-10,3.0274679083870167e-10,4.2000411173759024e-07,1.1760755719353464e-18,1.3602853526182044e-06,9.176632077819466e-16,4.472440459203359e-14,5.3773583333885017e-11,1.118692237528089e-12,2.0847105278439449e-12,1.4475573123654638e-12,0.0032714325847267734,0.014598868519857986,1.3392405427294193e-08,0.00075272781058054866,3.458745427784025e-08,0.0013745550859591644,0.013062270440975805,8.1605967345509503e-09,0.00041119724118244877,0.001243441906935674,8.7220085150161568e-09,8.4265254350220377e-13,2.2853165129906517e-08,2.9357289787295287e-10
4.619262247031595e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30285147776196458,0.06991710553283724,3.3147382057293965e-09,1.1648572599942497e-06,7.09642352807341e-06,0.088647537293001261,0.030627039253324655,9.0661176762990954e-10,3.0296226019104118e-10,4.2000701369505097e-07,1.1772311932390529e-18,1.3604209841746762e-06,9.1814392635665266e-16,4.4750789750424196e-14,5.37849885067351e-11,1.1192126917374574e-12,2.0845905270100663e-12,1.4489568253978748e-12,0.0032710353495556213,0.014595381645150311,1.3399862025439177e-08,0.00075279360162704384,3.4605646539165533e-08,0.0013751510526671801,0.013066726890353538,8.1594012046341794e-09,0.00041124132607838702,0.0012436675339021945,8.7237493450160891e-09,8.425457843763096e-13,2.2855620837463653e-08,2.9357856120507402e-10
4.6209803627655975e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30284997269720054,0.069908966455056773,3.2953223662398691e-09,1.1647997162130735e-06,7.0965966785239441e-06,0.088664053019859593,0.030630479893489538,9.0699593790116173e-10,3.0317776759413244e-10,4.2000991024575285e-07,1.1783874144704328e-18,1.3605565569215546e-06,9.1862465955161252e-16,4.4777181429058861e-14,5.379638882431343e-11,1.119733114030679e-12,2.0844704903143243e-12,1.4503570640618024e-12,0.00327063824208628,0.014591896928215208,1.3407319481513453e-08,0.000752859357499253,3.462383862951772e-08,0.0013757469599410877,0.013071182497661937,8.1582061804188785e-09,0.00041128538038567874,0.0012438930696548191,8.7254893345432336e-09,8.4243904635841414e-13,2.2858074840089553e-08,2.9358419062841003e-10
4.6226984784996e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3028484664072329,0.069900830306166006,3.2760204450252557e-09,1.1647420466353892e-06,7.0967690382787688e-06,0.088680562772956786,0.030633918409214325,9.0738008164500568e-10,3.0339331301253651e-10,4.2001280139776483e-07,1.179544235626669e-18,1.3606920709058827e-06,9.1910540733976628e-16,4.4803579626325887e-14,5.3807784289966451e-11,1.120253504378496e-12,2.0843504178556927e-12,1.4517580283709548e-12,0.0032702412622469938,0.014588414367097092,1.3414777794446261e-08,0.00075292507822691094,3.4642030547350093e-08,0.0013763428077591671,0.013075637263039962,8.1570116616579968e-09,0.0004113294041325686,0.0012441185142565403,8.7272284842696529e-09,8.4233232945354934e-13,2.2860527139350522e-08,2.9358978619294431e-10
4.624416594233603e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30284695889384772,0.069892697084165567,3.2568317717574937e-09,1.1646842515113421e-06,7.0969406084966481e-06,0.088697066556366902,0.030637354802424067,9.0776419885889315e-10,3.0360889641083247e-10,4.2001568715914483e-07,1.1807016567049164e-18,1.3608275261746602e-06,9.1958616969409248e-16,4.482998434061332e-14,5.3819174907038738e-11,1.1207738627516872e-12,2.0842303097330353e-12,1.453159718339005e-12,0.003269844409966049,0.014584933959843113,1.3422236962504016e-08,0.00075299076383970886,3.4660222290695386e-08,0.0013769385960997796,0.013080091186627589,8.1558176481381845e-09,0.00041137339734654031,0.001244343867770302,8.7289667946050909e-09,8.4222563372931025e-13,2.2862977736808663e-08,2.9359534794859711e-10
4.626134709967606e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30284545015882913,0.069884566787058677,3.2377556814551935e-09,1.1646263310905888e-06,7.0971113903343546e-06,0.08871356437415874,0.030640789075041149,9.0814828954030031e-10,3.0382451775362924e-10,4.2001856753793195e-07,1.1818596777022803e-18,1.3609629227748142e-06,9.2006694658761111e-16,4.4856395570308774e-14,5.3830560678870253e-11,1.1212941891210942e-12,2.0841101660450382e-12,1.4545621339795686e-12,0.0032694476851718121,0.014581455704502587,1.3429696984375521e-08,0.00075305641436732062,3.4678413857853201e-08,0.001377534324941286,0.013084544268564256,8.1546241396270106e-09,0.00041141736005555847,0.0012445691302589664,8.7307042661098071e-09,8.4211895921799104e-13,2.2865426634025436e-08,2.9360087594521026e-10
4.6278528257016085e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30284394020395955,0.069876439412850169,3.218791512430002e-09,1.1645682856224837e-06,7.0972813849474242e-06,0.088730056230397647,0.030644221228985909,9.0853235368671896e-10,3.0404017700555442e-10,4.2002144254215351e-07,1.1830182986158381e-18,1.3610982607532272e-06,9.2054773799338255e-16,4.488281331379952e-14,5.3841941608798728e-11,1.121814483457598e-12,2.0839899868902708e-12,1.4559652753062269e-12,0.0032690510877926926,0.014577979599125998,1.3437157859593326e-08,0.00075312202983940292,3.4696605247663122e-08,0.0013781299942621137,0.013088996508988817,8.1534311358492091e-09,0.00041146129228847783,0.001244794301785347,8.73244089967398e-09,8.4201230587274585e-13,2.2867873832563956e-08,2.9360637023258669e-10
4.629570941435611e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30284242903101843,0.069868314959547387,3.1999386079276109e-09,1.1645101153559232e-06,7.0974505934895351e-06,0.088746542129144068,0.030647651266176298,9.0891639129566453e-10,3.0425587413126397e-10,4.2002431217982006e-07,1.1841775194426197e-18,1.3612335401567148e-06,9.2102854388450134e-16,4.4909237569472351e-14,5.3853317700158689e-11,1.122334745732138e-12,2.0838697723671329e-12,1.4573691423325054e-12,0.0032686546177571781,0.014574505641767257,1.3444619586822452e-08,0.00075318761028553348,3.4714796458417081e-08,0.0013787256040407451,0.013093447908040965,8.1522386365699815e-09,0.00041150519407307732,0.0012450193824121852,8.7341766958692742e-09,8.4190567372117264e-13,2.2870319333982396e-08,2.9361183086043706e-10
4.631289057169614e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3028409166417812,0.069860193425158978,3.1811963138058982e-09,1.1644518205395629e-06,7.0976190171133748e-06,0.088763022074455702,0.03065107918852842,9.0930040236466367e-10,3.0447160909542813e-10,4.2002717645893225e-07,1.1853373401796331e-18,1.3613687610320548e-06,9.2150936423410321e-16,4.4935668335713919e-14,5.3864688956282698e-11,1.1228549759156835e-12,2.0837495225739391e-12,1.4587737350719018e-12,0.0032682582749937856,0.014571033830483526,1.3452082163490286e-08,0.000753253155735248,3.4732987487617899e-08,0.0013793211542557672,0.013097898465862193,8.1510466416180751e-09,0.00041154906543576579,0.0012452443722021816,8.7359116547749766e-09,8.4179906290881642e-13,2.2872763139832464e-08,2.9361725787840701e-10
4.633007172903617e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30283940303802365,0.069852074807695813,3.1625639803442497e-09,1.1643934014216451e-06,7.0977866569699467e-06,0.088779496070385752,0.030654504997955936,9.0968438689126441e-10,3.0468738186274293e-10,4.2003003538747544e-07,1.1864977608238447e-18,1.3615039234259656e-06,9.2199019901536471e-16,4.4962105610910493e-14,5.3876055380499673e-11,1.1233751739792574e-12,2.0836292376088417e-12,1.4601790535378652e-12,0.0032678620594311014,0.014567564163331657,1.3459545589388454e-08,0.00075331866621813199,3.4751178334268578e-08,0.0013799166448857235,0.013102348182591442,8.1498551507092175e-09,0.00041159290640567514,0.0012454692712179642,8.7376457773532472e-09,8.4169247337267324e-13,2.2875205251672627e-08,2.9362265133610864e-10
4.6347252886376196e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30283788822151814,0.069843959105171036,3.1440409621324964e-09,1.1643348582500071e-06,7.0979535142086007e-06,0.088795964120982965,0.030657928696370126,9.1006834487303554e-10,3.0490319239792928e-10,4.2003288897341956e-07,1.1876587813721814e-18,1.3616390273851059e-06,9.2247104820150539e-16,4.4988549393447868e-14,5.3887416976135422e-11,1.1238953398939334e-12,2.0835089175698462e-12,1.4615850977437977e-12,0.0032674659709977716,0.014564096638371837,1.3467009863648144e-08,0.00075338414176366381,3.4769368996965637e-08,0.0013805120759092806,0.013106797058368605,8.1486641635840084e-09,0.00041163671701098547,0.001245694079522101,8.7393790643645263e-09,8.4158590509417262e-13,2.2877645671057608e-08,2.9362801128307508e-10
4.636443404371622e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30283637219403431,0.069835846315599415,3.1256266172354618e-09,1.1642761912721567e-06,7.0981195899773512e-06,0.088812426230292438,0.030661350285680358,9.1045227630756192e-10,3.0511904066572844e-10,4.2003573722472233e-07,1.1888204018215376e-18,1.3617740729560859e-06,9.2295191176577638e-16,4.5014999681711586e-14,5.3898773746513144e-11,1.1244154736308293e-12,2.0833885625548327e-12,1.4629918677030619e-12,0.0032670700096224963,0.014560631253667078,1.3474474984530339e-08,0.00075344958240129766,3.4787559473745708e-08,0.0013811074473051345,0.013111245093334556,8.1474736800299316e-09,0.00041168049727894338,0.0012459187971771044,8.7411115162070187e-09,8.4147935814231489e-13,2.2880084399536991e-08,2.9363333776876642e-10
4.638161520105625e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30283485495733914,0.069827736436997315,3.107320306623617e-09,1.1642174007353297e-06,7.0982848854230866e-06,0.088828882402356285,0.030664769767793941,9.1083618119244204e-10,3.0533492663089829e-10,4.2003858014933083e-07,1.1899826221687807e-18,1.361909060185473e-06,9.2343278968147235e-16,4.5041456474086925e-14,5.3910125694954253e-11,1.1249355751610954e-12,2.083268172661581e-12,1.4643993634289878e-12,0.0032666741752340094,0.014557168007282229,1.3481940950515745e-08,0.00075351498816047093,3.4805749762784374e-08,0.0013817027590520713,0.013115692287630399,8.1462836998256734e-09,0.00041172424723704505,0.0012461434242454395,8.7428431333459473e-09,8.4137283257083214e-13,2.2882521438659299e-08,2.9363863084259676e-10
4.639879635839628e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3028333365131981,0.069819629467383196,3.0891213953866382e-09,1.1641584868863668e-06,7.0984494016910997e-06,0.088845332641212291,0.030668187144615798,9.1122005952529515e-10,3.0555085025822103e-10,4.2004141775517694e-07,1.1911454424107399e-18,1.3620439891197762e-06,9.2391368192193021e-16,4.5067919768958815e-14,5.3921472824776971e-11,1.1254556444559333e-12,2.0831477479877236e-12,1.4658075849348606e-12,0.003266278467761106,0.014553706897283747,1.3489407760809769e-08,0.00075358035907058761,3.4823939862725402e-08,0.0013822980111289278,0.013120138641396611,8.1450942227114065e-09,0.00041176796691352283,0.0012463679607895082,8.744573916544722e-09,8.412663283611943e-13,2.288495678997417e-08,2.9364389055392469e-10
4.6415977515736306e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30283181686337374,0.069811525404777447,3.0710292522898271e-09,1.1640994499717613e-06,7.098613139925256e-06,0.088861776950894394,0.030671602418048716,9.1160391130375719e-10,3.0576681151250081e-10,4.2004425005017956e-07,1.1923088625442098e-18,1.3621788598054533e-06,9.2439458846052609e-16,4.5094389564711777e-14,5.3932815139296289e-11,1.1259756814865892e-12,2.0830272886307627e-12,1.4672165322339236e-12,0.0032658828871326324,0.014550247921740584,1.3496875414345628e-08,0.00075364569516100997,3.4842129772042083e-08,0.0013828932035145926,0.013124584154774173,8.1439052484397905e-09,0.00041181165633626267,0.0012465924068716539,8.7463038664706461e-09,8.4115984551713823e-13,2.2887390455028588e-08,2.9364911695204342e-10
4.6433158673076334e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30283029600962624,0.069803424247201956,3.0530432491261286e-09,1.1640402902377141e-06,7.0987761012682335e-06,0.08887821533543333,0.03067501558999355,9.1198773652547905e-10,3.0598281035855914e-10,4.2004707704224666e-07,1.1934728825659565e-18,1.3623136722889171e-06,9.2487550927067302e-16,4.5120865859730159e-14,5.3944152641825331e-11,1.1264956862243462e-12,2.0829067946880919e-12,1.4686262053393858e-12,0.0032654874332774782,0.014546791078724346,1.3504343909418798e-08,0.00075371099646106741,3.4860319488797642e-08,0.0013834883361880379,0.013129028827905025,8.1427167767976578e-09,0.00041185531553243084,0.0012468167625541734,8.7480329835222815e-09,8.4105338410718338e-13,2.2889822435365328e-08,2.9365431008618424e-10
4.645033983041636e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30282877395371316,0.069795325992681317,3.035162762698929e-09,1.1639810079299448e-06,7.0989382868607423e-06,0.088894647798854587,0.030678426662348511,9.1237153518813606e-10,3.0619884676124765e-10,4.2004989873926765e-07,1.1946375024726985e-18,1.3624484266165106e-06,9.2535644432582523e-16,4.5147348652397864e-14,5.3955485335672663e-11,1.127015658640549e-12,2.0827862662569284e-12,1.4700366042643999e-12,0.0032650921061246085,0.014543336366308801,1.3511813244738838e-08,0.00075377626300006384,3.4878509011319646e-08,0.0013840834091282451,0.013133472660930587,8.1415288075519834e-09,0.00041189894452965231,0.0012470410278992829,8.7497612682545441e-09,8.4094694416274719e-13,2.2892252732526628e-08,2.9365947000550056e-10
4.646752098775639e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30282725069739053,0.069787230639241624,3.0173871728975678e-09,1.1639216032938731e-06,7.0990996978422739e-06,0.088911074345180294,0.030681835637009793,9.1275530728941801e-10,3.0641492068543631e-10,4.2005271514912063e-07,1.1958027222611251e-18,1.3625831228345308e-06,9.258373935994774e-16,4.5173837941098415e-14,5.3966813224144644e-11,1.1275355987065799e-12,2.0826657034343755e-12,1.4714477290220832e-12,0.003264696905603031,0.014539883782568904,1.351928341982864e-08,0.00075384149480727458,3.4896698338462859e-08,0.001384678422314257,0.013137915653991731,8.1403413404262869e-09,0.00041194254335639313,0.0012472652029691491,8.7514887215608568e-09,8.4084052563321088e-13,2.2894681348056398e-08,2.9366459675910715e-10
