Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),CO2X(24),CHOX(60),COX(57)
9.791536712474775e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31752416522939031,0.11269350091486124,0.015551719643820695,2.5917260089726168e-10,4.2258629106244944e-10,0.00083184362044048759,0.00028686989685207886,1.1479060351742146e-14,8.0371322536711788e-12,3.9175942834105412e-08,1.2020882777359706e-21,1.4929768225864585e-07,1.0110535885674977e-15,5.1230311903943057e-18,3.3540452676963973e-14,2.4037744725215302e-17,2.7627219461729024e-12,2.6998339855365477e-16,0.0055305795277165804,0.014248356051435948,1.4190274424088295e-09,9.415914765813763e-10,9.3286485006217562e-05,5.7444731508998964e-12,1.8982775958463844e-06,0.00015260828814164589,4.4680211544283205e-06,1.2198717536190802e-05,8.5233051207439678e-15,1.1202553189726861e-11,2.2444875744765982e-10
9.859293061727549e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31744892630800997,0.1126894543516225,0.015512174002923755,2.6618848217135266e-10,4.3222016196430412e-10,0.00084256667827675648,0.00029109825787863684,1.1754650691696705e-14,8.1553415451007126e-12,3.9494303200944965e-08,1.2508425277668481e-21,1.501333113613873e-07,1.0344747876871467e-15,5.2440400445911636e-18,3.433196611634256e-14,2.4584888962418506e-17,2.7860979011474688e-12,2.7863066078637159e-16,0.0055290642253492577,0.014323157691853805,1.4263582203090892e-09,9.5147531960007094e-10,9.3751264492429725e-05,5.8506839536200705e-12,1.9237725671439924e-06,0.00015385471815955283,4.529264344527479e-06,1.2353332412395197e-05,8.6875520149849692e-15,1.1415390918627317e-11,2.2770309757550212e-10
9.927049410980323e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31737394868531349,0.1126853773007315,0.015472747557737353,2.7333770758730223e-10,4.4200241230915746e-10,0.00085334401941320804,0.00029535305258366907,1.2034525444060167e-14,8.2741986632479563e-12,3.9812300375174929e-08,1.3011242365977183e-21,1.5096752967985182e-07,1.0582159711695597e-15,5.3669511816035912e-18,3.5135414935044967e-14,2.5140045662755531e-17,2.8093704298718212e-12,2.8747730185190026e-16,0.0055275520960119265,0.014397694170600472,1.4336618445456926e-09,9.6138517874076161e-10,9.4215118200544491e-05,5.9580899391817657e-12,1.9494183859151454e-06,0.0001551015423989128,4.5908436429791107e-06,1.2508681824805111e-05,8.8535818959118548e-15,1.1630588036378414e-11,2.3097673227712398e-10
9.994805760233097e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31729923133623927,0.11268126988807875,0.01543343984152711,2.8062168166183149e-10,4.5193419339568499e-10,0.00086417541537462327,0.00029963417408535216,1.2318712290164039e-14,8.3936985124404123e-12,4.0129932785026742e-08,1.3529666314361063e-21,1.5180034650981376e-07,1.0822779777679941e-15,5.491778269486683e-18,3.5950867154980493e-14,2.5703264114703463e-17,2.8325390219479921e-12,2.9652603078961129e-16,0.005526043128487158,0.014471966529622352,1.4409384180766049e-09,9.7132077126835784e-10,9.4678051833641929e-05,6.0666956134031082e-12,1.9752147577327744e-06,0.00015634875496248671,4.6527574503618205e-06,1.2664762194734556e-05,9.0213967012252888e-15,1.1848150342780721e-11,2.3426957079670025e-10
9.999999999999997e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31729351417430063,0.11268095376211246,0.0154304313764492,2.811856762440553e-10,4.5270177310470835e-10,0.00086500798053791149,0.0002999634506892885,1.2340676955430887e-14,8.4028858175628861e-12,4.015426756747356e-08,1.3570062634922794e-21,1.5186413313941442e-07,1.0841358480805114e-15,5.5014270420585319e-18,3.6013877474671729e-14,2.5746774858763913e-17,2.8343108360327916e-12,2.9722812887692313e-16,0.0055259275803542255,0.014477649420128446,1.4414951308715153e-09,9.7208349332189598e-10,9.4713502776607822e-05,6.0750710231161556e-12,1.9771985268381195e-06,0.00015644438283903681,4.6575175568093362e-06,1.2676757467399956e-05,9.0343351931892487e-15,1.1864926563349699e-11,2.3452279157861992e-10
1.006256210948587e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31722477324074583,0.11267713223898326,0.01539425038999615,2.8804180962398724e-10,4.6201665502675093e-10,0.00087506063874942823,0.00030394151582592967,1.2607238767712453e-14,8.5138360196976205e-12,4.0447198943070815e-08,1.4064033161712682e-21,1.5263177096588342e-07,1.1066616219874215e-15,5.6185349164324002e-18,3.6778390198177865e-14,2.6274593394800702e-17,2.855603199645038e-12,3.0577956362820066e-16,0.0055245373116067772,0.014545975805659436,1.4481880433968762e-09,9.8128181657123791e-10,9.5140071012309382e-05,6.1765054572644792e-12,2.0011613901639965e-06,0.00015759635014170898,4.7150041745997669e-06,1.2821569964397559e-05,9.1909982743653906e-15,1.2068083550863863e-11,2.375815227725166e-10
1.0130318458738645e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31715057338378622,0.11267296447819593,0.015355178741268837,2.9559949733677206e-10,4.7225094547583644e-10,0.00088599946318288132,0.00030827497157414702,1.2900132271500564e-14,8.6346061348767036e-12,4.0764097443101538e-08,1.4614682705364935e-21,1.534618119873222e-07,1.1313676943698558e-15,5.7472346704049116e-18,3.7618050888358163e-14,2.6854082368247292e-17,2.8785625168307401e-12,3.1524062318149615e-16,0.0055230346342516655,0.014619723030275407,1.4554108225409627e-09,9.9126803614243741e-10,9.5601181276726155e-05,6.2875239271202664e-12,2.0272579927528163e-06,0.00015884432241131103,4.7775822309542842e-06,1.297910159674794e-05,9.3623883656108361e-15,1.2290393287717351e-11,2.4091249823747542e-10
1.019807480799142e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31707663075528125,0.11266876672990235,0.015316224435874654,3.0329615121984598e-10,4.8263821145404826e-10,0.00089699166337034388,0.00031263443542752287,1.3197420054134421e-14,8.7560038308058257e-12,4.1080626957141217e-08,1.5181958492385717e-21,1.5429047834360437e-07,1.1563969617773069e-15,5.8778910187883864e-18,3.8469915452573984e-14,2.7441779689509579e-17,2.9014165579358743e-12,3.2491193884696223e-16,0.0055215350853515749,0.014693209229887596,1.4626068570850338e-09,1.0012791535607956e-09,9.6061388088668448e-05,6.3997554549055368e-12,2.0535042770031536e-06,0.00016009266642413029,4.8404900420160934e-06,1.3137353575321014e-05,9.535568633165608e-15,1.2515085095305172e-11,2.442624076194847e-10
1.0265831157244193e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31700294435009357,0.11266453911772635,0.015277387016732232,3.1113317817326823e-10,4.9317959807769018e-10,0.00090803701505062968,0.0003170198018144694,1.3499129226752182e-14,8.8780241034061287e-12,4.1396786232558072e-08,1.5766207810545157e-21,1.5511777863973933e-07,1.1817501676724301e-15,6.0105173880469061e-18,3.9334049522913589e-14,2.8037733802929131e-17,2.9241649369500206e-12,3.3479624640681334e-16,0.0055200386538849528,0.014766435425796821,1.4697762481492873e-09,1.011314894472445e-09,9.6520696833446825e-05,6.5132044483428506e-12,2.0798999563621951e-06,0.00016134137700609446,4.9037260376960083e-06,1.3296322404076958e-05,9.7105406442425011e-15,1.2742164431283512e-11,2.4763116174173688e-10
1.0333587506496967e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31692951316800055,0.11266028176473257,0.015238666029133513,3.1911198550216248e-10,5.0387624883634378e-10,0.00091913529499941808,0.00032143096549627629,1.3805286759747063e-14,9.0006619718030096e-12,4.1712574089287967e-08,1.6367781678958923e-21,1.5594372132137743e-07,1.2074280323971974e-15,6.1451271433956553e-18,4.0210518138268044e-14,2.8641992943336439e-17,2.9468072964463696e-12,3.4489628783144491e-16,0.0055185453288787321,0.014839402634217078,1.4769190964002444e-09,1.0213749865725884e-09,9.6979112821783892e-05,6.6278752911463034e-12,2.1064447462040144e-06,0.00016259044915136083,4.9672886552142984e-06,1.3456004607245844e-05,9.8873058761274393e-15,1.2971636669800283e-11,2.5101867182289028e-10
1.0401343855749741e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31685633621366877,0.11265599479343005,0.015200061020728035,3.2723398084226664e-10,5.1472930556143969e-10,0.00093028628102273362,0.00032586782156896675,1.411591948349165e-14,9.1239124784273557e-12,4.2027989417153751e-08,1.6987034838416773e-21,1.5676831467971624e-07,1.2334312534496266e-15,6.2817335884828762e-18,4.1099385746158457e-14,2.9254605136668843e-17,2.9693433066341378e-12,3.5521481108508688e-16,0.0055170550994081491,0.014912111866305165,1.4840355020530554e-09,1.0314591595874896e-09,9.7436641291630049e-05,6.7437723432232871e-12,2.1331383638132701e-06,0.00016383987801760371,5.0311763390888792e-06,1.3616396729174231e-05,1.0065865717239103e-14,1.320350710229285e-11,2.5442484947716062e-10
1.0469100205002515e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31678341249662734,0.11265167832577495,0.015161571541507306,3.3550057208639294e-10,5.2573990839532544e-10,0.00094148975195049167,0.00033033026546502349,1.4431054089062855e-14,9.2477706891070551e-12,4.2343031173280432e-08,1.7624325741406403e-21,1.5759156685621239e-07,1.2597605057584001e-15,6.4203499650825626e-18,4.2000716204620284e-14,2.9875618200592705e-17,2.9917726644384786e-12,3.6575456993375653e-16,0.005515567954596544,0.014984564128190178,1.4911255648737983e-09,1.0415671452566927e-09,9.7893287409916714e-05,6.8608999408740268e-12,2.1599805283691062e-06,0.00016508965892144984,5.0953875411223852e-06,1.3777495334173454e-05,1.0246221468175388e-14,1.3437780938274687e-11,2.5784960671432013e-10
1.053685655425529e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31671074103124114,0.11264733248317374,0.015123197143789348,3.4391316731182112e-10,5.3690919576084155e-10,0.00095274548763011084,0.00033481819295499033,1.4750717128966818e-14,9.3722316931491138e-12,4.2657698379604129e-08,1.8280016541840078e-21,1.5841348584710409e-07,1.2864164419552231e-15,6.5609894527978334e-18,4.2914572784142514e-14,3.0505079745128884e-17,3.0140950926077501e-12,3.7651832375557809e-16,0.0055140838836151718,0.015056760421002858,1.498189384181766e-09,1.0516986773154648e-09,9.8349056274250684e-05,6.9792623969893078e-12,2.1869709609292668e-06,0.00016633978733405992,5.159920720388258e-06,1.393929700636938e-05,1.04283743427496e-14,1.367446330611436e-11,2.6129285593960809e-10
1.0604612903508063e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31663832083668575,0.11264295738648621,0.015084937382203333,3.524731747086095e-10,5.4823830433139618e-10,0.00096405326892019187,0.00033933150014895465,1.5074935017863532e-14,9.4972906034126848e-12,4.2971990120471457e-08,1.8954473084489823e-21,1.5923407950775409e-07,1.3133996926449201e-15,6.7036651687747308e-18,4.3841018169659702e-14,3.1143037173281837e-17,3.0363103388473752e-12,3.8750883735343164e-16,0.0055126028756829976,0.015128701740904846,1.5052270588517574e-09,1.0618534914774586e-09,9.880395291455405e-05,7.0988640012459725e-12,2.2141093844144171e-06,0.00016759025887684914,5.2247743432158741e-06,1.410179834955383e-05,1.0612325469017162e-14,1.3913559253807656e-11,2.647545099535591e-10
1.0672369252760838e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31656615093692014,0.11263855315602837,0.015046791813674352,3.6118200250879812e-10,5.5972836900152204e-10,0.00097541287768425507,0.00034387008349791705,1.5403734033290863e-14,9.6229425563735305e-12,4.3285905540324614e-08,1.9648064894137391e-21,1.6005335555682236e-07,1.3407108666733025e-15,6.8483901674261483e-18,4.4780114462594647e-14,3.1789537681671842e-17,3.0584181749792853e-12,3.987288807698657e-16,0.0055111249200664953,0.015200389079117766,1.5122386873163532e-09,1.0720313254176107e-09,9.9257982294652427e-05,7.2197090203004844e-12,2.2413955235926573e-06,0.00016884106931733936,5.2899468831747377e-06,1.4264995987037493e-05,1.0798075890291438e-14,1.4155073749741129e-11,2.6823448195175123e-10
1.0740125602013612e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31649423036066132,0.11263411991157574,0.015008759997408336,3.7004105891648626e-10,5.7138052285791086e-10,0.00098682409678454313,0.00034843383979505402,1.5737140316387817e-14,9.749182712180322e-12,4.3599443841468891e-08,2.0361165164446136e-21,1.608713215802797e-07,1.3683505513927875e-15,6.9951774401655757e-18,4.5731923182949502e-14,3.244462826117033e-17,3.0804183961261579e-12,4.1018122910424156e-16,0.0055096500060794517,0.015271823421952218,1.5192243675681989e-09,1.0822319187552396e-09,9.9711149313811364e-05,7.3418016979803952e-12,2.2688291050641816e-06,0.00017009221456513782,5.3554368210577228e-06,1.4428886561504328e-05,1.0985626566149523e-14,1.4399011683447953e-11,2.7173268552448226e-10
1.0807881951266386e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31642255814135772,0.11262965777236593,0.014970841494877011,3.7905175203878684e-10,5.8319589715091891e-10,0.00099828671007587844,0.00035302266617687645,1.6075179872616473e-14,9.876006254703054e-12,4.3912604281919561e-08,2.1094150746561846e-21,1.6168798503526692e-07,1.3963193129257329e-15,7.1440399151505528e-18,4.6696505271443349e-14,3.3108355697538019e-17,3.1023108199199353e-12,4.2186866233210948e-16,0.005508178123082773,0.015343005750836601,1.5261841971622642e-09,1.0924550130373593e-09,0.00010016345880822341,7.4651462554739022e-12,2.2964098572461497e-06,0.00017134369066803949,5.4212426448634916e-06,1.45934667348674e-05,1.1174978373427988e-14,1.4645377866356568e-11,2.7524903465637237e-10
1.087563830051916e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31635113331716386,0.11262516685710196,0.014933035869803084,3.8821548981765103e-10,5.9517562126654497e-10,0.0010098005023995863,0.00035763646012428632,1.6417878572482368e-14,1.0003408391573946e-11,4.4225386173325776e-08,2.1847402137449319e-21,1.6250335325380693e-07,1.424617696425427e-15,7.2949904570355807e-18,4.7673921091693867e-14,3.3780766572065753e-17,3.1240952857340466e-12,4.3379396512681202e-16,0.0055067092604842603,0.015413937042345836,1.5331182732181136e-09,1.1027003517221851e-09,0.00010061491555244761,7.5897468915174299e-12,2.3241375103576993e-06,0.00017259549380824947,5.4873628497780967e-06,1.475873318812624e-05,1.1366132107208637e-14,1.4894177032531373e-11,2.7878344372589798e-10
1.0943394649771934e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31627995493091382,0.11262064728395491,0.014895342688145449,3.9753367996255465e-10,6.0732082269886593e-10,0.0010213652595774708,0.00036227511946353852,1.676526215225305e-14,1.0131384354221105e-11,4.4537788878968554e-08,2.2621303467970594e-21,1.6331743344637632e-07,1.4532462263347375e-15,7.4480418667343656e-18,4.8664230432441507e-14,3.4461907262217563e-17,3.145771653938717e-12,4.4595992668328981e-16,0.0055052434077384289,0.015484618268229913,1.5400266924221567e-09,1.1129676801628579e-09,0.00010106552426080425,7.7156077825812642e-12,2.3520117964051711e-06,0.00017384762029872011,5.5537959381558307e-06,1.4924682621225616e-05,1.1559088481794239e-14,1.5145413839406351e-11,2.8233582750486088e-10
1.1011150999024708e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31620902203009571,0.11261609917056703,0.014857761518084569,4.0700772988403149e-10,6.1963262702293509e-10,0.0010329807684058487,0.00036693854236711024,1.7117356214674495e-14,1.0259929397895315e-11,4.4849811811829746e-08,2.3416242490711166e-21,1.6413023270534291e-07,1.4822054066424075e-15,7.603206881191116e-18,4.9667492509814211e-14,3.5151823942276088e-17,3.167339805178649e-12,4.583693405440616e-16,0.0055037805543462926,0.015555050395442332,1.5469095510299007e-09,1.1232567455913485e-09,0.00010151528958872601,7.8427330830533745e-12,2.3800324491674685e-06,0.00017510006657959888,5.6205404194993293e-06,1.5091311752915644e-05,1.1753848131674621e-14,1.5399092868511033e-11,2.859061011577956e-10
1.1078907348277482e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31613833366682587,0.11261152263405459,0.01482029193000794,4.1663904662804955e-10,6.3211215786812448e-10,0.0010446468166496407,0.0003716266273544819,1.7474186229685165e-14,1.0389038801690242e-11,4.5161454432729534e-08,2.4232610567560409e-21,1.6494175800827632e-07,1.5114957211369834e-15,7.7604981731607101e-18,5.0683765969630649e-14,3.5850562583990054e-17,3.1887996396724696e-12,4.7102500442735916e-16,0.0055023206898551572,0.015625234386168377,1.5537669448681865e-09,1.1335672971025662e-09,0.00010196421613406724,7.971126925421138e-12,2.4081992041816104e-06,0.00017635282921478335,5.6875948104389841e-06,1.5258617320613348e-05,1.195041161248282e-14,1.5655218626189356e-11,2.8949418024131605e-10
1.1146663697530256e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31606788889782311,0.11260691779101077,0.014782933496495704,4.2642903681121585e-10,6.4476053689191567e-10,0.0010563631930365165,0.00037633927329283346,1.7835777535127572e-14,1.0518707868556308e-11,4.5472716248529805e-08,2.507080265705217e-21,1.6575201622113631e-07,1.5411176336583656e-15,7.9199283509975884e-18,5.1713108889740454e-14,3.6558168957223597e-17,3.2101510765333762e-12,4.8392972005739526e-16,0.0055008638038584225,0.015695171197853255,1.5605989693374262e-09,1.1438990856386493e-09,0.00010241230843837251,8.1007934204515889e-12,2.4365117987284247e-06,0.00017760590488857881,5.7549576347116934e-06,1.5426596080265575e-05,1.2148779401941776e-14,1.5913795544311358e-11,2.9309998070340753e-10
1.121442004678303e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31599768678438311,0.11260228475750854,0.014745685792306323,4.3637910655680845e-10,6.5757888375412767e-10,0.0010681296872510928,0.00038107637939765961,1.8202155337456899e-14,1.06489319253086e-11,4.5783596810401332e-08,2.5931217301471841e-21,1.6656101410134477e-07,1.5710715883469599e-15,8.0815099584531315e-18,5.2755578782399511e-14,3.7274688630607399e-17,3.2313940531104034e-12,4.9708629299675285e-16,0.0054994098859953702,0.015764861783230114,1.5674057194138309e-09,1.1542518639734479e-09,0.00010285957098810647,8.2317366573693871e-12,2.4649699718184216e-06,0.00017885929040245638,5.8226274231390074e-06,1.5595244806213199e-05,1.2348951900801374e-14,1.6174827980977782e-11,2.967234188826643e-10
1.1282176396035804e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31592772639235306,0.11259762364910343,0.01470854839436244,4.4649066143162255e-10,6.7056831609158169e-10,0.0010799460899291828,0.00038583784523330575,1.8573344712446673e-14,1.0779706322628948e-11,4.6094095712152052e-08,2.6814256613735223e-21,1.6736875830074595e-07,1.6013580098904314e-15,8.2452554744814249e-18,5.3811232596678648e-14,3.8000166972191258e-17,3.2525285243497504e-12,5.1049753248087088e-16,0.0054979589259509555,0.015834307090347853,1.5741872896516191e-09,1.1646253866971736e-09,0.00010330600821584641,8.3639607040333967e-12,2.4935734641777969e-06,0.00018011298267190726,5.890602713604607e-06,1.5764560291056694e-05,1.2550929433765848e-14,1.6438320221217347e-11,3.0036441150747518e-10
1.1349932745288578e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31585800679210568,0.11259293458083652,0.014671520881736767,4.56765106383624e-10,6.8372994949319105e-10,0.0010918121926521034,0.00039062357071342941,1.8949370605891226e-14,1.0911026435062531e-11,4.6404212588614595e-08,2.7720326264045248e-21,1.6817525536846005e-07,1.6319773037680502e-15,8.4111773130531571e-18,5.4880126720904354e-14,3.873464915009825e-17,3.273554462175591e-12,5.2416625125460565e-16,0.0054965109134556041,0.015903508062598864,1.5809437741852371e-09,1.1750194102012468e-09,0.00010375162450143874,8.4974696071111258e-12,2.5223220182346319e-06,0.00018136697872338987,5.9588820510313411e-06,1.5934539345522962e-05,1.2754712250412064e-14,1.670427647767755e-11,3.0402287569516056e-10
1.1417689094541352e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31578852705851485,0.11258821766723714,0.014634602835638144,4.672038456804012e-10,6.9706489747547701e-10,0.0011037277879410274,0.00039543345610139048,1.9330257834304729e-14,1.1042887661009224e-11,4.6713947114090544e-08,2.8649835466332008e-21,1.6898051175363599e-07,1.6629298564926286e-15,8.5792878229775205e-18,5.5962316985129475e-14,3.947818013317992e-17,3.2944718548898322e-12,5.3809526541084751e-16,0.0054950658382850051,0.015972465638746557,1.5876752667315522e-09,1.1854336926633044e-09,0.00010419642417312095,8.6322673922517383e-12,2.5512153781051925e-06,0.00018262127569136725,6.0274639873576116e-06,1.6105178798333502e-05,1.2960300526098515e-14,1.6972700891308463e-11,3.0769872895106468e-10
1.1485445443794126e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31571928627092954,0.11258347302232577,0.014597793839397692,4.7780828284840628e-10,7.1057427145850094e-10,0.0011156926692513862,0.00040026740201057023,1.9716031085616704e-14,1.1175285422709902e-11,4.7023299000849551e-08,2.960319696448156e-21,1.6978453380810533e-07,1.6942160358500466e-15,8.7495992877319775e-18,5.7057858663632928e-14,4.0230804691672932e-17,3.3152807065902897e-12,5.5228739423117234e-16,0.0054936236902598965,0.016041180752952799,1.5943818605920482e-09,1.1958679940323869e-09,0.0001046404115086102,8.7683580642569697e-12,2.5802532895804378e-06,0.00018387587081543076,6.0963470815133269e-06,1.6276475496073821e-05,1.3167694362864486e-14,1.724359753203925e-11,3.1139188916760111e-10
1.15532017930469e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.315650283513149,0.11257870075961667,0.014561093478455061,4.885798206129793e-10,7.2425918074220932e-10,0.0011277066309673272,0.00040512530940462718,2.0106714919863821e-14,1.1308215166227965e-11,4.7332267997681574e-08,3.0580827018359028e-21,1.7058732778894418e-07,1.7258361911363606e-15,8.9221239252996674e-18,5.8166806477446363e-14,4.0992567397856418e-17,3.3359810366067599e-12,5.6674546002850817e-16,0.0054921844592458651,0.016109654334805143,1.6010636486550093e-09,1.2063220760142887e-09,0.00010508359073615922,8.9057456072507433e-12,2.6094355001126067e-06,0.00018513076143750792,6.1655298993953541e-06,1.6448426303063965e-05,1.337689379032112e-14,1.7516970399448846e-11,3.151022746232586e-10
1.1620958142299675e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31558151787339761,0.11257390099212081,0.014524501340344793,4.9951986083914717e-10,7.3812073248318635e-10,0.0011397694683962126,0.00041000707959768553,2.0502333769877814e-14,1.1441672361426237e-11,4.7640853888499742e-08,3.1583145389631222e-21,1.7138889986094491e-07,1.7577906533925007e-15,9.0968738880143475e-18,5.9289214596906884e-14,4.1763512626710391e-17,3.3565728789544958e-12,5.8147228799179881e-16,0.005490748135153131,0.016177887309343941,1.6077207233976919e-09,1.2167957020570793e-09,0.00010552596603558196,9.0444339848466174e-12,2.6387617588020255e-06,0.00018638594499915181,6.2350110138425128e-06,1.6621028101230485e-05,1.3587898766532456e-14,1.7792823423429382e-11,3.1882980398156441e-10
1.1688714491552449e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31551298844430004,0.11256907383234857,0.014488017014682802,5.1062980447318664e-10,7.521600316718092e-10,0.0011518809777631722,0.00041491261425446519,2.0902911941969427e-14,1.1575652501939538e-11,4.7949056490992739e-08,3.2610575327393858e-21,1.7218925609900281e-07,1.7900797356365553e-15,9.2738612624127191e-18,6.042513664423398e-14,4.2543684556574807e-17,3.37705628180458e-12,5.9647070603263744e-16,0.0054893147079363436,0.016245880597089292,1.6143531768884921e-09,1.2272886373367774e-09,0.0001059675415392487,9.1844271403140598e-12,2.6682318163839735e-06,0.00018764141903890826,6.3047890046101455e-06,1.6794277789979461e-05,1.380070917888793e-14,1.8071160464842943e-11,3.2257439629001297e-10
1.1756470840805223e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31544469432285627,0.11256421939231241,0.014451640093152949,5.2191105148494578e-10,7.6637818110980078e-10,0.001164040956205698,0.0004198418153903523,2.1308473616608255e-14,1.1710151105143053e-11,4.8256875655324268e-08,3.3663543553608623e-21,1.7298840249042082e-07,1.8227037330936489e-15,9.453098069093942e-18,6.1574625696129792e-14,4.3333127169809249e-17,3.3974313069707164e-12,6.1174354463385811e-16,0.0054878841675943734,0.01631363511406787,1.6209611007891031e-09,1.2378006487432027e-09,0.00010640832133305286,9.3257289967424948e-12,2.6978454252157772e-06,0.00018889718118975929,6.3748624583443211e-06,1.6968172286070763e-05,1.4015324844966166e-14,1.8351985316172605e-11,3.2633597097895551e-10
1.1824227190057997e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31537663461041704,0.11255933778352972,0.014415370169493709,5.3336500081091695e-10,7.8077628138817372e-10,0.0011762492017682897,0.000424794585371413,2.1719042849098356e-14,1.1845163712116713e-11,4.8564311262878502e-08,3.4742480248354983e-21,1.7378634493713523e-07,1.8556629234234182e-15,9.6345962625862606e-18,6.2737734286400657e-14,4.413188425345333e-17,3.4176980294119757e-12,6.2729363670005749e-16,0.0054864565041701004,0.016381151771839547,1.6275445863566587e-09,1.2483315048659609e-09,0.00010684830945734967,9.468343457204458e-12,2.7276023392639512e-06,0.00019015322917663953,6.4452299685555782e-06,1.7142708523493452e-05,1.4231745513389596e-14,1.8635301702166175e-11,3.3011444786045654e-10
1.189198353931077e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31530880841265907,0.1125544291170254,0.014379206839484985,5.4499305029805048e-10,7.953554308655637e-10,0.0011885055133971408,0.00042977082691435367,2.2134643570249505e-14,1.1980685887605788e-11,4.8871363225049456e-08,3.5847819034901592e-21,1.7458308925786724e-07,1.8889575669450863e-15,9.818367731220536e-18,6.3914514408599793e-14,4.4939999399887098e-17,3.4378565367510345e-12,6.4312381741003139e-16,0.0054850317077502026,0.016448431477523902,1.6341037244458747e-09,1.2588809759806046e-09,0.00010728750990786808,9.612274404916137e-12,2.7575023140915609e-06,0.00019140956081402404,6.5158901355924064e-06,1.7317883453342404e-05,1.4449970864670249e-14,1.8921113280473895e-11,3.3390974712711872e-10
1.1959739888563545e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31524121483956069,0.11254949350333456,0.014343149700934961,5.5679659664830245e-10,8.101167256469428e-10,0.001200809690934875,0.00043477044308642905,2.25552995870441e-14,1.2116713219977851e-11,4.9178031482072958e-08,3.6979996964602264e-21,1.7537864119020087e-07,1.9225879068601485e-15,1.0004424297010605e-17,6.5105017518688573e-14,4.575751600749222e-17,3.457906928807459e-12,6.5923692407110495e-16,0.0054836097684649579,0.016515475133826538,1.6406386055111694e-09,1.2694488340349266e-09,0.00010772592663659687,9.7575257033975784e-12,2.7875451068456365e-06,0.00019266617400358438,6.5868415666143136e-06,1.7493694043696036e-05,1.4670000512047887e-14,1.9209423642280562e-11,3.3772178935087571e-10
1.202749623781632e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3151738530053772,0.11254453105250527,0.014307198353667115,5.687770353639118e-10,8.2506125956271445e-10,0.0012131615351153226,0.00043979333730530078,2.2981034583299509e-14,1.2253241321176297e-11,4.9484316001899653e-08,3.8139454501620933e-21,1.7617300639259302e-07,1.9565541694726822e-15,1.0192777715540268e-17,6.6309294537716394e-14,4.658447728131297e-17,3.4778493171456044e-12,6.7563579597533267e-16,0.0054821906764880258,0.016582283639065342,1.6471493196087923e-09,1.2800348526354238e-09,0.00010816356355264575,9.9041011966299015e-12,2.8177304762447995e-06,0.00019392306673191107,6.6580828755646437e-06,1.7670137279495136e-05,1.4891834002317896e-14,1.9500236312929942e-11,3.4155049548175542e-10
