Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),C2H4(47),COX(50),CHOX(53)
3.005039408916408e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727530833975,0.11866996455484057,0.022821567671611549,0.0,4.3759474302475805e-32,3.5881939821718611e-19,1.8902227234230209e-35,7.3128436216873315e-29,5.8645702983964581e-63,2.6521865607115566e-11,2.6640624030072527e-56,2.6521862227845557e-11,1.5309319221743567e-38,1.2691172473271063e-36,4.1464998094585643e-51,4.8075209411532267e-52,4.4455719008271575e-27,9.1676960752141575e-44,1.4484312156382669e-09,4.2885477930351929e-11,1.7170367774633979e-13,1.0862510993417773e-20,4.0292482727095749e-20,1.7166711016797887e-13,1.3769575674000262e-17,1.9049363693772891e-18,1.5568085075453684e-19,9.7442274770283249e-34,4.7659734414208395e-27,7.3525776949169834e-29,1.7645219680339864e-48,7.3010154207219466e-45,2.3182902011056774e-48
3.7562992623893596e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727493542483,0.11866996418605941,0.022821567666250864,0.0,9.2817539143329727e-32,5.4819709411394974e-19,6.1474214408540872e-35,1.3719878979916854e-28,2.3153028514050436e-62,3.3152332620207588e-11,8.1488183698469066e-56,3.3152327457493275e-11,3.3473422616430396e-38,2.8502139152118866e-36,1.4932959174834684e-50,1.7313286743906442e-51,8.0908666997890358e-27,2.2874783287739997e-43,1.8105389811285945e-09,5.3606847379939305e-11,2.1463541917070019e-13,1.6589287644664099e-20,6.1555520793999009e-20,2.145789328932742e-13,2.0501226613434374e-17,3.3608386853543224e-18,3.2254323508590771e-19,2.8418663545819074e-33,8.6762963622411146e-27,1.3380252719508951e-28,4.9483556951599425e-48,2.6292793802280724e-44,9.0508767200408596e-48
4.507559115862311e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727456250985,0.11866996381727826,0.02282156766089018,0.0,1.7666760798419269e-31,7.7986821931787571e-19,1.7320990357476349e-34,2.3225263893289578e-28,7.8480819355269621e-62,3.9782799888008493e-11,2.1721925208884253e-55,3.9782792543599265e-11,6.5254826277694734e-38,5.6495155938150495e-36,4.6314522900205693e-50,5.3696202286020245e-51,1.3416159040640959e-26,5.0495975838724506e-43,2.1726467300627223e-09,6.4328216807994885e-11,2.575699055303945e-13,2.3590861035870307e-20,8.7565527148643188e-20,2.5748865337720777e-13,2.8408995742864341e-17,5.3964399319216049e-18,5.9907676994850497e-19,7.2178041891540745e-33,1.4390889526122707e-26,2.2184669833100835e-28,1.2207554445796588e-47,8.1544680234306005e-44,3.1006833268304665e-47
6.010078822808214e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727381667996,0.11866996307971606,0.022821567650168812,0.0,5.4356072416320848e-31,1.3700130170586064e-18,1.4366481237257292e-33,5.5123975286435329e-28,1.4817047042673116e-60,5.3043735187185967e-11,1.4176167646334065e-54,5.3043722285457782e-11,2.0831800100895297e-37,1.8094377597138867e-35,5.7254238874448309e-49,6.6374408267447618e-50,3.1044175236285733e-26,2.1962675267118734e-42,2.896862178293701e-09,8.5770955599560561e-11,3.4344791465002429e-13,4.1406761309198228e-20,1.5381403172201802e-19,3.43301792194669e-13,4.7180060226039259e-17,1.153836687510865e-17,1.718304876699817e-18,4.0934740711300723e-32,3.3323199393638555e-26,5.1320514408735479e-28,7.3611472367749427e-47,1.0079077532521794e-42,4.2458978430292487e-46
7.512598529754117e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727307085011,0.11866996234215391,0.022821567639447444,0.0,1.2855305996303646e-30,2.128977208100032e-18,5.9554704779762128e-33,1.0731079987284005e-27,8.865103590197281e-60,6.6304671502884784e-11,5.1819212749603981e-54,6.6304651454368084e-11,5.0209864631336378e-37,4.3562144307926412e-35,2.8711792588816549e-48,3.3284270606581905e-49,5.9647777366722882e-26,6.5044424844649578e-42,3.6210775604404132e-09,1.07213694305202e-10,4.2933859902426879e-13,6.4290730895189273e-20,2.3900255852093773e-19,4.2910654120410392e-13,6.9475791460590255e-17,2.0611448370737511e-17,3.8266769383512863e-18,1.3839686062215499e-31,6.4068801208033425e-26,9.8582321174682816e-28,2.656225153900036e-46,5.0540705933171077e-42,2.1034402343994374e-45
1.0517637943645922e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072715791906,0.11866996086702979,0.022821567618004704,0.0,5.0517961049303849e-30,4.1530027961167738e-18,6.6815257234565638e-32,2.9822991793456904e-27,2.5971047263862675e-58,9.2826547181111332e-11,4.533551313457267e-53,9.282650807460787e-11,2.0155490519642657e-36,1.7241920175087532e-34,5.1459513196116134e-47,5.964809734750923e-48,1.6356806763726869e-25,3.856556775188392e-41,5.0695081266266714e-09,1.5009917145896695e-10,6.0116275321338919e-13,1.2518606118657922e-19,4.6613339427203412e-19,6.0069089255388729e-13,1.2186293480919847e-16,4.8286950016491444e-17,1.3033144266585844e-17,9.9520485984174623e-31,1.7595826027933133e-25,2.7018314523660169e-27,2.3842633339993785e-45,9.0558417475264759e-41,3.5133672489017176e-44
1.3222173416148547e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072702366972,0.11866995953941831,0.022821567598706238,0.0,1.2221142642735282e-29,6.5515867667546998e-18,2.5933652381787584e-31,5.8886988703335728e-27,1.3371816843607205e-57,1.1669623876453428e-10,1.6435664855866938e-52,1.1669617707477018e-10,4.9167217425855226e-36,4.1962001944933676e-34,2.3236136740466791e-46,2.69319812748269e-47,3.2112278535557958e-25,1.1451413727098852e-40,6.3730954103507062e-09,1.886961006038343e-10,7.558565058669685e-13,1.9718598375396064e-19,7.3523164997863857e-19,7.5508814472530148e-13,1.7627620394444279e-16,8.4056062195552e-17,2.8628997993450724e-17,3.2591063795153229e-30,3.4585002192686377e-25,5.302033144665138e-27,8.4695195755568911e-45,4.0886058283684935e-40,1.6526157853768165e-43
1.5926708888651173e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726889420397,0.11866995821180704,0.022821567579407773,0.0,2.5119468808768138e-29,9.496735889821405e-18,7.8892947122046945e-31,1.0234840889444164e-26,5.430585647463718e-57,1.4056593363735415e-10,4.6678444850249836e-52,1.4056584422006387e-10,1.0159940803404728e-35,8.6686688508611963e-34,8.2027900440037934e-46,9.5070399465453059e-47,5.5607837554691878e-25,2.7906393627183445e-40,7.6766824801324133e-09,2.2729302947072813e-10,9.1060405788204926e-13,2.8539434168526333e-19,1.065571986040565e-18,9.0945824856985374e-13,2.3549314869341967e-16,1.297305424736721e-16,5.3606866316889711e-17,8.4548231606794878e-30,5.9958889923436001e-25,9.1774143758940113e-27,2.4142687688647122e-44,1.443182731015736e-39,5.6897341866048829e-43
1.86312443611538e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726755171091,0.11866995688419597,0.022821567560109307,0.0,4.6032479904277938e-29,1.2988446128630602e-17,1.9908441870950409e-30,1.6297638796373913e-26,1.726934242864391e-56,1.6443563179898168e-10,1.1341694861013595e-51,1.6443550951052252e-10,1.8688536031019164e-35,1.5968259888866872e-33,2.3320203670330182e-45,2.7026617144482952e-46,8.8313037460927308e-25,5.8826943567366258e-40,8.980269335975476e-09,2.6588995805972279e-10,1.0654087842640788e-12,3.8974099668562965e-19,1.4571269579147272e-18,1.0638012091444005e-12,2.9816857336525521e-16,1.846124688850844e-16,9.0005421835275904e-17,1.8802046750221638e-29,9.5330365396251884e-25,1.4568887519653018e-26,5.7863052587046742e-44,4.1024156042036945e-39,1.6414248909444586e-42
2.1335779833656425e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726620921802,0.11866995555658515,0.022821567540810841,0.0,7.7740487202039355e-29,1.7026717194465265e-17,4.4195611772833549e-30,2.4365702934879054e-26,4.6852328334626831e-56,1.883053332488354e-10,2.4556737544535196e-51,1.8830517294616266e-10,3.1653177601144814e-35,2.7095884631337387e-33,5.7416497976634229e-45,6.6537989451176677e-46,1.317530006435832e-24,1.1210027398560612e-39,1.0283855977881604e-08,3.0448688637089297e-10,1.2202736466182782e-12,5.1015332283269461e-19,1.9098685850916522e-18,1.2181170314478817e-12,3.632824870518248e-16,2.4776709742773956e-16,1.3977500757908709e-16,3.7363689887110682e-29,1.4238043565341441e-24,2.1726066930830273e-26,1.2320349605114954e-43,1.0099286344042143e-38,4.1382672426260333e-42
2.6744850778661674e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726352423256,0.1186699529013641,0.022821567502213914,0.0,1.8564505558303722e-28,2.6742947954238753e-17,1.6569240918734045e-29,4.7553216939866052e-26,2.5019946590191774e-55,2.3604474601121236e-10,9.0197989512615374e-51,2.3604449425300355e-10,7.592124242807295e-35,6.5272622412744543e-33,2.5803620551773204e-44,2.9898528939245328e-45,2.5627491349780479e-24,3.272059710791309e-39,1.2891028619884175e-08,3.8168074216001917e-10,1.5301919169200227e-12,7.9891643373814701e-19,2.9988128985191135e-18,1.5266672785412836e-12,4.9855652687483315e-16,3.952499601922366e-16,2.8532583182545086e-16,1.1561518262230904e-28,2.775482351061771e-24,4.2225335709649779e-26,4.3378614636452985e-43,4.5374934407253397e-38,1.9839685722253999e-41
3.16130146291664e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726110774627,0.11866995051166593,0.022821567467476676,0.0,3.5468348557203684e-28,3.7356806334777544e-17,4.3691459598502737e-29,7.8104382967625081e-26,8.5671108891297441e-55,2.7901022873759902e-10,2.357629424065296e-50,2.7900987708572983e-10,1.4550915920546485e-34,1.2550620147124293e-32,7.7900369964629482e-44,9.0251852348934747e-45,4.1985530134956657e-24,7.2596587373701136e-39,1.5237483266025753e-08,4.5115521142078045e-10,1.8093444704968661e-12,1.1130441795874168e-18,4.1878513048101429e-18,1.8042697352796443e-12,6.2316054661086921e-16,5.4667257266321749e-16,4.770958610660302e-16,2.630276785160107e-28,4.5559109755913412e-24,6.9127301848075196e-26,1.1053850652459971e-42,1.3695436936211488e-37,6.1499807921821618e-41
3.648117847967112e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725869126037,0.1186699481219684,0.022821567432739439,0.0,6.1932812452247876e-28,4.9741538158640359e-17,9.9374880827892745e-29,1.1964519740559347e-25,2.4202213721073754e-54,3.2197572210913325e-10,5.3548779396008057e-50,3.21975253908911e-10,2.5477753309286286e-34,2.2020207222137458e-32,1.9854919248409714e-43,2.3000602483499987e-44,6.4167319307334471e-24,1.4411078581533662e-38,1.7583937219016036e-08,5.2062967978251034e-10,2.088720101772922e-12,1.4781094110194961e-18,5.5747057865481067e-18,2.0817843389855737e-12,7.4874077573771794e-16,7.1031409844865952e-16,7.3363132751614503e-16,5.2674757954956782e-28,6.9764051041832908e-24,1.0557145719120022e-25,2.466150773321859e-42,3.48992792954655e-37,1.5848417821407269e-40
4.1349342330175845e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725627477503,0.11866994573227159,0.022821567398002202,0.0,1.0111307957019257e-27,6.3897145457659944e-17,2.0392699741672581e-28,1.7389897209262408e-25,6.0785972584912916e-54,3.6494122612250494e-10,1.1055506123779515e-49,3.6494062472255801e-10,4.1701483803379667e-34,3.6073989746562806e-32,4.5297000901623904e-43,5.2468023435723597e-44,9.3059040899088597e-24,2.6394247412663225e-38,1.9930390478854912e-08,5.9010414724562984e-10,2.3683235700205551e-12,1.8936909309214045e-18,7.1592126603097914e-18,2.3592111181716958e-12,8.7484862209114982e-16,8.8223774899824094e-16,1.0592925732947474e-15,9.6056163172005476e-28,1.013734630516252e-23,1.5299282254940926e-25,5.0189245862797313e-42,7.9602753233475414e-37,3.6387163452414528e-40
4.621750618068057e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725385829007,0.11866994334257547,0.022821567363264971,0.0,1.5661911682770603e-27,7.9823629019103549e-17,3.8655223277715558e-28,2.425635699498296e-25,1.3996916251714274e-53,4.0790674077445544e-10,2.1225717233223588e-49,4.0790598952668132e-10,6.4751540010862267e-34,5.6012095932228725e-32,9.5045195948417546e-43,1.100797723346511e-43,1.2952553199130911e-23,4.5424036089276674e-38,2.2276843045542193e-08,6.5957861381054938e-10,2.6481575108455767e-12,2.3593777027042539e-18,8.9412108342679712e-18,2.6365501009084905e-12,1.001403207225383e-15,1.0598961283321907e-15,1.4566832226098919e-15,1.62769023994935e-27,1.4137636178974784e-23,2.1278655241137478e-25,9.5246958353058612e-42,1.6699147768015868e-36,7.6510790496278661e-40
5.108567003118529e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725144180567,0.11866994095288004,0.022821567328527737,0.0,2.3246459533359291e-27,9.75209890993135e-17,6.8609548393852591e-28,3.2732872742772504e-25,2.995064000726116e-53,4.5087226606173804e-10,3.8369592805297594e-49,4.5087134832129385e-10,9.6338183874488906e-34,8.3280304606826914e-32,1.8592603419527196e-42,2.1531209609765751e-43,1.7442052264667812e-23,7.4297045205610196e-38,2.4623294919077969e-08,7.2905307947767489e-10,2.9282237850666927e-12,2.8747639528723808e-18,1.092054002924055e-17,2.913801315161521e-12,1.1282661046028935e-15,1.2416319776568753e-15,1.9275744023587922e-15,2.5988176475398221e-27,1.9075704958304444e-23,2.8632538790571408e-25,1.7064501530716687e-41,3.2659230636105151e-36,1.4922237711162148e-39
5.595383388169001e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072490253216,0.11866993856318531,0.022821567293790503,0.0,3.3305779528392163e-27,1.1698922564281265e-16,1.1518784296494521e-27,4.298869586074368e-25,6.0108654686363488e-53,4.9383780198109844e-10,6.5896887167258273e-49,4.9383670110641032e-10,1.3835036477233444e-33,1.1946710839797524e-31,3.4236447072347261e-42,3.9643097079241759e-43,2.2859269812268697e-23,1.1644670309041679e-37,2.696974609946254e-08,7.9852754424740984e-10,3.2085238975463117e-12,3.4394462974294008e-18,1.309703976639425e-17,3.1909647889587713e-12,1.2552549704593536e-15,1.4262316573320468e-15,2.4733374824695974e-15,3.9513952460142618e-27,2.5050146517138148e-23,3.7496977998586727e-25,2.9113751460440012e-41,6.0124780380829426e-36,2.7275487348396798e-39
6.569016158269946e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724419235513,0.11866993378379791,0.022821567224316032,0.0,6.2898991076906223e-27,1.6123832658095761e-16,2.8642679473601049e-27,6.9517272556244073e-25,2.1829868383357272e-52,5.7976890570300564e-10,1.7429762052432779e-48,5.7976738864821339e-10,2.625264235185742e-33,2.2598709624453788e-31,1.0269656014929308e-41,1.1888379397837608e-42,3.6812635571765326e-23,2.596555425712698e-37,3.1662646380779059e-08,9.374764710963048e-10,3.7698290323517181e-12,4.7151033744776448e-18,1.8040907971997083e-17,3.7450286275521311e-12,1.5093098210430446e-15,1.8009345256908199e-15,3.7927694353865202e-15,8.150763596348381e-27,4.0503703537897164e-23,6.0292716386102591e-25,7.6525209150494444e-41,1.802506468890777e-35,7.9313142397736932e-39
7.445285651360797e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723984268689,0.11866992948235162,0.022821567161789014,0.0,1.0328885691189062e-26,2.0711891084426061e-16,5.7320161000248201e-27,1.0117995536082826e-24,5.7645486492255853e-52,6.5710693538173622e-10,3.6995313353604558e-48,6.5710498688350454e-10,4.3290564158835565e-33,3.714287352277563e-31,2.364801097165959e-41,2.7369887558066202e-42,5.3382398758641709e-23,4.8517839015172169e-37,3.5886254263389139e-08,1.062530502195223e-09,4.2758107281128759e-12,6.027800071252609e-18,2.3163101921585992e-17,4.2433862914858215e-12,1.7378051003168464e-15,2.141045697455109e-15,5.2435734433556876e-15,1.4128001913695103e-26,5.8947649662074073e-23,8.7310470010747996e-25,1.6205493080363255e-40,4.1487390111303399e-35,1.7761831940242094e-38
8.321555144451647e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723549302004,0.11866992518090756,0.022821567099261992,0.0,1.6043660088966749e-26,2.5873712765923972e-16,1.0494061368520745e-26,1.4124525163453181e-24,1.3472834529754221e-51,7.3444499945774148e-10,7.2039928663124012e-48,7.3444256564825126e-10,6.751869675254421e-33,5.7725735196744294e-31,4.8988551968737356e-41,5.6687769072811226e-42,7.4249289434875487e-23,8.4527739834830794e-37,4.0109859900192766e-08,1.187584530392734e-09,4.7825583639977737e-12,7.49407881364833e-18,2.892163364225231e-17,4.7414601126167532e-12,1.9661449177966818e-15,2.4821152861845822e-15,6.9454632779288883e-15,2.2782848734598343e-26,8.2286045748257844e-23,1.2127212378335678e-24,3.153109703900212e-40,8.5905550601005273e-35,3.581188280915967e-38
9.197824637542497e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723114335486,0.11866992087946576,0.02282156703673497,0.0,2.3834723856899521e-26,3.1609297366322144e-16,1.791645324602e-26,1.9070196527808886e-24,2.8557376451815339e-51,8.1178309791204933e-10,1.3102609378085734e-47,8.1178012494253618e-10,1.0071331838372934e-32,8.578956025432435e-31,9.3349796400156315e-41,1.0800102900933043e-41,9.9885110661208191e-23,1.3922304307075915e-36,4.433346329119107e-08,1.3126385556910811e-09,5.2900721057800739e-12,9.111697384845901e-18,3.5315570257515948e-17,5.2392502543263885e-12,2.1943641228560619e-15,2.8234795543518004e-15,8.8989243503716023e-15,3.472259106752101e-26,1.1109496825087211e-22,1.6291845714261945e-24,5.7305436711405159e-40,1.6362506337526723e-34,6.6563940980901977e-38
1.0074094130633347e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722679369112,0.11866991657802618,0.022821566974207955,0.0,3.4143805951091766e-26,3.7918644557332523e-16,2.8928235868617007e-26,2.5053884259554194e-24,5.604169975195107e-51,8.8912123072569788e-10,2.2554757895122209e-47,8.891176647664419e-10,1.448530743958924e-32,1.2292480752305989e-30,1.6645411174762488e-40,1.9254444586694988e-41,1.3075462099670898e-22,2.1906777508684387e-36,4.855706443638527e-08,1.4376925780924726e-09,5.79835171163835e-12,1.0878447121913639e-17,4.2343980301483693e-17,5.7367568798980891e-12,2.4224745710450581e-15,3.1649285712087682e-15,1.1104011345135718e-14,5.0580079743404899e-26,1.4595048082941479e-22,2.1297447371204571e-24,9.8558241572290704e-40,2.9163761226746274e-34,1.1597601937177558e-37
1.1826633116815048e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721809436819,0.11866990797515378,0.022821566849153922,0.0,6.4344628514633511e-26,5.2258625420087183e-16,6.6562152116305877e-26,4.0530770476839518e-24,1.8699104958410961e-50,1.0437975993552401e-09,5.9478807202054848e-47,1.0437926860034468e-09,2.752108974640003e-32,2.3171744467056664e-30,4.6080063411533639e-40,5.3282405944536039e-41,2.1000857545745275e-22,4.8956250257254913e-36,5.7004259989366026e-08,1.6878006142130132e-09,6.8172071051773393e-12,1.4850720582362281e-17,5.8300504038810212e-17,6.730920235120799e-12,2.8783333395254838e-15,3.8478522751098583e-15,1.6268754534081464e-14,9.6687734534298964e-26,2.3610545207619035e-22,3.4111468534526989e-24,2.5980248452632046e-39,8.0658621899771862e-34,3.0589385412312665e-37
1.3579172102996748e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720939505131,0.11866989937229035,0.022821566724099886,0.0,1.1093929812503743e-25,6.8893652756532768e-16,1.3418785982827798e-25,6.1346083362345016e-24,5.1275642311687539e-50,1.1984741051948749e-09,1.3645243804132471e-46,1.1984676293599277e-09,4.7833111428618096e-32,3.9956439521440282e-30,1.0848037393340778e-39,1.2539190478798124e-40,3.1559764178702312e-22,9.7742708607178577e-36,6.5451446559144512e-08,1.9379086387713979e-09,7.8391217653291924e-12,1.9393856628902202e-17,7.6783780168639255e-17,7.7239514826801063e-12,3.3336901911052611e-15,4.5303077187400823e-15,2.2439157073627718e-14,1.6643814462560693e-25,3.5735930066024862e-22,5.1119919390161265e-24,5.9614273315202186e-39,1.8971383654736757e-33,6.8956909786779351e-37
1.708425007536015e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719199643582,0.11866988216659038,0.02282156647399183,0.0,2.7432020223640389e-25,1.0904883641026869e-15,4.2128291473027373e-25,1.2215514541506061e-23,2.859365256852166e-49,1.5078275278995236e-09,5.595119690218615e-46,1.5078172824339607e-09,1.2028109006137898e-31,9.8821665189815398e-30,4.5049744582022959e-39,5.2033670011278565e-40,6.1944981103865943e-22,3.1300173112000337e-35,8.2345792749132722e-08,2.4381246532666724e-09,9.8921159217421089e-12,3.012777217794421e-17,1.2130103485519477e-16,9.7066228624373036e-12,4.2428464736693579e-15,5.8932237674641436e-15,3.779300874198769e-14,3.9893943364142312e-25,7.1159655967982636e-22,9.9772278893122075e-24,2.4632973142134445e-38,7.8621188746417681e-33,2.6058808629425555e-36
2.0589328047723554e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230717459784459,0.11866986496092634,0.022821566223883785,0.0,5.6976045507285125e-25,1.5838417462104721e-15,1.0326668719263443e-24,2.1380697951424853e-23,1.0536978055218289e-48,1.8171814976308811e-09,1.7126957713973794e-45,1.8171666239938227e-09,2.5387124992919547e-31,2.0527714883303368e-29,1.3574809651375348e-38,1.5669620357179291e-39,1.0690226270591583e-21,7.9716743183442492e-35,9.9240103006425933e-08,2.9383406217053659e-09,1.19573077375077e-11,4.2953286588654345e-17,1.7583677462215079e-16,1.16847814247456e-11,5.1499209948368301e-15,7.252873214329331e-15,5.715725439905749e-14,7.924471303394285e-25,1.2455278432069215e-21,1.7122078660879824e-23,7.5714422255669054e-38,2.3648986871691553e-32,7.3066607654941041e-36
