Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CHOX(50),H2OX(23),COX(47),H2X(46),CO2X(24),C2H6X(49),CH3OO(75),CH4OX(57)
7.998333361080964e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.019304142060715342,0.098906314940208073,0.012003269372847455,0.00062836592526980671,0.0014344226311217797,8.5333860655886981e-07,7.7062226219615999e-05,2.1774746583486329e-06,2.1464229833154062e-19,5.0234783026566204e-09,2.4163964231409324e-19,2.5789859556820003e-15,3.8343794047041692e-15,1.8906277471409662e-09,2.9028800638330914e-20,2.1160419168740568e-16,2.1056335854164393e-15,2.5179637944687862e-16,0.00036563564209580952,0.17319313448753232,9.1641583954483157e-08,2.5626046491479805e-07,6.4241630936812302e-07,6.142884238644452e-14,6.1624943642112481e-10,2.908236567125476e-11,1.8151624673037743e-05,7.0212885752766372e-11,1.3683312773924149e-05,9.8239686525195557e-09,9.2423929781706332e-10,4.4231683424211132e-10,1.0233327290605513e-09,3.0835732364626286e-09,2.438792229790181e-11
8.034070350480285e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.01926124151301626,0.098906121192845128,0.011979204496805188,0.00062967346883144152,0.0014364383774896486,8.5245915976225614e-07,7.6845242328701051e-05,2.1814553170681347e-06,2.1476938265389359e-19,5.0264005937040563e-09,2.44585885186296e-19,2.5776734284990991e-15,3.8605802043560711e-15,1.89658389410318e-09,2.893185283481104e-20,2.1179796599734852e-16,2.1098098414887126e-15,2.5472593327307895e-16,0.00036482221193739352,0.17323695297654071,9.1494101892387506e-08,2.56186492607723e-07,6.40641505158384e-07,6.1316571915995638e-14,6.1340672795913239e-10,2.8963852223953412e-11,1.8060478852695631e-05,6.9822488452388863e-11,1.3672000818555324e-05,9.7745361155044956e-09,9.2123486169047983e-10,4.4137403154207731e-10,1.0229251264432742e-09,3.0790501468775529e-09,2.4410412354230089e-11
8.069807339879607e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.019218626030274247,0.098905925883631313,0.011955294153081931,0.00063097478695144235,0.0014384464315167964,8.5158402309365367e-07,7.6629814156041237e-05,2.1854232025578588e-06,2.1489541114281538e-19,5.0293128271464195e-09,2.475539328569766e-19,2.5763675549508624e-15,3.8868310292848786e-15,1.9025288409752971e-09,2.8835653107120518e-20,2.1199035502084888e-16,2.1139739641393141e-15,2.5767545645466538e-16,0.00036401418045485962,0.17328048008576669,9.1347511853689374e-08,2.5611265529091397e-07,6.3887930992621724e-07,6.1205049845359628e-14,6.1058993065581894e-10,2.8846363268016813e-11,1.7970190074192817e-05,6.9435956934488647e-11,1.3660733809069625e-05,9.7255682311300839e-09,9.1825292771634275e-10,4.4043832149825569e-10,1.0225183993235125e-09,3.0745550992023041e-09,2.4432779227896981e-11
8.105544329278928e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.01917629249388975,0.098905729040018028,0.01193153667205718,0.00063226993571632276,0.0014404468564141373,8.5071315865706394e-07,7.6415927814436275e-05,2.1893784122409019e-06,2.150203971136655e-19,5.0322150726721586e-09,2.5054384096059478e-19,2.5750682803141715e-15,3.9131316739960138e-15,1.9084626531410813e-09,2.8740194051140891e-20,2.1218137467363353e-16,2.1181260399559045e-15,2.6064498700796652e-16,0.00036321148865568428,0.17332371900409521,9.1201804601166496e-08,2.5603895344593423e-07,6.3712958070920528e-07,6.1094267747598737e-14,6.077986946787309e-10,2.8729885414876897e-11,1.7880747500221943e-05,6.9053239867625608e-11,1.3649511448142986e-05,9.6770591368024849e-09,9.1529323334832338e-10,4.3950962667206103e-10,1.0221125493271606e-09,3.0700877854328943e-09,2.4455024137374804e-11
8.141281318678249e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.019134237832803255,0.098905530688953386,0.011907930409342876,0.00063355897053743633,0.0014424397146018848,8.4984652903989304e-07,7.620356953350967e-05,2.19332104237777e-06,2.1514435366368005e-19,5.0351073992439987e-09,2.5355566496188929e-19,2.5737755505553938e-15,3.9394819342415587e-15,1.9143853953485961e-09,2.8645468343015142e-20,2.1237104063026577e-16,2.1222661545298057e-15,2.6363456279331493e-16,0.0003624140784456492,0.17336667287180249,9.1056971032906866e-08,2.5596538752900853e-07,6.353921767740406e-07,6.098421736950472e-14,6.0503267743896546e-10,2.8614405509638382e-11,1.7792140458987958e-05,6.8674287114215723e-11,1.3638333441012815e-05,9.6290030591049307e-09,9.1235552020390265e-10,4.385878706401479e-10,1.0217075779489e-09,3.0656479023712152e-09,2.4477148284240204e-11
8.17701830807757e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.019092459022567097,0.098905330856892876,0.011884473745294347,0.00063484194616062937,0.0014444250677228205,8.4898409730489529e-07,7.5992725659551396e-05,2.1972511880852218e-06,2.1526729367629256e-19,5.037989875109143e-09,2.5658946015669336e-19,2.5724893123188103e-15,3.9658816070075747e-15,1.9202971317188688e-09,2.8551468737931427e-20,2.1255936832860918e-16,2.1263943924719594e-15,2.6664422151599173e-16,0.00036162189261131999,0.17340934478150452,9.0913002179750009e-08,2.5589195797175966e-07,6.3366695957232869e-07,6.087489053232628e-14,6.0229154153803278e-10,2.8499910626071274e-11,1.7704358441313535e-05,6.8299048874401929e-11,1.3627199495456101e-05,9.5813943122466686e-09,9.0943953398094576e-10,4.3767297798014772e-10,1.0213034865561975e-09,3.0612351515285199e-09,2.449915285347665e-11
8.212755297476892e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.019050953084439364,0.09890512956981011,0.011861165084532731,0.00063611891667574375,0.0014464029766552788,8.4812582698228035e-07,7.5783382655320315e-05,2.2011689433547301e-06,2.1538922982549932e-19,5.0408625678092899e-09,2.5964528167274157e-19,2.5712095129152973e-15,3.9923304905015947e-15,1.9261979257544028e-09,2.8458188063094115e-20,2.127463729740022e-16,2.1305108374285448e-15,2.6967400072716126e-16,0.00036083487480294133,0.17345173777908324,9.0769889202788574e-08,2.5581866518191827e-07,6.3195379269745554e-07,6.0766279163186314e-14,5.9957495456966453e-10,2.8386388061361735e-11,1.7617391097796239e-05,6.7927475922488338e-11,1.3616109321767304e-05,9.5342272965415554e-09,9.0654502437630076e-10,4.3676487425653803e-10,1.0209002763931884e-09,3.0568492390312315e-09,2.4521039013770291e-11
8.248492286876213e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.019009717084499188,0.098904926853207273,0.01183800285547873,0.00063738993552596619,0.0014483735015258629,8.4727168206198217e-07,7.5575527099803645e-05,2.2050744010705609e-06,2.1551017457988637e-19,5.0437255441904406e-09,2.6272318447047002e-19,2.5699361003112116e-15,4.0188283841402917e-15,1.9320878403475403e-09,2.8365619223605509e-20,2.1293206954366025e-16,2.1346155720962827e-15,2.7272393782479657e-16,0.0003600529695177362,0.17349385486459071,9.0627623390925642e-08,2.5574550954401587e-07,6.3025254184239695e-07,6.0658375428146784e-14,5.9688259234879193e-10,2.8273825331384975e-11,1.7531228236019926e-05,6.7559520807853878e-11,1.3605062632736496e-05,9.4874964969158144e-09,9.0367174500635023e-10,4.358634860066863e-10,1.0204979485844381e-09,3.0524898755290461e-09,2.45428079177993e-11
8.284229276275534e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0189687481327829,0.098904722732124875,0.011814985509897173,0.0006386550555170312,0.0014503367017218963,8.4642162698608511e-07,7.5369145687940095e-05,2.2089676530274945e-06,2.1563014020651753e-19,5.0465788704125116e-09,2.6582322334381101e-19,2.5686690231174976e-15,4.0453750885373402e-15,1.9379669377886833e-09,2.8273755207294093e-20,2.1311647279104544e-16,2.1387086782374097e-15,2.7579407005459504e-16,0.00035927612208359818,0.17353569899313226,9.0486196158489741e-08,2.556724914200602e-07,6.2856307475868846e-07,6.0551171555851161e-14,5.9421413610317415e-10,2.8162210166410556e-11,1.7445859817827488e-05,6.7195136386137327e-11,1.3594059143627591e-05,9.441196481444317e-09,9.0081945332947334e-10,4.3496874072716364e-10,1.0200965041385938e-09,3.048156776105233e-09,2.4564460702516914e-11
8.319966265674855e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018928043382440488,0.098904517231152012,0.011792111522452275,0.00063991432882627816,0.0014522926359036177,8.4557562664140352e-07,7.5164225230312645e-05,2.2128487899481819e-06,2.1574913877518834e-19,5.0494226119587678e-09,2.6894545292097859e-19,2.5674082305790874e-15,4.0719704054914506e-15,1.9438352797743615e-09,2.8182589067802351e-20,2.1329959724953344e-16,2.1427902366943527e-15,2.7888443451088543e-16,0.00035850427864316599,0.17357727307572854,9.0345599042903392e-08,2.5559961115018159e-07,6.2688526121634014e-07,6.044465974572606e-14,5.9156926864172653e-10,2.805153050601658e-11,1.7361275956641309e-05,6.6834274911995592e-11,1.3583098572156231e-05,9.3953218999147416e-09,8.9798791057035283e-10,4.3408056686018222e-10,1.0196959439519284e-09,3.0438496601890953e-09,2.4585998489428308e-11
8.355703255074176e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018887600028911725,0.098904310374435478,0.011769379390273215,0.00064116780701156228,0.0014542413620161191,8.4473364635221018e-07,7.4960752652801846e-05,2.2167179015001517e-06,2.1586718216227984e-19,5.0522568336450713e-09,2.7208992766525008e-19,2.5661536725644648e-15,4.0986141379745702e-15,1.9496929274151827e-09,2.8092113927963931e-20,2.1348145723640726e-16,2.1468603274040981e-15,2.8199506813752607e-16,0.00035773738613827089,0.17361857998015753,9.0205823702404812e-08,2.5552686905326613e-07,6.2521897296448292e-07,6.0338832546038683e-14,5.8894768203212791e-10,2.7941774494308024e-11,1.7277466914826024e-05,6.6476891310983315e-11,1.3572180638467924e-05,9.3498674824191911e-09,8.9517688164609269e-10,4.3319889378010144e-10,1.0192962688117725e-09,3.0395682514705128e-09,2.4607422384861598e-11
8.391440244473498e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018847415309121471,0.098904102185689638,0.011746787632529709,0.00064241554102002806,0.0014561829373010351,8.4389565187311318e-07,7.4758714996202766e-05,2.2205750763124872e-06,2.1598428205396654e-19,5.0550815996289623e-09,2.7525670187573862e-19,2.5649052995553741e-15,4.1253060901202791e-15,1.9555399412436199e-09,2.8002323004904214e-20,2.1366206685751456e-16,2.1509190294122639e-15,2.8512600772879278e-16,0.00035697539229474366,0.17365962253177752,9.006686191382178e-08,2.5545426542757687e-07,6.2356408369315554e-07,6.0233682693880821e-14,5.8634907781499381e-10,2.7832930476700523e-11,1.7194423101118114e-05,6.612294204306149e-11,1.3561305065116619e-05,9.3048280379725906e-09,8.9238613509407319e-10,4.3232365178030572e-10,1.0188974793998495e-09,3.035312277816532e-09,2.4628733480232851e-11
8.427177233872819e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.01880748650069362,0.098903892688204958,0.011724334790017405,0.00064365758119674043,0.0014581174183080148,8.430616093820721e-07,7.455809941582697e-05,2.224420401992156e-06,2.1610044995035955e-19,5.0578969734185576e-09,2.7844582968816081e-19,2.5636630626368845e-15,4.1520460672123139e-15,1.961376381221688e-09,2.7913209580472291e-20,2.138414400104746e-16,2.1549664208868964e-15,2.8827728993026008e-16,0.00035621824560757421,0.17370040351432994,8.9928705570393601e-08,2.5538180055134695e-07,6.2192046899621033e-07,6.0129202561680927e-14,5.8377315249546578e-10,2.7724986995349583e-11,1.7112135068108151e-05,6.5772380146523349e-11,1.35504715770429e-05,9.2601984531573594e-09,8.896154430015138e-10,4.3145477206029494e-10,1.01849957629551e-09,3.0310814711899233e-09,2.4649932852305503e-11
8.46291422327214e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018767810921183219,0.098903681904857502,0.011702019424752769,0.00064489397729318367,0.0014600448609059296,8.4223148547355667e-07,7.4358893181071539e-05,2.2282539651400265e-06,2.1621569716973933e-19,5.0607030178812992e-09,2.8165736507559741e-19,2.5624269134876577e-15,4.178833875673293e-15,1.9672023067484743e-09,2.7824766977449056e-20,2.1401959038757153e-16,2.1590025791319841e-15,2.9144895123967147e-16,0.00035546589532641464,0.17374092567072483,8.9791346679646e-08,2.5530947468334952e-07,6.2028800633449196e-07,6.0025384891568824e-14,5.8121960829970337e-10,2.76179327832351e-11,1.70305935097398e-05,6.5425161244404709e-11,1.3539679901551685e-05,9.2159736907938002e-09,8.8686458093669199e-10,4.3059218671258205e-10,1.018102559978873e-09,3.0268755675696657e-09,2.4671021563444261e-11
8.495077513731529e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018732317224891954,0.098903491119011658,0.011682051967355327,0.00064600194873923333,0.001461773587040016,8.4148769706461544e-07,7.4180802130008653e-05,2.2316941857857007e-06,2.1631864169811279e-19,5.0632205327737458e-09,2.845669498792161e-19,2.5613195448290839e-15,4.2029836400258617e-15,1.9724366985123136e-09,2.7745736757294832e-20,2.1417889140909112e-16,2.1626255803472185e-15,2.9432090060237394e-16,0.00035479283965227424,0.17377717654983382,8.9668398984685112e-08,2.5524450045284691e-07,6.1882822512655753e-07,5.99325100507109e-14,5.7894032933298677e-10,2.7522335157308985e-11,1.6957836763551912e-05,6.5115491606046095e-11,1.3530002919874667e-05,9.1765134250377104e-09,8.8440557701122812e-10,4.2982118617200411e-10,1.0177460038167155e-09,3.0231113313434843e-09,2.4689907655010473e-11
8.520345851598312e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018704573562478885,0.098903340525275066,0.011666441638918385,0.0006468692449850005,0.0014631277787781917,8.4090554916828467e-07,7.4041676661916255e-05,2.234390320790514e-06,2.16399006123933e-19,5.065193123746848e-09,2.8686558410210386e-19,2.5604529757194939e-15,4.2219833133659671e-15,1.9765430635050995e-09,2.768402282894315e-20,2.1430336180670029e-16,2.1654656038663817e-15,2.965887967456969e-16,0.00035426674240200646,0.1738055119569531,8.9572252899137376e-08,2.5519353418614518e-07,6.1768759299402209e-07,5.9859914111915646e-14,5.7716208651638779e-10,2.7447724878254489e-11,1.6901091730391081e-05,6.4874061742013983e-11,1.352242390002759e-05,9.1457372438317086e-09,8.8248475531333625e-10,4.2921897420383476e-10,1.0174663879846963e-09,3.0201679260557059e-09,2.4704683287242792e-11
8.545614189465095e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018676953093370544,0.098903189317564963,0.011650898214606705,0.00064773378302350796,0.0014644785230083931,8.4032531773298373e-07,7.3903239452689583e-05,2.2370806858257875e-06,2.1647892460499058e-19,5.0671611310985169e-09,2.8917549072698849e-19,2.5595893884941548e-15,4.241006649805734e-15,1.980644248042439e-09,2.7622635783288596e-20,2.1442723827454623e-16,2.1683001102400963e-15,2.988669284382419e-16,0.00035374297862631333,0.17383372144925546,8.9476495333451681e-08,2.5514263770906672e-07,6.1655238071473487e-07,5.9787640250470922e-14,5.7539466341634371e-10,2.7373544928309057e-11,1.6844708080915814e-05,6.4634248100093763e-11,1.3514865433950125e-05,9.115157057061878e-09,8.8057356278541318e-10,4.2861982256824752e-10,1.0171872158980249e-09,3.0172366357305984e-09,2.471940494768637e-11
8.570882527331879e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018649454916205888,0.098903037503483365,0.011635421211016126,0.000648595579737587,0.0014658258386761394,8.3974699144186964e-07,7.3765486140443733e-05,2.2397653103150474e-06,2.1655840092819597e-19,5.0691245762908784e-09,2.9149668863584769e-19,2.5587287667724299e-15,4.2600535822810422e-15,1.9847402724524235e-09,2.7561573345398459e-20,2.1455052541246821e-16,2.1711291257727524e-15,3.0115530840304507e-16,0.00035322153127103354,0.17386180594841857,8.9381123596647223e-08,2.5509181109079616e-07,6.1542254716168061e-07,5.9715686253074496e-14,5.7363796734889136e-10,2.7299791551221464e-11,1.6788682691973715e-05,6.4396037847722982e-11,1.350732742808384e-05,9.0847711739238275e-09,8.7867192417316951e-10,4.28023708319234e-10,1.0169084876131559e-09,3.0143173717464199e-09,2.4734072994926052e-11
8.596150865198662e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018622078138824199,0.098902885090537754,0.011620010149634742,0.00064945465187050272,0.0014671697445682848,8.3917055907519522e-07,7.3628412391262625e-05,2.2424442234467564e-06,2.1663743883840993e-19,5.0710834806349017e-09,2.938291966708124e-19,2.5578710943119939e-15,4.2791240440006947e-15,1.9888311569302234e-09,2.7500833267604906e-20,2.1467322777315692e-16,2.1739526765666068e-15,3.0345394932710964e-16,0.00035270238345589723,0.17388976636671183,8.9286135024143003e-08,2.5504105439622338e-07,6.142980516376426e-07,5.9644049489910373e-14,5.7189189821720313e-10,2.7226461034725554e-11,1.673301247321728e-05,6.4159414607732193e-11,1.349980978943692e-05,9.0545779213049368e-09,8.7677976502267088e-10,4.2743060872075993e-10,1.0166302031647267e-09,3.0114100464045917e-09,2.4748687784205539e-11
8.621419203065445e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018594821878144856,0.098902732086142184,0.011604664556779425,0.0006503110160273332,0.0014685102593147903,8.3859600950921994e-07,7.3492013899104124e-05,2.2451174541768663e-06,2.1671604203901414e-19,5.0730378652918198e-09,2.9617303363429567e-19,2.5570163550072569e-15,4.2982179684445527e-15,1.9929169215393109e-09,2.744041332307886e-20,2.1479534986273814e-16,2.1767707885239295e-15,3.0576286386155311e-16,0.00035218551847225626,0.17391760360711969,8.9191526977430477e-08,2.549903676860232e-07,6.1317885386920145e-07,5.957272757182452e-14,5.7015635806245374e-10,2.7153549705002305e-11,1.667769436668872e-05,6.3924363729529216e-11,1.34923124255807e-05,9.0245756435694393e-09,8.7489701166944597e-10,4.2684050124453774e-10,1.0163523625662574e-09,3.0085145729172901e-09,2.4763249667465069e-11
8.644160707145549e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018570393562671737,0.098902593882550155,0.011590909111142342,0.0006510794420627467,0.0014697138384297322,8.3808051557718722e-07,7.3369829064352904e-05,2.2475185271273061e-06,2.1678641627071631e-19,5.0747929645207753e-09,2.982921886436028e-19,2.5562495842788113e-15,4.3154225063113138e-15,1.996589748677016e-09,2.7386307262411635e-20,2.1490476729878949e-16,2.1793024603290328e-15,3.078496813067702e-16,0.00035172227813474994,0.17394255254532431,8.9106702924956851e-08,2.5494480953033056e-07,6.1217607250968298e-07,5.9508805465437625e-14,5.6860330392225637e-10,2.7088284913324735e-11,1.6628206625148185e-05,6.371415369274283e-11,1.348558205711639e-05,8.9977355226691186e-09,8.7321051535242717e-10,4.2631194432643358e-10,1.0161026855138071e-09,3.005918709108505e-09,2.4776310416002517e-11
8.666902211225653e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018546061526476063,0.098902455211090992,0.011577205976549041,0.000651845699890044,0.0014709146990451115,8.3756652980423699e-07,7.3248184622341992e-05,2.2499150413869429e-06,2.1685644399680262e-19,5.0765444350420732e-09,3.0042054893416521e-19,2.5554851649189809e-15,4.3326459472063823e-15,2.0002584593099647e-09,2.7332457121124856e-20,2.1501372154836525e-16,2.1818297661024807e-15,3.0994483976725673e-16,0.00035126086155056965,0.17396740307887762,8.9022183094595094e-08,2.5489930814633629e-07,6.111775212760085e-07,5.9445134766477129e-14,5.6705863642424881e-10,2.7023354111186042e-11,1.6578999459065297e-05,6.3505195594131465e-11,1.3478867970228369e-05,8.9710475815832604e-09,8.71531526083276e-10,4.2578577681115081e-10,1.0158533679548471e-09,3.0033323137213999e-09,2.4789328845093796e-11
8.687369564897748e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018524244495699352,0.098902330011063869,0.011564917603980693,0.00065253348789051798,0.0014719931602450794,8.3710522554244657e-07,7.3139164113008684e-05,2.2520680235984442e-06,2.1691917485063421e-19,5.0781176684656089e-09,3.0234395497269507e-19,2.5547991884394183e-15,4.3481631664774145e-15,2.0035567911361599e-09,2.7284209487255374e-20,2.1511138698587103e-16,2.1841006236142357e-15,3.1183762151161447e-16,0.00035084713615184424,0.17398968495173306,8.8946373810777394e-08,2.5485840547022455e-07,6.1028241836196404e-07,5.9388044771113326e-14,5.6567554924732156e-10,2.6965199806629364e-11,1.6534951113057868e-05,6.3318195691495352e-11,1.3472839158035929e-05,8.9471575798972839e-09,8.7002681119386885e-10,4.2531425576027233e-10,1.0156292894922789e-09,3.0010126025947057e-09,2.480100945470711e-11
8.707836918569842e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018502504492553608,0.098902204440053001,0.011552671089030325,0.00065321953777925539,0.0014730694398038483,8.3664513075095271e-07,7.3030576591465664e-05,2.2542173449292326e-06,2.1698162904337758e-19,5.0796879858425743e-09,3.0427483824033317e-19,2.5541150989854605e-15,4.3636956235437915e-15,2.0068518106327807e-09,2.7236166703738048e-20,2.1520868213223849e-16,2.1863679729886453e-15,3.13737173542398e-16,0.00035043486985545232,0.17401188809700857,8.8870808079077283e-08,2.5481754883265091e-07,6.0939069816707764e-07,5.9331155995080075e-14,5.6429915383674393e-10,2.6907312066378937e-11,1.6491126717350956e-05,6.3132195489347487e-11,1.3466823432249306e-05,8.9233890484130778e-09,8.6852809716194209e-10,4.2484464559112014e-10,1.0154055021609594e-09,2.9987004667439212e-09,2.4812656168706069e-11
8.728304272241936e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018480841068754833,0.09890207850178355,0.011540466191145213,0.00065390385805819617,0.0014741435472570862,8.3618623974153625e-07,7.2922419835500801e-05,2.2563630202261152e-06,2.1704380844742279e-19,5.081255398068662e-09,3.0621320863498902e-19,2.5534328883160837e-15,4.3792432836924314e-15,2.010143528154192e-09,2.7188327627442462e-20,2.153056092740047e-16,2.1886318275251515e-15,3.1564350249777319e-16,0.00035002405417906601,0.17403401297309098,8.8795484557692585e-08,2.5477673825635726e-07,6.0850234026924519e-07,5.9274467193994332e-14,5.6292940121951926e-10,2.6849689039124377e-11,1.644752472200794e-05,6.2947187379837445e-11,1.346082074507802e-05,8.8997411478336484e-09,8.6703534666517618e-10,4.2437693481606112e-10,1.0151820059201819e-09,2.9963958621527453e-09,2.4824269166465484e-11
8.748771625914031e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018459253779660883,0.098901952199943521,0.011528302671710379,0.00065458645717290736,0.0014752154920769003,8.3572854686487263e-07,7.2814691634653288e-05,2.2585050642415079e-06,2.1710571491858187e-19,5.0828199159782703e-09,3.0815907603776856e-19,2.5527525482456466e-15,4.3948061123227584e-15,2.0134319540008066e-09,2.7140691122304285e-20,2.1540217067894836e-16,2.1908922004419143e-15,3.1755661500079172e-16,0.00034961468070919657,0.17405606003464272,8.8720401915300258e-08,2.5473597376246933e-07,6.0761732441616377e-07,5.9217977181428192e-14,5.6156624375875643e-10,2.6792328890245249e-11,1.6404143590148798e-05,6.2763164212401876e-11,1.3454831048965548e-05,8.8762130459101052e-09,8.6554852269728274e-10,4.2391111203209477e-10,1.0149588007211634e-09,2.9940987451694239e-09,2.4835848626029696e-11
8.769238979586125e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018437742184233521,0.098901825538184246,0.011516180294028478,0.00065526734351303232,0.0014762852836724091,8.3527204651018329e-07,7.2707389790174442e-05,2.2606434916342535e-06,2.1716735029628759e-19,5.0843815503449561e-09,3.1011245031301907e-19,2.552074070643399e-15,4.4103840749460748e-15,2.016717098419477e-09,2.7093256057964326e-20,2.1549836859625254e-16,2.1931491048764986e-15,3.1947651765944117e-16,0.00034920674110047706,0.17407802973264105,8.8645558830946796e-08,2.546952553705341e-07,6.0673563052356877e-07,5.9161684779595245e-14,5.6020963457854248e-10,2.6735229803502385e-11,1.6360981797823724e-05,6.2580118914529744e-11,1.3448854296588953e-05,8.8528039173735444e-09,8.6406758856462214e-10,4.2344716592016885e-10,1.0147358865071776e-09,2.9918090725028323e-09,2.4847394724124615e-11
8.78970633325822e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018416305845000824,0.098901698520120818,0.011504098823299981,0.00065594652541273732,0.0014773529313903029,8.3481673310489038e-07,7.2600512114987409e-05,2.2627783169704337e-06,2.1722871640377251e-19,5.0859403118818697e-09,3.1207334130837123e-19,2.5513974474329899e-15,4.4259771371849687e-15,2.0199989716038877e-09,2.7046021310371878e-20,2.1559420525668622e-16,2.1954025538865568e-15,3.2140321706669258e-16,0.00034880022707495359,0.17409992251441619,8.8570953993946968e-08,2.5465458309853452e-07,6.0585723867344105e-07,5.910558881244758e-14,5.5885952681217677e-10,2.6678389978542573e-11,1.6318037833888903e-05,6.2398044387851296e-11,1.3442890440856746e-05,8.8295129438674564e-09,8.6259250788285317e-10,4.2298508524450666e-10,1.0145132632136975e-09,2.9895268012186198e-09,2.4858907636170173e-11
8.810173686930314e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018394944328020146,0.098901571149332512,0.011492058026603615,0.00065662401115115191,0.0014784184445154052,8.3436260111427626e-07,7.2494056433646683e-05,2.2649095547241626e-06,2.1728981504822998e-19,5.0874962112422172e-09,3.1404175885478234e-19,2.5507226705919747e-15,4.4415852647727139e-15,2.023277583694941e-09,2.6998985763046542e-20,2.1568968287280715e-16,2.1976525604504988e-15,3.2333671980054958e-16,0.00034839513042138467,0.17412173882368936,8.8496586103779465e-08,2.5461395696291984e-07,6.0498212911224595e-07,5.904968812425601e-14,5.5751587435213413e-10,2.662180763182403e-11,1.6275310199881639e-05,6.2216933692020114e-11,1.3436939434907845e-05,8.8063393138809727e-09,8.6112324457363337e-10,4.2252485885191875e-10,1.0142909307685342e-09,2.9872518887353934e-09,2.4870387536293158e-11
8.830641040602408e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018373657202841651,0.098901443429363189,0.011480057672877049,0.00065729980895280619,0.0014794818322712195,8.3390964504114634e-07,7.2388020582297516e-05,2.2670372192783838e-06,2.1735064802097812e-19,5.0890492590196958e-09,3.1601771276657893e-19,2.5500497321513331e-15,4.4572084235526761e-15,2.0265529447811441e-09,2.6952148307133371e-20,2.1578480363915348e-16,2.1998991374681614e-15,3.2527703242409622e-16,0.00034799144299455312,0.17414347910060987,8.8422453869984507e-08,2.5457337697863275e-07,6.0411028224921667e-07,5.8993981563376772e-14,5.5617863144521805e-10,2.6565480996356671e-11,1.6232797409897708e-05,6.203677990505108e-11,1.3431001232110521e-05,8.7832822226828911e-09,8.5965976286136402e-10,4.2206647567113085e-10,1.0140688890919776e-09,2.9849842928209676e-09,2.4881834597339614e-11
8.851108394274503e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.018352444042472223,0.098901315363721709,0.011468097532897853,0.00065797392698806515,0.0014805431038204737,8.3345785942549585e-07,7.228240240863503e-05,2.2691613249256449e-06,2.1741121709763474e-19,5.0905994657489303e-09,3.1800121284149932e-19,2.5493786241949965e-15,4.4728465794777204e-15,2.0298250648989868e-09,2.6905507840554405e-20,2.1587956973241582e-16,2.2021422977614643e-15,3.272241614855449e-16,0.00034758915671458438,0.17416514378179218,8.834855601206385e-08,2.5453284315913238e-07,6.0324167865463999e-07,5.8938467987436927e-14,5.5484775268676587e-10,2.6509408321234071e-11,1.6190497990469512e-05,6.1857576156732751e-11,1.3425075786060927e-05,8.7603408722564481e-09,8.5820202726997522e-10,4.2160992471211223e-10,1.0138471380969315e-09,2.982723971588654e-09,2.4893248990886795e-11
