Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(58)
9.196015066767335e-08,0.09977366400000001,0.80000000000000004,0.0,0.27732787825452621,0.095818087367564031,0.096077719250737409,2.5014894845656556e-16,7.8874910601247947e-06,3.9650134028609347e-06,1.0238160765665785e-05,6.3148729714457653e-11,6.3463653614411033e-12,1.7007307150905085e-07,4.916808160682035e-22,4.6216967912374833e-10,1.0511814909725205e-15,1.1204493134366989e-09,2.4308675804185804e-19,7.6765875211962214e-22,7.7243284472154034e-10,4.0422972436124552e-18,0.0041712853334981061,0.0078262543342955387,7.7099377123955118e-08,1.7885624131454904e-07,1.781038215644963e-05,5.0337654069002098e-12,6.6058469847512039e-08,7.4519468523801387e-08,1.2550370267638699e-10,6.2727747980489536e-10,4.1523956158533606e-12
9.2183542412785e-08,0.09977366400000001,0.80000000000000004,0.0,0.27731007454026069,0.095818218166103072,0.096068673015528475,2.5373362634997764e-16,7.9567182968121528e-06,3.9883597800633691e-06,1.0286527730963644e-05,6.3589810644413548e-11,6.3902875922007544e-12,1.7083588944766756e-07,5.0083252851228588e-22,4.6388346618838255e-10,1.0632965392870981e-15,1.1302395432639991e-09,2.4602211050329811e-19,7.732146697589142e-22,7.7737098354907156e-10,4.099078261658111e-18,0.0041711051986316368,0.0078442286801113752,7.7272315543567945e-08,1.7936674570139693e-07,1.7819174458972022e-05,5.0411714309889981e-12,6.6088550894017599e-08,7.4511827571974516e-08,1.2592627308325967e-10,6.3195888766017093e-10,4.1717450264706288e-12
9.240693415789664e-08,0.09977366400000001,0.80000000000000004,0.0,0.27729227667769923,0.095818350107553393,0.096059628793204815,2.5735819527894855e-16,8.0262389671926211e-06,4.0117131004693898e-06,1.0335000666711422e-05,6.4032871635536443e-11,6.4344024183825825e-12,1.7160015953678555e-07,5.1013104875072385e-22,4.6559403552747785e-10,1.0755202304255584e-15,1.1400796306208796e-09,2.4898370423537331e-19,7.7879681251124381e-22,7.823204189780302e-10,4.1565128636853625e-18,0.0041709238140895492,0.0078621986020874796,7.7445204142831356e-08,1.7987583991418409e-07,1.7827790681895578e-05,5.0485151550707646e-12,6.6117972039998565e-08,7.4504183605433004e-08,1.2634935563511173e-10,6.3665364651747842e-10,4.1911349833037743e-12
9.263032590300829e-08,0.09977366400000001,0.80000000000000004,0.0,0.27727448464100191,0.095818483170624635,0.096050586582902969,2.6102296115323577e-16,8.096052442878609e-06,4.0350728513256804e-06,1.0383579520931457e-05,6.4477916560698761e-11,6.4787101778017731e-12,1.7236588026748063e-07,5.1957835214267856e-22,4.6730136720281838e-10,1.0878532562432682e-15,1.149969616785047e-09,2.5197168297399847e-19,7.8440523793401513e-22,7.8728109521245753e-10,4.214606903242296e-18,0.004170741201207499,0.0078801641026226034,7.7618042958371809e-08,1.8038353251809043e-07,1.7836232914009057e-05,5.0557972329549373e-12,6.6146741216049614e-08,7.4496536748304778e-08,1.2677295003467575e-10,6.413617150602132e-10,4.2105654578513222e-12
9.285371764811994e-08,0.09977366400000001,0.80000000000000004,0.0,0.27725669840469974,0.095818617334375175,0.096041546383761514,2.6472823105250511e-16,8.1661580975249069e-06,4.058438525794128e-06,1.0432264241736957e-05,6.4924949289444185e-11,6.5232112077914439e-12,1.7313305013244015e-07,5.2917643546152095e-22,4.6900544167983019e-10,1.1002963111317701e-15,1.1599095429409898e-09,2.5498619067747519e-19,7.9004000355712213e-22,7.9225295678860267e-10,4.2733662711037539e-18,0.0041705573809724455,0.0078981251841092684,7.7790832026023854e-08,1.8088983211590849e-07,1.7844503228327733e-05,5.0630183178766653e-12,6.6174866292737484e-08,7.4488887123713741e-08,1.2719705600118581e-10,6.4608305209599569e-10,4.2300364216577521e-12
9.307710939323158e-08,0.09977366400000001,0.80000000000000004,0.0,0.27723891794368882,0.095818752578206337,0.096032508194920999,2.6847431322580544e-16,8.2365553069307151e-06,4.0818096229259959e-06,1.0481054777331946e-05,6.5373973687983101e-11,6.5679058452032387e-12,1.7390166762595248e-07,5.3892731706976398e-22,4.7070623982378098e-10,1.1128500920202973e-15,1.1698994501867878e-09,2.5802737152632767e-19,7.9570116688300256e-22,7.9723594857581096e-10,4.332796895407587e-18,0.004170372374028352,0.0079160818489337169,7.796357138082387e-08,1.8139474735403976e-07,1.7852603681931993e-05,5.0701790529263663e-12,6.6202355079935734e-08,7.4481234854023079e-08,1.2762167325879762e-10,6.508176173904994e-10,4.2495478463126419e-12
9.330050113834323e-08,0.09977366400000001,0.80000000000000004,0.0,0.27722114323322511,0.095818888881856829,0.096023472015524053,2.7226151709105572e-16,8.3072434491391864e-06,4.1051856476349565e-06,1.0529951076011575e-05,6.5824993619188224e-11,6.6127944264079368e-12,1.7467173124389665e-07,5.48833037094937e-22,4.7240374289596455e-10,1.1255152983772727e-15,1.1799393795407442e-09,2.6109536992315887e-19,8.0138878538669374e-22,8.0223001577730296e-10,4.3929047417909966e-18,0.0041701862006817796,0.0079340340994758611,7.8136261057007593e-08,1.8189828691052517e-07,1.7860536315832929e-05,5.0772800838085773e-12,6.6229215326382351e-08,7.447358006051764e-08,1.2804680150962308e-10,6.5556537156106786e-10,4.269099703452516e-12
9.352389288345488e-08,0.09977366400000001,0.80000000000000004,0.0,0.27720337424891911,0.095819026225397175,0.096014437844715139,2.7609015323454476e-16,8.3782219045281017e-06,4.1285661106690991e-06,1.0578953086161975e-05,6.6278012942590369e-11,6.6578772872960361e-12,1.7544323948373232e-07,5.5889565760639867e-22,4.7409793254987536e-10,1.1382926322117935e-15,1.1900293719471823e-09,2.6419033049252703e-19,8.0710291651588756e-22,8.0723510393083949e-10,4.4536958135269616e-18,0.004169998880907382,0.0079519819381092486,7.8308901088072807e-08,1.8240045948831575e-07,1.7868303154854483e-05,5.0843220583598466e-12,6.6255454719033245e-08,7.4465922863695258e-08,1.2847244047347791e-10,6.6032627505650614e-10,4.2886919647601227e-12
9.374728462856652e-08,0.09977366400000001,0.80000000000000004,0.0,0.27718561096673056,0.095819164589224431,0.096005405681640746,2.7996053341044249e-16,8.4494900559017947e-06,4.1519505285818671e-06,1.0628060756260461e-05,6.6733035514374521e-11,6.7031547632783544e-12,1.7621619084448989e-07,5.6911726279309467e-22,4.7578879082737102e-10,1.1511827980750995e-15,1.2001694682827647e-09,2.6731239808084215e-19,8.1284361769098547e-22,8.1225115890929211e-10,4.5151761516607391e-18,0.0041698104343533332,0.0079699253672010275,7.8481491506771958e-08,1.8290127382639085e-07,1.787590620749288e-05,5.0913056100822697e-12,6.6281080882741112e-08,7.4458263382903261e-08,1.2889858988248678e-10,6.6510028931505171e-10,4.3083246019630844e-12
9.397067637367817e-08,0.09977366400000001,0.80000000000000004,0.0,0.27716785336296312,0.095819303954056786,0.095996375525449179,2.8387297054032443e-16,8.5210472885826162e-06,4.1753384237019953e-06,1.0677274034875427e-05,6.7190065187375506e-11,6.7486271892866145e-12,1.7699058382676069e-07,5.7949995914226187e-22,4.774763001548282e-10,1.1641865030620322e-15,1.2103597093628301e-09,2.7046171775628239e-19,8.1861094630515476e-22,8.1727812692110848e-10,4.5773518351464422e-18,0.0041696208803466417,0.0079878643891118858,7.8654032345089833e-08,1.834007386867341e-07,1.788334746580518e-05,5.0982313743755446e-12,6.6306101379660463e-08,7.4450601736672897e-08,1.2932524943696713e-10,6.6988737692185266e-10,4.3279975868359371e-12
9.417172894427865e-08,0.09977366400000001,0.80000000000000004,0.0,0.27715187635531097,0.095819430222583421,0.09598825010005925,2.874303822229273e-16,8.5856954565752305e-06,4.1963901121566764e-06,1.0721656238475737e-05,6.7603111146281745e-11,6.7897193314016835e-12,1.7768876885918721e-07,5.8898387792269533e-22,4.7899218097947378e-10,1.1759874999657258e-15,1.2195738337799981e-09,2.7331952607617551e-19,8.238243559318624e-22,8.2181168458726669e-10,4.6339095254713368e-18,0.0041694493505877389,0.0080040057426378815,7.8809276734229357e-08,1.8384911050803546e-07,1.7889907897257372e-05,5.1044156852192996e-12,6.6328108181163425e-08,7.4443704500639128e-08,1.297096789814205e-10,6.7420690197649745e-10,4.345737747188531e-12
9.437278151487914e-08,0.09977366400000001,0.80000000000000004,0.0,0.27713590391146026,0.095819557272946901,0.095980126298937873,2.910223442133886e-16,8.650576840255331e-06,4.2174438947377842e-06,1.0766123906023445e-05,6.8017788779241868e-11,6.8309698974363846e-12,1.7838811930088561e-07,5.9860157241733838e-22,4.8050532295088439e-10,1.1878815574261835e-15,1.2288286381341048e-09,2.7619963233843357e-19,8.2905942205203327e-22,8.2635399977078544e-10,4.6910398855424029e-18,0.0041692769528388698,0.008020143529966061,7.8964481010961337e-08,1.8429640277681985e-07,1.7896340304336681e-05,5.1105541616451156e-12,6.6349635890636213e-08,7.4436805690542764e-08,1.3009452132152095e-10,6.7853695888976337e-10,4.3635105458167026e-12
9.457383408547962e-08,0.09977366400000001,0.80000000000000004,0.0,0.27711993601483137,0.095819685091737383,0.095972004121468099,2.9464908705517567e-16,8.7156909970759531e-06,4.2384994350962771e-06,1.0810677000214252e-05,6.84341008879965e-11,6.8723791305628766e-12,1.7908863406199272e-07,6.0835462530119959e-22,4.8201571404142577e-10,1.199869196205956e-15,1.2381241520737649e-09,2.7910214275830538e-19,8.3431618644892226e-22,8.3090503395603457e-10,4.7487474262229162e-18,0.004169103700542829,0.0080362777528038623,7.9119645197161231e-08,1.8474262191692611e-07,1.7902646104715549e-05,5.1166472619804866e-12,6.637068988921265e-08,7.4429905390563184e-08,1.3047977624681511e-10,6.8287752129747419e-10,4.3813159622397647e-12
9.475478139902005e-08,0.09977366400000001,0.80000000000000004,0.0,0.27710556878220871,0.09581980077473011,0.095964695549458426,2.9794308440116514e-16,8.774492394976893e-06,4.2574506493151101e-06,1.0850847793981881e-05,6.8810181576539731e-11,6.9097833014698551e-12,1.7972009194011828e-07,6.1724942455149314e-22,4.8337270427451123e-10,1.210738514893681e-15,1.2465249457983262e-09,2.8173364559502658e-19,8.3906586095228777e-22,8.3500838781396053e-10,4.8011814508012068e-18,0.0041689470537894773,0.00805079550712633,7.9259258705050047e-08,1.8514330693213761e-07,1.7908214239155271e-05,5.1220926345657641e-12,6.6389237878788132e-08,7.4423693915754441e-08,1.3082685827283388e-10,6.8679298781012664e-10,4.3973687083322601e-12
9.493572871256047e-08,0.09977366400000001,0.80000000000000004,0.0,0.27709120520779079,0.095819917059948051,0.095957388291659673,3.0126561073988232e-16,8.8334816621780615e-06,4.2764027779081477e-06,1.0891087726051481e-05,6.9187590497455771e-11,6.9473163662691654e-12,1.8035249124188281e-07,6.2625633336447594e-22,4.8472744832048354e-10,1.2216844396147347e-15,1.2549587598595137e-09,2.8438345958730219e-19,8.4383317532490547e-22,8.3911874527751732e-10,4.8540899898845573e-18,0.0041687897351040757,0.0080653103768297627,7.9398839772290277e-08,1.8554313261673611e-07,1.7913681979487439e-05,5.1275019514319401e-12,6.640741035079209e-08,7.4417481362143823e-08,1.3117427418573247e-10,6.9071692351549361e-10,4.4134478433855035e-12
9.51166760261009e-08,0.09977366400000001,0.80000000000000004,0.0,0.27707684527992887,0.09582003393802109,0.095950082347624463,3.0461683572606416e-16,8.8926584799908831e-06,4.2953555833437784e-06,1.0931396769352166e-05,6.9566329688622657e-11,6.9849785015839018e-12,1.8098583117484584e-07,6.3537653704969928e-22,4.8607993791100632e-10,1.2327073534812307e-15,1.2634256158218549e-09,2.8705166246816191e-19,8.4861815998999151e-22,8.4323607872744196e-10,4.907476384430058e-18,0.0041686317538806965,0.0080798223631499116,7.9538388413924261e-08,1.8594210367043784e-07,1.7919050336213685e-05,5.1328755392919047e-12,6.6425211140425091e-08,7.4411267789634547e-08,1.3152202382891688e-10,6.9464931023807685e-10,4.4295533525315065e-12
9.529762333964133e-08,0.09977366400000001,0.80000000000000004,0.0,0.27706248898710845,0.095820151399703665,0.095942777716906236,3.079969295157978e-16,8.9520225310165744e-06,4.3143088304858034e-06,1.0971774896852153e-05,6.9946401186466012e-11,7.022769883832502e-12,1.8162011094721403e-07,6.446112310110717e-22,4.8743016493275358e-10,1.2438076407040323e-15,1.2719255352377117e-09,2.8973833206605946e-19,8.5342084535919e-22,8.4736036068922778e-10,4.9613439920856598e-18,0.0041684731193888137,0.0080943314673196706,7.9677904644732776e-08,1.8634022478837777e-07,1.7924320312541502e-05,5.1382137322922537e-12,6.6442644055043656e-08,7.440505325759298e-08,1.3187010704991156e-10,6.9859012933764042e-10,4.44568522092268e-12
9.547857065318176e-08,0.09977366400000001,0.80000000000000004,0.0,0.27704813631794895,0.095820269435873115,0.095935474399059195,3.1140606276638032e-16,9.0115734991711523e-06,4.3332622865809514e-06,1.1012222081558639e-05,7.0327807025958102e-11,7.0606906892289435e-12,1.8225532976783866e-07,6.5396162081144064e-22,4.8877812142606149e-10,1.2549856865932278e-15,1.2804585396491834e-09,2.9244354630488735e-19,8.5824126183259051e-22,8.5149156383306908e-10,5.015696187237973e-18,0.0041683138407749582,0.0081088376905690783,7.9817388479229256e-08,1.8673750067316617e-07,1.7929492904346032e-05,5.1435168519645076e-12,6.6459712874049144e-08,7.439883782493233e-08,1.3221852372434822e-10,7.025393620861714e-10,4.4618434337301291e-12
9.564142323536816e-08,0.09977366400000001,0.80000000000000004,0.0,0.27703522200463493,0.095820376152169859,0.09592890253513385,3.1449925288297498e-16,9.0653289244885345e-06,4.3503203852610126e-06,1.1048683569427904e-05,7.0672214824343071e-11,7.0949302163533939e-12,1.8282782893929253e-07,6.6247689620962852e-22,4.8998933451232069e-10,1.2651127308982206e-15,1.2881665490884156e-09,2.9489415926885082e-19,8.6259482186912252e-22,8.5521554180162476e-10,5.0650302876416928e-18,0.0041681699467600256,0.0081218908293209571,7.9942896243203074e-08,1.8709433018527964e-07,1.7934065790370661e-05,5.1482599363015846e-12,6.6474766610491747e-08,7.4393243213832096e-08,1.3253238369805334e-10,7.0610085109907616e-10,4.476408337492747e-12
9.580427581755455e-08,0.09977366400000001,0.80000000000000004,0.0,0.27702231060926163,0.09582048332002939,0.095922331733949665,3.1761622871610631e-16,9.1192352692057678e-06,4.3673783002358287e-06,1.1085200952179003e-05,7.1017706568057572e-11,7.1292748469678333e-12,1.8340108752367755e-07,6.7108776332509472e-22,4.9119869655769028e-10,1.2753033551554236e-15,1.2959013905094233e-09,2.9735991352866167e-19,8.669627908602163e-22,8.5894508418780949e-10,5.1147621343742446e-18,0.0041680255448146662,0.0081349416364140219,8.0068377787900496e-08,1.8745048229645436e-07,1.793856131127515e-05,5.1529751112227937e-12,6.6489531183763005e-08,7.4387647962825985e-08,1.3284651350563117e-10,7.0966912885835576e-10,4.4909945574556626e-12
9.596712839974095e-08,0.09977366400000001,0.80000000000000004,0.0,0.27700940212380265,0.095820590933050301,0.095915761995183174,3.2075711571575804e-16,9.17329230571658e-06,4.3844358667275066e-06,1.1121774210215002e-05,7.1364283737571849e-11,7.1637247091082456e-12,1.8397510494557365e-07,6.7979512237954606e-22,4.9240620207346085e-10,1.2855578425415388e-15,1.3036630796014901e-09,2.9984086608922863e-19,8.7134519094360959e-22,8.6268017136837283e-10,5.1648942223310938e-18,0.0041678806413576906,0.0081479901127390099,8.019383312336336e-08,1.8780596043027354e-07,1.7942980177767309e-05,5.1576626086298327e-12,6.6504009290711704e-08,7.4382052113824963e-08,1.3316091309995546e-10,7.1324418066942736e-10,4.5056020828492858e-12
9.612998098192735e-08,0.09977366400000001,0.80000000000000004,0.0,0.27699649654031505,0.095820698984907859,0.095909193318511415,3.2392203966043273e-16,9.227499807326521e-06,4.4014929214890533e-06,1.115840332396452e-05,7.1711947812399732e-11,7.1982799306769566e-12,1.8454988062997663e-07,6.8859988042288526e-22,4.9361184566838009e-10,1.2958764769556204e-15,1.3114516320510763e-09,3.0233707401814853e-19,8.7574204424950659e-22,8.6642078381468821e-10,5.2154290575092562e-18,0.0041677352427312358,0.0081610362591847535,8.0319262259471792e-08,1.8816076801875658e-07,1.7947323095699374e-05,5.1623226568501125e-12,6.6518203609675623e-08,7.4376455708435844e-08,1.3347558233966319e-10,7.1682599522411915e-10,4.5202309029173119e-12
9.629283356411374e-08,0.09977366400000001,0.80000000000000004,0.0,0.27698359385093824,0.095820807469353092,0.095902625703611827,3.2711112665707964e-16,9.2818575482681204e-06,4.4185493027963368e-06,1.1195088273881608e-05,7.2060700271097962e-11,7.2329406394427545e-12,1.8512541400229628e-07,6.9750295137231197e-22,4.948156220478595e-10,1.3062595430193402e-15,1.3192670635427398e-09,3.0484859444573109e-19,8.8015337290059118e-22,8.7016690209263569e-10,5.2663691570356127e-18,0.0041675893552016686,0.008174080076638222,8.0444665205940728e-08,1.8851490848524395e-07,1.7951590766077647e-05,5.1669554938419193e-12,6.6532116800482889e-08,7.4370858787913223e-08,1.3379052107789371e-10,7.204145611083563e-10,4.5348810069170494e-12
9.643940088808149e-08,0.09977366400000001,0.80000000000000004,0.0,0.27697198389853306,0.095820905470111781,0.09589671575775123,3.300020688555106e-16,9.3309077839055636e-06,4.433899337725286e-06,1.1228152452595876e-05,7.237550927339092e-11,7.264225574378868e-12,1.8564404138598662e-07,7.0560053367892433e-22,4.9589742002148209e-10,1.3156596273594601e-15,1.3263239464286324e-09,3.0712210228567094e-19,8.8413596338504923e-22,8.7354310004259527e-10,5.3125638370236061e-18,0.0041674576435317065,0.0081858175217894864,8.0557505473524508e-08,1.88833067340368e-07,1.7955367908229557e-05,5.171101969627035e-12,6.6544400491042931e-08,7.4365821152829868e-08,1.3407419634065544e-10,7.2365003057337555e-10,4.5480842894088616e-12
9.658596821204924e-08,0.09977366400000001,0.80000000000000004,0.0,0.27696037627844117,0.095821003811814826,0.095890806671430753,3.3291277793316462e-16,9.3800793680348002e-06,4.4492485816184844e-06,1.1261261828580848e-05,7.2691202139992324e-11,7.2955961502848304e-12,1.8616328161350981e-07,7.1377917130685979e-22,4.96977697614427e-10,1.3251123409725842e-15,1.3334026254753021e-09,3.0940810131229461e-19,8.8813031292926363e-22,8.7692372801640277e-10,5.3590906797670416e-18,0.0041673255453286333,0.0081975530818178266,8.0670324542108952e-08,1.8915069109179851e-07,1.7959085167927979e-05,5.1752267556179184e-12,6.6556460520110739e-08,7.4360783163240276e-08,1.3435808975312286e-10,7.2689094901496784e-10,4.5613047953794461e-12
9.673253553601698e-08,0.09977366400000001,0.80000000000000004,0.0,0.2769487709850999,0.095821102490060567,0.095884898444416264,3.3584334650412389e-16,9.4293721380401089e-06,4.4645969197107741e-06,1.1294416387640121e-05,7.300777994677916e-11,7.3270524600271029e-12,1.8668313426684401e-07,7.2203954492569854e-22,4.9805645116461678e-10,1.3346178928503039e-15,1.3405031121161202e-09,3.1170663330400199e-19,8.9213643764508977e-22,8.8030877204244473e-10,5.4059515434880745e-18,0.0041671930650067886,0.0082092867573658867,8.0783122418458703e-08,1.8946778222933347e-07,1.796274304610477e-05,5.1793300186380395e-12,6.6568298788139249e-08,7.4355744848521785e-08,1.3464220124779122e-10,7.3013730748374763e-10,4.5745425170235485e-12
9.686444612758797e-08,0.09977366400000001,0.80000000000000004,0.0,0.27693832820590941,0.095821191584626014,0.095879581774616557,3.3849791480381612e-16,9.4738391110780091e-06,4.4784095554695072e-06,1.1324294110602014e-05,7.329345748545091e-11,7.3554365179089466e-12,1.8715152493363415e-07,7.295443317376904e-22,4.9902602332604923e-10,1.3432182393706125e-15,1.3469122050361644e-09,3.1378606234474735e-19,8.9575203097355602e-22,8.8335907589270754e-10,5.4484134505345391e-18,0.0041670735096157483,0.0082198454546586579,8.0884622393324333e-08,1.8975271092510911e-07,1.796598477670762e-05,5.1830046901254607e-12,6.657876518457258e-08,7.4351210111393167e-08,1.3489808799040088e-10,7.3306367391603811e-10,4.5864711794597255e-12
9.699635671915895e-08,0.09977366400000001,0.80000000000000004,0.0,0.2769278873029416,0.095821280945121851,0.095874265800494962,3.4116871230386992e-16,9.5184039958202764e-06,4.4922212830744696e-06,1.1354208410042567e-05,7.3579853480050758e-11,7.3838901629259633e-12,1.8762041102258946e-07,7.3711638248214805e-22,4.9999435551294712e-10,1.3518617075767707e-15,1.3533389797054792e-09,3.1587570747563321e-19,8.9937718697629038e-22,8.864129353797493e-10,5.4911487907459612e-18,0.0041669536513971187,0.008230402626508676,8.0986105212673739e-08,1.9003721203235284e-07,1.7969179172120496e-05,5.1866621823246707e-12,6.658905485229633e-08,7.4346675155631064e-08,1.3515415125718215e-10,7.359944333576951e-10,4.5984137745976503e-12
9.712826731072993e-08,0.09977366400000001,0.80000000000000004,0.0,0.2769174482722484,0.095821370568437036,0.095868950521881435,3.4385580696723859e-16,9.5630666750480881e-06,4.506032020886084e-06,1.1384159275646945e-05,7.3866968713584604e-11,7.412413462596488e-12,1.8808979222952716e-07,7.4475620297664757e-22,5.0096144518243615e-10,1.3605484508103259e-15,1.3597834444615031e-09,3.1797559923879002e-19,9.0301191738865432e-22,8.894703404462232e-10,5.5341589341164428e-18,0.0041668334934712456,0.0082409582733818567,8.1087570881238963e-08,1.9032128736099349e-07,1.7972326590882485e-05,5.1903026150806663e-12,6.6599169151390944e-08,7.4342140002186374e-08,1.3541039099891583e-10,7.3892957949623857e-10,4.6103702967646612e-12
9.726017790230091e-08,0.09977366400000001,0.80000000000000004,0.0,0.27690701110991506,0.09582146045149062,0.095863635938606043,3.4655926689807629e-16,9.6078270319687398e-06,4.5198416878978562e-06,1.1414146697111138e-05,7.4154803968644883e-11,7.4410064843816911e-12,1.885596682504384e-07,7.5246430210238393e-22,5.019272898311022e-10,1.3692786227245955e-15,1.3662456076430142e-09,3.2008576820343089e-19,9.0665623394280161e-22,8.9253128107506682e-10,5.5774452555081935e-18,0.0041667130389282329,0.0082515123957432775,8.1189019403691525e-08,1.9060493872006754e-07,1.7975427389433807e-05,5.193926107423114e-12,6.6609109433926558e-08,7.4337604671863443e-08,1.3566680715648425e-10,7.4186910602729617e-10,4.6223407402934999e-12
9.73920884938719e-08,0.09977366400000001,0.80000000000000004,0.0,0.27689657581205962,0.095821550591231708,0.095858322050499101,3.4927916034171673e-16,9.6526849502183344e-06,4.5336502037334215e-06,1.1444170664141926e-05,7.4443360027410172e-11,7.4696692956855964e-12,1.8903003878148834e-07,7.6024119181812438e-22,5.0289188699471909e-10,1.3780523772847523e-15,1.3727254775903871e-09,3.2220624496586568e-19,9.103101483676838e-22,8.9559574728943964e-10,5.6210091346614106e-18,0.0041665922908282549,0.0082620649940572059,8.129045078464316e-08,1.9088816791694586e-07,1.7978481922116257e-05,5.1975327778530473e-12,6.6618877043963233e-08,7.4333069185319103e-08,1.3592339966546795e-10,7.4481300703270679e-10,4.6343250995224317e-12
9.752399908544288e-08,0.09977366400000001,0.80000000000000004,0.0,0.27688614237483272,0.095821640984638912,0.095853008857391106,3.520155556846515e-16,9.6976403138652663e-06,4.5474574886435469e-06,1.1474231166456844e-05,7.4732637671645312e-11,7.4984019638551443e-12,1.8950090351901522e-07,7.6808738717421387e-22,5.0385523424797467e-10,1.3868698687679113e-15,1.3792230626458361e-09,3.243370601495155e-19,9.1397367238905189e-22,8.9866372915265525e-10,5.6648519562041722e-18,0.0041664712522018251,0.0082726160687870923,8.1391865028646752e-08,1.9117097675488114e-07,1.7981490541175753e-05,5.2011227447088365e-12,6.6628473317553884e-08,7.4328533563059358e-08,1.3618016847936348e-10,7.477612763933691e-10,4.6463233687951925e-12
9.765590967701386e-08,0.09977366400000001,0.80000000000000004,0.0,0.27687571079441731,0.095821731628720375,0.095847696359112694,3.5476852145450895e-16,9.7426930074129799e-06,4.5612634635031291e-06,1.1504328193784168e-05,7.5022637682700859e-11,7.5272045561802192e-12,1.8997226215953005e-07,7.7600340632661949e-22,5.048173292041984e-10,1.3957312517632178e-15,1.3857383711536591e-09,3.2647824440492794e-19,9.1764681772946292e-22,9.0173521676811233e-10,5.708975109662341e-18,0.0041663499260500992,0.0082831656203955651,8.1493262140197742e-08,1.9145336703585209e-07,1.7984453596759809e-05,5.2046961254375014e-12,6.6637899582742437e-08,7.4323997825442197e-08,1.3643711354157549e-10,7.507139078769623e-10,4.6583355424608768e-12
9.778782026858484e-08,0.09977366400000001,0.80000000000000004,0.0,0.27686528106702835,0.095821822520513217,0.095842384555494736,3.5753812632003387e-16,9.7878429158020763e-06,4.5750680498081728e-06,1.1534461735862923e-05,7.5313360841513298e-11,7.5560771398936816e-12,1.9044411439971625e-07,7.8398977055101389e-22,5.0577816951508832e-10,1.404636681171932e-15,1.3922714114604764e-09,3.2862982840979297e-19,9.2132959610828259e-22,9.0481020027922181e-10,5.7533799894694498e-18,0.0041662283153451459,0.008293713649344437,8.1594642123734608e-08,1.91735340560379e-07,1.7987371436918125e-05,5.2082530368337455e-12,6.6647157159565828e-08,7.4319461992677228e-08,1.366942347838752e-10,7.5367089575679923e-10,4.6703616148740649e-12
9.791973086015582e-08,0.09977366400000001,0.80000000000000004,0.0,0.27685485318891234,0.095821913657083341,0.095837073446368298,3.6032443909106628e-16,9.8330899244136073e-06,4.5888711696727586e-06,1.1564631782442808e-05,7.5604807928604658e-11,7.5850197821714263e-12,1.9091645993642882e-07,7.9204700425689818e-22,5.0673775287044045e-10,1.4135863122075155e-15,1.3988221919154601e-09,3.3079184286895926e-19,9.2502201924168775e-22,9.0788866986933268e-10,5.7980679949766102e-18,0.0041661064230302386,0.0083042601560946953,8.1696004983640324e-08,1.920168991238157e-07,1.799024440760707e-05,5.2117935956812969e-12,6.6656247360060809e-08,7.4314926084821162e-08,1.3695153216161052e-10,7.5663223414315e-10,4.6824015803948061e-12
9.80516414517268e-08,0.09977366400000001,0.80000000000000004,0.0,0.27684442715634755,0.09582200503552521,0.095831763031564585,3.6312752871852218e-16,9.8784339190717107e-06,4.6026727458259864e-06,1.1594838323284206e-05,7.5896979724082254e-11,7.6140325501324053e-12,1.913892984666945e-07,8.0017563500176813e-22,5.0769607699787631e-10,1.4225803003957156e-15,1.4053907208705565e-09,3.3296431851445111e-19,9.287240988426735e-22,9.1097061576165494e-10,5.843040530462413e-18,0.0041659842520201298,0.0083148051411065221,8.1797350724243372e-08,1.9229804451974179e-07,1.7993072852687318e-05,5.2153179178184826e-12,6.6665171488265068e-08,7.4310390121781692e-08,1.3720900562120886e-10,7.5959791687405198e-10,4.6944554333884551e-12
9.818355204329779e-08,0.09977366400000001,0.80000000000000004,0.0,0.27683400296564303,0.095822096652961528,0.095826453310915022,3.6594746429437311e-16,9.9238747860451864e-06,4.6164727016089165e-06,1.1625081348158181e-05,7.6189877007638894e-11,7.643115510838668e-12,1.9186262968771056e-07,8.0837619350532144e-22,5.0865313966257299e-10,1.4316188015746488e-15,1.4119770066807122e-09,3.3514728610548604e-19,9.3243584662105356e-22,9.1405602821917955e-10,5.8882990051428348e-18,0.0041658618052013239,0.0083253486048392618,8.1898679349818199e-08,1.9257877854072676e-07,1.799585711392413e-05,5.2188261182604443e-12,6.6673930840220741e-08,7.4305854123318405e-08,1.3746665508913166e-10,7.6256793839957365e-10,4.7065231682258224e-12
