Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24)
6.318661318465609e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32245394878613615,0.11284930888790473,0.017748983780087334,0.00012978629962446793,0.00037912774917838235,7.5506386803089467e-06,2.1609889630073248e-05,4.1045554637960279e-12,1.3676387761736179e-10,1.1073503413314372e-06,8.3513463277764365e-18,1.1920815713275518e-08,4.750638445671055e-13,6.4022833015862755e-12,4.761980734578895e-15,1.8661467742795667e-18,2.1967431380976672e-06,6.711150882665196e-14,0.005624034493380909,0.0094378769147093824,8.1656685506422587e-11,6.7354872156845466e-06,5.6640897667760092e-15,2.0748354180936498e-11,1.8797667535584765e-07,8.300992125018973e-07,1.8462726071752776e-08,4.3926530146764141e-05,4.3473864103269776e-09
6.324820488032465e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3224469920912203,0.11284909462255956,0.017744761679497116,0.00013010871567570805,0.00037982340288063613,7.5475092830613769e-06,2.1619908916218092e-05,4.1221371401623891e-12,1.3711912581552767e-10,1.1089335732088646e-06,8.4094661291629488e-18,1.1916600316692095e-08,4.770184141154065e-13,6.4246055844111391e-12,4.7829545218120957e-15,1.8699165913252799e-18,2.1983415025728346e-06,6.7477784149647874e-14,0.0056239013725015016,0.0094449552437089589,8.1717093435923742e-11,6.7332163703963979e-06,5.6682872653819666e-15,2.0748281471935891e-11,1.8797063637227822e-07,8.3045782735608761e-07,1.8494514242381567e-08,4.3939898635012412e-05,4.3521147284831505e-09
6.330979657599321e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32244003891229195,0.11284888006122389,0.017740540791567457,0.00013043147124654753,0.00038051955527820992,7.5443779751397117e-06,2.1629893470695875e-05,4.1397690725040169e-12,1.3747480406326848e-10,1.110516382406443e-06,8.4679082332786252e-18,1.1912390819449026e-08,4.7897810278239936e-13,6.4469751739193149e-12,4.8039930571023597e-15,1.8736883817922041e-18,2.199938256360367e-06,6.7845565622749625e-14,0.0056237682992373375,0.0094520300623130993,8.1777470742883103e-11,6.7309486272321875e-06,5.6724826481912466e-15,2.0748213042185473e-11,1.8796460145686743e-07,8.3081610331250404e-07,1.8526322427906887e-08,4.3953211133435473e-05,4.3568382400376165e-09
6.337138827166176e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32243308924746855,0.11284866520406028,0.017736321115831302,0.00013075456595239757,0.00038121620607796148,7.5412447779984664e-06,2.1639843374551708e-05,4.1574513190205567e-12,1.3783091202221459e-10,1.1120987670690853e-06,8.5266739272898181e-18,1.1908187212269509e-08,4.8094291425849484e-13,6.469392090486478e-12,4.8250964405862579e-15,1.8774621408186734e-18,2.2015334015557175e-06,6.8214857188262725e-14,0.0056236352735639572,0.009459101372267258,8.1837817441146198e-11,6.7286839800598534e-06,5.676675916053058e-15,2.0748149050730777e-11,1.8795857060229895e-07,8.3117404092133355e-07,1.855815061519525e-08,4.3966467809319703e-05,4.3615569491405451e-09
6.343297996733032e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32242614309486856,0.11284845005123127,0.017732102651821853,0.00013107799940893143,0.00038191335498698924,7.5381097129966033e-06,2.1649758708853067e-05,4.1751839377948473e-12,1.381874493535681e-10,1.1136807253490526e-06,8.5857645011191261e-18,1.1903989485874525e-08,4.8291285221576507e-13,6.4918563543868357e-12,4.8462647723163353e-15,1.8812378635602083e-18,2.2031269402526484e-06,6.8585662791331415e-14,0.0056235022954569192,0.0094661691753158209,8.1898133545118548e-11,6.7264224227714936e-06,5.6808670699798123e-15,2.0748089376673298e-11,1.8795254380155548e-07,8.3153164072246278e-07,1.8589998791590957e-08,4.397966882974464e-05,4.3662708561153416e-09
6.349457166299888e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3224192004526118,0.11284823460289915,0.017727885399072569,0.00013140177123208114,0.00038261100171263138,7.5349728013978859e-06,2.1659639554688265e-05,4.1929669867928457e-12,1.3854441571810549e-10,1.1152622554059377e-06,8.6451812474430703e-18,1.1899797630983101e-08,4.848879203079465e-13,6.5143679857933126e-12,4.8674981522608042e-15,1.88501554518952e-18,2.2047188745432212e-06,6.8957986379924487e-14,0.0056233693648917969,0.0094732334732021018,8.1958419069486253e-11,6.7241639492858587e-06,5.6850561110736374e-15,2.0748033860106842e-11,1.879465210476435e-07,8.3188890324487109e-07,1.8621866944147845e-08,4.3992814361581257e-05,4.3709799642855706e-09
6.355616335866743e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32241226131881939,0.11284801885922627,0.017723669357117146,0.00013172588103804031,0.00038330914596246659,7.5318340643712659e-06,2.1669485993164978e-05,4.2108005238635476e-12,1.3890181077618059e-10,1.1168433554066456e-06,8.7049254616897109e-18,1.1895611638312521e-08,4.8686812217044318e-13,6.5369270047777225e-12,4.8887966803032483e-15,1.8887951808965203e-18,2.2063092065177888e-06,6.9331831904821109e-14,0.005623236481844175,0.0094802942676683183,8.2018674028101977e-11,6.7219085535216893e-06,5.689243040192783e-15,2.0747982696062373e-11,1.8794050233327895e-07,8.322458290315296e-07,1.8653755059544488e-08,4.4005904571490184e-05,4.3756842799552094e-09
6.361775505433599e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32240532569161356,0.11284780282037479,0.017719454525489557,0.00013205032844327506,0.00038400778744431305,7.5286935229912577e-06,2.167929810540875e-05,4.2286846067388897e-12,1.3925963418772745e-10,1.1184240235253747e-06,8.7649984420362655e-18,1.1891431498578577e-08,4.8885346142033024e-13,6.559533431310943e-12,4.9101604562423163e-15,1.8925767658883208e-18,2.2078979382649816e-06,6.9707203319596853e-14,0.0056231036462896528,0.0094873515604556053,8.2078898434908366e-11,6.7196562294089913e-06,5.6934278582161381e-15,2.0747935938101639e-11,1.8793448765138177e-07,8.3260241862670545e-07,1.8685663125040818e-08,4.4018939625920397e-05,4.3803838045692424e-09
6.367934675000455e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32239839356911815,0.11284758648650682,0.017715240903724006,0.00013237511306452289,0.00038470692586622734,7.5255511982383006e-06,2.1689075972561523e-05,4.2466192930336803e-12,1.3961788561226293e-10,1.1200042579436012e-06,8.8254014894067267e-18,1.1887257202495771e-08,4.9084394165635751e-13,6.582187285263106e-12,4.931589579791423e-15,1.8963602953892426e-18,2.2094850718717019e-06,7.0084104580609498e-14,0.0056229708582038419,0.0094944053533040206,8.2139092304777895e-11,6.7174069709137206e-06,5.6976105663024336e-15,2.0747893291102075e-11,1.8792847699518607e-07,8.3295867255409106e-07,1.8717591128059144e-08,4.4031919691107578e-05,4.3850785387277197e-09
6.37409384456731e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32239146494945781,0.11284736985778439,0.017711028491354971,0.00013270023451878815,0.00038540656093650496,7.5224071109990922e-06,2.1698819675780329e-05,4.2646046402455224e-12,1.3997656470888918e-10,1.1215840568500594e-06,8.8861359074696913e-18,1.1883088740777532e-08,4.9283956645895285e-13,6.604888586403737e-12,4.9530841505784958e-15,1.9001457646408185e-18,2.2110706094231161e-06,7.0462539646986531e-14,0.005622838117562372,0.0095014556479525378,8.219925565179197e-11,6.7151607720079309e-06,5.7017911653850064e-15,2.0747854893027044e-11,1.8792247035752685e-07,8.3331459134599466e-07,1.8749539055179241e-08,4.4044844933072395e-05,4.3897684898999648e-09
6.379637097177481e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32238523218513904,0.11284717463996741,0.017707238353872307,0.00013299313150355846,0.00038603665689322008,7.519575942739133e-06,2.1707559865601661e-05,4.2808348152392058e-12,1.4029974127337797e-10,1.1230055020126432e-06,8.9410812855539437e-18,1.1879342105936763e-08,4.946400303288712e-13,6.625360341027963e-12,4.9724853039425348e-15,1.9035543415362659e-18,2.2124962303139609e-06,7.0804445884944138e-14,0.0056227186915298278,0.0095077979236115762,8.2253376578581662e-11,6.7131418039651071e-06,5.7055519020887769e-15,2.0747824000892169e-11,1.8791706781369461e-07,8.3363463216418273e-07,1.8778309214233347e-08,4.4056430914011924e-05,4.3939853577280455e-09
6.385180349787652e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32237900225523397,0.1128469791835674,0.017703449195284951,0.00013328630073430225,0.00038666715468673449,7.5167433787914032e-06,2.1716272507566974e-05,4.2971061137892816e-12,1.4062326372665638e-10,1.1244265916401206e-06,8.9962970866750523e-18,1.187560018263756e-08,4.9644466676502363e-13,6.6458705580648059e-12,4.9919396226950341e-15,1.9069644823468602e-18,2.2139205616049738e-06,7.1147600604788286e-14,0.0056225993038897231,0.009514137368402396,8.2307472803632744e-11,6.7111253049410166e-06,5.7093109319564329e-15,2.0747796528883034e-11,1.8791166851419597e-07,8.3395440234457042e-07,1.880709549218936e-08,4.4067972743138274e-05,4.3981983547471046e-09
6.390723602397823e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32237277515837831,0.11284678348870222,0.01769966101525404,0.00013357974193237864,0.00038729805410487185,7.5139094341959876e-06,2.1724957660863723e-05,4.3134185775762508e-12,1.4094713181939074e-10,1.125847324426552e-06,9.0517842666982627e-18,1.1871862964108798e-08,4.9825347834083619e-13,6.666419251725379e-12,5.0114471792921073e-15,1.9103761836381975e-18,2.2153436048127196e-06,7.1492006698213869e-14,0.0056224799546243185,0.0095204739835905092,8.2361544337402694e-11,6.7091112705741412e-06,5.7130682557253788e-15,2.0747772449587813e-11,1.8790627245399835e-07,8.3427390227026427e-07,1.8835897879587042e-08,4.4079470541043469e-05,4.4024074840167872e-09
6.396266855007993e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32236655089320854,0.11284658755548981,0.017695873813440878,0.00013387345481934642,0.00038792935493562187,7.5110741239282247e-06,2.1733615384686141e-05,4.3297722481982622e-12,1.4127134530196395e-10,1.1272676990710396e-06,9.1075437834060284e-18,1.1868130443579148e-08,5.0006646761690361e-13,6.6870064361507426e-12,5.0310080461291818e-15,1.9137894419879501e-18,2.2167653614525249e-06,7.1837667058820066e-14,0.0056223606437158851,0.0095268077704406644,8.2415591190153138e-11,6.7070996965086385e-06,5.7168238740733343e-15,2.0747751784215378e-11,1.8790087962804658e-07,8.3459313232821467e-07,1.8864716367062256e-08,4.4090924428165045e-05,4.4066127480156591e-09
6.401810107618164e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32236032945836202,0.11284639138404785,0.017692087589506942,0.00013416743911695493,0.00038856105696713072,7.508237462902551e-06,2.1742245738234021e-05,4.3461671671756613e-12,1.4159590392449304e-10,1.1286877142774336e-06,9.163576596389328e-18,1.1864402614277249e-08,5.0188363714170797e-13,6.707632125415946e-12,5.0506222955441945e-15,1.91720425398519e-18,2.2181858330385357e-06,7.2184584581995559e-14,0.0056222413711467037,0.0095331387302168887,8.2469613372207213e-11,6.7050905783996605e-06,5.720577787697218e-15,2.0747734526041426e-11,1.8789549003133461e-07,8.3491209290351392e-07,1.8893550945290661e-08,4.4102334524793492e-05,4.4108141489522824e-09
6.407353360228335e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32235411085247684,0.11284619497449415,0.017688302343113853,0.00013446169454711012,0.00038919315998767266,7.5053994659836333e-06,2.1750848780711121e-05,4.3626033759649784e-12,1.4192080743687828e-10,1.1301073687534678e-06,9.2198836667204284e-18,1.1860679469431784e-08,5.0370498945380406e-13,6.7282963335419971e-12,5.0702899998278246e-15,1.9206206162283368e-18,2.2196050210839285e-06,7.253276216459005e-14,0.0056221221368990626,0.0095394668641825917,8.2523610893999428e-11,6.7030839119145229e-06,5.7243299973298412e-15,2.0747720642772972e-11,1.8789010365889221e-07,8.352307843772486e-07,1.892240160488039e-08,4.4113700951097888e-05,4.4150116895623387e-09
6.412896612838506e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3223478950741922,0.11284599832694626,0.017684518073923423,0.0001347562208319643,0.00038982566378572078,7.5025601479589966e-06,2.1759424571326199e-05,4.3790809159234187e-12,1.422460555886847e-10,1.1315266612129059e-06,9.2764659577744678e-18,1.1856961002271685e-08,5.0553052707630711e-13,6.7489990744659603e-12,5.0900112311970347e-15,1.9240385253303576e-18,2.2210229271003673e-06,7.2882202705714697e-14,0.0056220029409552608,0.0095457921736002774,8.2577583765874427e-11,6.701079692730973e-06,5.7280805036777544e-15,2.0747710130215104e-11,1.8788472050574215e-07,8.3554920713180825e-07,1.8951268336454352e-08,4.412502382705795e-05,4.4192053726295744e-09
6.418439865448676e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32234168212214809,0.11284580144152187,0.017680734781597637,0.00013505101769384893,0.00039045856814989068,7.4997195235610384e-06,2.1767973169290778e-05,4.3955998283368961e-12,1.425716481292386e-10,1.1329455903738253e-06,9.3333244345766519e-18,1.1853247206026192e-08,5.0736025252125904e-13,6.7697403620648048e-12,5.1097860618157082e-15,1.9274579779146534e-18,2.2224395525984207e-06,7.323290910609487e-14,0.0056218837832976102,0.0095521146597317679,8.2631531998063424e-11,6.6990779165331944e-06,5.7318293074127769e-15,2.0747703008615727e-11,1.8787934056690541e-07,8.3586736155131997e-07,1.8980151130713506e-08,4.4136303272516237e-05,4.4233952005087123e-09
6.423983118058847e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3223354719949853,0.11284560431833844,0.017676952465798659,0.00013534608485531535,0.0003910918728689724,7.4968776074549227e-06,2.1776494633818587e-05,4.4121601544039853e-12,1.4289758480757596e-10,1.1343641549595728e-06,9.3904600641717859e-18,1.1849538073925067e-08,5.091941682871501e-13,6.790520210142012e-12,5.1296145637825605e-15,1.9308789706174101e-18,2.2238548990873244e-06,7.3584884268421123e-14,0.0056217646639084295,0.0095584343238380633,8.2685455600954115e-11,6.6970785790195488e-06,5.7355764092561545e-15,2.0747699249743187e-11,1.8787396383746693e-07,8.3618524801518189e-07,1.9009049978332538e-08,4.4147539407147369e-05,4.4275811757273954e-09
6.429526370669018e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32232926469134565,0.11284540695751345,0.017673171126188787,0.00013564142203908303,0.00039172557773188685,7.4940344142555162e-06,2.1784989024124053e-05,4.4287619352575022e-12,1.4322386537251647e-10,1.1357823536974444e-06,9.4478738151208811e-18,1.1845833599198626e-08,5.110322768622784e-13,6.8113386324459486e-12,5.1494968091470216e-15,1.9343015000844264e-18,2.2252689680752925e-06,7.3938131096851963e-14,0.0056216455827700507,0.0095647511671795651,8.2739354585027048e-11,6.6950816758999913e-06,5.7393218099598123e-15,2.074769880825131e-11,1.8786859031253681e-07,8.3650286689962435e-07,1.9037964869904478e-08,4.4158732350497547e-05,4.4317633014009778e-09
6.435069623279189e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32232306020987167,0.1128452093591643,0.017669390762430508,0.00013593702896808423,0.00039235968252771924,7.4911899585143249e-06,2.1793456399421863e-05,4.4454052119472711e-12,1.4355048957260766e-10,1.1372001853197147e-06,9.505566657898696e-18,1.1842133775077922e-08,5.1287458072208482e-13,6.8321956426554527e-12,5.1694328698962967e-15,1.9377255629736425e-18,2.2266817610692585e-06,7.4292652497393026e-14,0.0056215265398648082,0.0095710651910158734,8.2793228960481151e-11,6.693087202887784e-06,5.7430655101892932e-15,2.0747701717449515e-11,1.8786321998717004e-07,8.3682021858649763e-07,1.906689579611799e-08,4.4169882221951759e-05,4.435941580233398e-09
6.440612875889359e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32231685854920672,0.11284501152340831,0.017665611374186447,0.00013623290536543217,0.00039299418704569255,7.4883442547302641e-06,2.1801896818926142e-05,4.4620900254538205e-12,1.4387745715617203e-10,1.1386176485627984e-06,9.5635395645732494e-18,1.1838438594794791e-08,5.1472108233128598e-13,6.8530912543915384e-12,5.1894228179654205e-15,1.9411511559531169e-18,2.2280932795750716e-06,7.4648451377581454e-14,0.0056214075351750537,0.0095773763966059411,8.2847078737465505e-11,6.6910951557042576e-06,5.7468075105941153e-15,2.0747708008294429e-11,1.8785785285645087e-07,8.3713730345756688e-07,1.9095842747771105e-08,4.4180989140758173e-05,4.4401160142914577e-09
6.44615612849953e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32231065970799522,0.1128448134503628,0.017661832961119402,0.00013652905095445651,0.00039362909107519502,7.4854973173387412e-06,2.1810310341849766e-05,4.4788164166739122e-12,1.4420476787126065e-10,1.1400347421681097e-06,9.6217935091394636e-18,1.1834748051582034e-08,5.1657178414163885e-13,6.874025481205291e-12,5.2094667252263704e-15,1.9445782757031531e-18,2.2295035250972842e-06,7.5005530646801594e-14,0.0056212885686831452,0.0095836847852079372,8.2900903926551361e-11,6.6891055300910209e-06,5.7505478119567418e-15,2.0747717596062869e-11,1.8785248891558481e-07,8.3745412188410889e-07,1.9124805715503959e-08,4.4192053226000802e-05,4.4442866065116645e-09
6.451699381109701e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32230446368488208,0.11284461514014499,0.017658055522892357,0.00013682546545868533,0.00039426439440576436,7.4826491607179686e-06,2.1818697027403762e-05,4.495584426428521e-12,1.4453242146568083e-10,1.141451464881574e-06,9.6803294673320137e-18,1.1831062138673445e-08,5.1842668859318446e-13,6.8949983365847281e-12,5.2295646634938851e-15,1.948006918915118e-18,2.230912499139258e-06,7.536389321609954e-14,0.0056211696403714482,0.0095899903580793193,8.2954704538170618e-11,6.6871183217963784e-06,5.7542864150197749e-15,2.0747730458516115e-11,1.8784712815972351e-07,8.3777067424012386e-07,1.9153784689868626e-08,4.4203074596613415e-05,4.4484533605449714e-09
6.457242633719872e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32229827047851334,0.11284441659287196,0.017654279059168415,0.00013712214860184564,0.0003949000968270839,7.4797997991905678e-06,2.1827056934796165e-05,4.512394095464449e-12,1.4486041768700403e-10,1.1428678154535075e-06,9.7391484165838413e-18,1.1827380849303991e-08,5.2028579811451308e-13,6.9160098339563644e-12,5.2497167045264794e-15,1.9514370822912008e-18,2.2323202032031883e-06,7.5723541998133869e-14,0.005621050750222345,0.0095962931164768252,8.300848058226892e-11,6.6851335265679589e-06,5.7580233203718767e-15,2.0747746676814681e-11,1.878417705839477e-07,8.3808696090871091e-07,1.9182779661770595e-08,4.4214053371381418e-05,4.4526162781810181e-09
6.462785886330042e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32229208008753585,0.11284421780866088,0.017650503569610881,0.00013741910010787461,0.00039553619812899318,7.4769492470197291e-06,2.1835390123231307e-05,4.529245464449082e-12,1.4518875628254964e-10,1.1442837926389291e-06,9.7982513361463295e-18,1.182370417670992e-08,5.2214911512195791e-13,6.937059986680888e-12,5.2699229200224176e-15,1.9548687625451808e-18,2.2337266387900206e-06,7.6084479907284929e-14,0.0056209318982182203,0.0096025930616564625,8.3062232069329941e-11,6.6831511401745269e-06,5.7617585287717998e-15,2.0747766190343638e-11,1.8783641618349729e-07,8.38402982260498e-07,1.9211790621882808e-08,4.4224989668931606e-05,4.4567753623618794e-09
6.468329138940213e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32228589251059742,0.11284401878762872,0.017646729053883207,0.00013771631970092228,0.00039617269810148767,7.4740975184093149e-06,2.1843696651908941e-05,4.5461385739702185e-12,1.4551743699938684e-10,1.1456993951975494e-06,9.85763920709052e-18,1.1820032114128893e-08,5.2401664201957916e-13,6.9581488080531609e-12,5.2901833816194373e-15,1.9583019564024411e-18,2.2351318073994441e-06,7.6446709859648863e-14,0.0056208130843414736,0.0096088901948734907,8.3115959009831306e-11,6.6811711583948125e-06,5.7654920409786421e-15,2.0747788949662473e-11,1.878310649536041e-07,8.3871873866562815e-07,1.9240817560821376e-08,4.4235883607731301e-05,4.4609306164692326e-09
6.473872391550384e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32227970774634662,0.11284381952989246,0.017642955511649027,0.00013801380710534787,0.00039680959653471423,7.4712446275058234e-06,2.185197658002385e-05,4.5630734645384435e-12,1.4584645958434259e-10,1.1471146218936265e-06,9.9173130122507481e-18,1.1816364654800004e-08,5.258883811995368e-13,6.9792763113042999e-12,5.3104981608964467e-15,1.9617366605996269e-18,2.2365357105299248e-06,7.6810234772979771e-14,0.0056206943085745139,0.0096151845173824101,8.3169661413751116e-11,6.6791935770063843e-06,5.7692238575954403e-15,2.0747815034973502e-11,1.8782571688939889e-07,8.390342305034765e-07,1.926986046942976e-08,4.4246735306092161e-05,4.4650820429313648e-09
6.479415644160555e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32227352579343299,0.11284362003556905,0.01763918294257211,0.00013831156204572215,0.00039744689321897169,7.4683905883982839e-06,2.1860229966764717e-05,4.5800501765865681e-12,1.4617582378400275e-10,1.148529471495981e-06,9.9772737362341231e-18,1.1812701791963957e-08,5.2776433504201761e-13,7.0004425096013958e-12,5.3308673293729095e-15,1.9651728718847113e-18,2.2379383496786884e-06,7.7175057566689218e-14,0.0056205755708997572,0.0096214760304369987,8.3223339291297553e-11,6.6772183918014961e-06,5.7729539792970296e-15,2.0747844450953407e-11,1.8782037198611247e-07,8.3934945814717653e-07,1.9298919338543955e-08,4.4257544882168187e-05,4.4692296441167943e-09
6.484958896770725e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32226734665050688,0.11284342030477525,0.017635411346316417,0.00013860958424682541,0.00039808458794470794,7.4655354151191133e-06,2.1868456871313538e-05,4.5970687504705196e-12,1.4650552934471606e-10,1.1499439427779294e-06,1.0037522365397947e-17,1.1809043518863133e-08,5.2964450591537912e-13,7.0216474160483643e-12,5.3512909585094024e-15,1.968610587016869e-18,2.2393397263417378e-06,7.7541181161819579e-14,0.0056204568712996351,0.0096277647352903239,8.3276992653299458e-11,6.67524559859538e-06,5.7766824069555698e-15,2.0747877043992585e-11,1.8781503023912293e-07,8.3966442195710921e-07,1.9327994158694777e-08,4.4268312453956666e-05,4.4733734237961661e-09
6.490502149380896e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32226117031621948,0.11284322033762792,0.017631640722546058,0.00013890787343365284,0.00039872268050252229,7.4626791216436626e-06,2.187665735284477e-05,4.6141292264684255e-12,1.468355760125928e-10,1.1513580345173302e-06,1.0098059887868446e-17,1.1805389828741718e-08,5.3152889617601817e-13,7.0428910436853217e-12,5.3717691197067791e-15,1.9720498027665993e-18,2.2407398420138285e-06,7.7908608481054629e-14,0.0056203382097565827,0.0096340506331946858,8.3330621509783955e-11,6.6732751931961172e-06,5.7804091411942784e-15,2.074791289052503e-11,1.8780969164360147e-07,8.3997912230940639e-07,1.935708492064144e-08,4.4279038139295833e-05,4.4775133850622357e-09
6.49549107673005e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32225561401563302,0.11284304016520944,0.017628247992350219,0.0001391765617474885,0.00039929730377804266,7.4601075112493874e-06,2.1884015243443182e-05,4.6295195143964557e-12,1.4713290945026218e-10,1.1526303915677298e-06,1.0152791480084921e-17,1.1802105420497828e-08,5.3322845692392769e-13,7.0620434258985625e-12,5.3902461486574127e-15,1.9751463773100049e-18,2.2419988692057726e-06,7.8240410169485824e-14,0.0056202314468921264,0.0096397055424016446,8.3378866536711376e-11,6.6715038664564828e-06,5.7837617546545393e-15,2.0747947965775319e-11,1.8780488959820889e-07,8.4026212767856611e-07,1.9383280229148715e-08,4.4288655540441659e-05,4.4812360871677814e-09
6.500480004079203e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32225005998797018,0.11284285980152417,0.017624856049350966,0.00013944546589704683,0.00039987224897563954,7.4575350148686767e-06,2.189135182244575e-05,4.6449438048388761e-12,1.4743051879343462e-10,1.1539024393185917e-06,1.0207758600825024e-17,1.1798824714074768e-08,5.34931438973476e-13,7.0812271921924406e-12,5.4087674583200262e-15,1.9782441624104999e-18,2.2432568772924796e-06,7.857327237633997e-14,0.0056201247148268954,0.0096453581799054791,8.3427091729934427e-11,6.6697344674184364e-06,5.7871129975065106e-15,2.0747985665967718e-11,1.878000900982656e-07,8.405449202155407e-07,1.9409488436399628e-08,4.4298239194534102e-05,4.4849557003764202e-09
6.505468931428357e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32224450823224959,0.11284267924665707,0.017621464893303743,0.00013971458568227656,0.00040044751594295542,7.4549616425783314e-06,2.1898667132972721e-05,4.6604021270055287e-12,1.4772840385656277e-10,1.1551741768878454e-06,1.026296197389944e-17,1.1795547704551508e-08,5.3663784401900535e-13,7.1004423519483522e-12,5.4273331006279017e-15,1.9813431557360199e-18,2.2445138673611624e-06,7.8907197235442802e-14,0.0056200180135481071,0.0096510085466176808,8.347529709706256e-11,6.6679669930514653e-06,5.7904628703004607e-15,2.0748025959004997e-11,1.8779529314037107e-07,8.4082750018632795e-07,1.9435709535578578e-08,4.4307789187161579e-05,4.4886722272776632e-09
6.510457858777511e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32223895874749053,0.11284249850069311,0.017618074523964147,0.00013998392090329353,0.00040102310452774759,7.4523874044123768e-06,2.1905961218136442e-05,4.6758945100470912e-12,1.4802656445392271e-10,1.1564456033968402e-06,1.0318402324457621e-17,1.1792274387008671e-08,5.383476737457884e-13,7.1196889144995279e-12,5.4459431274685443e-15,1.9844433549631031e-18,2.2457698404980774e-06,7.9242186881843166e-14,0.0056199113430429872,0.0096566566434491581,8.3523482645463617e-11,6.6662014403274629e-06,5.7938113735102464e-15,2.0748068869231818e-11,1.8779049872108608e-07,8.4110986786054205e-07,1.9461943520021751e-08,4.4317305603789924e-05,4.492385669867757e-09
6.515446786126664e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3222334115327124,0.11284231756371721,0.017614684941087849,0.00014025347136035153,0.00040159901457786608,7.4498123103699749e-06,2.1913234121042433e-05,4.6914209830658236e-12,1.4832500039964684e-10,1.1577167179697135e-06,1.0374080378742497e-17,1.1789004756528294e-08,5.4006092983168055e-13,7.1389668891398937e-12,5.464597590691899e-15,1.9875447577753175e-18,2.2470247977886934e-06,7.9578243451585868e-14,0.0056198047032987699,0.0096623024713103651,8.3571648382538214e-11,6.6644378062250611e-06,5.7971585076200335e-15,2.0748114407450315e-11,1.8778570683700085e-07,8.4139202350653764e-07,1.9488190383083766e-08,4.432678852978366e-05,4.4960960300492699e-09
6.520435713475818e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32222786658693559,0.11284213643581428,0.017611296144430629,0.00014052323685382411,0.00040217524594124242,7.4472363704200064e-06,2.1920485884790004e-05,4.7069815751218224e-12,1.4862371150774303e-10,1.1589875197330284e-06,1.0429996863948568e-17,1.1785738808193664e-08,5.4177761394808101e-13,7.1582762851291751e-12,5.4832965421151534e-15,1.9906473618623577e-18,2.2482787403177912e-06,7.9915369081579611e-14,0.00561969809430269,0.0096679460311113567,8.3619794315906908e-11,6.6626760877324471e-06,5.8005042731852794e-15,2.0748162532440891e-11,1.8778091748476015e-07,8.416739673882342e-07,1.9514450117981899e-08,4.4336238050418974e-05,4.4998033103087937e-09
