Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),CH3X(22),HX(19),COX(32),CH2X(58),CHX(26),H2X(31),C2H6X(34),HOX(23),CXHO(27),CX(24),C2H4OX(44),C2H5X(33),C3H8X(38),H2OX(30),CH2OX(35),CH4OX(41),HO2X(60)
3.9550421639665095e-21,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799999228,0.09999999999999433,1.4367992100489332e-85,0.099999999999997952,9.5701784856955249e-79,8.6402337188308232e-57,1.816724785125952e-27,9.4282845265919162e-52,5.407357323231279e-86,1.9267793702988562e-34,3.6449431261917511e-100,8.3319326581966846e-44,2.1702397659076564e-80,3.7335844583419054e-79,3.157287089003798e-67,6.3630473107129443e-82,5.0462310957635198e-69,0.0,5.6795385589959523e-15,2.0574371594079266e-15,5.8369184607690619e-22,5.8369002935212108e-22,3.6482169029014043e-23,3.648216902921272e-23,1.7854339780062741e-41,3.0003497794721027e-36,2.7729438023796786e-46,2.9543201418147356e-70,3.3388527658725674e-65,4.5382127823660369e-46,1.0786533155518076e-54,6.6562995054900483e-44,1.5514709898119777e-95,3.2267243636002422e-71,1.2590153561075992e-113,1.5890199550651927e-92,9.1256599552114044e-100,9.2966591531280944e-93,3.6998592802395838e-83
7.911801671469262e-21,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799998454,0.099999999999988654,1.1500217101306692e-84,0.099999999999995898,1.5321177941816097e-77,6.9156855053974847e-56,7.2692461367631004e-27,7.5464489532890533e-51,1.7314244845268708e-84,7.7096272275125388e-34,2.3345666317670448e-98,3.3338583477655403e-43,6.9486669931807086e-79,5.9772093511721555e-78,5.0543871326783137e-66,2.0376922676962353e-80,4.0385185286792929e-68,0.0,1.1361543264643027e-14,4.1157676912815352e-15,1.167637140632286e-21,1.1676298713861492e-21,7.2980179207882085e-23,7.2980179208677072e-23,1.4288862535335463e-40,1.2005307253291253e-35,2.2191977959328097e-45,4.7294755708934561e-69,5.345064228823837e-64,1.8158762422570311e-45,8.6335730798518792e-54,2.6633797183576932e-43,9.9369325958734464e-94,5.1655645549142321e-70,1.6127951236499867e-111,5.087915216137702e-91,5.8440930327133335e-98,2.9767187534379928e-91,5.9232176829703424e-82
1.5825320686474767e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799996905,0.099999999999977288,9.2025036183571308e-84,0.099999999999991776,2.4521000927502307e-76,5.5339481581320695e-55,2.9081562792901505e-26,6.0386880686884695e-50,5.5422477414977925e-83,3.084352911752464e-33,1.4946998731634512e-96,1.3337604269245841e-42,2.2241975853367351e-77,9.5663152446175953e-77,8.089167875246126e-65,6.5230154956539443e-79,3.2314284141825471e-67,0.0,2.2725552672261004e-14,8.2324287545454368e-15,2.335527729742848e-21,2.3354986481800547e-21,1.4597619956442571e-22,1.4597619956760611e-22,1.1433204056370524e-39,4.802904639044681e-35,1.7756954101603261e-44,7.569212171729066e-68,8.5544232685809008e-63,7.2646873943959352e-45,6.9085671599794098e-53,1.0655196297322032e-42,6.3620164757844147e-92,8.2671483791344008e-69,2.0651816238230376e-109,1.6286212579228074e-89,3.7413788823733155e-96,9.5283615311539278e-90,9.4799034585400212e-81
3.1652358716485776e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799993808,0.099999999999954556,7.3629349833999104e-83,0.099999999999983546,3.923929537686819e-75,4.4277184963684903e-54,1.1633447698667708e-25,4.8315620918960667e-49,1.7737746260785888e-81,1.2338415759837375e-32,9.5679267177140123e-95,5.3354759142557173e-42,7.1184310475387531e-76,1.5308328974883553e-75,1.2944277560690957e-63,2.0877310275343891e-77,2.5853881929513039e-66,0.0,4.5453571472792246e-14,1.646575087913998e-14,4.6713089079631787e-21,4.6711925734861932e-21,2.9196824027274286e-22,2.9196824028546561e-22,9.1473405978047125e-39,1.9213182137383792e-34,1.4206912115161174e-43,1.2112380711658596e-66,1.368893389174165e-61,2.9061114583353053e-44,5.527488727599211e-52,4.2623799046381885e-42,4.0724172538581523e-90,1.3229233708986454e-67,2.6439470642423368e-107,5.2123695816924854e-88,2.3948334467693524e-94,3.0495336115293803e-88,1.5170050013462768e-79
6.330643477650779e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799987615,0.099999999999909106,5.8907208449604779e-82,0.099999999999967074,6.278742803488192e-74,3.5423987987068223e-53,4.6534690970410587e-25,3.8654943429925906e-48,5.676391388988281e-80,4.9355671335125934e-32,6.1240643503863553e-93,2.1342772101055475e-41,2.2780577421503734e-74,2.4495106149849626e-74,2.0711779185466819e-62,6.6812095321767373e-76,2.0684087424688702e-65,0.0,9.0909609015035931e-14,3.2932395120596028e-14,9.3428712644006719e-21,9.3424059174909699e-21,5.8395232167029737e-22,5.8395232172118998e-22,7.3180740794802389e-38,7.6855855778502832e-34,1.1366069248313421e-42,1.9381122210676349e-65,2.1903779648080086e-60,1.1624918840628161e-43,4.4221672990208097e-51,1.704984943402051e-41,2.60653489778734e-88,2.1168210992005563e-66,3.3845815990811745e-105,1.6680833242145458e-86,1.5327800027878326e-92,9.759240282770956e-87,2.4273843705408436e-78
1.2661458689655183e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799975231,0.099999999999818193,4.71272582381036e-81,0.099999999999934142,1.0046352917161684e-72,2.8340086423425622e-52,1.8613460427859226e-24,3.0924933447926769e-47,1.8164338183482758e-78,1.97426701992488e-31,3.9195903631597322e-91,8.5372825323182606e-41,7.290040416877924e-73,3.9193593658066735e-73,3.3138467911999481e-61,2.1379883589369333e-74,1.6547662674214596e-64,0.0,1.8182168386424812e-13,6.5865683572575985e-14,1.8685995977262987e-20,1.8684134631220224e-20,1.1679204843890859e-21,1.167920484592661e-21,5.8543649461541116e-37,3.0742967732497444e-33,9.0930712169929787e-42,3.1010845997004777e-64,3.5047235771165278e-59,4.6500621308257218e-43,3.5376800584206811e-50,6.8197873698769563e-41,1.6681852164408907e-86,3.387028699636048e-65,4.3324752068939467e-103,5.3380667268440713e-85,9.8097399269220688e-91,3.1230741235093429e-85,3.8839560791438706e-77
2.532308911366399e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799950462,0.099999999999636366,3.7702403190858501e-80,0.099999999999868278,1.6074456161373193e-71,2.2672427557695868e-51,7.4448242444903566e-24,2.474033823985282e-46,5.8121767605520334e-77,7.8971484125683281e-31,2.5085983303002428e-89,3.414947751613682e-40,2.3328537992170743e-71,6.2710888700401233e-72,5.3017640095484404e-60,6.8410917258530529e-73,1.3238287189725034e-63,0.0,3.6364583262157167e-13,1.3173226035280731e-13,3.737224540293691e-20,3.7364800578692758e-20,2.3358568095213819e-21,2.3358568103356911e-21,4.6831743298544068e-36,1.2297312149666147e-32,7.2745432862519279e-41,4.9618193865829699e-63,5.6076527773826735e-58,1.860043764559897e-42,2.8299236662984133e-49,2.7277097963766563e-40,1.0675662095362785e-84,5.4193377848341718e-64,5.5457030517222883e-101,1.7082133596863997e-83,6.2777955469211394e-89,9.9940247193103718e-84,6.2144425524972444e-76
5.064634996168161e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799900924,0.099999999999272712,3.0162161194504442e-79,0.09999999999973655,2.5719362872271174e-70,1.8138085414800032e-50,2.9774364306716777e-23,1.9792427175990746e-45,1.8595791672791873e-75,3.1588754309638489e-30,1.6055222384020448e-87,1.3659860484120332e-39,7.4651973022376839e-70,1.0033833227045437e-70,8.4813562827549492e-59,2.1887712785644513e-71,1.0590692499493248e-62,0.0,7.2729412637181531e-13,2.6346541341835573e-13,7.4744744254081961e-20,7.4714969889779893e-20,4.6717294585648502e-21,4.6717294618221048e-21,3.7459646927159589e-35,4.9189498483787874e-32,5.8196691289638229e-40,7.9389782048537573e-62,8.9723204414934514e-57,7.440212828037604e-42,2.2635326829842609e-48,1.0909031903668386e-39,6.8312549334523803e-83,8.6710136640612244e-63,7.0985859063195884e-99,5.4663339123262342e-82,4.0171098257950164e-87,3.1981178805242472e-82,9.9431982001198974e-75
1.0129287165771683e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799801847,0.099999999998545419,2.4129824412449464e-78,0.09999999999947308,4.1151166420813854e-69,1.4510525679464455e-49,1.1905710634280805e-22,1.5834004359169657e-44,5.9485364128445227e-74,1.2635533850129961e-29,1.0275403435563241e-85,5.4639580891990815e-39,2.3888734055642821e-68,1.605420575562712e-69,1.3565308214345049e-57,7.0015269391208159e-70,8.4725789822075443e-62,0.0,1.4545906988146897e-12,5.2693171756979546e-13,1.4948974195556087e-19,1.4937068484925541e-19,9.3434747517672981e-21,9.3434747647963466e-21,2.9958258794717924e-34,1.9675849187191545e-31,4.655749062672038e-39,1.2702418762095729e-60,1.4355773356988277e-55,2.9760926413277901e-41,1.810154984018521e-47,4.3621343450772493e-39,4.3704300095297147e-81,1.3873679518499421e-61,9.0862443228324448e-97,1.7492350054265028e-80,2.5700431669852972e-85,1.0234024953935185e-80,1.5909188747881051e-73
2.025859150497873e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799603695,0.099999999997090833,1.9303897712378305e-77,0.09999999999894614,6.5842012865317909e-68,1.1608443482582549e-48,4.7590411105342348e-22,1.2667228509925879e-43,1.9021642965805764e-72,5.0542199607780586e-29,6.5762768868331973e-84,2.1855860147824424e-38,7.6444103400515386e-67,2.5686786518382577e-68,2.1688812523112903e-56,2.238844266214841e-68,6.7780729923380122e-61,0.0,2.9091837834699895e-12,1.0538643179540467e-12,2.9897973735527404e-19,2.9850383324425581e-19,1.8686965318634226e-20,1.8686965370750492e-20,2.3951380431119112e-33,7.8703494868553431e-31,3.724604689099182e-38,2.0323912559020276e-59,2.296928541875422e-54,1.190438523464396e-40,1.4470426036020026e-46,1.7436654825271838e-38,2.7950386650777069e-79,2.2197930439425638e-60,1.1630425780721147e-94,5.5975648401201404e-79,1.6436554817439717e-83,3.2748954833185106e-79,2.5454757808956005e-72
4.051720018339282e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799207389,0.099999999994181646,1.5443133442256759e-76,0.099999999997892275,1.0534733213204149e-66,9.2867639615471252e-48,1.9010232537783822e-21,1.0133792777292774e-42,6.0781695606780788e-71,2.0216892648283647e-28,4.2088220831505601e-82,8.7423496172546961e-38,2.4462131473098385e-65,4.1098901851799984e-67,3.4651909639530044e-55,7.1537671193800327e-67,5.4224620181186135e-60,0.0,5.8183697118588125e-12,2.1077294870480371e-12,5.9795972814172129e-19,5.9605870488796133e-19,3.737394637421621e-20,3.7373946582681419e-20,1.9136744177881289e-32,3.148141639724855e-30,2.9796858231089182e-37,3.2518292948948818e-58,3.675089359446266e-53,4.7617567469982272e-40,1.1559038641134685e-45,6.9651607374647797e-38,1.7862151229093957e-77,3.5516713943030861e-59,1.488696170164172e-92,1.7912226724096292e-77,1.0504381825049179e-81,1.0479676654295283e-77,4.0727652376640636e-71
8.1034417540221e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798414779,0.099999999988363272,1.2354512861745267e-75,0.099999999995784544,1.6855580144190405e-65,7.4294148392206021e-47,7.5834192376704087e-21,8.1070381460672726e-42,1.9394284990614654e-69,8.0867595913181331e-28,2.6936462784043131e-80,3.4969409584601468e-37,7.8278809664492335e-64,6.5758269930341675e-66,5.5282982639400906e-54,2.2824848003814662e-65,4.3379705867806602e-59,0.0,1.1636740604949511e-11,4.215459698537979e-12,1.1959197096626999e-18,1.1883362904249145e-18,7.4747908172772708e-20,7.4747909006633809e-20,1.5270545684741045e-31,1.2592569309552989e-29,2.3837493212083304e-36,5.2029291234729287e-57,5.880145444705652e-52,1.9047030048455674e-39,9.2196430877302573e-45,2.7784896279071126e-37,1.1398478641546266e-75,5.6826732651275314e-58,1.9055310272959818e-90,5.7319147821124291e-76,6.7036492244293636e-80,3.3534977370560853e-76,6.5164260452001144e-70
1.6206885225387738e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968796829558,0.099999999976726525,9.8836127309652194e-75,0.099999999991569083,2.6968927677942179e-64,5.9435333390319326e-46,3.0169525653372906e-20,6.4856319849319397e-41,6.1706926357736343e-68,3.2347043197040066e-27,1.7239318534341467e-78,1.3987766056421213e-36,2.5049191426969127e-62,1.0521322859603489e-64,8.7944433232780793e-53,7.2612666147416188e-64,3.4703760944766517e-58,0.0,2.3273478536384388e-11,8.4309196147257596e-12,2.3918396724969942e-18,2.3616701468424438e-18,1.494958305194558e-19,1.4949583385490074e-19,1.2154726190443499e-30,5.0370275225018704e-29,1.9069994564376924e-35,8.3246871933610763e-56,9.4082331372305323e-51,7.6188108348197376e-39,7.3319155884634205e-44,1.1053815103821372e-36,7.2527278280142867e-74,9.0922668997638915e-57,2.4390767527666728e-88,1.8342125440007627e-74,4.2660014758607423e-78,1.0731191045624858e-74,1.0426278122195233e-68
2.4310328696753374e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968795244337,0.099999999965089806,2.9341977353319037e-74,0.099999999987353622,1.0281899004927793e-63,1.7642342783474961e-45,6.3870646780397311e-20,1.9254221079667887e-40,2.8956859555537229e-67,6.8737469552292204e-27,9.7887548847058687e-78,2.9724004258404813e-36,1.1686508323182516e-61,4.0112540371446375e-64,3.3179131713334131e-52,3.4660880020900256e-63,9.9231054451488763e-58,0.0,3.4910212613074054e-11,1.2646379024121504e-11,3.5877596351236255e-18,3.5238889883292175e-18,2.2424375161570919e-19,2.2424375870352991e-19,3.465412644631959e-30,1.0703682514048663e-28,5.4528262486655287e-35,3.1490668807052807e-55,3.5593255652479293e-50,1.6189970263272642e-38,2.1693140183700389e-43,2.3401571777008978e-36,4.1328752794783121e-73,3.4402073622911076e-56,1.6180336347136132e-87,8.608615235202712e-74,2.3970245676961244e-77,5.0365330242678213e-74,3.975017659726198e-68
3.241377216811901e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968793659116,0.099999999953453073,6.3934626786502699e-74,0.09999999998313816,2.7664187924616958e-63,3.8437143239737906e-45,1.0858148986278405e-19,4.195393543631434e-40,9.0472696875222893e-67,1.1725803845386232e-26,3.7655863863279353e-77,5.070565556394175e-36,3.5598899036608015e-61,1.0792573693079917e-63,8.6122308577463098e-52,1.1442473210774242e-62,2.0930700640504616e-57,0.0,4.654694283501976e-11,1.6861837926725273e-11,4.7836795975425949e-18,4.6750981076514914e-18,2.989916714615327e-19,2.9899168355252127e-19,7.2903595239454909e-30,1.8259221248015168e-28,1.15015889821756e-34,8.1962087279026603e-55,9.264903719412573e-50,2.7618179719001178e-38,4.7099382166295553e-43,3.9783181426156111e-36,1.5382271882538672e-72,8.9596235428891418e-56,6.9040887077263682e-87,2.6835631659057016e-73,8.5534105860052736e-77,1.5700388762097056e-73,1.0695075792966867e-67
4.8620659110850283e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196879048868,0.09999999993017962,1.8558250577979505e-73,0.099999999974707238,1.1189235665127211e-62,1.1154732980278756e-44,2.2351959758930848e-19,1.2177933392813985e-39,4.4973182259496079e-66,2.4276787752104976e-26,2.8705429560269587e-76,1.0497962157985888e-35,1.6240404678065331e-60,4.3652397592547328e-63,3.1422294534082759e-51,6.6287780136034796e-62,5.716822189845127e-57,0.0,6.9820394232067039e-11,2.5292754542523256e-11,7.1755195218931602e-18,6.9519999242574736e-18,4.4848750821849755e-19,4.4848753325135411e-19,1.9825407139449478e-29,3.7803391173420385e-28,3.1414402402687085e-34,3.0073714621842929e-54,3.4000885353143114e-49,5.7179915251946824e-38,1.3571137378902662e-42,8.1895364619697851e-36,1.047013008636414e-71,3.2935658803430895e-55,6.0534319849358451e-86,1.322219477527951e-72,5.1101114895295135e-76,7.7357533785014315e-73,4.3258042870001922e-67
6.482754605358156e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968787318247,0.099999999906906181,4.0584801772136312e-73,0.099999999966276315,3.0308536739691162e-62,2.4390550425367989e-44,3.7808408682736249e-19,2.6631766819948637e-39,1.4040153310949439e-65,4.1288457534257093e-26,1.0846989667019915e-75,1.7854284238667515e-35,4.8818900718372295e-60,1.1824231904550187e-62,8.109104089625166e-51,2.1960818571361853e-61,1.1961501756698617e-56,0.0,9.3093831453856573e-11,3.3723669294666891e-11,9.5673594454800766e-18,9.1892753585800763e-18,5.979833403771865e-19,5.9798338295151883e-19,4.132110763710672e-29,6.4293654840229904e-28,6.572942941836611e-34,7.7973435517880098e-54,8.8166831719967112e-49,9.7248029675467484e-38,2.9494118218399816e-42,1.3852626114895441e-35,3.9590693899099206e-71,8.5473371886781544e-55,2.5992445000618734e-85,4.1487756787325465e-72,1.8155975899302165e-75,2.4272767117058209e-72,1.1717410145727722e-66
8.103443299631282e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968784147814,0.099999999883632756,7.6142612467293843e-73,0.099999999957845392,6.8087144833581695e-62,4.575556598464382e-44,5.7442371255405113e-19,4.9964818515750898e-39,3.6092600593148766e-65,6.3079433475686105e-26,3.3194975802342689e-75,2.7277312189489014e-35,1.2187839297274742e-59,2.6562765022868023e-62,1.7644709664999841e-50,5.8944142621353322e-61,2.1775452073162897e-56,0.0,1.1636725348787848e-10,4.2154582050038417e-11,1.1959199368248798e-17,1.1384775655584522e-17,7.4747916760915117e-19,7.4747923265311094e-19,7.4928474919396378e-29,9.8226157405990202e-28,1.1965789828679434e-33,1.7046999336419168e-53,1.9277470721480238e-48,1.4857296812305265e-37,5.4983346743622539e-42,2.1046315353491008e-35,1.1952526117013794e-70,1.8698207642586231e-54,8.8092759007504605e-85,1.0665347392772026e-71,5.2433742043965297e-75,6.239855497646017e-72,2.6322788726384415e-66
1.1344820688177536e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968777806952,0.099999999837085948,2.0834006294091583e-72,0.099999999940983575,2.6403285432194011e-61,1.2518168740347623e-43,1.0905721618270391e-18,1.3671284066810358e-38,2.0139749329762374e-64,1.2129951115333927e-25,2.9391537652461535e-74,5.2453304151311546e-35,6.6904279013102115e-59,1.0300689499837364e-61,6.6860976058193188e-50,3.4149829320920262e-60,5.7493579971934645e-56,0.0,1.6291405103866997e-10,5.9016401445042302e-11,1.6742879211280256e-17,1.5652307049219265e-17,1.0464708069834407e-18,1.0464709320606673e-18,1.9574159946795198e-28,1.8888532764314368e-27,3.1593201843159514e-33,6.5560113725369579e-53,7.4149711497138482e-48,2.8570033418261331e-37,1.4806226535720806e-41,3.9957482833143544e-35,1.0511724259408365e-69,7.1932814049572902e-54,1.2156852685158967e-83,6.0169704891105588e-71,4.3366079671427294e-74,3.5202835091906722e-71,1.0207623344740047e-65
1.458619807672379e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968771466094,0.099999999790539223,4.3920620165638765e-72,0.099999999924121785,7.0256589779837417e-61,2.6388490153395153e-43,1.766560415654648e-18,2.8820728763560066e-38,6.6475101647779538e-64,1.9893088226404157e-25,1.2148377759862129e-73,8.6023284061025442e-35,2.2113496102054667e-58,2.7409142862664496e-61,1.755121639515602e-49,1.1387946957524623e-59,1.1919852016108228e-55,0.0,2.0946078690401602e-10,7.5878212730102491e-11,2.1526559050988592e-17,1.9759998634901684e-17,1.3454624263476941e-18,1.3454626314740216e-18,4.0195858406772047e-28,3.0977130829840465e-27,6.550059486768939e-33,1.7413224949499073e-52,1.9696062003577111e-47,4.6854747050649239e-37,3.0773927107764054e-41,6.4725022288453923e-35,4.3472634895986167e-69,1.9107812614674997e-53,6.13918540825815e-83,2.0011039305808602e-70,1.7669823456393519e-73,1.1707642875788062e-70,2.7161488954538682e-65
2.1068952853816298e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968758784405,0.099999999697445927,1.3397151655761964e-71,0.099999999890398164,3.1490601934487129e-60,8.0489468318128266e-43,3.5679286438937936e-18,8.7912153496227345e-38,4.4320529698573902e-63,4.1241931488757455e-25,1.2827044720150744e-72,1.7834166906887886e-34,1.5247679103521062e-57,1.2285401591142762e-60,7.734506597071607e-49,7.5482667616145304e-59,3.5815661136249433e-55,0.0,3.0255407360479799e-10,1.0960181097383074e-10,3.1093918720437315e-17,2.7525990075333589e-17,1.9434456050545378e-18,1.9434460303181266e-18,1.1812916993828914e-27,6.4221074107200823e-27,1.9681018321489857e-32,7.9017220618341547e-52,8.9382549420536053e-47,9.7138126115041533e-37,9.0960896877227201e-41,1.3072536832088663e-34,4.533458904067627e-68,8.6691702645305321e-53,1.0418990977638885e-81,1.3698237432843828e-69,1.8423147231437315e-72,8.0142791920472579e-70,1.2174381033015544e-64
3.4034462408001314e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968733421107,0.099999999511260096,5.813138550976602e-71,0.099999999822951047,2.2856607034302411e-59,3.4924121310966032e-42,8.7957581020376831e-18,3.8145825270424743e-37,5.4201965237957205e-62,1.0722970801477972e-24,2.873919609291548e-71,4.6369135337436979e-34,2.0416183986720246e-56,8.917026394167905e-60,5.4405739124997232e-48,8.9206290020644252e-58,1.5398260770751683e-54,0.0,4.8873990689520913e-10,1.7704891015660786e-10,5.0228638019463375e-17,4.1432879912561666e-17,3.1394117223835036e-18,3.1394128280759423e-18,4.8427773867770277e-27,1.6697552657925443e-26,8.4614878664928194e-32,5.9151318209917348e-51,6.6913608822831668e-46,2.5255992982181964e-36,3.7011050673376931e-40,3.2226785687502539e-34,9.9284802564736055e-67,6.4860240437669367e-52,4.4336466243206599e-80,1.7817545292778242e-68,4.1672497728758314e-71,1.0424310866245031e-68,8.8364176213345776e-64
5.996548151637135e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968682694851,0.099999999138891391,3.2864933714538977e-70,0.099999999688057201,2.3446464672717279e-58,1.9744335589500115e-41,2.4596215196954895e-17,2.1565964751327402e-36,9.5780468785041738e-61,3.3236481841815182e-24,1.0514457913930159e-69,1.4372390581347487e-33,4.1826827783312348e-55,9.1471426804788457e-59,5.1405157407836342e-47,1.5148118762785654e-56,8.6708921178659003e-54,0.0,8.6110861307771608e-10,3.1194271930769809e-10,8.8498076458032134e-17,6.3901861236225932e-17,5.5313429967109082e-18,5.5313464238701953e-18,2.4833159530114641e-26,5.1754837192161497e-26,4.7647469694431785e-31,6.2910114706876871e-50,7.1166919982764363e-45,7.8281921674723178e-36,1.8513553672123969e-39,9.011809405536869e-34,3.3010352207436898e-65,6.8935417978543463e-51,3.2036006216342261e-78,3.5207045234916718e-67,1.4424121352610261e-69,2.0598159799575071e-67,9.0643944351985655e-63
8.589650062474139e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968631969036,0.09999999876652664,9.3706604341787543e-70,0.099999999553163868,9.0745784769773757e-58,5.6296162943093937e-41,4.6283657187334152e-17,6.1490236475351098e-36,4.4486415777346538e-60,6.8171258619547217e-24,6.5334761981929757e-69,2.9479177019664056e-33,2.0462082669271476e-54,3.5402547266146814e-58,1.8170822765917292e-46,7.1145240517206016e-56,2.4700073810126009e-53,0.0,1.2334733720922485e-09,4.4683600950769916e-10,1.2676751468395751e-16,8.0483857426941865e-17,7.9232729905986139e-18,7.9232800200362017e-18,6.6278600604093978e-26,1.0615382740617503e-25,1.3572974214121377e-30,2.396067094391453e-49,2.7105541169902369e-44,1.6056291415599152e-35,4.79484556509243e-39,1.6957873149342987e-33,1.9289724556995643e-64,2.6262916284970869e-50,2.382249933867689e-77,1.7389884508152813e-66,8.3672389852968269e-69,1.0174083435327313e-66,3.5082153713310326e-62
1.1182751973311141e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968581243676,0.099999998394165818,2.0182482365477566e-69,0.099999999418271049,2.4609580888375961e-57,1.2125026724626387e-40,7.2410754068988543e-17,1.3243731863423558e-35,1.3655077546155868e-59,1.1552728491836127e-23,2.6155328821908469e-68,4.9957268562452937e-33,6.5726914032046758e-54,9.6009064023054586e-58,4.5133994608214798e-46,2.214794103154121e-55,5.3178810525873681e-53,0.0,1.6058341839817692e-09,5.8172878075892545e-10,1.6503695269724123e-16,9.2626198485257708e-17,1.0315201704048462e-17,1.031521361657432e-17,1.3451006898370205e-25,1.7989430282671309e-25,2.9222412260003745e-30,6.3815398336247077e-49,7.2191342710069492e-44,2.720984571308964e-35,9.4326567011926479e-39,2.6530582437377528e-33,7.1070559084258546e-64,6.9969625342374444e-50,1.0902275108034428e-76,5.6603526396265324e-66,3.0498020267010713e-68,3.3116304202186117e-66,9.5139856545026053e-62
1.3775853884148144e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196853051876,0.099999998021808964,3.7116124919362821e-69,0.099999999283378771,5.4633898496686836e-57,2.2298236204685504e-40,1.0182450647519648e-16,2.4355567829501653e-35,3.333590032590735e-59,1.7530455089359322e-23,8.1622770609715851e-68,7.5806663770720165e-33,1.6796398038039303e-53,2.1314255417506332e-57,9.2279215483378123e-46,5.4691979398545887e-55,9.777829408510236e-53,0.0,1.9781910487884915e-09,7.1662103306348055e-10,2.0330639049788505e-16,1.0148188377558546e-16,1.2707129137061628e-17,1.2707147213484923e-17,2.3377440587774597e-25,2.7297604631843396e-25,5.3730460677776111e-30,1.3956234681346223e-48,1.5788036127885337e-43,4.1288803629187499e-35,1.5912058677031923e-38,3.730748973441044e-33,2.0303713599800328e-63,1.530627116062249e-49,3.8185795064210617e-76,1.4646663273284469e-65,8.6267232440532229e-68,8.5691322888033176e-66,2.1121217823679921e-61
1.896205770582215e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968429070266,0.099999997277107067,9.4518217608485168e-69,0.099999999013595742,1.8736913518248187e-56,5.6783634243669436e-40,1.6768315746221531e-16,6.2022721555951688e-35,1.3121155029877461e-58,3.3212277568482776e-23,5.067423269922654e-67,1.4361936430817089e-32,7.2836312439695866e-53,7.3098069500159788e-57,2.7211008692436212e-45,2.1848790975010613e-54,2.4895136361703427e-52,0.0,2.7228929373067824e-09,9.8640398083994357e-10,2.7984526546125862e-16,1.1216210744609509e-16,1.7490980161781266e-17,1.7491014408424962e-17,5.3582092573719789e-25,5.1716254848445232e-25,1.3680246943504942e-29,4.6775878537697477e-48,5.2915370383128384e-43,7.8222742054035536e-35,3.4597466723383685e-38,6.1437446613260988e-33,1.0481872388477314e-62,5.1321903904624279e-49,2.9496700295060147e-75,6.4875816798390482e-65,4.3856196879993788e-67,3.7956004853454537e-65,7.2435537979763023e-61
2.4148261527496154e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968327623559,0.099999996532420962,1.927586628528819e-68,0.099999998743814794,4.7846802758251424e-56,1.158034422556669e-39,2.3867380606513789e-16,1.2648786792604304e-34,3.6581797923538228e-58,5.386258760398874e-23,1.9200560909444759e-66,2.3291727660608517e-32,2.2108771942318377e-52,1.8666403475722739e-56,6.1149515678153096e-45,6.1256091045420224e-54,5.0766252978735412e-52,0.0,3.4675790379786874e-09,1.256184852853039e-09,3.5638413957409097e-16,1.1771033250419125e-16,2.2274826064764766e-17,2.227488160485929e-17,9.9151857989350425e-25,8.3871162670082081e-25,2.7896891825187653e-29,1.1764558762546209e-47,1.3308692722150066e-42,1.2685769939402006e-34,6.1026437437150336e-38,8.7447716601243735e-33,3.5427964028714724e-62,1.2911435021020667e-48,1.2972906293256892e-74,1.9976607112626625e-64,1.4711402519627062e-66,1.1687428121571286e-64,1.8497101993801027e-60
