Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),C2H6X(52),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
6.10324004629637e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29274068263110459,0.11247355997212499,0.0027418087676310686,0.0,1.1061053701243803e-08,0.0012819114193469963,0.00052574296192171594,0.00012229480079329876,3.4895474957954619e-17,0.0003387989894052446,4.8968199116977434e-11,1.7726943128955318e-07,2.4209711423597229e-10,3.0153955084207622e-11,1.2014742841443562e-13,2.0886628590752746e-14,5.3912064113750008e-13,6.4878333831666377e-08,0.0050862769634778529,0.039633746298065764,1.8729963549623866e-07,2.706978010450615e-09,8.8901157857869227e-05,1.7381159882069977e-05,2.8763658835267552e-07,7.2041438188982736e-09,3.5831831773477806e-10,9.090521313078567e-08,5.6991740416739212e-09,4.4648346350310948e-12,3.7924050987865883e-10
6.124195348827864e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29270612809555763,0.11247233615429525,0.0027235166402242903,0.0,1.1139054833887914e-08,0.0012850219031111188,0.00052724634716581095,0.00012266879751427281,3.521020322294869e-17,0.00033842798915378474,4.9274362227430918e-11,1.7747970923156555e-07,2.4261508206117205e-10,3.0312551404214423e-11,1.2063427218002235e-13,2.103781160224496e-14,5.3992055643480964e-13,6.5333341171921615e-08,0.0050856182085844198,0.039668827194708579,1.8707687359294097e-07,2.7124908596146944e-09,8.8992924531883415e-05,1.7421289245158723e-05,2.8848240037057821e-07,7.148244304060919e-09,3.5825041418870024e-10,9.0787356078123131e-08,5.6852448263517488e-09,4.4769344863348605e-12,3.8028007274228996e-10
6.145150651359358e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29267181985127616,0.11247111039474661,0.0027053508095943816,0.0,1.1217283343311115e-08,0.0012881278932723947,0.00052874738941533774,0.00012304196492782338,3.5526501622449567e-17,0.0003380587048535976,4.9580835286760637e-11,1.7768943775596793e-07,2.4313111142165195e-10,3.0471266817849808e-11,1.211210198550852e-13,2.1189435540871764e-14,5.40717721498823e-13,6.5789318477969995e-08,0.0050849636803954419,0.039703657839641152,1.868552135472319e-07,2.7179841260988741e-09,8.9084480996063999e-05,1.7461362399665572e-05,2.8932629720548905e-07,7.0928171833062626e-09,3.5818392964033358e-10,9.0670386692750979e-08,5.6714197276672209e-09,4.4890155953544035e-12,3.8131801077788598e-10
6.166105953890852e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29263775607889952,0.11246988271659722,0.0026873103456771944,0.0,1.1295738733140017e-08,0.001291229410018089,0.0005302461001940017,0.00012341430774076611,3.5844371497022667e-17,0.00033769112331299256,4.988761596476572e-11,1.7789862015537162e-07,2.4364521766462799e-10,3.0630100329063209e-11,1.2160767124190622e-13,2.1341499704715169e-14,5.4151215889026228e-13,6.6246262121438565e-08,0.0050843133480539468,0.039738240081477548,1.8663464654969089e-07,2.7234579033180528e-09,8.9175828568482609e-05,1.7501379638386422e-05,2.9016829102911586e-07,7.0378579353983904e-09,3.5811884917687029e-10,9.055429561503273e-08,5.6576975856159831e-09,4.5010780682579167e-12,3.8235433324504571e-10
6.1870612564223455e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29260393497401049,0.11246865314276835,0.0026693943260462875,0.0,1.1374420508150751e-08,0.0012943264733743666,0.00053174249093024977,0.00012378583061833551,3.6163814181257181e-17,0.00033732523146235631,5.0194701956514104e-11,1.7810725969075014e-07,2.4415741595274371e-10,3.0789050949679313e-11,1.220942261469925e-13,2.1494003395343455e-14,5.4230389095333077e-13,6.6704168502606018e-08,0.0050836671809559447,0.039772575753651514,1.8641516388254475e-07,2.7289122842587701e-09,8.926696855330758e-05,1.7541341251348211e-05,2.9100839389349827e-07,6.9833620895841393e-09,3.5805515805061266e-10,9.043907360702196e-08,5.644077256713726e-09,4.5131220102035047e-12,3.8338904931505631e-10
6.208016558953839e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29257035474699256,0.11246742169598574,0.0026516018358395924,0.0,1.1453328174272379e-08,0.0012974191032083754,0.00053323657295829678,0.0001241565381846388,3.6484831003810516e-17,0.00033696101635357945,5.0502090981963668e-11,1.7831535959188087e-07,2.4466772126716607e-10,3.094811769932324e-11,1.2258068438100134e-13,2.164694591777532e-14,5.4309293981804315e-13,6.7163034050059126e-08,0.0050830251487479754,0.039806666674562195,1.8619675691864183e-07,2.7343473614801942e-09,8.9357902240998145e-05,1.7581247525846679e-05,2.9184661773242316e-07,6.9293252249467612e-09,3.5799284167873804e-10,9.0324711550965889e-08,5.6305576137252761e-09,4.5251475253512623e-12,3.8442216807193805e-10
6.228971861485333e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2925370136228877,0.11246618839878056,0.0026339319676869327,0.0,1.1532461238590178e-08,0.0013005073192302859,0.00053472835751913956,0.00012452643502310548,3.6807423287452347e-17,0.00033659846515944006,5.0809780785591043e-11,1.7852292305777953e-07,2.4517614841061261e-10,3.110729960534671e-11,1.2306704575867181e-13,2.1800326580444621e-14,5.4387932740252732e-13,6.7622855220354615e-08,0.0050823872213246702,0.039840514647718102,1.8597941712044261e-07,2.7397632271145365e-09,8.9448630908481032e-05,1.7621098746483439e-05,2.9268297436282814e-07,6.8757429697697868e-09,3.5793188564323611e-10,9.0211200447579592e-08,5.6171375453633648e-09,4.5371547168750566e-12,3.8545369851347169e-10
6.249927164016827e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29250390984125657,0.11246495327349063,0.0026163838216383645,0.0,1.1611819209348767e-08,0.0013035911409952797,0.0005362178557615601,0.00012489552567693224,3.7131592349108148e-17,0.00033623756517295501,5.1117769136027827e-11,1.7872995325712389e-07,2.4568271201031224e-10,3.1266595702755237e-11,1.2355331009875459e-13,2.195414469516591e-14,5.4466307541529413e-13,6.8083628497686943e-08,0.0050817533688263606,0.039874121461879394,1.8576313603900702e-07,2.7451599728685955e-09,8.9539155819341246e-05,1.7660895195201899e-05,2.9351747548618161e-07,6.8226110009072155e-09,3.578722756849412e-10,9.0098531413703833e-08,5.6038159560309508e-09,4.5491436869738431e-12,3.8648364955220378e-10
6.270882466548321e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2924710416560401,0.11246371634226167,0.0025989565050933451,0.0,1.1691401595955134e-08,0.0013066705879054984,0.00053770507874311422,0.00012526381464952411,3.7457339499902252e-17,0.00033587830380669444,5.1426053825703998e-11,1.7893645332866896e-07,2.4618742652090438e-10,3.1426005034136157e-11,1.240394772239399e-13,2.2108399577100492e-14,5.454442053574751e-13,6.854535039356136e-08,0.0050811235616367058,0.039907488891198502,1.8554790531298194e-07,2.7505376900250811e-09,8.9629478224013143e-05,1.7700637151322666e-05,2.943501326898511e-07,6.7699250431612327e-09,3.5781399770271126e-10,8.9986695680803568e-08,5.5905917655609415e-09,4.5611145368832641e-12,3.8751203001645266e-10
6.291837769079815e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29243840733542159,0.11246247762704838,0.0025816491327307076,0.0,1.1771207908981512e-08,0.0013097456792119484,0.00053919003743111067,0.00012563130640493061,3.7784666045200485e-17,0.00033552066859206638,5.173463267049843e-11,1.7914242638165527e-07,2.4669030622727626e-10,3.1585526649587675e-11,1.2452554696078968e-13,2.2263090544723229e-14,5.4622273852503625e-13,6.9008017446472496e-08,0.0050804977703803548,0.03994061869535933,1.8533371666759575e-07,2.7558964694431149e-09,8.9719599359954652e-05,1.7740324891578362e-05,2.9518095744846033e-07,6.7176808686708587e-09,3.5775703775539884e-10,8.9875684593519939e-08,5.5774639089274285e-09,4.5730673668870393e-12,3.8853884865129693e-10
6.312793071611309e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29240600516169268,0.11246123714961567,0.0025644608264394297,0.0,1.1851237660168149e-08,0.0013128164340163698,0.00054067274270357688,0.00012599800536827814,3.8113573284652341e-17,0.00033516464717857147,5.2043503509396376e-11,1.7934787549621e-07,2.4719136524734136e-10,3.1745159606648792e-11,1.2501151913967329e-13,2.2418216919789869e-14,5.4699869601095941e-13,6.9471626221588023e-08,0.0050798759659206223,0.03997351261971463,1.8512056191367785e-07,2.7612364015596548e-09,8.9809520451821377e-05,1.7779958690147532e-05,2.9600996112522268e-07,6.6658742963066861e-09,3.5770138205489656e-10,8.9765489607376407e-08,5.5644313360147271e-09,4.5850022763278083e-12,3.8956411411953957e-10
6.3337483741428025e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29237383343111878,0.1124599949315402,0.0025473907152502033,0.0,1.1931490362425963e-08,0.0013158828712730624,0.00054215320535021456,0.00012636391592619789,3.8444062512232636e-17,0.0003348102273330306,5.235266420415357e-11,1.7955280372373808e-07,2.4769061753475669e-10,3.1904902970230107e-11,1.2549739359470025e-13,2.2573778027305035e-14,5.477720987073965e-13,6.9936173310437751e-08,0.0050792581193572191,0.040006172395421973,1.849084329466786e-07,2.7665575763909663e-09,8.9899242711645623e-05,1.7819538818687977e-05,2.9683715497326331e-07,6.6145011910720443e-09,3.5764701696393739e-10,8.9656102287217548e-08,5.5514930113667482e-09,4.596919363618243e-12,3.9058783500267682e-10
6.354703676674296e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29234189045380632,0.11245875099421117,0.002530437935267772,0.0,1.2011965529839041e-08,0.0013189450097906726,0.00054363143607333991,0.00012672904242724863,3.8776135016282827e-17,0.00033445739693878834,5.2662112638967012e-11,1.7975721408730725e-07,2.4818807688158413e-10,3.2064755812545502e-11,1.2598317016365348e-13,2.2729773195490787e-14,5.4854296730779717e-13,7.0401655330607643e-08,0.0050786442020239889,0.040038599739578136,1.8469732174567254e-07,2.7718600835331137e-09,8.9988767339007269e-05,1.7859065546369503e-05,2.9766255013692761e-07,6.5635574635158843e-09,3.5759392900071819e-10,8.9547514305999784e-08,5.5386479139050974e-09,4.6088187262520564e-12,3.9161001980184903e-10
6.37565897920579e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29231017455357311,0.11245750535883201,0.0025136016296040437,0.0,1.2092662677667069e-08,0.0013220028682339475,0.00054510744548881736,0.00012709338918233618,3.9109792079551789e-17,0.0003341061439948934,5.297184672015206e-11,1.7996110958202628e-07,2.4868375692089561e-10,3.222471721304477e-11,1.2646884868792795e-13,2.2886201755755698e-14,5.4931132230900655e-13,7.0868068925438623e-08,0.0050780341854866681,0.04007079635535192,1.8448722037240114e-07,2.7771440121634438e-09,9.0078095521199105e-05,1.7898539139905897e-05,2.9848615765307066e-07,6.5130390691517973e-09,3.5754210483129807e-10,8.943971744261457e-08,5.5258950367270034e-09,4.6207004608143991e-12,3.9263067693876471e-10
6.396614281737284e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29227868406781793,0.11245625804642137,0.0024968809483119489,0.0,1.2173581322347612e-08,0.0013250564651254531,0.00054658124412697913,0.00012745696046512748,3.9445034979236219e-17,0.00033375645661525813,5.3281864375825769e-11,1.8016449317541487e-07,2.4917767112932407e-10,3.2384786258346857e-11,1.2695442901246848e-13,2.3043063042664573e-14,5.5007718401334174e-13,7.1335410763730554e-08,0.0050774280415406981,0.040102763932115496,1.8427812097032748e-07,2.7824094510422256e-09,9.0167228433393477e-05,1.7937959863586415e-05,2.9930798845233148e-07,6.4629420078819231e-09,3.5749153126497982e-10,8.9332703580252593e-08,5.5132333868654442e-09,4.6325646629925074e-12,3.9364981475663264e-10
6.417569584268778e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29224741734739296,0.11245500907781474,0.0024802750483200581,0.0,1.2254720981498291e-08,0.0013281058188472545,0.00054805284243353205,0.00012781976051246099,3.9781864987020606e-17,0.00033340832302779916,5.3592163555596345e-11,1.8036736780776762e-07,2.4966983282956148e-10,3.2544962042174204e-11,1.2743991098570605e-13,2.3200356393908641e-14,5.5084057253063679e-13,7.1803677539450712e-08,0.0050768257422090356,0.040134504145574353,1.8407001576365937e-07,2.7876564885129854e-09,9.0256167238805565e-05,1.7977327979306658e-05,3.0012805336039558e-07,6.4132623234333519e-09,3.5744219526220991e-10,8.9226464705358465e-08,5.5006619850089029e-09,4.6444114275863216e-12,3.9466744152107913e-10
6.438524886800272e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29221637275647777,0.1124537584736655,0.0024637830933679217,0.0,1.233608117391885e-08,0.0013311509476425655,0.00054952225077045821,0.00012818179352475177,4.0120283369116696e-17,0.00033306173157356085,5.3902742230258489e-11,1.8056973639251049e-07,2.501602551928038e-10,3.2705243665287689e-11,1.2792529445949786e-13,2.3358081150276241e-14,5.516015077802647e-13,7.2272865971446921e-08,0.0050762272597400012,0.04016601865789559,1.8386289705641304e-07,2.7928852125040166e-09,9.0344913088852481e-05,1.801664374659876e-05,3.0094636309923964e-07,6.3639961028011168e-09,3.5739408392695995e-10,8.9120992905623598e-08,5.4881798653276951e-09,4.6562408485184982e-12,3.956835654210329e-10
6.459480189331766e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29218554867245378,0.11245250625444639,0.0024474042539421553,0.0,1.2417661419593138e-08,0.0013341918696173659,0.00055098947941689864,0.00012854306366639321,4.0460291386302702e-17,0.00033271667070582274,5.4213598391494621e-11,1.8077160181655139e-07,2.5064895124114598e-10,3.2865630235422488e-11,1.2841057928906924e-13,2.3516236655624106e-14,5.5236000949313475e-13,7.2742972803165332e-08,0.005075632566605157,0.040197309117834958,1.8365675723149993e-07,2.7980957105303954e-09,9.0433467123310918e-05,1.8055907422661204e-05,3.0176292828835945e-07,6.3151394756940997e-09,3.5734718449833826e-10,8.9016280368313448e-08,5.4757860752481184e-09,4.6680530188445741e-12,3.9669819456962006e-10
6.4804354918632595e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29215494348578047,0.11245125244045086,0.0024311377072132223,0.0,1.2499461239690916e-08,0.0013372286027419861,0.00055245453857003023,0.00012890357506615329,4.0801890293961914e-17,0.00033237312898919369,5.4524730051581626e-11,1.8097296694062384e-07,2.5113593384992805e-10,3.3026120867224572e-11,1.2889576533295379e-13,2.3674822256849054e-14,5.5311609721366345e-13,7.321399480237258e-08,0.005075041635497205,0.040228377160862416,1.8345158874977541e-07,2.803288069694052e-09,9.0521830470471305e-05,1.8095119262387887e-05,3.0257775944598579e-07,6.2666886139941001e-09,3.5730148436234264e-10,8.8912319379290384e-08,5.4634796751703886e-09,4.679848030763232e-12,3.9771133700505056e-10
6.501390794394753e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29212455559987399,0.1124499970517943,0.0024149826369729375,0.0,1.2581480156569646e-08,0.0013402611648526638,0.00055391743834593118,0.00012926333181756725,4.1145081342121012e-17,0.00033203109509869204,5.4836135243103173e-11,1.8117383459962475e-07,2.5162121575003272e-10,3.3186714682188182e-11,1.293808524529351e-13,2.3833837303860213e-14,5.5386979030172154e-13,7.3685928760882317e-08,0.0050744544393279004,0.040259224409286191,1.8324738414912276e-07,2.8084623766851443e-09,9.0610004247289452e-05,1.8134279518396818e-05,3.0339086699028643e-07,6.2186397312224999e-09,3.5725697104527496e-10,8.8809102321184184e-08,5.4512597383189975e-09,4.6916259756258982e-12,3.9872300069146449e-10
6.522346096926247e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29209438343098543,0.11244874010841553,0.0023989382335726631,0.0,1.2663717693776104e-08,0.0013432895736530674,0.00055537818878043359,0.00012962233797932514,4.1489865775487972e-17,0.00033169055781881576,5.5147812018667478e-11,1.8137420760294548e-07,2.5210480953013532e-10,3.3347410808593842e-11,1.2986584051399165e-13,2.3993281149551667e-14,5.5462110793455952e-13,7.4158771494286142e-08,0.0050738709512260106,0.040289852472375605,1.8304413604357624e-07,2.8136187177846773e-09,9.0697989559537911e-05,1.8173388441058246e-05,3.042022612405485e-07,6.1709890820074032e-09,3.5721363219985622e-10,8.8706621671778445e-08,5.4391253505353548e-09,4.7033869439465074e-12,3.9973319351979166e-10
6.543301399457741e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29206442540808186,0.11244748163007814,0.0023830036938621946,0.0,1.2746173376047943e-08,0.0013463138467157947,0.0005568367998299693,0.00012998059757565568,4.1836244833489481e-17,0.00033135150604260248,5.5459758450630179e-11,1.8157408873479794e-07,2.5258672763890886e-10,3.3508208381447188e-11,1.3035072938424057e-13,2.4153153149775606e-14,5.553700691087048e-13,7.4632519841688334e-08,0.0050732911445352758,0.040320262946482437,1.8284183712239317e-07,2.8187571788642911e-09,9.0785787501952014e-05,1.8212446278522222e-05,3.0501195241834872e-07,6.1237329615643043e-09,3.5717145562130925e-10,8.8604870003014428e-08,5.4270756099941323e-09,4.7151310254114025e-12,4.0074192330860972e-10
6.564256701989235e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29203467997272781,0.11244622163637166,0.0023671782211293264,0.0,1.282884672931512e-08,0.001349334001483841,0.00055829328137240147,0.00013033811459670512,4.2184219750308101e-17,0.00033101392877067984,5.5771972630822443e-11,1.817734807545339e-07,2.5306698238718351e-10,3.3669106542418587e-11,1.3083551893488187e-13,2.4313452663315882e-14,5.5611669264184108e-13,7.510717066544517e-08,0.0050727149928124033,0.04035045741516094,1.8264048014915784e-07,2.8238778453872572e-09,9.0873399158372935e-05,1.825145327674574e-05,3.0581995064871315e-07,6.0768677051861995e-09,3.5713042924337478e-10,8.8503839979271315e-08,5.4151096270691615e-09,4.7268583088885187e-12,4.0174919780495277e-10
6.585212004520729e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29200514557896817,0.11244496014671332,0.0023514610250400889,0.0,1.2911737280701252e-08,0.0013523500552720421,0.00055974764320784937,0.00013069489299891198,4.2533791754918896e-17,0.00033067781511030903,5.6084452670284031e-11,1.8197238639695943e-07,2.5354558595006299e-10,3.3830104439783326e-11,1.3132020904014565e-13,2.447417905186202e-14,5.568609971746607e-13,7.558272085090795e-08,0.0050721424698250929,0.040380437449286564,1.8244005796094496e-07,2.8289808024119269e-09,9.0960825601893108e-05,1.8290409679519427e-05,3.0662626596125401e-07,6.0303896877312416e-09,3.5709054111678888e-10,8.8403524355957969e-08,5.4032265241485601e-09,4.7385688824367607e-12,4.0275502468513425e-10
6.606167307052223e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29197582069321321,0.11244369718034905,0.0023358513215796439,0.0,1.2994844558524856e-08,0.0013553620252684895,0.00056119989505950011,0.00013105093670537786,4.2884962071125766e-17,0.00033034315427442264,5.6397196699001258e-11,1.8217080837264305e-07,2.5402255036899793e-10,3.3991201228362626e-11,1.3180479957723894e-13,2.4635331679983608e-14,5.5760300117269814e-13,7.6059167306170134e-08,0.0050715735495500637,0.040410204607173358,1.822405634674184e-07,2.8340661345913006e-09,9.1048067894995967e-05,1.8329315728493714e-05,3.0743090829129771e-07,5.9842953231237197e-09,3.5705177943001465e-10,8.8303915978462236e-08,5.3914254353542685e-09,4.75026283331561e-12,4.0375941155558114e-10
6.6271226095837165e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29194670379412413,0.11244243275635495,0.002320348332993842,0.0,1.307816809230052e-08,0.0013583699285359217,0.00056265004657441169,0.00013140624960623302,4.3237731917597345e-17,0.00033000993558065541,5.6710202865649717e-11,1.8236874936821904e-07,2.5449788755381833e-10,3.4152396069465271e-11,1.3228929042629281e-13,2.4796909915105156e-14,5.5834272292813842e-13,7.6536506961818062e-08,0.0050710082061711272,0.040439760434690039,1.8204198964994532e-07,2.8391339261733018e-09,9.1135127089690281e-05,1.8368171663204496e-05,3.0823388748100113e-07,5.9385810638674364e-09,3.5701413251007164e-10,8.8205007780370634e-08,5.3797055064122797e-09,4.7619402479938313e-12,4.0476236595360643e-10
6.64807791211521e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29191779337249929,0.1124411668936388,0.0023049512877314107,0.0,1.3161707412739938e-08,0.0013613737820130903,0.00056409810732430718,0.00013176083555899851,4.3592102507902606e-17,0.00032967814845037149,5.7023469337341631e-11,1.8256621204668562e-07,2.5497160928472445e-10,3.4313688130829941e-11,1.3277368147031131e-13,2.4958913127481303e-14,5.5908018056160517e-13,7.7014736770685686e-08,0.0050704464140772648,0.040469106465374806,1.8184432956080802e-07,2.8441842610052903e-09,9.1222004227649645e-05,1.8406977721098574e-05,3.0903521328044638e-07,5.8932434005532598e-09,3.5697758879069085e-10,8.8106792782433764e-08,5.3680658944922336e-09,4.773601212158511e-12,4.057638953481938e-10
6.669033214646704e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29188908793116314,0.11243989961094138,0.0022896594203867925,0.0,1.3245462051752915e-08,0.0013643736025161018,0.00056554408680635764,0.00013211469838894372,4.3948075050545991e-17,0.00032934778240768884,5.7336994299377856e-11,1.8276319904769726e-07,2.5544372721423837e-10,3.4475076586568139e-11,1.3325797259512209e-13,2.5121340690172434e-14,5.5981539202392872e-13,7.7493853707613099e-08,0.0050698881478607322,0.040498244220548957,1.8164757632233459e-07,2.8492172225336288e-09,9.1308700340346805e-05,1.8445734137558406e-05,3.0983489534872451e-07,5.8482788613789455e-09,3.5694213683789178e-10,8.8009264091533645e-08,5.3565057679385391e-09,4.7852458107244403e-12,4.0676400714081203e-10
6.689988517178198e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29186058598485576,0.11243863092683765,0.0022744719716435986,0.0,1.3329431542448226e-08,0.0013673694067397365,0.00056698799444395516,0.00013246784188943964,4.4305650749002173e-17,0.0003290188270784998,5.7650775955004132e-11,1.8295971298785266e-07,2.5591425286911825e-10,3.4636560617107886e-11,1.3374216368932533e-13,2.5284191979020667e-14,5.6054837509789109e-13,7.7973854769208361e-08,0.0050693333823151887,0.040527175209429084,1.8145172312601042e-07,2.8542328938026823e-09,9.1395216449179369e-05,1.8484441145926569e-05,3.1063294325501261e-07,5.8036840116854965e-09,3.5690776535863861e-10,8.7912414898551509e-08,5.3450243061335462e-09,4.796874127842283e-12,4.0776270866615298e-10
6.710943819709692e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2918322860601224,0.11243736085973836,0.0022593881882186973,0.0,1.341361541913442e-08,0.0013703612112587439,0.00056842983958747763,0.00013282026982230785,4.466483080175064e-17,0.00032869127218949006,5.7964812525171909e-11,1.831557564609774e-07,2.5638319765223284e-10,3.4798139409137946e-11,1.3422625464424511e-13,2.5447466372626211e-14,5.6127914739994972e-13,7.8454736973613106e-08,0.0050687820924338496,0.040555900929238275,1.8125676323174258e-07,2.8592313574606847e-09,9.1481553565603906e-05,1.8523098977529886e-05,3.1142936647962601e-07,5.7594554534843611e-09,3.5687446315515336e-10,8.7816238477850077e-08,5.3336206993608225e-09,4.8084862469072711e-12,4.0876000719287428e-10
6.731899122241186e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2918041866952068,0.11243608942789132,0.0022444073228068935,0.0,1.3498013217320537e-08,0.0013733490325291177,0.00056986963151504412,0.00013317198591816581,4.5025616402309586e-17,0.00032836510756715777,5.8279102248303234e-11,1.833513320384022e-07,2.5685057284440023e-10,3.4959812155552732e-11,1.3471024535388233e-13,2.5611163252324093e-14,5.6200772638194612e-13,7.8936497360271663e-08,0.0050682342534076486,0.040584422865315883,1.8106268996703771e-07,2.8642126957596877e-09,9.1567712691265594e-05,1.8561707861703e-05,3.1222417441505978e-07,5.7155898249942371e-09,3.5684221915552634e-10,8.7720728186501952e-08,5.3222941485576037e-09,4.8200822505685e-12,4.0975590992440062e-10
6.7528544247726796e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29177628643994274,0.11243481664938286,0.0022295286340262336,0.0,1.3582624473716742e-08,0.0013763328868893485,0.00057130737943325972,0.00013352299387676736,4.5388008739269838e-17,0.00032804032313683086,5.859364338005982e-11,1.8354644226923608e-07,2.5731638960619104e-10,3.5121578055397808e-11,1.3519413571486691e-13,2.577528200216121e-14,5.6273412933278661e-13,7.9419132989703452e-08,0.0050676898406234235,0.040612742491226261,1.8086949672608917e-07,2.8691769905525511e-09,9.1653694818115002e-05,1.8600268025811599e-05,3.130173763670262e-07,5.6720838002001691e-09,3.5681102243435969e-10,8.7625877461389948e-08,5.3110438651616493e-09,4.8316622207364907e-12,4.1075042399962884e-10
6.773809727304173e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29174858385564945,0.11243354254213894,0.0022147513863638871,0.0,1.3667448726234827e-08,0.0013793127905616538,0.00057274309247795207,0.00013387329736733942,4.5752008996328073e-17,0.00032771690892168545,5.890843419311623e-11,1.8374108968063521e-07,2.5778065897969573e-10,3.5283436313816052e-11,1.3567792562641097e-13,2.5939822008873743e-14,5.6345837338010851e-13,7.9902640943278868e-08,0.0050671488296621398,0.040640861268866173,1.8067717696909725e-07,2.8741243233003516e-09,9.1739500928537403e-05,1.8638779695275422e-05,3.1380898155546752e-07,5.628934088400409e-09,3.5678086214829268e-10,8.7531679819261615e-08,5.2998690709958035e-09,4.8432262385914741e-12,4.1174355649362497e-10
6.794765029835667e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29172107751502585,0.11243226712392684,0.0022000748501226318,0.0,1.3752485513988743e-08,0.0013822887596531914,0.00057417677971489836,0.00013422290002891479,4.6117618352319935e-17,0.00032739485504176575,5.9223472976936975e-11,1.8393527677806729e-07,2.5824339189025823e-10,3.5445386141994331e-11,1.3616161499026345e-13,2.6104782661864922e-14,5.64180475491928e-13,8.0387018322998335e-08,0.0050666111962971066,0.040668780648571178,1.8048572422151648e-07,2.8790547750734931e-09,9.1825131995478657e-05,1.8677243093590695e-05,3.1459899911555641e-07,5.5861374337581585e-09,3.5675172757196898e-10,8.7438128856689089e-08,5.2887689980489434e-09,4.854774384592797e-12,4.127353144184157e-10
6.815720332367161e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29169376600204766,0.11243099041235628,0.0021854983013679086,0.0,1.383773437729493e-08,0.001385260810157252,0.00057560845014054476,0.0001345718054706606,4.648483798125274e-17,0.00032707415171300463,5.9538758037557466e-11,1.8412900604557139e-07,2.5870459914817578e-10,3.5607426757110796e-11,1.3664520371066572e-13,2.627016335318304e-14,5.6490045247826422e-13,8.0872262251274688e-08,0.0050660769164922285,0.040696502069220764,1.8029513207309536e-07,2.8839684265456451e-09,9.1910588982552541e-05,1.8715658442352233e-05,3.1538743809869283e-07,5.543690614882912e-09,3.5672360813670488e-10,8.7345218245876806e-08,5.2777428883016388e-09,4.8663067384858e-12,4.1372570472366597e-10
6.836675634898655e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29166664791186503,0.11242971242488085,0.0021710210218754524,0.0,1.3923194857672633e-08,0.0013882289579544278,0.00057703811268271493,0.00013492001727220281,4.6853669052337713e-17,0.00032675478924624644,5.985428769736867e-11,1.843222799460136e-07,2.5916429145036649e-10,3.5769557382282844e-11,1.3712869169430645e-13,2.6435963477499879e-14,5.6561832099274595e-13,8.1358369870718604e-08,0.0050655459664002813,0.040724026958342402,1.8010539417724131e-07,2.8888653580027246e-09,9.1995872844165911e-05,1.8754025961275363e-05,3.1617430747348158e-07,5.5015904443974929e-09,3.5669649333981756e-10,8.7252941735182728e-08,5.2667899936298575e-09,4.8778233793095931e-12,4.147147342973259e-10
