Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),C2H4X(205),C2H4X(65),H2OX(23),acetyl(43)
1.2861614165962397e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522436771544549,0.11860707141420158,0.022820650082050486,0.0,3.1985070588506411e-19,6.1652644409222689e-10,1.29281028618742e-14,5.135697334991522e-15,1.3834415322049268e-32,1.1410947897217555e-06,8.136649912829096e-29,1.1330474489209649e-06,3.160690510320191e-20,1.2292069409291177e-24,2.5519281026188538e-25,1.6040637417757288e-26,1.6970918443666643e-19,4.2976927269015003e-21,6.1751796722953276e-05,1.8352096389663577e-06,1.0920833870493959e-08,9.5581436264573401e-16,6.1773760354308241e-12,9.2344635964662479e-10,2.9761569867967877e-13,1.933407073486479e-21,4.7690245748927351e-19,4.2321021989166974e-13,1.1339099994988804e-13,7.9406745774196069e-10,2.0333782946496035e-19,3.6147274119121362e-20,1.1840693105305603e-25,1.2343645558775716e-27,8.704151464992512e-21,3.6043992489326915e-26
1.2961686277819262e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224318418821385,0.11860658393569677,0.022820642943565068,0.0,3.2532963923063574e-19,6.2614668733826906e-10,1.3255334528921202e-14,5.2565213349083441e-15,1.4460665779542765e-32,1.1499813909118333e-06,8.5143106462756447e-29,1.1418469587666958e-06,3.2559495614119339e-20,1.251126633447357e-24,2.6467370543783976e-25,1.6580746807651717e-26,1.7312729479113321e-19,4.4543033791005918e-21,6.223038072096313e-05,1.8494865085719969e-06,1.1018345826247026e-08,9.6507645824196011e-16,6.2278255274426433e-12,9.2404445282753414e-10,3.0457030211102021e-13,2.0158203300024663e-21,4.9181615500504962e-19,4.2348435431500884e-13,1.1393821327302118e-13,8.0132314103532542e-10,2.0679385730760975e-19,3.7098457111326115e-20,1.2446973870799042e-25,1.2793787323711176e-27,8.7894405355801513e-21,3.7251236009411487e-26
1.3061758389676128e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224269125090738,0.11860609648621265,0.022820635805097439,0.0,3.3086203559118303e-19,6.3584123629512927e-10,1.3588102465722414e-14,5.379226079028022e-15,1.5110093423325274e-32,1.1588680281409707e-06,8.9063233769611697e-29,1.1506462163152457e-06,3.3532845367234368e-20,1.2732736280809532e-24,2.744298230744336e-25,1.7134467403383888e-26,1.7658986137593823e-19,4.6152998110014219e-21,6.2708935658226594e-05,1.8637633425821961e-06,1.1116015377804668e-08,9.7436971613438292e-16,6.2782751947419645e-12,9.2464188049815786e-10,3.1163168888537124e-13,2.1010220607902427e-21,5.070753867735613e-19,4.2375818254007537e-13,1.1449195594125538e-13,8.0858350058781914e-10,2.1028009294939342e-19,3.8066390991873713e-20,1.3078981521000419e-25,1.3256544115260034e-27,8.8750185276925537e-21,3.8488720667408709e-26
1.3161830501532994e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224219834253365,0.11860560906574741,0.022820628666647608,0.0,3.3644807531999272e-19,6.4561008705592419e-10,1.3926454765894752e-14,5.5038260980749704e-15,1.5783370993620946e-32,1.1677547013708505e-06,9.3131152009581669e-29,1.1594452215775531e-06,3.4527232293385957e-20,1.29564893437813e-24,2.8446698526369391e-25,1.7702028775198074e-26,1.8009716444056456e-19,4.7807682062730361e-21,6.3187461536509237e-05,1.8780401409987988e-06,1.1213842504978017e-08,9.8369420196353618e-16,6.3287250369697483e-12,9.2523868519414998e-10,3.1880065047435343e-13,2.1890821300453589e-21,5.2268539602407829e-19,4.2403172414343958e-13,1.1505188075104926e-13,8.1584853166944879e-10,2.1379651979657161e-19,3.9051227209763646e-20,1.3737586195679841e-25,1.3732163999198459e-27,8.9608860782569181e-21,3.9756953154350434e-26
1.326190261338986e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224170546309106,0.11860512167429933,0.022820621528215571,0.0,3.4208793910313153e-19,6.5545323571442233e-10,1.4270439559110044e-14,5.6303359227895019e-15,1.6481183096825825e-32,1.1766414105651655e-06,9.7351209697791494e-29,1.1682439745645527e-06,3.5542935385032382e-20,1.3182535652528003e-24,2.9479108035677244e-25,1.8283662154355754e-26,1.8364948430924901e-19,4.950795557456455e-21,6.3665958357576465e-05,1.8923169038236473e-06,1.1311827192243916e-08,9.9304998243795514e-16,6.3791750537859793e-12,9.2583490717232552e-10,3.2607797793790295e-13,2.280071333945231e-21,5.3865145748533968e-19,4.243049976382254e-13,1.1561378206321736e-13,8.2311823367801054e-10,2.1734315490045102e-19,4.0053117324470369e-20,1.4423676170775391e-25,1.4220897370657982e-27,9.0470438244136377e-21,4.1056444994564615e-26
1.3361974725246725e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522412126125776,0.11860463431186667,0.022820614389801319,0.0,3.4778180806046744e-19,6.6537067836524304e-10,1.4620105021479031e-14,5.7587700839324151e-15,1.7204230087803243e-32,1.1855281556900177e-06,1.017278558801803e-28,1.1770424752871799e-06,3.6580235004087401e-20,1.3410885380156084e-24,3.0540808251345391e-25,1.8879600939613194e-26,1.8724710140361522e-19,5.1254699150805662e-21,6.4144426123193576e-05,1.9065936310585848e-06,1.1409969417937315e-08,1.0024371281924965e-15,6.4296252448734238e-12,9.2643058396000825e-10,3.3346446179982854e-13,2.3740616936953519e-21,5.5497888688026579e-19,4.245780202922248e-13,1.161805630028529e-13,8.3039259922512209e-10,2.2092006248431512e-19,4.1072213040123844e-20,1.5138163882753766e-25,1.4722997671681554e-27,9.1334924033270521e-21,4.2387711388385393e-26
1.346204683710359e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224071979099179,0.11860414697844762,0.022820607251404862,0.0,3.5352986361151651e-19,6.7536241110359265e-10,1.4975499360123598e-14,5.8891431122787978e-15,1.7953223200630226e-32,1.1944149367131798e-06,1.0626561005248581e-28,1.1858407237563709e-06,3.7639412459020805e-20,1.3641548730002231e-24,3.1632402571771832e-25,1.9490080027233372e-26,1.9089029621251378e-19,5.3048800606056047e-21,6.4622864835125815e-05,1.9208703227054546e-06,1.1508269161250598e-08,1.0118557082975299e-15,6.4800756099306618e-12,9.2702575119009281e-10,3.4096089221350222e-13,2.4711260767252648e-21,5.7167302825694321e-19,4.2485080850577294e-13,1.1675494034095689e-13,8.3767162133265088e-10,2.2452727865874105e-19,4.2108666160327314e-20,1.5881978454335978e-25,1.5238720448739102e-27,9.2202324520318451e-21,4.3751272134649543e-26
1.3562118948960456e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224022699833161,0.11860365967404041,0.022820600113026196,0.0,3.5933228762305628e-19,6.8542843002555328e-10,1.533667083066517e-14,6.0214695386249386e-15,1.8728890174796609e-32,1.2033017536047096e-06,1.1096909744351009e-28,1.1946387199830583e-06,3.872075045719535e-20,1.3874535950421509e-24,3.2754503333599282e-25,2.0115336550338879e-26,1.9457934932526439e-19,5.4891158696559425e-21,6.5101274495138248e-05,1.935146978766098e-06,1.1606726407836808e-08,1.0213057886011995e-15,6.5305261486778841e-12,9.276204419052557e-10,3.4856805878000298e-13,2.5713386229203745e-21,5.8873926786844214e-19,4.2512337747995618e-13,1.1733408776259435e-13,8.4495529887169038e-10,2.2816479960350144e-19,4.3162628638166706e-20,1.6656074401610636e-25,1.5768324400081018e-27,9.3072646078167608e-21,4.5147651654230554e-26
1.3662191060817322e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223973423459535,0.11860317239864331,0.022820592974665321,0.0,3.6518926234386355e-19,6.9556873122795596e-10,1.5703667730201288e-14,6.155763893785393e-15,1.9531973003526748e-32,1.2121886063365111e-06,1.1584303518351739e-28,1.2034364639781757e-06,3.9824532893479864e-20,1.4109857327917037e-24,3.3907730580324796e-25,2.0755609553879259e-26,1.9831454141699339e-19,5.6782681543562609e-21,6.5579655104995916e-05,1.9494235992423587e-06,1.1705341143081734e-08,1.030787436733045e-15,6.5809768608527242e-12,9.2821468705679362e-10,3.5628675062892715e-13,2.6747745644064061e-21,6.0618302798297267e-19,4.2539574145117592e-13,1.1791618708318477e-13,8.5224362995237889e-10,2.3183265033864821e-19,4.4234252554291513e-20,1.7461428208261759e-25,1.6312070921204205e-27,9.3945895081852512e-21,4.6577378824537475e-26
1.3762263172674187e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223924149978134,0.11860268515225454,0.022820585836322228,0.0,3.7110097044239019e-19,7.0578331080845312e-10,1.6076538400439381e-14,6.29204070859474e-15,2.0363229568970925e-32,1.2210754948823605e-06,1.2089224224189662e-28,1.212233955752656e-06,4.0951044956091713e-20,1.4347523190823299e-24,3.5092712850363721e-25,2.1411140184912558e-26,2.020961532570166e-19,5.8724287584727317e-21,6.6058006666463697e-05,1.9637001841360773e-06,1.1804113348721485e-08,1.0403007226865773e-15,6.6314277462105282e-12,9.2880851547231405e-10,3.6411775637232543e-13,2.7815103412126923e-21,6.2400977038096602e-19,4.2566791368514065e-13,1.1850382208227484e-13,8.5953660853387169e-10,2.3553088404695236e-19,4.5323690130036881e-20,1.8299040909623493e-25,1.6870224378508646e-27,9.4822077905570463e-21,4.8040986903227733e-26
1.3862335284531053e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223874879388765,0.11860219793487231,0.022820578697996925,0.0,3.7706759489251776e-19,7.1607216486529448e-10,1.6455331215617374e-14,6.4303145139022213e-15,2.1223429434367607e-32,1.229962419217326e-06,1.2612161281599023e-28,1.2210311953174311e-06,4.2100572768961809e-20,1.458754389773098e-24,3.6310084914060591e-25,2.2082171121219114e-26,2.0592446568321015e-19,6.071690277969141e-21,6.653632918130636e-05,1.9779767334490974e-06,1.1903043008413773e-08,1.0498457144910351e-15,6.6818788045188412e-12,9.2940195451627009e-10,3.7206186424580532e-13,2.8916232764225196e-21,6.4222498557160112e-19,4.2593990677619486e-13,1.1909817323988931e-13,8.6683423015154189e-10,2.3925952317523346e-19,4.6431093689232907e-20,1.9169931619931223e-25,1.7443051304067885e-27,9.5701200923341814e-21,4.9539013219674135e-26
1.3962407396387919e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223825611691254,0.11860171074649489,0.022820571559689411,0.0,3.8308931919635738e-19,7.2643528949776357e-10,1.684009460694183e-14,6.5705998405824302e-15,2.2113362664361132e-32,1.2388493793185434e-06,1.3153617250110791e-28,1.2298281826834317e-06,4.327340406070061e-20,1.4829929859439935e-24,3.7560492365335006e-25,2.2768947690611418e-26,2.0979975965207627e-19,6.2761466134188574e-21,6.7014622651288607e-05,1.9922532471832605e-06,1.2002130110134186e-08,1.0594224786588437e-15,6.7323300355647506e-12,9.2999502920905091e-10,3.8011986183433965e-13,3.0051922304927267e-21,6.6083421369102344e-19,4.2621173223427399e-13,1.196969335692676e-13,8.7413649410526038e-10,2.4301857410602094e-19,4.755661573306271e-20,2.0075151260310964e-25,1.8030821988252051e-27,9.6583270510958173e-21,5.10720001045643e-26
1.4062479508244784e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223776346885425,0.11860122358712054,0.022820564421399684,0.0,3.8916632723183223e-19,7.3687268080587979e-10,1.7230877046297568e-14,6.7129112195281005e-15,2.3033834046784084e-32,1.2477363751645455e-06,1.3714104136602822e-28,1.2386249178615889e-06,4.4469827695162558e-20,1.5074691523697813e-24,3.884458853872422e-25,2.3471717107321956e-26,2.1372231620451058e-19,6.485892595177585e-21,6.7492887078174951e-05,2.0065297253404072e-06,1.2101374640547914e-08,1.0690310844712462e-15,6.7827814391485329e-12,9.3058776298833435e-10,3.8829253626024827e-13,3.1222971622383167e-21,6.7984303015138386e-19,4.2648340083839815e-13,1.2029966713920506e-13,8.8144339801089094e-10,2.4680808670254427e-19,4.8700408889078924e-20,2.1015773629827177e-25,1.8633809399227632e-27,9.7468293045292677e-21,5.2640494351127375e-26
1.416255162010165e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223727084971099,0.11860073645674744,0.022820557283127735,0.0,3.9529880326807863e-19,7.4738433489042631e-10,1.7627727047822167e-14,6.8572631816509478e-15,2.3985664117852224e-32,1.2566234067351113e-06,1.4294144019905361e-28,1.2474214008628318e-06,4.5690133698530249e-20,1.5321839376439033e-24,4.0163034917454472e-25,2.4190728552356758e-26,2.1769241646924039e-19,6.7010240262553189e-21,6.7971122463729875e-05,2.0208061679223806e-06,1.2200776584374993e-08,1.0786716008865161e-15,6.8332330150822411e-12,9.311801778786867e-10,3.9658067416501948e-13,3.2430191875615182e-21,6.9925704698854345e-19,4.2675492272512174e-13,1.2090838377671836e-13,8.8875493720552606e-10,2.5062809718184215e-19,4.9862625917097355e-20,2.1992897104672178e-25,1.9252289305627637e-27,9.8356274903405957e-21,5.4245046901577794e-26
1.4262623731958515e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223677825948111,0.11860024935537386,0.022820550144873573,0.0,4.0148693196761217e-19,7.5797024785295604e-10,1.8030693167747556e-14,7.0036702578817377e-15,2.4969689209306475e-32,1.2655104740113014e-06,1.4894269084077935e-28,1.2562176316980903e-06,4.6934613268046264e-20,1.5571383942050978e-24,4.1516501170457253e-25,2.4926233184403016e-26,2.2171034166330859e-19,6.9216376873719085e-21,6.8449328809717743e-05,2.0350825749310212e-06,1.2300335928513097e-08,1.0883440937959676e-15,6.8836847631900289e-12,9.3177229445234478e-10,4.0498506170647641e-13,3.3674405846092043e-21,7.1908191308194269e-19,4.2702630736668498e-13,1.2152343014295015e-13,8.9607110886105178e-10,2.54478592262527e-19,5.1043419709447021e-20,2.3007644701593775e-25,1.9886540291569942e-27,9.9247222462593725e-21,5.5886213031820487e-26
1.436269584381538e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223628569816265,0.11859976228299803,0.022820543006637196,0.0,4.0773089838713537e-19,7.6863041579579154e-10,1.8439824005598825e-14,7.1521469791704826e-15,2.5986761928856043e-32,1.2743975769752701e-06,1.5515021909095794e-28,1.2650136103782919e-06,4.82035587542808e-20,1.5823335783163317e-24,4.2905665274627076e-25,2.5678484147074012e-26,2.2577637309229389e-19,7.1478313438615215e-21,6.8927506117902755e-05,2.0493589463681707e-06,1.2400052663647164e-08,1.0980486306128384e-15,6.9341366833063876e-12,9.323641320408846e-10,4.1350648455861613e-13,3.4956448103267159e-21,7.3932331412654141e-19,4.2729756365203183e-13,1.2214180518014589e-13,9.0339191364369622e-10,2.5835959678848054e-19,5.2242943292224552e-20,2.4061164937094503e-25,2.0536843777829945e-27,1.0014114210170129e-20,5.7564552565289239e-26
1.4462767955672247e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223579316575402,0.11859927523961818,0.022820535868418593,0.0,4.1403088797708903e-19,7.7936483482202549e-10,1.8855168203081278e-14,7.3027078764863657e-15,2.7037751071700413e-32,1.2832847156103073e-06,1.6156955424949024e-28,1.2738093369143657e-06,4.9497263663661658e-20,1.6077705500759934e-24,4.4331213493727329e-25,2.6447736566614955e-26,2.2989079215015123e-19,7.3797037439712601e-21,6.9405654390049029e-05,2.0636352822356699e-06,1.2499926776338165e-08,1.1077852843089147e-15,6.9845887752765141e-12,9.3295570869040142e-10,4.2214572791188273e-13,3.6277164969773795e-21,7.5998697261894362e-19,4.2756869987614502e-13,1.2276508719113787e-13,9.1071734779223739e-10,2.6227122020788085e-19,5.3461349824359613e-20,2.5154631671189617e-25,2.1203484016004645e-27,1.0103804019904975e-20,5.9280629875808868e-26
1.4562840067529112e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223530066225331,0.11859878822523255,0.022820528730217775,0.0,4.2038708662686566e-19,7.9017350103560712e-10,1.9276774449268912e-14,7.4553674808200903e-15,2.8123543865048639e-32,1.2921718899008253e-06,1.6820634337762469e-28,1.282604811317238e-06,5.0816022774291907e-20,1.6334503738316944e-24,4.5793841422219672e-25,2.7234247782248417e-26,2.3405388032939935e-19,7.6173547358167109e-21,6.9883773627920631e-05,2.0779115825353599e-06,1.2599958253687215e-08,1.1175541193483189e-15,7.0350410389562132e-12,9.3354704117418618e-10,4.3090357641835495e-13,3.7637415989784292e-21,7.8107865199475909e-19,4.2783972376749065e-13,1.2339476519710586e-13,9.1804740778512061e-10,2.6621341943160421e-19,5.4698792613598038e-20,2.6289247713140341e-25,2.1886748424066957e-27,1.0193792313374625e-20,6.1035014158897142e-26
1.4662912179385978e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223480818765882,0.11859830123983936,0.022820521592034737,0.0,4.2679968062565188e-19,8.0105641054126683e-10,1.9704691476413748e-14,7.6101403231819937e-15,2.9245044681342294e-32,1.3010590998321445e-06,1.7506634241120088e-28,1.2914000335978351e-06,5.2160132007723214e-20,1.6593741177901221e-24,4.729425320988005e-25,2.8038277151847997e-26,2.3826591921230639e-19,7.8608851732482993e-21,7.0361863833281408e-05,2.0921878472690809e-06,1.2700147085727344e-08,1.1273552033607284e-15,7.0854934742098611e-12,9.3413814523603614e-10,4.39780814240254e-13,3.9038072859766768e-21,8.0260415290898139e-19,4.2811064256968122e-13,1.2402976104420114e-13,9.2538209278962564e-10,2.7018621725395004e-19,5.595542510341208e-20,2.7466242884047925e-25,2.2586927317408862e-27,1.028407972848224e-20,6.2828278318172034e-26
1.4762984291242844e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223431574196876,0.11859781428343688,0.02282051445386948,0.0,4.3326885655907159e-19,8.120135594443132e-10,2.0138968049482761e-14,7.7670409345970671e-15,3.0403170564421479e-32,1.309946345390277e-06,1.8215538867094132e-28,1.3001950037670837e-06,5.3529888135087679e-20,1.6855428530162477e-24,4.8833159385405411e-25,2.886008552945448e-26,2.4252719044772522e-19,8.1103966552374703e-21,7.0839925007895222e-05,2.1064640764386735e-06,1.2800493262690029e-08,1.1371886065209221e-15,7.1359460809083652e-12,9.3472903583583114e-10,4.4877822517658566e-13,4.0480016271922277e-21,8.2456930361731796e-19,4.2838146315976163e-13,1.2466907585947384e-13,9.3272140198638955e-10,2.7418968169469959e-19,5.7231400837949463e-20,2.8686866956797e-25,2.3304313156784207e-27,1.0374666903265525e-20,6.4660999950061025e-26
1.486305640309971e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223382332518136,0.11859732735602334,0.022820507315721994,0.0,4.3979480145385229e-19,8.2304494385091625e-10,2.0579652980980032e-14,7.9260838461120222e-15,3.1598857712580025e-32,1.318833626562176e-06,1.8947944124154552e-28,1.3089897218359084e-06,5.4925589179619806e-20,1.711957654833435e-24,5.0411279983353215e-25,2.9699935998225742e-26,2.4683797578353526e-19,8.3659918929019248e-21,7.1317957153525758e-05,2.1207402700459791e-06,1.2900996773170888e-08,1.1470543968015757e-15,7.1863988589315104e-12,9.3531972686690792e-10,4.5789659248622681e-13,4.1964140396413882e-21,8.4697997339427135e-19,4.2865219193125975e-13,1.2531372444864129e-13,9.4006533266838552e-10,2.7822383391154072e-19,5.8526873511139747e-20,2.9952399934214042e-25,2.403920160581883e-27,1.046555447576879e-20,6.6533761340870396e-26
1.4963128514956575e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223333093729484,0.11859684045759694,0.022820500177592289,0.0,4.4637770272156363e-19,8.3415055986799673e-10,2.1026795124924192e-14,8.0872835887926358e-15,3.2833059185794807e-32,1.3277209433355772e-06,1.9704456693249375e-28,1.3177841878152345e-06,5.634753425086926e-20,1.7386196022629511e-24,5.2029343395060457e-25,3.0558093587123121e-26,2.5119855705400455e-19,8.6277745691323322e-21,7.1795960271936606e-05,2.1350164280928367e-06,1.3001657606419532e-08,1.1569526406251237e-15,7.2368518081664707e-12,9.3591023133629613e-10,4.6713669895708335e-13,4.349135120537805e-21,8.6984206726823427e-19,4.289228348732737e-13,1.2596438162726891e-13,9.4741388257329877e-10,2.8228866876357418e-19,5.9841996947809967e-20,3.1264148461137312e-25,2.4791891126814309e-27,1.0556743084012567e-20,6.8447149297880767e-26
