Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),COX(50),CO2X(24)
5.828111057323025e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33080501304731869,0.11299592713486388,0.022279452957188414,2.3344151260203276e-14,9.2001252160146313e-15,5.0345551327765434e-07,1.9847323247601123e-06,3.1566363598544778e-16,3.5503809475441695e-21,5.7040706822258378e-09,1.2318008501880762e-31,7.325394523552117e-09,1.0772768001304986e-23,2.0064663492432908e-21,1.6199044462073764e-17,6.0846449137150651e-20,1.0776735272631878e-16,1.3378673867128806e-23,0.0056717132295612477,0.0010822402077418042,4.9341065627984939e-10,8.2545777178448468e-06,3.5680914991559067e-14,1.444484377928223e-09,3.2876566464019946e-07,6.0839316148144328e-12,4.5239036658713745e-09,6.9024567190340673e-09,4.0042047615072866e-15,1.6176474249341612e-12,1.0867465958188125e-17
5.844608138738448e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33080089985378391,0.11299482454334862,0.022277953589480492,2.3565487182058945e-14,9.3338573000508684e-15,5.0930813268091644e-07,1.9964316978590932e-06,3.1813356957532447e-16,3.6054347004476377e-21,5.7200920683946312e-09,1.2500456791002813e-31,7.3556041117906335e-09,1.0872267800266608e-23,2.0315862086439891e-21,1.6368210644788564e-17,6.141250623165828e-20,1.0889600245253056e-16,1.3538640086971967e-23,0.0056728040274616502,0.0010852272268569536,4.946367004486231e-10,8.2897934206613007e-06,3.5779069465577398e-14,1.4509002120832673e-09,3.2881935863769008e-07,6.1267817154645503e-12,4.5407782781621411e-09,6.9850100616958302e-09,4.036337029548397e-15,1.6271633249410624e-12,1.093824460880162e-17
5.861105220153871e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33079679997747813,0.11299373495327134,0.02227645435989908,2.3788261656994843e-14,9.4691029996814077e-15,5.1520960641040331e-07,2.0081597386706048e-06,3.2061632409937949e-16,3.661165495115335e-21,5.7361152777979533e-09,1.2685104446072182e-31,7.3858768544232172e-09,1.0972419844006034e-23,2.0569456588362738e-21,1.6538632170929702e-17,6.1981888743329978e-20,1.1003320754290099e-16,1.3700081824815441e-23,0.0056738817948440287,0.0010882139410276631,4.9586265395134407e-10,8.3250262328725881e-06,3.5877278681485518e-14,1.4573228374249683e-09,3.288734329314552e-07,6.1697865975217267e-12,4.5576764154060003e-09,7.0682768948092156e-09,4.0686273517376354e-15,1.6367024409940578e-12,1.1009302610968153e-17
5.877602301569294e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3307927132696753,0.1129926582157347,0.022274955268309395,2.4012480337331806e-14,9.6058740139258713e-15,5.2116015097318194e-07,2.0199164446899247e-06,3.2311193280240952e-16,3.7175795406429051e-21,5.7521403262316459e-09,1.2871972047045149e-31,7.4162126662476123e-09,1.1073226755428135e-23,2.082546215312279e-21,1.6710314839305367e-17,6.2554604824463133e-20,1.1117900609991497e-16,1.3863008740829541e-23,0.0056749466806080475,0.0010912003505259863,4.9708851660229526e-10,8.360275705240369e-06,3.5975549789261774e-14,1.4637521978266637e-09,3.2892788763513805e-07,6.212946013416106e-12,4.5745981092069021e-09,7.1522605778062525e-09,4.1010751491878141e-15,1.6462647411290389e-12,1.1080639954737508e-17
5.894099382984717e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078863958335253,0.11299159418354257,0.022273456314578013,2.4238148885690276e-14,9.7441820778509971e-15,5.2715998237064235e-07,2.0317018135503991e-06,3.2562042893299613e-16,3.774683031604115e-21,5.7681672294407579e-09,1.3061080313379974e-31,7.4466114605138782e-09,1.1174691162577452e-23,2.1083893972020242e-21,1.6883264456709908e-17,6.3130662626807715e-20,1.12333436236287e-16,1.4027430533991481e-23,0.0056759988319522812,0.0010941864556210826,4.9831428827571553e-10,8.3955413895314094e-06,3.6073882586818077e-14,1.4701882376949114e-09,3.2898272272010458e-07,6.2562597141949804e-12,4.5915433898040434e-09,7.2369644637543567e-09,4.1336808019158461e-15,1.6558502349737391e-12,1.1152257171895999e-17
5.91059646440014e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078457877317086,0.11299054271118047,0.02227195749857289,2.4465272974678125e-14,9.8840389620522119e-15,5.3320931608910665e-07,2.0435158430173726e-06,3.2814184574349372e-16,3.8324820418928192e-21,5.7841960031194672e-09,1.3252450104659802e-31,7.4770731489323008e-09,1.1276815698643315e-23,2.1344767272253943e-21,1.7057486837519083e-17,6.3710070301563453e-20,1.1349653607421473e-16,1.4193356942161457e-23,0.0056770383943936468,0.0010971722565792531,4.9953996884413616e-10,8.4308228385378615e-06,3.6172277228439135e-14,1.4766309009739057e-09,3.2903793802239208e-07,6.2997274479417464e-12,4.608512286308031e-09,7.3223918992059308e-09,4.1664443756882101e-15,1.665458919017722e-12,1.1224154764230905e-17
5.927093545815563e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078053069545532,0.11298950365479637,0.022270458820163333,2.4693858287155258e-14,1.0025456472584487e-14,5.3930836709051016e-07,2.0553585309826111e-06,3.3067621649015359e-16,3.8909826342408459e-21,5.8002266629109585e-09,1.3446102421217815e-31,7.507597641681407e-09,1.1379603001964853e-23,2.1608097316984681e-21,1.7232987803874188e-17,6.4292835999452483e-20,1.1466834374464792e-16,1.4360797742158696e-23,0.0056780655117865224,0.0011001577536639828,5.0076555816470955e-10,8.466119606096247e-06,3.6270733593989517e-14,1.4830801311627773e-09,3.2909353324847187e-07,6.3433489599314069e-12,4.6255048265100274e-09,7.4085462240488441e-09,4.1993660630557223e-15,1.6750907890063651e-12,1.129633325137054e-17
5.943590627230986e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33077649520817676,0.11298847687218191,0.02226896027921996,2.4923910516445774e-14,1.0168446450857258e-14,5.4545734980312941e-07,2.0672298754587297e-06,3.332235744332426e-16,3.950190957020995e-21,5.8162592244073335e-09,1.364205840476366e-31,7.5381848474159833e-09,1.1483055716036024e-23,2.1873899405358717e-21,1.7409773185797534e-17,6.4878967870786137e-20,1.1584889738655628e-16,1.45297627498377e-23,0.0056790803263417284,0.0011031429471359711,5.0199105610294772e-10,8.5014312471062374e-06,3.6369251681604344e-14,1.4895358713275134e-09,3.29149507980807e-07,6.3871239925742589e-12,4.6425210368616556e-09,7.4954307713575299e-09,4.2324460177522682e-15,1.6847458441111597e-12,1.1368793141453047e-17
5.976584790061832e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.330768461444928,0.112986459567534,0.022265963609220871,2.5388438549831801e-14,1.0459191350430039e-14,5.5790596535163569e-07,2.091058526565427e-06,3.3835738496973068e-16,4.0707554746133265e-21,5.848330114627042e-09,1.4040966650311391e-31,7.5995470248906519e-09,1.1691967976206886e-23,2.2412981087266019e-21,1.776722055384386e-17,6.606136273303375e-20,1.1823639517633808e-16,1.4872304847292617e-23,0.0056810736076767804,0.0011091124242708311,5.0444177729280953e-10,8.5720973745079204e-06,3.6566472895141529e-14,1.5024666517868268e-09,3.2926259370609774e-07,6.475133575440511e-12,4.676624568009448e-09,7.6714038307152603e-09,4.2990813471160849e-15,1.7041255009529878e-12,1.1514559159919374e-17
6.009578952892679e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076047637938732,0.11298448969173211,0.022262967487566718,2.5858902826799307e-14,1.0756369085710744e-14,5.705568671385547e-07,2.1150017826498398e-06,3.43543543515901e-16,4.1942257688142324e-21,5.880408797489573e-09,1.4449346826409052e-31,7.6611589204281245e-09,1.1903573730390117e-23,2.2962135420186851e-21,1.8129875731093736e-17,6.72573200834393e-20,1.2065933468770039e-16,1.5221062544965087e-23,0.0056830193439228495,0.0011150806900151466,5.0689213133686787e-10,8.6428176819140381e-06,3.6763940593217055e-14,1.5154227788440022e-09,3.2937718957991711e-07,6.5637540800563904e-12,4.7108230680502049e-09,7.8503375999901111e-09,4.3663515692692657e-15,1.7235978748444727e-12,1.1661456855019585e-17
6.042573115723525e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075253893265899,0.11298256616438752,0.022259971913268943,2.6335349260738875e-14,1.1060075624979768e-14,5.8341175044475366e-07,2.1390596316225355e-06,3.4878231629981923e-16,4.3206523158518516e-21,5.9124953958817045e-09,1.4867373220536532e-31,7.7230197492423716e-09,1.2117894312602252e-23,2.3521486064562086e-21,1.8497785619698512e-17,6.8466905111980624e-20,1.2311802124599429e-16,1.5576115782743361e-23,0.0056849186154881541,0.0011210477463579689,5.0934211714784822e-10,8.7135886486956574e-06,3.6961654460815237e-14,1.5284037830680411e-09,3.2949328833126848e-07,6.6529833461598585e-12,4.7451167076605284e-09,8.0322584834640574e-09,4.4342578403204487e-15,1.7431629512941042e-12,1.1809490226985697e-17
6.075567278554371e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33074464805041742,0.11298068792965711,0.022256976885358843,2.6817823924841486e-14,1.1370407469504659e-14,5.9647230114150556e-07,2.1632320628403892e-06,3.5407396961546179e-16,4.4500857999386569e-21,5.9445900318625932e-09,1.5295222442883918e-31,7.7851287029551536e-09,1.2334951139781682e-23,2.4091157231451778e-21,1.8870997229375915e-17,6.969018300421497e-20,1.2561276023437149e-16,1.5937545132414451e-23,0.0056867724782354899,0.0011270135952471717,5.117917336500789e-10,8.7844067730068635e-06,3.715961414171434e-14,1.5414091895744721e-09,3.2961088118755836e-07,6.7428191705496064e-12,4.7795056406094081e-09,8.2171927623570835e-09,4.5028012661335082e-15,1.7628207182149343e-12,1.1958663242218765e-17
6.108561441385217e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33073680270234679,0.11297885395568603,0.02225398240288716,2.7306373051411418e-14,1.16874616437866e-14,6.0974019540801564e-07,2.1875190669639779e-06,3.5941876982387414e-16,4.5825773521877075e-21,5.9766928266603141e-09,1.5733073446797817e-31,7.8474849498647351e-09,1.2554765711919967e-23,2.4671273675783559e-21,1.9249557673212187e-17,7.0927218942050684e-20,1.2814385707048261e-16,1.6305431800117617e-23,0.0056885819640393577,0.0011329782385905006,5.1424097976917401e-10,8.8552685723597769e-06,3.7357819238853336e-14,1.5544385184868241e-09,3.29729958016007e-07,6.8332593079308315e-12,4.8139900049168247e-09,8.4051665902476547e-09,4.5719829036749086e-15,1.7825711639970295e-12,1.2108979834230319e-17
6.141555604216063e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33072900188159576,0.11297706323406291,0.022250988464923585,2.7801043030949964e-14,1.201133568550097e-14,6.2321709945291265e-07,2.2119206358236057e-06,3.6481698335419661e-16,4.7181786903280612e-21,6.0088039006683816e-09,1.6181107549331508e-31,7.9100876352174305e-09,1.2777359612186046e-23,2.5261960689312634e-21,1.9633514163094406e-17,7.2178078104410524e-20,1.307116171832589e-16,1.6679857628801489e-23,0.0056903480813309181,0.0011389416782565946,5.1668985443276211e-10,8.9261705841916634e-06,3.755626931440867e-14,1.5674912853833169e-09,3.2985050745660575e-07,6.9243014717685183e-12,4.8485699238623743e-09,8.5962059885458836e-09,4.6418037619528795e-15,1.8024142779761573e-12,1.2260443906114282e-17
6.174549767046909e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33072124460424196,0.11297531477928681,0.02224799507055638,2.8301880410727204e-14,1.2342127634915444e-14,6.3690466923981302e-07,2.2364367622936744e-06,3.7026887670449788e-16,4.8569420505913804e-21,6.0409233734422776e-09,1.663950845189921e-31,7.9729358814819315e-09,1.3002754507042985e-23,2.5863344093032028e-21,2.0022914004518769e-17,7.3442825667751586e-20,1.3331634598977807e-16,1.706090510068456e-23,0.0056920718156309724,0.0011449039160759836,5.1913835657340179e-10,8.9971093664238291e-06,3.7754963890567246e-14,1.5805670017386624e-09,3.299725170469323e-07,7.0159433351482415e-12,4.8832455068064998e-09,8.7903368420211634e-09,4.7122648020851318e-15,1.8223500503673504e-12,1.2413059330797799e-17
6.207543929877755e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33071352990877001,0.1129736076282464,0.022245002218891884,2.8808931893318435e-14,1.2679936024155434e-14,6.5080455021718123e-07,2.2610674401752701e-06,3.7577471644255856e-16,4.9989200837978915e-21,6.0730513636959485e-09,1.7108462261038346e-31,8.0360287886264478e-09,1.3230972146356582e-23,2.6475550229485631e-21,2.0417804591357043e-17,7.4721526806504757e-20,1.3595834887223212e-16,1.7448657339719095e-23,0.005693754130070768,0.0011508649538420513,5.2158648512789165e-10,9.0680814980119949e-06,3.7953902449930197e-14,1.5936651753502943e-09,3.3009597333873893e-07,7.1081825316435152e-12,4.9180168500793591e-09,8.987584894387405e-09,4.7833669382413948e-15,1.8423784720716328e-12,1.2566829952880341e-17
6.240538092708602e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33070585685556086,0.11297194083971127,0.022242009909054172,2.932224433544586e-14,1.3024859866585162e-14,6.6491837705263255e-07,2.2858126640867552e-06,3.8133476920672646e-16,5.1441658418587035e-21,6.1051879892983122e-09,1.7588157509281037e-31,8.0993654343986144e-09,1.3462034363495491e-23,2.7098705955313472e-21,2.081823340095313e-17,7.6014246693483168e-20,1.3863793115501215e-16,1.7843198114058122e-23,0.0056953959659007012,0.0011568247933119752,5.2403423903774386e-10,9.1390835794877115e-06,3.8153084436012031e-14,1.6067853107524306e-09,3.3022086200658521e-07,7.2010166561893357e-12,4.9528840378475348e-09,9.1879757439482447e-09,4.855111038272931e-15,1.862499534624958e-12,1.2721759589901892e-17
6.273532255539448e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33069822452639347,0.11297031349383486,0.022239018140184599,2.9841864747022027e-14,1.3376998646235877e-14,6.7924777337173425e-07,2.310672429361891e-06,3.8694930170682643e-16,5.2927328207290293e-21,6.1373333672697554e-09,1.8078785176133573e-31,8.1629448746080688e-09,1.369596307542325e-23,2.7732938633942935e-21,2.1224247989402122e-17,7.7321050500252692e-20,1.4135539808191294e-16,1.8244611838525436e-23,0.0056969982429873811,0.0011627834362076379,5.2648161724982434e-10,9.2101122334907607e-06,3.835250925378829e-14,1.619926909618237e-09,3.3034716794906885e-07,7.2944432659616075e-12,4.9878471428901591e-09,9.391534839303493e-09,4.9274979242719856e-15,1.8827132301135255e-12,1.2877852033391133e-17
6.306526418370294e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33069063202395738,0.11296872469166874,0.022236026911441414,3.0367840290179422e-14,1.3736452307122737e-14,6.9379435150135158e-07,2.335646731954922e-06,3.9261858072504469e-16,5.444674981831321e-21,6.1694876137786308e-09,1.8580538709162468e-31,8.2267661434115715e-09,1.3932780282782372e-23,2.8378376128223539e-21,2.1635895986760652e-17,7.8642003397441658e-20,1.441110547934578e-16,1.8652983577088015e-23,0.0056985618602994805,0.0011687408842165131,5.2892861871661357e-10,9.2811641052924617e-06,3.855217627021874e-14,1.6330894711495711e-09,3.3047487538314172e-07,7.3884598812620837e-12,5.0229062273502534e-09,9.5982874751179125e-09,5.0005283732922837e-15,1.9030195510931925e-12,1.3035111050158507e-17
6.33952058120114e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33068307847137624,0.11296717355468743,0.022233036221999399,3.0900218278247585e-14,1.4103321242423513e-14,7.0855971221762802e-07,2.3607355683523148e-06,3.9834287311676627e-16,5.6000467360916992e-21,6.2016508441377729e-09,1.9093614045187143e-31,8.2908282536005901e-09,1.4172508069970608e-23,2.9035146792967276e-21,2.2053225092162747e-17,7.9977170554988001e-20,1.4690520630434767e-16,1.9068399045330918e-23,0.0057000876963826472,0.0011746971389925264,5.3137524239658126e-10,9.3522358633096297e-06,3.8752084814799576e-14,1.6462724924544881e-09,3.3060396793183736e-07,7.4830639864083507e-12,5.0580613434653917e-09,9.8082587879537975e-09,5.0742031180454422e-15,1.9234184905208376e-12,1.3193540383513425e-17
6.372514744031986e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33067556301174261,0.11296565922432453,0.02223004607104944,3.1439046174765966e-14,1.4477706283593181e-14,7.2354544449871027e-07,2.3859389354908757e-06,4.0412244581139797e-16,5.7589029230347467e-21,6.2338231728010173e-09,1.9618209631579862e-31,8.3551301968912612e-09,1.4415168605208936e-23,2.9703379467483121e-21,2.2476283068961717e-17,8.1326617142338239e-20,1.4973815748104383e-16,1.9490944612934199e-23,0.0057015766098235708,0.001180652202156894,5.3382148725455182e-10,9.4233241996090153e-06,3.8952234180128199e-14,1.6594754689124848e-09,3.3073442870568567e-07,7.5782530306284552e-12,5.0933125342508931e-09,1.0021473752169215e-08,5.1485228475415297e-15,1.9439100416882218e-12,1.3353143754327882e-17
6.405508906862832e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33066808480766258,0.1129641808615192,0.022227056457798221,3.1984371592587846e-14,1.4859708689464549e-14,7.3875312528230351e-07,2.4112568306819454e-06,4.0995756581319973e-16,5.9212988065143456e-21,6.2660047133597382e-09,2.0154526447672958e-31,8.4196709442167242e-09,1.4660784140601426e-23,3.0383203468164212e-21,2.2905117739963075e-17,8.2690408328609271e-20,1.5261021301948957e-16,1.9920707306151808e-23,0.0057030294397034829,0.0011866060752989346,5.3626735226201496e-10,9.4944258304020179e-06,3.9152623622476228e-14,1.6726978945272543e-09,3.3086624037812061e-07,7.6740244289597687e-12,5.1286598341457848e-09,1.023795717588345e-08,5.223488207779857e-15,1.9644941981610251e-12,1.3513924862139987e-17
6.438503069693678e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33066064304081177,0.11296273764627293,0.022224067381467809,3.2536242293053276e-14,1.5249430135324569e-14,7.5418431922813074e-07,2.4366892515413044e-06,4.1584850020211599e-16,6.0872900798465168e-21,6.2981955785394126e-09,2.0702768026273112e-31,8.4844494460216436e-09,1.4909377012186903e-23,3.1074748581111118e-21,2.3339776982714754e-17,8.4068609282714542e-20,1.5552167742297701e-16,2.0357774810292136e-23,0.0057044470060413294,0.0011925587599768636,5.3871283639743304e-10,9.5655374965295241e-06,3.9353252362375007e-14,1.6859392622671109e-09,3.3099938525523658e-07,7.7703755631516448e-12,5.1641032696301232e-09,1.0457733697011039e-08,5.2990998024524389e-15,1.9851709537228102e-12,1.3675887386239369e-17
6.471497232524524e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33065323691150034,0.1129613287772165,0.022221078841295327,3.3094706185191647e-14,1.5646972701942536e-14,7.6984057848536369e-07,2.462236195924448e-06,4.2179551613459447e-16,6.256932866468227e-21,6.3303958801961885e-09,2.1263140475282242e-31,8.5494646325589193e-09,1.516096963998264e-23,3.1778145054757351e-21,2.3780308724808955e-17,8.5461285173452231e-20,1.5847285498016266e-16,2.0802235472199921e-23,0.0057058301102268947,0.0011985102577185586,5.4115793864652722e-10,9.6366559639367355e-06,3.9554119585211309e-14,1.6991990643932878e-09,3.3113384534023048e-07,7.8673037825714648e-12,5.1996428598081532e-09,1.0680827779365652e-08,5.3753581936240666e-15,2.0059403023231856e-12,1.3839034986667348e-17
