Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24),H2OX(23)
4.3364580187281716e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32403557221177276,0.076661081075871981,2.9869547440604943e-09,8.7287667296638012e-07,3.9292547924216726e-06,0.074821385399934021,0.037972069949930493,1.0338943018255582e-09,3.3079730730482563e-10,4.2634937890040939e-07,1.3225447295859829e-18,1.2475214751343439e-06,9.6447630236540743e-16,1.2124620318833207e-13,6.1153219315079784e-11,1.333109915165069e-12,1.0377075814452258e-12,1.6019504997077517e-12,0.003837183846652578,0.0076337684583817136,8.5288448956434449e-09,0.0007395807232256083,4.5881611825826761e-09,4.7770498713169968e-05,0.00011893434163582241,3.9185919272839511e-09,3.1578632162361752e-05,0.001123124401852527,3.0319029863216856e-08,2.5566324881394903e-09,5.4641149270282806e-13,1.7379630897943344e-10
4.337805147687286e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32403945377299032,0.076657094153201169,2.9712454668248634e-09,8.7262610731692348e-07,3.9282258152659642e-06,0.07482949125405608,0.037976095001883231,1.0342189665777496e-09,3.3099705219109813e-10,4.2636625201634025e-07,1.3235100475690489e-18,1.2475936074147352e-06,9.6483557453221882e-16,1.2126184731680481e-13,6.116323725005414e-11,1.3336747614538549e-12,1.0373257020977516e-12,1.6031040943739695e-12,0.0038370301656185575,0.0076297412484204151,8.5328074652677507e-09,0.00073962912941443349,4.591665715476287e-09,4.780443273224845e-05,0.00011901246350455649,3.9167340829725426e-09,3.158234937505727e-05,0.0011232595427607018,3.0322606915423545e-08,2.5570701596030249e-09,5.46180996942706e-13,1.7375281443786553e-10
4.3391522766464e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32404333294087506,0.076653109463059296,2.9556184356300477e-09,8.7237547753379771e-07,3.9271965445504304e-06,0.074837592565629565,0.037980117690959769,1.034543665237597e-09,3.3119682233605256e-10,4.2638314446130791e-07,1.324475755094958e-18,1.2476656963329848e-06,9.6519488232307755e-16,1.2127748866868039e-13,6.1173250002497668e-11,1.3342396177582506e-12,1.0369439044707596e-12,1.6042581143480208e-12,0.0038368765632652295,0.0076257164037069839,8.5367736872554426e-09,0.00073967750687272847,4.5951720506949039e-09,4.7838383452030739e-05,0.00011909062249358835,3.9148771036978368e-09,3.1586064474794846e-05,0.0011233946100915866,3.0326181933943025e-08,2.5575076084386103e-09,5.4595057565995133e-13,1.737093046286667e-10
4.340499405605514e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32404720971688511,0.076649127003979245,2.9400732223531225e-09,8.7212478384209886e-07,3.9261669811440144e-06,0.074845689337626059,0.037984138018653933,1.0348683978888792e-09,3.313966177081024e-10,4.2640005624032844e-07,1.3254418522669591e-18,1.2477377419210714e-06,9.6555422581445639e-16,1.2129312724928485e-13,6.1183257575049282e-11,1.3348044840635198e-12,1.0365621886259409e-12,1.6054125596695919e-12,0.0038367230395448104,0.0076216939227458464,8.5407435618856642e-09,0.00073972585562036123,4.5986801888595821e-09,4.7872350878476087e-05,0.00011916881861657291,3.9130209891837972e-09,3.1589777462867399e-05,0.0011235296038897013,3.0329754919965735e-08,2.5579448347600557e-09,5.4572022887180753e-13,1.7366577959149755e-10
4.3418465345646284e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32405108410247674,0.076645146774494882,2.9246094010541831e-09,8.7187402646665404e-07,3.9251371259146785e-06,0.074853781573014894,0.037988155986458202,1.0351931646154298e-09,3.3159643827567525e-10,4.2641698735841453e-07,1.3264083391884429e-18,1.2478097442109427e-06,9.6591360508289793e-16,1.2130876306393632e-13,6.1193259970347209e-11,1.3353693603549591e-12,1.0361805546248779e-12,1.6065674303784572e-12,0.0038365695944095422,0.0076176738040428316,8.5447170894515568e-09,0.00073977417567715068,4.6021901306001553e-09,4.7906335017629908e-05,0.00011924705188737038,3.9111657391578676e-09,3.1593488340494684e-05,0.0011236645241995398,3.0333325874681074e-08,2.5583818386724044e-09,5.454899565990261e-13,1.7362223936598443e-10
4.3431936635237426e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32405495609910451,0.076641168773141116,2.9092265476882978e-09,8.7162320563205614e-07,3.9241069797295252e-06,0.074861869274763473,0.037992171595863558,1.0355179655011293e-09,3.3179628400721088e-10,4.2643393782057712e-07,1.3273752159629246e-18,1.2478817032345195e-06,9.662730202050118e-16,1.2132439611794614e-13,6.1203257191028269e-11,1.3359342466178955e-12,1.0357990025290566e-12,1.6077227265144731e-12,0.0038364162278116949,0.0076136560461053356,8.5486942702822406e-09,0.00073982246706292079,4.6057018765681323e-09,4.7940335875730018e-05,0.00011932532232024839,3.9093113533484061e-09,3.1597197108865114e-05,0.0011237993710655671,3.0336894799277053e-08,2.5588186202758181e-09,5.4525975886685948e-13,1.7357868399172041e-10
4.344540792482857e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32405882570822192,0.076637192998453896,2.8939242404238367e-09,8.7137232156262501e-07,3.923076543454655e-06,0.074869952445836885,0.037996184848359961,1.0358428006299157e-09,3.3199615487116329e-10,4.2645090763182535e-07,1.3283424826940617e-18,1.2479536190236946e-06,9.6663247125747844e-16,1.2134002641661761e-13,6.1213249239727588e-11,1.3364991428376902e-12,1.0354175323998487e-12,1.6088784481175876e-12,0.0038362629397035624,0.0076096406474415899,8.5526751046950866e-09,0.00073987072979754033,4.609215427406671e-09,4.7974353458929489e-05,0.00011940362992926604,3.9074578314786115e-09,3.1600903769271595e-05,0.0011239341445322128,3.0340461694941065e-08,2.5592551796832322e-09,5.4502963569508286e-13,1.7353511350824388e-10
4.345887921441971e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32406269293128281,0.076633219448970391,2.8787020599050335e-09,8.7112137448237239e-07,3.9220458179550436e-06,0.074878031089197966,0.038000195745436796,1.0361676700857899e-09,3.3219605083600206e-10,4.2646789679716634e-07,1.329310139485675e-18,1.2480254916103304e-06,9.6699195831705854e-16,1.2135565396524507e-13,6.122323611907949e-11,1.337064048999743e-12,1.0350361442985039e-12,1.6100345952278535e-12,0.0038361097300374761,0.0076056276065605407,8.5566595929697547e-09,0.00073991896390079696,4.6127307837362104e-09,4.8008387773190794e-05,0.00011948197472810837,3.905605173276287e-09,3.16046083229285e-05,0.0011240688446438822,3.0344026562860393e-08,2.5596915169995765e-09,5.4479958710349526e-13,1.7349152795505327e-10
4.347235050401085e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32406655776973875,0.076629248123228966,2.8635595889510419e-09,8.7087036461503799e-07,3.921014804094673e-06,0.074886105207807127,0.038004204288581818,1.0364925739528077e-09,3.3239597187021163e-10,4.2648490532160369e-07,1.3302781864417286e-18,1.2480973210262598e-06,9.6735148146057672e-16,1.2137127876911492e-13,6.123321783171693e-11,1.3376289650894889e-12,1.0346548382861609e-12,1.6111911678854165e-12,0.0038359565987658023,0.0076016169219727337,8.5606477354174898e-09,0.00073996716939245472,4.6162479461958073e-09,4.8042438824636722e-05,0.00011956035673078705,3.903753378468131e-09,3.1608310771048862e-05,0.0011242034714449467,3.034758940422091e-08,2.5601276323285092e-09,5.445696131147456e-13,1.7344792737160324e-10
4.3485821793601994e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32407042022503968,0.076625279019768663,2.8484964119885407e-09,8.7061929218416018e-07,3.9199835027367834e-06,0.074894174804623126,0.038008210479281601,1.0368175123150674e-09,3.3259591794228616e-10,4.2650193321014007e-07,1.3312466236662934e-18,1.248169107303292e-06,9.6771104076492126e-16,1.2138690083350768e-13,6.1243194380272126e-11,1.338193891092387e-12,1.0342736144238729e-12,1.6123481661304911e-12,0.0038358035458409198,0.0075976085921898836,8.5646395323696538e-09,0.00074001534629227796,4.6197669154364164e-09,4.807650661949455e-05,0.00011963877595153262,3.9019024467790756e-09,3.1612011114870053e-05,0.0011243380249797558,3.0351150220207483e-08,2.5605635257764078e-09,5.4433971375091945e-13,1.734043117973143e-10
4.3499293083193136e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32407428029863533,0.076621312137129888,2.8335121158404445e-09,8.7036815741297553e-07,3.9189519147435153e-06,0.07490223988260232,0.038012214319021818,1.0371424852567285e-09,3.327958890207361e-10,4.2651898046777648e-07,1.3322154512635996e-18,1.2482408504732067e-06,9.6807063630705718e-16,1.2140252016369509e-13,6.1253165767375784e-11,1.3387588269939352e-12,1.0338924727725726e-12,1.6135055900033956e-12,0.0038356505712152447,0.0075936026157245803,8.5686349841348164e-09,0.0007400634946200384,4.623287692094975e-09,4.8110591163871292e-05,0.00011971723240433074,3.9000523779347457e-09,3.1615709355635362e-05,0.0011244725052926236,3.0354709012004633e-08,2.5609991974512765e-09,5.4410988903162631e-13,1.7336068127155922e-10
4.351276437278428e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32407813799197488,0.076617347473853972,2.8186062894014528e-09,8.7011696052445913e-07,3.9179200409760488e-06,0.074910300444699013,0.038016215809287428,1.0374674928620058e-09,3.3299588507408546e-10,4.2653604709951056e-07,1.3331846693380173e-18,1.248312550567756e-06,9.684302681640205e-16,1.2141813676494126e-13,6.1263131995657782e-11,1.339323772779664e-12,1.0335114133930832e-12,1.6146634395445365e-12,0.0038354976748412209,0.0075895989910901547,8.5726340910031461e-09,0.00074011161439548425,4.6268102767965984e-09,4.8144692463766725e-05,0.00011979572610293276,3.8982031716616382e-09,3.161940549456876e-05,0.0011246069124278405,3.0358265780796382e-08,2.561434647458824e-09,5.4388013897725802e-13,1.733170358336714e-10
4.352623566237542e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.324081993306506,0.076613385028483263,2.8037785233058365e-09,8.6986570174136497e-07,3.9168878822947544e-06,0.074918356493865648,0.038020214951562152,1.037792535215158e-09,3.3319590607086947e-10,4.2655313311033811e-07,1.3341542779940323e-18,1.2483842076186682e-06,9.6878993641290838e-16,1.2143375064250379e-13,6.1273093067747379e-11,1.3398887284351326e-12,1.0331304363461387e-12,1.6158217147943969e-12,0.0038353448566713164,0.0075855977168012107,8.576636853289094e-09,0.00074015970563831373,4.6303346701804325e-09,4.8178810525299857e-05,0.00011987425706133111,3.8963548276850638e-09,3.1623099532886069e-05,0.0011247412464296749,3.0361820527765794e-08,2.5618698759030657e-09,5.4365046361031153e-13,1.7327337552294958e-10
4.353970695196656e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32408584624367393,0.076609424799561496,2.7890284110658813e-09,8.6961438128608069e-07,3.9158554395586672e-06,0.074926408033051617,0.03802421174732775,1.038117612400522e-09,3.3339595197964262e-10,4.2657023850525225e-07,1.3351242773363267e-18,1.2484558216576314e-06,9.691496411309065e-16,1.2144936180162981e-13,6.1283048986271015e-11,1.340453693945945e-12,1.0327495416923225e-12,1.6169804157935861e-12,0.0038351921166580399,0.0075815987913742259,8.580643271326381e-09,0.00074020776836821085,4.6338608728974684e-09,4.8212945354700132e-05,0.00011995282529376645,3.8945073457299874e-09,3.1626791471818726e-05,0.0011248755073423463,3.0365373254094297e-08,2.5623048828902534e-09,5.4342086295177593e-13,1.7322970037863199e-10
4.3553178241557704e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32408969680492405,0.076605466785633444,2.7743555481939642e-09,8.6936299938073773e-07,3.9148227136258793e-06,0.074934455065204283,0.038028206198065448,1.0384427245024858e-09,3.3359602276897301e-10,4.265873632892442e-07,1.3360946674697182e-18,1.2485273927163085e-06,9.6950938239527e-16,1.2146497024755886e-13,6.1292999753854123e-11,1.3410186692977385e-12,1.032368729492114e-12,1.6181395425828002e-12,0.0038350394547539282,0.0075776022133262613,8.5846533454172986e-09,0.00074025580260490928,4.6373888855799534e-09,4.8247096958039491e-05,0.00012003143081416354,3.8926607255225444e-09,3.1630481312613023e-05,0.0011250096952100466,3.0368923960963131e-08,2.5627396685294972e-09,5.4319133701939029e-13,1.731860104399165e-10
4.3566649531148847e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32409354499170095,0.076601510985244953,2.7597595322208986e-09,8.6911155624720716e-07,3.9137897053535329e-06,0.074942497593268903,0.038032198305255574,1.0387678716054928e-09,3.3379611840744215e-10,4.2660450746730301e-07,1.3370654484991639e-18,1.2485989208263352e-06,9.6986916028332045e-16,1.214805759855228e-13,6.1302945373121424e-11,1.341583654476183e-12,1.031987999805886e-12,1.6192990952028269e-12,0.0038348868709115473,0.0075736079811752613,8.5886670758605898e-09,0.00074030380836808123,4.6409187088561544e-09,4.8281265341339403e-05,0.00012011007363630338,3.8908149667881157e-09,3.1634169056486233e-05,0.0011251438100769449,3.0372472649553046e-08,2.5631742329254007e-09,5.4296188583467179e-13,1.7314230574596217e-10
4.358012082073999e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32409739080544692,0.076597557396942975,2.7452399627506921e-09,8.6886005210709195e-07,3.9127564155977867e-06,0.074950535620188538,0.038036188070376703,1.0390930537940408e-09,3.3399623886364563e-10,4.2662167104441525e-07,1.3380366205297644e-18,1.2486704060193181e-06,9.7022897487244985e-16,1.2149617902074591e-13,6.1312885846696541e-11,1.342148649466981e-12,1.0316073526939027e-12,1.620459073694545e-12,0.0038347343650834923,0.0075696160934409697,8.5926844630015793e-09,0.00074035178567728179,4.6444503433812868e-09,4.8315450510849614e-05,0.00012018875377443254,3.8889700692505075e-09,3.1637854704628655e-05,0.0011252778519871825,3.0376019321043205e-08,2.5636085761781074e-09,5.4273250942326424e-13,1.7309858633588592e-10
4.359359211033113e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32410123424760356,0.076593606019275493,2.7307964414544155e-09,8.686084871817268e-07,3.9117228452138241e-06,0.074958569148904003,0.038040175494906535,1.0394182711526856e-09,3.341963841061929e-10,4.2663885402556598e-07,1.3390081836667638e-18,1.2487418483268357e-06,9.7058882624012196e-16,1.2151177935844463e-13,6.1322821177201327e-11,1.342713654255871e-12,1.0312267882163202e-12,1.6216194780989276e-12,0.0038345819372223888,0.0075656265486438957,8.5967055071483009e-09,0.00074039973455221906,4.647983789791134e-09,4.8349652472684992e-05,0.00012026747124259305,3.8871260326360148e-09,3.1641538258300525e-05,0.0011254118209848621,3.0379563976612307e-08,2.5640426983991729e-09,5.4250320780040303e-13,1.7305485224875864e-10
4.360706339992227e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32410507531961225,0.076589656850791679,2.7164285722698117e-09,8.6835686169215046e-07,3.910688995055737e-06,0.074966598182353905,0.038044160580322048,1.0397435237660432e-09,3.3439655410370949e-10,4.266560564157374e-07,1.3399801380155639e-18,1.248813247780437e-06,9.7094871446387964e-16,1.2152737700382672e-13,6.1332751367256509e-11,1.3432786688286267e-12,1.0308463064331719e-12,1.6227803084570488e-12,0.0038344295872808926,0.0075616393453053678,8.6007302085975751e-09,0.00074044765501254202,4.6515190487118124e-09,4.8383871232848561e-05,0.00012034622605452539,3.8852828566696604e-09,3.164521971872886e-05,0.0011255457171140599,3.0383106617438634e-08,2.56447659969492e-09,5.4227398098600018e-13,1.7301110352360675e-10
4.3620534689513415e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32410891402291231,0.076585709890041889,2.7021359611892187e-09,8.6810517585913072e-07,3.9096548659766342e-06,0.074974622723474424,0.038048143328098638,1.0400688117187872e-09,3.3459674882483444e-10,4.2667327821990884e-07,1.3409524836817134e-18,1.2488846044116409e-06,9.7130863962133104e-16,1.2154297196209214e-13,6.1342676419481511e-11,1.3438436931710571e-12,1.0304659074043841e-12,1.6239415648100783e-12,0.0038342773152116949,0.0075576544819482691,8.6047585676750695e-09,0.0007404955470778086,4.655056120786109e-09,4.8418106797487205e-05,0.00012042501822427345,3.8834405410758666e-09,3.1648899087119485e-05,0.0011256795404188222,3.0386647244699199e-08,2.5649102801684363e-09,5.4204482900244773e-13,1.7296734019941429e-10
4.363400597910456e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32411275035894183,0.076581765135577157,2.6879182157219438e-09,8.6785342990323774e-07,3.9086204588288967e-06,0.074982642775200198,0.038052123739710605,1.0403941350956325e-09,3.3479696823821755e-10,4.2669051944305911e-07,1.3419252207708676e-18,1.2489559182519466e-06,9.7166860179014916e-16,1.2155856423843511e-13,6.1352596336495263e-11,1.344408727268996e-12,1.0300855911897993e-12,1.6251032471992532e-12,0.0038341251209675015,0.0075536719570965614,8.6087905847164293e-09,0.00074054341076757618,4.6585950066636699e-09,4.8452359172820408e-05,0.00012050384776606318,3.8815990855792691e-09,3.1652576364687715e-05,0.001125813290943173,3.0390185859570165e-08,2.5653437399244129e-09,5.418157518705416e-13,1.7292356231513354e-10
4.36474772686957e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32411658432913837,0.076577822585949792,2.6737749456387393e-09,8.6760162404474126e-07,3.9075857744638106e-06,0.074990658340463437,0.038056101816631369,1.0407194939813569e-09,3.3499721231252429e-10,4.2670778009016473e-07,1.3428983493888419e-18,1.2490271893328203e-06,9.7202860104808237e-16,1.2157415383804108e-13,6.1362511120915172e-11,1.3449737711083144e-12,1.0297053578491395e-12,1.6262653556659162e-12,0.0038339730045010528,0.0075496917692750862,8.6128262600353659e-09,0.00074059124610145234,4.6621357069809363e-09,4.8486628364954161e-05,0.00012058271469388016,3.8797584899048072e-09,3.1656251552668727e-05,0.0011259469687311032,3.0393722463227242e-08,2.5657769790706245e-09,5.4158674960864266e-13,1.7287976990966907e-10
4.366094855828684e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32412041593493912,0.076573882239713134,2.659705762666692e-09,8.6734975850365237e-07,3.9065508137317113e-06,0.074998669422194283,0.038060077560333562,1.0410448884607927e-09,3.3519748101643404e-10,4.2672506016619955e-07,1.3438718696415921e-18,1.2490984176857027e-06,9.7238863747295061e-16,1.2158974076608821e-13,6.1372420775357661e-11,1.3455388246749159e-12,1.0293252074420194e-12,1.6274278902515002e-12,0.0038338209657651189,0.0075457139170094665,8.616865593935453e-09,0.00074063905309901549,4.6656782223665074e-09,4.85209143799116e-05,0.00012066161902150407,3.8779187537768031e-09,3.1659924652287351e-05,0.0011260805738265781,3.0397257056845628e-08,2.5662099977132765e-09,5.4135782223645024e-13,1.7283596302188487e-10
4.367441984787798e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32412424517777927,0.076569944095421394,2.6457102801759309e-09,8.6709783349976363e-07,3.9055155774821364e-06,0.075006676023321076,0.038064050972288571,1.0413703186188183e-09,3.3539777431863723e-10,4.2674235967613505e-07,1.3448457816351922e-18,1.2491696033420101e-06,9.7274871114263634e-16,1.2160532502774806e-13,6.1382325302438496e-11,1.3461038879547315e-12,1.0289451400279633e-12,1.6285908509975141e-12,0.0038336690047124913,0.0075417383988265856,8.6209085867427355e-09,0.00074068683177976112,4.6692225534618726e-09,4.8555217223828231e-05,0.00012074056076295728,3.8760798769191762e-09,3.1663595664746218e-05,0.0011262141062735381,3.040078964159949e-08,2.5666427959554166e-09,5.4112896977569573e-13,1.7279214169061092e-10
4.3687891137469125e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32412807205909244,0.076566008151630283,2.6317881142554999e-09,8.6684584925250326e-07,3.9044800665632955e-06,0.07501467814676914,0.038068022053965991,1.0416957845403886e-09,3.3559809218784369e-10,4.2675967862494068e-07,1.3458200854759126e-18,1.2492407463331212e-06,9.7310882213510979e-16,1.2162090662818192e-13,6.1392224704770883e-11,1.3466689609337387e-12,1.0285651556663501e-12,1.6297542379455937e-12,0.0038335171212960039,0.0075377652132551393,8.6249552387951629e-09,0.00074073458216318555,4.6727687009169742e-09,4.8589536902929788e-05,0.00012081953993248526,3.8742418590566374e-09,3.166726459125971e-05,0.0011263475661158805,3.0404320218661564e-08,2.5670753739020538e-09,5.409001922462365e-13,1.7274830595461872e-10
4.370136242706027e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32413189658031161,0.076562074406896344,2.6179388826602217e-09,8.6659380598107641e-07,3.9034442818225772e-06,0.07502267579546204,0.038071990806834731,1.0420212863105059e-09,3.3579843459277503e-10,4.2677701701758445e-07,1.3467947812701446e-18,1.2493118466903888e-06,9.7346897052840803e-16,1.2163648557254431e-13,6.1402118984967121e-11,1.347234043597943e-12,1.0281852544164641e-12,1.6309180511374539e-12,0.003833365315468512,0.0075337943588244301,8.6290055504102816e-09,0.00074078230426885669,4.6763166653698876e-09,4.8623873423341788e-05,0.00012089855654412014,3.8724046999138713e-09,3.1670931433071825e-05,0.0011264809533974788,3.0407848789204375e-08,2.5675077316625482e-09,5.4067148966489192e-13,1.7270445585264364e-10
4.371483371665141e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32413571874286939,0.076558142859777578,2.6041622056656877e-09,8.6634170390434664e-07,3.9024082241061259e-06,0.07503066897232058,0.038075957232362935,1.0423468240142458e-09,3.3599880150217065e-10,4.2679437485903097e-07,1.3477698691244653e-18,1.2493829044451352e-06,9.7382915640064585e-16,1.2165206186598022e-13,6.141200814563813e-11,1.3477991359333917e-12,1.0278054363374538e-12,1.6320822906149297e-12,0.0038332135871829145,0.0075298258340645964,8.633059521886535e-09,0.00074082999811628573,4.679866447443399e-09,4.8658226791024966e-05,0.00012097761061148529,3.8705683992142116e-09,3.1674596191401845e-05,0.0011266142681621719,3.0411375354399866e-08,2.5679398693423672e-09,5.4044286205191398e-13,1.7266059142336871e-10
4.372830500624255e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32413953854819672,0.076554213508832791,2.59045770511979e-09,8.6608954324096502e-07,3.9013718942593017e-06,0.075038657680263854,0.038079921332017111,1.0426723977367267e-09,3.3619919288478168e-10,4.2681175215424258e-07,1.3487453491455667e-18,1.2494539196286578e-06,9.7418937983000094e-16,1.2166763551362822e-13,6.142189218939422e-11,1.3483642379261599e-12,1.0274257014883808e-12,1.6332469564199297e-12,0.003833061936392131,0.0075258596375073952,8.6371171535668392e-09,0.00074087766372481125,4.6834180477862212e-09,4.8692597012169946e-05,0.0001210567021487153,3.8687329566813717e-09,3.1678258867411404e-05,0.0011267475104537739,3.0414899915418518e-08,2.5683717870390092e-09,5.4021430943224423e-13,1.7261671270544388e-10
4.374177629583369e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32414335599772215,0.07655028635262176,2.5768250046888453e-09,8.658373242093334e-07,3.9003352931265617e-06,0.07504664192220882,0.038083883107262351,1.0429980075631231e-09,3.3639960870937172e-10,4.2682914890818062e-07,1.3497212214402774e-18,1.2495248922722276e-06,9.7454964089472317e-16,1.2168320652061981e-13,6.1431771118844033e-11,1.3489293495623534e-12,1.027046049928207e-12,1.634412048594452e-12,0.0038329103630491065,0.0075218957676860274,8.6411784457993561e-09,0.00074092530111388841,4.6869714670549381e-09,4.872698409307757e-05,0.00012113583117024527,3.8668983720403356e-09,3.1681919462325962e-05,0.0011268806803160696,3.0418422473429872e-08,2.5688034848596289e-09,5.3998583182328021e-13,1.7257281973747777e-10
4.3755247585424835e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32414717109287527,0.076546361389705539,2.5632637301999461e-09,8.6558504702755768e-07,3.8992984215512755e-06,0.075054621701070065,0.038087842559563601,1.0433236535786691e-09,3.3660004894472074e-10,4.26846565125804e-07,1.3506974861155869e-18,1.2495958224070825e-06,9.7490993967313934e-16,1.2169877489207795e-13,6.144164493659478e-11,1.3494944708281159e-12,1.0266664817157688e-12,1.6355775671805979e-12,0.0038327588671068194,0.0075179342231336786,8.6452433988652973e-09,0.00074097291030318212,4.6905267058652169e-09,4.876138803967536e-05,0.00012121499768965876,3.8650646450142277e-09,3.1685577977456286e-05,0.0011270137777928118,3.0421943029603958e-08,2.5692349629232046e-09,5.3975742923550234e-13,1.7252891255803069e-10
4.376871887501598e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32415098383508373,0.076542438618646111,2.549773509257577e-09,8.653327119134997e-07,3.8982612803759223e-06,0.075062597019760313,0.038091799690384301,1.0436493358686543e-09,3.3680051355962092e-10,4.2686400081206928e-07,1.3516741432786173e-18,1.2496667100644391e-06,9.7527027624364091e-16,1.2171434063311855e-13,6.1451513645253242e-11,1.3500596017096211e-12,1.0262869969098069e-12,1.6367435122205561e-12,0.0038326074485182768,0.0075139750023852665,8.6493120131122723e-09,0.00074102049131191563,4.6940837648650576e-09,4.8795808858129872e-05,0.00012129420172101627,3.8632317753265505e-09,3.1689234413917606e-05,0.0011271468029277303,3.0425461585108927e-08,2.5696662213208751e-09,5.395291016978902e-13,1.724849912056294e-10
4.378219016460712e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32415479422577387,0.076538518038006667,2.5363539717228559e-09,8.6508031908470939e-07,3.897223870441843e-06,0.075070567881189668,0.038095754501186373,1.0439750545184315e-09,3.3700100252288152e-10,4.2688145597193055e-07,1.3526511930366617e-18,1.2497375552754808e-06,9.7563065068469865e-16,1.2172990374884852e-13,6.1461377247424094e-11,1.3506247421930818e-12,1.0259075955689375e-12,1.6379098837566248e-12,0.0038324561072365197,0.0075100181039771058,8.6533842888754017e-09,0.00074106804415947382,4.6976426446999671e-09,4.8830246554627156e-05,0.00012137344327847814,3.8613997627015261e-09,3.1692888772918889e-05,0.0011272797557645175,3.042897814111207e-08,2.5700972601571182e-09,5.3930084923023243e-13,1.7244105571874845e-10
4.379566145419826e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32415860226637072,0.076534599646351328,2.5230047488293636e-09,8.6482786875854621e-07,3.8961861925896772e-06,0.075078534288266607,0.038099706993431098,1.0443008096133978e-09,3.3720151580332163e-10,4.2689893061034095e-07,1.353628635497118e-18,1.2498083580713671e-06,9.7599106307484582e-16,1.2174546424436921e-13,6.1471235745711702e-11,1.3511898922647354e-12,1.0255282777516949e-12,1.6390766818311699e-12,0.0038323048432146066,0.0075060635264461335,8.6574602264745628e-09,0.00074111556886534554,4.7012033460081021e-09,4.8864701135298825e-05,0.00012145272237608536,3.8595686068622044e-09,3.1696541055729329e-05,0.001127412636346845,3.0432492698780531e-08,2.5705280795454836e-09,5.3907267184556922e-13,1.7239710613583078e-10
4.3809132743789404e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32416240795829926,0.076530683442245229,2.5097254739917868e-09,8.6457536115206564e-07,3.8951482476589615e-06,0.075086496243897266,0.03810365716857874,1.0446266012390122e-09,3.3740205336977657e-10,4.2691642473225105e-07,1.3546064707675495e-18,1.2498791184832293e-06,9.763515134926928e-16,1.2176102212477337e-13,6.148108914271897e-11,1.3517550519108569e-12,1.0251490435164903e-12,1.6402439064866665e-12,0.0038321536564056313,0.0075021112683303307,8.661539826234262e-09,0.00074116306544889682,4.7047658694257382e-09,4.8899172606227753e-05,0.00012153203902773038,3.8577383075313726e-09,3.1700191263549992e-05,0.0011275454447183531,3.0436005259280557e-08,2.5709586795898354e-09,5.3884456956372657e-13,1.7235314249527351e-10
