Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH2X(27),CHX(28),CX(26),OCX(25)
3.954681743938293e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33141388702142965,0.11325969820773776,0.022450667691240055,0.0,1.0919202013166265e-13,4.9706477939740457e-08,5.5995332742024431e-07,9.8912495529395002e-13,5.3758341643124011e-25,4.522660738497666e-07,1.4151635480454871e-26,3.9032421707527139e-09,2.7146822853697188e-20,1.4289370467829418e-16,2.1949787261773827e-18,1.1159501387187553e-20,2.9972175638874559e-15,2.1838804090954202e-20,0.0054090918049167283,0.00074124002843123002,1.5574167364907728e-08,2.1422988030849974e-11,3.1798821230403513e-06,6.4574556129862294e-10,1.5432924833697826e-12,1.6028041069001302e-08,1.3219184492340804e-07,3.3448612711145092e-13
3.9635953598280527e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33140998737661054,0.11325744196680845,0.022449848313978178,0.0,1.1049824846199216e-13,5.0185486983115605e-08,5.6273227660317662e-07,9.9607691342804895e-13,5.4342696935025576e-25,4.5400923098749111e-07,1.4348597850658661e-26,3.913424697945614e-09,2.7368171625671648e-20,1.4433395847476857e-16,2.2129188035105303e-18,1.1245969116501965e-20,3.021385619157024e-15,2.2056491399996301e-20,0.0054113434702782936,0.00074287600387572077,1.5604567220943373e-08,2.1550806058531755e-11,3.1918261217313395e-06,6.5218464778318972e-10,1.5487879914500752e-12,1.608438042690743e-08,1.3215854680253402e-07,3.354165904287568e-13
3.972508975717812e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33140610192195397,0.11325519982138374,0.022449028985867484,0.0,1.1181718967539756e-13,5.0668053908359907e-08,5.6551665006266823e-07,1.0030669605316916e-12,5.4931838011653106e-25,4.5575550783174787e-07,1.4547929431960532e-26,3.9236187555514169e-09,2.7590961439357967e-20,1.4578562107894981e-16,2.230956910006817e-18,1.1332863694857177e-20,3.0456943272705519e-15,2.2275952230267726e-20,0.005413581031583261,0.00074451187559308328,1.5634968923171078e-08,2.1679095085320224e-11,3.2037876834272155e-06,6.5867337110375649e-10,1.5543000896296132e-12,1.6140772834007465e-08,1.3212520171950551e-07,3.3634755184827038e-13
3.981422591607572e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33140223057002766,0.11325297168415113,0.022448209706834608,0.0,1.1314893830053564e-13,5.1154196883696774e-08,5.6830644337774101e-07,1.0100952536251376e-12,5.5525791357209722e-25,4.5750490365505612e-07,1.4749654479278661e-26,3.9338243662875454e-09,2.781519967757036e-20,1.4724875785292252e-16,2.2490933458966954e-18,1.1420185952653842e-20,3.0701441781733431e-15,2.249719811991462e-20,0.0054158045761445103,0.00074614764373447237,1.5665372471006237e-08,2.1807855620726054e-11,3.215766771544314e-06,6.6521199637533006e-10,1.5598288240475994e-12,1.6197218525920685e-08,1.3209181417710091e-07,3.3727901845284419e-13
3.9903362074973314e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33139837323394095,0.11325075746833879,0.022447390476806623,0.0,1.1449358933378806e-13,5.1643934120669493e-08,5.7110165221643786e-07,1.0171619501822889e-12,5.6124583542098947e-25,4.5925741773008374e-07,1.4953797455438355e-26,3.9440415527583169e-09,2.8040893752959972e-20,1.4872343438086242e-16,2.2673284122519657e-18,1.150793671967279e-20,3.0947356621581403e-15,2.2720240666164133e-20,0.0054180141907343004,0.00074778330845006694,1.5695777863829748e-08,2.1937088171462356e-11,3.2277633494129876e-06,6.7180078940229046e-10,1.5653742408163398e-12,1.6253717735817505e-08,1.3205838859136609e-07,3.3821099725778434e-13
3.999249823387091e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33139452982734147,0.11324855708771218,0.022446571295711048,0.0,1.1585123824010157e-13,5.2137283874016412e-08,5.7390227233482715e-07,1.0242672081313474e-12,5.6728241223199359e-25,4.6101304932964322e-07,1.5160383032639513e-26,3.9542703374549635e-09,2.8268051108107495e-20,1.502097164691305e-16,2.2856624109887722e-18,1.1596116825088492e-20,3.1194692698615848e-15,2.2945091525562961e-20,0.005420209961587606,0.00074941886988907447,1.572618510098844e-08,2.2066793241407354e-11,3.2397773802792176e-06,6.7844001667675027e-10,1.5709363861662697e-12,1.6310270693029995e-08,1.3202492929399172e-07,3.3914349519438185e-13
4.0081634392768506e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33139070026441203,0.11324637045657067,0.022445752163475836,0.0,1.1722198095382202e-13,5.2634264441545145e-08,5.7670829957600893e-07,1.0314111858554678e-12,5.7336791144140239e-25,4.6277179772668694e-07,1.5369436093932652e-26,3.9645107427556347e-09,2.8496679215615907e-20,1.5170767014636454e-16,2.304095644870516e-18,1.1684727097482362e-20,3.1443454922606564e-15,2.3171762414216827e-20,0.005422391974405456,0.00075105432819973987,1.5756594181795432e-08,2.2196971331645078e-11,3.2518088273032716e-06,6.8512994537689508e-10,1.5765153061706163e-12,1.6366877624613319e-08,1.3199144053173876e-07,3.4007651912687378e-13
4.01707705516661e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33138688445986736,0.11324419748974422,0.02244493308002939,0.0,1.1860591387952269e-13,5.3134894164005469e-08,5.7951972986911659e-07,1.0385940421934135e-12,5.7950260135578215e-25,4.6453366219430395e-07,1.5580981734703597e-26,3.974762790925428e-09,2.8726785578203488e-20,1.5321736166356978e-16,2.322628417510675e-18,1.177376836485593e-20,3.1693648206691227e-15,2.3400265108030582e-20,0.0054245603143582271,0.00075268968352935005,1.5787005105530557e-08,2.2327622940453752e-11,3.2638576535600012e-06,6.918708433653097e-10,1.5821110468579365e-12,1.6423538755276727e-08,1.3195792646749865e-07,3.4101007585495783e-13
4.02599067105637e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33138308232895042,0.11324203810259031,0.022444114045300521,0.0,1.2000313389282596e-13,5.363919142496165e-08,5.823365592283267e-07,1.0458159364402105e-12,5.8568675115474765e-25,4.6629864200571566e-07,1.5795045264166463e-26,3.9850265041163915e-09,2.8958377728796918e-20,1.5473885749420578e-16,2.341261033375528e-18,1.1863241454643809e-20,3.1945277467339785e-15,2.3630611442949128e-20,0.0054267150660889506,0.00075432493602424196,1.5817417871440707e-08,2.2458748563257533e-11,3.2759238220408974e-06,6.9866297918728996e-10,1.587723654400357e-12,1.6480254305547714e-08,1.3192439118311058e-07,3.419441720916739e-13
4.0349042869461294e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33137929378742953,0.11323989221099034,0.02244329505921849,0.0,1.2141373834121895e-13,5.4147174650663543e-08,5.8515878375187251e-07,1.0530770283477983e-12,5.9192063089374794e-25,4.6806673643427231e-07,1.6011652206865157e-26,3.9953019043675441e-09,2.919146323062464e-20,1.5627222433427214e-16,2.3599937977868075e-18,1.1953147193726571e-20,3.2198347624318839e-15,2.3862813315199004e-20,0.0054288563137165598,0.00075596008582980753,1.5847832478740295e-08,2.2590348692675219e-11,3.2880072956525267e-06,7.0550662206913638e-10,1.5933531747776814e-12,1.6537024493570696e-08,1.3189083867854369e-07,3.428788144823842e-13
4.043817902835889e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33137551875159488,0.11323775973134671,0.022442476121712976,0.0,1.2283782504486401e-13,5.4658862309916586e-08,5.879863996210503e-07,1.0603774781256856e-12,5.9820451150685863e-25,4.698379447534486e-07,1.6230828304183281e-26,4.0055890136048911e-09,2.9426049677310327e-20,1.5781752910239244e-16,2.3788270169242549e-18,1.2043486408443426e-20,3.2452863600656007e-15,2.4096882681530813e-20,0.0054309841408391492,0.0007575951330905012,1.5878248926611555e-08,2.2722423818512551e-11,3.3001080372165641e-06,7.124020419164341e-10,1.5989996539122219e-12,1.6593849535301031e-08,1.3185727287268854e-07,3.4381400961186115e-13
4.0527315187256486e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33137175713825556,0.11323564058057929,0.022441657232714084,0.0,1.242754922974014e-13,5.5174272913951021e-08,5.9081940309924039e-07,1.0677174464416004e-12,6.0453866480958456e-25,4.7161226623684046e-07,1.6452599515862695e-26,4.0158878536414418e-09,2.9662144692966506e-20,1.5937483893989473e-16,2.397760997828089e-18,1.2134259924604763e-20,3.2708830322604224e-15,2.4332831559462283e-20,0.0054330986305371962,0.00075923007794984553,1.5908667214204968e-08,2.2854974427701697e-11,3.312226009472359e-06,7.1934950931231801e-10,1.6046631378994312e-12,1.6650729642174711e-08,1.3182369760665986e-07,3.4474976397572094e-13
4.061645134615408e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33136800886473583,0.11323353467612243,0.022440838392152353,0.0,1.2572683886674676e-13,5.5693425016290211e-08,5.9365779053092852e-07,1.0750970944221409e-12,6.1092336350167107e-25,4.7338970015816107e-07,1.6676992021530658e-26,4.0261984461772158e-09,2.98997559322885e-20,1.6094422121089063e-16,2.4167960484013964e-18,1.2225468567504556e-20,3.2966252719606055e-15,2.4570672027522187e-20,0.005435199865376765,0.00076086492055043784,1.5939087340639633e-08,2.2988001004358604e-11,3.3243611750751612e-06,7.2634929551571934e-10,1.6103436725949165e-12,1.6707665023117778e-08,1.3179011664275829e-07,3.4568608400059952e-13
4.070558750505168e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3313642738488724,0.11323144193592175,0.02244001959995872,0.0,1.2719196399588233e-13,5.6216337212617588e-08,5.9650155834072129e-07,1.0825165836534274e-12,6.1735888116992161e-25,4.7517024579123701e-07,1.6904032222235667e-26,4.0365208127992761e-09,3.0138891080648329e-20,1.6252574350235275e-16,2.4359324774124311e-18,1.2317113161932582e-20,3.322513572425794e-15,2.4810416225494937e-20,0.0054372879274126994,0.00076249966103395634,1.5969509305003646e-08,2.3121504029779645e-11,3.3365134965958356e-06,7.3340167245960001e-10,1.6160413037932942e-12,1.6764655885069303e-08,1.3175653366492561e-07,3.4662297605743641e-13
4.0794723663949274e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33136055200901143,0.11322936227843081,0.022439200856064559,0.0,1.2867096740364153e-13,5.6743028140642856e-08,5.9935070303237586e-07,1.0899760761817518e-12,6.2384549229102649e-25,4.7695390241000525e-07,1.7133746741991964e-26,4.0468549749817303e-09,3.0379557854188988e-20,1.6411947362418898e-16,2.4551705944968282e-18,1.2409194532186525e-20,3.3485484272274433e-15,2.5052076354665952e-20,0.0054393628981917871,0.00076413429954116658,1.5999933106354436e-08,2.3255483982367831e-11,3.3486829365239591e-06,7.4050691274916935e-10,1.621756077499419e-12,1.6821702430127143e-08,1.3172295228256194e-07,3.4756044642588408e-13
4.088385982284687e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3313568432640045,0.11322729562260815,0.02243838216040164,0.0,1.3016394928548675e-13,5.7273516479967459e-08,6.0220522118783466e-07,1.0974757345142274e-12,6.3038347223439657e-25,4.7874066928850864e-07,1.7366162429332717e-26,4.0572009540857535e-09,3.0621763999918773e-20,1.657254796093146e-16,2.4745107101597463e-18,1.2501713502083912e-20,3.3747303302452398e-15,2.5295664678067807e-20,0.0054414248587559026,0.0007657688362119274,1.6030358743719161e-08,2.3389941337699756e-11,3.360869457265876e-06,7.4766528966008644e-10,1.6274880394093445e-12,1.6878804857732372e-08,1.3168937602930037e-07,3.4849850131439002e-13
4.0972995981744466e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33135314753320638,0.11322524188791416,0.022437563512902162,0.0,1.316710103142825e-13,5.7807820951948406e-08,6.0506510946624844e-07,1.1050157216194373e-12,6.3697309726500566e-25,4.8053054570089302e-07,1.7601306358872017e-26,4.0675587713596095e-09,3.0865517295805866e-20,1.6734382971372368e-16,2.4939531357779114e-18,1.2594670894973903e-20,3.4010597756635189e-15,2.5541193520727086e-20,0.0054434738896451404,0.00076740327118519685,1.6060786216095064e-08,2.3524876568526224e-11,3.373073021144042e-06,7.5487707713664731e-10,1.6332372351684115e-12,1.6935963365573344e-08,1.3165580836307293e-07,3.49437146881484e-13
4.106213214064206e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33134946473647148,0.11322320099430776,0.022436744913498726,0.0,1.3319225164106004e-13,5.8345960319561734e-08,6.0793036460301786e-07,1.1125962009280821e-12,6.4361464454624094e-25,4.8232353092140375e-07,1.7839205832875626e-26,4.0779284479386615e-09,3.1110825550872972e-20,1.6897459241655654e-16,2.5134981836015944e-18,1.2688067533748917e-20,3.4275372579676783e-15,2.5788675269912045e-20,0.0054455100709009177,0.00076903760459903932,1.609121552244982e-08,2.366029014468456e-11,3.3852935904006549e-06,7.6214254978995403e-10,1.6390037106838756e-12,1.6993178146200503e-08,1.3162225267044733e-07,3.5037638919296073e-13
4.115126829953966e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33134579479415099,0.11322117286224354,0.022435926362124329,0.0,1.3472777489577661e-13,5.8887953387264899e-08,6.108009834088428e-07,1.1202173363336296e-12,6.5030839214275971e-25,4.8411962422438208e-07,1.8079888382840589e-26,4.0883100048453878e-09,3.135769660529233e-20,1.7061783642016535e-16,2.5331461667564962e-18,1.2781904240856154e-20,3.454163271940593e-15,2.6038122375380976e-20,0.0054475334820690748,0.00077067183659063,1.6121646661721921e-08,2.3796182533176529e-11,3.3975311271955876e-06,7.6946198289607345e-10,1.6447875114515083e-12,1.7050449389345637e-08,1.3158871226525235e-07,3.5131623423998317e-13
4.1240404458437254e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33134213762708925,0.11321915741266861,0.022435107858712385,0.0,1.3627768218806914e-13,5.9433819000857753e-08,6.1367696276875494e-07,1.1278792921929594e-12,6.5705461902335316e-25,4.8591882488426076e-07,1.8323381771083723e-26,4.0987034629894138e-09,3.1606138330480703e-20,1.7227363065017945e-16,2.5528973992455591e-18,1.2876181838308908e-20,3.480938312659021e-15,2.6289547349631372e-20,0.0054495442022029243,0.00077230596729626266,1.6152079632820992e-08,2.3932554198172186e-11,3.4097855936053246e-06,7.7683565239417444e-10,1.6505886829435622e-12,1.7107777283237579e-08,1.3155519038822327e-07,3.5225668797032661e-13
4.132954061733485e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33133849315662156,0.11321715456701953,0.022434289403196712,0.0,1.3784207610799955e-13,5.9983576047342935e-08,6.1655829964117237e-07,1.1355822333270109e-12,6.6385360506381722e-25,4.8772113217556304e-07,1.8569713992339019e-26,4.109108843167511e-09,3.1856158629194646e-20,1.7394204425556557e-16,2.5727521959507006e-18,1.2970901147697802e-20,3.5078628754900069e-15,2.6542962768149838e-20,0.0054515423098663272,0.00077393999685135425,1.6182514434628154e-08,2.4069405600906997e-11,3.4220569516271123e-06,7.8426383488465603e-10,1.6564072709726241e-12,1.7165162010703903e-08,1.3152169021183875e-07,3.5319775623869939e-13
4.1418676776232445e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33133486130457052,0.11321516424721928,0.022433470995511521,0.0,1.3942105972679423e-13,6.0537243454785598e-08,6.1944499105696476e-07,1.1433263250214286e-12,6.7070563104983013e-25,4.895265453728967e-07,1.8818913275363991e-26,4.1195261660636309e-09,3.210776543562597e-20,1.7562314660868749e-16,2.5927108726344611e-18,1.3066062990201794e-20,3.5349374560872963e-15,2.6798381269662766e-20,0.0054535278831367023,0.00077557392539045165,1.6212951065996389e-08,2.420673719977373e-11,3.4343451631768041e-06,7.9174680762725427e-10,1.6622433207879603e-12,1.7222603751585963e-08,1.3148821483883436e-07,3.5413944482024062e-13
4.150781293513004e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33133124199324288,0.11321318637567429,0.022432652635591407,0.0,1.4101473659757893e-13,6.1094840192171216e-08,6.2233703411849667e-07,1.151111733027207e-12,6.7761097867983579e-25,4.913350637509524e-07,1.9071008084555023e-26,4.1299554522489158e-09,3.2360966715497294e-20,1.7731700730536436e-16,2.6127737459415835e-18,1.3161668186599139e-20,3.562162550387725e-15,2.7055815556387758e-20,0.0054555009996080529,0.00077720775304723766,1.6243389525750852e-08,2.4344549450327481e-11,3.4466501900873908e-06,7.9928484853913902e-10,1.6680968776592545e-12,1.728010268446818e-08,1.3145476730142441e-07,3.5508175945373553e-13
4.159694909402764e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33132763514542746,0.11321122087527134,0.022431834323371379,0.0,1.4262321075610373e-13,6.1656385269263184e-08,6.2523442599869674e-07,1.1589386235613355e-12,6.8456993056793403e-25,4.9314668658450021e-07,1.9326027121571753e-26,4.1403967221817201e-09,3.2615770466157878e-20,1.7902369616492512e-16,2.6329411334005076e-18,1.3257717557278099e-20,3.5895386546076251e-15,2.7315278394285847e-20,0.0054574617363939556,0.00077884147995453624,1.6273829812689228e-08,2.4482842805166026e-11,3.4589719941136245e-06,8.0687823619299132e-10,1.6739679873207038e-12,1.7337658982310259e-08,1.3142135056659362e-07,3.5602470578627896e-13
4.1686085252925233e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3313240406843907,0.11320926766937477,0.022431016058786831,0.0,1.4424658672146296e-13,6.2221897736459635e-08,6.2813716394014049e-07,1.1668071633074427e-12,6.9158277024677596e-25,4.9496141314838548e-07,1.9583999326970521e-26,4.1508499962076238e-09,3.287218471667951e-20,1.8074328323026067e-16,2.6532133534247965e-18,1.3354211922247612e-20,3.6170662652392135e-15,2.7576782613314425e-20,0.0054594101701305412,0.00078047510624431932,1.630427192558208e-08,2.4621617714040067e-11,3.4713105369298124e-06,8.1452724981506892e-10,1.679856694724446e-12,1.7395272814925136e-08,1.3138796753453099e-07,3.5696828937861003e-13
4.177522141182283e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33132045853387521,0.11320732668182333,0.022430197841773542,0.0,1.458849694968108e-13,6.279139668464841e-08,6.3104524525410553e-07,1.1747175194164382e-12,6.9864978217046529e-25,4.9677924271752694e-07,1.9844953881846945e-26,4.1613152945594673e-09,3.3130217527952729e-20,1.8247583876787644e-16,2.6735907253144835e-18,1.3451152101147723e-20,3.6447458790469959e-15,2.7840341107681015e-20,0.0054613463769794431,0.00078210863204771115,1.6334715863173139e-08,2.4760874623856827e-11,3.4836657801279669e-06,8.222321692832538e-10,1.6857630448973448e-12,1.7452944351090756e-08,1.3135462103745712e-07,3.5791251576224178e-13
4.1864357570720425e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33131688861809588,0.11320539783692737,0.022429379672267678,0.0,1.4753846457006587e-13,6.3364901245061518e-08,6.3395866731965528e-07,1.1826698595071575e-12,7.0577125171746635e-25,4.9860017456691267e-07,2.010892020948762e-26,4.1717926373573559e-09,3.338987699278305e-20,1.842214332679398e-16,2.6940735692573433e-18,1.3548538913259965e-20,3.6725779930641454e-15,2.8105966836097746e-20,0.0054632704326307456,0.00078374205749499599,1.63651616241797e-08,2.4900613978540852e-11,3.4960376852228432e-06,8.2999327512508538e-10,1.6916870835283852e-12,1.7510673753781593e-08,1.3132131384530147e-07,3.5885739038088272e-13
4.195349372961802e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33131333086173709,0.11320348105946584,0.022428561550205801,0.0,1.4920717791461086e-13,6.3942430589129523e-08,6.368774275827421e-07,1.1906643516670028e-12,7.1294746519351669e-25,5.0042420797159766e-07,2.0375927977031048e-26,4.1822820446086812e-09,3.365117123598754e-20,1.8598013744432579e-16,2.7146622063300946e-18,1.3646373177517512e-20,3.7005631045889062e-15,2.8373672822036654e-20,0.0054651824123058959,0.00078537538271562248,1.6395609207292895e-08,2.5040836219168595e-11,3.5084262136496919e-06,8.3781084851578082e-10,1.6976288552205415e-12,1.7568461182686098e-08,1.3128804866407801e-07,3.598029185828959e-13
4.204262988851562e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33130978518995019,0.11320157627468345,0.022427743475524838,0.0,1.5089121598998918e-13,6.4524003928333129e-08,6.3980152355527427e-07,1.1987011644525849e-12,7.2017870983454336e-25,5.0225134220670022e-07,2.0646007097137773e-26,4.1927835362081575e-09,3.3914108414491404e-20,1.8775202223466343e-16,2.735356958499528e-18,1.3744655712515253e-20,3.7287017111809624e-15,2.8643472153985667e-20,0.0054670823907606225,0.00078700860783820963,1.6426058611178012e-08,2.5181541783968205e-11,3.5208313267621058e-06,8.4568517127623597e-10,1.7035884046997007e-12,1.7626306796636016e-08,1.312548281343825e-07,3.6074910569399018e-13
4.213517865165581e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3313061164787785,0.11319961117522286,0.022426894130681885,0.0,1.5265605860736132e-13,6.5132142803743002e-08,6.4284321285083333e-07,1.2070906321687343e-12,7.277453454715273e-25,5.0415170921764229e-07,2.0929708585124837e-26,4.2036998889060962e-09,3.4188859486855401e-20,1.8960576763181253e-16,2.7569566482278732e-18,1.3847176242914417e-20,3.7580805686234957e-15,2.892583002710192e-20,0.0054690424908442128,0.00078870425568544438,1.6457675704720592e-08,2.5328146204065128e-11,3.533728881070309e-06,8.5392131748960597e-10,1.7097949779452749e-12,1.7686428779709248e-08,1.3122038576115294e-07,3.6173222070420585e-13
4.2227727414796e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33130246063229402,0.11319765884158807,0.022426044836779964,0.0,1.5443765739947046e-13,6.5744683600499388e-08,6.4589064898455138e-07,1.2155260950076206e-12,7.3537194098647247e-25,5.0605541744389171e-07,2.1216787660179075e-26,4.2146293123093691e-09,3.4465399734629484e-20,1.9147387883314937e-16,2.7786714443427679e-18,1.3950181823117889e-20,3.7876259934979342e-15,2.9210473581899933e-20,0.0054709898158951187,0.00079039979590322528,1.6489294758103826e-08,2.5475272618270426e-11,3.5466442290941472e-06,8.6221926299544936e-10,1.7160208150118711e-12,1.7746613821449153e-08,1.3118599712444887e-07,3.6271605746251792e-13
4.232027617793619e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3312988175682951,0.11319571919167858,0.022425195593749787,0.0,1.5623613319594907e-13,6.6361647958216555e-08,6.4894382939097856e-07,1.2240077432464078e-12,7.4305882108887427e-25,5.0796246607427881e-07,2.1507278655769763e-26,4.2255718283008085e-09,3.4743738398491007e-20,1.9335643600583101e-16,2.8005017102776423e-18,1.4053673368297122e-20,3.8173385435970354e-15,2.9497417692733455e-20,0.0054729244480142642,0.00079209522863271772,1.6520915769747652e-08,2.5622921507084506e-11,3.5595773273093493e-06,8.7057932543410263e-10,1.7222659661118175e-12,1.7806862086160993e-08,1.3115166497276393e-07,3.6370062167981371e-13
4.241282494107638e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3312951872051087,0.11319379214392161,0.022424346401522476,0.0,1.5805160739462843e-13,6.6983057562344479e-08,6.5200275157708756e-07,1.2325357677105881e-12,7.5080631158314185e-25,5.0987285429769309e-07,2.1801216198727337e-26,4.2365274586323833e-09,3.5023884756892359e-20,1.9525351957723514e-16,2.8224478105048247e-18,1.4157651793276402e-20,3.8472187770002567e-15,2.9786677310737666e-20,0.0054748464687748551,0.00079379055401414993,1.6552538738043479e-08,2.5771093347630866e-11,3.5725281321009524e-06,8.7900182318664476e-10,1.7285304811840905e-12,1.7867173734265862e-08,1.3111739198565607e-07,3.6468591898529361e-13
4.2505373704216574e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33129156946158733,0.11319187761726883,0.022423497260029596,0.0,1.5988420196233313e-13,6.7608934143984807e-08,6.5506741312121056e-07,1.2411103597747525e-12,7.5861473937214747e-25,5.1178658130308019e-07,2.2098635211316012e-26,4.2474962249252341e-09,3.530584812617869e-20,1.9716521023499953e-16,2.8445101105364745e-18,1.426211801254412e-20,3.8772672520693743e-15,3.0078267464142853e-20,0.0054767559592257768,0.00079548577218681901,1.6584163661354584e-08,2.5919788613641055e-11,3.5854965997637695e-06,8.8748707537239702e-10,1.7348144100749168e-12,1.792754892217615e-08,1.3108318077492816e-07,3.6567195493043055e-13
4.2597922467356765e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33128796425710544,0.1131899755311927,0.022422648169203134,0.0,1.6173403943566727e-13,6.823929947970617e-08,6.5813781167198855e-07,1.2497317113633603e-12,7.6648443246078015e-25,5.1370364627943918e-07,2.2399570913318535e-26,4.2584781486696853e-09,3.5589637860705876e-20,1.9909158892705944e-16,2.8666889769254279e-18,1.4367072940263916e-20,3.907484527444116e-15,3.0372203258589166e-20,0.0054786529998949651,0.00079718088328909842,1.6615790538016505e-08,2.6069007775453928e-11,3.5984826865026247e-06,8.9603540184640043e-10,1.7411178025151805e-12,1.798798780240496e-08,1.3104903388556523e-07,3.6665873499038805e-13
4.2690471230496956e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33128437151155621,0.11318808580568342,0.02242179912897551,0.0,1.6360124292179149e-13,6.8874175391358111e-08,6.612139449473227e-07,1.2584000149515072e-12,7.7441571995950543e-25,5.1562404841581882e-07,2.2704058824132917e-26,4.2694732512252881e-09,3.5875263352958714e-20,2.0103273686168157e-16,2.8889847772659529e-18,1.4472517490285557e-20,3.937871162037765e-15,3.0668499877442259e-20,0.0054805376707927492,0.00079887588745844375,1.6647419366337374e-08,2.621875130000941e-11,3.6114863484327827e-06,9.0464712319687664e-10,1.7474407081314652e-12,1.8048490523487638e-08,1.310149537968517e-07,3.6764626456388915e-13
4.287556875677733e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33127722307940149,0.11318434311889389,0.022420101200048514,0.0,1.6738824321841885e-13,7.015754645512898e-08,6.6738340688337077e-07,1.2758782507845972e-12,7.9046440017837686e-25,5.1947486092506261e-07,2.3323834860560653e-26,4.2915030775543946e-09,3.6452059371936337e-20,2.0495966659351924e-16,2.9339286553897993e-18,1.4684879111128617e-20,3.9991547458764768e-15,3.1268236712362599e-20,0.0054842702207473166,0.0008022655755436089,1.6710682871053615e-08,2.6519813288094617e-11,3.6375462218822324e-06,9.2206203653062409e-10,1.7601452568298962e-12,1.8169688062620037e-08,1.3094700361602337e-07,3.6962359346852145e-13
4.306066628305771e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33127012353451579,0.11318064892704748,0.02241840347271629,0.0,1.7124619914962082e-13,7.1459222808566802e-08,6.735757820185528e-07,1.2935466181166983e-12,8.0676343515955563e-25,5.2333901234406837e-07,2.3958253548534837e-26,4.313585872174402e-09,3.7036312090073591e-20,2.0894665430441486e-16,2.9793447065147141e-18,1.489921018000071e-20,4.0611224801965387e-15,3.1877601002398825e-20,0.0054879542389460016,0.00080565483752386075,1.6773954161434068e-08,2.6822978245304728e-11,3.6636758672559581e-06,9.3973439464533148e-10,1.772928450892967e-12,1.829114264881135e-08,1.3087934879121735e-07,3.7160398332896875e-13
4.3245763809338085e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33126307225437929,0.11317700260836221,0.022416705946453123,0.0,1.7517611619002466e-13,7.2779380637335126e-08,6.7979105448461178e-07,1.3114066766497587e-12,8.2331549795157967e-25,5.2721649618668037e-07,2.4607610046012766e-26,4.3357218012564987e-09,3.7628098031996069e-20,2.1299435903532965e-16,3.0252359089458753e-18,1.5115517997481675e-20,4.1237788457053248e-15,3.2496717045020584e-20,0.0054915903471745471,0.00080904367446648132,1.6837233222993969e-08,2.7128249784427083e-11,3.689874930287239e-06,9.5766678837797992e-10,1.7857906831345485e-12,1.8412855328036909e-08,1.3081200689487246e-07,3.7358747464285516e-13
