Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),H2OX(23),C2H6X(52),CH3OO(77)
4.875985899415364e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29719886584233113,0.1108906997360489,0.0040321339446193066,0.0,1.5430658598642012e-05,0.0049730131978021922,0.0025350946150453036,1.1005078179937573e-05,3.8898573410487723e-16,0.00012994960558559876,4.927971321107678e-13,3.4196862518024911e-07,1.0792989215470626e-11,2.4085807104115865e-09,1.117372190263073e-12,5.267950937461514e-14,1.4893127964714368e-10,1.8279760514724927e-09,0.0050914565295559332,0.035028265133983917,2.9707179757930289e-07,6.3530505879037206e-08,0.00017974665272020083,6.8445913874503117e-05,6.5402777062732174e-10,3.472832439129619e-07,4.543977389696888e-08,3.7880295588203872e-10,1.8565190490871448e-09,6.3748209344592717e-10,2.627537973660382e-08,4.063624795467427e-09
4.885055844826361e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29717973957861082,0.11088663774148919,0.0040201104836837098,0.0,1.5503421713418862e-05,0.0049819229376747163,0.0025396818512789872,1.1029116603972508e-05,3.912243841655295e-16,0.00012989281564588015,4.9506833914331301e-13,3.4226853665832554e-07,1.0815641580824885e-11,2.4168181274297791e-09,1.1203784474670916e-12,5.292282182914954e-14,1.4917758236817518e-10,1.8367543601266193e-09,0.0050909402183309301,0.035047651981031006,2.9692174540447011e-07,6.3618439349593035e-08,0.00017988430660101809,6.8564182056676446e-05,6.5428859953928396e-10,3.4714425177617476e-07,4.5383908758518118e-08,3.7945444954575634e-10,1.8597587175819245e-09,6.4042209704429869e-10,2.6331098975238813e-08,4.0497368144494345e-09
4.894125790237357e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29716068411961999,0.11088257753168736,0.0040081244133935382,0.0,1.5576350060312759e-05,0.0049908264903586828,0.0025442659851188996,1.1053133747699768e-05,3.9347081525785463e-16,0.00012983605895488588,4.9734329141684768e-13,3.4256798484217836e-07,1.083826690960178e-11,2.4250625179709602e-09,1.1233853644066968e-12,5.3166661366555848e-14,1.4942359417771265e-10,1.8455510540789426e-09,0.0050904252332195478,0.035066966983992198,2.9677190147485873e-07,6.3706220547574367e-08,0.00018002175770268167,6.8682365613604717e-05,6.5454901723423793e-10,3.4700569327802155e-07,4.5328249895686484e-08,3.8010549131147368e-10,1.8629961259123263e-09,6.4336855138040653e-10,2.638676628923262e-08,4.0358981076773498e-09
4.903195735648354e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29714169922101269,0.1108785191053101,0.0039961756073095805,0.0,1.5649443463864475e-05,0.0049997238661687047,0.0025488470217826646,1.1077129633051878e-05,3.9572503528065278e-16,0.00012977933601077376,4.9962197961205201e-13,3.4286697125947189e-07,1.0860865260005167e-11,2.4333138559965711e-09,1.126392936587281e-12,5.3411027620466593e-14,1.4966931547395951e-10,1.8543661113411815e-09,0.0050899115697975502,0.035086210390703872,2.9662226594080011e-07,6.3793849730654952e-08,0.00018015900677103815,6.8800464734764783e-05,6.5480902722652302e-10,3.4686756725836622e-07,4.5272796247905135e-08,3.8075608220829466e-10,1.8662312792002632e-09,6.4632144953124641e-10,2.6442381759948671e-08,4.0221085046689054e-09
4.912265681059351e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29712278463940828,0.11087446246102067,0.0039842639394846585,0.0,1.5722701748095e-05,0.005008615075406786,0.0025534249664820041,1.1101104282127061e-05,3.9798705211381859e-16,0.00012972264730358628,5.0190439444184745e-13,3.4316549743041888e-07,1.0883436690234708e-11,2.4415721155613519e-09,1.1294011595424108e-12,5.3655920224841285e-14,1.4991474665563932e-10,1.8631995099723614e-09,0.0050893992236579391,0.035105382448024733,2.9647283894387346e-07,6.3881327156413656e-08,0.00018029605454783921,6.8918479609123324e-05,6.5506863292961936e-10,3.4672987254784841e-07,4.5217546762114892e-08,3.8140622326255419e-10,1.869464182554198e-09,6.4928078455722184e-10,2.6497945468958732e-08,4.0083678353371839e-09
4.921335626470347e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2971039401323865,0.11087040759747871,0.0039723892844613171,0.0,1.5796124736510332e-05,0.0050175001283621528,0.0025579998244226443,1.112505771718597e-05,4.0025687361841459e-16,0.00012966599331536391,5.0419052665129272e-13,3.4346356486782786e-07,1.0905981258482947e-11,2.4498372708129613e-09,1.1324100288336136e-12,5.390133881396862e-14,1.5015988812198132e-10,1.87205122807881e-09,0.0050888881904108925,0.035124483401840566,2.9632362061575298e-07,6.3968653082134569e-08,0.00018043290177079577,6.9036410425136728e-05,6.5532783757140449e-10,3.4659260798537928e-07,4.5162500391322298e-08,3.8205591549808988e-10,1.8726948410693825e-09,6.5224654950135467e-10,2.6553457498035924e-08,3.994675929899921e-09
4.930405571881344e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29708516545848251,0.11086635451334045,0.0039605515172695177,0.0,1.5869712252106429e-05,0.00502637903531111,0.0025625716008042111,1.1148989960648427e-05,4.0253450763674414e-16,0.00012960937452025683,5.0648036701748201e-13,3.4376117507714896e-07,1.0928499022932433e-11,2.4581092959915941e-09,1.1354195400501667e-12,5.4147283022468511e-14,1.5040474027270588e-10,1.8809212438141479e-09,0.0050883784656836628,0.03514351349706895,2.9617461108142764e-07,6.405582776539244e-08,0.00018056954917358673,6.9154257370750833e-05,6.5558664458566828e-10,3.464557724084618e-07,4.5107656094936021e-08,3.8270515993556962e-10,1.8759232598271928e-09,6.5521873739166017e-10,2.6608917929147862e-08,3.9810326188976871e-09
4.938568522751241e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2970683277604807,0.11086270825789295,0.003949928962996117,0.0,1.593608154018158e-05,0.0050343648052125203,0.0025666835691071279,1.1170510879605404e-05,4.0459106441908652e-16,0.00012955844808038814,5.0854438622407197e-13,3.4402863457388426e-07,1.0948742141766659e-11,2.4655599712237694e-09,1.1381286453679715e-12,5.4369081912963961e-14,1.506248601742593e-10,1.8889198844307268e-09,0.0050879208286132328,0.035160580200329999,2.9604068111589669e-07,6.4134155880838446e-08,0.00018069236159300517,6.926024806753789e-05,6.5581923367907396e-10,3.4633298620054912e-07,4.505846814776222e-08,3.8328909790327985e-10,1.8788269259055126e-09,6.5789919233676743e-10,2.6658788268785987e-08,3.9687950475283139e-09
4.9467314736211374e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29705154625779756,0.1108590634416871,0.0039393360966123074,0.0,1.6002583821746457e-05,0.0050423456126348363,0.0025707930493356346,1.119201466821743e-05,4.0665396136544322e-16,0.00012950755085946815,5.1061139491435817e-13,3.442957260165608e-07,1.0968963639036677e-11,2.47301617165675e-09,1.1408382639181721e-12,5.4591305993572301e-14,1.5084474634638308e-10,1.8969333126100386e-09,0.005087464244751881,0.035177589882928378,2.959069204463185e-07,6.4212361885915193e-08,0.00018081501327834457,6.9366171117416989e-05,6.560515056801776e-10,3.4621054567040518e-07,4.5009442294328469e-08,3.8387267471937217e-10,1.8817287855707965e-09,6.6058483910218743e-10,2.6708616940632898e-08,3.9565965777172092e-09
4.954894424491034e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2970348207763725,0.11085542006373651,0.0039287728280185648,0.0,1.6069218966724908e-05,0.0050503214650420101,0.0025749000452672251,1.1213501343146691e-05,4.0872320415416493e-16,0.00012945668318719333,5.1268138643099284e-13,3.4456245048754491e-07,1.0989163557125782e-11,2.4804778787024119e-09,1.1435483925421675e-12,5.4813954998627947e-14,1.5106439908143878e-10,1.9049615125242925e-09,0.0050870087109470491,0.035194542721415804,2.9577332914659892e-07,6.4290445968206279e-08,0.00018093750475620202,6.9472026656339288e-05,6.5628346297140765e-10,3.4608844996967753e-07,4.4960577789782694e-08,3.8445589112216431e-10,1.8846288424992883e-09,6.6327567257211424e-10,2.6758404004820753e-08,3.9444370866753445e-09
4.963057375360931e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29701815114276087,0.11085177812305275,0.0039182390674295008,0.0,1.6135986844718268e-05,0.0050582923698891287,0.0025790045606751736,1.1234970921152006e-05,4.1079879845147438e-16,0.00012940584538835234,5.1475435413739081e-13,3.4482880906448887e-07,1.1009341938403885e-11,2.4879450738324196e-09,1.1462590280990463e-12,5.5037028662687813e-14,1.5128381867207614e-10,1.9130044683766992e-09,0.0050865542240572017,0.03521143889172023,2.9563990728659259e-07,6.4368408315465466e-08,0.0001810598365505865,6.957781481992063e-05,6.5651510800234823e-10,3.4596669823766946e-07,4.4911873894396033e-08,3.8503874784789392e-10,1.8875271003580719e-09,6.6597168762158391e-10,2.6808149521592925e-08,3.9323164519179357e-09
4.971220326230828e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29700153718413069,0.11084813761864527,0.0039077347253725567,0.0,1.6202887325008173e-05,0.0050662583346223443,0.0025831065993284657,1.1256423419087063e-05,4.1288074991150734e-16,0.00012935503778288785,5.1683029141766793e-13,3.4509480282035673e-07,1.1029498825226e-11,2.4954177385780032e-09,1.1489701674654673e-12,5.5260526720532345e-14,1.5150300541122495e-10,1.9210621644014567e-09,0.0050861007809517569,0.035228278569148598,2.9550665492852743e-07,6.4446249114891162e-08,0.00018118200918294547,6.9683535743441679e-05,6.5674644291331253e-10,3.4584528962396264e-07,4.4863329870413497e-08,3.8562124563142467e-10,1.8904235628058855e-09,6.6867287911332053e-10,2.6857853551300378e-08,3.9202345511465939e-09
4.9785669820137354e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29698663208111925,0.11084486239187454,0.0038983058966682435,0.0,1.6263211023938442e-05,0.0050734234852318179,0.0025867963196027762,1.1275716077773159e-05,4.1475994626310142e-16,0.00012930933701388208,5.187011685041897e-13,3.4533388616166492e-07,1.1047621680599269e-11,2.5021477981537331e-09,1.1514106210850263e-12,5.5462037610255441e-14,1.5170007463076185e-10,1.9283266806656291e-09,0.0050856935720138942,0.035243386121817925,2.9538687277935071e-07,6.4516202065990681e-08,0.00018129182889747199,6.977862719589824e-05,6.5695438115305199e-10,3.4573631453498404e-07,4.4819776333990883e-08,3.8614518734662802e-10,1.8930288469489361e-09,6.7110837306129572e-10,2.6902551756560645e-08,3.9093938571237508e-09
4.985913637796643e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29697177181020706,0.11084158832695888,0.003888900759966985,0.0,1.632364192885204e-05,0.0050805846457885615,0.0025904840394966487,1.1294994927745617e-05,4.1664430059151839e-16,0.00012926366118332406,5.2057444080946411e-13,3.4557267563886539e-07,1.1065727190610241e-11,2.508882259826177e-09,1.1538514780221274e-12,5.5663891851270537e-14,1.5189695569201048e-10,1.9356031122745616e-09,0.0050852872037476351,0.035258448183684725,2.9526722801521327e-07,6.458605685211963e-08,0.00018140152048763959,6.9873664391358715e-05,6.571620719272006e-10,3.45627616055867e-07,4.477635117041033e-08,3.8666883944483243e-10,1.8956326824192468e-09,6.7354805200231011e-10,2.694721645040686e-08,3.898584349986879e-09
4.993260293579551e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29695695624666302,0.11083831542317218,0.0038795192506880078,0.0,1.6384179943802183e-05,0.0050877418217019008,0.0025941697617485869,1.1314259981480919e-05,4.185338169936767e-16,0.00012921801051462341,5.2245010355327874e-13,3.4581117202451161e-07,1.1083815386098861e-11,2.5156211102544972e-09,1.1562927360358807e-12,5.5866089250701564e-14,1.5209364880906722e-10,1.9428914477993225e-09,0.0050848816738933798,0.035273464881268063,2.9514772066985608e-07,6.4655813609333589e-08,0.00018151108432833512,6.996864742774586e-05,6.5736951654034656e-10,3.4551919356521558e-07,4.4733053849361892e-08,3.8719220245817514e-10,1.8982350718658221e-09,6.7599191216943097e-10,2.6991847677043889e-08,3.8878059411038628e-09
5.000606949362459e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29694218526615135,0.11083504367978703,0.0038701613044525235,0.0,1.6444824972639251e-05,0.0050948950183751021,0.0025978534890941621,1.1333511251513477e-05,4.2042849955866805e-16,0.00012917238522815847,5.2432815196884999e-13,3.4604937608814666e-07,1.110188629789165e-11,2.5223643361363914e-09,1.1587343928966315e-12,5.6068629615821844e-14,1.5229015419619281e-10,1.950191675831278e-09,0.0050844769801986168,0.035288436340686118,2.9502835077759405e-07,6.4725472474531015e-08,0.00018162052079280576,7.0063576402762566e-05,6.5757671686587985e-10,3.4541104644042077e-07,4.4689883846695283e-08,3.8771527691683972e-10,1.900836017930858e-09,6.7843994979283372e-10,2.7036445480738282e-08,3.877058541999458e-09
5.007953605145366e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29692745874473053,0.11083177309607492,0.0038608268570829744,0.0,1.6505576919012514e-05,0.0051020442412053118,0.0026015352242659898,1.1352748750434656e-05,4.2232835236778184e-16,0.0001291267855413113,5.2620858130278873e-13,3.4628728859631752e-07,1.1119939956800861e-11,2.5291119242079753e-09,1.1611764463858913e-12,5.6271512754054837e-14,1.5248647206780801e-10,1.9575037849820871e-09,0.0050840731204178828,0.035303362687657804,2.9490911836941189e-07,6.4795033584401269e-08,0.00018172983025265162,7.0158451413891904e-05,6.5778367462796043e-10,3.4530317405520418e-07,4.4646840639689563e-08,3.8823806334992658e-10,1.9034355232508687e-09,6.8089216109581984e-10,2.7081009905816116e-08,3.8663420643886822e-09
5.015300260928274e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29691277655885129,0.11082850367130605,0.0038515158446022759,0.0,1.6566435686371668e-05,0.0051091894955835101,0.0026052149699936993,1.1371972490891794e-05,4.2423337949452882e-16,0.000129081211668501,5.2809138681506226e-13,3.4652491031258918e-07,1.1137976393623694e-11,2.5358638612436567e-09,1.1636188942962666e-12,5.6474738472974642e-14,1.5268260263848924e-10,1.9648277638836904e-09,0.005083670092312741,0.035318244047504263,2.9479002346991258e-07,6.4864497074906837e-08,0.00018183901307786636,7.0253272558396662e-05,6.5799039109169808e-10,3.4519557578660385e-07,4.4603923706419012e-08,3.8876056228592611e-10,1.9060335904572352e-09,6.8334854229253534e-10,2.7125540996661009e-08,3.8556564201497537e-09
5.022646916711182e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29689813858535585,0.11082523540474953,0.0038422282032330585,0.0,1.662740117796855e-05,0.0051163307868944598,0.0026088927290038961,1.1391182485587249e-05,4.2614358500466552e-16,0.00012903566382121786,5.2997656377895831e-13,3.4676224199755858e-07,1.1155995639141471e-11,2.5426201340560078e-09,1.1660617344313851e-12,5.6678306580306618e-14,1.5287854612296375e-10,1.9721636011882957e-09,0.0050832678936517548,0.035333080545150441,2.9467106610435481e-07,6.4933863082994667e-08,0.00018194806963682631,7.0348039933319805e-05,6.5819686822063325e-10,3.4508825101272602e-07,4.4561132531252712e-08,3.8928277425122549e-10,1.9086302221743634e-09,6.8580908959484105e-10,2.7170038797712247e-08,3.8450015212918427e-09
5.02999357249409e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29688354470147577,0.11082196829567328,0.0038329638693969182,0.0,1.6688473296858665e-05,0.0051234681205166886,0.0026125685040201542,1.1410378747277411e-05,4.2805897295621797e-16,0.00012899014220805623,5.3186410748104959e-13,3.4699928440887294e-07,1.1173997724118888e-11,2.5493807294956406e-09,1.168504964605839e-12,5.6882216883928021e-14,1.5307430273610594e-10,1.9795112855683737e-09,0.0050828665222104625,0.035347872305126565,2.945522462939235e-07,6.5003131744960728e-08,0.00018205700029629257,7.0442753635484613e-05,6.5840310750032121e-10,3.4498119910662664e-07,4.4518466598039041e-08,3.8980469977153942e-10,1.9112254210214606e-09,6.8827379920638929e-10,2.7214503353462656e-08,3.8343772800484881e-09
5.037340228276997e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2968689947848307,0.11081870234334409,0.0038237227797136681,0.0,1.6749651945902745e-05,0.0051306015018224268,0.0026162422977629865,1.1429561288771807e-05,4.299795473995054e-16,0.00012894464703474661,5.3375401322115641e-13,3.4723603830124224e-07,1.1191982679303223e-11,2.5561456344510794e-09,1.1709485826451188e-12,5.7086469191868552e-14,1.5326987269293272e-10,1.9868708057166448e-09,0.005082465975771347,0.035362619451569675,2.9443356405452805e-07,6.5072303196779282e-08,0.00018216580542144802,7.0537413761494324e-05,6.5860911024366583e-10,3.4487441944450238e-07,4.4475925393620452e-08,3.9032633937160466e-10,1.9138191896121348e-09,6.9074266732330148e-10,2.7258934708456721e-08,3.8237836088112211e-09
5.044686884059905e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29685448871342662,0.1108154375470277,0.0038145048710006013,0.0,1.6810937027768342e-05,0.0051377309361775834,0.0026199141129498137,1.1448730122932151e-05,4.3190531237716455e-16,0.00012889917850418767,5.3564627631231156e-13,3.4747250442645558e-07,1.120995053542358e-11,2.5629148358486343e-09,1.1733925863855502e-12,5.729106331231101e-14,1.5346525620859922e-10,1.9942421503460644e-09,0.0050820662521238154,0.035377322108225154,2.9431501940181034e-07,6.5141377575109926e-08,0.00018227448537588427,7.0632020407732752e-05,6.5881487827410549e-10,3.4476791140411992e-07,4.4433508409493845e-08,3.9084769357429276e-10,1.9164115305533478e-09,6.9321569013837785e-10,2.7303332907288717e-08,3.8132204201049754e-09
5.052033539842813e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29684002636565493,0.1108121739059887,0.003805310080271739,0.0,1.6872328444931639e-05,0.0051448564289416797,0.0026235839522949322,1.1467885262671418e-05,4.3383627192417236e-16,0.0001288537368164779,5.3754089208072172e-13,3.4770868353339303e-07,1.1227901323190105e-11,2.5696883206522927e-09,1.1758369736742189e-12,5.7495999053591754e-14,1.5366045349839525e-10,2.0016253081898143e-09,0.0050816673490641654,0.035391980398448243,2.9419661235116728e-07,6.5210355016676825e-08,0.00018238304052157873,7.0726573670363871e-05,6.5902041340352172e-10,3.4466167435575765e-07,4.4391215137648687e-08,3.9136876290119478e-10,1.919002446446112e-09,6.9569286383955457e-10,2.7347697994600864e-08,3.8026876266707844e-09
5.059380195625721e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29682560762029059,0.11080891141949063,0.0037961383447371023,0.0,1.693382609967869e-05,0.0051519779854678378,0.0026272518185095168,1.1487026720952947e-05,4.3577243006787042e-16,0.00012880832216894674,5.3943785586573345e-13,3.4794457636804334e-07,1.1245835073293268e-11,2.5764660758635789e-09,1.178281742368913e-12,5.7701276224201243e-14,1.5385546477774012e-10,2.0090202680012888e-09,0.005081269264395569,0.035406594445205504,2.9407834290745892e-07,6.5279235656643291e-08,0.00018249147121898469,7.0821073645332405e-05,6.5922571640431833e-10,3.4455570767451261e-07,4.4349045071334746e-08,3.9188954787405901e-10,1.921591939887128e-09,6.9817418460247903e-10,2.7392030015081294e-08,3.7921851414612573e-09
5.065992185830337e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29681266792963601,0.11080597616816538,0.0037879034432084348,0.0,1.6989264741172662e-05,0.0051583840252770862,0.0026305512133142587,1.1504242346514027e-05,4.3751942051983164e-16,0.00012876747226641034,5.4114712698496662e-13,3.4815663577066111e-07,1.1261960906533182e-11,2.5825696960391685e-09,1.1804823585343206e-12,5.7886317441668031e-14,1.540308160683599e-10,2.0156858132349775e-09,0.0050809116861080189,0.035419709360443585,2.9397201806557395e-07,6.5341145580018079e-08,0.00018258895274003993,7.0906078140973606e-05,6.5941029217065774e-10,3.4446056831961888e-07,4.4311196940561824e-08,3.9235801165608766e-10,1.9239212699279858e-09,7.0041091586442773e-10,2.7431900598342951e-08,3.7827587463892391e-09
5.072604176034954e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29679976337121267,0.11080304185088262,0.0037796871201860719,0.0,1.7044789284310766e-05,0.0051647868849577106,0.0026338490140487125,1.1521446910154094e-05,4.392706280163158e-16,0.00012872664456406072,5.4285829285394751e-13,3.4836846443442364e-07,1.1278072986452742e-11,2.5886767553232216e-09,1.1826832803652999e-12,5.8071634922501662e-14,1.5420601702232139e-10,2.0223609007988033e-09,0.0050805547673514629,0.035432788626861805,2.9386580469766382e-07,6.5402977304730786e-08,0.00018268633400923587,7.0991039620779705e-05,6.5959468302692234e-10,3.4436564700267355e-07,4.427344783691031e-08,3.9282624590913229e-10,1.926249451763357e-09,7.0265100035808624e-10,2.7471744466342893e-08,3.7733567672723332e-09
5.0785549672191086e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29678817923429762,0.11080040176348899,0.0037723082765882439,0.0,1.7094834759847898e-05,0.0051705467428745924,0.0026368156734077205,1.1536921567381253e-05,4.4085032274983348e-16,0.00012868991872738765,5.4439995936119982e-13,3.4855891339467746e-07,1.1292562117747295e-11,2.5941760413483528e-09,1.184664370084542e-12,5.8238656745306988e-14,1.5436356947304646e-10,2.0283766315566187e-09,0.0050802341030575576,0.035444529560329528,2.9377030797414265e-07,6.545855907820943e-08,0.00018277389165067902,7.1067468231500843e-05,6.5976047694798372e-10,3.4428040386059409e-07,4.4239558010521574e-08,3.9324746080210662e-10,1.9283438352542912e-09,7.0466994110033731e-10,2.7507581132992077e-08,3.7649158095800838e-09
5.083910679284848e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29677777772861197,0.11079802633100748,0.003765680125207478,0.0,1.713993508619363e-05,0.005175728417635775,0.0026394845654073326,1.1550841110338886e-05,4.4227497230327809e-16,0.00012865688102718114,5.457887670663567e-13,3.487301583562698e-07,1.1305592839960934e-11,2.5991277683673337e-09,1.1864475605302924e-12,5.8389167531695238e-14,1.5450526276679471e-10,2.0337973872229759e-09,0.0050799459598979821,0.035455071826777797,2.9368443812192047e-07,6.5508528645967723e-08,0.00018285262443411201,7.1136224280445755e-05,6.5990956461250215e-10,3.442038354468074e-07,4.4209125279232748e-08,3.9362639573372454e-10,1.9302279876393223e-09,7.0648930642274808e-10,2.7539815673640761e-08,3.7573357752438446e-09
5.089266391350587e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29676739911783168,0.11079565151039192,0.0037590640827063542,0.0,1.7185091645081236e-05,0.0051809080128227391,0.0026421524150366362,1.1564753412598918e-05,4.4370239384433988e-16,0.00012862385813568254,5.471788119368326e-13,3.48901252883656e-07,1.1318614578301915e-11,2.6040817351112818e-09,1.1882309487958751e-12,5.8539859326974176e-14,1.5464685770444804e-10,2.0392243891288864e-09,0.0050796582466410573,0.035465590861620433,2.9359864140553542e-07,6.5558447083694496e-08,0.0001829312919022498,7.1204952230036526e-05,6.6005853274373044e-10,3.441274092804683e-07,4.4178756877324397e-08,3.9400518074091943e-10,1.9321113900237964e-09,7.0831086682032182e-10,2.7572032744525768e-08,3.7497716481492285e-09
5.0946221034163266e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29675704335575565,0.11079327730135496,0.0037524601251493202,0.0,1.723030439828112e-05,0.0051860855304962277,0.0026448192233395214,1.1578658479279636e-05,4.4513258891804505e-16,0.00012859085012395351,5.4857009219325468e-13,3.4907219726010457e-07,1.1331627344616344e-11,2.6090379366192448e-09,1.1900145340725265e-12,5.8690732057263256e-14,1.547883543697013e-10,2.0446576329578467e-09,0.0050793709624493743,0.035476086711722879,2.9351291782140949e-07,6.5608314443532909e-08,0.00018300989419161266,7.1273652117002061e-05,6.6020738150947904e-10,3.4405112511702593e-07,4.4148452613235771e-08,3.943838160234996e-10,1.9339940434020033e-09,7.1013462079944826e-10,2.7604232363041793e-08,3.7422233949450296e-09
5.099977815482066e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29674671039628903,0.11079090370360913,0.0037458682286549412,0.0,1.727557330751272e-05,0.0051912609727151034,0.0026474849913589414,1.1592556315512076e-05,4.4656555906730341e-16,0.00012855785706232574,5.4996260605989851e-13,3.492429917680905e-07,1.1344631150743606e-11,2.6139963679406652e-09,1.1917983155543992e-12,5.8841785648726372e-14,1.5492975284627899e-10,2.0500971143990366e-09,0.0050790841064874206,0.035486559423843378,2.934272673672236e-07,6.5658130778606383e-08,0.00018308843143829281,7.1342323978009549e-05,6.6035611183897287e-10,3.4397498271478823e-07,4.4118212297950377e-08,3.947623017799533e-10,1.9358759487655203e-09,7.1196056686832299e-10,2.7636414546593497e-08,3.7346909822767678e-09
5.105333527547805e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29673640019344211,0.11078853071686642,0.0037392883693957418,0.0,1.73208983344448e-05,0.0051964343415363346,0.0026501497201369189,1.1606446926439832e-05,4.4800130583291252e-16,0.0001285248790204069,5.5135635176467998e-13,3.4941363668929827e-07,1.1357626008516257e-11,2.6189570241353557e-09,1.1935822924385419e-12,5.8993020027571908e-14,1.5507105321793476e-10,2.0555428291473163e-09,0.0050787976779215786,0.035497009044633175,2.9334169004136315e-07,6.5707896141799577e-08,0.00018316690377796451,7.141096784966407e-05,6.6050472445852633e-10,3.438989818338041e-07,4.4088035742702793e-08,3.9514063820873371e-10,1.9377571071045133e-09,7.1378870353309216e-10,2.7668579312595143e-08,3.7271743768436348e-09
5.110689239613545e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29672611270133065,0.11078615834083881,0.0037327205235980704,0.0,1.7366279440695768e-05,0.0052016056390150065,0.0026528134107145478,1.1620330317218884e-05,4.4943983075356194e-16,0.00012849191606708674,5.5275132753914822e-13,3.4958413230462486e-07,1.1370611929759843e-11,2.623919900273476e-09,1.195366463924888e-12,5.9144435120052984e-14,1.5521225556845035e-10,2.0609947729032219e-09,0.0050785116759201115,0.035507435620636935,2.9325618583767842e-07,6.5757610584956745e-08,0.00018324531134588233,7.1479583768508913e-05,6.6065321933551213e-10,3.4382312223174923e-07,4.4057922757965029e-08,3.9551882550890409e-10,1.939637519408562e-09,7.1561902929449836e-10,2.7700726678470257e-08,3.7196735454537845e-09
5.116044951679284e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29671584787417526,0.11078378657523791,0.0037261646675419437,0.0,1.7411716587833962e-05,0.0052067748672043092,0.0026554760641319796,1.1634206493017446e-05,4.5088113536583931e-16,0.00012845896827054303,5.5414753161847868e-13,3.4975447889418432e-07,1.1383588926292774e-11,2.6288849914355039e-09,1.1971508292162475e-12,5.9296030852467409e-14,1.5535335998163503e-10,2.0664529413729667e-09,0.0050782260996531641,0.035517839198292871,2.9317075475101409e-07,6.5807274161167807e-08,0.00018332365427686727,7.1548171771025829e-05,6.6080159740453153e-10,3.4374740366504294e-07,4.4027873156645712e-08,3.9589686387787464e-10,1.9415171866642463e-09,7.1745154265596463e-10,2.7732856661651328e-08,3.712188454916645e-09
5.121400663745023e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29670560566630133,0.1107814154197751,0.003719620777560907,0.0,1.7457209737378028e-05,0.0052119420281555263,0.0026581376814284199,1.1648075459015775e-05,4.5232522120423341e-16,0.00012842603569824715,5.5554496224146467e-13,3.4992467673730927e-07,1.139655700992621e-11,2.6338522927122152e-09,1.1989353875182982e-12,5.944780715115789e-14,1.5549436654132485e-10,2.0719173302684328e-09,0.0050779409482927607,0.035528219823933192,2.9308539677846125e-07,6.5856886923517695e-08,0.00018340193270530774,7.1616731893634836e-05,6.609498595668637e-10,3.4367182589284341e-07,4.3997886752150836e-08,3.9627475351282211e-10,1.9433961098564965e-09,7.1928624211990799e-10,2.7764969279579421e-08,3.704719072071844e-09
