Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),CHOX(50),COX(47),CH4OX(57)
0.001680105659383313,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18165102736739841,0.04915768555481996,0.001488717391081959,0.048651153009189645,0.090184090369503395,7.8879514768059249e-12,1.0049554052438012e-08,9.5473033764639916e-13,1.1933642041793388e-26,3.9548517681747532e-11,2.0935965376447291e-22,8.1534616984176985e-18,7.2199161400019331e-18,1.1751560019406787e-06,1.1922681797762747e-26,4.8033519580699318e-26,2.9885566600719364e-10,1.4240798308436568e-17,0.0017098804183568541,0.00097636201578346583,2.6694758322270401e-10,1.9270948052566826e-08,1.9756540904492205e-16,1.1370218906688908e-11,2.4314856039745337e-08,4.6756477390075552e-07,0.0080778979921196387,0.00047974392166523451,1.8457542020488434e-07,4.040880894383621e-14,1.2055219706788923e-11,1.4266826449369905e-07
0.001680293637809058,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18165193558464698,0.049155278649810175,0.0014845211139066083,0.048653506250028199,0.090188609500784112,7.9057926692381138e-12,1.0052198853110184e-08,9.5474839709393824e-13,1.1940215794861016e-26,3.9519347401385774e-11,2.0938253272977799e-22,8.1627049200301328e-18,7.2193341852583446e-18,1.1751785538225831e-06,1.1939293348245986e-26,4.8039267293054096e-26,2.9865023888820715e-10,1.424368958711825e-17,0.0017098052440506035,0.00097495533492459501,2.6692870673124203e-10,1.92929289097329e-08,1.975085332235127e-16,1.1395923230457179e-11,2.4343044419533433e-08,4.6724103880893198e-07,0.0080783431184804771,0.00047987269380273071,1.8458494021109173e-07,4.0465557491359529e-14,1.2058452610247471e-11,1.4267171841868487e-07
0.001680481616234803,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18165284475449794,0.049152872416299676,0.0014803270714809945,0.048655858414577605,0.090193127299479828,7.9237195492488815e-12,1.0054851383859905e-08,9.5476644441238663e-13,1.1946809065304404e-26,3.9490132650056618e-11,2.0940539295593806e-22,8.1719821271706677e-18,7.2187509068859785e-18,1.1752010405959448e-06,1.195597059257643e-26,4.8045025417914256e-26,2.984444473744813e-10,1.4246580632169276e-17,0.0017097301012273215,0.0009735473700961607,2.6690981857861475e-10,1.9314990654043552e-08,1.9745161610883838e-16,1.1421754212938466e-11,2.4371341349065861e-08,4.6691673244976322e-07,0.0080787881718516249,0.00048000183920657091,1.8459445665811753e-07,4.0522531216361448e-14,1.2061694881485141e-11,1.4267516521827448e-07
0.0016806695946605479,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18165375487962226,0.049150466854762397,0.0014761352676696776,0.048658209500858113,0.090197643764533875,7.9417327314866565e-12,1.0057511675002868e-08,9.5478447959603385e-13,1.1953421954533172e-26,3.9460873250148915e-11,2.0942823441570434e-22,8.1812935234469713e-18,7.218166302481835e-18,1.175223462165536e-06,1.1972713932608525e-26,4.8050793997597846e-26,2.9823829005144069e-10,1.4249471443058592e-17,0.001709654989927651,0.00097213811709444037,2.6689091870129259e-10,1.9337133772151187e-08,1.9739465754105682e-16,1.1447712782781439e-11,2.439974749853963e-08,4.6659185258331071e-07,0.0080792331522616233,0.00048013135934130949,1.8460396953840029e-07,4.0579731504470977e-14,1.2064946557234498e-11,1.4267860488294283e-07
0.0016808387752437184,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18165457481121156,0.049148302424309155,0.0014723645614644284,0.048660324554945997,0.090201707441942086,7.9580188966191426e-12,1.0059912597363976e-08,9.5480070088131382e-13,1.1959390413327211e-26,3.9434501468015624e-11,2.094487756616295e-22,8.1897031814761344e-18,7.2176390227666338e-18,1.1752435857499242e-06,1.1987839785279771e-26,4.8055994693372663e-26,2.9805243451754009e-10,1.425207297221101e-17,0.0017095874167443797,0.00097086868451229456,2.6687389873424588e-10,1.9357132557797753e-08,1.973433592548151e-16,1.1471185356412079e-11,2.4425406973971024e-08,4.6629896849224081e-07,0.0080796335722726226,0.00048024824907472933,1.8461252807480312e-07,4.0631406628000036e-14,1.2067881136795885e-11,1.4268169447288442e-07
0.001681007955826889,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18165539552071325,0.049146138538887683,0.0014685956745275118,0.048662438732566066,0.090205770037464966,7.9743759255580281e-12,1.0062319852686669e-08,9.5481691232853774e-13,1.1965374921095843e-26,3.9408093244744106e-11,2.0946930166462841e-22,8.1981408499740058e-18,7.2171106652447848e-18,1.1752636563718346e-06,1.2003019801351978e-26,4.8061203923260752e-26,2.9786628048159241e-10,1.4254674310872998e-17,0.0017095198691582034,0.00096959820199041551,2.6685686917149731e-10,1.9377198011900471e-08,1.9729202714356632e-16,1.1494762721919777e-11,2.4451155960515445e-08,4.6600561638201383e-07,0.0080800339332295565,0.00048036544461284536,1.8462108371040482e-07,4.0683267420340124e-14,1.2070823391012355e-11,1.4268477826879841e-07
0.0016811771364100595,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18165621701010295,0.049143975198847306,0.0014648286097168194,0.048664552032253262,0.090209831550323277,7.9908042787317828e-12,1.006473346343539e-08,9.5483311393346892e-13,1.1971375553357971e-26,3.938164844855322e-11,2.0948981240463795e-22,8.2066066810393883e-18,7.2165812281431673e-18,1.1752836739610274e-06,1.2018254280827233e-26,4.8066421718656795e-26,2.9767982689404316e-10,1.42572754586554e-17,0.0017094523471991425,0.00096832666641740058,2.6683982996586003e-10,1.9397330497587279e-08,1.9724066108891066e-16,1.1518445575005644e-11,2.4476994958641512e-08,4.6571179459053639e-07,0.0080804342351537307,0.00048048294704092903,1.8462963643959677e-07,4.07353149156925e-14,1.2073773347103359e-11,1.4268785626366359e-07
0.00168134631699323,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18165703928136553,0.049141812404538514,0.0014610633699032457,0.048666664452535605,0.090213891979735047,8.0073044205471225e-12,1.0067153452191286e-08,9.5484930569184728e-13,1.1977392386144334e-26,3.9355166946923183e-11,2.0951030786153157e-22,8.2151008278681036e-18,7.2160507096818432e-18,1.1753036384470048e-06,1.2033543526008896e-26,4.8071648111130265e-26,2.9749307269945771e-10,1.4259876415168421e-17,0.0017093848508973428,0.000967054074666829,2.6682278106986707e-10,1.9417530379898315e-08,1.9718926097184736e-16,1.1542234616166454e-11,2.4502924472024261e-08,4.6541750144635575e-07,0.0080808344780666161,0.00048060075744989412,1.8463818625673963e-07,4.0787550154052154e-14,1.2076731032429786e-11,1.4269092845043404e-07
0.0016815154975764006,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18165786233649467,0.049139650156313032,0.0014572999579707722,0.048668775991934018,0.090217951324915474,8.0238768193776272e-12,1.0069579841652991e-08,9.5486548759938786e-13,1.1983425496001936e-26,3.9328648606589835e-11,2.0953078801511871e-22,8.2236234447815578e-18,7.2155191080740224e-18,1.1753235497590023e-06,1.2048887841471575e-26,4.8076883132426701e-26,2.9730601683647637e-10,1.4262477180021621e-17,0.0017093173802830753,0.00096578042359716371,2.6680572243576876e-10,1.9437798025463534e-08,1.9713782667277039e-16,1.1566130550919612e-11,2.4528945008242315e-08,4.6512273526858572e-07,0.0080812346619898619,0.00048071887693633419,1.8464673315616258e-07,4.0839974180476713e-14,1.2079696474494895e-11,1.4269399482203888e-07
0.0016816846781595712,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18165868617749345,0.049137488454523849,0.0014535383768165503,0.048670886648962422,0.090222009585076882,8.0405219476583014e-12,1.0072012654637453e-08,9.548816596517825e-13,1.1989474959998732e-26,3.9302093293539092e-11,2.095512528451448e-22,8.2321746873108998e-18,7.2149864215260016e-18,1.1753434078259946e-06,1.2064287534089699e-26,4.8082126814469132e-26,2.9711865823776877e-10,1.4265077752823903e-17,0.0017092499353867393,0.00096450571005164774,2.6678865401552947e-10,1.9458133805979508e-08,1.9708635807146472e-16,1.1590134093933115e-11,2.4555057079657002e-08,4.6482749436683073e-07,0.0080816347869452684,0.00048083730660256145,1.8465527713216354e-07,4.0892588053693885e-14,1.2082669700945246e-11,1.426970553713823e-07
0.0016818538587427417,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18165951080637421,0.049135327299525085,0.001449778629350987,0.048672996422127565,0.090226066759428708,8.0572402819951286e-12,1.0074451914080738e-08,9.5489782184470002e-13,1.1995540855728406e-26,3.9275500873001112e-11,2.0957170233129059e-22,8.2407547122247148e-18,7.2144526482371628e-18,1.1753632125766879e-06,1.2079742913106615e-26,4.8087379189359431e-26,2.9693099582998849e-10,1.4267678133183545e-17,0.0017091825162388592,0.00096322993085820195,2.6677157576082732e-10,1.9478538095439699e-08,1.9703485504710245e-16,1.1614245965061071e-11,2.4581261201825671e-08,4.6453177704111988e-07,0.0080820348529547954,0.00048095604755664747,1.8466381817900908e-07,4.0945392839191412e-14,1.2085650739571794e-11,1.4270011009134335e-07
0.0016820230393259123,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18166033622515868,0.049133166691672191,0.0014460207184978314,0.048675105309929058,0.090230122847177449,8.0740323030880468e-12,1.0076897643038851e-08,9.5491397417378277e-13,1.2001623261314801e-26,3.9248871209444556e-11,2.0959213645317196e-22,8.2493636774072713e-18,7.2139177863998941e-18,1.1753829639395232e-06,1.2095254290129936e-26,4.8092640289379616e-26,2.9674302853372709e-10,1.4270278320708149e-17,0.001709115122870088,0.00096195308282931728,2.6675448762305115e-10,1.9499011268136642e-08,1.9698331747823613e-16,1.1638466887673413e-11,2.4607557893910989e-08,4.6423558158183079e-07,0.0080824348600405903,0.00048107510091246293,1.8467235629093363e-07,4.0998389604351769e-14,1.2088639618310834e-11,1.427031589747757e-07
0.0016821922199090828,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18166116243587788,0.049131006631321791,0.001442264647194261,0.048677213310859321,0.090234177847526867,8.0908984957972049e-12,1.0079349864688567e-08,9.5493011663465029e-13,1.2007722255416722e-26,3.9222204166570776e-11,2.096125551903394e-22,8.2580017419138404e-18,7.2133818341995738e-18,1.1754026618426712e-06,1.2110821979143533e-26,4.8097910146993244e-26,2.9655475526346686e-10,1.4272878315004685e-17,0.001709047755311209,0.00096067516276195574,2.6673738955329657e-10,1.9519553704335509e-08,1.9693174524279729e-16,1.1662797595792099e-11,2.4633947680517033e-08,4.6393890626960769e-07,0.0080828348082249632,0.00048119446778971517,1.8468089146213968e-07,4.1051579432533424e-14,1.2091636365244921e-11,1.4270620201450764e-07
0.0016823614004922533,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18166198944057238,0.049128847118831802,0.0014385104183909688,0.048679320423403463,0.090238231759677642,8.1078393493451912e-12,1.0081808602328278e-08,9.5494624922289788e-13,1.2013837917233066e-26,3.9195499607307873e-11,2.0963295852227782e-22,8.2666690661369002e-18,7.2128447898145155e-18,1.1754223062140328e-06,1.2126446296573707e-26,4.8103188794846955e-26,2.9636617492753448e-10,1.4275478115679438e-17,0.0017089804135931341,0.00095939616743744146,2.6672028150236585e-10,1.9540165787729439e-08,1.9688013821809146e-16,1.168723882990627e-11,2.4660431089599177e-08,4.6364174937529672e-07,0.0080832346975303858,0.00048131414931399199,1.8468942368679757e-07,4.1104963416671344e-14,1.209464100860404e-11,1.4270923920334204e-07
0.001682530581075424,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18166281724129218,0.049126688154561352,0.0014347580350522521,0.048681426646039326,0.090242284582827598,8.12485535715418e-12,1.0084273879378817e-08,9.549623719340946e-13,1.2019970326507238e-26,3.9168757393804759e-11,2.0965334642840611e-22,8.2753658116229012e-18,7.2123066514159409e-18,1.1754418969812374e-06,1.2142127561255307e-26,4.8108476265771657e-26,2.9617728642805299e-10,1.4278077722338069e-17,0.0017089130977469048,0.00095811609362135,2.6670316342076596e-10,1.9560847900129138e-08,1.9682849628079046e-16,1.1711791331249823e-11,2.4687008652025221e-08,4.6334410915986936e-07,0.0080836345279795135,0.0004814341466168018,1.8469795295904473e-07,4.1158542646202695e-14,1.2097653576766584e-11,1.4271227053405598e-07
0.0016826997616585944,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18166364584009698,0.049124529738870854,0.0014310075001560988,0.048683531977237404,0.090246336316171585,8.1419470168573431e-12,1.0086745719384327e-08,9.5497848476378687e-13,1.2026119563531953e-26,3.9141977387425185e-11,2.0967371888807668e-22,8.2840921410524419e-18,7.2117674171679241e-18,1.1754614340716402e-06,1.2157866094442993e-26,4.811377259278407e-26,2.9598808866089442e-10,1.4280677134585542e-17,0.0017088458078036944,0.00095683493806340771,2.666860352587025e-10,1.9581600430085268e-08,1.9677681930693175e-16,1.1736455853258018e-11,2.471368090495082e-08,4.630459838743317e-07,0.0080840342995951789,0.00048155446083561216,1.8470647927298612e-07,4.1212318228521242e-14,1.2100674098260213e-11,1.427152959994006e-07
0.001682868942241765,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18166447523905602,0.049122371872121956,0.0014272588166942819,0.048685636415460767,0.09025038695890153,8.1591148307280685e-12,1.0089224146013107e-08,9.5499458770749488e-13,1.203228570915501e-26,3.9115159448741618e-11,2.0969407588057519e-22,8.2928482185822195e-18,7.2112270852273625e-18,1.1754809174123216e-06,1.2173662219960175e-26,4.8119077809088244e-26,2.9579858051563046e-10,1.4283276352026185e-17,0.0017087785437948091,0.0009555526974973816,2.6666889696608094e-10,1.9602423772375478e-08,1.9672510717191476e-16,1.1761233159230674e-11,2.4740448389508762e-08,4.6274737175966111e-07,0.0080844340124003738,0.00048167509311389359,1.8471500262269371e-07,4.1266291287560351e-14,1.2103702601763147e-11,1.427183155921011e-07
0.0016830381228249355,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18166530544024839,0.049120214554677619,0.0014235119876724442,0.04868773995916504,0.090254436510206315,8.1763593054045781e-12,1.0091709183058484e-08,9.5501068076071356e-13,1.2038468844783663e-26,3.9088303437529133e-11,2.0971441738512019e-22,8.3016342095619697e-18,7.2106856537439197e-18,1.1755003469300852e-06,1.2189516264127172e-26,4.8124391948076953e-26,2.9560876087548422e-10,1.428587537426364e-17,0.0017087113057516869,0.00095426936864095998,2.6665174849250474e-10,1.9623318316364452e-08,1.9667335975048996e-16,1.1786124008406934e-11,2.4767311648345163e-08,4.6244827104673419e-07,0.0080848336664182813,0.00048179604460116363,1.8472352300220594e-07,4.1320462934985006e-14,1.2106739116105154e-11,1.4272132930485669e-07
