Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),C2H6X(52),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),H2OX(23)
1.59537252061426e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31134398228176507,0.11270175922288395,0.012393860072548998,0.0,2.1951505721591829e-07,0.00041518321229032926,0.00011814672150981114,1.451931547544553e-05,5.6041230774004968e-19,0.00039807084516491786,6.6062845219194168e-13,1.0403422550452882e-07,3.1893481956584061e-11,3.5700941786065998e-10,1.5791477002294996e-14,5.1058529031739191e-16,2.2693368723511925e-11,9.38387568834723e-10,0.0054223943622207513,0.020736960468384424,2.5977103411323745e-07,1.1535851813458649e-08,5.77536149332196e-05,5.9814971761606789e-06,3.6258382760640327e-08,3.8259450363019068e-08,4.0349778229785045e-10,1.6587956355502456e-07,1.7025603391482328e-08,1.109896106256626e-12,9.0639864248152822e-11,9.8376119202458202e-12
1.5991142943611035e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31131143609746603,0.11270130907322137,0.012377114569148267,0.0,2.2101998647116468e-07,0.00041629063548678617,0.00011856666206721937,1.461224387738673e-05,5.6528061068614334e-19,0.00039850713072063591,6.6916056782821563e-13,1.0415446938883731e-07,3.2135521836904009e-11,3.5927073004854375e-10,1.5866128199828564e-14,5.1501228617100647e-16,2.2764042870892359e-11,9.4912231441712946e-10,0.0054218019835862632,0.020770030016280527,2.5984500544829015e-07,1.1566142491170836e-08,5.7807042429935749e-05,5.9968519631185207e-06,3.6486917151970871e-08,3.8249657561061861e-08,4.0372349611253035e-10,1.6580415904252356e-07,1.7000358029840016e-08,1.1135560039080484e-12,9.0952526715399112e-11,9.9028428556279502e-12
1.602856068107947e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31127894135641576,0.11270086109285297,0.012360395182318516,0.0,2.2253105378662338e-07,0.00041739662528797965,0.0001189866474278615,1.4705374854019917e-05,5.7017657680631438e-19,0.00039893978523146038,6.7776663608550008e-13,1.0427445342930441e-07,3.2378196505680538e-11,3.6153860701569369e-10,1.594087628446469e-14,5.1946328952663264e-16,2.2834696278685921e-11,9.5993832625704051e-10,0.0054212106182345192,0.020803047280868504,2.5991742143039113e-07,1.1596412742122574e-08,5.7860321486515365e-05,6.0121837266761037e-06,3.6715916814136175e-08,3.8239484021809078e-08,4.0394620565416212e-10,1.6572808216744549e-07,1.6975138392193032e-08,1.1172154030015577e-12,9.1265171276080741e-11,9.9683258073997075e-12
1.606223664480106e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31124973998895888,0.11270045975936346,0.012345370022022115,0.0,2.2389626696869948e-07,0.00041839079109622101,0.00011936467057871929,1.4789364715415904e-05,5.7460664795828031e-19,0.00039932608185573202,6.8557551759391506e-13,1.0438221768461674e-07,3.2597141370524931e-11,3.6358529731815558e-10,1.6008231920459346e-14,5.2348974100918739e-16,2.2898266506056297e-11,9.697423946757657e-10,0.0054206792539770038,0.020832718202375977,2.5998127499243541e-07,1.1623638483110136e-08,5.7908146370832835e-05,6.0259626466262477e-06,3.6922411221017313e-08,3.8230004720869845e-08,4.0414409311622267e-10,1.6565904482536282e-07,1.6952462998637581e-08,1.1205084211499435e-12,9.1546534649898539e-11,1.0027476077387826e-11
1.609591260852265e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31122058013340509,0.11270006017196744,0.01233036593837169,0.0,2.2526646044130104e-07,0.00041938379690024963,0.00011974272634561314,1.4873516393562884e-05,5.7905921853268422e-19,0.00039970945990304088,6.9344465378066603e-13,1.0448977292587763e-07,3.2816590949321991e-11,3.6563728300458238e-10,1.6075665145397784e-14,5.2753567932693439e-16,2.2961819736030499e-11,9.796126133535717e-10,0.0054201487071326307,0.02086234693361412,2.6004388545352029e-07,1.1650847641673252e-08,5.7955852225240352e-05,6.0397229512390156e-06,3.7129276736698207e-08,3.8220221512657707e-08,4.0433957965162385e-10,1.6558947531984135e-07,1.6929808974960395e-08,1.1238010080691532e-12,9.1827880884450202e-11,1.0086830739299018e-11
1.612958857224424e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31119146171560541,0.11269966232538116,0.012315382894655728,0.0,2.2664163817971025e-07,0.00042037564325250482,0.00012012081300678872,1.4957828815264994e-05,5.8353433199491301e-19,0.00040008993009705201,7.0137420926418918e-13,1.0459711984019161e-07,3.3036540754657038e-11,3.6769455359337763e-10,1.6143175540278027e-14,5.3160112336334248e-16,2.3025355876737802e-11,9.8954913392564721e-10,0.0054196189761187459,0.020891933549719501,2.6010526069314911e-07,1.1678040201085934e-08,5.8003439616709281e-05,6.0534646572238477e-06,3.7336510637913292e-08,3.8210136514560326e-08,4.0453268034586251e-10,1.6551937947670661e-07,1.6907176567868587e-08,1.1270931509466464e-12,9.2109208746503039e-11,1.0146389914393221e-11
1.615989693959367e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31116529050772529,0.11269930574745034,0.012301916114179965,0.0,2.2788356296027279e-07,0.00042126731412368975,0.00012046111600305055,1.5033846544358301e-05,5.8758124408468891e-19,0.00040042987593622427,7.0856260240235994e-13,1.0469355450927446e-07,3.3234919562591165e-11,3.6955060704243599e-10,1.6204000530899886e-14,5.3527671577592348e-16,2.3082523717171138e-11,9.9854881479487764e-10,0.0054191429144344301,0.020918525557733252,2.601594487823041e-07,1.1702499298754481e-08,5.8046167449454191e-05,6.0658163049905884e-06,3.7523333870796842e-08,3.8200803731018444e-08,4.0470444377100049e-10,1.6545584800068432e-07,1.6886826080317942e-08,1.1300556893856423e-12,9.2362387102221319e-11,1.020016813032358e-11
1.618441355803437e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31114414493789738,0.11269901833524107,0.012291035183949533,0.0,2.2889112132982409e-07,0.00042198790554486432,0.00012073640556525265,1.5095431825035968e-05,5.9086822169942991e-19,0.00040070314866256953,7.1441331859080346e-13,1.0477143837567545e-07,3.3395680895095808e-11,3.7105510012908701e-10,1.6253247503729033e-14,5.3826150381201504e-16,2.3128756897390554e-11,1.0058681647996884e-09,0.0054187583070526351,0.020940011114948476,2.6020255840273714e-07,1.1722274553710826e-08,5.8080660659556928e-05,6.0757966235277884e-06,3.7674671634841846e-08,3.8193077845975431e-08,4.0484198699560794e-10,1.654041514175318e-07,1.6870377526291077e-08,1.1324518273569146e-12,9.2567172358640885e-11,1.0243790976493263e-11
1.6208930176475071e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31112302122750923,0.11269873183822503,0.012280165354090789,0.0,2.2990132687667987e-07,0.00042270788330773412,0.00012101170913332694,1.5157100808616502e-05,5.9416720735815669e-19,0.00040097489519353276,7.2029628246915249e-13,1.0484921277784838e-07,3.355670109567856e-11,3.7256237961971029e-10,1.6302534797345283e-14,5.4125665563206539e-16,2.3174980895473712e-11,1.0132228630408843e-09,0.0054183741298654579,0.020961474455087246,2.6024502424705036e-07,1.174204098871724e-08,5.8115091865966306e-05,6.0857671091730787e-06,3.7826200861722068e-08,3.8185194944213563e-08,4.0497828683830142e-10,1.6535218390196715e-07,1.6853940766878081e-08,1.1348477123939975e-12,9.2771946183429607e-11,1.0287522382839643e-11
1.6233446794915772e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31110191934819004,0.1126984462543172,0.012269306610549601,0.0,2.3091418110672e-07,0.00042342724767288896,0.00012128702605895177,1.5218853082459249e-05,5.9747821763292066e-19,0.00040124511969228825,7.26211555287768e-13,1.0492687797734635e-07,3.3717978430631988e-11,3.7407244145516036e-10,1.6351862252143271e-14,5.4426217816152445e-16,2.322119567770324e-11,1.0206129662010531e-09,0.005417990382264249,0.020982915606903057,2.6028684931429768e-07,1.1761798597841113e-08,5.8149461283536693e-05,6.095727769026032e-06,3.7977920505778525e-08,3.8177155834393248e-08,4.0511334920056865e-10,1.6529994765637107e-07,1.6837515886783677e-08,1.1372433397022343e-12,9.2976708113416515e-11,1.0331362395080522e-11
1.6257963413356473e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31108083927161823,0.11269816158142333,0.012258458939294862,0.0,2.3192968552004706e-07,0.00042414599891053405,0.00012156235569710877,1.5280688234257378e-05,6.0080126905444731e-19,0.0004015138263268283,7.3215919782213021e-13,1.0500443423498911e-07,3.3879511166006863e-11,3.7558528157349864e-10,1.6401229708950287e-14,5.4727807825125526e-16,2.3267401210713453e-11,1.0280385305818084e-09,0.0054176070636407971,0.021004334599100019,2.6032803659530198e-07,1.1781547375288615e-08,5.8183769126320407e-05,6.1056786103181354e-06,3.812982952249322e-08,3.8168961323399846e-08,4.0524717986710818e-10,1.6524744486721665e-07,1.6821102980487582e-08,1.1396387044977791e-12,9.3181457688031233e-11,1.0375311058707987e-11
1.6280028369953103e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31106188582068467,0.11269790615299762,0.01224870549039231,0.0,2.3284590663394648e-07,0.00042479235103139211,0.0001218101627102149,1.5336410391033104e-05,6.0380232414370111e-19,0.0004017543679726087,7.3753980205774929e-13,1.0507414193656092e-07,3.4025107561960133e-11,3.7694920975250764e-10,1.6445694490586587e-14,5.500012667483492e-16,2.3308978255044265e-11,1.0347519040943192e-09,0.0054172624431533378,0.021023592769287464,2.6036456230606071e-07,1.1799313719222694e-08,5.8214593714651378e-05,6.1146259786935403e-06,3.8266708688804149e-08,3.816145406095253e-08,4.0536657903549105e-10,1.6519996625863606e-07,1.6806341681709015e-08,1.1417943044327236e-12,9.3365721362773229e-11,1.0414957790331332e-11
1.6302093326549734e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31104294998649973,0.11269765145925013,0.01223896098849884,0.0,2.3376427669220464e-07,0.00042543820695587831,0.00012205797903510094,1.5392199045182606e-05,6.0681315791112902e-19,0.00040199368657313798,7.4294671824109369e-13,1.0514376179501492e-07,3.4170908163385223e-11,3.7831538208341845e-10,1.6490191429843168e-14,5.5273287144787549e-16,2.3350547756928843e-11,1.0414940869982535e-09,0.0054169181692028051,0.021042833034250141,2.6040057599349585e-07,1.1817072900807662e-08,5.8245368755042671e-05,6.1235654054526746e-06,3.8403739642057245e-08,3.8153822161376646e-08,4.0548498944125018e-10,1.6515227509663454e-07,1.6791590216006601e-08,1.1439496844503258e-12,9.3549974326624285e-11,1.0454692599108315e-11
1.6319968293335504e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3110276228447133,0.11269744566776384,0.012231073456143299,0.0,2.3450983065679283e-07,0.00042596105544014085,0.00012225874318242308,1.5437442350909403e-05,6.0925943203676987e-19,0.00040218666551795147,7.4734621808873421e-13,1.0520009702516318e-07,3.4289171044752318e-11,3.7942377064576446e-10,1.6526262192198618e-14,5.5495193641919432e-16,2.3384217938159185e-11,1.0469771242114782e-09,0.0054166395243795129,0.021058406586100281,2.6042937699408869e-07,1.1831454476766455e-08,5.8270263596131335e-05,6.1308014750883339e-06,3.8514860087893022e-08,3.8147548528021579e-08,4.0558019241519175e-10,1.651134854078282e-07,1.6779647211533567e-08,1.1456956084139341e-12,9.3699230787135641e-11,1.0486946629345716e-11
1.6337843260121274e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31101230723992834,0.11269724035658855,0.012223191783378102,0.0,2.352567961980655e-07,0.00042648357854436965,0.00012245951289133531,1.5482728940976114e-05,6.1171213784327341e-19,0.00040237884543342656,7.5176303706064841e-13,1.0525637483012988e-07,3.4407566438772125e-11,3.8053362845893364e-10,1.6562353922079216e-14,5.5717653044173168e-16,2.3417883141549584e-11,1.0524791159424316e-09,0.0054163611064534734,0.021073968411961946,2.6045784453387323e-07,1.1845831347564531e-08,5.8295126103410812e-05,6.1380323394780485e-06,3.8626079246112642e-08,3.8141193792490301e-08,4.0567475140779561e-10,1.6507455808586034e-07,1.6767710740732286e-08,1.1474413839851365e-12,9.3848479826715309e-11,1.0519258501003084e-11
1.6355718226907045e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31099700316125212,0.11269703552489758,0.012215315964804149,0.0,2.3600517388767385e-07,0.00042700577638924721,0.00012266028791743075,1.5528058656197654e-05,6.1417128166745666e-19,0.00040257022794244654,7.5619719790041764e-13,1.0531259530976911e-07,3.4526093673335012e-11,3.8164495394430933e-10,1.6598466558531739e-14,5.5940665604467604e-16,2.3451543354753233e-11,1.0580000833632475e-09,0.0054160829151897304,0.02108951852287658,2.6048597975721701e-07,1.1860203511125168e-08,5.8319956358473481e-05,6.1452580016430656e-06,3.8737396713941087e-08,3.8134758264433614e-08,4.0576866869311357e-10,1.6503549396535173e-07,1.6755780832637782e-08,1.1491870093695878e-12,9.3997721271270529e-11,1.0551628231343014e-11
1.6373593193692815e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31098171059780577,0.11269683117186181,0.012207445995028775,0.0,2.367549642956657e-07,0.0004275276490980369,0.00012286106801722148,1.5573431337498212e-05,6.1663686983456408e-19,0.00040276081466901936,7.6064872321657686e-13,1.0536875856373278e-07,3.4644752076373579e-11,3.8275774552262922e-10,1.663460004072565e-14,5.616423157364667e-16,2.3485198565518138e-11,1.0635400475383811e-09,0.0054158049503534554,0.021105056929871812,2.6051378380605715e-07,1.1874570965417436e-08,5.8344754442694043e-05,6.1524784646398984e-06,3.8848812088961666e-08,3.8128242252982927e-08,4.0586194649148715e-10,1.6499629387143849e-07,1.6743857522227065e-08,1.1509324827684797e-12,9.414695494742935e-11,1.058405583756351e-11
1.6389680663800007e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31096795712724545,0.1126966476626927,0.012200368018501858,0.0,2.3743098400693341e-07,0.00042799705664852908,0.00012304177424453795,1.5614303355280389e-05,6.188614143166671e-19,0.00040293166367205528,7.646699612054482e-13,1.0541925664654791e-07,3.4751656232740205e-11,3.8376051014682598e-10,1.6667137947631504e-14,5.6365914316159805e-16,2.3515483968070848e-11,1.068542274843958e-09,0.0054155549754023192,0.02111903149841968,2.6053852523770537e-07,1.1887497646207029e-08,5.8367045279499468e-05,6.1589724386025767e-06,3.8949169304826145e-08,3.812230928445141e-08,4.0594535154344173e-10,1.6496089820820728e-07,1.6733132213293247e-08,1.1525032773987768e-12,9.4281258471281254e-11,1.0613290181205308e-11
1.6405768133907199e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31095421296730935,0.11269646453995316,0.012193294771216711,0.0,2.3810814889385281e-07,0.00042846620103415304,0.00012322248420885046,1.5655209931018493e-05,6.2109118842546883e-19,0.00040310187059303728,7.6870529891474073e-13,1.0546970852948453e-07,3.4858665601403307e-11,3.8476445987446054e-10,1.6699692646242076e-14,5.6568045701331164e-16,2.3545765300000491e-11,1.073559921699864e-09,0.005415305183496328,0.021132996603733863,2.6056300017006693e-07,1.1900420509426829e-08,5.8389310182660149e-05,6.1654622060202771e-06,3.9049605207009107e-08,3.8116311598963664e-08,4.0602824200758478e-10,1.6492539367186359e-07,1.6722412299147034e-08,1.1540739461756765e-12,9.4415555437513489e-11,1.0642571430645392e-11
1.642185560401439e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31094047811009567,0.11269628180303395,0.012186226249255409,0.0,2.3878645936867527e-07,0.00042893508235005117,0.00012340319773455522,1.5696150948981833e-05,6.2332619674809451e-19,0.00040327143661806611,7.7275475254507948e-13,1.0552011428477232e-07,3.4965779692574354e-11,3.8576959355299285e-10,1.6732264092467102e-14,5.6770625907734995e-16,2.3576042552569665e-11,1.078593003238421e-09,0.0054150555744645725,0.021146952253824965,2.605872094305303e-07,1.1913339553658174e-08,5.8411549211033646e-05,6.1719477691933032e-06,3.9150119502913667e-08,3.8110249420788093e-08,4.0611061948473589e-10,1.6488978085820191e-07,1.6711697804294408e-08,1.1556444878055347e-12,9.4549845721234279e-11,1.0671899598295543e-11
1.6437943074121582e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31092675254771124,0.11269609945132431,0.012179162448704222,0.0,2.3946591584260971e-07,0.00042940370069301481,0.00012358391464664591,1.5737126293516232e-05,6.2556644386411454e-19,0.00040344036293390344,7.7681833820825832e-13,1.0557047398450992e-07,3.5072998016527767e-11,3.8677591002950616e-10,1.6764852242296992e-14,5.6973655112595398e-16,2.36063157171017e-11,1.0836415345213367e-09,0.005414806148136231,0.021160898456694593,2.6061115384488069e-07,1.1926254777499862e-08,5.843376242333102e-05,6.1784291304444412e-06,3.9250711900189515e-08,3.8104122973847121e-08,4.0619248557978788e-10,1.6485406036165359e-07,1.6700988752437493e-08,1.1572149010010645e-12,9.4684129198022995e-11,1.0701274696528163e-11
1.6454030544228774e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31091303627227218,0.11269591748421204,0.012172103365653608,0.0,2.4014651872582593e-07,0.00042987205616147237,0.00012376463477071185,1.5778135849045274e-05,6.2781193434555304e-19,0.00040360865072795125,7.8089607192718588e-13,1.0562078770066567e-07,3.5180320083610284e-11,3.8778340815071942e-10,1.6797457051802847e-14,5.7177133491789464e-16,2.3636584784980237e-11,1.0887055305397109e-09,0.0054145569043405695,0.021174835220335385,2.6063483423728811e-07,1.1939166179569797e-08,5.8455949878117692e-05,6.1849062921187915e-06,3.9351382106735974e-08,3.809793248171569e-08,4.0627384189482876e-10,1.6481823277462895e-07,1.6690285167176432e-08,1.1587851844799565e-12,9.4818405743928211e-11,1.073069673767611e-11
1.6470118014335966e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31089932927590347,0.11269573590108349,0.012165048996198215,0.0,2.4082826842745617e-07,0.000430340148855478,0.00012394535793293712,1.5819179500071564e-05,6.3006267275689817e-19,0.00040377630118823245,7.8498796963583118e-13,1.0567105550507785e-07,3.528774540425004e-11,3.8879208676299878e-10,1.6830078477136521e-14,5.7381061219850184e-16,2.3666849747648858e-11,1.0937850062140495e-09,0.0054143078429069484,0.021188762552731007,2.606582514303054e-07,1.1952073758504966e-08,5.8478111633813831e-05,6.1913792565835886e-06,3.9452129830704852e-08,3.809167816761999e-08,4.0635469002889172e-10,1.6478229868758855e-07,1.66795870719179e-08,1.1603553369651133e-12,9.4952675235466776e-11,1.0760165734032797e-11
1.6502292954550352e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31087194308892252,0.11269537388431559,0.012150954382472542,0.0,2.4219520991732178e-07,0.00043127554632839334,0.00012430681267956194,1.5901368627030355e-05,6.3457991158965321e-19,0.00040410969486254461,7.9321432031310032e-13,1.0577145366537796e-07,3.5502903848387225e-11,3.9081298084454831e-10,1.689537100029853e-14,5.7790265414005277e-16,2.3727367323427559e-11,1.1039904558597696e-09,0.0054138102664437002,0.021216588955676744,2.6070429950029538e-07,1.197787744161355e-08,5.8522358280890714e-05,6.2043126034629138e-06,3.9653856664802027e-08,3.8078978964685333e-08,4.0651486813599663e-10,1.6471011336550629e-07,1.6658207444398211e-08,1.1634952438709882e-12,9.5221192563842571e-11,1.0819244641349729e-11
1.6534467894764737e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31084459392394792,0.11269501339608266,0.012136878576367862,0.0,2.435667435646122e-07,0.00043220989394430711,0.00012466827750782909,1.5983692752036141e-05,6.3911819672790912e-19,0.00040444055347275108,8.0149751593139847e-13,1.0587166903753179e-07,3.5718469434309677e-11,3.9283858303845493e-10,1.6960729462613558e-14,5.8201269064547801e-16,2.3787868377171919e-11,1.1142580014111544e-09,0.0054133134173831787,0.021244377729222389,2.6074930460294957e-07,1.2003665816298056e-08,5.8566502829027522e-05,6.2172291904572019e-06,3.9855890072849162e-08,3.8066027143828521e-08,4.0667303263567749e-10,1.6463750908000543e-07,1.6636850054364669e-08,1.1666346116030045e-12,9.5489680204603196e-11,1.087851151604138e-11
1.6566642834979123e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31081728171830275,0.11269465443142443,0.012122821546791425,0.0,2.4494287260528367e-07,0.00043314319256112144,0.00012502975104847528,1.6066150954066384e-05,6.4367756441718686e-19,0.00040476888654357299,8.0983768075644256e-13,1.0597170219160536e-07,3.593443824921447e-11,3.9486888410406377e-10,1.7026153516205872e-14,5.8614073519632358e-16,2.3848352842553324e-11,1.1245877596922341e-09,0.0054128172943635425,0.021272128936915942,2.607932732604809e-07,1.202943887232863e-08,5.8610545740383992e-05,6.2301290372858008e-06,4.0058227729421658e-08,3.8052824478178183e-08,4.0682919621601548e-10,1.6456449048468845e-07,1.6615515083995621e-08,1.1697734301262743e-12,9.5758137186620222e-11,1.093796645504551e-11
1.6598817775193509e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31079000640945276,0.11269429698535881,0.012108783262716912,0.0,2.4632360025891958e-07,0.00043407544306174302,0.00012539123194162103,1.6148742313469548e-05,6.4825805078331101e-19,0.00040509470360794165,8.1823493762710799e-13,1.0607155369562223e-07,3.6150806382405984e-11,3.9690387479612923e-10,1.7091642814494411e-14,5.902868010617524e-16,2.3908820654168774e-11,1.1349798463989954e-09,0.0054123218960244598,0.021299842642163187,2.6083621196917295e-07,1.2055196599769825e-08,5.8654487474824027e-05,6.2430121640074631e-06,4.0260867313390854e-08,3.8039372735165471e-08,4.0698337151822363e-10,1.6449106220220111e-07,1.6594202713170895e-08,1.1729116894862372e-12,9.6026562546145776e-11,1.0997609554678583e-11
1.6630992715407895e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31076276793500568,0.11269394105288248,0.012094763693184237,0.0,2.4770892972880654e-07,0.00043500664635374265,0.00012575271883672723,1.623146591200115e-05,6.5285969183271572e-19,0.00040541801420641881,8.266894079543749e-13,1.0617122411557612e-07,3.6367569925565415e-11,3.9894354586516913e-10,1.7157197012193501e-14,5.9445090129947347e-16,2.3969271747529667e-11,1.1454343761000356e-09,0.005411827221007112,0.021327518908228135,2.6087812719934537e-07,1.2080938988977287e-08,5.8698328489925486e-05,6.2558785910153157e-06,4.0463806508009766e-08,3.8025673676484866e-08,4.0713557113636275e-10,1.6441722882431776e-07,1.6572913119488553e-08,1.1760493798082111e-12,9.6294955326775564e-11,1.1057440910639083e-11
1.666316765562228e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3107355662327112,0.11269358662897146,0.012080762807299361,0.0,2.4909886420200681e-07,0.00043593680336902711,0.00012611421039255262,1.6314320832857978e-05,6.5748252345274664e-19,0.00040573882788664037,8.3520121172046003e-13,1.0627071401544289e-07,3.6584724973008223e-11,4.0098788805780421e-10,1.7222815765313407e-14,5.986330487566475e-16,2.4029706059050968e-11,1.1559514622372849e-09,0.0054113332679542178,0.021355157798233423,2.6091902539533102e-07,1.2106666030594301e-08,5.8742069240989313e-05,6.2687283390320469e-06,4.066704300099482e-08,3.8011729058058139e-08,4.072858076172151e-10,1.6434299491208752e-07,1.6551646478282399e-08,1.1791864912969829e-12,9.6563314579412464e-11,1.1117460618010718e-11
1.6727517536051052e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31068127289628633,0.11269288228664825,0.01205281696322609,0.0,2.5189256082588839e-07,0.00043779398241688635,0.00012683720216764363,1.6480420981735693e-05,6.6679190136038727e-19,0.00040637300271506826,8.5239729235033107e-13,1.0646915450079803e-07,3.70201939726573e-11,4.0509054878278875e-10,1.7354245568340537e-14,6.0705153567055267e-16,2.4150524086690988e-11,1.177173751959651e-09,0.0054103475223204588,0.021410323701850979,2.6099779633204525e-07,1.2158074035048011e-08,5.8829251760879534e-05,6.294377882603092e-06,4.1074398655706861e-08,3.7983110136591903e-08,4.0758044111693614e-10,1.6419334357599336e-07,1.6509182743430644e-08,1.1854589389890195e-12,9.7099928740646693e-11,1.1238065464266477e-11
1.6791867416479823e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3106271259049968,0.11269218391780128,0.0120249454846591,0.0,2.5470471530529585e-07,0.00043964698813503563,0.00012756019672132936,1.6647035455776957e-05,6.7618646923477411e-19,0.00040699730459509278,8.6982411077463077e-13,1.066668796235859e-07,3.7457182198212373e-11,4.0921178287875391e-10,1.7485929497599929e-14,6.155423604044768e-16,2.4271274246077339e-11,1.1986476006002294e-09,0.0054093646482963401,0.021465340855184527,2.6107257581342407e-07,1.2209420543903774e-08,5.8916038631725643e-05,6.3199609669127116e-06,4.1482915871546383e-08,3.7953529901372767e-08,4.0786737144024907e-10,1.6404214407288247e-07,1.6466812866708729e-08,1.191728955774291e-12,9.7636397581849848e-11,1.1359424841939177e-11
1.6856217296908595e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31057312476590404,0.11269149148154289,0.011997148126805786,0.0,2.5753535255996394e-07,0.00044149582882193803,0.00012828318365411051,1.6814156975848917e-05,6.856665099187248e-19,0.00040761181010703462,8.8748257535684023e-13,1.0686389382416961e-07,3.7895658524863399e-11,4.133515162122519e-10,1.7617864847884682e-14,6.2410561824965767e-16,2.4391956059979481e-11,1.2203738752248583e-09,0.0054083846350807454,0.021520209758166348,2.6114341445645072e-07,1.2260705492326892e-08,5.9002433414938672e-05,6.3454777691225053e-06,4.1892576319000887e-08,3.792300218846259e-08,4.0814669724321895e-10,1.6388943179826597e-07,1.6424538171107218e-08,1.1979964661095384e-12,9.8172713769627199e-11,1.1481539489886936e-11
1.6920567177337367e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31051926898829829,0.11269080493670126,0.011969424645913293,0.0,2.6038449725689012e-07,0.00044334051313473519,0.00012900615271120444,1.6981778289034913e-05,6.9523230437938263e-19,0.00040821659589287187,9.0537357156106017e-13,1.0706020151173844e-07,3.8335591893964688e-11,4.1750967461900773e-10,1.775004893476677e-14,6.3274140121744652e-16,2.4512569064619745e-11,1.2423534249669829e-09,0.0054074074718988181,0.021574930908504909,2.6121036246049845e-07,1.2311928819772947e-08,5.9088439636414032e-05,6.3709284712156181e-06,4.2303361747444773e-08,3.7891540738364667e-08,4.0841851641029949e-10,1.6373524166821519e-07,1.6382359945051659e-08,1.2042613956830069e-12,9.8708870084036789e-11,1.1604410137431527e-11
1.6984917057766138e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31046555808368576,0.11269012424183571,0.011941774799262875,0.0,2.6325217381257128e-07,0.00044518105007932931,0.00012972909378119836,1.7149892169630384e-05,7.0488413171841233e-19,0.00040881173863980126,9.2349796195527682e-13,1.0725580706466146e-07,3.8776951320708746e-11,4.2168618391400857e-10,1.7882479094602996e-14,6.4144979806949805e-16,2.4633112809351542e-11,1.2645870810681355e-09,0.0054064331480024987,0.021629504801697556,2.6127346960697443e-07,1.2363090469888171e-08,5.9174060786836481e-05,6.3963132598511792e-06,4.2715253987487038e-08,3.7859159195069626e-08,4.0868292605025518e-10,1.6357960812354152e-07,1.6340279442948715e-08,1.2105236714012573e-12,9.9244859417441716e-11,1.1728037504456123e-11
1.704926693819491e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31041199156577459,0.11268944935525159,0.011914198345164289,0.0,2.6613840639522326e-07,0.00044701744900059302,0.00013045199689470048,1.7318491420114676e-05,7.1462226918234637e-19,0.00040939731506411161,9.4185658622232971e-13,1.0745071483083434e-07,3.9219705901654429e-11,4.2588096990141575e-10,1.8015152684536894e-14,6.5023089434828074e-16,2.4753586856342963e-11,1.2870756569227499e-09,0.0054054616526710373,0.021683931931043048,2.6133278525902719e-07,1.2414190390411558e-08,5.9259300321984725e-05,6.4216323262207446e-06,4.3128234953258028e-08,3.7825871105137395e-08,4.0894002249222242e-10,1.6342256513390024e-07,1.6298297885715923e-08,1.2167832213759683e-12,9.9780674773362709e-11,1.1852422301502154e-11
