Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),C2H4(47),HOX(22),H2OX(23),OCX(25),COX(50),O(29),C2H4X(206),CH4OX(60)
4.926147545970423e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40733599078900673,0.071088648276467353,0.020520496918252935,0.0,0.0027155293281663296,0.075038258525294221,0.001702578734218076,6.8456356948295869e-05,1.651725563367622e-11,0.002474854550141967,1.1722682580074052e-10,0.00057217722012755214,5.1395850386622366e-09,5.2230829972731018e-05,1.7716112755828585e-10,9.5680662886887437e-12,0.00011567390997676663,3.9137187685619448e-05,0.0046983457010135229,7.8483527895131496e-08,0.00058044825123019866,9.616642429511455e-07,1.2357304882240702e-06,0.0035210902134687706,0.034782719352603159,1.2634476609982022e-08,0.0013821746656599921,6.1935071358348615e-05,1.9720400355872614e-09,1.1215394476438909e-07,9.9938316377538393e-09,4.8520817131207825e-09,1.5895287233286766e-05,4.1024444494082763e-06,5.324098094710573e-10
4.947218141471438e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4072163749155997,0.070958020297368515,0.020504604558061582,0.0,0.0027341597347022551,0.075283753124768482,0.0017153908244720547,6.8544035856369143e-05,1.6757965215196749e-11,0.0024765218301912723,1.1765905641197442e-10,0.00057262251271334558,5.1552088121758894e-09,5.2368500360774702e-05,1.7863284802179923e-10,9.641079052986325e-12,0.00011587640473463558,3.9339726730918787e-05,0.0046883263148605313,7.8408299654266389e-08,0.0005811770877967061,9.6895757489105876e-07,1.2434234833761353e-06,0.0035375288522824107,0.034891034223126394,1.2633196776661029e-08,0.0013862917165631454,6.225559529516137e-05,1.977503512807123e-09,1.1289023698921015e-07,1.0065312861599459e-08,4.8871586463448455e-09,1.5896572122192583e-05,4.1225465436971342e-06,5.3365638336538019e-10
4.968288736972452e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40709715489054787,0.070827726509361644,0.020488675540262121,0.0,0.0027528373025411633,0.075528482040869038,0.0017282303603733229,6.8632455567401297e-05,1.700083659272614e-11,0.0024782005788341081,1.1809365903810475e-10,0.00057306573594722177,5.1708892171723951e-09,5.2506073384868686e-05,1.8010884812616e-10,9.7142757393131876e-12,0.0001160778047733743,3.9542597780853519e-05,0.0046783386196096342,7.8333125428529924e-08,0.00058190171157847964,9.7626110138025226e-07,1.251114548011339e-06,0.0035539371711529369,0.034998971457287933,1.263193961702377e-08,0.001390393361002546,6.257664463169353e-05,1.9829455652947071e-09,1.1362813444920653e-07,1.0136916434135785e-08,4.9222970918820409e-09,1.5897755487777694e-05,4.1426748493746383e-06,5.3490166130897313e-10
4.989359332473467e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40697833010365131,0.070697766712533944,0.020472710062702518,0.0,0.0027715618429129136,0.07577244623502831,0.0017410971361086314,6.8721610025238773e-05,1.7245874324277223e-11,0.0024798906647030077,1.1853063017674822e-10,0.00057350689899606064,5.1866260312085032e-09,5.2643547449841926e-05,1.8158910144612651e-10,9.7876556433286719e-12,0.00011627811014807999,3.97458028578451e-05,0.0046683825507873476,7.8258005515964829e-08,0.00058262215152925928,9.8357457302081115e-07,1.2588034893251988e-06,0.0035703149779670613,0.035106531851993562,1.2630704401770318e-08,0.0013944796401163338,6.2898222568579228e-05,1.9883661261005665e-09,1.1436762972202546e-07,1.0208641238288272e-08,4.9574964942763341e-09,1.5898837767892947e-05,4.1628296069420626e-06,5.3614563121190441e-10
5.010429927974482e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40685989994157806,0.070568140702679791,0.020456708323135234,0.0,0.0027903331664199597,0.076015646676771673,0.0017539909466867656,6.881149317285828e-05,1.749308287456171e-11,0.0024815919566387968,1.189699662515138e-10,0.0005739460109476179,5.2024190306105866e-09,5.2780920918850875e-05,1.8307358157565183e-10,9.8612180620280534e-12,0.00011647732095420445,3.9949343968289967e-05,0.0046584580437953197,7.8182940211382048e-08,0.0005833384363350836,9.9089774139739363e-07,1.2664901160192033e-06,0.0035866620833542254,0.035213716204921072,1.2629490404401206e-08,0.0013985505950511892,6.3220332281092623e-05,1.993765129737868e-09,1.1510871537432497e-07,1.0280486163497497e-08,4.992756301291193e-09,1.5899819398161083e-05,4.1830110550108357e-06,5.3738828056054735e-10
5.031500523475497e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40674186378788946,0.070438848271316454,0.020440670519211591,0.0,0.0028091510830487755,0.07625808434366213,0.0017669115879371932,6.8902098952684898e-05,1.7742466615107569e-11,0.0024833043237010768,1.1941166361204269e-10,0.00057438308081187816,5.2182679904917195e-09,5.2918192114579572e-05,1.845622621288026e-10,9.9349622936392154e-12,0.00011667543732736387,4.0153223102511143e-05,0.0046485650339118997,7.8107929806366029e-08,0.00058405059441746709,9.9823035908287237e-07,1.2741742382986312e-06,0.0036029783006660487,0.035320525314512977,1.2628296901280275e-08,0.0014026062669613905,6.3542976919071337e-05,1.9991425121753039e-09,1.158513839621553e-07,1.0352450105688094e-08,5.0280759638943842e-09,1.5900700812017945e-05,4.2032194303006986e-06,5.3862959643024738e-10
5.0525711189765114e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40662422102306212,0.070309889205699708,0.020424596848476317,0.0,0.0028280154021812455,0.07649976022124573,0.001779858856508695,6.8993421306905753e-05,1.7994029824384335e-11,0.0024850276351785772,1.1985571853404916e-10,0.00057481811752240354,5.2341726847685158e-09,5.3055359320413971e-05,1.8605511674065326e-10,1.0008887637521057e-11,0.00011687245944313651,4.0357442234711247e-05,0.0046387034562937208,7.8032974589281992e-08,0.00058475865393757965,1.0055721796549269e-06,1.2818556678673064e-06,0.0036192634459528386,0.035426959979972174,1.2627123171696671e-08,0.0014066466970078923,6.3866159606842067e-05,2.0044982108278514e-09,1.1659562803133735e-07,1.0424531967237826e-08,5.0634549362427794e-09,1.5901482440752592e-05,4.2234549676380048e-06,5.3986956549769849e-10
5.073641714477526e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40650697102451316,0.07018126328883971,0.020408487508362005,0.0,0.0028469259326060507,0.076740675302995637,0.0017928325498679837,6.9085454177777777e-05,1.8247776687936092e-11,0.0024867617605992009,1.203021272193613e-10,0.00057525112993762082,5.250132886177879e-09,5.3192420781591348e-05,1.8755211906819541e-10,1.0082993394063701e-11,0.00011706838751685477,4.0562003322927066e-05,0.0046288732459772684,7.7958074845280389e-08,0.00058546264279881572,1.0129229576951947e-06,1.2895342179266994e-06,0.0036355173379449229,0.035533021001252996,1.2625968497924607e-08,0.0014106719263573902,6.4189883443148678e-05,2.0098321645503718e-09,1.1734144011784012e-07,1.0496730656946576e-08,5.0988926756671716e-09,1.5902164713546474e-05,4.2437178999541364e-06,5.4110817405304285e-10
5.094712309978541e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40639011316662205,0.070052970299517014,0.020392342696183698,0.0,0.0028658824825300209,0.076980830590258342,0.0018058324662983075,6.9178191507931347e-05,1.8503711298522172e-11,0.0024885065697400621,1.2075088579596233e-10,0.00057568212684213694,5.2661483662934124e-09,5.3329374706325257e-05,1.8905324279120198e-10,1.015727886459044e-11,0.00011726322180338365,4.0766908308985286e-05,0.0046190743378804588,7.7883230856306645e-08,0.00058616258865156737,1.0202824488153038e-06,1.2972097031684734e-06,0.0036517397980272968,0.035638709179058738,1.2624832165283066e-08,0.001414681996181417,6.45141515010822e-05,2.0151443136267479e-09,1.1808881274815657e-07,1.056904509000556e-08,5.1343886426571587e-09,1.5902748057511735e-05,4.2640084582840687e-06,5.4234540801169388e-10
5.115782905479556e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40627364682075573,0.0699250100122987,0.020376162609133427,0.0,0.0028848848595894737,0.077220227092196753,0.0018188584048980426,6.9271627240668647e-05,1.8761837656265397e-11,0.0024902619326370185,1.2120199031803371e-10,0.00057611111694794463,5.2822188955419209e-09,5.3466219266907188e-05,1.9055846161313814e-10,1.0231743351261447e-11,0.00011745696259689851,4.0972159118459836e-05,0.0046093066668041983,7.7808442901102706e-08,0.00058685851889455471,1.0276504096396383e-06,1.3048819397768086e-06,0.0036679306502249093,0.035744025314829182,1.2623713462191965e-08,0.0014186769476554086,6.483896682801323e-05,2.0204345997655134e-09,1.1883773843967609e-07,1.0641474187966322e-08,5.1699423008459551e-09,1.5903232897728467e-05,4.2843268717650372e-06,5.4358125292590056e-10
5.134746441430469e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40616916133028119,0.069810130024398773,0.020361570533648538,0.0,0.0029020260217044258,0.077435036022819453,0.0018306038332031968,6.9356311529254357e-05,1.8996028553627684e-11,0.0024918506755066058,1.2160998685061817e-10,0.00057649549937324523,5.2967292482204127e-09,5.3589284326385547e-05,1.9191663814811442e-10,1.0298913871903695e-11,0.00011763039464916061,4.1157182104364851e-05,0.004600542416508039,7.7741181878102277e-08,0.00058748144521416907,1.0342886156850604e-06,1.3117840244120313e-06,0.0036824752491216991,0.03583849240406746,1.2622721117099294e-08,0.0014222595118266719,6.5131771035117382e-05,2.0251771174376838e-09,1.1951309323795407e-07,1.0706757528385667e-08,5.2019894784051092e-09,1.5903585382938585e-05,4.302637447903758e-06,5.4469231349091204e-10
5.151813623786291e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40607539471088555,0.069706968148453646,0.020348413491237484,0.0,0.0029174845550415857,0.077627839884817418,0.0018411924816487755,6.9433003225780805e-05,1.9208323265826282e-11,0.0024932876852801784,1.2197880316846654e-10,0.00057684006489935663,5.3098263905193705e-09,5.3699964709090995e-05,1.9314179908019012e-10,1.0359490415682648e-11,0.00011778572665046897,4.1323944755386699e-05,0.0045926761397908503,7.7680686118700926e-08,0.00058803933292165926,1.0402685535643929e-06,1.3179934154203544e-06,0.0036955432749937816,0.035923256165941823,1.2621839300165215e-08,0.0014254734026976118,6.5395677731654495e-05,2.0294301692723973e-09,1.2012197842254606e-07,1.0765590560925788e-08,5.2308712033744603e-09,1.590383494770498e-05,4.3191365507617161e-06,5.4569128666306776e-10
5.1688808061421124e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40598188383503775,0.069604024143798598,0.02033523365516576,0.0,0.0029329728117204867,0.077820147727444,0.0018517978486962629,6.9510142378943451e-05,1.9422062792691679e-11,0.0024947313891904082,1.2234915140355198e-10,0.00057718332902328712,5.3229592386874037e-09,5.3810569975911786e-05,1.943696001326578e-10,1.0420183173438315e-11,0.00011794034186174842,4.1490937671373324e-05,0.0045848302413811519,7.7620227608212239e-08,0.00058859463390010939,1.0462536191272998e-06,1.3242003530296807e-06,0.0037085902585778426,0.036007777258418958,1.2620967795225557e-08,0.0014286774476385486,6.56599488250212e-05,2.0336687778074821e-09,1.2073186923832426e-07,1.0824496928294867e-08,5.2597898360950174e-09,1.5904020633487962e-05,4.3356543305680406e-06,5.4668932166085829e-10
5.185947988497934e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40588862836296985,0.069501297882607282,0.020322031129969442,0.0,0.0029484906884648938,0.078011960101785294,0.0018624198291379646,6.9587725772537158e-05,1.9637249082797885e-11,0.0024961817187076959,1.2272102931732324e-10,0.00057752529624082436,5.3361276685870105e-09,5.3921099091189973e-05,1.9560002737970234e-10,1.0480991775507498e-11,0.0001180942405137917,4.1658161844251942e-05,0.004577004686411615,7.7559806488653663e-08,0.00058914736224469641,1.0522436850656262e-06,1.3304047423960398e-06,0.003721616111326076,0.03609205610880966,1.262010623031936e-08,0.0014318716685353349,6.5924585885021109e-05,2.0378929147585623e-09,1.213427616928674e-07,1.0883476069445065e-08,5.2887450974924823e-09,1.5904142662446054e-05,4.3521909054450124e-06,5.4768641015739172e-10
5.203015170853756e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40579562795366414,0.069398789235271888,0.020308806020121278,0.0,0.0029640380817748972,0.078203277562186077,0.0018730583181142634,6.9665750191204233e-05,1.9853884045169416e-11,0.0024976386054319072,1.2309443463955284e-10,0.00057786597101884551,5.3493315556182465e-09,5.4031551005829449e-05,1.9683306690737537e-10,1.0541915852409121e-11,0.00011824742285382946,4.1825618258877396e-05,0.0045691994399676018,7.7499422900680223e-08,0.00058969753194736672,1.0582386245136357e-06,1.3366064893099158e-06,0.0037346207457856027,0.036176093144729853,1.2619254234925958e-08,0.0014350560872737972,6.6189590470265686e-05,2.0421025524369409e-09,1.2195465179055164e-07,1.0942527426006741e-08,5.3177367098164696e-09,1.5904201255931024e-05,4.3687463926960814e-06,5.4868254369061039e-10
5.220082353209577e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4057028822648594,0.069296498070409079,0.020295558430028931,0.0,0.0029796148879307964,0.078394100666230968,0.0018837132111131003,6.9744212420530833e-05,2.0071969549346304e-11,0.0024991019810954563,1.2346936506835764e-10,0.0005782053577957424,5.3625707747245702e-09,5.4141924657640036e-05,1.9806870481394125e-10,1.0602955034814033e-11,0.00011839988914543466,4.1993307893019683e-05,0.0045614144670876921,7.7439076983589594e-08,0.00059024515690003743,1.0642383110696139e-06,1.3428055001901264e-06,0.0037476040755881884,0.036259888794101289,1.2618411439982484e-08,0.0014382307257394251,6.6454964128154426e-05,2.0462976637447754e-09,1.2256753553267856e-07,1.1001650442277925e-08,5.3467643966353767e-09,1.5904196634499253e-05,4.3853209088056505e-06,5.4967771366688736e-10
5.2354428173298165e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40561962864708778,0.069204621859532203,0.020283616464576045,0.0,0.0029936590755559734,0.07856541924862262,0.0018933165541517719,6.9815200099161926e-05,2.0269488229759141e-11,0.0025004245109216672,1.2380810449240402e-10,0.00057850970829957291,5.3745161771201005e-09,5.4241193141365366e-05,1.9918298906394855e-10,1.0657988409032144e-11,0.00011853649681741107,4.2144428768842928e-05,0.0045544252964602209,7.7384797980840601e-08,0.00059073585499882565,1.0696419836716466e-06,1.3483821938423924e-06,0.003759270786421705,0.036335098846950777,1.2617660487076433e-08,0.0014410795563129803,6.6694117247240802e-05,2.0500608219558708e-09,1.2311997715928833e-07,1.1054921968827136e-08,5.3729199310533723e-09,1.5904138608114687e-05,4.4002543385924532e-06,5.5057253559847739e-10
5.250803281450056e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40553658082344579,0.069112921603336944,0.020271656450659082,0.0,0.0030077269274851864,0.078736338267615461,0.0019029330243742852,6.9886537459811805e-05,2.0468184638846186e-11,0.0025017521920272087,1.2414807564000188e-10,0.00057881302229085695,5.3864900050338912e-09,5.4340396569397483e-05,2.0029935663369959e-10,1.0713114450562579e-11,0.00011867252493179912,4.2295740041509627e-05,0.0045474524935118707,7.7330549702863689e-08,0.00059122451301060926,1.0750493079511942e-06,1.3539565286936676e-06,0.0037709201099644304,0.036410114035923806,1.2616916421830881e-08,0.0014439204985455315,6.6933571671686773e-05,2.0538121734125248e-09,1.2367321747743559e-07,1.1108250690403793e-08,5.3991042632949119e-09,1.5904029715351089e-05,4.4152033592063318e-06,5.5146656354143197e-10
5.264627699158272e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40546201352783851,0.069030541731847667,0.020260877069487798,0.0,0.0030204081643465377,0.078889824099413669,0.0019115990089366975,6.9951038127694437e-05,2.0648019424429863e-11,0.0025029514684687692,1.2445510135568749e-10,0.00057908512129160395,5.3972906778639531e-09,5.4429623370793715e-05,2.0130586033041043e-10,1.0762806896127664e-11,0.00011879445489936278,4.2432083553227321e-05,0.0045411909440812043,7.7281752603985304e-08,0.00059166256914909847,1.0799189466257711e-06,1.3589713579724645e-06,0.0037813895848111175,0.036477461355724133,1.2616252432230836e-08,0.001446470615208082,6.7149339182946287e-05,2.0571782796205205e-09,1.2417181423091047e-07,1.1156295111260658e-08,5.4226946201259795e-09,1.5903888352679809e-05,4.4286708767040498e-06,5.5227050443908394e-10
5.2784521168664875e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.405387612537016,0.068948304229825258,0.020250083185947468,0.0,0.0030331084521572822,0.079042986922079825,0.0019202755105249428,7.0015818435839323e-05,2.0828810124412826e-11,0.0025041548413606593,1.2476312206972354e-10,0.00057935638559572175,5.4081142334345133e-09,5.4518796240263572e-05,2.0231403596575966e-10,1.0812573988178195e-11,0.00011891591577981054,4.2568582357474048e-05,0.0045349426130802022,7.7232980543515401e-08,0.00059209898804522278,1.0847914030650786e-06,1.3639841739251544e-06,0.0037918448829641432,0.03654465131696516,1.2615593613016342e-08,0.0014490143668647309,6.7365352446627672e-05,2.0605347940903574e-09,1.2467105342804021e-07,1.1204385246266874e-08,5.4463079978210079e-09,1.5903706032878392e-05,4.4421511504736257e-06,5.5307379211211053e-10
5.292276534574703e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40531337766615816,0.068866209023226696,0.020239274855356513,0.0,0.0030458277352946967,0.079195827039579225,0.001928962474427527,7.0080876678862039e-05,2.1010557638063213e-11,0.0025053622747599159,1.2507213648298071e-10,0.00057962681749595176,5.4189606042227374e-09,5.4607914584080847e-05,2.0332387618269635e-10,1.0862415530609412e-11,0.00011903690775180375,4.2705236956800703e-05,0.0045287074818203222,7.7184233592229167e-08,0.00059253377684674092,1.089666611222613e-06,1.3689949283343317e-06,0.0038022859610943424,0.036611684147766041,1.2614939771661666e-08,0.0014515517651434091,6.7581612258058992e-05,2.0638817038239417e-09,1.251709329371965e-07,1.1252520806430296e-08,5.4699442526027461e-09,1.590348287132314e-05,4.4556442404533013e-06,5.5387642170048371e-10
5.306100952282919e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40523930872992714,0.06878425603725867,0.020228452133001132,0.0,0.003058565958050458,0.079348344757228698,0.0019376598460813365,7.0146211152002406e-05,2.1193262847819208e-11,0.0025065737327873714,1.2538214328275578e-10,0.00057989641927363859,5.4298297225226176e-09,5.4696977803643453e-05,2.0433537363018729e-10,1.0912331327314917e-11,0.00011915743100081785,4.2842047850682124e-05,0.0045224855315941703,7.7135511820329674e-08,0.00059296694266193484,1.0945445052613989e-06,1.3740035732415988e-06,0.0038127127763188545,0.036678560076376154,1.2614290716306352e-08,0.0014540828216712094,6.7798119407700325e-05,2.0672189960693766e-09,1.2567145062572013e-07,1.1300701503882515e-08,5.4936032412495503e-09,1.590321898307292e-05,4.469150206228446e-06,5.5467838829543807e-10
5.318542928220313e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4051727884078305,0.06871061988610723,0.020218699423590312,0.0,0.003070046505793476,0.079485335304667712,0.0019454963342200732,7.0205246946122984e-05,2.1358517082564385e-11,0.002507667456467173,1.2566199679714705e-10,0.00058013835299520144,5.4396313220082959e-09,5.4777087071422982e-05,2.0524713219421473e-10,1.0957318869663722e-11,0.00011926550132553952,4.2965311697354192e-05,0.0045168970306977557,7.7091683811550024e-08,0.00059335541008380529,1.098936852079695e-06,1.3785095106161352e-06,0.0038220846801578145,0.036738614449498413,1.2613710500484718e-08,0.0014563553599582734,6.7993187965935268e-05,2.0702143257973299e-09,1.2612246042530765e-07,1.1344102486950645e-08,5.5149156505598446e-09,1.590294675716662e-05,4.4813166331941394e-06,5.5539958727603696e-10
5.330984904157707e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40510640220641114,0.068637098816901693,0.020208935141862581,0.0,0.0030815423087061453,0.079622065181083862,0.0019533411689933518,7.0264503864488114e-05,2.1524548371964548e-11,0.0025087643850219255,1.2594265209427978e-10,0.00058037961780349153,5.44945124237375e-09,5.48571507567966e-05,2.0616022181496482e-10,1.1002366256136443e-11,0.00011937319228510174,4.3088702904472622e-05,0.0045113191776066843,7.7047876304827626e-08,0.0005937425737351711,1.1033312735988355e-06,1.383013666090389e-06,0.0038314449660480604,0.036798542083390354,1.2613133867542874e-08,0.0014586227793190415,6.8188458073822084e-05,2.073201846281874e-09,1.2657398386584671e-07,1.1387539590675464e-08,5.53624625511009e-09,1.5902641719018647e-05,4.4934935804730885e-06,5.5612024157240342e-10
5.343426880095101e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40504014998949733,0.06856369277356783,0.02019915932805226,0.0,0.0030930533260045624,0.07975853461182883,0.0019611943109321991,7.0323980665749355e-05,2.1691357324459214e-11,0.0025098644924319877,1.2622410818903047e-10,0.00058062021533837594,5.459289433885117e-09,5.4937168413679703e-05,2.0707463714610481e-10,1.1047473343730747e-11,0.00011948050402872021,4.321222182974986e-05,0.0045057519586448368,7.7004089350138232e-08,0.0005941284387138996,1.1077277222557605e-06,1.3875160052629063e-06,0.0038407936036607797,0.036858343144697922,1.2612560679019696e-08,0.0014608850882274567,6.8383930297470541e-05,2.0761815487377971e-09,1.2702601939065028e-07,1.1431012607520613e-08,5.55759495163872e-09,1.5902303951861176e-05,4.5056810907698552e-06,5.5684034750918259e-10
5.355868856032495e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40497403162058604,0.068490401699544817,0.020189372022370998,0.0,0.0031045795168519776,0.079894743823123268,0.0019690557206645263,7.0383676109045791e-05,2.1858944537514661e-11,0.0025109677527219358,1.2650636408739443e-10,0.00058086014723254039,5.4691458466920503e-09,5.5017139593053695e-05,2.0799037284540033e-10,1.1092639989420014e-11,0.00011958743670998875,4.3335868828871645e-05,0.0045001953601241981,7.6960322997081021e-08,0.00059451301009161663,1.1121261506228499e-06,1.3920164939072722e-06,0.0038501305629574903,0.036918017800146828,1.2611990796904269e-08,0.0014631422951566627,6.8579605199783011e-05,2.0791534245390094e-09,1.2747856544245865e-07,1.1474521330677793e-08,5.5789616372441694e-09,1.5901933538726674e-05,4.5178792065574804e-06,5.5755990138177218e-10
5.368310831969889e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4049080469628446,0.068417225537786328,0.020179573265007491,0.0,0.0031161208403595771,0.080030693042051848,0.0019769253589150115,7.0443588954022178e-05,2.2027310597641019e-11,0.0025120741399610805,1.2678941878649237e-10,0.00058109941511154959,5.4790204308288077e-09,5.509706384302677e-05,2.0890742357475251e-10,1.1137866050148082e-11,0.00011969399048685687,4.3459644255495176e-05,0.0044946493683449716,7.6916577294877806e-08,0.00059489629291422231,1.1165265114112014e-06,1.3965150979725686e-06,0.0038594558141900907,0.036977566216540615,1.2611424083638736e-08,0.0014653944085789214,6.8775483340451733e-05,2.0821174652188472e-09,1.2793162046346446e-07,1.1518065554064547e-08,5.6003462093838074e-09,1.5901530562449859e-05,4.5300879700775004e-06,5.5827889945694819e-10
5.380752807907283e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40484219587911169,0.068344164230761908,0.020169763096127055,0.0,0.0031276772555872633,0.080166382496559635,0.001984803186504991,7.0503717960846942e-05,2.2196456080409605e-11,0.0025131836282639933,1.2707327127457719e-10,0.00058133802059391637,5.4889131362153469e-09,5.517694070889405e-05,2.098257840002745e-10,1.1183151382824007e-11,0.00011980016552160818,4.358354846124727e-05,0.0044891139695956888,7.6872852292373442e-08,0.00059527829220202828,1.120928757469767e-06,1.4010117835829083e-06,0.0038687693278993433,0.037036988560760306,1.2610860402121192e-08,0.0014676414369655367,6.8971565275955724e-05,2.0850736624693437e-09,1.2838518289533748e-07,1.1561645072322135e-08,5.6217485658728729e-09,1.5901095105669548e-05,4.5423074233399576e-06,5.5899733797348492e-10
5.393194783844677e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40477647823189999,0.068271217720458272,0.020159941555871315,0.0,0.0031392487215444274,0.080301812415448384,0.0019926891643523422,7.0564061890230121e-05,2.2366381550470446e-11,0.002514296191791048,1.2735792053104052e-10,0.00058157596529117715,5.498823912658413e-09,5.5256769733197172e-05,2.107454487923431e-10,1.1228495844316864e-11,0.00011990596198083844,4.3707581795722588e-05,0.0044835891501533148,7.6829148038037854e-08,0.00059565901294986884,1.1253328417861358e-06,1.4055065170363722e-06,0.0038780710749125977,0.037096284999764549,1.2610299615708618e-08,0.0014698833887868176,6.9167851559558068e-05,2.0880220081400026e-09,1.2883925117924897e-07,1.1605259680813372e-08,5.6431686048834374e-09,1.5900627250830598e-05,4.554537608123429e-06,5.5971521314276724e-10
5.405636759782071e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40471089388339737,0.068198385948380708,0.020150108684357862,0.0,0.0031508351971907232,0.080436983028372516,0.0020005832534713709,7.0624619503441147e-05,2.2537087561570012e-11,0.0025154118047489449,1.2764336552641971e-10,0.00058181325080795875,5.5087527098525909e-09,5.5336550455783365e-05,2.1166641262564891e-10,1.1273899291450687e-11,0.00012001138003543308,4.3831744606481861e-05,0.0044780748962833664,7.6785464579966329e-08,0.00059603846012725912,1.1297387174865943e-06,1.4099992648051022e-06,0.0038873610263428673,0.037155455700588876,1.2609741588219795e-08,0.0014721202725120229,6.9364342741303134e-05,2.0909624942373631e-09,1.2929382375589634e-07,1.1648909175620494e-08,5.6646062249433311e-09,1.590012708018574e-05,4.5667785659750494e-06,5.6043252114939678e-10
5.418078735719465e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40464544269546876,0.068125668855554336,0.020140264521679874,0.0,0.0031624366414368505,0.08057189456583487,0.0020084854149726972,7.0685389562326575e-05,2.2708574656569289e-11,0.0025165304413912173,1.2792960522240546e-10,0.00058204987874203959,5.5186994773813349e-09,5.5416282413863717e-05,2.1258867017925134e-10,1.1319361580999404e-11,0.00012011641986054466,4.3956037239050308e-05,0.0044725711942400232,7.6741801965879392e-08,0.00059641663867869793,1.1341463378375061e-06,1.4144899935352316e-06,0.0038966391535878828,0.037214500830344499,1.2609186183938012e-08,0.0014743520966092837,6.9561039368013969e-05,2.0938951129245247e-09,1.2974889906552746e-07,1.1692593353542973e-08,5.6860613249351024e-09,1.5899594675797413e-05,4.579030338210532e-06,5.611492581517895e-10
5.430520711656859e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40458012452965747,0.068053066382525382,0.020130409107905783,0.0,0.0031740530131453087,0.080706547259182776,0.0020163956100631378,7.0746370829327819e-05,2.2880843367462086e-11,0.0025176520760187425,1.2821663857184902e-10,0.00058228585068441797,5.528664164718051e-09,5.5495965142070752e-05,2.1351221613663272e-10,1.1364882569681899e-11,0.0001202210816355705,4.4080460036915881e-05,0.0044670780302662454,7.6698160243123987e-08,0.00059679355352378852,1.1385556562450075e-06,1.4189786700464051e-06,0.0039059054283285509,0.037273420556218066,1.2608633267613849e-08,0.0014765788695455498,6.9757941983289687e-05,2.0968198565203692e-09,1.3020447554796467e-07,1.1736312012095396e-08,5.7075338040949477e-09,1.5899030119539615e-05,4.5912929659142198e-06,5.6186542028276581e-10
5.442962687594253e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40451493924718745,0.067980578469362632,0.02012054248307894,0.0,0.0031856842711311807,0.080840941340604308,0.0020243138000455908,7.0807562067498611e-05,2.3053894215393614e-11,0.0025187766829802443,1.2850446451877065e-10,0.00058252116821937746,5.538646721227146e-09,5.5575598172515388e-05,2.1443704518575124e-10,1.1410462114157157e-11,0.00012032536554413043,4.4205013341527801e-05,0.0044615953905938763,7.6654539458674458e-08,0.00059716920955740457,1.1429666262557366e-06,1.4234652613312865e-06,0.0039151598225274174,0.037332215045471219,1.2608082704467853e-08,0.0014788005997865366,6.9955051127502883e-05,2.099736717498741e-09,1.3066055164262933e-07,1.1780064949505333e-08,5.7290235620116762e-09,1.5898433493099631e-05,4.603566489939109e-06,5.6258100365013333e-10
