Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),H2X(46),CHOX(50),COX(47),CH4OX(57),C2H6X(49),CH3OX(56),CH2OX(182),CHOX(183),CHO3(116)
0.02661740248604075,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18432216536490298,0.059049111394075003,0.022277495966457176,0.03885525960816523,0.07125297774613551,5.976638395414395e-08,5.3971260965640586e-10,2.7828219279972341e-10,2.7234006050709182e-23,7.6931116006224428e-11,3.3855627882729515e-18,7.088974099348972e-16,2.8266395832684903e-15,1.6260755462789048e-07,5.5747121687011185e-26,1.2090701869722466e-23,4.9103050766651419e-10,1.9264124677689232e-13,0.0020841357214704563,4.4952025720600704e-07,3.1259862004637613e-10,1.6988374839745873e-06,3.0135971181847202e-13,2.1389808073598604e-06,4.4122073593039163e-06,8.5798889214779455e-09,0.0064759622640343135,1.7856588692294867e-07,1.4911057044932191e-07,6.1807676622799652e-10,1.5810416162954213e-14,6.5694796212371731e-13,2.0031688137799886e-08,1.2487505721842195e-12,7.6783063674118876e-11,1.8876568158881272e-11,4.4301870933914775e-06,3.8372466658408773e-17
0.0266298000354035,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18432042271553478,0.05903591601248686,0.022250138987098798,0.038868935742440103,0.071278114479612284,5.978672215251191e-08,5.3969173280970473e-10,2.7815766857011808e-10,2.7238107261262769e-23,7.6903098235137843e-11,3.3867118598001179e-18,7.0901789821657996e-16,2.8250017583140733e-15,1.6254822031995173e-07,5.5754443300404508e-26,1.208680051677902e-23,4.9095661122860022e-10,1.9271589010149576e-13,0.0020836502912752594,4.4923987401742446e-07,3.1252506615592457e-10,1.6991104704839428e-06,3.0157607914133206e-13,2.1401537261528978e-06,4.4138758070934483e-06,8.5782546891310247e-09,0.0064781856152830129,1.7855729201789191e-07,1.4916161000455808e-07,6.182812490415711e-10,1.5812345107414881e-14,6.569163396445035e-13,2.0024189449843288e-08,1.2481799870843904e-12,7.6729972113088579e-11,1.8866636366230725e-11,4.4320480589559899e-06,3.8380196057726829e-17
0.026642197584766252,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18431868051640085,0.059022723859546482,0.022222788727495345,0.038882608514627388,0.071303245083057923,5.9807125734281643e-08,5.3967111297769877e-10,2.7803319838610999e-10,2.724224209523426e-23,7.6875054383593349e-11,3.3878598467538808e-18,7.091387532702678e-16,2.8233635988915865e-15,1.6248884138322539e-07,5.5761819587615699e-26,1.2082908588374379e-23,4.9088249256872801e-10,1.9279049015603891e-13,0.0020831649889278005,4.489593952026746e-07,3.1245153006813583e-10,1.6993843354956682e-06,3.0179307912724208e-13,2.1413296291389019e-06,4.4155475548482627e-06,8.5766167620609359e-09,0.0064804083820334561,1.785487827129656e-07,1.4921263603855356e-07,6.1848640554128012e-10,1.5814289562088561e-14,6.5688503208737941e-13,2.001668545129155e-08,1.2476096581151048e-12,7.6676838436174079e-11,1.8856699202256643e-11,4.4339083099933922e-06,3.8387900694344943e-17
0.026654595134129003,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18431693876734945,0.05900953493442089,0.022195445185926404,0.038896277925579793,0.071328369558038757,5.9827594884777392e-08,5.3965075057814044e-10,2.7790878222889164e-10,2.7246410624338272e-23,7.6846984424715849e-11,3.3890067490943746e-18,7.0925997600580102e-16,2.8217251047271487e-15,1.6242941778738053e-07,5.5769250673624762e-26,1.2079026087917278e-23,4.9080815138856433e-10,1.9286504693167811e-13,0.0020826798143903217,4.4867882055698353e-07,3.123780117764934e-10,1.6996590811662178e-06,3.0201071394007131e-13,2.1425085255760541e-06,4.4172226117032972e-06,8.5749751354677851e-09,0.0064826305644551906,1.7854035914379587e-07,1.4926364855520484e-07,6.1869223762545947e-10,1.5816249561993268e-14,6.5685403995122603e-13,2.0009176138494248e-08,1.2470395851799703e-12,7.6623662626837077e-11,1.8846756671763111e-11,4.4357678460278204e-06,3.839558052895343e-17
0.026666992683491753,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18431519746822869,0.058996349236277425,0.022168108360672394,0.038909943976149636,0.071353487906120575,5.9848129789523088e-08,5.3963064603223776e-10,2.7778442007963236e-10,2.7250612920647826e-23,7.681888833175622e-11,3.3901525667820495e-18,7.0938156733307133e-16,2.8200862755427615e-15,1.6236994950188546e-07,5.5776736684035806e-26,1.2075153018861326e-23,4.9073358739099706e-10,1.9293956041956249e-13,0.0020821947676250849,4.4839814987558476e-07,3.1230451127448078e-10,1.6999347096521608e-06,3.0222898574949053e-13,2.1436904247517014e-06,4.4189009868374227e-06,8.573329804548103e-09,0.0064848521627176563,1.7853202144708342e-07,1.4931464755840671e-07,6.1889874719451171e-10,1.5818225142286179e-14,6.5682336373908348e-13,2.0001661507776317e-08,1.2464697681825021e-12,7.657044466843594e-11,1.8836808779531635e-11,4.4376266665830785e-06,3.8403235522414052e-17
0.026679390232854504,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18431345661888693,0.058983166764283786,0.022140778250014519,0.038923606667188762,0.071378600128868347,5.986873063481692e-08,5.3961079976111087e-10,2.7766011191947874e-10,2.7254849056594967e-23,7.6790766077743362e-11,3.3912972997776689e-18,7.0950352816674223e-16,2.8184471110563116e-15,1.6231043649600788e-07,5.5784277744734782e-26,1.2071289384705074e-23,4.9065880027487002e-10,1.9301403061083363e-13,0.0020817098485943677,4.4811738295123441e-07,3.122310285555676e-10,1.7002112231229153e-06,3.0244789673877232e-13,2.1448753360003091e-06,4.4205826894570707e-06,8.5716807644378112e-09,0.0064870731769902552,1.7852376975952891e-07,1.4936563305205111e-07,6.1910593615673436e-10,1.5820216338250506e-14,6.5679300395392826e-13,1.9994141555438039e-08,1.2459002070261209e-12,7.6517184544258245e-11,1.8826855530364862e-11,4.4394847711826359e-06,3.8410865635066392e-17
0.026691787782217254,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18431171621917211,0.05896998751760802,0.022113454852234857,0.038937265999548581,0.071403706227846392,5.9889397608610681e-08,5.3959121218693485e-10,2.7753585772955493e-10,2.7259119104973464e-23,7.6762617635283545e-11,3.3924409480423068e-18,7.0962585942943516e-16,2.8168076109815664e-15,1.6225087873881302e-07,5.5791873982300392e-26,1.2067435188992254e-23,4.9058378973607862e-10,1.9308845749662564e-13,0.0020812250572604498,4.4783651957598795e-07,3.1215756361322208e-10,1.7004886237663325e-06,3.0266744910650378e-13,2.1460632687096593e-06,4.4222677287955789e-06,8.5700280102498702e-09,0.0064892936074423231,1.7851560421824611e-07,1.4941660504002711e-07,6.1931380643738089e-10,1.5822223185394338e-14,6.5676296110002783e-13,1.998661627775494e-08,1.2453309016141539e-12,7.646388223753054e-11,1.8816896929106193e-11,4.4413421593496208e-06,3.8418470826918435e-17
0.026704185331580005,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18430997626893247,0.058956811495418537,0.022086138165616255,0.038950921974080066,0.0714288062046185,5.9910130899325115e-08,5.3957188373784579e-10,2.7741165749096276e-10,2.7263423138939844e-23,7.6734442977106176e-11,3.3935835115373424e-18,7.0974856204329835e-16,2.8151677750281319e-15,1.6219127619916449e-07,5.5799525524370774e-26,1.2063590435311879e-23,4.9050855547552511e-10,1.9316284106806518e-13,0.0020807403935856469,4.4755555954498397e-07,3.1208411644093214e-10,1.7007669137666796e-06,3.0288764505334775e-13,2.1472542322894398e-06,4.4239561141381877e-06,8.56837153716212e-09,0.0064915134542430286,1.785075249622412e-07,1.4946756352622343e-07,6.1952235996660766e-10,1.5824245719436856e-14,6.5673323568877417e-13,1.9979085670977692e-08,1.2447618518498391e-12,7.6410537731429032e-11,1.8806932980578589e-11,4.4431988306068299e-06,3.8426051058711737e-17
0.026716582880942755,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18430823676801611,0.058943638696884119,0.022058828188442486,0.038964574591633695,0.071453900060747561,5.9930930695502333e-08,5.3955281484172146e-10,2.772875111847785e-10,2.7267761232061675e-23,7.6706242075925759e-11,3.3947249902244998e-18,7.0987163693295784e-16,2.8135276029009668e-15,1.6213162884569756e-07,5.5807232498652323e-26,1.2059755127304215e-23,4.904330971890161e-10,1.9323718131627e-13,0.0020802558575322852,4.4727450264887693e-07,3.1201068703215771e-10,1.7010460953174899e-06,3.0310848679320334e-13,2.1484482361962399e-06,4.4256478548048064e-06,8.5667113402484204e-09,0.0064937327175615296,1.7849953213041519e-07,1.4951850851452507e-07,6.1973159867575403e-10,1.5826283976166944e-14,6.567038282313322e-13,1.9971549731328952e-08,1.2441930576363062e-12,7.6357151008915364e-11,1.8796963689582731e-11,4.4450547844766664e-06,3.8433606290457385e-17
0.02672774067536923,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18430667160123732,0.058931785933741432,0.02203425494414351,0.038976859077918521,0.071476479299405246,5.9949707531342233e-08,5.3953587510738491e-10,2.7717582560576756e-10,2.7271694697481812e-23,7.6680838804210007e-11,3.3957513935007593e-18,7.0998272339930868e-16,2.81205116031153e-15,1.6207790788571229e-07,5.5814216276144864e-26,1.2056311429184651e-23,4.9036499293632703e-10,1.9330405049094281e-13,0.0020798198841694613,4.4702146845008331e-07,3.1194461574666615e-10,1.7012981228141737e-06,3.0330779835233295e-13,2.1495254470442384e-06,4.4271732979276999e-06,8.5652139750865819e-09,0.0064957295558106254,1.7849241258954199e-07,1.4956434746650603e-07,6.1992050095218985e-10,1.5828131879868455e-14,6.5667763379350569e-13,1.9964762822902382e-08,1.2436813612599294e-12,7.630906684962516e-11,1.8787986763899794e-11,4.4467245291983714e-06,3.8440384590850587e-17
0.026738898469795703,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18430510679817658,0.05891993578048086,0.022009687131855287,0.038989140846359245,0.071499053582746025,5.9968538529681933e-08,5.3951914627381072e-10,2.7706418368283818e-10,2.7275655864796083e-23,7.6655414233019544e-11,3.3967769180243523e-18,7.100941128445506e-16,2.8105744449587325e-15,1.6202415057784316e-07,5.5821245151883869e-26,1.2052875387756671e-23,4.9029670675249716e-10,1.9337088456010965e-13,0.0020793840141220565,4.467683554692735e-07,3.1187855883956828e-10,1.7015508758699671e-06,3.0350763643644105e-13,2.150605135205831e-06,4.4287014732724196e-06,8.5637135860504405e-09,0.0064977259216992536,1.7848536326753628e-07,1.4961017549116709e-07,6.2010996122654669e-10,1.5829992574487972e-14,6.5665169769018004e-13,1.9957971588984975e-08,1.2431698717304194e-12,7.626094846877996e-11,1.8779005518277654e-11,4.4483936921005742e-06,3.8447142579560823e-17
0.026750056264222177,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18430354235872309,0.058908088236497055,0.02198512475032826,0.039001419897575024,0.071521622911908,5.9987423830090097e-08,5.3950262865739599e-10,2.7695258540215386e-10,2.7279644788327344e-23,7.6629968342092193e-11,3.3978015637679378e-18,7.1020580595156852e-16,2.8090974566196512e-15,1.6197035689884135e-07,5.5828319220401227e-26,1.2049447005760045e-23,4.9022823841438823e-10,1.9343768351728046e-13,0.0020789482473626366,4.465151635537456e-07,3.1181251630609897e-10,1.701804356103883e-06,3.0370800268231129e-13,2.1516873076637933e-06,4.4302323877080673e-06,8.5622101695348371e-09,0.0064997218153505466,1.7847838426714213e-07,1.4965599259133633e-07,6.2029998092855215e-10,1.5831866086509414e-14,6.5662602029937474e-13,1.9951176026775957e-08,1.2426585889769906e-12,7.6212795853971344e-11,1.8770019956278757e-11,4.4500622728344625e-06,3.8453880227353909e-17
0.02676121405864865,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18430197828276618,0.058896243301185015,0.021960567798313502,0.039013696232184689,0.071544187288028777,6.0006363572680056e-08,5.3948632257559776e-10,2.7684103074986087e-10,2.7283661522685806e-23,7.660450111104373e-11,3.3988253307044079e-18,7.1031780340604577e-16,2.807620195068141e-15,1.6191652682529941e-07,5.5835438576570227e-26,1.2046026285970286e-23,4.9015958769741706e-10,1.9350444735595905e-13,0.0020785125838637835,4.4626189254996966e-07,3.1174648814148942e-10,1.7020585651418919e-06,3.03908898734217e-13,2.1527719714289896e-06,4.4317660481256278e-06,8.5607037219126939e-09,0.0065017172368875805,1.7847147569146019e-07,1.4970179876984009e-07,6.2049056149351389e-10,1.5833752442523535e-14,6.5660060200040746e-13,1.9944376133455054e-08,1.2421475129287894e-12,7.6164608992643718e-11,1.8761030081451895e-11,4.4517302710509468e-06,3.8460597504825016e-17
0.026772371853075124,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18430041457019503,0.058884400973939946,0.02193601627456257,0.039025969850806745,0.071566746712245499,6.002535789818898e-08,5.3947022834803614e-10,2.767295197120921e-10,2.7287706122710237e-23,7.6579012519373879e-11,3.3998482188068341e-18,7.104301058965962e-16,2.80614266007548e-15,1.6186266033368348e-07,5.5842603315748624e-26,1.2042613231191177e-23,4.9009075437629368e-10,1.9357117606964412e-13,0.0020780770235980829,4.4600854230426923e-07,3.1168047434097088e-10,1.7023135046167652e-06,3.0411032624290151e-13,2.1538591335384844e-06,4.4333024614398836e-06,8.559194239550046e-09,0.0065037121864333801,1.7846463764431995e-07,1.4974759402950341e-07,6.2068170436315108e-10,1.5835651669261529e-14,6.5657544317522318e-13,1.9937571906186507e-08,1.2416366435149036e-12,7.6116387872043005e-11,1.8752035897320706e-11,4.4533976864007235e-06,3.8467294382500181e-17
0.026783529647501598,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18429885122089876,0.058872561254157192,0.021911470177827491,0.039038240754059511,0.071589301185695023,6.0044406947914765e-08,5.3945434629512367e-10,2.7661805227496901e-10,2.7291778643441721e-23,7.6553502546517845e-11,3.4008702280484439e-18,7.1054271411381043e-16,2.8046648514106746e-15,1.6180875740034828e-07,5.584981353367824e-26,1.2039207844251562e-23,4.9002173822567352e-10,1.9363786965182985e-13,0.0020776415665381344,4.4575511266298697e-07,3.1161447489977523e-10,1.7025691761656934e-06,3.0431228686622779e-13,2.1549488010564766e-06,4.4348416345883401e-06,8.557681718809704e-09,0.0065057066641109173,1.7845787022979697e-07,1.4979337837315014e-07,6.2087341098493247e-10,1.5837563793552648e-14,6.5655054420669829e-13,1.9930763342120878e-08,1.241125980664375e-12,7.6068132479610883e-11,1.8743037407466979e-11,4.4550645185343001e-06,3.8473970830922993e-17
0.02679468744192807,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1842972882347666,0.058860724141232452,0.021886929506861007,0.039050508942560881,0.071611850709513536,6.006351086358643e-08,5.3943867673924117e-10,2.7650662842459367e-10,2.729587914025594e-23,7.6527971171854428e-11,3.4018913584027245e-18,7.1065562875029503e-16,2.8031867688389962e-15,1.6175481800146477e-07,5.5857069326530113e-26,1.2035810128021721e-23,4.8995253901952885e-10,1.937045280960031e-13,0.0020772062126565511,4.4550160347190165e-07,3.1154848981313149e-10,1.7028255814308545e-06,3.0451478226848942e-13,2.1560409810741214e-06,4.4363835745368871e-06,8.5561661560387608e-09,0.0065077006700431008,1.7845117355260502e-07,1.4983915180360241e-07,6.210656828107624e-10,1.5839488842343989e-14,6.5652590548010386e-13,1.9923950438386128e-08,1.240615524306165e-12,7.6019842802564195e-11,1.8734034615435483e-11,4.4567307671018654e-06,3.84806268205624e-17
0.026805845236354545,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18429572561168769,0.058848889634561606,0.021862394260416317,0.039062774416928535,0.071634395284836921,6.0082669787495716e-08,5.3942322000441658e-10,2.7639524814705611e-10,2.7300007668735814e-23,7.6502418374643083e-11,3.402911609843322e-18,7.1076885050169406e-16,2.8017084121233933e-15,1.6170084211308973e-07,5.5864370790879737e-26,1.2032420085397479e-23,4.8988315653024625e-10,1.937711513956459e-13,0.0020767709619259507,4.4524801457578059e-07,3.1148251907626337e-10,1.7030827220620594e-06,3.0471781412152153e-13,2.1571356807121983e-06,4.4379282882771674e-06,8.5546475475584677e-09,0.0065096942043527976,1.7844454771801533e-07,1.4988491432368086e-07,6.2125852129832253e-10,1.5841426842709094e-14,6.5650152738272874e-13,1.9917133192096212e-08,1.2401052743691893e-12,7.5971518827924527e-11,1.8725027524750047e-11,4.4583964317534136e-06,3.8487262321693625e-17
0.02681700303078102,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18429416335155116,0.058837057733540823,0.021837864437247299,0.039075037177779742,0.071656934912800382,6.0101883862748999e-08,5.3940797641510945e-10,2.762839114284293e-10,2.7304164284779708e-23,7.6476844133992161e-11,3.4039309823441181e-18,7.108823800669798e-16,2.8002297810233315e-15,1.6164682971110712e-07,5.5871718023711205e-26,1.2029037719313726e-23,4.8981359052946203e-10,1.9383773954423316e-13,0.0020763358143189711,4.44994345819331e-07,3.114165626843969e-10,1.7033405997166804e-06,3.0492138410628567e-13,2.1582329071236037e-06,4.4394757828202879e-06,8.5531258896839536e-09,0.0065116872671627931,1.7843799283144735e-07,1.4993066593620423e-07,6.214519279136324e-10,1.5843377821839285e-14,6.5647741030235556e-13,1.9910311600343936e-08,1.2395952307822881e-12,7.592316054291508e-11,1.8716016139004007e-11,4.4600615121386356e-06,3.8493877304526735e-17
0.026828160825207493,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18429260145424628,0.058825228437566414,0.021813340036108211,0.039087297225731635,0.071679469594538997,6.0121153232994437e-08,5.3939294629704497e-10,2.7617261825477596e-10,2.7308349044456676e-23,7.6451248428967673e-11,3.4049494758791207e-18,7.1099621814665503e-16,2.7987508752963524e-15,1.6159278077130741e-07,5.5879111122449751e-26,1.2025663032726237e-23,4.8974384078954477e-10,1.9390429253523594e-13,0.0020759007698082574,4.4474059704796196e-07,3.1135062063276182e-10,1.7035992160550639e-06,3.0512549391027514e-13,2.1593326674867134e-06,4.4410260652010123e-06,8.5516011787418484e-09,0.0065136798585958338,1.7843150899871038e-07,1.4997640664399077e-07,6.216459041282608e-10,1.5845341807029615e-14,6.5645355462826326e-13,1.9903485660210651e-08,1.239085393474263e-12,7.5874767934897285e-11,1.8707000461827295e-11,4.461726007907063e-06,3.850047173940091e-17
0.026839318619633967,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18429103991966198,0.058813401746034999,0.021788821055753971,0.039099554561400914,0.071701999331187122,6.0140478042025931e-08,5.3937812997887111e-10,2.7606136861214156e-10,2.7312562004156451e-23,7.6425631238642246e-11,3.4059670904225755e-18,7.1111036544242758e-16,2.7972716946964971e-15,1.6153869526930632e-07,5.5886550184920637e-26,1.2022296028630513e-23,4.8967390708204705e-10,1.9397081036211777e-13,0.0020754658283664617,4.4448676810602259e-07,3.1128469291658057e-10,1.7038585727411017e-06,3.0533014522477246e-13,2.1604349690007105e-06,4.4425791424866378e-06,8.5500734110339019e-09,0.0065156719787746141,1.7842509632657476e-07,1.5002213644985696e-07,6.2184045141532323e-10,1.5847318825687312e-14,6.5642996075331972e-13,1.989665536875612e-08,1.2385757623738438e-12,7.5826340990743758e-11,1.8697980496750235e-11,4.46338991870792e-06,3.8507045596545976e-17
0.02685047641406044,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1842894787476875,0.058801577658343367,0.021764307494939909,0.039111809185404085,0.071724524123878891,6.0159858434329503e-08,5.3936352779051073e-10,2.7595016248656257e-10,2.7316803220433348e-23,7.6399992541896253e-11,3.4069838259488427e-18,7.1122482266047883e-16,2.7957922389759327e-15,1.6148457318062923e-07,5.5894035309323844e-26,1.2018936710042012e-23,4.8960378917518344e-10,1.940372930183385e-13,0.0020750309899662416,4.4423285883547438e-07,3.1121877953106359e-10,1.7041186714504513e-06,3.0553533975025783e-13,2.1615398188998503e-06,4.4441350217701073e-06,8.5485425828060442e-09,0.0065176636278217945,1.78418754922274e-07,1.5006785535661688e-07,6.220355712550534e-10,1.5849308905360513e-14,6.5640662907197923e-13,1.9889820723029081e-08,1.2380663374097286e-12,7.5777879697136013e-11,1.868895624730065e-11,4.4650532441902767e-06,3.851359884575465e-17
0.026861634208486914,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18428791793821192,0.058789756173888583,0.021739799352422057,0.039124061098357289,0.071747043973747829,6.0179294555691988e-08,5.3934914006110331e-10,2.7583899986405668e-10,2.7321072750187352e-23,7.6374332317349299e-11,3.4079996824325358e-18,7.1133959051168261e-16,2.7943125078830888e-15,1.6143041448061311e-07,5.5901566594359263e-26,1.2015585080019033e-23,4.8953348683673281e-10,1.9410374049734988e-13,0.0020745962545802811,4.4397886907921532e-07,3.1115288047143134e-10,1.7043795138686607e-06,3.0574107920089488e-13,2.1626472244612171e-06,4.4456937101576886e-06,8.5470086903166497e-09,0.0065196548058599323,1.7841248489276847e-07,1.5011356336708332e-07,6.2223126514093439e-10,1.5851312073734211e-14,6.5638355997765844e-13,1.9882981720055298e-08,1.2375571185105328e-12,7.5729384041282684e-11,1.8679927717151109e-11,4.4667159840028675e-06,3.8520131456828337e-17
0.026872792002913388,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18428635749112421,0.0587779372920679,0.021715296626956881,0.039136310300876415,0.071769558881927112,6.0198786551954806e-08,5.3933496712328601e-10,2.757278807306307e-10,2.7325370650515575e-23,7.6348650543793403e-11,3.4090146598484055e-18,7.1145466970462099e-16,2.7928325011641666e-15,1.6137621914448802e-07,5.5909144139291709e-26,1.2012241141643856e-23,4.8946299983936805e-10,1.9417015279259886e-13,0.002074161622181275,4.4372479868398392e-07,3.1108699573292251e-10,1.7046411016737282e-06,3.0594736529162907e-13,2.1637571929716671e-06,4.447255214787003e-06,8.5454717299050255e-09,0.0065216455130115416,1.7840628634609607e-07,1.501592604840702e-07,6.2242753456701238e-10,1.5853328358581783e-14,6.5636075386796043e-13,1.9876138356847308e-08,1.237048105604825e-12,7.5680854010328054e-11,1.8670894909925894e-11,4.4683781377942425e-06,3.8526643400267751e-17
0.02688394979733986,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18428479740631348,0.058766121012278835,0.021690799317301418,0.039148556793577066,0.071792068849549445,6.0218334568972714e-08,5.3932100931205054e-10,2.756168050722775e-10,2.7329696978788607e-23,7.6322947199963652e-11,3.4100287581713908e-18,7.1157006095204894e-16,2.791352218562379e-15,1.6132198714733558e-07,5.5916768043522661e-26,1.200890489803222e-23,4.8939232794894471e-10,1.9423652989752623e-13,0.0020737270927419058,4.4347064748942332e-07,3.1102112531073492e-10,1.7049034365578925e-06,3.061541997416904e-13,2.1648697317444473e-06,4.4488195428320401e-06,8.5439316977579137e-09,0.006523635749399132,1.7840015939117242e-07,1.5020494671038671e-07,6.2262438102764332e-10,1.5855357787792994e-14,6.5633821114351133e-13,1.9869290630399308e-08,1.2365392986211248e-12,7.5632289590633529e-11,1.8661857829134868e-11,4.4700397052126899e-06,3.8533134645572841e-17
0.026895107591766335,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1842832376836688,0.058754307333919092,0.021666307422213232,0.039160800577074523,0.071814573877747132,6.0237938754035784e-08,5.3930726696115299e-10,2.7550577287497638e-10,2.7334051792623877e-23,7.629722226422144e-11,3.4110419773766041e-18,7.1168576497143673e-16,2.789871659818253e-15,1.6126771846410319e-07,5.5924438406988652e-26,1.2005576352330242e-23,4.8932147093128869e-10,1.9430287180556669e-13,0.0020732926662348846,4.4321641533730629e-07,3.10955269200083e-10,1.7051665202223664e-06,3.063615842857198e-13,2.1659848481384405e-06,4.4503867014763566e-06,8.5423885900985665e-09,0.0065256255151451116,1.7839410413645336e-07,1.5025062204884155e-07,6.2282180603174703e-10,1.5857400389392401e-14,6.5631593220331985e-13,1.9862438537689223e-08,1.2360306974878934e-12,7.5583690769117002e-11,1.8652816478427678e-11,4.4717006859062623e-06,3.853960516236606e-17
0.026905149606750164,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1842818342428488,0.058743677247119805,0.021644269345062441,0.039171817666361783,0.071834824180852436,6.0255630666285568e-08,5.3929508334230639e-10,2.7540588104500693e-10,2.7337995528047629e-23,7.6274051343146201e-11,3.4119531229951651e-18,7.1179016660250806e-16,2.7885389206302466e-15,1.6121884526178382e-07,5.5931381539774145e-26,1.2002587245535423e-23,4.8925754113939148e-10,1.9436254942403395e-13,0.002072901770363178,4.429875370519033e-07,3.1089601093290907e-10,1.7054039371346297e-06,3.0654870214253481e-13,2.1669906628574527e-06,4.4517995703806645e-06,8.5409971605397072e-09,0.0065274159020190488,1.7838871580135455e-07,1.5029172054664997e-07,6.2299998444011852e-10,1.5859250016488667e-14,6.5629610702552728e-13,1.9856267918585273e-08,1.2355731324109673e-12,7.5539922405269217e-11,1.8644675615007248e-11,4.4731950665896344e-06,3.8545410879670468e-17
0.026915191621733992,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18428043109521244,0.058733049266551929,0.021622235651800357,0.039182832562140717,0.07185507048476529,6.0273368302122237e-08,5.3928307476620399e-10,2.7530602439687959e-10,2.734196242607537e-23,7.6250862899402206e-11,3.4128635564904545e-18,7.118948226858603e-16,2.7872059573608048e-15,1.6116994230484568e-07,5.5938362459423141e-26,1.1999604378965901e-23,4.8919346103544623e-10,1.9442219852290387e-13,0.0020725109578246977,4.4275859294807742e-07,3.10836764250717e-10,1.7056419631835587e-06,3.0673626825514261e-13,2.1679985768241243e-06,4.4532147431937509e-06,8.5396032340127568e-09,0.0065292059078615565,1.7838338571239482e-07,1.5033281022961057e-07,6.2317863379912259e-10,1.5861110356628412e-14,6.5627649613461752e-13,1.9850093758116424e-08,1.235115733962689e-12,7.5496126155404849e-11,1.8636531298501279e-11,4.4746889714836063e-06,3.8551199760314282e-17
0.02692523363671782,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18427902824067885,0.058722423391776857,0.021600206341522307,0.039193845264859258,0.071875312790310203,6.02911517699487e-08,5.3927124147983096e-10,2.752062029203474e-10,2.734595252921044e-23,7.6227656917112356e-11,3.4137732778446659e-18,7.1199973374923952e-16,2.7858727698153043e-15,1.6112100957475475e-07,5.5945381239687201e-26,1.1996627754976307e-23,4.8912923044734323e-10,1.9448181909737831e-13,0.002072120228599567,4.4252958290910384e-07,3.1077752915001055e-10,1.7058805996210336e-06,3.0692428390211398e-13,2.1690085954616586e-06,4.4546322252121919e-06,8.5382068077278752e-09,0.0065309955327617752,1.7837811394985234e-07,1.5037389109976788e-07,6.2335775521936378e-10,1.5862981430492315e-14,6.5625709982593646e-13,1.9843916054046355e-08,1.2346585020908012e-12,7.5452302009821238e-11,1.8628383531570306e-11,4.4761824003311265e-06,3.8556971781987618e-17
0.02693527565170165,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18427762567916706,0.058711799622356182,0.021578181413324127,0.039204855774965124,0.071895551098311347,6.0308981178678726e-08,5.3925958373102023e-10,2.7510641660515173e-10,2.7349965880192059e-23,7.6204433380299e-11,3.4146822870401517e-18,7.1210490032234886e-16,2.784539357796587e-15,1.6107204705284984e-07,5.595243795463303e-26,1.1993657375950184e-23,4.8906484920280568e-10,1.9454141114265344e-13,0.0020717295826679213,4.4230050681869691e-07,3.107183056272969e-10,1.7061198477031218e-06,3.0711275036791732e-13,2.170020724214042e-06,4.4560520217470169e-06,8.5368078789009856e-09,0.0065327847768087846,1.7837290059428098e-07,1.5041496315916536e-07,6.2353734981665736e-10,1.5864863258846477e-14,6.5623791839584548e-13,1.9837734804123132e-08,1.2342014367429992e-12,7.5408449958777995e-11,1.8620232316876573e-11,4.4776753528749155e-06,3.8562726922389469e-17
