Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),COX(58)
7.484339630430435e-08,0.09977366400000001,0.80000000000000004,0.0,0.27873060803454136,0.095813684083755721,0.096776889028473187,4.1943602891123987e-15,9.592184155682737e-06,6.7542705106924291e-08,4.6268374495651142e-06,4.4712731861052454e-10,6.4986561840609087e-11,2.167881103097129e-06,6.470444308089384e-19,5.8856511234276691e-11,1.3608590338705824e-13,2.013877181457602e-08,5.2583337310737594e-18,2.7840624083432101e-22,2.8993623492725074e-08,4.1846286516712332e-16,0.0041791978241914295,0.0064316912021002686,2.2949263080008798e-07,2.6151426284776507e-07,1.5637462126945203e-06,1.0034825023436112e-09,6.0226126700798997e-12,2.1092815330784732e-08,5.1679528700260374e-08,2.3263470979238102e-12,1.8860193002035822e-12
7.52787054128206e-08,0.09977366400000001,0.80000000000000004,0.0,0.27869489044769002,0.095813572058696658,0.096758957040832413,4.3134433519441709e-15,9.7137273773219737e-06,6.7830539572496111e-08,4.6806422385393633e-06,4.5487643643422326e-10,6.6089201112817612e-11,2.1919125969645728e-06,6.7681676355470105e-19,5.905408457435875e-11,1.3995057774322886e-13,2.0445343706384439e-08,5.4361194145043949e-18,2.8347224084444173e-22,2.9268924206846042e-08,4.329088895490286e-16,0.0041792304547926757,0.0064673784859272908,2.3078627617926138e-07,2.6226587550344483e-07,1.5594232131959904e-06,1.0122979227508978e-09,6.0513320831399704e-12,2.1036310015302676e-08,5.1677313906058978e-08,2.3450068025844245e-12,1.9077078127551873e-12
7.571401452133685e-08,0.09977366400000001,0.80000000000000004,0.0,0.27865920669421157,0.095813476670965819,0.096741032993730061,4.4350462545381646e-15,9.835906716106126e-06,6.8115731281040598e-08,4.7347423689938044e-06,4.6271415468730505e-10,6.7203821369146357e-11,2.2160634810254659e-06,7.0777036823084795e-19,5.9249304113524646e-11,1.4390105898739245e-13,2.0754522067595687e-08,5.6187283072952823e-18,2.886022305097392e-22,2.9544635618247277e-08,4.4776394520250077e-16,0.0041792460303955222,0.0065030489564615011,2.320795451756265e-07,2.6301518851776974e-07,1.5551372615228913e-06,1.0211410267842984e-09,6.0800687868434186e-12,2.0980301430677217e-08,5.167512126095931e-08,2.3637224389355971e-12,1.9295113048398005e-12
7.61493236298531e-08,0.09977366400000001,0.80000000000000004,0.0,0.27862355621422891,0.095813397376646084,0.096723116879214324,4.559204518859399e-15,9.9587220235226269e-06,6.8398309549467081e-08,4.7891376982925666e-06,4.7064097112482669e-10,6.8330478542367338e-11,2.2403335568401768e-06,7.3994466912989582e-19,5.944219632521206e-11,1.4793871964004431e-13,2.1066313554298025e-08,5.8062595525275654e-18,2.937967943166923e-22,2.9820754109285164e-08,4.6303708703597708e-16,0.0041792450952591251,0.0065387026298816446,2.3337243762476362e-07,2.6376221482177936e-07,1.5508877924848067e-06,1.0300117688182801e-09,6.1088222765830386e-12,2.0924781774675247e-08,5.1672950042727538e-08,2.3824939493731398e-12,1.9514296762029667e-12
7.658463273836935e-08,0.09977366400000001,0.80000000000000004,0.0,0.27858793846516117,0.095813333648980412,0.096705208689411071,4.6859539209986581e-15,1.0082173145078639e-05,6.8678303205868554e-08,4.8438280835773262e-06,4.7865738346480553e-10,6.9469228434723686e-11,2.2647226262732124e-06,7.7338015813594858e-19,5.9632787365476511e-11,1.5206494549468031e-13,2.1380724788212497e-08,5.9988136857541639e-18,2.9905652527137945e-22,3.0097276086187379e-08,4.7873751437277375e-16,0.004179228176482315,0.0065743395222173503,2.3466495336540578e-07,2.6450696735262234e-07,1.5466742538731659e-06,1.0389101038621895e-09,6.1375920605143173e-12,2.0869743430168923e-08,5.1670799554661452e-08,2.4013212765008672e-12,1.9734628265604855e-12
7.70199418468856e-08,0.09977366400000001,0.80000000000000004,0.0,0.27855235292117919,0.095813284977830829,0.096687308416521567,4.815330491071524e-15,1.0206259920504433e-05,6.8955740601230096e-08,4.8988133817759734e-06,4.8676388938947075e-10,7.0620126718183882e-11,2.2892304914930196e-06,8.0811841687033632e-19,5.9821103079005781e-11,1.5628113565557431e-13,2.1697762357064251e-08,6.1964926453202265e-18,3.0438202511841669e-22,3.0374197979006224e-08,4.9487457234368973e-16,0.004179195784544623,0.0066099596493535114,2.359570922395561e-07,2.6524945904652447e-07,1.5424961060507992e-06,1.0478359875231533e-09,6.1663776591358658e-12,2.081517895914313e-08,5.1668669124561404e-08,2.4202043631204079e-12,1.9956106556023765e-12
7.745525095540185e-08,0.09977366400000001,0.80000000000000004,0.0,0.27851679907267679,0.095813250869154404,0.096669416052820187,4.9473705131130633e-15,1.0330982183948711e-05,6.9230649620761916e-08,4.9540934496110699e-06,4.9496098654651854e-10,7.1783228934694846e-11,2.3138569549717898e-06,8.4420213915307197e-19,6.0007169004968585e-11,1.6058870257522593e-13,2.2017432814946317e-08,6.3993997826824793e-18,3.097739045640123e-22,3.0651516241563103e-08,5.1145775328356769e-16,0.0041791484138302389,0.0066455630270345492,2.3724885409258952e-07,2.6598970283293328e-07,1.5383528215570587e-06,1.0567893760074487e-09,6.1951786048749492e-12,2.0761081096861558e-08,5.1666558103818142e-08,2.4391431522344271e-12,2.0178730629969339e-12
7.78905600639181e-08,0.09977366400000001,0.80000000000000004,0.0,0.27848127642576059,0.09581323084449582,0.09665153159065229,5.0821105249682388e-15,1.0456339764166013e-05,6.950305769487157e-08,5.0096681436080102e-06,5.0324917255037094e-10,7.2958590496435482e-11,2.3386018194852845e-06,8.816751537824049e-19,6.0191010382703398e-11,1.6498907209148131e-13,2.2339742682675118e-08,6.6076398727272137e-18,3.1523278350318363e-22,3.0929227351384731e-08,5.2849669813177593e-16,0.0041790865431354492,0.0066811496708685169,2.3854023877334567e-07,2.6672771162726338e-07,1.5342438847306642e-06,1.0657702260871194e-09,6.2239944417116205e-12,2.0707442746335341e-08,5.1664465866464443e-08,2.4581375870413095e-12,2.0402499483948414e-12
7.832586917243435e-08,0.09977366400000001,0.80000000000000004,0.0,0.27844578450175389,0.095813224440496017,0.096633655022432152,5.2195873181780995e-15,1.0582332484696445e-05,6.9772991809790039e-08,5.0655373201029068e-06,5.1162894498343641e-10,7.4146266686069093e-11,2.3634648881126592e-06,9.2058244763477487e-19,6.0372652157253962e-11,1.6948368346432679e-13,2.2664698448137731e-08,6.8213191240866926e-18,3.2075929125118722e-22,3.1207327809632179e-08,5.4600119783657636e-16,0.0041790106361600911,0.006716719596331102,2.3983124613421556e-07,2.6746349832518058e-07,1.5301687913467875e-06,1.0747784950550577e-09,6.2528247248110126e-12,2.0654256973081058e-08,5.1662391808246222e-08,2.4771876109194131e-12,2.0627412114326854e-12
7.87611782809506e-08,0.09977366400000001,0.80000000000000004,0.0,0.27841032283671807,0.095813231208416103,0.096615786340640913,5.3598379378617881e-15,1.0708960164038511e-05,7.0040478517865817e-08,5.1217008352502264e-06,5.2010080139737548e-10,7.5346312656996235e-11,2.3884459642363109e-06,9.6097018908749412e-19,6.0552118984756899e-11,1.7407398941235872e-13,2.2992306566632454e-08,7.0405451894537055e-18,3.2635406677920927e-22,3.1485814141022266e-08,5.6398119476334649e-16,0.0041789211419834731,0.0067522728187694725,2.4112187603121307e-07,2.6819707579807615e-07,1.5261270482674072e-06,1.0838141407411621e-09,6.2816690201515993e-12,2.0601516999941396e-08,5.1660335345862946e-08,2.496293167435379e-12,2.0853467517365441e-12
7.919648738946684e-08,0.09977366400000001,0.80000000000000004,0.0,0.27837489098098789,0.095813250713676565,0.096597925537824661,5.5028996825944235e-15,1.0836222615814999e-05,7.0305543947539777e-08,5.1781585450302591e-06,5.2866523931436745e-10,7.6558783433606468e-11,2.4135448515417182e-06,1.0028857517664702e-18,6.0729435237686624e-11,1.7876145614893025e-13,2.3322573461201895e-08,7.2654271758940823e-18,3.3201775895436748e-22,3.1764682893742954e-08,5.8244678410662125e-16,0.0041788184955253334,0.0067878093534060368,2.4241212832403828e-07,2.6892845688702002e-07,1.522118173107361e-06,1.0928771214843331e-09,6.3105269041966774e-12,2.0549216202166648e-08,5.1658295916147934e-08,2.5154542003440257e-12,2.1080664689258382e-12
7.963179649798309e-08,0.09977366400000001,0.80000000000000004,0.0,0.27833948849872203,0.095813282535410715,0.096580072606592543,5.6488101042809221e-15,1.0964119648932269e-05,7.0568213813013224e-08,5.2349103052562436e-06,5.3732275622837792e-10,7.7783733911530473e-11,2.4387613540173003e-06,1.0463777386212651e-18,6.0904625009963215e-11,1.8354756341797648e-13,2.3655505522958437e-08,7.4960756551568993e-18,3.3775102678407283e-22,3.2043930639362442e-08,6.0140821530592279e-16,0.0041787031179922321,0.0068233292153420571,2.4370200287613668e-07,2.6965765439820396e-07,1.5181416939125624e-06,1.1019673960739695e-09,6.3393979635726556e-12,2.0497348102856796e-08,5.1656272975194316e-08,2.5346706535615708e-12,2.1309002626164421e-12
8.006710560649934e-08,0.09977366400000001,0.80000000000000004,0.0,0.27830411496746699,0.09581332626603252,0.096562227539614867,5.7976070080257822e-15,1.1092651067733493e-05,7.0828513423621875e-08,5.2919559715813187e-06,5.4607384960643041e-10,7.9021218857891354e-11,2.4640952759542789e-06,1.0914960063297837e-18,6.1077712121927826e-11,1.8843380452951952e-13,2.3991109111403938e-08,7.7326026739821721e-18,3.4355453966480057e-22,3.2323553972732814e-08,6.2087589346534003e-16,0.004178575417309871,0.0068588324195611563,2.4499149955474338e-07,2.7038468109948773e-07,1.5141971488495925e-06,1.1110849237826347e-09,6.3682817947314005e-12,2.0445906368349813e-08,5.165426599774034e-08,2.5539424711792707e-12,2.1538480324238097e-12
8.050241471501559e-08,0.09977366400000001,0.80000000000000004,0.0,0.27826876997773614,0.095813381510817766,0.096544390329621338,5.9493284519989146e-15,1.1221816672145989e-05,7.1086467692926359e-08,5.3492953995053455e-06,5.5491901688987499e-10,8.0271292911555782e-11,2.4895464219465392e-06,1.138291690034869e-18,6.1248720125190509e-11,1.9342168639485556e-13,2.4329390554742587e-08,7.9751217644057694e-18,3.4942897763532148e-22,3.2603549511888417e-08,6.4086038077683132e-16,0.0041784357885417973,0.0068943189809327265,2.462806182309209e-07,2.7110954971541044e-07,1.5102840859091873e-06,1.1202296643475979e-09,6.3971780036640026e-12,2.0394884803776521e-08,5.1652274476493692e-08,2.5732695974763719e-12,2.1769096779666284e-12
8.093772382353184e-08,0.09977366400000001,0.80000000000000004,0.0,0.27823345313260084,0.095813447887498696,0.096526560969399489,6.1040127472975225e-15,1.1351616257822733e-05,7.134210114753019e-08,5.4069284443814063e-06,5.6385875549566171e-10,8.1534010583384924e-11,2.5151145968905055e-06,1.1868172284151026e-18,6.1417672307354925e-11,1.9851272956142452e-13,2.467035615018675e-08,8.2237479540613693e-18,3.5537503163444253e-22,3.2883913897939833e-08,6.6137239794721067e-16,0.0041782846142948849,0.0069297889142152123,2.4756935877959445e-07,2.7183227292363845e-07,1.5064020626199675e-06,1.1294015778916889e-09,6.4260862056209079e-12,2.0344277349146914e-08,5.1650297921249704e-08,2.5926519768736499e-12,2.2000850988695924e-12
8.137303293204809e-08,0.09977366400000001,0.80000000000000004,0.0,0.27819816404729425,0.095813525025871135,0.096508739451792766,6.2616984578041381e-15,1.1482049616278731e-05,7.1595437935636217e-08,5.464854961422071e-06,5.7289356281761106e-10,8.2809426256484915e-11,2.5407996059850083e-06,1.2371263890920822e-18,6.1584591696624257e-11,2.0370846824736451e-13,2.5014012164257822e-08,8.4785977764792129e-18,3.6139340376330709e-22,3.3164643794963153e-08,6.8242282562878785e-16,0.0041781222651120463,0.0069652422340593049,2.4885772107957214e-07,2.7255286335230954e-07,1.5025506457720744e-06,1.1386006249728959e-09,6.4550060247987622e-12,2.0294078075261281e-08,5.1648335858406017e-08,2.6120895539487585e-12,2.2233741947660454e-12
8.180834204056434e-08,0.09977366400000001,0.80000000000000004,0.0,0.27816290234882957,0.095813612567414372,0.096490925769699129,6.4224244000408038e-15,1.161311653502215e-05,7.1846501835350733e-08,5.5230748057057119e-06,5.82023936227685e-10,8.4097594186456985e-11,2.5666012547311658e-06,1.2892742943764685e-18,6.1749501066292719e-11,2.0901045037575257e-13,2.5360364833080833e-08,8.7397892813813981e-18,3.6748480755230635e-22,3.3445735889885527e-08,7.0402270585363078e-16,0.0041779490998525536,0.0070006789550110275,2.5014570501356162e-07,2.732713335760098e-07,1.4987294111531518e-06,1.147826766582255e-09,6.4839370940933507e-12,2.0244281179558232e-08,5.1646387830490267e-08,2.6315822734792172e-12,2.2467768653014992e-12
8.224365114908059e-08,0.09977366400000001,0.80000000000000004,0.0,0.27812766767562735,0.095813710164922683,0.096473119916069397,6.5862296430194967e-15,1.1744816797680549e-05,7.2095316262744902e-08,5.5815878321824365e-06,5.9125037307725777e-10,8.5398568501647454e-11,2.5925193489322559e-06,1.3433174473550587e-18,6.1912422939125923e-11,2.1442023760853272e-13,2.5709420362672642e-08,9.007442044973584e-18,3.7364996823265181e-22,3.3727186892367125e-08,7.2618324347141309e-16,0.0041777654660603621,0.0070360990915147269,2.5143331046818413e-07,2.739876961130737e-07,1.4949379432927155e-06,1.1570799640362004e-09,6.5128790548605099e-12,2.0194880982825188e-08,5.1644453395181506e-08,2.6511300803641595e-12,2.2702930101361575e-12
8.267896025759684e-08,0.09977366400000001,0.80000000000000004,0.0,0.2780924596771574,0.095813817482148567,0.096455321883905765,6.7531535080888068e-15,1.1877150184122523e-05,7.2341904279682493e-08,5.6403938956796895e-06,6.005733706983844e-10,8.6712403203397239e-11,2.6185536946935978e-06,1.3993137583211681e-18,6.2073379591634669e-11,2.1993940538013293e-13,2.6061184929225762e-08,9.2816771802327868e-18,3.7988962301265982e-22,3.4008993534679587e-08,7.4891580759081989e-16,0.0041775717003208392,0.0070715026579159694,2.5272053733397614e-07,2.7470196342343121e-07,1.4911758352154106e-06,1.1663601790408248e-09,6.5418315566143849e-12,2.0145871925675608e-08,5.164253212490605e-08,2.6707329196269449e-12,2.2939225289470173e-12
8.311426936611309e-08,0.09977366400000001,0.80000000000000004,0.0,0.27805727801359026,0.095813934193457476,0.096437531666260221,6.9232355687769288e-15,1.201011647057481e-05,7.2586288601422825e-08,5.6994928509081382e-06,6.0999342640506919e-10,8.8039152166291067e-11,2.6447040984224286e-06,1.4573225715505721e-18,6.2232393058245089e-11,2.2556954293077326e-13,2.6415664679386289e-08,9.5626173471911471e-18,3.8620452135880036e-22,3.4291152571581613e-08,7.7223193302447395e-16,0.0041773681286062236,0.007106889668464342,2.5400738550538774e-07,2.7541414790555563e-07,1.4874426882052905e-06,1.1756673737165709e-09,6.5707942568185881e-12,2.0097248564430027e-08,5.1640623606711113e-08,2.6903907365219028e-12,2.3176653214313081e-12
8.354957847462933e-08,0.09977366400000001,0.80000000000000004,0.0,0.27802212235546025,0.095814059983493072,0.096419749256233464,7.0965156506310284e-15,1.214371542973525e-05,7.2828491604006122e-08,5.7588845524672038e-06,6.195110374945316e-10,8.9378869138406554e-11,2.6709703668277822e-06,1.5174046924252745e-18,6.2389485135369113e-11,2.3131225333946519e-13,2.6772865730526382e-08,9.8503867632153733e-18,3.9259542528155962e-22,3.4573660780191923e-08,7.9614332173735506e-16,0.0041771550666102062,0.0071422601373161742,2.5529385488077848e-07,2.7612426189446792e-07,1.4837381115766456e-06,1.185001510454421e-09,6.5997668206935302e-12,2.0049005568413405e-08,5.1638727441074102e-08,2.7101034764122279e-12,2.3415212873088985e-12
8.398488758314558e-08,0.09977366400000001,0.80000000000000004,0.0,0.27798699238333868,0.095814194546853249,0.09640197464697306,7.2730338310529982e-15,1.2277946830881605e-05,7.3068535331430663e-08,5.8185688548498734e-06,6.2912670124846903e-10,9.0731607741562724e-11,2.6973523069203663e-06,1.5796224149073536e-18,6.2544677385378164e-11,2.3716915355670523e-13,2.7132794171012434e-08,1.0145111213281717e-17,3.9906310962616968e-22,3.4856514959859413e-08,8.206618442986761e-16,0.0041769328200719552,0.0071776140785371687,2.5657994536240442e-07,2.7683231765972698e-07,1.4800617224531e-06,1.1943625519875477e-09,6.6287489209047409e-12,2.0001137717227291e-08,5.1636843241433309e-08,2.7298710847184067e-12,2.3654903263237382e-12
8.442019669166183e-08,0.09977366400000001,0.80000000000000004,0.0,0.27795188778751823,0.095814337587776313,0.096384207831672522,7.4528304391316653e-15,1.2412810439976379e-05,7.3306441502627809e-08,5.8785456124482672e-06,6.3884091493431915e-10,9.209742147156825e-11,2.7238497260124381e-06,1.6440395493651365e-18,6.2697991140483519e-11,2.431418744368627e-13,2.7495456060467855e-08,1.0446918060246239e-17,4.0560836236825689e-22,3.5139711932031485e-08,8.4579954133718771e-16,0.0041767016850899263,0.0072129515061049431,2.5786565685640207e-07,2.7753832740349706e-07,1.4764131455566594e-06,1.2037504614579582e-09,6.6577402373918744e-12,1.9953639896277572e-08,5.1634970634702297e-08,2.7496935071505573e-12,2.3895723382472648e-12
8.485550580017808e-08,0.09977366400000001,0.80000000000000004,0.0,0.27791680826770648,0.095814488819837063,0.096366448803569815,7.6359460554715066e-15,1.2548306019768366e-05,7.3542231518242486e-08,5.9388146795590191e-06,6.4865417580651735e-10,9.3476363698469704e-11,2.7504624317176783e-06,1.7107214507539451e-18,6.2849447506526108e-11,2.4923206077026474e-13,2.7860857430031518e-08,1.0755936255110174e-17,4.1223198491445951e-22,3.5423248540120199e-08,8.7156862499987697e-16,0.0041764619484257826,0.0072482724339115031,2.5915098927276798e-07,2.782423032591397e-07,1.472792013001462e-06,1.2131652022312907e-09,6.6867404572441203e-12,1.9906507094487292e-08,5.1633109259755724e-08,2.7695706895448639e-12,2.4137672228808858e-12
8.529081490869433e-08,0.09977366400000001,0.80000000000000004,0.0,0.27788175353272954,0.095814647965652505,0.096348697555946161,7.8224215120179073e-15,1.2684433329890168e-05,7.3775926467226823e-08,5.9993759103870862e-06,6.5856698110775203e-10,9.4868487666799006e-11,2.7771902319510627e-06,1.7797350471536534e-18,6.2999067366678852e-11,2.5544137131497818e-13,2.8229004282611463e-08,1.1072296347280182e-17,4.189347924080686e-22,3.5707121649366479e-08,8.9798148041402909e-16,0.0041762138877987215,0.0072835768757656223,2.6043594252533467e-07,2.7894425728883518e-07,1.4691979640953688e-06,1.222606737959906e-09,6.7157492743412087e-12,1.9859734402970388e-08,5.1631258766506819e-08,2.7895025776556331e-12,2.438074880056612e-12
8.572612401721058e-08,0.09977366400000001,0.80000000000000004,0.0,0.27784672330024435,0.095814814756596714,0.096330954082124803,8.01229789187895e-15,1.2821192126952185e-05,7.4007547133252121e-08,6.060229159050952e-06,6.6857982807021622e-10,9.6273846495820917e-11,2.8040329349287288e-06,1.8511488686652901e-18,6.3146871385064265e-11,2.6177147882829209e-13,2.8599902593133637e-08,1.139613049482329e-17,4.257176140397437e-22,3.599132814670293e-08,9.2505066715262351e-16,0.004175957772170536,0.0073188648453951736,2.6172051653174575e-07,2.7964420148308362e-07,1.4656306451509062e-06,1.232075032711881e-09,6.7447663892125382e-12,1.9813317009679441e-08,5.1629418817609868e-08,2.8094891176148974e-12,2.4624952096403814e-12
