Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),C2H6X(52),CH4OX(60),C2H4X(210),C2H4X(65),acetyl(43)
2.198159968232996e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438126072783202,0.091293649421646764,0.01191618660704628,0.0,0.0079441282713377248,0.022654589361663639,0.013582189324766051,0.00034344098707791184,2.5735325913579995e-11,0.00565670256141175,8.6773037064912208e-10,0.00040016253680976512,1.7428297095348683e-08,0.00011983328114747585,9.8894733114616056e-10,1.1140277554964836e-10,9.1112934998272387e-05,5.4106613393887109e-05,0.0065789386870988018,7.2693152030654982e-05,0.00035343316091364791,3.6715785569157325e-07,1.6769516781545785e-08,8.3206271436215666e-07,3.5802230720949087e-07,1.9314895336003579e-07,0.00013410391169160004,0.00032298011686734133,1.6102689582476588e-09,0.00045501909673236743,8.5621260798925437e-05,4.2227322111243896e-08,9.5022003809306211e-07,1.3326012909677437e-09,6.1021494507571289e-06,1.5321586351856027e-11,1.9226155709582919e-10
2.2045439005559452e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438232551137624,0.091251769265348281,0.011893258390274993,0.0,0.0079573290295598172,0.022714004868673771,0.013615501486117237,0.00034440702823989873,2.5949518837124973e-11,0.005664540367766405,8.7161146097849577e-10,0.00040020880998888503,1.748133645175821e-08,0.0001196035782127121,9.9148655839120716e-10,1.1177508732388173e-10,9.0908965706688205e-05,5.4385600520082881e-05,0.0065759276424947133,7.2470359370173243e-05,0.0003538429206874231,3.6645058797102535e-07,1.6760440957720758e-08,8.3411835892274963e-07,3.5861775957584999e-07,1.9375259299629561e-07,0.00013436799920723446,0.00032324217250735005,1.614108930199898e-09,0.00045621516071696767,8.6062755687794381e-05,4.233099216090189e-08,9.5289543415270889e-07,1.3300500667039211e-09,6.1339083543348976e-06,1.540062515753644e-11,1.9300015183363828e-10
2.2109278328788946e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438339180268005,0.091209951040320758,0.011870374142898165,0.0,0.0079705130112729394,0.022773290969364483,0.013648738504296661,0.00034537503098446557,2.6164601935453773e-11,0.0056723804435332426,8.7550730590204873e-10,0.00040025460882758747,1.7534494123987868e-08,0.00011937558380902168,9.9401968722479923e-10,1.1214714271254165e-10,9.0706007124013289e-05,5.4665372367351478e-05,0.0065729210754697223,7.2248826942111538e-05,0.00035425134411456538,3.6574575984702625e-07,1.6751344469269252e-08,8.3617288438213186e-07,3.592124608515502e-07,1.9435467169834001e-07,0.000134630903687679,0.00032350200371459523,1.6179402838179837e-09,0.00045740862903924254,8.6505492399980218e-05,4.2434429227076585e-08,9.5557628185613987e-07,1.327517834520309e-09,6.1657569260302706e-06,1.5479886608015348e-11,1.9373906418556458e-10
2.217311765201844e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438445957358763,0.091168194690703058,0.011847533781024364,0.0,0.0079836802377072236,0.02283244799900527,0.013681900564119106,0.00034634498061149061,2.6380573852061089e-11,0.0056802226661632092,8.7941788330108842e-10,0.00040029993775902653,1.7587769451835674e-08,0.00011914928395054199,9.9654673171134626e-10,1.1251894087090822e-10,9.0504048609092133e-05,5.4945930596893676e-05,0.0065699189815914202,7.2028541138103899e-05,0.00035465843803277568,3.6504334379400662e-07,1.6742227054950711e-08,8.3822627292420039e-07,3.5980641196165042e-07,1.9495519501604993e-07,0.00013489263342334552,0.0003237596347326948,1.6217630403573239e-09,0.00045859950840604509,8.6949473564593556e-05,4.2537633881042047e-08,9.5826254051611862e-07,1.3250044389133856e-09,6.1976953629003146e-06,1.5559371175125278e-11,1.9447828872633585e-10
2.223695697524793e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438552879626714,0.09112650016053174,0.011824737220920064,0.0,0.0079968307295901903,0.022891476292214875,0.013714987850113594,0.00034731686243064938,2.6597433219544596e-11,0.0056880669139782597,8.8334317079672209e-10,0.00040034480117984378,1.7641161775994697e-08,0.0001189246647048126,9.9906770595492062e-10,1.1289048095293122e-10,9.0303079707965467e-05,5.522727685747357e-05,0.0065669213564264551,7.1809488581197733e-05,0.00035506420922718412,3.6434331286482926e-07,1.6733088458584551e-08,8.4027850687643641e-07,3.6039961380888343e-07,1.9555416844151773e-07,0.00013515319660001312,0.00032401508942187852,1.6255772210355498e-09,0.00045978780551124193,8.739470179106299e-05,4.2640606693189693e-08,9.6095416947194481e-07,1.3225097249739673e-09,6.2297238605633163e-06,1.5639079327177234e-11,1.9521782002786971e-10
2.2300796298477425e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438659944320619,0.091084867393738611,0.011801984379009398,0.0,0.0080099645071619562,0.0229503761829528,0.013748000546517073,0.00034829066176217681,2.681517865972793e-11,0.0056959130661677505,8.872831457517707e-10,0.00040038920345041289,1.769467043806455e-08,0.00011870171219424024,1.0015826240975397e-09,1.1326176211129189e-10,9.0103090149242415e-05,5.5509412785439734e-05,0.0065639281955402456,7.1591656120604218e-05,0.00035546866443091025,3.6364564067590732e-07,1.6723928429002281e-08,8.4232956870918466e-07,3.6099206727433485e-07,1.9615159741015904e-07,0.00013541260130070349,0.00032426839126665916,1.6293828470319387e-09,0.00046097352703554503,8.7841179669168759e-05,4.2743348233008791e-08,9.6365112809156166e-07,1.32003353840347e-09,6.2618426132010952e-06,1.5719011528966663e-11,1.9595765265963115e-10
2.236463562170692e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438767148720754,0.091043296334148358,0.01177927517187391,0.0,0.0080230815901900249,0.023009148004511128,0.013780938837268358,0.00034926636393760367,2.7033808783782782e-11,0.0057037610027847723,8.9123778527262629e-10,0.00040043314889508306,1.7748294780562469e-08,0.00011848041259749932,1.0040915003174846e-09,1.1363278349746565e-10,8.9904069839608474e-05,5.5792340004746461e-05,0.0065609394944967135,7.1375030826587268e-05,0.00035587181032562573,3.6295030139275333e-07,1.6714746719999846e-08,8.4437944103494146e-07,3.6158377321810147e-07,1.9674748730180988e-07,0.00013567085550752046,0.00032451956338332735,1.6331799394868646e-09,0.0004621566796463465,8.8288909769076472e-05,4.2845859069067685e-08,9.6635337577361079e-07,1.3175757255294494e-09,6.2940518135613389e-06,1.579916824177943e-11,1.9669778118898464e-10
2.242847494493641e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443887449013848,0.091001786925476461,0.011756609516252297,0.0,0.008036181997983673,0.023067792089506708,0.013813802906002244,0.00035024395430047076,2.725332219234996e-11,0.005711610604742485,8.9520706621105612e-10,0.00040047664180242255,1.7802034146933942e-08,0.00011826075215086974,1.0065943488276438e-09,1.1400354426178485e-10,8.970600885946447e-05,5.607606012697543e-05,0.0065579552488580104,7.1159599985490179e-05,0.00035627365354210796,3.6225726971591898e-07,1.670554309029013e-08,8.4642810660766403e-07,3.6217473247993356e-07,1.9734184344180387e-07,0.00013592796710345194,0.00032476862852727658,1.6369685195012628e-09,0.00046333726999755933,8.8737894641371172e-05,4.2948139768995613e-08,9.6906087194941594e-07,1.3151361333204546e-09,6.3263516529599717e-06,1.5879549923397918e-11,1.9743820018154269e-10
2.2492314268165904e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438981965915825,0.090960339111326977,0.011733987329040182,0.0,0.0080492657494079436,0.023126308769873621,0.013846592936043818,0.00035122341820702018,2.7473717475659542e-11,0.0057194617538104233,8.9919096516595562e-10,0.00040051968642546216,1.7855887881563024e-08,0.00011804271714951263,1.0090911838738952e-09,1.1437404355350226e-10,8.9508897458696576e-05,5.6360574751357316e-05,0.0065549754541842555,7.0945351094901666e-05,0.00035667420066078076,3.615665208673619e-07,1.6696317303455881e-08,8.4847554832205858e-07,3.6276494587985965e-07,1.979346711020207e-07,0.00013618394387413267,0.00032501560910016229,1.6407486081361131e-09,0.00046451530472946663,8.918813681709166e-05,4.30501908994651e-08,9.7177357608489814e-07,1.3127146094001795e-09,6.358742321283542e-06,1.5960157028107125e-11,1.9817890420151065e-10
2.2556153591395398e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439089573425083,0.090918952835190678,0.011711408527289817,0.0,0.0080623328628971983,0.023184698376855946,0.013879309110403018,0.0003522047410268639,2.7694993213649999e-11,0.005727314332610773,9.0318945848505069e-10,0.00040056228698193825,1.7909855329782312e-08,0.00011782629394868411,1.0115820197335238e-09,1.1474428052085447e-10,8.9312726052575539e-05,5.6645885464793749e-05,0.0065520001060333059,7.0732271858956841e-05,0.00035707345821224984,3.6087803057722187e-07,1.6687069127902655e-08,8.505217492128803e-07,3.6335441421878904e-07,1.9852597550191361e-07,0.00013643879350956807,0.00032526052715688944,1.6445202264119515e-09,0.0004656907904685759,8.963963880776523e-05,4.31520130261752e-08,9.7449144768243046e-07,1.31031100206094e-09,6.3912240069916384e-06,1.6040990006700835e-11,1.9891988781202787e-10
2.261999291462489e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439197310068362,0.090877628040443179,0.01168887302820988,0.0,0.0080753833564683273,0.023242961241000878,0.01391195161176933,0.00035318790814363091,2.7917147976086383e-11,0.0057351682246146556,9.0720252226655676e-10,0.00040060444765453507,1.796393583788252e-08,0.00011761146896489092,1.0140668707136632e-09,1.1511425431112577e-10,8.9117485217779226e-05,5.6931993841879359e-05,0.0065490291999605104,7.0520350183765417e-05,0.00035747143267783133,3.6019177507097631e-07,1.6677798336812296e-08,8.5256669245423516e-07,3.6394313827910224e-07,1.9911576180951344e-07,0.00013669252360582141,0.00032550340441243837,1.6482833953083871e-09,0.00046686373382747988,9.009240310544253e-05,4.3253606713834963e-08,9.7721444628263629e-07,1.3079251602764909e-09,6.4237968971193278e-06,1.6122049306487809e-11,1.996611455755048e-10
2.2683832237854384e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439305173277227,0.09083636467034327,0.011666380749165178,0.0,0.0080884172477335616,0.023301097692152082,0.013944520622506697,0.00035417290495559525,2.8140180322677576e-11,0.0057430233141383576,9.1123013236079459e-10,0.00040064617259112672,1.8018128753121826e-08,0.00011739822867698965,1.0165457511497745e-09,1.1548396407071248e-10,8.8923165688532517e-05,5.7218901444924098e-05,0.0065460627315184951,7.0309574172961964e-05,0.00035786813049007367,3.5950773105695979e-07,1.6668504708096399e-08,8.546103613588789e-07,3.6453111882522251e-07,1.997040351424113e-07,0.00013694514166666497,0.00032574426224853343,1.6520381357636512e-09,0.00046803414140472261,9.0546432182732903e-05,4.3354972526147827e-08,9.7994253146613297e-07,1.3055569337142303e-09,6.4564611772796115e-06,1.6203335371298128e-11,2.0040267205395618e-10
2.2747671561083877e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439413160512276,0.090795162668031101,0.011643931607676421,0.0,0.0081014345539129357,0.023359108059443363,0.013977016324648638,0.00035515971687628475,2.8364088803192576e-11,0.0057508794863395784,9.1527226437176991e-10,0.00040068746590501904,1.8072433423734949e-08,0.00011718655962723256,1.0190186754041557e-09,1.1585340894518722e-10,8.8729758352860946e-05,5.7506609823975579e-05,0.0065431006962569371,7.009993212337574e-05,0.00035826355803326954,3.5882587571423698e-07,1.6659188024350213e-08,8.5665273937751832e-07,3.6511835660417012e-07,2.0029080056871901e-07,0.00013719665510519624,0.00032598312172015941,1.6557844686741514e-09,0.00046920201978467243,9.1001728492839706e-05,4.3456111025796462e-08,9.8267566285521904e-07,1.3032061727468005e-09,6.4892170316659162e-06,1.6284848641489404e-11,2.0114446180933086e-10
2.281151088431337e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439521269262799,0.090754021976526919,0.011621525521419955,0.0,0.0081144352918464131,0.023416992671292571,0.014009438899893482,0.0003561483293350707,2.8588871957575868e-11,0.0057587366272136347,9.1932889365871589e-10,0.00040072833167519067,1.8126849198941893e-08,0.00011697644842226013,1.0214856578644795e-09,1.1622258807936332e-10,8.8537254248954758e-05,5.7795120516841676e-05,0.0065401430897223693,6.9891412520817824e-05,0.00035865772164396352,3.5814618668083036e-07,1.6649848072806735e-08,8.5869381009811937e-07,3.6570485234610504e-07,2.0087606310801057e-07,0.00013744707124541998,0.00032622000356192875,1.6595224148940512e-09,0.00047036737553739829,9.1458294469596172e-05,4.3557022774428087e-08,9.8541380011551243e-07,1.3008727284631049e-09,6.5220646430545916e-06,1.6366589553953211e-11,2.018865094038371e-10
2.2875350207542863e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443962949704629,0.090712942538729455,0.011599162408227498,0.0,0.0081274194780056389,0.023474751855395791,0.014041788529599827,0.00035713872777774042,2.8814528316061878e-11,0.0057665946235896746,9.2339999533760137e-10,0.00040076877394653357,1.8181375428956493e-08,0.00011676788173404286,1.0239467129423586e-09,1.1659150061735989e-10,8.8345644561640588e-05,5.8084435049113299e-05,0.00653718990745798,6.9684004035980974e-05,0.00035905062761145079,3.5746864204228238e-07,1.6640484645291091e-08,8.607335572452092e-07,3.6629060676484905e-07,2.0145982773224081e-07,0.00013769639732379681,0.00032645492819430224,1.6632519952348578e-09,0.000471530215218553,9.1916132527501294e-05,4.3657708332640366e-08,9.8815690295753884e-07,1.2985564526787549e-09,6.5550041928074273e-06,1.6448558542121439e-11,2.0262880940026498e-10
2.2939189530772356e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439737841408156,0.090671924297414649,0.011576842186085887,0.0,0.0081403871285054066,0.023532385938721766,0.014074065394782141,0.00035813089766705258,2.9041056399288518e-11,0.0057744533631268529,9.2748554428261208e-10,0.00040080879673009352,1.823601146499471e-08,0.00011656084630077399,1.0264018550719459e-09,1.1696014570266628e-10,8.8154920618956688e-05,5.8374554934187233e-05,0.0065342411450034273,6.9477695520448417e-05,0.00035944228217827003,3.5679322032054468e-07,1.6631097538175121e-08,8.6277196467918307e-07,3.6687562055839854e-07,2.0204209936664522e-07,0.0001379446404907582,0.00032668791572966699,1.6669732304650333e-09,0.00047269054536926098,9.2375245061756053e-05,4.3758168259967734e-08,9.9090493113827104e-07,1.296257197945974e-09,6.5880358608742129e-06,1.6530756035972767e-11,2.0337135636230392e-10
2.300302885400185e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439846299921354,0.090630967195234405,0.011554564773136823,0.0,0.0081533382591147657,0.023589895247506626,0.014106269676106519,0.00035912482448327701,2.9268454718409779e-11,0.0057823127343105208,9.3158551512759784e-10,0.00040084840400330887,1.8290756659282747e-08,0.00011635532892771442,1.0288510987085562e-09,1.1732852247820724e-10,8.7965073888828028e-05,5.8665481673289167e-05,0.0065312967978946555,6.9272476002807845e-05,0.00035983269154068976,3.5611990046317709e-07,1.6621686552332352e-08,8.6480901639561209e-07,3.6745989440941943e-07,2.0262288289061896e-07,0.0001381918078121901,0.00032691898597827677,1.6706861413096218e-09,0.00047384837251601133,9.2835634448299888e-05,4.3858403114868548e-08,9.9365784446262915e-07,1.2939748175629778e-09,6.6211598257952857e-06,1.6613182462039131e-11,2.0411414485485753e-10
2.3066868177231343e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439954870185944,0.090590071174715431,0.011532330087676616,0.0,0.0081662728852678404,0.023647280107248737,0.014138401553886635,0.00036012049372471743,2.9496721775207474e-11,0.0057901726264483729,9.3569988226749983e-10,0.00040088759971025043,1.8345610365064919e-08,0.00011615131648799206,1.0312944583273232e-09,1.1769663008640796e-10,8.7776095975837935e-05,5.8957216755496898e-05,0.0065283568616637238,6.9068334684868141e-05,0.00036022186184918678,3.5544866183285582e-07,1.6612251493093104e-08,8.6684469652454976e-07,3.6804342898572919e-07,2.0320218313857768e-07,0.00013843790627088507,0.00032714815845405666,1.6743907484498822e-09,0.00047500370317055525,9.3297303043847379e-05,4.3958413454712265e-08,9.9641560278493099e-07,1.2917091655828337e-09,6.6543762647041153e-06,1.6695838243412247e-11,2.0485716944435358e-10
2.3130707500460836e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440063549828779,0.090549236178258219,0.011510138048155902,0.0,0.0081791910220743516,0.023704540842703899,0.014170461208079792,0.00036111789090822132,2.9725856062202039e-11,0.0057980329296666213,9.3982861985974998e-10,0.00040092638776185855,1.8400571936611363e-08,0.00011594879592335683,1.0337319484218766e-09,1.1806446766925896e-10,8.7587978618093584e-05,5.9249761657763615e-05,0.0065254213318386494,6.8865260937975517e-05,0.00036060979920891976,3.5477948419717581e-07,1.6602792170199945e-08,8.6887898932984254e-07,3.686262249407662e-07,2.0378000490079818e-07,0.00013868294276796366,0.00032737545238027612,1.6780870725229455e-09,0.000476156543829808,9.3760253185925062e-05,4.4058199835767433e-08,9.9917816601030362e-07,1.2894600968218431e-09,6.687685353329905e-06,1.6778723799750165e-11,2.0560042469905176e-10
2.319454682369033e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444017233650317,0.090508462148136015,0.011487988573179413,0.0,0.0081920926843298391,0.023761677777880724,0.014202448818283173,0.0003621170015696735,2.9955856062762566e-11,0.005805893534906118,9.4397170182564978e-10,0.00040096477203618159,1.8455640729225571e-08,0.00011574775424489243,1.0361635835030508e-09,1.1843203436838126e-10,8.7400713684181709e-05,5.9543117844941347e-05,0.0065224902039432509,6.8663244299426015e-05,0.00036099650968019538,3.5411234771873824e-07,1.6593308397763414e-08,8.7091187920843871e-07,3.6920828291404598e-07,2.0435635292424197e-07,0.00013892692412426636,0.00032760088669509495,1.6817751341214822e-09,0.0004773069009757559,9.422448719290864e-05,4.4157762813190038e-08,1.0019454940960558e-06,1.2872274668674335e-09,6.7210872660002017e-06,1.6861839547283892e-11,2.0634390518934571e-10
2.3258386146919822e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440281227888484,0.090467749026493932,0.011465881581505685,0.0,0.008204977886525586,0.02381869123603618,0.014234364563730208,0.00036311781126447713,3.0186720251215748e-11,0.0058137543339184996,9.4812910185172945e-10,0.00040100275637861232,1.8510816099251728e-08,0.00011554817853368709,1.0385893780976198e-09,1.187993293250913e-10,8.7214293170212345e-05,5.9837286769804588e-05,0.0065195634734969863,6.8462274468971364e-05,0.00036138199927892846,3.5344723294551963e-07,1.6583799994217968e-08,8.7294335068969907e-07,3.6978960353160319e-07,2.049312319133589e-07,0.00013916985708171573,0.00032782448005698179,1.6854549537933855e-09,0.00047845478107536726,9.4690007364060198e-05,4.4257102941012229e-08,1.0047175470530123e-06,1.2850111320856006e-09,6.7545821756435307e-06,1.6945185898824017e-11,2.0708760548806312e-10
2.3322225470149315e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440390221689829,0.09042709675534813,0.011443816992046824,0.0,0.0082178466428583005,0.023875581539671457,0.014266208623287074,0.00036412030556802179,3.0418447092954181e-11,0.0058216152192623119,9.5230079339108928e-10,0.00040104034460212404,1.8566097404081978e-08,0.00011535005594146373,1.0410093467470549e-09,1.1916635168046618e-10,8.7028709196946931e-05,6.0132269873073974e-05,0.0065166411360148392,6.8262341305415142e-05,0.00036176627397709613,3.5278412080150326e-07,1.657426678227828e-08,8.7497338843470844e-07,3.7037018740642371e-07,2.0550464653087496e-07,0.00013941174830465062,0.00032804625085001299,1.6891265520414616e-09,0.00047960019058050835,9.5156815979565771e-05,4.4356220772131565e-08,1.0074942849468097e-06,1.2828109496278944e-09,6.7881702537920529e-06,1.7028763263767384e-11,2.078315201707607e-10
2.338606479337881e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444049931563771,0.090386505276585066,0.01142179472386822,0.0,0.0082306989672395088,0.023932349010527897,0.014297981175449372,0.00036512447007613723,3.0651035044543658e-11,0.0058294760842991268,9.5648674966472206e-10,0.00040107754048750627,1.8621484002163442e-08,0.00011515337369117204,1.0434235040063107e-09,1.1953310057540817e-10,8.684395400700864e-05,6.0428068583440066e-05,0.0065137231870071545,6.8063434823296837e-05,0.00036214933970318559,3.5212299257757489e-07,1.6564708588895715e-08,8.7700197723558718e-07,3.7095003513886305e-07,2.0607660139856114e-07,0.00013965260438113207,0.00032826621718905105,1.692789949323144e-09,0.00048074313592786169,9.5624915300573091e-05,4.4455116858300729e-08,1.0102756678991585e-06,1.2806267774379893e-09,6.8218516705842148e-06,1.7112572048103785e-11,2.0857564381601684e-10
2.34499041166083e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440608507487694,0.090345974531960749,0.011399814696188304,0.0,0.0082435348733046875,0.023988993969583247,0.014329682398338876,0.00036613029040553685,3.0884482553829658e-11,0.0058373368231896469,9.6068694366282455e-10,0.00040111434778359917,1.8676975253005182e-08,0.00011495811907754265,1.0458318644426358e-09,1.1989957515070984e-10,8.66600199621717e-05,6.0724684317587429e-05,0.0065108096219795315,6.7865545189661321e-05,0.00036253120234263649,3.5146382992267105e-07,1.6555125245215167e-08,8.7902910201480463e-07,3.7152914731705404e-07,2.0664710109798639e-07,0.00013989243182422226,0.00032848439692480773,1.6964451660502097e-09,0.00048188362353885006,9.6094307569229422e-05,4.4553791750117482e-08,1.0130616560890718e-06,1.2784584742578284e-09,6.8556265947674396e-06,1.7196612654422745e-11,2.093199710057193e-10
2.3513743439837795e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440717795020046,0.090305504463100331,0.011377876828378266,0.0,0.0082563543744221587,0.024045516737048002,0.014361312469700481,0.00036713775219424826,3.1118788060042989e-11,0.0058451973308898154,9.649013481460931e-10,0.00040115077020752657,1.8732570517185012e-08,0.00011476427946760548,1.0482344426344062e-09,1.2026577454711878e-10,8.6476899540727676e-05,6.1022118480218603e-05,0.0065079004364326986,6.7668662720910732e-05,0.00036291186773827619,3.508066148351684e-07,1.6545516586532096e-08,8.810547478244919e-07,3.721075245173028e-07,2.0721615017125345e-07,0.00014013123707323695,0.00032870080764879433,1.700092222588516e-09,0.00048302165981956344,9.6564995008719805e-05,4.4652245997015149e-08,1.0158522097540582e-06,1.2763058996333696e-09,6.8894951937008178e-06,1.7280885481920247e-11,2.100644963253501e-10
2.357758276306729e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440827176039499,0.090265095011497251,0.011355981039961808,0.0,0.0082691574837017185,0.024101917632362052,0.01439287156689921,0.0003681468411020331,3.1353949993904576e-11,0.0058530575031469165,9.691299356470074e-10,0.00040118681144493072,1.878826915635619e-08,0.00011457184230117305,1.0506312531699829e-09,1.2063169790540183e-10,8.6294585334926007e-05,6.1320372464078381e-05,0.0065049956258623892,6.7472777879736421e-05,0.00036329134169075172,3.5015132965451379e-07,1.6535882452249931e-08,8.8307889984575696e-07,3.7268516730447465e-07,2.0778375312171869e-07,0.00014036902649497185,0.00032891546669816139,1.7037311392577429e-09,0.00048415725116069015,9.7036979823305185e-05,4.4750480147253529e-08,1.0186472891912899e-06,1.2741689139199469e-09,6.9234576333578221e-06,1.7365390926405614e-11,2.1080921436426596e-10
2.364142208629678e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440936648374835,0.090224746118513055,0.011334127250614869,0.0,0.0082819442140030577,0.024158196974191345,0.014424359866917402,0.00036915754281079577,3.1589966777729465e-11,0.0058609172364956627,9.7337267847110477e-10,0.00040122247515020202,1.8844070533254005e-08,0.00011438079509129001,1.0530223106465962e-09,1.2099734436640975e-10,8.6113070048486238e-05,6.1619447649978061e-05,0.0065020951857592503,6.7277881272128867e-05,0.00036366962995895317,3.4949795705308112e-07,1.6526222685837657e-08,8.8510154338800037e-07,3.7326207623236815e-07,2.0834991441469618e-07,0.00014060580638490343,0.00032912839116043139,1.707361936331153e-09,0.00048529040393745178,9.7510264198360976e-05,4.4848494747910079e-08,1.021446854758734e-06,1.2720473782872538e-09,6.9575140783290303e-06,1.745012938030827e-11,2.1155411971597643e-10
2.3705261409526274e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44441046209878599,0.090184457725376796,0.011312315380165357,0.0,0.008294714577943927,0.024214355080424882,0.01445577754635196,0.00037016984302498196,3.1826836825529868e-11,0.005868776428254288,9.7762954869824553e-10,0.0004012577649467125,1.8899974011702265e-08,0.00011419112542465016,1.0554076296692485e-09,1.2136271307114125e-10,8.5932346494180017e-05,6.1919345406819941e-05,0.0064991991116087229,6.7083963644462953e-05,0.00036404673826043345,3.4884648002825299e-07,1.651653713478773e-08,8.8712266388822754e-07,3.7383825184408e-07,2.0891463847814565e-07,0.00014084158296836567,0.00032933959787812629,1.710984634035358e-09,0.00048642112450954033,9.7984850300415787e-05,4.4946290344871434e-08,1.0242508668762572e-06,1.2699411547239629e-09,6.9916646918248663e-06,1.7535101232684686e-11,2.1229920697841673e-10
2.3769100732755767e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44441155858426823,0.090144229773184745,0.011290545348592905,0.0,0.0083074685879080939,0.024270392268171771,0.014487124781411766,0.00037118372747196686,3.2064558543117586e-11,0.0058766349765206356,9.8190051818386616e-10,0.00040129268442704453,1.8955978956619698e-08,0.00011400282096198219,1.0577872248496437e-09,1.2172780316080705e-10,8.5752407591480181e-05,6.222006709162182e-05,0.0064963073988909582,6.6891015880656348e-05,0.0003644226722718217,3.4819688189471357e-07,1.6506825650574287e-08,8.8914224691037124e-07,3.7441369467235938e-07,2.0947792970334651e-07,0.00014107636240170171,0.00032954910345329335,1.7145992525500957e-09,0.00048754941922105955,9.846074027719019e-05,4.504386748282544e-08,1.0270592860267046e-06,1.2678501060420061e-09,7.02590963567835e-06,1.7620306869225242e-11,2.1304447075421843e-10
2.383294005598526e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44441265591918705,0.090104062202900043,0.011268817076028578,0.0,0.0083202062560530695,0.02432630885375853,0.014518401747915185,0.00037219918190243407,3.2303130328205407e-11,0.0058844927801682337,9.8618555856023316e-10,0.00040132723715322088,1.9012084734026237e-08,0.00011381586943840455,1.060161110805136e-09,1.2209261377689355e-10,8.5573246364274998e-05,6.2521614049541703e-05,0.0064934200430807193,6.6699028999399324e-05,0.00036479743762923259,3.475491462769589e-07,1.6497088088611555e-08,8.9116027814460297e-07,3.7498840523995314e-07,2.1003979244555567e-07,0.00014131015077339262,0.00032975692425193118,1.7182058120080274e-09,0.00048867529440047128,9.8937936257635688e-05,4.5141226705253469e-08,1.0298720727569514e-06,1.265774095880504e-09,7.0602490703478672e-06,1.7705746672261222e-11,2.1378990565097551e-10
2.3896779379214754e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44441375408276285,0.090063954955352563,0.011247130482754631,0.0,0.0083329275943176233,0.024382105152726465,0.014549608621287667,0.00037321619209074489,3.2542550570507913e-11,0.0058923497388423856,9.9048464123768312e-10,0.00040136142665693329,1.9068290711049261e-08,0.00011363025866375149,1.0625293021577013e-09,1.2245714406122622e-10,8.5394855938645661e-05,6.2823987613902515e-05,0.0064905370396472943,6.6507994151453182e-05,0.00036517103992866808,3.4690325710199994e-07,1.6487324308212666e-08,8.9317674340665681e-07,3.7556238405994026e-07,2.1060023102465248e-07,0.00014154295410516291,0.00032996307640831887,1.7218043324945313e-09,0.00048979875636054218,9.9416440351974026e-05,4.5238368554422957e-08,1.0326891876789239e-06,1.2637129887093793e-09,7.0946831549199512e-06,1.779142102077173e-11,2.1453550628150788e-10
