Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CH3OO(84),COX(57)
6.550796420413366e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999726,0.11866996602996269,0.022821567693054223,1.270372786004402e-116,1.6705784590778018e-54,7.1717136588801131e-38,5.8801727950106347e-62,1.6906991276493564e-48,3.9664544442935453e-41,1.3854868118417759e-23,1.8572238648765417e-95,1.3854867830065209e-23,2.2143989382174648e-60,3.8272058040074539e-59,1.6551048993744575e-62,6.0509187831115282e-89,3.9668781859481256e-41,9.6610981518291619e-75,2.6417448485019718e-15,1.2701743992223499e-16,4.8959384170391809e-20,3.5422871827143937e-32,6.713700277115139e-46,4.8959384171523232e-20,4.3924339631167768e-31,4.8793556299109712e-38,1.5836916382842275e-44,2.1304884662067849e-69,4.5248965784437439e-38,5.4526628692527764e-77
1.310728423650042e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999448,0.11866996602996004,0.02282156769305416,8.1453471454137681e-115,2.3180896003581699e-53,2.8705544882602695e-37,4.7077137112214747e-61,1.3539305194117462e-47,1.5876154939123896e-40,2.7721774058287857e-23,5.9520129517412864e-94,2.7721772904126178e-23,1.7733151772708682e-59,6.1306555723209931e-58,1.3250903162072536e-61,9.6893539799174231e-88,1.5879547448888853e-40,1.5474547676137188e-73,5.2857848706326542e-15,2.5414523383223576e-16,9.7961304728770351e-20,1.417838018711617e-31,5.3750424253385623e-45,9.7961304733298971e-20,1.758118091208596e-30,3.9064497318121132e-37,2.4919926702686426e-43,1.3411982599654943e-67,1.8111378857533431e-37,8.7313650209028512e-76
2.6220259868674528e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998893,0.11866996602995475,0.022821567693054032,5.2184415900376641e-113,3.4247499492845965e-52,1.148595720098407e-36,3.7676018648099495e-60,1.0836931704582225e-46,6.3525301673444927e-40,5.5455587670421771e-23,1.9060689709741343e-92,5.5455583052271738e-23,1.4193709878265966e-58,9.8147536707620788e-57,1.0604750102936216e-60,1.5509277035634973e-86,6.3552452062056582e-40,2.4772717870832479e-72,1.0573864914889176e-14,5.0840082165222725e-16,1.9596514584136135e-19,5.6731988859383187e-31,4.3016675037200145e-44,1.959651458594817e-19,7.0347608562682371e-30,3.1263444275183087e-36,3.9536154647549629e-42,8.5121177641566427e-66,7.2469109178014898e-37,1.3975870728839319e-74
5.244621113302274e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997783,0.11866996602994417,0.022821567693053778,3.3423404387759088e-111,5.252115227165541e-51,4.5951309430894952e-36,3.0146541233362091e-59,8.6717409188254061e-46,2.5414259002893481e-39,1.1092322182426462e-22,6.1017023993062083e-91,1.1092320334865734e-22,1.1357845336778571e-57,1.5708171138087132e-55,8.4854118800469846e-60,2.4819894264731294e-85,2.5435983438815708e-39,3.9647109482057388e-71,2.1150025003382855e-14,1.0169119972921705e-15,3.9197282804987912e-19,2.2696489641392224e-30,3.4419875419867159e-43,3.9197282812237237e-19,2.8143611676780248e-29,2.501546369850819e-35,6.2989031857033332e-41,5.4248240700385904e-64,2.8992364644091867e-36,2.2365944667366215e-73
1.0489811366171917e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995568,0.11866996602992302,0.022821567693053268,2.1409377879146073e-109,8.2213445091801777e-50,1.8382020856892746e-35,2.4119526189476055e-58,6.9382710632517213e-45,1.0166532415529566e-38,2.218585178502503e-22,1.9529105536846265e-89,2.218584439418065e-22,9.0874295402122372e-57,2.5136726520572721e-54,6.7889749705537347e-59,3.9715876049382684e-84,1.0183913614384276e-38,6.3443999679215417e-70,4.2302345180292747e-14,2.0339343485718974e-15,7.8398819240025778e-19,9.0793346881222996e-30,2.7538514354941616e-42,7.8398819269025449e-19,1.1258350879411346e-28,2.0014204385606962e-34,1.0056709260568429e-39,3.4645288148993486e-62,1.1597891360363487e-35,3.5789156382510965e-72
2.0980191871911203e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991132,0.11866996602988072,0.022821567693052252,1.3721044281876566e-107,1.3008498159060862e-48,7.3531084524051199e-35,1.9296542412466852e-57,5.5509682015619213e-44,4.0667796059783775e-38,4.4372922077542152e-22,6.2499031696754692e-88,4.4372892512961612e-22,7.2704084192629793e-56,4.022168447831137e-53,5.4314392625525923e-58,6.3548651334447933e-83,4.0806852250281546e-38,1.0151734621155358e-68,8.4606985533802647e-14,4.0679790511307127e-15,1.5680189208343868e-18,3.6318816143594364e-29,2.2031856481363878e-41,1.5680189219944216e-18,4.5035155945355728e-28,1.6012016780489666e-33,1.6073425867342948e-38,2.2149212251440374e-60,4.6393466441605712e-35,5.7265577425773598e-71
4.1960952883389776e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319982262,0.11866996602979611,0.022821567693050219,8.8044012323573017e-106,2.0697065087061778e-47,2.9413039496242296e-34,1.5437612195262055e-56,4.4409151031037756e-43,1.6267458677340385e-37,8.8747107011856278e-22,2.0000659329086071e-86,8.8746988751128173e-22,5.816518176969686e-55,6.4357031765724274e-52,4.3452568644117911e-57,1.016805033952862e-81,1.6378706267816894e-37,1.6243346072477962e-67,1.6921626623958295e-13,8.1360684562457873e-15,3.1360803766361329e-18,1.4527821681205619e-28,1.7625902129518581e-40,3.1360803812763726e-18,1.8014364826540378e-27,1.280974652076804e-32,2.5703384379618072e-37,1.4167607360803355e-58,1.8557774725381442e-34,9.1627318350224296e-70
8.392247490634692e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319964526,0.11866996602962689,0.022821567693046149,5.6637244904672108e-104,3.3022071384763725e-46,1.1765341302174511e-33,1.2350295718651313e-55,3.5527882955718456e-42,6.5070570966122252e-37,1.7749565427760382e-21,6.4003827628588267e-85,1.7749518122987969e-21,4.6532999530981693e-54,1.0297311652260255e-50,3.4762504533028905e-56,1.6269161689903514e-80,6.5960562212688337e-37,2.598985801406638e-66,3.3843482764618563e-13,1.6272247266465718e-14,6.2722032839735783e-18,5.8111875099900484e-28,1.4100886778486815e-39,6.272203302534779e-18,7.2057679864597381e-27,1.0247645311457928e-31,4.1113340732372734e-36,9.064385234669459e-57,7.4231938741624471e-34,1.4660623110697847e-68
1.678455189522612e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319929054,0.11866996602928845,0.022821567693038013,3.6617962065894351e-102,5.2760714351553617e-45,4.7061651138617994e-33,9.8809078067950126e-55,2.8422531146474294e-41,2.6028420233602199e-36,3.5499345839757438e-21,2.0481606593000122e-83,3.5499156619705657e-21,3.7226882613793369e-53,1.6475846742162765e-49,2.7810227946214338e-55,2.6032345292327207e-79,2.6740417392464602e-36,4.1584329055943837e-65,6.7687195043955919e-13,3.2544604886864703e-14,1.2544449081584281e-17,2.3244866053326567e-27,1.1280772724972826e-38,1.2544449155829871e-17,2.8822808589412926e-26,8.1977272790276044e-31,6.576913772404468e-35,5.7998243277460445e-55,2.9692994294060576e-33,2.3458513051953223e-67
3.356916070440898e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319858111,0.11866996602861156,0.022821567693021742,2.3925270066095311e-100,8.435742308489133e-44,1.882474557745104e-32,7.9123529550413733e-54,2.2738114714808033e-40,1.0411442139099847e-35,7.0999190499140148e-21,6.5542436097392024e-82,7.0998433617010543e-21,2.9781925433022035e-52,2.6361469558812481e-48,2.2248343239661069e-54,4.1689598222048033e-78,1.09810414548068e-35,6.6535860413166457e-64,1.3537461959469786e-12,6.5089320127499208e-14,2.5088940608548929e-17,9.2979682943166199e-27,9.0246391358051539e-38,2.5088940905535332e-17,1.1528824800959761e-25,6.5575011789901225e-30,1.0521270234195424e-33,3.710857263700187e-53,1.1877282140148246e-32,3.756771276761206e-66
6.713837832277469e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319716225,0.11866996602725778,0.022821567692989198,1.6113253888654505e-98,1.3492397456850696e-42,7.529937602064682e-32,6.426790794564472e-53,1.8190527506207564e-39,4.1646202057128469e-35,1.4200001515944775e-20,2.0974224642055486e-80,1.4199698762709835e-20,2.3826069919552675e-51,4.2178431245521249e-47,1.7798852792132105e-53,6.7664586498703759e-77,4.6203001720745482e-35,1.0645968840629943e-62,2.7074946866445091e-12,1.3017875060811423e-13,5.0177923389451253e-17,3.7191906285378534e-26,7.2197127067876435e-37,5.0177924577424593e-17,4.6112734408425843e-25,5.2448888424936521e-29,1.682999104747366e-32,2.3738667119809142e-51,4.750962270949782e-32,6.0974493316759799e-65
1.3427681355950613e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319432446,0.11866996602455024,0.022821567692924108,1.3235669015849473e-96,2.1583963332469995e-41,3.0120007890902282e-31,6.3800434842207276e-52,1.4552436003109918e-38,1.6658795850480225e-34,2.8400620584613244e-20,6.7121353582480751e-79,2.8399409570918624e-20,1.906164671172947e-50,6.7485515983218226e-46,1.4239335669525569e-52,1.3283401457431242e-75,2.030423569013425e-34,1.7034235766006871e-61,5.4149916667703315e-12,2.6035761156672858e-13,1.003558878591479e-16,1.4876760625459684e-25,5.7757595500019996e-36,1.0035589261125416e-16,1.8443007076049087e-24,4.194123274720655e-28,2.6916412213763939e-31,1.5179666096220297e-49,1.9004208156606309e-31,1.1970038408878934e-63
2.6855368403296898e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318864889,0.11866996601913514,0.022821567692793927,3.3951807186724819e-94,3.4531113968764511e-40,1.2048197592613137e-30,2.0929585629447907e-50,1.1641953928765379e-37,6.6637640076928313e-34,5.6803675268298819e-20,2.1481240460150853e-77,5.6798831212101072e-20,1.5250560022935318e-49,1.0797672485907234e-44,1.1391861358978512e-51,8.4040670249330978e-74,9.5801128086457937e-34,2.7256927950787018e-60,1.0829985621945028e-11,5.2071533347349396e-13,2.0071181243010947e-16,5.9506970642075881e-25,4.6205855144535697e-35,2.0071183144022535e-16,7.375526978098032e-24,3.3524372901693331e-27,4.303034235274599e-30,9.6985140589359344e-48,7.6019632716007346e-31,7.5731209651638908e-62
5.371074249798947e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631772978,0.11866996600830496,0.02282156769253357,3.2392677444666075e-91,5.5246786764647741e-39,4.8194321918993247e-30,2.1860609796856676e-48,9.3135644367513588e-37,2.6657008661446801e-33,1.1361705082042883e-19,6.8755302559963505e-76,1.1359767459352551e-19,1.2202427319013852e-48,1.7276229038462878e-43,9.1141125349342646e-51,1.736237372927594e-71,4.9987736957834726e-33,4.3617932739470646e-59,2.1659973511986629e-11,1.0414307772451723e-12,4.0142364409830709e-16,2.3802719419242901e-24,3.6964309547400024e-34,4.0142372015223679e-16,2.948869556693646e-23,2.6773794239138227e-26,6.8734704109220549e-29,6.1861164091995391e-46,3.0410078659174349e-30,1.5645616700379872e-59
1.0742149068737461e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315459557,0.11866996598664457,0.022821567692012854,9.3756531862618318e-88,8.8391138572268003e-38,1.9278947873430606e-29,2.7408673298292798e-46,7.4508508560612383e-36,1.0664363027064441e-32,2.2727286665866759e-19,2.2013290257675027e-74,2.2719536175261253e-19,9.7651055867945646e-48,2.7641803643595543e-42,7.2922855163845444e-50,4.3500519125093381e-69,2.9328841095404174e-32,6.9810581502385646e-58,4.3319949210838646e-11,2.0828616646211197e-12,8.0284723753981374e-16,9.521030428107601e-24,2.9570840117773555e-33,8.0284754186361109e-16,1.1784759191492744e-22,2.1346196432831571e-25,1.0961335514811296e-27,3.9325347123565701e-44,1.2165809021611009e-29,3.9198938795518971e-57
2.148429870661449e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310919117,0.11866996594332382,0.022821567690971423,1.5493051395314823e-84,1.4141860964360645e-36,7.7125510625148927e-29,3.4586798992619419e-44,5.9606784701771731e-35,4.2669923520984146e-32,4.5470075723050906e-19,7.0511193924739407e-73,4.5439073765573984e-19,7.8171461745015027e-47,4.4226356675509966e-41,5.8354203830449466e-49,1.0978277268564357e-66,1.9198405422890158e-31,1.1176696957296183e-56,8.6639900283617967e-11,4.1657234387033738e-12,1.6056941448433743e-15,3.8083658463651578e-23,2.3655696818568548e-32,1.6056953630072091e-15,4.7053496721867343e-22,1.6961343623595275e-24,1.7423208130208225e-26,2.4832853038329437e-42,4.8677450741427259e-29,9.8925126561933254e-55
4.2968597982368547e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756301838231,0.11866996585668231,0.022821567688888562,2.7464703384244422e-81,2.2625045247837005e-35,3.0857938703664703e-28,4.3110619376242598e-42,4.7685387905390046e-34,1.7077945516272008e-31,9.1002157363133903e-19,2.2607512184306774e-71,9.0878149580181083e-19,6.261819018189876e-46,7.0760470039864576e-40,4.6708831325094714e-48,2.7369026857175898e-64,1.3652653172420432e-30,1.7905136588070568e-55,1.7327980112947781e-10,8.3314469841893315e-12,3.2113868411335041e-15,1.5233091891188411e-22,1.892299584755754e-31,3.2113917208040776e-15,1.8753312122638538e-21,1.3387020857112833e-23,2.7515134676692934e-25,1.5475654090704075e-40,1.9482350846069017e-28,2.4661351380056497e-52
6.445289725812261e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756292757345,0.1186699657700408,0.0228215676868057,1.7643244646155792e-80,8.3272427306696301e-35,6.5584447630477078e-28,2.7946485569978659e-41,1.4156592684362041e-33,3.6305286337651868e-31,1.3658074249648234e-18,1.0821890475497318e-70,1.3631722602877008e-18,1.8603441078415759e-45,2.6977136308388143e-39,1.3359989718709036e-47,2.0407724452903276e-63,3.7784912206186288e-30,6.7779566091751603e-55,2.5991970067563882e-10,1.2497170526996734e-11,4.8170784191074592e-15,3.2369774695711838e-22,5.4105376301230375e-31,4.8170887987839099e-15,3.9751203324817786e-21,3.7983122298944282e-23,1.0064057625473826e-24,8.5531750602765774e-40,4.1416695698299245e-28,1.8388578558833738e-51
1.0742149580963071e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756274595578,0.1186699655967578,0.022821567682639977,1.8728028040050172e-77,6.4062428359315801e-34,1.8140169503553656e-27,1.2011613990526803e-39,6.6312349537606621e-33,1.0047789127138031e-30,2.279239264769046e-18,1.6388730922913531e-69,2.2719538146187916e-18,8.7361012525556229e-45,2.2183252576489018e-38,6.1455636172814978e-47,1.5394186856670246e-61,1.670024419565779e-29,5.3619620387509772e-54,4.3319949456916576e-10,2.0828617601897362e-11,8.0284571017972192e-15,8.948901569412035e-22,2.4861258997620893e-30,8.028485873712409e-15,1.0919686908459678e-20,1.7056456769733475e-22,7.573852923052147e-24,2.1228145473672416e-38,1.146240347527769e-27,1.3870245102839855e-49
1.46093234505988e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756258249987,0.11866996544080309,0.022821567678890826,2.0948267462445799e-76,1.7642136788639311e-33,3.2311655089458908e-27,5.6429948040739373e-39,1.5302231868567971e-32,1.7904465235605318e-30,3.1028304560958838e-18,5.9912890644972987e-69,3.0898572340009349e-18,2.0190332795194991e-44,6.4696866535825888e-38,1.3840858082329967e-46,7.90325926401578e-61,3.7120006479202903e-29,1.5065627557105718e-53,5.89151304873981e-10,2.8326919960653496e-11,1.0918694302920542e-14,1.5934883182989503e-21,5.5957995978052084e-30,1.0918745626848948e-14,1.9362237198300595e-20,3.7904382600443278e-22,2.0648553074769426e-23,8.9463911112470508e-38,2.0425197657578843e-27,7.1208074077860856e-49
1.847649732023453e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756241904395,0.11866996528484838,0.022821567675141676,7.8850500475266056e-76,3.9732710455026593e-33,5.0453631603100827e-27,1.9486375771416891e-38,2.9463494018378833e-32,2.7968541982367617e-30,3.9280120482437899e-18,1.6086687195632425e-68,3.9077606750651716e-18,3.8929076534779007e-44,1.4803613278860839e-37,2.6174512089574403e-46,3.1539917343271772e-60,6.9570485118838182e-29,3.453507697971018e-53,7.4510311073386072e-10,3.5825222310249083e-11,1.3808927679448183e-14,2.487385447777236e-21,1.0575543325170412e-29,1.380900793954023e-14,3.0095744641712392e-20,7.0690321475624039e-22,4.5988494343843826e-23,2.6301211393233593e-37,3.1906155141253214e-27,2.8416748006984382e-48
2.2343671189870263e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756225558804,0.1186699651288937,0.022821567671392526,3.9311755189431905e-75,7.6360816641632228e-33,7.2348900492765106e-27,5.4199821478558646e-38,5.0095136268946921e-32,4.012147511128982e-30,4.7546959406838501e-18,3.7026258033374746e-68,4.7256641366104642e-18,6.628308932075205e-44,2.9274582811934237e-37,4.377211706636789e-46,9.6619590100795966e-60,1.1561934381178854e-28,6.7422965775716316e-53,9.0105491239502801e-10,4.3323524651191595e-11,1.6699157443244466e-14,3.5657492691878084e-21,1.7675245444984837e-29,1.6699272698667222e-14,4.2969271536698383e-20,1.1669821246643528e-21,8.7491504342873907e-23,6.6426514388496898e-37,4.5770038968552753e-27,8.7050606851336346e-48
3.0078018929141722e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756192867632,0.11866996481698433,0.022821567663894222,7.0289921054372129e-74,1.9745035393299774e-32,1.2470660423186682e-26,2.5404570404533359e-37,1.1076066934777907e-31,6.9201721327689112e-30,6.4114896884656717e-18,1.3409145648805419e-67,6.3614711064077819e-18,1.4694550932655821e-43,8.1882680228788078e-37,9.3526043293908887e-46,5.0699033925439141e-59,2.4518051771004085e-28,1.7937384150265998e-52,1.212958506142276e-09,5.8320129313343527e-11,2.2479608732082929e-14,6.1431097730316458e-21,3.7729878067474429e-29,2.2479807879847266e-14,7.3528061307542595e-20,2.4419234278816284e-21,2.2262878146706828e-22,2.7925254933905365e-36,7.8944314598227474e-27,4.5676893337382655e-47
3.7812366668413186e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756160176454,0.11866996450507497,0.022821567656395918,3.7661830934534975e-73,4.1811882782580326e-32,1.909607530870762e-26,8.2901905940463754e-37,2.0750829221773365e-31,1.0603469927592836e-29,8.0738365340780924e-18,3.5894727992360998e-67,7.9972781519116037e-18,2.759869283367066e-43,1.8334250623283876e-36,1.7020007298395876e-45,1.8231827573607026e-58,4.4383981745208936e-28,3.8983410466763285e-52,1.5248620843693744e-09,7.3316733943510272e-11,2.8260046666835008e-14,9.4022173049028706e-21,6.8599527885433838e-29,2.826035235013385e-14,1.1179831245265627e-19,4.3573838471922375e-21,4.6462731309109477e-22,8.0849995634435788e-36,1.2096272241917862e-26,1.6425516335581844e-46
4.554671440768465e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756127485288,0.11866996419316563,0.022821567648897621,1.8113761308787895e-72,7.9096670234747645e-32,2.7207220424174485e-26,2.2845278377753976e-36,3.511875489675709e-31,1.5117210595045645e-29,9.7421131187065192e-18,8.3215737902541074e-67,9.6330852782570899e-18,4.6827492472752867e-43,3.622379962197547e-36,2.8176797076806481e-45,5.517623517868326e-58,7.317507817758723e-28,7.5488100725488252e-52,1.8367656460236273e-09,8.8313338539522497e-11,3.4040470341755689e-14,1.3389217072100826e-20,1.1346329256787311e-28,3.4040906945406168e-14,1.5814275366309112e-19,7.0716829277835017e-21,8.6616335672132333e-22,2.011675829562845e-35,1.7245459905367286e-26,4.9708683572457109e-46
6.101540988622757e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756062102949,0.11866996356934699,0.022821567633901016,6.7950568494762092e-71,2.3966863015610279e-31,4.798175051123463e-26,1.7436265446761663e-35,8.3516420008481091e-31,2.6699405346695622e-29,1.3096789558620624e-17,3.7720429330945006e-66,1.290469977802945e-17,1.1204029610400615e-42,1.1558169034851184e-35,6.51239514993922e-45,6.0108372126196297e-57,1.6796080677137588e-27,2.3885005349248544e-51,2.4605727186797358e-09,1.1830654762715935e-10,4.5601274108780638e-14,2.3587292433609239e-20,2.6164481507684796e-28,4.5602048437252612e-14,2.7451653943975726e-19,1.5571524889474804e-20,2.5196393742346369e-21,1.0912875186130704e-34,3.0458166684388523e-26,5.4146035572165789e-45
7.64841053647705e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755996720617,0.11866996294552842,0.022821567618904411,5.1088101037560422e-70,5.6357351148176604e-31,7.4817384763709012e-26,7.0819908622571935e-35,1.6310377000759857e-30,4.169310704707184e-29,1.6475554950642912e-17,1.1395996794524975e-65,1.6176314606217698e-17,2.2003667363112041e-42,2.7874533919255168e-35,1.2533694025218306e-44,2.9324968862498356e-56,3.2167103411041633e-27,5.7645690662178874e-51,3.0843797240098594e-09,1.4829975657604729e-10,5.7162019946735842e-14,3.6740968759944059e-20,5.0248164954917197e-28,5.7163234186534849e-14,4.2146343354867263e-19,2.864715940214281e-20,5.7180817873319068e-21,3.643909975193458e-34,4.7562590154432165e-26,2.6414370083153284e-44
1.0742149632185634e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755865955973,0.1186699616978915,0.022821567588911202,3.1568937138033602e-68,2.211470278000318e-30,1.4676221632261687e-25,7.8279520661625679e-34,4.5610538320371318e-30,8.2047894868928327e-29,2.3305400030122477e-17,6.8494636130847946e-65,2.2719545248505931e-17,6.2303723118331271e-42,1.1112170743461942e-34,3.4623780203461276e-44,5.1408593687218287e-55,8.8134716664365949e-27,2.346949929297832e-50,4.3319935325578553e-09,2.0828617405730414e-10,8.028333772142872e-14,7.1916336352114364e-20,1.3811831299084489e-27,8.0285749195819504e-14,8.0029894245282528e-19,7.1563741889384931e-20,2.0561797177657206e-20,2.5977334607636706e-33,9.3598024085666356e-26,4.6293876893127677e-43
1.69296278236028e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755604426758,0.11866995920261841,0.022821567528924783,5.9874215352143511e-66,1.4677407079018626e-29,3.6418857803677138e-25,1.9016161687514889e-32,1.8355130219663505e-29,2.0503838635723086e-28,3.7254354039665959e-17,7.9556755123830676e-64,3.5806010476938943e-17,2.5737990589185929e-41,7.2955037454820331e-34,1.3910464722283552e-43,2.3728795823336958e-53,3.4934860166418561e-26,1.6288799104088298e-49,6.8272203411752324e-09,3.2825900735371113e-10,1.2652527765037747e-13,1.7771036972781643e-19,5.4878689007258625e-27,1.265314207671108e-13,1.8593556393780152e-18,2.3377137613615506e-19,1.1311470017234368e-19,3.3978453822392651e-32,2.3389998320570962e-25,2.13542427317253e-41
2.9304584206437137e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675508136865,0.11866995421207552,0.022821567408951957,2.1801029194399616e-63,1.4467256210403364e-28,1.0960608423703211e-24,6.5252807102936306e-31,9.8541501740256167e-29,6.2669633169936452e-28,6.6309330125421103e-17,1.5256319206288019e-62,6.1978956710459431e-17,1.4558663258489342e-40,6.9947712031493604e-33,7.5792006379637527e-43,1.6137006179969435e-51,1.85931799264677e-25,1.7083858477062994e-48,1.1817670724371437e-08,5.6820466728208353e-10,2.1900637499987355e-13,5.3083445850836724e-19,2.9214838589749526e-26,2.1902582034174729e-13,4.9343067647598127e-18,8.7117364718294161e-19,7.9091757260680403e-19,5.9260416452214745e-31,7.1489691851478297e-25,1.4503037540295604e-39
4.167954058927147e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754558310981,0.11866994922153694,0.02282156728897913,2.5026023885457673e-62,5.3899766863791792e-28,2.2269401043943068e-24,3.8067709503815323e-30,2.7600390979660647e-28,1.2911101733887789e-27,9.6907023802177663e-17,7.8499789122443716e-62,8.8151923980460942e-17,4.247378049537132e-40,2.6478201033484345e-32,2.1507796947486072e-42,1.1386787236529495e-50,5.1932193915275603e-25,6.5961220994902427e-48,1.680811679551215e-08,8.0815031832484069e-10,3.1148376243890143e-13,1.072358228660311e-18,8.1537208752366607e-26,3.115248435811829e-13,9.0273569195520677e-18,1.8929178561525981e-18,2.4162479073485362e-18,2.7735393677794944e-30,1.4727941815670508e-24,1.0228942955566985e-38
6.642945335494014e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753512196935,0.1186699392404727,0.022821567049033493,4.1470835175877987e-60,3.5632824508068351e-27,5.7010587224669173e-24,5.4307157515956661e-29,1.1276258892883258e-27,3.4125126992707187e-27,1.6273026858651327e-16,1.0210461680170671e-60,1.4049792163823358e-16,1.9082360120600532e-39,1.7559613290421671e-31,9.0938441363169835e-42,2.7889731133265284e-49,2.1148892788859256e-24,4.803016586606121e-47,2.6788996001581412e-08,1.2880415937557771e-09,4.9642740833313275e-13,2.7182354473053329e-18,3.3097708228385142e-25,4.9653973927460188e-13,1.8959079089440069e-17,4.7298396799726822e-18,1.017730897680715e-17,2.3200756289244071e-29,3.8925713639957942e-24,2.4996496139133518e-37
9.117936612060881e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752466084616,0.11866992925942571,0.022821566809087868,3.9992276515745167e-59,1.1749461235808448e-26,1.0800894108140216e-23,2.4749095582487887e-28,2.8540062501809087e-27,6.6573909704512701e-27,2.3472365948054454e-16,4.8231148865657282e-60,1.9284400346245213e-16,5.2146511472110631e-39,5.8810608241183966e-31,2.364509417988272e-41,1.5699166821705133e-48,5.3430509397561087e-24,1.6920859278588212e-46,3.6769857959387667e-08,1.7679328336497697e-09,6.8135621641570447e-13,5.1121017266073701e-18,8.3374453878383577e-25,6.8157895428252387e-13,3.0453245411189083e-17,8.3020516420381066e-18,2.503940686369438e-17,8.3095944120148248e-29,7.5936708298408268e-24,1.4055050103405878e-36
1.1592927888627749e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751419974024,0.11866991927839597,0.022821566569142263,2.766983841947116e-58,2.8905304429159486e-26,1.7536156154482605e-23,7.6375479018666818e-28,5.7611844006708113e-27,1.1121830823951553e-26,3.1288672307543132e-16,1.6111274056430063e-59,2.4519016946734274e-16,1.1316165841098051e-38,1.4700863860714593e-30,4.893848060904645e-41,5.7091516549480537e-48,1.0769968807945813e-23,4.4259564001443592e-46,4.6750702668952387e-08,2.2478240380103701e-09,8.662701878808666e-13,8.2504380460847953e-18,1.6757197141608394e-24,8.6664439913957065e-13,4.2727303909498478e-17,1.2265385700101605e-17,4.8128540857100107e-17,2.1291994904087374e-28,1.268557094936832e-23,5.106019333482928e-36
1.4067919165194617e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750373865158,0.11866990929738348,0.022821566329196675,1.4297420505027753e-57,5.996797284579665e-26,2.5912630548217623e-23,1.8854581025883437e-27,1.0163566686095728e-26,1.6904559759830493e-26,3.9721897115752771e-16,4.4150171096602096e-59,2.9753641966822576e-16,2.1411228856614066e-38,3.0921792443935674e-30,8.8441828113404679e-41,1.6244932014265369e-47,1.8974823625550191e-23,9.7457123114400858e-46,5.6731530130302583e-08,2.7277152068412182e-09,1.0511693239600044e-12,1.2129644333505719e-17,2.9437160221304634e-24,1.0517371494307712e-12,5.5349531904150993e-17,1.6408973550141253e-17,8.0086558672167312e-17,4.4745705525333992e-28,1.9280749253697429e-23,1.4513945937452583e-35
