Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CH3OO(77),COX(50),C2H6X(52)
5.992349388746395e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076815825942502,0.11298546521347237,0.022264581079442528,0.0,5.4528074970440683e-07,2.3454864603644823e-07,1.3428356538841475e-06,3.956838686163434e-12,3.6936919485663467e-24,9.3653910506656062e-07,3.3116346325670945e-25,6.3063012513011729e-09,2.6374786214639297e-19,2.5554651945261945e-10,9.2816182738310079e-18,4.3817994720591109e-20,6.6095993209786569e-08,2.322719694831756e-19,0.005682044372382255,0.0011118949666290535,2.272523285652472e-08,1.2340502299808975e-07,6.4789727800358461e-11,5.1654864538180439e-06,2.7686131694210522e-12,2.5368007739515321e-08,1.2854760890995273e-07,5.7422247294280663e-13,1.6058490400497636e-10,1.0943567600064674e-12,9.8710555581277182e-15
6.00657902829868e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076474020095004,0.11298461925144107,0.022263289310315036,0.0,5.516103375118429e-07,2.3652766362496889e-07,1.3493076823307967e-06,3.9902944541305863e-12,3.7335275314816457e-24,9.4048536277631288e-07,3.3750761757557675e-25,6.3241349209674619e-09,2.6733300050972855e-19,2.580785716900019e-10,9.3564199401302845e-18,4.4148337342673079e-20,6.6600293926608548e-08,2.3565739984096883e-19,0.0056828798174620044,0.001114464615648526,2.2775089263946837e-08,1.2398380497084588e-07,6.5447545798312399e-11,5.1777759932675771e-06,2.777664990873548e-12,2.5426132510153476e-08,1.2853500806250516e-07,5.7606692829718275e-13,1.6125469923317781e-10,1.0996201403016458e-12,9.9554511638775048e-15
6.020808667850964e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076133113337197,0.11298378192622467,0.022261997644561087,0.0,5.5799117207868274e-07,2.3851555510062081e-07,1.3557940183633705e-06,4.0239764400514915e-12,3.7736874837396542e-24,9.4443946515045309e-07,3.4396502823079404e-25,6.3419722306720383e-09,2.7096307641386949e-19,2.6062806907586482e-10,9.4316227333974662e-18,4.4480268990850054e-20,6.7106784861654077e-08,2.390888244720471e-19,0.0056837066036388518,0.001117033990204669,2.2824949022009841e-08,1.2456253461936887e-07,6.6109355175908514e-11,5.1900081337014509e-06,2.7867045132215883e-12,2.5483998262027681e-08,1.2852257939735533e-07,5.7791395040607022e-13,1.6192577144841339e-10,1.1048951026406457e-12,1.0040423514659937e-14
6.035038307403249e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075793097151374,0.112982953152391,0.022260706082105234,0.0,5.6442341334137383e-07,2.4051229162235097e-07,1.3622946661358675e-06,4.0578858067685606e-12,3.8141735876474755e-24,9.4840140991627675e-07,3.5053756389798464e-25,6.3598129818995854e-09,2.7463858690406082e-19,2.6319506307051051e-10,9.5072275557754314e-18,4.481379319941558e-20,6.7615463839196568e-08,2.4256681946690924e-19,0.0056845248163464642,0.0011196030903018839,2.2874812103063863e-08,1.25141196477968e-07,6.6775152560980121e-11,5.2021826332228433e-06,2.7957314393365315e-12,2.5541603722443593e-08,1.2851032090165347e-07,5.7976353763248488e-13,1.6259812003283099e-10,1.1101816501943912e-12,1.012597560624438e-14
6.047844983000305e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075487837050715,0.11298221449744217,0.022259543764153022,0.0,5.7025651386973267e-07,2.4231689275504815e-07,1.368157489068541e-06,4.0885996117439621e-12,3.8508914173791266e-24,9.5197386356793983e-07,3.5655284482783549e-25,6.3758724361156487e-09,2.7798580727639682e-19,2.6552035953963737e-10,9.5756163717517246e-18,4.5115329548325667e-20,6.8075143842111324e-08,2.4573731389037602e-19,0.0056852539473989799,0.0011219150457310947,2.2919691694428736e-08,1.2566192145796269e-07,6.7377777001873739e-11,5.213090203707233e-06,2.8038446582939738e-12,2.5593225056778308e-08,1.2849943209253356e-07,5.8143035798016102e-13,1.6320432454319889e-10,1.1149494509441775e-12,1.0203470651546125e-14
6.060651658597362e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075183285389753,0.11298148263949702,0.022258381529757659,0.0,5.7613149576922829e-07,2.4412861285124767e-07,1.3740319108110752e-06,4.1194993937590415e-12,3.8878761824735389e-24,9.5555266604794867e-07,3.6266431506577466e-25,6.3919343715864039e-09,2.8137060441360723e-19,2.6785990674653643e-10,9.6443322068025381e-18,4.5418161313106389e-20,6.8536592659900475e-08,2.4894643107051095e-19,0.0056859762635598351,0.0011242267788566383,2.2964573935171881e-08,1.2618256786603786e-07,6.7983626058769522e-11,5.2239507233168034e-06,2.8119472211080045e-12,2.5644633645908406e-08,1.2848867804741238e-07,5.8309925352965387e-13,1.6381156196006735e-10,1.1197266405207683e-12,1.0281439920764295e-14
6.073458334194419e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33074879436131377,0.11298075751801022,0.022257219378865541,0.0,5.8204847168994207e-07,2.4594742982595611e-07,1.379917934304669e-06,4.1505860089433828e-12,3.9251291911467139e-24,9.5913781568899302e-07,3.6887339555618028e-25,6.4079986428071465e-09,2.847933498687424e-19,2.702137415364562e-10,9.7133757064466737e-18,4.5722291072752003e-20,6.8999808565426852e-08,2.5219460430936793e-19,0.005686691825375418,0.0011265382896829617,2.3009458805428543e-08,1.2670312456313341e-07,6.8592696803304003e-11,5.2347640256012813e-06,2.8200389148971225e-12,2.5695828604846546e-08,1.284780573259996e-07,5.8477022304739187e-13,1.644198318314661e-10,1.1245132211629978e-12,1.035988561972741e-14
6.086265009791475e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33074576283291918,0.11298003907297403,0.02225605731142349,0.0,5.8800755302200772e-07,2.4777332126449862e-07,1.385815562462742e-06,4.1818603160924586e-12,3.9626517543972072e-24,9.6272931082044535e-07,3.7518152622694846e-25,6.424065104045423e-09,2.8825441813322186e-19,2.7258190054153327e-10,9.7827475123107956e-18,4.602772140703152e-20,6.9464789787460825e-08,2.5548227118918757e-19,0.0056874006928544635,0.0011288495782149305,2.3054346285428934e-08,1.2722358045462078e-07,6.9204986175148373e-11,5.2455299472482631e-06,2.8281195274166748e-12,2.5746809065439602e-08,1.2846756849357973e-07,5.8644326531619631e-13,1.6502913370493377e-10,1.1293091950864978e-12,1.043880996120405e-14
6.099071685388532e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33074273820940603,0.11297932724491372,0.022254895327378777,0.0,5.9400884988870619e-07,2.4960626442497683e-07,1.3917247981707772e-06,4.2133231766713223e-12,4.0004451859904413e-24,9.6632714976836421e-07,3.8159016620901257e-25,6.4401336093509539e-09,2.9175418665159804e-19,2.7496442017995939e-10,9.8524482621025653e-18,4.633445489648244e-20,6.9931534510898838e-08,2.588098736061282e-19,0.0056881029254728446,0.0011311606444578473,2.3099236355499982e-08,1.2774392448868642e-07,6.9820490967768975e-11,5.2562483281009203e-06,2.8361888502848793e-12,2.5797574169080727e-08,1.2845721012847578e-07,5.8811837903402878e-13,1.6563946712751854e-10,1.1341145644837903e-12,1.051821516491254e-14
6.111878360985589e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33073972043199112,0.11297862197488255,0.022253733426679096,0.0,6.0005247114015562e-07,2.5144623624080315e-07,1.397645644286173e-06,4.2449754548183054e-12,4.0385108024427758e-24,9.6993133085549603e-07,3.8810079405990841e-25,6.4562040125655987e-09,2.9529303583632937e-19,2.7736133665523283e-10,9.9224785895845542e-18,4.6642494122404551e-20,7.040004087698768e-08,2.6217785780433089e-19,0.0056887985821782849,0.0011334714884174582,2.314412899606629e-08,1.2826414566419833e-07,7.0439207811840308e-11,5.2669190111515841e-06,2.8442466737727752e-12,2.5848123072718616e-08,1.2844698081622209e-07,5.8979556294971669e-13,1.6625083164577842e-10,1.1389293315237104e-12,1.0598103457530597e-14
6.12340436902294e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33073701023756646,0.11297799279067194,0.022252687787266474,0.0,6.0552800654925662e-07,2.5310820105121554e-07,1.4029843350272473e-06,4.2736251735387894e-12,4.0730036656093362e-24,9.7318051497402425e-07,3.9404879661411077e-25,6.4706688772117101e-09,2.9851173088653903e-19,2.7953090052710724e-10,9.9857881938487833e-18,4.6920847964470837e-20,7.0823201239681194e-08,2.6524394235726409e-19,0.0056894190991059858,0.0011355510579339988,2.318453455424992e-08,1.2873223062352954e-07,7.0998796394559869e-11,5.2764817170554492e-06,2.8514887107393033e-12,2.5893431551043773e-08,1.2843788361193874e-07,5.9130679745502234e-13,1.6680194092385025e-10,1.1432706586176957e-12,1.0670417807869414e-14
6.134930377060292e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33073430549916427,0.11297736882890451,0.022251642215283751,0.0,6.1103798938802707e-07,2.5477582285994374e-07,1.4083324345331999e-06,4.3024296563401335e-12,4.1077190306881214e-24,9.7643483363668028e-07,4.0008172859047036e-25,6.4851350537940921e-09,3.0176267335856011e-19,2.8171218107562523e-10,1.0049365722575875e-17,4.7200263427372328e-20,7.1247785576111145e-08,2.6834343266774906e-19,0.0056900343791062881,0.0011376304474109325,2.3224942164628284e-08,1.292001992399399e-07,7.1560981262980712e-11,5.2860055531243927e-06,2.8587211152356927e-12,2.5938563641046775e-08,1.2842888878335508e-07,5.9281970683417018e-13,1.6735388469048559e-10,1.1476196010880027e-12,1.074312690255058e-14
6.146456385097643e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33073160617500286,0.11297675004768695,0.022250596710693654,0.0,6.1658249633865021e-07,2.5644908418711319e-07,1.4136899448282875e-06,4.3313895387479602e-12,4.1426578630711245e-24,9.7969428561387489e-07,4.0620070911907494e-25,6.4996024353711654e-09,3.0504614679819755e-19,2.8390520424422678e-10,1.0113211629480017e-17,4.7480742394435161e-20,7.1673792441472788e-08,2.7147666321777254e-19,0.0056906444640733257,0.0011397096568534252,2.3265351813138917e-08,1.2966804359335443e-07,7.2125759674422392e-11,5.2954904114787578e-06,2.8659437376153678e-12,2.5983518757529541e-08,1.2841999531777851e-07,5.9433429014539954e-13,1.6790666261410909e-10,1.1519761604667494e-12,1.0816232379319722e-14
6.157982393134995e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33072891222363265,0.11297613640546086,0.022249551273459199,0.0,6.2216160323295344e-07,2.5812796734630517e-07,1.4190568679180605e-06,4.3605054580509967e-12,4.1778211299150301e-24,9.8295886967385233e-07,4.1240687064273573e-25,6.514070914889753e-09,3.0836243673535302e-19,2.8610999583373063e-10,1.0177326365623684e-17,4.7762286749469864e-20,7.2101220362901177e-08,2.746439714277237e-19,0.0056912493955662644,0.0011417886862669676,2.3305763485786677e-08,1.3013575579665556e-07,7.2693128796363759e-11,5.3049361863234815e-06,2.873156429505193e-12,2.6028296324102438e-08,1.284112022089883e-07,5.9585054643132266e-13,1.6846027436282491e-10,1.1563403382704738e-12,1.0889735880512551e-14
6.169508401172346e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33072622360393417,0.11297552786100018,0.022248505903543648,0.0,6.2777538504917578e-07,2.5981245444615015e-07,1.4244332057893165e-06,4.3897780533032416e-12,4.2132098001315011e-24,9.862285845826942e-07,4.1870135905453646e-25,6.5285403851909367e-09,3.1171183069276066e-19,2.8832658150196218e-10,1.0241710379403255e-17,4.804489837676758e-20,7.2530067839613686e-08,2.7784569767695271e-19,0.00569184921481197,0.0011438675356573815,2.3346177168644372e-08,1.306033279957238e-07,7.3263085703476403e-11,5.3143427739507565e-06,2.8803590434780835e-12,2.6072895773691925e-08,1.2840250845679508e-07,5.9736847472859846e-13,1.6901471960441755e-10,1.1607121360001182e-12,1.0963639053060516e-14
6.181034409209698e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33072354027511519,0.11297492437340848,0.02224746060091054,0.0,6.3342391590880471e-07,2.6150252739193571e-07,1.429818960410048e-06,4.4192079653261285e-12,4.2488248443774332e-24,9.8950342910432001e-07,4.2508533383633613e-25,6.5430107390159269e-09,3.1509461819472311e-19,2.9055498676339022e-10,1.0306364116534782e-17,4.832857916109632e-20,7.2960333343053892e-08,2.8108218532440306e-19,0.0056924439627076759,0.0011459462050308262,2.3386592847853436e-08,1.3107075237061325e-07,7.3835627380360047e-11,5.3237100727419649e-06,2.8875514330901489e-12,2.6117316548454488e-08,1.2839391306719283e-07,5.9888807406640135e-13,1.6956999800635195e-10,1.1650915551409549e-12,1.103794354849647e-14
6.19256041724705e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33072086219670754,0.11297432590211635,0.02224641536552369,0.0,6.3910726907348281e-07,2.6319816788723059e-07,1.435214133729394e-06,4.4487958367106861e-12,4.284667235045168e-24,9.9278340200048999e-07,4.3155996819822143e-25,6.5574818690119185e-09,3.1851109077585057e-19,2.9279523698877306e-10,1.0371288020039975e-17,4.8613330987697159e-20,7.3392015317036863e-08,2.8435378072931876e-19,0.0056930336798236125,0.0011480246943938064,2.3427010509624667e-08,1.31538021135937e-07,7.4410750721850223e-11,5.3330379831699985e-06,2.8947334528720548e-12,2.6161558099923856e-08,1.2838541505227701e-07,6.0040934346828885e-13,1.7012610923577424e-10,1.16947859716256e-12,1.1112651022960354e-14
6.204086425284401e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33071818932856545,0.1129737324068788,0.022245370197347149,0.0,6.4482551694200913e-07,2.6489935743552596e-07,1.4406187276775968e-06,4.4785423118197022e-12,4.3207379462526328e-24,9.9606850203080719e-07,4.3812644921912393e-25,6.571953667737938e-09,3.2196154198979975e-19,2.9504735740481699e-10,1.0436482530232348e-17,4.8899155742280517e-20,7.382511217789657e-08,2.8766083327204205e-19,0.0056936184064056202,0.0011501030037531763,2.3467430140238969e-08,1.320051265412585e-07,7.4988452533347385e-11,5.342326407801534e-06,2.9019049583587328e-12,2.6205619888975704e-08,1.2837701343034322e-07,6.0193228195139872e-13,1.7068305295951191e-10,1.1738732635187888e-12,1.1187763137204827e-14
6.227138441359103e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33071285906408782,0.11297256018519364,0.022243280062482561,0.0,6.5636698205475036e-07,2.6831830871473833e-07,1.4514561850868007e-06,4.538513659533996e-12,4.3935682353267294e-24,1.0026540785215307e-06,4.5153976975368699e-25,6.6008988412104333e-09,3.2896556467848426e-19,2.9958730899356372e-10,1.0567685118311071e-17,4.9474031580560233e-20,7.4695544089078348e-08,2.9438272252350238e-19,0.0056947730473447906,0.0011542590824903005,2.3548275253474621e-08,1.3293881644845478e-07,7.6151578346968246e-11,5.3607844204199354e-06,2.9162158536544402e-12,2.629320207038467e-08,1.2836049546959365e-07,6.0498316220138863e-13,1.7179943655565413e-10,1.1826854749717057e-12,1.1339207951143703e-14
6.250190457433804e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33070754916685402,0.11297140739278261,0.02224119019603446,0.0,6.6804887307409489e-07,2.717592293195859e-07,1.4623313477001242e-06,4.5991271988883985e-12,4.4673235386767814e-24,1.0092601486102935e-06,4.6533507487109984e-25,6.629845398364453e-09,3.3610907540320494e-19,3.0417504045029294e-10,1.0699975348604689e-17,5.0053221770860894e-20,7.5571615863365016e-08,3.0125070933998513e-19,0.005695908201102236,0.0011584144413043025,2.3629128079234169e-08,1.3387176080876707e-07,7.7324977508966669e-11,5.3790833730659301e-06,2.9304829837427004e-12,2.6380058968267195e-08,1.28344351455691e-07,6.0804070684158046e-13,1.7291914612304854e-10,1.1915282008148842e-12,1.1492291368803439e-14
6.273242473508506e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3307022593270213,0.11297027371910175,0.022239100597724548,0.0,6.798717378482908e-07,2.7522196424699473e-07,1.4732442302753635e-06,4.660388148788301e-12,4.5420117103492639e-24,1.0158867022965805e-06,4.7952237510382901e-25,6.6587924770941011e-09,3.4339449617077135e-19,3.0881074837151321e-10,1.0833356644768009e-17,5.0636741415374089e-20,7.6453313857552091e-08,3.0826769966686305e-19,0.0056970241782287366,0.0011625690802633014,2.3709988510354246e-08,1.3480389893147387e-07,7.8508621326677891e-11,5.3972225617978048e-06,2.9447052302376935e-12,2.6466186610021601e-08,1.2832857375962311e-07,6.1110490781445895e-13,1.740421789849038e-10,1.2004014521102137e-12,1.1647026842838926e-14
6.296294489583208e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33069698923965285,0.1129691588585533,0.022237011267278551,0.0,6.9183611016987733e-07,2.7870635545647542e-07,1.4841948472648218e-06,4.7223017566938193e-12,4.6176406310350597e-24,1.022533729545669e-06,4.9411191679676251e-25,6.6877392144426997e-09,3.5082428213231284e-19,3.1349462702123014e-10,1.0967832385873268e-17,5.1224605623435707e-20,7.7340624003490123e-08,3.1543664981546082e-19,0.0056981212843288326,0.0011667229994416198,2.3790856440854363e-08,1.3573517073396339e-07,7.9702479750964355e-11,5.4152013162867007e-06,2.9588814920182783e-12,2.6551581175700032e-08,1.283131548531676e-07,6.1417575698650274e-13,1.7516853245938673e-10,1.2093052396657435e-12,1.1803427900249508e-14
6.31934650565791e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3306917386046383,0.11296806251040716,0.022234922204426102,0.0,7.0394250970551141e-07,2.8221224192684258e-07,1.4951832128146799e-06,4.7848732986883847e-12,4.6942182077411297e-24,1.0292012202887468e-06,5.0911418689614453e-25,6.7166847467883996e-09,3.5840092186328285e-19,3.1822686832348875e-10,1.1103405906020585e-17,5.1816829511403876e-20,7.8233531813217225e-08,3.2276056715069646e-19,0.0056991998201395633,0.0011708761989199607,2.3871731765956274e-08,1.3666551675700807e-07,8.0906521401017558e-11,5.4330189998245471e-06,2.9730106856284365e-12,2.6636238998769686e-08,1.2829808730933225e-07,6.1725324615485544e-13,1.762982038596441e-10,1.2182395740352734e-12,1.1961508142558469e-14
6.342398521732611e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33068650712661624,0.11296698437872327,0.022232833408900709,0.0,7.1619144193231317e-07,2.8573945971389669e-07,1.5062093407645572e-06,4.848108079547199e-12,4.7717523734591229e-24,1.0358891644230408e-06,5.2453991781432055e-25,6.7456282100291359e-09,3.6612693764351728e-19,3.2300766185578448e-10,1.1240080493962131e-17,5.2413428202536824e-20,7.9132022384191868e-08,3.3024251078435805e-19,0.0057002600816079942,0.001175028678785576,2.3952614382102563e-08,1.3759487817953513e-07,8.2120713589789252e-11,5.450675009317587e-06,2.9870917456658851e-12,2.6720156566775917e-08,1.2828336380271415e-07,6.2033736705360398e-13,1.7743119049382536e-10,1.2272044655181054e-12,1.2121281245992174e-14
6.365450537807313e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33068129451489753,0.11296592417227534,0.022230744880439666,0.0,7.2858339808078272e-07,2.892878420090339e-07,1.5172732446472526e-06,4.9120114328055422e-12,4.8502510868310238e-24,1.0425975518119506e-06,5.4040009237141159e-25,6.7745687397668809e-09,3.7400488573733444e-19,3.2783719484334444e-10,1.137785939274007e-17,5.3014416826870685e-20,8.0036080404622744e-08,3.3788559227403985e-19,0.0057013023599675177,0.0011791804391324285,2.4033504186974386e-08,1.3852319683303821e-07,8.3345022349774043e-11,5.4681687752652657e-06,3.0011236251559713e-12,2.6803330521925861e-08,1.2826897710976225e-07,6.2342811135997681e-13,1.7856748966510729e-10,1.2361999241589402e-12,1.2282760961658838e-14
