Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CH3OO(77),C2H6X(52),CH4OX(60),H2X(49),CO2X(24),C2H4X(65),C2H4(47)
1.5998077690402026e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32580866898549948,0.10089150264341673,0.00058656799008066846,0.00039514430504224314,0.024930084959924846,3.6251850062943749e-06,0.012015459399055625,7.7013782539368512e-05,1.344149431886114e-16,8.0110855601877519e-05,1.5886496738735908e-10,1.7073096187137488e-08,4.2004201817780572e-10,5.4428067428267595e-05,2.6563597218621794e-13,2.19088336208116e-13,4.2237653741931761e-06,4.9756592944573e-07,0.0050774810695742995,0.0066736312179799797,1.8731341158508781e-07,7.5834614311976315e-07,1.1106252997112802e-06,5.2449646261549663e-06,1.4599959418580246e-11,3.5710108760115735e-08,1.7552253504079799e-07,1.950427431042737e-09,9.6463124562307995e-09,3.6442781496403056e-10,2.0162477696124191e-07,9.2035007148669981e-10,5.4704095708101404e-08,5.841132135402444e-10,1.4738921304806601e-13,1.9969541928346789e-10
1.6019758804359014e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32582764285361848,0.10088369235633816,0.00058360140798343761,0.0003958569115609458,0.02494611053914832,3.634833090591137e-06,0.012022808531045662,7.7033550422336743e-05,1.3483995077487292e-16,7.9893562169329008e-05,1.5899021981122654e-10,1.7080738989423664e-08,4.1950610295026294e-10,5.4450725153096318e-05,2.6591704062498864e-13,2.1955480528319525e-13,4.2176264316344488e-06,4.9838102263451444e-07,0.0050773833946464132,0.0066547482902820036,1.8679853969786438e-07,7.5721763269049452e-07,1.1113993837864166e-06,5.252272174126787e-06,1.4569785505186177e-11,3.5762461405644215e-08,1.7554560627336535e-07,1.9517246763348803e-09,9.6527746355089758e-09,3.6160125248493572e-10,2.0168829238592089e-07,9.2078682240993238e-10,5.4852876400417384e-08,5.84484116394457e-10,1.4763925779170125e-13,2.0002256035848599e-10
1.6041439918316003e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32584657683046059,0.10087590329803216,0.00058064803302720891,0.00039656892899932628,0.024962092674898791,3.6445102056039341e-06,0.012030136490930224,7.7053200540165578e-05,1.3526559469220172e-16,7.9676734293979246e-05,1.5911494892167875e-10,1.7088398514356626e-08,4.1896955399018818e-10,5.447328468264629e-05,2.6619804473763785e-13,2.2002135593634636e-13,4.2114891398222309e-06,4.9919507423470292e-07,0.005077286121790865,0.0066359048401291093,1.8628476530182664e-07,7.560895420969098e-07,1.1121714894357243e-06,5.2595915888189225e-06,1.4539700264623912e-11,3.5814917138935847e-08,1.7556873096545853e-07,1.9530184057440777e-09,9.6592193199830932e-09,3.5879494561433227e-10,2.017514807110451e-07,9.2122184455195214e-10,5.5002105431964988e-08,5.8485371466697203e-10,1.478890039764074e-13,2.0034928339593914e-10
1.606312103227299e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3258654709502527,0.10086813542472081,0.00057770781625702823,0.00039728035506696923,0.02497803145573959,3.6542164384862784e-06,0.012037443325187335,7.7072733470991283e-05,1.3569187490620392e-16,7.946037141512816e-05,1.592391561993486e-10,1.7096074832220399e-08,4.1843237879978769e-10,5.449574635428679e-05,2.6647898649168129e-13,2.2048798749562588e-13,4.20535351374819e-06,5.0000808302338115e-07,0.0050771892496654361,0.0066171008346128032,1.857720871977512e-07,7.5496187360873171e-07,1.1129416201134484e-06,5.2669228863164868e-06,1.4509703678922718e-11,3.5867476167170124e-08,1.7559190922805699e-07,1.9543086259591941e-09,9.6656465428643043e-09,3.5600876305841651e-10,2.0181434339931323e-07,9.2165514328569877e-10,5.515178414665645e-08,5.8522201041035648e-10,1.4813845111306393e-13,2.0067558790496306e-10
1.608480214622998e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32588432524738575,0.10086038869266645,0.00057478070885302109,0.00039799118748454584,0.02499392697015734,3.6639518766236343e-06,0.012044729080247122,7.7092149790555461e-05,1.3611879138545341e-16,7.9244472971142112e-05,1.5936284312489626e-10,1.7103768013057977e-08,4.1789458484341693e-10,5.4518110504599661e-05,2.6675986785158117e-13,2.2095469929228481e-13,4.1992195683695531e-06,5.0082004779216641e-07,0.005077092776931017,0.0065983362406576984,1.8526050418363974e-07,7.5383462949063497e-07,1.1137097792735815e-06,5.2742660827070024e-06,1.447979573004117e-11,3.5920138697684387e-08,1.7561514117166511e-07,1.9555953436670104e-09,9.6720563373537578e-09,3.5324257426711023e-10,2.01876881907852e-07,9.220867239739583e-10,5.530191389197765e-08,5.8558900567940878e-10,1.4838759871717428e-13,2.0100147340052584e-10
1.610648326018697e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.325903139756413,0.10085266305817174,0.0005718666621301597,0.00039870142398379534,0.025009779306561668,3.6737166076338384e-06,0.012051993802491638,7.7111450072212288e-05,1.365463441014958e-16,7.9029038399463803e-05,1.5948601117896943e-10,1.711147812667249e-08,4.1735617954773252e-10,5.4540377469379392e-05,2.6704069077873421e-13,2.2142149066075527e-13,4.1930873186091697e-06,5.0163096734713421e-07,0.0050769967022516165,0.0065796110250224745,1.847500150547396e-07,7.5270781200240438e-07,1.1144759703698395e-06,5.2816211940808696e-06,1.4449976399900889e-11,3.5972904938454619e-08,1.7563842690795702e-07,1.9568785655521886e-09,9.678448736642339e-09,3.5049624943060399e-10,2.0193909768823068e-07,9.2251659196934699e-10,5.5452496018993892e-08,5.8595470253117927e-10,1.4863644630884567e-13,2.013269394033985e-10
1.6128164374143957e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32592191451204999,0.10084495847757992,0.00056896562753803255,0.00039941106230750574,0.025025588553284843,3.6835107193674552e-06,0.012059237538254747,7.7130634886935913e-05,1.3697453302885268e-16,7.8814067136622428e-05,1.5960866184216305e-10,1.7119205242628103e-08,4.16817170301848e-10,5.4562547583633172e-05,2.6732145723145888e-13,2.2188836093863719e-13,4.1869567793556242e-06,5.0244084050874479e-07,0.0050769010242943573,0.0065609251543008373,1.8424061860356628e-07,7.5158142339881264e-07,1.1152401968556397e-06,5.2889882365292344e-06,1.442024567037994e-11,3.6025775097997979e-08,1.7566176654958605e-07,1.9581582982972322e-09,9.6848237739105056e-09,3.4776965947591327e-10,2.020009921864759e-07,9.2294475261430007e-10,5.5603531882355987e-08,5.8631910302488692e-10,1.488849934127688e-13,2.0165198544012579e-10
1.6149845488100946e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32594064954917307,0.1008372749072747,0.00056607755666061377,0.00040012010020949599,0.025041354798581508,3.6933342999080442e-06,0.012066460333821971,7.7149704803327858e-05,1.3740335814502589e-16,7.8599558618243565e-05,1.5973079659498e-10,1.7126949430250599e-08,4.1627756445749209e-10,5.4584621181580984e-05,2.6760216916498277e-13,2.2235530946668469e-13,4.1808279654633164e-06,5.032496661117702e-07,0.0050768057417294654,0.0065422785949224788,1.8373231361992498e-07,7.5045546592959597e-07,1.116002462184076e-06,5.2963672261447072e-06,1.4390603523296231e-11,3.6078749385080267e-08,1.7568516020908436e-07,1.9594345485824473e-09,9.6911814823280841e-09,3.4506267606344497e-10,2.0206256684308722e-07,9.2337121124105712e-10,5.5755022840304315e-08,5.8668220922189364e-10,1.4913323955819785e-13,2.0197661104299664e-10
1.6171526602057934e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32595934490281853,0.10082961230368066,0.00056320240121603387,0.00040082853545459575,0.025057078130628338,3.7031874375724884e-06,0.012073662235430344,7.7168660387624336e-05,1.3783281943050124e-16,7.838551227905906e-05,1.5985241691779188e-10,1.7134710758628176e-08,4.157373693291627e-10,5.4606598596655789e-05,2.6788282853142708e-13,2.2282233558879325e-13,4.1747008917525328e-06,5.0405744300522298e-07,0.0050767108532302745,0.0065236713131540183,1.832250988909324e-07,7.4932994183958419e-07,1.1167627698078979e-06,5.3037581790221795e-06,1.436104994043321e-11,3.6131828009049389e-08,1.7570860799996459e-07,1.9607073230858945e-09,9.6975218950540439e-09,3.4237517158357633e-10,2.0212382309305108e-07,9.2379597317165365e-10,5.5906970254673514e-08,5.8704402318571996e-10,1.493811842789308e-13,2.0230081575001567e-10
1.6193207716014923e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32597800060818172,0.1008219706232633,0.00056034011305635247,0.0004015363658186284,0.02507275863752376,3.7130702209113486e-06,0.012080843289268263,7.7187502203703446e-05,1.3826291686875286e-16,7.8171927552916589e-05,1.5997352429080034e-10,1.7142489296612372e-08,4.1519659219427988e-10,5.4628480161503466e-05,2.6816343727979563e-13,2.232894386519861e-13,4.1685755730095448e-06,5.0486417005228223e-07,0.005076616357473209,0.0065051032750999558,1.827189732010377e-07,7.4820485336868763e-07,1.1175211231794862e-06,5.3111611112574007e-06,1.4331584903537907e-11,3.618501117980774e-08,1.7573211003672193e-07,1.9619766284833552e-09,9.7038450452363014e-09,3.3970701915324345e-10,2.0218476236585576e-07,9.2421904371790254e-10,5.6059375490898073e-08,5.8740454698201009e-10,1.4962882711328879e-13,2.0262459910487339e-10
1.621488882997191e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32599661670061592,0.10081434982252908,0.00055749064416733037,0.00040224358908838993,0.025088396407287598,3.7229827387091619e-06,0.012088003541475361,7.7206230813092752e-05,1.3869365044624673e-16,7.7958803872789448e-05,1.600941201939984e-10,1.7150285112818816e-08,4.1465524029334025e-10,5.4650266207983046e-05,2.6844399735596352e-13,2.2375661800640137e-13,4.1624520239866906e-06,5.0566984613022292e-07,0.0050765222531377894,0.0064865744467036092,1.8221393533204398e-07,7.4708020275182568e-07,1.1182775257508283e-06,5.3185760389468633e-06,1.4302208394304689e-11,3.6238299107536831e-08,1.7575566643385396e-07,1.9632424714482873e-09,9.7101509660115282e-09,3.3705809261254211e-10,2.0224538608550672e-07,9.2464042818138591e-10,5.6212239918017102e-08,5.8776378267847579e-10,1.4987616760409663e-13,2.0294796065691804e-10
1.62365699439289e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32601519321563188,0.10080674985802571,0.00055465394666820444,0.00040295020306163197,0.025103991527860827,3.7329250799847795e-06,0.012095143038142369,7.7224846774976409e-05,1.3912502015244484e-16,7.774614067078616e-05,1.6021420610713291e-10,1.7158098275628043e-08,4.1411332083007061e-10,5.4671957067166884e-05,2.6872451070266413e-13,2.2422387300527858e-13,4.1563302594024356e-06,5.0647447013034415e-07,0.005076428538906632,0.0064680847937480437,1.8170998406312944e-07,7.459559922190107e-07,1.1190319809734996e-06,5.3260029781887341e-06,1.4272920394396836e-11,3.6291692002965091e-08,1.7577927730671587e-07,1.964504858651788e-09,9.7164396905049512e-09,3.3442826652134182e-10,2.0230569567054108e-07,9.2506013185344485e-10,5.6365564908679161e-08,5.8812173234490606e-10,1.5012320529866331e-13,2.0327089996112669e-10
1.625825105788589e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32603373018889636,0.10079917068634223,0.00055182997281146169,0.00040365620554704196,0.025119544087105219,3.7428973339917131e-06,0.012102261825310958,7.7243350646202482e-05,1.3955702597980857e-16,7.7533937378159825e-05,1.6033378350966627e-10,1.7165928853186344e-08,4.1357084097158114e-10,5.4693553069340684e-05,2.6900497925947721e-13,2.2469120300494604e-13,4.1502102939414776e-06,5.0727804095789851e-07,0.0050763352134654315,0.0064496342818570135,1.8120711817086827e-07,7.4483222399539749e-07,1.1197844922986381e-06,5.3334419450820365e-06,1.4243720885449903e-11,3.6345190077410996e-08,1.758029427717403e-07,1.9657637967625532e-09,9.7227112518301423e-09,3.3181741615590628e-10,2.0236569253404262e-07,9.254781600151626e-10,5.6519351839147766e-08,5.8847839805315177e-10,1.5036993974876197e-13,2.035934165780768e-10
1.6279932171842877e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32605222765623171,0.10079161226410911,0.00054901867498261588,0.00040436159436422396,0.02513505417280306,3.7528995902184435e-06,0.012109359948973615,7.7261742981290442e-05,1.3998966792380297e-16,7.7322193425317581e-05,1.6045285388073974e-10,1.7173776913406512e-08,4.1302780784851841e-10,5.4715054544003754e-05,2.6928540496281764e-13,2.2515860736480743e-13,4.1440921422548251e-06,5.08080557532019e-07,0.005076242275502971,0.0064312228764958788,1.8070533642925126e-07,7.4370890030120975e-07,1.1205350631769216e-06,5.3408929557259843e-06,1.4214609849052565e-11,3.6398793542478675e-08,1.7582666294539446e-07,1.9670192924468379e-09,9.7289656830888297e-09,3.2922541750553039e-10,2.0242537808365658e-07,9.2589451793735863e-10,5.6673602089306139e-08,5.8883378187707062e-10,1.5061637051061e-13,2.03915510073917e-10
1.6301613285799866e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32607068565361425,0.10078407454799844,0.00054622000569998479,0.00040506636734367993,0.025150521872656859,3.7629319383887234e-06,0.012116437455073511,7.7280024332438197e-05,1.4042294598289974e-16,7.7110908241829915e-05,1.6057141869913603e-10,1.7181642523968615e-08,4.1248422855521727e-10,5.4736461819869089e-05,2.6956578974592287e-13,2.2562608544732903e-13,4.1379758189598605e-06,5.0888201878565123e-07,0.005076149723711107,0.0064128505429725318,1.802046376097063e-07,7.4258602335176834e-07,1.1212836970585463e-06,5.3483560262207527e-06,1.4185587266765312e-11,3.645250261027842e-08,1.7585043794486239e-07,1.9682713523684107e-09,9.7352030173706863e-09,3.2665214726918549e-10,2.0248475372160426e-07,9.2630921088057189e-10,5.6828317042661737e-08,5.8918788589251102e-10,1.5086249714484993e-13,2.0423718002033981e-10
1.6323294399756854e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32608910421717402,0.10077655749472401,0.00054343391761446636,0.00040577052232679094,0.025165947274289033,3.7729944684619434e-06,0.012123494389504351,7.7298195249529521e-05,1.4085686015858144e-16,7.6900081256439971e-05,1.6068947944324306e-10,1.7189525752320851e-08,4.1194011014985245e-10,5.4757775224863582e-05,2.6984613553884206e-13,2.260936366180267e-13,4.1318613386404309e-06,5.0968242366548059e-07,0.0050760575567847755,0.0063945172464383105,1.7970502048111958e-07,7.414635953575795e-07,1.1220303973932025e-06,5.3558311726673269e-06,1.4156653120131251e-11,3.650631749357097e-08,1.758742678885861e-07,1.9695199831885223e-09,9.7414232877531413e-09,3.2409748285217633e-10,2.0254382084469807e-07,9.267222440950534e-10,5.6983498086351807e-08,5.8954071217731967e-10,1.5110831921652947e-13,2.0455842599455255e-10
1.6354446177414635e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32611549934810213,0.10076579295638255,0.00053945275121432853,0.00040678117748809209,0.025188036869661781,3.787505493807092e-06,0.012133597986409506,7.732411128781274e-05,1.4148142872704922e-16,7.6597962597285937e-05,1.6085823156033819e-10,1.7200883480176879e-08,4.1115738225313971e-10,5.4788234995176717e-05,2.7024887654646842e-13,2.2676554843971101e-13,4.1230792092695155e-06,5.1083060703284773e-07,0.0050759258009899898,0.0063682439364161963,1.7898905361796471e-07,7.398516629106809e-07,1.1230998905902197e-06,5.3665927576289282e-06,1.4115234847876168e-11,3.6583825265385043e-08,1.7590860356458132e-07,1.9713080465578708e-09,9.7503308673080198e-09,3.2045922698609421e-10,2.026281521436029e-07,9.273128018826993e-10,5.7207283478520277e-08,5.9004542606952161e-10,1.5146098633436363e-13,2.0501925438886779e-10
1.6385597955072416e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32614181325332897,0.1007550708578603,0.00053549732092392579,0.0004077905460688678,0.025210039582937709,3.8020792825513071e-06,0.012143659344754114,7.7349802087446558e-05,1.4210731055478438e-16,7.6296786980107494e-05,1.6102595047908353e-10,1.7212277916194949e-08,4.1037357658147566e-10,5.4818502617364249e-05,2.7065154674229224e-13,2.2743760798249831e-13,4.1143009576843744e-06,5.1197660440027312e-07,0.0050757948331891277,0.0063420510392749631,1.7827531362652938e-07,7.382406683827976e-07,1.1241654094429995e-06,5.3773793536792759e-06,1.4073999052646414e-11,3.6661552560430122e-08,1.7594305326758521e-07,1.9730890642371498e-09,9.7592033857393502e-09,3.1685877119519733e-10,2.0271185351112667e-07,9.2789995957950801e-10,5.7432038097035902e-08,5.9054751263218545e-10,1.5181302255127951e-13,2.0547920543893416e-10
1.6416749732730197e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32616804604166522,0.10074439107121665,0.00053156748772710636,0.00040879862178363373,0.02523195567314852,3.8167161040971244e-06,0.012153678600129419,7.737526925460468e-05,1.4273450567891421e-16,7.599655270169143e-05,1.611926405795046e-10,1.7223709257947488e-08,4.0958871368280022e-10,5.4848579055612264e-05,2.7105415181641781e-13,2.2810981339710264e-13,4.105526626782327e-06,5.1312041279058312e-07,0.0050756646495443035,0.0063159384499716685,1.7756379682801178e-07,7.3663061827826077e-07,1.1252269641780449e-06,5.3881910085799278e-06,1.4032945679457586e-11,3.6739500015387706e-08,1.7597761735727246e-07,1.9748630559567729e-09,9.7680409410243467e-09,3.1329575940943707e-10,2.027949290322608e-07,9.2848373264706208e-10,5.7657766095936809e-08,5.9104697804948509e-10,1.5216442662437882e-13,2.0593827794973184e-10
1.6447901510387978e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32619419782255688,0.10073375346869173,0.00052766311316820413,0.0004098053983928722,0.025253785398978521,3.8314162288581421e-06,0.01216365588791312,7.7400514385749284e-05,1.4336301414946731e-16,7.5697258055485282e-05,1.6135830623920537e-10,1.7235177702035285e-08,4.0880281395407246e-10,5.4878465270760754e-05,2.7145669744513873e-13,2.2878216284696955e-13,4.0967562593193671e-06,5.1426202928372248e-07,0.0050755352462306469,0.0062899060628149534,1.7685449953319304e-07,7.3502151908107458e-07,1.1262845650192477e-06,5.3990277700902006e-06,1.3992074673204926e-11,3.6817668268545303e-08,1.7601229619482532e-07,1.9766300414356168e-09,9.7768436310840861e-09,3.0976983850036954e-10,2.0287738276925564e-07,9.2906413650288523e-10,5.788447164483566e-08,5.915438285136068e-10,1.5251519732913641e-13,2.063964707491652e-10
1.647905328804576e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32622026870608023,0.10072315792270692,0.00052378405935070958,0.00041081086970291473,0.025275529018762805,3.8461799282608884e-06,0.01217359134326856,7.7425539067675045e-05,1.4399283602939343e-16,7.5398901331650916e-05,1.615229518331579e-10,1.7246683444092228e-08,4.0801589764218674e-10,5.4908162220305152e-05,2.718591892908741e-13,2.2945465450819791e-13,4.0879898979106872e-06,5.1540145101633412e-07,0.0050754066194362906,0.0062639537714704822,1.7614741804255383e-07,7.3341337725469346e-07,1.1273382221877685e-06,5.4098896859636518e-06,1.3951385978525742e-11,3.6896057957719305e-08,1.7604709013612867e-07,1.9783900403807397e-09,9.7856115537822058e-09,3.0628065826105712e-10,2.0295921876171268e-07,9.2964118652037845e-10,5.8112158928948208e-08,5.9203807022447163e-10,1.5286533345928639e-13,2.0685378268789902e-10
1.651020506570354e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32624625880293584,0.10071260430586593,0.0005199301889359443,0.00041181502956582348,0.025297186790485558,3.8610074747468143e-06,0.0121834851011439,7.7450344877553638e-05,1.446239713945825e-16,7.51014808171177e-05,1.6168658173349377e-10,1.7258226678789652e-08,4.0722798484488504e-10,5.4937670858397736e-05,2.7226163300210306e-13,2.3012728656946412e-13,4.0792275850310034e-06,5.1653867518134166e-07,0.0050752787653623446,0.0062380814689664112,1.7544254864640101e-07,7.3180619924180563e-07,1.1283879459018555e-06,5.4207768039585403e-06,1.3910879540286954e-11,3.6974669726605438e-08,1.7608199955169379e-07,1.9801430724871398e-09,9.7943448069235569e-09,3.0282787138617283e-10,2.0304044102666275e-07,9.302148980287266e-10,5.8340832149122624e-08,5.925297093895475e-10,1.5321483382670252e-13,2.0731021263918665e-10
1.653824166559554e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32626958090949804,0.1007031417949814,0.00051648312431005355,0.0004127176471106293,0.025316605597883166,3.8744070818326599e-06,0.012192353943246888,7.7472484266656716e-05,1.4519311632631779e-16,7.4834601394573865e-05,1.6183298383687015e-10,1.726864780634933e-08,4.0651802782359017e-10,5.4964068412303984e-05,2.7262379584439437e-13,2.3073277397965121e-13,4.07134499992415e-06,5.1756029573452389e-07,0.0050751643542423916,0.006214864698249562,1.748100544564803e-07,7.3036056839998784e-07,1.1293293425839564e-06,5.4305967974363425e-06,1.3874579529482575e-11,3.7045610730081045e-08,1.7611351706412434e-07,1.9817148610039023e-09,9.8021751730675207e-09,2.9975119480003201e-10,2.0311301963006955e-07,9.3072839659486702e-10,5.854748450723722e-08,5.9296996459828172e-10,1.5352883961277763e-13,2.0772024458289029e-10
1.6566278265487543e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32629283775059825,0.10069371305104689,0.00051305624811005953,0.00041361919302270529,0.025335955264604991,3.8878588266010554e-06,0.012201189217596647,7.7494448775444351e-05,1.45763325326674e-16,7.4568477658125477e-05,1.6197856995024287e-10,1.727909960042624e-08,4.0580729425119952e-10,5.4990314894962048e-05,2.7298592835965116e-13,2.3133837235392694e-13,4.0634657591842273e-06,5.1858013206154237e-07,0.005075050563208199,0.0061917125524646273,1.7417934633162946e-07,7.2891572811899818e-07,1.1302675688871113e-06,5.4404372781178947e-06,1.3838427061137052e-11,3.7116732609600534e-08,1.7614512867646074e-07,1.983281036664691e-09,9.8099776072593364e-09,2.9670346871716872e-10,2.0318510724662054e-07,9.3123921446208259e-10,5.8754941973445326e-08,5.9340812131542068e-10,1.5384232864242685e-13,2.0812956043233713e-10
1.6594314865379545e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32631602940821364,0.10068431798157215,0.0005096494613698162,0.00041451966291474509,0.025355235977985474,3.9013629097785059e-06,0.012209991022120271,7.751623953385714e-05,1.4633459847793266e-16,7.4303108352435012e-05,1.6212334325418707e-10,1.7289582200955636e-08,4.0509579847268532e-10,5.5016410995009899e-05,2.7334803463642595e-13,2.3194408039766253e-13,4.055589893485401e-06,5.1959818223132442e-07,0.005074937389517243,0.0061686249523259275,1.7355042154680295e-07,7.2747168305245644e-07,1.1312026322538938e-06,5.4502982808103884e-06,1.3802422094998303e-11,3.7188035838740676e-08,1.7617683466382148e-07,1.9848416138011355e-09,9.817752180672084e-09,2.9368444590168758e-10,2.0325670675821511e-07,9.3174736271329286e-10,5.8963207642768603e-08,5.9384418408118589e-10,1.5415530008673929e-13,2.0853815941240647e-10
1.661954780528235e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32633684623626164,0.10067589113436265,0.00050660044828847704,0.00041532916221828235,0.025372529819564026,3.9135615004190143e-06,0.012217884110311633,7.7535703588754392e-05,1.4684965423797037e-16,7.4064919976469395e-05,1.6225294690251672e-10,1.7299042996106185e-08,4.0445481236485235e-10,5.5039769475316465e-05,2.7367391122331909e-13,2.3248931034089912e-13,4.0485045252954414e-06,5.2051289865259264e-07,0.0050748360587639712,0.0061479012328726403,1.7298591173878455e-07,7.2617272623862621e-07,1.132041491122918e-06,5.4591907583180387e-06,1.3770143706552534e-11,3.7252364191491245e-08,1.7620545097400424e-07,1.9862413583240984e-09,9.8247255345693043e-09,2.9099166381550432e-10,2.0332073135906116e-07,9.322024227543286e-10,5.9151340325185293e-08,5.9423485399903364e-10,1.5443653117541671e-13,2.0890528494211526e-10
1.6644780745185152e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32635761039272765,0.10066749142139284,0.00050356755616494018,0.00041613778325939448,0.025389768096722835,3.9258027955782785e-06,0.012225750238335876,7.7555028631079006e-05,1.4736557210581289e-16,7.3827340753052155e-05,1.6238189706479413e-10,1.7308528958471177e-08,4.0381323073518173e-10,5.5063007200666358e-05,2.7399977282868504e-13,2.3303462714182295e-13,4.0414219378945958e-06,5.2142616539407545e-07,0.0050747352238567373,0.0061272296724756512,1.7242284222821547e-07,7.2487442068432226e-07,1.1328777994626638e-06,5.4680999122117107e-06,1.3737984732714813e-11,3.7316840167188843e-08,1.7623414415131305e-07,1.9876365900801322e-09,9.8316764306795675e-09,2.8832175498709826e-10,2.0338436499784286e-07,9.326553373984724e-10,5.9340132438303786e-08,5.9462383481521869e-10,1.5471734176999659e-13,2.0927182864661072e-10
1.6670013685087956e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32637832193819094,0.10065911877549052,0.00050055071360505612,0.00041694552290132391,0.025406950945539557,3.9380869429820626e-06,0.012233589477283714,7.7574215471717711e-05,1.4788235215919416e-16,7.359036976295923e-05,1.625101960545295e-10,1.7318040188781763e-08,4.0317106384352241e-10,5.5086124668530776e-05,2.7432562241371899e-13,2.3358002987331516e-13,4.0343421534557727e-06,5.2233798112215378e-07,0.0050746348828137914,0.0061066102125002302,1.7186121101539679e-07,7.2357676975554805e-07,1.1337115626940135e-06,5.4770257678557237e-06,1.3705945144081714e-11,3.7381464113434313e-08,1.7626291439925949e-07,1.989027319499225e-09,9.8386049208011748e-09,2.8567454301271883e-10,2.0344760974528541e-07,9.3310611466463623e-10,5.9529586259899134e-08,5.9501112984947625e-10,1.5499773129020469e-13,2.0963778999057993e-10
1.669524662499076e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32639898093348557,0.10065077312956404,0.00049754984945126054,0.00041775237802667449,0.025424078501936179,3.9504140907984467e-06,0.012241401898151176,7.7593264917534728e-05,1.4839999448146514e-16,7.3354006085713289e-05,1.6263784618347396e-10,1.7327576787367753e-08,4.0252832188796123e-10,5.5109122374946795e-05,2.7465146293346095e-13,2.3412551761346552e-13,4.0272651940926376e-06,5.232483445263242e-07,0.0050745350336589114,0.006086042794051642,1.7130101609656222e-07,7.2227977681016749e-07,1.1345427862362571e-06,5.4859683506131174e-06,1.3674024911251976e-11,3.7446236378823878e-08,1.7629176192337731e-07,1.9904135570055914e-09,9.8455110567041167e-09,2.8304985268432379e-10,2.0351046766265092e-07,9.3355476255257375e-10,5.9719704074558811e-08,5.9539674242465186e-10,1.5527769916326484e-13,2.1000316844798716e-10
1.6720479564893563e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32641958743969773,0.10064245441660252,0.00049456489278212727,0.00041855834553737028,0.025441150901678422,3.9627843876385788e-06,0.012249187571839336,7.761217777138667e-05,1.4891849916159968e-16,7.3118248799600836e-05,1.6276484976155408e-10,1.7337138854159339e-08,4.0188501500513174e-10,5.5132000814518178e-05,2.7497729733678156e-13,2.3467108944554614e-13,4.0201910818597844e-06,5.241572543190601e-07,0.0050744356744213889,0.0060655273579769478,1.7074225546391693e-07,7.209834451973386e-07,1.1353714755070358e-06,5.4949276858419855e-06,1.3642224004786101e-11,3.7511157312144067e-08,1.7632068692780411e-07,1.991795313017543e-09,9.8523948901296124e-09,2.8044750998287718e-10,2.0357294080176829e-07,9.3400128904285881e-10,5.991048817369449e-08,5.9578067586641161e-10,1.555572448238589e-13,2.1036796350201911e-10
