Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50)
2.804211260018164e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32696303400184151,0.11291955738060129,0.020371471115709108,0.0,6.2438857322310965e-12,6.4774720501541188e-05,4.176787473038646e-05,3.7691790584308953e-11,8.4308564033053389e-21,1.2354636927867429e-06,2.9037576671580915e-23,5.5350205842985769e-08,3.1018453190938567e-18,2.9482498772705538e-16,2.8878165468869173e-15,6.9414128795250937e-18,1.8118680463660186e-14,1.5757383610964762e-17,0.0057071219640901505,0.0048584249583371805,3.4410212760290702e-08,1.2613668066957325e-10,3.7730392570578617e-05,7.800080852262211e-12,6.458408273129828e-08,1.840801474910004e-07,1.5557047345503282e-10,9.6848555958002269e-07,3.365039597537918e-11
2.819490251996209e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32693893651794281,0.11291953460616583,0.020359071091116208,0.0,6.3612450495798772e-12,6.5567105735643214e-05,4.2203265890550932e-05,3.8403381677360837e-11,8.6329691468142164e-21,1.2463809456460092e-06,3.0101321773705732e-23,5.561961968815618e-08,3.1707051958925664e-18,3.0065232271465106e-16,2.9327095739315155e-15,7.0527664384061104e-18,1.8384730334934929e-14,1.6186712461555361e-17,0.0057066980456068383,0.0048827896133694275,3.4579679427797533e-08,1.2726395030536316e-10,3.7874894583303367e-05,7.8533089224862001e-12,6.482571164650258e-08,1.8405033274964798e-07,1.5697065721443304e-10,9.8034668684770476e-07,3.3998668065921757e-11
2.8347692439742543e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32691485981866486,0.1129195094524441,0.020346680439694391,0.0,6.480101672478741e-12,6.6363774555204414e-05,4.2640763422523648e-05,3.9124877138787821e-11,8.8387268420020743e-21,1.2573264130553335e-06,3.1198200929547095e-23,5.5888306839762482e-08,3.2407479906348718e-18,3.0656061687807689e-16,2.9780145814366806e-15,7.1652894836845072e-18,1.8652825727123882e-14,1.662554872667732e-17,0.0057062743721565745,0.0049071334156753302,3.4749000128052577e-08,1.2839486680383286e-10,3.8019156748010116e-05,7.9066197887707893e-12,6.5066945394135265e-08,1.8402069889624518e-07,1.5837639929624168e-10,9.9227108402167149e-07,3.4348587428353969e-11
2.8500482359522995e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32689080388047848,0.11291948192203324,0.020334299151809166,0.0,6.6004662146971693e-12,6.7164721436684612e-05,4.30803651884679e-05,3.9856364876567127e-11,9.048174485372531e-21,1.2682998828517549e-06,3.2329065089119906e-23,5.6156275552936062e-08,3.3119881492775299e-18,3.1255052894833809e-16,3.023732836305281e-15,7.2789879295692003e-18,1.8922965713594982e-14,1.7074055330063649e-17,0.0057058509434916131,0.0049314563866617372,3.4918174886324177e-08,1.2952942143245159e-10,3.8163181530562833e-05,7.9600133812141811e-12,6.5307787787355836e-08,1.8399124253800759e-07,1.5978769270844955e-10,1.0042586548379608e-06,3.4700152030487277e-11
2.865327227930345e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32686676867993292,0.11291945201752859,0.020321927217839653,0.0,6.7223493080949126e-12,6.7969940884037998e-05,4.3522069051652797e-05,4.0597933070398818e-11,9.2613573973573447e-21,1.2793011440231237e-06,3.3494782378830958e-23,5.6423533983734075e-08,3.3844402199392602e-18,3.186227191157376e-16,3.0698656039978772e-15,7.3938676889222814e-18,1.919514931957443e-14,1.7532397180022959e-17,0.0057054277593637783,0.0049557585477071411,3.5087203728380926e-08,1.3066760547739665e-10,3.8306971346614039e-05,8.0134896271122289e-12,6.5548242558022622e-08,1.8396196035669881e-07,1.6120453046623853e-10,1.0163093035083255e-06,3.5053359842083685e-11
2.88060621990839e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32684275419365477,0.11291941974152345,0.02030956462817857,0.0,6.8457616025021925e-12,6.8779427427962869e-05,4.3965872876457885e-05,4.1349670169135082e-11,9.4783212232509828e-21,1.2903299867018128e-06,3.4696238350971586e-23,5.669009018962016e-08,3.4581188529497295e-18,3.2477784901893355e-16,3.1164141485233322e-15,7.5099346732821938e-18,1.9469375522801457e-14,1.8000741183428295e-17,0.0057050048195246101,0.0049800399201617345,3.5256086680488796e-08,1.3180941024386855e-10,3.8450528563140501e-05,8.0670484510381649e-12,6.5788313359229482e-08,1.8393284910665097e-07,1.6262690559196142e-10,1.0284229347080485e-06,3.5408208834857504e-11
2.895885211886435e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32681876039834507,0.11291938509660908,0.020297211373232205,0.0,6.9707137656012787e-12,6.9593175625184124e-05,4.4411774528377488e-05,4.211166488820766e-11,9.6991119341403437e-21,1.3013862021584622e-06,3.5934336235279431e-23,5.6955952129987134e-08,3.5330388008941967e-18,3.3101658173405134e-16,3.1633797324289526e-15,7.6271947928868896e-18,1.9745643254174846e-14,1.8479256259712374e-17,0.0057045821237254957,0.005004300525347458,3.5424823769408731e-08,1.329548270565193e-10,3.8593855499912469e-05,8.1206897749686399e-12,6.6028003767854926e-08,1.8390390561281304e-07,1.6405481111520138e-10,1.0405994535642807e-06,3.5764696982475001e-11
2.9111642038644805e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32679478727077876,0.11291934808537457,0.020284867443420375,0.0,7.0972164828097457e-12,7.0411180057766468e-05,4.4859771874025103e-05,4.28840062070542e-11,9.9237758278294468e-21,1.3124695827957575e-06,3.7209997192568599e-23,5.7221127666718325e-08,3.609214918653804e-18,3.3733958176387568e-16,3.2107636167901966e-15,7.7456539566968546e-18,2.0023951398391334e-14,1.896811335486866e-17,0.0057041596717177971,0.0050285403845580553,3.5593415022391537e-08,1.3410384726065372e-10,3.873695443090008e-05,8.1744135184876508e-12,6.626731728686959e-08,1.8387512676896002e-07,1.6548824007275514e-10,1.0528387656448945e-06,3.6122822260556498e-11
2.9264431958425257e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32677083478780322,0.11291930871040656,0.020272532829176428,0.0,7.2252804571652323e-12,7.1233435332456946e-05,4.5309862781138033e-05,4.3666783366543446e-11,1.0152359529759198e-20,1.3235799221422458e-06,3.8524160570426934e-23,5.748562456478475e-08,3.6866621634415771e-18,3.4374751502711356e-16,3.2585670611999416e-15,7.8653180724181057e-18,2.0304298794575914e-14,1.9467485455457621e-17,0.0057037374632529511,0.0050527595190591208,3.5761860467174293e-08,1.3525646222234144e-10,3.8879827585620589e-05,8.2282195988204696e-12,6.6506257347532608e-08,1.8384650953589886e-07,1.6692718550860491e-10,1.0651407769478033e-06,3.6482582646678485e-11
2.941722187820571e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32674690292633579,0.11291926697428939,0.020260207520947177,0.0,7.3549164092111798e-12,7.2059936080054747e-05,4.5762045118581722e-05,4.4460085866399635e-11,1.0384909993922205e-20,1.3347170148461823e-06,3.9877784160979117e-23,5.7749450492875099e-08,3.7653955948340992e-18,3.5024104884769796e-16,3.3067913237573583e-15,7.9861930465250874e-18,2.0586684236904249e-14,1.9977547602617641e-17,0.0057033154980825566,0.0050769579500881557,3.5930160131979535e-08,1.3641266332845684e-10,3.9022477150429465e-05,8.2821079309247819e-12,6.6744827311632581e-08,1.8381805093968571e-07,1.683716404739648e-10,1.077505393890735e-06,3.6843976120372938e-11
2.957001179798616e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32672299166336372,0.11291922287960481,0.020247891509192907,0.0,7.4861350768841016e-12,7.2890676954807235e-05,4.6216316756354212e-05,4.5264003462626437e-11,1.0621474503772614e-20,1.3458806566694165e-06,4.1271844460714409e-23,5.8012613024055865e-08,3.8454303747989082e-18,3.568208519441685e-16,3.3554376610563948e-15,8.1082847842835062e-18,2.0871106475217212e-14,2.0498476906079952e-17,0.0057028937759584586,0.0051011356988546093,3.6098314045510085e-08,1.3757244198798347e-10,3.9164905269758508e-05,8.3360784277197416e-12,6.6983030473527709e-08,1.8378974806998712e-07,1.6982159802728106e-10,1.0899325233014275e-06,3.7207000663129268e-11
2.9722801717766614e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32669910097594218,0.11291917642893218,0.020235584784387316,0.0,7.6189472154023065e-12,7.3725652633830445e-05,4.6672675565590654e-05,4.6078626164930566e-11,1.0862100673130984e-20,1.3570706444813073e-06,4.2707336932377156e-23,5.8275119636459437e-08,3.9267817677176293e-18,3.634875944191275e-16,3.404507328173902e-15,8.2315991897730824e-18,2.1157564215627771e-14,2.1030452558187075e-17,0.0057024722966328278,0.0051252927865399357,3.6266322236943801e-08,1.3873578963201696e-10,3.9307114047304107e-05,8.390131000074759e-12,6.7220870062055799e-08,1.8376159807845688e-07,1.7127705123420284e-10,1.1024220724082255e-06,3.7571654258397159e-11
2.9875591637547067e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32667523084119271,0.11291912762484803,0.020223287337017525,0.0,7.753363597155189e-12,7.4564857816552979e-05,4.7131119418567686e-05,4.6904044234145191e-11,1.1106836447084211e-20,1.3682867762526773e-06,4.4185276268918647e-23,5.853697771399733e-08,4.0094651404048384e-18,3.7024194774871731e-16,3.4540015786574083e-15,8.3561421659102204e-18,2.1446056121120198e-14,2.1573655847914077e-17,0.0057020510598582005,0.0051494292342976486,3.6434184735934921e-08,1.3990269771332688e-10,3.9449105547167829e-05,8.444265556851977e-12,6.7458349242508884e-08,1.8373359817710405e-07,1.7273799316760834e-10,1.1149739488310561e-06,3.7937934891585273e-11
3.002838155732752e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.326651381236303,0.11291907646992635,0.020210999157584012,0.0,7.8893950115939277e-12,7.5408287224181864e-05,4.7591646188707834e-05,4.7740348179653789e-11,1.1355730102880467e-20,1.3795288510497958e-06,4.5706696659508195e-23,5.879819454709693e-08,4.0934959621227029e-18,3.7708458477217413e-16,3.5039216645125755e-15,8.4819196144706291e-18,2.1736580812141776e-14,2.2128270174892135e-17,0.0057016300653875522,0.0051735450632533564,3.6601901572609265e-08,1.410731577078445e-10,3.9590881794952282e-05,8.4984820051856881e-12,6.7695471118452991e-08,1.8370574563679229e-07,1.7420441690762033e-10,1.1275880605727657e-06,3.8305840550062885e-11
3.018117147710797e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32662755213852468,0.11291902296673839,0.020198720236600624,0.0,8.0270522651236888e-12,7.6255935599189262e-05,4.8054253750583951e-05,4.8587628756814139e-11,1.1608830250819169e-20,1.3907966690284033e-06,4.7272652057601593e-23,5.9058777333459102e-08,4.1788898045913912e-18,3.8401617968146603e-16,3.5542688361903488e-15,8.6089374361118238e-18,2.2029136867187131e-14,2.2694481063433828e-17,0.0057012093129743327,0.0051976402945048258,3.6769472777556428e-08,1.4224716111469581e-10,3.973244477881437e-05,8.5527802504309962e-12,6.7932238733399261e-08,1.8367803778576614e-07,1.756763155415862e-10,1.1402643160107902e-06,3.8675369223163679e-11
3.0333961396888424e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32660374352517313,0.11291896711785265,0.020186450564594508,0.0,8.1663461809960231e-12,7.7107797704819171e-05,4.8518939979923683e-05,4.9445976964383043e-11,1.186618583513602e-20,1.4020900314277627e-06,4.888421645106454e-23,5.9318733178835298e-08,4.2656623419952831e-18,3.9103740801093245e-16,3.6050443425738203e-15,8.7372015303955765e-18,2.2323722823375225e-14,2.327247617655955e-17,0.0057007888023725114,0.0052217149491220185,3.6936898381833151e-08,1.4342469945514115e-10,3.9873796450478176e-05,8.6071601961310876e-12,6.8168655072544228e-08,1.8365047200816338e-07,1.7715368216407709e-10,1.1530026238891573e-06,3.9046518902184016e-11
3.0486751316668876e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32657995537362589,0.11291890892583482,0.020174190132106119,0.0,8.3072875992024037e-12,7.7963868324612651e-05,4.8985702753613643e-05,5.0315484041942023e-11,1.2127846134883016e-20,1.4134087405647465e-06,5.0542484134348755e-23,5.9578069097821894e-08,4.3538293509850025e-18,3.981489466269921e-16,3.656249430964834e-15,8.8667177958102969e-18,2.2620337177019145e-14,2.38624453300245e-17,0.0057003685333366022,0.005245769048147152,3.7104178416960435e-08,1.4460576427430365e-10,4.001493872620968e-05,8.6616217443766386e-12,6.8404723064407535e-08,1.8362304574263e-07,1.7863650987691382e-10,1.1658028933107846e-06,3.9419287580383645e-11
3.063954123644933e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32655618766132177,0.11291884839324784,0.02016193892968917,0.0,8.4498873763696457e-12,7.8824142261951191e-05,4.9454539949703937e-05,5.1196241467323858e-11,1.2393860764803552e-20,1.4247525998279612e-06,5.2248569982718347e-23,5.9836792014670367e-08,4.4434067106752746e-18,4.0535147371795894e-16,3.7078853470703304e-15,8.997492129793321e-18,2.2918978384188797e-14,2.4464580506345671e-17,0.0056999485056217023,0.0052698026125947385,3.7271312914911617e-08,1.4579034714144044e-10,4.0155873487755018e-05,8.7161647957290785e-12,6.8640445582303213e-08,1.8359575648098833e-07,1.8012479178916696e-10,1.1786650337300731e-06,3.9793673252990986e-11
3.079233115622978e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32653244036575974,0.11291878552265171,0.020149696947910644,0.0,8.5941563856549512e-12,7.9688614339616749e-05,4.9925449447412454e-05,5.2088340954040511e-11,1.2664279676202521e-20,1.4361214136718985e-06,5.4003609728523677e-23,6.0094908764111565e-08,4.5344104026386374e-18,4.1264566878383267e-16,3.759953334988474e-15,9.1295304287531063e-18,2.3219644861266594e-14,2.5079075868828197e-17,0.0056995287189835139,0.0052938156634516377,3.7438301908117464e-08,1.469784396480614e-10,4.0296602583244297e-05,8.7707892490692336e-12,6.887582544587522e-08,1.8356860176687205e-07,1.8161852101712701e-10,1.1915889549457715e-06,4.0169673917200695e-11
3.0945121076010233e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3265087134644985,0.11291872031660369,0.020137464177350708,0.0,8.7401055166418705e-12,8.0557279399368111e-05,5.0398429127129143e-05,5.2991874448712601e-11,1.2939153157811485e-20,1.4475149876111279e-06,5.5808760239519711e-23,6.0352426092192582e-08,4.6268565108950297e-18,4.2003221262614264e-16,3.8124546371945635e-15,9.262838588091381e-18,2.3522334985496158e-14,2.5706127775590631e-17,0.0056991091731783605,0.0053178082216770988,3.7605145429467272e-08,1.4817003340990095e-10,4.0437127828062431e-05,8.8254950020683545e-12,6.9110865422577725e-08,1.8354157919445846e-07,1.8311769068432795e-10,1.2045745670941079e-06,4.0547287572173492e-11
3.1097910995790685e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32648500693515486,0.11291865277765803,0.02012524060860274,0.0,8.8877456752386056e-12,8.1430132301532561e-05,5.0873476870420307e-05,5.3906934128500555e-11,1.3218531836648867e-20,1.4589331282145132e-06,5.7665199799226327e-23,6.0609350657124888e-08,4.7207612218972659e-18,4.2751178733793976e-16,3.8653904945267531e-15,9.3974225022251882e-18,2.3827047095524328e-14,2.6345934793588511e-17,0.0056986898679632072,0.0053417803082028217,3.7771843512291133e-08,1.4936512006774363e-10,4.0577451005689007e-05,8.8802819511182599e-12,6.9345568228985629e-08,1.8351468640724366e-07,1.8462229392158459e-10,1.217621780642163e-06,4.09265122190428e-11
3.125070091557114e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32646132075540385,0.11291858290836623,0.020113026232273283,0.0,9.0370877835755528e-12,8.2307167924611861e-05,5.1350590560032884e-05,5.4833612398537439e-11,1.3502466678875188e-20,1.4703756430994696e-06,5.9574128389326956e-23,6.0865689030142403e-08,4.8161408245124175e-18,4.3508507629373197e-16,3.9187621461715983e-15,9.5332880646088695e-18,2.4133779491936366e-14,2.6998697712635566e-17,0.005698270803095676,0.0053657319439329876,3.7938396190365976e-08,1.5056369128446823e-10,4.0717573868508225e-05,8.9351499909968002e-12,6.9579936532144476e-08,1.834879210968171e-07,1.8613232386692916e-10,1.2307305063814848e-06,4.1307345860912123e-11
3.140349083535159e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32643765490297638,0.11291851071127686,0.020100821038982006,0.0,9.1881427799030703e-12,8.3188381164902555e-05,5.1829768079898702e-05,5.5772001889364319e-11,1.3791008990643368e-20,1.4818423409262513e-06,6.1536767974102412e-23,6.1121447696368089e-08,4.9130117099991323e-18,4.4275276413944317e-16,3.9725708296494298e-15,9.6704411677559451e-18,2.44425304377845e-14,2.7664619559422238e-17,0.0056978519783340504,0.0053896631497443179,3.8104803497923318e-08,1.517657387471706e-10,4.0857498138590536e-05,8.9900990154786754e-12,6.981397295091992e-08,1.8346128100166346e-07,1.8764777366562293e-10,1.2439006554219266e-06,4.1689786502852994e-11
3.155628075513204e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32641400935566028,0.11291843618893556,0.020088625019361695,0.0,9.3409216184925975e-12,8.4073766936129234e-05,5.2311007315138608e-05,5.672219545436757e-11,1.4084210418944094e-20,1.4933330313922688e-06,6.3554362786896759e-23,6.1376633055688194e-08,5.0113903719809038e-18,4.505155367825799e-16,4.0268177807996137e-15,9.808887703260934e-18,2.4753298159110018e-14,2.834390561153067e-17,0.0056974333934372949,0.0054135739464861192,3.8271065469624338e-08,1.5297125416900836e-10,4.0997225508447366e-05,9.0451289173338085e-12,7.0047680057167852e-08,1.8343476390608368e-07,1.8916863647023527e-10,1.2571321391856955e-06,4.2073832151913838e-11
3.1709070674912495e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32639038409129811,0.11291835934388503,0.020076438164058241,0.0,9.4954352695365192e-12,8.496332016909037e-05,5.2794306152066836e-05,5.76842861672186e-11,1.4382122952446213e-20,1.5048475252264442e-06,6.5628179618611095e-23,6.1631251423632916e-08,5.1112934064153046e-18,4.5837408138231539e-16,4.0815042337656486e-15,9.9486335618210826e-18,2.5066080845458832e-14,2.9036763411445856e-17,0.0056970150481650463,0.005437464354980325,3.8437182140564317e-08,1.5418022928487994e-10,4.1136757641760094e-05,9.100239587719094e-12,7.0281060376934332e-08,1.834083676390217e-07,1.9069490544056877e-10,1.2704248694016129e-06,4.2459480817117157e-11
3.1861860594692947e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32636677908778677,0.11291828017866516,0.020064260463730572,0.0,9.6516947190472177e-12,8.5857035811316547e-05,5.3279662478194897e-05,5.8658367319316702e-11,1.4684798922332213e-20,1.5163856341835939e-06,6.775950810822186e-23,6.1885309032262331e-08,5.2127375115592229e-18,4.6632908633953383e-16,4.1366314209801905e-15,1.0089684633258014e-17,2.5380876650390697e-14,2.9743402780562308e-17,0.0056965969422776369,0.005461334396021548,3.8603153546291687e-08,1.5539265585343792e-10,4.1276096174084392e-05,9.1554309169452904e-12,7.0514116391667601e-08,1.8338209007304386e-07,1.9222657374361151e-10,1.2837787580995621e-06,4.2846730509454896e-11
3.20146505144734e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3263431943230774,0.11291819869581288,0.020052091909050676,0.0,9.8097109687608674e-12,8.675490882673978e-05,5.3767074182235999e-05,5.9644532417234417e-11,1.4992291003128814e-20,1.5279471710388463e-06,6.9949661035319834e-23,6.2138812031056692e-08,5.3157394879301032e-18,4.7438124128717547e-16,4.1922005731499504e-15,1.0232046806539296e-17,2.5697683691982192e-14,3.0464035833185558e-17,0.00569617907553608,0.0054851840903771248,3.876897972277433e-08,1.5660852566062217e-10,4.1415242713531208e-05,9.2107027946468715e-12,7.0746850539304915e-08,1.8335592912321793e-07,1.9376363455370984e-10,1.2971937176051263e-06,4.3235579241899759e-11
3.216744043425385e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32631962977517376,0.11291811489786219,0.020039932490703544,0.0,9.9694950360397227e-12,8.765693419537415e-05,5.4256539154108935e-05,6.0642875180165762e-11,1.5304652213532574e-20,1.5395319495820901e-06,7.2199974614665382e-23,6.2391766487810594e-08,5.4203162382632263e-18,4.8253123708047839e-16,4.248212919240528e-15,1.0375725969799931e-17,2.6016500053323521e-14,3.1198876990528321e-17,0.0056957614477020834,0.0055090134587871577,3.8934660706398236e-08,1.5782783051368471e-10,4.1554198841425227e-05,9.266055108785128e-12,7.0979265215292679e-08,1.8332988274625014e-07,1.9530608105243648e-10,1.3106696605344018e-06,4.3626025029403074e-11
3.2320230354034304e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32629608542213195,0.11291802878734417,0.020027782199387143,0.0,1.0131057953771787e-11,8.8563106913006672e-05,5.474805528494234e-05,6.1653489537377981e-11,1.562193591723065e-20,1.5511397846124554e-06,7.4511808792756112e-23,6.2644178389529368e-08,5.5264847674650484e-18,4.9077976578707552e-16,4.3046696864611785e-15,1.0520728010363742e-17,2.6337323783009079e-14,3.1948142994700278e-17,0.0056953440585380431,0.0055328225219645729,3.9100196534003844e-08,1.5905056224256287e-10,4.1692966112942027e-05,9.321487746553039e-12,7.1211362773749805e-08,1.8330394893921997e-07,1.9685390642854743e-10,1.3242064997889823e-06,4.4018065888886362e-11
3.2473020273814756e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32627256124206011,0.11291794036678708,0.020015641025812426,0.0,1.0294410770277161e-11,8.9473421990898485e-05,5.5241620467078515e-05,6.2676469625667261e-11,1.5944195823716604e-20,1.5627704919328271e-06,7.6886547546402499e-23,6.2896053643327668e-08,5.6342621825626205e-18,4.9912752067751471e-16,4.3615721002495254e-15,1.0667058814764712e-17,2.6660152895622161e-14,3.2712052922691339e-17,0.0056949269078070451,0.0055566113005951533,3.9265587242843002e-08,1.6027671270602308e-10,4.1831546057724611e-05,9.3770005948897376e-12,7.1443145528365676e-08,1.8327812573906162e-07,1.9840710387811328e-10,1.3378041485511037e-06,4.4411699839255262e-11
3.262581019359521e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32624905721311703,0.11291784963871616,0.02000350896070326,0.0,1.0459564549213108e-11,9.0387874455495509e-05,5.573723259407786e-05,6.3711909786816243e-11,1.6271485989101357e-20,1.5744238883443868e-06,7.932559918330702e-23,6.3147398077329043e-08,5.7436656926491002e-18,5.0757519621568902e-16,4.4189213842562306e-15,1.0814724268768213e-17,2.6984985372213748e-14,3.3490828200347768e-17,0.0056945099952728654,0.0055803798153375899,3.9430832870564764e-08,1.615062737838331e-10,4.1969940180480341e-05,9.4325935389444204e-12,7.1674615753461791e-08,1.8325241122094917e-07,1.9996566660458696e-10,1.3514625202789452e-06,4.4806924901399554e-11
3.277860011337566e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32622557331351243,0.1129177566056539,0.019991385994796444,0.0,1.0626530369473578e-11,9.1306459348148246e-05,5.6234889560722051e-05,6.4759904565056926e-11,1.6603860816919242e-20,1.5860997916411901e-06,8.1830396644641951e-23,6.3398217441565915e-08,5.8547126088253982e-18,5.1612348804893819e-16,4.4767187603296541e-15,1.0963730257392139e-17,2.7311819160775176e-14,3.428469261634041e-17,0.0056940933206999656,0.0056041280868235266,3.9595933455276564e-08,1.627392373765408e-10,4.2108149961559362e-05,9.4882664630625409e-12,7.1905775684784038e-08,1.8322680349849933e-07,2.0152958781835108e-10,1.3651815287020776e-06,4.5203739098178613e-11
3.2931390033156114e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32620210952150525,0.11291766127011969,0.019979272118841644,0.0,1.0795319325097799e-11,9.2229171724840552e-05,5.6734589263019553e-05,6.582054870453765e-11,1.6941375058929211e-20,1.5977980206047733e-06,8.4402397809621417e-23,6.364851740887965e-08,5.9674203441379658e-18,5.2477309299873747e-16,4.5349654485004666e-15,1.1114082664928012e-17,2.7640652176705331e-14,3.5093872336124827e-17,0.0056936768838534808,0.0056278561356576072,3.9760889035493806e-08,1.6397559541544917e-10,4.2246176857514272e-05,9.5440192518735095e-12,7.2136627520776108e-08,1.8320130072100117e-07,2.0309886073744363e-10,1.3789610878170554e-06,4.5602140454439746e-11
3.3084179952936566e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32617866581540433,0.11291756363463018,0.019967167323601414,0.0,1.0965942525178963e-11,9.3156006655926841e-05,5.7236329598206806e-05,6.6893937146792033e-11,1.7284083815911136e-20,1.6095183949987889e-06,8.7043085802062415e-23,6.3898303575819266e-08,6.0818064135127634e-18,5.3352470905136575e-16,4.5936626669663235e-15,1.1265787374961924e-17,2.797148230327212e-14,3.5918595915892576e-17,0.0056932606844992345,0.0056515639824175181,3.9925699650100483e-08,1.6521533985297464e-10,4.2384022301643733e-05,9.5998517881041795e-12,7.2367173422771675e-08,1.8317590107581896e-07,2.0467347858679557e-10,1.3928011118831415e-06,4.6002126997018954e-11
3.323696987271702e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32615524217356695,0.11291746370169915,0.019955071599851121,0.0,1.1138411093762643e-11,9.4086959225877338e-05,5.774010846475687e-05,6.7980165028213934e-11,1.7632042538457299e-20,1.6212607355636748e-06,8.9753969298930046e-23,6.4147581463539232e-08,6.1978884336853989e-18,5.4237903534795829e-16,4.6528116320764606e-15,1.141885027039546e-17,2.8304307392068017e-14,3.675909431651317e-17,0.0056928447224037209,0.0056752516476540364,4.0090365338445458e-08,1.6645846265926227e-10,4.2521687704517751e-05,9.6557639534025197e-12,7.2597415517013408e-08,1.831506027819096e-07,2.0625343459915291e-10,1.4067015154181691e-06,4.6403696754723995e-11
3.338975979249747e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32613183857439842,0.11291736147383738,0.019942984938378962,0.0,1.1312736169757077e-11,9.5022024533031151e-05,5.8245923762375203e-05,6.9079327677537657e-11,1.7985307027759014e-20,1.6330248640113556e-06,9.2536582840861585e-23,6.4396356518695075e-08,6.3156841231275104e-18,5.5133677217533255e-16,4.7124135583164373e-15,1.1573277233466504e-17,2.8639125263460349e-14,3.7615600917466278e-17,0.0056924289973340992,0.0056989191518910711,4.0254886140290092e-08,1.6770495583749594e-10,4.2659174454490018e-05,9.7117556304928776e-12,7.2827355893554576e-08,1.8312540409888943e-07,2.0783872201323099e-10,1.4206622131945212e-06,4.6806847758347282e-11
3.3542549712277923e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32610845499635172,0.1129172569535529,0.019930907329985925,0.0,1.1488928906846787e-11,9.5961197689356867e-05,5.8753773392017615e-05,7.0191520613319518e-11,1.8343933436388459e-20,1.6448106030199689e-06,9.539248714466408e-23,6.4644634114336521e-08,6.4352113019693797e-18,5.6039862095698545e-16,4.7724696582927205e-15,1.1729074145769957e-17,2.8975933707036308e-14,3.8488351530763502e-17,0.0056920135090581941,0.0057225665156257098,4.0419262095725268e-08,1.6895481141300742e-10,4.2796483918189416e-05,9.7678266999742505e-12,7.3056996610442711e-08,1.8310030330871871e-07,2.0942933407772653e-10,1.4346831202352344e-06,4.7211578040686311e-11
3.368006064008033e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32608742687639847,0.11291716092734594,0.019920045215222136,0.0,1.1649108450810718e-11,9.6809961711932855e-05,5.9212575678712065e-05,7.1203714247513399e-11,1.867132833905107e-20,1.6554360993752685e-06,9.8026775893792814e-23,6.4867663004743905e-08,6.5442809965581744e-18,5.6864388121600394e-16,4.826909467509015e-15,1.1870467534073147e-17,2.9280761394108974e-14,3.9287912583125336e-17,0.0056916397718771439,0.0057438319397765999,4.0567076645460189e-08,1.7008254969944455e-10,4.2919911968154531e-05,9.8183584431401416e-12,7.3263418716888631e-08,1.8307779491390642e-07,2.1086543193365582e-10,1.4473533454584316e-06,4.7577183953777866e-11
