Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),H2OX(35),CX(24),OCX(21),COX(37),CO2X(34)
8.574530211280391e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575015168078,0.099999999779402035,0.099999999986306098,1.0450647586275007e-62,2.2841587269077667e-42,7.9466436409520111e-33,2.4222442014011014e-53,1.3479135200159559e-32,1.3646257725190753e-61,3.9340884181801711e-27,0.0,4.4056032138309474e-32,6.7492155403317661e-71,2.7806489179602884e-48,6.1700764119142959e-53,3.6574928449366275e-59,1.7181478535310226e-44,6.0446655885471463e-105,2.2026520809550979e-10,2.738784932266644e-11,3.3237014955663625e-13,3.3342771110451149e-13,1.3231263204320641e-16,2.6431208683525957e-16,3.0714138090685116e-24,1.3332985855071471e-41,4.8713033827692164e-37,1.0800714196481606e-51,6.6991132990850838e-29,9.9598788355157852e-40,7.2409043504400677e-63,2.3207782156340119e-72
1.1724357669890303e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575006046142,0.099999999698366385,0.099999999981275678,1.1806900924548481e-61,8.1976194253927978e-42,2.0539710674283933e-32,1.8919139781010937e-52,3.4766023805499853e-32,1.0131428530680295e-60,7.3104483100808371e-27,0.0,8.193815448613606e-32,4.8817098606020338e-70,9.9678185310981916e-48,3.2095224179740759e-52,2.7119279395192094e-58,4.3757938029897745e-44,8.6581447908587332e-104,3.0117862117126685e-10,3.7448692021296746e-11,4.5427061038315696e-13,4.5628794585826537e-13,1.9372657336846887e-16,5.4329410273092942e-16,5.709138614806901e-24,4.8302051806451716e-41,1.7188017847660674e-36,5.5758555614969025e-51,1.9337822677013304e-28,5.1808846858046175e-39,8.6805525084296623e-62,4.153302164518075e-71
1.4874185128500214e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574996924203,0.099999999617330915,0.099999999976245257,5.5039042399163223e-61,2.0923405182559924e-41,4.1860341508918142e-32,7.3453965634327229e-52,7.0717340792544244e-32,3.8652294756505127e-60,1.1732802673875321e-26,0.0,1.31617964947799e-31,1.9149883763944893e-69,2.5415818806809533e-47,1.0002099254562138e-51,1.0336123689269165e-57,8.8525139243195137e-44,7.3094996559690291e-103,3.8209185109450108e-10,4.7509534709904466e-11,5.7606561651204819e-13,5.793587142121607e-13,2.5551566758597011e-16,9.2735544950710174e-16,9.1654923354850103e-24,1.2365772003848466e-40,4.2357857307285036e-36,1.7725164989390028e-50,4.2129137035272991e-28,1.6145617974574405e-38,4.1319163503374595e-61,2.3385620214989089e-70
2.1173840045720037e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574978680318,0.09999999945526053,0.099999999966184416,7.447831853949424e-60,8.9157953603176542e-41,1.2279749564239354e-31,6.5856881803062055e-51,2.0654370072563774e-31,3.2794977754838589e-59,2.3710757354741554e-26,0.0,2.6647456523925677e-31,1.7929827478539255e-68,1.0804060669713799e-46,5.7259673421603622e-51,8.7466943235326587e-57,2.5753095299217621e-43,1.9691898613558741e-101,5.4391776149551894e-10,6.7631220057052776e-11,8.1933974229583968e-13,8.2613223106789991e-13,3.7888472925407043e-16,2.0115731022484318e-15,1.8534042032876796e-23,5.3415560091436114e-40,1.5764937756802256e-35,1.1404219477096453e-49,1.3453786750112494e-27,9.2429877801643298e-38,5.9255162295135557e-60,5.1622854152736462e-69
2.747349496293986e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574960436423,0.099999999293190853,0.099999999956123575,3.643790345813689e-59,2.4750277273403548e-40,2.6740647238342745e-31,2.6485300107483406e-50,4.480306510343113e-31,1.3040862698084777e-58,3.9861557896724595e-26,0.0,4.4876812191122523e-31,7.8391351315598365e-68,2.9931171270687462e-46,1.8305987625403833e-50,3.471279385732899e-56,5.581558466747893e-43,1.6131795960203479e-100,7.0574293930481286e-10,8.7752905364111526e-11,1.0621931715916661e-12,1.0737473714750656e-12,5.020206461237864e-16,3.5167195323300484e-15,3.1177048073759212e-23,1.4848126812486719e-39,3.9313977851895868e-35,3.981217526561831e-49,3.0624696763129391e-27,2.9549944967684433e-37,2.938736126481701e-59,3.0539429891341695e-68
3.3773149880159682e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574942192517,0.099999999131121925,0.099999999946062734,1.2570584784545006e-58,5.525109935404268e-40,4.9397455673833332e-31,7.7048285251965416e-50,8.2452501172311104e-31,3.8184943490771608e-58,6.0178265375966141e-26,0.0,6.7865353956900606e-31,2.5121683198368325e-67,6.6683875533961003e-46,4.4802928755151343e-50,1.0143619285330437e-55,1.0273759544301126e-42,8.0769744478099336e-100,8.6756738452667667e-10,1.0787459063108072e-10,1.3046266039641489e-12,1.3222027627079599e-12,6.2489701442338972e-16,5.4421215789068524e-15,4.7094505402584501e-23,3.3050550080447795e-39,7.9678489580337149e-35,1.0553065038546491e-48,5.8153558715653483e-27,7.2321914859955788e-37,1.0011541237337059e-58,1.2087870045561728e-67
4.0072804797379505e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574923948599,0.099999998969053733,0.099999999936001893,3.5416583875924333e-58,1.0761300871801574e-39,8.2146262768285937e-31,1.8539818379749353e-49,1.366025921609659e-30,9.3146642933964126e-58,8.4653767622675764e-26,0.0,9.5628974077403627e-31,6.6672987567665629e-67,1.2962245167877267e-45,9.3314134739077935e-50,2.4691738249871456e-55,1.7031737977239035e-42,3.2404024835949981e-99,1.0293910971647518e-09,1.2799627585796044e-10,1.5466407564441211e-12,1.5714969406039758e-12,7.4754393517066601e-16,7.787032110128643e-15,6.6286412100111957e-23,6.4118248173209968e-39,1.4175084106263242e-34,2.3699365179491749e-48,9.8530543566020814e-27,1.5062981577069964e-36,2.7506297963497481e-58,3.8168247611838375e-67
5.267211463181915e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574887460734,0.099999998644919541,0.099999999915880211,1.928086435017568e-57,3.1285246064425423e-39,1.8503726900354316e-30,7.5132034153975689e-49,3.0541269708390209e-30,3.9048286469383258e-57,1.4605492336139249e-25,0.0,1.6554008927461425e-30,3.2805096563194496e-66,3.7530542342148541e-45,2.9721330471156603e-49,1.0303952625102549e-54,3.8149765104636702e-42,3.6822614124173867e-98,1.3530363247018514e-09,1.6823964619145118e-10,2.0294138664764944e-12,2.072596322442928e-12,9.9219387631885725e-16,1.3732689434249654e-14,1.1449357098505681e-22,1.8480741888277122e-38,3.4972414309065542e-34,8.7025826121819934e-48,2.2701600300349538e-26,4.7976853032931262e-36,1.4004030393862826e-57,2.5538535014477837e-66
6.5271424466258795e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574850972827,0.099999998320788278,0.099999999895758529,6.8805827388920529e-57,7.2425241012609336e-39,3.5091245912866341e-30,2.2059417739021674e-48,5.7496114653487441e-30,1.1713159666069187e-56,2.2400834320408263e-25,0.0,2.5473686028136386e-30,1.1104388448045653e-65,8.6549221062552598e-45,7.2937193767647817e-49,3.0787077326932619e-54,7.1974311405782656e-42,2.0395449134903539e-97,1.6766786219427843e-09,2.0848301636458365e-10,2.5105182162143647e-12,2.577034056916492e-12,1.2360014936870214e-15,2.1347945955009176e-14,1.7579851813416513e-22,4.247609752524861e-38,7.0265991424614465e-34,2.402349944073204e-47,4.3593155320777246e-26,1.1773689020326357e-35,4.8273697486038554e-57,1.0517673589096442e-65
7.787073430069845e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574814484878,0.099999997996659942,0.099999999875636847,1.9644853898506617e-56,1.452611838055843e-38,5.9636573187871368e-30,5.3665462804383725e-48,9.6999138265797903e-30,2.8895851555654332e-56,3.1845455682180261e-25,0.0,3.6335222819701425e-30,3.0538681367488421e-65,1.7292807380937753e-44,1.5246877266532654e-48,7.5652896690923558e-54,1.2170357413731667e-41,8.6454747050877743e-97,2.0003179889153242e-09,2.4872638637735762e-10,2.989959801304712e-12,3.0847981451470461e-12,1.478974371108155e-15,3.0626798441599286e-14,2.5020124578390905e-22,8.4783367107290836e-38,1.238750928140798e-33,5.5885813260093025e-47,7.4610475336907488e-26,2.4611858780268769e-35,1.3454716618271422e-56,3.3967093855911706e-65
1.0306935396957774e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574741508875,0.09999999734841207,0.099999999835393483,1.2373145155561383e-55,4.50883078576216e-38,1.3932470503243931e-29,2.4177627210601097e-47,2.2306038090096014e-29,1.2987206569941825e-55,5.565957392329144e-25,0.0,6.3935209441322654e-30,1.7450268720085927e-64,5.3195502845744802e-44,5.0069159799567345e-48,3.3661613191709651e-53,2.8131980020924061e-41,1.5334578344984461e-95,2.6475879321617522e-09,3.2921312592182942e-10,3.9438778278658439e-12,4.1102591007683637e-12,1.9623973712717264e-15,5.4152159524145727e-14,4.3829999965938622e-22,2.6235992119925904e-37,3.0108865899691147e-33,2.3409557389016768e-46,1.7506462106271979e-25,8.0822785269963673e-35,8.5211917647568987e-56,3.1621951544191184e-64
1.2826797363845703e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574668532725,0.099999996700175925,0.099999999795150118,4.761541471181808e-55,1.0879665304720333e-37,2.7107837395457698e-29,7.5312443970927157e-47,4.2736141393429147e-29,4.0334147141116643e-55,8.6002214289489631e-25,0.0,9.9455980383159063e-30,6.395239906060201e-64,1.273026672822014e-43,1.246616746035073e-47,1.0366012877838738e-52,5.4176862219705403e-41,1.009910794750529e-94,3.2948461546545243e-09,4.0969986482486551e-10,4.8912139519552376e-12,5.1488871584369428e-12,2.4424821564736149e-15,8.4262747606956904e-14,6.7878973238125905e-22,6.3329455250608054e-37,5.9670940094749153e-33,7.0141209456896481e-46,3.4004577259429385e-25,2.0123173180779819e-34,3.2992274283049869e-55,1.5051517073311041e-63
1.5346659330733634e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574595556433,0.099999996051951506,0.099999999754906754,1.4039158284707885e-54,2.2365165060531315e-37,4.6881050807557764e-29,1.8822686964687075e-46,7.2803269230994922e-29,1.0079484540585129e-54,1.2282835175497372e-24,0.0,1.4299818869636059e-29,1.830065846931984e-63,2.596269380993359e-43,2.611271094025452e-47,2.5695696225129372e-52,9.2765937995761786e-41,4.5904449520101255e-94,3.942092656605605e-09,4.9018660308646449e-10,5.8320135666558801e-12,6.200591506661422e-12,2.9192540523240595e-15,1.2091314428152015e-13,9.7167030946393685e-22,1.3039734072042827e-36,1.0405917893230673e-32,1.711554416600673e-45,5.8532282580682634e-25,4.2151736295380432e-34,9.7555209988916924e-55,5.2031806979671023e-63
1.7866521297621564e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574522580022,0.099999995403738787,0.09999999971466339,3.4999509824643297e-54,4.1199635674995775e-37,7.4693442743525576e-29,4.0696120048343577e-46,1.1427982612548706e-28,2.1832866289175529e-54,1.6609331348666233e-24,0.0,1.9466170007064123e-29,4.4575081243559124e-63,4.7454341414006534e-43,4.8669228998274438e-47,5.5213641066998733e-52,1.4635837739620783e-40,1.6900135733299527e-93,4.5893274382268193e-09,5.7067334070662539e-10,6.7663217099788702e-12,7.265282046016e-12,3.3927364626858026e-15,1.640582881329643e-13,1.3169415600828161e-21,2.4072334951877651e-36,1.6623242717562288e-32,3.6420873611358446e-45,9.2654132599109604e-25,7.8562984401975479e-34,2.4293313444332926e-54,1.4801204341545399e-62
2.0386383264509495e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574449603489,0.099999994755537808,0.099999999674420026,7.7375334968931717e-54,7.0060116593270879e-37,1.1203806669275478e-28,7.9313736733424172e-46,1.6890123495769512e-28,4.2673823206220425e-54,2.1575270792776456e-24,0.0,2.5454575136663213e-29,9.6650791487527664e-63,8.0071343802400496e-43,8.3364281175762564e-47,1.0705742835784017e-51,2.1741514699923272e-40,5.314507486412726e-93,5.2365504997301644e-09,6.5116007768534712e-10,7.6941831363595486e-12,8.3428692451491228e-12,3.8629518687270963e-15,2.1365340224486746e-13,1.7146032776500785e-21,4.1031925508790049e-36,2.491218288647529e-32,7.0211882053156223e-45,1.3792483046031689e-24,1.3456853217614414e-33,5.3563674694088113e-54,3.673086965119784e-62
2.5426107198285353e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574303650112,0.099999993459170988,0.099999999593933284,2.9419535409590082e-53,1.7071416542303291e-36,2.2153762201162239e-28,2.4194392466250745e-45,3.243496238338234e-28,1.3116087561280962e-53,3.3407859062711834e-24,0.0,3.9936937655786416e-29,3.5579960559999769e-62,1.9210213060143232e-42,2.0441215835721565e-46,3.2370320799642335e-51,4.2177056920519296e-40,3.9356880327048024e-92,6.5309614632316539e-09,8.1213354971846987e-10,9.530743482985492e-12,1.0536378243385319e-11,4.793671651719586e-15,3.3201580657500321e-13,2.6670971231180127e-21,1.0048461572907993e-35,4.8863971248347936e-32,2.1155843212461905e-44,2.6808388411931997e-24,3.299667868393657e-33,2.0256930310616979e-53,1.7275667826973909e-61
3.046583113206121e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574157696368,0.099999992162851034,0.099999999513446541,8.7505091786761685e-53,3.548394023939164e-36,3.8833973961624486e-28,6.0199128342575273e-45,5.5231193820726064e-28,3.2896689341656555e-53,4.7745668263052265e-24,0.0,5.7824995897875016e-29,1.0331139721129336e-61,3.9319713356966406e-42,4.2486990326367412e-46,7.9897339450522881e-51,7.255364646207492e-40,1.9243149820336666e-91,7.8253255488074845e-09,9.7310701918582548e-10,1.1342046779244743e-11,1.2780413977651693e-11,5.7115917002472928e-15,4.7564800626267323e-13,3.8291495028389105e-21,2.0994210100941247e-35,8.4552305567266593e-32,5.2379258972364419e-44,4.612434023876081e-24,6.8583472410586694e-33,6.008810143677718e-53,6.1005153332726773e-61
3.550555506583707e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957401174233,0.099999990866577973,0.099999999432959827,2.1973960859718504e-52,6.6053236433661079e-36,6.2621606173423484e-28,1.3009880096868202e-44,8.6538574218574964e-28,7.1660399435190715e-53,6.4554246478839478e-24,0.0,7.9195766720204766e-29,2.5433520331814953e-61,7.2088387313139102e-42,7.8803475148596529e-46,1.7133129203644011e-50,1.1484190404876434e-39,7.2894687693133901e-91,9.1196427581552094e-09,1.1340804860874092e-09,1.3128440360551007e-11,1.5074281600904124e-11,6.6168882337464721e-15,6.4420248967547577e-13,5.2007575319787911e-21,3.9284461709642465e-35,1.3422637808606706e-31,1.1312422723947528e-43,7.2946930307972265e-24,1.2720637305930634e-32,1.5069198784491048e-52,1.7698274058288906e-60
4.0545278999612934e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573865788062,0.099999989570351791,0.099999999352473098,4.8779235007813857e-52,1.1337025094972144e-35,9.4974293612545317e-28,2.5357818796997639e-44,1.2756252107590119e-27,1.4077342784466831e-52,8.3799616654517001e-24,0.0,1.0412520543074052e-28,5.5492547658327744e-61,1.2188148324516749e-41,1.3446533192736267e-45,3.3139853177872092e-50,1.7101224860018532e-39,2.3182975244787713e-90,1.0413913092972146e-08,1.2950539504232166e-09,1.4890266774904118e-11,1.7417295843599077e-11,7.5097347987912266e-15,8.3733653526773706e-13,6.7819178005709405e-21,6.7779041972287799e-35,2.0009388891597586e-31,2.2094717743568716e-43,1.0846611961984425e-23,2.1705701524755216e-32,3.343735699747936e-52,4.4558350990897342e-60
5.062472686716465e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573573879118,0.099999986978040037,0.099999999191499628,1.8694398221280254e-51,2.8075184146621098e-35,1.9161044343622271e-27,7.7477310401978486e-44,2.4332487708197866e-27,4.3716304423598658e-52,1.2946713563096734e-23,0.0,1.6495874155879103e-28,2.0601750569031286e-60,2.9292327957146747e-41,3.2773675010696627e-45,9.9704419752683793e-50,3.3288039771897683e-39,1.7555785940875736e-89,1.3002313145802422e-08,1.6170008713974894e-09,1.8341564996152069e-11,2.2248069718010489e-11,9.2587605383240292e-15,1.2959957370777357e-12,1.0572878869396975e-20,1.6964303598657697e-34,3.8903709201862681e-31,6.8182526263726444e-43,2.1027320385849856e-23,5.2904015598886834e-32,1.2840810796849416e-51,2.1619993471043101e-59
6.070417473471637e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573281970063,0.099999984385915758,0.099999999030526185,5.5645683984263497e-51,5.9108192973861249e-35,3.4202683809750953e-27,1.9248658848867022e-43,4.1114086983082962e-27,1.1032908859091382e-51,1.8448562775566592e-23,0.0,2.409126375744335e-28,5.97064069601762e-60,5.9898728803798029e-41,6.7730475650357697e-45,2.4412497783609151e-49,5.7391985205590308e-39,8.6096700717450058e-89,1.5590525720875028e-08,1.9389477821086321e-09,2.1698588883256009e-11,2.7267439378749728e-11,1.0960010542684757e-14,1.8489768298077161e-12,1.5201995275137476e-20,3.609317867579439e-34,6.6824125121499425e-31,1.7165990558477342e-42,3.6074240732087123e-23,1.0933208161072967e-31,3.8308918077709811e-51,7.7183346230825361e-59
7.07836226022681e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957299006141,0.09999998179397894,0.099999998869552728,1.3938420543886656e-50,1.1120667508459551e-34,5.608147565696175e-27,4.1462895519724215e-43,6.3886686822155795e-27,2.4130330212216634e-51,2.4859967266455288e-23,0.0,3.3255788235175378e-28,1.4600771365214007e-59,1.0954171119332676e-40,1.2493077778484758e-44,5.1858752457776971e-49,9.0989180098578938e-39,3.2405250378383101e-88,1.8178550831765965e-08,2.26089468255665e-09,2.4963913519031582e-11,3.2470253355192088e-11,1.2614789828450352e-14,2.4937034256319903e-12,2.0669221737255734e-20,6.8611949306987232e-34,1.0539476738495736e-30,3.7532889870562149e-42,5.6881918450767271e-23,2.0166611484964434e-31,9.6126638479834396e-51,2.2442318317876518e-58
8.086307046981982e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572698153659,0.099999979202229569,0.099999998708579271,3.0832425088028221e-50,1.926530419303982e-34,8.6387555348586972e-27,8.0498134423106816e-43,9.3364444606190815e-27,4.7549151659612313e-51,3.215608252877988e-23,0.0,4.4044987142499941e-28,3.1580208727257391e-59,1.8458381541116875e-40,2.1205979938729621e-44,9.9327937431000877e-49,1.3565567570829766e-38,1.0212027976817529e-87,2.0766388492050548e-08,2.5828415727415639e-09,2.8140043663123605e-11,3.7851500858737537e-11,1.422436772978524e-14,3.2276694955783309e-12,2.6974505428346473e-20,1.2008070124047396e-33,1.5618000487713168e-30,7.4034894319632838e-42,8.4320469687154086e-23,3.4231176872560096e-31,2.1292403517036365e-50,5.6439690358372716e-58
9.094251833737154e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572406247296,0.099999976610667632,0.099999998547605842,6.2074951610721297e-50,3.1332129370865097e-34,1.2684196044813566e-26,1.4439920091977174e-42,1.3019481358683386e-26,8.6542218414242032e-51,4.0312742281855226e-23,0.0,5.6512883851547164e-28,6.2229342277769559e-59,2.9216657643496178e-40,3.3783346771329019e-44,1.7582693618075837e-48,1.929674218045111e-38,2.8143786228440239e-87,2.3354038715303231e-08,2.9047884526634146e-09,3.1229415698099915e-11,4.3406307889583224e-11,1.5789978938271046e-14,4.0484374223942916e-12,3.4117786263258935e-20,1.9726973327514379e-33,2.2068655942032985e-30,1.3501007069270107e-41,1.1923625733143501e-22,5.4533849068574105e-31,4.2917545806856764e-50,1.2730424997698653e-57
1.0102196620492326e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572114342798,0.099999974019293142,0.099999998386632399,1.1605034692786872e-49,4.8475032734174793e-34,1.7929622922805203e-26,2.4338398635861085e-42,1.7496288633752401e-26,1.4794893644224123e-50,4.930644011471796e-23,0.0,7.0712026589607186e-28,1.139457785709255e-58,4.4016518553523784e-40,5.1196037304160332e-44,2.925028973201393e-48,2.645002425880917e-38,6.9729091243131729e-87,2.5941501515097489e-08,3.2267353223222552e-09,3.4234399480116424e-11,4.9129933534461132e-11,1.7312824435045165e-14,4.95363614895003e-12,4.2098997169557143e-20,3.0825406389255767e-33,3.0036544946112489e-30,2.3141491695430456e-41,1.6245253391559657e-22,8.2641810701038813e-31,8.0322979059849957e-50,2.6366338809897479e-57
1.211808619400267e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289571530541208,0.099999968837106351,0.099999998064685555,3.4238808389599457e-49,1.0347644969224386e-33,3.2825876402217722e-26,5.9962903649906216e-42,2.9036343034622411e-26,3.7458338246958897e-50,6.9714121427663484e-23,0.0,1.0450709602280036e-27,3.2288331237812906e-58,8.9233767784680355e-40,1.0488652546589374e-43,7.0233336070641479e-48,4.5653173366738287e-38,3.3804322215006378e-86,3.1115864898600024e-08,3.8706290308512035e-09,4.0000359391156145e-11,6.1065321814067792e-11,2.0234858869520124e-14,7.0081642548484953e-12,6.0574907436109943e-20,6.709761270522558e-33,5.1077727607496712e-30,5.898831142411807e-41,2.7696759493898166e-22,1.6931021812574252e-30,2.3749339617162152e-49,9.3206192456751401e-57
