Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24),CHOX(61),H2OX(23)
6.460985988531395e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559997379,0.099999999999979688,0.09999999999999705,7.8290775023165198e-90,1.8348020095587516e-50,1.3449891155597576e-34,2.8782171623652741e-63,4.745670768454477e-50,1.7292708268401545e-41,3.3436955044944356e-25,1.9621831227421124e-98,3.3436955007030494e-25,7.7403034441045246e-63,3.5587895086670663e-61,6.7969255782004671e-64,1.1132751745983339e-90,1.7292806702984373e-41,6.4129456517794719e-77,2.0327377499592799e-14,5.9291982510166205e-15,1.343724231303705e-19,7.885122547102117e-30,1.3437244931824274e-19,1.3030846910603322e-26,4.4687439895061245e-29,2.725072415570662e-34,1.9823103915609802e-56,4.1142385079781995e-47,1.077075660978234e-81,4.4324947321006514e-57,1.1619702899229771e-42
1.292267311498884e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559994753,0.099999999999959358,0.09999999999999408,2.9991448315250294e-87,2.9357487642520942e-49,1.0726450670425073e-33,2.3028237648489253e-62,3.7970165974820605e-49,6.9176462793783357e-41,6.6877538702096018e-25,6.2801595743662399e-97,6.6877538550428227e-25,6.193026757945466e-62,5.6945992179859253e-60,5.4380567700728107e-63,3.1615720400827983e-89,6.9177250306391299e-41,1.0262104944476813e-75,4.0656960900032591e-14,1.1859039931033293e-14,2.6875940204583282e-19,3.154139102881972e-29,2.6875950698347417e-19,5.1949992490174264e-26,3.5639511587156822e-28,3.2742751153846582e-33,9.502803846674144e-55,6.563017758259644e-46,2.0636822357459103e-79,3.5463311715144745e-56,9.2961864890042537e-42
2.5846047367903723e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559989502,0.099999999999918696,0.099999999999988154,1.272155365898576e-84,4.6969142253643803e-48,8.5272022215711524e-33,1.8426824382399044e-61,3.0378044555203847e-48,2.7671711142423059e-40,1.3375870624639931e-24,2.0098388666499678e-95,1.3375870563970356e-24,4.954735044537935e-61,9.1110878666473588e-59,4.3506519561957892e-62,9.4755670028624669e-88,2.767234112030155e-40,1.6420481569414074e-74,8.1316127700523287e-14,2.371872329106158e-14,5.3753328145793024e-19,1.2615737013904496e-28,5.3753370263318265e-19,2.0640074984377083e-25,2.8332490535023939e-27,4.3539580205048018e-32,5.0442538905077532e-53,1.0436962097361765e-44,4.3778981611692002e-77,2.8371975246023359e-55,7.4365687587160817e-41
5.169279587373349e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559978999,0.099999999999837372,0.099999999999976288,5.7895400230304859e-82,7.5137601070143062e-47,6.7366352338641414e-32,1.4780270664344585e-60,2.4303187141160476e-47,1.1068909698587348e-39,2.6752104225500494e-24,6.4317849362269126e-94,2.6752103982817379e-24,3.9639135234904415e-60,1.4575285495949097e-57,3.4806041929808875e-61,2.9297529626731355e-86,1.1069413593492042e-39,2.6273661653855545e-73,1.6263446129994903e-13,4.7438090011097942e-14,1.0750807266070002e-18,5.0453315365677069e-28,1.0750824223924402e-18,8.145692904752457e-25,2.2383007295933502e-26,6.2079732717500936e-31,2.873168726006787e-51,1.6497473243414824e-43,9.9634396990179343e-75,2.2698085374651843e-54,5.9482229409169961e-40
1.0338629288539302e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559957993,0.099999999999674738,0.099999999999952571,2.7303178179826109e-79,1.2017534334674351e-45,5.2577942110858285e-31,1.2279721847578827e-59,1.9442829137874358e-46,4.4276089542611646e-39,5.3504571795220956e-24,2.0582193108424346e-92,5.3504570824479258e-24,3.1711810607163825e-59,2.3311334690115671e-56,2.7845164216566178e-60,9.2164645901232781e-85,4.4280119160808943e-39,4.2038572163400806e-72,3.2527112849257816e-13,9.4876823451089756e-14,2.1501743622060962e-18,2.0173008890845843e-27,2.1501812305837756e-18,3.1731437308864086e-24,1.7469059550757211e-25,9.1713217269688006e-30,1.6967997855639881e-49,2.5772406958366394e-42,2.349534899672335e-72,1.8158630076147726e-53,4.7567586318795666e-39
2.067732869087121e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559915977,0.099999999999349456,0.099999999999905137,1.2921460960275968e-76,1.9213476831282093e-44,4.0100242294146683e-30,1.5230542494313991e-58,1.5554341195655084e-45,1.7710526175911197e-38,1.0700950840665603e-23,6.586379061046691e-91,1.0700950452367437e-23,2.5369650191185424e-58,3.7267963169981124e-55,2.2276263893158184e-59,2.9361378902117156e-83,1.7713747350278513e-38,6.7262288169287688e-71,6.5054446285294684e-13,1.8975429033074981e-13,4.3003566146198744e-18,8.0624345777210252e-27,4.3003847219396837e-18,1.2059018841526554e-23,1.3322693167570019e-24,1.3608376615232554e-28,1.0070009002405432e-47,3.9373070160480594e-41,5.5597282575474615e-70,1.452690429657664e-52,3.8024309879729705e-38
4.135472749553503e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559831944,0.099999999998698907,0.099999999999810255,5.9423540037390352e-74,3.0694816241323617e-43,2.9331853959319269e-29,7.4626438543291322e-57,1.2443449894324822e-44,7.084228709227608e-38,2.1401938751747178e-23,2.1076538256398607e-89,2.1401937198555023e-23,2.0295802013392723e-57,5.9531602604912155e-54,1.7821064522559425e-58,9.6570695116864192e-82,7.0868016027209736e-38,1.0762012528388819e-69,1.3010911314741251e-12,3.7950922408877566e-13,8.6007010444034384e-18,3.2195468573385404e-26,8.6008178915618197e-18,4.3819627075685503e-23,9.7440963367990215e-24,1.9668908495831775e-27,5.8244979526219356e-46,5.7766901733916813e-40,1.2783321802175388e-67,1.1621420372931416e-51,3.0371671589227709e-37
8.270952510486267e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559663884,0.099999999997397809,0.099999999999620504,2.5594971682313642e-71,4.8962626151721872e-42,2.0011419121925837e-28,7.3755280747147013e-55,9.954663945347199e-44,2.8336952651063731e-37,4.2803916929068239e-23,6.7445133296741855e-88,4.2803910716326288e-23,1.6236676239665147e-56,9.4940513391449161e-53,1.4256873621121377e-57,3.7393371871797888e-80,2.8357471266444829e-37,1.7219259116837737e-68,2.6021844683182477e-12,7.5901909159965091e-13,1.7201309604545217e-17,1.2834926939516009e-25,1.72018045181022e-17,1.4777014109870366e-22,6.6464981163990809e-23,2.6768288516982959e-26,3.1741554996185178e-44,7.9226297620139483e-39,2.7526169405137233e-65,9.2969300253324229e-51,2.4221135435389063e-36
1.6541912032351793e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362559327759,0.099999999994795599,0.099999999999240988,9.9175807616468868e-69,7.7867269150584673e-41,1.233649347050177e-27,7.2690618703229496e-53,7.963553979572373e-43,1.1334789692350525e-36,8.5607882704159651e-23,2.1582483088162063e-86,8.5607857853445297e-23,1.2989357858800681e-55,1.5092127840658184e-51,1.1405508721835322e-56,2.4767431246825305e-78,1.1351102231045579e-36,2.7550852033712807e-67,5.2043711404135521e-12,1.5180388266006975e-12,3.4402205533125684e-17,5.0996764159502399e-25,3.4404329333571915e-17,4.4713540699998513e-22,4.0957219470733059e-22,3.3136063081645672e-25,1.5745976727685337e-42,9.8481984348148617e-38,5.3315573076946375e-63,7.4371974565914191e-50,1.9256046398060846e-35
3.3083831076082844e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362558655513,0.099999999989591193,0.09999999999848197,3.3444215723520351e-66,1.2310080162909217e-39,6.7354268948061686e-27,6.4240427296658463e-51,6.3705502631669255e-42,4.5339184585685773e-36,1.7121585193475952e-22,6.9064053408596402e-85,1.7121575253405319e-22,1.0391497858437518e-54,2.383835769087887e-50,9.1244125453091242e-56,3.0063552837342303e-76,4.5468076403608337e-36,4.408141301732948e-66,1.0408744478232403e-11,3.0360782965199946e-12,6.8802712671496224e-17,2.01294051046777e-24,6.8811808436091955e-17,1.1901093622073465e-21,2.2343255700457531e-21,3.6488509369100861e-24,6.953260943296628e-41,1.0873463002612247e-36,8.9861123445762427e-61,5.9491969205142078e-49,1.5214902026720691e-34
6.616766916354495e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362557311016,0.09999999997918238,0.099999999996963934,9.6639666182757298e-64,1.9236716535364571e-38,3.2786974343421869e-26,5.0722804727272629e-49,5.0959678012021116e-41,1.8135685838997502e-35,3.4243194110634119e-22,2.2100541706282088e-83,3.424315435209815e-22,8.313210633984971e-54,3.7187567309015338e-49,7.2995348837768504e-55,4.3682705986080461e-74,1.8236315682025101e-35,7.0530364012406454e-65,2.0817491128383066e-11,6.0721572360275554e-12,1.3759858845708935e-16,7.8441047365948056e-24,1.3763693401853929e-16,2.8176522372220005e-21,1.0858234175156941e-20,3.5865687492313324e-23,2.7414536518819946e-39,1.0714610932529186e-35,1.2976586092667017e-58,4.7584574647476584e-48,1.1878650016426147e-33
1.3233534533846915e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362554622023,0.099999999958364755,0.099999999993927849,2.3871325008584394e-61,2.9405470502090633e-37,1.4654007278432081e-25,3.6649348086760324e-47,4.0760170346976881e-40,7.2542822089523765e-35,6.8486472220085609e-22,7.0722019820487068e-82,6.8486313199962551e-22,6.6505857938359356e-53,5.6654233603516978e-48,5.8396340380546864e-54,6.2069243266321028e-72,7.3310782458219983e-35,1.128488677299278e-63,4.1634984326736249e-11,1.2144315113719274e-11,2.751697891354247e-16,2.983001536019231e-23,2.7532845719057548e-16,6.1515861647541477e-21,4.8367978459133117e-20,3.2276699202311668e-22,9.8923353176447004e-38,9.6771958634893023e-35,1.6017524194272012e-56,3.8053255913795487e-47,9.0650884407825058e-33
2.6467069768831756e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362549244036,0.09999999991672949,0.099999999987855692,5.0367896161965629e-59,4.3187082908489222e-36,6.2145568708678928e-25,2.4949308523673484e-45,3.2596019618035991e-39,2.9017188349580602e-34,1.3697326946751998e-21,2.2631211106761023e-80,1.3697263349928519e-21,5.32049529989299e-52,8.2682396618972583e-47,4.6717163881508135e-53,8.4220725355911724e-70,2.9579537880147779e-34,1.8055906525340872e-62,8.326997031565005e-11,2.4288630863816078e-11,5.5023001148803076e-16,1.0852244627017496e-22,5.5087779551432547e-16,1.284133965339186e-20,2.0375111637356926e-19,2.7394389710338123e-21,3.3642406419337161e-36,8.266859612052581e-34,1.6886562084234183e-54,3.041957976797389e-46,6.6378190067207474e-32
5.293414023880145e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362538488068,0.099999999833458961,0.099999999975711379,9.0986007576501674e-57,5.932618552010131e-35,2.5606097155551848e-24,1.6341548742428151e-43,2.6057441823618076e-38,1.1606922236717806e-33,2.7394782750063735e-21,7.2420918337392043e-79,2.739452845257257e-21,4.2564384854280698e-51,1.1230788836238508e-45,3.7373874958684613e-52,1.1026132289269017e-67,1.1991246770940426e-33,2.8889728021765622e-61,1.6653994066230738e-10,4.8577262342901317e-11,1.1000219365970127e-15,3.6664430032594964e-22,1.1026488221161648e-15,2.6216589760744368e-20,8.2842243877895681e-19,2.2389190600842196e-20,1.1011259502158501e-34,6.841675420266866e-33,1.5239979697918785e-52,2.4298903132082789e-45,4.5361628646175119e-31
7.940121070877114e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362527732099,0.099999999750188459,0.099999999963567066,6.3637582693031799e-56,2.037044190617724e-34,5.4885065352737195e-24,9.1759571540379493e-43,7.7325350478693152e-38,2.4664778410984676e-33,4.1092334849650322e-21,3.464761495844441e-78,4.1091794599387164e-21,1.2636372619269554e-50,3.9891748876074817e-45,1.0686615912505246e-51,7.2460561251981893e-67,2.5673556414623777e-33,1.0929621176181506e-60,2.4980990937779454e-10,7.2865893800897043e-11,1.649485538415147e-15,6.9783473702792504e-22,1.6550991057568517e-15,3.9583998426517037e-20,1.7595381064373782e-18,6.4123333315326175e-20,5.1606049758304638e-34,1.9734427692766281e-32,9.1860254943420871e-52,6.9419395508713522e-45,1.1906075454571324e-30
1.0586828117874083e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362516976131,0.099999999666917944,0.099999999951422752,2.9602061107550501e-55,4.8664894694440321e-34,9.4045561104896545e-24,3.3502833161745616e-42,1.6841237473743076e-37,4.2075317938352932e-33,5.4789983187989584e-21,1.146724829853958e-77,5.4789061791706566e-21,2.7534151809941699e-50,9.976442182462613e-45,2.2541212971809391e-51,2.9675753550782786e-66,4.4052339671745391e-33,2.844987320187799e-60,3.3307987646211149e-10,9.715452523783454e-11,2.1986210131251889e-15,1.0820247545525571e-21,2.2082353688671462e-15,5.294343008772043e-20,2.9898070101474534e-18,1.3503692622683846e-19,1.6646073849691946e-33,4.1826157717190423e-32,3.9140378999167054e-51,1.4631042834023611e-44,2.333287197513977e-30
1.588024221186802e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362495464189,0.099999999500376913,0.099999999927134126,3.5162312895232199e-54,1.5485161643322141e-33,1.9553959074391986e-23,2.1751749465460784e-41,4.8839627913700355e-37,8.7111973121820235e-33,8.2185505552832321e-21,6.6909058311340212e-77,8.2183598634326257e-21,7.9924094170661347e-50,3.4877297648527955e-44,6.1567247983967585e-51,2.2606921777937563e-65,9.1931335083190928e-33,1.0440800040580393e-59,4.9961980680248894e-10,1.4573178806233281e-10,3.2961224764241834e-15,1.9328994652049756e-21,3.3161380224138913e-15,7.9643573946529646e-20,6.1304805533646015e-18,3.6669697039487059e-19,9.1214912333921183e-33,1.1479412647395591e-31,4.2304297709900041e-50,3.9909612037438779e-44,5.6874637555225493e-30
2.1173656305861958e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362473952246,0.099999999333835882,0.099999999902845499,1.6527353227455879e-53,3.5898472540275924e-33,3.3332252338458957e-23,7.973235357691137e-41,1.0672311047197349e-36,1.481552511788556e-32,1.0958138134457584e-20,2.2261712286510458e-76,1.0957813933319939e-20,1.7478673289035884e-49,8.5447744517540108e-44,1.2881965581531662e-50,9.285224308672824e-65,1.5731292615948599e-32,2.7073985022402367e-59,6.6615973114447204e-10,1.9430905080948692e-10,4.3924189273502603e-15,2.8806120926704815e-21,4.4266166306241727e-15,1.0631440150432004e-19,1.0313097666368118e-17,7.6218178384481626e-19,2.9162436998575383e-32,2.4085247606995119e-31,1.6936287304824807e-49,8.3407342137130274e-44,1.0806580827642423e-29
2.6467070399855896e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362452440304,0.099999999167294851,0.099999999878556872,6.0118779248798754e-53,7.0873768545043089e-33,5.0994703534019209e-23,2.3393554789022922e-40,2.0006644093797233e-36,2.2634868631100499e-32,1.3697763542430308e-20,6.0026472413332456e-76,1.3697268417320895e-20,3.2792707450449845e-49,1.7417539598152325e-43,2.3451196204241936e-50,3.0374493489683592e-64,2.4155791242900197e-32,5.9197102352579973e-59,8.3269964905960434e-10,2.4288631347381775e-10,5.4874256023003871e-15,3.885358469667537e-21,5.5398963659743377e-15,1.3295385195562438e-19,1.5567027706632067e-17,1.3769395765617004e-18,7.5817164915597542e-32,4.3927769433062556e-31,5.6172104234700491e-49,1.5166074602768677e-43,1.794663237525231e-29
3.705389858784377e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362409416425,0.099999998834212844,0.099999999829979605,9.3053964770409506e-52,2.1468772939799446e-32,9.8189418175393479e-23,1.918903642922806e-39,5.4630826205022874e-36,4.3526468081245178e-32,1.9177129961427647e-20,3.538931479407501e-75,1.9176178660236024e-20,8.9729181323264786e-49,5.3436433633965215e-43,6.1918578921425582e-50,3.8228620248767879e-63,4.6812103752149529e-32,2.2770403503231251e-58,1.1657794652056204e-09,3.4004083854890912e-10,7.6734974600299264e-15,5.9439848528142954e-21,7.7752919999720189e-15,1.8613686300000728e-19,2.9072858154314472e-17,3.5524574189134684e-18,4.1421411730733391e-31,1.1625089747342894e-30,5.3785319199644678e-48,3.9914411679382565e-43,3.8763793293491914e-29
4.764072677583165e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362366392546,0.099999998501130852,0.099999999781402338,4.7420388292512551e-51,4.8357346448875629e-32,1.6110046794809411e-22,7.7267748860391853e-39,1.1496044784323183e-35,7.1383962393309329e-32,2.4656649445667969e-20,1.1936732483775343e-74,2.4655090599875583e-20,1.8916445929824492e-48,1.1998234315097567e-42,1.283736628700233e-49,1.8788713363807324e-62,7.7176217302577883e-32,6.0485223617236892e-58,1.4988592552487924e-09,4.3719536328779567e-10,9.8543505532305775e-15,8.0393103013396748e-21,1.0022614040942456e-14,2.3919291147216486e-19,4.6321409757034828e-17,7.2073077152520382e-18,1.3461791266691413e-30,2.412738160151625e-30,2.2241402899792127e-47,8.2512855444061536e-43,6.8326273102910281e-29
6.8814383151807394e-15,0.09977366400000001,0.80000000000000004,0.0,0.289343622803448,0.09999999783496695,0.099999999684247817,7.7629978228311652e-50,1.6168168212998681e-31,3.3387177294342293e-22,7.7041527513860719e-38,3.4923762575493537e-35,1.4799469948102141e-31,3.56161456635603e-20,8.1665422729631495e-74,3.5612919619263305e-20,5.7704084977026508e-48,3.9321829988963906e-42,3.8573241837276125e-49,2.9999618808723513e-61,1.6105024683840629e-31,2.7450134244097737e-57,2.1650187570376171e-09,6.3150441175716193e-10,1.4200466830188987e-14,1.2235750326437506e-20,1.4554529730014959e-14,3.4492573528047165e-19,9.0355233247889773e-17,2.0580061766572564e-17,8.5726410330459244e-30,7.2533795838987148e-30,2.2525667675940589e-46,2.4624639587291613e-42,1.5395243134713963e-28
8.998803952778315e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362194297059,0.099999997168803159,0.099999999587093297,4.1259292339764896e-49,3.7724944053394638e-31,5.6904315948347004e-22,3.3102975419714849e-37,7.7219245355725452e-35,2.5246746444188901e-31,4.6576249610168611e-20,2.9405871965810816e-73,4.6570755546402234e-20,1.2805246457826269e-47,9.0321040638184659e-42,8.5088966340513398e-49,1.575537592684068e-60,2.7578759766211135e-31,7.8040561996857375e-57,2.8311781544297614e-09,8.2581345888201347e-10,1.8525862634068856e-14,1.643475010918762e-20,1.9137429146193325e-14,4.5015446899503323e-19,1.4561821710599739e-16,4.3457279318923309e-17,2.9622335823560568e-29,1.59960251135691e-29,9.8110833869059188e-46,5.4002406378943754e-42,2.7490509272516482e-28
1.111616959037589e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362108249323,0.099999996502639452,0.099999999489938776,1.5283826908649763e-48,7.2796032494056651e-31,8.6632819553308084e-22,1.0216197077647112e-36,1.4369276868135779e-34,3.8480341065135252e-31,5.7536958495244891e-20,7.9991367096856764e-73,5.7528598460950719e-20,2.3912612056128769e-47,1.7212756828967148e-41,1.5841682780516445e-48,5.6479860835033909e-60,4.2139083669101178e-31,1.7605513447902629e-56,3.4973374474264639e-09,1.020122504662372e-09,2.2830633134539087e-14,2.0630193364981876e-20,2.3772952753317443e-14,5.5488142791427019e-19,2.1018438997767032e-16,7.7669759597604783e-17,7.7740480824025852e-29,2.9763786313092419e-29,3.1711310676002471e-45,9.9984923730616922e-42,4.3116804393247479e-28
1.3233535227973465e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362022201593,0.099999995836475869,0.099999999392784256,4.6033164309451882e-48,1.2475925981088675e-30,1.2254343907429384e-21,2.5973196745477695e-36,2.397266283757688e-34,5.4500394293193948e-31,6.8498269469523543e-20,1.8385725241423546e-72,6.8486448446950595e-20,4.0034214988357267e-47,2.9199662001161687e-41,2.6475468540938437e-48,1.6278110132720138e-59,5.9786095709076466e-31,3.4458887389175319e-56,4.163496636028147e-09,1.214431549098236e-09,2.7114875514300199e-14,2.4823787182704472e-20,2.8462481646326608e-14,6.5910897631066028e-19,2.823811027544614e-16,1.2479296660171564e-16,1.726281201251433e-28,4.970553877413572e-29,8.5362780105345362e-45,1.6619609237676933e-41,6.2270264757325656e-28
1.7468266503168614e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361850106144,0.099999994504148995,0.099999999198475215,2.8626492090018285e-47,2.9183831698321818e-30,2.1280364475863036e-21,1.1668605890233288e-35,5.3995050048141722e-34,9.4900426384155737e-31,9.0422687225263291e-20,7.0340832853130758e-72,9.040216995376568e-20,9.0804097373052017e-47,6.7255098889517107e-41,5.9938581987384569e-48,9.1009661283866116e-59,1.0434062992009314e-30,1.0035400805330732e-55,5.495814700046752e-09,1.6030496339364929e-09,3.562213269578467e-14,3.3209858801869094e-20,3.8007249156420058e-14,8.6607452142007968e-19,4.4490190946629886e-16,2.6217900656246764e-16,6.1577976454123822e-28,1.1233187093803407e-28,4.2875825619593176e-44,3.7229192043348857e-41,1.1114497635676628e-27
2.1702997778363765e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361678010717,0.099999993171822524,0.099999999004166173,1.1110709144795487e-46,5.6593227990169636e-30,3.274533765681814e-21,3.6946598144804881e-35,1.0196042872064687e-33,1.4644802727201782e-30,1.1234948032054445e-19,1.9906251506672457e-71,1.1231792076670405e-19,1.7265215820070988e-46,1.2892956553156142e-40,1.138575480142833e-47,3.3516898457064057e-58,1.6124347606237241e-30,2.3188096078324921e-55,6.8281323464862501e-09,1.9916677133968014e-09,4.4048403547120113e-14,4.1596021192244214e-20,4.7778648546108718e-14,1.0710698216122234e-18,6.2395562572138705e-16,4.6407102336224556e-16,1.6449062674324865e-27,2.1297677791864786e-28,1.420575685524819e-43,6.9997880777260169e-41,1.7408683728407483e-27
2.5937729053558916e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361505915301,0.099999991839496483,0.099999998809857132,3.3972201158853926e-46,9.7537773579781753e-30,4.6625103006688666e-21,9.5729645969838394e-35,1.7214672084327959e-33,2.0914444170150735e-30,1.3427862521970611e-19,4.707122690085307e-71,1.3423370163989673e-19,2.9351388794248036e-46,2.201726431061833e-40,1.9345259282017848e-47,9.8893363518147746e-58,2.3049586413159967e-30,4.6408556058732331e-55,8.1604495753470144e-09,2.3802857874791596e-09,5.2394490822406077e-14,4.9983002391841255e-20,5.7781067134981634e-14,1.2741144063835675e-18,8.12746634655731e-16,7.3646186022545645e-16,3.6842653036555133e-27,3.6113777447933361e-28,3.8404164635427213e-43,1.1772505519669426e-40,2.5106733708556368e-27
3.0172460328754063e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361333819908,0.099999990507170858,0.099999998615548091,8.9766129482148454e-46,1.5482005056318427e-29,6.289598229614482e-21,2.1757064121431689e-34,2.686519996809808e-33,2.8299089791728161e-30,1.5621009885683125e-19,9.8719721202820728e-71,1.5614951333606705e-19,4.6125895907416121e-46,3.4678529164027574e-40,3.0389924294139413e-47,2.5391890198092898e-57,3.12099050071494e-30,8.4117793526129063e-55,9.4927663866291111e-09,2.7689038561835603e-09,6.0661181253748507e-14,5.8369776894582708e-20,6.8016005762470646e-14,1.4752274154432762e-18,1.0074138681417143e-15,1.0824258340595805e-15,7.3170356088077069e-27,5.661235876936946e-28,8.9249562878040133e-43,1.8304269741418089e-40,3.4205877715871832e-27
3.440719160394921e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361161724531,0.099999989174845649,0.09999999842123905,2.1211238747713758e-45,2.3116313369127243e-29,8.1535186410483506e-21,4.4824061777943427e-34,3.9532425378956695e-33,3.6798858052688806e-30,1.781438790321251e-19,1.8926268318369104e-70,1.7806535660389313e-19,6.8355526148115754e-46,5.1431784138604037e-40,4.5023890093732717e-47,5.8780750199026838e-57,4.0605421589392489e-30,1.4158463043398505e-54,1.0825082780332515e-08,3.1575219195099997e-09,6.8849232031574711e-14,6.6756614202165691e-20,7.8483178379116257e-14,1.6744272698117566e-18,1.2059717720466805e-15,1.5031912901805983e-15,1.3278849583897447e-26,8.3689365711634534e-28,1.8644083105442412e-42,2.6837924596679978e-40,4.4703389636292845e-27
3.864192287914436e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360989629182,0.099999987842520885,0.099999998226930037,4.6047295757106413e-45,3.2923354899285364e-29,1.0252060936330927e-20,8.5604202009094907e-34,5.5579995221736216e-33,4.6413863622399961e-30,2.0007994421125519e-19,3.384162998441557e-70,1.9998123217462288e-19,9.679327051623442e-46,7.2812529346637066e-40,6.3742083393962277e-47,1.2610594366270637e-56,5.1236251776052402e-30,2.2493284850846943e-54,1.2157398756457281e-08,3.5461399774584824e-09,7.6959377648706146e-14,7.5143265118813699e-20,8.9181709935969889e-14,1.8717318383124357e-18,1.4070918860353535e-15,1.9993521782503823e-15,2.2462189381020247e-26,1.1821386747796546e-27,3.5624273430263405e-42,3.7600088224111546e-40,5.6596614145350888e-27
4.2876654154339506e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360817533844,0.099999986510196523,0.09999999803262101,9.2220492829523731e-45,4.5171770942904056e-29,1.2583009961990381e-20,1.5298188521054417e-33,7.5366859449388688e-33,5.7144221099391032e-30,2.2201827281551878e-19,5.7069015526678466e-70,2.2189714077952119e-19,1.3219897456477414e-45,9.9355267353967556e-40,8.7043854303058689e-47,2.5161829040473739e-56,6.310251011623405e-30,3.4089919879230372e-54,1.3489714315003588e-08,3.934758030029012e-09,8.4992354111341347e-14,8.3529892973904135e-20,1.0011089774546564e-13,2.0671590265918621e-18,1.6092688474999768e-15,2.5716778367883161e-15,3.5880871458273645e-26,1.6105669875445478e-27,6.3274989823980933e-42,5.0813977451812359e-40,6.988286427249736e-27
5.134611670472981e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360473343235,0.099999983845549034,0.099999997644002969,3.1024219228095694e-44,7.8075278821229986e-29,1.7933298755975829e-20,4.1996574880730962e-33,1.2754678162523998e-32,8.1951448861258109e-30,2.6590163428822832e-19,1.4205484570447901e-69,2.6572906002623141e-19,2.2698622499249388e-45,1.7004118815506992e-39,1.4941630272689982e-46,8.5463517462322664e-56,9.0541769210494925e-30,7.0242178541367779e-54,1.6154344179361431e-08,4.7119941190362135e-09,1.0082973324294498e-13,1.0030332884728068e-19,1.2265611558956743e-13,2.4524526331521268e-18,2.0131187107850283e-15,3.9455643262236047e-15,8.0341785381976391e-26,2.7516847948629701e-27,1.7039380715468441e-41,8.5456789614281907e-40,1.0062362620496806e-26
5.896863300008107e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360163571754,0.099999981447367742,0.099999997294246745,7.6328304936152124e-44,1.1874455144886708e-28,2.3521396079491115e-20,8.974534680144808e-33,1.9072026496383871e-32,1.080935960826024e-29,3.0540418627900799e-19,2.8451905043027789e-69,3.0517790764765639e-19,3.4381421320688227e-45,2.5656728244264652e-39,2.2627824797512122e-46,2.1213303488303822e-55,1.1946340857795014e-29,1.2225963783597163e-53,1.8552509629166613e-08,5.4115065807501049e-09,1.1482676354276847e-13,1.153995656327944e-19,1.43721334327632e-13,2.7929740185989378e-18,2.3725966307570558e-15,5.4428392897112067e-15,1.478171420597768e-25,4.1496416390762021e-27,3.6080027169642241e-41,1.2714140579306692e-39,1.3302743128108699e-26
6.659114929543233e-14,0.09977366400000001,0.80000000000000004,0.0,0.2893435985380034,0.099999979049187782,0.099999996944490535,1.6639786115752283e-43,1.7151099888230671e-28,2.9828696917500867e-20,1.7344334837822273e-32,2.7117068759362296e-32,1.3785123341788974e-29,3.4491374256338862e-19,5.2265435481877131e-69,3.4462687357734228e-19,4.9513724016550514e-45,3.6785674069773674e-39,3.2581895533179272e-46,4.6618142427244273e-55,1.5238959066355988e-29,1.9883122692425287e-53,2.0950673726019757e-08,6.1110190250394374e-09,1.2858499426316242e-13,1.3049588076096302e-19,1.6550878252814414e-13,3.1276858599325265e-18,2.7269096105493336e-15,7.184248481484074e-15,2.5102869390718393e-25,5.9499691875887345e-27,6.9167652279570878e-41,1.7997951525937312e-39,1.6990283429008604e-26
